rid,CPC004_A375_6H:BRD-A91008255-003-16-4:10,CPC004_HA1E_6H:BRD-A91008255-003-16-4:10,CPC004_HA1E_24H:BRD-A91008255-003-16-4:10,CPC004_HCC515_6H:BRD-A91008255-003-16-4:10,CPC004_HCC515_24H:BRD-A91008255-003-16-4:10,CPC004_HEPG2_6H:BRD-A91008255-003-16-4:10,CPC004_HT29_6H:BRD-A91008255-003-16-4:10,CPC004_MCF7_6H:BRD-A91008255-003-16-4:10,CPC004_PC3_6H:BRD-A91008255-003-16-4:10,CPC004_PC3_24H:BRD-A91008255-003-16-4:10,CPC004_VCAP_6H:BRD-A91008255-003-16-4:10,CPC004_VCAP_24H:BRD-A91008255-003-16-4:10,CPC016_A375_6H:BRD-A91008255-003-16-4:10,CPC016_A549_6H:BRD-A91008255-003-16-4:10,CPC016_A549_24H:BRD-A91008255-003-16-4:10,CPC016_ASC_24H:BRD-A91008255-003-16-4:10,CPC016_HEPG2_6H:BRD-A91008255-003-16-4:10,CPC016_HT29_6H:BRD-A91008255-003-16-4:10,CPC016_MCF7_6H:BRD-A91008255-003-16-4:10,CPC016_MCF7_24H:BRD-A91008255-003-16-4:10,CPC016_NEU_24H:BRD-A91008255-003-16-4:10,CPC016_NPC_24H:BRD-A91008255-003-16-4:10,CPC016_SKB_24H:BRD-A91008255-003-16-4:10,CPD001_MCF7_6H:BRD-A91008255-003-20-6:10,CPD001_MCF7_24H:BRD-A91008255-003-20-6:10,CPD001_PC3_24H:BRD-A91008255-003-20-6:10
1677,-0.412499368191,0.450829476118,0.591380476952,0.374398618937,0.610139191151,0.710058391094,-0.808296561241,-1.41121840477,-0.901159584522,0.322072505951,-0.955308377743,0.679386138916,-0.700070261955,-0.55805003643,1.55145251751,-0.841466665268,-0.926800191402,4.10038614273,-0.326100021601,-0.571530759335,0.429315298796,0.586515903473,0.630374908447,-0.344092845917,-0.244632005692,-0.499993383884
7043,-0.389710187912,-0.448652207851,-0.195553421974,-0.565779447556,0.416163831949,-0.120177902281,0.291734606028,-0.382316678762,0.112373054028,-0.478497475386,-1.29430341721,0.00997519865632,-0.265151649714,-0.527649998665,-0.787393808365,-0.440166652203,0.295676827431,0.759494483471,0.881500005722,0.225819930434,-1.38309049606,-0.680688738823,-0.0641218796372,1.47090220451,-0.302918791771,0.227333471179
5613,-0.362047344446,-0.0746886730194,-0.1633798033,0.244168102741,0.854538917542,0.439231097698,0.239414736629,-1.15199589729,0.458565026522,0.229455918074,-0.822228550911,0.2971816957,-0.586899399757,-0.143849998713,0.101754143834,-0.989866733551,-0.240478888154,0.215143740177,0.26320001483,-0.446602106094,-0.525563716888,1.55272471905,0.972289562225,2.72764062881,1.0204539299,0.893842458725
595,0.123955674469,-0.433349072933,0.23663893342,0.313856959343,0.316970050335,-0.165647655725,-0.286365330219,0.294910401106,-0.301998376846,-0.443098902702,-0.397177517414,-0.799564898014,-0.137614488602,0.201200008392,-0.785540401936,-0.482033342123,0.37654542923,1.5674226284,0.0334500074387,-0.322798222303,-0.130486756563,0.101253911853,-0.649133086205,0.654185533524,-0.632349729538,-1.67824578285
4793,-0.955018162727,-0.509646475315,-0.836642205715,-0.533616125584,-1.19294381142,-0.936172366142,-0.724952459335,0.497586578131,-0.62663847208,-0.828629374504,0.344395756721,0.420471429825,0.972678422928,0.507399976254,1.15394675732,0.990600049496,0.785473942757,0.318625897169,-0.0839499980211,-0.0890140905976,0.396222054958,1.78495812416,-0.34134054184,1.31116652489,0.620355844498,-0.759623706341
2736,-0.771550774574,-0.261646479368,-1.67330861092,0.218199923635,0.382343947887,-0.303793370724,0.555434465408,-0.41177174449,5.12034368515,0.0251423418522,0.368558704853,0.267538428307,0.166948854923,0.277649998665,0.398022592068,0.00386667437851,0.455647885799,-0.299867600203,0.420350015163,-0.305004805326,-1.23527705669,0.467566430569,0.570528507233,1.07005345821,0.589662909508,0.832262635231
5290,-0.27101251483,-0.579854786396,1.28601586819,0.294260054827,0.950478494167,-0.635294258595,-0.719640254974,0.3591786623,-0.472393333912,0.963662266731,0.012023165822,0.359537750483,0.261188834906,-0.437550008297,0.0963119417429,0.40043336153,0.534931063652,0.820862352848,0.116400003433,-0.178113400936,0.124783366919,-0.467980414629,2.28290104866,0.277890652418,0.986699163914,0.682636320591
6194,0.0,-0.335835903883,0.0,0.000152390901349,0.0,0.000137083203299,-0.16742810607,0.524241626263,-0.0766208842397,-0.998463153839,0.209025934339,0.0305890478194,-0.127036318183,0.337249994278,1.24855875969,0.0,-0.105248011649,0.709279060364,0.538349986076,0.382381945848,0.000690903689247,0.000457354442915,0.371622860432,0.260830521584,0.909265100956,0.130065903068
1676,-0.897934675217,-2.36039185524,-0.29536190629,-0.497036725283,0.838926553726,0.679176926613,-0.456968069077,-1.23025655746,-0.777151465416,-0.248327389359,-1.89820480347,0.152559369802,-0.986364781857,-0.653599977493,-0.356609195471,-0.512099981308,-0.862677752972,0.300270080566,0.360900014639,-1.04325711727,-1.22812008858,-0.601381421089,1.61263227463,0.861327290535,-0.283244609833,-1.24057352543
23512,0.572644293308,1.25205230713,-0.816641032696,0.358843922615,1.94884443283,0.753280341625,0.230285540223,0.321546733379,0.000562224537134,-0.516215622425,-0.354119420052,-0.383028566837,-0.962912738323,-0.432099997997,0.242876559496,-0.720899999142,-1.80326211452,-0.304908365011,-0.81559997797,-0.043140091002,-0.709040284157,0.0646714121103,0.559122145176,0.74317997694,-0.0749388411641,-1.1221780777
148022,-0.415413439274,-0.391894340515,0.0555496998131,-0.961840748787,-0.157183036208,-0.515640974045,0.496753185987,-0.446653336287,-0.250628560781,-0.643998801708,-0.462452113628,-0.201592415571,-1.38612699509,-0.873199999332,-1.52949333191,-0.228166669607,-0.997287392616,-1.41112148762,0.471150010824,-0.683676064014,-0.726357340813,0.026813428849,-1.06875550747,1.23437952995,-0.945135712624,-1.01875138283
1906,0.514467537403,-1.46550500393,0.58708024025,0.426152348518,-0.237649917603,0.0754341930151,-0.0788235515356,-0.67036819458,-0.643868803978,0.396151781082,-0.956604897976,0.123403333127,-0.278287559748,-0.333100020885,-0.539460003376,-0.807200074196,-0.42371314764,-0.0364557877183,0.262699991465,-0.533402323723,-1.36642289162,0.0319981426001,0.768512248993,1.36194980145,0.293770372868,0.515270829201
8878,0.287855684757,0.877638578415,0.994539320469,0.544638633728,0.812067687511,0.170982941985,0.898865163326,0.662753999233,1.2077845335,-0.409986078739,-0.591237902641,0.43473520875,0.0532388687134,0.311100006104,0.268397063017,-0.10666666925,-0.0909985974431,0.237945497036,0.0257000010461,-0.344488620758,-0.272084265947,-0.281623035669,-1.34399235249,0.78415453434,-0.552801132202,-0.56132787466
3091,-0.391319572926,-0.160619869828,-0.598954439163,0.887460589409,0.789071977139,-0.00440722331405,0.292209565639,-0.998818039894,0.326263666153,-0.863595962524,-1.76788258553,0.108086653054,-0.455841690302,-0.712050020695,0.520111441612,0.296400010586,-0.90511572361,-0.199651837349,-0.0705500021577,-0.383254349232,-5.0808134079,-0.919003665447,-2.1091799736,-1.03598439693,-0.106768041849,-0.0273749623448
5743,-0.861260890961,1.13365995884,0.882813096046,-0.427764296532,0.726364135742,-1.43641602993,-0.0982517302036,0.0327420532703,0.727962136269,0.361765146255,-0.669934988022,0.345612108707,1.52850627899,0.709200024605,0.452875971794,-1.26186668873,1.96058320999,-0.397682934999,-0.0207499861717,0.317469149828,1.44974911213,0.262865006924,1.24411129951,-0.334643721581,0.23641461134,0.0985831618309
5321,-0.128195285797,-0.304359734058,0.709561049938,0.636259675026,0.309484481812,0.281419485807,-0.258803665638,-1.25903606415,-0.181688010693,0.274191856384,-0.28354999423,-0.0367360711098,-0.018536657095,-0.273149996996,0.379507213831,-0.634000062943,-1.28271353245,0.44923388958,0.0529499948025,-0.319512546062,0.000627229397651,0.0281721428037,1.27912735939,1.63201296329,0.644825577736,0.469584286213
4144,-0.925346970558,-0.249542102218,0.203228533268,0.209018111229,-0.410838723183,0.454871863127,0.0648599267006,-2.47714209557,-0.375588476658,0.249710738659,-0.785878777504,0.113234743476,-0.782839298248,-1.40394997597,0.567953944206,-0.825733304024,-0.664859354496,-1.63952374458,-0.642449975014,-0.19851115346,0.12476439774,-0.029402019456,0.19963991642,-0.307412803173,0.600694417953,0.488530099392
1981,-0.648747742176,-0.149811655283,-0.779116332531,-0.584475934505,0.319862216711,0.152571454644,0.128757447004,0.112927407026,-0.32583463192,-0.401986002922,-0.15793299675,0.949373245239,-4.06293058395,-1.12080001831,1.17993271351,0.0181000009179,-0.515691280365,0.177864134312,1.29325008392,-0.808062434196,0.148477941751,0.261956274509,0.260471045971,-0.199237287045,-1.04723763466,-1.08274459839
695,-0.101631358266,0.0124081373215,-0.56495654583,0.119909778237,0.417425990105,-0.0654528215528,0.476083636284,-0.119599938393,0.717602491379,-0.0855277851224,0.180212914944,0.75226020813,-0.352206528187,-0.00905001163483,-2.88168668747,-0.34876665473,3.63097143173,-0.472959131002,-0.848950028419,3.16792154312,-0.197444438934,1.08936309814,-0.610635995865,2.18034148216,-1.37361621857,-0.113613009453
10398,-0.703351259232,-0.151110187173,0.175452679396,-0.587670385838,-0.510251164436,0.4513630867,0.353028893471,-0.684601664543,-0.19256901741,-0.0776011347771,-1.12795901299,0.268517017365,-0.52348023653,-0.730700016022,0.0371758267283,-1.09846663475,-0.40319404006,2.02680420876,0.146800011396,-2.165984869,-0.762646913528,-0.361383765936,-0.488379895687,1.206564188,0.788616418839,-0.586338579655
5708,0.163578301668,-0.731146454811,-0.647434234619,0.351083278656,0.446030795574,0.685923099518,-0.257941067219,0.259236514568,-0.360150486231,-1.03444254398,-0.745938777924,0.040029913187,0.241907417774,-0.0969499945641,-1.34423470497,-0.830733299255,0.438177615404,-0.163304105401,-0.689399957657,-1.48191928864,-0.0781089365482,1.36323559284,-0.951235055923,2.63698530197,0.528684437275,0.0136111006141
1213,0.0637830793858,0.158081293106,-0.974357366562,0.0240623652935,0.111738361418,-0.761375904083,-0.14277112484,1.11810982227,0.67195802927,-0.545181274414,0.130164965987,0.0245989840478,0.0245099514723,0.291749984026,-0.950691044331,0.590266644955,-1.5516244173,-1.26960885525,0.643700003624,-0.984004020691,0.900304734707,0.026135019958,-1.0130187273,-2.2034907341,-1.15635967255,-1.62970507145
226,0.563127994537,0.795327782631,0.167794764042,-0.623651444912,1.56952118874,0.699029386044,0.295211523771,0.212089538574,0.0994681045413,-0.842602014542,-0.377038300037,0.531443417072,-2.23122692108,0.918799996376,-0.800857722759,-0.0991999879479,-1.10264837742,-0.667160868645,-0.563149988651,-0.13299651444,0.179220944643,0.459603190422,-0.466143965721,0.264868736267,-1.48677551746,-2.03645920753
6777,-0.395188212395,-1.1519100666,0.170635849237,-0.71395200491,0.602366387844,1.08084118366,-0.525285065174,0.164498984814,0.459967404604,-0.11163456738,-1.28002047539,0.800857663155,0.535696864128,3.96094989777,3.01961231232,0.133500009775,1.02917993069,1.07486724854,1.01575005054,0.161135688424,-0.162147700787,0.2058288306,-0.44548022747,-0.297975689173,-1.65999746323,-1.10540962219
2113,0.0116818770766,-0.471081018448,-0.176479101181,0.531829714775,0.697320759296,0.778786718845,0.0733252614737,-0.0590704977512,-0.782997965813,-0.135547414422,0.0503791868687,0.0451865643263,-0.605916023254,-1.90439999104,-1.49707686901,-0.657133340836,-0.421624898911,1.1914639473,0.632699966431,-0.145031586289,0.300597667694,0.278651714325,0.439904391766,0.92634922266,0.260660648346,-1.02372789383
3329,-0.294773936272,0.373847544193,-0.470179498196,-0.00759458914399,0.502363264561,0.14569234848,0.2320561409,-0.540236949921,0.605001926422,-0.493898123503,-0.406677961349,-0.642908930779,-0.734655022621,-0.190499991179,0.197387337685,-0.171799987555,-0.471296608448,-1.03811848164,-0.964100003242,-0.464654922485,-0.0558500215411,1.00143671036,-1.21120715141,-3.80909466743,-1.33287405968,-1.51856255531
1050,-0.107384763658,-1.41592395306,-0.674499988556,-0.0882463157177,-0.898279964924,0.888546466827,0.0299173109233,0.166264995933,-0.732802331448,-0.239772856236,0.937609493732,-0.179442256689,0.0925503745675,0.0482000038028,0.0224696695805,-0.330399990082,-0.37464183569,0.427210867405,-1.2365000248,-0.679063260555,0.631273984909,0.458934783936,0.743637382984,-1.0810854435,0.0612048506737,0.232444673777
9491,0.651676118374,-0.618272423744,0.604118406773,-0.229363188148,0.964430332184,-2.45064711571,-0.881494760513,0.234957784414,0.952913284302,0.38249579072,-1.08987236023,0.543009281158,3.78117847443,-0.435699999332,0.04603728652,-0.715333342552,0.354999244213,-0.0164871886373,0.266449987888,-0.649426400661,0.710275769234,-0.311971604824,1.23602688313,0.827438116074,-0.221764117479,0.103265270591
22926,-0.311733901501,0.0591622889042,-0.517788529396,-0.762127041817,0.732653975487,-0.394165486097,0.0868948623538,-0.773008406162,-0.35930788517,-0.5013256073,-0.82600402832,0.0225833505392,0.0994453579187,0.574299991131,-3.11510396004,-0.332366645336,0.172179400921,-0.00108765345067,0.64384996891,-0.437854588032,-0.952611267567,-0.0471742711961,-0.5520581007,-0.00857479870319,-0.803658306599,-0.896114468575
5899,-1.86342895031,-0.448285877705,-0.637732028961,0.176350727677,0.410381495953,-0.994678020477,0.0708180963993,0.470541775227,-0.104624509811,-0.0648714378476,0.203748583794,0.267831414938,1.1949236393,1.34034991264,1.38844501972,-0.905600011349,-0.0828613713384,-0.222278952599,-0.56534999609,2.11983060837,-0.44688552618,0.584340393543,-0.465441018343,0.630318880081,0.670852065086,-0.915917634964
5467,-0.357368558645,-1.04272770882,-0.33145147562,-0.388731598854,0.0422663986683,0.619153738022,-0.468093842268,-0.477483093739,-0.49790585041,-0.386765301228,-0.513040423393,0.0539829805493,-0.124819740653,-0.955749988556,-0.254310369492,0.500800073147,1.8622328043,1.67209994793,1.91524994373,0.178240433335,0.317213356495,0.100066944957,-0.295028805733,1.48297905922,-0.123054116964,-0.751042842865
6774,-0.0279586017132,0.126965343952,0.0403281748295,0.802797913551,-0.00551743805408,0.84480369091,0.383487284184,0.648423731327,1.15020000935,0.208144143224,-1.23125624657,-0.129656970501,2.47138929367,0.621699988842,-1.77524292469,0.301500022411,-0.290154784918,-0.314829915762,0.0504999756813,-0.914010822773,-0.917668700218,1.03095090389,-0.371471852064,0.238043785095,-1.19157469273,-0.65569293499
1788,-0.0413457453251,0.192804127932,0.32399970293,0.0695973113179,1.10925495625,-1.19077479839,-0.0453129783273,-0.927432119846,-0.761494219303,0.492614686489,-1.45605063438,0.417161971331,-0.540547370911,-0.711349964142,-0.262339919806,-0.755500018597,-0.397583663464,-0.00370034901425,-0.668599963188,-0.492918789387,-1.58411705494,-1.22630012035,1.38070011139,1.23222315311,0.132430166006,-0.294267654419
5921,-0.0881320238113,1.27739679813,1.02273845673,-0.142245054245,2.73878264427,-1.51256299019,-0.39913764596,0.431650280952,-0.792992353439,-0.515714585781,0.175365328789,-1.61075460911,0.761051535606,-0.138650000095,-1.7077293396,0.0684666782618,-0.86995434761,-0.057399302721,1.11349999905,0.68187969923,3.6228723526,2.35434031487,-0.870313644409,1.37820744514,0.0482488274574,-0.46366211772
5721,-0.403011292219,-0.369167089462,-0.674114465714,-0.346292942762,0.101442590356,0.666157066822,0.143886089325,-0.0371767878532,-0.994337558746,0.571469426155,1.40299642086,-1.2830286026,1.04335975647,-0.0806499868631,1.1513851881,0.517500042915,-0.14376321435,-0.746784627438,-0.129700005054,-1.60514962673,0.184919163585,-0.844545960426,-0.729440450668,0.499804735184,-0.0386893153191,-0.349571734667
