rid,CPC004_A375_6H:BRD-K25224017-001-15-1:10,CPC004_HA1E_6H:BRD-K25224017-001-15-1:10,CPC004_HA1E_24H:BRD-K25224017-001-15-1:10,CPC004_HCC515_6H:BRD-K25224017-001-15-1:10,CPC004_HCC515_24H:BRD-K25224017-001-15-1:10,CPC004_HEPG2_6H:BRD-K25224017-001-15-1:10,CPC004_HT29_6H:BRD-K25224017-001-15-1:10,CPC004_MCF7_6H:BRD-K25224017-001-15-1:10,CPC004_PC3_6H:BRD-K25224017-001-15-1:10,CPC004_PC3_24H:BRD-K25224017-001-15-1:10,CPC004_VCAP_6H:BRD-K25224017-001-15-1:10,CPC004_VCAP_24H:BRD-K25224017-001-15-1:10,CPC011_A375_6H:BRD-K25224017-001-21-9:10,CPC011_A549_6H:BRD-K25224017-001-21-9:10,CPC011_A549_24H:BRD-K25224017-001-21-9:10,CPC011_HA1E_6H:BRD-K25224017-001-21-9:10,CPC011_HT29_6H:BRD-K25224017-001-21-9:10,CPC011_MCF7_6H:BRD-K25224017-001-21-9:10,CPC011_MCF7_24H:BRD-K25224017-001-21-9:10,CPC011_PC3_6H:BRD-K25224017-001-21-9:10,CPC011_PC3_24H:BRD-K25224017-001-21-9:10,CPC011_VCAP_6H:BRD-K25224017-001-21-9:10,CPC011_VCAP_24H:BRD-K25224017-001-21-9:10,CPC015_A375_6H:BRD-K25224017-001-15-1:10,CPC015_A549_6H:BRD-K25224017-001-15-1:10,CPC015_A549_24H:BRD-K25224017-001-15-1:10,CPC015_ASC_24H:BRD-K25224017-001-15-1:10,CPC015_HEPG2_6H:BRD-K25224017-001-15-1:10,CPC015_HT29_6H:BRD-K25224017-001-15-1:10,CPC015_MCF7_6H:BRD-K25224017-001-15-1:10,CPC015_MCF7_24H:BRD-K25224017-001-15-1:10,CPC015_NPC_24H:BRD-K25224017-001-15-1:10,CPC015_PHH_24H:BRD-K25224017-001-15-1:10,CPC015_SKB_24H:BRD-K25224017-001-15-1:10,CPD002_MCF7_24H:BRD-K25224017-001-19-3:10,CPD002_MCF7_6H:BRD-K25224017-001-19-3:10,CPD002_PC3_6H:BRD-K25224017-001-19-3:10,CPD002_PC3_24H:BRD-K25224017-001-19-3:10
5054,0.102440029383,-0.266632139683,0.571203827858,1.07685005665,0.212216198444,-0.33736667037,0.49680313468,0.652738332748,0.0947056859732,-0.267514705658,0.185226887465,0.0267757773399,0.719935595989,-0.166334852576,0.29865989089,-0.600199997425,0.364762425423,-0.408749997616,1.16624999046,-0.0483498796821,-2.19012331963,0.351816028357,-0.463295668364,-0.375459492207,-0.636999964714,-1.73528516293,0.172111541033,0.0305500030518,-0.66600561142,0.493645429611,0.546110451221,-1.3301050663,0.470400005579,0.120249994099,-0.568253993988,1.74371528625,-0.41512709856,-0.591089725494
3108,-1.26350677013,-0.760365128517,1.6414693594,-0.272029131651,0.170545935631,0.183400034904,-0.44133874774,0.24905282259,-0.41518971324,-1.11282289028,-0.0636262595654,0.423751711845,0.807584643364,0.021227620542,-0.530214011669,-0.594699978828,0.441234946251,-0.677150011063,0.215550005436,0.965513586998,2.50741195679,1.22776722908,-0.773245751858,-0.121453180909,-0.337249994278,-0.181389167905,0.156482607126,-0.764449954033,-0.488443911076,-0.602793335915,-0.0610563419759,2.22701382637,-1.39629995823,0.326000005007,0.914854645729,0.293419867754,0.692189216614,-1.01814723015
1950,-1.11430048943,1.19205021858,-0.764151930809,-0.802340745926,-0.288113713264,0.277733355761,0.0013876943849,-0.244796872139,0.901456058025,3.17786812782,-0.026136726141,0.130079001188,0.296028405428,0.171997860074,-0.683480620384,-0.660499989986,1.31505990028,1.95050001144,1.76874995232,0.361901402473,2.08310770988,0.620649039745,-0.305518448353,0.00633433461189,-0.390249967575,0.777689278126,0.91878592968,0.0632500052452,-0.209681212902,0.806173443794,-0.425575613976,-0.496978223324,0.188700005412,-0.27144998312,-0.981529116631,-0.123158767819,-0.591911911964,0.476535916328
351,0.539137899876,1.59286463261,-0.0662766546011,-0.589274287224,-0.85111528635,0.720066726208,0.611786305904,0.00414986163378,-0.0151771325618,0.0141628980637,1.60783827305,0.252675771713,0.46854776144,-0.591369330883,0.066559702158,-0.73860001564,-0.857723355293,0.110849998891,-0.941499948502,-0.0852866396308,-0.449384391308,0.28025072813,0.133992195129,0.430877357721,0.272000014782,-0.342265814543,0.0679078102112,0.10355001688,0.303631544113,0.527552545071,-0.0150704011321,-0.133303254843,0.000699999975041,0.0,-0.237749755383,0.515239715576,0.108980283141,-1.03237128258
4846,-0.497809201479,0.3704405725,-0.883632838726,0.189129173756,0.789504468441,1.19506669044,-0.0298125296831,0.741334497929,0.840277791023,3.19091248512,-0.495716929436,-0.44940918684,2.83897829056,-0.92211920023,-0.423210471869,-0.734549999237,0.381714403629,-0.358649998903,1.56595003605,-0.670554280281,1.63217139244,0.410668373108,0.151875153184,-0.0176845267415,-0.0191000029445,-0.35933214426,0.0156936272979,-0.225800007582,0.691786110401,0.525751113892,0.21063131094,1.83029687405,2.007999897,0.494350016117,-0.50326281786,-1.47177863121,0.836673259735,0.313864499331
1452,-0.849927544594,-0.561369359493,0.103444881737,0.523613929749,-0.0238948985934,0.234999999404,-0.946159005165,0.146441936493,-0.266965031624,0.0417895168066,-0.509197473526,-0.176658794284,1.20778369904,0.436972826719,-0.560496270657,0.774699985981,0.534362912178,-0.0593000054359,-1.47060000896,-0.037877522409,0.568125188351,-0.11169860512,-1.25422596931,-0.821652054787,-0.192549988627,-0.594323933125,-0.304891645908,-0.215050011873,-1.09590506554,-1.76613998413,-0.988147616386,0.149993807077,-0.364199995995,0.31534999609,0.0724636316299,-1.33818256855,0.0647607445717,-0.521803200245
4776,1.53706288338,1.02133369446,-0.0130028426647,-0.377287387848,0.175535410643,0.34363335371,0.599999368191,-0.203927531838,0.094812810421,0.89664119482,0.413231939077,0.663827240467,1.06445872784,-0.545096457005,-0.437582552433,0.363749980927,0.145126223564,1.50934994221,2.29544997215,1.27888417244,0.322148799896,-0.621681630611,-0.894087910652,1.06595110893,-0.387749999762,1.05389046669,-0.387859553099,-0.190849989653,0.778834998608,1.00341463089,-0.224457904696,-0.446761131287,2.91960000992,0.039249997586,-1.38783252239,-0.4812900424,-0.994115650654,-0.62915712595
6908,-0.662055075169,0.171805694699,-0.268207132816,0.780026137829,0.817635178566,-0.488966703415,-0.48501047492,0.484529852867,0.575679838657,0.722038567066,0.070516332984,-0.429990261793,3.24071931839,0.896478235722,0.0792928785086,0.515750050545,0.3451128304,-0.177899986506,-0.796249985695,0.00279588066041,0.967251420021,-1.03541183472,0.530653357506,-0.1032410115,-0.326649993658,-0.863011658192,-0.772696733475,0.735700011253,0.415514409542,-0.910898149014,-0.110975660384,0.0600013881922,-0.521799981594,0.0798500031233,-0.41262191534,0.377646416426,0.3501085639,0.225156888366
672,-0.762957572937,0.609423041344,0.162905961275,-1.23636364937,0.492519497871,0.740366697311,-0.331351280212,0.48314923048,0.809898018837,0.926211595535,0.767301499844,0.320059627295,0.606149673462,-0.798607587814,0.115657567978,0.495700001717,0.107478648424,0.189300000668,-1.26800000668,0.654532074928,1.75795936584,-0.822452425957,-1.07530915737,1.16531848907,-1.1889500618,0.601493418217,0.146408647299,-0.268249988556,0.51456707716,-0.655656337738,0.402313768864,0.0410705842078,1.24419999123,-0.341250002384,0.3067471385,0.682127892971,1.48241662979,-0.68023788929
5710,-0.385485857725,-0.150583744049,0.258012115955,0.27450221777,-0.117121115327,-0.487700045109,0.280567526817,0.350974112749,0.164007842541,0.319742619991,0.163482367992,-0.161742150784,1.19471979141,0.654884815216,0.315931677818,0.558850049973,-0.59666955471,-1.24419999123,0.126249998808,0.0872927904129,-0.518513321877,-2.12984251976,-0.408529281616,0.587790310383,-0.194800004363,-0.545560598373,-0.189546853304,-1.52030003071,-1.79019773006,-1.01194167137,-0.437809318304,0.011200979352,-0.0445000007749,0.0426499992609,0.0704330354929,-0.445443749428,0.483772665262,-0.562969446182
2115,-1.23078846931,0.676044404507,-0.0781221091747,0.703686177731,1.14720666409,0.00803332030773,0.548939347267,-0.454206973314,1.23557293415,0.781247377396,-0.345526337624,0.705064594746,1.77255153656,-1.25675106049,-0.274944186211,-1.40404999256,-0.188919186592,0.10379999876,4.39855003357,-0.575287044048,2.30611371994,0.0868725627661,-0.852336585522,-0.161248013377,0.445249974728,0.133110553026,0.695015668869,-0.58805000782,-0.342105716467,1.21309030056,-0.515899777412,2.05882954597,0.22650000453,0.424349993467,-0.695179581642,-0.697406768799,0.312798976898,0.804179370403
7015,-0.87762004137,0.497863531113,-0.644880771637,-0.158626258373,0.00923538394272,-0.19390001893,0.910343647003,0.238291069865,0.370756864548,2.09214878082,0.351415067911,1.10340690613,0.954266309738,-0.823876917362,-0.161976158619,0.331999987364,1.13432717323,0.611699998379,-0.392950028181,0.00418399274349,1.04010772705,1.46498692036,-0.98724424839,-0.0305441319942,-1.18525004387,-0.234180495143,-0.193896949291,-0.0923499912024,0.0859681516886,1.28933393955,-0.61128538847,-0.00766183435917,-0.374799996614,0.44089999795,-1.24291503429,0.0451698601246,-0.83109498024,-0.0325273275375
8726,-0.417611151934,0.426047623158,0.427355021238,-0.706502795219,0.515191853046,0.414366662502,-0.514423191547,0.129381537437,0.671599328518,0.987883388996,0.00452646613121,-0.0707865357399,1.16401982307,-0.361098885536,-0.105247527361,0.0176500082016,0.903100907803,0.709649980068,-1.38120007515,0.24393363297,1.21946847439,-0.533732235432,0.120212689042,0.349492311478,0.832450032234,0.279232561588,-0.0312121659517,0.117349982262,0.562740683556,-0.785754680634,2.14237618446,0.927288770676,0.208399996161,0.351750016212,0.547645568848,0.342922747135,1.49088311195,-1.10546302795
2185,0.799077689648,1.64962077141,-0.793812096119,-1.36426401138,-0.520058751106,0.401066660881,0.772325456142,0.0699767619371,0.557207226753,0.709020078182,-0.343434542418,0.733943223953,-1.248675704,-1.08272171021,-1.11977314949,0.283249974251,0.838144004345,0.451849967241,3.3220000267,0.0611832179129,0.432038128376,-0.368369340897,-0.733455777168,0.498063325882,-0.454699993134,0.501889705658,4.43998622894,-0.232000008225,-0.176751583815,0.724236011505,-0.725843667984,-0.209117308259,-0.745999991894,0.106949999928,-1.02425765991,-0.220861852169,-1.0027295351,0.804426908493
3315,-0.511010885239,-0.0530846714973,0.191801249981,0.26922762394,-0.369653522968,-0.139866665006,-0.485154390335,-0.123267173767,-0.160587713122,-2.53423976898,-0.775885939598,0.457711398602,-2.63576054573,-0.230648547411,-0.521505177021,-0.104250006378,-5.97043657303,-0.0623000264168,-0.114000022411,-0.0154507085681,0.36504805088,-0.856125414371,-0.043377250433,-0.874907135963,-0.866999983788,0.0317059792578,-0.000833959435113,0.286049991846,-0.12467853725,-0.230280965567,0.0904350727797,-0.0708023905754,-0.556999981403,0.0,0.433828622103,0.0266049206257,-0.532539367676,0.105361789465
5289,-0.88998144865,0.0267062187195,-0.15760551393,-1.32376909256,1.99599432945,-0.196499988437,0.362056136131,0.0699961185455,0.0451773703098,0.319939762354,-0.523079395294,0.69085752964,-2.76575517654,-0.151048287749,-1.2205529213,0.452800005674,1.24405169487,-2.94330000877,-0.922949969769,0.908188819885,1.25342857838,-0.701560556889,0.761236786842,0.450637698174,-1.10689997673,-0.349641382694,-0.44554451108,-1.15834999084,1.89759099483,1.48550975323,-0.720385491848,1.21513819695,-0.23180000484,-0.0982999950647,0.0666971355677,-0.560362040997,-0.987954974174,0.638359546661
868,0.0213283151388,-0.342372715473,0.886150240898,0.923053324223,0.322802335024,0.0368666648865,0.845262289047,0.331378936768,1.45506680012,0.171287626028,0.205300420523,0.0597192645073,0.849488735199,-1.05807757378,-0.13755223155,0.30245000124,0.749231278896,0.488150000572,-0.574050009251,0.131837666035,1.00190269947,0.392523825169,-0.771764278412,-0.0453688204288,-0.590450048447,1.14291274548,0.841221034527,-0.285250008106,0.194290176034,0.27494636178,-0.752559900284,-1.56029868126,-1.55470001698,-1.97590005398,0.0353925898671,1.01331555843,-0.207951948047,0.0978237688541
1677,0.391730964184,1.53716135025,-1.56380176544,0.444165170193,0.0234827771783,-0.202266663313,0.215832814574,-0.287153810263,-0.139616400003,0.280966728926,-0.161712050438,0.593743383884,1.3763487339,-0.909138917923,0.814641714096,-0.630999982357,0.693328261375,0.829699993134,-1.85245013237,-0.0691701471806,2.72401380539,-0.0185126215219,-0.191393941641,1.62296938896,-0.322099983692,0.316489100456,0.00325019657612,-0.0202999711037,0.524084210396,0.880705833435,0.0757208764553,0.107167333364,-0.677799999714,-0.561149954796,0.0306043922901,0.844513475895,2.02074480057,-0.652534723282
7043,1.49160659313,1.37565660477,-0.0547652393579,-0.122050970793,-1.3008043766,0.301599979401,0.73718059063,0.37236726284,0.454849869013,0.650524497032,0.664725542068,0.952714085579,1.09675860405,-1.16778099537,-0.92192864418,-0.379750013351,-0.137682706118,-0.278050035238,-1.1359000206,0.921751379967,0.168532833457,-0.787031948566,-0.847683429718,0.782142698765,0.0733499974012,0.232779756188,0.716799378395,-0.5257999897,0.19160631299,0.806662261486,-0.102424949408,-0.401712298393,-0.149599999189,-1.16875004768,-0.23611214757,-0.596852183342,-0.694008946419,0.136935025454
5613,0.227644920349,1.4118206501,-0.493004083633,-0.326651215553,-0.0247955173254,-0.0056666135788,1.06817793846,-0.361510962248,0.318038135767,2.12518048286,0.823000729084,0.426092207432,0.867279171944,-0.726702332497,-0.433226913214,-0.672900021076,1.06879532337,1.01585006714,1.24570000172,-0.514211297035,1.01941728592,-0.879068732262,-1.74423766136,0.429372310638,-0.412550002337,0.0755858421326,0.104156345129,-0.375450015068,-0.867084145546,1.14455497265,-0.293087124825,-0.0423310101032,0.184000000358,-0.0563499927521,-0.229103147984,-0.0931222587824,-0.884092628956,0.847279310226
595,0.347496181726,0.42108553648,-0.879749178886,0.304541945457,0.227835088968,-0.059133335948,-0.750155091286,0.0812685489655,0.709972500801,-0.0093362852931,-0.107967808843,-0.803563833237,0.510944962502,1.08212172985,-0.114327311516,-0.300500005484,-0.411671131849,-0.5570499897,-0.830549955368,0.0498989410698,-0.206849962473,-0.773227572441,0.630696952343,0.0511186495423,0.143800020218,-0.804634511471,-0.467850297689,-0.0578499883413,0.577423334122,0.526105582714,0.598199725151,0.517879009247,-0.170200005174,0.386649996042,0.342392534018,0.895539343357,0.76953291893,-0.273877680302
4793,-0.236993104219,0.452925622463,0.378014028072,-0.368151783943,-0.140517160296,0.423300027847,-0.646603405476,-0.753200054169,0.434079170227,0.0395167022943,-0.427751392126,-0.262203902006,0.765154957771,0.269475698471,-0.0498699620366,0.410250008106,0.826896071434,0.253199994564,0.871699988842,-0.299555003643,0.366774320602,-0.0978514254093,-0.0242154300213,-0.580313384533,0.317750006914,4.86406373978,5.45660734177,-0.232950001955,-0.7627389431,-1.16575849056,-0.709389686584,-0.522813081741,-0.721800029278,-0.492750048637,-0.399768590927,0.159082114697,-0.416418582201,0.648280382156
2736,0.568152666092,1.32433259487,0.180589035153,-0.746402382851,-0.171250224113,0.241933330894,1.13111162186,0.787303209305,0.992731511593,0.601773917675,0.641242027283,0.268923699856,1.54891467094,0.85672211647,-0.994001269341,-0.333750009537,0.468996465206,1.14915001392,0.207000002265,-0.265874534845,0.031289845705,0.553223848343,-0.406515240669,1.3818076849,-0.0957000255585,0.6246535182,0.347860723734,0.596099972725,0.355961441994,0.361490219831,-0.907848238945,0.0917241051793,-0.402399986982,0.171099990606,-1.07419502735,-0.253846645355,0.281480252743,1.48945331573
5290,-0.250194907188,1.40031504631,-1.11615824699,-0.547627151012,0.871726095676,0.585800051689,-0.131532177329,-0.678799629211,0.155854254961,0.0454581677914,-0.253469824791,-0.181116908789,0.473800599575,-0.519407510757,-0.63226878643,1.01795005798,1.1573227644,0.50569999218,-0.41629999876,0.440905332565,0.0851959586143,0.032185498625,-0.526830434799,-0.0763952583075,-0.037349998951,1.58684909344,-0.738350152969,0.311900019646,-0.721613168716,-0.204880669713,-0.335186451674,-0.247549593449,0.389699995518,0.254649996758,-0.774635910988,0.920624732971,-0.519543468952,0.477861016989
6194,0.0,-0.0127130150795,0.0,0.00041165354196,5.59561049158e-05,0.312066674232,-0.367207705975,-0.0733293741941,-0.114127039909,-1.80198895931,0.0948905795813,0.195329889655,-0.26750639081,0.0,-0.282005578279,0.0,-1.15702319145,0.470450013876,0.621299982071,0.0254553258419,0.0277730375528,-1.25065517426,-0.496969282627,-0.117990285158,-0.00034999998752,0.0687713846564,0.0,0.236349999905,-0.405137121677,-0.621850728989,-0.432684659958,1.63330460055e-05,0.0,0.00065000000177,0.113135918975,-0.628819704056,-0.125397250056,0.333181262016
1676,1.51353168488,1.12563157082,-0.0675528049469,-0.288686990738,-0.552811741829,0.2350333184,0.480102926493,0.180418848991,0.0311644077301,1.19931554794,0.0693156868219,0.622791290283,-1.43442797661,-0.688266813755,-0.274687767029,0.579650044441,-2.55388426781,0.915199995041,-1.92455005646,0.865593910217,-0.686825990677,-2.47605776787,-1.18379878998,0.728931188583,-0.666299939156,-0.273397624493,-0.0967072248459,-0.454149991274,0.21462059021,0.810151815414,-0.697484135628,-0.357162326574,0.678499996662,-0.218050003052,-0.83121919632,-2.07082033157,-0.668168663979,-0.784730315208
23512,0.12238381803,0.083819501102,0.608463943005,-0.0795231461525,-0.244215965271,-0.43020004034,-0.419594317675,0.429162412882,0.307555049658,-1.31939005852,0.289235591888,-0.222078368068,-3.28791618347,0.213613569736,0.603731036186,-0.0819000005722,-2.12618350983,-1.10369992256,0.737049996853,-0.442923098803,0.126947045326,-0.620430648327,-0.102736532688,0.958421111107,0.756899952888,-0.766739010811,-0.741203784943,-0.390049993992,-0.327794015408,0.618459880352,-0.133618623018,0.0944167971611,-0.197099998593,-1.16914999485,0.590945005417,0.679133713245,-1.78209137917,-0.469229310751
148022,-0.826221227646,1.05932974815,1.03931498528,-0.427501022816,-0.139596760273,0.430000007153,-0.283107429743,-0.264791846275,0.275402933359,1.66974914074,-0.469053328037,0.0975571274757,0.808380544186,-0.820267677307,-0.096804395318,-0.133349999785,2.26770830154,-0.495250016451,0.806849956512,0.174052968621,1.36777544022,-0.394928216934,-0.328269064426,-0.742499232292,-0.244749993086,-0.176894366741,-0.217319026589,0.126399993896,-0.903523504734,0.179631173611,1.01926994324,-0.212812125683,0.259499996901,-0.123400002718,0.341384351254,-0.371160328388,-0.577652335167,-0.497773170471
1906,0.419159054756,0.549668848515,0.298489719629,-1.24679803848,-0.708060860634,0.604500055313,0.674989283085,-0.273614943027,0.0911581218243,0.28008389473,0.119712375104,0.564397752285,0.55997800827,0.85577082634,-3.22520279884,-3.46519994736,0.140383034945,0.328800022602,-0.460049986839,0.0796745717525,0.608888268471,-0.98127835989,-1.15149927139,0.071442052722,1.21499991417,-0.25822532177,0.421579390764,-0.338049978018,-0.691258966923,0.980860888958,-0.190970942378,-0.599786877632,0.343300014734,-0.413749992847,-0.52385443449,-0.0594983920455,-2.31482720375,0.090556666255
8878,-0.0157145932317,-0.53145301342,-0.151781961322,0.0,-0.39936965704,-0.831166744232,-0.870351552963,-0.489657521248,0.0344676673412,-1.77735447884,-0.451201200485,-1.01326560974,-2.80784034729,0.000325513392454,0.646709382534,-1.33915007114,1.32315635681,-0.411549985409,-0.429399996996,0.257711559534,0.417874246836,-0.249090477824,-0.103487119079,-1.53416621685,0.357450008392,0.176671713591,-0.374942302704,0.94034999609,-0.287414580584,-0.4762981534,-0.0847675651312,0.398790568113,-0.000699999975041,-0.0613500028849,0.218547672033,-0.25249555707,0.559230208397,-0.5194901824
