rid,CPC002_HA1E_6H:BRD-A20126139-001-03-4:10,CPC002_HA1E_6H:BRD-K56515112-001-03-4:10,CPC002_HA1E_24H:BRD-A20126139-001-03-4:10,CPC002_HA1E_24H:BRD-K56515112-001-03-4:10,CPC002_HCC515_6H:BRD-A20126139-001-03-4:10,CPC002_HCC515_6H:BRD-K56515112-001-03-4:10,CPC002_HCC515_24H:BRD-A20126139-001-03-4:10,CPC002_HCC515_24H:BRD-K56515112-001-03-4:10,CPC002_PC3_6H:BRD-A20126139-001-03-4:10,CPC002_PC3_6H:BRD-K56515112-001-03-4:10,CPC002_PC3_24H:BRD-A20126139-001-03-4:10,CPC002_PC3_24H:BRD-K56515112-001-03-4:10,CPC002_VCAP_6H:BRD-A20126139-001-03-4:10,CPC002_VCAP_6H:BRD-K56515112-001-03-4:10,CPC002_VCAP_24H:BRD-A20126139-001-03-4:10,CPC002_VCAP_24H:BRD-K56515112-001-03-4:10,CPC018_A375_6H:BRD-A20126139-001-03-4:10,CPC017_A375_6H:BRD-K56515112-001-03-4:10,CPC020_A375_6H:BRD-K56515112-001-18-2:10,CPC018_A549_6H:BRD-A20126139-001-03-4:10,CPC017_A549_6H:BRD-K56515112-001-03-4:10,CPC020_A549_6H:BRD-K56515112-001-18-2:10,CPC018_A549_24H:BRD-A20126139-001-03-4:10,CPC017_A549_24H:BRD-K56515112-001-03-4:10,CPC018_ASC_24H:BRD-A20126139-001-03-4:10,CPC017_ASC_24H:BRD-K56515112-001-03-4:10,CPC020_HA1E_6H:BRD-K56515112-001-18-2:10,CPC020_HCC515_6H:BRD-K56515112-001-18-2:10,CPC018_HEPG2_6H:BRD-A20126139-001-03-4:10,CPC017_HEPG2_6H:BRD-K56515112-001-03-4:10,CPC018_HT29_6H:BRD-A20126139-001-03-4:10,CPC017_HT29_6H:BRD-K56515112-001-03-4:10,CPC020_HT29_6H:BRD-K56515112-001-18-2:10,CPC018_MCF7_6H:BRD-A20126139-001-03-4:10,CPC017_MCF7_6H:BRD-K56515112-001-03-4:10,CPC020_MCF7_6H:BRD-K56515112-001-18-2:10,CPC018_MCF7_24H:BRD-A20126139-001-03-4:10,CPC017_MCF7_24H:BRD-K56515112-001-03-4:10,CPC020_MCF7_24H:BRD-K56515112-001-18-2:10,CPD002_MCF7_24H:BRD-K13688115-001-01-2:10,CPC018_NPC_24H:BRD-A20126139-001-03-4:10,CPC017_NPC_24H:BRD-K56515112-001-03-4:10,CPC020_PC3_6H:BRD-K56515112-001-18-2:10,CPC020_PC3_24H:BRD-K56515112-001-18-2:10,CPC018_PHH_24H:BRD-A20126139-001-03-4:10,CPC017_PHH_24H:BRD-K56515112-001-03-4:10,CPC018_SKB_24H:BRD-A20126139-001-03-4:10,CPC017_SKB_24H:BRD-K56515112-001-03-4:10,CPC020_VCAP_6H:BRD-K56515112-001-18-2:10,CPC020_VCAP_24H:BRD-K56515112-001-18-2:10,CPD002_MCF7_6H:BRD-K13688115-001-01-2:10,CPD002_PC3_6H:BRD-K13688115-001-01-2:10,CPD002_PC3_24H:BRD-K13688115-001-01-2:10
5054,2.05991125107,3.45425462723,1.1256108284,2.95461058617,0.367008537054,0.754149973392,0.253218501806,0.686069309711,-0.34139752388,0.635505318642,-1.23890280724,0.332306832075,-0.440688610077,0.336696356535,0.0491173416376,0.171451956034,0.209130316973,0.146704107523,0.119205653667,4.23335170746,4.15862846375,2.68589997292,2.9172000885,2.3079624176,0.695201396942,-0.204988405108,2.94161939621,0.241799995303,1.85777294636,1.13051986694,-0.510061085224,1.30909097195,0.0149627923965,-0.317372262478,0.116230711341,-0.395047694445,-0.632423639297,0.897529661655,0.782206833363,0.950589537621,0.425736069679,0.34124737978,-0.885237038136,-0.89746940136,0.287299990654,0.536565184593,-0.695178151131,-1.3518499136,1.07918095589,-0.200390979648,0.165769636631,0.947126269341,-1.14036679268
3108,0.654306948185,-0.145547941327,0.740066766739,0.242952018976,-0.502910733223,4.95190000534,0.83941757679,-0.627535223961,1.18912911415,-0.0308641120791,1.26926267147,0.480563133955,0.950442612171,-0.0314176827669,0.931772887707,0.020117431879,-0.848663449287,-0.180540293455,-0.21379044652,-1.12534165382,-0.630922675133,-0.259900003672,0.340649992228,0.094400241971,-1.06676197052,0.34474632144,-0.79798668623,-0.372800052166,0.265101999044,-0.265420585871,-0.503091514111,-0.95946598053,0.195034474134,-0.47222045064,-0.266610562801,0.00535240769386,0.681961774826,0.0394798740745,0.650658130646,1.33990609646,10.0,-0.405025631189,0.259620696306,-0.34334653616,5.11625003815,-0.378488600254,0.0064439624548,1.16954994202,0.0412942916155,0.158268690109,0.521381437778,-0.0808277279139,0.710566699505
1950,-1.91502118111,-0.00789940357208,-1.44341778755,-1.08876132965,-0.716899693012,1.83074998856,0.512246906757,-0.739602565765,-0.892102181911,0.0227899551392,0.285673439503,0.30849647522,0.165174365044,0.15962484479,-0.568029880524,0.831161916256,0.431511938572,0.205818250775,-0.598900973797,1.12743031979,1.0048199892,-0.836199998856,-1.13194990158,-0.828836321831,0.228488206863,0.624786734581,1.0488833189,1.04675006866,0.713968992233,0.19764688611,0.479694515467,0.247912585735,-0.594498515129,-0.529005229473,-0.552467226982,-4.0535492897,-0.391489863396,0.36283659935,0.68859320879,-0.0198984742165,-0.10775911808,-0.703019917011,-0.451816499233,-0.960980296135,-0.498950004578,-0.441235989332,0.894182443619,0.192149996758,-0.0975940078497,-0.240367099643,-0.942991018295,0.524858355522,-1.03703331947
351,-0.178294911981,-0.333134204149,0.699302434921,-0.282918691635,0.696231007576,0.025200009346,0.993489980698,-1.1725410223,-1.18488156796,0.170255750418,-0.632025003433,-0.496991038322,-0.879062771797,0.181112647057,-1.13860487938,0.706663012505,0.443100571632,0.603998124599,-0.35378319025,-0.0509720295668,0.714287221432,-0.21614998579,-0.549499988556,-0.147668078542,0.275888800621,0.855100274086,0.76246201992,0.192749992013,0.234860405326,-0.438933849335,0.0667548030615,0.039935939014,-0.397998303175,-0.132739722729,-1.25131058693,-0.149403735995,-0.64657086134,0.8490691185,0.502724170685,-0.211533918977,0.0947977229953,0.0960043817759,0.926211774349,-0.813139617443,-0.396249979734,-0.963547706604,0.716470241547,0.807749986649,0.0897767916322,0.0755628198385,-0.168945640326,0.496983617544,-1.12966680527
4846,-0.0500332228839,-0.293302804232,1.05561769009,-0.303010940552,-0.510359406471,2.76694989204,0.5381539464,-0.0516173280776,0.237523376942,-0.274854212999,2.45576310158,0.702433347702,0.931483268738,-0.585386574268,-0.523089289665,0.791080832481,0.448085546494,-0.441951870918,0.109072498977,-0.79036962986,0.491421431303,-0.225800007582,0.183649986982,0.895555257797,1.19218552113,-0.409189283848,0.658553361893,-0.147049993277,-0.306547790766,2.19883966446,0.208541095257,-0.117513909936,0.542729496956,0.408055096865,-0.0244341492653,0.00621403008699,0.142632722855,-0.558456778526,0.531930804253,0.480953931808,-0.271960139275,-0.294000834227,0.226272970438,-0.599988698959,2.72184991837,0.397884845734,0.882660925388,1.25360000134,-0.735718667507,-0.459244400263,-0.360349804163,-0.392854511738,-1.00456666946
1452,-0.406673848629,-0.161986470222,-1.39109408855,0.0236126016825,0.177757561207,-1.95825004578,-0.710423529148,0.698230445385,-1.3981962204,-0.121388353407,0.26547601819,-0.432322889566,0.0149213969707,1.30333065987,1.30998945236,-0.289613485336,-0.439395666122,0.0370826646686,-0.682835102081,2.12075376511,-0.768273353577,0.735299944878,0.111599996686,1.01862311363,-0.143788844347,-0.56267952919,-2.27139401436,0.0261499993503,0.245747759938,0.261515825987,-1.03280293941,0.242326900363,0.218426182866,0.283317863941,-0.0311232879758,0.29182767868,0.346892952919,0.253229260445,0.710247397423,0.303352147341,0.00471584126353,-0.433536589146,-0.326664566994,0.169629096985,0.52555000782,0.0706176310778,-1.78813540936,-2.55719995499,0.279758095741,-0.257243663073,-0.559193074703,-1.34522593021,0.861233353615
4776,-1.53232967854,-0.467152506113,1.04565870762,-0.412146776915,-0.952969968319,-1.110049963,0.462370812893,-0.34744733572,-0.00275067845359,0.0464529246092,0.201414465904,-0.0645578354597,0.748893857002,-0.272826880217,0.0904555171728,0.386285752058,0.722540020943,0.789100468159,0.157326698303,1.0432600975,1.37149262428,-0.191599994898,0.101999998093,0.24694532156,0.599369764328,0.667111694813,1.52165770531,-0.0711500048637,0.167197346687,1.04799115658,0.593576788902,0.754493892193,-0.211031720042,-0.434534311295,-0.96141576767,-0.782703638077,-0.71720045805,1.8138872385,0.770322144032,-0.210057586432,-0.333394229412,0.164697185159,0.244049489498,-0.232179045677,0.13560000062,-0.362764507532,0.746561288834,0.424649983644,0.147124156356,-0.206504419446,-1.07959890366,-0.16441911459,0.874966621399
6908,-1.01979529858,-0.323244690895,-1.91272878647,0.817489624023,-0.608454227448,3.77850008011,-0.749009132385,-0.35588312149,0.011295389384,-0.611561238766,2.15208792686,-0.206574901938,-0.0410610735416,0.231712803245,-1.27677309513,-0.987339317799,-1.11544942856,-0.415858864784,0.0702681988478,0.457245379686,-0.802929520607,-0.244049996138,-0.321900010109,-0.134282827377,0.203099176288,-0.0600420311093,-0.691935122013,-1.12390005589,0.0239419639111,-0.598506331444,-0.614375352859,-0.175566092134,-0.0962555333972,0.651561498642,-0.0064964806661,0.826715409756,0.683617949486,-0.611969232559,0.616589903831,0.381608843803,-0.540957689285,-0.152925863862,0.208339557052,1.96651387215,0.240449994802,0.111775353551,-1.37022411823,-1.69679999352,0.290888607502,-0.336591690779,0.693286657333,-0.571482896805,0.657266736031
672,-1.55699908733,0.392303168774,-0.733144044876,0.0772870630026,0.431242197752,2.99210000038,-1.6754360199,-0.997538983822,-0.500518202782,0.0256148576736,1.56067585945,0.162350013852,-0.773584842682,1.39650046825,-1.20221686363,-1.14933645725,-0.145464420319,-0.199733585119,0.20461833477,0.517313539982,0.245923921466,0.700699985027,-0.587100028992,-0.60336881876,0.854109942913,-0.0814669728279,-0.988085985184,1.34704995155,0.0655502676964,-0.160574734211,0.0554259493947,-0.766763210297,-0.318290799856,-0.0850623697042,0.878859698772,0.540994286537,0.178955048323,0.298981189728,-0.816867351532,0.100754752755,0.632530212402,-0.132694110274,-0.529599308968,-1.3239736557,0.570900022984,-0.358401298523,0.0964783430099,1.24559998512,-0.171596795321,-1.46259081364,1.65854096413,1.60670852661,-0.375066697598
5710,-1.38542234898,1.36508774757,-2.4045996666,0.296470880508,-0.155943349004,0.920699954033,-0.739396870136,0.328041195869,-0.751680016518,-0.0990051403642,1.06539845467,0.23785687983,0.831626057625,-0.495357811451,-0.0368234813213,-0.0869865864515,-0.325284451246,0.551653206348,-0.447871208191,0.0460568964481,-0.840665638447,1.49790000916,-0.0250499993563,0.279737234116,-0.242262333632,-0.364147365093,-1.47753477097,-0.662899971008,-0.0866845920682,-0.359129220247,-0.326926648617,0.469931662083,0.396431654692,0.312340855598,-0.360088020563,1.03214895725,-0.00671110674739,0.452639430761,-0.385799825191,1.52006912231,-0.670039057732,-0.241790190339,0.064145848155,0.259810596704,0.556600034237,0.563553929329,-1.43111109734,-2.65650010109,0.312944740057,-0.287212222815,0.927710652351,0.722492456436,0.166300013661
2115,-0.50845181942,-0.677276432514,0.945689201355,-1.4576073885,-1.1075963974,3.8720998764,-0.0326940566301,-1.82740354538,0.556804120541,-0.970144212246,0.659048438072,-0.487476974726,0.921124100685,-0.0571337789297,-0.54852104187,0.129538416862,-0.0912181437016,-0.240760803223,-0.104843467474,-0.547451794147,-0.288622021675,-0.560649991035,0.758050084114,0.0311152338982,-0.0435759276152,-1.31101989746,0.686579585075,-2.23475003242,-1.12477302551,0.276486486197,0.503431022167,0.469948589802,0.410232871771,-0.475196033716,-0.245565935969,-0.331313431263,-0.705303549767,0.912932157516,1.5063303709,0.204754054546,0.443745553493,0.596617102623,-0.178092032671,-0.751739263535,0.484149992466,-1.12347054482,0.460165590048,0.202749967575,-0.162401452661,-1.00388503075,0.0659868195653,-0.815116524696,-1.18953347206
7015,-1.26080191135,0.199294805527,2.12104249001,-0.64154624939,-0.504030704498,1.86185002327,0.418536305428,-0.403977811337,-0.225769758224,0.721856355667,-0.180356413126,0.347612768412,0.561972558498,-0.172301054001,-0.138656511903,1.29476296902,0.298826396465,0.42902854085,-0.558312058449,0.817834436893,1.37919616699,0.100100010633,-0.766700029373,-0.860350012779,-0.194109678268,0.420900285244,1.55788648129,0.595200002193,0.399583607912,-0.0791843533516,0.740693449974,0.404334545135,0.0650863647461,0.718366503716,-0.0277016274631,-0.646275043488,-0.783363759518,1.53319621086,1.27406597137,-0.700569689274,-0.641764760017,-0.302113473415,0.807186543941,0.244925498962,-1.0978000164,-0.904417157173,0.944071173668,0.0316500067711,0.272832363844,-0.340490579605,-1.34338402748,0.08368832618,0.878866732121
8726,0.604202449322,-0.772655069828,0.838524699211,0.00384849309921,-0.908584713936,1.61030006409,-0.402700185776,0.185872107744,0.445928633213,-0.377998203039,3.10411190987,-0.0987955331802,1.47223258018,-0.192826300859,0.0476636886597,-0.434343457222,-0.34224191308,-0.396133780479,1.13039529324,0.433091729879,-1.35402703285,-0.0335500016809,0.229550004005,-0.0679185986519,1.2089099884,-0.162067621946,-0.871588945389,-0.401649981737,-0.0422831624746,-0.594887971878,0.897711575031,0.519498944283,0.567656695843,-0.185607969761,-0.7442715168,0.406238794327,0.396330118179,-0.0533717013896,-1.01030170918,-1.235227108,0.387299895287,-0.0285052713007,0.494944691658,-2.665402174,0.763449966908,-0.192090183496,-0.484836488962,1.78665006161,0.455733329058,0.519233942032,1.37908434868,1.00614786148,-0.939899981022
2185,-0.489001989365,-0.196129977703,2.50496959686,-0.605367362499,0.495012760162,3.59100008011,2.09282016754,1.37957155704,-0.21278013289,0.21882635355,-0.0794793367386,-0.31611263752,1.27969539165,0.872074604034,0.806677103043,0.529386639595,0.796098589897,0.57277327776,-0.231641069055,0.525378167629,1.9504994154,-0.675750017166,0.888599991798,1.2186896801,-0.238942921162,-0.169866025448,1.55529129505,1.24339997768,-0.272994577885,0.362400144339,1.0278865099,0.931407570839,-0.476966589689,-0.454503059387,-0.77971881628,-0.573955118656,-1.04583859444,1.58531832695,1.02670967579,-0.688106298447,0.22551086545,-0.2546903193,0.118254333735,-0.0408625677228,-1.03079998493,-0.848624706268,0.850525259972,0.919999957085,0.613541483879,-0.340383738279,-1.62165307999,-0.480147093534,0.919433414936
3315,1.4781588316,0.976895689964,-0.0645030140877,0.240228503942,2.03103494644,1.54825007915,1.09047985077,0.689627945423,1.01265203953,0.356579899788,0.128789156675,-0.117588996887,0.405383944511,0.449519574642,-0.594921827316,3.18970346451,-0.694875180721,-0.534205317497,0.0246156901121,3.55777263641,1.46549451351,1.73569989204,3.62575006485,3.12348985672,-1.0751645565,-1.18332695961,-1.19058847427,2.48239994049,-0.282543122768,0.69998216629,-0.884264469147,0.0939192473888,0.233127489686,0.0,-0.354221075773,1.02344322205,0.54556697607,0.153230533004,0.183063924313,0.255513727665,-0.178019404411,-0.446870625019,0.215706169605,1.17354154587,0.188099995255,0.806307435036,-1.20932483673,-5.00034999847,0.498246431351,1.27848029137,0.0338097214699,-1.0970082283,0.306966662407
5289,-0.807730257511,0.63750398159,-0.390100538731,0.0970503240824,-1.26859378815,-2.30690002441,0.440779268742,-0.486984372139,0.302964478731,-0.458636879921,0.547122001648,-0.0890604332089,0.285272687674,-0.485210448503,0.311928272247,0.590398311615,-0.287758558989,-0.375263929367,-0.0365455076098,-0.675691068172,-1.81272530556,-0.490649998188,-0.416200011969,-0.400424659252,0.82081001997,0.200349345803,1.65819275379,-0.0479500070214,0.362105190754,-0.872303664684,0.817460715771,1.04991471767,0.00735760852695,-0.392612636089,-0.34634706378,0.272240012884,-0.240546375513,0.499423384666,-1.46635150909,-2.14096164703,-0.294016957283,0.458410143852,0.119667068124,0.163416653872,-0.704100012779,-0.992160797119,0.270388245583,1.6305000782,-0.0494391135871,-0.255617022514,-0.862354576588,-0.902845978737,0.335533380508
