rid,CPC019_A375_6H:BRD-K34974324-001-01-8:10,CPC019_A549_6H:BRD-K34974324-001-01-8:10,CPC019_A549_24H:BRD-K34974324-001-01-8:10,CPC019_HA1E_6H:BRD-K34974324-001-01-8:10,CPC019_HCC515_6H:BRD-K34974324-001-01-8:10,CPC019_HEPG2_6H:BRD-K34974324-001-01-8:10,CPC019_HT29_6H:BRD-K34974324-001-01-8:10,CPC019_MCF7_6H:BRD-K34974324-001-01-8:10,CPC019_MCF7_24H:BRD-K34974324-001-01-8:10,CPC019_PC3_6H:BRD-K34974324-001-01-8:10,CPC019_PC3_24H:BRD-K34974324-001-01-8:10,CPC019_VCAP_6H:BRD-K34974324-001-01-8:10,CPC019_VCAP_24H:BRD-K34974324-001-01-8:10,DOS001_VCAP_6H:BRD-K34974324-001-01-8:4.99,DOS001_VCAP_24H:BRD-K34974324-001-01-8:4.99,DOS031_MCF7_24H:BRD-K34974324-001-01-8:4.99,DOS031_PC3_24H:BRD-K34974324-001-01-8:4.99,ERG011_VCAP_6H:BRD-K34974324-001-01-8:9.971,ERG011_VCAP_24H:BRD-K34974324-001-01-8:9.971
1213,0.878203630447,0.493250012398,-0.853760004044,-0.946814596653,0.185864433646,-0.137946814299,1.17501580715,-0.0963981300592,-0.045060813427,-0.617680490017,0.203726097941,-0.195507436991,-0.535103738308,-0.135008186102,-1.09850358963,-1.74930000305,-0.347250014544,-0.322899997234,0.107950001955
226,1.58146882057,0.713800013065,-0.443468809128,-0.975243031979,-0.514873385429,-2.3115003109,0.454346418381,0.60893201828,-0.395044833422,-0.712270736694,-0.207247853279,0.12594845891,0.846356093884,-0.346196830273,-1.57263481617,-0.0986000001431,0.180999994278,-2.02075004578,-1.33205008507
6777,0.500849843025,0.716949999332,-0.937107086182,-1.4269156456,-0.0429961010814,-0.953483343124,0.648092031479,-0.26927280426,-0.349482625723,-0.658983230591,-0.371021449566,0.269318282604,0.665602684021,-0.00388935208321,0.216136723757,1.20910000801,-0.409299969673,-0.491349995136,-2.21219992638
2113,0.392179369926,0.450899988413,1.51935076714,-0.292853653431,-0.178478121758,1.78146588802,-0.875373125076,0.234333589673,0.247978836298,-1.37472701073,-1.1407315731,0.00492703635246,-0.755551636219,-0.659826159477,1.20171129704,2.47760009766,0.344399988651,0.251699984074,1.91365003586
3329,0.479400336742,0.420350015163,-2.12603807449,-0.693607032299,-0.316612958908,-0.925426483154,1.13508427143,0.680678606033,-0.493493944407,0.335413038731,-0.614662766457,1.12007904053,0.740528702736,1.43415474892,-1.15838623047,-1.0204000473,-1.33609998226,-0.790800035,-0.878199994564
1050,0.413641929626,-0.28100001812,-0.188580170274,2.13519668579,-2.25035572052,0.595179319382,0.84274661541,0.0106411240995,-0.262970030308,0.588812708855,0.0852306261659,0.946241497993,0.752321958542,0.16853633523,-0.766339242458,0.0259500145912,0.0137999951839,0.885900020599,0.695399999619
9491,-0.0694159120321,-0.227900013328,1.1003780365,0.50412094593,0.222760766745,-0.771671056747,-0.770241558552,-0.386160254478,-0.167195856571,-0.306374013424,-0.344506204128,1.88356471062,-0.374790579081,-0.417183339596,0.243355691433,-0.290650039911,-0.59114998579,-0.44399997592,0.0365000069141
22926,-0.069336168468,-0.190499991179,0.108404427767,-1.55607104301,-1.33835852146,-2.28371906281,-0.979124546051,-0.0447810813785,0.827604055405,-0.8084679842,-0.253767341375,-1.03782486916,-0.371957659721,-0.33522182703,-0.724218904972,-2.23399996758,-0.434700012207,1.90249991417,0.952300012112
5899,0.437303632498,1.52724993229,0.860946774483,-0.527687966824,-1.64277279377,-0.919339179993,1.1504778862,-0.360387742519,2.05095052719,0.574536681175,-0.624025464058,0.585000157356,1.20680487156,-0.92380219698,0.822977244854,0.227200031281,-2.63525009155,0.183799982071,-1.43624997139
5467,-0.294964522123,-0.290149986744,0.34223741293,-0.00614374876022,-0.156001731753,0.380951225758,-0.575083076954,-0.274417161942,1.30841994286,-0.571453690529,-0.825111806393,1.11585402489,-0.132499918342,-0.596021831036,-0.639680087566,0.497200012207,-0.170199990273,0.979950010777,1.04404997826
6774,0.152261480689,0.110899999738,-1.28060114384,-1.40624856949,-0.578063368797,-0.872383654118,0.138261601329,-0.0673866122961,-1.08340895176,-0.681537270546,-0.477356404066,0.480158954859,-0.56557059288,0.802647829056,-0.0168340802193,-0.807399988174,0.0241499841213,-0.583150029182,-0.128400027752
1788,-0.393180519342,-0.0204500015825,0.869309484959,0.131322860718,0.837651729584,0.0606809705496,-1.61342942715,-0.567366480827,-0.621157050133,-0.521660685539,-0.886099815369,0.0555773638189,-0.954027056694,0.54430270195,0.746692419052,0.465649992228,0.069200001657,-0.500150024891,0.85070002079
5921,0.259740352631,-0.0375000089407,-1.37226271629,-1.54020142555,0.191321641207,-0.0914210900664,1.03776097298,0.302911937237,-0.477511227131,-0.0555538237095,0.123501166701,0.374544739723,0.286562800407,-0.52371263504,0.363860577345,-0.897099971771,-0.989149987698,-1.09730005264,-1.30830001831
5721,-0.119750455022,-0.050750002265,-0.135266050696,0.597068190575,0.920381546021,-0.538594186306,0.0472357869148,0.375374317169,-2.20563435555,0.384697586298,0.41635453701,0.344382166862,-0.0788916200399,0.294547319412,-0.9966802001,0.0377999991179,0.921049952507,0.847999989986,0.356850028038
2263,-0.500736355782,-0.12650001049,1.16586410999,-0.431757509708,0.514972150326,0.142657190561,-0.668724358082,-0.491956591606,0.547558903694,-0.091519497335,0.1860447824,1.56044530869,0.382387667894,0.0514201670885,1.27223408222,0.789900004864,-0.587549984455,-0.616999983788,-0.0625
808,-0.575722396374,-0.223249986768,0.36190444231,-0.0386853069067,0.076173864305,0.486933410168,-0.742139697075,-0.731477916241,0.474331110716,-1.49989438057,-0.355921626091,0.24739125371,-0.0306235998869,-0.603067457676,1.17517971992,-0.195450007915,-0.666999995708,-0.420599997044,-0.03579999879
30001,-0.875356316566,0.0603500008583,-0.10421487689,-0.494484186172,-1.37066185474,-1.80589783192,0.293447554111,0.622186839581,0.533530950546,-0.0408123806119,-0.414416283369,-0.565067410469,1.13136291504,-0.6442309618,-1.06986939907,0.834650039673,0.352899998426,-0.293949991465,-1.66209995747
348,0.289271622896,-0.557250022888,1.09378838539,1.33146095276,0.986436605453,0.393855571747,0.360105276108,-0.592018842697,-0.417814224958,-0.458007246256,-0.0583441071212,0.621028184891,0.877250015736,-0.72467905283,0.414324134588,-0.394500017166,1.21864998341,0.713850021362,1.00789999962
30849,0.192970752716,1.33889997005,0.205764308572,0.167583018541,-0.711940646172,-0.0437607392669,1.53778862953,0.705763339996,1.46379041672,0.149705901742,-0.157766878605,0.380693167448,1.13797271252,0.350957870483,-1.08243203163,0.712949991226,-0.0942000001669,1.03174996376,-0.163800001144
1454,-0.96845126152,-2.30285000801,-0.449213087559,-0.35415738821,-0.444690525532,-0.539081156254,-1.42298150063,-0.755467414856,0.312721371651,-0.876349747181,0.00460071861744,-0.858013987541,-0.79054749012,0.206484407187,-0.902261376381,0.510999977589,0.292699992657,-0.478549987078,0.542000055313
6500,-0.214923933148,0.673750042915,-1.58846449852,-0.941823005676,-1.50323116779,-0.251627147198,0.976714372635,0.489737123251,-1.1987310648,-0.52182585001,-0.478819459677,1.28535997868,0.44194573164,0.708692789078,-0.2183457762,-1.46650004387,-0.229000002146,-1.30365002155,-0.865350008011
5627,0.625015318394,0.743249952793,-0.916318833828,-0.0285188704729,-0.117485553026,0.0405832827091,1.26137256622,0.121723927557,0.936774075031,0.240675121546,0.409994274378,-0.18006965518,0.399772763252,-0.717274427414,-0.461849659681,0.151849985123,0.0117999985814,4.26294994354,-1.59109997749
5715,-0.408481866121,-0.0370000004768,-1.30602049828,-1.90412628651,-0.385290950537,-0.359435796738,0.172934815288,-0.558450877666,0.0391973145306,0.173598542809,0.253431200981,0.668872416019,0.742163181305,0.65901017189,-0.81598675251,-1.04240000248,0.362200021744,-0.516849994659,-0.936349987984
4791,-0.531152307987,-0.960500001907,0.0333372056484,0.380264222622,1.50169491768,-1.13992393017,-0.58055639267,-1.26147377491,0.20061506331,-0.738005161285,-0.308591395617,0.127454265952,-0.256248325109,-1.33947646618,0.856406629086,2.75045013428,0.252049982548,6.8438000679,-0.732749998569
56924,-0.143855810165,-0.147300004959,-0.26202365756,1.25365865231,-0.029566988349,-0.313315629959,1.02564477921,-0.533721745014,1.3448420763,0.619741559029,0.697491705418,-0.420185446739,0.0294266939163,0.661015868187,-0.199071541429,-0.0656000003219,0.0986500009894,1.8327999115,0.0414499938488
2690,1.41275012493,-0.902199983597,-0.180546447635,2.19375753403,0.752302229404,-0.467848449945,0.714708447456,0.739999115467,-0.301008403301,0.507320463657,0.301045447588,0.695843160152,0.400270223618,-0.735334873199,1.08938384056,1.39660000801,0.595950007439,-0.219300031662,0.347849994898
1019,0.26333090663,0.739149987698,-0.99361205101,0.707310557365,2.78057742119,0.613173246384,0.474571287632,0.195465758443,-0.520626485348,-1.63363409042,0.802208244801,0.331894487143,-0.742575466633,0.16532124579,-0.616812229156,0.733399987221,0.488799989223,-1.22409999371,0.206950008869
51422,-0.671932458878,-0.245700001717,-1.34689474106,-1.22495758533,-2.05982112885,8.15704917908,-0.0784883499146,0.733542084694,0.266916036606,0.0728791952133,0.430594444275,0.354048639536,0.372757852077,0.0808237493038,0.428057312965,-0.351300001144,0.0607500076294,-1.51285004616,-2.23329997063
5788,-0.521775364876,-0.372000008821,2.86622858047,-0.454815626144,0.763006567955,0.919378638268,-0.676311433315,0.858964443207,0.460195481777,-0.848650813103,-1.56991529465,1.07020020485,-0.0849206894636,-0.902928650379,1.01180195808,0.907900035381,-0.0768499970436,-0.421849995852,1.49145007133
6709,0.988796651363,0.495499998331,-0.14413459599,-0.213420659304,-0.147339627147,-2.62263083458,1.62384736538,0.353012561798,1.02698600292,0.012191331014,-0.791538774967,0.249553203583,0.256097972393,0.0961547642946,-1.02819418907,-1.44410002232,-0.0133499801159,0.429450005293,-0.679449975491
1277,0.214591473341,0.236999988556,-0.230289652944,-0.607343196869,-0.199708923697,-1.33493769169,-0.148722305894,-0.652379214764,1.41167235374,0.316480338573,0.164769917727,-0.229335784912,0.573479175568,-0.0209586173296,1.83018481731,4.25220012665,1.03705000877,1.98495006561,1.35164999962
993,-0.266354709864,-0.680750012398,0.465892136097,-1.34665989876,-0.975620269775,0.498602181673,0.246875017881,-0.319858968258,0.670668303967,0.324659645557,0.0843292847276,-0.883051156998,0.229114070535,0.133912697434,-0.515398621559,-2.40625,0.736549973488,0.266599982977,-0.787699997425
7157,0.51958489418,-0.681950032711,-0.376564562321,-1.27582931519,-1.63906276226,0.138842284679,0.414041697979,0.122174397111,0.381211578846,-0.124700054526,-0.772727191448,-0.358684569597,0.387699872255,-0.0955757945776,-0.858725965023,1.05525004864,0.370249986649,-0.235850006342,-0.719949960709
1958,-0.0151141136885,0.20995002985,0.70930993557,1.22889065742,-0.395596414804,0.346487462521,-0.00899565219879,0.111064948142,-0.15531668067,-0.0451786592603,0.489995658398,0.623745799065,0.590728223324,-1.40062868595,-0.457952022552,0.554449975491,-1.79005002975,5.16594982147,-0.82254999876
4582,0.65009111166,-0.264499992132,-0.518541693687,0.153985336423,-0.826595902443,1.11490511894,0.586475372314,-0.600099980831,-0.767693161964,0.243289962411,-0.192620649934,-0.567415833473,-0.242845416069,-0.322415053844,0.308223485947,0.144199997187,0.892149984837,3.12124991417,-0.817300021648
9212,-1.08960199356,0.408200025558,0.922184944153,-0.798194169998,-1.53571331501,0.713222920895,-1.14728188515,0.921992182732,-0.314719736576,-0.910452544689,-0.299926131964,-0.977655768394,-1.88347244263,1.54112362862,1.0439491272,-0.235450029373,-0.692900002003,-0.201000005007,0.620849967003
8440,-0.0212686359882,0.934050023556,1.22436702251,0.303933292627,0.412350475788,-0.786230504513,0.870429396629,-0.216647773981,-0.63126707077,0.447196513414,1.16871416569,0.762850940228,-0.239498153329,0.22876483202,-0.291478604078,1.09440004826,0.387950003147,0.379550009966,0.128600001335
6790,0.359690338373,-0.910349965096,-0.252905577421,-1.15097630024,-0.501412451267,-1.28150391579,0.271575272083,0.667641162872,-0.403084337711,-0.11422329396,-0.114478558302,0.457075178623,-0.0997560098767,0.0147507786751,-0.305090039968,-0.611899971962,-0.467150002718,-0.311049997807,-0.825100004673
8851,0.57281267643,0.192999988794,2.06825232506,-1.20238780975,0.372173845768,-0.403950691223,1.08941268921,0.0256592929363,1.35157513618,-0.638880908489,0.0367410108447,0.674515545368,0.441051155329,0.191636025906,-0.723359942436,1.41414999962,-0.553149998188,-1.15034997463,0.364350020885
