rid,CPD002_MCF7_24H:BRD-A99117172-065-03-2:10,CPD002_MCF7_6H:BRD-A99117172-065-03-2:10,CPD002_PC3_6H:BRD-A99117172-065-03-2:10,CPD002_PC3_24H:BRD-A99117172-065-03-2:10,NMH002_FIBRNPC_24H:BRD-A99117172-001-01-1:10,NMH002_FIBRNPC_6H:BRD-A99117172-001-01-1:10,NMH002_NEU_6H:BRD-A99117172-001-01-1:10,NMH002_NEU_24H:BRD-A99117172-001-01-1:10,NMH002_NPC_6H:BRD-A99117172-001-01-1:10,NMH002_NPC_24H:BRD-A99117172-001-01-1:10
1398,-0.709743082523,-1.28924322128,-0.580500006676,-0.770924568176,0.509218931198,0.776802241802,0.702167868614,0.786855340004,-0.190981343389,-0.398652076721
3312,-0.244301944971,-0.431421667337,1.12310004234,0.244968280196,-1.11805653572,-2.01370334625,0.39422494173,0.447569638491,0.205852627754,0.430981963873
891,0.34855222702,0.295320570469,0.284999996424,-0.0762302652001,0.101226903498,-3.29710054398,-0.31750997901,-1.49006044865,0.260776013136,0.446938544512
4775,-0.100890651345,-0.102185875177,0.593699991703,0.3689917624,1.42751097679,0.844021081924,-0.347907304764,4.30256080627,1.18821263313,2.50588655472
5111,-0.104264259338,0.291590243578,0.448500007391,1.01688826084,0.389567017555,-7.10959863663,0.706117272377,0.325321644545,0.0819970071316,0.00247585773468
5696,0.351794153452,-0.0414537191391,-1.24339997768,-0.000176265835762,0.0791063904762,0.121722310781,-0.0236333608627,-0.888322472572,0.739236354828,-1.47461569309
5588,1.17487227917,0.35666424036,0.0841000005603,-0.47193479538,1.04507303238,1.98512768745,-0.476573079824,-0.669429957867,0.209624320269,-0.379766762257
6839,0.0595145523548,-0.605467736721,-0.119400002062,0.479687392712,1.0193246603,0.170624777675,0.927779495716,0.877830088139,-0.537781655788,0.114163726568
329,0.20785048604,-0.339696586132,0.436899989843,0.927093148232,-0.0892426669598,0.596077382565,0.153932482004,1.16101574898,1.50039148331,-0.746333122253
5058,3.44915151596,4.1445479393,0.524800002575,-0.294484615326,1.45512020588,0.355277776718,0.411345183849,1.30826663971,-4.17549610138,-0.00495950132608
998,-0.231603860855,-0.505639970303,0.176300004125,0.0717178210616,-5.40088367462,0.266071736813,0.363771617413,0.951637625694,0.652635455132,0.924924433231
9134,0.197861731052,1.28864812851,1.03820002079,-0.300499737263,0.57468765974,-0.410073488951,-0.816292524338,0.38966268301,0.139785438776,-1.06943082809
6616,1.18822193146,0.789217591286,-0.0324000008404,-0.183149144053,1.38089537621,-0.381166666746,0.430004358292,0.83423268795,-0.93688750267,-0.0796857699752
5223,-0.178143247962,-0.741446554661,-0.766700029373,-0.223123013973,0.271771103144,0.311525434256,1.28722238541,0.761734843254,0.609515428543,0.566434085369
4690,0.743949532509,0.572631955147,-0.822700023651,0.162006258965,0.784991502762,-0.316457927227,-1.17589187622,-1.00915420055,-0.272634416819,-0.597179412842
958,0.744032502174,1.04330086708,0.379799991846,-0.140615671873,-0.745824754238,0.443062067032,-2.74365091324,-0.00411394238472,0.291934132576,0.58997553587
1616,3.6802136898,0.752395093441,-0.456999987364,-0.053226724267,0.834412693977,0.584516406059,-0.731063246727,0.303703516722,-0.580739796162,1.35195982456
991,-0.788951635361,0.155545532703,0.0,0.62405192852,0.190411120653,-0.932584226131,1.05200624466,0.848987340927,0.271260380745,0.0
6347,1.96951377392,1.538220644,0.785399973392,0.252776145935,-0.283806443214,-0.459018856287,-0.910784006119,-0.828243017197,-0.393887281418,-0.312548071146
6714,0.394253253937,0.777827262878,-0.0913999974728,0.877341270447,2.19220709801,0.319707632065,1.18145561218,-0.253222346306,0.442035794258,0.780346989632
652,1.150359869,0.648989439011,-0.473300009966,-0.747325658798,0.245071262121,0.220938116312,-0.304630100727,-1.00615429878,-0.127324521542,0.235963433981
4331,-1.1103528738,-0.504665732384,-0.773000001907,-0.2363794595,-0.14165854454,0.429738223553,0.356477886438,0.166016623378,0.0155257061124,-0.207293465734
7099,0.18721960485,1.48670172691,0.909300029278,-1.62754428387,1.43940806389,-2.45247578621,0.402372598648,-1.2474013567,1.66123986244,0.0503282994032
10320,-0.373240113258,-0.199722528458,0.0636000037193,-0.0220610592514,2.55276250839,2.77300858498,-0.551184296608,-1.3912268877,0.0949316471815,-0.378669500351
2042,1.0195826292,0.267461746931,1.3085000515,-0.402840644121,1.23411881924,0.445608198643,0.721373260021,0.553190171719,0.567731738091,0.198060512543
843,0.800672292709,0.581502497196,-0.420199990273,-0.595375835896,-0.254784017801,0.162099733949,-2.77746224403,-0.57943212986,0.128579556942,-0.128840789199
840,0.291080117226,-0.327224671841,0.52009999752,2.0500831604,-1.35108196735,0.197171628475,0.0498669147491,0.545928835869,-0.521849513054,-0.0500445514917
7048,-0.404701858759,-0.0755913555622,-0.906899988651,-1.01354277134,2.019354105,0.938146591187,0.379152476788,-0.13593313098,0.206856369972,-0.12240254879
4851,-0.459320873022,-0.861096262932,-0.467799991369,-0.181486874819,0.246232330799,0.440152138472,0.914025604725,0.919264256954,0.896970391273,0.183277487755
6464,1.14788222313,0.23872166872,-0.337700009346,-0.167819261551,-0.503448605537,1.22410261631,-1.06100726128,-1.352388978,-0.0947708785534,-0.237128898501
23410,0.0140898227692,0.0518434047699,-0.292600005865,-0.19424918294,1.89488315582,-0.293536871672,0.592299461365,0.919244229794,0.825468838215,0.255611598492
54205,-0.87825512886,0.837860047817,1.15390002728,1.17672109604,0.108089059591,0.361883372068,-1.10687279701,-0.419010519981,-0.521193087101,0.115539446473
2770,-0.185968264937,0.484380125999,-0.548600018024,-0.384826302528,2.57415986061,0.376985251904,-0.055267997086,0.566781401634,2.42206835747,0.219937264919
80204,0.0061816573143,0.210184380412,0.529699981213,0.326446771622,2.98690581322,0.265421301126,0.206597954035,-0.0162552073598,0.956975519657,-0.0161179155111
4208,0.477524638176,1.20493590832,-0.264499992132,-0.58680331707,0.793223381042,-0.680441021919,-0.241438940167,-1.07694613934,0.193839937449,0.43227159977
1845,-0.0522422790527,-0.273102998734,0.618499994278,0.649616956711,0.141157925129,1.39736115932,-1.18971860409,-2.07355046272,-0.701619505882,0.186516821384
23368,0.166396930814,0.903619170189,0.857400000095,-0.175844550133,-0.153973683715,0.755812644958,-0.718959867954,-0.0273377820849,0.334436267614,0.509716391563
5583,-0.667842805386,-0.0456014312804,0.492399990559,0.0301289949566,1.79582595825,0.383205682039,-0.149082183838,-0.782952129841,0.442921310663,-0.325814515352
8900,1.81163465977,0.464975297451,0.33520001173,-0.27120706439,0.971711277962,0.494340568781,-0.685580551624,0.351141273975,-0.0093839764595,0.393339246511
581,-3.10043859482,0.306532174349,3.25079989433,-1.16568553448,-3.60825252533,0.720733880997,-0.39289277792,3.45421504974,0.518340945244,-0.131614357233
6193,-0.542304039001,-0.602162897587,1.07239997387,0.363186597824,0.599752783775,0.912010371685,0.500628173351,0.104459762573,-0.0238028466702,0.323675692081
6622,0.273141622543,-1.39309108257,0.533599972725,-0.622092008591,0.182794257998,0.0146311968565,1.26451206207,0.297481685877,-3.24345874786,-0.108688801527
11261,-0.232924729586,-0.662913203239,0.762700021267,-1.39124083519,1.31710553169,0.652321398258,0.435048222542,0.371681660414,-0.319869786501,-0.114285103977
6696,-0.149920701981,0.470378011465,0.241099998355,0.142295092344,2.24672913551,-0.0369276404381,1.23444473743,0.999122023582,-0.399023920298,0.120281159878
8312,1.37875258923,0.290816575289,0.126300007105,0.092160269618,-1.45974564552,2.01851916313,0.279814332724,1.0927593708,-1.27903211117,0.231634765863
835,-0.516315221786,-0.56106543541,-1.02760004997,-0.651937484741,1.59383356571,0.0905711501837,0.947152674198,2.58663964272,0.358363837004,0.276115298271
8324,-0.854172825813,-1.51258277893,0.939199984074,0.0772006735206,0.682303547859,1.56018567085,0.624702334404,0.480094730854,-0.726011395454,1.09156394005
1848,0.77798807621,0.920954763889,-0.450500011444,0.126385241747,-3.15308642387,-0.135883778334,0.506693601608,0.320061266422,1.04471409321,0.00175228342414
154,0.652552723885,0.845492601395,-1.3667999506,0.0777068734169,1.92095136642,0.356822311878,-0.377665728331,-0.12016390264,-0.959143996239,0.265424847603
