rid,NMH001_FIBRNPC_6H:BRD-M15189060-001-01-2:10,NMH001_FIBRNPC_24H:BRD-M15189060-001-01-2:10,NMH001_NEU_6H:BRD-M15189060-001-01-2:10,NMH001_NEU_24H:BRD-M15189060-001-01-2:10,NMH001_NPC_6H:BRD-M15189060-001-01-2:10,NMH001_NPC_24H:BRD-M15189060-001-01-2:10
23,-0.0528500080109,-0.679399967194,-1.48583650589,-0.0678879022598,-0.583259403706,-0.288735955954
5641,-0.525400042534,-1.02335000038,-0.721914291382,0.050991114229,2.24970245361,-0.6045114398
8720,0.673449993134,0.627650022507,-0.441545188427,0.685999155045,-0.39561933279,-0.566187083721
10782,-0.859349966049,-0.282249987125,0.797914803028,1.02520358562,-0.624010801315,0.824760437012
25932,-0.956900000572,1.55809998512,0.549976944923,0.803993821144,0.0074677914381,0.448616743088
3028,-0.874199986458,-0.00110000371933,0.0524817705154,0.444589853287,0.353036433458,-0.533581495285
6804,-0.156850010157,-1.25534999371,0.408286094666,1.1326571703,-0.332706540823,1.62683224678
890,0.228699997067,0.376350015402,1.0691511631,0.542970657349,0.398342937231,0.304453969002
6390,-0.381050020456,-0.284399986267,1.2645868063,-0.788764119148,0.591390907764,0.295811384916
4303,-0.431950002909,-0.535199999809,0.256405055523,0.314065784216,-0.459153413773,-0.0857425183058
10953,-0.879400014877,-0.0119000002742,0.248919725418,-0.0848842412233,-1.05758190155,0.74397867918
22889,1.49540007114,-0.558250010014,0.162915974855,-0.312702715397,-0.326335638762,0.775511145592
3098,-1.43939995766,-0.810599982738,0.128801196814,0.600521028042,0.395030587912,-0.450228482485
11044,1.05659997463,0.261500000954,-0.182880923152,-1.73231613636,-0.0159573554993,-2.14693427086
8985,-0.787750005722,0.607199966908,0.0597789213061,-1.49811434746,0.0563942454755,-0.352361261845
66008,-0.749350011349,0.480549991131,0.201764091849,-1.06508040428,0.0225991457701,-0.600222110748
9217,-1.16869997978,-0.840349972248,-0.106674045324,-0.165204614401,-0.457501828671,0.802233278751
701,0.812699973583,0.3424000144,-1.04036521912,-0.168357878923,-0.338902026415,-0.99429255724
6182,-1.02565002441,0.110100001097,0.592113435268,-0.309195518494,0.0206912532449,0.698539912701
4860,-0.0648499727249,-0.991899967194,-0.538718402386,-0.101719856262,0.879875421524,0.234121084213
7398,0.329849988222,-0.258450001478,-0.0807045549154,0.828007221222,0.440822303295,0.301932603121
6117,-0.862049996853,-0.0186499990523,0.129412859678,0.595337033272,0.258768618107,0.935333311558
23588,-0.178749978542,0.563300013542,0.613755762577,0.501404583454,0.778345525265,-0.585216224194
949,2.17219996452,3.61319994926,0.313087910414,0.475256800652,0.456948906183,0.415819406509
7168,-0.128949984908,0.020300000906,0.457953900099,0.0447251573205,-0.577081918716,-0.182271078229
9375,-0.57465004921,-0.655349969864,0.0463630855083,0.208831101656,0.0818368047476,0.252502828836
4927,-0.197099998593,-0.686300039291,0.647755682468,-0.0614819601178,0.747499644756,0.624800860882
2523,1.18854999542,0.44754999876,-0.315687060356,-0.0675430223346,-0.142320409417,-0.685205280781
58497,-0.0495999976993,0.0568499863148,-0.458214849234,-0.0784945189953,0.56174582243,-0.325762659311
6856,-0.719349980354,-0.299899995327,0.0558480024338,0.216199293733,0.471524596214,0.662696957588
26036,-0.603950023651,-0.237449973822,-0.123361364007,-0.547882795334,-0.400724649429,0.564101457596
10206,1.20745003223,1.2947499752,-0.27419757843,-0.0246828496456,-1.37729287148,0.0291153825819
25793,-0.653100013733,0.48164999485,0.623251795769,0.220894321799,-0.0572895072401,0.0974318832159
55556,0.72570002079,-0.752550005913,0.282401382923,-1.47400522232,-1.10671472549,-0.657396793365
3978,-1.05935001373,0.109600007534,0.523184657097,0.839019477367,0.409911751747,0.726017415524
10681,-0.19549998641,-0.300899982452,0.5746768713,-0.436227500439,-0.10166066885,0.253614902496
3638,-0.611949980259,-1.56979990005,0.0136310085654,0.0215830747038,-0.533576130867,-0.364546984434
8349,0.519400000572,0.252499997616,-0.635458171368,0.0832346603274,-0.50437951088,-0.848916113377
6275,-1.29629993439,-0.681699991226,-0.617570877075,0.426570862532,-0.691823065281,-0.201158493757
3895,1.08765006065,0.335950016975,-0.811940610409,0.0903122127056,-0.70470559597,-0.274442762136
392,-2.08345007896,0.61779999733,1.04302287102,0.177113160491,0.051357679069,0.217594280839
9170,-0.213249996305,0.219849988818,0.0629275143147,0.418683618307,-0.831489682198,0.402627199888
80347,-1.71399998665,0.0599499978125,0.555974066257,0.0982144251466,0.389098882675,0.110586844385
23300,0.0413500070572,0.143500000238,0.830659389496,-0.229029297829,0.593140780926,0.549482345581
836,0.433499991894,-0.364650011063,-0.0541248768568,-0.363733530045,1.37659037113,-0.752552449703
11188,-1.7743499279,0.822849988937,-0.209595486522,0.702386677265,-0.134127169847,0.353871941566
10898,0.669950008392,0.456149995327,-0.376910865307,0.829618036747,-0.626638293266,-0.0976352915168
9276,-1.61739993095,0.737150013447,-0.488433122635,0.210424676538,-0.684462785721,0.505612969398
1647,-0.35379999876,0.0517999976873,-0.219689637423,0.628521084785,-0.50816988945,-1.00238394737
10285,0.334000021219,-2.78155016899,0.00781080126762,0.45782494545,-0.729379057884,-0.252497792244
23386,-0.25355002284,-0.519249975681,-0.0572592318058,-0.606260299683,-1.31233429909,-0.23241341114
3156,0.212700009346,-0.97025001049,-0.0848216563463,-0.442265957594,-0.599043369293,-0.20030619204
10237,-0.0802499949932,-0.759400010109,0.681869029999,-0.34807369113,0.111405625939,0.379026025534
7077,0.211549982429,0.434099972248,-0.295557707548,0.0475696250796,0.715249300003,-0.54598492384
11157,-0.879149973392,-1.1398999691,-0.11272791028,0.350514233112,0.9827247262,0.301266640425
22908,-1.19599997997,-1.82520008087,-0.201082244515,0.744749128819,-0.413607120514,-0.561468422413
10915,-0.937700033188,-0.380299985409,0.447984278202,0.0802252590656,0.225570514798,0.682785630226
9897,1.26539993286,0.814749956131,0.185940265656,-0.0163700953126,-0.350186884403,-0.633682727814
1759,-1.57185006142,-0.523499965668,0.595020771027,-0.0530462786555,-0.187562167645,-0.0415838733315
54541,-0.666350007057,-0.621500015259,0.0254191607237,0.0440571457148,0.524715304375,-0.451304346323
211,-0.324450016022,-0.230350002646,-0.452711641788,-0.0974656417966,0.21130630374,-0.432425558567
5048,0.982749998569,0.0820000171661,0.102158725262,-0.00999716296792,-0.0723401010036,-0.688834786415
84722,0.350650012493,0.0389999970794,0.00857810676098,-0.263769805431,-0.0726857408881,-0.0390185639262
29890,0.29960000515,0.110400006175,-0.585029006004,0.787300169468,-0.376850008965,-0.756571888924
9868,-0.0823500007391,-2.02384996414,0.398624777794,-1.00224387646,-0.376019358635,-0.00909280031919
873,-0.873399972916,-1.61465001106,-0.480001032352,-0.854808270931,-0.579033255577,-1.00926399231
5580,0.163949996233,-0.153200015426,-0.611939787865,0.369316667318,0.0137814879417,-1.19639503956
3725,-0.27064999938,-0.186049997807,-0.207646504045,-0.157191485167,-0.29130011797,-0.313185274601
23585,-0.428799986839,-0.453949987888,1.09791517258,0.0623786374927,-0.555549681187,0.0928808450699
51097,-0.201499998569,-0.842899978161,0.150452032685,-0.209796696901,-1.15947067738,0.526896297932
1831,-0.0816500037909,0.132500007749,0.400254428387,-0.159775793552,-0.581972718239,0.157596588135
7020,1.016299963,-0.227349996567,-0.302705526352,0.142661035061,-0.170914322138,-0.889894604683
55893,0.410800009966,0.96305000782,-1.29549765587,-4.8313794136,-0.889738917351,-1.02135777473
6944,0.97855001688,0.9144500494,-0.368698656559,-0.571713685989,-0.581691503525,-0.956413269043
22883,-2.07259988785,-1.34614992142,0.0355350077152,0.471952855587,-1.39188361168,0.726878166199
5601,-0.240950003266,-0.289049983025,-0.380996644497,0.569476425648,-0.780423998833,-0.113618142903
10775,0.184799998999,-1.26060009003,-0.222432106733,0.180503904819,0.0978818535805,0.395814687014
4780,0.279599994421,-0.159450009465,-0.0895298719406,1.26919233799,-0.464511752129,-0.0627107918262
10904,-0.859400033951,-0.762549996376,0.419971138239,0.144707202911,-0.300062656403,0.320166826248
9917,0.235950008035,0.620299994946,-0.335921645164,0.555329978466,-0.450269788504,-0.48048850894
1399,-0.555649995804,0.656100034714,-1.8562977314,0.119057655334,-0.336059212685,-0.456431031227
24149,0.740999996662,-0.283699989319,-0.753457009792,-0.0980897396803,-0.21683268249,-0.709418296814
2222,-0.51525002718,-0.543049991131,-1.67838168144,0.0152441263199,0.484824419022,0.290290415287
10131,-0.187700003386,-0.801549971104,-0.184150993824,-0.581865429878,0.33975893259,0.486939460039
2958,0.605350017548,-1.29769992828,-0.115775302052,0.259858548641,-0.188147753477,0.923649430275
9650,1.05460000038,0.980350017548,-0.31500467658,0.359027564526,-0.267049372196,-0.60794711113
7319,-2.57009983063,-1.29349994659,-0.363399416208,0.153617888689,0.170647665858,-0.101068854332
4817,0.702149987221,0.37135002017,-0.52920538187,-0.0306131467223,-0.587647795677,-0.913655519485
9143,-0.53820002079,-0.168850004673,2.40704512596,0.282202780247,1.9790585041,-0.713348150253
10494,-1.29594993591,0.637499988079,0.732663869858,0.0533074066043,0.0947546064854,0.260374248028
55324,-0.485249996185,0.059199988842,0.797396540642,0.260449767113,-0.884695112705,0.300270587206
23149,1.00559997559,-0.0285999923944,0.32550996542,0.4148042202,-0.426901847124,-0.57598900795
9943,-0.350749999285,-0.904399991035,0.347169369459,-0.159969568253,0.573379635811,-0.118353992701
6599,-1.60730004311,-0.214949995279,0.578987658024,0.69126021862,0.918340682983,1.12725758553
51031,-1.55745005608,-1.2920999527,0.221985131502,-0.533937633038,-0.407098859549,-0.00835479050875
3566,0.969449996948,0.0124000012875,-0.325413525105,0.295222938061,-0.214935332537,0.026712147519
3815,3.94355010986,0.610299944878,-0.0717462897301,-0.863021731377,-0.200875103474,-0.651861011982
8624,0.240949988365,-0.631550014019,0.886383354664,0.333290159702,0.548576116562,0.0125874876976
27346,-0.615750014782,-0.66639995575,0.874197602272,0.412488400936,1.04988884926,0.714380085468
10489,-0.915600001812,0.0635000020266,0.590640902519,1.04373288155,-0.159394085407,0.794374644756
26128,0.407000005245,-0.183349996805,-0.40374019742,0.514449477196,-0.26172876358,-0.126758605242
79921,0.407700002193,-0.155249997973,0.399678587914,-0.411457777023,0.0829705446959,0.550032675266
55746,0.480549991131,0.333950042725,-0.484536290169,-0.605661928654,-0.790759384632,-0.836720168591
23636,-0.174150004983,0.344449996948,0.692176818848,0.164584755898,0.344218999147,0.696687936783
10892,-0.415349990129,-0.10814999789,-0.479410231113,-0.206452831626,0.202081814408,-0.235511571169
10652,-0.973500013351,-4.0703997612,0.352090954781,-0.575018525124,0.487751215696,-0.348666220903
11004,-0.570699989796,-0.097800001502,0.0731088593602,0.5259334445,-0.172899514437,0.332257866859
23530,-0.171550005674,-0.296949982643,-0.34092977643,1.05293643475,2.32865738869,0.117173463106
8826,0.793500006199,0.0354999899864,-0.718540430069,0.350691080093,0.045108795166,-0.783880710602
3308,0.22310000658,0.581050038338,-0.0885537043214,0.000373437040253,-0.629343628883,-2.2180454731
7153,0.230800002813,1.06854999065,0.352043181658,0.534128963947,-0.106088489294,0.3858897686
11041,-0.401399999857,-0.239899992943,0.561738550663,0.0465094856918,0.384457290173,0.711923599243
6342,-0.572600007057,-0.214699998498,0.183901965618,-0.233069196343,-0.752207756042,0.334006130695
5883,0.073449999094,-0.524349987507,0.292072534561,-0.321353077888,-0.858426451683,0.146201297641
10589,-1.62304997444,0.17689999938,0.405460357666,-0.137844458222,-0.0969506800175,0.505332887173
5110,-0.736000001431,-0.184500008821,-0.135332137346,-0.173290282488,0.173375561833,0.784971773624
4609,0.33734998107,-0.597150027752,0.538924813271,-0.332909077406,0.584070682526,-0.609998166561
5423,0.737749993801,0.133000001311,0.151145085692,-1.22206568718,-0.82114982605,-0.802823364735
1070,0.893500030041,0.553900003433,0.621737420559,-0.34991812706,0.128325566649,-1.35417497158
10051,-0.284399986267,-0.911049962044,-0.357720732689,0.803196430206,-0.1501557827,0.442307770252
6603,-0.726949989796,4.09095001221,-0.56018280983,-0.193132102489,-0.204069793224,0.277392506599
9019,-0.131349995732,-0.842849969864,0.608853697777,-0.971782445908,-0.0819858759642,-0.38454157114
10969,0.322750002146,0.221549987793,0.759067118168,-0.438409954309,0.0968305617571,-0.49349039793
9797,-0.267549991608,-0.100150004029,1.00488269329,-0.159255087376,2.24504303932,-0.108090430498
4043,-1.31970000267,-1.34189999104,0.485826075077,0.99132591486,0.0429867506027,0.565517127514
9519,0.0701999664307,-1.18544995785,0.164779603481,-0.10686326772,-0.312866359949,0.944142460823
8480,-0.276499986649,-0.0910499989986,0.260143101215,0.201764121652,0.362564563751,-0.437310189009
983,5.29589986801,0.298100024462,-0.38269340992,0.564373373985,0.04720492661,0.0930582731962
10559,0.25339999795,0.0330500006676,-0.446228653193,-0.271073758602,-0.688665151596,-0.648367881775
8508,-0.200450003147,-0.0477499961853,0.403903961182,0.00850211083889,0.275255322456,0.516108453274
9275,-0.591549992561,-1.28764998913,0.251092195511,0.0464665442705,-0.638556361198,0.835292100906
8914,1.13639998436,0.672000050545,0.00522279366851,0.812006294727,-1.32261693478,0.79075139761
54505,0.18520000577,0.859399974346,0.552906990051,0.607994675636,0.474552035332,1.24594211578
6919,-0.558000028133,-0.290549993515,-0.25525483489,-0.708093822002,-0.40462487936,-0.74678838253
2274,-1.32535004616,0.823750019073,-0.472556680441,-0.87741369009,-1.07178854942,-0.222088754177
2288,0.0,0.333900004625,0.000846821349114,-0.00192712550052,-0.496501654387,-0.252602100372
7994,0.497999995947,0.07270000875,0.590527832508,0.351786404848,0.716641962528,0.9343572855
4216,-1.26915001869,-0.807299971581,0.588058710098,1.56287527084,0.415687352419,1.60277247429
7538,0.590399980545,1.89149999619,-0.371912479401,0.464935421944,-0.409485369921,-0.668159067631
3628,-0.924450039864,-0.584149956703,-0.274220138788,0.0621019080281,-0.425992667675,0.397615194321
2037,0.431949973106,-0.469350010157,-0.656468451023,-0.393936008215,-0.183062463999,0.500782489777
2771,-1.34150004387,0.125299990177,0.806942760944,0.387842476368,-0.53436255455,0.281641513109
7264,0.00350000150502,-0.0345499962568,0.0304242521524,0.528765499592,0.121066346765,0.747376024723
1786,1.09214997292,1.02429997921,0.000768736703321,-0.00192712550052,-0.876087784767,-0.230032518506
5873,0.370249986649,-0.226599991322,-0.701282978058,-0.0298467725515,-0.46591475606,0.0998008996248
780,0.935799956322,0.713699996471,-0.00866327434778,1.60360324383,-0.104616910219,0.719279289246
9926,-1.27495002747,0.165399998426,0.393685013056,0.114497303963,0.165656745434,0.636305630207
8446,0.785300016403,0.274399995804,-0.450357317924,-0.319707363844,-0.591794371605,-0.39707043767
7159,0.330199986696,0.992749989033,-0.555651307106,-0.919979631901,-0.33312702179,-1.12661087513
1026,-1.13794994354,-0.245200008154,0.581144690514,0.159368813038,-0.397084534168,0.614765107632
7082,-0.325499981642,0.185549989343,-0.562783658504,0.180041253567,0.697528719902,-0.0677317678928
10058,-0.279300004244,-1.21274995804,-0.0526740439236,-0.414078503847,-0.59777033329,0.57068747282
10797,-0.033100001514,-1.1319000721,0.616678953171,-0.00383900851011,0.564484596252,0.35972109437
11230,-1.22039997578,0.201700001955,0.719674944878,-0.320554316044,-0.318768531084,0.654912829399
30836,-0.525349974632,0.218899995089,-0.296236366034,-1.42958033085,-0.0323269367218,-0.0169703215361
27336,0.320850014687,1.03259992599,2.51643796219e-05,-0.00174106308259,-0.328141719103,-0.497696071863
9918,0.599749982357,0.381949990988,-1.18990051746,-1.01609969139,-0.0463750138879,-0.63932466507
79073,-1.27460002899,0.258700013161,-0.259148299694,-0.586344242096,-0.081672899425,0.385166317225
9688,0.407249987125,-0.194150000811,0.733711123466,0.490660727024,0.766429960728,0.699115395546
23659,-0.614849984646,-0.773350000381,-0.277604162693,0.141352951527,-0.0973952412605,0.202408462763
8396,-0.609849989414,0.24660000205,0.339437425137,0.255560994148,-1.04390335083,0.232746854424
23077,0.177149996161,-0.0406500101089,-0.430147230625,0.247698247433,-0.0332760363817,-1.14205288887
10857,-1.25300002098,-1.70465004444,0.00103935506195,-0.00048662480549,1.24063980579,-0.491311848164
16,0.178299993277,0.91890001297,-0.585530042648,-0.370551526546,-1.18428945541,-0.417591303587
2817,-0.288299977779,0.65374994278,-0.242126315832,-0.181680083275,-0.559514522552,-0.0691833496094
60528,0.129250004888,0.368050038815,-0.218020230532,-5.63077020645,0.269635915756,-1.03404963017
5359,0.691500008106,-1.18315005302,-0.469538658857,0.363933771849,-0.390792191029,-0.962992727757
1514,-0.984150052071,-0.304300010204,0.305669933558,-0.429610013962,-0.42305997014,2.81022977829
1509,-0.801849961281,-0.550400018692,0.463655292988,-0.897819280624,-0.430862367153,-0.350328743458
9181,-0.569599986076,0.315699994564,0.314510196447,0.00124682299793,0.302840381861,0.326045900583
3611,-1.84964990616,-0.594099998474,-0.0262410640717,0.730846643448,0.311697125435,0.589938104153
4783,0.00815000385046,-0.749499976635,-0.47123759985,1.70934164524,-0.244140446186,-1.34333741665
10123,2.51379990578,1.06459999084,-0.351824879646,-0.506070613861,-0.241729557514,-0.873611927032
8895,-0.0906499922276,-0.682700037956,0.552145779133,-0.755140960217,-0.659763097763,0.323090076447
9805,0.794900000095,0.0803999900818,0.665608525276,0.186360999942,0.372974604368,0.425385296345
4125,0.656500041485,-0.692449986935,0.326857686043,0.397107243538,-0.0660439431667,0.994066357613
1635,-1.42830002308,-1.17925000191,0.207391411066,0.306883513927,-0.195899859071,0.763462543488
4154,-0.486100018024,-0.71439999342,-0.661424636841,0.547641575336,-0.46108481288,0.944002091885
26292,0.131850004196,1.48795008659,0.876146912575,-0.112065851688,0.120444744825,0.901891767979
5770,0.570000052452,0.465400010347,0.0389683693647,-0.656792998314,0.574056684971,-0.398201614618
25874,-1.25794994831,-0.729499995708,-0.521918535233,-0.560781538486,-0.290535092354,-0.893968224525
11319,-0.259600013494,-0.756500005722,-0.554072916508,-0.0333589203656,-0.456866025925,0.681583166122
1153,-0.912999987602,0.368250012398,0.132826268673,0.0521661192179,0.810528755188,0.951706588268
11098,-1.01115000248,0.236550018191,0.115407407284,0.787181138992,-0.132974684238,-0.457688570023
8974,-1.15530002117,-0.490550011396,-0.433942615986,0.300826072693,-0.0137430429459,0.097664475441
533,-0.424549996853,-0.628650009632,0.710199952126,-0.236858844757,0.739835381508,0.431567788124
823,0.543399989605,0.0725000053644,-0.975583076477,-0.343314617872,-0.241845563054,-1.3595687151
6812,-0.540349960327,-0.403149992228,0.342206686735,0.0575774982572,0.198005989194,0.569189965725
3693,-1.77794992924,0.718950033188,0.174441665411,-0.959919035435,0.586139142513,0.277271419764
4891,0.142250001431,-0.776699960232,-0.844690203667,-0.0854446440935,-0.248658061028,0.372570246458
10954,0.369749993086,0.619849979877,0.056366737932,-0.674500048161,-0.383642584085,0.366802722216
5909,1.69499993324,-0.381200015545,0.657469332218,-1.81911444664,0.203713387251,0.205193310976
9221,0.169799983501,0.689350008965,-0.00608646869659,-0.179969474673,-0.356267392635,0.126976907253
847,0.864300012589,-0.0101000070572,-0.912794351578,-0.149101048708,-0.883970499039,0.606974899769
11072,-2.17300009727,-0.848600029945,0.155307620764,-0.334271967411,-0.00937741994858,-0.138876825571
10221,1.18134999275,0.522249996662,-0.969775676727,0.247966468334,-0.358860611916,-0.81593722105
7158,-0.871000051498,-0.0592999905348,-0.102339655161,0.147243380547,-0.220231547952,1.31978917122
8678,0.0506999790668,-0.339700013399,-0.571522116661,-0.0215645208955,-0.637762546539,0.149079501629
11014,-0.418150007725,0.15569999814,0.235131323338,-0.186965048313,-0.271154671907,-0.384569495916
1994,-0.318450003862,1.24909996986,0.449812114239,0.220367431641,0.0991473793983,0.255286753178
3482,-2.98589992523,-0.628250002861,-0.318452954292,-0.622560083866,0.393238604069,0.442068487406
25976,-0.566399991512,-1.0489000082,0.549345672131,-0.679017543793,-0.278648406267,0.179782494903
10491,-0.872900009155,-0.187000006437,-0.025534838438,-0.199858084321,0.956274151802,-0.579451024532
51053,1.05330002308,0.440250009298,0.0018727038987,-0.000386437342968,0.170279607177,-0.594079136848
9267,0.155200004578,-0.471349984407,-0.263188898563,0.610223889351,0.744879603386,0.336658120155
5547,-0.517949998379,-0.656399965286,-0.392281204462,0.6923635602,-0.6580093503,-0.0991217270494
6597,-0.470600008965,0.0449500083923,0.129470407963,0.0383468419313,0.164806768298,0.649471879005
5836,-0.269600003958,-0.850250005722,-0.579184412956,-0.397885322571,-0.531561255455,-0.0324221588671
6118,1.01820003986,0.200750023127,-0.84651196003,0.00806713849306,-0.702824473381,-0.308231532574
2961,-0.624700069427,-0.891300022602,-0.338039785624,-0.509347259998,-0.358957052231,0.0358172468841
310,0.157450005412,-0.79540002346,0.247501224279,-0.12272593379,0.401505738497,0.810653269291
7296,-1.41884994507,-0.791649997234,0.0618625991046,0.609440326691,0.0609314143658,-0.433476567268
1429,0.012549996376,-0.713249981403,-0.507364392281,-0.224317222834,0.0114824231714,-0.0685903728008
2548,-0.280950009823,0.717350006104,0.472887516022,0.46078017354,0.300468444824,0.316729307175
6499,-1.04190003872,-0.509899973869,0.570832848549,0.161794394255,0.640748262405,0.557260274887
642,-0.309050023556,-0.226799994707,0.624865651131,1.03147315979,0.243236854672,0.703644275665
23076,-2.14514994621,-0.221900001168,0.357533156872,0.577764451504,0.728798687458,-0.334799289703
10099,0.398350000381,-0.108049996197,0.80956697464,-0.63172596693,-0.188333451748,-0.141531050205
9817,-0.865350008011,-1.08450007439,-0.562801003456,-0.556982040405,-0.353849112988,-0.01230109483
9126,0.853299975395,-0.407949984074,-0.117086261511,1.01179218292,1.1016947031,0.853565573692
3930,-0.472200006247,-1.2566999197,0.685324251652,0.147542238235,0.987413525581,0.694041788578
10450,-0.156100004911,-1.04839992523,0.770454227924,-0.325706958771,0.760132372379,1.0371530056
54386,-0.149250000715,-0.825049996376,-0.0591295957565,-1.61813175678,-0.00123292207718,-0.0705926939845
664,-0.408750027418,-0.920899987221,-0.791383743286,-0.0661239549518,-0.311894714832,0.682281970978
596,0.015399992466,0.0543000102043,0.753022193909,-0.300159066916,0.0374394655228,0.519068777561
10180,-0.533199965954,0.122850000858,-1.27430617809,0.29460605979,-0.00103512406349,-0.380959898233
1445,1.0422000885,-0.426500022411,0.272724986076,0.716192245483,1.24647223949,0.618811428547
230,-0.579299986362,0.123500004411,-0.859577953815,-0.259222507477,-0.399267315865,-1.34577775002
9246,0.800949990749,0.00384999811649,-0.40864905715,-0.237566664815,-1.80843234062,-0.357456088066
5092,-0.659250020981,0.123950004578,-0.0104996524751,-0.186597555876,0.724562644958,0.812062561512
23463,-1.90715003014,-0.687049984932,-0.184004455805,0.254657328129,-0.21476842463,0.256063222885
10007,-0.0132500082254,-1.06745004654,0.453136384487,-0.304549187422,1.73890721798,0.374132931232
4925,-0.283350020647,-0.675999999046,-0.69756257534,-0.525067329407,0.579855680466,0.190728053451
6251,-0.206750005484,-0.0211500003934,-0.093315243721,-0.334946632385,0.330185055733,0.196861431003
5782,-0.314899981022,-0.693799972534,-0.12302261591,0.313942342997,-0.449512958527,-0.301122069359
5106,-0.463950008154,0.420049995184,-0.603546619415,0.259444981813,-0.441815793514,-0.55364048481
2673,-0.503000020981,-1.10599994659,0.668837606907,0.748263061047,0.887835323811,0.240019738674
644,-1.23414993286,-0.799549996853,-0.278734356165,0.160277411342,0.295139163733,0.394671320915
6284,-0.318699985743,-1.46414995193,-0.250275403261,-0.215636849403,-0.293685227633,0.179104968905
4605,1.29205000401,0.44185000658,-0.305448353291,0.211116060615,0.188626632094,-0.368093043566
6810,-1.52160000801,0.21115000546,0.238290667534,0.48100617528,-1.2274698019,0.190631568432
54499,-0.438199996948,-0.66914999485,0.0717928111553,-0.0415251851082,-0.0148336812854,0.748730123043
11007,-1.51055002213,0.726200044155,0.370530217886,-0.798230707645,0.548535585403,-0.178631991148
1643,-0.107950001955,0.46384999156,0.390607327223,1.83905220032,0.104022860527,-0.951637208462
25805,1.09574997425,4.72660017014,-0.227478861809,-0.679913759232,-0.423856437206,0.513969182968
3033,1.91335010529,-0.55965000391,0.132470607758,0.46721380949,-0.126802101731,1.00314557552
2745,-1.28859996796,-1.28114998341,0.0291260480881,0.190571278334,0.30475205183,-0.329103708267
9961,-1.36895000935,0.700449943542,-0.337485969067,0.88598293066,-0.52367067337,-1.03729343414
3925,-0.326200008392,-0.295399993658,0.518121480942,-0.344776958227,-2.30028557777,0.39646050334
2582,-1.08675003052,0.0367999970913,0.197717532516,-0.691183209419,0.285321474075,0.528531491756
5792,1.03694999218,-0.169999986887,-0.137776583433,-0.0104327350855,-0.965766727924,-0.34805265069
5236,-0.824800014496,-0.0999000072479,-0.597458779812,0.540552258492,-0.0432589054108,-0.161592960358
4016,-0.608600020409,0.259900003672,-0.170487016439,0.131455093622,0.0900525078177,-0.646687686443
4651,-1.16594994068,-1.10934996605,-0.0202258080244,-0.616168260574,-0.725567102432,-0.245987325907
3988,1.63405001163,-0.89620000124,-0.0280056297779,0.762628316879,0.396008014679,-0.547599434853
26227,-0.288100004196,-1.40339994431,0.843771994114,-0.239098861814,-0.0548930168152,0.629396021366
7982,-0.980899989605,-0.657949984074,-0.1620452106,0.219094499946,0.0879717320204,0.0876220539212
3551,0.229799985886,0.0725499987602,-0.535716891289,0.589673101902,-0.473413318396,-0.620037317276
5108,-0.415649950504,-0.150950014591,0.70593392849,0.535261034966,-0.117143973708,0.0921921357512
8870,-0.424800008535,-0.59375,0.0630577877164,-0.468657970428,-0.713331103325,-0.473776578903
2195,-0.557200014591,-0.18125000596,-0.179415971041,0.139346927404,-0.0221282541752,-0.123389400542
8731,-1.0406999588,-0.445150017738,0.0789638832211,-0.263393312693,0.00517837703228,0.0210546310991
1956,-0.177850008011,0.506399989128,-0.317167460918,0.0567639023066,0.428831040859,-0.14214015007
10276,-0.502449989319,-0.711250007153,1.19838476181,0.530601620674,-0.11213773489,0.0187060739845
1666,0.535199999809,-0.476899981499,0.778490841389,-0.116777472198,0.527137517929,-0.119551427662
4864,0.406649976969,-0.0909999981523,1.03017711639,0.287484824657,1.16494071484,-0.14069660008
4232,0.762549996376,-1.11345005035,0.000803905713838,-0.00431862426922,0.279326766729,-0.0331365317106
5050,-0.778050005436,-0.266650021076,0.234979569912,-0.365506082773,0.148804932833,0.250721365213
813,-0.337249994278,0.447099983692,-0.187541365623,-0.257761508226,-0.244262844324,-0.067173242569
3964,1.05139994621,-0.50744998455,-0.340174585581,-0.178570017219,0.108367398381,-0.79823756218
26020,-3.20915007591,0.267499983311,0.485291182995,0.960012972355,-0.554243087769,0.729178488255
481,-0.731549978256,0.0282500013709,0.133639588952,-0.618311285973,0.292305409908,0.291740775108
5019,0.270700037479,-0.583100020885,0.0120329856873,0.075067922473,1.41837215424,-0.69187605381
291,1.11969995499,0.387499988079,-0.54942792654,-0.3704687953,-0.320690870285,-0.363098144531
10973,-1.14100003242,0.0124000012875,-0.221200615168,-0.324851691723,0.61163187027,0.340305685997
9697,-0.381049990654,1.03785002232,-0.591510474682,0.0873651206493,0.437040150166,-0.00735819712281
5831,-1.38209998608,-0.811649978161,-0.101916849613,-0.087516464293,0.274609744549,0.252450793982
8202,-0.375450015068,0.351799994707,-0.385851383209,-0.354936480522,-0.603021979332,-0.658346772194
57804,0.077349960804,-0.0171500016004,0.231361120939,0.00870491564274,-0.0565588772297,-0.148706421256
5566,-0.226750016212,1.11065006256,-0.234995424747,0.00919599458575,-0.297262281179,-0.581929206848
57149,-0.0128500014544,-1.05715000629,0.405449330807,0.340106487274,0.31443375349,-0.194202393293
7416,-0.0857500061393,0.479399979115,0.421782940626,-0.234593361616,0.678698182106,-3.11356306076
