rid,CPC003_HA1E_6H:BRD-A55594068-065-03-1:10,CPC001_HA1E_6H:BRD-A22783572-065-01-3:10,CPC003_HA1E_24H:BRD-A55594068-065-03-1:10,CPC001_HA1E_24H:BRD-A22783572-065-01-3:10,CPC003_HCC515_6H:BRD-A55594068-065-03-1:10,CPC001_HCC515_6H:BRD-A22783572-065-01-3:10,CPC003_HCC515_24H:BRD-A55594068-065-03-1:10,CPC001_HCC515_24H:BRD-A22783572-065-01-3:10,CPC003_PC3_6H:BRD-A55594068-065-03-1:10,CPC001_PC3_6H:BRD-A22783572-065-01-3:10,CPC003_PC3_24H:BRD-A55594068-065-03-1:10,CPC001_PC3_24H:BRD-A22783572-065-01-3:10,CPC003_VCAP_6H:BRD-A55594068-065-03-1:10,CPC001_VCAP_6H:BRD-A22783572-065-01-3:10,CPC003_VCAP_24H:BRD-A55594068-065-03-1:10,CPC001_VCAP_24H:BRD-A22783572-065-01-3:10,CPC016_A375_6H:BRD-A22783572-065-01-3:10,CPC015_A375_6H:BRD-A55594068-065-03-1:10,CPC016_A549_6H:BRD-A22783572-065-01-3:10,CPC015_A549_6H:BRD-A55594068-065-03-1:10,CPC016_A549_24H:BRD-A22783572-065-01-3:10,CPC015_A549_24H:BRD-A55594068-065-03-1:10,CPC016_ASC_24H:BRD-A22783572-065-01-3:10,CPC015_ASC_24H:BRD-A55594068-065-03-1:10,CPC016_HEPG2_6H:BRD-A22783572-065-01-3:10,CPC015_HEPG2_6H:BRD-A55594068-065-03-1:10,CPC016_HT29_6H:BRD-A22783572-065-01-3:10,CPC015_HT29_6H:BRD-A55594068-065-03-1:10,CPC016_MCF7_6H:BRD-A22783572-065-01-3:10,CPC015_MCF7_6H:BRD-A55594068-065-03-1:10,CPC016_MCF7_24H:BRD-A22783572-065-01-3:10,CPC015_MCF7_24H:BRD-A55594068-065-03-1:10,CPC016_NEU_24H:BRD-A22783572-065-01-3:10,CPC016_NPC_24H:BRD-A22783572-065-01-3:10,CPC015_NPC_24H:BRD-A55594068-065-03-1:10,CPC015_PHH_24H:BRD-A55594068-065-03-1:10,CPC016_SKB_24H:BRD-A22783572-065-01-3:10,CPC015_SKB_24H:BRD-A55594068-065-03-1:10,CRCGN001_HA1E_6H:BRD-A85648045-001-01-6:10,CRCGN001_HA1E_24H:BRD-A85648045-001-01-6:10,CVD001_HEPG2_6H:BRD-K01188359-065-10-8:10,CVD001_HEPG2_6H:BRD-K01188359-065-10-8:2.5,CVD001_HEPG2_24H:BRD-K01188359-065-10-8:10,CVD001_HEPG2_24H:BRD-K01188359-065-10-8:2.5,CVD001_HUH7_6H:BRD-K01188359-065-10-8:10,CVD001_HUH7_6H:BRD-K01188359-065-10-8:2.5,CVD001_HUH7_24H:BRD-K01188359-065-10-8:10,CVD001_HUH7_24H:BRD-K01188359-065-10-8:2.5,CVD001_PHH_6H:BRD-K01188359-065-10-8:10,CVD001_PHH_6H:BRD-K01188359-065-10-8:2.5,CVD001_PHH_24H:BRD-K01188359-065-10-8:10,CVD001_PHH_24H:BRD-K01188359-065-10-8:2.5,MUC.CP006_MCF7_6H:BRD-A55594068-065-02-3:10,MUC.CP006_MCF7_6H:BRD-A55594068-065-02-3:3.3333,MUC.CP006_MCF7_6H:BRD-A55594068-065-02-3:1.1111,MUC.CP006_MCF7_6H:BRD-A55594068-065-02-3:0.3704,MUC.CP006_MCF7_24H:BRD-A55594068-065-02-3:10,MUC.CP006_MCF7_24H:BRD-A55594068-065-02-3:3.3333,MUC.CP006_MCF7_24H:BRD-A55594068-065-02-3:1.1111,MUC.CP006_MCF7_24H:BRD-A55594068-065-02-3:0.3704,CRCGN004_HA1E_24H:BRD-A85648045-001-01-6:10UM
5054,1.49549996853,2.00203204155,-1.78040349483,-1.97483158112,-0.255156338215,-0.105400025845,-0.470146387815,-0.578391194344,-0.0600456744432,0.0369906052947,2.08535695076,1.25513291359,0.404177695513,0.539344489574,-0.360300004482,0.0956686288118,0.301978826523,-0.00917214900255,1.82719993591,-0.56694996357,1.18763411045,0.333633780479,-0.688964247704,-1.79548382759,4.6539721489,2.42505002022,0.539110958576,1.09460401535,0.0378160476685,-0.11854660511,0.444368630648,-0.391539573669,1.55705964565,7.07018089294,6.29821491241,3.19749999046,-0.703377366066,-1.16680002213,0.484303414822,-0.592638731003,0.91980779171,0.918688774109,0.69873213768,-0.114315629005,2.37958502769,2.21174240112,2.66179180145,2.19039821625,0.509365320206,0.670878171921,1.97009992599,0.867258369923,-0.0342496037483,0.0240694284439,-0.435805737972,0.685403347015,0.15573976934,0.704207003117,1.54776227474,-0.253582209349,-1.33049046993
3108,-0.000550001859665,1.35112047195,-0.657607972622,0.648231387138,-0.491485178471,0.228149995208,0.191386789083,0.0951370894909,1.53880822659,-0.505731284618,-0.0376723110676,-0.534475564957,-0.479603648186,-0.160918861628,-0.449900001287,-0.0484273694456,-0.171819031239,-1.17322266102,-0.0753999948502,-0.598049998283,-1.39968371391,2.33827233315,5.17386293411,-0.214098572731,-0.679792761803,0.240249991417,-0.103045038879,0.110452845693,-0.0766790881753,0.907490432262,-0.454125583172,-0.32562687993,0.530401647091,0.167230606079,3.79179787636,-0.674499988556,-0.584565162659,0.248149991035,1.13999545574,-0.462746024132,0.0665871426463,0.609690487385,1.02884459496,-0.166548967361,-0.0262096747756,-0.148444712162,0.934168457985,1.15139377117,0.16596236825,-0.0423846840858,0.424700021744,-0.0264733359218,-0.4993750453,-0.85883307457,0.765496432781,-0.332774311304,0.660371899605,0.134804666042,-0.0542646199465,0.387561202049,-0.248873025179
1950,1.7310500145,1.75675439835,-2.06748437881,-2.26009869576,0.442292690277,-0.529399991035,0.166903704405,0.119770944118,0.443163275719,-0.905601918697,-0.655142784119,0.25790566206,0.035815872252,0.286291778088,0.43100002408,1.32192564011,-0.294985175133,0.695546269417,-0.947399973869,0.277949988842,-0.286797523499,1.14258718491,0.0345896482468,1.30090689659,-0.471939653158,1.33399999142,-0.570133149624,1.37332463264,-1.38450050354,0.837133765221,0.0504578053951,2.68413066864,-0.0136236846447,2.56100916862,2.20363140106,-0.547399997711,-0.230159804225,0.511549949646,0.991116046906,-0.644710063934,-0.194840937853,-0.173464477062,1.26734375954,0.036064863205,-0.675797522068,-0.357466816902,-0.319844216108,0.316785216331,-0.173860743642,-1.14339756966,-1.12625002861,-1.08609974384,-0.0760366767645,-0.319619119167,-0.565434157848,0.36356818676,0.797598958015,-0.53712117672,-0.0389167070389,-0.57843375206,-0.466805785894
351,-0.0857999995351,0.0672793537378,0.371244549751,0.803303062916,1.04074239731,-0.337249994278,0.76025313139,-0.36448302865,-0.183601409197,-0.611322760582,0.103648304939,0.798995733261,0.676612496376,-0.352237582207,-1.37999999523,-0.028934981674,0.111148610711,0.923350214958,-1.38759994507,0.671000003815,0.612434864044,0.0943742394447,0.377921253443,0.584111392498,-1.38792550564,-0.590749979019,-0.580540776253,0.00354231894016,-2.02993130684,0.577587366104,1.47470831871,0.473231732845,-0.00349798006937,1.45083856583,1.07389521599,0.000699999975041,0.673826277256,0.00200000009499,0.0488518178463,0.0300069153309,-1.48690271378,-0.587734818459,1.01628088951,0.452265292406,0.0581545382738,-0.912502646446,1.95805382729,0.289369165897,-1.37368178368,-1.43365859985,-0.198449999094,-1.12058329582,-0.618254780769,-0.585776269436,-0.896395146847,0.571008324623,0.413271069527,0.347009211779,0.141030073166,-0.127532765269,1.31864237785
4846,0.364499986172,-0.0173516776413,0.576287508011,2.45906448364,1.30663406849,0.0612500011921,0.373972117901,0.661474943161,0.56070047617,-0.129855155945,-0.323344767094,0.883604705334,1.00263774395,1.27519917488,-0.473299980164,0.876206696033,0.387679457664,1.04495763779,0.313149988651,-0.193449988961,-1.20989513397,1.23692619801,0.419163584709,0.00142157077789,2.06814980507,0.19470000267,0.456743597984,-0.263464689255,-0.936469078064,-0.191448241472,1.47426497936,1.00398862362,-0.192635640502,-0.939088582993,-1.0183031559,0.0631000027061,0.907702922821,0.250999987125,-0.127118855715,-0.402852237225,1.05293309689,1.06325125694,5.32144546509,6.25808763504,-0.697372615337,-0.313632398844,-0.910708904266,0.574724018574,0.788567662239,0.499526560307,-0.692499995232,-0.32288312912,0.371553838253,0.446452856064,-0.7999599576,-0.0494190007448,-0.567366838455,0.179242253304,0.316995382309,-0.532012581825,2.10412502289
1452,-0.621150016785,-2.27290916443,2.5470790863,-3.49950885773,-0.623636186123,-0.953649997711,0.213867276907,-1.15896391869,-1.1239887476,-0.5582883358,0.626439929008,-0.278031349182,-0.243778839707,0.251957833767,0.811550021172,0.268107712269,-0.937216997147,-0.187883168459,-0.722800016403,-1.93535006046,-0.178425937891,-0.081223398447,0.336697399616,-0.524105668068,1.66731905937,0.660099983215,0.393077015877,-1.62143826485,-0.343737840652,-0.658639013767,0.107588164508,0.173597127199,0.228763252497,1.6342458725,-0.27524960041,0.336499989033,-0.821385324001,-1.9688000679,-0.0877583026886,-0.106307037175,0.570580482483,0.185392573476,-0.31218290329,0.931901156902,1.6783759594,2.81893205643,2.04161500931,3.07747840881,-0.990472257137,-0.127254828811,-1.63830006123,-0.279529541731,0.729032158852,1.0274169445,1.0998415947,0.284488737583,0.396110475063,0.365442484617,0.231809079647,-0.0121646225452,1.22117388248
4776,-0.280849993229,0.0311300754547,-1.09549808502,0.535650730133,0.319498419762,-0.868499994278,0.199990212917,0.429409742355,-0.477591097355,-0.196408033371,-0.508324742317,0.378511369228,-0.608428120613,0.593575775623,0.954750001431,1.54780817032,0.532790541649,-0.0872836187482,0.147500008345,-0.300650000572,-0.0318783521652,-0.69213950634,-0.506107568741,1.1596300602,-0.349699258804,0.42634999752,-0.167920961976,1.6000430584,-1.04923796654,-0.0378236807883,0.456803262234,0.368855416775,-0.297597944736,1.31708598137,0.512105822563,-0.0821999981999,0.882519543171,1.63084995747,0.598520576954,-0.473782241344,-0.618528068066,-0.22945523262,-0.259077250957,-0.0823374390602,-1.20832455158,-0.756879150867,-0.638562321663,-0.560085892677,0.175475776196,0.0679750144482,-0.598549962044,-1.46729826927,-0.146686524153,0.200436368585,-0.400462508202,2.65328741074,0.0346186608076,-0.332047432661,0.161557644606,-0.507104635239,2.07368254662
6908,-0.789200007915,-1.93927311897,-0.429201245308,-1.04033696651,-0.192273736,-1.07660007477,0.0110341906548,-0.723304450512,-0.830819964409,-1.17459976673,-0.625031769276,-1.32088685036,-0.0145475063473,-0.187070667744,-0.656949996948,-1.22724497318,0.00565314292908,0.449982494116,-0.490000009537,-0.494199991226,-0.864615440369,1.09910655022,5.75362205505,-0.542966902256,0.311294615269,-1.07620000839,-0.954817652702,-1.14888703823,0.815755844116,1.37531745434,-1.29664289951,-0.614074826241,-0.717764139175,-1.7615994215,-1.67062520981,0.353500008583,0.1851567626,-0.892300009727,-0.25153696537,0.657731950283,1.85157048702,-0.913565337658,-1.11094379425,-1.49587035179,-0.854824364185,-0.500984668732,-0.861760139465,-0.0576664209366,1.43708753586,1.59479618073,0.0474500060081,0.289524912834,-0.308358371258,-0.694889962673,-0.633583009243,-0.825604557991,-1.01752018929,-0.364634126425,-0.926231503487,-0.458085536957,-0.804098725319
672,-0.226950004697,-2.74287128448,-1.73294532299,-3.01966524124,-0.273119479418,-0.424750030041,-0.0265447944403,-0.835606217384,-0.285535395145,-0.224230527878,-1.13961243629,-2.21884393692,0.657162070274,0.0683701708913,-0.170449987054,-0.819033801556,-0.668982744217,-0.424679636955,-0.973049998283,-0.683300018311,-0.116863965988,-1.39754784107,-0.110321328044,0.953145861626,-3.00422692299,-1.69379997253,-0.99640750885,-1.80004930496,-0.417050123215,-0.552309751511,-2.79035830498,-3.37440037727,1.01187396049,-5.42281341553,-3.09408044815,1.2023999691,0.492819428444,2.10334992409,-0.586018800735,-1.20112597942,-1.32893276215,-1.31253838539,-1.60271883011,-0.923095703125,-1.5805773735,-1.20095348358,-1.40720045567,-1.36500751972,-0.688174843788,-0.100150465965,0.184100031853,-0.0479912757874,-0.225046038628,-0.684535980225,-0.00518423318863,0.310989201069,-0.505324959755,-1.1547409296,-1.50978910923,-0.806341290474,-2.02637672424
5710,-0.608899950981,-3.62225294113,0.402829051018,-1.84196209908,0.164006948471,-0.583599984646,0.898262500763,-2.06308269501,0.203144580126,-0.745090126991,-0.186427652836,-0.895669281483,0.65677511692,0.161881655455,0.423300027847,-0.460774898529,-0.422158837318,-0.552024722099,0.348149985075,-1.40544998646,0.851695001125,1.36890375614,0.433271437883,-1.38772368431,-0.497130513191,0.0780500173569,0.178835242987,-2.00408101082,0.305295646191,-1.14126396179,1.39591574669,1.29535460472,-1.34471559525,-1.84021162987,-1.82691311836,-0.121699996293,-0.97145485878,-1.23809993267,-0.911031067371,0.70882755518,-0.928643941879,0.0166366994381,0.919190645218,1.2116060257,-0.433298677206,0.320967257023,0.691886365414,2.18636369705,0.832326114178,1.2522277832,0.0731500089169,0.767198979855,0.493516802788,0.671027541161,0.931218028069,-0.131499752402,1.85819649696,2.09058046341,2.06963133812,2.07079648972,-0.218888610601
2115,0.0774500072002,0.697065830231,0.38972851634,1.71938824654,-0.134536340833,0.0077999830246,-1.60205936432,-1.68135511875,0.644273281097,-1.10642492771,-2.79815125465,-3.28881454468,-0.385745286942,0.244366422296,-0.840450048447,0.590915381908,0.595872700214,-0.699708819389,-0.286249995232,-0.0858000069857,-0.599569916725,0.0360972285271,-1.20009422302,-0.622265696526,-0.455676674843,0.756899952888,-1.27371656895,-0.885273098946,-0.412507534027,-0.139277204871,-0.395490676165,1.07381153107,0.253293722868,-1.82050323486,-2.77776050568,-0.801800012589,0.483667582273,-0.725650012493,0.982513427734,-0.245989322662,-0.247504770756,-1.17494726181,-0.74269425869,-1.2900531292,-2.14899349213,-2.47106552124,-1.54794251919,-1.74010670185,-0.566708564758,-0.230239361525,-0.566349983215,-1.98269820213,-0.575490951538,0.00339779257774,0.109713017941,0.757708132267,0.354403495789,0.657244682312,0.256138861179,1.11779618263,1.07862079144
7015,-0.0362499952316,1.11976373196,0.555576503277,2.3023648262,1.81661462784,-0.871799945831,0.192663878202,-0.124015882611,0.983791351318,-0.570015788078,-0.50676202774,0.821499884129,0.153569951653,0.891743302345,0.999299943447,0.752457022667,1.31608605385,0.615212023258,-0.105349987745,0.471399992704,-0.992381572723,0.958579242229,-0.0463174656034,1.56576728821,-1.30690288544,-0.139450013638,-0.229936569929,1.3372824192,-0.624446034431,0.368217766285,0.520495116711,1.90514290333,1.05329608917,1.76727747917,-0.0964454859495,-1.10259997845,-0.439045846462,0.602550029755,0.364713519812,-0.466788500547,-2.24688982964,-1.59048891068,-0.94795358181,0.00185151398182,-2.65193367004,-0.921924173832,-4.44369268417,-2.08396553993,-0.727482616901,0.203316792846,-1.41055011749,-1.15925240517,0.0953730344772,0.249130144715,-0.473303943872,1.11332643032,0.566611170769,0.4184486866,0.0681381225586,-0.0982145369053,2.43672895432
