rid,CPC013_A375_6H:BRD-K58784778-001-01-3:10,CPC013_A549_6H:BRD-K58784778-001-01-3:10,CPC013_A549_24H:BRD-K58784778-001-01-3:10,CPC013_ASC_24H:BRD-K58784778-001-01-3:10,CPC013_HA1E_6H:BRD-K58784778-001-01-3:10,CPC013_HCC515_6H:BRD-K58784778-001-01-3:10,CPC013_HEPG2_6H:BRD-K58784778-001-01-3:10,CPC013_HT29_6H:BRD-K58784778-001-01-3:10,CPC013_MCF7_6H:BRD-K58784778-001-01-3:10,CPC013_MCF7_24H:BRD-K58784778-001-01-3:10,CPC013_NEU_24H:BRD-K58784778-001-01-3:10,CPC013_NPC_24H:BRD-K58784778-001-01-3:10,CPC013_PC3_6H:BRD-K58784778-001-01-3:10,CPC013_PC3_24H:BRD-K58784778-001-01-3:10,CPC013_SKB_24H:BRD-K58784778-001-01-3:10,CPC013_VCAP_6H:BRD-K58784778-001-01-3:10,CPC013_VCAP_24H:BRD-K58784778-001-01-3:10,ERG011_VCAP_6H:BRD-K58784778-001-01-3:10.045,ERG011_VCAP_24H:BRD-K58784778-001-01-3:10.045
5257,-0.904781997204,0.574400007725,-0.759583830833,-0.695600509644,0.791815400124,-0.032459013164,0.27120000124,-0.496618151665,-0.02862380445,-0.531311631203,-0.808150053024,1.24367201328,-0.386915206909,-0.25981977582,-0.0327452793717,-0.640799283981,-0.529414892197,1.70539999008,-0.219227567315
22794,0.0832126513124,-0.241650000215,-0.811011314392,-0.63923561573,0.0468991100788,0.28315576911,0.140700012445,-0.452147990465,-0.424130946398,-1.06086313725,-0.44785001874,-0.291520506144,-0.346025168896,0.564465284348,0.0293788425624,-0.741712331772,-0.764251232147,0.858900010586,-0.883798778057
9761,0.115374162793,-1.10714995861,-1.25228083134,-0.181085705757,0.309775710106,0.208384811878,0.260000020266,-0.65147382021,-0.692420303822,0.454500734806,-0.940099954605,-1.27114605904,-0.82228243351,-0.675748348236,0.187946200371,-0.781867623329,-0.717949986458,1.20829999447,-1.19183063507
23326,0.246203482151,-0.641049981117,-0.723295927048,-0.383939802647,0.537785410881,0.473956674337,0.402566671371,-0.0728707015514,0.109725549817,-0.514180064201,0.00265000015497,0.440651297569,-0.226139590144,0.296459615231,-0.315416276455,-0.451922059059,-0.237026125193,-0.377099990845,-0.0160662457347
10972,-0.38670489192,0.046599984169,-0.391079366207,-0.987819910049,-1.1909737587,0.221674591303,0.520800054073,0.350829124451,0.976345777512,-0.639098525047,0.754000008106,0.59853386879,-0.361287772655,-0.051362901926,-0.971312880516,-1.42094027996,0.244912683964,1.11965000629,-0.240191414952
10523,0.144402652979,-0.689050018787,-0.504973649979,-0.57469367981,-0.828843295574,-0.348137378693,0.000866651535034,-0.282698214054,-2.51164746284,-0.684117078781,-1.21024990082,-0.00948202610016,-0.106598123908,0.224092870951,-0.992202997208,-0.909656047821,-0.583857297897,1.07819998264,-0.0379149280488
79090,0.341567248106,0.768750011921,-0.790584445,-0.406181693077,0.197155982256,-0.684494256973,0.382466703653,0.20892997086,-0.268702715635,-1.01613235474,0.0747000053525,-0.41124433279,0.172822877765,-0.789067029953,-0.390477776527,-0.485202550888,0.118097707629,0.318549990654,-0.298910617828
27032,-0.52678155899,0.797850012779,0.535209417343,-0.693515121937,-1.47439241409,0.42131087184,0.41840004921,-0.365310937166,0.0821743831038,-0.108975306153,0.0303000025451,-0.454581946135,0.438564777374,0.0291646644473,0.971959173679,-0.273745000362,-0.442054182291,0.798950016499,0.366958588362
9097,-0.493513464928,0.51139998436,1.29679119587,-0.910072863102,-0.715637803078,0.00932413339615,-0.469099998474,-0.416454553604,1.44431805611,0.00467725843191,-1.04000008106,0.944655001163,0.476352512836,0.156192839146,1.27266526222,0.902076303959,0.096967831254,0.890850007534,-0.898016929626
10513,-0.487874746323,0.580250024796,0.71926176548,2.6242287159,-0.232614353299,0.00819930899888,-0.374400019646,0.194501817226,-0.116519063711,0.362340927124,0.484099984169,0.435520857573,0.107937976718,-0.267955332994,0.30283883214,-0.120616927743,0.272449761629,-0.228249967098,-0.646740734577
1891,0.432973057032,-0.425300002098,0.507279098034,0.1332000494,-0.602259635925,0.43004065752,-0.040433332324,-0.336500436068,-0.591433048248,0.797275602818,-0.00780000025406,0.0629507899284,0.257121145725,-0.157539725304,-0.631683826447,-0.0303248390555,0.732532918453,0.163050025702,-0.635600984097
3066,-0.891382575035,1.03355002403,0.0956679433584,-0.555530011654,-0.510945141315,0.389589339495,-0.418933331966,0.190109789371,-0.969865262508,-0.298521786928,0.182099997997,0.0150807797909,-0.656543374062,-0.12142829597,-1.05468595028,-0.371450006962,-0.151397138834,0.83360004425,-0.892964482307
9801,-0.00637596473098,-0.437600016594,0.0965919196606,-0.486990123987,-0.385389506817,-0.012150734663,-0.197133302689,0.429396897554,-0.334788948298,-0.436584383249,-0.685549974442,0.572543978691,0.424579620361,0.223193958402,-0.426327764988,0.129830002785,0.0757656171918,-0.318899989128,1.02662432194
1459,-0.157600387931,0.745149970055,1.49546730518,0.368714392185,0.512664198875,0.125133663416,0.522300004959,-0.0137140899897,0.64822769165,0.323517590761,0.680249989033,-0.507727205753,-0.0293780118227,-0.217331469059,-0.220776617527,0.224841043353,0.232275158167,-1.65970003605,-0.141745314002
9703,0.22967132926,-1.11625003815,-2.37972068787,-1.0395668745,0.507531762123,0.508338928223,0.866766691208,-0.0283662825823,1.01148223877,-0.19558121264,0.250099986792,1.15446722507,-0.465905278921,0.511291861534,-0.671096324921,-0.411743342876,0.0932312458754,-0.200249999762,0.0175146460533
10606,0.0534353256226,-0.944350004196,-1.53770697117,-0.194013997912,0.432634353638,-0.0736283063889,-0.784399986267,0.166764348745,0.338184148073,-0.066442206502,0.204600006342,0.266288459301,-0.552094697952,0.160453930497,-0.33957657218,-0.557844758034,0.224055886269,-0.0622500032187,1.12959444523
1017,0.658538937569,-0.457549989223,-0.207902356982,0.319968640804,0.531802296638,-0.123719006777,0.447966694832,-0.40387904644,0.560110270977,-0.572973489761,-0.151650011539,-1.80608081818,-0.0752789005637,-0.0419208854437,-0.458748489618,0.026310518384,-0.317026138306,-1.08844995499,0.201630175114
9813,-0.75116276741,-0.586950004101,0.142823010683,0.514738023281,1.23919200897,-0.0697966516018,0.133733361959,-0.506852984428,-0.706786215305,-0.457150191069,-0.0787999927998,0.116580218077,0.286045730114,0.0355307683349,-0.00612609088421,0.417372137308,-0.294655501842,-0.4986500144,-1.51425909996
7485,-0.368682146072,1.31029999256,-1.05069184303,0.627790331841,-0.354687690735,-0.465225964785,-0.529966711998,-0.12855681777,-0.346792578697,0.701264441013,0.315500020981,0.130177348852,0.798712074757,0.0955593883991,-0.309578537941,-0.3727427423,-0.0407088547945,0.361900031567,-0.938614249229
2109,-0.365094333887,-1.42510008812,-1.27568924427,-1.41944205761,0.668144285679,0.0884817913175,-0.456866681576,0.098905429244,-0.124478437006,-0.306638836861,1.1779500246,0.295250833035,-0.522552251816,-0.448934674263,-0.298382371664,-0.916473865509,-0.351803421974,1.1616499424,-0.612145245075
23271,0.623937129974,0.78149998188,0.874703764915,0.799830436707,0.598047852516,0.238936766982,0.473633319139,0.909004569054,0.657673001289,0.882929563522,-0.416999995708,0.0919561386108,0.050430521369,0.213764071465,1.06878089905,1.24805474281,-0.070055089891,-2.28139996529,0.315666049719
9915,0.810703575611,-0.43805000186,0.698397278786,0.766315937042,0.354932487011,-0.366171211004,0.157633334398,0.176119312644,0.610765218735,0.466702073812,-0.000700000033248,-0.296540260315,0.524582087994,-0.772745847702,0.177247300744,0.0204958282411,0.367730379105,-1.67075002193,-0.28375467658
9552,0.403148412704,0.582499980927,-0.582507789135,-2.2624399662,-0.08093303442,-0.0646316111088,0.634533345699,0.56328099966,-0.432334661484,0.989236593246,0.289350003004,-0.424785733223,-0.101138293743,0.539511144161,-1.32092678547,1.02702784538,0.379285693169,-0.0960999876261,-1.04897212982
93487,0.0575661435723,0.392049998045,0.0640178322792,-0.308175951242,-0.619080543518,0.454414993525,0.585133314133,0.314864188433,0.567996740341,-0.371543854475,2.49775004387,1.01272511482,-0.482194721699,1.07926821709,-0.474265366793,-0.160079106688,-0.478527188301,0.213500007987,0.417860001326
2956,0.231018483639,-0.503600001335,-0.302816390991,0.80708026886,0.337435185909,0.31686386466,-0.473066687584,0.0256289429963,0.571465909481,0.144994392991,-0.395049989223,0.624450206757,-0.193748131394,0.453034937382,-0.349523961544,0.768614172935,0.418123543262,1.09979999065,5.06697654724
11065,-0.649220407009,-1.4335501194,-0.279442459345,-0.680069625378,0.469152063131,-0.3531652987,0.585000038147,0.0799086391926,0.276150643826,0.14884378016,0.838799953461,0.690091252327,-0.741691946983,0.263569265604,0.638146340847,-0.667491555214,0.192686542869,0.0365000069141,-1.01306009293
9653,0.47335126996,0.341449975967,1.05249238014,0.927283763885,-0.179240822792,-0.198154717684,0.454600006342,-0.0718200802803,0.960037708282,0.152424648404,0.79314994812,-0.269531011581,-0.0462331324816,-0.390441030264,-0.167265713215,0.686669826508,0.172890245914,-0.0441500097513,0.0158429406583
200081,0.342803925276,-0.923600018024,-0.962736904621,-0.869335830212,0.539198160172,0.120570763946,0.699733316898,0.120161131024,0.38267749548,-0.876798808575,-0.440399974585,0.490390360355,0.0878627747297,0.273026406765,-0.561843574047,-0.441068887711,-0.30640900135,-0.375499993563,-0.474619567394
3337,-0.303683429956,-0.698750019073,1.29824888706,0.318528562784,-0.72684431076,0.0853933990002,-0.0246999766678,0.152880728245,0.827208995819,-0.491793960333,0.475699990988,-0.0744511336088,-0.185602411628,0.687839150429,1.000664711,-1.03975129128,0.0771051943302,0.658699989319,-0.0168441012502
11073,0.240919575095,0.950450003147,0.432326108217,1.24279093742,0.150058537722,0.234228059649,0.703966736794,0.22338399291,0.0871299356222,1.10854125023,-1.00304996967,-0.309307903051,0.97561275959,0.20304992795,0.0950251221657,0.298056006432,0.224296569824,0.0668500065804,1.19270837307
23,0.00382426381111,0.580649971962,0.875506401062,-0.117105193436,0.445996701717,0.685493290424,0.661800026894,-1.06645488739,-0.0286405086517,-0.0559663549066,-5.00134992599,-1.29069697857,0.497097015381,-0.113936081529,0.872852027416,-1.55988895893,-0.868886590004,-0.165500000119,0.506431341171
5641,1.08856284618,-0.81694996357,0.813203334808,-0.681701540947,-0.152685597539,0.0375904738903,0.561033368111,0.243389040232,-0.854124963284,-0.255027294159,-0.567349970341,-0.524246752262,-0.634622991085,-0.0862866491079,-0.094958409667,-0.203752815723,0.0801152288914,1.15520000458,-1.16303372383
8720,-0.473799645901,0.976699948311,1.62389314175,0.697356581688,-0.144187197089,0.0729648470879,0.0521000176668,-0.472356945276,0.166353806853,0.26650595665,-0.769400000572,0.68266916275,-0.392754733562,-0.409316956997,1.03004932404,0.625742137432,-0.0659703016281,0.722500026226,-1.14668512344
10782,0.143436565995,-0.111699998379,0.258594632149,1.25138604641,0.335523188114,0.782221198082,0.0293333232403,-0.880978941917,-0.498274713755,-0.478905409575,-1.08270001411,0.245846986771,-0.0907789468765,0.170900821686,0.798450350761,0.358462810516,-0.559854269028,0.149499997497,0.10010484606
25932,0.0770911127329,-0.0119999945164,-0.207312524319,-0.373906254768,0.0568137764931,-0.553021550179,-1.01750004292,-1.41144442558,0.16972528398,-0.0634881183505,0.61210000515,0.170529484749,-1.32378864288,0.553635239601,-1.26043713093,-0.724699020386,0.023888848722,0.905749976635,-0.103842519224
3028,-0.145382836461,-1.01719999313,-1.25440382957,-0.684376180172,0.543164372444,0.444223791361,-0.266333341599,-0.373380959034,-0.662132740021,-0.449645102024,-0.266650021076,0.553952693939,-0.150727123022,0.216094568372,-0.7035369277,-0.393482595682,0.112139388919,0.132950007915,-1.62261116505
6804,-0.439561635256,0.359200000763,0.0256706923246,-0.431461751461,-0.364428907633,-1.02112305164,2.08906674385,-0.458780229092,0.35925835371,-0.398144990206,0.649200022221,0.000642150640488,0.317505836487,-0.342925816774,-0.223397612572,-0.0194690972567,-1.40234732628,0.725899934769,0.929983377457
890,0.280657887459,-0.550799965858,-0.253955036402,-0.760599553585,0.0622115284204,1.16523647308,-0.395700037479,0.104725807905,0.53747856617,-0.846674442291,0.338249981403,-0.348485797644,0.456260412931,0.34540861845,0.800559937954,0.674832165241,-0.340767413378,0.120100006461,-0.490093022585
6390,0.0257917791605,-0.871649980545,-0.403297901154,-0.868343472481,0.0314637869596,0.380840420723,0.202633351088,-1.00955140591,-0.00221273303032,-0.777633011341,0.0111999996006,0.436712503433,0.0743240714073,0.0666132420301,-1.24014723301,-0.684664547443,-0.402607738972,1.20280003548,0.349563091993
4303,-0.463579297066,0.816299974918,0.176441460848,-0.459527462721,-0.532793998718,-0.430285423994,-0.615866661072,0.410259753466,-0.557540237904,0.0119970738888,0.178100049496,0.650105595589,-0.285518109798,-0.120027847588,-0.879779100418,-0.723506748676,-0.536996662617,0.0112999975681,-0.622828364372
10953,-0.998942136765,0.0438000001013,-0.321749031544,-0.14969393611,-1.05150139332,0.409387230873,-0.542500019073,-0.398430258036,-0.308868318796,-0.111456573009,0.529599964619,0.271892249584,-0.978806495667,-0.287380754948,-0.623633861542,0.598269760609,0.0964733064175,-0.652050018311,-0.561059892178
22889,-0.226278483868,0.961699962616,-0.0408268421888,0.491857171059,-0.411415338516,-0.277427315712,0.877266705036,0.123746067286,-0.151674747467,0.412784814835,-0.0277000069618,-0.101941406727,-0.580736577511,0.0655897855759,-0.723259449005,0.1902474612,-0.735703706741,0.835799992085,0.030248651281
3098,-0.746094882488,-2.23204994202,-1.35726070404,-1.18804037571,-0.265277981758,-0.0707953572273,-0.72793340683,-0.475729763508,2.42234110832,0.31555211544,0.834200024605,-0.172387123108,-0.702493309975,-0.349855720997,-0.890584170818,-0.671448945999,-0.762371301651,-1.37835001945,-0.858663201332
11044,0.0931329280138,-0.0668999999762,0.471222698689,1.02898430824,-0.192131504416,-0.359050154686,-0.308466672897,-0.138499513268,-0.419811725616,0.523036360741,-0.412800014019,-0.586562335491,0.280943930149,-0.545565128326,0.49312004447,0.165098756552,0.566841185093,-1.00160002708,0.787238478661
8985,-1.09372603893,-0.0556499958038,-1.06406998634,-1.36365115643,1.02779734135,-0.666286468506,-0.383233368397,-0.154412433505,0.279098004103,0.300519883633,-0.344799995422,-0.499882429838,-0.553919374943,-0.23366740346,-2.13045072556,0.129534289241,0.0394414067268,-1.20095002651,0.54208946228
66008,0.216810509562,1.40345001221,-0.928171515465,-0.374680250883,-0.443376511335,0.30352512002,-0.438166648149,0.382931798697,-0.201841980219,-0.0720533877611,0.926249980927,4.03462600708,-0.111101672053,-0.13275320828,-1.05049276352,0.409509003162,-0.052171304822,-0.0472500324249,-1.07638692856
9217,-0.806165575981,-1.03659999371,-0.465029299259,-1.19804167747,-0.427769452333,0.528578877449,0.0522999987006,1.85760962963,0.346758633852,-1.0754648447,0.183249995112,6.85569572449,0.179503917694,0.338904678822,0.590613007545,-1.23349714279,-0.139354616404,1.29229998589,0.473015606403
701,0.407140254974,0.889549970627,0.605707347393,1.18190670013,-0.535347700119,-0.546191990376,0.115400016308,-0.143214255571,0.413603574038,0.418226242065,-1.94485008717,-0.373283863068,0.30720436573,-0.380268514156,0.0786616355181,0.744426429272,-0.223147824407,-0.618950009346,0.593775510788
6182,0.210632652044,-4.43879985809,-0.425609022379,-1.37203681469,0.244348615408,0.0504228062928,-0.0817666649818,0.320656716824,0.721923232079,-0.580975353718,1.5922999382,-0.199826180935,0.466121733189,0.523193240166,-1.45460700989,-2.43336629868,-0.389408290386,-0.011000007391,0.0875585451722
4860,-0.234962716699,-0.227899983525,-0.727704584599,-0.871610641479,0.751630306244,0.281973302364,0.331733345985,0.653519809246,0.0420082174242,0.113380156457,0.996299982071,2.96771478653,-0.193937003613,-0.00940914824605,-0.739029347897,-0.368830561638,0.114612385631,0.15870000422,-0.590497016907
7398,0.636339664459,0.863150000572,-0.360088735819,-0.355594217777,-0.502913892269,0.13195386529,-0.133366659284,0.144653573632,0.425670146942,-0.175710231066,-0.0446499995887,-0.142873361707,-0.110615640879,0.318586111069,1.28810739517,-0.32515707612,-0.148406580091,-0.259050011635,0.264116048813
6117,0.0384766757488,-0.871050000191,-0.607842445374,-0.69230568409,0.068534180522,0.439981251955,-0.30189999938,-0.172753065825,-0.0488841570914,-0.5669708848,0.213649988174,0.65679192543,-0.400375723839,0.264561831951,0.509905159473,-0.872160077095,-0.466432988644,1.4102499485,-0.190252497792
23588,-0.273312658072,0.205150008202,-0.0876074284315,0.556336224079,0.976992249489,-0.70850622654,-0.502200007439,0.289118170738,-0.475396573544,-1.24648594856,-0.657850027084,-0.951605141163,0.559205412865,-0.656893014908,-0.0827042758465,0.0298939794302,-0.939925074577,0.171300023794,0.056282274425
949,-0.952388286591,-1.2718501091,-1.06772887707,-1.23213601112,0.121510535479,-0.139880225062,-0.00723333284259,-0.262289106846,-0.736112236977,-1.22871255875,1.96665000916,-0.236811414361,-0.297539174557,-0.314790904522,-0.544400691986,-0.613345503807,0.347893923521,1.04530000687,0.257862478495
7168,-0.102776542306,-1.07749998569,-0.768137097359,-0.0773684233427,-0.271445900202,0.45477771759,0.0357333309948,-0.851733863354,0.840810656548,-0.23664727807,-0.741400003433,0.201492622495,-0.301841139793,-0.199336096644,0.0105911642313,-0.400929242373,-0.616440176964,0.291700005531,-0.252183616161
9375,0.557255268097,-0.273750007153,-0.22747297585,-0.92103523016,-0.325646847486,0.328098475933,-0.289100021124,-0.3416492939,0.145798280835,-0.254788845778,0.635500013828,0.0580098181963,-0.163532927632,0.228628054261,-0.297141939402,-0.902927875519,-0.297963023186,0.368800014257,0.0560719147325
4927,0.0430582128465,-0.335950016975,-0.137534126639,-0.849171757698,0.101504616439,-0.209314182401,0.155633315444,0.0936188623309,0.108732521534,-0.473024249077,0.211649999022,-0.209117501974,0.161304876208,0.100718960166,-1.34253168106,-0.143961936235,-0.0215760469437,0.326499998569,-0.97798460722
2523,-0.193725526333,0.951799988747,0.626477956772,1.64098858833,0.713417589664,-0.479453712702,-0.041233330965,-0.0570061504841,-0.007408156991,1.03294491768,-0.292800009251,0.885689973831,1.02713704109,0.0639269500971,0.560451567173,0.821260809898,0.284053772688,-0.688950002193,0.599675178528
58497,-0.360253095627,1.0610499382,-0.419799029827,-0.472714394331,-0.24543659389,-0.169583678246,-0.244933336973,-0.756200671196,0.133566468954,-0.582386910915,-0.876450061798,-1.44466841221,0.110346019268,-0.220091670752,1.20040786266,-0.43941321969,-0.452562332153,3.61275005341,-0.665537536144
6856,0.173761591315,-1.06895005703,-0.229529902339,-0.0814272686839,0.173584669828,-0.154642492533,0.582499980927,0.371912360191,0.0829429700971,-1.50629234314,0.469600021839,-0.216203510761,-0.45321303606,-1.72263169289,0.181612029672,-1.26584112644,-0.146263435483,1.41945004463,0.210873365402
26036,0.16692610085,0.635349988937,0.633198857307,-0.852547824383,-0.75133061409,-0.150416269898,0.0502333343029,-0.152441576123,0.459690362215,-0.913628935814,5.39429998398,3.95456767082,-0.563324689865,-0.302243977785,-0.824212670326,-1.19828188419,-0.77430665493,0.473049998283,-0.690910458565
10206,0.348202466965,0.151349961758,1.42917990685,1.57282459736,0.436181753874,-0.0187114626169,0.0690999925137,0.165231958032,-0.495640009642,0.106984734535,-0.248600006104,-0.863464891911,0.138545885682,-0.727659285069,0.724003016949,0.64725458622,0.0565653070807,-0.603399991989,1.69870448112
25793,-0.857984185219,0.487499982119,-1.66442763805,-0.496343493462,-0.555158317089,0.126161545515,-2.19776654243,-0.783587276936,-1.34482562542,0.104738295078,0.791550040245,-0.841307938099,-0.314355790615,0.139863997698,-0.361342698336,-0.657472968102,-0.450668513775,-1.0720499754,-1.72923445702
55556,-0.166731476784,-0.583699941635,-0.187149345875,1.47587144375,-0.440934628248,-0.437863528728,-0.104800015688,0.12364114821,-0.699491798878,0.203312650323,0.209049999714,-0.112675048411,-0.220609158278,-0.509513020515,1.18234062195,-1.17720222473,0.18144620955,0.242449998856,-0.0351604670286
3978,0.0452587455511,-1.69350004196,-0.989143371582,-1.33872532845,0.332526952028,0.486115098,0.163700014353,-0.561086475849,0.920977115631,-0.496282398701,0.20070001483,0.732425451279,-0.37176823616,0.194588646293,0.668628811836,-0.386198759079,0.0499594211578,0.632799983025,-0.550959765911
10681,0.583784043789,-1.00629997253,-0.174638330936,-1.17043995857,-0.410218417645,0.339626193047,0.0675666704774,-0.629641473293,-0.168331846595,-0.823346018791,3.66439986229,0.389322012663,-0.144584029913,0.282281845808,-0.00371457636356,-0.790628552437,-0.360267311335,0.0924500003457,-0.332668453455
3638,-0.0655844435096,0.301549971104,0.51941460371,-0.447140574455,-0.426884949207,-1.00174367428,-0.669200003147,0.685937166214,0.0945144742727,-0.351503193378,-0.257849991322,0.164303451777,0.277842402458,-0.0232219398022,0.00366650521755,-0.294282793999,0.924684166908,0.0687500238419,0.603863716125
8349,0.388298422098,1.42284989357,1.31402146816,0.861961007118,0.0382832214236,0.421280145645,0.159200012684,0.320189803839,0.14704310894,-0.725258409977,0.868550002575,-0.243210807443,0.528020560741,-0.610045552254,-0.000956282019615,1.02184772491,0.214804977179,0.63195002079,-0.176641255617
6275,-0.485502958298,-1.33774995804,0.273223489523,-0.440792620182,-1.05898892879,-0.030582793057,0.87176668644,0.0163691937923,-1.84009575844,-0.247412204742,0.64460003376,-0.160857647657,1.0175716877,-0.928002119064,-0.40680617094,-0.0167757160962,0.571128249168,-0.925050020218,0.917703866959
3895,-0.152792081237,-0.555700063705,-1.08573067188,-1.35611045361,0.316171348095,-0.79800760746,-0.764966666698,-0.631420254707,-1.02817869186,-0.95070630312,0.369449973106,-0.425890266895,-0.781060695648,-1.13159275055,-0.589569568634,0.218176439404,-0.221519842744,-0.269649982452,1.02566564083
392,-0.177523434162,0.174899995327,0.352850615978,-0.676734745502,-0.660388231277,0.785099983215,0.323900014162,0.0208986997604,-0.309084773064,0.911983311176,-0.315350025892,-0.623586297035,-0.240880966187,0.41419121623,-0.558274805546,1.22126746178,0.337360203266,-0.0831000208855,-1.59054148197
9170,0.179508134723,0.889999985695,0.735761344433,0.0204407852143,-0.546260595322,-0.539859294891,0.693833351135,-0.179910480976,0.434099435806,-0.265682727098,0.590250015259,-0.18519410491,-0.274640440941,-0.688661038876,0.912734568119,-0.0303443297744,0.382636904716,-1.7743999958,1.0839805603
80347,-0.532274723053,-1.60140001774,-1.9772977829,-0.993137180805,0.123878285289,0.396343559027,-0.137066662312,0.275507032871,0.422469466925,-0.359425485134,0.178350001574,-0.194042637944,-0.0678457394242,-0.0641609877348,-0.71191829443,-0.323800742626,-0.243186980486,0.134850010276,-0.605118334293
23300,0.0977906063199,-0.551900029182,-0.199821323156,-0.601167798042,-0.696886301041,-0.822475671768,-0.608199954033,0.0258999504149,0.741194248199,-0.587282478809,0.857599973679,0.364377319813,0.0950090140104,0.0621288456023,0.813439011574,-0.0973646044731,-0.201923951507,0.565050005913,-1.09642636776
836,-0.0198315680027,0.739600002766,2.01194524765,0.209919378161,-0.316632270813,-0.299165546894,-0.68416672945,0.684910356998,-0.24525308609,0.187825858593,1.35599994659,-1.25101959705,0.33826598525,-0.101386800408,-0.601288557053,0.0254958570004,0.209384560585,0.644150018692,-0.0698547512293
11188,0.131463617086,0.952000021935,0.14839695394,-1.38124096394,0.210970073938,0.572756648064,0.558300018311,0.152028545737,0.657999038696,-0.474895298481,0.955100059509,0.879096210003,-0.627992033958,-0.415409654379,-0.118085853755,-1.06461405754,-0.711123108864,0.510349988937,-0.918789088726
10898,-0.101552516222,0.290049999952,-0.119003199041,-1.5603941679,0.573555588722,-0.952901005745,1.12476670742,0.10836070776,-0.0597469061613,-0.617692470551,-0.718650043011,-0.000893577933311,-0.082372829318,0.34675848484,-0.223871037364,-0.23854662478,-0.4785785079,0.0929500162601,-1.43762362003
9276,0.160965815187,0.346699982882,-0.542629003525,-0.344580292702,-0.119375869632,0.125588670373,0.200166672468,-0.118475839496,0.0484614558518,-0.829698503017,-0.664749979973,0.492952287197,-0.168550953269,0.0680402815342,-1.34127116203,-0.288330107927,-0.530784368515,1.72545003891,1.20565319061
1647,0.145257487893,0.525049984455,0.292774528265,0.358594864607,0.410317659378,0.373315870762,0.516433358192,-0.407503128052,-0.714468717575,-0.467573910952,-0.313099980354,-0.481049239635,-0.465416580439,-0.0958167761564,-1.68853187561,0.220386326313,-0.150267928839,-1.72620010376,0.477777570486
10285,1.04708957672,1.6182500124,-0.194346517324,0.633864700794,0.791445672512,0.315891742706,0.709733366966,0.936741292477,1.07200014591,-0.413858234882,-0.586400032043,0.643924951553,-0.203714281321,-0.477056056261,-0.215306863189,0.318324238062,-0.107152335346,-0.497400045395,-0.108798578382
23386,0.0440675094724,-0.0100000202656,-0.233653619885,-0.670099258423,0.342015743256,0.387437105179,0.869733333588,-0.228064313531,1.43382668495,-1.05576622486,-0.0359999984503,-0.118049070239,-0.64968508482,0.147489637136,-1.52848207951,-1.17948698997,-0.182054817677,0.342099994421,-0.579013049603
3156,0.388661295176,-0.336149990559,0.370973557234,0.645451962948,-0.357552796602,-0.815669417381,-0.166200011969,0.603640735149,1.03651714325,-0.537686407566,-0.0286999940872,0.425173938274,0.119831994176,-0.248065173626,-0.350477725267,0.497305035591,0.268797814846,-0.377149999142,0.24215811491
10237,-0.434422910213,-0.693850040436,-0.804656505585,-1.31749606133,0.202318638563,0.518692731857,0.131866663694,-0.262640804052,0.265047699213,-0.157073825598,0.234400004148,-0.109719961882,-0.551481664181,-0.286459743977,-1.12977397442,-0.552105724812,-0.203951582313,0.647000014782,-0.12863394618
7077,0.0956773981452,0.387950003147,0.525611996651,-0.333786129951,0.0735155642033,-0.555359780788,-0.169299989939,-0.383748650551,-0.316354632378,0.0259789004922,0.442299991846,-0.815607726574,0.158876344562,-0.771119058132,-0.0601918697357,0.731633901596,0.326563417912,-0.974150061607,0.207271695137
11157,0.603052914143,-0.00830000638962,-0.0520433448255,-0.184413284063,-0.183654904366,0.460355192423,-0.716933369637,0.377726644278,0.240479499102,0.453228533268,1.2120000124,0.574971079826,0.512570977211,0.546200692654,0.380797922611,0.0990556925535,-0.448341816664,-0.0195999741554,-0.469663858414
22908,0.727439403534,-1.11185002327,0.0285911560059,-0.664884746075,-0.700172066689,0.351057589054,0.430533319712,-0.0998787283897,0.110009543598,-0.190668821335,-0.235200002789,0.331517904997,-0.127668514848,-0.750728070736,0.770669102669,-0.778062164783,-0.69225025177,1.17694997787,0.0126834064722
10915,0.569998443127,-0.863099992275,-1.16338539124,-0.475543111563,-0.672297716141,-0.429388195276,0.222266674042,-0.212602645159,-0.119914613664,-0.981511831284,0.0500999838114,0.268183529377,-1.08051645756,-0.443535983562,-0.214429706335,-0.847029268742,-0.90763938427,1.45939993858,-0.0607284829021
9897,0.196422964334,0.711599946022,0.947213888168,1.67095172405,-0.296898633242,-0.30946034193,-0.0689666569233,0.0450346134603,0.9585262537,1.20453000069,-1.83730006218,-0.0542430430651,0.588276147842,-0.10603120178,0.911427795887,0.363723278046,0.11653777957,-0.799700021744,0.57533955574
1759,0.160698309541,-1.30194997787,-0.768013358116,0.0794479995966,0.492205500603,0.773463129997,0.619933366776,-0.485707759857,0.959573030472,-1.60737478733,-0.0975499972701,2.3597009182,-0.193292498589,0.239980190992,0.567665696144,0.453545302153,-0.480594456196,-0.500050008297,0.330992430449
54541,-0.637225031853,-1.60054993629,-2.2367515564,-0.155340507627,0.370319783688,0.0545706301928,-0.525733351707,-0.335124611855,-0.313304156065,-0.913919746876,-0.195399999619,0.224885717034,-0.310919076204,-0.466480135918,0.0572469979525,0.284465640783,0.200695931911,-0.339850008488,-0.19077822566
