rid,DOS023_VCAP_6H:BRD-K68655663-001-01-1:4.91,DOS023_VCAP_24H:BRD-K68655663-001-01-1:4.91,DOS052_A549_24H:BRD-K68655663-001-01-1:4.91,DOS052_HT29_24H:BRD-K68655663-001-01-1:4.91,DOS052_MCF7_24H:BRD-K68655663-001-01-1:4.91
10237,1.02764618397,0.291000008583,-0.28639999032,-0.185199990869,-0.164350003004
7077,-0.188770443201,0.528300046921,-0.0899500101805,-0.869700014591,-0.482749998569
11157,-0.0685337483883,-0.564249992371,-0.494950026274,-0.532450020313,-0.384850025177
22908,1.02413606644,-1.04005002975,0.298950016499,0.615200042725,0.59525001049
10915,0.6649107337,-1.64609992504,0.171199992299,-0.560600042343,0.426949977875
9897,-0.560971915722,0.735549986362,0.0427499972284,0.255549997091,0.563549995422
1759,0.00482291728258,-1.30544996262,0.290699988604,0.161050021648,0.3899500072
54541,-0.0936141684651,0.231799989939,-0.628049969673,-2.29239988327,-0.504149973392
211,-0.175182029605,1.47889995575,-0.886750042439,0.324549973011,0.649500012398
5048,-0.531767487526,0.888949990273,0.994400024414,0.503300011158,0.582000017166
84722,-0.0511081963778,-0.666100025177,0.481399983168,0.30189999938,-0.660049974918
29890,2.38146781921,0.0218000002205,0.0974999964237,0.195050001144,-0.818899989128
9868,-0.477191030979,-1.00865006447,0.395799994469,0.33259999752,0.162699997425
873,0.0401228368282,0.678499996662,0.381300002337,-0.829950034618,-1.48089993
5580,0.883678436279,0.384799987078,0.397550016642,-0.607500016689,-0.149949997663
3725,0.571834743023,0.635749995708,0.426849991083,-0.802600026131,0.263099998236
23585,0.278353691101,-0.975300014019,0.250349998474,-0.251699984074,0.363900005817
51097,0.421019911766,0.680499970913,-0.166649997234,-0.777300000191,-0.624249994755
1831,1.41436290741,0.766300022602,-1.05684995651,0.102249979973,-0.403200030327
7020,-0.827986001968,0.0665000006557,0.340600013733,0.61384999752,0.0419999994338
55893,0.908211946487,0.699150025845,-0.0713500007987,-0.934000015259,-0.872250020504
6944,0.293656170368,0.103450000286,0.324349999428,-0.197250008583,-1.21039998531
22883,0.0689269304276,-0.148149996996,-0.0779500156641,-0.519599974155,-1.11660003662
5601,0.326060563326,-4.44000005722,0.0775499939919,0.0624000132084,-0.654450058937
10775,0.0947903618217,-0.124799996614,0.212999999523,0.742650032043,0.0142999887466
4780,-0.370976448059,2.05669999123,-0.714049994946,-0.241299986839,-0.298649996519
10904,-0.42541846633,-0.849399983883,-1.00090003014,-0.810750007629,0.475600004196
9917,0.142755836248,0.207849979401,0.659850001335,0.503549993038,1.14544999599
1399,1.5023124218,0.455900013447,-0.126150012016,0.419499993324,-0.0124999880791
24149,0.0147621929646,-1.03519999981,0.320299983025,-0.852499961853,1.1726500988
2222,-0.178692087531,0.830349981785,-2.49410009384,-0.536100029945,-1.472900033
10131,-2.69053411484,-0.0663500130177,-0.249049991369,-0.905699968338,-0.541450023651
2958,1.00128030777,1.31850004196,-0.380750000477,-0.609750032425,-0.662850022316
9650,0.0503597855568,0.06495000422,0.435800015926,0.577350020409,0.20600001514
7319,0.575885951519,-0.299800008535,1.10720002651,-0.405349969864,0.807999968529
4817,0.672386527061,1.42704999447,0.436450004578,0.457649976015,0.0520999878645
9143,-1.13312840462,0.431549996138,-0.859950006008,0.80940002203,0.184349998832
10494,0.22570720315,-0.100500002503,-1.23839998245,0.146799981594,-0.826350033283
55324,-0.564143776894,0.215600013733,-1.91865003109,0.447899997234,0.11724999547
23149,0.0610025525093,0.398549973965,-2.42775011063,0.208649992943,-0.60205000639
9943,-0.351721256971,0.121050000191,-0.0936000049114,0.677249968052,-0.844050049782
6599,-0.168483763933,1.05069994926,-0.380950003862,-0.842650055885,0.733999967575
51031,1.52082324028,-0.58544999361,0.919000029564,2.09654998779,1.19525003433
3566,-0.93842881918,0.0572500005364,0.289049983025,-1.20624995232,0.52864998579
3815,-0.409289598465,-0.00794999301434,-0.437900006771,0.0406499952078,0.435949981213
8624,1.90688598156,0.0509500205517,-0.0702000111341,-0.504199981689,0.0649999976158
27346,-0.843916237354,-0.367349982262,-0.382099986076,0.252950012684,0.181500017643
10489,0.215981155634,0.675999999046,-0.916900038719,0.607649981976,-0.661200046539
26128,0.403189450502,-1.44725000858,-2.21969985962,-1.16914999485,-0.195199996233
79921,-1.67214655876,-0.373050004244,-0.10095000267,-0.128899991512,-0.929650008678
55746,-0.171945884824,-0.492300003767,-2.04285001755,-1.17925000191,0.315750002861
23636,0.292967498302,-0.16265001893,0.307249993086,-0.277999997139,-0.688349962234
10892,-0.110391333699,-0.530099987984,-0.247600004077,1.04414999485,0.291599988937
10652,0.47502040863,-0.544200003147,-0.687599956989,0.211300000548,-0.365150004625
11004,-0.203779384494,-1.09984993935,-0.416099995375,0.0838499963284,-0.564949989319
23530,-0.304422795773,0.305400013924,-0.0524500012398,0.574249982834,0.730599999428
8826,0.368193268776,-1.68865001202,-0.629500031471,0.246399998665,0.298550009727
3308,1.02215576172,1.44879996777,-0.765049993992,0.584749996662,0.192850023508
7153,-0.359056949615,-0.672150015831,1.09165000916,0.638450026512,-0.211199998856
11041,0.893854260445,0.888949990273,-0.156899988651,-0.0426000021398,-0.471949994564
6342,1.26037275791,-0.00429999828339,-0.28330001235,0.206650018692,-0.31970000267
5883,0.428355693817,0.0348500013351,-0.307249993086,-0.927249968052,-0.689649999142
10589,-0.445698559284,-0.324799984694,-0.217250004411,0.286350011826,-0.827250003815
5110,0.12757730484,0.35664999485,-1.16304993629,0.281899988651,1.07134997845
4609,0.806433737278,0.530599951744,-0.136600002646,0.232400000095,-0.403200030327
5423,0.199532449245,-0.64770001173,-0.135199964046,-0.711250007153,0.289200007915
1070,-0.0593061707914,-0.935350000858,-3.59360003471,0.907650053501,-0.318450033665
10051,0.950605034828,-0.380200028419,0.0868000090122,-0.719650030136,0.230849996209
6603,0.0306925699115,-1.52509999275,-0.667700052261,-0.526300013065,0.379600018263
9019,-0.494475364685,-0.712199985981,0.720300018787,0.940750062466,0.844599962234
10969,-0.129786968231,-0.476599991322,0.492249965668,0.074599981308,0.383000016212
9797,-0.650556743145,-2.33680009842,-0.408399999142,0.633000016212,0.0738499909639
4043,-0.599753916264,-0.494449973106,-0.242300003767,-0.780599951744,-0.339550018311
9519,0.874090433121,0.479299992323,-1.20494997501,-0.196000009775,0.889850020409
8480,0.426100611687,-0.947950005531,-0.535749971867,0.298749983311,0.574049949646
983,0.963572204113,0.339549988508,-0.728549957275,0.206200003624,-0.139200016856
10559,0.834002435207,0.437750011683,-1.04124999046,0.217449992895,0.140799999237
8508,0.116691820323,-0.572000026703,0.498300015926,-0.0991000011563,-1.61234998703
9275,-0.639326512814,-0.651100039482,-0.685649991035,0.145350009203,-0.863449931145
8914,-0.425727188587,0.0281499922276,0.826649963856,0.605650007725,0.305749982595
54505,0.251078605652,0.0735999941826,-0.265949994326,0.211800038815,0.241549998522
6919,-0.980762958527,-1.31905007362,0.523400008678,0.264349997044,-1.45815002918
2274,-0.695223867893,-0.548200011253,-0.446449995041,-0.0396500229836,0.353200018406
2288,0.000789476442151,0.975650012493,0.0,0.000300000014249,0.440250009298
7994,0.180828526616,0.419499993324,-1.53460001945,-0.441199988127,0.40030002594
4216,-0.775227725506,-1.84034991264,0.150100022554,1.11214995384,-0.270999997854
7538,0.297204375267,1.12650001049,1.81694996357,0.392749994993,0.843649983406
3628,0.191852346063,-0.941250026226,0.431899994612,0.654649972916,0.273849993944
2037,-0.422560095787,-0.666800022125,1.15454995632,-0.40964999795,0.744600057602
2771,-0.300720751286,-1.08395004272,-0.715649962425,-0.812299966812,-0.484950006008
7264,0.154149100184,0.938400030136,-0.246849983931,-1.26295006275,-1.06470000744
1786,0.785778820515,-0.0583499968052,0.550249993801,-0.175699993968,0.0975999981165
5873,-0.310141980648,0.00365000963211,-0.423700004816,-0.275499999523,-0.331200003624
780,0.0426638275385,1.38835000992,-0.865299999714,-0.136849999428,-0.707749962807
9926,-0.424765527248,-1.83889997005,0.345999985933,0.766399979591,-0.0805500000715
8446,0.314474850893,0.368349999189,0.131300002337,-0.544200062752,-0.229150012136
7159,1.40075492859,0.0813499987125,0.183199986815,0.532800018787,0.295100003481
1026,-0.147561252117,1.24450004101,0.59375,0.163350000978,0.285899996758
7082,1.80270576477,0.404599994421,-0.986199975014,1.40965008736,0.250200003386
10058,-0.610417127609,-0.646849989891,-0.715349972248,-0.00139999389648,0.268150001764
10797,-0.303299427032,-0.973949968815,-0.51884996891,-0.000349998474121,0.636099994183
11230,0.332369536161,-0.621749997139,0.254850000143,-0.749300003052,-0.343800008297
30836,0.0671537443995,-1.15254998207,0.277150005102,-0.72889995575,-0.369750022888
27336,0.0381613895297,1.09404993057,0.983999967575,0.351649999619,1.28539991379
9918,0.777432382107,0.686049997807,0.853000044823,0.256399989128,0.474299997091
79073,-0.0987839400768,0.0796500071883,0.465550005436,0.424649983644,-0.793049991131
9688,-0.683850586414,-1.10720002651,-0.303200006485,-0.0165500044823,-0.0265499949455
23659,0.291737169027,-0.98734998703,0.660050034523,0.628499984741,-0.619849979877
8396,0.78180795908,-0.524850010872,0.236649990082,0.458599984646,-0.195100009441
23077,-0.297934561968,-1.00800001621,-0.461649984121,0.180150002241,0.14090000093
10857,-0.0820471644402,0.133799999952,0.239150002599,0.464150011539,-0.299400001764
16,-0.0689397007227,0.432400017977,-0.414200007915,0.717850029469,-0.0384500026703
2817,0.627076864243,0.62399995327,0.343199968338,0.136799991131,-0.613300025463
60528,0.295226156712,-0.485650002956,-4.53070020676,0.4837000072,0.134000003338
5359,0.131994754076,4.96470022202,-0.349000006914,-0.368200004101,-0.493900030851
1514,-0.143973320723,-1.02514994144,-0.133849993348,-0.60379999876,-0.481050014496
1509,0.843119263649,0.647449970245,-0.116750009358,-0.969550013542,0.360099971294
9181,0.466288268566,-0.770850002766,-1.35759997368,-0.342350006104,-0.967200040817
3611,1.33165466785,0.105200007558,0.146450012922,0.161450013518,-0.108500003815
4783,5.25753545761,0.904549956322,0.0378499999642,-0.158800005913,-0.120450019836
10123,-0.53628385067,0.620350003242,0.370850026608,0.240399986506,0.159050002694
8895,0.437218040228,0.490850001574,0.425050020218,-0.793850064278,0.977049946785
9805,-0.288704395294,0.173150002956,-0.387550026178,0.632650017738,0.0173500031233
4125,-0.611605942249,0.718450009823,-1.03624999523,-2.28290009499,-0.798700034618
1635,-0.273613929749,-0.946200072765,0.595399975777,-0.329550027847,0.627800047398
4154,0.0387346893549,-1.81634998322,-1.12685000896,0.749700009823,1.56089997292
26292,-1.28463661671,-1.21064996719,0.0442499965429,0.0906000137329,0.0809499919415
5770,-0.845233142376,0.713949978352,0.317849993706,-0.414849996567,-0.112749993801
25874,0.311612308025,1.71125006676,-1.88310003281,-1.12435007095,-0.10094999522
11319,1.45867466927,0.703600049019,0.336250007153,-0.258149981499,-0.340499997139
1153,-0.38914757967,-0.393299996853,-1.22469997406,-0.476750016212,-0.495250016451
11098,-0.511625289917,-0.20340000093,-0.433349996805,-0.320250034332,0.419250011444
8974,0.842749238014,0.158550024033,-0.73115003109,-0.383450001478,-0.603450000286
533,0.283963501453,-0.500949978828,-0.333099991083,0.0119999945164,0.0101999938488
823,0.413859724998,1.93624997139,-0.905449986458,-0.640200018883,-1.5109000206
6812,-0.0567083954811,0.131250008941,-0.209849983454,0.577650010586,0.0133000016212
3693,-1.62743210793,0.224900007248,0.163049995899,-1.42960000038,-0.180450007319
4891,0.170838266611,-2.34060001373,0.334649980068,1.81489992142,1.14865005016
10954,-0.295109152794,-0.331499993801,-0.596099972725,-0.684050023556,-0.42919999361
5909,-0.955999732018,-1.32644999027,-0.482249975204,0.701499998569,-0.328849971294
9221,0.368991792202,0.234400004148,-0.134549990296,-0.921050071716,0.388100028038
847,0.227680414915,-2.13199996948,0.282999992371,-1.60625004768,-0.847300052643
11072,-1.25767958164,-0.140299975872,-0.176049992442,0.144650012255,-0.885399997234
10221,-0.789884328842,0.603699982166,0.0904000028968,0.861150026321,0.834949970245
7158,-0.295500844717,-1.12994992733,0.289600014687,-1.79029989243,0.674149990082
8678,-0.0954830572009,0.731699943542,-0.381850033998,0.20459997654,1.57214999199
11014,-0.886577904224,-0.185350000858,0.484949976206,-0.184450000525,0.142949998379
1994,-0.603842973709,0.887750029564,0.408299982548,-1.65450000763,-0.880399942398
3482,0.445524573326,-0.45039999485,0.334500014782,0.29234996438,0.122250005603
25976,0.225424841046,0.749450027943,0.145599991083,-0.191800013185,-1.07354998589
10491,-0.0124513059855,-0.297749996185,-1.3763999939,-0.271700024605,-0.899800002575
51053,1.5195838213,-4.09630012512,0.186100006104,0.592450022697,0.475499987602
9267,-0.536195278168,-1.00489997864,0.0542500019073,-0.796899974346,-1.9226000309
5547,0.369628340006,0.116600006819,0.368900001049,0.336049973965,-0.966250061989
6597,-1.19979667664,-1.30865001678,0.545350015163,1.18449997902,-0.472500026226
5836,-0.386157870293,1.6235499382,-0.806749999523,0.587899982929,-0.359450042248
6118,0.845123052597,-0.144299998879,-0.205250009894,0.171849995852,0.043850004673
2961,-0.551743268967,-0.258749991655,-0.328299999237,0.479250013828,-0.426250010729
310,0.18922290206,0.512049973011,-0.0676500201225,0.846300005913,0.790950000286
7296,-0.883531928062,-0.361849963665,-0.176050007343,0.927500009537,0.234050005674
1429,0.253187417984,0.991899967194,0.394050002098,0.135700017214,0.622400045395
2548,-0.503174185753,-1.05040001869,-0.712949991226,0.703649997711,-0.00104999542236
6499,-0.15011548996,-1.4552500248,-0.148799985647,-0.539299964905,-0.194900035858
642,-0.210242182016,1.38209998608,0.70870000124,0.048249989748,0.345450043678
23076,-2.39803981781,-0.438300013542,0.294799983501,-0.246899992228,-0.199299991131
10099,0.883351206779,0.665499985218,-0.606949985027,0.10229998827,-0.868400037289
9817,0.902569055557,0.0655499994755,-0.234449982643,0.903949975967,-0.18624997139
9126,-1.56138384342,0.945349991322,0.318599998951,0.893900036812,0.930550038815
3930,0.393696248531,-1.94780004025,0.0983000099659,-0.498450011015,-0.109549999237
10450,-0.206808328629,-0.300500005484,0.1195499897,0.40680000186,0.529349982738
54386,0.619790434837,-0.277850031853,-0.178849995136,0.974599957466,-0.123949997127
664,-0.491390645504,-1.12934994698,0.455249994993,-0.321900010109,0.232350021601
596,-0.835263371468,0.598099946976,-0.30395001173,0.0472500026226,-0.749199986458
10180,0.296371132135,-0.798849999905,0.786400079727,-0.0331000089645,-0.750850021839
1445,0.0292181074619,-0.354099988937,0.43900001049,-0.972399950027,0.493849992752
230,-0.409855663776,-0.995399951935,-0.00400000810623,-1.23605000973,-0.973150014877
9246,0.830191254616,0.928250014782,-0.183349996805,0.538500010967,0.579450011253
5092,0.557278990746,0.698450028896,0.269449979067,0.00065000000177,-0.462549984455
23463,0.724923968315,1.39744997025,0.577499985695,1.04935002327,-0.296349972486
10007,-1.24188566208,-0.0411499962211,-0.989050030708,0.242549985647,0.159949988127
4925,-0.8323315382,0.629150032997,-0.8070499897,0.180850028992,-0.373450011015
6251,-0.636712670326,-0.321699976921,-0.788199961185,-0.619000017643,1.54544997215
5782,-0.123261287808,-0.0367500185966,0.557850003242,0.775949954987,-0.665099978447
5106,-0.493821889162,0.133399963379,0.341350018978,0.108099997044,-0.95015001297
2673,0.435946464539,0.334250003099,-0.65499997139,0.289750009775,-0.806500017643
644,-0.331477195024,-0.821200013161,-0.189300000668,-0.298049986362,0.372000008821
6284,-0.904896497726,-0.752499997616,0.0750500112772,2.14370012283,-0.155100002885
4605,-0.206669121981,-0.889349937439,-0.404150009155,-0.988499999046,0.335150003433
6810,0.617872238159,-0.225700005889,-0.30915004015,0.457049995661,-0.760749995708
54499,0.0549484863877,-0.61335003376,-0.724349975586,0.712449967861,-0.310950011015
11007,-0.138967454433,0.113049983978,-2.73054981232,-0.946149945259,-1.4279499054
1643,-1.17064237595,-1.31749999523,-0.630599975586,0.455199986696,-0.203999996185
25805,0.229699939489,1.61795008183,0.558699965477,0.333999991417,0.0128000080585
3033,-0.26005846262,0.817550003529,-0.933499991894,-0.639549970627,0.330099999905
2745,1.24724972248,1.90265011787,0.796099960804,0.453549981117,-0.778800010681
9961,1.21328687668,4.59109973907,-3.11759996414,-0.798749983311,-0.311100006104
3925,-0.532154679298,-3.38954997063,0.458200007677,0.480699956417,-0.477800011635
2582,-0.268674373627,-1.09364998341,-1.71414995193,0.27500000596,-0.721700012684
5792,0.368135422468,0.452250003815,-0.126600027084,0.673399984837,0.231849983335
5236,0.762790799141,0.0663000047207,-0.272350013256,0.707049965858,-0.226099997759
4016,-0.396924704313,1.21010005474,-0.232700005174,-1.61080002785,-1.99900007248
4651,0.106687255204,-0.957249999046,1.04984998703,-0.661550045013,-0.143299996853
3988,0.0232755094767,-0.641349971294,-0.174300014973,0.468849986792,-0.347499996424
26227,-0.215658053756,-2.44129991531,0.285400003195,-0.176200002432,-0.791899979115
7982,0.266452342272,-0.199400007725,0.366200000048,0.0734999999404,-0.239099994302
3551,0.719354331493,-0.280799984932,-0.323549985886,0.13520000875,0.430199980736
5108,-0.0481835529208,-0.799999952316,-0.728399991989,-0.131949990988,-0.0566500127316
8870,-0.264027655125,-1.26265001297,-0.704349994659,-0.570250034332,1.13399994373
2195,0.947808384895,0.552700042725,0.371199995279,0.914699971676,-1.11199998856
8731,-0.579913854599,-5.76294994354,-1.00055003166,0.519400000572,-0.267499983311
1956,-0.305014491081,-0.660000026226,-1.58330011368,-0.438149988651,0.304349988699
10276,0.0453887395561,-0.282150000334,0.14770001173,0.147650003433,-0.235599994659
1666,-0.347395181656,-0.0791000127792,-0.843299984932,0.0545499920845,0.0630500018597
4864,-0.557681918144,-0.984249949455,-0.350800007582,-0.09865000844,-0.104850009084
4232,-0.0385667830706,0.669900000095,0.741549968719,-0.644250035286,-2.10765004158
5050,0.320763170719,-0.600549995899,-0.96850001812,-0.392900019884,-0.732250034809
813,-0.304756522179,0.361000001431,0.472050011158,-1.07730007172,-1.84519994259
3964,-0.825088322163,0.0961999893188,-0.854300022125,1.06640005112,0.797349989414
26020,-0.29969149828,-0.170300006866,-0.474250018597,0.678099989891,-0.713850021362
481,0.466975837946,0.582300007343,-0.514900028706,0.220850005746,-2.14555001259
5019,-0.996357679367,-1.58395004272,0.236800014973,1.11400008202,0.368400007486
291,-1.05104482174,-0.875100016594,0.2106000036,0.386049985886,-0.107250005007
10973,0.010804861784,-0.520399987698,0.989650011063,0.351649999619,-0.40340000391
9697,-0.252258718014,-0.0913999974728,0.043349981308,0.184450000525,-0.559249997139
5831,-0.161566540599,0.111900001764,0.032049998641,0.0297500044107,-0.49430000782
8202,-0.632141709328,0.375400006771,0.00539999455214,-0.569900035858,0.298300027847
57804,-0.120191261172,-0.145249992609,-0.111250005662,-1.27259993553,-0.958000004292
5566,0.66939330101,0.0438999831676,0.432349979877,-0.389099985361,-0.416150003672
57149,0.346817970276,-0.37349998951,0.149249970913,-0.240649983287,0.162849992514
7416,-0.533846139908,0.553049981594,-0.192050009966,1.75619995594,0.394400000572
10174,-0.68319272995,-0.645049989223,2.04270005226,0.223549991846,-0.584800004959
6676,0.697378456593,-1.60860002041,0.0391999930143,0.782200038433,0.00820000004023
8884,-0.0394358895719,-0.0761500000954,0.52429997921,-2.610049963,0.660349965096
5997,0.662913203239,1.2311000824,-0.262300014496,-0.36210000515,0.656149983406
57147,0.225952744484,-0.746600031853,-0.218799993396,-0.111649997532,0.626449942589
6909,-0.466588437557,0.862800002098,0.693599998951,0.42610001564,-0.918799996376
9093,0.625999331474,1.04065001011,0.120050005615,-0.466400027275,0.71130001545
23142,-0.590228915215,1.44799995422,0.0151000022888,-1.66600000858,4.26525020599
8444,-0.471453547478,1.13940000534,2.0162498951,0.433550000191,0.279100000858
11232,0.110904738307,-0.913800001144,-0.141350001097,-0.355399996042,-3.046200037
27095,0.125962853432,-1.11599993706,-0.388650000095,0.665199995041,-5.18839979172
10732,0.0538361221552,-0.0755000039935,-0.275499999523,-0.954450011253,0.273350000381
23029,0.253462761641,0.0741499960423,-0.120499998331,-0.844299972057,-0.411899983883
9270,0.217390686274,0.254649996758,0.0968500003219,-1.01929998398,0.79825001955
47,-0.215711250901,0.38140001893,0.120100021362,-0.737800002098,0.069399997592
5889,-0.230092763901,0.91479998827,1.45574998856,0.823399960995,0.266300022602
8243,-0.469505995512,0.562950015068,2.02664995193,1.13765001297,0.92435002327
10730,2.69392180443,0.335099995136,-4.75279998779,0.219250008464,0.881300032139
30,0.155449360609,0.0496499985456,1.48804998398,0.505999982357,2.04369997978
7466,-0.211375027895,-0.792199969292,-0.39390000701,1.84640002251,-1.38969993591
89910,-0.863216340542,1.01670002937,0.151749998331,0.981200039387,1.49674999714
56654,-0.28989341855,-0.665549993515,-0.326200008392,0.0895999968052,0.0411500036716
501,0.633709728718,-0.213149994612,-0.223750010133,0.0888500064611,-0.0738500058651
5438,0.839880764484,0.49200001359,0.0340999960899,-0.293550014496,-1.15005004406
26993,-0.0580581650138,-1.01150000095,0.159449994564,0.0343999862671,2.77414989471
55111,-0.44471758604,1.39269995689,0.653999984264,0.629850029945,-0.338250011206
8520,0.146012961864,0.0190999954939,-0.310299992561,0.303049981594,0.212199985981
10146,-0.734447181225,0.230599999428,1.39485001564,0.749249994755,-0.0318999886513
7165,-0.540554046631,-1.29200005531,-0.644400000572,0.199450001121,-0.0700499862432
55011,-0.432730764151,-0.522599995136,0.0975999981165,-0.367700010538,0.0778499990702
6461,0.0223536938429,-0.572250008583,0.797299981117,-0.597949981689,0.635999977589
10813,2.91546487808,0.145949989557,1.19185006618,-0.971199989319,0.0472500026226
80746,0.0625546872616,-1.3614000082,0.696599960327,1.26804995537,1.25424993038
10434,-0.470333039761,0.169600009918,-2.58769989014,1.6358499527,0.184150010347
5607,0.558890521526,0.249249994755,1.98484992981,2.67910003662,0.275400012732
22827,-0.421000808477,0.042999997735,0.340750008821,-0.74749994278,-0.593100011349
51635,0.000193865576875,0.0769000053406,-0.66320002079,-1.05025005341,-0.532249987125
84159,-0.274865567684,-0.0130000114441,1.05785000324,0.476050019264,-0.474700003862
3508,-1.0322176218,-0.859200000763,0.507400035858,1.04929995537,1.10405004025
84890,-1.54208338261,-1.09659993649,1.52660000324,-0.122250020504,-0.183349996805
79600,1.47114431858,-0.404650002718,-0.109950006008,4.50890016556,0.611500024796
8574,0.0940009951591,-0.934300005436,0.0694999992847,-1.12045001984,-0.559199988842
5529,-0.508831977844,0.575800001621,0.183449998498,-2.92774987221,-0.950599968433
3909,1.52653193474,-0.979300022125,-0.0568499863148,0.517449975014,4.75720024109
9637,0.533537864685,-1.09864997864,0.666900038719,-0.952250003815,-1.72839999199
8518,-0.558384597301,-0.0430499985814,-0.540250003338,-0.259500026703,0.18940000236
6443,6.95801115036,-0.0699999928474,-0.44580000639,0.788949966431,1.57440006733
58478,0.0692589357495,1.20494997501,-0.710650026798,2.51114988327,1.2322499752
4850,0.349064677954,-1.49520003796,0.339650005102,0.407900005579,-0.142799988389
23210,0.628790438175,-0.99145001173,0.34114998579,-0.573300004005,-0.641200006008
54733,-0.768696725368,-1.4008500576,-0.14509999752,0.39390000701,-0.741400003433
55129,-1.11017489433,-0.610700011253,0.49145001173,0.0569499731064,0.552600026131
10273,-0.000208778306842,-0.49944999814,-0.465450018644,0.167250007391,0.471099972725
572,0.0,0.0890499949455,-0.416700005531,0.320999979973,-0.691449999809
5716,6.80387878418,-0.0875000059605,-0.141350001097,0.32539999485,0.00165000557899
22841,-0.193679198623,-0.1725499928,-1.08515000343,0.24754999578,0.0351999998093
2356,-2.35882568359,0.233400002122,0.184749990702,-0.885649979115,0.263949990273
6050,-0.180029332638,0.566699981689,0.572000026703,-0.290950000286,0.238899990916
64422,0.201244801283,0.649349987507,0.781599998474,-0.173399999738,0.917699933052
8837,1.19977605343,-0.0787500143051,-0.35490000248,-1.1806499958,-0.710999965668
55127,-0.444454401731,0.81375002861,-0.680599987507,-1.33875000477,-0.0630000010133
23335,1.31079947948,1.22074997425,-0.227649986744,2.27614998817,1.49064993858
10270,0.615530848503,-1.06780004501,-0.472550034523,0.937950015068,1.37964999676
6509,-0.137543067336,-0.470249980688,-1.57359993458,4.67554998398,-0.106499999762
83743,1.10203289986,-0.515399992466,-0.902599990368,-0.998750090599,-0.461850047112
6772,-0.0567184686661,0.208599999547,0.43125000596,1.13630008698,0.516299962997
22887,0.0659760609269,-0.56685000658,-0.227549999952,1.65939998627,2.79579997063
51001,-0.561802446842,0.0169000029564,-0.197650015354,0.503700017929,0.940700054169
26511,0.0904614180326,2.69615006447,-0.187849998474,-0.358000010252,-1.07465004921
7874,-0.149694025517,4.27324962616,-0.962949991226,-0.0797500163317,0.477100014687
51070,0.637076854706,-1.71195006371,-0.121949985623,-0.230049997568,-0.118650004268
1738,-1.03145742416,1.17565000057,-0.254949986935,1.54815006256,0.999300003052
3416,-0.513724625111,-1.02265000343,-0.242200016975,-1.34889996052,0.603399991989
9128,-7.65406322479,0.0977499932051,-0.284250020981,0.153200000525,1.09275007248
9833,0.374261796474,-0.146850004792,3.64100003242,0.849399983883,0.370700001717
4088,-0.727453231812,0.643949985504,0.00109998881817,-0.10505002737,-0.603600025177
5018,0.309069573879,0.48115003109,-0.272850006819,-0.281899988651,-0.962000012398
51375,-1.10671675205,1.32264995575,-0.40934997797,-0.561300039291,-0.0419500023127
55038,-0.777797579765,-0.821500003338,-0.177300006151,0.073950022459,-0.352999985218
23061,-0.275704532862,0.215949997306,0.62784999609,-0.144599989057,0.695299983025
64428,0.14824898541,0.461800009012,0.125349983573,-0.347849994898,-0.726999998093
11325,-0.0180315896869,-0.984449982643,-0.236100003123,0.887850046158,-0.461600005627
9641,0.216967582703,1.00464999676,0.19754999876,0.257349997759,-1.21670007706
23038,1.26708483696,-0.805649995804,-0.331600010395,0.0868000015616,-0.64929997921
57048,0.84708160162,0.209950000048,-0.0128999948502,-2.22045016289,-0.273449987173
94239,1.64432168007,0.258399993181,-0.364549994469,-0.137249991298,0.753399968147
51203,1.37578964233,-0.550499975681,0.833099961281,0.607050001621,0.66194999218
388650,-0.0489308536053,1.42285001278,0.354250013828,0.187150001526,0.55419999361
23039,0.654201686382,-2.54430007935,0.291150003672,0.316549986601,0.449800014496
55179,-0.376864492893,0.751249969006,-0.472750008106,-0.162699997425,-0.354800015688
5827,-0.289145022631,0.748899996281,-0.0435499846935,-0.0702999830246,-0.495049983263
10245,0.202457696199,-1.15015006065,-0.293049991131,-1.62779998779,0.821449995041
6813,0.660326898098,-0.173200011253,-0.272300004959,-1.07564997673,0.776149988174
3251,0.293800532818,0.227549999952,0.431850016117,0.0146999955177,0.502649962902
23212,0.34277972579,0.176950007677,0.365299999714,-0.33085000515,0.909049987793
23536,-0.64220905304,2.3396999836,0.725250005722,-0.111849993467,0.850399971008
51282,-0.0382670015097,-0.704850018024,0.238949984312,0.430949985981,-0.0849500000477
10227,-0.66176789999,-1.27754998207,-0.469200015068,-3.5311999321,-5.33724975586
50813,-0.316744148731,0.748700022697,0.486699998379,-0.882600009441,-0.6521499753
51024,0.0269800201058,1.29190003872,-0.620099961758,0.644100010395,-1.33159995079
53343,-0.340676516294,0.107649996877,0.29825001955,0.810199975967,-0.224849998951
1465,1.03654885292,-0.808650016785,-0.0511000156403,0.108850002289,0.595300018787
79006,4.009329319,-1.5148999691,0.686749994755,0.455249994993,0.229499995708
6988,-0.957100510597,-0.386049985886,-0.00384998321533,0.0155999995768,0.249650031328
11011,0.69073933363,0.61620002985,-0.105400025845,-1.6563000679,-0.770349979401
23325,0.115034945309,0.375149995089,-0.472000002861,-0.794349968433,0.840350031853
10049,0.19944126904,0.403800010681,-0.203750014305,-0.440550029278,0.0788500010967
3157,-0.436612069607,0.116350002587,0.0880999863148,0.270900011063,0.112199991941
