rid,CPC002_HA1E_6H:BRD-K21283037-003-06-2:10,CPC002_HA1E_24H:BRD-K21283037-003-06-2:10,CPC002_HCC515_6H:BRD-K21283037-003-06-2:10,CPC002_HCC515_24H:BRD-K21283037-003-06-2:10,CPC002_PC3_6H:BRD-K21283037-003-06-2:10,CPC002_PC3_24H:BRD-K21283037-003-06-2:10,CPC002_VCAP_6H:BRD-K21283037-003-06-2:10,CPC002_VCAP_24H:BRD-K21283037-003-06-2:10,CPC011_A375_6H:BRD-K21283037-003-09-6:10,CPC011_A549_6H:BRD-K21283037-003-09-6:10,CPC011_A549_24H:BRD-K21283037-003-09-6:10,CPC011_HA1E_6H:BRD-K21283037-003-09-6:10,CPC011_HT29_6H:BRD-K21283037-003-09-6:10,CPC011_MCF7_6H:BRD-K21283037-003-09-6:10,CPC011_MCF7_24H:BRD-K21283037-003-09-6:10,CPC011_PC3_6H:BRD-K21283037-003-09-6:10,CPC011_PC3_24H:BRD-K21283037-003-09-6:10,CPC011_VCAP_6H:BRD-K21283037-003-09-6:10,CPC011_VCAP_24H:BRD-K21283037-003-09-6:10,CPC016_A375_6H:BRD-K21283037-003-06-2:10,CPC016_A549_6H:BRD-K21283037-003-06-2:10,CPC016_A549_24H:BRD-K21283037-003-06-2:10,CPC016_ASC_24H:BRD-K21283037-003-06-2:10,CPC016_HEPG2_6H:BRD-K21283037-003-06-2:10,CPC016_HT29_6H:BRD-K21283037-003-06-2:10,CPC016_MCF7_6H:BRD-K21283037-003-06-2:10,CPC016_MCF7_24H:BRD-K21283037-003-06-2:10,CPC016_NEU_24H:BRD-K21283037-003-06-2:10,CPC016_NPC_24H:BRD-K21283037-003-06-2:10,CPC016_SKB_24H:BRD-K21283037-003-06-2:10,CPD001_MCF7_6H:BRD-K21283037-003-08-8:10,CPD001_MCF7_24H:BRD-K21283037-003-08-8:10,CPD001_PC3_24H:BRD-K21283037-003-08-8:10,NMH001_FIBRNPC_6H:BRD-K21283037-001-16-5:10,NMH002_FIBRNPC_24H:BRD-K21283037-001-15-7:10,NMH001_FIBRNPC_24H:BRD-K21283037-001-16-5:10,NMH001_NEU_6H:BRD-K21283037-001-16-5:10,NMH001_NEU_24H:BRD-K21283037-001-16-5:10,NMH001_NPC_6H:BRD-K21283037-001-16-5:10,NMH001_NPC_24H:BRD-K21283037-001-16-5:10,NMH002_FIBRNPC_6H:BRD-K21283037-001-15-7:10,NMH002_NEU_6H:BRD-K21283037-001-15-7:10,NMH002_NEU_24H:BRD-K21283037-001-15-7:10,NMH002_NPC_6H:BRD-K21283037-001-15-7:10,NMH002_NPC_24H:BRD-K21283037-001-15-7:10
5054,-0.57286041975,-1.35699999332,0.307336241007,0.183925360441,-0.961519539356,-1.04201841354,-0.590300798416,-0.227600306273,0.0317313931882,-0.0492603182793,0.557715654373,-0.239350005984,0.463962525129,5.15880012512,0.741400003433,0.349791169167,-0.498569726944,0.333276867867,-0.0801799297333,-0.00955206155777,-3.71679997444,-1.23707151413,-0.435818552971,-0.564708709717,0.323697775602,-0.751865386963,-0.157427102327,-0.525856494904,-0.515892744064,-0.150256589055,-0.916085898876,0.289466679096,-3.06627130508,-5.13950014114,-0.211284145713,0.129050001502,-0.0369224846363,-0.108855783939,-1.11751818657,0.119388468564,0.569029867649,-0.488402605057,-0.0549333691597,0.141333341599,0.456849992275
3108,-0.225699573755,-0.345950007439,0.236541196704,0.382190048695,1.13055431843,1.25236701965,1.74378669262,-0.907211780548,0.154742434621,-0.267840027809,-0.0518707931042,-0.790100038052,0.488261312246,2.01185011864,0.220000013709,0.207116082311,-0.973153352737,-0.440599143505,-0.285488247871,1.13004338741,-0.536750018597,2.51887059212,0.895486712456,1.02337658405,-0.0388428866863,0.767156720161,0.250422507524,1.76244485378,5.60869884491,-0.354157924652,4.13539409637,-0.255266666412,0.633806347847,-0.407000005245,0.0696003139019,-0.0688999965787,0.318770885468,1.7735824585,0.230964511633,-0.0287567675114,0.295740157366,-0.573364436626,-0.0489000380039,0.110133334994,-1.56744992733
1950,-0.93553519249,0.506300032139,1.07345438004,1.49821007252,-0.195257470012,-0.446635633707,0.0923553705215,-0.45916301012,1.31271719933,0.898756861687,-0.893078923225,0.105500005186,1.69727098942,1.20355010033,0.0866499990225,-0.530208945274,0.593924582005,0.62288659811,-0.431998610497,-1.07770609856,-0.609200000763,2.15380764008,0.0160729251802,0.122424378991,-0.361705720425,-0.830092549324,-0.495500028133,-0.163350477815,0.855637550354,0.306622713804,-0.824119448662,0.128066658974,0.503854334354,1.23479998112,0.0748959034681,1.02964997292,1.52482795715,1.21075189114,1.54129576683,0.975333750248,-0.470060795546,-0.732707023621,0.406433314085,-0.357266664505,0.178249999881
351,0.204447075725,0.234799996018,1.25222241879,1.13153648376,-0.691543340683,0.141659289598,-0.609521746635,0.333633035421,0.4923414886,-0.234775006771,0.714765191078,-0.0947499871254,1.38983249664,-0.431749999523,0.0621500015259,-1.12319934368,0.573799610138,0.228974789381,0.719646275043,0.285193413496,-1.1290500164,-2.93074893951,-0.0852770656347,0.271566361189,-0.618368268013,-0.52112442255,-1.00693678856,-0.000651836802717,-1.08622217178,-0.581339001656,0.144579470158,-0.400900006294,0.851083695889,0.381900012493,1.19920229912,0.409100025892,0.000601183914114,-0.00473021576181,0.751386225224,0.833563566208,-0.328101813793,0.0383560620248,-1.25646674633,-0.0493999943137,0.379050016403
4846,0.450424075127,2.710750103,1.09158670902,0.367786943913,0.53020876646,-0.583019018173,1.61080992222,-1.14520800114,0.649888634682,-0.961119771004,-0.546532511711,-0.452000021935,0.120112031698,1.30415010452,-0.038000009954,-0.0220638811588,-0.163785129786,0.188622295856,0.25383991003,-0.377075433731,3.89765000343,0.13136857748,-0.337937772274,-0.540488183498,-0.323852181435,-0.472675651312,-0.162073999643,-0.588867306709,-0.183146044612,0.188653022051,0.488942623138,-0.37513333559,-1.01705050468,-3.90310001373,-0.229625493288,0.543399989605,0.4387819767,-0.552232027054,-0.544490218163,0.869374871254,1.47151064873,0.766874611378,0.236800000072,1.68970012665,0.0955500155687
1452,-0.263913929462,-0.614099979401,-0.392498731613,-0.452611148357,-0.329840809107,0.0481557324529,0.253500312567,-3.65137958527,0.759135663509,-0.429516017437,-0.952501833439,0.230049997568,1.04993700981,0.586899995804,-0.464450001717,0.526384711266,-1.56033015251,0.321269899607,-0.378242135048,-0.244636431336,-0.880599975586,-0.674710810184,-0.861887037754,-0.842101037502,-0.398432701826,-0.849908351898,0.367327272892,-0.537888050079,-0.244243741035,0.344487905502,-0.6775406003,0.0576000064611,-0.00171121954918,-0.901400029659,0.261865973473,-0.396699994802,-2.15275120735,-0.728250384331,-1.73913645744,-0.956778883934,-0.341512084007,1.442532897,0.222733318806,0.502599954605,-0.163650006056
4776,0.198413401842,2.88830018044,0.414394617081,0.465836048126,-0.789089500904,0.494801640511,0.447378784418,1.48426759243,0.233115747571,1.66755461693,0.568914830685,0.297150015831,2.80252933502,1.52139997482,0.734099984169,-0.355986177921,0.437888085842,1.06090903282,0.442981153727,-0.83716493845,-0.101949997246,0.901044607162,0.684650242329,0.482954233885,-0.491923868656,-0.424320429564,-0.669039964676,-0.474381148815,0.454154014587,0.18130505085,-1.4343174696,0.364099979401,1.39050197601,-0.950600028038,-0.806257963181,-1.40654993057,0.865519165993,0.829019546509,-0.31272059679,0.955444216728,0.85666757822,-1.15312385559,0.336433291435,-0.165666639805,0.125
6908,-0.597995758057,-4.0109000206,-0.219295918941,-0.718664765358,0.601087629795,-0.922378957272,0.297625362873,-0.619447231293,0.68075209856,-1.02082967758,-0.429495751858,0.00360000133514,1.19077014923,1.264950037,-0.572049975395,-0.644448161125,-0.76757568121,-0.793147563934,-0.123070538044,0.0673694908619,-0.0408499985933,0.0800448432565,-0.38646915555,0.0258886292577,0.128823727369,-0.222733944654,0.28090775013,-0.453376173973,-0.688775122166,0.353338241577,-0.478404551744,-0.155466675758,-0.846698820591,1.01209998131,0.403167188168,-0.00185000896454,-0.708193778992,-0.632322371006,0.966270565987,-1.227186203,0.229951828718,0.74037361145,-0.476533353329,-0.293800026178,-0.342750012875
672,-0.562392771244,-0.553750038147,-0.260686814785,-0.26653367281,-0.804161667824,-1.16184937954,-1.58010649681,-0.696254849434,0.36795771122,0.61488288641,0.210039675236,-0.481150001287,1.15225350857,0.910549998283,1.10860002041,-0.802378714085,-0.602050542831,0.154465690255,0.606178343296,-0.353014171124,0.470499992371,-1.08726024628,-0.210479810834,1.02722430229,0.0668868497014,-2.10271525383,-0.261818826199,-0.70023804903,-1.05872428417,0.0375055372715,0.153508350253,0.359966695309,-1.38538789749,-1.8003000021,-0.333511948586,0.286350011826,0.205263793468,0.386574178934,0.285199671984,0.158870667219,-0.0888487547636,0.103482745588,0.449733316898,-0.615733385086,0.763199985027
5710,-1.23175501823,-2.44414997101,-0.457748681307,-1.08622932434,-1.8887386322,-0.665593504906,0.19028827548,-2.13586187363,-0.709766626358,-0.347412735224,0.652162611485,-0.428650021553,0.660578668118,-0.430900007486,-3.22569990158,0.358166992664,-0.454899311066,-0.513024747372,0.745029330254,0.918686747551,0.333200007677,-0.973976373672,-0.848219156265,0.0878074392676,-0.160061016679,0.405861526728,0.372888743877,-0.443592280149,-0.279836177826,0.427410930395,-0.77259594202,-0.269066661596,-0.179502084851,0.119599997997,0.823006391525,0.505649983883,-0.0103763341904,-0.923529624939,-0.976034343243,-1.62711524963,-0.554226100445,0.775327086449,-0.555766642094,-2.43203353882,-0.599650025368
2115,-0.0539453327656,3.13679981232,0.21669152379,-0.69288611412,-0.854516208172,-0.0571232289076,1.20536696911,1.10287690163,0.863967955112,0.270646750927,0.551205158234,-0.30015000701,2.89609622955,1.5666000843,0.565899968147,0.388056278229,-0.0457592941821,1.11011099815,0.530675649643,0.0966571494937,-0.405149996281,1.71193933487,0.142619535327,-1.02708351612,0.259481459856,0.776725947857,-0.0704342126846,-0.0427744463086,-0.407373994589,-0.323319166899,-1.15533196926,-0.424466699362,0.129402294755,0.538500010967,0.374232918024,1.03250002861,-0.164632558823,0.952658951283,-0.826522350311,-0.14625287056,1.02244913578,1.19106352329,-0.385766655207,1.90166676044,0.132799997926
7015,-0.15217551589,5.85204982758,0.556853950024,1.05940723419,-0.358094900846,-0.334305405617,0.595064878464,0.543602883816,0.445474565029,0.493004739285,0.297208875418,0.124349981546,1.30527031422,0.543100059032,1.0624499321,-0.321612596512,0.191187411547,1.94781756401,0.471773505211,-0.860260009766,0.315850019455,-0.349150896072,-0.0310725085437,-0.25625705719,-0.517110347748,-0.228445142508,-0.387068778276,-0.35411208868,0.516121983528,-0.938399910927,-0.443930119276,0.037833340466,1.21765720844,-1.09249997139,0.606001079082,0.671350002289,-0.512899756432,0.664926767349,0.345463573933,0.228225976229,-0.254046976566,-0.538636386395,0.514899969101,-0.756633341312,0.0555500090122
8726,0.271344721317,-0.566500008106,-0.577723145485,-0.487662255764,1.55055189133,0.548810422421,-0.219254031777,-0.157105073333,0.545421361923,-0.533387064934,0.117860689759,0.0653000175953,0.206026375294,1.0257999897,-0.953350007534,-0.12722440064,-0.270474821329,-0.221931308508,-0.627112984657,1.57835912704,1.25240004063,2.88846707344,-0.433080554008,0.916477203369,0.0956111475825,-0.0112810730934,0.204807937145,-0.217571124434,-0.66069149971,-0.289493381977,0.314742863178,0.20199996233,-1.08498775959,-3.88150000572,-0.371485412121,0.306100010872,-1.98334050179,0.648727834225,-0.847081720829,0.409714639187,0.272825360298,0.357892632484,-0.169433370233,0.273833334446,0.226649999619
2185,-0.0382547974586,4.45989990234,-0.39912545681,1.26083827019,-0.611965179443,1.79153454304,0.448017686605,1.41762268543,0.616836547852,0.955829620361,0.149773404002,0.442900002003,2.64449572563,1.61995005608,1.06690001488,-0.853812098503,0.88147008419,0.645657420158,0.748176217079,-0.759183287621,-0.500299990177,-0.0777695178986,0.427863240242,0.677718043327,-0.256008982658,-0.162594631314,-0.397349745035,-0.387987494469,0.266822040081,-0.370751142502,-0.168469876051,0.0237999930978,1.59209561348,1.1861000061,0.227616965771,0.278450042009,0.935901641846,1.32514703274,1.12932515144,0.747440934181,-0.891650676727,-1.62782108784,-0.0242000222206,-0.381233274937,-0.508000016212
3315,-0.18346196413,-2.75964999199,0.0558581501245,-0.792167365551,1.3049030304,1.15620112419,-0.440271556377,-0.610178411007,-2.50671315193,-0.754092693329,-0.0385287106037,-0.562600016594,-4.21112918854,0.487549990416,-1.26180005074,-0.351144760847,-0.299674540758,0.346039295197,-0.0538781806827,0.886976778507,-0.106700003147,-1.14635396004,-0.115966320038,-1.0077188015,0.738494336605,1.42633903027,0.321830481291,-0.109414458275,0.227810904384,-0.484274327755,-0.41214248538,-0.386633366346,-0.130891680717,2.77859997749,0.177626267076,-0.642199993134,2.27992248535,0.378951877356,0.201283976436,0.291348397732,0.139155104756,1.41723203659,-0.41686668992,-0.0674666762352,0.133100003004
5289,-0.246751084924,2.70269989967,-0.40382707119,0.338995665312,1.1983910799,-1.23129272461,-0.10297909379,-0.132012575865,0.318249493837,0.629138410091,-1.14969229698,0.924250006676,1.33475005627,1.28445005417,1.25865006447,0.0214052647352,-0.19200694561,0.946745157242,0.752086520195,-0.416977524757,0.664950013161,-1.29744458199,-0.148902997375,-0.0611884146929,-0.0319713763893,0.0846614688635,-1.34209370613,0.0310126543045,-0.266900777817,-0.561562299728,-0.892654836178,0.242633312941,-0.0297991931438,-0.88069999218,0.104224681854,0.105349957943,1.1905092001,0.519567847252,1.13487184048,0.618087768555,-0.0783673226833,-0.329224646091,-0.411266684532,-0.941066622734,-0.533150017262
868,-0.0616614222527,1.9402500391,-0.325492054224,0.0918070822954,1.04082405567,0.61630409956,1.19533920288,0.0335168242455,0.5685338974,-0.365345239639,0.863619923592,0.23394998908,0.801297962666,1.15024995804,0.628250002861,-0.0903182029724,1.20216608047,1.52037894726,1.10861444473,-0.873453021049,-0.0829500034451,-0.511368691921,-0.390384167433,-0.179809212685,0.413361757994,0.338576793671,0.759498596191,-0.281626582146,0.239515304565,-0.0546833276749,-0.126809701324,0.434500038624,-0.221821516752,-1.7431999445,-0.207773000002,0.0769500136375,-1.45281124115,-0.518922269344,0.068230137229,-0.495455443859,1.63562071323,1.10251760483,-0.867600023746,0.84933334589,-0.82539999485
1677,-0.0169714689255,3.43270015717,-0.0316656753421,0.911145031452,-0.180217549205,-0.784287393093,0.18978138268,0.63809889555,1.45962309837,1.22469174862,-0.897081434727,0.348250001669,2.3484954834,1.70529997349,0.667549967766,0.508610248566,0.817380309105,0.811581730843,0.782241106033,-0.819836556911,-0.768549978733,-0.369024693966,0.318073451519,0.149206206203,-0.429510205984,-0.577852129936,-0.344118356705,-0.176289275289,-0.216241180897,-0.494259566069,0.0402243100107,-0.479533344507,-0.467946171761,-0.37760001421,-0.14693005383,0.120150014758,-0.297475039959,-0.246323317289,-0.291251063347,0.394311010838,0.200484216213,-0.593110501766,-0.0429333150387,0.481499910355,-0.357500016689
7043,0.018328756094,4.70359992981,-0.447690606117,-0.0588385164738,0.612978160381,0.754384756088,1.07729578018,1.13095855713,0.72197085619,0.578287422657,0.396424978971,0.671849966049,2.90010738373,1.3492000103,0.96154999733,-0.725360870361,0.600298762321,0.849997580051,1.25254845619,-0.504931330681,-0.300999999046,-0.269709557295,-0.33856266737,0.00248430669308,0.0536251366138,0.572942614555,0.326516598463,-0.765979647636,-0.131313547492,-0.552935898304,-0.202623844147,-0.0725000053644,0.898022055626,-0.138799995184,0.397887587547,0.223599970341,0.647990822792,0.0960402861238,0.721518933773,1.06608963013,-0.852878332138,-0.843756973743,-0.390733361244,0.28869998455,-0.708449959755
5613,-0.360003769398,1.67614996433,0.19208920002,0.684811353683,-0.393529564142,1.36263597012,0.229359894991,0.393241137266,0.146484017372,1.80266547203,1.12152719498,0.883249998093,1.58096659184,5.2218003273,1.24320006371,-0.422620296478,-0.148726642132,0.6505382061,0.930897831917,-0.425379604101,-0.347649991512,-0.161701470613,0.45150950551,-0.0611244812608,-0.492449730635,-0.641654074192,-0.311395227909,-0.333741903305,-1.9567373991,-0.868683815002,-0.190766364336,0.0925666689873,1.42451858521,0.55529999733,0.716485261917,1.16584992409,0.125102669001,0.788565635681,0.48166179657,1.26728963852,-0.793949007988,0.0118172504008,0.547699987888,0.296133339405,0.727149963379
595,0.026538848877,-2.07539987564,-0.936196804047,-1.01613509655,-0.121216803789,-0.620489835739,0.524827778339,-1.54229772091,-0.401127964258,-1.19846916199,0.452335000038,0.053200006485,2.36117267609,0.75744998455,-0.230999946594,-0.00669126212597,-0.875967741013,-0.309434503317,0.197558224201,0.795616328716,0.426649987698,0.812212109566,-0.443563759327,-0.450921595097,0.465822964907,1.14203238487,0.341834932566,-0.0757840573788,-0.66385191679,0.383907347918,0.140081703663,0.0874666571617,-1.01022160053,0.0579000003636,-0.3371078372,-0.801299989223,-0.0994214862585,-0.263602554798,-0.464499950409,-0.71112549305,0.888669490814,1.51481568813,0.199000030756,2.03600001335,-0.21684999764
4793,0.557635247707,-1.6507499218,-0.143810778856,0.568595647812,0.956900894642,0.369670987129,0.573552131653,-1.11015868187,0.378681659698,-0.803183555603,-0.414539337158,-0.537599980831,1.21189665794,1.94550001621,-0.58259999752,-0.161423489451,-0.230473771691,-0.921090483665,0.567091584206,-0.0197408981621,-0.0223000049591,1.39747822285,-0.582776486874,-0.107386276126,-0.0396502017975,1.18466806412,-0.158313304186,-0.550998330116,0.616070866585,-0.177191197872,0.080325037241,1.80546665192,0.820639967918,-6.06599998474,0.375730544329,0.21145004034,4.14160251617,-0.608851313591,-0.269989937544,1.08883500099,0.0603332817554,-1.05979681015,-0.0342999994755,-1.09220004082,-0.149000018835
