rid,CPC005_A375_6H:BRD-K21680192-300-06-0:10,CPC005_A375_24H:BRD-K21680192-300-06-0:10,CPC005_A549_6H:BRD-K21680192-300-06-0:10,CPC005_A549_24H:BRD-K21680192-300-06-0:10,CPC005_HA1E_6H:BRD-K21680192-300-06-0:10,CPC005_HA1E_24H:BRD-K21680192-300-06-0:10,CPC005_HCC515_6H:BRD-K21680192-300-06-0:10,CPC005_HT29_6H:BRD-K21680192-300-06-0:10,CPC005_HT29_24H:BRD-K21680192-300-06-0:10,ASG001_MCF7_6H:BRD-K21680192-300-08-6:10,ASG001_MCF7_6H:BRD-K21680192-300-08-6:2,ASG001_MCF7_6H:BRD-K21680192-300-08-6:0.4,ASG001_MCF7_6H:BRD-K21680192-300-08-6:0.08,CPC005_MCF7_24H:BRD-K21680192-300-06-0:10,ASG001_MCF7_24H:BRD-K21680192-300-08-6:10,ASG001_MCF7_24H:BRD-K21680192-300-08-6:2,ASG001_MCF7_24H:BRD-K21680192-300-08-6:0.4,ASG001_MCF7_24H:BRD-K21680192-300-08-6:0.08,ASG001_PC3_6H:BRD-K21680192-300-08-6:10,ASG001_PC3_6H:BRD-K21680192-300-08-6:2,ASG001_PC3_6H:BRD-K21680192-300-08-6:0.4,ASG001_PC3_6H:BRD-K21680192-300-08-6:0.08,ASG001_PC3_24H:BRD-K21680192-300-08-6:10,ASG001_PC3_24H:BRD-K21680192-300-08-6:2,ASG001_PC3_24H:BRD-K21680192-300-08-6:0.4,ASG001_PC3_24H:BRD-K21680192-300-08-6:0.08,CPC005_MCF7_6H:BRD-K21680192-300-06-0:10,CPC005_PC3_6H:BRD-K21680192-300-06-0:10,CPC005_PC3_24H:BRD-K21680192-300-06-0:10,CPC020_A375_6H:BRD-K21680192-003-15-1:10,CPC020_A549_6H:BRD-K21680192-003-15-1:10,CPC020_HA1E_6H:BRD-K21680192-003-15-1:10,CPC020_HCC515_6H:BRD-K21680192-003-15-1:10,CPC020_HT29_6H:BRD-K21680192-003-15-1:10,CPD001_MCF7_6H:BRD-K21680192-300-11-0:10,CPC020_MCF7_6H:BRD-K21680192-003-15-1:10,CPD001_MCF7_24H:BRD-K21680192-300-11-0:10,CPC020_MCF7_24H:BRD-K21680192-003-15-1:10,CPC020_PC3_6H:BRD-K21680192-003-15-1:10,CPD001_PC3_24H:BRD-K21680192-300-11-0:10,CPC020_PC3_24H:BRD-K21680192-003-15-1:10,CPC020_VCAP_6H:BRD-K21680192-003-15-1:10,CVD001_HEPG2_6H:BRD-K21680192-300-04-5:10,CVD001_HEPG2_6H:BRD-K21680192-300-04-5:2.5,CVD001_HEPG2_24H:BRD-K21680192-300-04-5:10,CVD001_HEPG2_24H:BRD-K21680192-300-04-5:2.5,CVD001_HUH7_6H:BRD-K21680192-300-04-5:10,CVD001_HUH7_6H:BRD-K21680192-300-04-5:2.5,CVD001_HUH7_24H:BRD-K21680192-300-04-5:10,CVD001_HUH7_24H:BRD-K21680192-300-04-5:2.5,CVD001_PHH_6H:BRD-K21680192-300-04-5:10,CVD001_PHH_6H:BRD-K21680192-300-04-5:2.5,CVD001_PHH_24H:BRD-K21680192-300-04-5:10,CVD001_PHH_24H:BRD-K21680192-300-04-5:2.5,ERG005_VCAP_6H:BRD-K21680192-300-08-6:5,ERG005_VCAP_6H:BRD-K21680192-300-08-6:1,ERG005_VCAP_24H:BRD-K21680192-300-08-6:5,ERG005_VCAP_48H:BRD-K21680192-300-08-6:1,HOG002_A549_24H:BRD-K21680192-300-10-2:10,HOG002_A549_24H:BRD-K21680192-300-10-2:3.33,HOG002_A549_24H:BRD-K21680192-300-10-2:1.11,HOG002_A549_24H:BRD-K21680192-300-10-2:0.3704,HOG002_A549_24H:BRD-K21680192-300-10-2:0.1234,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0412,HOG002_A549_24H:BRD-K21680192-300-10-2:0.013,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0045,HOG002_A549_24H:BRD-K21680192-300-10-2:0.0015,HOG002_A549_6H:BRD-K21680192-300-10-2:10,HOG002_A549_6H:BRD-K21680192-300-10-2:3.33,HOG002_A549_6H:BRD-K21680192-300-10-2:1.11,HOG002_A549_6H:BRD-K21680192-300-10-2:0.3704,HOG002_A549_6H:BRD-K21680192-300-10-2:0.1234,HOG002_A549_6H:BRD-K21680192-300-10-2:0.0412,HOG002_A549_6H:BRD-K21680192-300-10-2:0.013,HOG002_A549_6H:BRD-K21680192-300-10-2:0.0045,HOG002_A549_6H:BRD-K21680192-300-10-2:0.0015,HOG002_MCF7_24H:BRD-K21680192-300-10-2:10,HOG002_MCF7_24H:BRD-K21680192-300-10-2:3.33,HOG002_MCF7_24H:BRD-K21680192-300-10-2:1.11,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.3704,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.1234,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.0412,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.013,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.0045,HOG002_MCF7_24H:BRD-K21680192-300-10-2:0.0015,HOG002_MCF7_6H:BRD-K21680192-300-10-2:10,HOG002_MCF7_6H:BRD-K21680192-300-10-2:3.33,HOG002_MCF7_6H:BRD-K21680192-300-10-2:1.11,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.3704,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.1234,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.0412,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.013,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.0045,HOG002_MCF7_6H:BRD-K21680192-300-10-2:0.0015
1906,1.86544895172,3.41779136658,-4.67435789108,-4.44885015488,-1.08710002899,0.191400021315,-0.117250010371,-0.00520002841949,3.41698789597,0.60504001379,0.645614743233,1.04759395123,2.09419298172,3.24711966515,0.918045401573,1.24073314667,0.753223598003,1.4005844593,1.22469735146,1.5409052372,0.796886026859,0.753165841103,2.31810474396,2.39747834206,0.499024003744,1.81148099899,1.85516488552,1.0277466774,5.28293609619,0.648495435715,-0.942349970341,-3.64516019821,1.69789993763,-0.139508262277,1.89927613735,1.36336565018,2.89729499817,1.6195807457,0.258142590523,2.16437125206,2.90545558929,4.72119998932,1.67338764668,0.979818761349,6.1346950531,3.65425014496,-0.156760454178,-0.306456774473,1.79018688202,1.14344549179,0.258116841316,-0.099720031023,0.344004184008,0.443071633577,3.01176524162,2.69221878052,-0.0538000017405,2.77920007706,-3.24214220047,-3.66068577766,-2.61869478226,-1.57978868484,-0.864800214767,-0.0575782954693,-0.177263662219,0.755932450294,-0.0695482194424,-5.03702926636,-2.12209486961,-2.19307565689,-1.0318043232,-1.3465899229,-0.502838015556,-1.0123193264,-0.356461137533,-0.546187698841,0.488375931978,-2.84514427185,0.563576638699,1.54912161827,-0.835865080357,0.674292087555,-0.473722070456,0.00532728433609,-2.14558553696,0.0512549132109,0.809707164764,0.209178954363,1.02240204811,-0.920636475086,1.16781449318,0.282253593206,-0.142844885588,-1.62377977371
8878,-2.01859378815,-4.0386095047,-1.9949734211,-0.688300013542,-2.35815000534,-4.33514976501,-1.6209000349,-3.31965017319,-3.10105538368,-0.895127356052,-0.893434286118,-2.65460658073,-1.19206023216,-0.155593663454,-0.0361238569021,0.0152432247996,0.33505743742,-1.28346037865,-1.85898280144,0.290074378252,-0.338245153427,-1.65858078003,-1.25992023945,-0.372533351183,-0.241086125374,-1.57601070404,-1.47161829472,-0.507368326187,-3.60499858856,-0.906533837318,-0.261249989271,-0.751690268517,0.728900015354,0.180522203445,-1.13850724697,-0.658593118191,-2.35379433632,-0.207874804735,-0.421131581068,-3.04302430153,-3.75935506821,-1.60899996758,-3.08863401413,-1.82714080811,-0.47333830595,1.23420000076,-2.06493425369,-1.2153557539,-2.50682544708,-1.19476413727,-0.127494558692,-0.623715698719,0.230280280113,0.13012906909,-3.46756887436,-1.77155053616,-0.253300011158,-5.48140001297,-0.603668868542,-0.568723320961,0.478040099144,1.05120921135,1.31757187843,0.68895637989,0.314948022366,0.695879340172,0.098946005106,-1.17804038525,-1.31599247456,-1.81174397469,-0.800072014332,-0.59764444828,-0.475992798805,-1.83045566082,0.0571215227246,-1.12967407703,0.605487942696,0.281675040722,1.83691978455,1.81410455704,1.33152627945,-0.410462677479,0.308431863785,0.154513031244,-0.371966302395,0.400828480721,-0.683403730392,-0.268723756075,-0.334441363811,0.508369326591,-1.383477211,0.0895466804504,-0.43476074934,0.554510772228
3091,0.454180121422,-1.73194611073,1.41672575474,-0.859399974346,-3.54340004921,-5.0094499588,1.62210011482,4.03884983063,0.388799250126,0.739219129086,0.820131719112,0.0537374168634,0.474091410637,-1.23724985123,0.214899897575,0.434836030006,-0.0135640855879,0.236989066005,0.0440839231014,0.00646095722914,0.611974537373,-0.391816556454,-1.04558396339,-0.201179385185,0.61296159029,-0.551598191261,1.5084348917,1.15337979794,-0.511027574539,-0.126627728343,-0.165399998426,0.256590008736,0.867399990559,0.506534636021,1.0735912323,0.930969178677,1.3738284111,1.41125190258,0.0918726325035,-0.0697282478213,1.04712891579,4.49149990082,1.39837288857,-3.03626966476,0.70442700386,-1.32700002193,-0.2739777565,0.724471330643,-0.597959339619,-0.027712225914,-0.231912985444,0.413576573133,0.818596541882,0.284853339195,1.24806463718,1.56004095078,-0.485399991274,-0.847400009632,-1.53112530708,-1.46743559837,-0.459078550339,-0.334218591452,0.33767798543,-0.00115668773651,0.377257764339,0.663260698318,-0.809419572353,1.09007883072,-0.290844410658,-0.448388636112,0.804699897766,-0.565230607986,0.265075147152,-0.553905129433,-0.726902604103,-0.000825941562653,0.43136882782,0.24122621119,0.497120887041,0.984554290771,-0.0668827965856,1.89122664928,1.02669239044,0.792156517506,-0.42427238822,0.573931217194,0.0491608157754,1.09045529366,1.07279872894,-0.260581821203,1.03968799114,0.649246692657,0.291642040014,0.133710280061
5743,3.57415103912,2.84464693069,6.23094749451,-0.819550037384,1.4008500576,4.20380020142,0.41740000248,-1.40545010567,-4.44123077393,1.02594101429,1.81532096863,1.13187336922,6.49198436737,1.29849517345,3.22493982315,1.46713364124,1.02053844929,0.265992254019,-2.90910172462,-2.10700964928,0.00611380115151,0.556327104568,0.598059654236,-1.04863333702,5.74532222748,0.867361307144,1.44722318649,-2.91698074341,4.39114570618,1.51596367359,10.0,1.18203544617,1.03359997272,-2.46600604057,0.165812760592,2.35939502716,6.55947732925,3.96941924095,-5.38661575317,0.212493166327,-1.33693695068,1.70650005341,0.406271189451,2.51328420639,-0.19848638773,1.37935006618,-0.558184087276,0.817094922066,1.84341287613,0.155125170946,0.236483186483,0.808930695057,0.366242706776,-0.00496210157871,4.38163375854,3.53645467758,1.02250003815,10.0,-0.630086302757,-0.182951316237,-0.790464043617,-0.3905351758,-0.192699760199,0.246645689011,0.42151555419,0.852867662907,0.427769303322,1.80255579948,4.79146289825,5.06139612198,4.05479288101,2.78481054306,1.41073822975,0.763658761978,1.32876110077,0.533761918545,0.606534838676,0.808296322823,1.31505250931,0.992228150368,-0.349031686783,0.379027605057,0.534328937531,-0.378832817078,0.201340615749,0.619150996208,1.08839285374,-0.443139493465,2.28262615204,0.0467283725739,0.345227837563,0.550665855408,-0.100722759962,0.104033112526
5321,1.33705830574,3.93195962906,0.276260316372,0.229499995708,1.59894990921,3.02885007858,1.01950001717,0.685250043869,2.84163951874,-0.0951521322131,0.216901689768,0.856603503227,0.329784631729,1.01657962799,1.07925701141,1.16069245338,0.473389238119,0.654199123383,1.24765384197,0.471944451332,0.389318078756,0.501893281937,1.52454030514,1.4315495491,0.230526834726,-0.256640404463,2.15531563759,1.05306279659,3.42091369629,0.772307217121,0.147599995136,0.356993019581,0.952300012112,0.347468912601,1.20240068436,0.761607766151,1.7628223896,0.550469994545,0.753815531731,0.954820394516,1.71191573143,2.57139992714,1.13313806057,1.21104216576,2.66375184059,1.12534999847,1.08429849148,1.04847478867,1.91773724556,0.67500603199,-1.43820571899,0.610908508301,-0.873985767365,-0.487036794424,2.13372302055,2.06630444527,-0.113499999046,0.839999973774,0.848066926003,0.835749745369,0.579736113548,0.543823361397,-0.574939012527,-0.246284082532,0.620508253574,-1.21332287788,-0.426089406013,1.78867089748,2.15126204491,0.197222650051,0.726233482361,-0.20352357626,1.39512658119,1.59299778938,0.353644996881,0.318709671497,0.312606155872,0.863953948021,0.288526624441,1.31629347801,-0.987092494965,0.676981806755,0.0128379166126,-0.645964980125,-1.26748204231,0.324232399464,0.619523823261,0.195854842663,1.34650063515,-0.641887068748,1.45434486866,0.483534216881,0.358112931252,-1.98045873642
4144,-10.0,-10.0,-8.7842502594,-2.01040005684,-4.33449983597,-8.53870010376,-2.76695013046,-6.46759986877,-8.74211406708,-3.35911774635,-3.36701154709,-0.708740651608,-0.582594454288,-1.37892615795,-2.25165653229,-1.1003767252,-0.732071220875,-0.541257858276,-6.62416028976,-5.77437067032,-0.139858722687,0.117907047272,-7.50194978714,-5.36799144745,-1.22193479538,-1.15473651886,-5.74871349335,-7.718562603,-3.05570936203,-3.64664149284,-7.17280006409,-3.23398566246,0.212700009346,-7.49998569489,-3.19768047333,-3.29243659973,-0.843870043755,0.400575459003,-9.23931312561,-5.71972942352,-2.77666282654,-0.323500007391,-3.37269449234,-1.63016653061,-0.015312820673,-0.740700006485,-1.53997993469,-0.999605834484,-0.906681060791,0.478117406368,-0.324890553951,0.657124519348,0.973039865494,0.250249952078,-1.67044794559,-2.2350487709,-0.519900023937,-2.21259999275,-3.1838722229,-0.126738682389,0.642243981361,-0.570378303528,0.138472497463,-1.25998449326,-0.899220585823,-0.386246800423,0.175315901637,-9.40579986572,-5.0224814415,-2.97639656067,-1.74436295033,-2.07803320885,-1.28568315506,-0.886954069138,-0.121859759092,0.713426470757,-9.10296344757,-8.11945533752,-7.15759849548,-2.32084298134,-2.36152863503,-2.65375757217,-1.94219493866,-1.25725662708,-0.462902188301,-5.48946619034,-6.3038110733,-8.44253253937,-1.56172859669,-2.93860816956,-0.600040555,-0.606172919273,-0.244304895401,0.215016931295
1981,0.682913661003,4.08217811584,1.37519848347,3.16979980469,2.49189996719,6.61100006104,-0.381049990654,2.12399983406,4.5630235672,0.804390490055,0.923393785954,-0.261567473412,-1.04078674316,0.646930098534,0.614143610001,0.724937558174,0.579787433147,0.173422515392,0.675125062466,0.365501701832,2.13579559326,0.0892663151026,1.28420710564,-0.383344739676,-0.627680778503,0.687070786953,0.305143594742,-0.795736372471,0.813023626804,0.741792976856,-0.185349985957,0.592152297497,-0.0067500025034,0.729037761688,-0.6880890131,1.09940469265,-1.20580744743,1.47282028198,0.221981436014,2.09900021553,-0.340692549944,-1.17739999294,0.415968745947,-1.13542294502,-0.606224834919,0.855650007725,0.649348497391,-0.239017039537,0.537416040897,-0.544685006142,-0.963983178139,-0.0752552971244,-0.343035340309,-0.37323820591,1.04507231712,1.24770915508,0.232299998403,4.84709978104,0.451703727245,0.624118685722,1.19540858269,0.378021597862,-0.151751995087,-0.643290162086,-1.14217638969,-0.39350554347,-0.257224798203,0.0653338432312,-0.224517613649,0.965730130672,-0.598056197166,-0.377929210663,-0.733035683632,0.577527523041,-0.0521644949913,-0.442310541868,1.41352009773,1.61593222618,-0.0566539727151,0.13966730237,-0.257674515247,-0.413337171078,-0.800148487091,0.771046757698,2.3363866806,1.04465508461,0.0716871097684,-0.0312576517463,-0.314221680164,0.441979974508,-0.0423763170838,0.479863584042,-0.286245882511,0.125928610563
695,-0.372700601816,0.0508343651891,-0.1617821455,-1.09450006485,-1.45485007763,4.75619983673,-1.14199995995,2.77110004425,2.90781545639,-0.203799009323,0.529042780399,-1.36137771606,1.48809957504,0.933082580566,0.101147055626,0.135308116674,-0.539833068848,3.6011030674,1.35819768906,0.532871007919,0.75342798233,1.32547283173,2.23261976242,2.07173848152,-0.735631465912,2.73256802559,-0.0651059448719,1.28813958168,2.06360602379,1.75995445251,-0.182449996471,0.192926436663,-0.0162999927998,0.504919171333,-0.0799885094166,-0.554266810417,0.768996596336,0.307661533356,-0.23920288682,0.122939139605,4.0500702858,-0.812900006771,-1.26899373531,-1.3815639019,-0.326710700989,-2.67505002022,0.384478479624,-0.473658323288,-0.379883646965,-0.47536829114,0.866532802582,-0.0994649678469,0.617655992508,0.197341948748,0.343721449375,0.581201314926,-0.899600028992,2.63289999962,0.51085549593,-0.769380986691,0.263982951641,0.12621319294,0.101238563657,0.808160424232,-0.342027395964,-0.0648531466722,-0.377498745918,0.461093813181,0.342296898365,0.365478694439,0.618006110191,-0.426129490137,-0.74637144804,-0.4430988729,1.29956042767,1.55684351921,0.4583735466,-0.60600566864,0.737390160561,0.949827075005,0.766023814678,0.80443161726,-0.740233361721,-1.07315659523,-0.517651021481,0.255541145802,1.73890924454,-0.616494357586,1.60914266109,-0.448070079088,1.54794883728,-0.136252462864,0.316483229399,0.644342124462
10398,1.89728426933,9.45995426178,2.63950610161,2.05270004272,-4.66839981079,-2.16944980621,2.91304993629,3.66744995117,5.34524965286,0.835850834846,1.11079931259,1.66466832161,1.08429861069,2.14776802063,1.15365159512,1.56330132484,0.745644688606,0.944985330105,2.80277371407,2.04581165314,1.07347738743,0.770459532738,4.85107040405,1.70300006866,1.09787750244,1.12524020672,2.60354280472,0.977679252625,4.52411031723,0.695041656494,-0.0203999876976,0.366261333227,2.73454999924,0.892874479294,2.64319133759,1.42426633835,4.38854217529,3.44060730934,2.65320062637,3.79890727997,2.1724588871,4.52780008316,2.27901315689,0.950613975525,4.73547172546,1.55425000191,2.18833971024,1.54664468765,4.49243450165,-1.09912228584,0.644811093807,-0.0102675501257,1.31243801117,-0.998718559742,4.85625934601,3.34178638458,-0.133399993181,4.50449991226,1.96577477455,1.4447658062,0.554101526737,0.58977752924,-0.457563012838,0.258553266525,0.0976930260658,-0.50052267313,-0.0576515495777,1.91270792484,1.63116145134,0.66943192482,0.682911515236,-0.593731760979,1.05358290672,1.09684205055,2.22846269608,0.709158658981,0.979590058327,1.69861888885,0.777738928795,1.63627815247,-0.885163187981,1.14268732071,-0.0663375556469,-0.0762142688036,-0.654177188873,0.140779733658,1.73026180267,0.0473051071167,1.21674132347,-0.668099045753,2.213804245,1.61708259583,0.412762463093,-1.56863570213
5708,0.550654172897,5.88153934479,1.15123295784,0.534899950027,-4.59429979324,2.40229988098,0.253049999475,0.504999995232,5.08579397202,0.770421385765,0.265029728413,0.571070790291,-0.508826851845,1.67125964165,0.966001927853,1.54344105721,-0.550692260265,-1.25105881691,0.425735980272,0.537166535854,-0.496252924204,-0.28653755784,1.59667754173,-0.891621768475,-0.126855701208,-1.17893743515,2.05046319962,-0.0189709961414,-1.34056866169,1.91562056541,1.78754997253,1.05232179165,0.386650025845,0.837413966656,0.715297698975,0.821858942509,1.31671023369,0.722310423851,-0.417871773243,0.581839561462,1.30728077888,2.03740000725,0.854574799538,0.744591832161,0.405409395695,1.76129996777,0.149933323264,0.301702618599,-2.59063267708,0.606536030769,0.525607228279,0.226270794868,1.36591339111,-0.00703886151314,0.181645065546,0.844077706337,-0.136999994516,-5.88649988174,2.25645089149,2.37835645676,0.528617739677,0.12203605473,-0.241286858916,-0.243053987622,-0.256717503071,0.00243684649467,-0.575858652592,2.02544927597,2.13732242584,1.16730427742,0.400182902813,0.95420217514,0.41463547945,0.414091169834,0.0741145908833,0.421181440353,0.879884004593,1.87888157368,-0.738268017769,0.643900096416,-0.552272260189,-0.0327478051186,-0.436134904623,0.258546590805,-0.0252811163664,1.75172901154,0.128172889352,1.22235429287,1.32949542999,1.04569077492,0.144612923265,-0.350880533457,0.0125230550766,0.208081752062
1213,0.0451811105013,-10.0,-1.60714697838,-5.11400032043,-1.7514500618,-7.18634986877,-0.163699999452,1.87510001659,-9.05337142944,-0.843522667885,-1.39034092426,-1.07808804512,-1.08656179905,-1.43924117088,-3.02008652687,-3.9500143528,-0.127565264702,-1.23404574394,-0.878310620785,-0.303271740675,-0.195193186402,-1.94694638252,-6.86178922653,-4.56900596619,-1.33091259003,-1.04353559017,-1.37295365334,-0.942441880703,-6.59331274033,0.23012009263,-0.474150002003,-0.690151691437,-0.508050024509,-1.13726007938,-1.8881124258,-1.34622716904,-7.44195842743,-3.0569190979,-0.593542993069,-6.92372989655,-5.55916452408,-6.81040000916,-0.979610800743,-0.155827388167,-4.31700801849,-0.977999985218,-0.00545740127563,-1.42679953575,-3.79049777985,-0.611252844334,-3.85570812225,-2.385846138,-0.843641459942,-0.75388109684,-3.60134601593,-3.78927946091,-0.469599992037,-5.03770017624,-8.35270786285,-6.62139701843,-3.64867925644,-1.21960186958,-0.4556876719,0.180925786495,0.198648422956,0.524400115013,-0.256457448006,-0.982404351234,-3.68125891685,-3.05835080147,-2.71642589569,-1.40511155128,-0.978715479374,-1.69630920887,-0.351438730955,-0.757960557938,-3.6573677063,-4.92623329163,-2.26970863342,-1.49504220486,0.366595447063,-1.15674698353,0.305834472179,0.253137767315,0.104450747371,0.248890697956,-2.31015110016,-0.9169023633,-1.0285667181,0.581278204918,-1.83303153515,-0.187874674797,-0.745566368103,0.286892950535
226,-0.26578271389,2.18326568604,0.74845379591,-1.92295002937,0.824499964714,-0.554350018501,1.12004995346,1.78390002251,1.66935122013,0.355353564024,-0.324098676443,-0.672095656395,-0.536009073257,2.02315974236,0.00235034525394,0.196225494146,-0.0359749644995,-0.436776518822,0.25059106946,0.375553548336,0.15686956048,-1.34128654003,1.18064963818,-0.838265001774,0.0202960334718,-0.854241251945,0.722271323204,0.816185712814,1.16057515144,0.202873319387,1.93484997749,0.461169689894,0.590250015259,2.00936388969,-0.604773044586,1.08819591999,-0.538967072964,-0.0176347717643,2.0313642025,0.93974840641,-0.736222088337,0.139599993825,1.63678276539,0.799320995808,-2.95453548431,-0.317799985409,1.59000766277,0.606615304947,0.291097819805,0.66117221117,0.204451739788,0.313302993774,0.707300245762,0.474948167801,-2.24060320854,-1.56862783432,-0.00430000014603,-6.34289979935,-0.38715416193,-1.69850039482,-1.22334122658,-1.01993513107,-0.403703808784,0.324094444513,0.378425061703,1.00870549679,0.0247985124588,0.686084508896,-0.106878697872,0.493267089128,0.150774329901,0.18838147819,0.0087201744318,-0.692857325077,0.541885972023,-0.698553264141,0.84752869606,0.888565063477,0.833849549294,-0.349269241095,0.700045228004,-1.22584104538,1.39349794388,0.710822224617,0.212101578712,0.905652165413,0.173031628132,0.315390050411,1.09329557419,0.695660412312,-1.16379988194,0.149062007666,-0.246523529291,0.733414769173
6777,0.340783447027,-0.448612302542,-0.188850134611,3.12474989891,2.0705499649,3.08115005493,-0.123349994421,1.97189998627,0.929951786995,-0.493930846453,2.94711279869,-0.132095217705,-0.403118759394,2.49228525162,0.0592385828495,-0.338437110186,0.821454107761,-0.102711342275,-0.0454950332642,0.209782928228,-0.0814410373569,1.57075238228,2.00412726402,0.740820944309,-0.211436599493,2.48393273354,1.12289381027,1.26750063896,4.05000782013,0.56690788269,0.28749999404,0.763981461525,1.31049990654,0.467411309481,-0.166196554899,-0.0194113850594,3.50540232658,0.538485586643,1.55096745491,1.25710141659,2.65067625046,-1.00300002098,-0.160230815411,-0.942152738571,-3.21437883377,-0.460849970579,-0.54062473774,0.435504078865,-2.39144086838,-2.13912439346,-1.8888156414,-0.48024815321,-0.198412597179,-0.457065343857,1.44845747948,2.2051076889,-1.37279999256,10.0,-1.06312096119,-0.422077775002,0.140207707882,-1.0406229496,-0.254815816879,-0.364821910858,-1.03919887543,0.0729551166296,0.147797107697,-0.554673492908,-1.14332675934,-2.40325927734,0.098886564374,-0.530303239822,-0.862966656685,0.527564704418,-0.805768430233,1.05423235893,0.516001582146,1.06729090214,0.536307275295,-0.382309675217,-0.323697656393,0.301986575127,-0.108644753695,0.413608431816,0.280427873135,0.740127682686,-1.08343100548,-1.02308940887,-1.1983345747,0.319537401199,-0.287163704634,1.03945708275,-0.0987616553903,0.853469491005
2113,-0.205609858036,4.72462320328,1.21606934071,-0.0153000019491,0.450249999762,1.4782500267,2.50230002403,2.70539999008,4.46280813217,0.661671996117,0.821219205856,0.749821901321,0.243553698063,5.09435653687,0.802254259586,0.51891630888,0.45929852128,0.0791480690241,-0.517287731171,-0.634210586548,0.570028066635,0.522447109222,0.915116727352,0.425882637501,-0.165495052934,0.106935739517,1.85262203217,-3.03485584259,-2.40654206276,-0.954866707325,0.494249999523,0.266732275486,1.03725004196,1.04391336441,2.04778862,1.59811627865,3.01593923569,3.10822892189,-3.16313099861,-2.40253663063,0.912004888058,6.44570016861,1.68584609032,0.290837913752,4.5379486084,2.17760014534,0.989336848259,0.699718177319,6.36513376236,-0.0600797683001,-0.848238706589,0.125215888023,0.0918681621552,-0.599625587463,4.62814807892,4.17988777161,0.404100000858,5.75750017166,0.0533668398857,-0.0794508606195,-0.552274703979,-0.450758159161,-1.71909630299,-0.97763645649,-1.23393857479,-0.697124242783,0.425173938274,-1.38555145264,-0.356740415096,0.0246293693781,0.379248678684,-1.47609722614,-0.45510712266,0.51840698719,-0.552361428738,-0.69859546423,1.26987636089,1.71437561512,0.51672565937,1.70074415207,-0.571259140968,0.917141258717,-0.546536207199,-0.291446626186,-1.16932725906,0.550227105618,0.943666219711,-0.337485849857,0.967353105545,-1.28162312508,1.67873835564,0.835698544979,0.459653586149,-1.73590660095
3329,2.31873512268,0.772325992584,0.6198117733,-2.06200003624,-0.0681499838829,1.45844995975,0.643449962139,2.25924992561,-1.10582983494,0.740266680717,0.0315527766943,-0.37828913331,-1.30602514744,-3.87237167358,-0.204599037766,-0.41640239954,-1.43614864349,-1.109983325,0.0832077115774,0.431178629398,-0.556591808796,-1.40228295326,1.129357934,-0.587894141674,0.0157124102116,-2.03373384476,0.244356125593,1.39855575562,2.14066362381,1.38730013371,1.25785005093,2.23372220993,1.03659999371,1.49850201607,0.311532884836,1.36394238472,-1.7760515213,-0.364381611347,1.15371835232,1.39522624016,-0.328220397234,-1.10399997234,0.550745368004,0.549462556839,-1.35721373558,-4.36619997025,0.433943510056,0.076667971909,-1.46248364449,-2.49275588989,0.193285509944,-0.947110831738,-0.189425557852,-0.756884455681,-1.39803624153,-0.582278549671,-0.209299996495,-3.54739999771,-0.909536123276,-1.6348965168,-1.38402175903,-1.33072650433,-1.39731574059,-1.45579481125,-1.30337965488,-0.17559376359,-0.583497881889,1.12600362301,0.0945219993591,0.730242908001,-0.507941842079,0.0589776337147,-0.525875270367,-0.67018032074,-0.221940815449,-0.036563500762,0.918914437294,0.558224380016,-3.1867017746,-5.37351036072,-1.51116704941,-2.12226843834,-1.03554272652,-0.224882125854,0.224269896746,1.19894361496,0.112556986511,0.838740706444,-0.0420455485582,0.862900137901,-1.29936647415,0.226541295648,-0.205048173666,0.765414893627
