rid,CPC006_A375_6H:BRD-K44241590-001-03-3:11.1,CPC006_A375_24H:BRD-K44241590-001-03-3:11.1,CPC006_A549_6H:BRD-K44241590-001-03-3:11.1,CPC006_A549_24H:BRD-K44241590-001-03-3:11.1,CPC006_A673_6H:BRD-K44241590-001-03-3:11.1,CPC006_AGS_6H:BRD-K44241590-001-03-3:11.1,CPC006_CL34_6H:BRD-K44241590-001-03-3:11.1,CPC006_CORL23_6H:BRD-K44241590-001-03-3:11.1,CPC006_COV644_6H:BRD-K44241590-001-03-3:11.1,CPC006_DV90_6H:BRD-K44241590-001-03-3:11.1,CPC006_EFO27_6H:BRD-K44241590-001-03-3:11.1,CPC006_HA1E_6H:BRD-K44241590-001-03-3:11.1,CPC006_HA1E_24H:BRD-K44241590-001-03-3:11.1,CPC006_HCC15_6H:BRD-K44241590-001-03-3:11.1,CPC006_HCC515_6H:BRD-K44241590-001-03-3:11.1,CPC006_HCC515_24H:BRD-K44241590-001-03-3:11.1,CPC006_HCT116_6H:BRD-K44241590-001-03-3:11.1,CPC006_HEC108_6H:BRD-K44241590-001-03-3:11.1,CPC006_HEPG2_6H:BRD-K44241590-001-03-3:11.1,CPC006_HT115_6H:BRD-K44241590-001-03-3:11.1,CPC006_HT29_6H:BRD-K44241590-001-03-3:11.1,CPC006_HT29_24H:BRD-K44241590-001-03-3:11.1,CPC006_JHUEM2_6H:BRD-K44241590-001-03-3:11.1,CPC006_LOVO_6H:BRD-K44241590-001-03-3:11.1,CPC006_MCF7_6H:BRD-K44241590-001-03-3:11.1,CPC006_MCF7_24H:BRD-K44241590-001-03-3:11.1,CPC006_MDST8_6H:BRD-K44241590-001-03-3:11.1,CPC006_NCIH1694_6H:BRD-K44241590-001-03-3:11.1,CPC006_NCIH1836_6H:BRD-K44241590-001-03-3:11.1,CPC006_NCIH2073_6H:BRD-K44241590-001-03-3:11.1,CPC006_NCIH508_6H:BRD-K44241590-001-03-3:11.1,CPC006_NCIH596_6H:BRD-K44241590-001-03-3:11.1,CPC006_NOMO1_6H:BRD-K44241590-001-03-3:11.1,CPC006_OV7_6H:BRD-K44241590-001-03-3:11.1,CPC006_PC3_6H:BRD-K44241590-001-03-3:11.1,CPC006_PC3_24H:BRD-K44241590-001-03-3:11.1,CPC006_PL21_6H:BRD-K44241590-001-03-3:11.1,CPC006_RMGI_6H:BRD-K44241590-001-03-3:11.1,CPC006_RMUGS_6H:BRD-K44241590-001-03-3:11.1,CPC006_SKLU1_6H:BRD-K44241590-001-03-3:11.1,CPC006_SKM1_6H:BRD-K44241590-001-03-3:11.1,CPC006_SKMEL1_6H:BRD-K44241590-001-03-3:11.1,CPC006_SKMEL28_6H:BRD-K44241590-001-03-3:11.1,CPC006_SNGM_6H:BRD-K44241590-001-03-3:11.1,CPC006_SNU1040_6H:BRD-K44241590-001-03-3:11.1,CPC007_A375_6H:BRD-K44241590-001-07-4:10,CPC007_A375_24H:BRD-K44241590-001-07-4:10,CPC007_A549_6H:BRD-K44241590-001-07-4:10,CPC007_A549_24H:BRD-K44241590-001-07-4:10,CPC007_HA1E_6H:BRD-K44241590-001-07-4:10,CPC007_HA1E_24H:BRD-K44241590-001-07-4:10,CPC007_HCC515_6H:BRD-K44241590-001-07-4:10,CPC007_HT29_6H:BRD-K44241590-001-07-4:10,CPC007_HT29_24H:BRD-K44241590-001-07-4:10,CPC007_MCF7_6H:BRD-K44241590-001-07-4:10,CPC007_MCF7_24H:BRD-K44241590-001-07-4:10,CPC007_PC3_6H:BRD-K44241590-001-07-4:10,CPC007_PC3_24H:BRD-K44241590-001-07-4:10,CPC006_SNUC4_6H:BRD-K44241590-001-03-3:11.1,CPC006_SNUC5_6H:BRD-K44241590-001-03-3:11.1,CPC006_SW480_6H:BRD-K44241590-001-03-3:11.1,CPC006_SW620_6H:BRD-K44241590-001-03-3:11.1,CPC006_SW948_6H:BRD-K44241590-001-03-3:11.1,CPC006_T3M10_6H:BRD-K44241590-001-03-3:11.1,CPC006_THP1_6H:BRD-K44241590-001-03-3:11.1,CPC006_TYKNU_6H:BRD-K44241590-001-03-3:11.1,CPC006_U937_6H:BRD-K44241590-001-03-3:11.1,CPC007_VCAP_6H:BRD-K44241590-001-07-4:10,CPC006_VCAP_6H:BRD-K44241590-001-03-3:11.1,CPC007_VCAP_24H:BRD-K44241590-001-07-4:10,CPC006_VCAP_24H:BRD-K44241590-001-03-3:11.1,CPC006_WSUDLCL2_6H:BRD-K44241590-001-03-3:11.1,CPC006_H1299_6H:BRD-K44241590-001-03-3:11.1,CPC006_RKO_6H:BRD-K44241590-001-03-3:11.1
5211,-0.620953559875,0.16209807992,0.152156278491,-0.820632338524,0.626049995422,0.73189997673,0.0705499947071,-1.02460002899,-0.991549968719,0.422399997711,-1.6642999649,0.246278360486,-0.323387801647,-0.956147074699,-0.338082611561,-0.189842164516,-0.916000008583,-0.427160143852,0.725532889366,0.977750003338,-0.693189203739,-0.493846803904,0.524699985981,-1.14390003681,0.338493704796,0.0334802269936,-1.41509997845,-0.487000018358,0.457949995995,-0.805000007153,-0.134849995375,-0.344499975443,0.146500006318,-0.602850019932,0.260561019182,0.544649004936,-0.157000005245,5.98974990845,0.338164627552,-1.05909991264,-0.593800008297,1.05419993401,-1.17344999313,-0.912150025368,-0.491400003433,0.809417247772,0.586594343185,0.372061610222,0.552332043648,0.0638555437326,0.689897179604,-0.300500005484,0.635218501091,0.242144986987,-0.0525258481503,-0.0881343856454,-0.589289844036,0.43490177393,-0.308999985456,4.81335020065,-0.999449968338,0.0881059244275,-0.396460294724,-0.352100014687,0.24414896965,-0.386449992657,-0.527099967003,-0.504849493504,-0.549620866776,0.999319016933,-0.631480693817,-0.777349948883,0.724250018597,0.479399979115
2886,0.21626278758,-0.890578508377,-0.83170491457,-0.611142992973,0.815699994564,0.0295500159264,-0.0931000113487,0.745499968529,0.380199998617,-0.385399997234,0.412500023842,-0.299568682909,0.390677154064,0.842140257359,0.730696558952,-0.484697729349,1.07544994354,1.12282907963,0.130778804421,0.259849995375,0.219262421131,0.19683675468,0.544650018215,0.27785000205,-0.972106218338,0.991079211235,2.58189988136,0.161950007081,-0.619899988174,0.749050021172,-0.428050011396,0.205449998379,-0.725899994373,-1.32655000687,-0.324710339308,-0.928570747375,-0.000500001013279,0.287999987602,0.655364632607,1.82179999352,-0.376950025558,-0.0103500001132,0.167900010943,-1.17790007591,0.474799990654,0.0092468932271,-0.199878409505,-1.17005479336,-0.864653468132,-0.508623600006,-0.404563903809,0.622099995613,-0.108188465238,-0.89945691824,0.668845713139,0.500465631485,-0.278093039989,0.261288523674,0.413599997759,-0.348600000143,-0.515599966049,-0.160801813006,-0.384295910597,-2.28934979439,-0.576670765877,0.324699997902,0.12444999814,0.33539006114,-0.546097159386,-0.193061977625,-0.89706069231,-0.203350007534,-0.761049985886,-0.574999988079
9261,0.58384346962,-0.833916842937,0.230717897415,0.403878748417,0.0155000090599,0.774649977684,-0.405399978161,0.569599986076,0.502399981022,0.606850028038,1.69875001907,-0.0534800291061,0.322745770216,0.000249266624451,0.252040326595,0.302508324385,-0.179250001907,0.136481076479,0.233061462641,-0.875800013542,0.133333861828,-0.629959404469,1.06589996815,0.92610001564,-0.331811696291,-0.390805602074,3.7732000351,0.132550001144,1.38960003853,-0.30989998579,-0.133700013161,0.28330001235,-0.249200001359,0.649800002575,0.159925669432,-0.90233194828,0.0778499990702,0.733699977398,-0.18576836586,-0.0430499911308,0.184500008821,0.0538499951363,-0.425249993801,0.138400003314,-0.572399973869,-0.0734241306782,0.0120343267918,0.120792016387,0.32632380724,0.558020889759,0.940355539322,-1.00300002098,0.908112347126,-0.479446828365,-0.422143191099,-0.216972231865,-0.0927564501762,0.155430197716,-0.0898000001907,0.6263499856,0.034500002861,0.484868109226,-0.564287424088,-4.48330020905,-0.270129114389,-0.261249989271,0.559599995613,-1.3003166914,0.127480596304,-0.512192964554,0.0229117162526,-0.319549977779,1.10969996452,0.988999962807
8569,-0.265766620636,-0.594866394997,-0.0894113779068,-1.17957115173,-0.607599973679,-0.320399999619,-0.100049994886,0.873450040817,0.0783500000834,-0.658249974251,0.443500012159,-0.459108531475,-0.753454089165,0.294656217098,-0.185776889324,-0.33908778429,1.51644992828,0.327982246876,0.357767522335,0.152199998498,-0.0093561783433,0.37924566865,-0.50980001688,-0.245800018311,-0.829075276852,-1.52173697948,0.29059997201,0.0408500023186,-1.31974995136,-0.432000011206,-0.312200009823,-0.30625000596,-0.782700002193,-2.76104998589,-0.628302693367,-0.465846955776,0.0735500156879,-0.682550013065,-0.23499199748,0.519800007343,-1.43904995918,0.200599998236,-0.676999986172,-0.849249958992,-0.665799975395,2.55809164047,0.218306034803,-0.449699699879,0.265843689442,-0.00112062506378,-0.136078625917,-1.22580003738,0.463144242764,0.288867741823,-1.66659927368,0.733959794044,-1.82081580162,1.21236157417,0.337049990892,-0.187200009823,-0.091050028801,-0.685376644135,0.975999772549,-1.80194997787,0.392528921366,0.512250006199,-1.19094991684,0.620311617851,-0.162828505039,0.669145047665,-1.11834704876,-0.416599988937,-0.25720000267,-0.511299967766
3303,0.109377749264,0.514642834663,-0.33378085494,0.258640348911,-0.474800020456,-0.401600003242,-0.950550019741,-0.81225001812,-0.427850008011,0.18314999342,0.525399982929,0.198544681072,0.0879919603467,0.0755711495876,-0.659441888332,-1.67712497711,-0.405499994755,-1.55999696255,-0.637943506241,-0.309549987316,-1.11932969093,-2.8298099041,0.512000024319,-0.0646499991417,0.0865101963282,-0.440384268761,-0.0537000000477,0.45759999752,0.112999975681,0.19470000267,-0.690949976444,0.204750001431,0.263749986887,0.228200018406,-0.0830576643348,-0.402485013008,0.243900001049,2.99300003052,0.18154039979,0.211149990559,0.0364000014961,-0.261500000954,-0.0227000042796,0.864849984646,0.0355999991298,-0.11102154851,-0.0367026031017,0.596210360527,0.467973530293,0.412283778191,1.9656393528,0.844200015068,-2.28087592125,-2.56663012505,-1.52153003216,-0.14668263495,-0.265908241272,-1.48245048523,-0.206399992108,-0.143299996853,-0.898999989033,-0.53369563818,0.135124802589,-0.675799965858,0.49657073617,-0.327050000429,0.802500009537,0.351510852575,-0.64240270853,-0.592876672745,0.0542802289128,-0.904950022697,-0.529500007629,-0.549549996853
5331,1.83121013641,-0.268119573593,-0.163880124688,-0.375946432352,0.814599990845,-0.000800013542175,0.463150024414,-0.49169999361,-1.0406999588,0.186399966478,-0.795049965382,1.29506659508,0.393904656172,-0.978140234947,-0.728862643242,4.68021392822,-0.239699989557,-0.878225505352,-0.0233174785972,-1.30570006371,0.42690256238,-0.109783656895,0.161850005388,-0.620599985123,2.21798658371,0.47148680687,0.49665004015,-0.62064999342,1.6956499815,-0.664749979973,-4.18484973907,-0.0447500012815,0.121950000525,-0.608000040054,-0.435806691647,-0.687906205654,-0.173149988055,-1.1955499649,3.6146812439,-1.00435006618,-0.548900008202,-0.444350004196,4.86245012283,-0.496299982071,-1.23409998417,1.54386484623,0.564020037651,-0.911451280117,-1.05628204346,-0.0509897433221,1.64668035507,4.84544992447,3.80262184143,1.30915296078,0.75888043642,0.470925778151,0.17720374465,0.194638580084,1.68825006485,0.748700022697,-1.26125001907,-0.249267846346,0.1035400033,-1.26164996624,-1.52242302895,-0.0167999975383,-0.374150007963,0.145068302751,-0.0871962830424,-0.269336700439,-0.167319387197,-0.897100031376,0.385800004005,-0.509899973869
5347,-2.82796192169,0.747994661331,0.675394773483,0.176505625248,0.808899998665,0.73734998703,0.655200004578,-0.192350000143,-0.322050005198,0.466800004244,-1.04715001583,0.120381906629,0.904001832008,-0.34015250206,0.472978502512,0.342986226082,-0.562449991703,0.432666838169,0.28478589654,1.23059999943,-2.63568854332,-0.142185300589,-1.88085007668,-0.557549953461,-1.07517659664,0.522979438305,-1.95764994621,-1.63609993458,1.23059999943,0.611750006676,0.212150007486,0.678399980068,0.742500007153,0.0405000001192,0.696569621563,0.392093062401,-0.30189999938,-0.745799958706,0.633437514305,-0.408250004053,0.252750009298,0.461049973965,-0.095450013876,-0.0278500020504,0.641900002956,1.06473958492,0.61992508173,1.16955161095,0.863555788994,0.15648946166,2.57909727097,0.958799958229,-0.356392115355,0.0346853882074,0.339979350567,-0.582175195217,0.674873590469,0.520653665066,0.534200012684,0.308649986982,0.618149995804,0.015590636991,0.0165870562196,-1.17379999161,0.598545193672,0.463099986315,0.41629999876,-0.0240989029408,0.265216737986,-1.01069676876,0.0284805297852,0.227099999785,0.626549959183,0.212200015783
4638,-0.488035917282,-0.267439723015,0.266516596079,0.0222106873989,0.216250002384,0.0230000019073,-1.09244990349,-0.796200037003,-0.627149999142,-0.196250021458,0.0354000031948,0.617030024529,-0.392044395208,0.280070364475,-0.434357225895,0.954448401928,-0.580000042915,-0.984627008438,1.08382630348,0.65674996376,-0.601265788078,0.363876342773,1.1481000185,0.465799987316,1.8436691761,2.12488031387,-0.946749985218,-0.319649994373,-1.61835002899,0.434500008821,2.21414995193,0.134149998426,-0.674499988556,1.45479989052,-0.541303157806,1.03787183762,-1.07964992523,0.727800011635,0.477587342262,0.461399972439,0.427500009537,0.451150029898,-0.538900017738,0.832450032234,0.686800003052,0.574459433556,-0.40315926075,0.726599693298,-0.099619269371,0.0129503235221,-0.589999675751,0.288400024176,1.60669600964,0.471102833748,0.771913170815,0.180434703827,0.0240089073777,0.135088056326,0.38894996047,-0.756500005722,0.226449996233,-0.918207228184,-0.228321060538,5.41949987411,0.0194339863956,-0.352250009775,-0.159150034189,0.761962473392,-1.17497754097,1.77400135994,-0.221505224705,-0.252150028944,0.213249996305,0.262549996376
2264,-0.43743211031,0.100679039955,0.659540057182,0.642978489399,-0.0188499987125,-0.925650000572,0.191699996591,-1.00325000286,1.27894997597,0.0169000029564,-0.455650031567,-0.287999331951,0.36508256197,0.0193323493004,1.17276322842,0.102428928018,-0.530449986458,-0.243729442358,-0.238028645515,-0.398350000381,0.391388565302,0.605176210403,0.477349996567,1.95215010643,0.626274704933,0.0977916419506,-0.923500061035,0.0874000042677,0.833100020885,1.43940007687,0.305700004101,0.476450026035,-0.637849986553,-1.44614994526,-0.0215166416019,1.0746370554,-0.499799966812,-0.311650037766,-0.09106990695,0.316799998283,1.33239996433,-0.111650004983,0.401050001383,-0.400950014591,0.236699998379,-0.877504706383,-0.250257492065,0.558423936367,0.349043309689,0.766475915909,1.43207097054,-0.225900009274,-0.841926276684,-1.68235504627,0.124822854996,1.31629645824,0.0772755146027,0.340269893408,0.630100011826,-0.286750018597,-0.436599999666,0.173216313124,0.17679040134,0.0974999964237,0.770251989365,0.132550001144,-0.0724499970675,0.262512683868,0.848533153534,1.28527832031,-0.264494359493,-0.437350004911,-1.12295007706,-0.189199998975
1029,-0.31155538559,0.0561596155167,-0.0221214722842,0.558244287968,-0.0689000040293,-0.0137000009418,0.316549986601,-0.703649997711,-0.723699986935,0.704199969769,0.00544999539852,0.872991979122,-0.0478482842445,0.192686021328,-0.353739619255,0.652190804482,-0.0209000110626,-0.401370435953,-0.565317332745,-2.33895015717,0.00690274499357,0.385462522507,-0.360900014639,1.1984000206,-0.516484260559,0.423002153635,0.121250003576,-0.21519997716,0.338249981403,-0.851100027561,-0.0629999935627,-0.717099964619,0.439900010824,0.256500005722,0.050347507,-0.00483876094222,-0.684599995613,0.784699976444,0.726663351059,0.603999972343,1.09095001221,-0.262699991465,-0.169750005007,-0.189649999142,3.06509995461,1.21254396439,-0.262768924236,-2.23965859413,-0.68831127882,-0.116286918521,0.508051156998,-0.764549970627,-0.681640028954,0.705602169037,0.854514241219,-0.00532468222082,-0.103266626596,0.702645659447,-0.404250025749,-0.532850027084,-0.446099996567,-0.198146864772,0.59127342701,-4.99935007095,0.0388614237309,-0.130649998784,-0.317799985409,-0.128875657916,-0.085352152586,-0.231197193265,-0.0134393051267,0.102750003338,-0.0147999823093,-0.544350028038
1027,0.0943563058972,0.0132520254701,0.211792960763,-0.443485409021,0.0882499963045,-0.00454999506474,0.547349989414,-0.194749996066,0.549399971962,-0.467849999666,-0.0314500033855,0.713047266006,-0.939461767673,-0.0917185917497,1.04918730259,0.474714636803,-1.08060002327,1.54343152046,-0.928429186344,-3.72145009041,1.55288279057,-0.202063858509,-0.0763999968767,-0.122850000858,-0.0685591846704,0.339818924665,1.80669999123,0.129999995232,1.74150002003,1.24810004234,0.690800011158,0.481199979782,0.787899971008,0.456749975681,-0.125398367643,-0.0406401306391,-0.45689997077,0.467700004578,0.180758520961,-2.24625015259,0.986199975014,-0.259000003338,-0.347600013018,0.338999986649,-0.598200023174,-0.356517016888,0.44072073698,0.235774621367,0.35664755106,-1.90798795223,0.492085814476,-0.0554500222206,-1.39190101624,-2.15640521049,-1.08496510983,-0.596239745617,-0.0367487408221,-0.137274712324,0.223849996924,0.299099981785,0.67745000124,-1.19428610802,-0.0849593728781,-2.1726000309,-0.207399860024,-0.389850020409,0.0882500037551,-0.167345970869,0.174728900194,-0.927445232868,0.436201035976,-0.135549992323,0.80805003643,0.152349993587
2597,0.188095718622,0.145724758506,0.0,-0.533008158207,0.384999990463,-0.953199982643,-0.00034999998752,0.0,0.0,0.368050009012,0.467750012875,-0.226724773645,0.0,-0.141098767519,-0.389647245407,-0.637555360794,-0.00034999998752,0.000225565512665,-1.35557544231,0.0,-0.0648795887828,0.267183333635,0.336899995804,-0.165250003338,0.0,0.0797596424818,-1.32889997959,0.0,0.0,-0.660650014877,0.0,0.63639998436,0.0,0.0,0.0156831257045,0.0495707318187,-0.337249994278,0.287349998951,-0.369982123375,-0.00135000003502,-1.18215000629,0.00034999998752,-0.779600024223,0.0,-0.00200000009499,0.0,0.000254750717431,0.0,-0.0932790488005,-0.0920931920409,0.0,-1.77425003052,0.0,-0.477770090103,-0.00651920586824,-0.000310198956868,-0.0544541068375,-0.000338297366397,0.0,0.0,-1.70210003853,0.251776784658,-0.000361800630344,-0.00034999998752,0.0444709472358,0.0,0.0,-0.219312116504,0.0569514110684,-0.113278053701,0.44195574522,-1.28259992599,-0.480250000954,0.00034999998752
55847,0.547112941742,0.331418007612,0.733937561512,0.680803120136,-0.390599995852,-0.540350019932,-0.917500019073,0.500800013542,1.60285007954,-0.974399983883,1.49335002899,0.886600494385,0.240062683821,-0.0940227881074,0.868461251259,0.465962171555,1.23464989662,-0.404155552387,-0.0673892945051,-1.50635004044,-0.225944772363,0.385642260313,-0.594749987125,-1.08255004883,0.497428327799,0.317767739296,0.193250000477,-0.474049985409,-1.14700007439,0.108450010419,0.407299995422,1.47804999352,-0.75284999609,-0.0116499960423,-0.609915614128,0.752802371979,-0.233649998903,-0.146199986339,-0.450400829315,3.40534996986,-0.334999978542,-0.201150000095,2.46504998207,-0.530650019646,-0.273999989033,-0.615573167801,-0.213577926159,0.635998487473,0.308068484068,-0.421587705612,-0.281377345324,-0.0320499539375,0.6424228549,-1.16903305054,0.0174761712551,0.97359418869,0.293857425451,-0.73593211174,0.472450017929,-1.1018999815,1.56960010529,-0.0623168051243,0.392928749323,0.932749986649,-0.470006376505,0.226400002837,-0.397399991751,0.519046664238,-0.0576286911964,0.111883349717,-0.208647966385,0.187199980021,-0.560050010681,0.940999984741
25803,0.212318688631,-0.582859754562,-0.0910515189171,0.164687335491,-0.324000000954,-0.602699995041,-0.622699975967,-0.521450042725,0.349099993706,-0.741150021553,0.636349976063,-1.03750371933,-0.477388858795,-0.40712800622,0.228213071823,0.0404817350209,0.950550019741,-0.0435263365507,0.124922983348,-0.149300009012,-0.07493365556,-0.351577401161,-0.345400005579,0.114299982786,-0.185083821416,0.577816963196,-0.0178999975324,0.00134998559952,-0.703949987888,-0.232500016689,-0.00524997711182,-1.09389996529,-1.07124996185,-0.734799981117,0.375331610441,0.209456712008,0.742200016975,0.0484500005841,-0.519199132919,-0.30245000124,-0.0141500001773,-0.580900013447,-0.0688499957323,0.236050009727,-0.679600000381,-0.476562678814,-0.797533750534,-0.244171828032,-0.780462265015,-1.26367247105,-1.56473553181,0.222299993038,1.49666059017,0.645767748356,0.78546255827,-0.546063601971,0.371365129948,0.403057724237,-0.21305000782,-1.3465000391,-0.40180003643,-0.323957413435,-0.275131493807,1.99580001831,-1.101547122,0.255950003862,-0.211300000548,0.0660134628415,-0.321598470211,-2.80931186676,0.410232871771,-0.383550018072,-0.784850001335,-0.784250020981
3480,-0.39384162426,0.0683921575546,-0.0499677658081,0.378946602345,-0.356450021267,-0.310350000858,0.200349986553,0.203199982643,0.374100029469,0.374949991703,-0.00870001316071,0.723518013954,-0.165366917849,-0.345752298832,0.172444269061,0.321977585554,0.97904998064,-0.881554841995,-0.766610980034,2.57765007019,-0.218258529902,0.103576377034,0.0653499960899,-0.338699996471,-0.838609218597,-0.260343939066,-0.224099993706,-0.430700004101,-1.46009993553,-0.304499983788,2.17464995384,-0.247850000858,-0.694000005722,-0.329899996519,-0.116565741599,0.163724914193,0.18465000391,-0.663649976254,1.11075329781,0.163800016046,-0.578150033951,1.17404997349,-0.245250016451,0.462249994278,0.648299992085,0.413987696171,0.0274942219257,-0.0210710726678,0.713243722916,-0.369509756565,0.537254691124,-0.662750005722,-0.259922862053,0.197426140308,-0.177480131388,-0.346410959959,0.477889001369,0.157437175512,-0.335649996996,-0.0865000039339,0.045450001955,1.55491101742,-0.121853426099,2.4523999691,0.0237998776138,-0.646399974823,0.777899980545,-1.18092346191,-0.519257187843,-0.224052608013,0.628632903099,-0.078400015831,-0.203150004148,-0.412600040436
2946,-0.392614811659,0.924994289875,-0.507719159126,0.0209645554423,0.625649988651,0.642700016499,-0.812200009823,0.260749995708,0.309000015259,0.239999994636,0.366950005293,0.980881810188,-0.253510445356,-0.621610224247,0.028083793819,-0.0184153318405,0.930049955845,-0.102823145688,0.258483469486,-0.272849977016,0.0446445085108,-0.0529175698757,0.292899996042,0.280200004578,-0.706506729126,-0.0525047853589,-0.862649977207,-0.394649982452,-0.909399986267,0.692600011826,0.16455000639,1.20309996605,-0.339350014925,-0.570050001144,-0.0956501886249,0.218596786261,0.62524998188,1.0896999836,0.831858754158,-0.823500037193,-0.412649989128,0.0313499867916,-0.339049994946,-0.183100000024,-1.11469995975,0.0899591743946,0.29246583581,0.0948685258627,-0.342570960522,0.340818285942,0.639235675335,0.0173000022769,1.6803586483,0.727945446968,-0.266980260611,1.03945839405,-0.583446681499,-0.133152261376,-0.155750006437,-1.16534996033,-0.0433999896049,-0.690133810043,-0.187557369471,2.88199996948,-0.650233626366,0.229049995542,0.795449972153,0.273129791021,1.48788583279,-0.121188916266,-0.434815466404,0.0836499929428,0.368850022554,-0.672850012779
9517,-0.244957864285,0.380958914757,-0.150819540024,-0.343901395798,-0.21669998765,0.51650005579,-0.153949990869,4.40545034409,-1.19595003128,0.0119000002742,-1.76055002213,-0.0609352663159,0.194558173418,-0.617601633072,-0.290594756603,0.274531394243,-0.938549995422,-0.290474802256,-0.625575900078,0.620499968529,0.0436765402555,-0.296692669392,0.105350002646,-0.457949995995,-0.287354767323,0.260800659657,-0.442799985409,0.00499999988824,0.727249979973,-0.530399978161,-0.299349993467,-0.250450015068,-0.00415000319481,-0.25435000658,-0.141003981233,-0.419361263514,-0.909500002861,3.07105016708,-0.0729659050703,-0.57950001955,-0.0768000036478,0.0468000024557,-0.246350049973,-0.222699999809,-0.192699998617,0.929414749146,-1.77620470524,0.77079808712,1.16520214081,0.720749437809,1.75590825081,-0.472450017929,0.931701183319,-0.111590072513,-0.40391689539,-0.312148064375,0.0313554890454,1.2085621357,0.00964999943972,-0.452050000429,-0.748700022697,0.212882518768,-0.982071399689,3.30239987373,-0.337621212006,1.05820000172,0.357400000095,-0.373619765043,-0.503120183945,-1.00602078438,-0.0455100275576,0.529699981213,0.715800046921,5.53219985962
25987,-0.0934617519379,-0.286309242249,0.662337124348,-0.386363685131,0.260800004005,0.748299956322,-0.559450030327,-0.372249990702,-0.659449994564,1.38919997215,-0.986450016499,0.522342920303,0.428078174591,-0.0415342971683,-0.292538821697,-0.156669437885,-0.363749980927,-0.37171882391,0.320266067982,-0.829149961472,-0.672131061554,-0.394877254963,0.399499982595,-0.984050035477,0.92032289505,-0.27097505331,-0.196149989963,-0.138150006533,1.60294997692,-0.479699999094,0.40110000968,0.296050012112,-0.337249994278,-0.738449990749,-0.244633719325,0.0288847833872,0.309049993753,0.377100020647,0.687453627586,-0.887500047684,0.11155000329,-0.310299992561,-1.06089997292,-0.591300010681,0.0194000005722,2.08063817024,0.503158152103,-0.391134858131,0.824645698071,-0.708028793335,0.564095675945,0.394050002098,0.724368989468,0.594611465931,0.0465356856585,0.122764058411,0.332212805748,0.969235301018,-1.20729994774,1.3125,-0.185050010681,0.596675634384,1.22708177567,1.51030004025,0.207031339407,0.356849998236,-0.139799997211,-0.489206254482,0.0487705729902,0.247151434422,0.783562123775,-1.18454992771,1.68499994278,0.205950021744
23670,-0.0550782755017,-0.326616644859,0.52936655283,-0.179360538721,0.00609999150038,0.740350008011,-0.188500002027,-1.40120005608,0.840149998665,1.15579998493,-0.444050014019,0.705824434757,-0.314054787159,-0.492656707764,1.00104749203,0.260547876358,-1.03845000267,0.42847302556,-0.518346726894,0.818050026894,-0.132232427597,0.154520556331,-1.06870007515,-0.485099971294,0.198584765196,0.108153708279,0.259700000286,-0.0058000087738,-0.266000002623,-0.338399976492,-0.157800018787,0.233449995518,0.0720999836922,-0.0350499972701,-0.244959831238,-0.543097734451,-0.240249991417,3.19219994545,-0.220119714737,-0.174400001764,-0.217299997807,0.426949977875,0.010949999094,0.655200004578,-0.664099991322,-0.415684312582,0.15925219655,0.550918102264,1.06173551083,-0.117718338966,0.984036624432,-0.082000002265,-0.312645554543,0.622589886189,0.392210960388,0.00595181621611,0.394955992699,0.318166822195,-0.517199993134,0.138999998569,-0.771499991417,0.987553656101,0.215968936682,0.774250030518,-0.811661124229,-0.257849991322,0.490050017834,-0.486508071423,-0.613663315773,0.0220957510173,-0.512764334679,-0.0920000001788,4.93555021286,0.36875000596
11182,-0.115166679025,-0.629810988903,-0.116860643029,-0.273361355066,-0.762349963188,-0.427749991417,-0.832849979401,-0.0590999722481,-1.29885005951,-0.743749976158,-0.0727999806404,0.637277364731,-1.08451652527,0.780852735043,-0.901427149773,-0.329315960407,1.2678000927,0.409777283669,0.393152236938,-2.26114988327,-0.984258174896,0.0169901382178,0.0421499982476,-0.220550000668,-0.848676860332,-1.12897610664,-1.0868999958,-0.504599988461,-0.803849995136,-1.29835009575,-0.225099995732,-1.1154999733,-0.394150018692,-0.681400001049,-0.784034132957,0.0322187393904,-0.070700019598,-0.889949977398,-0.0203949846327,-0.34424996376,-0.41914999485,-0.294750005007,-0.470600008965,-0.788400053978,-1.16279995441,0.0858110189438,0.257752507925,-0.427018105984,0.034307718277,0.273093640804,1.14334142208,-0.0150499939919,0.0724263116717,1.02749919891,0.131477758288,0.628891646862,-0.134729117155,0.529861211777,-1.16425001621,-1.51545000076,0.666999995708,-0.517084419727,-0.37283834815,0.622250020504,0.255913078785,0.766200006008,-0.195900008082,-3.01835012436,-0.322138130665,-0.543072998524,-0.410180032253,-0.632899999619,-1.04454994202,-0.19470000267
