rid,CPC002_HA1E_6H:BRD-K78633253-001-04-6:10,CPC002_HA1E_24H:BRD-K78633253-001-04-6:10,CPC002_HCC515_6H:BRD-K78633253-001-04-6:10,CPC002_HCC515_24H:BRD-K78633253-001-04-6:10,CPC002_PC3_6H:BRD-K78633253-001-04-6:10,CPC002_PC3_24H:BRD-K78633253-001-04-6:10,CPC002_VCAP_6H:BRD-K78633253-001-04-6:10,CPC002_VCAP_24H:BRD-K78633253-001-04-6:10,CPC007_A375_6H:BRD-K78633253-001-07-9:10,CPC007_A375_24H:BRD-K78633253-001-07-9:10,CPC007_A549_6H:BRD-K78633253-001-07-9:10,CPC007_A549_24H:BRD-K78633253-001-07-9:10,CPC007_HA1E_6H:BRD-K78633253-001-07-9:10,CPC007_HA1E_24H:BRD-K78633253-001-07-9:10,CPC007_HCC515_6H:BRD-K78633253-001-07-9:10,CPC007_HT29_6H:BRD-K78633253-001-07-9:10,CPC007_HT29_24H:BRD-K78633253-001-07-9:10,CPC007_MCF7_6H:BRD-K78633253-001-07-9:10,CPC007_MCF7_24H:BRD-K78633253-001-07-9:10,CPC007_PC3_6H:BRD-K78633253-001-07-9:10,CPC007_PC3_24H:BRD-K78633253-001-07-9:10,CPC007_VCAP_6H:BRD-K78633253-001-07-9:10,CPC007_VCAP_24H:BRD-K78633253-001-07-9:10,CPC016_A375_6H:BRD-K78633253-001-04-6:10,CPC016_A549_6H:BRD-K78633253-001-04-6:10,CPC016_A549_24H:BRD-K78633253-001-04-6:10,CPC016_ASC_24H:BRD-K78633253-001-04-6:10,CPC016_HEPG2_6H:BRD-K78633253-001-04-6:10,CPC016_HT29_6H:BRD-K78633253-001-04-6:10,CPC016_MCF7_6H:BRD-K78633253-001-04-6:10,CPC016_MCF7_24H:BRD-K78633253-001-04-6:10,CPC016_NEU_24H:BRD-K78633253-001-04-6:10,CPC016_NPC_24H:BRD-K78633253-001-04-6:10,CPC016_SKB_24H:BRD-K78633253-001-04-6:10
5900,0.17712199688,-0.00266343355179,0.262808859348,0.437617063522,-0.67394554615,-0.095336407423,0.247633337975,0.201194778085,-0.0713926255703,-0.86108571291,0.43940705061,0.189434215426,0.612773001194,-0.736952006817,-0.126599997282,0.906543850899,1.01778459549,-0.294614821672,1.00843024254,-0.149035930634,-0.513621628284,0.238922715187,0.0461360327899,0.287524074316,-0.300400018692,0.142465800047,-0.22063331306,-0.313199996948,-0.411486744881,-1.67475116253,0.0937412381172,-1.94195795059,-0.873793125153,0.140008330345
6304,0.935430645943,1.0235285759,-0.0694059431553,0.611538469791,0.70864546299,-0.352206647396,-0.456471711397,-0.521577954292,0.658674180508,-0.362028330564,-0.228843823075,-0.301171064377,0.778610765934,2.33245134354,5.36689996719,0.265910506248,-0.160559654236,-0.458005726337,-0.664024174213,0.453101933002,-0.778928816319,-0.113948374987,0.265558600426,-0.655221104622,-1.73849999905,-0.539020955563,2.54316687584,-1.54379999638,1.07593071461,-0.463445276022,1.32635045052,-0.205767899752,0.181684166193,-0.697222232819
5211,-0.611331522465,-1.09360194206,-0.881832540035,0.0762592256069,-0.851770281792,0.425315380096,-1.06339943409,-1.18962717056,0.714215159416,-0.382257431746,0.265801399946,-0.507992446423,0.627997100353,-0.340298295021,-0.10119998455,0.204136431217,0.395101130009,0.352237343788,-0.0648069009185,-0.337646871805,-0.231989219785,0.517280220985,0.15624538064,-0.24637567997,0.527549982071,-0.283785402775,-0.51960003376,0.426949977875,1.57828521729,0.350646585226,-0.534534215927,0.198485672474,-0.205921828747,1.14556646347
2886,0.751554965973,0.762336373329,0.706180870533,-0.177866607904,-0.000833711528685,-0.0489284209907,-3.44747567177,0.0630655884743,-0.536316931248,-0.209677457809,0.180403828621,-0.0410947799683,0.278603106737,-0.788436889648,-1.04974997044,-0.315985739231,-1.17015218735,-0.325436532497,0.432390987873,-1.27063047886,-0.249967157841,-0.79898327589,-1.49421298504,-0.741255164146,-0.267349988222,1.6811773777,0.402233362198,0.695500016212,-0.349829405546,0.118636548519,-0.467078924179,-2.16512274742,0.675550103188,-2.0600566864
9261,0.0367179661989,-1.12198781967,-0.244666859508,-0.492634177208,0.12571914494,-0.151787400246,0.204120770097,-0.715901017189,-0.663241863251,-0.118480026722,-1.25800657272,-1.83527445793,-1.98910605907,-0.245630979538,1.26810002327,-0.227836921811,-0.480230599642,1.42171311378,-0.47546094656,0.437730640173,0.553051352501,-0.195266231894,-1.30128955841,-0.247868716717,0.344449996948,-0.468263089657,-0.13560000062,-0.453199982643,0.37007278204,1.53351283073,-0.11674425751,0.392115205526,0.0830518007278,1.03841161728
8569,0.599822640419,2.35462999344,0.410443067551,-0.24020922184,0.230179682374,-1.03445148468,0.166727170348,-0.0512654185295,-0.35334777832,0.766670882702,-0.11510270834,0.0784231126308,-0.416486978531,0.0802220404148,1.07060003281,-0.0616790056229,-1.7848649025,-0.450036108494,0.26735752821,-2.35748529434,-0.617988526821,-0.447852700949,-0.758668065071,-1.38313996792,-0.716699957848,1.46349334717,0.792700052261,0.607800006866,-1.28826987743,0.119435340166,-0.628431141376,-0.895119488239,1.05313515663,-1.07781922817
3303,-0.772452056408,-0.582001268864,-0.0405601970851,-1.80301129818,0.355201035738,0.400512039661,0.740382194519,-0.514503717422,0.679598510265,-2.75991439819,-0.0441370308399,-1.14846622944,-0.665521383286,1.24186503887,-4.74884986877,0.241658329964,-0.551644444466,-2.4803853035,0.462709516287,-0.228248298168,-3.8665292263,0.553605854511,1.1812928915,0.904027700424,0.0154999941587,0.405847251415,-0.339333355427,-0.587599992752,1.44659113884,0.374200791121,0.20653501153,0.913536608219,0.0863902494311,0.603928506374
5331,0.483259916306,-0.897674798965,0.749012112617,-1.7050703764,0.0930699855089,1.58223605156,-0.518341243267,-1.3238723278,-0.373889833689,-1.70221865177,0.19795024395,-0.341624855995,2.53040671349,0.137926608324,5.41499996185,-0.534437835217,-0.419316530228,0.0187823623419,-0.111761286855,-0.0929474532604,0.0101912282407,0.972503423691,-2.49925494194,0.234922364354,-0.615299999714,0.579429209232,-0.147833332419,-0.314949989319,0.55669516325,1.1121673584,1.58868634701,1.10271394253,-0.244148284197,1.06484913826
5347,-0.566820561886,-1.12166512012,-0.248053401709,-0.17087623477,-0.0272332243621,0.347827255726,-0.169631063938,-0.135967701674,0.48869368434,0.608658194542,0.213866665959,-0.0388795137405,0.480782091618,0.317202687263,-0.222049996257,0.582048535347,1.01635932922,0.562676310539,-0.0796696618199,0.573506891727,0.483948737383,0.843757033348,-0.510854780674,0.577248692513,0.0776500105858,-0.611623942852,-0.187566667795,-0.455399990082,1.56610941887,-1.02978253365,-0.00082772038877,0.0842994898558,-0.551137983799,0.0321364402771
4638,-1.7957804203,-1.3977971077,-0.358599275351,4.43450117111,0.23200148344,1.40198194981,-0.37280780077,0.192194193602,0.265216380358,0.989432394505,-0.229814365506,-0.311342060566,-0.520526111126,0.469345539808,1.16059994698,0.34303933382,-1.68119478226,0.849992632866,0.134628742933,0.581516027451,0.684877336025,0.734114825726,0.981638491154,-0.209842473269,0.0775500014424,-0.100523665547,0.610133349895,0.0444500073791,-1.09669423103,0.565526008606,0.126307249069,-0.0999132692814,0.0367283448577,0.790157198906
2264,1.53595018387,1.81424760818,-0.0130302906036,0.597513318062,-0.214448750019,0.431416422129,0.15441159904,0.662559449673,1.3000780344,-0.659718394279,0.422299206257,-0.155411481857,-0.445928990841,-0.610014975071,1.6751999855,-0.510668575764,0.760331869125,0.876264452934,0.47774630785,0.678908824921,0.118333026767,0.279709756374,-0.354783475399,0.389503777027,-0.732450008392,-0.621585071087,-0.42496663332,-0.553400039673,-1.73186540604,-1.29928565025,-0.266982555389,0.256910443306,-0.108200445771,1.15937364101
1029,-0.940361261368,-0.590911090374,0.123130202293,-0.589819133282,0.163835093379,1.11065065861,-0.171808302402,-1.09147644043,0.850848078728,1.13485062122,-0.0758930891752,0.265521168709,0.979286193848,1.01306128502,-0.271600008011,0.229345157743,-1.06221795082,-1.05762159824,0.252249419689,0.308599591255,1.05523765087,-0.0190856456757,0.383949935436,-0.468017786741,-0.255050003529,0.628364682198,-1.01129996777,0.626549959183,1.10960769653,-1.02576184273,1.04740536213,-0.0964108109474,-1.28179979324,-1.24696803093
1027,-1.33814930916,-1.23424303532,0.297355383635,-2.6474776268,-0.852903842926,-0.690222263336,0.159586265683,-2.779545784,1.11421108246,0.551416397095,0.169053316116,0.559791326523,-1.19648194313,-0.4455755651,1.82685005665,0.633329153061,0.826553344727,-1.10698962212,0.570525467396,-0.625851988792,-0.214750796556,0.331435143948,-1.20543885231,0.609285056591,-0.218699991703,-0.712295770645,-0.0991999804974,-0.344749987125,0.149034515023,0.627444386482,0.200793802738,0.782459318638,0.362130075693,0.583562910557
2597,0.000269015756203,-0.526777267456,-0.361396044493,0.0,0.12238162756,0.0,-0.00019439519383,-0.166136339307,0.0,-0.000256970815826,0.0,-0.0743281766772,-0.0387753359973,0.0,0.00065000000177,-0.000116457107652,0.0,0.00028827987262,0.0,-0.242744743824,-0.000192044783034,-0.0059719113633,7.169044693e-05,-0.0992944017053,0.0,-0.201373890042,0.110166668892,0.356800019741,-0.0749650970101,0.0,-0.127669930458,0.531692802906,0.363221287727,3.10916376114
55847,-0.205528855324,2.75541877747,0.407725632191,-0.15461692214,-0.33837556839,-0.814164936543,-0.134101629257,0.165413036942,-0.104640297592,0.136673822999,-0.436276376247,-0.167242661119,-0.292491316795,0.61794090271,0.319249987602,0.55216884613,0.705248773098,0.994651973248,0.618898510933,0.570112466812,0.127619758248,-0.0374009907246,0.127890273929,-0.548742651939,0.00405000150204,0.0512001514435,0.327033340931,0.772199988365,-0.721836984158,0.497556179762,-0.288709104061,-0.870402574539,1.06968450546,-0.948735415936
25803,0.603065252304,4.04288482666,1.70478034019,-0.213993906975,0.228039070964,0.601929724216,-0.489736914635,-0.684753000736,-0.0947250425816,0.449482262135,0.358848214149,0.901797890663,0.717936515808,0.497891545296,0.289749979973,0.138631165028,0.159205764532,0.361537545919,-0.340984404087,-0.492110699415,0.30261233449,0.972250819206,0.599939286709,-0.862079262733,0.0237999856472,-0.0619251728058,0.203866660595,0.823750019073,-1.24262237549,0.0700752809644,0.34007871151,-0.373398005962,-0.175649225712,-1.43282198906
3480,-0.497967123985,-0.713623583317,-2.03367543221,-0.202821075916,-0.0328676402569,-0.511283218861,0.00584478676319,-0.4944255054,0.721741676331,-0.282337963581,-0.538459658623,-0.116483591497,0.432382702827,-1.10201072693,0.855100035667,0.369358837605,0.588445603848,-0.241828635335,-0.246961846948,0.453439772129,1.60137104988,0.36217713356,0.106575198472,-0.260963827372,0.631250023842,0.0296542830765,0.61756670475,0.396499991417,-0.318517208099,-0.448517501354,0.531209468842,0.182902380824,-0.038376390934,0.162526488304
2946,0.0812458023429,-0.943268895149,0.878369688988,-0.278624236584,-0.464961528778,0.0757065117359,0.128002539277,0.992199242115,-0.180456399918,-0.449267953634,-0.591895103455,-0.353103369474,0.402582943439,-0.611068367958,-0.0875499993563,0.17479673028,0.0818584561348,-0.141178444028,0.320000827312,-1.07907783985,-0.545838952065,-0.868846356869,0.308327436447,-0.341780185699,-0.298249989748,0.601138174534,0.3424000144,1.11580002308,-0.476942837238,0.363075971603,1.87609350681,0.144575893879,-0.092927634716,0.130105465651
9517,-1.47279393673,-1.65877115726,-1.3113502264,-0.522337555885,-1.08096265793,0.184696093202,-0.116582214832,-0.491621404886,0.595884442329,-0.0257844403386,-1.22258388996,-1.17943143845,-0.120786398649,-0.548204660416,-1.25370001793,0.529496014118,1.08978152275,-0.138385862112,0.00565584748983,0.257425844669,0.0583513043821,-0.30800819397,-0.00455515645444,-0.340746074915,-0.161850035191,0.341058582067,-0.0714333355427,-0.0267499983311,1.35875296593,-0.673116087914,-0.127841681242,-0.319632828236,-0.984955787659,1.4708584547
25987,-1.39498078823,-1.46971976757,-0.170106291771,0.964935481548,-1.00349652767,-0.0813426226377,-0.886026978493,-0.928719520569,-0.0762604027987,-0.480508714914,-0.412644922733,0.798227965832,-0.0771010816097,0.61279129982,-0.590750038624,-0.27651193738,-0.109019249678,0.528911173344,-0.765007376671,0.610369920731,-0.276214152575,0.374974489212,-0.054038874805,-0.0201199352741,-0.585799992085,-0.944287478924,-0.0549666583538,-0.076700001955,1.01815295219,0.0616279765964,1.03081190586,1.37242996693,-0.356564134359,0.711159229279
23670,-0.521685242653,-1.20322299004,-1.68425250053,1.83534610271,0.221807658672,-0.303244978189,2.97725963593,-0.750742852688,-1.12562084198,-0.546583712101,0.167127504945,-0.430124461651,0.430907338858,0.933871984482,1.01709997654,-0.15854871273,-0.399405419827,0.519097507,0.563945829868,0.980503797531,0.522248864174,0.502327442169,0.945927858353,-0.463544756174,-0.0409500002861,1.84961986542,0.256299972534,-0.16629999876,1.52699279785,-0.677851498127,0.687567055225,0.0515473932028,0.0221540629864,0.80377560854
11182,-0.747353672981,-0.868320465088,0.825938224792,-0.510814964771,0.0142002142966,-1.93567466736,0.800139069557,-0.109229296446,-0.0844245553017,0.212424650788,0.179007709026,-1.08521008492,-0.459036290646,-0.316990017891,0.0462999939919,-0.892013907433,-0.258542835712,0.414427489042,0.724730372429,0.383930385113,-0.0734274983406,-0.365205109119,0.408788144588,-1.00870668888,0.0769499987364,0.306868702173,-3.34076666832,1.29639995098,-1.02638590336,-0.391187101603,-0.501001954079,-0.424625575542,0.419204890728,-0.294252663851
2146,0.0504283607006,-0.959935665131,0.618655443192,0.0590530633926,-0.256063014269,0.66206485033,-0.853257894516,-0.608957827091,0.334277272224,0.857803583145,0.176935046911,0.0236833095551,0.635106444359,0.262090563774,-0.223299995065,-0.0609118156135,-0.637409687042,-0.576384902,-1.15317618847,0.544341444969,0.661877989769,-0.511320233345,0.614845514297,-0.638143897057,-0.151650011539,-1.28105998039,0.0281666442752,-0.262950003147,0.995458781719,-1.09138464928,0.0606890022755,0.117972433567,-0.913074970245,0.955583930016
3385,-1.58231890202,-0.720572888851,-1.11992144585,-0.901919364929,-0.988591849804,-0.234852910042,-0.703536391258,-0.933901071548,2.39095401764,0.991753458977,0.66195499897,0.615465939045,-0.699667692184,0.0175148546696,1.34034991264,0.544924139977,1.83306241035,0.630950391293,-0.469758868217,0.94781857729,0.458672732115,0.921249568462,1.79282355309,-0.214598074555,-0.501999974251,-1.21117472649,-0.145866677165,-0.281899988651,1.07359993458,-0.714535355568,-0.19068801403,-0.680238842964,-0.830293059349,1.47079026699
5261,0.675134897232,2.22089505196,-0.703738451004,-0.61476868391,-0.177086696029,-0.454645395279,-0.154697909951,0.225023910403,0.134047687054,1.33578968048,0.465126395226,-0.326760411263,0.605858445168,-0.0844433531165,-0.960150003433,-0.118650123477,0.295044571161,0.546430647373,0.935173511505,-0.64015853405,-0.326742261648,0.28783556819,0.733295142651,-0.317700237036,-0.214199990034,1.9091283083,0.822700023651,1.83220005035,-0.863545894623,-1.24884986877,-0.0695939064026,-0.137291312218,1.94234538078,-0.160330876708
10765,0.580557703972,-0.492332458496,0.426891505718,0.951324224472,0.361655205488,0.262633770704,0.0228799581528,-0.182257905602,0.0347039550543,-0.545226216316,0.155792534351,-0.561733961105,0.314917385578,-0.557657718658,-1.45975005627,0.338885545731,0.0198715515435,0.133476167917,-0.285490900278,-0.219181090593,-0.305276185274,-0.666023373604,0.0192993488163,0.182338505983,-0.142649978399,-0.694321513176,-0.306199997663,-0.41369998455,-0.882290124893,0.763642251492,0.539312839508,-0.731707572937,-0.676881194115,0.216169461608
25839,-1.60897922516,-0.760916769505,-0.863538980484,0.358014285564,-0.897435665131,0.390947788954,-0.685265183449,-1.05814731121,0.524133563042,0.138103291392,0.0750362277031,-0.609413683414,-0.998404145241,-1.93967890739,-0.423799991608,0.610354244709,0.272111415863,0.0966950654984,-0.587370157242,-0.113115429878,0.147569283843,0.0732954293489,-0.0868249833584,-0.470065534115,0.717800021172,-0.401128292084,-0.224100023508,0.223149999976,1.09892642498,-0.615680813789,-0.0446822345257,0.211629793048,-0.246971160173,0.749644517899
4172,0.375085353851,-1.71936488152,-0.710748016834,0.912965297699,-0.23831319809,0.462545543909,0.825010478497,1.22498631477,0.979513287544,-0.673872470856,-0.445248365402,0.282899409533,-0.484343767166,0.0887573882937,-0.550199985504,0.521759867668,0.0592294000089,-0.61448520422,1.20519673824,0.462220877409,0.464674860239,-0.509927272797,-0.389308035374,-0.996598601341,0.471550017595,-1.60896253586,1.32010006905,-0.477349996567,-0.221649184823,-0.384607255459,-0.27444177866,0.194080993533,-0.986528754234,-0.529583573341
23161,0.575639128685,1.32699513435,0.214885383844,-0.668228328228,0.252311646938,0.0454400926828,0.358663141727,0.641755461693,-0.505334913731,-0.124261319637,-0.611436724663,-0.444318473339,0.0246189534664,-0.842495322227,-2.58610010147,-0.447802990675,-0.0282488837838,-0.380965322256,-0.0405252575874,-1.42452144623,-1.05026614666,-0.0596775859594,0.423721134663,0.301524490118,-0.462150007486,2.27972149849,0.130633339286,0.354450017214,-1.04683029652,1.04187345505,0.136800602078,-0.63182002306,0.0507918484509,-1.15333080292
10298,0.286064893007,-0.174759373069,0.299274146557,0.956730663776,1.14332473278,0.177527979016,-0.217620655894,-0.241505801678,0.274622499943,-0.760438084602,-0.0643471255898,-0.342671334743,-0.049828723073,-0.290569901466,0.43725001812,-0.159189924598,-0.0688586905599,0.695529341698,-0.396610200405,-0.127357423306,-0.057117395103,0.235474348068,-0.314349472523,0.00712609291077,0.438050031662,-0.428470462561,-0.94146668911,0.548999965191,0.206817090511,0.394024580717,0.214863613248,0.746046245098,-0.705557763577,0.818747401237
1802,0.518994688988,-0.276484757662,-0.382150143385,0.298563808203,-0.851501941681,-0.695515990257,-0.438485205173,-0.310150623322,0.0505775362253,-1.28861856461,-0.57295191288,0.292810022831,-0.703725337982,0.0289888083935,0.615599989891,-0.714215278625,0.256912529469,0.920234143734,-1.04274713993,-0.263695418835,0.395723551512,0.354048788548,0.801412284374,0.3074041605,0.342600017786,0.304823994637,0.205033347011,0.95484995842,2.05949640274,-0.902828097343,-0.598827600479,1.83024430275,-0.0823011100292,0.800979971886
58533,0.599640309811,-0.764738619328,0.200015872717,-0.0283910930157,-0.720124542713,-0.375855445862,-1.09053730965,-0.838525116444,0.309441894293,1.22030866146,1.27394735813,0.314516216516,0.982079982758,1.43517160416,0.730349957943,0.325912356377,0.728429913521,1.12187862396,-0.632391154766,0.984696507454,0.558600485325,0.662847936153,0.750393629074,0.0875467583537,-0.00304999947548,-0.382404267788,0.0269333198667,-0.869749963284,0.216099888086,1.28347575665,0.399790912867,0.988466978073,-0.917521715164,1.93549370766
147179,-0.758088350296,-0.266831338406,-0.698375701904,-0.462237179279,1.22197544575,-0.300651699305,-1.18152749538,-0.411866605282,0.291194617748,-0.54327827692,-1.67209839821,1.26686394215,0.942753136158,-0.599284112453,-0.252200007439,0.294061154127,-0.74286788702,-0.161486461759,-0.939778983593,0.247756510973,-0.447071075439,-0.113510206342,0.491496831179,0.671471476555,0.393549978733,-0.52019906044,-0.654033362865,-0.530449986458,0.402558237314,0.802489876747,0.181573316455,-0.334801256657,-0.449132889509,-0.138023406267
29937,-0.740027546883,-0.62475258112,-0.636186957359,0.0627212375402,0.0132648330182,-0.461679130793,-0.0723077356815,-1.01736283302,0.706010997295,0.516198754311,0.716361403465,-0.0370766371489,1.6115591526,0.538644850254,0.4837000072,-0.86904758215,0.874529361725,-0.973014175892,-0.175094455481,0.361681938171,0.999106884003,0.603081464767,0.598640084267,0.334564357996,0.335350006819,-0.974849581718,-0.206066682935,0.65180003643,-1.02104461193,-0.700388669968,0.419791966677,0.649362504482,-0.305125981569,1.72551929951
6184,0.845710456371,-0.721846342087,0.620299458504,0.0830163732171,0.120914660394,-0.438062220812,-0.731853723526,-0.413725376129,-0.238249614835,0.439087808132,0.402133107185,-0.294392734766,-0.191911235452,0.691809296608,1.56215000153,-0.065215960145,0.147742033005,0.388564944267,-0.422304332256,-0.103710144758,0.388019442558,0.338771700859,0.237923771143,0.93302577734,-0.18275000155,0.388795137405,0.273133337498,-0.0569999814034,0.43956771493,0.171470463276,0.164896816015,0.73261064291,-0.917905688286,1.36474883556
9854,1.70735573769,-0.326808214188,0.44728949666,-0.342820823193,-0.503189742565,0.140496760607,-0.259065061808,0.304101735353,-0.223134860396,-0.837037682533,-0.00860212743282,0.0434773266315,2.15646052361,0.143109470606,-0.679499983788,0.407629430294,0.414498448372,-1.60991060734,-0.114957273006,-0.011529058218,0.339646667242,0.649684906006,1.28524804115,0.319046348333,-0.471149981022,-0.748927235603,-0.18410000205,0.456799983978,0.598833560944,-0.0439711660147,0.735275685787,0.376010864973,-0.667225539684,0.469481825829
2553,-0.832351982594,-0.302734792233,-0.740730822086,-0.380047351122,-0.375985741615,-0.584313213825,-0.935381293297,-0.378894865513,-0.174770772457,-0.109884895384,-0.507971823215,-0.168934822083,0.727596223354,0.083370745182,-0.26265001297,0.446800351143,1.37250363827,-0.854819178581,-0.995466589928,-0.0501663908362,0.729276537895,-0.0630935803056,0.623608529568,0.136418044567,0.455949991941,-0.385763138533,0.0121999979019,0.439350008965,1.39069485664,-0.694345831871,0.599565148354,0.393145382404,-0.376329749823,0.463760375977
5440,-0.507097184658,-0.535769104958,-0.569439768791,0.0174562931061,-0.222449153662,-0.184159532189,0.0994895100594,0.0368745625019,-0.224494367838,0.724610328674,0.374944329262,0.44287443161,0.74811565876,-0.258006364107,0.304549992085,0.138819038868,0.01194024086,-0.72837805748,0.196868389845,0.409701347351,-0.451806485653,-0.559360921383,0.477839946747,0.667882919312,-0.4117000103,1.44300842285,0.557733356953,1.48474991322,0.119426876307,0.995415210724,0.0202856473625,0.173548609018,1.4376039505,-0.811476707458
54623,0.349359273911,0.223975509405,-0.680348277092,-1.12947773933,-0.27073854208,0.00267934799194,-0.267841547728,0.456127732992,0.870863676071,-0.998158156872,0.855367362499,0.655280888081,0.126800537109,0.594755470753,2.20665001869,1.22285783291,0.288634449244,-0.823646962643,0.168466061354,0.157098472118,-0.0272304154932,0.370218276978,0.583193361759,-0.721432447433,0.172800004482,-0.754523575306,0.196933329105,0.826249957085,-0.552338719368,0.0558144673705,-0.0516590327024,0.00451503321528,-0.255265563726,-0.11106453836
9533,-0.063999414444,1.49409687519,-0.493570387363,-0.449812799692,-0.195609539747,-0.163411051035,-0.165973246098,-1.34990918636,-0.794217348099,0.603773653507,0.911014080048,-0.246583819389,-0.174604326487,-0.226506918669,-0.173699975014,-0.506713092327,0.249751478434,-0.326887011528,0.617857992649,-0.162754684687,-0.439215421677,-0.343920886517,-0.93908393383,0.501175880432,-0.549750030041,2.74779748917,0.321699976921,1.12120008469,-0.191266030073,0.606725275517,-0.383308172226,-0.0435061380267,0.444638699293,-0.843438744545
8607,-0.0460475981236,-0.261146426201,0.859233140945,-0.051696293056,0.478511124849,-1.14416670799,-0.563832700253,-0.557672560215,0.443470031023,1.40972626209,0.934207499027,-0.360865443945,0.994893968105,0.631444334984,0.351800024509,0.604496955872,1.07555651665,-0.230901896954,-0.27164247632,-0.322460055351,0.18231511116,0.590396106243,0.818371653557,0.841308355331,-0.349099993706,-0.15909203887,0.51130002737,0.586099982262,1.78571557999,-0.0289117619395,-0.199662536383,0.882310569286,-0.508718013763,0.162073224783
207,0.803108751774,-0.341701805592,0.413433402777,0.14614495635,0.910131037235,0.0403891243041,-0.53730070591,0.0859256982803,-0.338725566864,-0.380971223116,-0.725070118904,-1.12598323822,1.34003996849,-0.874988615513,-0.452849984169,-0.212256401777,-0.0554971545935,-1.16653513908,-0.351284384727,-0.0234931446612,1.25545239449,0.796193361282,-0.210096418858,1.51652276516,-0.0951499938965,-0.148283854127,-0.174333333969,-0.811649978161,2.01777100563,-0.966274440289,0.232246726751,0.474755078554,-0.461836576462,0.91049516201
26054,0.123943328857,-0.108418926597,-0.126363784075,-0.770650744438,-1.28548562527,0.31349003315,-1.12467432022,1.19006299973,-0.335311681032,-1.73739218712,-1.55437278748,-0.350099623203,0.68590927124,0.0958567559719,0.219749987125,0.430442333221,-0.00794932991266,-0.155083477497,0.275855511427,0.0753922611475,-0.370588868856,-0.323372483253,0.900443255901,-0.228724524379,0.38069999218,-1.51552915573,0.63813328743,-0.195749998093,-0.612436115742,0.417028367519,-1.59049189091,-0.700466394424,-0.291258364916,-2.21523022652
10682,-1.42400050163,-0.989563286304,-1.72613167763,-0.0312666706741,-1.24481141567,-0.796808719635,-0.481742352247,-0.844312667847,0.817574739456,0.659687757492,0.16782823205,0.339876115322,0.85797637701,0.0430120788515,-0.981599986553,0.276945471764,2.13201761246,0.563938260078,-0.6285764575,0.862744927406,0.544508635998,0.311953574419,0.221650257707,-0.147945404053,-0.000900000333786,0.157686084509,-0.847633361816,-0.116300009191,0.696434140205,-2.57568335533,0.368251681328,0.400437742472,-0.410739064217,0.554254055023
8573,-0.91114372015,-1.17001187801,-0.919785916805,-0.071161210537,-0.152906775475,0.215396910906,-0.288233995438,-0.296128988266,0.412043571472,-0.0901194289327,-1.11178576946,0.0184401869774,-0.793540477753,-0.192712068558,-0.784449994564,0.212672114372,0.863084375858,-0.769471049309,-0.925903201103,0.0197644084692,-0.00498927012086,-0.742070257664,-0.83438283205,0.24721480906,-0.269550025463,-0.804011940956,-0.401766657829,-0.381749987602,1.48429846764,-0.512835204601,-0.000194638967514,-0.185454964638,-0.303915530443,0.24736392498
23378,0.874801158905,-0.450729638338,-0.0624616146088,-0.673578739166,-0.0424773953855,-0.380578011274,0.0491019561887,-0.590808153152,-0.0768808275461,-0.341767072678,-0.0100541859865,0.747685432434,-0.112027794123,1.03942966461,1.29279994965,-0.305744230747,1.40040135384,0.144505083561,0.469892084599,0.886851787567,0.385549634695,0.803086519241,0.989775538445,-0.283472627401,0.0446999967098,-0.947199642658,0.0221999883652,5.09724998474,-0.383725464344,-0.369436502457,0.220926135778,-0.691724598408,-0.295628100634,0.965997815132
8553,-0.844799399376,-0.0647209882736,-0.648871898651,0.198193028569,-0.502508461475,0.501705288887,-0.226711302996,-0.0238249599934,0.5072453022,0.129857301712,-0.22201988101,0.124996602535,-0.915480136871,-0.170473396778,-1.59315001965,0.12868642807,-0.0335120521486,0.213769257069,0.219696253538,0.839581370354,-0.16646873951,0.0550377517939,-0.564552664757,-0.241550073028,0.120999991894,-0.874311029911,1.17903351784,-0.486099988222,-1.66074311733,-0.761449158192,-0.138464614749,1.07463169098,-0.247212648392,0.598059475422
622,-0.656318068504,-1.40785443783,-0.389399439096,-0.054865449667,-0.797664105892,0.567860543728,-0.0866935998201,-0.731231451035,0.171166822314,-0.162012398243,1.3948495388,0.41234394908,-0.613579392433,0.207565069199,0.45870000124,0.297902643681,0.781544566154,0.281473636627,-0.877723872662,-0.452316999435,0.580695152283,0.321931242943,-0.141572937369,-0.256951183081,-0.413349986076,0.450918585062,0.130566671491,-1.07445001602,2.10194587708,-0.422905683517,0.542703866959,-1.7736120224,-0.354901194572,0.786592185497
9467,-1.29753828049,0.608985602856,-0.0812274515629,-0.642229437828,-0.259832710028,-0.222422197461,-0.122659832239,0.186549603939,-0.133968606591,0.230068072677,0.0607275515795,0.072758808732,0.26576551795,0.692828178406,0.230499997735,0.189282596111,-0.567412614822,-1.82931661606,0.387082397938,0.106120228767,-0.953553855419,-0.400349795818,2.43499827385,-0.247548371553,-0.153750002384,0.865844130516,0.673333346844,0.717899978161,-0.647951245308,-0.209442973137,-0.235875695944,-0.017992451787,0.411178231239,-0.896672964096
