rid,CPC019_A375_6H:BRD-K49010888-001-01-2:10,CPC019_A549_6H:BRD-K49010888-001-01-2:10,CPC019_A549_24H:BRD-K49010888-001-01-2:10,CPC019_HA1E_6H:BRD-K49010888-001-01-2:10,CPC019_HCC515_6H:BRD-K49010888-001-01-2:10,CPC019_HEPG2_6H:BRD-K49010888-001-01-2:10,CPC019_HT29_6H:BRD-K49010888-001-01-2:10,CPC019_MCF7_6H:BRD-K49010888-001-01-2:10,CPC019_MCF7_24H:BRD-K49010888-001-01-2:10,CPC019_PC3_6H:BRD-K49010888-001-01-2:10,CPC019_PC3_24H:BRD-K49010888-001-01-2:10,CPC019_VCAP_6H:BRD-K49010888-001-01-2:10,CPC019_VCAP_24H:BRD-K49010888-001-01-2:10,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:10.05,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:3.35,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:1.12,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:0.37,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:0.12,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:0.04,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:0.01,KMS002_NOMO1_6H:BRD-K49010888-001-01-2:0,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:3.35,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:1.12,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0.37,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0.12,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0.04,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0.01,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0,KMS002_NOMO1_24H:BRD-K49010888-001-01-2:10.05,KMS002_THP1_6H:BRD-K49010888-001-01-2:10.05,KMS002_THP1_6H:BRD-K49010888-001-01-2:3.35,KMS002_THP1_6H:BRD-K49010888-001-01-2:1.12,KMS002_THP1_6H:BRD-K49010888-001-01-2:0.37,KMS002_THP1_6H:BRD-K49010888-001-01-2:0.12,KMS002_THP1_6H:BRD-K49010888-001-01-2:0.04,KMS002_THP1_6H:BRD-K49010888-001-01-2:0.01,KMS002_THP1_6H:BRD-K49010888-001-01-2:0,KMS002_THP1_24H:BRD-K49010888-001-01-2:10.05,KMS002_THP1_24H:BRD-K49010888-001-01-2:3.35,KMS002_THP1_24H:BRD-K49010888-001-01-2:1.12,KMS002_THP1_24H:BRD-K49010888-001-01-2:0.37,KMS002_THP1_24H:BRD-K49010888-001-01-2:0.12,KMS002_THP1_24H:BRD-K49010888-001-01-2:0.04,KMS002_THP1_24H:BRD-K49010888-001-01-2:0.01,KMS002_THP1_24H:BRD-K49010888-001-01-2:0
5054,0.941507697105,1.41470003128,1.39785706997,1.63608312607,0.258803665638,1.04652643204,0.413984745741,0.896600425243,8.77686786652,0.453319072723,1.60974907875,-0.483806580305,0.324366241693,1.03078949451,2.10622859001,0.0108270943165,-0.129266858101,-0.0148724503815,4.73539209366,-0.242915213108,0.980219244957,0.480972766876,1.04699397087,-0.434937298298,0.609968721867,-0.235104113817,-0.349952757359,-0.0858670771122,1.73189997673,-0.516767263412,2.12326931953,-0.731222987175,0.205699980259,0.144111186266,-0.269166648388,-0.284010499716,2.11814427376,-0.00980477035046,-0.343244612217,-0.140074566007,-0.644392371178,0.72521841526,0.0938829481602,0.898261666298,0.475673019886
3108,0.465869784355,1.56080007553,2.32732439041,0.870743513107,1.48907661438,0.533183336258,0.785486280918,1.25208115578,4.11842918396,0.92013168335,1.45164585114,0.930632889271,2.49108219147,2.33054971695,1.05756521225,0.472586989403,-0.285363912582,-0.455985784531,-0.4137622118,-0.121230348945,-0.0582426376641,10.0,10.0,6.26096057892,1.92030584812,1.0756701231,1.29297745228,-0.412118077278,10.0,0.989024996758,0.731579661369,0.555942296982,-0.272900015116,1.06913518906,-0.0736666619778,0.837758004665,0.197133511305,10.0,4.21270895004,5.23966121674,0.737152934074,-0.0923180878162,-0.292019367218,-0.427210092545,-0.222224801779
1950,-0.15414300561,0.854400038719,0.666097164154,-1.22569918633,-0.268571406603,0.728949785233,-0.668767035007,0.638081669807,0.168228089809,2.80287504196,2.2515308857,0.184004336596,2.08008885384,1.13411831856,1.51058936119,1.50340437889,0.0846215337515,0.597179174423,-0.0230311751366,0.975842475891,0.906743407249,1.70162248611,0.990595877171,-0.89623683691,-0.793703913689,-0.600960254669,-0.181748345494,0.725574016571,1.04299998283,-1.0152797699,0.235792428255,0.553833305836,-0.136399999261,-0.0842229127884,0.938433408737,-1.72881126404,1.64651846886,0.398452460766,0.127540647984,-0.404301226139,-1.01076853275,-0.0976863056421,-0.0998838692904,-1.18774056435,0.0502334833145
351,-0.222391784191,0.000999999931082,0.129218459129,-0.0230219364166,0.63721871376,0.617944836617,-1.39879226685,0.56877040863,0.580174148083,-0.394897282124,-0.0195590555668,-0.378437966108,1.12822544575,0.990114927292,1.05564177036,1.48183619976,-0.191144272685,0.594347119331,0.137180149555,-0.0645063370466,0.596805512905,0.292983472347,0.389760792255,-1.15901124477,-1.29974508286,-0.812042951584,-0.492841213942,0.0620132647455,2.89874982834,-0.677701473236,-0.395239710808,-0.361638665199,0.361200034618,-0.521121740341,-0.272333323956,-0.159893512726,-0.1143437922,1.3432123661,-0.110349878669,0.0612508356571,-0.069418400526,0.519822359085,-0.355584740639,-0.918329834938,0.327059328556
4846,0.158637046814,0.662750005722,-0.072290211916,-0.595749855042,0.56401860714,-0.281707346439,1.29334366322,0.7377191782,0.85741519928,0.562242925167,3.69654369354,0.628746092319,-0.395946592093,-0.27694773674,0.113092593849,-0.23453886807,0.57334280014,-0.25802525878,-0.435281515121,0.811360359192,0.309515833855,-0.395779043436,-0.256667733192,0.38081496954,0.163519635797,-0.441653221846,0.512423396111,-0.111320361495,-1.1982499361,0.256652772427,-0.28786021471,0.266347646713,0.0681333318353,-0.39811822772,0.103333331645,0.708423376083,-0.661472916603,-0.685454010963,-0.635859072208,0.0172724425793,-0.514950335026,-0.382638841867,0.0163006093353,-0.12055234611,0.0437108129263
1452,0.160429924726,0.851399958134,-1.01986145973,0.209246993065,-1.57722294331,-0.343764603138,1.37025201321,-0.372433930635,0.251424908638,0.0345990397036,0.438003629446,0.0361991375685,0.45638307929,1.65187549591,0.578251600266,0.326151371002,-0.221888661385,0.516285598278,0.468631505966,0.186477273703,-0.225800722837,-0.228343904018,-0.238074928522,-0.461909085512,-0.424341201782,-1.25067937374,0.633700072765,-0.574788033962,-1.39814996719,1.42355942726,0.593717813492,-0.124652922153,-0.020533323288,0.69317060709,-0.0629333257675,1.27346587181,-0.679719150066,2.27274680138,-0.90889185667,-1.77202010155,0.227118730545,-0.287500619888,-0.252614557743,0.178597062826,-0.0408926829696
4776,-0.00895699858665,-0.78275001049,0.215869218111,0.860994756222,1.69723773003,0.158652186394,-0.043635096401,0.795258045197,0.968865156174,1.65285933018,0.755625426769,0.646213233471,-0.0186969339848,0.393300533295,0.0673786699772,-0.257695198059,-0.221524477005,0.71332025528,0.171020656824,-1.14113485813,0.427815973759,0.0104339271784,-0.595836997032,-1.39199888706,-0.770810604095,-0.6484156847,-0.950524032116,-0.0414898619056,0.558749973774,-0.257865160704,0.958559155464,-0.0545293837786,0.144766658545,-0.347384393215,0.13069999218,-1.36912989616,1.22058081627,-0.228738695383,-0.171295270324,0.861702382565,-0.758663535118,-0.0798420608044,0.0700765922666,-0.797722399235,0.239142209291
6908,-0.0779208689928,-0.0249500051141,-0.230133652687,-0.903227031231,1.1330280304,-2.23022937775,0.615965247154,-1.41290676594,-2.62162709236,-0.952441573143,-1.72461497784,-0.721209228039,-0.89847022295,-3.54149889946,-1.1509488821,-0.576759338379,0.70812189579,0.316266715527,0.125668942928,0.92106115818,-0.329222947359,-3.47518563271,-1.90531289577,0.266375392675,0.240843504667,0.183404743671,0.990775704384,0.411877453327,-4.99359989166,-0.116255968809,-0.639089763165,-0.37115624547,0.4402333498,1.09231758118,-0.0685333609581,1.28169322014,-0.553251206875,-2.95524644852,-0.90698581934,-0.97474950552,0.491767287254,0.503352642059,0.4068762362,0.751406788826,-0.239106714725
672,-0.00212183222175,0.682549953461,-1.99522089958,-0.114221155643,-0.273050010204,0.0922206267715,-0.0441597774625,1.04956495762,-5.78674602509,-0.791280686855,-0.673502326012,0.278143912554,-2.95217776299,0.475645959377,-0.546077549458,-0.550428211689,0.207546144724,0.723456919193,-0.29884287715,0.0310831964016,-0.37324231863,-5.52551555634,-5.41084623337,-0.506611168385,0.628706276417,0.368203759193,0.466288655996,0.172388851643,-5.87390041351,0.656111240387,0.437493801117,0.75839817524,0.874466657639,-0.104722842574,0.131200015545,0.0430436432362,-1.18509912491,-7.225461483,-2.68018579483,-2.17514467239,0.655954003334,0.0466921329498,0.249036222696,0.0727659165859,-0.314060598612
5710,0.346306115389,0.742750048637,-0.469491899014,-0.503223836422,-0.140304923058,0.194342210889,-0.147151440382,-0.375920951366,-0.847469568253,-0.396866202354,-0.236529529095,-0.266297101974,-0.11974042654,1.4276714325,0.452904045582,-2.00647950172,0.805806517601,-0.859093248844,0.324946850538,0.199441298842,-0.307326793671,0.00351458787918,0.224671334028,0.9165148139,-0.839426219463,-0.18075466156,0.422337532043,0.314969956875,-0.324500024319,0.237021684647,0.049198359251,1.02792978287,-0.829833388329,0.945520281792,-1.36916685104,1.57626605034,-1.46047461033,0.923271536827,0.366906523705,-0.777798473835,0.470141917467,-0.992036700249,-0.520399034023,-0.822481870651,-1.06426429749
2115,-0.111029461026,-0.761200010777,-0.496501028538,0.170762121677,0.169527962804,1.09531521797,-0.509677231312,0.424484014511,-0.854149103165,1.52495193481,0.90631622076,0.886194169521,-0.178404197097,0.528288125992,0.992241561413,0.179746538401,-0.0704711452127,0.837562501431,-0.091406814754,-1.242421031,0.938502430916,-0.0184644162655,-0.304456651211,-0.37408170104,0.0254294574261,-0.577919185162,-0.71892952919,-0.486808001995,2.21515011787,-0.273537009954,0.501859903336,0.17315377295,0.741366684437,-0.260687857866,0.261333286762,-0.992338776588,0.157680168748,0.433210551739,0.701591014862,1.02794325352,-0.182832151651,0.0532973706722,-0.406088262796,-0.376285225153,0.712886929512
7015,0.461006432772,-0.00585001707077,0.4235881567,0.379497855902,0.506804823875,0.838352322578,0.228965178132,-0.112196706235,-0.0555400550365,0.273112624884,0.691504299641,0.628652691841,-0.151367947459,-0.350413262844,0.455427706242,-0.0556416809559,-1.17194187641,0.541145086288,-0.303512454033,-0.622450351715,-0.055933304131,-1.31182205677,-1.72579562664,-2.08746886253,-0.985762059689,-0.7691603899,-0.748777091503,-0.585706591606,0.0460000038147,-0.656467974186,0.713016092777,-0.543681681156,-0.339266687632,-0.957671403885,0.141933321953,-0.890470385551,1.05888640881,-1.5415353775,0.180568099022,0.659278929234,-0.692567229271,-0.147852018476,-1.04672980309,0.277267813683,0.385205984116
8726,-0.65331274271,-0.869699954987,-1.2629878521,0.311347842216,-1.56848752499,-1.82314860821,-0.494319826365,-0.796224117279,-2.86051607132,-0.684180259705,-0.502574443817,-0.342215150595,-1.65782701969,-0.643199205399,-0.62641119957,-0.644172906876,-0.0543127655983,-0.335237264633,-1.11186671257,-0.145876601338,-0.761585593224,-0.907929062843,-0.631774485111,1.10189437866,0.695316970348,-0.348735570908,0.512156784534,-0.347726106644,-2.48654985428,3.9759311676,-0.611389517784,-0.23924164474,-0.119866669178,0.579381763935,-0.340566694736,0.684155344963,0.960364341736,-1.30696058273,-0.176421076059,0.392002463341,0.547714471817,1.27190995216,0.0298870652914,-0.0313710644841,-0.00461782515049
2185,-0.20688188076,1.84624993801,-0.0596530437469,0.150844067335,0.768712460995,0.42929404974,-0.661572039127,-0.111718550324,1.13900387287,0.342564314604,0.985309660435,0.779263854027,0.224136441946,2.50275874138,4.06813907623,3.19065904617,2.39958977699,1.92713439465,1.62515187263,0.283631145954,0.230945050716,2.25860786438,1.96628892422,1.00224936008,1.14257240295,0.790996909142,0.059223741293,0.717260122299,1.81910002232,0.448095679283,1.23731338978,0.942144632339,0.181833356619,0.247992306948,0.653466701508,0.0113404933363,0.417375326157,1.13936829567,0.605300664902,1.16204786301,0.383779078722,1.01432013512,0.346259653568,0.388003319502,0.402473896742
3315,0.287080228329,1.01440000534,2.55381608009,0.452147513628,0.647419452667,0.696139514446,1.89623498917,1.22215259075,0.342880934477,0.0896869823337,-1.3270970583,-0.0415594018996,3.58858990669,0.171606048942,-0.778816580772,-1.28821849823,-0.766396284103,-1.39604866505,0.141058057547,0.0193772614002,-1.01690411568,0.142450332642,0.331459820271,-1.09886181355,-0.13982360065,-0.432980537415,-0.243528902531,-0.32992297411,-0.912250041962,-0.0241256952286,-0.772266983986,-0.592704772949,-0.333233356476,0.227782800794,-0.854266703129,1.21740412712,-0.277681827545,-0.416727393866,-0.238347426057,0.412107080221,-1.14266824722,-1.27518880367,-0.201927214861,-0.0438019633293,-0.474879264832
5289,-1.40683925152,-0.380299985409,-1.44689428806,0.278555482626,-1.36506533623,-0.65933996439,-0.0147928232327,-1.34860301018,-0.5294277668,0.13086181879,0.281660825014,0.126388460398,0.249753728509,-0.446633577347,0.4799490273,-1.17528116703,0.725171864033,0.994762957096,-0.17230322957,-0.942164778709,-0.255105435848,2.67582082748,1.56860387325,0.469201236963,0.499763548374,0.28421163559,-0.0571414493024,0.142398834229,2.9865000248,0.607096791267,-0.0998473316431,-0.0098810121417,-0.595866680145,-0.335397362709,0.157300010324,-0.448058485985,0.823716342449,1.72206163406,1.73737454414,1.02180957794,0.705602586269,1.05399692059,0.205003738403,0.848381459713,0.658221364021
868,-0.55532938242,-0.215700000525,1.01739001274,-0.422690719366,-0.0774077922106,-0.256484508514,-1.39732182026,2.08404397964,2.92604517937,1.68242502213,3.1459646225,-0.899051845074,1.07310771942,1.6889128685,-0.408160865307,0.0250672940165,-0.287141054869,1.23408389091,0.574699282646,-0.437924861908,0.686411559582,4.5133228302,5.16256523132,-0.600832939148,-0.328351229429,-0.258721530437,-0.839174211025,0.283519595861,7.56270027161,-0.303628921509,-1.20344567299,-0.796130418777,-0.310399979353,-0.929158687592,0.633166670799,-1.07623076439,-0.998262047768,1.77226161957,-0.099139764905,0.0951770395041,0.561907529831,-0.326930582523,0.0832284912467,0.22345533967,0.742598235607
1677,-0.462161272764,0.0427000075579,-0.218840867281,-1.06270599365,-2.33099675179,-1.159085989,-2.04618644714,-2.43748474121,-0.89093965292,-1.91098845005,0.716801166534,-1.95567202568,-0.934791147709,-1.21386599541,-1.10811603069,-0.42205670476,-1.43534779549,-0.192654699087,-0.430664300919,-0.772307038307,0.657314062119,-1.02786970139,-1.16891956329,-1.37421345711,-0.604654550552,-0.594672441483,-0.275521039963,-0.0837284997106,0.661049962044,-1.41962468624,0.599956393242,-0.588543593884,-0.156166672707,-0.702295303345,-0.13330000639,-0.768930733204,0.0272583067417,-1.1668035984,0.0045635253191,-0.494790911674,-1.1440217495,-0.105481281877,-0.926964104176,-0.562770068645,0.485653966665
7043,-0.93993806839,-0.436850011349,-1.0394692421,-0.301044106483,-1.00887537003,0.23733907938,-0.59541863203,0.931572794914,-1.13016533852,-0.83740156889,0.982038617134,-0.0205306895077,0.210880041122,1.02425205708,-0.181483253837,0.301390856504,-0.0300903767347,1.48261582851,0.589913010597,-0.838983535767,0.685730695724,-0.638443470001,0.0146360583603,-1.2782664299,-0.514550209045,-0.293147146702,-0.56550103426,0.00224833935499,1.4727499485,-0.49323028326,-0.0127227157354,-0.16694290936,0.258133351803,-1.05972504616,-0.358700037003,-1.17582416534,-0.591060638428,0.0724250823259,-0.595720946789,-5.12301921844e-05,-0.281173408031,-0.124706715345,0.042714715004,-0.795484483242,0.213950559497
5613,-0.73433804512,-0.573049962521,-1.02623939514,-1.24193120003,0.779757261276,0.0283332020044,-1.96796166897,-1.26000463963,0.685948967934,-1.19753849506,0.465866744518,-0.123327881098,-0.151183009148,0.317913383245,-0.282647162676,0.56275755167,-0.575223684311,1.9747774601,0.24290445447,-0.484439104795,0.524105548859,-0.237181663513,-0.226397737861,-0.609769225121,-0.129224538803,-0.166239544749,-0.620245099068,-0.448614269495,0.0763000249863,-0.673821568489,0.403621315956,-0.182910814881,0.0150333344936,-1.02698767185,0.147433355451,-1.19609129429,-0.382332533598,-0.0877413153648,-0.0812366306782,-0.514640390873,-0.300827771425,0.158647820354,-0.0961095616221,-0.754581451416,0.53232973814
595,-0.640995681286,0.758100032806,-0.303676843643,-1.09742891788,-0.106196820736,0.654407799244,3.09627628326,-1.84319067001,-2.91203355789,-0.573975682259,-2.16351151466,-0.148633718491,0.423910498619,-0.734789848328,-0.577301084995,-0.245193988085,0.189105972648,0.655583202839,0.0511224977672,-0.197123944759,-0.290623784065,-0.574183225632,-1.51532316208,0.56515955925,0.0305743962526,-0.152606219053,0.455470889807,-0.399595558643,0.10625000298,-0.221460103989,-0.140371784568,0.0881488323212,0.0636333525181,-0.108634196222,-0.0103333294392,0.526337981224,-0.279763281345,-1.12350690365,-0.560187101364,1.93063724041,0.681535959244,0.0159974396229,0.368193179369,-0.747986257076,-0.403438031673
4793,-0.526958107948,-0.627649962902,-0.596809983253,-0.270357251167,-0.516102313995,0.120642095804,0.450400799513,0.379828929901,-2.31506299973,0.183966144919,0.877013921738,-1.18626046181,-0.669456362724,-1.66052520275,-0.982152163982,-1.60095667839,-0.368390887976,-1.52722370625,-0.557465791702,0.242222204804,-0.69183832407,-4.11294460297,-3.95290350914,-0.999447464943,-0.401031672955,-0.15038844943,0.383301317692,0.0910243168473,-6.03044986725,-0.925354897976,-0.907691478729,-0.626282215118,-0.270866662264,0.440283238888,-0.169266670942,0.878161907196,-0.495497137308,-4.78028440475,-2.56644535065,-2.55292654037,-0.702496230602,-0.869361400604,-0.038020722568,-0.397156596184,-0.954971790314
