rid,CPC006_A375_6H:BRD-K56411643-001-02-6:10,CPC006_A549_6H:BRD-K56411643-001-02-6:10,CPC006_A549_24H:BRD-K56411643-001-02-6:10,CPC006_AGS_6H:BRD-K56411643-001-02-6:10,CPC006_CL34_6H:BRD-K56411643-001-02-6:10,CPC006_CORL23_6H:BRD-K56411643-001-02-6:10,CPC006_COV644_6H:BRD-K56411643-001-02-6:10,CPC006_DV90_6H:BRD-K56411643-001-02-6:10,CPC006_EFO27_6H:BRD-K56411643-001-02-6:10,CPC006_HA1E_6H:BRD-K56411643-001-02-6:10,CPC006_HCC515_6H:BRD-K56411643-001-02-6:10,CPC006_HCT116_6H:BRD-K56411643-001-02-6:10,CPC006_HEC108_6H:BRD-K56411643-001-02-6:10,CPC006_HEPG2_6H:BRD-K56411643-001-02-6:10,CPC006_HT115_6H:BRD-K56411643-001-02-6:10,CPC006_HT29_6H:BRD-K56411643-001-02-6:10,CPC006_JHUEM2_6H:BRD-K56411643-001-02-6:10,CPC006_MCF7_6H:BRD-K56411643-001-02-6:10,CPC006_MCF7_24H:BRD-K56411643-001-02-6:10,CPC006_NCIH1694_6H:BRD-K56411643-001-02-6:10,CPC006_NCIH1836_6H:BRD-K56411643-001-02-6:10,CPC006_NCIH508_6H:BRD-K56411643-001-02-6:10,CPC006_NCIH596_6H:BRD-K56411643-001-02-6:10,CPC006_PC3_6H:BRD-K56411643-001-02-6:10,CPC006_PC3_24H:BRD-K56411643-001-02-6:10,CPC006_RMUGS_6H:BRD-K56411643-001-02-6:10,CPC006_SKMEL1_6H:BRD-K56411643-001-02-6:10,CPC006_SKMEL28_6H:BRD-K56411643-001-02-6:10,CPC006_SNUC5_6H:BRD-K56411643-001-02-6:10,CPC006_SW480_6H:BRD-K56411643-001-02-6:10,CPC006_SW620_6H:BRD-K56411643-001-02-6:10,CPC006_T3M10_6H:BRD-K56411643-001-02-6:10,CPC006_THP1_6H:BRD-K56411643-001-02-6:10,CPC006_TYKNU_6H:BRD-K56411643-001-02-6:10,CPC006_U937_6H:BRD-K56411643-001-02-6:10,CPC006_VCAP_6H:BRD-K56411643-001-02-6:10,CPC006_VCAP_24H:BRD-K56411643-001-02-6:10,CPC006_RKO_6H:BRD-K56411643-001-02-6:10,PCLB003_A375_24H:BRD-K56411643-001-02-6:3.33,PCLB003_A375_24H:BRD-K56411643-001-02-6:1.11,PCLB003_A375_24H:BRD-K56411643-001-02-6:0.37,PCLB003_A375_24H:BRD-K56411643-001-02-6:0.12,PCLB003_A375_24H:BRD-K56411643-001-02-6:0.04,PCLB003_A549_24H:BRD-K56411643-001-02-6:10,PCLB003_A549_24H:BRD-K56411643-001-02-6:3.33,PCLB003_A549_24H:BRD-K56411643-001-02-6:1.11,PCLB003_A549_24H:BRD-K56411643-001-02-6:0.37,PCLB003_A549_24H:BRD-K56411643-001-02-6:0.12,PCLB003_A549_24H:BRD-K56411643-001-02-6:0.04,PCLB003_HA1E_24H:BRD-K56411643-001-02-6:0.12,PCLB003_HA1E_24H:BRD-K56411643-001-02-6:10,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:10,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:3.33,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:1.11,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:0.37,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:0.12,PCLB003_HCC515_24H:BRD-K56411643-001-02-6:0.04,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:10,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:3.33,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:1.11,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:0.37,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:0.12,PCLB003_HEPG2_24H:BRD-K56411643-001-02-6:0.04,PCLB003_HT29_24H:BRD-K56411643-001-02-6:10,PCLB003_HT29_24H:BRD-K56411643-001-02-6:3.33,PCLB003_HT29_24H:BRD-K56411643-001-02-6:1.11,PCLB003_HT29_24H:BRD-K56411643-001-02-6:0.37,PCLB003_HT29_24H:BRD-K56411643-001-02-6:0.12,PCLB003_HT29_24H:BRD-K56411643-001-02-6:0.04,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:10,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:3.33,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:1.11,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:0.37,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:0.12,PCLB003_MCF7_24H:BRD-K56411643-001-02-6:0.04,PCLB003_PC3_24H:BRD-K56411643-001-02-6:10,PCLB003_PC3_24H:BRD-K56411643-001-02-6:3.33,PCLB003_PC3_24H:BRD-K56411643-001-02-6:1.11,PCLB003_PC3_24H:BRD-K56411643-001-02-6:0.37,PCLB003_PC3_24H:BRD-K56411643-001-02-6:0.12,PCLB003_PC3_24H:BRD-K56411643-001-02-6:0.04
1111,0.464565992355,-0.270413696766,0.336500018835,-0.423099994659,-0.930149972439,-0.750799953938,0.607699990273,1.50390005112,0.408700019121,-1.01585006714,-0.460299998522,0.394649982452,0.791392326355,1.32750940323,-2.02460002899,-1.94298958778,4.6939997673,0.686188459396,-1.47865438461,2.09340000153,0.307799994946,-3.34365010262,-0.430500000715,0.289897561073,-0.480285555124,-1.103500247,-0.516799986362,1.54949998856,1.21920001507,4.24569988251,-2.19708299637,1.27810001373,-1.21557617188,0.0315999984741,0.041599996388,0.596772670746,0.967100024223,0.894699990749,2.46090126038,-1.14165496826,-0.438588142395,-2.08123016357,-1.87818229198,-0.675022959709,0.425472974777,0.292167246342,0.14336925745,2.70772957802,0.252094060183,2.61969995499,1.54799997807,2.57617092133,1.78042459488,0.644033908844,3.18727684021,2.24753165245,3.87244987488,0.915558099747,0.353132814169,0.668049693108,0.393414765596,0.0881825834513,0.400028586388,-1.8132390976,-3.74742460251,0.216004043818,0.560886740685,0.193650692701,0.450980305672,0.763080656528,0.461757957935,0.435686796904,1.27094185352,2.17797851562,1.00516843796,1.5926784277,0.308108776808,1.51679623127,0.0490962415934,-1.26560711861,2.30240511894
5154,1.16351091862,-0.815891981125,0.482950001955,-0.709399998188,0.284950017929,0.252950012684,-2.43919992447,-1.13390004635,-1.11205005646,-0.412004262209,-0.407350003719,-0.428149998188,-1.92838871479,-1.47213661671,-0.399100005627,-1.11950302124,9.7891998291,-2.03872489929,0.757215261459,-1.51310002804,2.43320012093,0.433349967003,-0.722499966621,0.874289929867,1.3823735714,1.49374210835,1.67509996891,1.70679998398,-0.129500001669,-5.67880010605,-1.2340669632,-1.76310002804,0.404389679432,-1.6495000124,-0.916300058365,-0.718337535858,-1.92869997025,4.39949989319,0.0297584310174,0.690940141678,0.825057387352,0.266888260841,-0.133015364408,-0.0225976407528,0.204443275928,0.590324163437,0.590065360069,-0.123615428805,0.651432752609,-5.08720016479,-0.89929997921,0.89869427681,0.45268368721,0.260621786118,-0.231055527925,2.91852450371,-0.849168658257,0.180013149977,1.39715337753,-0.455088376999,-0.0341631472111,-0.010889261961,-0.144062519073,3.50738668442,1.01018869877,0.878840327263,0.4356354177,0.711306750774,0.556323289871,0.764795184135,0.21261908114,0.130605369806,2.01251935959,0.247462496161,-0.507340192795,2.27708768845,0.210568800569,0.531856775284,0.883606433868,0.157885342836,0.908438265324
2920,5.27990818024,-0.883497178555,-0.179999992251,-0.758599996567,0.567799985409,0.46124997735,-0.495400011539,-3.92720007896,3.15704989433,1.38110649586,0.411199986935,4.69560003281,0.500779032707,1.45004272461,-0.305999994278,2.64108181,1.69260001183,-0.0960375964642,-0.18509362638,1.33669996262,1.78044998646,0.102899998426,7.73794984818,5.47245121002,2.40660715103,3.11258268356,0.356849968433,2.38700008392,1.24899995327,0.674499988556,1.53106701374,0.998600006104,4.57303571701,-1.07930004597,1.39499998093,0.784155011177,0.717999994755,0.264099985361,0.416423171759,1.83272230625,0.0298792123795,0.525362014771,0.207896724343,-0.802076816559,1.08830726147,0.420042514801,0.237750053406,0.948612689972,1.44252610207,3.64199995995,1.40950000286,-0.213857516646,2.36108207703,3.67601132393,3.47927618027,3.85036611557,1.73670053482,1.68921208382,3.4461016655,0.162649855018,-0.694186449051,-0.700385332108,-0.233699128032,0.272743314505,-0.388616234064,0.410741329193,0.638595759869,0.116795629263,-0.958570122719,0.586100876331,-0.754984378815,-0.27067860961,0.22717705369,-0.9011297822,2.00675487518,4.15623569489,1.23715794086,0.309400200844,1.64066696167,1.56540131569,1.8826791048
3122,-7.01474094391,0.916815638542,0.373400002718,1.56289994717,1.3164999485,0.455899953842,-0.0355000011623,0.908800005913,-0.288100004196,0.478071510792,2.04734992981,0.466050028801,1.25564217567,2.79047584534,0.01859998703,1.18435835838,2.79010009766,-0.345665335655,0.232271045446,4.03000020981,1.72624993324,0.103150010109,1.33905005455,0.748223364353,1.98832786083,-0.178648561239,-0.260149985552,3.85209989548,-0.692099988461,1.96150004864,-0.28690880537,-3.18919992447,3.04821538925,1.94029998779,1.08255004883,0.759793758392,3.41995000839,1.25414991379,-5.49680995941,-2.98675942421,-3.03291082382,-3.79183721542,-0.902101278305,0.0229598283768,0.164455965161,-0.379553884268,-0.0209029614925,0.0181505829096,0.210019484162,3.13750004768,1.94470000267,1.38389468193,1.93919146061,0.725381135941,1.64223587513,2.18383193016,1.75882065296,1.66036391258,0.0859091728926,-0.212761759758,0.723946034908,2.55045080185,0.723077774048,0.0644342303276,0.56912457943,-1.15535330772,4.75969791412,-0.342403411865,-0.727002680302,-0.303528368473,-0.371447145939,-0.505103051662,3.83726191521,-0.183254599571,-0.813683927059,-0.687160134315,3.91882705688,3.60456848145,-0.666961193085,7.23214054108,-0.274932235479
2769,3.00734996796,1.69442260265,0.628899991512,0.437700003386,0.138650000095,1.12125003338,-0.0159000009298,2.56699991226,1.06975007057,0.272624224424,3.27614998817,0.0290500000119,2.62572741508,1.43816637993,-0.31614997983,0.717673242092,3.57209992409,0.157111957669,0.550385475159,4.84539985657,0.831200003624,-1.20940005779,0.0694499909878,0.977712333202,2.3544485569,-0.968255639076,-0.624099969864,-0.170599997044,1.25839996338,1.83000004292,0.370953053236,1.47969996929,0.438452124596,1.25890004635,-0.347550004721,1.61140799522,2.3070499897,-0.799499988556,3.75617837906,0.706171989441,1.68805301189,4.74930095673,3.83031320572,1.34563267231,0.808846354485,2.73353171349,-0.540728211403,0.187082201242,-0.0103279352188,4.28020000458,1.7459000349,1.94868505001,2.27975511551,1.18958282471,3.41067123413,1.84239554405,1.97647404671,4.01000165939,-0.0802366882563,0.0254615470767,4.89124107361,-0.0375261604786,2.8091711998,4.1561126709,0.44279307127,-0.383752286434,-0.469038963318,5.44323444366,0.909904062748,5.00108528137,0.116862751544,1.77449440956,2.29441618919,0.0700756385922,-0.613072752953,0.150772854686,3.97060608864,0.403300464153,3.34295535088,2.92710900307,-0.401044666767
5900,1.11352598667,0.752773880959,0.918949961662,0.339450001717,-0.291449993849,0.920650005341,2.20180010796,-0.57080000639,2.20950007439,0.813325285912,0.568599998951,0.834299981594,3.30177211761,0.673229575157,2.10225009918,2.0976319313,-0.00960000045598,-1.08560550213,-0.135021850467,0.316799998283,1.11395001411,-1.39994990826,0.447400033474,1.00638735294,-2.81889438629,0.257698267698,-2.1968998909,4.32310009003,2.39660000801,-0.204600006342,0.817088544369,3.22849988937,-0.309127926826,-0.561200022697,-1.17089998722,0.642641663551,-5.76684999466,-0.191849991679,-0.948757410049,-0.808402776718,-1.61643815041,0.190969079733,-0.76671731472,3.62916231155,2.22817373276,-0.301098912954,0.547822654247,-0.139753222466,0.23778347671,-1.0585000515,1.05809998512,1.21954333782,0.876622498035,1.67576825619,2.96042323112,1.78577256203,1.0282241106,1.79844665527,0.152448266745,-0.369327902794,-0.688601434231,-0.453223437071,1.66525959969,1.84511530399,1.49071574211,-0.239779144526,0.0997351706028,-0.40897205472,1.58222877979,-0.628586292267,0.035236030817,-0.63456594944,0.247992709279,0.322207629681,-0.458219051361,1.77664470673,0.217756122351,-0.0709782615304,0.229721933603,0.0580137856305,-0.33096331358
6304,1.03852903843,0.0774782299995,0.298049986362,-0.111950002611,0.378200024366,5.33724975586,2.07509994507,-3.60290002823,2.58555006981,0.0775829255581,1.20360004902,-0.114749997854,1.12143969536,0.948704481125,2.42350006104,-0.710376977921,-0.24809999764,2.73994779587,0.177388057113,7.45160007477,5.0,2.31780004501,2.16599988937,-1.26165890694,1.06609165668,-0.143213286996,2.06739997864,3.90980005264,-0.523000001907,-10.0,-0.572627127171,1.02409994602,1.25154745579,6.09569978714,-0.783100008965,1.35246729851,0.204099953175,0.305799990892,-1.27670550346,-1.11162543297,-0.760992288589,-0.642811059952,-0.479254066944,-0.523795247078,-0.133969008923,-0.893540084362,-0.574365913868,0.228912264109,-0.175974339247,0.0934000015259,1.52330005169,3.01968312263,-0.446827232838,-1.23918616772,-1.07726025581,-0.418816268444,-0.56749278307,-1.06180286407,-0.68638086319,1.54010391235,-0.405531406403,1.93908381462,-1.27176988125,-1.49588084221,-0.999985814095,-0.390210777521,2.91594076157,3.63387084007,1.05690968037,-0.617979288101,-0.180545032024,-0.278631567955,0.0390522219241,-0.396255195141,4.80971384048,-1.12807190418,-0.111746907234,0.866504788399,-0.0822705328465,0.0579333528876,-0.355420827866
5211,1.56100893021,2.28748941422,-0.674750030041,-0.365999996662,0.486949980259,0.554350018501,0.378500014544,-0.551500022411,5.75864982605,2.46284532547,1.4932500124,-0.574800014496,-1.39330053329,0.224042862654,-0.315549999475,0.626712501049,1.84590005875,-0.0586149953306,-0.801073074341,-1.35000002384,0.689299941063,2.59524989128,2.671200037,1.39031839371,0.688981413841,1.12786483765,0.550150036812,-0.442299991846,-0.753899991512,-1.30079996586,3.41454386711,-0.261299997568,-1.58032131195,0.193499997258,0.185300022364,1.01162350178,-2.07080006599,-0.746600031853,-2.20454668999,-1.6135545969,-1.21974134445,-1.63445258141,-1.68692803383,-1.02751791477,0.0504924952984,0.139777541161,-0.185979127884,-0.233317583799,0.304169178009,-5.22289991379,1.69000005722,-1.33128190041,-0.509492814541,-0.449973762035,3.16166996956,-0.477264523506,-0.88866686821,1.3621493578,-0.974925994873,-0.849390268326,-0.778274178505,-0.121005870402,2.98327922821,-2.17752313614,-0.75507581234,1.54252898693,-0.595415830612,-0.313547313213,-1.0741994381,-0.604017913342,0.0572317168117,-0.538492500782,-0.535822689533,-0.542449831963,4.66626882553,-0.443414092064,-0.509216189384,0.571531951427,-0.744854092598,-0.098224774003,0.180302590132
2886,2.27215051651,0.632924795151,1.14785003662,1.04289996624,0.144400000572,0.760199964046,0.674099981785,1.32000005245,-0.416149973869,0.595534324646,3.26259994507,0.116349995136,0.292929679155,0.657315671444,-2.30245018005,1.13134717941,3.19499993324,0.582869589329,0.393841564655,1.90750002861,1.14549994469,-1.30200004578,1.1045999527,1.42917025089,2.00976037979,-0.652653694153,-1.15439999104,2.29699993134,0.231499999762,1.16589999199,0.0090915299952,1.38970005512,2.86781144142,1.63999998569,2.30250000954,1.20347094536,2.35409998894,0.76810002327,3.48198628426,1.62554657459,2.06281328201,2.09584593773,1.8185749054,1.90652799606,1.65893268585,-0.0537353381515,-0.186465442181,-0.268213063478,-0.557179093361,10.0,2.31929993629,2.11243915558,2.50243639946,1.17827498913,1.06947898865,2.75840187073,2.18008708954,7.29333972931,0.277479350567,0.327913343906,0.345837295055,-0.065617442131,0.621407151222,1.77067661285,-0.183131635189,-0.158622056246,0.538833379745,-0.446153700352,1.36796545982,0.612328827381,0.408936709166,-0.0744716227055,0.115021206439,0.330981969833,-0.1296364218,0.20425657928,-0.486556828022,-0.0857080221176,0.12277533114,-0.167592316866,-0.308173894882
9261,1.21116185188,-0.804313719273,-0.431900024414,1.61295008659,0.454900026321,-0.357099980116,0.28330001235,-1.91279995441,0.686649978161,0.216346621513,-1.54675006866,-0.852949976921,-1.29592859745,-0.936407089233,0.0343500077724,3.90708351135,-2.22650003433,-0.229105204344,0.117630213499,-1.26569998264,-0.426849991083,-0.207950010896,0.224800005555,-0.0847042948008,-0.238535091281,0.357547014952,3.11915016174,1.16610002518,0.683300018311,-5.60500001907,-0.124789565802,-4.38889980316,0.394370496273,-2.27010011673,-0.323550015688,-0.920530796051,-2.17250013351,-0.00804999470711,0.969594478607,3.22165441513,2.14740633965,2.15041160583,1.54913926125,0.0222178697586,-0.424240201712,2.604824543,-0.136114671826,-0.604096293449,-0.500437200069,-9.30049991608,-3.24690008163,-1.03726267815,-1.19327390194,0.267435342073,-0.574940681458,-0.427765309811,-1.58097231388,-1.18082523346,0.153132647276,-0.22996494174,-0.534080445766,-0.850011944771,1.8687415123,0.185168921947,0.875968575478,0.0884732306004,1.33210277557,-0.282721221447,-0.320905566216,0.188757508993,-0.124733634293,0.392125368118,-0.0530739948153,-0.379316031933,-0.576279699802,0.52053797245,0.881483435631,-0.116572424769,1.70664739609,0.19197408855,-0.00863530486822
8569,1.54730629921,0.946235179901,1.03699994087,1.33930003643,0.19470000267,0.651650011539,0.829200029373,0.619400024414,0.707899987698,-0.0850555971265,-0.191699996591,0.401950031519,1.09025382996,2.5219244957,-0.547950029373,0.929416954517,2.1930000782,0.590170741081,1.36342155933,2.48070001602,0.972150027752,0.176799997687,0.859399974346,0.5100440979,1.90622246265,-0.0710858181119,-0.729250013828,0.112199999392,0.701900005341,2.35520005226,-0.283950746059,2.5055000782,1.87270283699,1.53030002117,1.16600000858,0.381450295448,3.37965011597,0.978900015354,2.82266569138,1.85328197479,2.00108408928,0.950058221817,1.53417313099,4.25161170959,-0.286136567593,0.374023079872,5.7891869545,-0.264348804951,-0.110557943583,8.92879962921,-5.20709991455,0.988812923431,1.761241436,0.503524780273,1.65028786659,1.51784682274,1.90087771416,3.13294029236,0.0104235708714,-0.015735656023,0.0166823863983,1.90256953239,0.609691441059,2.88628768921,0.149630710483,0.509244203568,0.117259457707,-0.655727922916,0.908389210701,0.436042070389,0.471100211143,0.165273010731,0.0835074335337,-0.329613983631,0.543590784073,1.15198683739,0.776116073132,0.12969994545,1.69423866272,-0.589409708977,1.45040130615
3303,3.31232762337,2.24401807785,0.350699990988,8.81044960022,6.39510011673,1.97259998322,1.39730000496,4.65030002594,1.74234998226,5.24736690521,6.41270017624,-0.180250003934,2.29416966438,4.27283430099,0.906850039959,3.3517832756,3.33319997787,3.04785394669,0.88805192709,1.19620001316,2.69304990768,8.03600025177,0.00955000519753,3.76381373405,-1.4017894268,1.54320728779,2.97815012932,4.01289987564,0.908500015736,0.450899988413,2.48442316055,1.58299994469,9.59368133545,2.94560003281,4.27820014954,8.39108371735,8.47125053406,2.25819993019,4.7999162674,4.01712703705,4.74977302551,2.60440587997,4.79865837097,0.456950515509,0.628991603851,0.629987299442,0.824553132057,0.117559015751,0.693256497383,3.75729990005,6.63670015335,6.34819459915,4.79253768921,4.68202161789,4.51713323593,4.17073154449,3.86729121208,6.87457561493,2.12444901466,1.28487598896,1.84714400768,1.87094116211,1.69837701321,3.84442138672,2.45632696152,1.58376669884,0.790377259254,1.75201630592,1.89129364491,3.13415384293,1.20173203945,0.533210992813,0.404107987881,0.915415108204,0.807131767273,2.75343441963,0.449432104826,1.01958155632,1.13185620308,-0.0216086059809,1.4151777029
5331,2.7876534462,1.10091412067,-1.18324995041,-0.674700021744,0.826250016689,1.77705001831,-0.957199990749,0.0184000004083,2.96535015106,0.32652503252,4.6359500885,-0.661599993706,-0.810359954834,-1.32343435287,-1.93930006027,-2.09391784668,-1.96130001545,-1.19969892502,0.049958281219,0.311699986458,1.18429994583,0.822099983692,-0.219699978828,-1.36763262749,-0.376486718655,-0.637598097324,-2.75659990311,-0.959999978542,-1.20319998264,-2.69519996643,-1.32978522778,-5.60640001297,2.91418194771,-1.03880000114,-0.316100001335,-1.90302252769,-2.82539987564,-0.947100043297,1.57101213932,-2.30043172836,-3.67186236382,-2.60422468185,-3.99698019028,-0.467156946659,0.171923965216,0.224207803607,0.0735623762012,-0.311607182026,-0.340366095304,-8.13899993896,0.0195000004023,-1.57691466808,-1.78969740868,-2.27596211433,-2.59930944443,-2.36225485802,-2.50911951065,-1.37032365799,-0.441356658936,-1.36358332634,-0.109883919358,-0.192243337631,-0.0779467150569,-2.80021286011,-1.58966839314,-0.373198568821,0.071008130908,-0.468756318092,-1.52375555038,-0.161950543523,0.0962956249714,0.140373453498,-0.45451259613,-0.650564074516,-1.03952395916,-1.19470989704,-0.205979153514,-0.310617655516,3.33487176895,3.19443130493,-0.212570786476
5347,-4.04516887665,-3.47099733353,-1.42429995537,-1.52295005322,-0.104399994016,-2.52880001068,-0.866999983788,-3.84829998016,-5.41874980927,-1.86334633827,-4.78954982758,-1.20690000057,-4.86162137985,-5.60716104507,-1.49294996262,-7.20918607712,0.158000007272,-0.306017160416,0.0506780184805,-4.89060020447,-2.84619998932,-4.04570007324,-1.46764993668,-4.18412017822,-0.165922671556,-2.78651428223,-3.81889986992,-4.21710014343,-3.32349991798,0.57950001955,-0.832696437836,-2.507999897,-3.75107002258,-0.73189997673,-2.2783498764,-2.10227608681,-2.41070008278,-3.77099990845,-6.0302195549,-6.08322763443,-5.31709384918,-2.14048647881,-3.62897586823,-8.45619773865,0.206435292959,0.0999311804771,-0.0629115104675,-0.000100627541542,0.448736846447,-10.0,-2.05760002136,-0.41916769743,-1.10747969151,-2.83980512619,-1.15071856976,-0.55126106739,-1.87954521179,-7.29345321655,-3.66599822044,0.316622704268,-1.88598012924,-0.365105956793,-1.10856258869,-2.50722360611,-1.70920968056,-0.994477510452,-0.980833411217,1.17818391323,-0.892919182777,2.49760842323,-0.979305446148,-0.276019901037,-0.190976843238,1.59664738178,-0.122065678239,-5.8381114006,-1.60767483711,-0.354477018118,-0.987231075764,-0.942824840546,-0.831345796585
4638,1.16952717304,-0.284329324961,-1.19429993629,-1.02289998531,0.362500011921,0.210299998522,-1.51479995251,2.46900010109,1.65299999714,-0.503049552441,-1.71025013924,-0.592949986458,1.03499805927,1.25218510628,5.37445020676,0.962715148926,3.61630010605,0.147673368454,0.945912480354,-1.10619997978,4.88800001144,5.0,0.993950009346,1.20422852039,-0.648016571999,3.4612557888,0.258149981499,0.345899999142,-0.623399972916,-2.22359991074,-0.0513839051127,10.0,0.698677539825,0.860599994659,0.209600016475,0.292225450277,3.68379974365,0.564199984074,2.14805197716,4.40002918243,1.85743737221,1.25977945328,1.10062289238,-1.17945289612,0.562185823917,-0.360588878393,-0.216297224164,-0.388327658176,-0.596098184586,-3.96569991112,-3.25929999352,0.573734521866,0.314761906862,-1.24239170551,-0.62704873085,2.92485356331,-0.0486899018288,-1.02622008324,0.518588781357,0.0724620521069,0.34391438961,0.49646872282,0.476022958755,-0.479794204235,-0.551694571972,-0.637335717678,-0.166833549738,3.25714015961,-0.285321354866,3.77904081345,1.21535909176,-0.506709396839,3.7777671814,-0.036321029067,-0.276162028313,-0.0337147116661,0.844942629337,-0.113787710667,0.241084173322,-0.176369681954,0.0751839876175
2264,1.8956707716,-0.249257534742,0.0084500014782,-0.0970499813557,0.296099990606,0.512849986553,-0.98869997263,-1.54540002346,0.323750019073,0.944645404816,-2.50199985504,0.150200009346,-0.286966860294,-4.70675563812,-2.73720002174,-1.35786938667,-0.139799997211,0.550276398659,-1.10107767582,4.71589994431,1.83064997196,-3.02274990082,-0.888599991798,-0.353011727333,-0.44906976819,-0.592582881451,0.908749997616,2.86490011215,1.82990002632,2.2555000782,-0.877146482468,-1.31630003452,3.07432484627,2.2678000927,1.89444994926,0.230679988861,1.8001499176,-0.2554500103,3.20454549789,5.0779209137,1.79686141014,0.153658851981,3.13039326668,0.0478557348251,0.406148076057,0.0224392265081,-0.195810899138,0.935642838478,0.302595496178,-1.4987000227,0.274199992418,-0.582124769688,-1.25071763992,-1.61229288578,-1.60360693932,-1.29344439507,-2.16096639633,-6.96412372589,-0.421868145466,-1.95319783688,-1.12341117859,-4.4122428894,-1.96083843708,-2.03581905365,-0.0876197218895,0.637595832348,-1.38934898376,-1.93244957924,-1.062977314,1.04749584198,3.80052566528,0.987999796867,0.105318695307,1.71286046505,0.397646337748,-1.4104077816,-0.316800296307,-0.0569383054972,0.214052811265,0.164719134569,-0.166785985231
1029,1.28561592102,0.68286472559,1.37454998493,0.979099988937,-0.247350007296,-1.06805002689,-1.2023999691,0.888000011444,-1.30610001087,-0.181288674474,-0.391999989748,-0.109849996865,0.859842896461,1.26880466938,-5.6061000824,0.0536576211452,-10.0,0.436006247997,-0.877196133137,-5.80950021744,-5.47009992599,-5.6438498497,1.3966999054,-1.972915411,-4.1400847435,-1.43154656887,-0.399150013924,0.368200004101,-0.089699998498,-0.619599997997,-0.000700823962688,-10.0,3.06397628784,2.0408000946,-0.656300008297,0.286508142948,4.9295501709,1.56279993057,-0.363544583321,-0.886239528656,-1.22580647469,-0.972880244255,-1.29232978821,-0.431460678577,0.386115282774,-0.868928253651,0.459035307169,0.376566678286,-0.69592911005,-9.24499988556,-2.01460003853,-3.18033599854,-3.37548446655,-0.955299258232,-2.77110338211,-0.798371851444,-1.64334225655,2.238093853,-0.158268019557,-0.541557133198,0.788189470768,-0.292509675026,-0.0417457520962,-2.27145433426,-0.380642086267,0.427227377892,1.05606377125,-3.65016174316,0.80356490612,0.303126245737,0.0210727602243,-0.463740468025,0.481348991394,0.181025207043,0.399979680777,-1.08054244518,-2.75298166275,-0.124165147543,-0.227812364697,0.0762531459332,0.516832172871
1027,-1.03788268566,-1.34717571735,0.204899996519,0.725049972534,0.124649994075,0.908500015736,-0.923399984837,-0.509100019932,-0.0595000088215,-3.25550127029,-0.563449978828,-1.15779995918,-0.922375142574,-0.0460148304701,-4.2048997879,-1.61041104794,2.76099991798,0.0640557035804,0.974988460541,-1.70910000801,-2.67864990234,0.0555000007153,1.04200005531,0.792648971081,-1.42989289761,-0.0137119963765,-0.559800028801,1.1385999918,-0.57800000906,-1.00030004978,0.925331234932,-3.77780008316,-1.68462860584,-0.391499996185,-0.218950003386,-0.868872284889,-4.61645030975,-1.04340004921,-0.0629982277751,0.275939613581,0.181048065424,0.98019528389,0.4089166224,0.472902357578,-0.862263560295,-0.36306104064,0.470542311668,1.11810922623,0.4095287323,-1.6888999939,0.0395000018179,0.817538738251,0.679112434387,0.991786658764,1.17108941078,0.29746440053,-0.723243296146,0.0397970974445,0.624284684658,0.461207419634,-0.955003738403,0.753792881966,0.568691253662,0.197276934981,-0.491093695164,-1.12329363823,-1.33285307884,-1.15838336945,-0.234488397837,1.93379163742,0.993430376053,-0.0171012282372,0.400051593781,0.852908194065,-0.0349909774959,0.821897089481,-0.178339540958,0.725297749043,0.526567518711,0.770776808262,0.255871713161
