rid,DOS026_VCAP_6H:BRD-K86671899-001-01-2:5,DOS026_VCAP_24H:BRD-K86671899-001-01-2:5,DOS048_A375_24H:BRD-K86671899-001-01-2:5,DOS048_A549_24H:BRD-K86671899-001-01-2:5,DOSBIO001_A375_24H:BRD-K86671899:10.0019,DOSBIO001_A549_24H:BRD-K86671899:10.0019,DOSBIO001_HT29_24H:BRD-K86671899:10.0019,DOSBIO001_MCF7_24H:BRD-K86671899:10.0019,DOSBIO001_PC3_24H:BRD-K86671899:10.0019,DOSBIO001_NEU_24H:BRD-K86671899:10.0019,DOSBIO001_NPC_24H:BRD-K86671899:10.0019
2113,1.25231325626,-0.179034352303,-0.640049993992,1.18548059464,0.0869070887566,-0.319636881351,0.667801499367,0.239088833332,0.262893795967,0.830150008202,-0.847225785255
3329,-1.74748146534,-1.75052559376,0.428449988365,-0.813944160938,-2.32476425171,-3.33798122406,-4.35221338272,-1.07869684696,0.541792809963,0.0874999761581,-2.95271921158
1050,-0.971937298775,0.0547949448228,0.556400001049,-0.690892577171,1.37710702419,-1.33086597919,-0.730665385723,-0.330332934856,-1.79952251911,0.87869989872,0.313435286283
9491,0.98490691185,-0.556932628155,0.400200009346,0.90616440773,0.853860259056,0.751339316368,1.38192093372,0.392201960087,0.13627076149,-0.165399998426,0.972195386887
22926,0.720780551434,0.513454258442,0.188850015402,-0.373106062412,0.42658662796,0.599338769913,-2.09885716438,1.65955519676,-0.596904695034,-0.43985003233,-0.871749818325
5899,-0.0250429045409,-0.373742550611,-0.26914998889,-0.864703059196,0.0397963374853,-0.505436658859,-1.30593466759,-0.0793074369431,1.14610147476,0.405249983072,-0.779100418091
5467,0.0859791487455,0.436481505632,-0.585999965668,2.69079685211,-0.406816333532,2.17369508743,1.27800893784,2.36090683937,0.798245310783,0.778450012207,1.84721601009
6774,-0.641352832317,-0.874329149723,-0.0742500126362,0.172023743391,-0.65190911293,-0.198205798864,-1.2242320776,0.814763903618,0.442768633366,-0.750399947166,-0.508467197418
1788,1.5377972126,-0.688170790672,0.526350021362,0.857381343842,0.942137122154,1.37166500092,0.491657376289,-0.347967505455,-0.639200568199,0.577049970627,-1.21950745583
5921,-0.102661266923,0.499220818281,-0.168999999762,-0.00955980271101,-0.887616991997,0.165470227599,1.04143810272,1.52821803093,1.22367870808,3.86520004272,2.91229343414
5721,-1.29293429852,-0.651244401932,-0.0686500072479,-1.79336833954,1.36238253117,-1.18758523464,0.339897990227,-0.275741755962,-0.159703046083,1.27489995956,-2.07254886627
2263,0.566697835922,-0.399975657463,-0.467800021172,0.114298731089,-0.725259244442,0.83386361599,-0.684811711311,-1.78641605377,0.261883974075,-0.279949992895,-0.989712715149
808,1.00471925735,-0.889485776424,-0.75980001688,0.735309779644,0.64622181654,0.140162944794,1.01783657074,0.249024748802,0.632461428642,-0.168249994516,-0.792302310467
30001,-0.378818809986,-0.567494928837,-0.140400007367,0.257482647896,-0.78397911787,-1.61798787117,-0.885543465614,-0.731177031994,0.975379109383,0.0678000003099,-1.13525772095
348,0.821051061153,-0.379555583,2.58185005188,0.403736710548,5.41422367096,1.95884358883,-0.720522522926,-1.16331005096,-0.38683027029,0.602150022984,-0.807509124279
30849,-0.783927977085,-0.403018772602,-0.426450014114,-0.806637704372,-0.965578973293,-1.62481045723,-1.44644641876,0.179443091154,0.0610346794128,0.18125000596,-0.0641939938068
1454,-0.676883161068,0.322394013405,0.803499996662,0.895018517971,0.412583082914,1.26544690132,1.23787546158,1.38762271404,0.85356336832,0.912850022316,-1.16679036617
6500,-0.552644491196,0.274746179581,0.017500013113,-1.15235948563,-1.18698620796,-1.14037108421,-0.780539751053,0.0564871393144,-0.000370413064957,0.176600009203,0.703073918819
5627,-2.08171916008,1.37465572357,0.663849949837,-1.00279271603,-0.701046526432,-1.41965508461,-0.527031183243,-0.175773620605,3.15768957138,0.85539996624,-0.925556719303
5715,-0.921656548977,-0.909501492977,-1.10284996033,-0.22766700387,0.407324850559,0.16512131691,1.05353033543,1.16729998589,0.137842461467,0.434499979019,2.0041718483
4791,1.91187095642,-0.522580981255,0.76139998436,1.13217949867,-0.238981768489,0.287976443768,-0.804650306702,-0.563022136688,-0.0340615175664,-0.82465004921,-1.0376496315
56924,-0.561970353127,-0.591313004494,1.12479996681,-1.09377908707,0.0820491090417,-0.106293141842,-0.5433588624,0.540649354458,-0.0116057023406,-0.480250000954,0.0151687413454
2690,0.194606155157,1.23255443573,0.355450004339,-0.197153091431,-1.32387399673,1.02196466923,1.86431992054,-1.49461185932,-0.951812505722,0.0742999911308,0.641359567642
1019,-0.30160421133,0.798974692822,-1.72319996357,-0.324623286724,-3.12386393547,-1.07525193691,-0.908077418804,-1.66876637936,-1.21457493305,1.35469996929,-0.755874335766
51422,-0.321094214916,-0.488133251667,0.479400008917,0.87892472744,0.231697559357,0.276888161898,1.08141195774,0.604636788368,0.0958105996251,0.600650012493,0.417723089457
5788,1.54833555222,0.506648659706,1.34084999561,1.1717993021,-0.0160767436028,2.3983976841,-1.00657773018,-0.0543208420277,0.895486354828,-0.57959997654,0.849517226219
6709,-1.45909202099,-0.885329842567,-0.286850005388,-1.41475439072,0.330635368824,0.183725982904,0.014206558466,0.456069946289,0.862454295158,-1.06990003586,1.07439994812
1277,-0.382973521948,-0.211227983236,0.133799999952,0.142264232039,3.17665934563,-0.250588834286,0.918656349182,6.40721416473,-0.338915705681,-0.397050023079,0.314341187477
993,-1.56494069099,-0.0745339244604,1.10089993477,-0.40472009778,0.580018281937,0.404057025909,-0.889432430267,0.256066590548,-0.781862974167,0.285400003195,-1.75931692123
7157,-0.754790425301,-0.453591674566,0.166199982166,-0.393474966288,-0.706580221653,-0.241722017527,-2.13478350639,-0.313494324684,-0.493558734655,0.0427500009537,-1.97737622261
1958,0.0185575447977,0.482837051153,0.581300020218,-4.05728435516,-0.467539131641,-0.656318366528,-0.945930242538,4.9019575119,-0.311550676823,-0.95759999752,-0.199495851994
4582,-0.243501394987,0.583236575127,0.518700003624,-0.341955572367,-0.556601047516,-0.346736729145,0.0618703141809,0.612666964531,0.47517234087,0.658650040627,0.724031686783
9212,1.69290149212,-1.45223867893,-0.0126999989152,0.444151043892,0.0997941195965,0.250964224339,-0.21587318182,-0.884063184261,1.67627978325,-0.489400029182,-1.03245413303
8440,-0.855642080307,-0.159272924066,0.682600021362,0.254784226418,-2.25089645386,-0.715118050575,-1.48781096935,-1.05919384956,-0.466747462749,-0.282649993896,-2.827023983
6790,-0.0204107798636,1.1224783659,1.24129998684,-1.03222620487,-0.872481942177,-0.911733269691,-1.81023490429,0.597152113914,0.957416057587,-0.138049989939,-0.419714748859
8851,-0.853746235371,-0.170970141888,-0.455799996853,-0.403704673052,0.435944437981,0.541558146477,-1.28826141357,-0.375618696213,0.405994951725,-0.553750038147,-0.0354736819863
2534,-0.320835143328,-0.808236658573,0.220850005746,-0.48601514101,-1.1140973568,1.1360502243,-0.315196990967,1.68872785568,0.577527046204,-0.0160499811172,-3.53047394753
4893,0.8621519804,-0.718873441219,-3.05194997787,-1.21820855141,-1.533223629,-0.675143778324,-1.37784457207,-2.04570698738,1.45594072342,0.11439999938,-1.18523454666
665,-0.197049945593,-0.725345909595,-1.21290004253,-0.507382631302,0.722793877125,-2.22145318985,1.28771781921,0.244473665953,1.05209350586,0.697899997234,0.0564440265298
4313,1.63901245594,-0.890534222126,0.302649974823,0.703565716743,0.979257643223,1.66898345947,0.995696008205,-0.0343126282096,0.701249361038,0.245550006628,0.0238117575645
1022,-0.183342903852,0.927070975304,-0.150399982929,-0.603252410889,1.45212721825,0.161482512951,1.54784917831,0.277817904949,-0.799317240715,-0.255299985409,1.01892852783
5880,-0.292161434889,4.14907693863,-0.1053000018,-0.0346572995186,0.655254125595,-0.0254307277501,1.6362991333,0.766754150391,0.440860748291,-0.211700007319,-0.322216272354
3162,-0.952501416206,0.371332257986,-0.0197999924421,-0.249424546957,0.873929142952,-1.5084707737,0.649598062038,1.41329097748,0.253888875246,0.128850013018,-0.423886150122
1282,1.2779058218,0.482891887426,0.51424998045,0.381900161505,1.2377808094,0.623858988285,2.15043783188,-0.331218391657,-0.468279987574,0.191449999809,0.523283958435
3383,0.278418570757,-2.50495553017,-0.51130002737,0.990266561508,0.579664707184,1.47914087772,1.1958848238,-0.271917372942,-0.524710297585,-0.707899987698,-0.361643016338
727,0.0738232061267,1.65130889416,0.0181500017643,0.58885550499,0.831196188927,0.698950886726,1.72012448311,-0.340068727732,-0.462273001671,0.72159999609,0.804723739624
4792,-2.25207281113,-1.18008649349,-0.766649961472,-0.556119322777,0.930299282074,-0.182075291872,0.518730580807,1.18912255764,1.78153538704,-0.0215499997139,-1.11635196209
4794,0.760380029678,-0.625166416168,-0.0358000025153,1.26236438751,2.54360055923,2.38350772858,2.85818600655,0.881214976311,0.0300156474113,-0.0214500129223,0.147191435099
902,0.695828199387,0.550776064396,-0.62524998188,0.824449658394,-2.55872583389,-1.18660545349,-2.72333812714,-2.32510876656,-1.39234638214,-0.239549994469,-2.24553918839
8091,0.329551547766,-0.318130731583,0.387550026178,-0.56240105629,-1.69589614868,-2.64918613434,-0.79610490799,-1.13546431065,0.118340194225,-0.967050015926,-1.68310761452
3486,-2.09630417824,-0.484827280045,-0.950299978256,-0.627546668053,0.979642510414,-1.10423135757,3.51405954361,-0.00455857813358,1.79161047935,-1.35654997826,1.03952789307
10818,1.20618140697,-0.457666426897,1.64695000648,1.13192272186,1.38244509697,1.79869389534,0.986747384071,1.46307790279,0.774517059326,0.31589999795,0.772375047207
3454,1.33365631104,-1.35278403759,-0.389349967241,1.21299028397,1.91451191902,2.28279972076,2.40092158318,0.770348191261,0.0498008057475,0.0280500054359,2.03638529778
4282,-1.42580366135,0.0,0.606100022793,-0.458276063204,-0.583484530449,-1.9951441288,-0.895291984081,0.868471086025,0.817178666592,0.510450005531,0.0935818254948
1605,-1.12655031681,0.0673409849405,-0.21099999547,-1.60776758194,0.131695359945,-1.92913377285,-0.658184587955,1.43348860741,0.499956846237,0.42429998517,0.218823045492
10644,-0.318433225155,0.839414000511,0.308649986982,-0.000614255666733,-0.285056352615,1.38871979713,-2.25538945198,3.40088391304,0.69901818037,1.01209998131,-1.71280169487
2065,-0.282541155815,-0.70992821455,-0.360350012779,0.743842363358,-2.37330365181,1.73944139481,1.55137050152,1.97860014439,1.12504971027,0.440850019455,0.711262345314
8321,1.71469056606,-0.395826935768,0.369099974632,1.15549480915,1.33130955696,1.62761235237,1.57647299767,-0.438102602959,0.333369880915,-0.668550014496,-1.12336218357
8503,-0.141804814339,-1.50726222992,0.140799999237,0.546086072922,1.46218419075,1.43930840492,0.904888868332,1.69883191586,0.332031160593,0.495500028133,-0.0934116467834
7027,-0.147725462914,-1.18108606339,-1.15230000019,-0.362573832273,-1.95340585709,-1.5112221241,-3.90155220032,-2.35332250595,0.324955254793,0.532899975777,-2.134506464
6850,0.771004974842,0.703170359135,0.10585000366,0.999724626541,1.15135574341,1.57348096371,0.549483776093,-1.38996064663,-0.559466362,2.37385010719,-0.206062495708
1978,-1.03556764126,-0.250710695982,-1.12669992447,0.299311995506,-3.4866938591,-0.801851153374,-0.160919368267,0.431561619043,0.26671987772,-0.0980000197887,-0.844630777836
896,-0.446044802666,0.589199960232,-0.425500005484,-0.520642280579,0.646701574326,-1.10464739799,-1.33583915234,-0.863401651382,-1.02079534531,0.515550017357,0.686592698097
5777,-1.03274059296,0.804262757301,0.534749984741,-0.731407165527,1.57364797592,0.147124171257,-0.554418921471,2.33588242531,0.586022078991,0.635349988937,1.17317903042
1846,-1.58478415012,-0.00734870135784,-0.288150012493,0.0713897943497,0.279176771641,-0.08107817173,0.105764940381,2.21294569969,-0.432751476765,0.230399996042,-2.01214909554
5925,1.92829298973,0.377390414476,0.358850002289,1.97927749157,-2.06964635849,-0.539210796356,-1.2988973856,-0.359712094069,-0.12379860878,-0.711000025272,-0.80314207077
142,-1.00180351734,-0.736708462238,1.27489995956,-0.62368619442,-0.362971633673,0.14343431592,-1.50881457329,0.00199614465237,0.475202828646,0.0579500198364,-0.472178310156
1021,-0.248723506927,1.34397363663,0.0291499942541,-0.692819833755,0.299553155899,-0.350386291742,0.504607617855,3.80715465546,-2.51336789131,-0.396799981594,-0.760502994061
5699,0.182413205504,0.228125065565,-1.26769995689,-0.052655056119,-0.549197912216,-0.422043412924,-0.802192747593,-1.82840573788,-0.74617600441,0.285549998283,-1.55792725086
8061,0.312177509069,0.0331186801195,-0.356049984694,-1.04742157459,0.947343587875,-1.3679459095,-2.81328606606,2.06802368164,1.24530625343,0.355349987745,1.1212348938
1870,-1.30785417557,-1.48097455502,-0.284449994564,-0.311018049717,0.194088131189,1.35897159576,0.928810298443,0.78047478199,-0.35339191556,-0.580200016499,3.09829521179
1398,-0.94967597723,-5.69071865082,-1.77329993248,-3.47323656082,-4.51772403717,-0.622563481331,-0.175896927714,-0.974698543549,-0.329026401043,-0.218900024891,-0.830700933933
3312,-0.963586449623,0.0168963372707,-0.216349989176,-0.636136591434,-1.74729549885,-3.12460184097,-2.94355130196,-1.62618422508,0.217278778553,0.418049991131,-1.67552828789
891,1.45387339592,-0.673127055168,0.0487499982119,-0.501799166203,-0.994252204895,-0.432176023722,-0.333362221718,-0.622906446457,0.581592142582,-0.655799984932,-0.249101758003
4775,0.884732604027,-1.57370734215,0.30395001173,0.180230557919,6.71240711212,3.27087783813,0.298975199461,0.271746218204,1.08893179893,-0.307850003242,1.40295910835
5111,0.380267083645,-0.275899291039,0.517449975014,-0.000324584631016,0.836612462997,-1.71888756752,0.212049514055,-0.347650498152,-3.81373929977,0.440499991179,-3.09281992912
5696,-1.31620335579,1.17634105682,0.0558000020683,-0.079065233469,1.46034777164,1.14821791649,1.29696083069,-0.107433333993,-1.59506976604,0.415549993515,-0.307632356882
5588,1.34316039085,0.497079432011,-0.0225500017405,0.159481108189,1.08344995975,3.53537034988,1.53586888313,0.126831904054,-0.281389892101,-0.553099989891,1.31058382988
6839,-1.23321688175,2.01187801361,1.46770000458,-0.892914831638,0.985339105129,-1.2435977459,-1.72518825531,0.604662656784,0.0302771627903,0.0284999608994,1.39452934265
329,0.16169308126,1.45933794975,1.27935004234,-0.216835483909,0.209325060248,-0.524049282074,-0.0663922131062,-2.9327185154,-0.357593476772,-0.509700000286,-0.927595198154
5058,-0.0113315600902,-0.862265646458,-2.42700004578,0.385782986879,1.04221987724,0.403770536184,2.26293373108,0.31694740057,-0.346087396145,-0.890400052071,-0.752424120903
998,-0.928229808807,-1.58695006371,0.396950006485,-1.1123046875,-0.498373687267,-1.48653244972,-1.33863949776,-1.40842080116,0.314557373524,0.895399987698,-1.30781006813
9134,0.510990321636,-0.0804622620344,-2.12824988365,-1.02161765099,-1.5543847084,-0.445425748825,-1.08999478817,-5.33777618408,-0.52859556675,-2.48059988022,-3.76100921631
6616,0.318338751793,0.902307987213,-0.235849991441,-0.325318008661,0.0812267959118,1.15296304226,1.24981510639,-1.55021083355,-0.701288282871,-0.48939999938,-0.234110504389
5223,-2.85357713699,-1.71298980713,-0.972899973392,-1.14888882637,-0.768916368484,-0.810210168362,-0.374604165554,0.476314723492,1.30327188969,0.776900053024,1.25349783897
4690,0.462624937296,-0.795227050781,-0.164199993014,1.38488912582,-0.149056762457,-1.4934180975,0.281654715538,-3.12806558609,0.997254729271,-0.734049975872,-1.98733401299
958,0.572675824165,-0.648874998093,-0.136900007725,0.901304841042,0.320206403732,1.19026875496,0.733499467373,-1.6255480051,-0.313540399075,-1.25304996967,-0.213250935078
1616,-0.858216762543,-0.552415013313,-0.133849978447,-0.836084604263,0.167658314109,0.510984361172,-0.635093808174,-1.30541956425,-0.00802516937256,-0.51810002327,-0.848321676254
991,-1.84133708477,0.3222014606,0.0848999917507,-0.107174053788,-1.01434993744,-0.782793223858,0.00568667054176,0.232356801629,0.0,-0.372799992561,0.477642595768
6347,-0.0297092348337,-1.24569523335,0.549149990082,0.164294958115,1.40004336834,0.665075242519,2.13123416901,1.64618098736,-0.325923025608,-0.126300007105,-0.411966860294
6714,-0.663657069206,-0.130849272013,0.183400005102,-0.412280917168,0.158808842301,-0.394209712744,-0.00595706701279,2.67544388771,0.123301923275,0.218899995089,1.03327143192
652,0.689436256886,-0.845813453197,0.0746999979019,0.404249459505,0.557072877884,3.05271840096,-1.6730928421,0.40272796154,-0.649699449539,-0.610000014305,0.930532634258
4331,-0.089273005724,0.724943399429,0.19754999876,-0.0563067048788,-2.77135300636,-0.547928094864,-1.80688333511,-1.09345412254,-0.614728093147,0.237250000238,0.0911103188992
7099,0.514776825905,-0.49985063076,1.17245006561,1.63943624496,-3.30054855347,0.222315371037,-0.724922180176,-0.962823569775,-0.27283012867,-0.16099999845,-0.795960485935
10320,-0.131702229381,-1.01545727253,0.648299992085,-2.04287624359,0.475307792425,1.4304946661,1.16119432449,-0.8937754035,0.0690092593431,0.63094997406,1.14719176292
2042,-0.930682718754,-0.404333144426,0.220200002193,0.101334065199,-0.823543667793,0.953365266323,3.44190740585,-1.77544701099,-0.355614870787,0.836950004101,-5.37867069244
843,1.40007913113,-0.832635581493,-0.0169999971986,0.697970628738,1.72337687016,2.27809262276,1.44584333897,-0.264786869287,-0.425290763378,-0.738900005817,2.97498607635
840,-0.681690394878,0.332287609577,0.766649961472,-1.33259022236,-0.155984550714,-0.92612695694,-2.04885792732,-0.113739952445,0.230242073536,-0.184550017118,0.535909771919
7048,-0.173448696733,0.664206326008,0.80940002203,0.12437928468,0.0280761420727,-0.566039502621,-0.957045078278,-0.114530928433,-0.25355604291,1.0802500248,-0.13090467453
4851,0.814720392227,-0.150757789612,0.334050029516,3.18766975403,1.12233662605,2.04172515869,1.31759333611,-0.0425126254559,1.0448153019,0.0785999894142,0.849042057991
6464,0.982043623924,-1.28304195404,1.49955010414,1.01474571228,2.52729249001,0.904850423336,0.781605601311,-0.608762681484,-0.643217921257,-0.397650003433,-0.117272138596
23410,0.736386299133,0.0544614419341,0.649100005627,0.924065232277,0.056836605072,0.967636466026,0.278790414333,1.32876634598,1.70695590973,0.423599988222,0.876092910767
54205,-0.141511633992,0.177887499332,-4.03905010223,-1.59845161438,-5.15025568008,-0.828741908073,-2.48116016388,-2.963108778,0.599276721478,-0.867599964142,-1.67910528183
2770,0.596732199192,0.827046453953,-0.0826499983668,0.269439518452,1.70217108727,-0.0498768091202,-0.692742407322,-0.892649233341,0.296232640743,-0.0118499994278,-1.7230963707
