rid,ERG010_VCAP_6H:BRD-K88925856-001-01-1:10.076,ERG010_VCAP_24H:BRD-K88925856-001-01-1:10.076,ERG016_VCAP_24H:BRD-K88925856:3.36,ERG016_VCAP_24H:BRD-K88925856:1.12,ERG016_VCAP_24H:BRD-K88925856:0.37
5111,-0.322149991989,-0.619720876217,-3.59492874146,-0.950393497944,-0.617693960667
5696,-0.587099969387,-0.14468562603,0.424644231796,-0.801069021225,0.468789219856
5588,0.523300051689,-0.41688811779,1.60952854156,-0.0312845408916,2.26928305626
6839,0.268749982119,0.762741208076,1.76414132118,-0.430186063051,0.518682539463
329,-0.290749996901,-3.6756105423,-1.57414007187,-0.770421504974,-0.889177024364
5058,-1.15075004101,-1.465893507,1.15365958214,0.183216258883,-0.946555137634
998,-0.769749999046,0.407834649086,-0.607901930809,-0.0114458948374,0.613530874252
9134,0.418699979782,-0.195437222719,-1.87829101086,0.167875826359,-0.498668402433
6616,-0.708850026131,-0.570086061954,4.5433306694,-0.274144589901,-0.154715806246
5223,-1.06710004807,-0.390979170799,-1.81245243549,0.459022223949,0.915519714355
4690,-1.05349993706,-0.0738297700882,-0.82279676199,-0.074414908886,-0.331816315651
958,0.414049983025,0.149820744991,1.47307634354,0.331999778748,-0.350391864777
1616,-1.46309995651,-0.795376300812,-0.0307181179523,0.668407142162,0.207588359714
991,0.533249974251,0.481045007706,-3.96629595757,-0.266664355993,0.608637094498
6347,-0.256199985743,-0.532845556736,2.31455111504,-0.121122121811,-0.30075058341
6714,-0.550350010395,-0.00942217558622,-0.197792217135,0.321802616119,-0.338761180639
652,0.192749992013,-0.195720434189,1.28508210182,0.788727045059,0.418587595224
4331,-0.728450000286,0.405027002096,1.4107606411,-0.788424253464,-0.896983444691
7099,-0.586700022221,0.456486880779,6.08089447021,-1.59202575684,-0.573058485985
10320,4.79479980469,4.64056587219,4.05598545074,0.700975418091,-0.491871714592
2042,0.0141000002623,-0.946035921574,0.382489770651,0.469041645527,-0.068375825882
843,0.165299996734,0.107549354434,2.37428307533,0.767885684967,1.505189538
840,-0.788949966431,-0.451200693846,-0.802910387516,0.618658423424,-0.82177144289
7048,-1.09389996529,-0.654289364815,3.32859706879,-0.177941322327,0.0152212232351
4851,1.47699999809,-0.0710474327207,2.60761094093,0.722938418388,0.392589896917
6464,-0.15680000186,-0.0460047796369,0.407020926476,0.938174664974,0.713392913342
23410,0.593649983406,-0.850172638893,3.4024310112,0.427369892597,0.352452963591
54205,0.188499987125,0.357927650213,-2.16560530663,-0.822732627392,-1.14950633049
2770,-0.849250018597,-0.201847046614,1.49058437347,-1.0070579052,-0.0871461629868
80204,0.320900022984,0.475476592779,1.37325155735,-0.744729399681,-0.931703448296
4208,-0.488799989223,-0.969368577003,3.41468596458,0.175122022629,-0.799085855484
1845,-2.87364983559,1.035151124,-0.355766862631,-0.0617371499538,-0.379909843206
23368,0.82950001955,-0.432086586952,2.21072363853,0.330945193768,-0.0228939093649
5583,-0.670750021935,-0.436118662357,-1.60042452812,0.816596984863,-0.531321287155
8900,-0.434700012207,2.30834889412,-0.612325370312,-0.488411843777,0.242308273911
581,1.92484998703,-1.17474329472,1.51177346706,1.40976667404,-0.315021514893
6193,1.46535003185,0.154321432114,0.313925772905,1.09948062897,-0.201754823327
6622,-0.729550004005,0.0078756660223,-1.50551772118,-1.14067864418,-0.684978723526
11261,0.0890000164509,0.428280651569,0.0949484109879,0.560926616192,0.330533057451
6696,0.215700015426,-1.21629834175,2.81931376457,0.605292975903,-0.648881077766
8312,2.99764990807,-0.215494453907,1.25496983528,0.181265562773,0.172785818577
835,4.22620010376,-0.435708463192,4.84539842606,0.532069563866,0.50919598341
8324,-1.22364997864,0.0345071777701,2.58450698853,0.407178550959,-0.665938138962
1848,-0.794350028038,0.817800998688,-0.15889570117,0.106384314597,0.968777596951
154,0.528900027275,0.129642352462,1.7213447094,-0.866311490536,-0.00417450070381
4312,-0.246249988675,-0.136227950454,1.32630681992,-0.430392950773,0.225118860602
994,-0.620599985123,0.366560459137,-2.82813072205,-0.337706625462,-4.74055290222
2048,-0.590999960899,-0.177416056395,3.64275217056,-0.688151240349,0.902144789696
1111,1.04869997501,-0.864970445633,1.88028597832,1.11214745045,-0.161311775446
5154,-1.00235009193,0.199706241488,-2.14172101021,-1.47508132458,-0.195706292987
2920,-1.04869997501,-0.0628947913647,2.13223075867,-0.220804095268,-0.0959320664406
3122,0.454950004816,-0.435010910034,-0.008828535676,0.179855763912,-0.468438625336
2769,0.363499999046,-0.503468215466,1.24859714508,1.06422436237,0.81737357378
5900,-0.39745002985,0.107525773346,1.52564013004,-4.94850683212,0.628823876381
6304,-0.693050026894,0.514535963535,1.52916872501,-0.188195705414,-0.0490539558232
5211,-0.00760000944138,0.991248309612,1.66221356392,0.0994455069304,1.07030034065
2886,0.456149995327,-1.56314265728,0.623098373413,1.03915286064,-1.12765979767
9261,-0.899999976158,-0.63195925951,0.625703155994,1.20261716843,-0.379000008106
8569,0.129000008106,-0.307450711727,2.09576630592,0.227046877146,0.367319196463
3303,-0.394349992275,0.674527108669,-0.0987593829632,-0.695062041283,0.573880732059
5331,-0.0283499956131,0.143239140511,1.34073472023,-1.0546888113,0.814328670502
5347,-0.466300010681,-0.525139451027,0.989883184433,-0.126658856869,0.845668435097
4638,-0.624199986458,0.239905804396,2.7745847702,0.648069322109,0.124415323138
2264,3.2920498848,0.241017758846,1.15871238708,0.353332519531,-0.0863589793444
1029,-0.37944996357,0.410575121641,1.052536726,-0.259142011404,0.20814576745
1027,-0.217349991202,-2.57218408585,-1.90685617924,-0.261990725994,-0.750967144966
2597,-0.706300020218,-0.385312974453,1.46396434307,0.608373701572,0.284481078386
55847,1.52690005302,0.777398347855,-0.854460120201,-0.120853185654,0.227510452271
25803,-0.0557500012219,0.867573797703,0.420056462288,-0.12367554754,0.497555941343
3480,-0.290350019932,0.633780777454,-1.72339749336,0.503831267357,0.32885530591
2946,-0.552150011063,-0.0873911827803,-0.627122461796,0.31196719408,0.542596459389
9517,-0.502000033855,0.294345676899,0.654512643814,-0.413305073977,0.123584426939
25987,-0.206299990416,0.864719927311,1.64255559444,0.386195272207,0.806406974792
23670,0.455900013447,0.654286324978,-0.779279172421,-0.730136752129,0.595454573631
11182,1.19814991951,2.04536294937,1.53125858307,0.640101075172,0.158123403788
2146,-0.171249985695,-0.430722922087,-0.545953571796,-0.650655031204,-0.360739916563
3385,-0.497850000858,0.580238044262,-0.747712135315,-0.107164613903,0.538812875748
5261,1.18939995766,-0.127790689468,-1.0331401825,0.624212503433,0.93047785759
10765,0.22310000658,0.981392204762,0.0447091124952,0.791891515255,-0.578679203987
25839,-0.0494000017643,0.580211281776,1.50468409061,-0.0189647078514,0.282201588154
4172,-0.0121999979019,-0.580118358135,-0.214753225446,0.162721469998,0.662955760956
23161,-0.0370500013232,0.331365823746,0.874584794044,1.25823807716,0.879278481007
10298,-0.762950003147,-0.835629701614,0.63237708807,-0.812636137009,-0.377675384283
1802,-0.156900018454,0.292796164751,0.381549149752,0.111874118447,0.614021420479
58533,-0.220349997282,1.3583817482,-2.17081904411,-0.258011132479,-3.59262108803
147179,0.311749994755,-0.383942872286,-0.14243273437,-0.216637045145,0.417189061642
29937,-0.266400009394,0.472093075514,0.295969128609,0.449310600758,1.5254420042
6184,-0.69010001421,0.262916088104,-2.40890836716,-0.804661750793,0.262459784746
9854,-0.0649999976158,0.181234300137,-0.0205406695604,0.84688615799,1.16932702065
2553,-1.3506000042,1.02557778358,-0.315780699253,0.195936411619,0.303541690111
5440,-0.0719500035048,-0.62056350708,-2.5931198597,-1.58046746254,-1.8273140192
54623,0.0415499955416,0.518465220928,-0.140031158924,1.24437332153,1.38199007511
9533,-0.106000036001,-0.658494532108,-0.460082381964,1.15537524223,0.657417833805
8607,-0.339049994946,0.785416662693,-2.53080868721,0.913704872131,0.850370466709
207,0.00200000405312,-0.179391995072,-0.102722346783,-1.17342185974,0.0745668411255
26054,-1.0230499506,-0.416979253292,0.0164898335934,0.410993635654,-0.356355518103
10682,0.919499993324,2.21942448616,-1.86544597149,0.14905038476,0.534083902836
8573,-0.504549980164,-0.222482651472,4.55488348007,0.210663884878,-0.498724132776
23378,0.534799993038,0.536642968655,1.04230499268,0.394911587238,0.0108099095523
8553,0.308099985123,0.527265369892,0.4733684659,0.30677318573,0.0933725833893
622,-1.62249994278,-0.970074057579,-0.888227581978,-0.104159131646,0.284089028835
9467,0.530300021172,-0.604613006115,-1.18238520622,0.964660108089,-0.457322865725
5525,0.0540999919176,-0.987925291061,-1.75863862038,0.663189888,0.553447067738
256364,0.112999990582,0.53495824337,1.56368601322,-0.699205815792,0.907345831394
332,-0.287349998951,0.156277298927,-0.638728022575,-0.688808739185,-0.132978692651
2058,-0.326400011778,-0.176739513874,-3.21485495567,-0.425877600908,-0.0296007394791
7849,-0.489850014448,-0.889711618423,1.61380076408,0.00939851999283,-0.55033737421
23244,-0.990499973297,0.31550386548,-1.12572312355,0.249566242099,0.170465886593
7494,0.153699994087,0.230627834797,-2.13608145714,-0.69330060482,-0.0570975318551
4836,0.268000006676,1.03510439396,0.554149270058,-0.123013734818,1.02626252174
23647,-0.370350003242,-0.514342844486,0.45006275177,-0.144775137305,0.237822562456
10617,0.0495499968529,-0.0411040596664,-1.07035028934,-0.304824948311,0.0107307732105
2184,0.606550037861,0.164177104831,1.65015053749,1.57880699635,0.301191061735
5355,0.0712500065565,-0.439938783646,1.40868663788,0.46878516674,0.513771295547
6659,-1.94794988632,-0.0144722945988,-0.0377479493618,0.293995678425,0.293140053749
7016,1.10360002518,0.135582566261,0.740060508251,1.03895235062,0.650912046432
90861,-0.65674996376,0.581050395966,-1.39543926716,0.391834914684,0.555456876755
10670,-1.24985003471,1.93355929852,0.236113518476,0.317604005337,1.12432694435
79071,1.26670002937,3.3541636467,-1.41215574741,-1.08475923538,-0.288693070412
64746,0.837199985981,0.163999468088,-1.65931200981,-0.93280518055,-1.21931195259
5366,0.712749958038,-0.521721720695,0.310773521662,0.619174599648,-0.229237526655
11344,-1.12374997139,0.0758909136057,0.501276552677,-0.750064253807,-0.478145867586
10013,-0.111150026321,-0.223908007145,1.13184654713,0.100463360548,-0.428425133228
5829,0.646149992943,0.911954700947,1.94427216053,0.36737549305,0.239640474319
5257,-1.33085000515,-0.766889870167,1.76286709309,0.0584380328655,0.020254611969
22794,-0.586100041866,-0.0487152524292,1.29491066933,-0.971255302429,0.348039358854
9761,-0.55060005188,-1.21168398857,-0.185794144869,-0.348704636097,-0.342003166676
23326,0.0780999958515,1.17294299603,-4.04852437973,-1.62936019897,-1.75471830368
10972,-1.00099992752,-0.741612553596,-0.32719168067,0.0665453374386,0.283598780632
10523,-0.869650006294,-0.0572068691254,-1.4669213295,-0.174900710583,0.407373011112
79090,-0.347550004721,0.585734784603,1.44741070271,-0.120408147573,0.700898587704
27032,-0.144100010395,0.100421950221,0.500907301903,-1.17638802528,-1.25189518929
9097,0.667850017548,0.726930499077,1.09928882122,0.151616990566,-0.784978032112
10513,-0.0993500053883,0.19103744626,-1.08700060844,-0.801926851273,-2.80325317383
1891,-0.634549975395,-1.49869453907,0.120895594358,0.0475360900164,-0.882503867149
3066,-0.994100034237,-0.17354786396,-0.730355858803,-0.205388143659,0.71796131134
9801,-0.193250000477,-0.978798747063,-1.92597997189,-0.768413305283,0.382429510355
1459,0.692300021648,-0.134606987238,0.193820267916,0.423643499613,0.097939491272
9703,-0.258799999952,-0.0091799274087,-0.746430277824,0.44526219368,1.13725221157
10606,-0.123400002718,-0.200870588422,0.33520373702,-0.128191411495,0.182698711753
1017,0.297500014305,-0.311159908772,-0.431534081697,0.762792348862,0.00388270616531
9813,0.247500002384,0.430158555508,-0.150006592274,0.809983432293,0.711533308029
7485,-0.0348500013351,0.423332571983,-1.47402572632,-0.537858009338,0.0293462872505
2109,-1.10039997101,-0.433938235044,-1.13197422028,-0.633722543716,-0.571196198463
23271,0.480500012636,0.379728764296,-0.490216016769,0.440759241581,0.2161757797
9915,0.216899991035,0.367039978504,-0.745569348335,1.17320883274,0.151548683643
9552,0.622850000858,0.369022667408,1.49958634377,-2.99460339546,-0.413422673941
93487,-0.577900052071,-0.117226168513,-1.33532214165,-1.11464416981,-0.894918441772
2956,-0.458600014448,-1.28124880791,0.296957135201,1.47823989391,-0.750764846802
11065,0.318100005388,0.467456459999,-1.21405255795,-0.034519508481,0.413796395063
9653,0.0209999978542,0.737642228603,2.04315400124,0.570266187191,0.209795922041
200081,0.645650029182,0.945604979992,-1.73970270157,0.513554573059,0.864280700684
3337,0.134999990463,0.481173992157,-2.19902253151,-2.2932434082,-1.62970304489
11073,0.656350016594,0.0963847190142,-0.449409484863,-0.00603555142879,-0.356459766626
23,1.92359995842,-0.184214323759,0.6180986166,0.167793095112,-0.16090027988
5641,-0.131750017405,0.180531516671,1.2149207592,-0.241334676743,0.156907021999
8720,0.395200014114,0.174094900489,2.61127090454,-0.712656199932,-0.984323143959
10782,1.1603000164,0.146390199661,0.687021017075,-0.0677811205387,-0.417483389378
25932,-0.692399978638,-0.363422870636,-1.16478729248,0.455166965723,0.326153874397
3028,-0.6875,0.302368879318,-0.746473908424,-0.444816350937,0.320544332266
6804,-1.28824996948,-0.110850133002,2.52127289772,-0.227269098163,0.506130337715
890,-0.446949988604,-0.0348975099623,-0.909951329231,0.26556417346,0.910117328167
6390,-1.71460008621,-0.789507091045,-3.24719524384,-0.450274288654,-2.56532001495
4303,0.0109500139952,0.801419258118,0.268241077662,-0.444552481174,-0.300542026758
10953,0.0536499992013,1.46842384338,-0.449913978577,0.727344274521,1.39059841633
22889,-0.330399990082,-0.756734848022,-1.79169034958,0.168316051364,0.340147763491
3098,-0.162649989128,0.806708455086,0.0269749760628,0.133103370667,0.689228713512
11044,0.897199988365,-0.341092824936,0.304139226675,0.482772797346,-0.00608778744936
8985,0.183550000191,-0.391845703125,-3.08421254158,1.65262460709,0.948730945587
66008,-0.373549997807,-0.0867942422628,-0.565113186836,-0.208861887455,-0.181468576193
9217,-1.68645000458,-1.36016428471,-0.394579172134,-0.333559393883,0.0609204620123
701,0.703750014305,-0.356230914593,0.48558345437,0.702728688717,-0.297578662634
6182,-0.605700016022,-0.515236675739,-0.428610622883,-0.301200032234,-0.291104704142
4860,0.265550017357,0.933176100254,-0.652684926987,-0.178746327758,0.726473331451
7398,-0.424099981785,0.196231871843,-2.73189640045,-1.51951789856,-1.43025684357
6117,-0.714550018311,-0.452239871025,-0.678231716156,-0.497283667326,-0.247029736638
23588,-0.347450017929,-0.0964296385646,0.08397346735,-0.70631313324,-0.780450224876
949,-0.121899999678,0.459604591131,0.10810302943,-0.660476744175,-0.287733912468
7168,-0.335550010204,0.450714349747,-0.253640770912,0.497377276421,0.666237592697
9375,-0.555850028992,0.420634835958,-2.5663049221,-0.577054142952,-0.550500631332
4927,0.257299989462,0.336624234915,1.74196302891,-0.312559455633,0.208743229508
2523,0.329750001431,-0.712899923325,0.690062522888,-1.62692022324,-0.572834253311
58497,-0.587399959564,-0.356481611729,2.82097625732,-0.750553667545,0.70913285017
6856,-1.42460000515,-0.209714010358,-2.84066200256,-0.465128958225,-0.936323165894
26036,-1.24150002003,-0.640814006329,0.409365534782,-0.296644926071,-0.420639574528
10206,0.927799999714,-0.486996173859,0.924169480801,0.701363384724,0.0736798122525
25793,-0.171100005507,1.16251385212,0.3476780653,0.0947234034538,1.21383786201
55556,0.0100000053644,0.29624658823,-1.4461581707,-0.0442914962769,-0.446972668171
3978,-0.793699979782,-0.311162024736,-1.18300998211,0.180239245296,-0.0915173739195
10681,-0.78869998455,-0.974513232708,0.82564496994,1.19929385185,-0.0498915016651
3638,1.49570000172,1.63314008713,-2.47159004211,-2.07289743423,-2.11942052841
8349,0.864650011063,0.0475164428353,1.27802634239,0.903681576252,0.205512359738
6275,0.60070002079,-0.914208948612,-0.0568404942751,0.961233794689,0.676993966103
3895,-1.26719999313,-0.666811525822,-7.55041837692e-05,1.37288856506,0.544760167599
392,-0.797849953175,0.314887166023,-0.266924351454,-0.58082151413,0.1631064713
9170,0.708550035954,0.361045211554,0.725704073906,0.580841183662,0.288120090961
80347,-0.934849977493,0.488223850727,-1.09749782085,-0.309622317553,0.179575562477
23300,0.429949998856,0.512083411217,-1.62283194065,-1.09685957432,-0.76317679882
836,0.186650007963,1.13549864292,0.719832360744,-0.0192630290985,-0.469353944063
11188,0.483900010586,0.406409531832,-0.0297089219093,-0.606152892113,-0.466111958027
10898,-0.0062500089407,-0.186958432198,2.28833603859,-0.809301495552,-2.695135355
9276,-0.748450040817,-0.502411186695,0.920332968235,0.0820715501904,0.0529690682888
1647,0.247850000858,-0.18505987525,1.06735920906,-2.42388701439,0.126196742058
10285,0.721249997616,-0.893583416939,-1.0819054842,-1.51261115074,0.655787885189
23386,-0.208649992943,1.21050846577,0.210214719176,-0.508194804192,0.620241522789
3156,2.0595998764,2.83187437057,-0.230705559254,1.14175772667,0.877603650093
10237,-0.434550017118,-0.23117390275,-0.315918534994,-0.17877215147,0.54615432024
7077,1.19414997101,0.0527376309037,0.958980560303,0.929967999458,0.487783074379
11157,-0.0606999993324,0.355672776699,-1.96975135803,-0.569067001343,0.236731141806
22908,-1.04799997807,0.330230653286,-2.54979634285,-1.03087079525,-0.259441584349
