rid,DEB001_MCF7_6H:BRD-K05485208-001-01-1:25,DEB001_MCF7_6H:BRD-K05485208-001-01-1:10,DEB001_MCF7_6H:BRD-K05485208-001-01-1:5,DEB001_MCF7_6H:BRD-K05485208-001-01-1:1,DEB001_MCF7_6H:BRD-K05485208-001-01-1:0.2,DEB001_MCF7_24H:BRD-K05485208-001-01-1:25,DEB001_MCF7_24H:BRD-K05485208-001-01-1:10,DEB001_MCF7_24H:BRD-K05485208-001-01-1:5,DEB001_MCF7_24H:BRD-K05485208-001-01-1:1,DEB001_MCF7_24H:BRD-K05485208-001-01-1:0.2,DEB001_PC3_6H:BRD-K05485208-001-01-1:25,DEB001_PC3_6H:BRD-K05485208-001-01-1:10,DEB001_PC3_6H:BRD-K05485208-001-01-1:5,DEB001_PC3_6H:BRD-K05485208-001-01-1:1,DEB001_PC3_6H:BRD-K05485208-001-01-1:0.2,DEB001_PC3_24H:BRD-K05485208-001-01-1:25,DEB001_PC3_24H:BRD-K05485208-001-01-1:10,DEB001_PC3_24H:BRD-K05485208-001-01-1:5,DEB001_PC3_24H:BRD-K05485208-001-01-1:1,DEB001_PC3_24H:BRD-K05485208-001-01-1:0.2
10972,0.0138548314571,-0.360740661621,-0.0314271636307,-0.196792572737,-1.72447097301,0.149736687541,0.284201860428,0.467611551285,-0.0514789745212,0.0187765657902,-0.12890586257,-0.392690658569,0.581930696964,-0.508488833904,-0.415711969137,0.191351354122,-0.729303181171,0.249739944935,-0.118350110948,-0.306954592466
10523,0.216461718082,-0.0447490662336,0.700174450874,0.348971158266,-0.394860893488,0.428696155548,-0.26364132762,-0.0400315858424,-0.21370524168,-0.634221851826,0.442380279303,0.298205345869,0.352044463158,0.615128695965,0.157192915678,-0.00583231449127,0.195706143975,-0.0402796119452,-0.249996975064,-0.833142459393
79090,0.438669502735,1.09347033501,-0.17206299305,0.914611697197,-0.139591112733,0.389959514141,-0.0394550859928,-0.0952406674623,-0.286092877388,0.0771721899509,0.865398526192,-0.296392798424,-0.459892868996,0.629195392132,-0.150592565536,0.0460949391127,-0.610579848289,-0.124496415257,0.0879782736301,0.464626967907
27032,-0.361810475588,-0.421099454165,-0.202903717756,0.497636795044,-0.596385240555,-0.577145695686,0.276148796082,-0.428034573793,-1.21510660648,-0.62114238739,-0.285962492228,-0.345631927252,-0.0718768164515,-0.267530500889,-0.508006393909,-0.283700168133,-0.380631357431,-0.682113289833,-0.760660767555,-0.171127259731
9097,-0.181162655354,0.601458311081,-1.02089357376,-0.239161476493,-0.339784622192,0.0457604601979,-0.137919455767,-0.0441820845008,-0.594374060631,-0.158323228359,0.460783958435,-0.567286729813,-0.425525724888,-0.0321729369462,-0.29716026783,-0.485222876072,-0.633288860321,-0.116212025285,0.711178302765,0.390075385571
10513,-1.38114416599,-0.00638892129064,-0.529178500175,-0.0057645784691,-0.69574958086,0.404030174017,0.0543312840164,0.14711523056,0.248225003481,0.24782282114,0.197741508484,0.159347385168,-0.17358443141,0.161057800055,0.163953855634,-0.053278606385,-0.0307627767324,-0.30591455102,-0.5455108881,-1.03631615639
1891,0.282517105341,0.19922426343,-0.132810801268,-1.42126619816,-0.399491637945,-0.718151271343,0.645255148411,-0.0966839641333,0.019395776093,0.192481428385,-0.305514752865,-1.77576446533,-0.882811903954,-0.709742665291,-0.124460443854,-0.130361229181,-0.46446454525,-0.12034381181,0.514177143574,0.713635742664
3066,0.500631034374,-0.342929452658,0.485370635986,0.244686335325,-0.560931265354,0.482754349709,0.218793615699,0.642776012421,0.508537948132,-0.359103292227,0.503672003746,0.0289699472487,0.537603437901,-0.118542030454,0.0925712734461,0.41232073307,0.418592691422,0.812859833241,0.0762529298663,0.276209712029
9801,-0.214475274086,-0.138743266463,0.462925255299,-0.202139750123,0.400491118431,-0.0357172861695,0.572225034237,0.281001925468,0.913505971432,1.23792946339,-0.161189854145,0.211521744728,0.620955109596,0.721303999424,0.128532022238,-2.12454009056,-0.612909972668,-0.129650980234,0.0872109383345,-0.0190773215145
1459,-0.21177084744,0.546504735947,-0.246852681041,0.00351094687358,-0.117965459824,-0.786629259586,-0.675941944122,-1.09088695049,-0.509557783604,0.257418096066,-0.184232860804,-0.976953208447,-0.688445687294,0.0793964788318,-1.16987717152,-1.96894979477,-1.10662221909,-1.24661946297,-0.229107350111,0.109060063958
9703,0.716765403748,0.781312346458,2.06768488884,-0.568604886532,0.0558264292777,1.6485543251,-0.540636003017,0.48746868968,0.121144846082,-0.460822850466,0.498186767101,0.479187250137,0.744011163712,0.549470901489,0.622286140919,0.803235352039,0.775699138641,1.19021773338,1.02603161335,0.966867983341
10606,-0.00748712942004,-0.106343656778,0.0331343337893,0.780740499496,-0.831343591213,-0.537645161152,-0.715394318104,0.0236006341875,0.203245520592,-0.146581381559,0.628061711788,0.247825577855,0.237221702933,0.177473336458,-0.447499096394,0.431166410446,0.638100802898,0.745395839214,-0.491430491209,-1.25165188313
1017,-0.742983460426,0.0365295633674,-1.40191566944,0.466108679771,-0.361203074455,-0.301688045263,0.397078067064,0.143060877919,0.273859918118,-0.431115418673,-0.240251511335,-0.408076196909,-0.07829310745,-0.0519686415792,-1.43463504314,-1.63624286652,-1.62874662876,-0.219684481621,-0.543559789658,-0.202633187175
9813,0.222606047988,0.620167255402,-0.386771887541,-0.128386408091,0.997393906116,-0.805186271667,0.248974278569,0.0178107861429,0.209958255291,0.270546793938,-0.419199973345,-0.783240556717,-0.467390537262,-0.255120903254,-0.209954977036,-0.458711057901,-0.647655248642,-0.331358999014,-0.576201856136,-0.17755484581
7485,-0.71798068285,-0.659667730331,0.386389434338,-0.314113944769,-0.950136184692,0.353109359741,0.608173549175,0.391220659018,-0.256620109081,0.14545340836,0.224051043391,-0.680705189705,-0.49047100544,0.211087733507,-0.0945511311293,0.184782251716,0.218431800604,0.050658673048,-0.586819946766,-0.884317994118
2109,0.169781237841,0.109295651317,0.589080929756,-0.547728657722,-0.205844551325,0.367729634047,-0.465983748436,0.333060234785,0.205660179257,0.1636172086,-0.842882454395,-0.62387162447,0.565976381302,0.482652127743,0.287357360125,0.257401943207,-0.167107224464,0.14174477756,0.350871682167,-0.228612095118
23271,-0.340401858091,0.376032590866,-0.1222416237,-1.02063453197,-0.0693986937404,-1.11087489128,0.254661977291,-0.695494830608,-0.30332493782,0.498272836208,0.133756786585,0.284942537546,-0.562240123749,0.380231291056,0.273297190666,-0.821981310844,-0.795555055141,-0.955000281334,-0.50458663702,-0.0789168104529
9915,-0.0386484265327,0.210046127439,-0.416119456291,-0.14452251792,0.615574717522,-1.86064219475,0.0725301802158,-1.35643064976,-0.0777984261513,0.466122150421,-0.663465261459,-0.552519142628,-1.3414400816,-0.978760063648,-0.278686672449,-0.944932579994,-0.369335532188,-1.07981669903,0.0909791439772,0.233184337616
9552,0.191212162375,0.067401021719,0.0132610294968,0.454237192869,-0.602613151073,0.00928146019578,-0.311402052641,0.196083962917,-0.519940257072,0.421674132347,0.0959715098143,-0.150680720806,0.026681996882,-0.296390771866,-0.548128306866,-0.679859161377,-0.602274596691,-0.902370333672,-0.467006832361,0.283481478691
93487,-0.578098654747,-0.567150950432,0.502964138985,0.0398953780532,0.0586999729276,0.0943061634898,0.600875794888,1.14451289177,0.213940948248,-0.0150892576203,0.174120932817,0.529072582722,0.270470023155,0.305389463902,0.548034787178,-0.176546916366,0.170193627477,-0.329076290131,-0.863891482353,-1.26835823059
2956,-0.125520855188,0.38769865036,0.513567268848,-0.0584127381444,0.451128840446,0.439760088921,-0.0847702249885,-0.0662593171,-0.105868630111,-0.0622567348182,0.243920892477,0.675265014172,0.240964025259,1.11467218399,0.216924205422,-0.152238726616,0.3171672225,-0.290049493313,0.292918652296,-0.330575853586
11065,-0.801024913788,-0.142202824354,0.410106062889,-0.414458453655,0.546671271324,-0.0475828498602,0.269255578518,0.48703545332,0.245256900787,0.0197102129459,0.43549311161,0.000119477510452,0.227322876453,0.217411220074,0.70900028944,0.184383541346,0.446218371391,-0.224427998066,0.455263137817,0.37194943428
9653,-0.151628196239,0.339734852314,-0.632305145264,-0.573418259621,0.619603872299,-0.83883613348,0.0180298443884,-0.756208896637,0.295037716627,-0.431136012077,0.753563284874,-0.164971500635,-0.596745252609,-0.46294683218,-0.342311263084,-0.414549708366,-0.226667553186,-0.755111694336,0.0372079052031,0.610754132271
200081,0.428845793009,0.420383095741,0.712982833385,-0.495435327291,0.836604773998,0.229109704494,-0.0132044656202,0.513647258282,0.20454441011,-0.456409394741,0.474296957254,0.869415521622,0.0301837176085,0.703309714794,0.704014062881,0.708927989006,0.493759810925,0.575107038021,-0.172664359212,-0.0215206220746
3337,-0.462341576815,-0.391744881868,-0.273209422827,-1.77993893623,-0.453502953053,-0.093294300139,0.562135338783,-0.549468457699,0.335104256868,-0.0836641564965,0.114392258227,0.0140071958303,0.0407424420118,0.198805749416,0.206376820803,0.0612492486835,0.10949189961,-0.252397477627,-0.115526802838,-1.63143563271
11073,-0.441466122866,1.7620267868,-0.174983978271,-0.552349984646,0.347325503826,-0.334871709347,0.452812284231,-0.368748694658,0.438621819019,0.0738573744893,-0.375515937805,0.384239733219,0.0380943119526,1.04307973385,0.95887029171,0.238960593939,-0.233442813158,-0.426619917154,-0.0269692912698,0.370438456535
23,-0.597698032856,0.134548023343,-0.446912378073,0.262037545443,-0.0676973313093,-0.900517046452,0.0829914808273,-0.686135590076,-0.518649101257,-0.176621615887,-0.46132004261,-0.132303968072,0.0594048947096,-0.212291359901,-0.290403157473,-1.1944129467,-1.16611778736,-0.650658249855,-0.479808926582,-0.0261664539576
5641,0.0907166525722,2.21122264862,-0.207869410515,0.205008238554,1.74412870407,0.285530596972,-0.322449296713,-0.0452749952674,-0.0191878303885,-0.200668931007,0.0851063728333,0.0690046548843,0.00539149902761,0.168448075652,0.299990683794,0.147942066193,0.374279201031,0.209213763475,0.583863139153,-0.0184451155365
8720,-1.02967476845,-0.0305609274656,-1.19326484203,0.0759296342731,-0.879889547825,-0.691158533096,0.437936514616,-0.569615185261,2.21127986908,-0.16858419776,-0.308034092188,-0.18459764123,-0.386350125074,0.0747922286391,-0.397478997707,-0.719909071922,-0.718202292919,-0.846939921379,-1.40803015232,-0.99472784996
10782,-0.1358294487,0.658694028854,0.359935998917,0.969214558601,0.114838801324,-0.30925026536,0.168523877859,-0.542489111423,-0.689048111439,-0.28763115406,0.463978588581,-0.222626149654,-0.434410452843,-0.33845064044,-0.286164551973,0.00942716002464,-0.350877046585,-0.573963105679,-0.159165084362,0.202235549688
25932,-0.434887647629,-0.510288894176,-0.226092085242,-2.24413824081,-0.695812642574,-0.409961223602,-0.326711922884,-0.262719362974,0.208448335528,0.369588911533,-0.128196880221,0.176289707422,0.0443373024464,-0.415251433849,-1.27270066738,-1.66264235973,-1.24218559265,0.369444847107,-1.09504270554,-0.172425925732
3028,0.507897734642,-0.0458679497242,0.813260436058,-0.103010356426,-0.073589861393,0.579880297184,-0.0593577325344,0.265293717384,0.707482874393,-0.352336347103,0.926313281059,0.333720684052,0.822912991047,0.254300624132,0.234429851174,-0.101601921022,0.183775559068,0.311227500439,0.775101542473,0.647496879101
6804,2.50240826607,-0.387678742409,1.11190319061,0.0102364830673,0.619026124477,0.240614712238,-0.325534641743,0.0346806719899,-0.237036079168,0.239104524255,-1.6590514183,-0.636886417866,-0.836062788963,0.229134708643,0.162299364805,-0.903518915176,-0.317288219929,-2.5964384079,-0.594206631184,0.072380065918
890,0.531498908997,-0.0761230513453,0.110953323543,0.592620849609,-0.433107346296,1.08346962929,0.161600589752,0.604403674603,0.192787885666,-0.739654123783,0.426366895437,0.345381051302,0.368579268456,0.190805196762,-0.383051097393,-0.313075006008,-0.13965152204,-0.440944135189,-0.317505329847,-0.07987267524
6390,0.224094882607,0.227825194597,0.524125814438,-0.810404777527,0.13561411202,0.458068877459,0.664316833019,-0.0520987734199,0.720973789692,0.805799424648,0.907863378525,0.762848675251,0.392944008112,0.436315983534,0.401632070541,0.438394010067,0.624787092209,0.608932435513,0.484565764666,0.911036193371
4303,0.0265025906265,-0.22063818574,0.118643201888,0.464002907276,0.236542403698,0.283956289291,-0.142984703183,0.193421006203,-0.308945685625,-0.353790611029,0.0401947423816,0.259806901217,-0.205812633038,0.899029433727,0.316353827715,-0.0937449485064,0.244737848639,-0.0860081240535,-0.262616246939,-0.451065003872
10953,0.189469590783,0.204245150089,0.136410787702,-1.45830869675,2.99820351601,1.45717132092,-0.010078788735,0.309933662415,1.81215000153,-0.297831296921,0.589855790138,0.882347941399,0.583099842072,0.817731976509,0.78119212389,0.56407558918,0.300825208426,-0.458332955837,1.02309238911,-0.285771042109
22889,-0.242930576205,-0.0841174945235,0.165411487222,-0.625900566578,0.794033706188,-0.0319570973516,-0.0278294682503,-0.0365647375584,-0.386668205261,-0.901142537594,0.75918596983,-0.300064176321,-0.431968331337,0.49233224988,0.626280069351,-0.306300312281,-0.220190644264,-0.832554161549,-0.376673519611,0.404902398586
3098,-0.619754433632,-0.156020015478,0.779849588871,-0.650044679642,-0.601707696915,0.589502990246,-0.619412600994,-0.0592796616256,0.255339860916,-0.631192564964,-0.021126486361,0.328555434942,0.497493028641,-0.117786414921,-0.0702546313405,0.580338716507,0.672464609146,0.560330688953,-0.113729923964,-0.471259117126
11044,-0.321456044912,0.209922760725,-0.726060628891,0.48178216815,0.634348452091,-1.66251778603,0.00500661786646,-0.628272950649,-0.0303009487689,0.163506925106,-0.457270443439,-0.244149029255,-0.800358295441,-0.776332736015,-0.261372923851,-0.420142829418,-0.0797916948795,-0.723101258278,0.0675570741296,-0.376989483833
8985,-0.904190778732,0.14344599843,0.782892227173,-0.175732761621,0.335087627172,-0.0611044988036,-0.900196731091,-0.321548998356,-0.292900651693,-0.572382211685,-0.471563458443,0.13072745502,0.266609668732,0.145636349916,-0.108233779669,0.453163027763,0.392297953367,-1.35375070572,0.157257571816,-0.0315302163363
66008,0.731357514858,-0.104600891471,0.61913639307,-0.142889261246,-0.262267649174,0.23152038455,-0.128089845181,0.177608892322,-0.328732848167,-0.266938656569,0.120501726866,-0.0312917940319,0.378113031387,0.656613051891,0.7945561409,0.643878340721,0.0440757498145,0.725000798702,-0.295668810606,-0.375897169113
9217,0.00691443681717,-0.50081384182,0.250151693821,-0.382206082344,-0.514650940895,0.501978516579,1.00528109074,0.0445339493454,0.670671820641,0.640226602554,0.191591456532,-0.0842121988535,0.462293207645,0.355050623417,0.338285982609,-0.0448015779257,-0.402456194162,1.04127120972,0.41254016757,0.527870476246
701,-0.464556902647,0.322137236595,-1.16448521614,0.293967455626,0.616405427456,-1.10483038425,0.148580372334,-0.480623602867,-0.0808520168066,0.101180076599,-0.583473742008,-0.390893995762,-0.692299187183,-0.660303592682,-0.367618143559,-1.00933420658,-0.537825465202,-0.743098974228,-0.309413313866,0.326345860958
6182,0.132233932614,-0.530260145664,0.168694734573,-0.567577958107,-0.329470098019,0.935754060745,0.410775303841,0.551195681095,0.134365797043,0.568843722343,0.330744624138,0.429626047611,0.0239515602589,-0.0763959288597,0.0382473468781,0.569960296154,0.0309623815119,0.0588047504425,-0.093511544168,0.126369833946
4860,0.799434542656,0.0014196401462,1.17861056328,0.0494680702686,-0.269180268049,0.807828783989,0.0486889332533,0.541916787624,0.344426721334,0.0422243289649,0.799109220505,0.636662781239,-0.275397211313,-0.152049571276,0.176631584764,0.823361515999,0.80897796154,0.887404084206,0.91396600008,0.492693811655
7398,-0.600732624531,-0.393334835768,0.315374970436,-0.914425373077,-0.387889176607,0.427413165569,0.240492761135,0.543133556843,0.250956147909,0.320843458176,0.444974899292,0.258977919817,0.320980995893,0.607862234116,0.703786671162,0.384147584438,0.347805440426,0.384840160608,-0.436305701733,-1.30207920074
6117,-0.452029973269,-0.540700674057,0.0038542994298,0.569156169891,-0.092981480062,-0.27032610774,0.130393341184,-0.276029497385,-0.0668627023697,-0.259140282869,0.135392516851,0.431637048721,0.394864976406,0.088237196207,0.117914587259,-0.0803477317095,-0.229832544923,-0.348676979542,-0.244364649057,-0.117729388177
23588,-0.135323941708,-0.049474272877,0.00955286249518,-0.29174938798,-0.666314899921,-0.132753521204,-0.494344204664,-0.0770002752542,0.17482174933,0.686668694019,-0.0205382108688,-0.115759506822,0.428795695305,-0.144723236561,-0.171820789576,-0.329839766026,0.431586652994,0.0847164988518,2.39306807518,0.000149473547935
949,-0.517650306225,-0.878536701202,-0.102134250104,-0.0347725003958,-0.582000076771,-0.219552770257,-0.307104021311,0.301274269819,-0.637903869152,-0.569009482861,-2.09827804565,-0.504623293877,0.501297533512,0.123960994184,-1.43545627594,-0.054999127984,-0.480565845966,0.394257605076,0.16944539547,0.0836761072278
7168,0.614158213139,0.11698218435,0.919561266899,-0.592348814011,0.493443131447,0.63640421629,0.269724041224,0.343273878098,-0.257698625326,-0.391874730587,0.205104783177,0.331310331821,-0.0177429057658,0.760726809502,0.466718018055,-0.113854944706,0.980090737343,-0.329999446869,0.306759893894,-0.243359595537
9375,0.83474957943,-0.121657401323,0.287809073925,0.0653298124671,-0.0464434251189,0.30540767312,-0.15131226182,0.0426060222089,-0.150228619576,-0.461699217558,0.348209738731,0.264948487282,-0.406855285168,0.433108448982,0.249683409929,-0.240422978997,-0.0848437547684,0.35283818841,-0.105431318283,0.00126861780882
4927,0.347406208515,0.251740336418,0.700730204582,0.839256048203,-0.503398478031,0.628919064999,0.442065864801,0.353674948215,-0.141913130879,0.000506273470819,0.208203047514,0.369156748056,0.868330836296,-0.056248575449,-0.256458759308,-0.171110540628,0.209988087416,0.40334880352,0.125624418259,-0.0470583587885
2523,-0.240240961313,-0.270304679871,-0.812062621117,-0.0515973307192,0.359150141478,-1.00374996662,0.0968503952026,-0.528430581093,0.372927725315,0.373095184565,-0.550397098064,-0.623390674591,-1.14782333374,-0.921741127968,-0.475816905499,-0.891952633858,-0.56870663166,-0.531430900097,0.188771292567,0.37930777669
58497,0.281239837408,-0.563921391964,0.281910508871,0.252846837044,-1.44360589981,0.849702298641,-0.019831283018,0.0233922321349,-0.304727107286,-0.584490060806,-0.271067023277,-0.302438408136,0.1779961586,-0.1202570647,-0.12371622771,0.0622650124133,-0.351362586021,-0.177816748619,-0.543312489986,-0.195311799645
6856,-0.10407871753,-0.675135791302,-0.312033414841,0.63383513689,-0.695114970207,0.0590017437935,0.380414783955,-0.186645627022,-0.0506011992693,-0.232981488109,-0.000482657924294,-0.194754466414,0.175374537706,0.00480151176453,-0.489872008562,-0.194607168436,-0.103810839355,-0.513404130936,-0.308768630028,-0.1559651196
26036,-0.710413873196,-0.438430219889,-0.913191497326,0.373763948679,-0.569513559341,0.202701076865,-0.0440915636718,0.530556380749,-0.865683674812,-0.572108209133,-0.432337522507,-0.551476895809,0.146192103624,-0.413134485483,-0.579133272171,-0.421237975359,-0.38917529583,-0.365067839622,-0.0802057385445,0.184240996838
10206,0.041758518666,0.276226401329,-0.655447363853,1.05642330647,0.46057549119,-0.841425299644,-0.0371126160026,-0.677881062031,-0.187282949686,0.706744670868,-0.421252548695,-0.252211660147,-0.712199568748,-0.703923225403,-0.39560854435,-0.758792459965,-0.221672907472,-0.431576490402,0.0709702223539,0.316018283367
25793,-0.033003218472,0.489850282669,0.153884500265,0.715214490891,-0.784512042999,0.317315340042,-0.849644839764,0.313611716032,-0.266543596983,-0.396929293871,-0.00376208871603,-0.0412833765149,-0.37233915925,0.238008767366,-0.20720243454,0.96602410078,0.832325458527,1.01767444611,0.967451453209,-0.305635899305
55556,0.865985155106,-0.0585785359144,1.03760123253,-0.279629051685,0.288659900427,1.02567398548,-0.551167011261,0.895589351654,0.37286901474,0.0298813283443,0.70191681385,0.758720636368,0.418673723936,0.324689388275,0.296804487705,0.691415607929,0.627023339272,0.60131084919,-0.0941219329834,-0.148688554764
3978,0.0121456896886,-0.115101464093,0.306233972311,-0.308386981487,-0.56329280138,0.706751704216,0.117825187743,0.57391166687,-0.108234226704,-0.0181859210134,-0.239233791828,0.136825174093,0.832966804504,0.621099293232,0.250734508038,-0.173045098782,0.186570137739,0.735181808472,-0.128316432238,-0.0340384244919
10681,0.180612131953,-0.143782809377,0.240236788988,1.2054463625,-0.0524109974504,-0.401652246714,-0.516144454479,0.0183017216623,-0.525681138039,-0.830447018147,-0.317180246115,-0.573372125626,0.188701421022,0.266897976398,-1.02725934982,-0.362874925137,-0.0173532739282,-0.455048024654,0.377458781004,0.368894994259
3638,-0.664080739021,0.0850974023342,-0.433710336685,-1.03041327,0.227546304464,-1.16974270344,0.253475308418,0.0635469630361,0.40825381875,0.129631713033,-0.141003906727,-0.17543746531,-0.613062858582,-0.421857148409,-0.117149710655,0.392897069454,0.0811112225056,-0.757228255272,-1.77021121979,-0.63115477562
8349,-0.280425429344,0.271304041147,-0.468892633915,0.0273372344673,0.200469464064,-0.402526438236,-0.0291063841432,-0.406803637743,-0.432953983545,-0.141933143139,-0.264604240656,-0.29013171792,-0.721265733242,-0.397326767445,-0.1219792068,-0.433080404997,-0.395300596952,-0.764701545238,-0.265859007835,0.540509283543
6275,0.265588611364,-0.383114725351,0.194797739387,0.0335569418967,0.128586426377,-0.250989675522,0.136825025082,-0.194801926613,-0.390896379948,0.188478320837,-0.45956838131,0.0354471281171,0.20273424685,0.381529659033,-0.0178120136261,0.0893767029047,-0.846208155155,0.263036817312,0.284836441278,-0.110184535384
3895,-0.595609843731,0.0541560985148,-0.571185827255,0.539052605629,-0.183754146099,-2.55804085732,-0.791588485241,-0.745174527168,-0.466912925243,0.104028686881,-0.165955856442,0.00296351872385,0.00353487581015,0.175315946341,-0.592284023762,-0.427680253983,-0.5371311903,0.171719491482,-0.684321880341,-0.58784109354
392,0.109697580338,0.24072855711,0.00151653774083,-0.198463991284,0.501987338066,0.51835078001,0.203853443265,-0.0830597579479,-0.168133050203,-0.0256074517965,0.0583057925105,-0.435371935368,-0.332475960255,-0.102415472269,0.13046169281,0.221885129809,-0.420774936676,0.0455446653068,0.23003166914,0.483002305031
9170,-0.494032263756,0.331834375858,0.649041175842,-0.464546084404,-0.0773722976446,0.180675700307,0.473521202803,-0.313538134098,0.00127189280465,-0.476635664701,0.288231432438,-0.160580098629,-0.820207476616,-0.0329001992941,-0.214422315359,-0.317216724157,-0.33149343729,0.11764600873,0.0118904747069,-0.297943741083
80347,0.244451478124,-0.192735552788,0.526141643524,0.0645416006446,-0.0265768244863,0.280135631561,0.0734270736575,0.782423377037,0.206032246351,-0.2509316504,0.28677713871,0.255225837231,0.423128843307,-0.0105878245085,0.571338891983,0.507837951183,-0.0631932839751,0.560855567455,0.417979240417,-1.04601681232
23300,-0.619776844978,-0.698509275913,0.398847073317,-0.212779447436,-0.286832332611,-0.00978657230735,0.480295032263,-0.0621892102063,-0.251475274563,-0.194764465094,-0.0699381828308,0.087142765522,0.254176169634,0.390038609505,0.618548154831,0.141007035971,-0.0676400661469,-0.111276119947,-0.119723133743,-0.428251743317
836,-0.17816400528,-0.429721236229,-0.313496291637,0.234383404255,-0.162010118365,-0.610709130764,0.907264530659,-0.545694172382,-0.205029934645,0.362423330545,0.0615613237023,-0.0340896733105,-0.228956758976,-0.384066820145,-0.482880085707,-0.225711897016,-0.374977767467,-0.300905227661,0.500174820423,0.00788750499487
11188,-0.808279573917,0.179840043187,-0.50882256031,0.781775832176,-0.758446574211,0.268763840199,0.261590063572,-0.0547123886645,-0.680824160576,-0.18997502327,-0.0719326585531,-0.309831738472,0.0437742434442,0.174187839031,-0.116732150316,-0.451568841934,-0.576896965504,-0.870598077774,-0.306934982538,-0.536918222904
10898,0.366960942745,0.803956329823,0.610966920853,0.830161571503,-0.328072488308,0.561975419521,-0.0127563169226,-0.350010663271,-0.37518709898,-0.0897013023496,0.0778416097164,-0.225393757224,0.627714693546,-0.149214476347,-0.65627425909,-0.678948104382,0.396500885487,-0.227762371302,-0.130201876163,-0.410432130098
9276,-0.0948995947838,-0.765799462795,-0.496100664139,0.168044358492,-0.942254900932,0.197493419051,-0.392654955387,0.111281938851,-0.549415588379,-0.81511670351,-0.46073949337,-0.462145805359,0.725682139397,-0.926474869251,-0.634821653366,-0.845525741577,-0.578029096127,-0.439223915339,-0.499412000179,0.0432987511158
1647,0.229656726122,0.205442965031,-0.40004530549,0.903884232044,-0.00484886672348,-0.682862102985,-0.543898940086,-0.917993366718,-0.597752392292,-0.375974714756,-0.000285796821117,-0.257357388735,-0.823407828808,-0.293299227953,-0.11103105545,-0.442607879639,-0.175762623549,-0.876154780388,-0.17143933475,0.211907342076
10285,-1.75754833221,-0.210563376546,-0.402734667063,-0.678531050682,0.463745117188,0.197150737047,-0.344183713198,0.00135038618464,0.439728945494,0.16754463315,0.0698417797685,-0.241345286369,-1.54516351223,0.353965908289,0.271404147148,-0.753253757954,-0.373746424913,-0.375407367945,-1.03193330765,-0.307903885841
23386,0.432673275471,0.0286997202784,-0.0125382700935,0.712543606758,-0.292444080114,0.475537568331,0.0573381409049,-0.0250878576189,-0.0927149876952,-0.333024054766,0.245793417096,0.658333301544,0.425568431616,0.142452895641,-0.0760556012392,-0.144770219922,-0.177713096142,-0.0956067442894,0.205110833049,-0.239232391119
3156,0.106983840466,0.58844268322,-0.687204658985,0.35825419426,-0.166712701321,-0.614788889885,-0.600272059441,-0.443198353052,0.0493445172906,-0.600751340389,0.31548422575,0.331602960825,0.130557075143,0.0995646119118,0.200426846743,0.219030827284,-0.392209917307,-0.326502352953,0.632913589478,0.0716776922345
10237,0.27984008193,-0.31073692441,0.686781287193,0.449396193027,-0.266361862421,0.654698371887,-0.43143710494,0.163128957152,0.168625563383,-0.334724217653,0.483685284853,0.43271496892,0.197868257761,0.353641748428,0.623812437057,0.397140622139,0.643910348415,0.419018864632,0.321518808603,0.419214814901
7077,0.251197367907,0.615658164024,-0.457626909018,0.477821171284,0.797159254551,0.154499381781,-0.66147518158,-0.265218257904,0.137674555182,-0.482306778431,-0.0865212604403,-0.112676762044,-0.382734239101,-0.395579725504,-0.359648615122,-0.142557322979,-0.123261988163,-0.0474641174078,-0.459244608879,-0.181136742234
11157,-0.0994796454906,0.20410579443,0.789002358913,-0.618010163307,0.0049542542547,0.414511203766,0.329499065876,0.206009700894,0.663751244545,0.120184764266,0.914247393608,0.578725576401,0.816459536552,1.31169843674,-0.0682004392147,0.477990955114,-0.0387914553285,0.72309756279,0.125144153833,-0.473598569632
22908,-1.37011122704,-0.338235318661,-0.672564506531,1.23152661324,-0.118665546179,-0.620057225227,0.324712485075,-0.345077425241,-0.156164869666,0.231623917818,0.210667446256,0.219994097948,0.320816069841,0.342564404011,-0.0898665785789,-0.836649298668,-1.65065956116,-0.714050650597,-0.377874344587,0.172521576285
10915,0.272774249315,0.010224763304,0.423820495605,-0.831799566746,-0.410712867975,0.412554979324,-1.00667130947,0.29108825326,-0.0205943211913,0.202858924866,0.227731615305,-0.449480175972,0.242224991322,0.263517051935,0.498225331306,-0.0419961810112,0.107580401003,0.605781435966,-0.46830329299,-0.0390951037407
9897,0.233111694455,0.667964041233,-0.0760413557291,-0.150032520294,1.31578838825,-0.204639405012,0.229778915644,-0.326952576637,0.33119097352,-0.222108229995,0.25561863184,-0.164440661669,-0.506912350655,-0.306346654892,0.169802486897,0.323099434376,0.678948879242,0.101665921509,0.379525274038,0.57164645195
1759,-0.701154768467,-0.0795551612973,-0.188953027129,-0.041008234024,-0.644475698471,0.617274403572,0.0180422216654,0.21292924881,-0.778656005859,-0.526762723923,-0.629386842251,-0.750112950802,0.136148303747,0.115273475647,-0.472788244486,-0.680458068848,-0.590150773525,-0.333718150854,-0.35286539793,0.179999426007
