rid,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:10,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:2.5,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:0.63,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A375_24H:BRD-K58547375-001-02-9:10,PCLB001_A375_24H:BRD-K58547375-001-02-9:2.5,PCLB001_A375_24H:BRD-K58547375-001-02-9:0.63,PCLB001_A375_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A375_6H:BRD-K58547375-001-02-9:10,PCLB001_A375_6H:BRD-K58547375-001-02-9:2.5,PCLB001_A375_6H:BRD-K58547375-001-02-9:0.63,PCLB001_A375_6H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_24H:BRD-K58547375-001-02-9:10,PCLB001_A549_24H:BRD-K58547375-001-02-9:2.5,PCLB001_A549_24H:BRD-K58547375-001-02-9:0.63,PCLB001_A549_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_6H:BRD-K58547375-001-02-9:2.5,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.63,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_6H:BRD-K58547375-001-02-9:10,PCLB001_A549_6H:BRD-K58547375-001-02-9:3.33,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.37,PCLB001_A549_6H:BRD-K58547375-001-02-9:1.11,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:10,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:3.33,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.37,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:1.11,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:10,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:0.16,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:10,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:10,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:0.16,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:10,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:10,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:3.33,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:0.37,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:1.11,PCLB001_HT29_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HT29_24H:BRD-K58547375-001-02-9:10,PCLB001_HT29_24H:BRD-K58547375-001-02-9:3.33,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.37,PCLB001_HT29_24H:BRD-K58547375-001-02-9:1.11,PCLB001_HT29_6H:BRD-K58547375-001-02-9:10,PCLB001_HT29_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HT29_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HT29_6H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:2.5,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.63,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:10,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:3.33,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.37,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:1.11,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:2.5,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.63,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:10,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:3.33,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.37,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:1.11,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:2.5,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.63,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.16,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:10,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:3.33,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.37,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:1.11,PCLB001_PC3_24H:BRD-K58547375-001-02-9:10,PCLB001_PC3_24H:BRD-K58547375-001-02-9:2.5,PCLB001_PC3_24H:BRD-K58547375-001-02-9:0.63,PCLB001_PC3_24H:BRD-K58547375-001-02-9:0.16,PCLB001_PC3_6H:BRD-K58547375-001-02-9:2.5,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.63,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.16,PCLB001_PC3_6H:BRD-K58547375-001-02-9:10,PCLB001_PC3_6H:BRD-K58547375-001-02-9:3.33,PCLB001_PC3_6H:BRD-K58547375-001-02-9:1.11,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.37,PCLB001_U266_24H:BRD-K58547375-001-02-9:10,PCLB001_U266_24H:BRD-K58547375-001-02-9:3.33,PCLB001_U266_24H:BRD-K58547375-001-02-9:1.11,PCLB001_U266_24H:BRD-K58547375-001-02-9:0.37,PCLB001_U266_6H:BRD-K58547375-001-02-9:2.5,PCLB001_U266_6H:BRD-K58547375-001-02-9:10,PCLB001_U266_6H:BRD-K58547375-001-02-9:0.16,PCLB001_U266_6H:BRD-K58547375-001-02-9:0.63
7027,0.119805537164,-0.216529548168,0.543464362621,-0.119993239641,-0.703378200531,-0.00105767697096,0.420152485371,0.643086194992,-1.0154491663,-0.502918839455,-1.32288682461,0.019068390131,-0.347507238388,-0.0906024649739,0.223567351699,0.0340408720076,-0.354410737753,0.448198467493,0.254284381866,-0.834703922272,-3.51192426682,0.616209447384,-2.10424995422,0.356930136681,-0.0513697080314,0.317739188671,-0.490570485592,-2.02225995064,-0.199838250875,-1.12465000153,0.0185087993741,0.158802971244,0.221310213208,-0.168867379427,-0.390671819448,-0.60486716032,0.00322203617543,-0.187570124865,-0.36162686348,0.0121700465679,0.207230478525,0.282459020615,-0.159239262342,0.402866750956,-0.211058646441,-0.805991888046,0.0779075622559,0.285414457321,-0.430072575808,-0.0261515751481,0.142553344369,0.560727417469,0.233544901013,0.410102903843,-0.909013271332,-0.226484119892,-3.48939990997,-0.0388217568398,0.533341169357,-1.2082028389,0.624267935753,0.103522986174,0.220896542072,0.902625799179,0.34483140707,-0.887065052986,1.03174948692,1.06547403336,-0.311502724886,0.353584468365,-0.790878474712,-0.939020633698,0.114022448659,-0.349528342485,0.044350001961,-0.677394807339,0.459348708391,0.18452835083,-0.507937669754,-2.88442516327,-0.69916665554,-0.17919999361,0.100087396801,0.488278418779,0.277329266071,0.629790484905,0.0683265626431,0.585845828056,-0.541456818581,-0.95692640543,-0.347037434578,-0.312643647194,-1.10716962814,-0.376999825239,-0.274230182171,0.751715004444,0.327827483416,-0.315744757652,-0.539691746235,0.0878950506449,-0.48981782794
6850,0.681354045868,0.781795978546,0.632344186306,-0.553651332855,0.508294939995,0.129196107388,0.304917514324,-0.342533022165,0.946080327034,0.12332226336,2.02245187759,-0.489444971085,0.594782054424,0.783460974693,-0.647006690502,0.113380149007,0.21693572402,1.05797624588,0.437118947506,0.289712429047,-0.567569255829,0.156797602773,0.0141999721527,-0.239806547761,0.121407099068,0.158354371786,2.50431203842,-0.65932404995,-0.022308036685,1.49215006828,0.885336995125,0.999694526196,-0.95752543211,0.924081027508,0.15538315475,0.18181823194,0.306724309921,0.713234841824,-0.078450627625,0.412379443645,0.598675131798,0.259726464748,-0.159554690123,0.251801759005,-0.405247718096,0.524802386761,0.114324003458,0.941046118736,-0.0731671750546,-0.131565287709,0.0360436737537,0.702898621559,-0.116991229355,0.136417225003,-0.400678634644,0.956483900547,0.243349984288,-0.0985034406185,1.06223678589,1.52291297913,0.15903031826,0.262793660164,2.50032901764,-0.842657089233,1.81264841557,0.71889269352,3.34736871719,0.271158277988,0.125862911344,-0.337648242712,-0.191595688462,0.451001256704,-0.309424936771,-0.22952722013,0.730550050735,-0.164665728807,2.60783696175,0.591271221638,0.848290026188,-0.501701056957,0.44123339653,0.0292000025511,0.205710530281,0.250301539898,0.498264759779,0.738653540611,-0.952508270741,5.42165803909,0.157453835011,0.402946770191,0.28352856636,0.621164798737,0.177839159966,0.386417001486,0.150319963694,1.52629160881,0.238840445876,0.0104122534394,0.465381085873,0.148914799094,0.941170752048
1978,0.382725358009,-0.00990641117096,-0.239385962486,0.403997182846,0.316594541073,0.653553426266,0.245551034808,0.70896178484,-0.345784902573,0.132412865758,0.241063401103,-0.053457248956,0.390874326229,0.0613208115101,0.0970666408539,-1.23066568375,0.0493045262992,0.145093470812,0.0905295610428,-0.295262753963,-2.15644836426,0.819224953651,-0.186250001192,0.0363010168076,-3.25440835953,0.0822700411081,-0.0531825423241,0.213564962149,0.833061337471,-0.384550005198,-2.19012856483,-0.105278506875,-0.0269937179983,-0.988811969757,0.478734612465,0.321069151163,0.579219818115,-0.173943251371,0.529207587242,0.0510725043714,0.92455470562,0.0467690937221,0.182329982519,0.591468155384,0.139043420553,-0.550618469715,0.854632139206,0.220360204577,0.847703576088,0.0197418872267,0.599488377571,0.548465967178,0.550544142723,0.2003274858,0.485739588737,-0.549476504326,0.562799990177,0.475693851709,0.0494486913085,0.0680117830634,-0.133139744401,-0.52502989769,1.46933579445,-0.235943078995,-0.0499577820301,-0.218789726496,-0.391647577286,0.148217841983,0.629999518394,1.79470777512,0.266588032246,-0.271629929543,-0.459999978542,-0.164105325937,0.900150001049,0.119491547346,-0.0753840506077,-0.184195965528,-0.233993396163,-0.986417472363,-0.699266731739,1.10850000381,-0.019397251308,-0.220181494951,-0.182306170464,-0.124984800816,0.821093440056,-0.311142414808,0.349202901125,-0.393303185701,-0.513657510281,0.00808895006776,-0.319705575705,0.639776051044,-0.451683431864,0.936258018017,0.617418050766,0.194923043251,-0.0048843473196,-0.214413657784,0.482180058956
896,-0.183303341269,-0.59525346756,-0.37606933713,0.228543758392,0.0345320515335,-0.647898495197,-0.654410839081,0.316578865051,-0.143537253141,-0.431315422058,-0.313103199005,-0.102713257074,-0.180237039924,-0.348901420832,0.586209237576,0.297973364592,-0.676113545895,-0.395803391933,-0.0965174809098,-1.12822031975,-2.15576314926,0.841413617134,-0.314899981022,-0.432944953442,1.64788281918,0.245515391231,1.07694482803,-0.289330035448,1.09263324738,0.547500014305,-0.868688106537,-1.03643357754,-3.33320331573,-0.53488355875,0.404854506254,0.736347973347,-0.0428957603872,-0.203124925494,-0.311595648527,-0.39846932888,0.0815432667732,0.0576587617397,-1.40213644505,-1.77484560013,-0.177507922053,0.998925626278,-0.139472618699,-0.146464541554,-0.540205836296,-0.240114673972,0.0300724878907,0.775037586689,1.07730233669,-0.0434461347759,-0.340359270573,-0.354973256588,-0.694050014019,-0.190756678581,0.0560208857059,-0.438997358084,0.220462083817,-0.256841480732,0.664766907692,-0.344671726227,-0.379066944122,-1.5986726284,-0.177481263876,-0.403795361519,0.534671902657,0.843913793564,0.261657834053,-0.0585089921951,0.261876642704,0.017554173246,0.626200020313,0.367307603359,0.209964424372,0.332937121391,0.628129124641,0.374534696341,0.629700064659,0.149149999022,-0.933458089828,-1.16185259819,-0.593624055386,-0.360997498035,0.535906255245,-3.7325835228,0.373160898685,0.329159498215,-0.356873422861,0.304369688034,-0.227586835623,-0.643752455711,-1.83392071724,-0.248425751925,-0.265387326479,0.232533916831,-0.0571394897997,-0.0543316379189,-0.0644063726068
5777,-1.28769016266,-0.120010361075,-1.63574886322,2.98484635353,0.613861382008,0.698550283909,1.5428930521,-0.283633440733,0.525410234928,0.181649178267,0.663560092449,0.0244066864252,0.0317309424281,-0.41652366519,0.137748122215,0.8296854496,1.11535656452,-1.38269436359,-0.413676053286,1.34725046158,2.69329857826,-0.623947739601,1.40925002098,-0.243726730347,1.87677288055,0.216546654701,0.282316982746,1.46848976612,0.467565476894,-0.245749980211,0.209078893065,0.0558161884546,0.473922967911,0.649888753891,0.0282824039459,-0.110193550587,1.02644407749,-0.0313858650625,-0.324085235596,0.456945180893,0.0120743066072,-0.261648625135,0.444853067398,-0.430474966764,-0.0877476483583,2.88653326035,-0.417314678431,0.0499775856733,-0.214045211673,-0.0369726493955,-0.244925066829,0.505672454834,-0.909810185432,0.882612586021,0.788916349411,0.152067989111,-0.0403500013053,0.623621821404,0.92714881897,0.897394657135,0.314928501844,-0.353615611792,-0.689507365227,-0.724022090435,0.689491569996,1.03690981865,0.0636125952005,0.538289070129,0.601245939732,0.849548220634,0.355719327927,0.0422700867057,-2.06908154488,-1.63380885124,0.163000002503,0.909543573856,1.22153949738,-0.311640053988,0.304189741611,1.64548015594,0.204366669059,-0.727499961853,0.0442757159472,-0.16450303793,1.08183026314,0.816054582596,1.09126329422,-4.6034655571,0.356496185064,0.360355257988,0.524508357048,-0.903912901878,0.682723522186,0.112520128489,1.39429306984,1.50891005993,0.775243163109,0.453647822142,-0.533369898796,0.134266555309,1.07405483723
1846,0.144739195704,-1.30137848854,-1.15634346008,-1.20503687859,-0.0642755553126,-0.451418846846,0.237753003836,-0.275331735611,-1.19045233727,0.00771135976538,0.286905735731,-0.107828855515,-0.075375854969,-0.250200629234,0.660217761993,-0.200549721718,-0.483746916056,0.246784523129,-0.819539189339,-0.455046594143,-0.210019767284,-0.178034082055,-0.269199997187,-0.878156125546,1.394551754,0.895667910576,0.945080161095,0.865177035332,-0.293358355761,-0.959850013256,-0.0838259905577,-0.153017923236,4.68279790878,0.573021531105,-0.477862358093,-0.0187347233295,-0.172426968813,-0.169767200947,-0.191686272621,0.22051422298,-0.308993607759,-0.266834646463,0.352402687073,-0.134906947613,-0.311183452606,3.15836572647,0.10895319283,0.468532979488,-0.366563379765,-0.0271240472794,0.110449925065,0.134457707405,0.282767623663,0.266648411751,0.255705952644,-0.304464370012,-0.448150008917,0.314007401466,0.144252926111,1.04618036747,0.406178027391,-0.608344435692,0.900449991226,0.936440229416,-0.383512198925,0.0106142237782,0.148580044508,0.525777578354,0.570752203465,2.80668830872,1.30021965504,0.0309036672115,-0.267741203308,-0.756955087185,-0.651450037956,0.394276022911,1.80482685566,-0.530255436897,0.120467692614,-0.610781610012,0.581100106239,0.74739998579,-0.0244682990015,-0.200453996658,0.325316995382,0.0608724392951,-0.00328150391579,-0.710184633732,-0.171829164028,-0.813993930817,-0.918330788612,-0.387245625257,-0.0316427871585,0.50045222044,0.721274554729,1.3257380724,0.178647518158,0.650790452957,-0.118089519441,-0.0543131045997,-0.102048233151
5925,-1.05091798306,-1.27535891533,-0.430698364973,0.656767487526,0.911226511002,-0.0965292155743,-0.52459192276,-0.313645035028,0.454126447439,0.679791927338,1.44644999504,0.223845154047,0.632840335369,1.12316834927,0.575448811054,0.566053628922,0.50343978405,-0.386720210314,1.51299524307,-1.41720592976,-3.81811499596,0.744921386242,-1.31554996967,0.663763046265,2.69699883461,0.913355886936,-0.83899140358,-1.0776040554,-0.280114233494,-0.204199999571,0.317168951035,0.467347890139,1.16052770615,0.2103317976,0.640579581261,-0.075408346951,0.208920732141,0.135956600308,0.335015773773,0.251097381115,0.663553833961,0.592123508453,-0.278847336769,-0.0685071200132,-0.171617031097,0.419890999794,0.523146212101,1.13583242893,0.236735776067,0.849023997784,-0.373622149229,0.629980385303,-0.289677798748,-0.233448505402,0.0754331946373,0.596500337124,0.361149996519,-0.240942746401,0.234196215868,-0.24284490943,-0.241459935904,-2.00359416008,1.06186532974,-0.08644926548,-1.32536804676,-3.63324022293,-2.45174407959,-1.86257863045,0.201600521803,-1.21930265427,-0.819729208946,-0.626722931862,-0.302605777979,0.390682131052,-0.375950008631,0.0386546254158,0.129225030541,1.19320976734,0.977714896202,-1.74014544487,-0.987099945545,0.33630001545,0.0277438908815,0.172536700964,-0.652636229992,-0.118275642395,-0.347478717566,2.69065833092,0.67849111557,-0.177289232612,0.444269448519,-0.136092886329,0.61585766077,-0.587104439735,0.320585638285,0.700486183167,-0.336774945259,0.133834794164,0.982978999615,0.20749296248,0.07332251966
142,0.27308768034,-0.532406330109,-0.19541220367,0.325613796711,0.474058032036,0.671064436436,0.834417104721,0.160425946116,0.0755815953016,-0.129878923297,-1.33157289028,0.0501964055002,-1.32483422756,-0.41378313303,0.00616027414799,-0.363600194454,0.240408465266,0.257117927074,-1.31944143772,-0.597450137138,-1.25234818459,-0.0338837876916,-0.418699979782,-1.24934434891,-0.134085848927,-0.339101701975,-0.541511297226,-0.814253687859,0.736775159836,-1.02974998951,-1.6974760294,-0.102466292679,0.99863088131,0.249962747097,0.347795605659,0.025642670691,0.361349642277,0.401668459177,0.275611937046,-0.348675638437,-0.0307520292699,-0.0260221734643,0.130879372358,0.145099505782,-0.34254693985,1.42740726471,0.226425200701,0.776638507843,0.438036680222,-0.803929328918,0.0519443452358,-0.64828389883,-0.205639138818,-0.388146340847,0.954790830612,0.13766823709,0.901549994946,0.150681644678,0.123112685978,-0.43356975913,-0.203594043851,-0.398220181465,1.56637907028,0.441601991653,0.070598512888,-0.159810334444,0.690816164017,0.938398063183,-0.591771841049,1.11189877987,-0.718956232071,-1.93568861485,-0.611718297005,-0.668907225132,-0.0755000114441,0.361967563629,1.02819895744,0.333166658878,-0.685571968555,-0.680833041668,-0.419833362103,0.155799999833,0.320801764727,0.384812891483,0.305001348257,0.562810599804,0.33184799552,3.85993099213,-0.560692071915,-0.28410089016,-0.904893636703,0.0439207479358,-0.449764370918,-0.170654952526,-0.283017635345,0.795579850674,0.881072998047,-0.400593698025,-0.229169279337,-0.0246368721128,-1.27535784245
1021,0.0929556190968,0.121970131993,-0.324362039566,0.0114782750607,0.22682313621,0.20947650075,0.889516294003,1.04748904705,1.1569699049,0.067557901144,0.655408978462,-0.35620573163,-0.602509260178,0.529685735703,1.23421120644,0.0771913826466,-0.191011220217,1.35454976559,-0.480985641479,0.402723908424,1.33475422859,-0.0910046696663,1.87320005894,0.212179720402,1.07600998878,0.681000351906,0.150482445955,2.29593849182,1.10545420647,0.504900038242,-0.390968501568,-0.178941518068,2.95503377914,-0.4939263165,0.127816528082,0.605510771275,0.377625018358,0.159364983439,-0.199194818735,0.379511624575,3.50312781334,-0.374113887548,-0.0955666974187,0.416637659073,0.573711335659,1.99260497093,0.12417806685,-0.0991334468126,0.260937064886,-0.856722831726,0.16433878243,-0.0664381235838,-0.334867537022,0.447302311659,0.326460808516,0.0239663757384,0.318800002337,-0.0873284637928,-0.705734610558,0.615713953972,-0.212370887399,0.313443124294,-0.820299267769,0.253428578377,-0.0164645686746,0.860820829868,0.569313466549,0.393293261528,0.324167698622,0.363345652819,0.241529524326,0.385594904423,0.140842735767,0.223738104105,0.876400053501,0.183317422867,1.90502882004,0.0739374607801,0.717053890228,1.894500494,0.367399990559,-0.604250013828,-0.472316235304,-0.189197540283,1.43208539486,0.0682928785682,0.233168870211,5.24982976913,0.722514331341,0.126560255885,0.104849673808,-0.14607141912,-0.0408380888402,1.32347404957,0.734641075134,4.1958026886,0.28959697485,0.371932625771,-0.653759419918,-0.402381837368,-0.376043528318
5699,0.882728934288,0.597667336464,-0.192960649729,-0.493202924728,-0.735972464085,-0.285943567753,-0.500221848488,-0.645802974701,-1.03920197487,-0.547272086143,-0.108040310442,-0.480108559132,0.245747923851,-0.617745280266,-0.133512094617,0.270340025425,-1.13796043396,-0.77283346653,-0.572842717171,-2.39116573334,-0.878843724728,-0.302695333958,-2.13359999657,-0.163227945566,-0.0661016404629,0.0351107493043,0.494164049625,-1.55842447281,0.155410185456,1.12440001965,-0.0600764155388,-0.27181583643,-0.714031636715,0.00821574777365,-0.461193323135,-0.0679402351379,-0.0610662549734,0.211627423763,-0.185413628817,0.00299163907766,0.189695179462,-0.167486786842,0.542489051819,-0.96844637394,0.00746233761311,-1.4026068449,-2.10244131088,-0.601596057415,-0.364327311516,-0.310978293419,-0.035777464509,0.245098382235,-0.653401553631,0.133030593395,-1.41408038139,-1.22566616535,0.216749995947,-0.450838178396,0.144697755575,-0.375083714724,-0.176405370235,0.973144233227,2.00726556778,0.68682205677,1.68192744255,-0.444593459368,1.31843948364,0.42464441061,0.269779264927,-0.0845701694489,0.29381108284,0.498379677534,0.0180009230971,-0.419106483459,0.254500001669,0.0132154375315,0.344320237637,-0.492390990257,0.11635286361,-4.45807218552,-1.23016667366,-1.64384996891,-0.403028726578,-0.149442255497,-0.087478749454,0.657561063766,-3.79648900032,-5.28139305115,-0.405037134886,0.0913221091032,0.459889411926,-0.337402641773,0.567034840584,0.374944359064,0.15657377243,0.550987124443,0.475453257561,0.360634505749,0.887766540051,1.37481451035,1.68233573437
8061,-0.499915361404,-0.148874849081,-0.563097000122,-0.0829179883003,-0.647881507874,0.931880652905,0.269764691591,-0.142331570387,-0.215198129416,-0.145127311349,-0.900461375713,-0.291435837746,-0.224302425981,-0.687738120556,-0.469644546509,-0.595445096493,-0.204057469964,-1.88367640972,-0.563952386379,0.0906249731779,0.917279481888,-0.42213010788,0.609099984169,-0.137780204415,-1.15208029747,0.021820448339,0.196267053485,1.65338802338,0.763825416565,-0.507049977779,-0.321667551994,-0.150793746114,-0.864771008492,-0.217613458633,-0.55231654644,-0.145475387573,0.12913505733,-0.667819201946,0.284571647644,-0.28885436058,-0.457327783108,-0.397121727467,-1.02225184441,-0.467731773853,0.124360330403,0.184939041734,0.059580847621,-0.250682324171,-0.0443088933825,-0.220491096377,-0.0545948594809,0.0166625715792,-0.240812152624,0.363921582699,0.382408261299,-1.69720089436,-3.83314990997,-0.280717104673,-0.333325713873,-0.07588840276,-0.064022898674,-1.09478640556,1.10782432556,0.829420864582,0.357547104359,-0.292527198792,0.48731470108,0.0669093132019,0.712145805359,1.82590484619,0.962397933006,-0.0866697579622,0.488120913506,0.0787423178554,-0.562099993229,-0.259055137634,1.25428295135,-0.285073161125,-0.956023216248,1.07780623436,-0.640199959278,-1.38520002365,0.246519222856,0.370155841112,-0.457357436419,0.474712848663,1.10770273209,-0.460328251123,0.0209331512451,0.0388220325112,-0.074398830533,-0.794687151909,-0.288154304028,-0.318855464458,0.0251989513636,0.37985599041,0.432060539722,-0.127150386572,-0.740799665451,-0.269347339869,0.206059962511
1870,-0.488230705261,1.04462361336,-0.12315389514,-0.411456376314,0.635507941246,1.21449363232,0.921314299107,0.69660615921,0.46838504076,-0.588326334953,0.870582461357,-0.0183914452791,1.18550956249,0.575646579266,0.212176114321,1.98271715641,0.587228536606,0.766349196434,0.962164461613,0.136914506555,-1.93935322762,0.0960212945938,0.323000013828,-0.462025672197,4.01383924484,-0.268481820822,-0.244130983949,0.341857165098,-0.481584221125,0.537549972534,-0.164295867085,-0.777099192142,1.92492079735,-0.444594562054,0.534337282181,0.860579311848,-0.508984684944,-0.329787939787,0.246950089931,-0.186680302024,3.16360783577,2.30375766754,0.347711801529,1.36028599739,-0.773388803005,1.38124072552,-0.470527023077,-0.85255086422,-0.169033259153,-0.245437562466,1.75501275063,0.166104525328,-0.0129454415292,-1.11205673218,-0.0985796451569,-0.511504113674,-0.388450026512,0.901097297668,-0.38306298852,-0.149698346853,1.03688323498,0.441828072071,1.93413710594,0.21476483345,1.22103905678,0.79189479351,0.880330741405,0.599338173866,-0.622149467468,1.43593275547,-0.540776908398,0.228101968765,-0.982843518257,5.16285324097,-0.109250001609,-0.74023681879,1.17900955677,-0.680130362511,0.701187729836,0.192950576544,-0.135933339596,0.432649999857,-0.506323575974,-1.13937401772,1.66210746765,0.210861891508,-0.239597722888,5.40570831299,-0.90578353405,0.360476046801,0.437044024467,0.59769910574,0.0836534723639,-0.064349912107,0.304169923067,1.15929448605,1.75297629833,0.466703236103,-0.505084514618,-0.453385651112,0.368901818991
1398,0.574382305145,-0.474000066519,0.0447883307934,0.363007217646,-1.3623175621,0.136840328574,-1.11187410355,-0.468895345926,-0.386155247688,0.747715651989,-0.409613877535,-0.586709976196,-1.22437989712,-0.358703792095,-0.613435328007,-0.0642082542181,-1.10091090202,-2.18300008774,-0.00873758643866,-0.834332883358,-1.45721364021,1.54282426834,-5.11980009079,0.465504020452,0.774654209614,0.0822146236897,0.131286755204,0.886060476303,0.232462257147,0.252750009298,-0.72338616848,-1.8774651289,-2.5390458107,-2.56678318977,0.0124128013849,0.697230637074,-1.61124181747,-0.544817447662,0.340821743011,-0.414158403873,-0.919929265976,0.123661421239,-0.31772172451,-0.702023804188,0.283633351326,-0.155598893762,0.455609411001,-0.220748513937,0.515543997288,-0.26934954524,-1.99531567097,0.165533751249,0.556025028229,0.41521859169,-0.10399672389,-0.906559586525,0.133200004697,0.297447234392,-0.160949587822,-1.31230545044,0.380103588104,0.62837177515,-0.317815423012,-1.62466311455,-1.57569825649,-2.32548236847,-1.63519573212,-1.96372079849,0.680082499981,0.707263946533,-1.48763692379,0.00506488233805,-0.018097884953,-0.194180130959,0.382150024176,0.663704991341,-1.77514755726,-1.0615824461,-2.33618450165,-4.84650325775,0.718899965286,0.150150001049,-0.0971067249775,-0.714707911015,-0.0971346721053,-0.683986365795,0.66573548317,0.24910479784,-0.107440665364,-0.218238770962,0.153039589524,-0.886113643646,-0.383649498224,-1.0466157198,-0.0104042850435,-0.26561832428,-0.214399605989,0.249931514263,-0.198108524084,-0.0129178464413,-0.463360726833
3312,0.919563233852,-0.608514308929,0.0257479846478,1.66454744339,0.114844992757,-0.54282194376,0.816333413124,-0.0575832463801,-0.048081740737,-0.154808655381,-0.597113609314,-0.708726406097,-2.25914144516,-1.14546096325,-1.64426076412,-1.80581009388,-1.10550224781,-0.373469173908,0.186907142401,0.177264034748,-1.35053896904,0.621497690678,-5.04600000381,0.00243687909096,0.539958417416,-1.4332754612,-0.912917077541,-0.957457542419,0.64512270689,-0.872749984264,-0.182379692793,-0.0556345544755,-0.91531842947,-2.37210655212,-0.709051370621,0.300319612026,-1.24425196648,-0.954493105412,0.210255146027,-0.346533358097,-1.84263074398,0.659174621105,0.332225620747,-0.0334519892931,0.124819263816,-1.11522185802,0.318954139948,-0.927437543869,-1.87190103531,0.090629607439,0.274218350649,0.493353247643,0.541824817657,0.759709239006,0.770462691784,0.795809984207,0.398600041866,0.294769763947,0.790714502335,-0.352468669415,-0.553465783596,0.230352878571,0.811194300652,0.0934405475855,0.424863547087,-4.03112792969,0.586017251015,0.540825307369,-0.272019386292,-3.17442893982,0.00647488236427,-1.18089139462,-0.227860540152,-0.394423127174,0.393050014973,0.627204596996,0.122557714581,0.502777516842,-1.71938514709,-1.64062523842,-0.842633366585,0.115400001407,-0.343926817179,0.0584066174924,-1.17937445641,0.0826702713966,-0.532489359379,0.711567223072,0.919509232044,-0.384004831314,-0.249183863401,0.152219206095,0.234775990248,0.836862444878,0.576822936535,0.125265493989,0.943790197372,-0.531843543053,-2.16208577156,-0.244543135166,-0.274071574211
