rid,CPC011_A375_6H:BRD-A84134924-004-07-5:10,CPC011_A549_6H:BRD-A84134924-004-07-5:10,CPC011_A549_24H:BRD-A84134924-004-07-5:10,CPC011_HA1E_6H:BRD-A84134924-004-07-5:10,CPC011_HT29_6H:BRD-A84134924-004-07-5:10,CPC011_MCF7_6H:BRD-A84134924-004-07-5:10,CPC011_MCF7_24H:BRD-A84134924-004-07-5:10,CPC011_PC3_6H:BRD-A84134924-004-07-5:10,CPC011_PC3_24H:BRD-A84134924-004-07-5:10,CPC011_VCAP_6H:BRD-A84134924-004-07-5:10,CPC011_VCAP_24H:BRD-A84134924-004-07-5:10,CPD003_MCF7_6H:BRD-K87210992-303-01-4:10,CPD003_MCF7_24H:BRD-K87210992-303-01-4:10,CPD003_PC3_6H:BRD-K87210992-303-01-4:10,CPD003_PC3_24H:BRD-K87210992-303-01-4:10
348,-0.278433352709,3.27601027489,0.402888447046,0.0645499974489,0.0158749818802,6.23929977417,0.253349989653,0.102267406881,-0.116102695465,1.2267999649,-0.286187112331,-1.6480499506,-0.677625000477,0.193040862679,-0.224299997091
30849,-0.0252666771412,-1.0275554657,-0.756469130516,-1.3071501255,0.289149999619,3.40924978256,-0.63330000639,-0.655927360058,-0.767819821835,-1.14422154427,0.0165981501341,0.833750009537,0.387374997139,0.395242512226,1.33739995956
1454,0.734166622162,-1.80878949165,-0.583478093147,0.726549983025,-1.23804998398,2.48484992981,-0.360300004482,1.3493834734,0.382536172867,0.607847929001,0.130645245314,-0.109549999237,0.0319000035524,0.00119415670633,0.925549983978
6500,0.233666658401,-0.582277238369,0.654886484146,-1.16004991531,0.536649942398,-0.312249958515,-0.653750002384,0.724775850773,0.610240101814,-1.22592580318,0.859160423279,-0.529700040817,-0.404924988747,1.23695540428,0.0270000100136
5627,0.956300020218,-0.133423745632,-0.188684284687,-0.514400005341,-0.193700000644,4.50765037537,-0.406850010157,0.411081582308,1.22986698151,0.436806708574,0.287254929543,5.0,-0.592700004578,-0.636644005775,0.347450017929
5715,-2.86086678505,-0.718628406525,0.370548307896,-0.63715004921,0.461749970913,1.76614999771,0.101049996912,-0.510615885258,0.225255191326,-0.0664963945746,-0.340900421143,0.599950015545,0.0837500244379,0.334041267633,0.0561500042677
4791,0.852000117302,0.331675946712,-0.250144064426,0.762549996376,0.588425040245,3.09080004692,-0.597049951553,-0.72893846035,0.158717155457,1.64213824272,-0.363645732403,-0.954900026321,0.400049984455,0.965522527695,0.0108500048518
56924,2.29883337021,0.54155677557,-0.752827227116,0.59944999218,0.689674973488,2.84625005722,-0.685599982738,0.911987960339,0.333437740803,0.0101701244712,-0.3482657969,10.0,-0.288425028324,-0.0540477633476,0.320749998093
2690,0.909333348274,-0.978491663933,-0.502424895763,1.85885000229,-0.322375029325,4.82770013809,-0.016650006175,-0.0901871472597,-0.911038279533,-0.55404561758,-0.115961760283,6.01875019073,-0.561324954033,-0.281238853931,-0.242450013757
1019,-1.30446660519,-0.179592728615,-0.193301200867,-0.139299988747,-0.662124991417,0.0491500012577,0.495449990034,-0.357656955719,0.998396515846,-0.688319563866,0.542442381382,0.547250032425,-0.237700015306,-0.448981702328,-0.430000007153
51422,0.97520005703,-0.238613575697,-0.0343431979418,0.553049981594,-0.114875003695,6.11619997025,0.865399956703,0.542883038521,0.748444139957,1.90800237656,-0.0623865276575,-0.650449991226,-0.832975029945,0.131539225578,-1.07284998894
5788,0.342900007963,0.203785270452,2.63644933701,0.529850006104,0.465000003576,1.82065010071,0.372449994087,-0.417259484529,-0.84288418293,0.673985183239,-0.401852369308,0.416899979115,0.0653750002384,-0.295321375132,-0.145300000906
6709,0.950800001621,-0.314240694046,-0.780192673206,0.904449939728,-0.347925007343,2.7062997818,-0.363099992275,-0.757672131062,0.348466873169,-1.56583690643,0.38545897603,0.273750007153,-0.0822749882936,1.08772659302,0.161850005388
1277,0.224199995399,-0.788653850555,-0.858253180981,1.35099995136,-0.379150003195,-1.0639500618,0.227250009775,-1.72058999538,0.676284790039,0.53594404459,0.413157433271,-0.141699999571,1.24047493935,-0.39059138298,2.96020007133
993,0.409333348274,0.0254858508706,-0.368041992188,-0.415149986744,-0.384375035763,1.78279995918,-0.345200002193,0.386151731014,-0.870699465275,-0.679023385048,0.245550572872,0.207699999213,-1.00602507591,-0.739904820919,-0.0544500052929
7157,0.275866687298,-1.41584968567,0.0868352949619,-0.864300012589,-0.916650056839,0.247750014067,0.323300004005,-0.142763435841,-0.574721217155,-0.377070635557,0.634417295456,-0.0697000026703,-0.0320000126958,0.549668192863,0.414849996567
1958,-0.176733344793,1.07295787334,-0.228179514408,0.2554500103,0.124225005507,7.38159942627,-0.898199975491,-0.463259935379,0.0108617544174,1.44449102879,0.858703076839,-1.30634999275,-0.554899990559,-0.341303467751,-0.220200002193
4582,1.00353336334,-0.665469169617,0.331071406603,0.698150038719,1.09584999084,-0.895200014114,-0.140599995852,-0.235546022654,0.20809943974,0.468535155058,-0.402434885502,-0.464450001717,0.0506750047207,0.718943297863,-0.235550001264
9212,-2.95326662064,-0.0307494327426,1.54356646538,0.652849972248,0.21087500453,-3.07534980774,0.170549988747,-0.206019133329,0.535554349422,0.183425456285,-0.0293842852116,0.0943499952555,1.19387495518,1.30527281761,0.649349987507
8440,0.0831333398819,0.263048619032,-0.412347614765,1.27335011959,-0.269650012255,2.89419984818,0.229599997401,0.0109539926052,-0.689907729626,-0.315888345242,-0.7251329422,2.65650010109,-0.695199966431,-0.951000988483,-0.000350013375282
6790,0.243900060654,-1.36277318001,-0.109925121069,-0.237200006843,0.462875038385,2.22845005989,-0.19470000267,0.475256025791,1.42902123928,-0.158732488751,-0.262682765722,-0.419950008392,-0.16317500174,0.650614202023,1.04430007935
8851,0.239166676998,-0.477793574333,-0.396643340588,0.609300017357,0.791049957275,4.1606502533,-0.602850019932,-0.702811598778,-0.271644473076,0.453950464725,0.614829838276,-0.515850007534,-0.209850013256,-0.467812985182,-0.786300003529
2534,-0.361333370209,0.18725925684,-0.0812011659145,-0.268700003624,0.427700012922,2.50880002975,-0.577849984169,0.414794683456,-0.986590504646,2.38326883316,-0.351384550333,-0.725549995899,0.141774982214,1.14730465412,0.64880001545
4893,0.0128000378609,-0.536718308926,-0.41590410471,-0.42175000906,0.403449982405,1.02939999104,-0.413249999285,-0.0422423928976,-0.0636601895094,0.168973013759,0.1111587286,0.215449988842,0.0731499940157,1.09093284607,0.0552499890327
665,-1.35879993439,-0.359095007181,-0.436406105757,-0.957800030708,-0.155025005341,3.99985003471,-1.37510001659,0.29211935401,0.411078035831,1.11668908596,0.817472159863,4.67695045471,0.921175003052,-0.608126878738,0.342449992895
4313,0.36426666379,0.742832541466,0.191989511251,0.0888500064611,0.507000029087,1.04410004616,0.510950028896,-1.11613023281,-0.659628272057,0.694370388985,0.0176775157452,0.149649977684,1.23137497902,0.790331959724,-0.00380000472069
1022,0.462300032377,0.197025567293,-1.15655946732,-0.141149997711,-0.645974993706,0.842450022697,0.308550000191,0.0271472036839,-0.186702489853,-0.362793684006,-0.129494294524,-0.542950034142,-0.873100042343,0.202264487743,-1.87925004959
5880,-0.300433337688,-0.284291625023,0.704427182674,0.0224500000477,-0.410199999809,2.0789000988,-0.945450007915,-0.443991720676,0.00570118427277,0.475933760405,0.361024916172,-2.1656999588,0.382200032473,-0.0722771808505,1.38479995728
3162,0.304300010204,-0.71290564537,-0.387553155422,-0.828849971294,-0.241899996996,2.7688498497,-0.329100012779,0.322063565254,0.240186005831,0.167961269617,-0.900807261467,-0.924399971962,-0.177075028419,0.183823093772,-0.00780000537634
1282,0.427066683769,0.278590023518,0.0106566548347,-0.295749992132,0.907400012016,2.08354997635,0.329300016165,-0.0656412169337,0.124493435025,1.07841587067,0.518672823906,-0.917150020599,-0.232899993658,1.38544535637,0.572049975395
3383,1.32596683502,0.780908346176,0.7983263731,-0.508849978447,0.528299987316,2.54635000229,-0.387250006199,1.76672315598,-0.212826922536,1.05443501472,-0.38529253006,0.0694000124931,-0.653550028801,-0.737017393112,-0.89359998703
727,2.09899997711,1.87710404396,0.603259027004,0.285650014877,0.45484995842,4.73830032349,-0.424700021744,-0.188167259097,0.330776363611,-1.300527215,1.13564968109,-0.331799983978,0.392699986696,0.941628217697,-0.859799981117
4792,-0.259033352137,-0.510553240776,-0.302449733019,0.267749994993,-0.104850009084,-4.38194990158,-1.59739995003,-0.0513187721372,0.106709450483,-1.11978960037,-0.760974407196,0.0912500023842,0.000225003808737,0.124756276608,0.499599993229
4794,-0.0528000295162,0.270370185375,1.16759085655,-0.0293499827385,0.679374992847,4.76195001602,0.146450012922,-0.041750703007,-0.128611370921,0.980553805828,0.166257172823,-0.282350003719,0.568424999714,0.941310346127,-0.088049992919
902,-2.35396671295,0.456997126341,0.616215229034,-0.375399976969,0.0564250014722,2.26835012436,0.349300026894,0.213472753763,0.129422947764,1.28600084782,0.039766907692,-0.864249944687,-0.0119750211015,0.138181716204,-1.16240000725
8091,0.137433320284,0.362532138824,0.341911971569,-0.900600016117,-0.0660249888897,6.21899986267,-0.974550008774,0.969807267189,0.848540008068,2.10921883583,-0.0266926009208,-0.207450017333,-0.315774977207,0.208925843239,-0.48269996047
3486,-1.86093342304,0.156580656767,-0.0943282097578,0.600350022316,0.560849964619,4.03609991074,0.371050000191,0.916972696781,0.589753866196,-1.30296444893,-0.615008115768,-0.130800008774,0.91467499733,0.471210896969,-0.311899989843
10818,0.793700039387,-0.00506833195686,1.53819835186,1.44650006294,0.585174977779,4.28730010986,0.0717000067234,-0.50455135107,0.0198584347963,0.338118076324,0.0265950746834,1.12030005455,0.441499948502,1.78098058701,0.623399972916
3454,0.186700001359,0.944549441338,0.983191907406,0.839800000191,0.404224991798,2.20495009422,0.581600010395,-0.703823804855,-0.825620472431,0.265569090843,-0.205847263336,0.0991000086069,-0.623249948025,0.856330156326,-0.215649992228
4282,-0.285433292389,-0.752128362656,-0.904122471809,-1.10010004044,-0.425225019455,1.00909996033,0.215999990702,-0.103244453669,0.307958006859,-8.682097435,0.557970643044,-0.675199985504,-0.653375029564,0.591121077538,0.39154997468
1605,0.8234333992,-0.109078094363,0.0786698237062,-0.189649999142,-0.153525024652,2.99655008316,0.276050001383,-0.113312408328,1.13564634323,-1.55668437481,-0.486315578222,0.344250023365,-0.997225046158,-0.34352761507,-0.44344997406
10644,-0.00346666574478,0.522234916687,-0.493227809668,-1.40799999237,-0.638625025749,4.32114982605,-0.909799993038,-0.652263462543,0.621174693108,2.16116499901,-0.0852657184005,-0.241899996996,-0.0739499926567,-1.15615606308,0.480549991131
2065,-0.492699980736,0.893346190453,0.545279085636,-0.349949985743,-0.880975008011,1.85984992981,0.579249978065,-1.47424614429,-0.142237275839,0.314943730831,-1.10865998268,-0.181400001049,-0.1617000103,0.945086956024,-0.193250000477
8321,-0.439066708088,0.415237545967,0.0609505400062,0.163800016046,0.35980001092,-0.769349992275,0.339049994946,-0.681622385979,-1.34263014793,0.633788824081,0.729746103287,-0.243700012565,-0.249999970198,0.356267303228,0.605150043964
8503,0.651633381844,0.74328494072,0.945370852947,0.234099984169,0.110900007188,4.08839988708,1.42274999619,-1.23371863365,0.431922197342,0.556997418404,0.671400725842,-0.207399994135,0.501574993134,1.54088377953,0.822749972343
7027,-0.546166658401,-0.774559736252,-0.88585460186,-1.59490001202,0.508049964905,1.68445003033,0.677249968052,0.622620284557,1.32226908207,0.858682572842,-0.557952880859,-0.131300032139,-0.241925001144,0.063223361969,0.3233499825
6850,0.0133333206177,0.592735588551,0.236053079367,-0.23939999938,0.482799977064,4.21290016174,0.00514999777079,-0.269106596708,-0.526870727539,1.16867685318,0.318094730377,-0.392100006342,-0.0383250117302,-0.234276205301,-0.0825999975204
1978,0.279133319855,-0.748802781105,-0.34313622117,0.259200006723,-0.198849990964,2.08669996262,0.487900018692,-0.248788833618,1.06636118889,-0.735885381699,0.127856105566,0.111749999225,-0.202024996281,0.162605211139,0.703099966049
