rid,CPC006_A375_6H:BRD-A67788537-001-01-7:120,CPC006_A375_24H:BRD-A67788537-001-01-7:120,CPC006_A549_6H:BRD-A67788537-001-01-7:120,CPC006_A549_24H:BRD-A67788537-001-01-7:120,CPC006_A673_6H:BRD-A67788537-001-01-7:120,CPC006_AGS_6H:BRD-A67788537-001-01-7:120,CPC006_CL34_6H:BRD-A67788537-001-01-7:120,CPC006_CORL23_6H:BRD-A67788537-001-01-7:120,CPC006_COV644_6H:BRD-A67788537-001-01-7:120,CPC006_DV90_6H:BRD-A67788537-001-01-7:120,CPC006_EFO27_6H:BRD-A67788537-001-01-7:120,CPC006_HA1E_6H:BRD-A67788537-001-01-7:120,CPC006_HCC15_6H:BRD-A67788537-001-01-7:120,CPC006_HCC515_6H:BRD-A67788537-001-01-7:120,CPC006_HCC515_24H:BRD-A67788537-001-01-7:120,CPC006_HCT116_6H:BRD-A67788537-001-01-7:120,CPC006_HEC108_6H:BRD-A67788537-001-01-7:120,CPC006_HEPG2_6H:BRD-A67788537-001-01-7:120,CPC006_HT115_6H:BRD-A67788537-001-01-7:120,CPC006_HT29_6H:BRD-A67788537-001-01-7:120,CPC006_HT29_24H:BRD-A67788537-001-01-7:120,CPC006_JHUEM2_6H:BRD-A67788537-001-01-7:120,CPC006_LOVO_6H:BRD-A67788537-001-01-7:120,CPC006_MCF7_6H:BRD-A67788537-001-01-7:120,CPC006_MCF7_24H:BRD-A67788537-001-01-7:120,CPC006_MDST8_6H:BRD-A67788537-001-01-7:120,CPC006_NCIH1694_6H:BRD-A67788537-001-01-7:120,CPC006_NCIH1836_6H:BRD-A67788537-001-01-7:120,CPC006_NCIH2073_6H:BRD-A67788537-001-01-7:120,CPC006_NCIH508_6H:BRD-A67788537-001-01-7:120,CPC006_NCIH596_6H:BRD-A67788537-001-01-7:120,CPC006_NOMO1_6H:BRD-A67788537-001-01-7:120,CPC006_OV7_6H:BRD-A67788537-001-01-7:120,CPC006_PC3_6H:BRD-A67788537-001-01-7:120,CPC006_PC3_24H:BRD-A67788537-001-01-7:120,CPC006_RMGI_6H:BRD-A67788537-001-01-7:120,CPC006_RMUGS_6H:BRD-A67788537-001-01-7:120,CPC006_SKLU1_6H:BRD-A67788537-001-01-7:120,CPC006_SKMEL1_6H:BRD-A67788537-001-01-7:120,CPC006_SKMEL28_6H:BRD-A67788537-001-01-7:120,CPC006_SNGM_6H:BRD-A67788537-001-01-7:120,CPC006_SNU1040_6H:BRD-A67788537-001-01-7:120,CPC006_SNUC4_6H:BRD-A67788537-001-01-7:120,CPC006_SNUC5_6H:BRD-A67788537-001-01-7:120,CPC006_SW480_6H:BRD-A67788537-001-01-7:120,CPC006_SW620_6H:BRD-A67788537-001-01-7:120,CPC006_SW948_6H:BRD-A67788537-001-01-7:120,CPC006_T3M10_6H:BRD-A67788537-001-01-7:120,CPC006_TYKNU_6H:BRD-A67788537-001-01-7:120,CPC006_VCAP_6H:BRD-A67788537-001-01-7:120,CPC006_VCAP_24H:BRD-A67788537-001-01-7:120,CPC006_WSUDLCL2_6H:BRD-A67788537-001-01-7:120,NMH002_FIBRNPC_24H:BRD-A67788537-001-04-1:10,NMH002_FIBRNPC_6H:BRD-A67788537-001-04-1:10,NMH002_NEU_6H:BRD-A67788537-001-04-1:10,NMH002_NEU_24H:BRD-A67788537-001-04-1:10,NMH002_NPC_6H:BRD-A67788537-001-04-1:10,NMH002_NPC_24H:BRD-A67788537-001-04-1:10,CPC006_H1299_6H:BRD-A67788537-001-01-7:120,CPC006_RKO_6H:BRD-A67788537-001-01-7:120
5054,0.503450274467,1.2514424324,5.79952096939,4.41886091232,0.312000006437,-1.1466999054,-0.303800016642,0.544849991798,-0.476100027561,0.85664999485,-0.331750005484,1.75688755512,0.268101364374,-0.0110042542219,-0.874244391918,1.43959999084,-0.147759497166,1.32536053658,-0.497600018978,1.66923892498,4.25442504883,1.33994996548,-0.318649977446,-0.750538468361,2.59698915482,0.958750009537,-0.967199981213,0.6263499856,3.08160018921,0.257600009441,-0.252149999142,-0.358900010586,1.54914999008,1.21906781197,1.6828417778,0.743250012398,-1.07049977779,1.25534999371,-1.8220499754,0.0216999650002,0.998849987984,3.02119994164,1.30009996891,-0.234699994326,0.423799991608,3.03462553024,1.2137696743,-0.0826500058174,2.9484000206,0.503387331963,0.0265809744596,-0.00660000741482,-0.254468590021,-1.53533768654,1.13394212723,-0.944296002388,-0.98139154911,-0.328658401966,6.51669979095,-0.487749993801
3108,-0.391336023808,1.46777713299,1.2795766592,0.646487832069,0.0738500058651,0.854799985886,0.170500010252,0.882849991322,0.221749991179,0.65575003624,-0.0337499976158,0.0614931285381,0.313476085663,0.639525651932,1.33755207062,-0.382100015879,-0.0509150624275,0.1810131073,0.942649960518,-0.332432866096,-0.71041727066,0.344800025225,1.49709999561,1.26929807663,-0.606325268745,-0.264050006866,0.74849998951,-1.94330000877,2.99035000801,0.458050012589,1.3098000288,-0.581600010395,5.04629993439,-0.079804033041,0.207739040256,1.89014995098,0.0966798216105,0.733700037003,1.14114999771,3.09500002861,0.0,-0.225300014019,0.318599998951,0.804399967194,0.779600024223,-0.252038061619,0.886173009872,2.10710000992,1.19990003109,-0.288622349501,-0.409508645535,0.141400009394,0.121315330267,-0.584056675434,-0.0728443861008,1.18471193314,-0.284998416901,-0.408440649509,0.333250015974,1.4007999897
1950,0.308388203382,2.77300167084,1.2695826292,1.43938565254,0.961400032043,-0.931549906731,0.0703499913216,0.289499998093,0.858950018883,3.40584993362,-1.13829994202,-1.68789851665,0.253842592239,-0.140569537878,0.227437332273,1.42700004578,0.42095297575,-0.277738392353,0.324599981308,-0.518172740936,0.824268221855,0.0671999901533,0.915950059891,-0.196201726794,0.624782204628,-0.251550018787,0.0196999981999,0.472849965096,0.0177499949932,-0.0459499955177,0.370149999857,0.650349974632,-0.621450006962,1.48649823666,-2.80333590508,-1.78415000439,0.113429091871,0.0846000015736,-0.168249994516,4.96019983292,-1.34969997406,1.50854992867,2.43770003319,-0.445500016212,1.12234997749,0.549805641174,1.33847570419,-0.254449993372,0.30965000391,-0.517591536045,1.32165586948,3.13929986954,-0.306039124727,1.90476369858,0.622941493988,-0.679768204689,0.269590228796,-1.0472099781,0.152199983597,0.71724998951
351,-0.262334704399,-0.818271934986,2.27201938629,0.958072543144,-0.0164999961853,-1.09284996986,-0.126499995589,-0.271750003099,-0.498249977827,1.17444992065,-0.531099975109,0.424484074116,0.234211653471,-2.40683269501,0.0793844163418,0.170849993825,0.0601876303554,0.0136228203773,0.22990000248,-0.623109281063,0.706232488155,0.147849991918,-0.755750000477,-0.294311583042,-0.179559662938,-0.211899995804,-0.852649986744,0.805249989033,0.154249995947,-1.14530003071,1.08704996109,1.22644996643,-0.573549985886,-0.0795401856303,1.00657439232,0.396400004625,0.0689653903246,-0.886550009251,-0.336899995804,-1.63440001011,-0.110549986362,1.11520004272,1.19599997997,-0.820099949837,0.443499982357,-0.120048597455,0.418049931526,-0.389949977398,0.586099982262,-1.22490942478,-0.609015405178,1.31564998627,0.132570147514,-0.384609222412,-0.505107164383,0.293419122696,-0.0502016842365,-0.814999341965,1.50090003014,-0.120249986649
4846,0.218373715878,3.05376672745,0.64209395647,0.339782059193,-0.700699985027,-0.920650005341,-0.513549983501,-0.425750017166,1.8953499794,-1.01100003719,0.358900010586,-0.348849594593,1.35771799088,-0.188889026642,0.381913721561,-1.10154998302,-0.606285989285,-0.403695851564,-0.430249989033,0.278606086969,-0.176491886377,-1.86244988441,-3.51449990273,-0.343800574541,0.301899462938,-2.26970005035,-0.80009996891,-1.19265007973,-0.422949999571,0.958849966526,0.115700006485,-0.0381000041962,-0.985449910164,-0.53024148941,1.44750797749,-0.951099991798,0.211788356304,0.658450007439,-0.329699993134,3.37364983559,-0.138099998236,0.210400015116,-0.392300009727,-0.200599998236,0.47595000267,0.281753212214,0.0794366449118,-0.205949991941,-0.729750037193,-1.09218144417,-0.565710306168,1.16925001144,-0.304091334343,1.46270847321,0.123882383108,1.61110568047,1.68695282936,-2.45430898666,-0.424649983644,-1.08790004253
1452,-0.296329498291,1.7506633997,1.56906867027,-0.500259339809,0.42539998889,2.29495000839,-0.242550000548,0.39794999361,-1.88915002346,1.52309989929,1.7634499073,1.14876079559,1.3832808733,-1.39810431004,3.28314161301,1.25179994106,0.0236493945122,0.462377518415,-1.53889989853,0.530018746853,0.912199497223,0.390850007534,1.20490002632,0.066288203001,0.765519976616,-0.0226500034332,0.541949987411,1.129150033,-0.187849998474,0.642400026321,-0.764399945736,0.917750000954,0.815699994564,0.466723293066,0.898858547211,0.274200022221,-0.24603971839,0.332400023937,0.706000030041,-0.957550048828,0.645449995995,0.875199973583,-1.06190001965,1.87479996681,-0.980250000954,-0.83454054594,0.851287961006,0.32849997282,1.67954993248,-0.268354922533,1.42106437683,-2.09220004082,0.983837246895,-1.33581137657,-0.315547943115,-2.01617836952,0.0587093532085,0.987989664078,0.39074999094,2.20825004578
4776,0.634155273438,3.78967761993,0.664147973061,1.45256221294,0.287000000477,0.263900011778,0.482749998569,-0.296049982309,0.499350011349,1.70604991913,-0.311300009489,1.058624506,0.378714054823,0.881234824657,0.761059224606,1.4811000824,0.316676735878,0.810732960701,0.681200027466,0.209298163652,0.802803397179,1.15620005131,1.80734992027,0.0527820922434,-0.478025555611,1.4918500185,0.19865000248,0.692449986935,0.495700001717,0.239250004292,1.51625001431,0.0656999945641,-0.20735001564,0.500910878181,2.69514322281,-0.975899934769,0.70376932621,1.08364999294,-0.362549990416,1.02474999428,-1.16884994507,2.77944993973,1.07710003853,-0.219649985433,3.07550001144,1.13524079323,1.32289719582,0.185149997473,-0.117450013757,0.316898226738,0.70131456852,2.10115003586,0.317102789879,0.40999019146,0.765166521072,-0.770866692066,0.119037970901,-0.121364712715,-0.387499988079,1.4795999527
6908,-2.30064916611,-1.54562211037,-2.71099281311,-2.37961435318,-0.752650022507,-1.3668500185,-0.984600067139,-0.297949999571,-0.692700028419,-2.01535010338,-0.689849972725,-1.37924087048,1.26428353786,-1.58988595009,0.344997614622,-1.18865001202,-1.13256311417,-2.974817276,-0.775599956512,-2.73601675034,0.200355142355,0.421149998903,-0.690999984741,-1.64379954338,-0.326973497868,-2.52734994888,0.311399996281,0.0872000008821,-4.12164974213,-0.87575006485,-1.92085003853,-1.03719997406,-0.605549991131,-2.24035716057,-3.94694018364,-1.54025006294,0.204893320799,-1.72880005836,1.43245005608,-0.783200025558,-0.0180000066757,-4.30850028992,-0.338899999857,0.390799999237,-1.02889990807,-0.885232567787,-0.770338177681,-0.785500049591,-0.058050006628,-2.48301553726,-1.38567340374,-3.16820001602,-0.445291429758,-1.34443473816,-0.0109607577324,-1.0397310257,0.129648014903,-0.185433194041,-0.291200011969,-1.28139996529
672,-0.470838427544,-1.57917606831,-1.24198520184,-1.54154515266,0.634100019932,-2.03489995003,-0.170749992132,-0.992699980736,-0.523000001907,-0.660449981689,-0.208999991417,-0.134461417794,-0.214719593525,-0.58611536026,-2.76426792145,1.36189997196,-0.177726209164,-1.39553260803,-0.945599973202,0.95616710186,-1.49554300308,0.834550023079,-1.11625003815,0.222443267703,-2.05842781067,-1.8438000679,-0.522349953651,0.841150045395,-2.88930010796,-0.389850020409,0.402350008488,-1.21169996262,-0.972950041294,-0.618297815323,-4.41503238678,0.290149986744,-0.44336348772,-2.25440001488,-0.331550002098,-1.3084000349,0.0324499905109,-2.84439992905,-0.0326999984682,-0.0779500007629,-0.890900015831,-0.535023748875,-0.476962327957,-0.728450000286,-0.740299999714,-1.81135880947,-1.93229365349,-1.13964998722,0.327676862478,-1.67691600323,-0.433093190193,-1.93102657795,-0.290709137917,0.85888594389,0.042250007391,-1.73270010948
5710,-1.03592848778,0.756309270859,0.228349626064,0.937235295773,-0.272000014782,0.262099981308,-0.902999997139,-0.14200001955,-0.0939000025392,-1.52349996567,-0.407299995422,-1.32689130306,0.101484358311,-0.855154633522,0.554524302483,-0.428400009871,-1.21351444721,-0.644545316696,-0.386350005865,-0.514728784561,0.434611141682,0.426550000906,-1.21154999733,-0.561078488827,-0.278847545385,-0.766449987888,-2.18854999542,-0.555999994278,-0.349599987268,-0.723250031471,0.30784997344,-0.497799992561,-0.14374999702,-0.174364507198,0.335084408522,0.000449985265732,-1.6388657093,0.197049975395,1.00555002689,-0.448549985886,-0.622650027275,-0.439500004053,-1.41989994049,0.43599998951,-1.64114999771,-2.81998515129,-0.372662216425,-0.285349994898,-0.00114999711514,0.313363105059,-0.659899711609,-0.330200016499,0.856095194817,0.156940296292,-0.0309514850378,-0.781003475189,0.371134400368,0.835835158825,-0.876950025558,-0.594499945641
2115,2.782289505,0.67962872982,-0.643241167068,-1.47062087059,2.4076499939,0.671599984169,0.13220000267,-0.261050015688,-0.335049986839,2.21854996681,-0.774749994278,-0.170002043247,0.950816094875,0.417579770088,-0.94527900219,0.239499986172,-0.508157670498,1.37412846088,-0.529349982738,0.0426957085729,0.120866790414,0.613449990749,2.483700037,0.842952132225,-0.556636095047,0.702950000763,-0.333350002766,-0.417549997568,1.33595001698,-0.420899987221,0.0173999965191,-0.349150002003,-0.27349999547,0.0947973653674,-2.05459403992,0.253500014544,0.100310258567,0.248699992895,1.3112500906,0.411699980497,-0.41265001893,1.82540011406,0.34319999814,-1.125,1.33710002899,0.285424947739,0.920590519905,0.138550013304,2.36290001869,-0.221544325352,0.993676006794,0.207349985838,1.36697936058,-1.1329395771,-0.891954898834,0.702100038528,0.0673805773258,1.02041506767,1.25234997272,0.451350003481
7015,0.0542782768607,2.91475009918,0.900022745132,1.70847761631,-1.54054999352,0.570250034332,0.615800023079,-0.354249984026,0.556849956512,0.851999998093,-0.378750026226,-0.22780482471,0.521011948586,-0.0174486339092,-0.176350384951,1.06050002575,-0.159008771181,-0.225180640817,1.22275006771,-1.33350944519,0.543558776379,0.164050012827,2.81664991379,-0.294300734997,-0.709642708302,0.258350014687,0.0773999989033,0.664049983025,-0.312299996614,0.0348000079393,0.709399998188,0.355700016022,-0.326449990273,-0.0812890827656,2.68577480316,-0.758599996567,0.543896853924,0.121050000191,1.28874993324,0.713949978352,-1.41065001488,0.879899978638,0.709100008011,-0.49944999814,1.15639996529,1.35069704056,0.809556245804,1.66225004196,0.256700009108,-0.78920173645,0.362141042948,-1.7811999321,-0.737423241138,2.07447624207,0.022164400667,-0.435916781425,-0.637542366982,-0.222764760256,1.21619999409,1.17595005035
