rid,CPC014_A375_6H:BRD-U86922168-000-01-3:10,CPC014_A549_6H:BRD-U86922168-000-01-3:10,CPC014_A549_24H:BRD-U86922168-000-01-3:10,CPC014_ASC_24H:BRD-U86922168-000-01-3:10,CPC014_HA1E_6H:BRD-U86922168-000-01-3:10,CPC014_HCC515_6H:BRD-U86922168-000-01-3:10,CPC014_HEPG2_6H:BRD-U86922168-000-01-3:10,CPC014_HT29_6H:BRD-U86922168-000-01-3:10,CPC014_MCF7_6H:BRD-U86922168-000-01-3:10,CPC014_MCF7_24H:BRD-U86922168-000-01-3:10,CPC014_NEU_24H:BRD-U86922168-000-01-3:10,CPC014_NPC_24H:BRD-U86922168-000-01-3:10,CPC014_PC3_6H:BRD-U86922168-000-01-3:10,CPC014_PC3_24H:BRD-U86922168-000-01-3:10,CPC014_PHH_24H:BRD-U86922168-000-01-3:10,CPC014_SKB_24H:BRD-U86922168-000-01-3:10,CPC014_VCAP_6H:BRD-U86922168-000-01-3:10,LJP001_BT20_6H:BRD-K99252563-001-01-1:10,LJP001_BT20_6H:BRD-K99252563-001-01-1:2,LJP001_BT20_6H:BRD-K99252563-001-01-1:0.4,LJP001_BT20_6H:BRD-K99252563-001-01-1:0.08,LJP001_BT20_24H:BRD-K99252563-001-01-1:10,LJP001_BT20_24H:BRD-K99252563-001-01-1:0.4,LJP001_BT20_24H:BRD-K99252563-001-01-1:0.08,LJP001_BT20_24H:BRD-K99252563-001-01-1:2,LJP001_HS578T_6H:BRD-K99252563-001-01-1:10,LJP001_HS578T_6H:BRD-K99252563-001-01-1:2,LJP001_HS578T_6H:BRD-K99252563-001-01-1:0.4,LJP001_HS578T_6H:BRD-K99252563-001-01-1:0.08,LJP001_HS578T_24H:BRD-K99252563-001-01-1:10,LJP001_HS578T_24H:BRD-K99252563-001-01-1:2,LJP001_HS578T_24H:BRD-K99252563-001-01-1:0.4,LJP001_HS578T_24H:BRD-K99252563-001-01-1:0.08,LJP001_MCF10A_6H:BRD-K99252563-001-01-1:10,LJP001_MCF10A_6H:BRD-K99252563-001-01-1:2,LJP001_MCF10A_6H:BRD-K99252563-001-01-1:0.4,LJP001_MCF10A_6H:BRD-K99252563-001-01-1:0.08,LJP001_MCF10A_24H:BRD-K99252563-001-01-1:10,LJP001_MCF10A_24H:BRD-K99252563-001-01-1:2,LJP001_MCF10A_24H:BRD-K99252563-001-01-1:0.4,LJP001_MCF10A_24H:BRD-K99252563-001-01-1:0.08,LJP001_MCF7_6H:BRD-K99252563-001-01-1:10,LJP001_MCF7_6H:BRD-K99252563-001-01-1:2,LJP001_MCF7_6H:BRD-K99252563-001-01-1:0.4,LJP001_MCF7_6H:BRD-K99252563-001-01-1:0.08,LJP001_MCF7_24H:BRD-K99252563-001-01-1:10,LJP001_MCF7_24H:BRD-K99252563-001-01-1:2,LJP001_MCF7_24H:BRD-K99252563-001-01-1:0.4,LJP001_MCF7_24H:BRD-K99252563-001-01-1:0.08,LJP001_MDAMB231_6H:BRD-K99252563-001-01-1:10,LJP001_MDAMB231_6H:BRD-K99252563-001-01-1:2,LJP001_MDAMB231_6H:BRD-K99252563-001-01-1:0.4,LJP001_MDAMB231_6H:BRD-K99252563-001-01-1:0.08,LJP001_MDAMB231_24H:BRD-K99252563-001-01-1:10,LJP001_MDAMB231_24H:BRD-K99252563-001-01-1:2,LJP001_MDAMB231_24H:BRD-K99252563-001-01-1:0.4,LJP001_MDAMB231_24H:BRD-K99252563-001-01-1:0.08,LJP001_SKBR3_6H:BRD-K99252563-001-01-1:10,LJP001_SKBR3_6H:BRD-K99252563-001-01-1:2,LJP001_SKBR3_6H:BRD-K99252563-001-01-1:0.4,LJP001_SKBR3_6H:BRD-K99252563-001-01-1:0.08,LJP001_SKBR3_24H:BRD-K99252563-001-01-1:10,LJP001_SKBR3_24H:BRD-K99252563-001-01-1:2,LJP001_SKBR3_24H:BRD-K99252563-001-01-1:0.4,LJP001_SKBR3_24H:BRD-K99252563-001-01-1:0.08
5054,-0.61871522665,3.35051298141,2.90199232101,2.64964604378,0.441087573767,-4.37534141541,-0.590600848198,3.21047139168,0.141211599112,1.37992620468,-1.33819997311,-1.34484088421,0.805766522884,1.39444971085,2.54523420334,0.989379346371,1.82829999924,0.258656740189,1.21778225899,0.860457003117,0.152508571744,1.03935408592,-0.655605196953,-0.220368057489,1.35044085979,-0.235831826925,1.05107593536,-0.19122390449,0.302501499653,1.58669996262,1.59879803658,-0.33353304863,0.0543675497174,1.98096823692,0.635058164597,0.250048279762,0.534100055695,-0.0544077605009,0.985088348389,0.673539936543,0.946410357952,0.674487948418,-0.77136349678,0.281727135181,0.216615021229,9.30859947205,0.0983999967575,-0.495399981737,-1.3681999445,1.41471290588,3.70089936256,1.37772166729,0.43425911665,3.68009066582,2.12249159813,-0.580941140652,-0.13018938899,1.54348301888,-0.686330020428,-0.246836870909,0.358948349953,-1.90590441227,-0.84922349453,-0.215299010277,-0.560237824917
3108,-0.26552182436,0.302117407322,0.0370082557201,2.23404741287,0.373665094376,1.2853140831,-0.814538836479,0.209319248796,0.450885087252,4.01919078827,0.0371000170708,1.6719455719,1.05661094189,0.16880735755,-0.339239239693,2.30604457855,-0.223449990153,0.973898172379,-0.0235507786274,-0.737964630127,0.122140556574,-0.46468180418,-1.28703212738,-0.469798415899,-1.28691959381,-0.523846030235,-0.201919943094,-0.432101219893,-0.577816843987,1.61389994621,0.0178721696138,-0.500111043453,1.03018140793,-0.104096926749,-0.767073392868,-0.489376068115,-0.666957139969,-0.311772048473,-0.900727927685,-0.378135412931,1.13293743134,-0.0709763392806,-1.02303504944,-0.129458084702,0.66125446558,4.7419500351,2.27795004845,0.233900010586,0.289650022984,0.416179865599,0.0565355867147,-0.534006237984,-0.718384027481,-0.360773324966,-2.55142855644,-0.527855455875,-0.594439387321,0.524166703224,-0.456313878298,-1.0607022047,-0.162787988782,2.59335923195,-0.990704298019,0.226835072041,-0.682344853878
1950,-0.515979230404,-1.22741055489,-0.854519128799,-0.327450990677,-0.814360022545,0.200342595577,-0.558448970318,-0.479819476604,-0.0206313356757,0.281326025724,-1.01929998398,3.89166879654,2.07717442513,-1.43801450729,-0.0920161008835,-0.68158352375,4.10039997101,0.888397932053,1.33846998215,-0.631140351295,1.60747253895,2.11174273491,-0.352711975574,1.09609007835,0.716429591179,0.145031020045,-0.858863353729,-0.189341813326,-0.065139144659,1.10245001316,-0.844112575054,-0.301460385323,-0.809343457222,0.178521439433,-0.336709141731,-0.113729447126,-0.137538895011,0.353841006756,-0.261008918285,0.0126373935491,0.602711796761,0.539646625519,0.376684367657,0.316664874554,0.30653655529,1.14024996758,0.627449989319,0.0200000107288,-0.341350018978,0.361802011728,-0.747955858707,-0.274073988199,0.910527706146,-0.915918171406,-0.65163475275,-0.812936306,-0.664667665958,2.60689902306,0.0363575816154,-0.204868867993,-0.632200598717,5.46895694733,-0.803113162518,0.0447818860412,0.102880850434
351,-1.67514145374,-0.71614164114,-0.140529513359,0.416956573725,-0.526213169098,-1.9083365202,-1.55672097206,-1.32708573341,-0.910147368908,-0.847971081734,0.00200000009499,0.311644077301,0.217757672071,0.578414916992,-9.45098872762e-05,-0.4636490345,-2.23054981232,-0.0181713327765,-1.12972402573,-1.01135098934,0.52028387785,2.31641674042,0.303094834089,0.414685875177,-0.218008518219,-0.00131131219678,0.0017131146742,-0.00873139686882,-0.114222064614,1.71850001812,-0.542763233185,0.499584287405,0.38469222188,-0.337828397751,0.4158654809,0.213995978236,0.362948596478,-0.689311742783,-0.342022746801,-0.16496771574,-0.417512714863,-2.32401442528,-0.284758448601,0.709291219711,1.26268017292,-2.04935002327,-2.70009994507,0.071050003171,0.392199993134,-0.493017107248,-1.49763906002,-0.0693519115448,0.568378925323,-1.73242759705,0.0251226276159,-0.114168792963,0.0436212904751,-1.50356912613,-0.072189822793,0.385371029377,0.656679987907,-2.24646067619,-1.29108226299,-0.00907224416733,-0.247739076614
4846,0.178957790136,-0.198367103934,0.31942397356,-0.294386506081,0.438982605934,0.558370709419,1.02259016037,-0.421439319849,-0.579766273499,1.18030691147,0.32465004921,-1.08180761337,0.532034039497,0.760518431664,-0.227082341909,-1.72814679146,5.14299964905,2.86679720879,0.546268999577,0.828443050385,-0.0553059726954,9.71117782593,-0.285740911961,-0.279685974121,0.854582607746,-1.06761348248,-0.340256512165,-0.402989566326,1.22368490696,0.068599998951,0.390052437782,-0.706463217735,-0.245715409517,-0.543015539646,-0.796557962894,0.145859241486,-0.144538193941,0.359122782946,0.0268400907516,-0.111812219024,-0.532340764999,-0.442190468311,-0.353663563728,0.910974442959,-0.418106734753,3.70700001717,0.00474999845028,-0.329099982977,-0.43599998951,0.466013669968,0.704161524773,0.328541874886,0.939419865608,0.367699444294,0.392452418804,0.456096053123,-0.397204786539,-0.284999787807,-0.886032164097,-0.655030727386,-0.1886459589,-0.299081921577,-1.26476800442,-0.239599227905,0.272441029549
1452,0.744093954563,-0.727009534836,1.96861612797,0.421051084995,0.83788049221,-0.184782534838,0.482290297747,1.55781924725,0.424507707357,0.403262078762,0.136450052261,2.82460236549,0.112004995346,1.19923818111,0.555344045162,1.25582718849,1.19865000248,-0.390236914158,0.992017030716,0.230765923858,0.283695071936,0.295468568802,-0.026519054547,-0.309845209122,0.511674284935,0.663790464401,0.371384948492,-0.167447283864,-0.994939208031,2.78629994392,-0.0201352760196,-0.156779929996,0.791878044605,0.700639128685,0.782902240753,-0.117662869394,0.250741392374,2.16207003593,0.14963516593,-0.012182675302,-0.431188166142,-0.433628320694,0.551017105579,-0.36429348588,-1.11842250824,1.41404998302,-0.538649976254,0.690299987793,-0.0245000012219,-0.278028964996,1.69043946266,0.603222131729,-0.482359439135,2.48153662682,0.778568565845,-0.157907992601,-0.221603810787,2.31336236,2.79989147186,0.496947944164,-0.906003057957,1.78009283543,2.62988948822,-0.815872192383,-0.757363557816
4776,0.175060108304,-1.0059927702,0.0185344964266,4.26310873032,-0.0435164868832,-0.0548397302628,-0.24888792634,-0.205380156636,0.459282904863,0.167846560478,-0.33164998889,4.38181686401,0.145148694515,0.0721655339003,-0.379548817873,0.125111728907,0.196799963713,1.08059930801,0.98501765728,-0.392215639353,1.22893762589,3.70321655273,0.00948409736156,1.10599815845,-0.0415062308311,0.775296926498,-0.485210061073,0.669820904732,0.419968932867,1.05885004997,-1.34139633179,-0.445769518614,-0.728976666927,0.111329555511,1.0490373373,-0.241870194674,0.503799557686,0.260376989841,-0.734438896179,0.0335106365383,-0.548051536083,1.58779549599,1.50175285339,1.04199719429,1.74451124668,3.0678999424,1.4196999073,0.758850038052,0.266350001097,0.669535934925,0.29072457552,-0.16244019568,0.590603351593,0.286716163158,0.616206645966,0.636508584023,-0.0696923285723,1.65329813957,0.83325111866,0.918702602386,0.856642842293,3.61555528641,0.624717593193,0.136860117316,0.256429642439
6908,1.54264640808,0.513270974159,1.4230080843,1.55730986595,2.56041455269,1.89756190777,1.38672804832,2.1859395504,1.26282739639,2.77554368973,2.26285004616,1.81597828865,2.36400794983,1.16145324707,0.310266107321,2.82343006134,-2.07835006714,1.20023214817,-0.228935927153,3.00335025787,-1.07756412029,3.09773445129,0.148519471288,-0.638948261738,1.64986038208,0.374219119549,1.43570244312,-0.431060820818,-0.195860087872,2.29990005493,1.3140039444,-0.117096610367,0.19739228487,-0.136788636446,0.11310660094,1.60996198654,0.193831771612,1.23040342331,-0.318138241768,0.199077576399,0.390897095203,-0.483914852142,1.9822627306,-0.110404901206,-1.4143358469,2.94290018082,3.2798500061,-0.495849996805,-1.5638999939,1.00320231915,-0.359508633614,0.069146156311,-1.2245246172,2.92325592041,-0.488761395216,0.405630081892,-0.0941004008055,2.11287593842,1.00724732876,0.211268648505,-0.0695691406727,6.44283151627,1.52587652206,0.176816880703,0.086685821414
672,0.159820258617,1.61178350449,-0.185050964355,1.34478628635,0.0771847590804,0.110208421946,0.715106010437,1.30547642708,1.2075663805,-1.3535387516,0.654299974442,-0.0605608522892,2.90423059464,-1.47743821144,-0.638791263103,0.649503707886,-0.620849967003,1.4210600853,0.376711785793,0.629786372185,-0.0976760983467,-2.77983665466,-0.876697003841,-2.26906347275,-1.73030698299,1.19575548172,-0.383183002472,0.309743225574,1.06875288486,-0.611700057983,1.06718146801,0.292888253927,-0.158940494061,0.621255815029,-0.684967517853,0.728481054306,-0.409691393375,0.260835707188,-0.113785870373,0.942093729973,-0.0535808354616,0.419011175632,0.716116070747,-0.0584597364068,0.0315968766809,-2.83654999733,-0.846049964428,-0.713149964809,-0.427199989557,0.337478160858,0.160661667585,-0.0900590717793,0.802626252174,0.454857945442,-0.356474637985,0.372657299042,0.518095135689,2.14811992645,0.626492261887,0.32019329071,0.341255217791,4.27039194107,1.87956094742,0.0449586212635,-0.132628381252
5710,-0.0581546872854,0.767100512981,0.436282843351,-0.0673675090075,0.239443197846,0.773569822311,-0.292108297348,0.186519235373,-0.411872684956,-1.22018575668,-0.358449995518,-2.59156417847,-1.60440337658,0.901061654091,0.607167184353,-0.765682458878,-2.34210014343,-0.542111039162,-1.44073665142,0.810172080994,-0.244090616703,-2.75686883926,0.168221086264,-0.674301028252,-0.313779115677,-0.425849944353,-0.0399183034897,-0.20661456883,-0.285106509924,-1.01569998264,-0.208189681172,0.28118288517,-0.818248391151,-0.753384709358,-0.245751306415,-0.489093899727,-0.263322234154,0.996024668217,-0.0212474912405,0.288414955139,0.540888607502,-2.06163024902,-0.496633648872,-0.516782522202,-0.650303184986,-0.718400001526,0.76314997673,-0.388300001621,-1.93774998188,-1.05521345139,-0.383123576641,-0.148839235306,-0.533016681671,-0.296031206846,-1.45285975933,-0.141657352448,-0.979005932808,-0.320819526911,0.32837241888,-0.78664880991,-1.41731262207,1.92926669121,1.36592209339,-0.634298145771,-0.589407444
