rid,CPC014_A375_6H:BRD-K13514097-001-01-2:10,CPC014_A549_6H:BRD-K13514097-001-01-2:10,CPC014_A549_24H:BRD-K13514097-001-01-2:10,CPC014_ASC_24H:BRD-K13514097-001-01-2:10,CPC014_HA1E_6H:BRD-K13514097-001-01-2:10,CPC014_HCC515_6H:BRD-K13514097-001-01-2:10,CPC014_HEPG2_6H:BRD-K13514097-001-01-2:10,CPC014_HT29_6H:BRD-K13514097-001-01-2:10,CPC014_MCF7_6H:BRD-K13514097-001-01-2:10,CPC014_MCF7_24H:BRD-K13514097-001-01-2:10,CPC014_NEU_24H:BRD-K13514097-001-01-2:10,CPC014_NPC_24H:BRD-K13514097-001-01-2:10,CPC014_PC3_6H:BRD-K13514097-001-01-2:10,CPC014_PC3_24H:BRD-K13514097-001-01-2:10,CPC014_PHH_24H:BRD-K13514097-001-01-2:10,CPC014_SKB_24H:BRD-K13514097-001-01-2:10,CPC014_VCAP_6H:BRD-K13514097-001-01-2:10
5261,3.15802526474,0.639827549458,-0.949979424477,0.191564440727,1.90579032898,1.03801941872,3.47026634216,3.02362370491,3.02010965347,-3.23450613022,0.341499984264,-0.603597223759,1.66488385201,-0.564272761345,-0.201092332602,0.879751801491,0.0746693909168
10765,2.32834362984,3.82730817795,0.0786847248673,2.42336559296,2.42512273788,0.646251618862,2.7735991478,4.48305511475,1.86740243435,1.90344405174,-0.0706000030041,0.148465573788,-0.517979025841,-0.207648009062,1.60600972176,-0.700602173805,3.36399793625
25839,0.945182740688,-4.16677999496,-1.05849385262,0.00976088643074,-1.92301702499,-2.78941440582,-2.59250736237,-3.91170787811,0.88773393631,-2.12147021294,-0.57279998064,-0.173147410154,-1.15369582176,0.54563087225,-0.0992070585489,-1.3583073616,-2.01515245438
4172,-3.04663276672,-0.284490317106,-1.11873519421,-1.72560787201,-2.19509601593,-1.88135254383,-2.36114311218,-2.02378153801,-2.89209413528,-2.53040981293,-0.434499979019,-0.187736272812,-3.33368206024,-2.44695210457,-0.888258755207,-1.34206473827,-3.31915569305
23161,0.424130797386,1.15199708939,-0.122071638703,-0.287295401096,-0.474048346281,-0.968362867832,1.278881073,-0.868089616299,-0.352371841669,-0.963282942772,0.0969000011683,-0.45699930191,-0.918098330498,-0.392087340355,0.531787931919,0.504635810852,0.710669279099
10298,-1.07935011387,-2.35460352898,1.12790560722,0.900675415993,-2.23316907883,-0.41906028986,-1.26550614834,-3.07025384903,-3.38848805428,-0.391581535339,0.789749979973,1.29797244072,-0.696770608425,-0.0516941994429,0.631597399712,-0.576176226139,-1.70658707619
1802,-1.87486100197,-1.86065518856,-0.275903075933,0.12646907568,-0.829403817654,-2.87679433823,-3.29598093033,-3.17261195183,-1.73175704479,-4.42315578461,-0.564200043678,1.21304142475,-2.25689578056,-1.48653078079,0.278164684772,-0.709404706955,-3.190117836
58533,0.180506229401,-2.18955469131,-1.10793888569,0.610454916954,-2.35488271713,-0.52975744009,-3.95083427429,0.163472011685,0.576271533966,1.74669706821,-0.0388499796391,-4.44780731201,-1.42361342907,2.62210202217,0.436720252037,-0.53155875206,-3.33498120308
147179,2.93411612511,-0.336528301239,1.74156355858,2.18179559708,1.74270296097,2.64664697647,1.72740054131,1.26954638958,0.80012345314,2.35582876205,0.370200008154,-0.354278862476,1.53738391399,1.02568590641,2.04285526276,1.63003635406,1.91433906555
29937,-0.712817311287,-0.801877617836,-0.951396584511,-0.68857049942,0.093791231513,0.503165602684,-0.957943081856,0.319395691156,1.85739099979,-1.46887493134,-0.70944994688,-0.953336119652,-0.318074405193,-1.17809581757,-1.50910997391,-3.07205677032,-0.383691519499
6184,-1.54327559471,-2.70179343224,-0.50074917078,-5.61101341248,-1.91793823242,-1.40225172043,-3.98879265785,-4.99298715591,-0.804174423218,-1.398427248,0.229499995708,0.41506883502,-2.62455463409,-3.04964351654,-3.44275331497,-2.1141166687,-2.62820720673
9854,3.12298178673,2.10130572319,1.35819065571,0.680527687073,1.36101222038,2.10452890396,2.51250457764,2.30786299706,3.69523119926,5.59034967422,0.00415000319481,3.05044364929,2.89953780174,1.03776955605,2.08803796768,2.65132498741,1.6692918539
2553,-1.107234478,-3.13686037064,0.225879013538,1.67324590683,-2.87237262726,-3.84644937515,-0.845062077045,-2.4647526741,-5.03401041031,-3.56049990654,0.270500004292,-0.0423654541373,-2.79811930656,-1.17825603485,-1.64930272102,0.0761978924274,-0.930282831192
5440,0.867915809155,-3.12932324409,0.181951880455,-0.512433826923,1.2390178442,0.413258492947,1.85370326042,-5.33090877533,1.34708142281,-2.60523176193,0.166500002146,-1.0685532093,-1.81843459606,-0.586492598057,-3.89370799065,-0.155971109867,0.218672260642
54623,-0.836667299271,0.835830450058,-1.46536016464,-1.08880472183,-2.10985088348,-0.407605051994,-0.217762649059,0.385486394167,-2.39138388634,-1.19157934189,0.467999994755,-0.99419093132,2.51048970222,-0.543040037155,-0.917560756207,0.939114511013,-0.515552520752
9533,-1.10039675236,0.87172305584,-0.471789360046,-1.22007834911,0.313543766737,0.215359270573,0.174834221601,-0.94722443819,2.38668298721,-0.697137355804,0.770449995995,0.332320213318,-0.356509387493,-0.708506464958,0.768985688686,0.678233265877,-1.2779790163
8607,-1.67490637302,-2.54545879364,-2.03686451912,-3.15509843826,-1.81111586094,-2.56701135635,-2.3232023716,-4.35710382462,-0.922069966793,-3.46883296967,0.587149977684,0.181094497442,-2.66036343575,-1.56777882576,-0.401338577271,-0.0586322173476,-4.95065593719
207,0.96168076992,-1.27442991734,1.4314198494,-0.691918969154,-0.636154592037,0.00285410881042,-1.47507739067,1.12009990215,-0.323917746544,-0.113220974803,0.255950003862,0.782877802849,0.0803849995136,0.889693439007,-1.20202863216,-0.253194510937,-0.783847391605
26054,-1.79651117325,-4.40732097626,-2.16350769997,-0.0807268470526,-2.26270103455,-0.103717818856,0.459220290184,-3.62512469292,-3.79558134079,-4.5381193161,-0.505100011826,-2.11950016022,-3.57452559471,-1.31650030613,-1.05317854881,-3.76407647133,-1.10675740242
10682,0.605066299438,-1.22033143044,0.0155713893473,-0.724534511566,-0.693031847477,1.53123569489,-0.259795665741,1.2140327692,3.83251190186,-0.809815168381,2.27800011635,-0.00207747519016,-1.78555977345,-1.7753983736,-3.76590490341,-0.366071611643,0.0106248557568
8573,2.26003694534,-0.871016025543,2.14580583572,1.75654113293,0.41657397151,0.0312088131905,-0.633226394653,-0.235030382872,-0.760294437408,2.12102723122,0.285199999809,0.751440763474,1.96157312393,2.92683625221,-0.511644005775,1.84704577923,2.03763389587
23378,1.6906901598,4.31857299805,0.241299003363,-1.00738477707,1.41516542435,-0.10492567718,2.02853107452,2.79985642433,0.927240967751,-0.184294462204,-0.329699993134,-2.07221770287,1.12400734425,0.0734284818172,-0.0241698417813,-0.689000248909,-1.11136245728
8553,0.151035875082,0.856303334236,2.56441187859,5.03580856323,-0.251886099577,1.41153311729,-2.37744307518,1.11274778843,1.42181682587,2.94705724716,0.73860001564,2.0147652626,2.90390944481,2.98499345779,2.70447826385,2.23337697983,-0.911863803864
622,-1.25201261044,0.173870325089,-2.13252925873,-0.531830191612,-0.973099708557,-2.05747890472,-1.72700071335,-4.38222074509,-4.12455463409,-5.01194190979,0.133749991655,-0.265637218952,-0.125476658344,-0.16348092258,1.3898781538,-0.0666107237339,-5.25209760666
9467,2.23769283295,-0.301718384027,0.473373532295,-0.0299178212881,2.1792550087,1.23084449768,1.95467448235,0.228428557515,-0.473160862923,-1.12785840034,-0.187150001526,-0.269206762314,1.02225887775,0.628421366215,0.429103046656,2.384111166,0.987348198891
5525,1.35215711594,0.573945760727,2.7960896492,-5.41896343231,-0.872383475304,1.18893158436,1.02965009212,1.51935529709,-0.549240171909,0.545966565609,0.292800009251,-0.283735871315,1.29087650776,1.45371365547,0.487871110439,2.21170568466,6.06622600555
256364,-0.481718808413,3.05156469345,-0.0791221857071,-0.191186547279,0.384076625109,1.47884356976,4.01107025146,-2.65663599968,-1.26002216339,-0.134117901325,0.574500024319,2.79819154739,0.641388356686,-0.726985991001,1.95439553261,2.7407336235,-1.4606461525
332,-1.45315372944,-3.79940319061,0.0580242574215,-3.07908892632,-1.54866790771,-1.52428352833,-3.66763663292,-4.49348592758,-3.43113255501,0.561219871044,0.847899973392,-1.69239354134,-3.20523738861,-1.93534564972,1.04407525063,-2.04149460793,-4.62124252319
2058,-0.840176701546,-3.13961434364,1.04103517532,-3.35274505615,-2.24049282074,-1.29373574257,-3.03145217896,-7.47500610352,-1.04354572296,-0.710098147392,-0.22080001235,2.15011692047,-1.25953233242,-0.530715823174,-1.92173600197,-3.6306886673,-3.40258932114
7849,-0.269335091114,0.73734998703,0.377361953259,0.431535482407,0.689057469368,0.483202666044,-0.22384506464,0.615260899067,-0.219258263707,2.98919248581,0.620800018311,1.850522995,1.19075155258,1.04668772221,0.745839595795,2.2755177021,0.324778854847
23244,-2.47096037865,-5.23855733871,-0.507449626923,0.0274514406919,-1.97305679321,-3.66711091995,-1.84977817535,-4.95836353302,-3.58266329765,-1.43145358562,0.0376999974251,-0.589113652706,-1.42522394657,-0.481052398682,-0.142138287425,-0.821553826332,-3.46909379959
7494,0.41812774539,0.880003750324,-0.00739254802465,-3.05485200882,0.505196392536,0.22318315506,-0.353723853827,-0.398760944605,-3.73529529572,-6.45892238617,-0.525699973106,-0.462410122156,0.48271676898,-0.374715596437,-1.35551309586,-3.45242524147,-1.96192681789
4836,-1.70718026161,-1.37062823772,-1.07196903229,0.17099198699,-2.1012468338,-1.26873111725,-0.418252468109,-4.16788244247,-1.31666409969,-0.138295173645,0.494799971581,-0.151764452457,-4.52335548401,-1.28991389275,-0.355097711086,-0.219364061952,-6.34475946426
23647,0.887411117554,-1.10141086578,1.25567984581,0.701874375343,-0.0968790799379,-1.09821069241,-0.671270370483,-1.7965580225,0.496908396482,0.460219234228,0.576300024986,-0.911296486855,0.0708863511682,2.17670226097,1.99519681931,-0.246587336063,0.612663567066
10617,-3.23642730713,-5.04010009766,-0.893527805805,0.10085272789,-3.36860942841,-3.50417947769,-6.0466504097,-8.54527664185,-4.18882608414,-4.01701307297,-0.35095000267,0.487880051136,-5.05648899078,-0.755403161049,-1.43180799484,-5.03127241135,-6.77012729645
2184,0.86023157835,-0.582842707634,-1.72801756859,-3.70901417732,-0.203697562218,-0.53629809618,-3.29495692253,2.20491123199,-0.213374182582,-1.84506285191,0.60505002737,-0.207525596023,0.861803591251,-1.99649047852,-0.772960424423,-1.45034205914,-0.278440982103
5355,0.0729588866234,0.129002377391,0.0497002899647,-0.146629750729,-0.736861169338,-0.373178124428,1.86773562431,1.10835659504,0.674368441105,0.155993580818,-0.0154500007629,-0.0471220873296,1.92946255207,-0.240130662918,0.579506099224,0.532944083214,1.15739655495
6659,1.06536650658,1.82004117966,-0.141579717398,-1.27257347107,1.22676992416,-0.327786564827,-0.590659976006,0.759226441383,1.1145914793,3.44097232819,0.00135000003502,0.272124052048,0.359491020441,0.253684133291,-0.294252842665,0.0487596392632,7.83868694305
7016,0.850992798805,1.09728717804,-0.642914056778,-0.475924789906,-0.116251327097,0.508041143417,1.55298709869,0.660467982292,-0.172445699573,0.210580602288,0.00134998559952,-0.486030161381,0.393775641918,-0.50547349453,-0.032227024436,0.740927696228,1.49288463593
90861,-0.967107653618,-5.31641197205,0.0669020488858,-0.747247040272,-3.05280160904,-1.0897012949,-3.12052106857,-4.08563566208,-0.623286128044,-0.411019176245,-0.142299994826,0.992946386337,-2.32359337807,-0.752959489822,-2.22193789482,0.164916664362,-2.40531468391
10670,2.03034472466,-0.695790827274,1.67986142635,1.63020300865,-1.19243907928,-0.422290921211,0.935702443123,2.18860888481,1.03903710842,0.818845272064,-0.412850022316,1.05090904236,1.75862395763,1.1508449316,-0.0638506114483,0.0589158833027,1.17056775093
79071,-2.21708154678,-0.904673576355,-0.781947553158,-2.13361930847,-3.46644639969,-0.755687654018,-1.13934671879,-2.21209526062,-0.100338935852,-5.62593698502,0.404650002718,-2.55991578102,-0.873536944389,-3.5762720108,-3.8723192215,-0.207833558321,-2.04464530945
64746,0.484151005745,0.496090322733,0.965356945992,1.25633120537,0.36893427372,0.645612299442,0.2739366889,-0.965046644211,0.733003735542,1.82463240623,0.466449975967,-0.331348866224,-0.402344942093,0.349180400372,0.842643916607,-0.43478089571,0.255199164152
5366,1.71091938019,1.91840672493,-0.377820849419,1.11713731289,4.99765300751,1.79625630379,1.68528592587,4.16642141342,2.02301979065,-0.0490949749947,0.593699991703,-0.281275779009,3.84516835213,1.14205825329,0.594131886959,3.04302597046,-0.139294818044
11344,0.687676548958,-0.911145985126,-0.882998466492,-0.226506441832,-0.347395867109,-1.0445536375,-3.86302089691,-0.708076655865,-1.53240144253,-0.738091170788,0.883449971676,1.03048670292,0.532903134823,0.69955855608,-2.05986881256,-0.71331089735,-0.872064650059
10013,0.560510516167,-1.61972522736,2.14520549774,0.174872741103,-0.479537367821,-0.905945420265,-0.562740027905,-0.490198969841,0.462864667177,2.82422208786,-0.339700013399,-1.95917677879,1.13413631916,2.47101807594,0.359749287367,-0.916350126266,0.550323605537
5829,-0.140300095081,-1.34683728218,0.759283185005,2.34079313278,-0.435539066792,-1.83807063103,0.504920482635,-1.9836691618,-1.12609839439,0.691645622253,0.00065000000177,-0.176198288798,-0.952684938908,1.35343635082,1.25421237946,-0.519801855087,0.298843443394
5257,-0.763360738754,-1.96151387691,-1.3153192997,4.23070049286,-3.4463095665,-0.960618674755,-2.9330265522,-1.81995654106,-0.376641750336,0.512919783592,0.471000015736,1.73370945454,1.62107610703,-0.575477421284,1.57841384411,-1.94185733795,-0.643468141556
22794,-0.182305112481,-0.952414989471,1.30266964436,0.350703299046,-0.571596205235,0.249585360289,-1.6186299324,-0.70040512085,-0.926760494709,1.06290471554,-0.0425499975681,0.651997089386,-1.00739955902,1.05041265488,2.00253295898,-0.992190599442,-1.66387081146
9761,1.34061098099,-0.276230424643,-0.0377240329981,-0.0119654703885,-0.421780586243,0.759919643402,-2.61816811562,-1.36278235912,1.65138888359,1.19112563133,-0.359750002623,-0.109927937388,0.699787974358,-0.442649513483,2.09433317184,0.310089051723,0.026427924633
23326,-0.0187329873443,-2.57732582092,0.312823265791,-0.336907505989,-0.566607713699,-1.08125901222,-1.94579291344,-3.8861079216,-0.196135416627,0.318835258484,-0.0010000000475,-1.75441884995,-2.72702360153,-0.363119035959,-0.994039654732,0.675380945206,-1.6668419838
10972,-0.594226717949,-2.1110022068,-1.22355771065,-0.19927290082,-0.989570140839,-0.217999070883,-4.08375501633,-0.247888922691,-0.0270301401615,-3.00499391556,-0.582849979401,1.07115137577,0.122014701366,-0.522926688194,0.211045563221,-1.41483640671,-1.14711844921
10523,2.55151844025,2.43799185753,2.0053384304,0.404591202736,2.9258351326,-0.862068712711,2.46709775925,-0.137763649225,1.15721333027,1.74848568439,0.033100001514,1.25968468189,0.84957587719,0.209097132087,1.52398133278,0.410270869732,-0.836398780346
79090,0.446883022785,1.65005469322,0.827408373356,-0.475236326456,0.0443639308214,0.733990550041,1.66307938099,1.60044062138,1.89735329151,0.345062673092,0.0567499995232,-0.406669735909,1.95870089531,-0.695029556751,2.4389770031,-0.386385351419,-0.458155691624
27032,-0.0393188372254,-1.47906851768,-1.46600103378,-1.59573984146,-2.87175273895,-0.618001818657,-0.162223219872,-1.17851853371,0.235667437315,-0.831092715263,-1.3126500845,2.55752158165,0.368871539831,-0.505895495415,0.448282361031,-2.52601599693,-2.35607481003
9097,-0.683823943138,0.489302039146,0.397406220436,3.35731434822,-1.56102967262,-0.91285097599,1.27519643307,-2.3330643177,-0.916363835335,1.02679371834,0.0747999995947,-0.525422096252,0.577759385109,-0.201316833496,0.989732027054,0.492958962917,-1.51704263687
10513,0.130950346589,0.334859341383,-0.320873111486,1.42487978935,-1.05990982056,0.34816595912,-0.555902242661,2.06364536285,-0.615243077278,-0.68245947361,-0.601300001144,0.47630405426,1.18959367275,0.471504926682,1.29520642757,-0.493238866329,-1.51829528809
1891,-0.776536941528,-1.52273988724,-3.7006816864,-5.86790513992,-0.250375658274,-1.17940831184,-1.90031814575,-1.00200796127,-0.975565135479,-4.00364398956,0.670050024986,-3.03140473366,0.78829985857,-1.19231283665,-0.890314340591,-3.52644085884,-4.15026140213
3066,-0.97403472662,-2.42508077621,-1.11904811859,-1.72489702702,-1.48096656799,-1.15422463417,-2.8251490593,-3.51667690277,-0.393760114908,-2.70437264442,-0.195349991322,0.287613451481,-1.77945148945,-1.55387222767,-0.748991549015,-1.31692647934,-0.541199684143
9801,-4.52011489868,-4.18904256821,-3.15863370895,-5.31813144684,-0.851556777954,-2.22268152237,-3.8571138382,-4.61093425751,-5.29388380051,-8.62839698792,0.079549998045,-3.46606302261,-1.59376847744,-3.91002321243,-4.13781929016,-3.79921650887,-5.44163894653
1459,-0.00215385481715,0.402468711138,-0.517986416817,-0.195225462317,0.97635692358,0.639355182648,2.43822693825,2.25812602043,1.57414209843,-0.415982335806,0.696099996567,-0.617621779442,-0.13246011734,-0.764983415604,1.0656888485,0.591152429581,0.883205592632
9703,-0.092898376286,-1.44088280201,1.72399580479,0.44107323885,-0.985375285149,-1.01650261879,-1.67580652237,-3.00332283974,0.521330535412,-0.205363333225,0.105549998581,0.0652559399605,-0.465235888958,0.0755841881037,-1.55657577515,0.32520878315,-1.62284064293
10606,-0.41602396965,-0.0753779858351,0.297086387873,-0.687744021416,0.26306951046,0.107133090496,-2.03119730949,-0.578752040863,-1.17238366604,-2.28660488129,-0.132050007582,-2.00939941406,-0.512121856213,-1.05783295631,-0.893636345863,-0.440907120705,-1.36120784283
1017,0.332489132881,-0.960980772972,-0.28167834878,-0.192806839943,-1.29583740234,-0.362567901611,2.15480422974,3.40291643143,0.385801523924,-2.48613977432,-0.58544999361,-3.69540977478,1.51493394375,-1.53682971001,1.06092369556,0.986849308014,1.78572916985
9813,0.320339292288,-1.03814101219,-0.466251283884,0.356721103191,-3.43076515198,-2.78564596176,0.636734366417,-4.41234397888,0.550788938999,-0.459984689951,-1.05075001717,-0.146203920245,-0.152344971895,-0.694696485996,1.14648842812,-0.396787494421,-0.298616826534
7485,0.37265086174,-1.57790625095,1.40404844284,0.185322791338,0.374694824219,-1.07203137875,-2.45912885666,-0.58084833622,0.122841894627,0.0479621887207,-0.282800018787,-0.827231526375,-0.287942111492,2.11538553238,-0.299253284931,-0.74686896801,-0.320170164108
2109,-3.01845121384,-2.54471325874,-0.75187176466,-2.05171132088,-2.65411520004,-0.498431563377,-6.35598754883,-4.67433786392,-0.177499592304,-1.5381513834,-0.0548999980092,-0.500201284885,-0.92984187603,-0.333621561527,-1.64241313934,-0.905097484589,-2.32760739326
23271,0.14102768898,-0.692854762077,-0.446103572845,-0.0174862444401,-1.26474583149,0.386222869158,1.60339677334,-0.308925032616,0.127658113837,-0.917806863785,-0.997050046921,-0.661148786545,-0.139852643013,-0.448745280504,0.0373572520912,0.239330232143,0.877575576305
9915,0.265006631613,0.0839113667607,-0.501266121864,-2.29261779785,-0.430709481239,-0.211433291435,-1.90297532082,-0.282846748829,-0.504571020603,-0.272624582052,0.00135000003502,-0.75954157114,-0.426765501499,-0.770915329456,-0.001523375744,0.331070005894,-0.566769242287
9552,-0.0153636336327,-2.18346881866,0.4357444942,1.81647062302,-1.30243110657,-0.996623277664,-1.58326852322,0.475764274597,-3.01925420761,1.0279648304,-0.54390001297,-0.793907284737,-0.0674898922443,0.975957751274,0.226854667068,-1.88711464405,-2.78868412971
93487,0.37461322546,-0.283731400967,0.556235134602,0.28508245945,-0.095300167799,-0.119316369295,2.41223621368,-1.76051354408,-0.0306157916784,-1.54376935959,-0.44865000248,0.0856984108686,-1.49230420589,0.404447197914,-0.399873256683,1.18572533131,2.87626075745
2956,-1.42561376095,-0.945829749107,0.905399978161,2.01476264,0.126777276397,0.309707045555,0.488408446312,3.35944199562,-0.179936811328,0.19831378758,0.28409999609,-1.20008730888,3.66614770889,-0.173628121614,0.341727435589,-1.19307756424,4.08713150024
11065,-0.815398931503,-2.15148854256,-0.694095849991,-2.71076250076,-2.0289773941,1.90898680687,-2.68118953705,-3.12488150597,-3.58920884132,-1.15668475628,-0.175949990749,-1.09084641933,-4.76403617859,-1.09551644325,3.0718460083,0.11634349823,-6.88180923462
9653,-1.4645870924,3.62546563148,0.516031146049,0.506416261196,2.49636459351,1.35582828522,-2.01519536972,-1.34522867203,1.66695535183,2.81300544739,0.609300017357,0.29466855526,4.04689311981,1.62761175632,0.713177442551,2.12923431396,-0.117880895734
200081,0.304037153721,-1.70360708237,1.8184504509,-0.351029932499,-1.7566986084,-0.873995900154,-1.75053536892,-2.28540229797,0.693030953407,0.601651310921,0.211899995804,0.0445463210344,-3.74868059158,0.849909365177,-1.24934005737,-0.558399140835,-1.77202880383
3337,1.05981397629,1.602627635,2.31699705124,5.5459651947,1.37397110462,3.47259569168,1.2639336586,-2.36894798279,1.89179861546,2.59994602203,-1.26054990292,-1.86966133118,1.83289313316,0.641540706158,-1.02864444256,0.524647712708,5.23675251007
11073,-2.24766397476,-2.38310408592,-0.785757422447,-1.09805762768,-3.61680054665,-1.45358920097,0.317206561565,0.513996362686,-6.22986030579,-2.51356625557,-0.345299988985,0.688874721527,-2.01995706558,-1.33323788643,0.426402181387,0.263978630304,-3.65942668915
23,-0.501019597054,-0.0972451418638,0.375870645046,-0.326183378696,0.110436975956,-0.0902846455574,1.18566036224,0.840100705624,-0.318162739277,1.43288099766,0.0170000009239,0.519182324409,-0.960161864758,-0.344083428383,1.00697779655,-0.234981760383,0.474422931671
5641,2.09631538391,1.55755066872,2.62643098831,3.29685974121,-0.0680226683617,1.8845705986,-0.766908705235,6.11918306351,5.53727865219,4.71863412857,-0.286549985409,-0.379611730576,4.31378269196,2.08500051498,1.19863831997,1.62056589127,2.55764007568
8720,-0.0518038868904,1.13962936401,0.035175960511,1.39424729347,-1.06587767601,-0.826325714588,0.473885715008,-0.329964160919,-1.03246045113,0.233117878437,-0.307500004768,4.30546855927,2.32593393326,0.321387529373,1.02465856075,-0.503450751305,0.714577257633
10782,0.456604093313,-1.24169516563,1.09154319763,0.49199578166,0.418563783169,0.772018253803,1.12012851238,0.302314162254,0.357559621334,0.946540474892,0.516700029373,0.19393196702,0.708104014397,0.413743138313,1.75079417229,-0.195483446121,0.335165143013
25932,-5.99549055099,-0.445565581322,0.186325237155,-1.44490671158,-0.168355226517,2.40887498856,-3.43384957314,-2.02228212357,1.46514427662,0.872574090958,-0.245100006461,-0.617635428905,-1.70361304283,3.12181639671,1.47001194954,-3.33422231674,3.6416246891
3028,-0.817321240902,-1.36056983471,-1.15051531792,-2.866969347,-0.485021710396,-1.5724401474,-1.55250859261,-1.47692584991,1.03452908993,-3.10161876678,0.328549981117,-0.0352705419064,-0.494238138199,-1.45999455452,-10.0,-3.89485549927,-1.92089819908
6804,0.6585958004,-0.263303518295,-1.11298024654,-0.742708921432,0.0848217457533,0.704631090164,3.12630581856,-0.765898346901,2.5345044136,3.24951791763,-0.0666999965906,3.69373726845,-0.240994364023,2.86690568924,-0.180540680885,0.0522498935461,2.6053173542
890,-1.0533093214,-2.86857771873,-0.851557075977,-3.58464741707,-1.45708084106,-1.80208134651,-0.9962631464,-4.12600898743,-1.57438778877,-2.31920289993,-0.2962000072,-0.671719551086,-2.03654074669,-2.2926492691,-0.418314784765,-2.17221260071,-0.395020723343
6390,-1.60619652271,-4.08079147339,-0.678185760975,-1.56383752823,-1.5973354578,-1.60312366486,-3.76123857498,-5.48412418365,-1.87015783787,-2.46970462799,0.820349991322,-0.085903942585,-2.50992965698,-1.56110322475,-3.33763790131,-1.03184354305,-3.13246631622
4303,0.368836909533,1.03631162643,0.38274616003,1.23128426075,-0.651369094849,1.3386926651,-0.0667326748371,0.0943236723542,1.02944993973,0.547390401363,0.265100002289,1.48683190346,2.96024179459,0.52687972784,-0.393459796906,-0.585493803024,-1.30093646049
10953,-0.617793679237,-0.30219578743,0.508834958076,0.462412118912,-1.51582980156,-0.880016684532,-0.606179594994,-1.35347628593,1.08474934101,1.93858706951,-0.0957000106573,1.90150594711,-0.742418169975,-0.102911755443,-1.72823548317,2.44764184952,-0.365486443043
22889,1.82447707653,1.11288845539,0.154777407646,-1.10704779625,1.77403211594,1.67241978645,3.87464666367,2.96310830116,2.13167476654,0.314511954784,-0.0951000154018,-2.53218722343,1.30179691315,0.571496605873,0.761071681976,0.254276961088,-0.589717686176
3098,0.675762832165,-0.395741343498,1.4891449213,1.79221749306,-0.477897822857,-1.51338601112,2.62439012527,-1.2034381628,0.183180436492,-0.133116781712,0.15300001204,0.478851079941,0.0469443649054,0.870106101036,1.10354614258,2.31057310104,-1.62800145149
11044,1.09144163132,0.428772181273,-0.106276914477,-0.578384041786,-1.34969353676,0.909292399883,0.997008740902,2.73594093323,1.19649386406,0.579119563103,0.303349971771,-1.09519040585,0.524408102036,-0.380624771118,0.00169953366276,-0.164920881391,0.036190956831
8985,-1.09890210629,-0.159385293722,-0.831724703312,-3.36298084259,-0.787019312382,-0.38076788187,-3.33397984505,-3.55153250694,0.258786261082,-1.13113045692,-0.0614999830723,-2.75674724579,0.147995382547,-2.04533219337,-0.481380611658,-2.8675634861,-0.951966166496
66008,-0.412118911743,-1.84108519554,0.448598027229,0.684806108475,-0.893565952778,-4.24007606506,0.831824362278,-1.51141893864,-1.57485616207,-0.32913839817,-0.417800009251,0.136738717556,-0.792348146439,3.14732217789,-1.76603913307,-0.756211936474,-2.94476985931
9217,-1.81225562096,-4.84682130814,-1.07569789886,0.860592961311,-3.91182637215,-4.11468791962,-2.43337249756,-7.97116327286,-3.81481432915,-2.29251003265,0.131950005889,0.379079222679,-5.866959095,0.444861501455,-2.58473730087,-0.166108727455,-4.53502750397
701,-0.554055869579,-0.210642039776,-0.743741989136,-1.25558578968,-0.954533040524,-0.857772946358,0.966957747936,0.300898551941,-0.456792891026,0.694766223431,-0.852550029755,-6.33411979675,-0.222886532545,-1.01439261436,0.162690550089,0.120954275131,0.640211343765
6182,-1.86730575562,-7.37543773651,-0.785416007042,-4.19967126846,-2.06909060478,-1.96258246899,-4.61399745941,-6.94881105423,-4.4404501915,-3.87231492996,0.251650005579,0.853992879391,-2.18569350243,-2.84104204178,-4.62897920609,-2.26671004295,-4.72407150269
4860,3.52265763283,1.05710458755,0.703363716602,1.95773017406,1.8459624052,-1.26362228394,1.04645442963,3.4986577034,3.00524950027,-0.291719198227,-0.656049966812,0.059026569128,4.43570375443,1.93494486809,0.55887389183,3.24498963356,4.03084087372
7398,0.348957270384,-2.40905094147,-0.0354796126485,-0.429632246494,-0.412228107452,-0.918171882629,2.45393323898,-2.24408984184,-2.352414608,-1.17395401001,-0.328099995852,2.60885858536,-3.53219461441,-0.319782912731,1.072026968,1.24917149544,0.397755950689
6117,0.0601634979248,-1.70837879181,0.502296566963,-0.797001600266,-0.535066187382,-0.03283816576,-2.49354887009,-3.65030765533,-0.177218168974,0.631884634495,-0.0304000005126,-0.407762467861,0.143213480711,-0.578756451607,-0.700137376785,-1.22852790356,-2.43035054207
23588,2.46428704262,-0.70610833168,0.300326019526,1.00745916367,1.61693692207,0.224774628878,-1.05923914909,4.63587856293,1.62691009045,1.50031661987,-0.104599997401,-3.29693222046,0.684284090996,1.21156191826,0.147645801306,-1.70833933353,1.11065363884
949,0.788653731346,0.0681644082069,0.789311110973,-2.54404211044,0.298185706139,0.637275218964,-3.01407122612,-2.70772790909,-0.108761236072,-0.95096719265,-0.249200001359,2.52707028389,0.19418784976,-0.553098142147,-0.134748145938,0.84790033102,0.527802109718
