rid,CPC006_A375_6H:BRD-K32536677-001-01-0:10,CPC006_A375_24H:BRD-K32536677-001-01-0:10,CPC006_A549_6H:BRD-K32536677-001-01-0:10,CPC006_A549_24H:BRD-K32536677-001-01-0:10,CPC006_A673_6H:BRD-K32536677-001-01-0:10,CPC006_AGS_6H:BRD-K32536677-001-01-0:10,CPC006_CL34_6H:BRD-K32536677-001-01-0:10,CPC006_CORL23_6H:BRD-K32536677-001-01-0:10,CPC006_COV644_6H:BRD-K32536677-001-01-0:10,CPC006_DV90_6H:BRD-K32536677-001-01-0:10,CPC006_EFO27_6H:BRD-K32536677-001-01-0:10,CPC006_HA1E_6H:BRD-K32536677-001-01-0:10,CPC006_HA1E_24H:BRD-K32536677-001-01-0:10,CPC006_HCC15_6H:BRD-K32536677-001-01-0:10,CPC006_HCC515_6H:BRD-K32536677-001-01-0:10,CPC006_HCC515_24H:BRD-K32536677-001-01-0:10,CPC006_HCT116_6H:BRD-K32536677-001-01-0:10,CPC006_HEC108_6H:BRD-K32536677-001-01-0:10,CPC006_HEPG2_6H:BRD-K32536677-001-01-0:10,CPC006_HT115_6H:BRD-K32536677-001-01-0:10,CPC006_HT29_6H:BRD-K32536677-001-01-0:10,CPC006_HT29_24H:BRD-K32536677-001-01-0:10,CPC006_JHUEM2_6H:BRD-K32536677-001-01-0:10,CPC006_LOVO_6H:BRD-K32536677-001-01-0:10,CPC006_MCF7_6H:BRD-K32536677-001-01-0:10,CPC006_MCF7_24H:BRD-K32536677-001-01-0:10,CPC006_MDST8_6H:BRD-K32536677-001-01-0:10,CPC006_NCIH1694_6H:BRD-K32536677-001-01-0:10,CPC006_NCIH1836_6H:BRD-K32536677-001-01-0:10,CPC006_NCIH2073_6H:BRD-K32536677-001-01-0:10,CPC006_NCIH508_6H:BRD-K32536677-001-01-0:10,CPC006_NCIH596_6H:BRD-K32536677-001-01-0:10,CPC006_NOMO1_6H:BRD-K32536677-001-01-0:10,CPC006_OV7_6H:BRD-K32536677-001-01-0:10,CPC006_PC3_6H:BRD-K32536677-001-01-0:10,CPC006_PC3_24H:BRD-K32536677-001-01-0:10,CPC006_PL21_6H:BRD-K32536677-001-01-0:10,CPC006_RMGI_6H:BRD-K32536677-001-01-0:10,CPC006_RMUGS_6H:BRD-K32536677-001-01-0:10,CPC006_SKLU1_6H:BRD-K32536677-001-01-0:10,CPC006_SKM1_6H:BRD-K32536677-001-01-0:10,CPC006_SKMEL1_6H:BRD-K32536677-001-01-0:10,CPC006_SKMEL28_6H:BRD-K32536677-001-01-0:10,CPC006_SNGM_6H:BRD-K32536677-001-01-0:10,CPC006_SNU1040_6H:BRD-K32536677-001-01-0:10,CPC006_SNUC4_6H:BRD-K32536677-001-01-0:10,CPC006_SNUC5_6H:BRD-K32536677-001-01-0:10,CPC006_SW480_6H:BRD-K32536677-001-01-0:10,CPC006_SW620_6H:BRD-K32536677-001-01-0:10,CPC006_SW948_6H:BRD-K32536677-001-01-0:10,CPC006_T3M10_6H:BRD-K32536677-001-01-0:10,CPC006_THP1_6H:BRD-K32536677-001-01-0:10,CPC006_TYKNU_6H:BRD-K32536677-001-01-0:10,CPC006_U937_6H:BRD-K32536677-001-01-0:10,CPC006_VCAP_6H:BRD-K32536677-001-01-0:10,CPC006_VCAP_24H:BRD-K32536677-001-01-0:10,CPC006_WSUDLCL2_6H:BRD-K32536677-001-01-0:10,NMH001_FIBRNPC_6H:BRD-K32536677-001-03-6:10,NMH001_FIBRNPC_24H:BRD-K32536677-001-03-6:10,NMH002_FIBRNPC_24H:BRD-K32536677-001-02-8:10,NMH001_NEU_6H:BRD-K32536677-001-03-6:10,NMH001_NEU_24H:BRD-K32536677-001-03-6:10,NMH001_NPC_6H:BRD-K32536677-001-03-6:10,NMH001_NPC_24H:BRD-K32536677-001-03-6:10,NMH002_FIBRNPC_6H:BRD-K32536677-001-02-8:10,NMH002_NEU_6H:BRD-K32536677-001-02-8:10,NMH002_NEU_24H:BRD-K32536677-001-02-8:10,NMH002_NPC_6H:BRD-K32536677-001-02-8:10,NMH002_NPC_24H:BRD-K32536677-001-02-8:10,CPC006_H1299_6H:BRD-K32536677-001-01-0:10,CPC006_RKO_6H:BRD-K32536677-001-01-0:10
7398,0.427449315786,0.856865882874,0.744530558586,0.196666657925,-0.11115000397,-0.37444999814,0.644500017166,-0.283649981022,-0.0913999974728,-1.05659997463,0.331999987364,0.223077148199,-0.240959972143,-0.0140260457993,-1.39479219913,0.284597933292,-0.959549963474,0.298466980457,0.693491339684,-0.91369998455,0.192208707333,0.061750203371,-0.155299991369,-0.929000020027,-1.35809242725,0.3208091259,0.103850007057,-0.821499943733,-0.737249970436,0.161799997091,-1.51240003109,-0.902799963951,-0.210949987173,0.0482499971986,-0.542307257652,0.944336235523,-0.826499998569,-0.00894999504089,-0.161410570145,1.24954998493,-1.07624995708,0.704199969769,0.358900010586,0.274949997663,-0.564400017262,1.49250006676,-0.717900037766,0.196050003171,0.271043002605,-1.31187522411,0.264599978924,0.281251937151,-0.0173999965191,0.295100003481,0.188060835004,0.478537976742,0.882650017738,-0.923849999905,-0.0219999998808,-0.617143213749,0.108589872718,0.589841365814,-0.700091958046,0.25001963973,0.682048082352,-0.373560011387,0.56308221817,-0.28737705946,0.584216594696,-0.942999958992,-0.985099971294
6117,0.479011803865,0.464452445507,-0.338551193476,-0.0653325170279,0.619099974632,-0.0275499820709,0.549100041389,0.209099978209,0.303849995136,-0.802799999714,0.31194999814,-0.082429818809,0.0402145981789,0.421183168888,0.492577850819,0.226340800524,-1.14079999924,-1.1065621376,-0.518551945686,0.131099998951,0.282690703869,0.553798913956,-0.111249998212,-1.28375005722,0.389083623886,0.140494972467,0.124200001359,-1.80379998684,-0.983799993992,1.7201499939,-0.737949967384,-0.0722000002861,0.333849996328,-0.315099984407,0.315338760614,0.686710834503,-0.253850013018,1.31719994545,-0.527761280537,0.775499999523,-0.98759996891,0.674899995327,0.818549990654,-0.0223499983549,-0.554050028324,-0.159000009298,-0.435850024223,-0.0243999958038,-0.0686356276274,-2.03078842163,-0.0093000009656,0.520652353764,-0.219400018454,0.012549996376,0.0264901518822,0.16407546401,-0.31844997406,0.522850036621,-1.06344997883,-0.403997242451,-0.424895197153,-0.136107593775,0.294730126858,-0.310200810432,0.327548474073,0.355373233557,0.487936496735,0.130298048258,0.450829267502,-0.952100038528,-1.43689990044
23588,0.152546733618,-0.504843115807,-0.598651409149,-0.107702404261,0.210299998522,0.313899993896,-0.00494998693466,-0.347999989986,0.46590000391,2.21059989929,-0.90524995327,-0.0403629466891,-0.703857958317,-0.595087826252,1.00638830662,-0.476816415787,0.352350026369,1.38281106949,-0.0701791346073,0.303099989891,0.199133127928,-0.305478692055,-0.188549995422,-0.270399987698,-0.189750105143,0.183455944061,-0.1507999897,-0.488200008869,-0.294000029564,0.182749986649,0.684149980545,0.405949980021,-0.667299985886,-0.334049999714,0.499435096979,-0.464882910252,0.624799966812,-0.702250003815,-0.141099780798,0.0858500003815,-0.3138499856,-1.38129997253,0.797500014305,-0.128600001335,0.66755002737,0.645049989223,-0.847849965096,-0.0333000123501,-0.470237791538,-0.010806247592,0.451000005007,-0.216248393059,-1.68534994125,-0.108400002122,-0.037279471755,-0.308342784643,0.0703500062227,-0.0863000154495,0.321299999952,-0.324970960617,-0.0491868853569,-1.91802144051,1.84076023102,0.184366136789,0.588749885559,-0.337092906237,-0.273573815823,-0.198505103588,0.845046162605,0.590499997139,0.398599982262
949,0.207752436399,0.565306007862,0.226837858558,-0.763478755951,0.229699999094,0.205249994993,0.264200001955,1.15785002708,-0.206000000238,0.364999979734,-0.170100033283,0.539431214333,0.943770051003,0.671222567558,1.46920573711,0.68958812952,0.0610999986529,-2.1324429512,-0.063877210021,0.210500001907,0.0891846120358,0.333603203297,-0.3424000144,-2.00079989433,0.509539484978,0.464409828186,0.256300032139,-0.321099996567,-0.363299995661,1.41105008125,0.537500023842,-1.47710001469,0.0676500052214,-0.297100007534,-0.687603235245,0.779613494873,0.879999995232,1.00150001049,-0.43530356884,-0.85095000267,-0.396149992943,0.295799970627,0.580150008202,-0.155600011349,-2.26559996605,-0.593400001526,0.350850015879,0.709550023079,0.0730354785919,-0.536719679832,-0.45269998908,0.261184513569,-0.186899989843,0.361149996519,-0.219131991267,-0.0172411352396,-0.00325000099838,0.431149989367,-1.02820003033,1.45896816254,-0.931222558022,0.654610514641,0.613960087299,-0.779537916183,-0.777208924294,0.225673392415,-0.596273422241,0.850333869457,-0.0687069743872,-0.477750003338,0.00210000574589
7168,1.05398905277,0.946524858475,0.984497129917,0.115737378597,-0.641599953175,-0.182549983263,0.550350010395,0.391599982977,-0.695050001144,-0.780849993229,1.11125004292,0.384857594967,0.417417228222,-0.352955400944,-1.35230350494,-1.01066803932,-0.88664996624,-0.848434865475,0.587145626545,-0.867449998856,0.0886554419994,0.221000477672,0.0732499957085,-0.170850008726,-0.475971281528,0.148792743683,1.24779999256,-0.922649979591,-0.777799963951,-0.0245999991894,-0.998849987984,0.492299973965,-0.218449994922,-0.0108499992639,0.164395958185,0.454533308744,0.586949944496,-0.713599979877,-0.058596149087,0.297250002623,-0.100699990988,-0.049899995327,0.182899996638,0.780349969864,-0.700250029564,-1.04870009422,-0.69764995575,-1.85979998112,-0.795352816582,-0.633675694466,0.959399998188,-1.26991355419,-0.65625,0.962549984455,1.31951749325,0.572154283524,-0.773500025272,0.052049998194,0.452549993992,0.184748217463,0.395160466433,-0.53370308876,1.1298750639,-1.48826622963,0.309861451387,3.41551828384,0.860915899277,0.516530156136,0.425238549709,-0.357500016689,-1.68904995918
9375,0.370842307806,-0.0162953734398,-0.474345564842,-0.762798786163,-0.247799992561,0.0747999846935,0.339200019836,-0.21780000627,-0.580099999905,0.116400033236,-0.518249988556,0.258656531572,-0.926338434219,-0.491820007563,-1.31436872482,0.034157410264,-0.584249973297,-0.485443592072,0.310132235289,-1.08899998665,-0.260406792164,-0.105205506086,-0.0926000028849,-0.211999997497,-1.31964969635,-0.516460061073,-0.313099980354,-0.862850010395,-0.193400010467,0.389999985695,-0.653450012207,0.0274499952793,-0.84065002203,0.0306499972939,-0.272405087948,-0.297646045685,-0.85765004158,-0.289149999619,-0.00484296679497,0.461750000715,-0.177650004625,-0.287249982357,-0.630349993706,0.313300013542,0.574150025845,-0.314399957657,-0.561450004578,0.806850016117,0.704480946064,-1.61405313015,-0.316449970007,0.0770362019539,0.00749999284744,0.497299998999,0.865761220455,0.823287606239,0.313400000334,-1.03334999084,-0.0668499991298,-0.409812599421,-0.16319295764,-0.15558180213,-0.0740439370275,0.209073394537,0.582466959953,-0.835875511169,0.452653825283,-1.04614281654,0.614938616753,-0.622050046921,-1.76200008392
4927,0.319023430347,0.705441892147,0.254784405231,1.05085194111,0.7228500247,-0.195999979973,0.0530000030994,-0.309799998999,0.0560499988496,-0.276050001383,0.195900022984,0.843252956867,0.740101099014,0.258824586868,0.638073801994,0.40629607439,-0.554250001907,-0.951125860214,0.119705908,-0.102799996734,0.292991399765,0.193297982216,-0.865599989891,-0.916550040245,0.351579725742,0.261809021235,0.420549988747,-0.375349998474,-0.753350019455,1.47545003891,-0.273949980736,-0.0677500367165,0.485599994659,-0.434949994087,0.522380232811,0.533492147923,0.987500011921,1.0447499752,-0.103914871812,1.56894993782,0.0112500041723,0.972200036049,1.16120004654,-0.131000012159,-0.427749991417,0.807299971581,-0.447950005531,-0.187449991703,-0.227428123355,-1.33183550835,-0.285650014877,-0.182165563107,-0.520049989223,0.60514998436,-0.138698339462,-0.120795160532,0.494249999523,0.773749947548,0.464999973774,-0.0593404471874,-0.678829789162,-1.6598098278,1.71751689911,-1.87858748436,-1.50266027451,0.432301849127,-0.0491708815098,0.246580854058,0.522288203239,-0.368550002575,-0.922649979591
2523,-0.381365984678,-0.67993927002,0.413928061724,0.201127544045,1.18054997921,0.50125002861,-0.0886999964714,-0.150650009513,0.272650003433,2.44234991074,-0.321749985218,0.0189689695835,-0.792276322842,-0.0890855491161,-0.0521698743105,-0.539165377617,0.0557499825954,1.12331295013,0.117744654417,1.16690003872,-0.233930677176,-0.32158780098,0.763749957085,1.08465003967,0.295087307692,0.409310400486,0.0250999927521,-0.256450027227,0.0115500018001,-0.130349993706,0.476649999619,0.648199975491,0.0632500052452,-0.131599992514,0.558387935162,-0.376308083534,-0.184099987149,-1.04250001907,0.469610601664,-3.46249985695,1.30369997025,-0.0579499974847,-0.531149983406,-0.354200005531,0.578199982643,-0.0858500152826,0.043799996376,0.696300029755,0.708557605743,1.4767383337,-0.583849966526,2.38894581795,0.249499976635,-0.362199991941,-0.365958958864,-0.274991214275,-0.226850003004,0.417100012302,0.883749961853,0.553468823433,0.119135342538,0.42731449008,-1.13841736317,0.910401403904,-0.750521659851,0.989942908287,-0.556212246418,0.651965618134,-0.629535973072,1.50394999981,1.55484998226
58497,0.21229070425,0.887909948826,-0.803662657738,0.142836242914,-0.316300004721,-0.585850000381,0.196849986911,0.658650040627,0.44580000639,0.297250032425,-0.174799978733,0.250200182199,0.281384110451,-0.769054174423,-0.368726283312,-0.408352077007,0.469550013542,0.113122522831,0.19959013164,0.949750006199,0.73347234726,0.476646572351,3.40065002441,0.73299998045,-0.296114057302,0.0576999038458,0.25339999795,-1.13964998722,-0.689350008965,1.75334990025,-0.580250024796,1.42844998837,-0.963999986649,0.416150003672,0.798889160156,-0.14788633585,-0.853150010109,2.45434999466,0.0768447071314,0.737149953842,-0.236349999905,3.67750000954,-0.143050000072,0.687450051308,-0.0644499957561,-0.791800022125,-0.179300010204,0.0737999975681,-0.735411345959,-0.309617727995,0.385649979115,-0.836931347847,-0.36470001936,0.410999983549,-0.296896308661,-0.409368723631,-0.312799990177,0.98575001955,-1.91664993763,-0.604306697845,-0.154456540942,0.553175985813,-0.275120794773,-0.81630140543,-0.269206911325,0.333127737045,-0.087322153151,1.23576521873,0.171493411064,-0.957149982452,-1.03429996967
6856,-0.117043100297,0.173673391342,-0.750271499157,-0.788354337215,-0.826699972153,0.0899000018835,0.0641999989748,-0.358999997377,0.486949980259,-0.141849994659,0.354800015688,0.369677811861,0.103195384145,0.936234712601,1.07303583622,-0.0111956857145,-1.36645007133,-1.01085197926,-2.28875112534,0.174000024796,-0.0370896011591,-0.109430253506,0.111999996006,-0.87349998951,0.560658693314,-0.0817924365401,-0.251200020313,0.846150040627,-0.897899985313,1.12540006638,-0.150900006294,-2.32524991035,-0.533649981022,-0.846099972725,0.505011558533,0.405181229115,0.281199932098,1.35249996185,-0.0873684436083,0.745949983597,-0.182850003242,-0.116499900818,1.55285000801,-0.107949987054,-0.339899986982,-0.112399995327,-0.623950004578,-0.810699939728,-0.0484874881804,-1.55663394928,-0.877599954605,0.336207479239,-0.0494000017643,0.397050023079,0.601005315781,0.295817136765,0.51004999876,-3.15565013885,-0.786599993706,-0.0848853886127,-0.231773048639,0.168876364827,0.272995948792,1.11600470543,0.559588611126,0.382731288671,0.431518554688,-0.600869774818,-0.461860507727,-0.128150001168,-0.405550003052
26036,-0.462815433741,-0.386625051498,-0.719452500343,-0.685398817062,0.244049996138,-0.658749997616,0.154549986124,0.0582499988377,-0.392499983311,0.153250038624,-0.174649998546,-0.00622391700745,-0.147617101669,-0.347072422504,0.338756471872,-0.949554204941,-0.844349980354,-0.46424511075,-0.701249957085,0.0592500269413,-0.574787378311,-0.489058971405,-0.746349990368,-0.366499990225,-0.461963564157,-0.623282909393,-0.851150035858,-0.67015004158,-0.692399978638,-0.234900027514,-0.0327499955893,-0.21289999783,0.27555000782,-0.755150020123,-0.947248935699,-0.112157061696,-0.811650037766,0.804700016975,-0.714047670364,-0.10925000906,-1.69229996204,-0.433250010014,-0.633149981499,0.313850015402,-0.623549997807,0.021299995482,-0.538650035858,-0.513849973679,-0.597336292267,-1.13410282135,-0.121800005436,0.242395684123,-0.266750007868,-0.462050020695,-0.851406753063,0.369078367949,0.0611000061035,0.594799995422,-0.0580000020564,-1.92231214046,-0.749173998833,0.486173778772,-0.189451098442,-0.294785916805,0.383306741714,-1.0572463274,-0.205940723419,-0.270605444908,0.223660588264,-0.711149990559,-0.520449995995
10206,0.294728696346,0.0191111285239,0.793375372887,0.140783384442,1.40904998779,0.794199943542,-0.361200004816,-0.00954999774694,0.403500020504,1.50215005875,-0.477899998426,0.192114114761,0.145267173648,0.784836173058,0.926103711128,-0.216801837087,1.02234995365,1.67586612701,0.248471826315,1.31284999847,-0.907729387283,-0.078665137291,-0.812399983406,1.24760007858,1.15163719654,0.785411596298,-0.0301000028849,0.519749999046,0.286799997091,-0.274350017309,0.82389998436,0.483749985695,0.486249923706,0.21969999373,1.07169985771,-0.192662090063,-0.737699985504,-0.52429997921,1.13500642776,-2.12419986725,1.39055001736,0.0447999835014,0.534600019455,-0.155949980021,0.451000005007,-0.033649995923,0.747349977493,0.272850006819,0.270919203758,1.18185782433,-0.241500020027,-0.979548990726,1.30930006504,-0.125650003552,1.07163882256,0.107730433345,-0.576499998569,0.22650000453,1.01870000362,0.515194177628,0.284573674202,1.7177939415,-1.55489552021,0.99438226223,-0.625285208225,0.0775882676244,-0.222432166338,0.593026161194,-0.512121140957,0.766099989414,0.762750029564
25793,0.245746403933,0.236065298319,-0.161504760385,-0.81280785799,-0.243399977684,-0.85664999485,0.386000007391,0.270850002766,-0.781800031662,-1.46904993057,0.656049966812,0.517384409904,-0.0149558037519,0.263777345419,-0.486035466194,-0.13460367918,-0.230749994516,-1.00370717049,0.00128677487373,-1.70624995232,0.127276062965,0.547409117222,0.229300007224,-0.523350000381,-0.689081370831,-0.36580401659,-3.87580013275,-1.96305000782,-0.317699998617,-0.244499996305,-0.628600001335,0.652549982071,-0.329000025988,0.245899990201,-0.12980890274,0.216331332922,-0.302349984646,-1.44490003586,-1.16184806824,0.109599992633,0.143849998713,0.459749996662,0.447200000286,-1.40945005417,-0.506099939346,-1.48125004768,-0.718050003052,-0.428399980068,-0.631231486797,-1.08269417286,-0.314300000668,-0.157477304339,0.214149996638,0.391149997711,-0.199526742101,0.365250319242,0.485050022602,0.134449988604,-0.238150000572,-0.19164352119,0.565190315247,0.188477933407,0.766046404839,-1.21404123306,0.488943219185,0.287525653839,0.0202215909958,1.18744003773,0.273982793093,-0.853700041771,-1.66459989548
55556,-1.01452088356,-0.986240565777,0.658792614937,-0.0839538127184,-0.341300010681,-0.836449980736,-0.0891499966383,-0.224849998951,-0.168499991298,-0.366950005293,-0.000799998641014,0.678797483444,-0.193122327328,0.0899580419064,-0.0935927033424,0.487315624952,-0.661849975586,-0.601030349731,0.0140078291297,-1.49825000763,-0.118205994368,-0.109564781189,-0.586149990559,-0.0875999927521,0.18513007462,0.136412262917,-0.169699966908,0.943050026894,-0.566200017929,0.10474999994,0.030450001359,-1.01254999638,-0.373349964619,-0.384499996901,1.17714571953,0.147844076157,-2.29334998131,2.59090018272,0.307662546635,0.816349983215,-0.933950006962,0.160750001669,-1.38709998131,0.866850018501,0.0972000062466,-0.311349987984,-0.474849998951,-0.171599984169,-1.13033223152,0.419678032398,0.32849997282,-1.29740536213,-0.644699990749,0.040549993515,-0.851627409458,0.587885499001,-0.39390000701,-0.0390000008047,-0.086850002408,0.176546946168,0.918503761292,1.13679325581,-0.701850473881,-0.854361414909,0.433780282736,1.92566466331,1.05881035328,0.27627748251,0.561380326748,-0.173450008035,-0.932300031185
3978,-0.71490162611,0.104698836803,-0.310234069824,0.0685501098633,-0.101799994707,-0.650049984455,-0.248750016093,0.592450022697,-0.0754500031471,-0.3138499856,0.77294999361,-0.036511298269,0.266527920961,-0.246204167604,0.47716447711,0.565900325775,-0.807500004768,-1.6910572052,-0.394000530243,-0.998549997807,0.491593718529,0.499408245087,-0.38560000062,-1.50829994678,-0.412977725267,0.60296356678,0.0192500054836,-0.530799984932,-0.669349968433,0.403999984264,-0.161300003529,-1.06709992886,0.225250005722,0.208250001073,-1.45550620556,0.281690359116,-0.861699998379,0.514250040054,0.101295515895,1.40149998665,-1.15515005589,0.463899970055,0.191550016403,-0.382849991322,-1.54170000553,-0.493550032377,-1.18044996262,-0.00904999673367,-0.616447687149,-1.48115551472,0.119000002742,0.0693703070283,-0.677449941635,-1.16414999962,-0.839667975903,0.221121624112,-0.317550003529,0.518800020218,-0.362299978733,-0.110388338566,-0.493674635887,-0.38155066967,0.25553637743,-1.12011086941,-0.460640311241,-1.0507581234,0.282002180815,0.0586212575436,0.215223088861,-0.492600023746,-1.04999995232
10681,-0.15981516242,0.526317834854,-0.173633381724,-0.106983631849,-0.698249995708,0.785249948502,-0.388700008392,0.439649999142,0.0294499993324,-0.452950000763,-0.387049973011,-0.0453247278929,-0.165749907494,-0.733309864998,1.36474227905,0.00255006551743,-0.417450010777,0.0244581699371,0.00283970683813,0.432649999857,0.157085061073,-0.839421451092,0.0255499966443,-0.854550004005,1.11301493645,0.41338467598,0.12160000205,-0.664999961853,-0.0831000059843,0.78569996357,-0.334549993277,-0.529649972916,-0.322400003672,-0.277900010347,0.130800455809,-0.157577246428,-0.313600003719,1.01180005074,-0.36299598217,0.220400005579,0.0948999971151,-0.971199929714,0.0815999954939,-0.85404998064,-0.0569500029087,0.148800000548,-1.1494499445,0.483599990606,-0.326354712248,-0.656165480614,-0.652300000191,0.559865474701,-0.707149982452,-0.392700016499,-0.0958109498024,-0.253098577261,0.361100018024,0.513350009918,-0.603250026703,0.900482416153,-0.606429517269,1.19274866581,0.645830631256,-0.903027772903,-1.15178251266,0.537153422832,-0.531387746334,0.118211969733,-0.229148685932,-0.870450019836,-0.0710999965668
3638,-0.950690448284,-0.0192634016275,-0.818210542202,-0.03856728971,0.300550013781,0.398199975491,0.0636499971151,-0.172750011086,0.271600008011,-0.281150013208,-0.229399994016,-0.690154790878,-0.00236014090478,0.264923214912,-0.518747627735,0.204675629735,0.431850016117,0.281837582588,-0.312071204185,-0.197199985385,-0.149724587798,-0.048042178154,0.455500006676,0.427550017834,-0.668871045113,0.567385077477,0.258499979973,0.694550037384,0.337999999523,-0.15569999814,-0.743499994278,0.5666000247,-0.380549997091,0.153149992228,-0.424630910158,-0.175260350108,0.351099967957,0.0361999981105,0.368751883507,-0.924199998379,-0.626749992371,-1.07455003262,0.844200015068,0.651749968529,0.633849978447,0.962949991226,0.340449988842,0.413399994373,0.45754981041,0.410566449165,-0.773149967194,-0.265855967999,0.201000005007,-0.20624999702,-0.347376823425,0.261054039001,0.671649992466,-6.67294979095,-2.58345007896,-0.978605151176,1.2355080843,-0.617088079453,0.690984725952,0.611470103264,-1.25668478012,-0.814987063408,0.180295988917,-0.824351906776,0.436324238777,0.165049999952,1.7934499979
8349,-0.515107631683,-0.719435214996,0.419481962919,0.26782181859,0.177550002933,1.07770001888,-0.824450016022,-0.649300038815,-0.0984500050545,0.3274500072,-0.679149985313,-0.989689350128,-0.954078137875,0.260394543409,-0.254079371691,-0.321352869272,0.684049963951,0.0514002144337,-0.176709115505,0.0239999890327,-0.396104931831,-0.556759595871,0.303250014782,1.57674992085,0.00670403195545,-0.282599538565,-0.153099983931,-0.103450015187,-0.173700004816,-1.23534989357,0.2662999928,0.504999995232,-0.0194500088692,0.13030000031,0.257493704557,-0.773122489452,-0.106350004673,-1.70974993706,-0.0936991050839,-1.17554998398,1.0869499445,-0.854250013828,-0.464949995279,-0.0420999974012,0.915300011635,0.250900030136,0.0258999913931,-0.236050009727,0.185743421316,0.704320549965,-0.706499993801,0.993685364723,0.47595000267,-0.623899996281,0.331271618605,-0.475036799908,-0.174450010061,0.178199991584,-0.2242000103,0.186814844608,0.127568691969,0.847516536713,-1.25833451748,0.33429095149,-0.919820725918,-0.269017189741,-0.901875257492,0.191081017256,-0.413517683744,0.875149965286,1.52094995975
6275,0.458468139172,0.441619515419,-0.245955958962,-0.0592997968197,-0.409749984741,0.546700000763,0.185699999332,-0.258450001478,-6.15439987183,-0.208900004625,-0.016999989748,-0.0508317947388,-0.136799544096,0.0109299719334,0.697744369507,0.0155357066542,-0.405099987984,0.0378195121884,0.532758355141,-0.0403000116348,0.140965163708,1.14590072632,0.519299983978,-0.86669999361,-0.192660152912,-0.347390383482,-0.195050001144,-1.25,-0.739799976349,-1.23220002651,-0.34224998951,-0.258450001478,0.469099998474,-0.813899993896,-0.995744824409,-0.200778916478,1.05375003815,-0.640400052071,0.243556216359,1.02929997444,0.868200004101,0.00485000014305,-0.351300001144,0.35355001688,0.105450004339,0.322349995375,-0.990350008011,0.292750000954,0.45764836669,0.118426114321,-0.451600015163,0.422524303198,-0.0711500048637,0.678900003433,-1.1190558672,-0.419508069754,0.672450006008,-0.465799987316,0.576950013638,-0.26044356823,0.0803764462471,1.2566857338,-1.3984349966,-0.413175582886,-0.212092980742,0.436001449823,-1.37972998619,0.681407809258,-0.268853127956,-1.50919997692,-0.907299995422
3895,-0.488421201706,0.565850019455,-0.42729178071,-4.65732765198,0.867849946022,0.378599971533,0.619000017643,-0.119249999523,1.00619995594,1.63739991188,-0.243349999189,0.127158299088,0.755589067936,0.125905126333,0.687237501144,0.408535063267,1.19515001774,1.68228495121,0.279287725687,0.91270005703,-0.154540479183,0.0311423446983,-0.215200006962,-0.268549978733,0.169866010547,-0.183021232486,-0.552900016308,-0.344099998474,-0.268700003624,1.24339997768,0.886849999428,-0.602649986744,-0.527000010014,-1.9700499773,0.401494204998,0.4504545331,-0.523600041866,0.550050020218,0.295495957136,-0.167699992657,-0.244599997997,0.545650005341,-0.702350020409,0.402200013399,0.184799998999,0.189150005579,0.273499965668,-0.0298500005156,0.315435826778,0.859713852406,0.149749994278,-0.149184629321,0.601599991322,0.505899965763,0.47146910429,-0.127088710666,1.04824995995,0.542500019073,0.0566500015557,1.63098716736,0.363466799259,0.932700335979,0.492349147797,0.828558862209,0.209424972534,-0.239993840456,-0.740726828575,0.686094999313,-0.0440268069506,0.884750008583,1.00555002689
392,0.584435045719,0.341178625822,-0.544246375561,0.313703626394,-0.0663999989629,-0.449050009251,-0.0407999902964,0.449199974537,-0.715350031853,-0.727850019932,-0.00615000724792,0.56944334507,0.120334103703,0.14699524641,-1.03651309013,0.655463576317,-0.503300011158,-0.307809650898,-0.0161157548428,-0.072450004518,0.884059786797,0.321896523237,0.154899984598,0.725549995899,-0.642994821072,0.221133902669,0.528300046921,0.0888000056148,0.0771500021219,0.509249985218,0.741150021553,0.882499933243,1.25095009804,-0.274150013924,0.0757297202945,0.379534393549,-0.593150019646,-0.420599997044,0.66695868969,0.519999980927,0.967800021172,-0.188199982047,-1.0720000267,-0.115450002253,-0.535049974918,-1.21005010605,0.394150018692,-0.280900001526,-0.288018733263,0.149471119046,-0.00280004739761,1.26414823532,-0.0196500122547,0.841400027275,-0.19295617938,0.543750047684,0.311400026083,0.146249994636,0.62784999609,-0.163759842515,1.21711218357,0.543578505516,-0.149439334869,-0.300575613976,1.01225543022,0.693331837654,-0.45847812295,0.703951358795,0.029434196651,-0.825049996376,-0.560199975967
