rid,DOS058_A375_24H:BRD-K76390333-019-01-7:5,DOS058_A549_24H:BRD-K76390333-019-01-7:5,DOS058_PC3_24H:BRD-K76390333-019-01-7:5,ERG012_PC3_24H:BRD-K76390333-019-01-7:10,ERG012_PC3_6H:BRD-K76390333-019-01-7:10,ERG012_VCAP_24H:BRD-K76390333-019-01-7:10,ERG012_VCAP_6H:BRD-K76390333-019-01-7:10
90861,-0.287599980831,-0.0521499961615,1.00855004787,-0.254949867725,-1.00574696064,0.140810966492,1.31343817711
10670,0.229400008917,0.476900011301,0.222800016403,-0.65070438385,0.00164434313774,-0.647959113121,-0.712004840374
79071,0.0507499873638,0.764299988747,0.21250000596,0.645884037018,-1.51031756401,3.380402565,5.77023983002
64746,0.0645499825478,0.679300010204,0.303550004959,0.0797514617443,0.110219597816,0.379442989826,0.00543004274368
5366,0.380649983883,0.135649994016,-0.448000013828,-0.249245107174,1.42365324497,0.406954586506,2.13540935516
11344,2.04524993896,0.873600006104,0.620700001717,-0.359475374222,-0.294234633446,-0.528193950653,-0.0465643703938
10013,0.685350000858,2.39770007133,-0.763700008392,-2.28878068924,-0.248367369175,-0.440706253052,0.346354603767
5829,0.24754999578,-0.957299947739,-0.249700009823,-0.602346897125,-0.518042564392,0.161879494786,-1.54941129684
5257,-0.154600009322,0.785850048065,0.0850000083447,-0.0966893434525,-0.792148828506,-0.33970874548,-0.799612879753
22794,-0.527750015259,-0.294200003147,-0.459100008011,-0.933534622192,-0.189675569534,-0.0225991643965,-0.491995215416
9761,-0.230349987745,-0.184149995446,-0.47214999795,-1.21504354477,-1.24302244186,-1.10820865631,-1.58428239822
23326,-0.102600008249,0.413949996233,-0.793699979782,-0.469316214323,0.537041723728,-0.096941716969,-0.0834139883518
10972,-0.374000012875,-0.144700020552,1.06500005722,-1.86414802074,-0.0951263606548,-0.497820019722,-1.0411875248
10523,0.188500002027,-0.21020001173,0.00760000944138,0.0401360690594,-0.151970878243,-0.058288179338,-0.513597726822
79090,-0.497799992561,1.0610499382,0.261099994183,0.487297236919,0.188819497824,0.908439815044,0.578068971634
27032,-0.900499999523,-0.0437500476837,-0.491749972105,-0.598298728466,0.538068294525,1.2461578846,0.138063341379
9097,0.547599971294,-1.10440003872,-0.26289999485,0.154337599874,-0.166503354907,1.0501254797,1.1666084528
10513,-0.219499990344,-0.673300027847,-0.645449995995,-0.0374604165554,0.164677590132,0.635203897953,-0.833024263382
1891,0.447099983692,0.406349986792,0.41090002656,1.17740178108,1.05139052868,1.19267952442,0.814053952694
3066,-0.654799997807,0.219199985266,-0.45064997673,-0.993489861488,0.09694365412,-0.584263265133,-1.14273881912
9801,0.30989998579,0.0133000016212,0.0787999927998,-0.272145867348,0.353390693665,-0.126936644316,-0.873833119869
1459,0.297200024128,0.472249984741,-0.556400001049,0.324250340462,0.117005825043,0.43085205555,0.389374643564
9703,0.0247000008821,0.425049990416,1.31235003471,-0.887864112854,0.47929289937,0.555553436279,-0.156592056155
10606,0.184000015259,0.266550004482,-0.303799986839,-1.0836520195,0.326117306948,-0.0968626216054,-0.524976193905
1017,0.302049994469,-0.810350060463,0.442050009966,-0.186577826738,-0.778768062592,-0.924188733101,-0.255466639996
9813,-0.0676499903202,-0.118899986148,0.559849977493,1.13507008553,0.322034418583,1.29760086536,1.37429511547
7485,0.257250010967,-0.103599995375,-0.0465000011027,-0.150261759758,-0.917468905449,-0.374457597733,0.599535346031
2109,0.212000012398,-0.211199998856,0.484450012445,-0.0629911422729,0.597464323044,-0.195564568043,-1.41252470016
23271,-0.0423000007868,0.147599995136,-0.620050013065,0.963647186756,0.0930414795876,0.435028016567,0.00311532616615
9915,0.215899989009,-0.630550026894,0.127650007606,1.21332144737,-0.0707737058401,0.279676228762,0.0943610668182
9552,0.0566999986768,-0.699549973011,-2.06885004044,0.598150074482,1.11956119537,0.0746399909258,-0.684923648834
93487,0.470900028944,0.222000032663,0.164400011301,-0.789362192154,-0.589163541794,0.0780242234468,-0.571892261505
2956,-4.728099823,-0.0492499917746,-0.0926000028849,0.34540656209,-0.375191628933,-0.974313795567,-1.5965641737
11065,-0.27199998498,0.280499994755,-0.0178499817848,-1.13590443134,-0.00780957937241,-1.92471945286,-1.28452897072
9653,0.0454500317574,0.271149992943,-0.160449981689,1.06499624252,-0.0392956882715,-0.185447469354,-1.81426823139
200081,-0.409699976444,-0.128400027752,0.873399972916,-0.313351541758,0.555908679962,-0.685806870461,-0.545971810818
3337,0.21535000205,1.03824996948,0.120000004768,-0.243432655931,0.311821371317,0.319661647081,-0.211571961641
11073,0.0614999979734,0.540399968624,-0.226449966431,0.960422933102,0.440750330687,-1.11689150333,0.17334535718
23,-1.2242000103,0.448700010777,-0.284350037575,0.0408032052219,-1.43417191505,-0.289553195238,-1.52864015102
5641,-0.150649994612,0.346499979496,0.433550000191,0.604590058327,0.465429604053,-0.744629979134,0.446012496948
8720,-0.647050023079,-0.233749985695,-0.878299951553,0.418082356453,-0.504612147808,-0.709939420223,-0.267816215754
10782,-0.200099989772,-0.162850022316,0.517049968243,0.609342217445,0.231417685747,0.236563995481,-0.812278866768
25932,0.707149982452,-1.29974997044,-0.567099988461,0.396624863148,0.206421792507,1.978489995,4.50154733658
3028,-0.916400015354,0.0356499925256,1.0705499649,-0.517317175865,-0.243908792734,-0.10350971669,-0.947970032692
6804,-0.125149995089,-0.607200026512,2.15869998932,-1.30243301392,-0.0136708393693,0.50549519062,-0.52423286438
890,0.482699990273,-0.530849993229,0.921949982643,-1.38073217869,-0.477769672871,-2.37379646301,-0.284044265747
6390,0.406549990177,0.531700015068,0.939999997616,0.0670279115438,0.0200777649879,-0.206574350595,-0.33751642704
4303,-0.0393499992788,-0.593199968338,-0.916000008583,-0.25019288063,1.02166450024,0.847174882889,1.52316856384
10953,0.129999995232,-0.809599995613,0.0506500005722,-1.56092000008,-0.142572373152,-0.216737270355,-0.242510467768
22889,-0.306200027466,-0.63220000267,0.371549993753,0.824398159981,0.28445738554,0.284623920918,3.00836706161
3098,0.483200013638,-0.610450029373,0.377149999142,-0.295866787434,0.465042233467,-0.438541382551,-0.0704858899117
11044,-0.913150012493,-0.668349981308,-0.925999999046,1.24664139748,0.914796590805,0.731489658356,-0.22427393496
8985,0.392199993134,-0.587000012398,-0.319799989462,-0.195565313101,1.05413341522,1.22511208057,-0.579849839211
66008,-0.293249994516,-0.0973500013351,-0.825250029564,0.156842917204,0.529342830181,0.0324490815401,1.1527121067
9217,0.108799993992,0.142450004816,1.58699989319,-0.409867167473,0.0686302110553,-0.472280234098,-0.204044267535
701,-0.115249991417,-0.0722500085831,-0.624550044537,0.46995395422,-0.519721150398,-0.301248878241,-0.666145145893
6182,-0.136050015688,-0.337249994278,0.0656999945641,-0.418214678764,-0.306919127703,-0.359303742647,-2.3389236927
4860,0.143199980259,-0.891900062561,0.314700007439,-0.509399950504,0.454907059669,-0.256283015013,-0.331767141819
7398,-0.391399979591,1.33194994926,0.124349996448,-0.925869941711,-0.379568457603,0.116201758385,-0.0113248825073
6117,-0.0967999994755,-0.317750006914,-0.979250013828,-0.754923820496,-1.21386444569,-2.67513585091,-0.585190534592
23588,1.08214998245,0.295700013638,0.121800005436,0.0872656106949,0.499513715506,-1.41859579086,0.100125975907
949,0.896649956703,0.595550060272,-0.94545006752,-0.0859238654375,-0.967297911644,2.51671004295,2.14695358276
7168,-0.168099999428,0.61234998703,0.0779500007629,0.394648373127,-0.0454963296652,0.735391914845,-0.971871972084
9375,0.735300004482,0.438950002193,0.562049984932,-0.553031206131,0.38801908493,0.118055447936,0.181722074747
4927,-0.108849994838,-1.15260004997,0.0311500020325,-0.957710683346,-0.435112386942,-0.645452857018,-0.874749302864
2523,-0.237700000405,0.183999985456,0.178050011396,0.901029467583,0.315830558538,0.0844331532717,0.404573827982
58497,-0.169950008392,-0.593400001526,-0.773200035095,0.000271931290627,-0.442792236805,-0.601308524609,-0.491777151823
6856,0.0110500007868,0.0567000061274,-0.761600017548,0.112120717764,-2.48706626892,-0.636902689934,-1.03197836876
26036,0.489000022411,0.206900000572,-0.130999997258,0.196591183543,-0.395891189575,-0.000812374055386,0.258337259293
10206,-0.461050003767,-1.35570001602,-0.944300055504,1.65959882736,0.0805370211601,0.338584065437,-0.207882523537
25793,-1.02260005474,0.254049986601,0.322350025177,-0.65254509449,-0.108327776194,-0.76967972517,0.601960837841
55556,-1.12454998493,0.0416999906301,-0.32389998436,-0.276847571135,-0.397083133459,-0.648461341858,-0.349118590355
3978,-1.60290002823,0.0934500023723,1.07515001297,-0.946043252945,-0.0658806860447,-3.07198262215,-0.400661945343
10681,0.17429998517,0.0139000117779,-0.248050004244,-0.450932532549,0.0971976146102,2.32465481758,0.00740133225918
3638,-1.05180001259,0.903049945831,-2.65429997444,3.3640165329,1.68799877167,2.70653700829,4.68653440475
8349,-0.340399980545,-0.165399998426,0.361499994993,3.4340236187,-0.245940953493,0.524284720421,1.54410219193
6275,-0.130100011826,0.650200009346,1.49654996395,-0.543608725071,0.523753106594,-0.580380141735,-0.789223194122
3895,-0.192299991846,0.172450006008,-0.907099962234,-0.11294978857,-0.994963228703,-0.228343784809,-0.685515403748
392,-0.611649990082,-0.123599998653,-0.785899996758,-0.0464334785938,-0.187595009804,-1.15859818459,0.0196610987186
9170,0.104399994016,-0.149100005627,0.766299962997,0.299691617489,0.788122355938,0.582694411278,0.387690722942
80347,-0.0625999867916,0.471450001001,0.0338499844074,-1.1511131525,-0.708752512932,-0.437422037125,-3.75669169426
23300,-0.259400010109,0.157350003719,-1.01510000229,-0.649866044521,-0.416420906782,0.346369445324,-0.641078948975
836,-0.553550004959,-1.25824999809,-0.358399987221,0.34861779213,3.82282567024,-0.803150057793,-1.53305840492
11188,0.814849972725,-1.28910005093,0.344650000334,-0.453531265259,-0.596622407436,0.0746164098382,-0.440990746021
10898,-0.536750018597,-0.553200006485,0.15324999392,0.182415992022,-0.523572802544,-0.0932378619909,-0.398309886456
9276,0.166800007224,-0.156599998474,-0.27689999342,-0.886972010136,-0.553628265858,-0.159506291151,-0.26551681757
1647,-0.438950002193,-0.56819999218,-0.818400025368,0.390367865562,0.253100901842,0.11387038976,-0.496964365244
10285,0.0627499818802,1.07424998283,-1.18005001545,0.0736110880971,-0.92006289959,-0.110813885927,-1.0790938139
23386,0.0102999806404,0.945900022984,0.706950008869,0.124424666166,0.0293506681919,0.213498055935,-0.323277533054
3156,0.719699978828,-0.451750010252,0.196299985051,2.52138233185,0.661780118942,3.34182691574,4.78065061569
10237,-1.18540000916,-0.00119999051094,0.151000007987,-0.571395516396,0.0991409420967,-0.441519856453,-0.883086383343
7077,-0.667950034142,-0.459049969912,0.0319499969482,-0.334538549185,0.756142914295,0.800555944443,0.378413051367
11157,0.356999993324,1.26515007019,0.836449980736,-0.573635220528,0.146240144968,-0.666772127151,-0.884801268578
22908,0.407950013876,0.376350015402,-0.277099967003,-0.626129508018,-0.2704654634,-0.349750816822,-0.68915528059
10915,-0.689049959183,0.19369995594,-0.152550011873,-0.577368199825,-0.976977884769,0.0780170038342,0.376790702343
9897,-0.270499974489,-0.661099970341,0.175950020552,0.153247669339,0.663159012794,0.831604897976,-0.378142267466
1759,0.548200011253,-0.638300001621,0.597800016403,-0.34179469943,0.41231957078,0.464214354753,-0.741173624992
54541,0.986249983311,0.00644999742508,0.133599996567,0.158304736018,0.519971549511,2.20629191399,5.55963039398
211,-1.57555007935,0.187700003386,-0.96430003643,0.424322634935,1.92337632179,0.731714367867,0.737117409706
5048,-0.590000033379,-0.780550003052,-0.288299977779,0.743752241135,0.298321336508,-0.0941590964794,-1.37439775467
84722,-0.735049962997,-0.650900006294,-1.17129993439,-0.217306628823,0.456570982933,-0.58423936367,-0.124351561069
29890,0.646300017834,1.44639992714,0.490950018167,-0.799244999886,-0.750861048698,-0.221673861146,-0.761429190636
9868,-1.68470001221,-0.817700028419,-0.451099991798,-0.483022779226,-0.597328424454,0.517419457436,0.199525743723
873,1.23269999027,0.156049996614,0.488350003958,-0.140483230352,0.453288733959,0.356168121099,-0.819720387459
5580,0.536400020123,-0.209350004792,0.245000004768,-1.83676457405,-0.00549679249525,-0.329231023788,0.118855819106
3725,-0.637599945068,0.032249994576,0.468850016594,0.56648004055,0.770089149475,1.00055456161,1.68426132202
23585,-0.0625999569893,0.362300008535,-0.442050009966,-0.55261516571,-0.434085667133,0.737154901028,-0.486476004124
51097,0.201299995184,3.15514993668,0.169499993324,0.908225357533,0.218709886074,0.150569245219,-0.634855508804
1831,0.0187999978662,-0.215049996972,-0.139899998903,1.06098628044,-0.594850361347,-0.471185594797,5.00960206985
7020,0.249650001526,0.860249996185,-0.0598999857903,1.4216299057,0.0259347110987,0.21206189692,-0.0460000783205
55893,-0.172949999571,-0.631049990654,-0.0339000076056,1.79099297523,0.411612838507,0.458074390888,0.322777599096
6944,-0.678900003433,-1.59885001183,-1.11510002613,0.975077092648,0.977128982544,0.0733520537615,-0.309544891119
22883,-0.324299991131,-0.687949955463,0.744449973106,-1.10797739029,-1.52069842815,-0.612472474575,0.784201979637
5601,-0.847750008106,-0.925650000572,-1.82430005074,0.392203122377,0.430618047714,-0.278882533312,-0.682407081127
10775,-0.157849997282,-0.524450004101,0.0638999640942,-0.576451778412,-0.299616873264,-0.0770419985056,-1.5955388546
4780,0.321449995041,-0.859349966049,0.00464999675751,0.269195109606,-0.749340057373,0.0100672468543,0.355667203665
10904,0.0493000000715,0.967450022697,-0.477849990129,-1.62128043175,-0.891040802002,0.0847929865122,-1.92367684841
9917,-0.641900002956,1.25195002556,0.109200030565,0.289577484131,-0.565531849861,-0.127541199327,-0.404935538769
1399,-0.213199988008,1.45869994164,0.228249996901,1.37377095222,0.321764320135,0.306318283081,0.0815461650491
24149,0.262950003147,-0.0893999934196,-0.004100009799,0.553123354912,-0.671250343323,-0.272969812155,1.88288378716
2222,2.4359998703,1.46320009232,1.69114995003,1.51228356361,1.7830491066,2.60464596748,3.84847927094
10131,0.0494500100613,-0.87264996767,-0.168500006199,-1.25571298599,-0.187424078584,-0.0517385601997,-0.614158451557
2958,-0.892150044441,-1.75695002079,-0.133399993181,-0.510176956654,-0.534661829472,-0.832056641579,-1.96446049213
9650,-0.891149997711,0.20870000124,-1.80379986763,1.04605698586,0.428304165602,0.848167359829,0.161953061819
7319,0.642250001431,0.488549977541,0.00809999927878,-0.368064790964,-0.341052234173,-0.239150330424,0.0294244587421
4817,-0.557150006294,-0.728649973869,-0.118699997663,1.37592029572,0.0673486292362,0.173015639186,-0.653260111809
9143,-1.31439995766,-0.509999990463,-0.0672500133514,-1.14947736263,-0.282166868448,-0.145774647593,-0.071798235178
10494,0.25,-0.579050004482,0.763550043106,-1.02187621593,0.0311659052968,0.406803816557,-0.956214189529
55324,-0.264250010252,-0.209849983454,1.00580000877,-0.00801248848438,-0.0889567658305,-0.115843594074,-0.994441628456
23149,-1.73195004463,0.184450000525,-0.102699995041,-0.320606738329,-0.758178949356,0.0327523425221,0.212033748627
9943,0.0359999984503,0.0145500004292,-1.05365002155,-0.10970569402,0.434503674507,-0.115479812026,0.957406640053
6599,0.703199982643,0.897249996662,1.4688000679,-0.395328909159,-0.243539258838,-0.276576727629,-0.115762457252
51031,-0.569800019264,0.660199999809,2.21680021286,-0.474060893059,0.418053925037,0.24641944468,-0.0567829012871
3566,-0.980100035667,-0.284599989653,-0.189300000668,0.167492359877,0.421147942543,0.720626652241,0.335911393166
3815,-0.250900000334,-0.49564999342,0.0560499727726,0.340408414602,-0.361583769321,-0.810135364532,-0.0863196104765
8624,0.0375500023365,-0.366199970245,-0.1141500175,-0.902576208115,-0.575183033943,0.184987321496,-1.12925422192
27346,0.0247000008821,0.483499974012,-2.7772500515,0.807019352913,-0.350074291229,1.19104254246,3.42341756821
10489,0.377700001001,0.514199972153,0.456999987364,0.393826961517,-0.690829217434,-0.620270907879,-1.401471138
26128,0.402849972248,0.948400020599,0.498549997807,-0.204674065113,0.205242991447,-1.06466937065,-0.555854916573
79921,-0.451200008392,0.358300000429,-0.491800010204,0.0933517962694,0.328180193901,0.558229327202,-0.23418211937
55746,0.147149980068,-0.492049992085,-0.448599994183,-0.246267646551,0.0480493307114,-0.83636623621,-0.453256309032
23636,-0.830049991608,0.659799993038,-0.659799993038,0.279154419899,-0.446977496147,-0.239360883832,-0.0933638513088
10892,-0.021399974823,0.183699995279,-0.400950014591,-0.921953201294,-0.0241169184446,0.641403317451,-0.270453095436
10652,-0.106300003827,-1.02084994316,0.405299991369,-1.38664090633,-0.386489033699,-2.39205145836,0.0969972759485
11004,0.0621500015259,0.948599994183,-0.729099988937,-0.481750398874,-0.824511170387,-0.120196133852,-0.444954097271
23530,0.19224999845,-0.313899993896,-0.162999987602,0.00634633749723,-1.00724005699,-1.02837955952,-0.562741756439
8826,0.214850008488,0.488200008869,-0.207949995995,-0.155763477087,1.20312130451,-0.528654813766,-1.04394614697
3308,0.053149998188,0.290199995041,0.257849991322,1.05550253391,-0.410173565149,0.0369920879602,-0.15024381876
7153,-0.876450061798,0.0,-3.02329993248,-0.818250238895,-0.777382016182,-1.86091279984,0.48503652215
11041,0.803400039673,-0.203549981117,0.629600048065,-0.771999239922,-0.0884813517332,0.248953938484,0.529966235161
6342,-0.173199951649,0.560100018978,-0.0992000028491,0.311865985394,-0.0366322174668,-0.444994390011,2.48602056503
5883,0.460449963808,-0.0722999870777,1.58960008621,-0.309496343136,0.455869108438,0.067732475698,0.727497577667
10589,0.439500033855,-0.645049989223,0.22515001893,-1.13566446304,-0.554659068584,-0.338637679815,-0.477138519287
5110,0.415250003338,0.0408000051975,-0.311449974775,-1.21055781841,-0.450113594532,-0.469477415085,0.5992000103
4609,-0.416399985552,0.108049988747,-0.118549995124,-0.339420288801,1.16032838821,1.54318785667,-0.561308562756
5423,-0.294200003147,0.206100016832,0.16219997406,-0.605459749699,-0.141754642129,-0.322867929935,-0.655176579952
1070,-0.452299982309,-1.25660002232,-0.732199966908,0.0519171357155,0.287137895823,-0.345251917839,0.576684594154
10051,-0.561899960041,0.0321000218391,-1.50715005398,-0.678155899048,-0.111181855202,-2.09127092361,-0.0470854192972
6603,0.327199995518,-0.3736500144,0.784999966621,-0.868556022644,-0.291042029858,-0.138680845499,-0.172105565667
9019,-0.980300009251,0.901499986649,-0.224650010467,-0.142177343369,0.115401625633,0.499640136957,1.05626678467
10969,-1.37070000172,-0.550599992275,-1.32440006733,-0.103691190481,0.428739756346,0.655734419823,-0.681995391846
9797,1.40170001984,0.274199992418,0.825499951839,-1.08571147919,-0.272287636995,0.139147132635,-0.182502359152
4043,-0.197599977255,-1.17129993439,0.649500012398,-0.230922967196,-0.439780652523,-0.782850325108,-0.36861127615
9519,0.754849970341,0.603000044823,-1.3165500164,-0.998996853828,-0.580561637878,-0.743227362633,-0.234903603792
8480,0.441299974918,0.728850007057,1.28725004196,-0.143270611763,0.0742490589619,-0.36622390151,-1.12344646454
983,0.946449995041,-0.235449999571,0.334100008011,-0.17644995451,-0.986505150795,-2.14934492111,-2.40319442749
10559,-0.0464000031352,0.932799994946,0.628700017929,0.927623391151,-0.220218747854,-0.844118177891,0.461835980415
8508,1.97635006905,0.0699500069022,0.0489500015974,-0.110675387084,-0.449367582798,0.726801455021,0.745368599892
9275,-0.447750002146,-0.0299499928951,1.38759994507,0.400480240583,-0.833685338497,-0.48869690299,-0.679082691669
8914,-0.51609992981,-1.03095006943,-1.98115003109,-0.20255227387,-0.58370256424,-2.61461472511,-0.0767986029387
54505,-0.648750007153,-0.11194999516,0.441350013018,-0.830254197121,-1.15069746971,-1.66533541679,-1.26175963879
6919,0.287050008774,-0.576449990273,0.0171999633312,-0.459607481956,-0.249617367983,-2.20167589188,-0.637424588203
2274,0.954800009727,0.255100011826,-0.972750067711,0.26015496254,-3.37505531311,0.941126406193,0.10320340097
2288,-0.316000014544,0.123750001192,-0.536599993706,1.24901747704,0.0340117514133,-0.035831131041,0.0932346433401
7994,-0.900500059128,0.189150005579,0.26004999876,0.372304320335,-0.465505570173,-0.308009922504,0.940766394138
4216,-0.943150043488,-0.457049995661,-0.123349994421,-1.55095815659,-0.75039935112,-0.794740855694,-0.785950899124
7538,-0.308599978685,0.145750001073,-0.601599991322,0.556361317635,-0.366261005402,0.209549561143,0.538594841957
3628,0.283150017262,0.199400007725,-0.2650000453,-0.610600113869,0.0671265125275,-0.0409453175962,0.137623816729
2037,1.05684995651,0.409299999475,-1.02509999275,-1.53357970715,0.0121545493603,-1.20408570766,2.24206900597
2771,0.0357000231743,-0.188199996948,1.07924997807,-1.56461906433,0.175370186567,-0.780597627163,-0.446331113577
7264,0.733700037003,-0.897000074387,0.390249997377,-0.963705658913,0.771846234798,0.411727666855,0.0966603681445
1786,-0.883899986744,-0.0841999948025,-0.190849989653,0.442323952913,-0.545214533806,-0.0557368770242,-0.598706007004
5873,-0.630100011826,-0.702849984169,-0.0325000286102,1.47912204266,-0.290785968304,0.259780794382,-0.94935798645
780,0.568799972534,-1.18359994888,0.4945499897,-0.35129404068,0.179816931486,0.207434862852,0.918840765953
9926,0.590349972248,0.822149991989,-0.909500002861,-0.30454698205,-0.0397401154041,-0.995507121086,-0.0259955525398
8446,-0.469550013542,-0.196899995208,0.124500006437,1.07777094841,-0.256392508745,0.140122979879,-0.0117883086205
7159,-0.201000005007,0.533800005913,-0.204400002956,-0.706185758114,-0.416571557522,-0.486729383469,-0.446657419205
1026,1.13680005074,-0.103050008416,0.821650028229,0.437277704477,2.89122653008,1.74527788162,2.30819559097
7082,-0.87239998579,-0.345849990845,1.77404999733,0.689873337746,-0.743429422379,-0.0227150171995,-0.0231559872627
10058,0.173099994659,1.05999994278,0.857849955559,-0.985417723656,-0.154186591506,0.687431752682,-4.19485139847
10797,-0.760999977589,-0.455350011587,-0.737949967384,-1.63468980789,-1.13817465305,1.14021468163,6.10764980316
11230,0.400600016117,-0.316300004721,-0.891450047493,0.164305269718,-0.109759628773,0.335055202246,-0.33563297987
30836,0.246200025082,-0.468950003386,-1.6156001091,-2.2183098793,-1.38249051571,0.210760653019,-0.683490335941
27336,-0.911350011826,-0.363499999046,0.2228500247,-0.131209880114,-0.448270440102,-0.137276247144,-0.717130184174
9918,-0.574649989605,0.346749991179,-0.629649996758,1.06179988384,-0.0920268893242,-0.259166866541,0.190828055143
79073,-0.378800004721,0.193200007081,0.415450006723,-2.80096459389,-0.46088129282,-0.403775542974,-1.4443461895
9688,-0.403499990702,1.06540000439,0.179399982095,-0.649769306183,0.37445512414,-0.697197556496,-0.265596151352
23659,0.878549993038,-0.272799998522,0.610199987888,0.560503482819,0.388896614313,-0.537786006927,0.206482931972
8396,0.34350001812,0.314750015736,0.146800011396,-1.33578777313,-1.02186691761,-0.389082401991,-0.503940761089
23077,-1.84404993057,-0.684900045395,-0.383849978447,0.534543931484,-0.2426841259,-1.27156412601,0.290218561888
10857,0.148599997163,0.567600011826,0.113299995661,0.442983210087,-0.295840829611,-0.00718189030886,-0.342810064554
16,0.828350007534,-0.0615999996662,-3.46200013161,0.106710225344,-0.801340103149,1.00976455212,4.4645857811
2817,0.237049996853,0.038149997592,0.105049997568,0.786456823349,0.781768321991,0.681884586811,0.344664812088
60528,-0.547950029373,0.115200012922,-0.279699981213,0.0496447682381,-0.869789838791,-0.826075613499,-1.66121268272
5359,-0.185550004244,0.436100006104,-0.456200003624,0.530411779881,0.292938113213,-0.0622434690595,-1.28933191299
1514,0.646749973297,0.446600019932,-3.04099988937,-0.859423875809,-0.203647136688,0.805589199066,-0.94236767292
1509,0.198700010777,-0.46774995327,0.648649990559,0.152456119657,0.904513537884,0.609220862389,-0.618807375431
9181,-0.564149975777,0.299250006676,-1.98689997196,-0.909746646881,0.573408126831,-0.156432002783,7.01636695862
3611,-1.73855006695,-2.50675010681,1.47265005112,-0.626587748528,-0.237549439073,-0.451921671629,0.683693289757
4783,0.431199997663,-0.0424499958754,-0.995750010014,-0.316887319088,-1.39031934738,-0.954783320427,0.201033651829
10123,-0.456750005484,0.181199997663,-0.510650038719,1.87098264694,0.232706665993,0.21848705411,-0.514075994492
8895,0.626999974251,0.700950026512,-0.665400028229,-0.0946004986763,0.0108621958643,0.410279273987,0.00883206725121
9805,0.771350026131,-0.199799999595,-0.191949993372,0.883530855179,-0.375515222549,0.987226366997,-0.529875278473
4125,-0.482149988413,0.200550019741,0.37444999814,-0.523748338223,-0.0531021356583,-0.217988193035,-0.021287702024
1635,-0.780999958515,-0.441699981689,0.142250001431,1.09554052353,-0.987762153149,-0.631884813309,-0.40625295043
4154,0.935649991035,0.697849988937,0.773849964142,-0.508674263954,-0.17560569942,0.46992790699,0.00327665358782
26292,0.136350005865,0.149800002575,0.360300004482,-0.539650082588,0.27487975359,-1.81117331982,-0.620740890503
5770,0.499699950218,-0.385500013828,-0.233999997377,0.530826747417,0.362945556641,0.354633271694,-0.335501849651
25874,0.993850052357,0.487999975681,-0.0200000107288,-0.324366807938,0.0199947319925,-1.06497430801,-1.20430088043
11319,-1.26154994965,-0.177249997854,-0.329899996519,-0.179231256247,-0.58599293232,-0.226057946682,-0.400337040424
1153,1.88695001602,0.344949990511,-0.119499996305,-0.16954651475,-0.0779355317354,-0.381945252419,1.68982744217
11098,-0.752200007439,-0.301750004292,-0.177399992943,-0.625674545765,-0.529485225677,-0.16167075932,-0.261745899916
8974,0.0478000044823,0.00635001063347,-0.904500007629,0.295150697231,-0.352396190166,-1.02407503128,-0.38985824585
533,-0.229750007391,0.764550030231,-0.339150011539,-0.418415635824,0.590556919575,0.271096259356,0.586196303368
823,-0.405149996281,0.674650013447,0.490200012922,0.172390460968,0.836428642273,0.711519241333,0.694190323353
6812,-0.0108000040054,0.607699990273,-0.543550014496,-0.333384394646,-0.375216066837,0.96878105402,1.93630290031
3693,0.322049975395,0.58930003643,-0.0124000012875,1.17742395401,0.654747605324,-0.620825588703,-0.373017311096
4891,-0.177550002933,-0.351750016212,-0.964850008488,0.398253977299,0.1185734272,-0.383773624897,0.289504528046
10954,-5.05745029449,0.162349998951,1.69690001011,-0.684174358845,0.230079084635,0.297856211662,0.821850419044
5909,-0.319150030613,0.891399979591,0.292300015688,0.105021879077,-0.415988683701,0.331284493208,0.91896212101
9221,-0.572450041771,1.14645004272,-0.96255004406,-0.87097710371,-0.807620346546,0.350348174572,-0.89692491293
847,-0.249249994755,-0.272749990225,-0.166049987078,0.713839292526,1.02876925468,0.710864365101,0.597740650177
11072,0.140300005674,-1.58254992962,0.701499998569,0.999768614769,-1.10483467579,-0.21541903913,-1.43127834797
10221,-0.312049984932,-0.621699988842,-0.92334997654,0.117702022195,0.834513485432,0.854953050613,-0.200914308429
7158,0.534900009632,-0.146500006318,-1.95769989491,-1.08560633659,-1.26930940151,-0.749222636223,-0.955083668232
8678,-0.742949962616,-0.517049968243,-1.39324998856,-0.287791252136,0.25172072649,0.781083106995,0.0739324912429
11014,0.322200000286,-0.455500006676,-0.106350004673,0.150238841772,-0.0536352694035,-0.227861002088,0.000887811183929
1994,-0.518800020218,0.510349988937,-0.147350013256,-0.971811294556,-0.502353310585,-0.584161996841,-0.929787158966
3482,-0.172149986029,-0.343549996614,0.30245000124,-0.0522246062756,0.572701692581,0.273104846478,1.39638829231
25976,0.274949997663,0.419550001621,-0.00450000166893,-1.09083902836,-0.557373523712,-0.995098233223,0.379698455334
10491,-1.24654996395,0.515600025654,0.549999952316,-0.687311172485,-0.830714464188,-0.272439241409,0.186863303185
51053,-0.601349949837,-0.877749979496,-0.452999949455,1.69364023209,0.44554272294,-0.762920558453,-0.304205685854
9267,-0.0132000148296,0.434750020504,0.331949979067,-0.199053168297,0.433751821518,-0.737384974957,0.267339110374
5547,-1.48535001278,1.02760004997,0.7513499856,-0.00699304044247,-0.232991784811,-1.42959225178,-0.0644119009376
