rid,CPC004_A375_6H:BRD-K37991163-003-06-8:10,CPC004_HA1E_6H:BRD-K37991163-003-06-8:10,CPC004_HA1E_24H:BRD-K37991163-003-06-8:10,CPC004_HCC515_6H:BRD-K37991163-003-06-8:10,CPC004_HCC515_24H:BRD-K37991163-003-06-8:10,CPC004_HEPG2_6H:BRD-K37991163-003-06-8:10,CPC004_HT29_6H:BRD-K37991163-003-06-8:10,CPC004_MCF7_6H:BRD-K37991163-003-06-8:10,CPC004_PC3_6H:BRD-K37991163-003-06-8:10,CPC004_PC3_24H:BRD-K37991163-003-06-8:10,CPC004_VCAP_6H:BRD-K37991163-003-06-8:10,CPC004_VCAP_24H:BRD-K37991163-003-06-8:10,CPC011_A375_6H:BRD-K19277754-001-02-2:10,CPC011_A375_6H:BRD-K37991163-050-13-5:10,CPC011_A549_6H:BRD-K19277754-001-02-2:10,CPC011_A549_6H:BRD-K37991163-050-13-5:10,CPC011_A549_24H:BRD-K19277754-001-02-2:10,CPC011_A549_24H:BRD-K37991163-050-13-5:10,CPC011_HA1E_6H:BRD-K19277754-001-02-2:10,CPC011_HA1E_6H:BRD-K37991163-050-13-5:10,CPC011_HT29_6H:BRD-K19277754-001-02-2:10,CPC011_HT29_6H:BRD-K37991163-050-13-5:10,CPC011_MCF7_6H:BRD-K19277754-001-02-2:10,CPC011_MCF7_6H:BRD-K37991163-050-13-5:10,CPC011_MCF7_24H:BRD-K19277754-001-02-2:10,CPC011_MCF7_24H:BRD-K37991163-050-13-5:10,CPC011_PC3_6H:BRD-K19277754-001-02-2:10,CPC011_PC3_6H:BRD-K37991163-050-13-5:10,CPC011_PC3_24H:BRD-K19277754-001-02-2:10,CPC011_PC3_24H:BRD-K37991163-050-13-5:10,CPC011_VCAP_6H:BRD-K19277754-001-02-2:10,CPC011_VCAP_6H:BRD-K37991163-050-13-5:10,CPC011_VCAP_24H:BRD-K19277754-001-02-2:10,CPC011_VCAP_24H:BRD-K37991163-050-13-5:10,CPC015_A375_6H:BRD-K37991163-003-06-8:10,CPC015_A549_6H:BRD-K37991163-003-06-8:10,CPC015_A549_24H:BRD-K37991163-003-06-8:10,CPC015_ASC_24H:BRD-K37991163-003-06-8:10,CPC015_HEPG2_6H:BRD-K37991163-003-06-8:10,CPC015_HT29_6H:BRD-K37991163-003-06-8:10,CPC015_MCF7_6H:BRD-K37991163-003-06-8:10,CPC015_MCF7_24H:BRD-K37991163-003-06-8:10,CPC015_NPC_24H:BRD-K37991163-003-06-8:10,CPC015_PHH_24H:BRD-K37991163-003-06-8:10,CPC015_SKB_24H:BRD-K37991163-003-06-8:10,CPC020_A375_6H:BRD-A62326914-001-02-2:10,CPC020_A549_6H:BRD-A62326914-001-02-2:10,CPC020_HA1E_6H:BRD-A62326914-001-02-2:10,CPC020_HCC515_6H:BRD-A62326914-001-02-2:10,CPC020_HT29_6H:BRD-A62326914-001-02-2:10,CPC020_MCF7_6H:BRD-A62326914-001-02-2:10,CPC020_MCF7_24H:BRD-A62326914-001-02-2:10,CPC020_PC3_6H:BRD-A62326914-001-02-2:10,CPC020_PC3_24H:BRD-A62326914-001-02-2:10,CPC020_VCAP_6H:BRD-A62326914-001-02-2:10,CPC020_VCAP_24H:BRD-A62326914-001-02-2:10,CPD003_MCF7_6H:BRD-K37991163-003-08-4:10,CPD003_MCF7_24H:BRD-K37991163-003-08-4:10,CPD003_PC3_6H:BRD-K37991163-003-08-4:10,CPD003_PC3_24H:BRD-K37991163-003-08-4:10
5347,-1.03835654259,-0.322925060987,-1.04642593861,-1.40413558483,-4.76298427582,0.343685775995,-1.20106387138,-0.212209194899,-0.288969814777,-1.16322076321,-0.341000676155,-1.80991709232,1.08979606628,0.987179338932,-0.448088049889,-0.350418031216,1.08875632286,0.0968611240387,1.20260000229,1.10989999771,-0.0846485793591,-0.737512648106,0.769649982452,-4.96525001526,-3.63359999657,-2.98929977417,-0.130156695843,0.33120700717,0.64486259222,-0.611250698566,-0.184214383364,-4.39921474457,-0.745711445808,-1.44152605534,0.567409574986,-2.19889998436,-2.54177808762,0.670152783394,-0.868900001049,0.399258553982,0.15396168828,-4.05681085587,-2.34899997711,-0.230299994349,-0.710150003433,0.765302181244,-0.226150006056,0.453262895346,0.62450003624,-1.41979706287,-1.20142579079,-0.015132561326,-0.190487444401,0.338045656681,-0.0944197773933,-0.756907820702,-0.462799996138,-0.0947562158108,-0.416569471359,-0.862200021744
4638,-0.0798617452383,0.375641405582,0.997809886932,2.96979594231,-0.142189443111,-0.836832046509,-0.182887226343,-0.0995969176292,-0.0416906923056,0.584650099277,-0.976543307304,-0.586471676826,0.623139977455,3.24969816208,-0.385857731104,0.111177876592,0.178618490696,0.536366462708,0.0693500041962,1.28460001945,-0.108480542898,-0.998681604862,-0.0308999978006,-0.465200006962,3.73880004883,0.561399996281,0.473805189133,0.161238625646,1.11375272274,0.642868280411,0.399006903172,1.12965679169,0.0859069377184,-1.20735192299,0.100070782006,0.236450016499,1.37114453316,0.0607819706202,-1.39470005035,-0.910509169102,1.24993491173,-0.168103918433,0.14390000701,0.622500002384,0.305900007486,1.53244316578,1.53255009651,0.341944217682,0.0206000208855,-0.139666154981,0.886171162128,-0.0113718435168,0.314458578825,1.06173348427,0.110957957804,-0.235896080732,-0.283149987459,0.199036836624,-0.0419997572899,2.8640499115
2264,0.696118831635,0.458478540182,-0.331265389919,-0.054654173553,0.406319618225,-0.0783782452345,0.785903453827,-0.51213312149,-0.49840182066,0.0205589979887,-0.743349194527,-0.22578933835,-0.274083912373,1.07149481773,-0.456194102764,-0.444416821003,0.409924954176,1.39729142189,2.46775007248,-0.207350000739,-0.0293745547533,-0.12955082953,-1.10930001736,-1.04699993134,1.53715002537,0.555899977684,0.539608716965,-0.0719069316983,1.03705430031,0.336495995522,0.0112760588527,-0.174751326442,0.0994923263788,1.21955513954,-0.520515859127,-0.530300021172,0.24155010283,-0.284601122141,0.488150000572,-0.775236964226,0.054369084537,-0.647811412811,3.203799963,0.679400026798,0.487399995327,0.25936704874,-0.53820002079,2.46823978424,-0.0534000098705,0.30878418684,0.189746677876,0.247356250882,-0.437202394009,-0.406143695116,0.435953736305,0.0512959063053,-0.0696499943733,0.748947322369,0.731416583061,-0.41194999218
1029,-0.120206743479,-0.191746577621,0.5020647645,-0.0370821803808,0.480701118708,-0.860069453716,-0.118384167552,0.156668245792,0.273898422718,0.90617787838,-1.62278831005,0.289562404156,-0.365486621857,1.23881900311,1.21609973907,0.977092981339,0.292215108871,-0.104836434126,0.764750003815,0.680149972439,0.136923477054,-0.20987701416,0.324750006199,-0.403800010681,-2.60444974899,-3.29520010948,0.126637533307,0.212970107794,-2.00079369545,0.369549572468,-0.181957185268,-0.958075344563,0.99738073349,0.34190094471,-0.622499465942,0.585150003433,1.11876690388,0.0887579321861,0.714800000191,-0.0890946090221,0.463098496199,-0.975628137589,0.644400000572,0.786099970341,0.850499987602,-0.790441989899,0.225149989128,1.09532380104,0.131999999285,0.074183344841,-0.482372134924,-0.373589634895,-1.23682498932,-0.413028359413,-0.190231129527,-1.26184272766,-0.815099954605,0.871193289757,1.21285271645,1.18849992752
1027,1.3432289362,0.797344565392,0.811255037785,-1.26235985756,0.600354731083,0.604351222515,0.48610457778,-1.91477060318,1.06391167641,0.300478935242,0.0759576708078,-0.81324660778,0.962919473648,-3.4437315464,0.637292504311,1.18271017075,1.96726417542,-0.105538994074,1.13415002823,1.32360005379,0.804429292679,-0.007228910923,0.226400002837,-1.24035000801,1.18764996529,-0.290549993515,0.780394554138,-0.151223033667,-0.116178102791,-0.708229899406,0.192955881357,0.467209428549,0.162060201168,-0.323903501034,0.561017453671,-1.12685000896,0.40900850296,0.0924804136157,0.412599980831,0.568641424179,1.6704877615,-0.441521942616,0.691399991512,-0.479099988937,1.35185003281,1.45034098625,0.0374000072479,0.628285765648,2.58500003815,0.548776626587,1.60038256645,-0.585877299309,0.787079572678,0.364476501942,-0.23870447278,-1.35227143764,-0.793249964714,0.461598217487,0.769271850586,1.08395004272
2597,-0.000207897173823,-0.0933015421033,-0.180393800139,0.0,-0.786261439323,-1.04700231552,-0.35700276494,0.000152823704411,0.000159181669005,-0.043945915997,-0.000404870777857,-0.656117796898,-0.000285195506876,0.0,0.000550011522137,0.000189768325072,-0.151387602091,0.000242364083533,0.0,0.0,-0.335952222347,-0.524994730949,0.312649995089,0.312649995089,-1.34529995918,-0.417199999094,0.0,0.0,0.0,-0.328568965197,-0.000904625630938,-0.00051028263988,9.33775227168e-05,8.64201501827e-05,-0.877399861813,0.0010000000475,-0.745962679386,0.408713757992,-0.0010000000475,-0.000137870636536,-0.125179290771,-0.142973512411,0.082999996841,-0.39509999752,0.849349975586,-0.121957704425,0.0,9.43750783335e-05,0.0,-2.30102268688e-05,-0.200166016817,-0.399802625179,0.492125123739,0.0,0.0883923247457,0.000145409998368,0.0,0.0,-0.000243324859184,0.00034999998752
55847,-0.0633827447891,1.90344166756,-1.14490616322,-0.750242650509,-0.787936151028,-0.689899265766,0.132022976875,-0.371442824602,-0.604333102703,-0.73595482111,-0.47665694356,1.05211651325,1.02675151825,2.51942205429,-0.0583640038967,0.0435157045722,-0.139310389757,-0.622210502625,-1.99774992466,0.935649991035,0.484063655138,-0.834381103516,-0.225400000811,0.717350006104,-0.113399982452,0.779800057411,0.80476808548,-0.187318682671,-0.065183788538,-0.0703085958958,-0.18322840333,0.486331790686,-0.0424572601914,-0.263752669096,0.113533526659,-0.39904999733,-2.35812282562,-0.205108910799,-0.672950029373,-1.42342710495,-0.160274639726,-0.795211017132,-0.199900001287,-1.23119997978,0.217750012875,-0.245887354016,-0.204650014639,-0.118156813085,-0.447149991989,0.50506401062,-0.83461368084,0.119754910469,-0.56586176157,0.129640072584,-0.816950976849,0.325847357512,-0.0503000020981,0.246989324689,-1.25626754761,-0.476049989462
25803,-0.1168692559,2.44438195229,1.15930175781,-1.25699090958,-2.23909687996,-0.798587799072,0.713509142399,-0.446549654007,-0.279086977243,0.250629067421,0.925799489021,0.119730934501,-1.14624881744,0.461802214384,0.361515343189,0.69749557972,-0.612195730209,-0.626926541328,0.171749979258,-1.09500002861,0.433622062206,-0.0553285554051,-0.811149954796,-0.307999968529,-0.520799994469,-0.527649998665,-0.14269939065,0.600045919418,-3.73058581352,0.0683004558086,0.879660606384,0.841486096382,0.254907280207,0.615366876125,0.513675451279,0.482149958611,-1.06777143478,0.312482595444,0.0517999827862,-1.00469350815,-1.68167972565,1.71895694733,0.93029999733,0.347299993038,0.569000005722,-0.595363557339,-0.845999956131,0.514861702919,-0.372499972582,0.655755460262,0.111388787627,0.510247409344,0.537856578827,0.592800855637,1.28886651993,5.64129686356,-0.95140004158,-0.23818847537,0.293263673782,-0.893499970436
3480,0.112457990646,-0.405766308308,-1.33060777187,-0.903032898903,-0.652242898941,0.944284677505,-0.839773595333,0.580370306969,1.10099077225,0.947118878365,-0.32391256094,-0.739973008633,0.0714067593217,-0.536679685116,-0.41064658761,0.0644364655018,0.834299206734,-0.405799627304,-0.614600002766,0.470349997282,-0.374460190535,-0.135711967945,0.13220000267,-0.642449975014,-0.64509999752,0.795450031757,-0.16686438024,0.232697367668,-0.350733280182,0.00948221981525,-0.894471883774,-0.266087174416,-2.72018504143,-0.67961961031,-0.640709996223,-2.62050008774,-1.01642727852,1.23688983917,0.452399998903,-0.177011445165,-1.11623859406,0.175538167357,1.11609995365,0.298599988222,0.511049985886,0.0100510306656,0.205550000072,0.118809908628,-0.469199985266,-0.416681081057,-0.14596439898,0.441122084856,-0.0760253816843,0.561707735062,-1.30640816689,1.37303161621,0.536249995232,-0.0732763335109,4.25514411926,-0.504150032997
2946,-0.231068879366,0.903799891472,-0.165158450603,1.45188581944,1.83468842506,0.14833034575,1.1166369915,0.808807134628,0.248665720224,-0.583242714405,0.231198176742,0.448029726744,0.52271771431,-1.01969456673,-0.920878887177,0.0898700281978,-0.585807561874,0.076258584857,0.145249992609,-0.579050004482,0.171048074961,-0.660766720772,0.642850041389,-0.496050000191,-0.648999989033,-0.594850003719,-0.388691723347,0.703848421574,-2.06607317924,0.573189675808,0.12293291837,-0.537187933922,0.240433350205,-0.407005488873,0.52968287468,1.12220001221,-1.01771366596,0.223996728659,0.200299993157,0.0619543790817,0.331846058369,-0.831411004066,-2.18619990349,0.669499993324,0.761799991131,-0.0828240960836,0.617150008678,-0.0525182150304,0.388949990273,0.689203679562,-0.131183698773,-0.230833292007,0.21616256237,-0.036996152252,0.213048636913,0.418029546738,-0.892200052738,0.208699941635,-0.823735654354,-0.459900021553
9517,-0.574376702309,-1.48192024231,-1.20958173275,-0.678414881229,0.942267417908,1.18897163868,-0.700837910175,0.180198669434,0.523574888706,-0.272938102484,-0.580595910549,-0.690372765064,0.066898137331,-0.673845827579,-0.372511893511,0.0836168900132,1.35650968552,0.0915791615844,-0.395500004292,-0.0556499958038,-0.594526052475,1.0929530859,0.0450500026345,-0.439850002527,1.88975000381,0.393250048161,-0.103178009391,-0.245139479637,-0.530862569809,-0.0477790236473,-0.202784866095,0.156315937638,-0.123746477067,-0.60571873188,0.197009161115,-1.34555006027,1.18610143661,-0.41749688983,0.422749996185,1.08194994926,-0.24292871356,-1.79381167889,-3.25110006332,-0.255400002003,0.467000007629,3.75456500053,-0.829100012779,-0.213971614838,0.0127000212669,-0.901928603649,0.666583895683,0.312788873911,-0.716390192509,-0.182538807392,-0.649947226048,1.43580043316,-0.126200020313,0.159766241908,0.574239611626,-0.87549996376
25987,-0.85220271349,-1.03214693069,0.221950620413,-0.705724775791,-0.828623175621,-0.127597764134,-0.320006400347,0.934674918652,-0.832853794098,-0.178635984659,-0.283386409283,-0.21678224206,-0.0611945390701,0.169687122107,-0.143646359444,0.040220759809,0.50934278965,0.555898189545,-0.0739000141621,0.555000007153,-0.151615977287,0.242991507053,-0.0286000072956,0.189599990845,-0.239149987698,-1.3669500351,-0.357960253954,-0.0911403074861,1.1165612936,0.556907653809,-0.316071599722,-0.30282920599,-0.0255584865808,0.345701932907,0.54289495945,-0.359450012445,1.69620394707,-0.821277499199,0.616050004959,0.781621932983,0.574813008308,2.56860637665,-2.16440010071,-0.202999994159,-0.000849992036819,0.332946866751,-0.627499997616,0.211333870888,-0.208750009537,1.36023390293,0.161332458258,0.123698666692,-0.445509105921,-0.206326663494,-0.590199232101,1.89750266075,-0.182700008154,1.25304436684,0.630489468575,-0.405749976635
23670,0.798568546772,-1.48977839947,-1.22457659245,0.202092170715,-0.360839247704,0.114984795451,-1.22525346279,1.22001230717,-0.573181271553,-0.499116241932,1.23709189892,-0.162523925304,0.369501709938,-0.99027889967,-0.291487842798,-0.400008350611,0.53963136673,-0.0714769810438,0.316650003195,0.573150038719,-0.0921238064766,1.03813719749,0.0720499977469,0.273200005293,1.52369999886,0.376249998808,-0.279332369566,-0.0751309022307,-0.623340249062,0.893983304501,-0.285044580698,0.0997813344002,0.569366693497,0.030147343874,0.820515036583,-0.0135500002652,0.0447685495019,-0.768800795078,-3.59710001945,0.998544335365,2.24252009392,5.14727973938,-1.48220002651,-0.281899988651,-0.0514499843121,0.00359932240099,1.62600004673,0.30506926775,1.09829998016,-1.23901712894,1.39154696465,0.177830055356,-0.873494982719,-0.0822224020958,-0.672792434692,3.01680350304,0.384299993515,1.69718503952,1.96842384338,0.840700030327
11182,-0.908969283104,-1.83587217331,-0.250920802355,0.390335917473,7.25593090057,-2.64845252037,1.81136250496,1.75855958462,0.0860116034746,0.214345380664,2.42269921303,1.7101752758,-0.164429545403,0.625725984573,0.921430468559,0.25013640523,2.08007407188,1.93279647827,0.591499984264,-1.14345002174,-0.504937887192,-0.0654910430312,0.588450014591,1.08410000801,-0.871899962425,-0.836099982262,0.333464711905,0.144214764237,-0.156702339649,-1.06271934509,0.661365687847,3.14484286308,-0.628367185593,0.94707685709,1.55191028118,1.56629991531,3.2828950882,0.485231757164,0.471899986267,1.94367074966,3.04504656792,3.3055729866,0.0,2.65540003777,0.625750005245,-0.241281270981,0.422399997711,1.15729951859,-0.336899995804,0.415702819824,-0.84818559885,-0.672164678574,2.33475899696,0.0966923907399,1.7984777689,1.05055654049,0.0904000028968,-0.0442636981606,-0.0350181013346,0.864300012589
2146,0.52381259203,0.0790337249637,-0.420428693295,-2.04641628265,-3.44543862343,0.685056805611,-0.301684975624,0.632102489471,-1.38165426254,-0.726557612419,-1.2813513279,-1.95813810825,0.0526394285262,-2.26989722252,-0.990876734257,-1.56480324268,-0.704713225365,0.109372988343,-0.00984999537468,0.864099979401,-0.0263603292406,0.353641092777,-0.474399983883,-0.22674998641,-1.52894997597,-0.166599988937,-0.82324308157,0.0499673262239,-1.47981190681,-0.52086776495,0.582923352718,-0.131582975388,-0.0980203747749,0.348515242338,0.165273457766,-2.01679992676,-0.282971709967,-0.722739458084,1.06175005436,-0.898739397526,-0.0235120598227,-1.91796803474,-8.61180019379,-3.58920001984,0.250200003386,-0.173745647073,-0.993950009346,-0.826821982861,-0.948300004005,-1.31601941586,0.510632991791,-0.529915809631,-1.12497258186,0.387939810753,-0.555395007133,-2.89495491982,0.319350004196,0.545325934887,-0.507139444351,-0.503199994564
3385,-1.0908164978,0.157307684422,-0.429186820984,-0.772228419781,-0.649715960026,-1.15406990051,-2.27130866051,-1.23622107506,-1.4310798645,-0.685876011848,-1.55791389942,-2.04544901848,0.440015077591,-0.723172128201,-0.520859181881,-0.150549516082,0.30806684494,0.471676051617,0.235499992967,1.28935003281,0.483893275261,-0.010414198041,-0.509899973869,-0.40704998374,0.0837500020862,-0.536050021648,0.527807474136,0.232105121017,0.456942379475,0.136456698179,-0.181239873171,0.671767175198,0.283019930124,0.255420535803,-0.456326633692,-0.902800023556,-0.698541283607,-1.56829440594,-1.37654995918,-0.947424709797,-1.31243109703,-2.30230426788,-0.925199985504,-1.13349997997,1.06865000725,1.21190702915,-0.39414998889,0.341813236475,-0.359300017357,-0.0389360934496,0.281485795975,0.288840413094,-0.56977891922,-0.0883134305477,-1.00901639462,2.31574511528,-0.945450007915,0.588593006134,-0.192463934422,0.198699995875
5261,0.594723820686,0.726603269577,-1.05785822868,1.05351603031,1.195333004,-0.504010915756,1.49908983707,0.120819307864,-0.887753307819,-0.0774575024843,0.546276092529,0.8203317523,-0.105311997235,-0.441322118044,0.874484658241,0.367337912321,-0.58674800396,-0.566502332687,-0.0783500000834,-0.202650010586,-0.316709309816,0.556939542294,0.0321500003338,-0.789250016212,-0.62524998188,-0.447950005531,-0.425316274166,0.110896199942,-0.138583898544,0.110055088997,0.776121735573,1.49607002735,0.212698414922,0.176968187094,-0.357316493988,2.29920005798,-0.905717611313,0.541489005089,0.76884996891,-0.316899627447,-1.25000333786,-0.937849402428,2.03040003777,2.5896999836,0.978850007057,-0.352637857199,0.0265499949455,0.293899834156,-0.248450011015,0.838039278984,-0.380098879337,0.11291205883,1.96499574184,0.199513956904,-0.396231889725,-0.345387458801,-0.419649988413,-0.62554693222,-0.454842060804,0.204949975014
10765,0.446180820465,0.593662023544,-1.0515692234,-0.315453410149,1.31199979782,0.61111754179,1.30336797237,0.809408545494,-0.0270558558404,0.220838367939,0.604094624519,-0.0122836530209,0.13692612946,-0.953829586506,-1.85048627853,-0.0363461598754,-0.163324385881,-0.483371675014,0.591050028801,-0.50744998455,0.784130036831,1.51118218899,0.741649985313,0.0615499988198,-1.42694997787,-1.60010004044,-0.666030108929,0.977257490158,0.613445103168,-1.04195153713,-0.329751610756,-0.607455611229,-0.784872949123,0.112281613052,1.42077803612,1.02639997005,1.58970403671,-0.616151630878,0.794049978256,1.2221724987,0.856730997562,4.11293983459,0.442600011826,1.34140002728,-0.36749997735,0.188238501549,-0.49279999733,0.499045342207,0.0871000140905,1.43641591072,0.966248273849,-0.0824695676565,-0.655534267426,0.0534297898412,0.718501329422,1.50535798073,-0.988399982452,-0.387134939432,-1.04808425903,0.0841000005603
25839,0.814453840256,1.20113945007,0.344984918833,-0.803475737572,0.824486136436,-0.575614631176,-3.39775204659,0.46264231205,0.297716081142,0.628341495991,0.183677271008,-0.755252182484,0.304702222347,-0.58222258091,-0.397267103195,-0.658088982105,-0.0464145243168,0.520001888275,0.916749954224,0.55655002594,0.11096394062,-0.482672989368,-0.0513000190258,-0.392500013113,-1.09574997425,-0.154100000858,-0.00632725656033,0.541900157928,0.210440218449,-0.174313604832,-0.948792994022,0.295091211796,-0.0993219837546,-0.449862062931,-0.228749468923,-0.907050013542,0.846865832806,-0.582478404045,-0.0216500014067,0.461180537939,-0.0198621302843,-2.61912608147,-1.2009999752,-0.926500022411,-0.359950006008,0.335705131292,-0.696950018406,1.13249111176,-0.313250005245,-0.733402371407,-0.199791669846,-0.0399392992258,-0.417688190937,-0.342054724693,0.864073395729,-0.139052823186,0.245299980044,-0.391798615456,-0.124784827232,0.294700026512
4172,0.967447936535,-0.361304670572,0.711289525032,-1.32780599594,-8.14951896667,1.19252324104,-1.63870704174,-0.0841714292765,-1.08128082752,-0.384587496519,-0.808174729347,-0.254870444536,0.47702768445,-0.392639875412,-0.489627122879,-0.493440598249,-1.56525290012,-0.219520807266,-0.274149984121,-0.515650033951,-0.256781339645,0.933830857277,-0.0165999978781,-0.845700025558,-1.82380008698,-0.138600021601,-0.561980187893,0.0702606588602,0.82295435667,-0.362603902817,0.574421107769,-0.854354441166,-0.451905995607,-0.0795465111732,0.300497233868,-1.25460004807,-1.57080125809,0.178344741464,-1.04200005531,-0.906351447105,0.0424917750061,-6.96227645874,-6.59590005875,0.277700006962,-0.214050024748,0.685005426407,0.272200018167,-0.310930073261,-0.387050002813,1.46554124355,1.11462235451,-0.257751911879,-0.298004508018,0.483178049326,0.204602256417,-1.72863888741,-1.81815004349,-0.595028400421,0.412996470928,-0.233300000429
23161,0.883067369461,1.15996170044,1.66719007492,1.82832622528,0.896226525307,-0.2879563272,1.66999208927,-0.176834270358,0.80677396059,0.201879888773,0.151494979858,1.31080150604,-0.395847916603,0.420786440372,0.479885607958,0.276008486748,-0.3934648633,-0.50027012825,0.101949989796,0.427999973297,-0.175573378801,-0.683856785297,-0.658900022507,-0.390699982643,-0.880650043488,0.0413499772549,0.177728638053,-0.245391771197,-0.181921437383,-0.316565990448,0.948559045792,0.69654583931,0.157444104552,-0.128406435251,0.0298115611076,1.33340001106,-1.44754910469,0.808317422867,0.762549996376,0.187311649323,0.485363453627,2.26511478424,2.30809998512,0.906899988651,-0.905149996281,-0.364381343126,-0.779349982738,-0.596190750599,0.0598999932408,1.14358353615,-1.36067867279,-0.298100918531,0.468529611826,-0.239756375551,1.216350317,-0.394211411476,-1.24519991875,-0.113031685352,0.167494893074,0.424349993467
10298,0.26453897357,0.618277490139,0.145278036594,-1.12379574776,-0.33536118269,0.822864234447,-0.913495779037,0.39217042923,0.609210550785,-0.2400624156,-0.332405924797,-1.78986907005,-0.616720318794,-0.685413837433,-0.861851632595,-0.486393272877,0.206443876028,0.333214133978,-0.808400034904,-0.493250012398,-1.10626173019,0.632897734642,-0.109200000763,-0.25695002079,-0.61284995079,-0.380750000477,0.0940772742033,0.25957134366,0.204234391451,-0.530789315701,-0.745025336742,-1.65650880337,-0.254898905754,0.213464170694,-0.247346937656,-0.50260001421,0.974955558777,0.435881435871,0.140599995852,-0.581072688103,-1.26223027706,-0.775083065033,-0.361600011587,-1.31529998779,-1.61229991913,0.200896844268,0.607100009918,0.260594427586,0.165700018406,-0.410240530968,0.541463971138,0.0487046390772,0.337630808353,0.243786007166,-0.856809973717,1.34114158154,0.00509998202324,0.153994530439,-0.0238484144211,0.278699994087
1802,-0.981592178345,-0.50564545393,-1.12039744854,-1.58714318275,-1.5618891716,-1.21282637119,-1.89632475376,-1.64501297474,-1.24563968182,-0.565821707249,-2.43309831619,0.355344295502,-0.283935636282,0.0628221035004,-0.482454866171,-0.40326833725,0.278162568808,-1.60373198986,-0.899800002575,0.236250013113,-0.737896800041,-0.760374009609,-0.745350003242,-2.14470005035,-1.54734992981,0.57129997015,-0.0901931673288,-0.427067756653,-0.107790738344,0.11061335355,-0.0602412968874,-0.600675702095,0.605280935764,0.863927781582,-0.681540727615,-1.54859995842,0.108485922217,-0.195125535131,-2.5015501976,-1.42642176151,-0.92006444931,-0.0328907966614,-0.60640001297,1.42669999599,-0.223699986935,0.219425469637,0.657199978828,-0.0150936543941,0.00845003128052,-1.00494968891,0.217776611447,-0.644038677216,-0.222241982818,0.0768705680966,-1.31732964516,-0.828468978405,-0.244149982929,0.0838702917099,-0.768784940243,1.69064998627
58533,-0.157787144184,-1.30925786495,-0.861029922962,-1.2841168642,-1.4371432066,-1.07508921623,0.572736740112,0.217901229858,-1.54260504246,-0.925740659237,-0.271398216486,-0.414162546396,0.313413500786,-2.91839003563,0.586729466915,-0.423160046339,0.0970227122307,0.370047569275,0.950900018215,0.760249972343,0.149294734001,0.243994414806,-0.448300004005,-0.0380000174046,-1.20020008087,-0.918200016022,0.146604582667,0.0319225899875,-0.390303641558,-0.148706436157,-0.874672114849,0.210452377796,-0.186671808362,0.529414713383,-0.219564557076,-4.46294975281,0.398189008236,-1.51669979095,-0.332799971104,0.368776381016,-2.09932017326,1.23156273365,-1.23049998283,0.64359998703,-0.0178499817848,0.73531639576,0.36779999733,-0.686525285244,0.0606000050902,0.491180628538,1.0748436451,0.179275333881,-0.565251588821,-0.920858740807,-0.573379993439,1.51088964939,-0.338550001383,-0.428377449512,-0.117348387837,0.748550057411
147179,0.512473523617,1.27066898346,0.166011705995,-0.0539757311344,1.13379645348,0.933632016182,-0.279625892639,0.912496984005,0.397405713797,-0.195005297661,-1.59678769112,-0.0777778327465,-0.0571570545435,0.826633214951,-0.886645138264,-0.925587058067,-0.48622405529,-0.538987755775,0.275950014591,0.0453000068665,-0.486179083586,0.31106621027,-0.342449992895,-0.232400000095,-0.499650001526,-0.713500022888,-0.118951976299,0.19948258996,0.233536943793,0.405891001225,-0.355249613523,-0.778637588024,-0.117538496852,0.109192609787,-0.0986745432019,-0.2418500036,0.624627053738,0.79000389576,0.0561500042677,-0.476718038321,1.09870815277,3.2380027771,1.89059996605,2.6357998848,-1.78040003777,0.0607883408666,0.527849972248,0.785598576069,-0.187700003386,-0.727663755417,0.12903419137,-0.0581429302692,-1.0423232317,-0.717987000942,0.400604456663,0.884011268616,-0.0697999894619,-0.453737586737,0.656924724579,0.0320499837399
29937,0.208440408111,-0.423184484243,0.17666567862,-1.72138381004,-0.359722316265,-1.79610097408,-0.325108617544,-0.379675060511,-1.29306721687,0.450418323278,-1.87004446983,-1.04980552197,0.979040086269,0.68765604496,0.441893368959,0.239259615541,0.75248581171,0.93643116951,0.275599956512,1.2283500433,-0.119265198708,-1.07200694084,0.558499991894,0.517499983311,-0.712650001049,-0.40315002203,0.517627179623,0.178241729736,-0.617680370808,0.760074734688,-0.286149382591,0.842811524868,0.627560257912,0.234882816672,-0.113854795694,-1.98074996471,-0.01271019876,-1.71937966347,-2.18659996986,-1.03695225716,-0.909476220608,-0.855072259903,-1.42490005493,1.60259997845,-0.241099998355,0.726181507111,0.0861499905586,-0.474350273609,0.116149991751,0.307358562946,-0.253319442272,-0.480298370123,-0.272496938705,-0.698103547096,-0.432598769665,-0.772048056126,-0.356050014496,-0.163190335035,0.425770193338,1.04684996605
