rid,PCLB001_MCF7_24H:BRD-K73183319-001-02-3:2.5,PCLB001_MCF7_24H:BRD-K73183319-001-02-3:10,PCLB001_MCF7_24H:BRD-K73183319-001-02-3:0.16,PCLB001_MCF7_24H:BRD-K73183319-001-02-3:0.63,PCLB001_A375_24H:BRD-K73183319-001-02-3:10,PCLB001_A375_24H:BRD-K73183319-001-02-3:2.5,PCLB001_A375_24H:BRD-K73183319-001-02-3:0.63,PCLB001_A375_24H:BRD-K73183319-001-02-3:0.16,PCLB001_A375_6H:BRD-K73183319-001-02-3:10,PCLB001_A375_6H:BRD-K73183319-001-02-3:2.5,PCLB001_A375_6H:BRD-K73183319-001-02-3:0.63,PCLB001_A375_6H:BRD-K73183319-001-02-3:0.16,PCLB001_A549_24H:BRD-K73183319-001-02-3:2.5,PCLB001_A549_24H:BRD-K73183319-001-02-3:10,PCLB001_A549_24H:BRD-K73183319-001-02-3:0.16,PCLB001_A549_24H:BRD-K73183319-001-02-3:0.63,PCLB001_A549_6H:BRD-K73183319-001-02-3:2.5,PCLB001_A549_6H:BRD-K73183319-001-02-3:0.63,PCLB001_A549_6H:BRD-K73183319-001-02-3:0.16,PCLB001_A549_6H:BRD-K73183319-001-02-3:10,PCLB001_A549_6H:BRD-K73183319-001-02-3:3.33,PCLB001_A549_6H:BRD-K73183319-001-02-3:1.11,PCLB001_A549_6H:BRD-K73183319-001-02-3:0.37,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:2.5,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:0.63,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:0.16,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:10,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:3.33,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:1.11,PCLB001_HA1E_24H:BRD-K73183319-001-02-3:0.37,PCLB001_HA1E_6H:BRD-K73183319-001-02-3:10,PCLB001_HA1E_6H:BRD-K73183319-001-02-3:2.5,PCLB001_HA1E_6H:BRD-K73183319-001-02-3:0.63,PCLB001_HA1E_6H:BRD-K73183319-001-02-3:0.16,PCLB001_HCC515_24H:BRD-K73183319-001-02-3:10,PCLB001_HCC515_24H:BRD-K73183319-001-02-3:2.5,PCLB001_HCC515_24H:BRD-K73183319-001-02-3:0.63,PCLB001_HCC515_24H:BRD-K73183319-001-02-3:0.16,PCLB001_HCC515_6H:BRD-K73183319-001-02-3:10,PCLB001_HCC515_6H:BRD-K73183319-001-02-3:2.5,PCLB001_HCC515_6H:BRD-K73183319-001-02-3:0.63,PCLB001_HCC515_6H:BRD-K73183319-001-02-3:0.16,PCLB001_HEPG2_24H:BRD-K73183319-001-02-3:10,PCLB001_HEPG2_24H:BRD-K73183319-001-02-3:2.5,PCLB001_HEPG2_24H:BRD-K73183319-001-02-3:0.63,PCLB001_HEPG2_24H:BRD-K73183319-001-02-3:0.16,PCLB001_HEPG2_6H:BRD-K73183319-001-02-3:10,PCLB001_HEPG2_6H:BRD-K73183319-001-02-3:3.33,PCLB001_HEPG2_6H:BRD-K73183319-001-02-3:1.11,PCLB001_HEPG2_6H:BRD-K73183319-001-02-3:0.37,PCLB001_HT29_24H:BRD-K73183319-001-02-3:2.5,PCLB001_HT29_24H:BRD-K73183319-001-02-3:0.63,PCLB001_HT29_24H:BRD-K73183319-001-02-3:0.16,PCLB001_HT29_24H:BRD-K73183319-001-02-3:10,PCLB001_HT29_24H:BRD-K73183319-001-02-3:3.33,PCLB001_HT29_24H:BRD-K73183319-001-02-3:1.11,PCLB001_HT29_24H:BRD-K73183319-001-02-3:0.37,PCLB001_HT29_6H:BRD-K73183319-001-02-3:10,PCLB001_HT29_6H:BRD-K73183319-001-02-3:2.5,PCLB001_HT29_6H:BRD-K73183319-001-02-3:0.63,PCLB001_HT29_6H:BRD-K73183319-001-02-3:0.16,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:2.5,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:0.16,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:0.63,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:10,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:3.33,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:1.11,PCLB001_JURKAT_24H:BRD-K73183319-001-02-3:0.37,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:2.5,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:0.63,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:0.16,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:10,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:3.33,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:1.11,PCLB001_JURKAT_6H:BRD-K73183319-001-02-3:0.37,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:2.5,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:0.63,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:0.16,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:10,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:3.33,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:1.11,PCLB001_MCF7_6H:BRD-K73183319-001-02-3:0.37,PCLB001_PC3_24H:BRD-K73183319-001-02-3:10,PCLB001_PC3_24H:BRD-K73183319-001-02-3:2.5,PCLB001_PC3_24H:BRD-K73183319-001-02-3:0.63,PCLB001_PC3_24H:BRD-K73183319-001-02-3:0.16,PCLB001_PC3_6H:BRD-K73183319-001-02-3:2.5,PCLB001_PC3_6H:BRD-K73183319-001-02-3:0.63,PCLB001_PC3_6H:BRD-K73183319-001-02-3:0.16,PCLB001_PC3_6H:BRD-K73183319-001-02-3:10,PCLB001_PC3_6H:BRD-K73183319-001-02-3:3.33,PCLB001_PC3_6H:BRD-K73183319-001-02-3:1.11,PCLB001_PC3_6H:BRD-K73183319-001-02-3:0.37,PCLB001_U266_24H:BRD-K73183319-001-02-3:10,PCLB001_U266_24H:BRD-K73183319-001-02-3:3.33,PCLB001_U266_24H:BRD-K73183319-001-02-3:1.11,PCLB001_U266_24H:BRD-K73183319-001-02-3:0.37,PCLB001_U266_6H:BRD-K73183319-001-02-3:10,PCLB001_U266_6H:BRD-K73183319-001-02-3:2.5,PCLB001_U266_6H:BRD-K73183319-001-02-3:0.63,PCLB001_U266_6H:BRD-K73183319-001-02-3:0.16
4851,0.233150228858,0.798099994659,-0.804441213608,-0.523100018501,-0.216670289636,0.334924429655,0.0105745494366,-0.240711838007,0.785434126854,-0.817208528519,-0.647107839584,-0.867030262947,-0.573831856251,0.0618373975158,-0.405636519194,-1.04417860508,1.03679871559,-0.101571619511,-0.651694595814,0.577543318272,0.134671881795,-0.60719704628,-0.851990401745,-0.573739469051,-0.0174158960581,-0.182679131627,-0.644865572453,-0.000964664854109,0.312133312225,-1.30745971203,-0.927789270878,0.625548422337,-1.22956418991,-1.02259969711,0.0138454772532,0.19828337431,-0.674266278744,0.348719716072,-1.02343416214,0.423661530018,-0.172961145639,-0.829577326775,-0.191967889667,-0.628820061684,-0.237459436059,-1.11107909679,-0.465644299984,-0.727792680264,-0.657158851624,-1.20046782494,0.0356683284044,1.28392398357,-0.721954107285,0.323372662067,0.120870351791,0.897111177444,-0.375722825527,-0.448205173016,-0.591537833214,-0.322128772736,-1.17750108242,0.417833924294,0.141618728638,0.258450001478,-1.10185539722,0.178100794554,0.280651420355,0.256446927786,0.528102993965,-0.0391426682472,0.724068403244,0.146806314588,0.485753774643,1.97533416748,0.30546182394,0.199046552181,-0.267009586096,-0.496977865696,-0.0908955931664,0.326945722103,0.357187867165,3.81154155731,0.0505861639977,1.83573138714,1.01204192638,0.142851725221,-0.102607131004,0.506639003754,0.416413903236,-0.726084470749,0.0517609938979,-0.151553168893,0.0948764830828,-0.439816594124,-0.368114471436,0.575843751431,-0.665636181831,0.0329277962446,-0.750098109245,-0.298705816269,-0.978481411934
6464,0.0290903672576,0.424799978733,-0.8575527668,-1.266299963,-0.357283115387,-0.354391634464,-0.0459234267473,-0.657340586185,0.460083782673,-0.0164241287857,0.419770181179,0.918832182884,-0.434122860432,0.0389056131244,-0.0982577353716,-0.508573353291,0.808225989342,0.198522359133,0.15290299058,-0.587406635284,-1.09801626205,0.542523622513,-0.758972644806,-0.134367644787,1.60488855839,0.284086793661,0.0700317621231,0.273741900921,0.626466691494,0.334181636572,-0.148261219263,-0.191910207272,0.16440486908,0.113881595433,0.516272366047,0.561568379402,0.578645467758,0.43609893322,-0.135069161654,0.771576106548,-0.178406491876,0.0202401988208,-0.578129172325,0.522190034389,-0.320382237434,-0.553713440895,-0.199462622404,-0.354702651501,-0.0801047384739,-0.0312314555049,-0.450152009726,0.288913965225,0.713013768196,0.14883376658,0.664496064186,-0.296043157578,-0.139299869537,0.0480697974563,-0.196076348424,0.899181902409,-0.371011614799,-0.723049640656,-0.653140902519,-0.511299967766,0.239268660545,0.358610868454,-0.275899589062,-0.96156591177,-0.907825708389,-1.12438118458,-0.523166656494,-0.598861813545,-1.04065442085,-1.11567974091,-0.85278737545,0.42475399375,-0.180965155363,-0.406067728996,-0.846725642681,-0.410651147366,-1.57496440411,-0.476356744766,0.634756982327,-0.315911561251,-0.0944925695658,0.0957242846489,-1.3950304985,1.39446806908,0.405050158501,-0.572296440601,-0.337832331657,0.0565331541002,0.007254101336,0.0613207519054,-0.134434044361,-0.812946736813,-0.0483308546245,0.594693899155,-0.162853494287,-0.111836023629,-0.0560584999621
23410,0.422181010246,0.704949975014,-0.511257052422,0.0825500190258,0.182703465223,-0.0598546564579,0.00408371537924,0.480670630932,-0.361203461885,-0.0946817323565,0.722397565842,1.18812739849,-0.378378808498,-0.560639262199,-0.313334256411,0.169286340475,0.833179712296,0.016695395112,0.484165251255,0.302755951881,-0.212222576141,-0.257845550776,-0.314525485039,-0.313300728798,-0.0761405825615,0.560502529144,1.41453075409,-0.469543606043,0.714566707611,-0.265802323818,-0.383343249559,2.41898918152,-0.220753386617,-0.668928146362,0.0509926974773,0.463431984186,-0.0565769970417,-0.675115704536,-0.419725894928,0.0577799379826,-0.109407678246,-0.583506166935,0.0750474259257,0.611476302147,-0.407490700483,-0.068890966475,-0.0414921417832,0.0635444372892,-0.179247871041,-0.3894777596,0.29292178154,0.21027046442,-0.22449991107,1.69358181953,-0.263687252998,0.224249571562,-0.073712259531,-0.43969604373,-0.841195344925,-0.754978060722,-1.04205358028,1.00293362141,0.280760020018,0.770850002766,0.595635354519,0.302634268999,-0.299913913012,-0.118103809655,0.744358420372,2.0184545517,-0.834006369114,-0.0531436800957,0.30276376009,0.961899518967,-0.946353077888,-0.14811591804,-0.369883477688,-0.375056058168,-0.141892880201,-0.179168239236,-0.615287005901,-0.709279119968,-0.394070506096,-0.216978907585,0.112447977066,-0.0916490703821,-1.13484919071,0.0675027817488,0.181439548731,0.256703794003,0.183385595679,2.27925276756,-0.561220407486,-0.427550643682,0.533332467079,-0.505256175995,-0.528178393841,0.141245052218,-0.522431313992,0.409498602152,0.172918856144
54205,0.498773813248,0.0562000274658,0.190781727433,0.474000006914,0.0712970793247,0.105363458395,-0.236020117998,0.490065515041,0.143811836839,-0.406083136797,-0.237154573202,-1.1593991518,0.141338899732,0.128170475364,0.119942978024,-0.0117596182972,-0.558832168579,-1.52961075306,-1.72551989555,-0.173297524452,-0.0621300786734,0.391251206398,0.941194295883,0.138240903616,-0.192793622613,0.61561024189,-0.722011446953,0.460010230541,-0.640033423901,0.826246678829,0.0697602629662,-2.14572358131,0.056858330965,0.0994643494487,-0.543593108654,-1.98411309719,-0.504750967026,-0.369426041842,0.10701328516,-1.40489137173,-0.0561906024814,0.431942999363,-0.455649346113,-0.152731925249,-0.861346960068,0.0202452093363,-0.178716987371,-0.502736568451,-0.0694175884128,-0.168599322438,-2.50762152672,-0.282525897026,0.317861378193,-0.0532407648861,0.0880476310849,0.060339666903,0.119992911816,-0.0107807219028,-0.165479719639,-1.15248274803,0.149896413088,0.913081645966,-0.548912286758,-0.611500024796,-0.09885828197,-0.461392074823,0.466674298048,-1.07000362873,-0.0845590308309,0.249796792865,-0.757507681847,-1.35843992233,-0.403370678425,0.17350615561,-0.15427981317,-1.43753170967,-0.925385057926,0.456517279148,0.14219558239,0.445781856775,1.05226111412,-0.0140934884548,0.64787197113,0.649292051792,0.666647553444,0.26000392437,-0.128457337618,-1.68314647675,-0.75931251049,-1.47433304787,0.011601254344,-0.0761158391833,-0.274281978607,0.0431892052293,0.0813345909119,0.0285681635141,0.304169565439,-1.3615937233,-0.281546682119,-1.49317538738,-0.259684115648
2770,0.0795998871326,0.31534999609,-0.127899706364,1.06984996796,0.0213709175587,0.019391912967,-0.653515279293,0.342350572348,0.178612217307,1.08224976063,-0.258873343468,-0.342503488064,0.215550065041,-1.2917817831,-0.197745129466,-0.300180435181,-0.0938481688499,0.170778155327,-0.62939196825,-1.00881433487,0.866440534592,-0.106111034751,2.60795450211,0.243376865983,1.7069517374,0.433873057365,0.068826906383,-0.558314502239,-0.0472666621208,0.509188830853,0.238205328584,0.219524204731,-0.767269015312,-0.249266058207,0.0274491533637,0.220956131816,0.424051880836,0.020232103765,0.0166190564632,-0.0139342993498,-0.00377434492111,0.684924304485,-0.104189157486,-1.62031936646,-0.0234040617943,-0.892763495445,0.11716478318,0.278955221176,0.372483342886,-0.415582060814,-0.136399611831,-0.678792893887,0.447675377131,-0.0573315471411,-0.176431283355,0.263866662979,-0.112532943487,-0.690075397491,0.070281714201,-0.524816691875,0.425265997648,-1.13258600235,-3.45041322708,0.811599969864,-0.535752415657,-1.2193608284,-0.82754099369,-1.34885036945,0.264149606228,-0.458537250757,-0.0810882747173,-0.00598369911313,-0.520133554935,-0.609913468361,-0.752567470074,-0.4460324049,-0.948966026306,-1.1327278614,-0.367712497711,-0.514596700668,-0.534349441528,4.40091133118,0.0528605356812,0.0685795098543,0.185903683305,0.0666699558496,0.640714287758,-4.88774824142,-0.632485687733,-0.0880949497223,0.235164508224,-0.361049026251,0.328753590584,0.122022159398,0.101830817759,-0.125265017152,-0.504875004292,-0.953326880932,0.102950491011,0.394217669964,-0.00667082099244
80204,0.445587307215,-0.379450023174,0.673910617828,2.08389997482,-0.0132873803377,0.128671810031,0.0359540618956,-0.0516778305173,0.666912615299,0.0999821797013,0.359444975853,0.43130505085,-0.153758525848,0.374524563551,2.38967204094,0.102095171809,1.09013283253,1.00873029232,0.170640125871,-1.54875361919,3.7765917778,-1.02059996128,-0.331682413816,0.875187933445,0.851067185402,2.67408943176,0.229018509388,-0.318304300308,0.223866671324,0.147564426064,-0.579969525337,-0.401777923107,-0.766051828861,-1.19816446304,0.642084062099,-0.485599637032,0.669422566891,-0.0409736298025,-0.140232414007,0.348364114761,2.24350070953,-0.922317028046,0.199035137892,0.687189519405,1.12962317467,2.24349546432,0.796969950199,0.442517459393,0.359021604061,1.65845835209,0.259185284376,0.21658244729,1.66523206234,1.652810812,-0.530293941498,0.70983171463,-0.474432826042,0.48787805438,-0.440361768007,0.66877669096,0.564391255379,-0.421613514423,-0.158036381006,3.94579982758,0.0949075073004,1.42417931557,3.08840489388,-0.145263031125,1.32056879997,1.72589242458,0.499221146107,0.0604538917542,-0.61907607317,-0.464802652597,-1.07963275909,-0.173352211714,-0.0157575309277,0.642057359219,0.293310016394,-0.311632722616,-0.0330835878849,-0.143532976508,0.186896920204,1.03215873241,0.366438359022,0.463002890348,0.0315354391932,2.84680294991,-0.436030179262,0.950426220894,1.15295362473,1.27034568787,0.475684076548,0.280159235001,1.31756103039,2.55246305466,3.9063205719,-1.34933435917,0.725557029247,-0.140372872353,-0.317717313766
4208,-0.909559726715,0.349349975586,-0.653982162476,0.514500021935,1.0340731144,0.975578904152,-0.0476389415562,1.14335823059,-0.148963227868,0.058303963393,0.0610433332622,1.12468838692,-0.00234037637711,0.300130516291,-0.376492828131,-0.717561483383,0.0624517798424,1.55026316643,0.454826295376,-0.488447755575,-0.718221008778,-0.107388675213,-0.951864719391,2.30403923988,1.03969216347,4.30264091492,0.382652044296,-0.19124160707,0.854366660118,-0.429181218147,1.83298885822,0.418254882097,-0.573185861111,1.35754179955,-1.12493169308,-0.773658633232,-0.649010241032,-0.337620556355,0.752058029175,-1.08648526669,-0.345179736614,0.0368886478245,-0.948043882847,0.962907910347,0.202067792416,0.850228786469,0.658573627472,-0.00503158569336,1.83123731613,1.62590563297,-0.0318397954106,-0.048489138484,-0.23437140882,0.132616251707,-0.106162071228,0.729901909828,-0.766630530357,-0.455868780613,0.360446870327,0.00844703800976,0.212977766991,0.198608160019,0.0872493684292,1.20305001736,-0.296152800322,0.488778114319,-1.29487061501,0.136240556836,1.77747380733,-0.221879258752,-0.201409265399,-0.235238492489,-0.26169487834,-0.277524352074,-0.617145299911,0.0902795046568,0.698343634605,-0.535437226295,0.341072410345,0.0206505507231,-0.211194068193,-0.890623509884,-0.919303357601,0.699472248554,0.874413013458,-0.694408774376,-0.560974478722,-0.436451196671,-0.37772911787,-0.339922696352,0.138163283467,-0.294371783733,0.254243552685,0.23822632432,-0.465598583221,0.540057182312,0.286114782095,0.0663172006607,0.107148759067,2.06401872635,1.27854418755
1845,-0.392890095711,-0.542199969292,1.47417640686,0.974849939346,0.854819059372,0.508715748787,0.0346215553582,0.288904309273,0.070833414793,-0.167234256864,0.414220422506,1.29154610634,-0.349030822515,0.541184425354,-0.319742530584,-0.844392061234,-0.997628211975,-0.188284322619,-0.145769640803,-0.717428267002,0.219952076674,0.657060682774,-0.676896214485,0.667690634727,0.640008330345,-0.195095479488,0.849922299385,-0.0305923819542,-0.8464666605,-0.0896157622337,0.471541166306,0.0556837469339,1.18582856655,0.218171328306,-0.680944681168,-0.211398079991,0.00174065493047,0.102797523141,-0.298032939434,-0.335522979498,0.163432061672,0.814427912235,0.428524196148,0.276998311281,0.553476393223,0.658394098282,-0.20267726481,-0.173308938742,0.231906175613,0.529207646847,0.179200530052,0.12249481678,0.534184455872,-0.420097589493,-0.28857010603,-0.537059009075,-0.159545153379,1.3936419487,0.662132620811,1.5037778616,1.34501051903,0.430418133736,-0.563984632492,0.0286000072956,0.484192997217,1.06386041641,0.844964742661,1.13181233406,-0.353249847889,0.192135006189,0.887179434299,-0.103894919157,0.0126992221922,-0.251053571701,1.63615298271,-0.519227206707,-1.17516887188,-0.900820851326,-0.476129949093,0.415605098009,-0.286806166172,1.17053830624,0.176498740911,0.635701537132,0.590161263943,0.267520368099,0.177456349134,-0.0111599713564,0.210504770279,-0.302949905396,-0.205930992961,-0.209887728095,-0.33364662528,-0.589691460133,-0.311989337206,-0.912051081657,-0.694375813007,-0.873488366604,0.299526751041,-0.0925094485283,-0.774336755276
23368,-0.272396683693,0.830749988556,-0.359333306551,0.263400018215,-0.212172672153,0.347191929817,0.501176297665,-0.6801019907,0.188960015774,-0.666863322258,-0.23360298574,-1.36304795742,-0.950027644634,-0.447999894619,-0.946217536926,-0.485320180655,1.20202279091,-0.164807885885,-0.744657814503,0.190729737282,0.396279215813,-0.630735635757,-0.0995799601078,-0.171202749014,0.262833058834,0.327490657568,-0.688230514526,0.259348154068,1.34953331947,0.893425524235,-0.990564823151,0.745643615723,-0.868983507156,-1.05516219139,-0.670451521873,0.0216854512691,-0.309458971024,1.16174447536,-0.719710946083,0.483929991722,-0.00687471358106,-1.3482118845,-0.332222789526,0.0661162212491,0.552736401558,-0.782397091389,0.0437707602978,-0.251605659723,-0.415019780397,-1.46779167652,0.211011171341,0.277572125196,-0.352134674788,1.34369575977,0.182255521417,0.996022641659,-0.463784754276,-0.631347060204,-0.815093755722,-0.00312835397199,-1.03712928295,-0.200938403606,-0.515400350094,-0.412899971008,-0.402327269316,1.06282198429,-0.364963412285,-0.335754185915,-0.746114134789,-0.348198235035,-0.858835279942,-0.647986829281,-0.531457126141,-0.0833351463079,-1.3946532011,0.366783738136,-0.112584717572,-0.470104724169,-0.0186779983342,-0.576534450054,-0.0928619578481,0.517449200153,1.33557915688,-0.483011305332,1.49494850636,0.109196707606,-0.580958902836,0.771604478359,0.269649803638,0.126434862614,-0.236340895295,-0.263554751873,0.437716603279,-0.29834023118,-0.0114017575979,0.881264746189,-0.42450606823,0.571713745594,-0.912955403328,0.655132889748,-0.899657011032
5583,0.688710331917,0.696550011635,-1.32754278183,-0.880849957466,-0.297968149185,0.182938277721,0.49975579977,1.42565762997,-0.612746238708,-0.309719353914,1.95258426666,0.0528035163879,-0.679422676563,-0.0372655503452,-0.347792804241,0.275629371405,-0.204099908471,-0.539196133614,-0.545202493668,-0.0609907656908,0.931462645531,4.52056121826,0.519698083401,0.483929216862,-0.483674764633,0.437274545431,-0.640839397907,-0.0450382120907,2.95866680145,-0.775111198425,-0.619297981262,-0.186054125428,-0.92082965374,-0.508960604668,-0.338785797358,-0.0701203793287,-0.252462357283,0.302583605051,0.253168791533,-0.129005596042,1.01296937466,-0.858917891979,0.0932679846883,-0.423371851444,0.515991270542,-0.612290918827,0.338685363531,1.51441502571,-0.162066429853,-1.28442192078,-0.743959784508,0.652335822582,-0.869274616241,0.64232724905,-0.0626971796155,1.39120686054,-0.52353489399,0.394837111235,0.153696477413,-0.205870851874,-0.377295583487,0.11857932806,0.868204474449,-0.0557000041008,0.645292162895,-0.223821118474,0.429131031036,0.715100765228,0.320633888245,-0.178226172924,-0.148279368877,0.328347623348,-0.302159875631,0.548303425312,2.55068325996,0.168288379908,-0.209371298552,-0.251949310303,-0.802872121334,0.629224896431,-0.034186899662,0.465163499117,0.129840642214,0.651204288006,0.140729412436,1.1819382906,0.0219036489725,-0.036828905344,-0.744328737259,-0.0407393798232,0.177068889141,-0.306588619947,-0.0544996336102,-0.713320910931,-0.164084404707,-0.374317348003,-0.42788618803,0.825009644032,-1.02914297581,-0.449735164642,-0.567212104797
8900,0.557766199112,0.759050011635,1.45525443554,0.0959500074387,-0.0436788499355,0.144404798746,0.325256437063,-0.336442857981,0.451328456402,0.610722661018,0.234301269054,-0.11955934763,0.0886575430632,-0.349131882191,-0.0486232489347,0.101171910763,0.775157511234,0.58501625061,0.566770672798,0.167469650507,1.65244245529,-0.196789041162,-0.564717769623,-0.357111901045,0.727103710175,-0.853535115719,-0.265193969011,-0.123241573572,0.631033301353,-1.58376026154,-0.638660371304,1.3566557169,-0.625687539577,-0.246998608112,0.165865957737,-0.249757319689,0.465361118317,-0.168193891644,-0.777782618999,1.10327088833,1.33381605148,-0.18474188447,-0.0389877259731,0.278013259172,0.830392241478,-0.079964004457,-0.280919969082,0.0163882803172,0.643261313438,-0.0110387802124,0.708704710007,-0.230399698019,0.555576443672,1.05574154854,-0.350506275892,0.0771763622761,-0.405671954155,-0.780844330788,0.651655554771,0.0854282528162,0.386155813932,-1.30854558945,-0.572186052799,-1.31270003319,0.299869924784,0.994028747082,0.711390376091,-0.211351275444,0.196482285857,1.02092444897,0.14250163734,0.0905067175627,0.049058534205,0.935152888298,-0.69909375906,0.633966743946,0.360641568899,-0.347844600677,-0.51410639286,-0.614607036114,-0.63616925478,-0.679605126381,0.230728730559,0.373006850481,-0.104384802282,-0.257347971201,-0.292591929436,-0.117756515741,1.25325226784,0.145420730114,-0.637498259544,0.160941973329,0.0717632994056,0.124964416027,-0.502084553242,0.555185437202,0.379692405462,0.43024212122,0.376544177532,0.500023424625,0.422399967909
581,0.697910189629,-0.220550000668,0.0536831915379,-0.463650047779,-0.269486069679,-0.263419568539,-0.830108225346,-0.716092228889,-0.595028162003,-2.69438719749,-0.774280488491,-0.612596213818,-0.28974044323,-0.107687994838,0.389558255672,-0.704411625862,1.32284855843,0.145726144314,-0.325650840998,0.83611279726,0.284393280745,0.557336747646,0.362982928753,-0.696213245392,0.252259224653,0.705631494522,-0.704059660435,-0.847397208214,1.4308000803,0.388582468033,-1.50426208973,1.23224473,-1.48078560829,-1.06065869331,0.386715859175,0.0222267135978,0.0775939747691,-0.159513682127,-0.310857951641,0.39471283555,0.0359997563064,-0.267966926098,-0.347408890724,-1.03975617886,0.309949547052,-0.617103099823,0.254977107048,-0.00347661972046,-0.277316689491,-0.122738733888,0.247627556324,-0.329525828362,-0.387630403042,0.204180210829,0.65854549408,-0.258859753609,1.07357192039,0.249583795667,1.05693662167,0.800427854061,0.609985411167,0.619166254997,0.0809215307236,-0.549549996853,0.357942551374,-0.261244356632,-0.708333790302,-0.66156566143,0.0865214169025,0.50163680315,-0.829204797745,-0.428067415953,0.00286002084613,0.543413162231,-0.954211115837,-0.490822315216,0.505359530449,-3.3668589592,-1.77584004402,-0.272609233856,0.93306016922,0.754613101482,-0.253242254257,-0.385206401348,-0.414423555136,-0.532522141933,1.54371201992,0.819044649601,0.4328083992,-0.409957677126,-0.428808420897,-0.524239182472,0.000499498099089,-0.806618690491,-0.389841496944,0.567412912846,-1.00140154362,0.0918021202087,-1.03843665123,-0.701727509499,-0.725108742714
6193,1.49798941612,-0.119199991226,0.343560695648,-0.744250059128,0.36219137907,-0.800159335136,-0.446626603603,0.278127551079,-0.772973418236,0.0605438947678,-0.684614002705,-0.257242649794,0.152286991477,0.34331408143,0.152690514922,1.21833872795,-0.480494260788,0.288738757372,0.0612802542746,0.0882243588567,-0.382501453161,-0.483147144318,-0.568337798119,-0.248255997896,-0.408063769341,0.114815957844,-0.00792985782027,0.350711911917,0.423933357,0.483121782541,-0.301173388958,-0.095051035285,0.442466855049,-0.543163180351,-0.021620510146,0.0948572531343,-0.572062969208,0.110548824072,-0.742897748947,-0.12084004283,0.238616168499,-0.180808693171,-0.470744848251,-0.766395807266,-0.535812020302,-0.649229884148,0.0479574352503,-0.233963936567,0.0622618049383,0.0451617017388,0.511077821255,-0.753604352474,-0.0798914730549,-2.20050215721,0.288552761078,0.167861923575,-0.0870901197195,0.0816396176815,-0.430898189545,-0.499293327332,0.106318876147,1.92413461208,-0.0825821012259,-0.446900010109,0.0701676756144,0.20229677856,0.2112441957,0.355454623699,0.732742369175,1.2149245739,0.281643301249,0.468462884426,0.0868468880653,0.432591825724,-0.376952409744,-1.19419836998,0.0922860056162,0.16585175693,0.612148463726,-0.0510512292385,-0.817409038544,-0.477821469307,-0.325387775898,-0.218759417534,-0.387142926455,-0.0398351699114,1.12988901138,-0.661992609501,-0.564168214798,-0.043223105371,0.0770605653524,-0.907735466957,-0.665308952332,0.179439306259,-0.189653843641,0.182710677385,0.00383598404005,-0.230780690908,-0.974898099899,-0.228656500578,-0.133575350046
