rid,CVD001_HEPG2_6H:BRD-K47977047-001-01-2:9.9355,CVD001_HEPG2_6H:BRD-K47977047-001-01-2:2.4839,CVD001_HEPG2_24H:BRD-K47977047-001-01-2:9.9355,CVD001_HEPG2_24H:BRD-K47977047-001-01-2:2.4839,CVD001_HUH7_6H:BRD-K47977047-001-01-2:9.9355,CVD001_HUH7_6H:BRD-K47977047-001-01-2:2.4839,CVD001_HUH7_24H:BRD-K47977047-001-01-2:9.9355,CVD001_HUH7_24H:BRD-K47977047-001-01-2:2.4839,CVD001_PHH_6H:BRD-K47977047-001-01-2:9.9355,CVD001_PHH_6H:BRD-K47977047-001-01-2:2.4839,CVD001_PHH_24H:BRD-K47977047-001-01-2:9.9355,CVD001_PHH_24H:BRD-K47977047-001-01-2:2.4839,DOS022_VCAP_6H:BRD-K47977047-001-01-2:4.97,DOS022_VCAP_24H:BRD-K47977047-001-01-2:4.97,DOS045_A549_24H:BRD-K47977047-001-01-2:4.97,DOS045_HT29_24H:BRD-K47977047-001-01-2:4.97,ERG010_VCAP_6H:BRD-K47977047-001-01-2:9.936,ERG010_VCAP_24H:BRD-K47977047-001-01-2:9.936
3122,-0.271144330502,0.380649775267,-0.119369894266,0.0448035597801,-0.694028317928,-0.406696379185,-0.352148890495,-0.0798132121563,-0.149592787027,1.81722533703,-0.086999386549,1.64383339882,0.704090118408,0.284106910229,0.110035948455,-0.871250033379,0.098199993372,-0.167696624994
2769,-0.539491176605,-0.122562214732,0.202908873558,-0.0948251783848,-0.0395998358727,-0.914319872856,-0.252701371908,-1.09224700928,-0.39300262928,-0.0323972553015,-0.250837028027,-0.99233341217,1.78718495369,1.37450551987,-0.41487583518,-0.410499989986,0.292850017548,-0.710265576839
5900,1.85317397118,-0.00887145102024,-0.525426030159,0.43191614747,-0.0790084078908,1.72175419331,0.904393076897,1.95736432076,1.70442914963,0.176015689969,0.536742687225,0.266800016165,-3.89069795609,-1.40380072594,-1.30732595921,-0.709949970245,0.0832000002265,0.612242817879
6304,0.354468464851,0.585249423981,-0.888655722141,-0.0966969132423,0.277366697788,0.283134877682,-0.467527627945,-0.046422585845,0.0226274654269,0.0937904044986,0.321037054062,-0.288000017405,0.749136209488,0.385741055012,1.12967419624,0.09865000844,-1.25650000572,-1.19294500351
5211,0.357881426811,-1.0706384182,-0.897981286049,-0.524245560169,-0.493601918221,0.0338740497828,-0.442544490099,0.665232419968,-0.659684658051,0.458367466927,0.140085190535,-0.134533345699,-0.261570096016,-1.37667536736,0.189406499267,-0.373299986124,-0.047499999404,1.12335157394
2886,0.125884920359,-0.498703062534,1.98067176342,-0.80607008934,-0.254770487547,-0.164675354958,-0.178617045283,-0.848633408546,0.182397931814,0.533064961433,-0.592117965221,-0.421933352947,-0.074922055006,0.377710402012,0.428151935339,1.89059996605,0.311299979687,-0.639557003975
9261,0.161109790206,0.413033485413,1.78860580921,0.723676562309,0.545922398567,0.834887385368,0.561697363853,0.838175415993,0.633105874062,0.659710526466,0.0860669612885,-0.757500052452,0.599076271057,-0.751462936401,0.856309473515,-0.135150000453,0.616600036621,-0.696788787842
8569,-0.162901848555,-0.652080059052,-1.11757731438,-1.03082966805,-0.736028909683,-0.487338930368,-0.459171891212,-0.393560767174,-1.70544874668,0.398347496986,-2.85620522499,-0.33773329854,0.0946812406182,0.835983395576,0.869915604591,0.780349969864,0.527899980545,-0.354734778404
3303,-1.56155312061,0.25546219945,-0.788413405418,1.12825322151,-2.75735664368,-0.227444052696,-0.0574686825275,-0.510648965836,0.244816064835,0.740795850754,0.656330645084,0.743133366108,0.984223008156,-0.508163690567,-0.213590502739,-0.00275000184774,-0.0490499995649,-0.227206811309
5331,-1.09992361069,-1.19813930988,-1.75977647305,-0.291490584612,-1.38613128662,-0.00970554351807,-1.00702953339,1.09174537659,-0.111308284104,-0.830365180969,-0.391459912062,-0.674466669559,0.0761007964611,-0.645920753479,0.842757105827,-1.23689997196,0.354099988937,0.684200286865
5347,-0.816726148129,-0.583798885345,-0.917102873325,-0.940816819668,-0.259663850069,0.00350078940392,-0.875455081463,-0.0971409082413,2.91768074036,-0.574549555779,-0.81667214632,0.122400000691,-0.0522168651223,-1.44478487968,-0.108594939113,-1.07225000858,0.769500017166,-0.470675140619
4638,-0.432108670473,-0.0536971390247,-1.01084554195,-0.084970086813,0.171505481005,1.09954726696,0.662265777588,1.27150964737,-0.0910542011261,1.86932897568,0.557454049587,0.777233362198,-0.39241707325,0.847191214561,0.0197709351778,0.224899977446,1.12380003929,0.0465493351221
2264,-0.188011497259,0.268840134144,-1.46012830734,-0.124953553081,-3.56562590599,0.31622427702,-4.28608369827,0.451130390167,-0.172615587711,1.47391939163,0.0136272329837,0.336666703224,0.709058642387,-0.62775349617,-0.266834557056,-0.52120000124,1.54084992409,-0.988521337509
1029,1.31121516228,1.26461541653,-0.109739363194,1.06607544422,0.267471969128,-0.0328812152147,-1.13301682472,-0.516974449158,-0.76160299778,-0.689946830273,-0.42229026556,-0.516933381557,0.271112710238,0.0390892848372,0.53595328331,-0.997749984264,0.149349987507,-0.412835389376
1027,1.00513017178,-0.0868972092867,1.2339015007,-0.0200429856777,1.58960771561,1.10582208633,1.05957019329,-2.23768973351,0.128651961684,0.468152940273,0.0387275889516,0.578433334827,-0.172799497843,-0.781764388084,-0.227605938911,0.257699996233,-0.416249990463,0.414625346661
2597,0.223026782274,-1.24244761467,-0.387524545193,-0.886782348156,-0.13714723289,0.296642810106,0.0163939874619,0.0208995845169,-0.374946564436,0.000228108052397,0.000654458883218,0.000666666717734,0.00027205015067,0.274238109589,0.107526063919,0.0,-0.227499991655,-0.658499717712
55847,-0.608113884926,-0.763656616211,-1.27048361301,-1.06725382805,0.283753812313,-0.00462771207094,0.644536435604,0.571821093559,-0.143609955907,-0.708912372589,-0.650322377682,0.270033329725,-0.11291128397,1.43182015419,0.353797107935,0.969049990177,0.249049991369,-0.658282756805
25803,-0.711207568645,-0.724390208721,-0.444907367229,1.03632688522,-0.184228315949,0.0623558610678,-0.458114564419,-0.0371292382479,-0.581108987331,-0.250819563866,-0.708544373512,-0.854666769505,-0.00434878468513,0.0243081599474,0.286981880665,1.05454993248,1.24189996719,0.625089585781
3480,3.0641579628,0.711664021015,2.3931722641,-0.336954474449,0.92022305727,0.49728795886,1.38903594017,0.0257167685777,-0.43920904398,-0.273011833429,-0.332038968801,0.40370002389,-0.668397545815,-1.00285112858,-0.277622967958,-0.0640499889851,0.617049992085,0.739859938622
2946,-0.911557614803,-0.023525878787,-0.888430893421,0.366560876369,-0.176159918308,-0.558186709881,0.082610681653,0.493029713631,-0.724471151829,-0.221093997359,-0.621585428715,-1.19283342361,-0.209767341614,1.14849567413,-0.609447658062,-0.066949993372,-0.477899998426,-0.45602992177
9517,0.266601234674,0.633228898048,-0.0314882844687,-0.492979735136,0.508502066135,-0.487324148417,0.310389637947,-0.984090805054,-0.560585737228,0.380458623171,1.46043467522,-0.119033329189,0.023204177618,-0.831364512444,-0.290675669909,-1.33124995232,-0.243200019002,0.118415750563
25987,0.60626077652,-0.745580613613,-0.457538366318,-0.943772017956,0.107002869248,0.383002310991,0.213552683592,-0.26580324769,0.980186641216,0.50927066803,0.387730568647,0.249633312225,-0.261732578278,-0.844164192677,0.121363081038,1.3233499527,0.655699968338,1.64651846886
23670,0.250102967024,1.04251205921,1.2878985405,0.850806236267,0.278044581413,0.521602392197,-0.176269635558,0.98550760746,-0.978360533714,0.519688725471,0.242139860988,-0.815500020981,0.177267432213,-1.06547403336,-0.494338363409,-1.10739994049,-0.63119995594,0.620275199413
11182,-1.50765705109,-0.95334225893,-2.69883966446,-2.52038311958,-0.323266625404,-0.569146990776,-1.11550033092,-0.256166130304,0.0926998257637,-0.212760955095,-1.21511769295,-0.267066687346,-1.90559434891,-0.348096579313,-0.511404275894,-2.28539991379,-0.231199979782,-0.757092952728
2146,-1.36549186707,-1.11005008221,-1.37785935402,-1.03014135361,-1.39934837818,-1.91055727005,-1.00447845459,0.494535446167,0.140004768968,0.47451376915,0.0498001463711,0.125900000334,-1.5886349678,0.738116204739,-0.0713348090649,-1.28719997406,-0.32104998827,0.907492220402
3385,-0.815393030643,-0.902516365051,-2.05928635597,0.162953555584,0.290932297707,-0.552075445652,-0.473061680794,0.224726513028,-0.443836688995,0.872527778149,0.726085305214,0.667566657066,0.636086583138,-0.724812448025,-1.24765729904,-0.848650038242,0.607749998569,0.657547950745
5261,-0.399327605963,-0.520746707916,-1.32521677017,0.105245806277,-0.640474081039,-0.538532078266,-0.0694038569927,0.618444800377,0.449383288622,0.382512450218,0.283596158028,0.558833360672,1.49121904373,-0.861907303333,1.84522068501,0.941449999809,1.26345002651,-0.195977345109
10765,1.05587947369,0.0106239914894,0.540027201176,-0.708350658417,0.307941228151,-0.72637617588,-0.562665700912,-0.381478309631,0.126428231597,-1.37054872513,-0.351852238178,0.152933359146,0.383109778166,-0.359790116549,-0.738732099533,1.72675001621,0.0510499998927,0.112915813923
25839,0.217036992311,-0.773834884167,-1.82991313934,-1.29199922085,-0.168993994594,-0.210096865892,-0.791650950909,0.131175532937,-0.493098914623,-2.81089949608,-0.866138219833,-0.399266719818,0.638900399208,0.149414733052,-0.744206488132,-1.29544997215,-0.353900015354,-0.501688122749
4172,-1.00722682476,-0.602443158627,-2.50439882278,-0.577488362789,-1.12570714951,-0.238368868828,-0.541204869747,-0.364128530025,-0.0393561273813,-0.395122885704,-0.797226130962,-0.401366710663,0.18576271832,-0.606915593147,-0.759289860725,0.715499997139,-0.988899946213,0.584855914116
23161,2.68614268303,1.1428655386,2.09027695656,0.524606704712,1.105427742,0.638037145138,0.0276091694832,-1.08659362793,0.394176185131,0.681909263134,-0.133480682969,-0.086600035429,0.655462741852,0.531382143497,0.972571849823,-0.732150018215,-0.053449999541,0.169763445854
10298,0.381410181522,0.19487029314,-1.10180091858,-0.4809717834,-0.687933206558,0.235616639256,-1.16316139698,0.0872007906437,-0.52242743969,0.340061843395,0.0332669094205,0.159600004554,-0.767800688744,-0.231681868434,-0.34341609478,-1.11294996738,-0.174350008368,0.426388382912
1802,-0.148007258773,-0.563085973263,-0.933806777,0.95199996233,0.678556263447,0.713747739792,0.124885320663,0.304822713137,-1.37342834473,-0.750783264637,0.151788160205,-0.792100012302,-1.43187212944,-0.591677844524,0.480143129826,-0.886799931526,0.711449980736,1.66969418526
58533,-1.05228042603,-0.866955518723,1.44257628918,0.351509958506,-0.518301486969,-0.607410013676,-1.10465490818,-0.494631528854,-2.46508765221,-0.0963290855289,-3.556204319,0.572499990463,-0.271711111069,1.45174336433,0.178681373596,-0.46590000391,0.106750003994,0.410234868526
147179,-0.994461417198,-0.401212096214,1.08142697811,0.545779466629,-0.633541762829,-0.134979099035,-0.20507735014,-0.116658776999,-0.532765507698,0.341939806938,-0.66809284687,-0.808933377266,-0.458939343691,-0.478780955076,1.07557368279,-0.386349976063,0.745149970055,-0.82929444313
29937,0.215005144477,-0.434809952974,-0.341998875141,-0.294793099165,0.186766088009,0.146236360073,-0.176597177982,-2.94045877457,-0.747285664082,0.439054369926,0.672340154648,0.647066712379,-0.697849869728,0.878180742264,0.143683567643,-0.434399992228,0.422500014305,0.357707798481
6184,-0.35172021389,-0.809133470058,0.476471096277,0.585174143314,1.76326107979,0.433321416378,0.349791109562,0.800130605698,0.521100282669,-0.325978577137,0.0475760325789,0.298966675997,-1.44136977196,-1.03529238701,0.191514894366,0.337249994278,0.337249994278,0.248915582895
9854,1.39635300636,1.56486535072,3.30341553688,1.28232765198,0.574973225594,-0.0671958774328,-0.0868672728539,0.0423060022295,-0.99496614933,-0.606667757034,-0.320361107588,1.16423332691,-1.48063313961,-0.970236599445,-0.127546161413,-1.20149993896,0.256900012493,0.226639226079
2553,0.933065950871,1.16531467438,1.12790489197,-0.257872909307,0.661574482918,0.37370595336,0.929161906242,0.409803539515,0.446333438158,-0.757154107094,1.59962391853,0.507366657257,0.386686086655,0.746991455555,-0.349981606007,-2.88759994507,-0.752349972725,0.184224262834
5440,0.848733901978,0.394459068775,0.838265895844,0.98117429018,0.166979953647,0.167110651731,-0.504460513592,0.115707367659,-0.00403586030006,0.986820876598,0.551898002625,0.475500017405,0.538521647453,-0.168362498283,1.12783849239,1.51824998856,-0.170399993658,-0.222176581621
54623,-0.177535802126,-0.382875710726,-0.823701262474,-0.730353474617,-0.911946415901,0.486357688904,-0.58521258831,1.11789870262,0.00709716230631,0.678731381893,0.197970151901,-0.120333328843,-0.262603580952,-0.336611390114,-0.424993574619,0.211999997497,0.109699994326,0.84616202116
9533,0.178628861904,0.429972738028,0.162875890732,-1.70993506908,-0.250113993883,-0.00037208199501,-0.773208796978,-1.04212427139,-0.848922431469,-1.71514618397,-0.399896025658,-1.83883333206,2.00439763069,0.318695187569,0.574516475201,0.151549994946,-0.0884499996901,-0.166948586702
8607,-0.558497309685,0.318867504597,-1.0009919405,-0.06979893893,-0.202900767326,-0.270696699619,-0.45296806097,0.925195455551,0.695905447006,-1.18071055412,-1.23590517044,-0.835233330727,-1.1033192873,0.659086823463,0.513342499733,-1.20190000534,0.800950050354,0.860786378384
207,-0.560335338116,-0.0253996439278,-1.00229883194,-0.181151047349,-1.19147133827,0.123238012195,-1.4243721962,-0.76447892189,-0.843158483505,2.25294661522,0.153814718127,-0.240066692233,1.1661336422,-0.0418854355812,0.0747997686267,-0.988550007343,-0.391400009394,0.132632866502
26054,-2.74711346626,-0.150065660477,1.4833356142,0.369282543659,0.562551856041,-0.0446386635303,-0.992019176483,-0.493036359549,-0.799003064632,0.360904604197,-0.220839753747,-0.0497666671872,-1.09279179573,-0.342839717865,-0.466979324818,0.0194999985397,-0.0872000008821,0.335273116827
10682,-0.261896491051,-0.979627013206,-3.36662769318,-0.643470704556,-0.827953159809,0.0697705894709,-1.5192527771,-0.0919349864125,0.189484372735,-0.0666779056191,-0.105852246284,0.476599991322,0.0798954665661,-0.611523032188,0.0422396659851,-0.244500011206,-0.72310000658,-0.0620836392045
8573,0.503563821316,1.16307139397,0.872459053993,0.160047292709,-0.0370618887246,-0.105096623302,0.30868306756,0.415321916342,1.03018069267,0.155596584082,1.03151154518,-0.39756667614,-1.11767554283,-1.09089267254,-0.350248545408,-1.00625002384,0.113649994135,0.529321610928
23378,3.46485280991,1.11912965775,1.33975338936,0.118731722236,0.782811403275,0.552276015282,-0.418877094984,0.989067673683,0.0964530408382,-0.0596987791359,0.276773989201,-0.540300011635,-0.531540155411,3.97208714485,0.0717699155211,0.150950014591,0.606050014496,0.853312671185
8553,-0.00186481326818,0.381524890661,-0.0230990052223,-0.314273774624,0.586335718632,0.0933783054352,0.244476929307,-0.285666674376,0.0503972023726,-0.223861753941,0.670232832432,-0.745866656303,-0.965710222721,-1.18139362335,0.380573093891,-0.16629999876,-0.386700004339,0.40100222826
622,0.208906382322,-0.529352128506,-1.43846607208,-0.200774654746,0.191774278879,0.299598515034,0.103868365288,-0.0858562141657,-0.406276613474,-0.413003712893,-0.42431679368,-0.457466721535,-0.296428799629,-0.718999743462,0.302855432034,-0.35925000906,-0.108550012112,0.580885350704
9467,-0.0734036415815,-0.287583053112,0.654178261757,0.500876426697,0.391066730022,0.400071918964,0.144689485431,-0.183916792274,0.932623267174,0.253010630608,1.0721514225,0.438800036907,1.70896685123,0.971990942955,0.491815328598,0.779250025749,0.111850000918,-0.547472834587
5525,0.271626472473,1.05430102348,1.7949616909,0.370516330004,0.592433810234,-0.189481198788,-0.37865459919,-0.402678251266,0.281564116478,-0.316482335329,0.00352089852095,-0.125466674566,0.966598570347,1.54158353806,0.430460691452,-0.94470000267,-0.34969997406,0.857490420341
256364,0.627471506596,-0.182491287589,1.20390439034,1.08183765411,-1.03305149078,-0.826183140278,-0.44289368391,0.252035260201,-0.0727807581425,-0.234697818756,-0.381262004375,-0.0896333158016,-1.30927395821,-0.366573929787,0.806414484978,-0.380500018597,0.0937000066042,0.0118514448404
332,-1.20954835415,-0.758924484253,-1.79064261913,-1.05307781696,-1.81891524792,-0.649677872658,-1.3800059557,0.0148983001709,-0.211254835129,-0.233924627304,-2.07264113426,0.257233321667,0.643367648125,0.952938318253,-0.762800276279,-0.712749958038,-0.174349993467,1.35997319221
2058,0.723805248737,1.17598342896,1.87877559662,1.43505203724,1.90035390854,0.927149772644,1.73751854897,0.703089237213,0.233555093408,-0.157167971134,0.726071238518,-0.433233320713,-0.203171923757,-0.823240697384,0.759649574757,-1.19850003719,-0.0273999869823,0.513493955135
7849,0.223556384444,0.20028783381,-1.12280571461,-0.256472706795,0.56957167387,-0.367937862873,-0.245699495077,0.957431077957,0.158859089017,-0.190953195095,-0.100363582373,-0.130633354187,1.8508541584,0.0978233218193,1.00005877018,-0.747600018978,-0.280099987984,0.966133475304
23244,-1.59372794628,-0.163535833359,1.41385650635,0.674770355225,0.947517991066,1.15582466125,0.319575786591,0.234937876463,0.1200286448,-0.362664401531,0.409618318081,-0.204700022936,0.0563773214817,-0.764110684395,0.404963821173,-1.11395001411,-1.01295006275,0.826945304871
7494,1.46571850777,1.23339629173,-1.04196476936,0.371605277061,1.3505667448,-0.358615487814,0.432495445013,-0.53104275465,0.474295407534,0.119205079973,0.383180499077,-0.0713333114982,-0.0439215786755,-1.3630412817,-0.858985900879,-0.377449989319,-0.161649987102,0.79166996479
4836,-1.88521170616,-1.41553890705,-2.05834269524,0.191874146461,-1.12673926353,-0.128229022026,-1.11417591572,-0.384309887886,-0.776376664639,-0.296830415726,-1.18357741833,-0.325500011444,-0.633778870106,-0.104308873415,-1.07079768181,-0.554699957371,-0.378549993038,0.394098222256
23647,-0.938645839691,-1.20063471794,-1.57879853249,-1.10202336311,-0.595314979553,0.192682161927,-1.06859874725,-0.532905042171,-0.708092927933,-0.679559767246,0.702881813049,-0.331000030041,-0.135699033737,-0.961806237698,0.542856752872,-1.03390002251,-0.20775000751,-0.0851390659809
10617,0.989401459694,0.731312096119,0.83343231678,-0.66499465704,-0.460121840239,0.564280748367,0.781049072742,-0.0660766363144,0.0029626339674,0.0663671642542,0.731122374535,0.158800005913,-0.71287715435,-0.334922581911,-0.0458139926195,-0.689199984074,0.58085000515,0.00511294603348
2184,0.873418331146,-0.507463574409,0.990895628929,0.157866373658,-0.423789143562,0.0184136629105,1.07710671425,-0.186837375164,-0.651547193527,-0.249750748277,0.696743607521,0.361966669559,-0.0536225289106,0.00441087782383,0.128127738833,0.0593999624252,0.553099989891,0.450509727001
5355,-0.525039374828,-0.55731523037,0.317829251289,1.38116168976,-0.320920586586,-0.50486522913,-0.208301872015,-0.0676437616348,0.42486923933,-0.100955545902,0.118663400412,-0.247266680002,0.782383441925,0.220282435417,0.724709570408,1.12980008125,-0.538349986076,-0.0049114599824
6659,0.492571264505,0.19544672966,0.797696471214,0.1447404176,0.39974373579,-0.081634901464,0.191173315048,-0.543977856636,1.70748257637,0.312779784203,-1.43348681927,0.269433379173,-1.97342395782,-1.04619157314,-0.567492306232,0.929800033569,0.329349994659,-0.140059143305
7016,0.0923008918762,-0.170956939459,1.29611229897,-0.155682638288,0.377488553524,0.217138260603,-0.0269208997488,-0.665164709091,0.525233209133,-0.624372363091,0.527586817741,0.0441666245461,0.347571194172,0.2738956213,-0.0297413021326,1.62214994431,-0.695749998093,-0.393632143736
90861,-1.18523514271,0.187087595463,-1.10458672047,-0.965582311153,-1.34232401848,-0.44686383009,-0.578899919987,0.0332219898701,0.477175086737,0.257056862116,-0.110654979944,-0.23219999671,-1.06256210804,-1.21119272709,-0.414285093546,-0.199599981308,-0.0718000084162,-0.328456223011
10670,0.877442955971,0.0974654555321,-1.55687379837,-0.666946709156,-1.38966464996,-0.683575212955,-0.707565784454,-0.0236565470695,-2.04258704185,-0.0920398682356,-0.308006554842,0.143299996853,0.0959379971027,-0.144854128361,0.954813838005,-2.00779986382,-0.389650017023,0.359221816063
79071,0.114948287606,-0.276481837034,-1.45259392262,0.178285315633,-0.263878583908,-1.11092948914,-0.348358124495,-0.169538810849,-2.63741755486,-0.372043550014,-0.666118741035,-0.103699982166,0.388175010681,0.686640381813,0.287313967943,-0.4565500319,-0.0967999994755,0.519129097462
64746,-0.533992946148,-0.593660891056,-1.07521653175,-1.1410804987,0.539078533649,-0.00875372439623,-1.5962241888,-0.23129799962,0.155136048794,0.664350986481,0.0224814787507,-0.0905333012342,-1.1720430851,-1.11137259007,-0.48668295145,-0.7037499547,0.102400004864,0.629716575146
5366,0.94927585125,-0.882993936539,0.683398783207,0.47713714838,0.833248257637,0.395003974438,0.91659450531,-0.531736850739,0.358263909817,-0.421668171883,-0.283670663834,0.11029997468,0.364352285862,0.811928331852,-0.142749100924,-0.323949992657,0.181199997663,-0.375516325235
11344,0.0438451319933,-1.14054083824,-0.759927630424,-0.277022719383,-0.862598896027,-0.510203957558,-1.27834177017,-0.358267724514,0.358447104692,0.159226059914,-0.0910693332553,-0.278899997473,-1.61750245094,1.06457877159,0.654131114483,-1.63969993591,0.219750002027,0.164162635803
10013,0.162180796266,0.113225340843,0.0567774623632,0.087828591466,0.877724051476,0.207138717175,0.134396344423,0.490952432156,0.4180123806,0.322282493114,0.824507892132,0.974366664886,-1.39286446571,0.0309188365936,0.511371850967,-0.364749997854,-1.02559995651,0.0600706934929
5829,0.385869383812,0.490228414536,1.5910551548,0.14756155014,-0.646499037743,-0.174040809274,-0.0517996102571,-0.688430190086,0.206299453974,-0.0127587281168,-0.914543867111,-0.789533317089,0.0511963367462,0.773864328861,1.39774608612,0.74304997921,-1.04989993572,0.862144351006
5257,-0.500437021255,-1.46626925468,-0.774962007999,-0.454581916332,-0.154882788658,-0.452141880989,0.703824937344,0.145718500018,-0.546574234962,0.597485899925,-0.00994691997766,-0.495733350515,-0.878283977509,-0.863180160522,0.379787474871,0.0551500320435,-0.141949996352,0.528608679771
22794,-0.106684789062,-0.219177812338,1.82366359234,0.259492337704,0.37819224596,0.216707378626,-0.500829696655,-0.17308807373,0.854547441006,-0.0317026674747,-0.339872658253,-0.919200003147,-0.312159270048,0.562617957592,0.416275382042,-1.58949995041,-0.927799999714,0.364723265171
9761,-1.64154005051,-0.676734030247,-3.33599472046,-0.439461231232,-0.334894090891,0.441105306149,0.281720966101,1.58329534531,-0.959637761116,0.0633994787931,-0.0684737563133,-0.917633354664,-1.35454583168,-0.719526410103,0.0252714082599,-0.00065000000177,-0.99255001545,-0.430585801601
23326,-0.0623617246747,0.478072494268,0.379730373621,-0.0252855122089,0.107252903283,0.396509647369,0.754785954952,0.00219115614891,-0.112463116646,-0.151999816298,-0.18476703763,-0.0239666551352,-0.559330224991,-3.15195345879,0.199652954936,0.0799499973655,-0.156050011516,0.672921180725
10972,-1.27476596832,0.546345293522,-0.789450466633,-0.465288221836,1.15686535835,-0.00930005311966,0.323540121317,-2.13584494591,0.242548912764,-0.37676602602,-1.47784018517,0.11153331399,-1.33099257946,0.404070854187,-0.426454126835,-0.470999985933,-0.798749983311,-0.622661113739
10523,0.831774711609,0.00558333098888,-0.905647516251,-0.537701845169,-3.01945543289,-1.04135632515,-1.68900966644,-0.641338348389,0.293700098991,-0.182920113206,0.127116709948,-0.0260999947786,-1.07234668732,-0.689242482185,0.271731436253,-1.51335000992,-0.0248999968171,0.230094447732
79090,-0.44564974308,-0.769781947136,0.515356779099,0.926654338837,1.10662138462,-1.71412873268,0.931121230125,-1.11930990219,-0.0632555484772,-1.31096470356,-0.606182456017,-0.0641666650772,-1.34446966648,0.700309574604,1.81804299355,-0.787750005722,0.298350006342,0.0973595678806
27032,-0.318919420242,0.375313222408,-0.169435888529,0.364833086729,-0.194356650114,-0.537808120251,-1.57772922516,-0.258859157562,0.199693232775,-0.770227789879,-0.669681370258,0.0747333392501,-0.257943212986,1.02141535282,-0.511953473091,0.925399959087,-0.227350011468,0.350169926882
9097,-1.22484779358,-1.1470925808,-0.366465032101,0.0723917484283,-1.33026146889,-0.507151663303,0.628708779812,0.610810518265,-0.300308614969,-0.145151942968,-0.207727015018,0.208233326674,-1.02990531921,0.283607453108,0.323366075754,-0.602000057697,-0.376300007105,-0.0383895784616
10513,-2.81693744659,-1.64645779133,-0.28494977951,0.288072645664,-1.66505372524,-0.70003849268,-0.0902814120054,-0.221910238266,0.164566338062,-0.226629272103,-0.286391735077,-0.723600149155,0.495869398117,-0.298596590757,-0.0193507447839,1.07889997959,0.545300006866,0.18567019701
1891,-0.183757320046,1.0189448595,-2.96470832825,-0.647397041321,0.810717582703,-0.625891447067,-0.627601325512,-0.243037700653,0.795828819275,-1.7335524559,-1.05347561836,-0.431166648865,-1.39729189873,0.613885581493,-0.111349776387,-0.320299983025,0.00994998216629,-1.04361867905
3066,-0.152196079493,0.211253106594,-0.882258653641,-0.245674282312,-0.416557878256,-0.0650449097157,-0.83290886879,0.463269323111,-0.318853914738,0.297344267368,-0.110362887383,-0.46590000391,1.01008760929,1.19869816303,-0.427699685097,-0.682500004768,0.113949999213,0.857997775078
9801,0.769822895527,-0.0562768951058,0.857272267342,0.670772016048,0.405007064342,0.177103251219,0.746233165264,-0.00443260371685,-0.129435867071,0.561575055122,0.220706611872,0.825200021267,-0.826124429703,-0.108750842512,0.649416983128,0.970799982548,0.801200032234,0.345598518848
1459,-1.10144007206,-0.817176699638,1.27922034264,-0.222136005759,0.0477594733238,-0.84107708931,-0.305625796318,-0.137666493654,0.247160449624,-0.407888710499,-0.212650284171,0.259599983692,0.122051268816,2.00370788574,1.31879532337,0.912849962711,0.0964000076056,0.225397750735
9703,0.984108805656,0.496772050858,-1.05408334732,-0.654275894165,0.597163558006,0.311129212379,0.155356884003,1.1949660778,-0.409065663815,0.0766259506345,0.25466132164,-0.0723333358765,2.10626792908,-0.923884272575,0.142436131835,-1.45000004768,0.754750013351,-0.0970432460308
10606,-0.963804006577,-1.20965135098,-0.82344686985,-0.613712072372,-0.325356602669,-1.32180762291,-2.63905787468,-0.185177952051,-1.79665076733,0.694859802723,0.0414563268423,0.737800061703,-0.526909768581,-0.441666215658,0.0627686902881,-0.0842999815941,0.247899979353,0.747283101082
1017,-0.560171544552,0.284139215946,-1.2914327383,-0.25528383255,-1.08505213261,0.0419742390513,-0.147393375635,0.297476768494,-0.238774597645,-0.721912384033,-0.0600067228079,0.159000024199,0.0655456334352,1.43697690964,1.83394682407,1.75125002861,-0.539149999619,0.0598066151142
9813,-1.90331494808,-0.540547013283,-1.11182534695,-0.920858800411,-0.288713723421,0.376928329468,0.22427302599,0.536129713058,-0.446435838938,0.0042660087347,0.00277807563543,-0.766533374786,0.0161712169647,0.120820313692,1.22399663925,-1.23715007305,-1.56105005741,-1.22210395336
7485,-1.1497695446,0.311957776546,1.38412237167,0.796280503273,1.4898058176,1.04697227478,1.27942419052,0.432111114264,0.0722098425031,0.423241168261,-0.416780173779,0.285633355379,0.586586475372,-1.11521375179,-0.143001943827,-0.284150004387,0.556200027466,-0.258562147617
2109,0.0,0.0,-0.0004116568889,-0.000273179350188,0.636334896088,0.879920303822,0.637846469879,0.0913761258125,-0.0852872952819,1.55036652088,0.0592133402824,0.0496333241463,0.0685886740685,-1.85028600693,0.406901240349,-0.491100013256,1.71955001354,-0.656051337719
23271,-0.681812942028,-0.519623458385,1.2434142828,-0.0230497270823,0.232845515013,-0.411844313145,0.121331036091,-0.271645516157,0.222379341722,0.364418059587,-0.622971653938,-0.395366728306,0.564113676548,0.598975896835,0.561522245407,1.29044997692,-0.524200022221,0.180439636111
9915,-1.17472720146,0.323271155357,0.176020309329,0.192614063621,0.165255710483,-0.190640777349,0.285648077726,0.0960054323077,0.651744604111,-0.181041777134,-0.0677339956164,0.137266695499,0.436180531979,0.710144281387,0.232974544168,0.998649954796,0.116200000048,-0.568140625954
