rid,CPC006_A375_6H:BRD-K83354763-001-01-1:6,CPC006_A375_24H:BRD-K83354763-001-01-1:6,CPC006_A549_6H:BRD-K83354763-001-01-1:6,CPC006_A549_24H:BRD-K83354763-001-01-1:6,CPC006_A673_6H:BRD-K83354763-001-01-1:6,CPC006_AGS_6H:BRD-K83354763-001-01-1:6,CPC006_CL34_6H:BRD-K83354763-001-01-1:6,CPC006_CORL23_6H:BRD-K83354763-001-01-1:6,CPC006_COV644_6H:BRD-K83354763-001-01-1:6,CPC006_DV90_6H:BRD-K83354763-001-01-1:6,CPC006_EFO27_6H:BRD-K83354763-001-01-1:6,CPC006_HA1E_6H:BRD-K83354763-001-01-1:6,CPC006_HA1E_24H:BRD-K83354763-001-01-1:6,CPC006_HCC15_6H:BRD-K83354763-001-01-1:6,CPC006_HCC515_6H:BRD-K83354763-001-01-1:6,CPC006_HCC515_24H:BRD-K83354763-001-01-1:6,CPC006_HCT116_6H:BRD-K83354763-001-01-1:6,CPC006_HEC108_6H:BRD-K83354763-001-01-1:6,CPC006_HEPG2_6H:BRD-K83354763-001-01-1:6,CPC006_HT115_6H:BRD-K83354763-001-01-1:6,CPC006_HT29_6H:BRD-K83354763-001-01-1:6,CPC006_HT29_24H:BRD-K83354763-001-01-1:6,CPC006_JHUEM2_6H:BRD-K83354763-001-01-1:6,CPC006_LOVO_6H:BRD-K83354763-001-01-1:6,CPC006_MCF7_6H:BRD-K83354763-001-01-1:6,CPC006_MCF7_24H:BRD-K83354763-001-01-1:6,CPC006_MDST8_6H:BRD-K83354763-001-01-1:6,CPC006_NCIH1694_6H:BRD-K83354763-001-01-1:6,CPC006_NCIH1836_6H:BRD-K83354763-001-01-1:6,CPC006_NCIH2073_6H:BRD-K83354763-001-01-1:6,CPC006_NCIH508_6H:BRD-K83354763-001-01-1:6,CPC006_NCIH596_6H:BRD-K83354763-001-01-1:6,CPC006_OV7_6H:BRD-K83354763-001-01-1:6,CPC006_PC3_6H:BRD-K83354763-001-01-1:6,CPC006_PC3_24H:BRD-K83354763-001-01-1:6,CPC006_PL21_6H:BRD-K83354763-001-01-1:6,CPC006_RMGI_6H:BRD-K83354763-001-01-1:6,CPC006_RMUGS_6H:BRD-K83354763-001-01-1:6,CPC006_SKLU1_6H:BRD-K83354763-001-01-1:6,CPC006_SKM1_6H:BRD-K83354763-001-01-1:6,CPC006_SKMEL1_6H:BRD-K83354763-001-01-1:6,CPC006_SKMEL28_6H:BRD-K83354763-001-01-1:6,CPC006_SNGM_6H:BRD-K83354763-001-01-1:6,CPC006_SNU1040_6H:BRD-K83354763-001-01-1:6,CPC006_SNUC4_6H:BRD-K83354763-001-01-1:6,CPC006_SW480_6H:BRD-K83354763-001-01-1:6,CPC006_SW620_6H:BRD-K83354763-001-01-1:6,CPC006_SW948_6H:BRD-K83354763-001-01-1:6,CPC006_T3M10_6H:BRD-K83354763-001-01-1:6,CPC006_THP1_6H:BRD-K83354763-001-01-1:6,CPC006_TYKNU_6H:BRD-K83354763-001-01-1:6,CPC006_U937_6H:BRD-K83354763-001-01-1:6,CPC006_VCAP_6H:BRD-K83354763-001-01-1:6,CPC006_VCAP_24H:BRD-K83354763-001-01-1:6,CPC006_WSUDLCL2_6H:BRD-K83354763-001-01-1:6,CPC006_H1299_6H:BRD-K83354763-001-01-1:6,CPC006_RKO_6H:BRD-K83354763-001-01-1:6
5054,0.0332259312272,2.05598568916,-0.329408705235,-0.527528941631,0.0190000012517,-0.61360001564,-0.143800005317,0.202250003815,-1.08229994774,-1.33354997635,-0.103399991989,-0.542964756489,0.189257189631,-0.792788565159,-0.00940318778157,0.327209591866,-0.215199992061,-0.259018242359,-0.580099999905,1.14530003071,-0.00391855090857,-0.838547229767,0.405799984932,0.168800011277,0.257065355778,0.273870080709,0.754799962044,0.115700006485,-0.449499994516,0.936800003052,-1.08115005493,-0.625050008297,0.917100012302,-0.0490311533213,0.395668983459,0.499650001526,-0.270650029182,-0.413210391998,0.407800018787,1.20424997807,-0.591600000858,0.356549978256,-0.283849984407,-0.409500002861,-0.902699947357,-0.0360499992967,0.184641838074,0.0150101482868,-0.658349990845,-1.49349999428,-0.0225000008941,0.038949996233,-0.620368242264,-0.582902789116,-0.718949973583,-0.243599995971,0.321649998426
3108,0.351319074631,-0.234870553017,0.0732669383287,1.20492303371,0.161549985409,0.6521499753,-0.421849995852,1.04594993591,0.120200000703,0.0530999898911,0.523599982262,0.227295875549,0.629404187202,-0.160723358393,-0.359305858612,0.941610634327,-0.352099984884,-1.54964756966,0.32323333621,2.5813999176,0.504093825817,1.09713077545,-0.166749984026,-0.438199996948,0.545545220375,-0.20204475522,-0.126800000668,0.186599984765,-1.53684997559,-0.195550024509,-0.195199996233,-0.0300500094891,1.08210003376,0.608350276947,-0.593508124352,1.11860001087,0.295100003481,0.483369350433,1.07274997234,-0.247649997473,0.0650500059128,-0.491350024939,-0.754549980164,-0.311100006104,-0.687899947166,-0.376900017262,-0.436135470867,-0.917876183987,-0.745249986649,-0.147850006819,-0.213400006294,0.352750003338,0.694135606289,0.460544168949,0.564750015736,-0.40364998579,-0.257149994373
1950,0.244497716427,-0.190131098032,-0.26965507865,0.519773960114,2.10750007629,-0.0106000006199,-1.06410002708,-0.0918000042439,-0.712700009346,-0.485449999571,-0.443149983883,0.451188564301,-0.499333024025,0.865419507027,0.185972645879,-0.166140139103,0.119450002909,0.297631263733,1.3275333643,0.591099977493,0.728346645832,-0.0657357499003,0.88615000248,0.451200008392,-0.528295874596,-0.304537117481,-0.0838500037789,-0.509750008583,0.281850010157,-0.603549957275,-1.02014994621,-1.21235001087,-1.04464995861,-0.222035080194,0.108136311173,0.357599973679,-0.934599995613,-0.30899527669,0.565400004387,-0.328999996185,0.102650009096,-0.989349961281,-0.30910000205,-0.147900000215,0.783450007439,-0.366750001907,0.29453676939,-0.137060508132,-0.0573499947786,1.78404998779,-0.133200004697,0.0733499974012,-0.496407270432,-0.555298447609,0.366199970245,-0.45814999938,-0.470649987459
351,0.0617614611983,-0.0635927245021,-0.469778805971,-0.853675782681,-0.610249996185,0.639750003815,0.337249994278,-0.430199980736,0.00130000000354,-0.453999996185,0.116500020027,-0.0527654886246,0.355755388737,0.691938757896,-0.340387880802,-0.76416182518,0.305999994278,-0.152615353465,0.241933345795,-0.257600009441,0.0366182550788,-0.634452223778,0.771350026131,0.875549972057,0.491959482431,0.038249950856,-1.33490002155,0.0731000080705,-3.29524993896,0.0444000065327,-0.150199994445,-0.261400014162,-1.29320001602,-0.479976147413,0.198353827,-0.0850500464439,-1.01955008507,-0.0615112483501,-0.336250007153,-0.448300004005,1.02160000801,0.337249994278,-0.61335003376,0.252700001001,-0.556200027466,-0.3355499506,1.19604861736,-0.340518444777,0.232600003481,-0.203750014305,0.674499988556,0.758950054646,-0.0904556363821,0.652515351772,0.394199997187,-0.170200005174,-0.983050048351
4846,0.460412681103,0.262743830681,0.295754790306,0.554798722267,0.160549998283,0.507849991322,-0.467750012875,1.96694993973,-0.219600006938,0.0364000014961,-2.13230013847,-0.658862233162,-0.423435539007,-0.230085477233,-0.465975552797,-0.301834642887,0.037099994719,0.857978880405,1.19523334503,0.128999993205,-0.332932829857,-0.186268478632,-0.416049987078,-0.312000006437,-0.0789685994387,0.42736107111,0.094549998641,-0.966500043869,2.57389998436,-0.220400005579,0.123249992728,0.203850001097,-1.0014500618,-0.3212672472,-0.155410856009,-0.153699994087,-0.810000002384,-0.540064871311,-0.266200006008,-0.768750011921,1.29005002975,-0.744149982929,-0.539250016212,-0.284399986267,0.668449997902,0.522350013256,-1.65840852261,2.26410937309,0.838199973106,1.31194996834,0.0883999988437,-0.808049976826,0.045677497983,-0.447996616364,-0.318549990654,-0.68314999342,-0.0652000010014
1452,-0.306260824203,-1.81047904491,-0.371192991734,-0.326167881489,-1.20510005951,-0.538950026035,-0.0247500017285,-0.250149995089,-1.40129995346,1.02250003815,-0.847849965096,-0.905580282211,0.00328978523612,-0.212810114026,-0.524650812149,0.107626400888,-0.479550004005,-1.5226136446,0.353166639805,1.06029999256,-0.157511755824,-0.182901322842,-1.42289996147,0.00990000367165,0.0660472735763,-0.433799296618,0.0878500044346,-0.985899984837,-0.229550004005,-1.00565004349,-0.236149996519,-0.743300020695,-0.337399989367,-0.806559920311,-0.768546879292,0.0250499993563,0.220699965954,0.105774335563,-0.0443499982357,0.0830000042915,-0.717849969864,0.578299999237,-0.374100029469,0.0794000029564,-0.887100040913,-0.13330000639,-0.0300470832735,-0.584652245045,-0.281199991703,-1.24000000954,0.0850000008941,0.351949989796,-1.11595535278,-0.302196532488,-1.01695001125,-1.24699997902,-1.17069995403
4776,0.140117377043,-0.515863835812,-0.378930002451,-0.401760697365,0.537349998951,-0.544049978256,-0.691200017929,-0.551200032234,-0.741100013256,-1.05519998074,-0.567550003529,0.898536503315,0.761726975441,0.222153604031,0.0308227092028,-0.117110326886,-0.122450001538,0.471949994564,0.884700059891,0.510800004005,0.0651280507445,-0.532002449036,-0.45324999094,0.361900001764,-0.0181798487902,0.203985080123,-0.447050005198,-0.747650027275,-0.448549985886,-1.33735001087,-0.862650036812,-0.78125,-1.00874996185,-0.292209118605,0.331459909678,0.489550024271,-1.17925000191,-0.67094039917,-0.407700002193,-0.811800003052,0.0562500059605,-0.0548999905586,-0.48449999094,0.410100013018,-0.540899991989,-0.540150046349,0.0366623476148,-1.64555203915,-0.736649990082,0.258799999952,-1.34630000591,-0.401250004768,-0.964257955551,-1.38781285286,0.219500020146,0.402999997139,-0.0072999894619
6908,0.0898707360029,-0.430831730366,-0.386159539223,0.929561316967,0.0952500104904,0.490750014782,-0.222300007939,0.144549995661,1.29610002041,0.790650010109,0.697849988937,0.0435133576393,-0.231778129935,-1.54556715488,-0.0433289110661,0.151379466057,0.15925000608,-0.505829513073,0.83520001173,1.09889996052,-0.247167140245,-0.200875043869,0.703949987888,-0.376200020313,-0.281008005142,-0.0109581574798,-0.400150001049,-0.139650002122,0.61075001955,0.160249993205,0.271699994802,-0.53955000639,0.878499984741,-0.0470038205385,0.374742656946,-0.974049985409,0.439199984074,1.37182450294,-0.490200012922,0.299799978733,0.625800013542,-0.145449995995,0.278250008821,-1.03719997406,1.08739995956,0.589250028133,-0.533952116966,0.0883042514324,-0.847400009632,-0.180550009012,1.40690004826,-0.489299982786,0.469792693853,0.80127453804,0.112949997187,1.45980000496,0.71044999361
672,0.25935292244,0.266722261906,0.37062522769,-1.08671092987,0.530350029469,-0.421849995852,0.612049996853,-0.377449989319,-0.28409999609,0.587200045586,0.983200013638,1.01823079586,-0.348798453808,-0.577042520046,0.575401067734,-0.0431252121925,0.0272500067949,-0.24597376585,1.2637001276,1.89110004902,0.743590414524,0.111390173435,-0.17880000174,0.0503500029445,-0.178982287645,0.078697219491,-0.203450009227,-0.0831999778748,0.259900003672,1.10494995117,0.959299981594,0.959650039673,0.394800007343,0.70574682951,0.704459071159,-0.527949988842,0.847000002861,1.05324578285,-0.229099988937,-1.35070002079,-0.0871500074863,-0.116100005805,-0.527799963951,-0.0456999987364,0.118350014091,-0.137050002813,-0.0432789511979,1.07746601105,-0.0244000256062,0.864050030708,0.493999987841,0.44034999609,0.884821772575,0.321738570929,0.0153000056744,-0.141400009394,-0.160099983215
5710,-0.655714273453,-0.110125511885,0.00497475266457,1.27341365814,-1.05879998207,0.413249999285,0.14319999516,-0.486249983311,1.28299999237,-0.0136500000954,0.303350001574,0.169765040278,0.242411956191,-0.810407340527,0.0174181908369,0.239647001028,-0.335350006819,-0.437185943127,0.410899996758,1.33500003815,-0.516547322273,0.00225964747369,-0.0429500043392,-0.144550010562,-0.246564939618,-0.197703257203,-0.6304500103,-1.93684995174,1.5788500309,0.0361000001431,-0.503750026226,0.371249973774,0.569399952888,-0.0065701007843,0.343418687582,-0.564899981022,0.529799997807,-0.615433514118,0.0573000013828,-0.723950028419,-0.0038999915123,-0.421849995852,-0.202400013804,-0.723599970341,-0.456550002098,-0.461600005627,-0.923389732838,0.269505172968,0.109700001776,-2.43114995956,1.19930005074,-0.814100027084,1.49326968193,0.548926055431,0.513750016689,-0.821449995041,-0.324000000954
2115,0.541966974735,0.341432124376,0.394314050674,0.218284606934,0.713699996471,0.254000008106,-0.61779999733,0.286249995232,-0.83630001545,-0.0464499592781,-0.316900014877,0.0635800212622,0.274431496859,-0.323108196259,0.320735394955,0.876284062862,-0.511049985886,-0.404089689255,-0.619566679001,2.77230000496,-0.00160974264145,-0.0435560196638,0.350899994373,0.289900004864,0.251136124134,-0.43493282795,0.277449995279,0.184750005603,-0.447600007057,-0.692700028419,-0.781349956989,0.00875000283122,1.83619999886,0.200691312551,-0.552835702896,1.68649995327,-0.20340000093,-0.0308913439512,0.345050007105,0.0551999956369,0.988299965858,0.601099967957,0.728299975395,-0.986599981785,0.172049984336,0.345349997282,0.495441615582,-0.436912953854,-0.447899997234,-0.196899995208,0.0706000030041,-0.399350017309,-1.7225818634,-0.769733607769,-0.41345000267,0.246749997139,-0.0141000002623
7015,-0.233112886548,-0.328572958708,0.2741073668,0.199543043971,3.82710003853,-0.907449960709,-1.10855007172,0.326700031757,-0.980199992657,-1.19654989243,-0.386799991131,-0.00174944102764,0.44993314147,0.310489296913,-0.759029984474,-0.665658056736,-0.354099988937,-0.100136496127,1.22409999371,0.830299973488,0.854109764099,-0.364233493805,-0.832200050354,0.0194000005722,-0.574601709843,0.590185165405,-0.34635001421,-0.514500021935,-0.651149988174,-0.617200016975,-0.562150001526,-1.02244997025,-1.01240003109,-0.439344227314,0.0329932272434,0.383850008249,-0.758650004864,-0.811613798141,-1.15140008926,-1.22630000114,-0.280950009823,-0.399649977684,-0.0695500075817,0.230499997735,-0.653099954128,-0.652300000191,1.59009444714,-1.03936553001,-0.596449971199,-0.358749985695,-0.642300009727,0.102699995041,-0.12260954082,-1.1518702507,-1.02415001392,-0.0687499940395,-0.181749999523
8726,0.934743285179,-0.0184235200286,0.251230180264,0.965299725533,1.36574995518,0.550149977207,0.721099972725,2.06235003471,-2.11170005798,0.222349986434,0.639700055122,0.576873779297,-0.0514194220304,-1.00322258472,-0.455008149147,0.476615607738,0.572950005531,0.487098991871,1.63923335075,1.59430003166,0.223404705524,0.203588858247,0.246500015259,-0.395700007677,0.684215426445,-0.228736266494,0.46875,0.192650005221,-1.71530008316,0.0205499976873,0.9361500144,1.55769991875,0.873250007629,0.00324623286724,0.0753566622734,-0.292750030756,1.02640008926,-0.607370615005,-0.0480999946594,0.805849969387,0.379599988461,-0.774999976158,-0.922049999237,-0.476399987936,0.369149982929,0.614250004292,-0.0768322050571,0.174457639456,-1.14629995823,0.649650037289,0.38789999485,-0.706849992275,1.08751785755,0.895106673241,-0.641900002956,1.18510007858,0.588150024414
2185,-0.245528519154,-0.761946201324,-0.578936696053,-0.347383111715,0.369249999523,-1.2132999897,-0.507699966431,-0.202999994159,-0.178900003433,-1.61454987526,-0.275700002909,0.0743157491088,1.20789730549,0.479806572199,0.192889869213,-0.0736963152885,-0.27555000782,1.0497341156,0.226766645908,1.62999999523,-0.0906596332788,-0.282630741596,-0.402899980545,0.00959999859333,-0.391652137041,0.37840950489,-0.521700024605,-0.587400019169,-0.328699976206,-0.962999999523,-0.952350020409,-0.268749982119,-0.852200031281,-0.620516717434,0.0341894105077,0.85505002737,-1.61590003967,-0.406785398722,-0.327849984169,-0.222649991512,-0.480749994516,-0.360949993134,-0.0869999825954,-0.630999982357,-0.339499980211,-0.472849965096,-0.208934918046,-0.984666824341,-0.771299958229,-0.219599992037,-0.909799993038,-0.263650000095,-1.35497701168,-1.08440232277,-0.340799987316,-0.526399970055,0.0221999883652
