rid,CPC001_HA1E_6H:BRD-A66927094-001-01-7:10,CPC001_HA1E_24H:BRD-A66927094-001-01-7:10,CPC001_HCC515_6H:BRD-A66927094-001-01-7:10,CPC001_HCC515_24H:BRD-A66927094-001-01-7:10,CPC001_PC3_6H:BRD-A66927094-001-01-7:10,CPC001_PC3_24H:BRD-A66927094-001-01-7:10,CPC001_VCAP_6H:BRD-A66927094-001-01-7:10,CPC001_VCAP_24H:BRD-A66927094-001-01-7:10,CPC016_A375_6H:BRD-A66927094-001-01-7:10,CPC016_A549_6H:BRD-A66927094-001-01-7:10,CPC016_A549_24H:BRD-A66927094-001-01-7:10,CPC016_ASC_24H:BRD-A66927094-001-01-7:10,CPC016_HEPG2_6H:BRD-A66927094-001-01-7:10,CPC016_HT29_6H:BRD-A66927094-001-01-7:10,CPC016_MCF7_6H:BRD-A66927094-001-01-7:10,CPC016_MCF7_24H:BRD-A66927094-001-01-7:10,CPC016_NEU_24H:BRD-A66927094-001-01-7:10,CPC016_NPC_24H:BRD-A66927094-001-01-7:10,CPC016_SKB_24H:BRD-A66927094-001-01-7:10,NMH001_FIBRNPC_6H:BRD-K47289124-001-02-6:10,NMH001_FIBRNPC_6H:BRD-A66927094-001-02-5:10,NMH001_FIBRNPC_24H:BRD-K47289124-001-02-6:10,NMH001_FIBRNPC_24H:BRD-A66927094-001-02-5:10,NMH001_NEU_6H:BRD-K47289124-001-02-6:10,NMH001_NEU_6H:BRD-A66927094-001-02-5:10,NMH001_NEU_24H:BRD-K47289124-001-02-6:10,NMH001_NEU_24H:BRD-A66927094-001-02-5:10,NMH001_NPC_6H:BRD-K47289124-001-02-6:10,NMH001_NPC_6H:BRD-A66927094-001-02-5:10,NMH001_NPC_24H:BRD-K47289124-001-02-6:10,NMH001_NPC_24H:BRD-A66927094-001-02-5:10
868,0.725075006485,0.0943791866302,0.342199981213,0.558483064175,-1.23506700993,3.09916353226,0.911612510681,0.260858714581,1.69894814491,-0.258249998093,0.150947332382,-0.335827499628,-1.60268306732,-0.0636900961399,0.253414869308,-0.697780907154,-0.965066671371,0.143344819546,0.667294621468,0.752550005913,-0.346000015736,2.07959985733,0.663349986076,-0.786069154739,-0.550375819206,-0.418341487646,0.00582851469517,0.474523931742,0.0526225566864,0.255246132612,-0.176603481174
1677,0.0694517195225,0.90156018734,1.01134991646,0.969827830791,-0.034795474261,0.332889974117,1.26895165443,0.752078950405,0.0570870414376,-0.328150004148,-0.909338891506,-0.185941278934,0.127663612366,-0.596347272396,-1.49776911736,-0.0916125103831,0.829633414745,0.270560473204,-0.323413431644,-0.923649966717,1.51754999161,0.684249997139,-1.00769996643,-0.699048936367,-1.06749069691,0.0165704283863,-0.630227684975,-0.662554740906,1.7594960928,-0.160856068134,-0.429093122482
7043,0.407696545124,0.266380190849,2.07424998283,0.0323793292046,-0.00424715876579,-1.38712847233,1.61203384399,0.360883802176,0.218500167131,-0.556749999523,0.170363605022,1.18636286259,-0.411011964083,-0.350551307201,1.05121302605,-0.613302946091,-0.0464333221316,-0.543529450893,0.425104826689,-0.73425000906,-0.315549999475,-1.14195001125,-0.599299967289,0.0183333866298,0.758608341217,-0.984743356705,0.266752660275,-0.537040710449,-0.20906496048,-0.173147067428,-0.205697894096
5613,0.413915872574,0.703417122364,0.866099953651,0.9305331707,1.17507719994,0.671145319939,0.856222033501,0.936905682087,-0.451048970222,0.0480499975383,0.315339893103,0.409152299166,0.154439091682,0.132784992456,-0.527969241142,-0.5713788867,0.0674333274364,0.0806738883257,-0.597384870052,-0.721050024033,0.572650015354,-1.1672000885,-0.622049987316,-0.581207215786,0.299114465714,-0.752688109875,-0.180230557919,-0.141893461347,-0.0426599830389,-0.716893970966,-0.969218373299
595,0.157979398966,-0.0281540155411,1.20605003834,-1.44066631794,-0.916711688042,-0.232484802604,-0.639598011971,-0.462424278259,1.02364456654,0.402500003576,0.367432832718,-0.462129443884,-0.236284092069,0.0812191590667,-0.04773337394,-0.689990997314,0.202566668391,0.970126628876,0.129104852676,-0.110199987888,-0.92769998312,0.231299966574,0.271499991417,0.214490026236,-0.551871955395,-0.0643464848399,-0.25498598814,0.650092244148,0.491638571024,3.69611644745,0.564102053642
4793,-0.0354647934437,-0.493976265192,1.02910006046,-1.60764610767,-1.51259315014,-0.745841264725,0.23998683691,0.886728465557,0.445390999317,-0.209450006485,2.56858611107,-0.575386404991,-0.508548676968,1.32006120682,1.01992022991,-0.42211151123,0.016066648066,0.141360536218,0.157902508974,0.66639995575,-1.13884997368,0.643999993801,-0.351649999619,-3.54641675949,0.490603238344,0.806378006935,-0.635385513306,-1.6878118515,0.167522117496,0.467399984598,0.653924405575
2736,-0.344631493092,-1.22275412083,1.20704996586,0.79921323061,0.982204496861,-0.39053568244,0.426274061203,0.320367723703,-0.42147153616,0.191249996424,-0.110875360668,1.92263889313,-0.000966023653746,-0.45399838686,0.507537782192,-1.00950193405,-0.00976666808128,-0.171770229936,0.140334576368,-1.30900001526,-0.0935999974608,-0.99739998579,0.28560000658,-0.30326795578,-0.573915779591,-0.90465682745,-0.091572329402,-0.385356158018,-0.0759251713753,0.067291945219,-0.0507521405816
5290,0.183620646596,0.436465591192,0.15964999795,2.55839395523,0.352215528488,0.592752933502,0.822621464729,1.04852509499,-0.158007577062,-0.166049987078,-0.0960030555725,0.268888443708,0.28891697526,0.289704293013,-0.606151521206,1.04660046101,-0.554700016975,-0.463856011629,-0.025807633996,-0.647199988365,0.328900009394,-1.36989998817,-0.840849995613,-1.13673377037,-0.790177285671,-0.349185943604,-0.90541779995,-0.977989673615,-0.692063808441,0.222339361906,-1.08502757549
6194,-0.0822147205472,0.0,0.0,-0.688141703606,0.152147576213,0.874303936958,-0.125041395426,0.0440013892949,-0.00059550057631,0.700100004673,0.569966197014,0.0,0.954829514027,0.0895208716393,0.724723100662,-1.03750169277,0.000233333325014,0.0549660772085,-0.000269101263257,2.45169997215,0.0297500193119,0.365049988031,0.290899991989,-0.759520769119,-6.30301656201e-07,0.000888374983333,0.00125515996478,0.404142081738,0.0557869076729,-0.056284610182,0.327052116394
1676,-0.154744639993,0.502337872982,2.47044992447,1.91470372677,1.08960568905,0.824902534485,0.962566018105,1.30755758286,-0.597017407417,-0.54549998045,-1.22791385651,0.642885148525,0.17051410675,-0.139590784907,-0.0733160227537,-0.821798086166,-0.334866672754,-0.18355679512,-0.806973099709,-2.02145004272,0.730700016022,-0.499700009823,-0.78250002861,-0.0808510631323,0.943423867226,-1.29519855976,-0.24031239748,-0.803745746613,-0.293225049973,-0.354176223278,-0.173022627831
23512,-1.0019929409,0.568865716457,-8.50284957886,-1.36434674263,-0.544310927391,0.554647088051,-1.58158707619,-0.516575872898,-0.807588994503,-0.0681999996305,0.640989422798,-0.116980858147,-0.877214550972,0.139282271266,-2.06920695305,-0.208369851112,-0.991633355618,-0.185968220234,0.166035547853,-1.81805002689,0.179250001907,0.371700018644,-1.9319999218,-0.432412922382,0.84521239996,0.250522822142,0.613831818104,0.74906206131,0.762375175953,-0.034250818193,-0.57933306694
148022,-0.0392386317253,-1.38301134109,1.12170004845,-1.62503755093,-1.11864233017,-0.272185385227,-0.224221527576,-1.16316115856,-1.42516255379,-0.125349998474,-0.789937198162,-0.118793986738,-0.896239876747,-0.910269081593,-0.418579220772,-1.34961223602,0.0349667072296,-0.0294410847127,-0.262864053249,-0.8832000494,-1.00929999352,-0.340399980545,-0.529500007629,0.0847814232111,-0.20785330236,-0.590063333511,-1.04945039749,-0.976624250412,-0.760744392872,-1.00720798969,0.376437008381
1906,-0.166392222047,0.978208005428,-0.561800003052,1.75357437134,-0.258126586676,-0.758652627468,1.43287336826,0.49847984314,-0.372876018286,0.431100010872,0.377470225096,0.367415517569,0.498410701752,-0.638480901718,-1.12268543243,-0.785481333733,0.699466645718,-0.617706418037,-0.626925110817,-0.786800026894,-0.412800014019,-1.0244499445,-0.319999992847,-0.292482763529,1.07265782356,-0.666721582413,-0.341764777899,-0.511139988899,0.12337026,-0.602263331413,0.0320986658335
8878,-0.496776878834,-0.329951375723,-0.202500000596,-1.63982546329,-1.07307863235,0.408993631601,-0.935955882072,-1.22602176666,0.00204166769981,-0.0460500121117,0.815006136894,-0.471473962069,-0.684160172939,-0.0379674732685,0.56913214922,0.342666208744,0.459700018167,-0.290721207857,-0.00564702600241,0.163549989462,0.028850004077,-0.116099998355,0.275600016117,-0.784336686134,1.04083955288,0.286407053471,0.260279119015,0.20962280035,-0.413832038641,0.339751809835,0.71567440033
3091,-0.386682271957,-0.596861183643,-0.337249994278,-0.717401981354,-1.17205739021,0.333638250828,0.0209129452705,-0.250127702951,-0.0391375161707,0.278450012207,0.931023001671,-0.677402794361,-0.731177926064,-2.36973118782,-2.37082219124,-0.462909907103,-0.336566656828,-0.307564556599,0.459563434124,0.227349996567,-1.33429992199,-0.2337000072,0.767350018024,0.000189491547644,0.00420563854277,0.229373425245,0.291991978884,-0.765279769897,0.420833051205,-0.917920947075,-0.509250044823
5743,3.77846288681,-0.0917190313339,2.23965001106,-0.401053786278,-1.17102015018,-0.324199289083,0.686148285866,1.99547374249,-0.986511111259,-0.281949996948,0.648659527302,-0.110834047198,0.128571033478,-1.94496095181,-0.249476864934,0.65918135643,0.180533379316,0.432124197483,-0.275134772062,-0.500149965286,1.10959994793,-1.65494990349,-1.06165003777,-0.0411941409111,-0.478640019894,-0.401430249214,-1.57789671421,-1.07898688316,0.0933703407645,-0.357095211744,-0.370697677135
5321,0.514618039131,0.879329025745,-0.244049996138,2.27858543396,0.927322626114,0.389502286911,1.63121092319,0.558266401291,-0.0138128101826,-0.0829499959946,-0.856985569,0.803290009499,0.671360075474,0.135382294655,-0.629586756229,-0.177828714252,0.000866666669026,0.078994333744,-0.684406340122,-0.89359998703,-0.826499998569,-1.79890012741,0.170849993825,0.033917285502,0.171469554305,-0.424362272024,-4.32452249527,-1.18918275833,-1.96233963966,-0.453420549631,-1.37664270401
4144,0.621064186096,0.621266126633,-4.67269992828,-1.57213866711,-0.00787204504013,0.379183709621,-1.0922267437,0.168245926499,0.468065708876,-0.194049999118,0.558706641197,-0.0341174267232,-0.364717274904,0.573660969734,-0.833972990513,-0.19612249732,0.183200016618,0.216451406479,-0.45406627655,0.361849993467,0.233349993825,0.390850007534,-0.647499978542,-0.0413423106074,1.07909810543,0.205800771713,-0.125638201833,-1.82470262051,-0.27451607585,0.564089775085,0.358022421598
1981,-0.280056208372,0.332908213139,0.20055000484,-0.981186032295,-0.890733718872,-0.416197836399,0.661728680134,-0.415143013,0.15587541461,0.546299993992,2.18418335915,0.13811185956,3.57235574722,-0.224593475461,0.0132255703211,-0.937944591045,-0.138666689396,-0.803190231323,-0.317709624767,0.550999999046,0.201649963856,-0.46930000186,0.17334997654,0.0573896467686,0.611318290234,0.21675658226,0.600114405155,0.79618871212,0.0663947761059,1.00171339512,0.69443154335
695,0.537835359573,-0.817715346813,0.625450015068,-0.803609013557,0.00497579574585,0.563370049,-0.465384423733,0.344676464796,0.626143932343,0.216799974442,-0.35735720396,-0.874005079269,0.685225486755,-0.0376704335213,-0.24739831686,0.531253218651,-0.234166666865,-0.453458845615,-0.254091113806,0.163049995899,3.08204984665,-0.611549973488,0.370849996805,-0.395181506872,-0.397062778473,-0.0307012498379,0.550517737865,0.608831763268,0.394834339619,0.107139386237,0.650897741318
10398,-0.592972517014,-0.428385674953,-0.107699990273,-0.670279502869,-0.114646092057,-1.45539832115,0.1513646245,0.691397309303,-0.241110235453,-0.470349997282,0.685621917248,-0.959762454033,-0.826200306416,1.23725068569,-0.607278525829,-0.22762298584,-0.433000028133,-0.502291083336,0.5529114604,1.40859997272,0.456349998713,-0.0676499977708,0.30965000391,0.00606256723404,1.20668125153,-1.25865316391,-0.0350417047739,-0.327576994896,0.0635435804725,0.612497925758,0.375080943108
5708,-1.3225017786,0.0503624156117,1.47804999352,-0.395980060101,0.184697657824,0.30406960845,1.66769003868,-0.862387955189,0.07194891572,-0.73584997654,0.273490607738,-0.511101007462,0.738055586815,0.112089283764,1.16710937023,-0.143019795418,-0.401933342218,-0.804093599319,-1.03518521786,-1.12625002861,-0.986050009727,-0.462049990892,-0.294750005007,-0.0694305449724,-0.71213889122,-0.337627649307,-0.196506127715,0.581942200661,-0.515117764473,0.673926353455,0.564177811146
1213,-0.970052242279,0.338856995106,0.138650000095,-0.916859805584,-0.563855648041,0.562017261982,-1.07505571842,-0.838257849216,0.643436670303,0.198400005698,-0.189961642027,-1.05959916115,0.314031869173,0.467026859522,1.89077019691,-0.0151733085513,-0.450733363628,-0.665634453297,-0.504177987576,0.239800006151,-0.192599982023,1.07354998589,0.29390001297,0.185421079397,0.000460803508759,1.05216693878,1.02303957939,0.541929066181,0.456184118986,-0.360567599535,0.368788033724
226,0.257931262255,0.042553126812,2.22635006905,-0.866491794586,-3.55880284309,-0.168039292097,-1.64746677876,-1.17046284676,-0.919016242027,-0.229950010777,0.360886752605,-0.828367292881,-0.311045318842,-0.607576310635,0.632860600948,-0.631835103035,0.289466679096,-0.305485725403,0.199529543519,0.295150011778,-0.492250025272,0.904500007629,0.802649974823,0.0748161971569,0.192263439298,0.413638502359,0.35729765892,0.600411534309,0.374949097633,-0.0497695654631,1.0247387886
