rid,CPC019_A375_6H:BRD-K50280607-001-01-7:10,CPC019_A549_6H:BRD-K50280607-001-01-7:10,CPC019_A549_24H:BRD-K50280607-001-01-7:10,CPC019_HA1E_6H:BRD-K50280607-001-01-7:10,CPC019_HCC515_6H:BRD-K50280607-001-01-7:10,CPC019_HEPG2_6H:BRD-K50280607-001-01-7:10,CPC019_HT29_6H:BRD-K50280607-001-01-7:10,CPC019_MCF7_6H:BRD-K50280607-001-01-7:10,CPC019_MCF7_24H:BRD-K50280607-001-01-7:10,CPC019_PC3_6H:BRD-K50280607-001-01-7:10,CPC019_PC3_24H:BRD-K50280607-001-01-7:10,CPC019_VCAP_6H:BRD-K50280607-001-01-7:10,CPC019_VCAP_24H:BRD-K50280607-001-01-7:10,DOS001_VCAP_6H:BRD-K50280607-001-01-7:5.16,DOS001_VCAP_24H:BRD-K50280607-001-01-7:5.16,DOS031_MCF7_24H:BRD-K50280607-001-01-7:5.16,DOS031_PC3_24H:BRD-K50280607-001-01-7:5.16
7494,1.24055540562,-0.243699997663,-0.401507675648,0.586650013924,0.334855437279,0.401213645935,0.996160686016,0.211328953505,-0.589923799038,0.689341902733,-0.131163299084,0.292940109968,-2.1271905899,-1.38367891312,0.18354973197,0.332000017166,0.486050009727
4836,0.141162037849,-0.527899980545,1.75737714767,0.41969999671,-0.81219959259,0.443100333214,2.10433340073,-0.394500315189,1.60782599449,-0.220045253634,-0.666380822659,-0.359599679708,0.75874298811,-0.501460909843,0.0757758319378,0.0684999972582,-0.310799986124
23647,0.107238918543,0.896899998188,0.118119925261,-0.0615499988198,-0.23623496294,-0.143788516521,0.770102024078,-0.0970867574215,1.44154012203,0.330545336008,0.467331051826,0.538319885731,0.444852411747,0.469248473644,0.499033898115,-0.504999995232,-0.0917000174522
10617,0.652088284492,0.824949979782,-0.805505871773,-0.304800003767,0.178508892655,1.34840500355,1.62014317513,0.0390758365393,-0.110991701484,0.10545065254,0.16147378087,0.565342187881,-0.665783643723,-0.454948753119,-0.322262883186,-0.588150024414,-0.625599980354
2184,0.335422694683,0.39595001936,0.228582233191,-0.148449987173,0.638873040676,0.797256827354,0.979303061962,1.03152930737,0.307694911957,0.411224275827,-0.158853203058,-0.0447739288211,0.0498428493738,0.306516647339,-0.141483739018,0.356299996376,-0.636999964714
5355,-0.719329416752,0.00955000519753,0.14667417109,0.101549983025,-0.713742494583,-0.741759002209,1.09277784824,-0.0223167836666,0.53689712286,0.488108307123,0.356610864401,-0.610810637474,0.785059571266,-0.0623297095299,-1.02351880074,-0.0537000074983,0.663749992847
6659,0.725757837296,0.0769999921322,1.07878482342,-0.185300007463,-0.315927147865,-0.209249556065,1.50311422348,-0.565546751022,0.857339680195,-0.187240421772,0.704672276974,-0.0594113618135,-0.147398769855,0.473252594471,0.953359365463,-0.298200011253,1.31739997864
7016,-1.10370349884,-1.40144991875,-0.894393563271,-0.0360500067472,0.437135994434,-0.40823969245,-0.575193285942,-0.416861742735,-0.281014084816,-0.887642323971,-0.77555334568,-1.13737297058,0.57710814476,-1.3713632822,-0.765360474586,-1.83949995041,0.39564999938
90861,0.922640681267,-0.00964999198914,2.16268587112,0.33054998517,-0.454480737448,0.591374158859,2.27218031883,0.0159349478781,1.73186004162,-0.0157690849155,0.41473531723,0.462730288506,0.748363614082,0.898186683655,1.22895467281,-0.0604499876499,-1.69805002213
10670,0.695750713348,-0.021299995482,1.13969099522,-0.418149977922,-1.34283483028,-0.594597280025,1.65137660503,0.542912125587,2.20614051819,0.314591437578,-0.0868884474039,0.145473867655,0.84788775444,1.65521967411,0.107778184116,-0.211850002408,-1.99230003357
79071,0.173661798239,-0.700200021267,-0.476777672768,-1.71604990959,-0.364229053259,-0.277824610472,-0.117783367634,-0.248187854886,-0.201067566872,-0.16527146101,-0.788490533829,-0.584601938725,-0.110926449299,-0.32000374794,-0.485125035048,-1.76345002651,-0.336499989033
64746,0.395360648632,0.564449965954,-0.451786190271,0.391449987888,-0.462017446756,-0.629806935787,0.449285030365,2.59468173981,-2.12210273743,-0.397253811359,0.156331479549,0.720655202866,-1.21217191219,-0.457650572062,1.35106062889,-0.244200006127,0.432799994946
5366,-0.652684688568,-1.36014997959,-0.0163093693554,-1.3505500555,-0.42831492424,-0.267034053802,0.389482796192,-0.976863861084,0.587454378605,-0.521999835968,-0.834086418152,-0.154259130359,0.421315252781,0.173789784312,-0.931053698063,-0.254799991846,-0.00255000591278
11344,0.20466569066,0.0384999997914,0.89068710804,-0.837849974632,-0.555973529816,-1.25135779381,0.854550361633,-0.876954376698,0.885206878185,-0.175961270928,0.419921904802,-0.572259187698,-0.22629712522,0.469706475735,1.14007258415,-1.66350007057,0.462099969387
10013,-0.278014957905,1.5217499733,-0.645853459835,1.60440003872,0.115972585976,-0.474716246128,3.58739924431,-0.377600073814,0.459898591042,-0.146679624915,0.436331748962,-0.59911108017,-1.44331300259,0.125525593758,-0.419658839703,-1.01800000668,0.16369998455
5829,0.206141978502,-0.27555000782,-0.191725894809,-0.0850500017405,-0.0521027445793,-1.56075942516,-0.544068157673,-0.582795023918,0.605420947075,-0.0815136507154,0.393209844828,-2.59341931343,0.226815074682,-0.351230561733,-0.749533593655,-0.578599989414,-0.698249995708
5257,0.587152242661,0.147250011563,1.11080813408,-0.810249984264,-1.40014135838,-1.14929771423,2.41106009483,0.0217562913895,1.34293603897,0.0681848600507,0.302658438683,-0.517623543739,1.43248462677,3.19619584084,-0.885957896709,-0.408199995756,-0.219749987125
22794,1.13741075993,1.2201499939,1.75618231297,-0.69754999876,-0.496338546276,-0.744350790977,1.34343218803,-0.201600342989,2.67041492462,0.702396690845,0.407027900219,-0.285351991653,1.37793672085,-0.550854563713,-0.045242253691,-0.246700003743,0.38504999876
9761,1.25473737717,0.861349999905,-0.786914527416,0.123350001872,-0.0657998248935,-0.422454684973,-0.207174897194,-0.496394455433,0.635398089886,-0.337556749582,-0.538575410843,-0.84541708231,-2.17508077621,-4.29126358032,0.265676796436,-1.38129997253,0.255950003862
23326,1.05144155025,0.0394999980927,-0.0146352946758,1.04419994354,0.663980126381,0.074362590909,0.673467695713,0.236811190844,-3.88556671143,-0.113136678934,0.219480544329,0.660592794418,-1.66442799568,0.575835227966,0.455769360065,0.821850001812,-0.618000030518
10972,0.123263508081,-1.26479995251,-3.17448973656,-0.402649998665,0.00342752039433,-1.79546320438,0.757415115833,-0.101793758571,0.384257555008,0.453606307507,-0.162399157882,0.333279132843,-0.745852470398,0.870208442211,0.0699625313282,0.0948500037193,-1.14715003967
10523,0.913420557976,0.603749990463,0.803200125694,0.143200010061,0.465359002352,-0.0681770890951,1.49500536919,0.265686511993,2.05774402618,0.459530800581,0.893608987331,-0.151217609644,0.572472333908,-0.774403691292,0.199399456382,-2.11109995842,0.737749993801
79090,-0.9569054842,0.0881000012159,0.8976162076,-1.08955001831,-0.451031923294,-0.426282703876,1.1064170599,-0.420284003019,0.24900957942,-0.549007356167,0.22498190403,-0.383724093437,1.20806419849,-0.848284959793,-0.251494437456,0.661300003529,0.615649998188
27032,0.297520250082,0.160099998116,0.353614211082,0.150250002742,0.299394458532,0.855245053768,1.1537617445,-0.132255941629,0.315174311399,0.562576055527,-0.150141388178,-0.869726657867,0.225235536695,-0.698425889015,0.0295041799545,-0.10609999299,-1.4158000946
9097,-0.0561661124229,0.334249973297,-3.01551628113,-0.137949973345,-0.325458526611,-0.841746091843,1.298645854,0.338611364365,0.339725315571,-0.145759493113,0.743337869644,-0.0758465006948,-0.486776888371,-0.127540811896,1.51883459091,0.329100012779,0.71749997139
10513,-0.0295761674643,0.0663999915123,-1.13672685623,0.680750012398,0.328822612762,-0.846834897995,2.88039779663,0.481281965971,-4.96649885178,0.414951145649,-0.890996217728,0.719948768616,-0.836229145527,-0.184004768729,-0.313761115074,0.997600018978,-1.1331499815
1891,-0.612009048462,0.476649999619,0.0202132165432,-0.61210000515,-0.633823633194,-0.215366736054,1.01447105408,-1.02029514313,0.179468750954,-0.30964115262,-0.674754202366,-0.571543812752,0.101406395435,-0.214526444674,-0.579054236412,-1.04999995232,-0.248050004244
3066,1.33097422123,1.07025003433,0.985669195652,0.49074998498,-0.480599045753,1.46244418621,1.95211911201,0.0628464221954,1.13920974731,0.535202383995,0.359509259462,0.894662082195,0.073822543025,1.06700468063,2.38774442673,-0.143699988723,0.726300001144
9801,0.0143523514271,0.516299962997,-1.87210845947,0.0894500017166,0.61210501194,0.546532690525,0.360073298216,0.45796662569,-2.39575576782,-5.28239536285,0.50539457798,0.584640145302,-2.51114845276,-0.335174500942,-0.692212164402,-0.0427500009537,1.83815002441
1459,-0.262450039387,-1.50764989853,0.597169995308,0.402249991894,-0.665039777756,-0.782866477966,0.21184951067,-0.186119884253,0.251583695412,-0.203264921904,0.352439045906,-0.211424797773,0.239936619997,-1.40008115768,-0.742611646652,-0.0539500005543,-0.0843000039458
9703,0.0193466171622,0.409799993038,2.50443553925,-0.148350000381,-0.610131144524,-0.188918083906,0.324407488108,-0.259258449078,1.24929988384,0.424963057041,0.933141946793,-0.166286572814,0.362065464258,0.779548406601,0.792236804962,0.192049980164,0.845200002193
10606,-0.0644721835852,0.54724997282,-0.518308639526,0.212399989367,-0.00614201277494,0.454936057329,1.06295967102,0.752378046513,-1.78945660591,0.544220864773,-0.527732849121,0.197886258364,-1.31088984013,1.01039731503,0.298715829849,-1.53565001488,0.64359998703
1017,-0.278710126877,-0.948199987411,-0.368846327066,0.555450022221,-0.297470510006,-1.06877195835,0.858994245529,-0.167343646288,0.424785852432,0.255091279745,-0.463539600372,-0.821700870991,-0.339516341686,0.314287781715,-0.0864147692919,-0.62784999609,-0.168799996376
9813,-0.291991382837,-1.62730002403,-1.67897188663,0.516600012779,-0.0826062262058,0.0272370278835,-4.00932884216,-0.201858639717,0.0544636845589,-0.0175752714276,-0.452150911093,-0.135512650013,0.183973282576,-0.0424409210682,0.164058327675,-1.26824998856,0.108249999583
7485,0.347136318684,-0.209849998355,-0.660645127296,-0.491250038147,-0.372211486101,-0.288305222988,2.70259332657,0.511213064194,-1.19142317772,0.169028863311,-0.131969660521,-0.262941151857,-2.27605271339,-0.146798476577,0.409713506699,0.0232000052929,-0.108850002289
2109,0.329897403717,0.884899973869,-0.357987344265,0.0322499871254,0.683232069016,0.0,0.973293244839,0.653521537781,0.666269540787,0.814157307148,0.788208782673,-1.57263827324,-1.0554407835,-0.596945524216,-0.072255551815,0.202199965715,1.67545008659
23271,0.383717387915,0.135749995708,-1.55982506275,-1.25755000114,-0.000573061406612,0.498177707195,-0.528191208839,-0.130758345127,-1.21569418907,-0.564441919327,-0.258140742779,-0.898306190968,0.7676897645,0.212262913585,-1.8627781868,0.338249981403,0.0672499984503
9915,-0.387732386589,-3.78250026703,-0.992777824402,-0.289049983025,0.163631945848,-0.470683813095,-0.00339806079865,-0.514333844185,-1.31037068367,-0.763324022293,-0.376466244459,-0.614310383797,-0.134007677436,-0.895698606968,-0.507947564125,0.514500021935,-0.450900018215
9552,-0.141290962696,1.02960002422,0.755311191082,-0.252000033855,-0.345385938883,-0.110754370689,0.521913528442,-0.177055805922,1.37807965279,0.271324843168,-0.133477598429,-0.771692097187,0.382440328598,-0.963519573212,0.0417900644243,-0.869400024414,-0.690600037575
93487,0.1911893785,-0.26004999876,-0.81963789463,-0.13465000689,-0.382677137852,-0.331308454275,1.8008184433,0.0626215487719,-3.09826183319,0.745199263096,0.490042835474,0.148383110762,-1.10731387138,-0.371728956699,-0.322459489107,0.184000015259,0.00139999389648
2956,-0.442465037107,0.602450013161,-0.535826086998,1.17365002632,0.442865848541,-0.764385998249,3.73131871223,0.470026493073,-0.177746474743,-0.267518371344,0.327203452587,0.379919558764,-0.635501205921,0.239109024405,0.438709288836,-1.28220009804,-0.0783999860287
11065,0.65245193243,0.539499998093,0.215127214789,0.11764998734,-0.618324697018,-0.780404567719,1.04256272316,0.922033429146,0.525893509388,0.546185553074,0.705238938332,0.21146504581,0.7249776721,0.0141187906265,0.522146582603,0.223299995065,-0.594949960709
9653,-0.471078902483,-1.14289999008,0.120755471289,0.341250032187,-0.0132538080215,0.0503620430827,2.36349153519,0.301034122705,0.702296614647,2.48688721657,-0.34026491642,-0.258831262589,-0.437653422356,-0.152752235532,-1.39370250702,-0.045450001955,-0.415199995041
200081,0.341327786446,0.862049996853,-0.569907188416,0.489650011063,-0.188558906317,0.295214027166,1.16180610657,0.107211202383,-0.390118211508,0.252673059702,0.337190806866,-0.149437814951,-1.37624537945,0.190471693873,-2.5311589241,-0.444550007582,0.580049991608
3337,0.548169255257,0.571249961853,-0.706410884857,0.0991999953985,0.580672502518,0.185655355453,1.18727469444,-0.361270576715,-3.71602082253,-0.0968408882618,0.490865290165,0.720708370209,-1.77094757557,-0.715959131718,0.911960124969,0.163749992847,0.211449995637
11073,0.25889647007,0.246800005436,-1.52295255661,0.365099996328,0.662301003933,-0.715669453144,1.08427226543,-0.00674711633474,-0.550269126892,-0.541927874088,-0.115198984742,-0.406915605068,0.0706246569753,0.0656469911337,0.373244941235,0.133049994707,-0.835600018501
23,0.293234109879,-0.0390500128269,-1.00605905056,0.219500005245,-0.0884917676449,-0.298892647028,0.722348749638,-1.5116288662,0.458066135645,-0.0854526311159,0.209799826145,-0.371399044991,0.331840634346,-0.783991098404,-0.319816350937,0.0940999984741,-1.25204992294
5641,0.270284384489,-0.406300008297,0.135989367962,0.100199997425,-0.0166978985071,0.41568428278,1.79962527752,-0.0136721730232,2.02050089836,-0.114789001644,1.44235658646,-0.0748375505209,-0.388897180557,-0.408125817776,0.245026767254,-1.69720005989,-0.779049992561
8720,0.000409483909607,-0.3382999897,-0.746527016163,0.609849989414,-0.500738143921,0.513551771641,2.44120645523,-0.758370637894,-3.57941913605,-0.147002592683,-0.800671696663,0.069714948535,-0.407259583473,-0.669767618179,-0.182669594884,0.690250039101,0.457549989223
10782,0.0883596539497,-0.109450012445,0.496801614761,-0.355800002813,-0.732531428337,-0.310612678528,3.58836865425,-1.11978697777,1.77948999405,-0.820803582668,1.34223127365,-0.28212505579,2.21666884422,0.123412422836,-0.822109997272,2.87109994888,0.565950036049
25932,0.483645617962,-0.472999989986,-1.49739956856,0.308400034904,-0.56695574522,0.698943197727,0.298840165138,0.272741258144,-0.262889921665,0.458816766739,-0.932994544506,0.0949335172772,-0.753202140331,0.670964896679,-0.0278369486332,0.0256499946117,7.44735002518
3028,1.10978484154,0.670899987221,1.29884707928,-1.29320001602,-0.398524701595,-0.0445160418749,0.802943885326,0.265906631947,2.35179281235,0.23382806778,0.736295104027,0.0544600188732,1.15433931351,0.340529978275,-1.88120388985,0.203499987721,-0.945850014687
6804,0.0488669872284,-1.17410004139,0.525232076645,-0.444999992847,2.80698180199,-1.05442214012,1.69352829456,0.297400176525,4.57923460007,0.267040163279,-0.148075535893,0.324504196644,0.644805431366,0.507094144821,0.214685082436,1.52460002899,-0.337249994278
890,0.432118594646,1.13874995708,1.00144827366,-0.376199990511,-0.0035396926105,0.480519324541,2.29071259499,0.659534215927,1.01087260246,0.617052197456,0.46409279108,1.46517896652,0.806275725365,0.263258934021,0.69067209959,-0.188349962234,0.445399999619
6390,0.870382547379,0.0295000076294,-0.626268744469,-0.132149994373,-0.181755870581,0.548257112503,1.53843998909,0.372326910496,1.32933688164,-0.200164943933,0.44966879487,0.574480473995,-1.46661162376,0.903889358044,1.69873714447,-0.199049994349,0.107249997556
4303,0.237693056464,0.505200028419,0.373651146889,1.13665008545,0.0346813797951,-0.172541186213,1.78750610352,0.0424966663122,-2.70903110504e-05,0.148728534579,-0.356856435537,-0.885167837143,-1.09979999065,-0.662636339664,-0.347639203072,-1.13110005856,0.342849999666
10953,0.281668692827,-0.0722500085831,1.11334609985,-0.445299983025,-0.14655700326,0.6355458498,1.62310242653,0.498033672571,2.05169153214,0.647348940372,0.0281029194593,0.280763506889,0.808041095734,0.239771813154,0.643924534321,0.349650025368,-0.403100013733
22889,-0.0877120494843,-6.12944984436,-0.837850034237,-0.482100009918,-0.0264449678361,-0.62662756443,0.969841122627,-0.68839597702,0.913185954094,-0.370782852173,-0.950880169868,-0.23203496635,-1.86009669304,-0.878810167313,0.0551081374288,-0.607200026512,0.243849992752
3098,0.38432508707,1.28859996796,1.36742413044,0.310199975967,-0.127440959215,-0.103037193418,1.26067471504,0.355207532644,0.989227056503,0.321585386992,0.241292059422,0.564731001854,1.3036056757,0.968564748764,0.74560123682,0.626649975777,0.395250022411
11044,-1.09661912918,0.375450015068,-1.42773151398,-0.993100047112,0.680707395077,-0.0665319338441,-0.303934276104,-0.3230676651,-1.22998201847,-0.760130524635,-1.22540736198,-0.132599711418,0.10115455091,-0.43828701973,-1.0758702755,0.0293499827385,-0.599300026894
8985,0.612754821777,-0.429799973965,0.140914276242,-0.0881000012159,0.250262260437,-0.24436250329,0.490752339363,-0.987754404545,-0.575723767281,-0.0110919550061,0.390663564205,-2.40717148781,0.030154697597,0.140840694308,0.777279019356,0.131600007415,0.0103999972343
66008,1.25362992287,0.499549984932,1.47249865532,0.320399999619,-1.12167191505,0.650083065033,3.3155605793,0.233048439026,0.853245437145,0.139426022768,-0.21559342742,0.209293231368,-0.448413103819,2.08862996101,1.28668260574,-0.197650000453,0.138650000095
9217,1.37451386452,-0.478899985552,0.953495025635,-0.206949993968,-0.792923212051,0.143850728869,2.51811909676,-0.060287758708,1.25830614567,0.483510673046,0.353426396847,1.21288502216,0.469542235136,0.914815187454,0.737251639366,-0.373300015926,-0.557150006294
701,-0.0992757827044,-0.850300014019,-0.683965921402,-0.080949999392,0.234902560711,-0.307766109705,0.0084812194109,-0.134842440486,-0.248245745897,-0.0793070271611,-0.273678302765,-0.816405177116,-0.248890668154,-0.559253692627,-1.34289312363,0.473050028086,-0.982749998569
6182,0.743365168571,0.128450006247,0.000156623675139,-0.296350002289,-1.32307422161,0.411931455135,0.0730867385864,-0.67925798893,0.336805135012,0.637584209442,0.384393900633,1.05861377716,0.426007539034,0.300263106823,1.00588965416,-0.337249994278,0.337899982929
4860,0.988468050957,-1.85374999046,1.41644060612,-0.33314999938,0.252399921417,0.684254646301,1.07742714882,-0.0480600371957,1.06625378132,0.245834901929,0.522059500217,-0.569071888924,-0.166493490338,-1.21242690086,0.732616066933,-0.519400000572,-0.470899999142
7398,-0.212599039078,-0.693300008774,-0.891814231873,0.337549984455,0.959461331367,0.483246982098,1.28803217411,0.974148213863,-2.38285493851,0.956736207008,0.113167114556,1.01138961315,-1.8536593914,0.908848643303,0.668579220772,0.387750029564,0.405799984932
6117,1.10932958126,0.561149954796,-1.06063747406,0.603600025177,0.266294062138,-0.244318798184,1.62910449505,0.458187669516,-0.0366388708353,0.281390815973,0.434303998947,-0.295894950628,-1.57127857208,-0.23327074945,0.182795599103,-0.497350007296,0.772850036621
23588,0.588187217712,-0.732699990273,-0.122815907001,-0.564400017262,0.195251703262,-0.335468411446,0.535480499268,-0.147870525718,-2.03346848488,-0.0831562876701,-0.121255710721,0.767290651798,-1.59046959877,-2.37369227409,-0.646095752716,-0.357050001621,0.48449999094
949,0.0801859050989,-0.603299975395,1.50724577904,-0.792599976063,-0.541409015656,-1.14516162872,1.05366647243,-0.0482959151268,1.33749365807,0.221753582358,0.47086673975,-1.01207339764,0.616702795029,0.821231722832,0.495348662138,-0.485949993134,0.643149971962
7168,0.664761304855,0.364549994469,-0.317188113928,0.271849989891,0.190105974674,0.729345560074,2.2832930088,0.582686543465,0.885960638523,-0.331994831562,0.376764476299,0.869663536549,-1.19480025768,-0.574083387852,0.171228319407,-1.32805001736,0.660799980164
9375,0.991512954235,-0.853349983692,1.8273537159,-0.793799996376,-0.259757190943,-0.00736770033836,-1.90902221203,0.286071658134,0.00780637562275,-0.532500267029,0.735557019711,-0.160905689001,-0.527725219727,-0.443863600492,0.512402057648,0.431549996138,0.873299956322
4927,0.952829360962,1.4198499918,0.142703935504,0.171600013971,0.138234317303,-0.0712955966592,1.21881401539,0.647387623787,1.31511962414,-0.503197729588,0.831722617149,0.380386650562,0.702786743641,-0.174890071154,-0.299075454473,-0.67919999361,0.102949999273
2523,-0.750417530537,-0.532700002193,-0.708177924156,-0.464800000191,0.785781621933,0.12003492564,-0.896324157715,-0.57242256403,-1.07345402241,-0.753296852112,-0.758060634136,-0.0937700346112,-0.50764465332,-0.698339343071,-2.56512331963,-0.398699998856,-0.413150012493
58497,0.905759215355,-0.135749995708,0.545282840729,-0.902249991894,-0.0458936393261,0.0824930146337,3.16287946701,-0.419393986464,3.2740457058,0.407544493675,0.637628734112,-0.596026778221,0.114161595702,-0.0855844169855,1.20896530151,-1.01049995422,-0.422149956226
6856,0.964178860188,0.629050016403,-0.587154388428,-0.154250010848,-0.320033848286,0.255742013454,-0.144748806953,-0.0684053748846,0.166961699724,0.543417990208,0.0453391186893,0.100906029344,-1.55715537071,-0.0829141736031,-0.0957261323929,-1.13754999638,0.278949975967
26036,0.714705109596,-0.676949977875,-0.897364199162,-0.0638999938965,-0.639042615891,0.213264495134,2.0354654789,-0.394145518541,1.23455357552,0.97063857317,-0.0451011173427,0.125500828028,-0.764821112156,0.361884236336,-0.912849068642,-1.22140002251,0.9388499856
10206,-0.319870352745,-0.803200006485,-0.279001563787,-0.182300001383,0.26980805397,-0.570968568325,-0.168572127819,-0.351808011532,-0.10098900646,-0.512698292732,-0.644170701504,-0.499083697796,0.373574107885,1.22230482101,-0.41624468565,0.259849995375,0.224950000644
25793,-0.421772539616,1.72235000134,0.358232438564,0.799099981785,0.121648974717,-1.07427251339,1.07682752609,-0.389133810997,0.941395998001,0.450935482979,-0.0865489467978,0.111653625965,0.409650504589,-0.54060459137,-0.115591861308,-2.00409984589,-1.37179994583
55556,-0.0508704781532,-0.0785499811172,-0.3603695333,-0.0401000007987,0.108875781298,0.124404206872,1.51660621166,-0.450036227703,1.11061620712,0.675964772701,-0.0645425692201,0.973611414433,-1.05617880821,0.260446995497,0.511271178722,-0.0663000047207,-0.490549981594
3978,0.192165821791,0.595799982548,1.21425962448,0.845350027084,-0.16441577673,0.125918582082,0.557937145233,-0.959880232811,1.11914026737,0.636791467667,0.306269288063,0.0890049189329,0.63061106205,0.83777230978,0.765679955482,-1.12125003338,0.300449997187
10681,0.870730817318,0.506449997425,1.0976382494,0.9361500144,0.677274286747,1.23604929447,2.57280230522,0.203635752201,1.29171335697,0.0470331348479,0.0587458834052,-0.549502432346,1.55010437965,-0.852505326271,-1.23460197449,-0.993849992752,0.49770000577
3638,-0.669732570648,-0.400700002909,-1.57625925541,-0.462400019169,-0.233598202467,-0.00460177659988,0.214518338442,-0.45059877634,-3.37879109383,-0.782850801945,-0.214020967484,-0.245579257607,-0.820061504841,0.00529189407825,1.09254658222,-0.783399999142,-3.08354997635
8349,-0.952355623245,-0.465800017118,-0.577891945839,-0.182500004768,-0.0532371401787,-0.0807310938835,0.722553431988,-0.479321122169,0.763431072235,-1.1308157444,-0.521002709866,-0.47948884964,0.917027950287,0.0435271859169,-0.625176846981,0.870549976826,-0.199349999428
6275,0.109148293734,-0.220750004053,-0.638865232468,0.236750006676,-0.529811799526,-0.472899496555,0.904301583767,-0.256734728813,0.553827702999,0.385855257511,-0.364455908537,0.414222747087,-0.0274414569139,-0.149969667196,-0.231668651104,-0.392199993134,-0.573499977589
3895,-0.182993680239,-0.344799995422,-1.31400585175,0.525150001049,0.171170204878,-0.814795553684,-0.325974673033,-0.145524725318,-0.650145769119,0.700952112675,-0.804190814495,-0.549032211304,-0.216845303774,0.0983272194862,0.130893319845,0.667850017548,-0.361800014973
392,0.76041418314,-0.590600013733,1.27529549599,-0.108649998903,-0.172118499875,-0.900665640831,1.20452713966,0.573095738888,1.12749481201,-0.271368056536,-0.363244354725,-0.771042585373,0.948536157608,1.84412479401,-0.423040628433,-0.780000030994,-0.751549959183
9170,-0.418371379375,-0.715449988842,0.605644285679,-0.166999995708,0.332243472338,-0.40997761488,0.876533329487,-0.987429082394,1.4283592701,-0.489611208439,0.0622025877237,-0.483812361956,0.0740181729198,-1.22303366661,-0.0571036040783,-0.162200003862,0.513549983501
80347,0.114043675363,-0.777249991894,1.18475914001,-1.06365001202,0.329653382301,-0.48982706666,2.372351408,-0.585502505302,1.32327306271,-0.488217025995,0.00577899813652,-0.780854701996,0.996755301952,0.232384741306,0.129694506526,0.363449990749,0.630249977112
23300,0.526681900024,0.0849500000477,-0.0238191261888,-0.193499982357,-0.699200749397,-0.911999046803,1.52497768402,0.428730368614,-1.64400660992,0.339839279652,0.237865194678,0.346929073334,-0.365333616734,-0.713704824448,-0.761299371719,-0.335949987173,-0.45174998045
836,0.541864573956,0.766100049019,-0.984160482883,-0.179299995303,-0.42931753397,0.919985711575,0.266153752804,0.437216877937,-0.275343090296,0.637106060982,-0.233168065548,0.632917821407,-0.451325058937,1.16422975063,-0.601015329361,-0.059700012207,0.188000008464
11188,0.706857562065,0.344900012016,-1.42174017429,-0.385149985552,-0.212713301182,-1.21016049385,1.58186841011,-0.185767114162,-0.129504576325,0.0645996555686,-0.704711675644,-0.967282950878,0.0231248959899,0.312065929174,-0.26228839159,0.492599993944,0.678050041199
10898,0.295450747013,-0.57724994421,-0.0302071273327,-0.264699995518,-0.963234186172,0.0741026699543,1.02442550659,0.233029618859,0.921489715576,0.127390250564,0.210597082973,-0.0116376802325,-0.215771690011,-0.00814320147038,0.323298513889,-0.463899970055,-0.429799973965
9276,0.423814296722,0.726150035858,1.14852166176,0.113649994135,-0.404017269611,-0.373819947243,0.160088837147,-0.353924155235,1.67997312546,0.0378371104598,-0.115289241076,0.0677449554205,0.219466418028,0.162338122725,0.707808196545,0.533250033855,-0.492600023746
1647,-0.0400689840317,-1.2242000103,-0.300691634417,-0.0263000130653,-1.84674441814,0.408369123936,1.23498678207,-0.364379167557,0.54119515419,-1.08532941341,-0.732546746731,-0.551759064198,-0.154287844896,-0.144375741482,-0.290881991386,0.178849995136,-0.357549995184
10285,0.325548261404,-1.71119999886,-2.06306266785,-0.215499997139,0.373587280512,-0.0597103238106,2.03701496124,0.788004159927,-1.68819880486,0.486188769341,0.0932340174913,0.0193064361811,-1.73608326912,0.177032843232,-0.127916783094,-0.371700018644,-1.65989995003
23386,0.695431232452,0.456250011921,1.43638598919,1.07410001755,-0.451043993235,0.207725912333,1.07352042198,1.23285079002,1.17659115791,0.00902930554003,-0.5151476264,0.590094566345,-0.680087685585,-2.05647969246,-1.94321811199,0.0825500041246,0.13529998064
3156,0.14863152802,-2.37319993973,-0.172302946448,-0.368399977684,0.844542741776,-0.120819747448,0.88340139389,-0.249002635479,0.594409763813,-0.411960870028,-0.581515371799,-0.732216835022,0.143074020743,-2.65678071976,0.397289663553,0.655699968338,1.09684991837
10237,0.565975666046,0.84944999218,1.32766628265,0.342200011015,0.183074265718,0.266842633486,1.3857293129,-0.0719448328018,1.18604540825,0.257796674967,0.557431817055,0.10124591738,0.869780361652,-0.022762581706,1.1068751812,-0.319099962711,-1.97080004215
7077,-0.82213228941,-0.469850003719,0.398537248373,0.0947500169277,-0.103194899857,0.029753934592,-0.0258271694183,-0.581008255482,0.208079889417,-0.342422246933,-0.308387219906,-0.0677176117897,0.577091038227,-1.19434273243,-0.786328971386,0.713499963284,-0.195050001144
11157,0.804347455502,0.487550020218,-1.02993631363,0.167750000954,0.219738721848,0.939542651176,1.36905169487,0.580771923065,-1.80044913292,-0.329789757729,0.818289339542,1.08834803104,-1.18353235722,0.725295126438,0.728093206882,-1.67464995384,0.0977499932051
22908,1.0986289978,0.321449995041,-0.527433633804,1.03024995327,0.0116532966495,0.468469023705,0.514286339283,0.786694824696,0.456486612558,0.961557865143,0.427027881145,-0.135724753141,-1.1967997551,-0.595226287842,-1.11484134197,-1.56159996986,-0.0682500004768
