rid,DOS030_VCAP_6H:BRD-K61001510-001-01-0:4.99,DOS030_VCAP_24H:BRD-K61001510-001-01-0:4.99,DOS034_A375_24H:BRD-K61001510-001-01-0:4.99,DOS034_A549_24H:BRD-K61001510-001-01-0:4.99,DOS034_HT29_24H:BRD-K61001510-001-01-0:4.99,DOS034_MCF7_24H:BRD-K61001510-001-01-0:4.99,DOS034_PC3_24H:BRD-K61001510-001-01-0:4.99,DOSBIO002_A375_24H:BRD-K61001510:9.98494,DOSBIO002_HT29_24H:BRD-K61001510:9.98494,DOSBIO002_PC3_24H:BRD-K61001510:9.98494,DOSBIO002_MCF7_24H:BRD-K61001510:9.98494,DOSBIO002_NEU_24H:BRD-K61001510:9.98494,DOSBIO002_NPC_24H:BRD-K61001510:9.98494
808,2.05877661705,1.28509271145,0.488933384418,1.22146558762,-1.16455006599,1.48377609253,2.93954658508,-0.549713611603,-1.10095000267,0.328863680363,-0.132623583078,-0.561399996281,-0.254349708557
30001,0.738336741924,-0.346440255642,-0.251500040293,-0.542620301247,1.22360002995,-0.11524656415,-0.0197322368622,4.03533983231,4.32390022278,-0.716641902924,0.362674713135,-0.90189999342,-0.750842094421
348,1.2792443037,0.610821127892,0.584699988365,-0.199754178524,-0.431150019169,0.0763762891293,1.32856142521,8.39336395264,10.0,0.450254619122,-0.496681511402,0.28069999814,-0.326139092445
30849,-0.0851362347603,-0.204707726836,-0.703266680241,0.333852946758,0.588750004768,-0.534028410912,-0.768975138664,2.14319419861,0.578450024128,0.302301079035,0.597352683544,0.175999999046,-2.69034671783
1454,-0.321441650391,-0.217710286379,-0.542999982834,0.0994947254658,-1.02899992466,0.291143208742,0.0782793089747,-1.12641334534,0.652699947357,-0.366044402122,-0.601460635662,0.31740000844,-1.83670902252
6500,-2.31113958359,-1.62334668636,0.920799970627,-0.229005292058,-0.784350037575,-1.30392634869,-0.89775043726,0.951015233994,2.36439990997,0.597708582878,-0.478551149368,-0.303399980068,-0.57579189539
5627,-0.495860755444,-0.771450042725,0.0216000005603,-0.666792929173,-0.210649996996,0.147126317024,-1.66990566254,6.66442203522,4.45335006714,3.52446651459,0.0293788015842,-0.43109998107,0.371652364731
5715,-0.183489143848,-0.245868504047,0.626399993896,-1.74747884274,-0.948449969292,-1.12163209915,-1.7186075449,2.91299748421,-0.0564999878407,-0.505221486092,0.335716605186,-0.180950015783,-0.105796724558
4791,1.27400970459,1.1909070015,0.187800019979,0.0401758849621,-1.18219995499,1.44170033932,0.834024190903,1.21222472191,3.6345000267,0.167838692665,1.80472385883,0.198249995708,1.99090576172
56924,-0.0547607541084,1.47290897369,-0.113200008869,-4.79822635651,-1.01664996147,-0.0923209935427,-0.0439326167107,5.78651428223,1.13975000381,-0.96815520525,2.28738808632,-0.421250015497,0.883231282234
2690,0.790252685547,-0.151692122221,-0.00919999182224,-0.0486931353807,0.25695002079,0.4625415802,-0.299433231354,5.19499015808,4.78144979477,-0.323128402233,0.0991504192352,0.270250022411,1.42934584618
1019,-1.21666121483,1.38274991512,-0.22260004282,-0.139149576426,0.801599979401,-0.863817751408,0.158851981163,-1.64301252365,2.4077000618,0.624580919743,0.679188370705,1.06770002842,-0.889814376831
51422,1.81554830074,-0.0288527682424,1.25029993057,1.18954062462,-0.451399981976,1.41803383827,0.183651655912,4.11016845703,3.62045001984,0.93438655138,-0.241599917412,-1.06690001488,-1.17668676376
5788,0.874973893166,0.4434273839,0.471433341503,-0.402386814356,-1.08410000801,0.0439442396164,1.70732164383,6.89832782745,6.85540008545,-0.013101413846,0.150732696056,-0.650249958038,1.48182368279
6709,-1.3310816288,-0.000531457364559,-0.151699990034,-0.00690186023712,0.478899985552,0.119920350611,-0.462247550488,0.609787881374,5.23500013351,-1.84812128544,0.893701612949,-0.37190002203,-0.519188165665
1277,0.728085041046,-0.544372439384,0.257833361626,-0.398342549801,-1.05470001698,0.674543261528,-0.276875466108,8.79070281982,5.53320026398,2.99190282822,0.459951967001,0.402200013399,0.0827299430966
993,-1.35563147068,0.642130315304,-3.15796685219,0.358677595854,0.220149993896,-0.311812311411,-1.64209389687,-0.500176906586,-0.548399984837,-0.741347312927,0.508195161819,0.502850055695,-0.65181350708
7157,-1.51369643211,0.421357512474,-0.956433296204,0.0880754441023,-0.622000038624,-0.665396571159,-0.245255470276,0.285669088364,1.04244995117,3.12038803101,0.151451960206,0.384000003338,-0.659701406956
1958,-1.02554035187,0.373644828796,0.865233302116,-1.75439655781,0.560500025749,0.0673082321882,0.554141044617,5.38267087936,-1.86520004272,3.43788027763,3.37498688698,0.174099981785,1.25742340088
4582,-0.581322550774,0.223911687732,0.210633337498,-2.6878118515,-0.299349993467,0.042348921299,-0.240447103977,9.6911649704,4.28245019913,7.40037059784,-0.258138716221,-0.450200021267,1.27294397354
9212,0.345136851072,1.34102714062,0.0861666202545,0.749831080437,-1.1005500555,-1.27966380119,-0.492624044418,0.576822161674,-5.44719982147,1.31351256371,-0.330539226532,-0.814599990845,0.791109740734
8440,0.273778021336,-0.59253257513,-0.0783666595817,-0.859613120556,-0.877200007439,-0.00311368703842,-1.61351048946,2.37971138954,-2.16040015221,-2.15962910652,0.0621412098408,-0.716799974442,-1.42454266548
6790,-0.55777657032,-0.4973526299,0.157399997115,1.01968300343,-0.43670001626,-0.613039016724,-1.42113339901,-0.304480493069,0.887250006199,-1.95508384705,0.18014614284,-0.028450012207,-0.758869588375
8851,-0.739043593407,-0.312674343586,-0.143500000238,0.11188942194,0.552500009537,0.0177277550101,1.32995533943,8.55346488953,-3.73050022125,-0.729446768761,-0.619330465794,0.00544999539852,-1.31271100044
2534,0.0249133184552,-0.57868373394,-0.519633293152,-0.794550836086,-0.995299935341,1.29737615585,0.764261841774,3.00068855286,1.31550002098,1.30701959133,1.42012763023,0.29880002141,-1.71693086624
4893,1.67382788658,-0.188519030809,-0.411633342505,0.356933116913,-0.15680000186,-0.0591078400612,3.03413677216,-0.0796965956688,0.607699990273,1.35171866417,0.135247498751,-0.00415000319481,0.61906003952
665,1.83676373959,0.856316149235,-0.151600033045,-0.345121413469,0.325349986553,-2.21183538437,-2.1879761219,-5.41440582275,-1.04480004311,-3.32018113136,-0.555479168892,0.415549993515,-1.10065710545
4313,1.28952395916,1.67428946495,0.718033313751,0.546194255352,-1.27460002899,1.84437274933,1.65910983086,0.575624108315,-1.1794500351,0.732228219509,-0.638160347939,0.128749996424,-0.281005263329
1022,0.0415543615818,-0.496301054955,0.428399980068,0.451531916857,0.612950026989,0.721528828144,0.0799256339669,0.575438141823,-0.339400023222,-0.507782161236,0.138469904661,0.9945499897,-1.74981462955
5880,0.526590764523,1.13803458214,0.0942000150681,0.925668001175,-1.0977499485,0.955690383911,0.0938493907452,3.07208299637,3.45674991608,0.150655061007,0.263185590506,0.728100001812,4.21008396149
3162,1.84676909447,-0.180524393916,0.166999995708,0.269115895033,0.199500009418,-0.76239168644,-0.142983257771,3.09266591072,-1.28574991226,0.956829726696,1.96162414551,0.323949992657,-0.270172685385
1282,1.33618676662,0.397027730942,-0.533133387566,-0.534281611443,-0.934949994087,1.27474677563,0.674314677715,0.205120414495,-2.40420007706,0.187894999981,0.746381103992,0.361899971962,0.0701015889645
3383,2.85057234764,0.930342018604,2.15696668625,0.665417075157,-2.07955002785,0.866570234299,1.54686570168,-0.497536540031,-0.697100043297,-0.6386962533,1.5177924633,-0.14154997468,0.362061619759
727,2.02948856354,-0.217991709709,0.699166715145,0.731689095497,0.45300000906,0.021354496479,1.73745393753,4.98966407776,-2.84074997902,0.157103091478,-1.31056964397,0.732850015163,-0.144725799561
4792,-1.98436927795,0.990785896778,-0.161366701126,-0.777308642864,0.188350006938,-0.387773901224,-2.25161337852,-1.95402264595,-2.73479986191,-0.144854024053,-0.251285552979,-0.229750007391,-2.13311839104
4794,0.700049638748,1.57597374916,0.906633377075,-0.337401270866,-0.724300026894,0.917116880417,1.46371793747,1.68617928028,-1.63214993477,-1.14248204231,-0.856153011322,-0.156550019979,0.012045443058
902,2.66519284248,0.128544941545,-0.778833389282,0.265533030033,-0.118100002408,1.40612089634,0.605314493179,-3.29205274582,-0.722499966621,-2.28628158569,-0.798872411251,-0.885550022125,0.143589019775
8091,1.33713257313,-0.0120365917683,0.169733315706,-0.506566226482,-0.895349979401,-0.273569732904,-2.60427308083,2.16473889351,0.231449961662,0.814745247364,5.29106140137,-0.351450026035,-0.405431568623
3486,-1.37934565544,0.288574010134,-0.585666716099,-0.466358721256,-1.31590008736,0.389790952206,-1.78992438316,2.19663906097,-1.26324999332,0.171843886375,0.714209616184,-0.0492499917746,-0.187570631504
10818,1.03985929489,1.0779531002,0.0936000049114,-0.308118224144,-0.756200015545,-0.387094318867,1.3798340559,-1.22259449959,0.0971000045538,-0.485972523689,-0.463256746531,-0.0625,0.206373393536
3454,2.01165294647,0.790598213673,0.236033335328,-0.0345261693001,-1.8029500246,1.67182290554,1.80120134354,-0.80361866951,-1.04299998283,0.230973303318,-0.258228182793,-0.878000020981,0.289391905069
4282,-3.07866573334,-0.557245850563,-0.36333334446,-0.169071257114,0.337249994278,0.0,-0.984089434147,-2.33964061737,0.158200025558,0.0333021432161,-0.656049966812,-0.0791000127792,-0.735305905342
1605,-1.17254602909,-0.352739661932,-0.0786999985576,-0.760564923286,-1.04600000381,-1.53300642967,-1.41397976875,-1.43162250519,0.380499988794,-0.148383289576,-1.0003105402,-0.968299984932,-2.03281450272
10644,1.17684054375,0.136513233185,0.201799988747,-1.12502086163,0.2242000103,0.142760038376,-0.0835340470076,-0.275621235371,1.33345007896,-1.22377085686,1.19966101646,0.649149954319,-0.231118887663
2065,-0.308939039707,-0.435015082359,0.376100003719,-0.734842538834,0.0822499990463,-0.994390368462,0.276643455029,-2.64806747437,-0.365450024605,0.464694261551,0.435642898083,0.121150016785,1.48696398735
8321,0.76158952713,0.833839952946,-0.0527000129223,0.139071807265,0.186450004578,1.71302127838,1.41025161743,1.72617948055,1.48069989681,0.548799693584,0.099336758256,-1.04249989986,0.749014914036
8503,-0.328276157379,0.806209743023,0.786766707897,-0.332740068436,-0.933400034904,-0.544693648815,1.43741488457,3.90186357498,-0.38615000248,-2.71681237221,2.24100017548,-0.442650020123,-0.533764600754
7027,0.217809915543,-0.157572895288,-0.345499992371,0.646043896675,1.37845003605,-1.01221287251,0.471126168966,-1.1324082613,1.09879994392,0.205298602581,0.635171592236,-0.919550001621,-0.707691192627
6850,1.45111036301,1.31203079224,0.139633357525,0.352347999811,-0.80395001173,0.652339577675,2.80096912384,2.90786743164,-0.487799972296,0.714449524879,1.09509420395,0.489699989557,0.559214472771
1978,-3.12296485901,-0.73040831089,-0.458400011063,-0.416925311089,-0.299950003624,-1.39521765709,-1.94359052181,-0.264249324799,0.695699989796,-1.12291789055,-0.349619328976,0.189599990845,-0.901795625687
896,-0.781442463398,-2.3659081459,-0.00413334369659,-0.414880990982,-0.188800007105,-0.654469668865,-0.424671649933,0.644378781319,-0.465499997139,-2.48773956299,0.0508354902267,-0.953549981117,0.222188234329
5777,0.3899500072,0.891458690166,1.26050007343,-0.992212295532,-0.0435499995947,-0.824334025383,0.313690185547,3.64919829369,1.79645013809,3.37249946594,0.230112180114,0.256599962711,1.27510893345
1846,-0.20169146359,0.461171925068,-1.81103336811,-1.01005649567,-0.0227999985218,-1.21737313271,0.141735643148,0.0934138894081,1.13779997826,-0.546120166779,1.6407276392,3.56119990349,-1.52880704403
5925,0.924511611462,-0.364450067282,-0.0899000167847,0.736865758896,-0.668500006199,0.59298568964,0.0472720861435,-0.255943536758,0.281700015068,0.0844764783978,-0.641482114792,-0.0429500043392,0.138587415218
142,-0.264299720526,0.553497314453,0.301066666842,-1.33739793301,-0.802999973297,-1.34391784668,0.064109057188,0.0570702552795,1.24184989929,0.877773523331,1.45428037643,1.19754993916,1.45841085911
1021,0.588692247868,-0.0439177155495,0.460633337498,-0.949657261372,1.03345000744,-0.00532507896423,-0.0649240016937,1.61076116562,2.19600009918,-0.471753120422,0.395023524761,0.466250002384,-0.920201301575
5699,0.464356780052,0.23069229722,0.19730001688,0.55261105299,0.550999999046,-0.136858090758,-0.819002628326,-0.0390357375145,-0.454799950123,0.289182990789,0.830669283867,0.838800013065,0.286181747913
8061,-0.413795679808,2.05789470673,0.387700021267,0.00387866795063,1.02294993401,0.566686570644,0.656069755554,0.196896120906,0.545249998569,0.0118699371815,-1.55792593956,-0.332450032234,-0.669906377792
1870,1.2265702486,0.0842229425907,-0.0735333263874,-0.014293089509,0.323449969292,0.89778637886,0.97131717205,2.72039794922,1.99655008316,3.49482011795,6.63129138947,6.15834999084,0.82214820385
1398,-2.08097171783,-0.665465593338,-0.229066729546,-0.506978809834,-5.07919979095,-1.33326601982,-1.1437112093,-3.63107919693,-0.590149998665,-1.35983455181,-0.179528877139,-5.29645013809,-0.130817443132
3312,-1.35472416878,-0.524885058403,-0.704433381557,0.167041271925,1.483700037,-0.0447442829609,-2.95574903488,1.0990049839,-4.16155004501,1.14240956306,0.94268155098,0.311950027943,-0.669286608696
891,1.52659356594,-1.10206341743,-0.0146333277225,0.458332836628,-2.02469992638,0.501568675041,-0.190158843994,-3.17524909973,0.154799997807,2.29358673096,1.02989220619,0.353650003672,0.820952773094
4775,0.827793359756,4.27108573914,0.382033348083,-0.140735328197,0.0147500038147,-1.06121468544,0.147201806307,0.214598238468,-1.5243499279,-1.01615524292,0.125091195107,4.13894987106,-0.115154564381
5111,-0.34753087163,-3.99898457527,0.229633361101,-0.187865242362,0.436199992895,-5.34496974945,0.0,-3.59423327446,-4.42700004578,0.5877571702,0.95199328661,0.534749984741,-7.52647590637
5696,-0.128271847963,0.244197249413,-1.15530002117,-0.711183905602,0.587149977684,-0.0926197692752,-1.64735603333,-2.78902840614,-4.55599975586,-6.75215435028,2.38170075417,-0.58345001936,1.61296701431
5588,0.762060344219,-0.198705017567,0.465266674757,1.87913751602,0.115649990737,1.72119367123,1.19561398029,3.61007714272,-0.129049986601,1.26521348953,3.66880893707,-0.378800004721,0.156887054443
6839,-1.59354519844,3.63000559807,0.692833304405,-0.20828512311,0.103149995208,-0.887963056564,-0.93516522646,-0.455181360245,0.571349978447,-0.503338098526,-0.265769720078,-0.760949969292,3.73601770401
329,-2.94375753403,-1.54719400406,1.50940001011,0.589207649231,-0.155499994755,-0.805804491043,1.65635693073,-3.32011580467,0.308800011873,0.353790998459,1.50801634789,-0.160800009966,0.526883125305
