rid,CPC013_A375_6H:BRD-K18364651-001-01-5:10,CPC013_A549_6H:BRD-K18364651-001-01-5:10,CPC013_A549_24H:BRD-K18364651-001-01-5:10,CPC013_ASC_24H:BRD-K18364651-001-01-5:10,CPC013_HA1E_6H:BRD-K18364651-001-01-5:10,CPC013_HCC515_6H:BRD-K18364651-001-01-5:10,CPC013_HEPG2_6H:BRD-K18364651-001-01-5:10,CPC013_HT29_6H:BRD-K18364651-001-01-5:10,CPC013_MCF7_6H:BRD-K18364651-001-01-5:10,CPC013_MCF7_24H:BRD-K18364651-001-01-5:10,CPC013_NEU_24H:BRD-K18364651-001-01-5:10,CPC013_NPC_24H:BRD-K18364651-001-01-5:10,CPC013_PC3_6H:BRD-K18364651-001-01-5:10,CPC013_PC3_24H:BRD-K18364651-001-01-5:10,CPC013_SKB_24H:BRD-K18364651-001-01-5:10,CPC013_VCAP_6H:BRD-K18364651-001-01-5:10,CPC013_VCAP_24H:BRD-K18364651-001-01-5:10,ERG014_PC3_24H:BRD-K18364651-001-01-5:10.0972,ERG014_PC3_6H:BRD-K18364651-001-01-5:10.0972,ERG014_VCAP_24H:BRD-K18364651-001-01-5:10.0972,ERG014_VCAP_6H:BRD-K18364651-001-01-5:10.0972
2886,-0.0317821800709,0.140100002289,0.407400012016,1.19281935692,0.376588284969,0.0537666715682,0.191242307425,-0.164525404572,-0.893050074577,0.281006217003,0.0,0.161566704512,0.518670499325,0.934137582779,-0.800316870213,-1.65747714043,0.0759396925569,-0.00955560430884,-1.90019989014,-0.346433728933,0.191936522722
9261,0.414057016373,-0.537299990654,-0.212066680193,0.417167544365,-1.18894863129,-0.482333362103,-0.164463102818,-0.683735251427,0.764349997044,-0.174980998039,-0.367900013924,0.555466711521,-0.788354039192,-0.243009477854,0.260827243328,0.487424135208,-0.450727254152,1.45425820351,0.859549999237,0.130454182625,0.492884069681
8569,-0.0153499245644,0.6603500247,0.441766649485,1.13511252403,0.90592199564,0.00200001895428,-0.274155139923,-0.387239515781,0.168749988079,0.105321615934,-0.295449972153,0.87623333931,0.859538137913,1.31960868835,0.601389050484,0.272094905376,-0.326164454222,0.582723021507,0.496349990368,-0.105389416218,-0.0337585248053
3303,-3.61371278763,0.107150003314,0.225666671991,-0.693117141724,0.160743609071,0.0443999767303,0.668732643127,-0.090235054493,-0.660500049591,-0.735539078712,4.71189975739,0.2948333323,-0.0262486059219,-1.43156516552,0.122396267951,0.37591534853,0.435264050961,0.132158845663,-0.692800045013,-0.391990423203,0.106136627495
5331,2.75060653687,-0.111899994314,-0.667800009251,-0.336789488792,0.16193535924,0.459966659546,0.102120757103,-0.90003657341,2.26184988022,0.642234802246,-0.0528500080109,1.34400010109,1.47190093994,-0.623083353043,-0.13811121881,0.00510117039084,-0.48388749361,1.42925930023,-0.269050002098,1.09879899025,0.516879439354
5347,-0.365750581026,-2.9552500248,0.492833316326,0.204938277602,-0.75205129385,-0.935833334923,0.450760483742,-1.44302773476,-3.12387514114,-1.22173774242,0.0579999983311,-0.417633354664,0.309461712837,-0.0877323746681,0.970225155354,-0.782899916172,-0.131522655487,0.771370768547,0.302500009537,0.429210811853,0.618531942368
4638,0.596264958382,-0.377799987793,1.24553346634,-0.276586830616,-0.668087422848,-0.465733349323,0.932294726372,0.106258660555,0.00172501802444,-0.877467095852,-0.489300012589,0.0407333374023,1.14715707302,0.464388072491,-0.3248000741,-0.0406942665577,0.400852799416,1.11743617058,0.264400005341,1.05754137039,-0.66746032238
2264,2.36654520035,-0.45015001297,0.812800049782,1.63132667542,-0.429045379162,0.604900062084,-0.0814879611135,0.00492478907108,0.173099964857,0.808017969131,0.440850019455,0.346899986267,-0.119862392545,0.340834379196,0.147351861,0.808380901814,0.170401066542,1.11978673935,0.108600020409,-0.426687300205,-0.235715687275
1029,-0.15650177002,1.4985499382,-0.0814333409071,0.554422080517,-0.825168788433,-0.25023329258,-0.00286763906479,0.029247879982,0.0488999783993,-0.815141379833,0.134050011635,0.475433349609,-0.574529528618,0.0582558810711,-0.698522567749,0.33024430275,0.259723514318,-4.93466520309,1.11670005322,-0.291104793549,0.0360560715199
1027,0.262222737074,0.84350001812,0.219599992037,0.382129222155,-0.451575040817,0.297433316708,0.502853393555,-0.631359398365,-2.4625248909,-1.60758984089,0.292299985886,0.25296664238,-0.0811695158482,0.25099414587,0.98637765646,-1.06630194187,-0.436280071735,-0.632715284824,-0.151550024748,0.552786231041,0.144914656878
2597,-1.55349671841,-4.83174991608,-0.318599998951,0.730083823204,-6.40649013803e-05,-3.3333315514e-05,0.388240963221,-0.344191938639,-0.356299996376,-0.000176827830728,0.328850001097,3.12486696243,-0.262421071529,-0.000180434508366,0.512349665165,-0.000228128876188,-0.000199270667508,0.0,0.0,0.0,-0.372050523758
55847,-1.73069036007,-0.797000050545,0.339366644621,-0.31454128027,0.862440109253,0.545466661453,-0.0355525612831,0.761245667934,1.76529991627,0.679470539093,-0.243900001049,1.00030004978,0.337160855532,0.350180566311,-0.0263558477163,0.198181420565,-0.304212123156,0.058255597949,0.222900003195,-0.440976589918,-0.599438965321
25803,0.0711510181427,1.21615004539,-0.0413000062108,0.678415894508,0.960430264473,-0.0682666748762,-0.110723048449,0.40751516819,0.621700048447,-0.23582649231,0.0090499818325,-0.131099998951,-1.10636758804,0.429780006409,0.496700376272,0.143855258822,-0.172482699156,0.493211477995,-0.306699991226,-0.233934476972,-0.568702995777
3480,-0.0737701058388,-2.78250002861,-0.0577999949455,-0.643333137035,-0.798533797264,-0.525966644287,-0.572511255741,0.187886208296,-0.891749978065,-1.18329334259,-0.901499986649,0.305066674948,0.150442570448,0.455002307892,0.251841455698,-1.63084602356,-0.148889034986,0.142377585173,-0.953199982643,-0.268553376198,-0.265891760588
2946,-0.916861772537,1.06099998951,0.338533341885,0.0653687119484,0.687177956104,0.77976667881,-0.828048706055,-0.77124774456,-0.793274998665,0.257691651583,-0.361249983311,-0.526166677475,-0.267351567745,0.136422738433,0.446467399597,-0.899261236191,0.676702439785,-0.550437092781,-0.915499985218,-0.429764986038,-0.112926155329
9517,-1.60525715351,2.60435009003,-0.364500015974,0.474429011345,-0.51832306385,-0.496133357286,-0.510383963585,-0.101071000099,-1.17582499981,-0.643729031086,-1.86989998817,-0.471833348274,-0.821921050549,-0.513802409172,0.370052725077,-1.45905911922,-0.043758481741,-0.0799151360989,-0.987999975681,0.028484031558,0.0568193532526
25987,1.20374143124,-1.21615004539,-0.238866657019,-0.0305311307311,-0.752352654934,0.422599971294,0.0174403265119,0.035825252533,0.939225077629,-0.685445606709,-0.499450027943,0.570299983025,-0.308430016041,-0.710876047611,0.223007962108,-1.03612005711,-0.715788125992,-0.213044032454,0.151649981737,0.377537369728,0.040125336498
23670,0.944890856743,-0.959100008011,0.310600042343,-1.17827010155,-0.19377450645,-0.491666674614,-0.382239609957,0.122135460377,-0.329450011253,0.18767079711,0.111100003123,-0.665500044823,-0.228952527046,-0.140374064445,-0.31761097908,-0.362310469151,0.191949248314,-1.06129956245,-0.537750005722,-0.106547549367,0.195231631398
11182,-0.590489506721,0.752550005913,0.489266693592,1.00377893448,0.284809619188,-0.25583332777,0.0374009311199,0.172623857856,0.661824941635,0.251053273678,0.0897499993443,-1.04693329334,-4.87852478027,1.12232911587,-0.72376447916,0.273421227932,0.128134638071,-0.346768796444,-0.216350018978,-0.158750712872,-0.365372985601
2146,-1.32821035385,-1.25964999199,0.00703331828117,0.345519483089,-1.04583895206,-0.525533378124,-0.15370836854,-0.832766413689,1.93272519112,0.300764143467,-0.490249991417,-0.125400036573,-0.629948079586,-0.329329848289,-0.186000064015,-0.396195352077,-0.972823560238,0.849237203598,0.208049982786,0.42775914073,0.824878454208
3385,0.0403202176094,-2.44404983521,0.394066691399,-0.646141648293,0.00622940063477,0.374466717243,0.317990988493,0.608992755413,0.135250002146,-0.365847170353,-0.433000028133,-0.204866677523,0.338746130466,-1.07276749611,0.54387140274,-0.437631875277,0.751742899418,-0.732676208019,0.0267499983311,0.390358716249,0.267308115959
5261,-0.461969554424,1.62734997272,0.344566702843,2.19485235214,1.34143090248,0.2200999856,-0.0641356110573,0.682541251183,-1.35810005665,0.486737012863,0.357950001955,0.458600014448,-0.477849304676,1.23796713352,0.0393877327442,1.12182700634,0.328478425741,-0.366603523493,-0.68314999342,-0.131517335773,0.196510657668
10765,1.01618123055,1.68274998665,-0.222699999809,0.501279115677,0.0397618710995,-0.289966672659,-0.610498964787,1.02156019211,0.0453999936581,0.0756840109825,0.581449985504,0.190233334899,-0.0560980141163,0.644447386265,0.16869661212,0.917025029659,0.699464559555,0.387353539467,-0.234500005841,-0.636959075928,0.200362101197
25839,-2.56831169128,-1.72890007496,0.337633341551,-0.708222329617,-0.188306868076,-0.0752999484539,0.498862743378,-0.226089984179,-0.530175030231,-0.213495105505,0.732599973679,-0.480100035667,0.544925868511,-0.952981352806,-0.110937833786,-0.519585192204,-0.359064906836,-0.450333356857,-0.142100006342,-0.2325335145,0.756339073181
4172,1.52160060406,0.32515001297,-0.0875333249569,0.489711225033,0.37982404232,0.157499998808,-0.00824983417988,-0.0485224574804,1.08997488022,1.12948489189,0.540449976921,0.177233353257,1.17373669147,0.110956281424,0.388134986162,-0.00141293555498,0.593704342842,0.23571960628,0.533800005913,0.221370905638,0.907172739506
23161,1.87783920765,1.49469995499,0.676366686821,0.613051056862,0.522624909878,0.134266674519,-0.0265342220664,-0.246131643653,-0.120324984193,0.247427836061,0.170350000262,0.721833348274,-0.578858733177,1.09690117836,-0.355198562145,-0.0244098510593,-0.1591950804,0.0730100870132,-0.508800029755,-0.644705116749,-0.0679714530706
10298,0.549597501755,-2.27049994469,0.175233349204,2.70186161995,-0.207296043634,-0.32923334837,-0.1095238626,-0.753961920738,0.651824951172,0.232027426362,0.65674996376,-0.405533343554,-0.723243534565,-0.491108238697,0.565945863724,-0.498276650906,-0.400550484657,0.351408302784,0.678699970245,0.289267718792,0.587415099144
1802,-1.28410232067,-2.18945002556,-0.038466680795,0.0154081583023,0.204549208283,-0.499933421612,-0.42429047823,0.134418964386,-1.14272499084,-0.716623723507,-0.0736500024796,0.520166695118,0.0369301177561,-0.418379485607,0.252175986767,-0.139285996556,0.0993787050247,0.043701171875,-0.0327000021935,0.225575894117,0.411849528551
58533,0.100960493088,-1.67510008812,-0.299099981785,-1.55581474304,-0.108168207109,0.21519997716,0.636963963509,-0.091242685914,0.456575006247,-0.255834907293,0.938599944115,-0.359233319759,0.14425586164,-0.99225383997,-0.372987508774,-1.00203680992,0.104187704623,-0.709514975548,-1.00150001049,0.0372230485082,0.257901191711
147179,-0.0739414691925,-1.59205007553,-0.385433375835,-0.543824672699,0.185058161616,0.0915666818619,-1.17834818363,-0.910958230495,0.625425040722,0.327495783567,-1.10855007172,-0.00386664271355,-0.604791760445,0.0339377224445,-0.338052481413,-0.00174737349153,-0.653503537178,-0.377002298832,0.167800009251,-0.30092099309,0.33568957448
29937,1.89285039902,-1.64580011368,-0.548500061035,-1.0530769825,0.419294267893,0.0364666581154,0.757292747498,-0.30031773448,0.914950013161,-0.0525547116995,0.301099985838,-0.50620007515,0.56090348959,-1.07759952545,-0.814258575439,-0.841870844364,-0.747674286366,-1.01066374779,-4.66275024414,0.415273845196,0.708388209343
6184,-3.08418631554,-1.20574998856,-0.536100029945,-1.08421695232,-0.261149823666,0.12239997834,0.393606960773,0.20817553997,-1.09612500668,-0.0104637835175,0.306400001049,-0.185266673565,0.749829649925,-0.708680808544,-0.425748348236,-0.251640826464,-0.178665190935,0.947374880314,-0.646300017834,-0.0105317533016,0.0754909515381
9854,1.98097705841,1.47109997272,-0.592900037766,-0.0973062887788,-1.38539969921,1.0232000351,-0.358932733536,0.548734903336,-0.704750001431,-0.35214048624,0.567000031471,-0.501566708088,-0.95809340477,-0.518584787846,-0.750396251678,0.773099124432,0.0695947036147,-0.610268712044,-0.584999978542,-0.56743812561,-0.0289592109621
2553,0.976915001869,-1.76390004158,-0.185766652226,0.919932663441,-0.0313855409622,-0.322066664696,-0.136859834194,-0.232119739056,-1.72925007343,-1.94182956219,-0.38529998064,-0.571099996567,-0.64890140295,-0.0874365642667,-0.725953221321,-0.102529861033,0.419840306044,-0.455220669508,0.273699998856,0.696865797043,0.568060100079
5440,-1.81358361244,0.81994998455,-0.101533330977,1.27942085266,0.85013282299,0.0433333441615,-0.901164650917,0.723617494106,-0.0900500416756,-0.156622394919,0.521399974823,-0.0127000212669,1.0907355547,-0.457134723663,-0.23756274581,0.311529815197,0.120511807501,-0.157067269087,-0.567849993706,0.262493252754,-1.40253293514
54623,-0.0885691642761,0.0896000042558,-0.0883999913931,0.757881879807,0.571238636971,0.23766669631,0.230183243752,0.182967603207,-1.02795004845,-0.256619870663,0.611550033092,-0.861500024796,0.564776182175,1.01723456383,0.286987364292,0.00366037990898,0.691552400589,0.852841258049,0.265850007534,-0.39473170042,-0.511626124382
9533,1.21909546852,1.17755007744,-0.45039999485,1.16230404377,1.18586349487,0.357366681099,0.605653047562,0.135539352894,-0.0686249732971,-0.0266174357384,-0.414700001478,0.0931666493416,-0.041729491204,0.721296787262,0.146747097373,-0.261793673038,-0.799397528172,0.480205118656,-0.455099999905,-0.494087696075,-0.228057458997
8607,-1.8284535408,-1.34205007553,-0.0487999916077,0.254494220018,-0.692475140095,-0.185066670179,0.61515802145,0.264207720757,-1.92959988117,-0.222272351384,-0.30940002203,0.538266658783,-0.925969958305,0.222259223461,-0.601994454861,0.267762690783,-0.287226349115,1.1455039978,-0.766700029373,0.294667720795,-0.106887862086
207,-0.514753699303,-1.2160500288,0.367600023746,0.349007964134,-0.797978401184,-0.699566662312,-0.105078727007,-0.222386941314,0.332750022411,-0.506966948509,-0.730650007725,-0.0863000154495,0.324244499207,-0.146528273821,-0.823132455349,-0.365073412657,-0.445228248835,0.647373437881,0.583249986172,0.265296757221,1.37666463852
26054,-0.137835994363,0.856750011444,-0.481766670942,-0.82247954607,0.142391681671,-0.438833355904,-0.352600693703,-0.0337146520615,-1.38452506065,0.511454820633,0.743099987507,-0.272599995136,0.673575341702,-0.245843693614,-0.218655481935,-0.379939764738,0.575205206871,-1.29829525948,-0.873399972916,0.308049082756,0.222231805325
10682,1.34495949745,-0.208399996161,-0.622933387756,-0.767414331436,-0.565086483955,0.492300033569,-0.0103487148881,0.538555800915,-0.402599990368,-0.695753931999,0.0180500149727,0.0614666640759,0.167122885585,-0.569013595581,-0.539399027824,-0.897863447666,0.121650651097,-1.56221914291,-0.216649979353,-0.379379689693,0.19063411653
8573,-0.585606873035,-0.687299966812,-0.398600041866,2.59938979149,-0.865272700787,-0.887533307076,0.464737594128,0.689925014973,-0.410750001669,-0.51381611824,1.74339997768,-0.206300020218,-0.200565099716,-0.341390818357,-0.0139412283897,0.152681693435,-0.120132744312,-0.435000538826,0.510399997234,0.662423729897,1.08600533009
23378,0.26342946291,-0.375699996948,0.508133351803,0.573397040367,-0.0761773437262,0.0566999912262,-0.0591035857797,0.176365479827,0.483674973249,0.91138035059,-0.198149994016,-0.565500020981,-0.579214572906,-0.474023580551,0.177601784468,3.58530068398,-0.110812157393,-0.727711200714,-1.64715003967,0.0962939113379,0.772684156895
8553,0.345264792442,-0.254299998283,-0.442266643047,0.393697500229,-0.800521790981,-0.0314666628838,-0.212336912751,0.0761363208294,0.213924974203,0.34804341197,-0.503749966621,-0.560466647148,0.195459932089,0.0300489664078,-0.215430289507,0.646007657051,0.31525439024,0.38540828228,0.128149986267,0.244543120265,0.449677914381
622,-1.02866244316,0.222449988127,-0.515233397484,-0.102338828146,0.5269343853,0.199799999595,-0.308899223804,0.187553197145,0.562449932098,-0.619374871254,0.471500009298,-0.504866659641,-0.427720665932,0.0112660229206,-0.447234451771,-1.2186563015,-0.0668535232544,-0.35464400053,-0.53569996357,0.712882518768,0.759796917439
9467,0.827220678329,1.54600000381,0.486233323812,1.17358851433,1.00727963448,0.207700014114,0.279564261436,0.271111249924,-0.23860001564,-0.776276886463,0.158749967813,-0.377266675234,0.0460313409567,1.28164589405,-0.126202270389,0.614484071732,0.0967762991786,1.02976918221,-0.331950008869,-0.559160709381,-0.467885911465
5525,-0.291853070259,0.62064999342,-0.151566699147,-0.732573330402,-0.282145917416,0.230233341455,-0.472022265196,-1.02492582798,1.36637496948,-1.08810949326,-0.102949999273,0.37809997797,0.401318848133,-0.759800851345,-0.609931468964,1.1604667902,-0.645743489265,-2.45744180679,-0.000699996948242,0.366503000259,-0.0190557986498
256364,-0.829451203346,0.519150018692,0.53769993782,0.175094902515,0.409920990467,-0.952566683292,-0.0710783153772,0.222092017531,1.01729989052,-0.456160902977,0.131599992514,0.0878333449364,-1.07937788963,-0.336191892624,-0.584809720516,-0.35562697053,-0.191222220659,0.908707618713,0.700899958611,-0.0924897938967,-0.0334612466395
332,-0.836258947849,-1.1468000412,-0.344500035048,-0.775404155254,-1.14532220364,-0.747799992561,-0.207668438554,0.082697480917,-0.00504998862743,-0.251932382584,-0.626399993896,0.0192333385348,-0.108529195189,-0.743459820747,0.41013610363,-0.935015320778,-0.341383099556,-1.448969841,0.375949978828,0.682111740112,0.840687632561
2058,-0.242541283369,-0.813300013542,-0.399033367634,-0.949776232243,-0.714628696442,-0.306166648865,-1.11716032028,0.0840738415718,-1.13850009441,-0.466134727001,0.662549972534,-0.34293332696,0.462319940329,-1.0379691124,-0.214433059096,-0.256212055683,-0.616962552071,-1.24035608768,-0.717199981213,0.0313493870199,0.278510242701
7849,-1.32152307034,1.10115003586,-0.549533367157,0.637325406075,-0.574778318405,-0.399200022221,-0.409485012293,0.778013765812,-0.0516999959946,0.237853854895,-0.08109998703,0.92769998312,0.304280728102,0.247664496303,0.258035749197,0.540567755699,-0.391898602247,0.71237039566,-0.897799968719,0.129868209362,1.00714075565
23244,0.0349200963974,0.21495001018,-0.336900025606,-0.645869374275,-3.80632925034,-0.652633309364,-0.616763055325,0.710521697998,0.618950068951,0.0695772692561,0.711500048637,0.166800022125,0.651898860931,-0.869379937649,-0.118885323405,-0.935302913189,0.65929800272,-1.1155667305,-1.76289999485,0.322514265776,0.577372133732
7494,0.370316982269,-0.252499997616,0.433766692877,-1.40426242352,0.00380189158022,-0.729500055313,-0.40979886055,0.248050540686,-0.196624949574,-0.71889257431,-0.605499982834,-0.866633355618,0.819014370441,-1.08498060703,0.0406096875668,-1.27445840836,-0.372892051935,-0.945376873016,-0.540999948978,0.112828738987,-0.0394528731704
4836,-1.49005484581,0.518750011921,-0.139999985695,-0.530399680138,0.803853034973,0.111599951982,-0.130211949348,0.185771495104,1.06075000763,-0.127432331443,0.103349983692,-4.19280004501,0.0882818847895,0.517210304737,-0.112578332424,0.120465189219,-0.287493228912,0.632071018219,-0.0992499887943,-0.174088358879,0.0034590838477
23647,-2.50342130661,-1.81499993801,0.184833317995,-0.48181438446,-0.94481742382,-0.563533365726,0.0500635281205,-0.0564815104008,-0.1066750139,-0.676220118999,-0.784449994564,-0.453266650438,0.25217205286,-1.15520596504,-0.719687819481,-0.852234899998,-0.369914025068,-1.02746093273,0.899850010872,0.177380561829,0.737014055252
10617,-1.76806676388,-1.55509996414,0.46576666832,-1.03792762756,-0.613909602165,0.040533348918,0.692351698875,0.435260385275,0.998824954033,-0.856926441193,-0.16629999876,0.0744666755199,2.32331371307,-0.871209025383,-0.791378796101,-0.646637558937,0.357854574919,-0.487732887268,-1.04005002975,0.79449236393,-0.0058993017301
2184,1.14292049408,0.320899993181,-0.135833352804,-0.529532968998,-0.287758111954,-0.156500011683,0.495357304811,-0.0845009088516,0.416824966669,-0.174889206886,-0.0689000040293,0.970133304596,0.719710290432,0.0503501296043,0.271138399839,-0.469378173351,-0.148470118642,-0.262494504452,0.350749999285,0.261129409075,0.303089916706
5355,-1.20485210419,1.60695004463,0.457666635513,0.549274981022,0.600508630276,0.272000014782,0.200057014823,0.728984057903,0.612325012684,0.419613540173,0.244099974632,0.453233420849,-1.30992794037,-0.515933811665,0.112452059984,0.465593636036,0.0219971239567,-0.0350640416145,-0.308950006962,-0.280670046806,-0.0848256796598
6659,-0.879596710205,-0.480650007725,0.378833353519,0.861344575882,-0.304578781128,-0.26836669445,-0.369673192501,-0.314604520798,-0.385949999094,-0.958580315113,-2.53710007668,-0.127233326435,-0.11793910712,-0.720138132572,-0.138416975737,-0.862153351307,-0.0706818401814,-1.1192111969,0.299899995327,-0.113068982959,0.0602619424462
7016,1.40734696388,1.23114991188,-0.342566668987,0.941512107849,0.174485743046,0.510866701603,0.538684010506,-0.0562286227942,0.0347499884665,0.32364410162,-0.807299971581,-0.504533350468,0.960466504097,0.865184426308,-0.118225365877,0.361228317022,0.552963674068,0.427199363708,0.0546000003815,-0.40137475729,-0.735716700554
90861,-1.83084177971,-1.47024989128,0.0220333337784,-0.729352653027,-2.21931958199,-0.547833323479,0.41015124321,-0.000824903137982,-1.05554997921,-1.72775757313,0.27294999361,-0.520033299923,0.623674750328,-1.17614126205,-0.282954275608,0.466096073389,-0.219877839088,-0.828886389732,-0.150200009346,-0.0957075506449,0.206000134349
10670,-1.50290894508,-1.65374994278,-1.50923335552,-0.363474458456,0.0925910323858,-0.859600067139,-0.725137710571,1.49153637886,-0.941150069237,-1.06395447254,-0.357050001621,-1.25730001926,-0.524251103401,-0.0300785638392,-0.950784623623,-0.0702669024467,-0.503223896027,0.714595079422,-0.984549999237,-0.259557723999,-0.530005216599
79071,-0.286562472582,1.06854999065,0.175200015306,-0.682437062263,0.774781107903,0.489633351564,-0.388819426298,0.94729077816,0.978875041008,-1.81381750107,1.43650007248,-0.571033298969,0.383404493332,0.122961692512,-0.562210977077,0.189624726772,0.58173841238,0.0806935429573,-1.81169998646,-0.465268552303,-0.284058094025
64746,-0.268222928047,-0.370849996805,-0.314200013876,-0.805364012718,-1.26475000381,0.0955666601658,0.415709227324,-0.0782202333212,0.741400003433,-0.0374386273324,-0.13520000875,0.714600026608,-0.774953782558,-0.697481811047,-0.972135543823,-0.697649121284,-0.30684864521,-0.271501690149,-0.151250004768,-0.0170733891428,-0.295603126287
5366,-0.632840394974,0.162699997425,-0.705766677856,0.622137725353,0.294178247452,0.381666690111,1.61008262634,0.609793782234,1.64007496834,0.0922794789076,0.0582499802113,-0.480933338404,-1.4089140892,0.275789380074,0.0457708984613,0.794195950031,0.626754403114,0.183717399836,-0.28180000186,-0.459710657597,0.285733312368
11344,-3.96260690689,-1.30240011215,-0.135366678238,-0.30380448699,-0.671504616737,0.256633341312,-0.247016638517,-0.330001294613,0.402374982834,-1.31680619717,-0.117800012231,-0.0729333311319,-0.598254323006,-0.987166643143,-0.217319563031,-0.62834405899,-0.0404881089926,-0.559854030609,-3.11904978752,0.00713419914246,0.438093006611
10013,1.35520207882,-1.36619997025,-0.340299993753,-0.328317284584,-1.06088733673,-0.399333357811,0.0330862924457,0.129444092512,-1.06735002995,-0.150262132287,0.151849985123,-0.691233336926,-0.630810678005,-0.424145817757,-0.681773126125,-0.414170324802,-0.715582191944,-1.12748432159,0.31194999814,-0.341807186604,0.62273144722
5829,-0.0354607105255,0.0630000084639,-0.284799993038,1.45179820061,0.131010353565,-0.284366667271,0.714948654175,-0.242608398199,1.0326499939,-0.469901919365,0.000650000059977,0.81473338604,0.725648760796,-0.634591042995,0.688506007195,0.00618378305808,-0.838785350323,-1.09604096413,0.647400021553,0.568158984184,0.219094067812
5257,0.953945636749,0.00994999706745,0.121633335948,0.16658064723,-0.0237570926547,-1.15823340416,0.42004647851,-0.581467866898,1.61277496815,-0.687537372112,1.15935003757,1.93513345718,0.184262230992,-0.340689241886,-0.677855491638,0.148613408208,-0.24085046351,-0.508525073528,0.286549985409,0.445077478886,0.529362380505
22794,-1.63307952881,-2.39720010757,-0.0341333337128,-0.33316463232,-0.778594136238,-0.501066684723,-0.385575890541,-0.336414992809,1.04597496986,-1.67495417595,-0.280950009823,-0.0171333402395,-0.547072768211,-1.11467885971,-0.245947569609,0.0571685954928,-0.628866076469,0.480742275715,0.0959999859333,0.34148901701,0.58201944828
9761,-0.623768389225,-2.39190006256,-0.220466673374,-0.93741363287,-1.14167618752,-0.766533374786,-0.244488105178,-0.271499156952,0.534274995327,-0.857338905334,0.195600003004,-0.396600008011,1.04712760448,-0.0586627647281,-0.0333653986454,-0.475613951683,-0.842655658722,0.550175428391,-0.743550002575,-0.191176131368,0.343125522137
23326,-1.4150005579,-1.98495006561,-0.368733376265,-1.16431200504,-1.37665247917,-0.234900027514,-0.0139435082674,0.120505258441,-2.8920750618,-0.267175465822,-0.0181999988854,0.144133344293,0.292653441429,-1.0031286478,-0.793453276157,-0.568022847176,-0.803515315056,-0.119855500758,-0.307900041342,0.340105473995,-0.790204644203
10972,0.288977980614,-0.65775001049,-0.0669666603208,-0.397186726332,-0.631779432297,-0.403366655111,-0.445523887873,0.350406825542,-1.69195008278,-0.0669304057956,1.15009999275,0.649633288383,-0.136007770896,-1.02699530125,-1.23352658749,-1.04807758331,0.197335720062,-1.44547951221,0.126000002027,0.42837023735,0.421782910824
10523,-2.25864028931,-1.73275005817,-0.687066674232,-0.582455039024,-1.44777929783,-0.160499989986,0.0246318727732,-0.722765088081,-0.539474904537,-0.0769489407539,0.194349974394,-0.0154666751623,0.0807886123657,-0.991312682629,-0.515288472176,-0.399329185486,-0.395667850971,0.808196306229,-0.949200034142,0.353449255228,0.530978381634
79090,0.360638201237,0.483799993992,-0.776766657829,-0.174994722009,0.718310832977,0.247333332896,0.201072379947,0.461627811193,0.992524981499,-0.469261556864,0.481199979782,0.311633348465,-1.11966598034,-0.140953361988,-0.013018026948,-0.639802455902,-0.62397557497,0.269968390465,-0.265450000763,0.264259517193,0.575274884701
27032,-0.262932002544,1.60885000229,-0.127366662025,-1.09130990505,-0.0412339270115,-0.252166688442,0.21142411232,0.0582279264927,-0.0197499990463,0.360945940018,0.175950020552,0.889200031757,-0.199558317661,-0.207532823086,0.0913643985987,0.0835208371282,-0.157292202115,0.31024864316,-0.123350001872,0.116190768778,-0.377963542938
9097,-0.487367510796,2.13324999809,-0.168033331633,-0.343755781651,0.947615742683,0.594566702843,-0.407999038696,0.496746003628,0.920875072479,0.340744704008,-0.3179500103,0.833166658878,-0.851123571396,-0.642855703831,-0.116830289364,0.931938230991,-0.641076087952,1.05421280861,-0.0375999957323,-0.200035095215,0.162988811731
10513,1.37630307674,1.43569993973,-0.0190666764975,-0.87121617794,0.0606006793678,-0.614733338356,-0.368261426687,0.112147420645,1.43912494183,-0.362260222435,-0.00145000219345,-0.245199993253,-0.528522729874,0.533096671104,0.541527152061,-0.662935137749,0.91937738657,-0.469910919666,-0.979750037193,-0.235158637166,0.235286206007
1891,-2.33533334732,-0.37030005455,0.609600007534,1.20550870895,0.719568967819,-0.170300036669,0.0601629652083,0.621315956116,-1.77817499638,0.189430430532,-0.498699992895,-0.581033349037,0.791767120361,1.25963258743,-0.883303582668,0.739712357521,-0.131632342935,-0.181132346392,0.336999982595,0.134867206216,-0.245312571526
3066,-1.38585853577,0.405400007963,-0.449200004339,-1.30727577209,-0.473937898874,-0.100299999118,0.287153512239,-0.343551933765,1.22067499161,-0.410293191671,0.88924998045,-0.0547666251659,-0.151121214032,-0.724274396896,-0.32129406929,-0.877128899097,0.0958861783147,0.506506323814,-0.201700001955,0.417483359575,0.271222352982
9801,-1.21175527573,-1.01970005035,0.0896333456039,-1.11722111702,-0.302687704563,0.0271666944027,-0.0395392328501,1.02238929272,1.62587499619,-0.037143856287,-0.204449996352,-0.185533329844,0.288926303387,-0.208143875003,-0.176740050316,-1.11356675625,0.967586398125,-0.209561318159,0.302799999714,0.830763101578,0.34010335803
