rid,CRCGN001_HA1E_6H:BRD-A61273891-001-01-6:10,CRCGN001_HA1E_24H:BRD-A61273891-001-01-6:10,CRCGN004_HA1E_24H:BRD-A61273891-001-01-6:10UM
4016,1.0144315958,-0.204263463616,-0.924856543541
4651,0.367055505514,-0.608019888401,-0.859329819679
3988,-0.225680366158,-0.53779488802,0.329817891121
26227,-0.619125366211,0.506833851337,-0.602369010448
7982,-0.651397943497,-0.554707586765,-0.701522052288
3551,0.66118657589,1.12016642094,0.929318964481
5108,-0.781184256077,0.660474061966,-0.605012357235
8870,0.462262272835,0.0385531783104,-0.744165837765
2195,0.285749971867,-0.232200086117,-1.02574193478
8731,-0.370740115643,0.626331686974,-0.133784011006
1956,-0.295943975449,-0.310315430164,-0.70930069685
10276,-0.571373164654,0.0881213471293,-1.07483947277
1666,0.452848732471,-0.182380795479,0.224246397614
4864,0.0246023647487,-0.776120662689,-0.0845368802547
4232,0.259467184544,-0.656887888908,0.301517099142
5050,-0.168941617012,0.605757594109,-0.259630739689
813,-0.0916864871979,-0.649385273457,-0.40893805027
3964,0.0474936887622,-0.775255858898,1.09798943996
26020,-0.302403301001,0.229757457972,0.51868647337
481,-0.588521420956,0.613910853863,-0.0494064390659
5019,0.16716684401,-0.149754241109,0.360684931278
291,-0.219155013561,0.125543475151,0.556101977825
10973,-0.715171873569,0.316516667604,-0.649715423584
9697,-0.0938260257244,-1.03891456127,-1.5330132246
5831,0.319162398577,-0.241713792086,-0.871744513512
8202,0.0952907055616,-1.06245422363,0.206600174308
57804,0.0246627740562,-0.497835189104,1.88421738148
5566,0.14497821033,-0.736545801163,0.426490545273
57149,0.438746422529,-0.280713796616,1.14996886253
7416,0.0735028535128,1.04464948177,0.441584378481
10174,0.0227555781603,0.150837942958,-0.43329679966
6676,-0.0336678400636,0.4727832973,1.73550987244
8884,-0.0188177414238,0.353304326534,-0.278978019953
5997,0.12874224782,1.80207896233,-0.0890547484159
57147,0.530806541443,-0.359132409096,0.879881203175
6909,-0.321666091681,1.01266598701,0.468202710152
9093,0.000166595884366,4.96602078783e-05,-2.10582590103
23142,-1.21842598915,-0.132561609149,0.236304789782
8444,0.291647255421,0.16173966229,0.884128212929
11232,-0.692532300949,-0.239024549723,-0.321013629436
27095,0.00952106714249,0.156035900116,-0.149160668254
10732,1.77192008495,-0.236654892564,-0.619037508965
23029,0.28132212162,-0.100095666945,-1.57781922817
9270,-0.245815232396,-0.237094640732,0.0121081406251
47,-0.265614300966,0.622071385384,-0.637854576111
5889,0.380517691374,-0.490404546261,0.420989781618
8243,0.0105822179466,0.105144098401,-0.412328958511
10730,0.148189723492,0.138029396534,-0.461574345827
30,1.3870203495,0.453566104174,1.35586237907
7466,0.537377119064,-0.322337776423,0.714012563229
89910,0.369988739491,-0.473975241184,0.735931098461
56654,0.0449737906456,0.616036236286,0.868576288223
501,0.303230166435,0.070628926158,-0.56740874052
5438,-0.457738995552,0.563748300076,0.251889646053
26993,0.450232744217,-0.0741481333971,1.35836422443
55111,0.0500669330359,0.661478042603,0.387474805117
8520,-0.345719635487,-0.61441808939,0.00685480143875
10146,-0.00332779064775,0.759500861168,-0.341138482094
7165,0.230711758137,0.258890926838,-0.824833154678
55011,0.226570293307,0.19936466217,0.147825822234
6461,0.146045699716,-1.84693861008,-0.481670707464
10813,-0.19365593791,-2.16122984886,-0.690508008003
80746,0.195118457079,0.504362285137,-0.162489295006
10434,0.46173492074,0.219422996044,-1.06555485725
5607,0.942016541958,0.070419460535,0.826522409916
22827,0.00625923136249,0.224655613303,-0.348311305046
51635,0.519074380398,-0.33343949914,-0.0542408786714
84159,-0.102307580411,-0.229454562068,-0.574168562889
3508,1.17497217655,-0.452889949083,-0.0502005107701
84890,-0.0801579803228,0.344318836927,0.0823688432574
79600,-0.175970837474,-1.71225786209,0.403686404228
8574,-0.245653390884,0.561497867107,-0.00122266216204
5529,-1.45039188862,-0.244214087725,-0.00672068167478
3909,-0.230226695538,0.529609680176,-0.377306222916
9637,-0.111928023398,0.00380472838879,0.198360010982
8518,-0.480464756489,-0.236761823297,0.898268401623
6443,0.146380066872,0.547712504864,-0.198838397861
58478,-0.359002411366,-2.38684821129,-0.333945602179
4850,0.199876844883,-0.323015153408,1.12614560127
23210,-0.133914813399,0.917059898376,-0.324482440948
54733,-0.0565164647996,0.197994530201,-0.783331573009
55129,0.563640236855,-0.087285451591,-0.547929108143
10273,-0.0336356572807,0.546205043793,-0.108610399067
572,0.589176595211,-1.05579900742,0.527495443821
5716,-0.221523851156,1.09001636505,-0.41943436861
22841,1.82843017578,0.480873525143,1.83748912811
2356,-0.150289133191,0.159186810255,-0.308664798737
6050,0.627805233002,-0.04381506145,0.624588906765
64422,0.178666353226,-0.327219635248,-0.335225701332
8837,-0.637089848518,-0.539193809032,-0.607480823994
55127,0.111616641283,1.07420182228,0.542888045311
23335,0.132156655192,-1.31054985523,0.357057631016
10270,0.327095746994,0.0721239745617,2.20683431625
6509,0.406614601612,-0.283560156822,-0.446998804808
83743,-0.309114664793,0.0135764926672,0.665165364742
6772,-0.625852882862,0.551078557968,0.476957768202
22887,0.154221534729,0.280898451805,0.631151735783
51001,0.280202537775,-0.237089678645,-0.265679955482
26511,0.545746862888,-0.304703742266,0.034228425473
7874,-0.257048279047,0.404735863209,-0.838536381721
51070,-0.0552831143141,-0.34978890419,-0.822595536709
1738,-0.473701924086,0.37576726079,0.108546443284
3416,0.170761749148,-0.552568435669,-0.163252592087
9128,-0.26053160429,0.582971155643,1.46413731575
9833,-0.296706527472,0.982817351818,0.0632308721542
4088,0.208450108767,-0.678541302681,-0.42861443758
5018,-2.01207637787,0.602532982826,-0.176360353827
51375,0.0721526145935,-0.935504674911,-0.106574192643
55038,0.694791376591,-0.297177731991,-0.359356731176
23061,-0.481139153242,0.142023950815,1.21683812141
64428,0.27623963356,-1.42893135548,0.201819732785
11325,0.247626453638,-0.326633155346,-0.342573314905
9641,-0.0716336071491,0.813329339027,0.437022745609
23038,-0.0322857648134,0.640940546989,0.921942472458
57048,-1.31745278835,0.784450352192,0.510439157486
94239,0.040474139154,-0.0048554521054,-0.370634794235
51203,0.445204526186,-0.345706015825,0.426361829042
388650,0.146140322089,-0.689734876156,-0.197734221816
23039,0.0292216055095,0.954452753067,0.369091182947
55179,0.432911515236,-0.802603244781,0.223386004567
5827,-0.252586454153,-0.544596374035,0.123847991228
10245,0.475882321596,1.07459259033,0.84877872467
6813,0.917879879475,1.0556730032,1.14739096165
3251,-0.364399850368,1.16418635845,-0.243887275457
23212,-0.176235407591,-0.00662206858397,-0.734825253487
23536,-0.291451156139,-0.0537658780813,0.393724530935
51282,0.0911954045296,0.445931851864,0.250866085291
10227,-0.299476802349,0.56173568964,0.469194829464
50813,-1.04649662971,-0.057707414031,0.297428160906
51024,-0.40824303031,0.256499230862,0.082148604095
53343,-0.742198944092,0.368223547935,0.503983676434
1465,-0.521978139877,0.5934664011,0.294262737036
79006,-0.192759871483,0.266031622887,0.0585581809282
6988,1.3112487793,-0.0519492998719,-0.419404864311
11011,0.00449376460165,-1.50201094151,0.840366482735
23325,-0.0449833869934,0.545013964176,0.10963408649
10049,0.139020100236,-0.598373174667,0.503670871258
3157,0.294886082411,0.943080961704,-1.21111273766
200734,0.095988124609,-0.683935284615,0.288705915213
9053,0.256107777357,-1.23209834099,-1.85587370396
79094,0.267933398485,0.341203153133,0.146975547075
2778,-0.165378525853,-0.874680995941,-0.558088421822
54881,-0.0447450764477,0.8428170681,-0.752522528172
54807,-1.25142526627,-0.442575365305,-0.246737733483
323,-0.166792720556,-0.439299732447,-0.100854091346
26001,-0.553452670574,-1.00455224514,0.373772501945
10190,0.224904388189,-2.56043696404,-0.162586510181
9686,0.27524009347,0.233331233263,-0.507629752159
54915,0.0282672196627,0.75509005785,-0.0281485002488
23658,-0.303861707449,0.819498062134,-0.0847918614745
7750,-0.257260799408,0.685656249523,0.632304310799
79643,0.146164089441,-0.464237481356,-0.0783103182912
9488,-0.00772403925657,0.222622975707,0.162200659513
11200,0.471371561289,0.678412377834,-0.179139465094
65057,0.280669599771,-0.733825922012,0.600229978561
6832,0.196215778589,-0.775651693344,0.216156557202
23131,0.244208067656,-0.0822862833738,0.37383684516
10776,-0.358880460262,0.61054712534,-0.0549469143152
6253,0.669301092625,-0.435890287161,0.146142959595
79716,-0.100696370006,-1.51481974125,0.252493172884
29978,0.523051440716,1.20984089375,0.897247076035
9988,-0.305757343769,-0.337402462959,0.233095273376
10845,-0.162125170231,0.326141536236,0.471004635096
54957,-0.631615996361,-0.963530957699,0.779715955257
79170,0.356070160866,-0.358452677727,0.795081973076
10610,0.0428759679198,1.11245667934,0.493873953819
128,-0.11405736953,0.185110270977,-2.59045171738
51026,0.0218228474259,-0.710189044476,-0.49013659358
5498,0.144185334444,-1.16229307652,1.00839066505
124583,0.369618415833,-0.277745068073,0.423339396715
9455,-0.705430746078,0.085387147963,-0.171234235168
1212,0.0526972748339,0.305141150951,-1.49921166897
5255,-0.71653854847,-0.308670759201,0.157001793385
9448,-0.359199732542,1.8203496933,0.0550513714552
9924,0.44359844923,0.171227127314,0.31012108922
5480,0.0809124261141,0.986724853516,-0.215500459075
1983,0.769337177277,0.146691143513,-0.699937164783
56889,-0.573811590672,0.288662075996,0.497795432806
79080,0.533634543419,0.129260867834,-0.132221698761
9016,-0.716719031334,1.46161580086,1.54131937027
6915,-0.269697517157,-1.36811482906,0.363332241774
9709,0.228212103248,-0.219134256244,-1.36346316338
116832,-0.374986499548,0.658208966255,-0.349425911903
670,0.18596547842,-0.40659981966,0.770201742649
7867,-1.66136443615,0.0605984479189,-0.37662166357
79143,-0.00840719416738,0.0669460892677,0.398996263742
11284,-0.0452065840364,0.113919779658,0.682736337185
23443,0.459981322289,-0.775894284248,0.761466860771
51599,0.0678418204188,-0.34875190258,1.70216667652
5927,0.0915556699038,0.752236545086,0.554271221161
55793,-0.220416009426,0.976029276848,0.658507466316
5867,-0.629945337772,1.39288532734,1.10854876041
7866,-0.266233921051,0.0187479369342,-0.155139416456
25825,-0.0752622038126,0.204617187381,-0.219209238887
4067,0.369630247355,0.436148941517,0.982776165009
51015,0.230210781097,-0.457009613514,-0.51121109724
5891,0.0879286676645,0.878178656101,-0.363360196352
3300,-0.549900650978,0.291507303715,-0.0657322481275
64781,0.0955036431551,-0.825772404671,-0.19415563345
51056,-0.358011007309,0.0747621208429,0.0482944212854
8550,-0.385221511126,0.895518302917,0.282882481813
50810,-0.199069350958,-0.0651489198208,-0.911544859409
23011,0.682470262051,-0.587298870087,0.789272546768
11168,-0.428403019905,0.595565795898,0.188101261854
1385,0.400927007198,-0.740469157696,0.0664860606194
10150,-0.353791087866,-0.379213839769,0.197370022535
29763,0.941612482071,0.0383433438838,2.14891910553
9112,-0.749177575111,-0.550076246262,-0.396346747875
23499,0.0126506797969,0.358481526375,-1.03744888306
85236,-0.406664192677,0.0805326402187,-1.67119264603
5096,1.06240093708,0.650211691856,0.534221410751
55620,0.150439530611,-0.718623638153,-0.365362614393
5373,-0.0243793353438,-2.71158742905,-0.569442987442
51170,-0.663101136684,2.15724396706,-0.115229018033
54850,0.41770863533,-0.415626883507,-0.0674761459231
80349,0.0546822547913,0.409711897373,-0.0362234339118
355,0.597984135151,-0.0762937217951,0.0739715471864
1062,-0.510742485523,-1.68127083778,1.22725903988
8804,-0.00871440581977,0.745930790901,0.371092736721
80758,-0.0515935197473,-0.102158308029,0.0956408903003
375346,0.0695171356201,0.28284278512,1.87987852097
51385,0.850317120552,0.306929022074,0.780025362968
55748,0.056339059025,-0.641548514366,0.949197649956
10318,0.602287650108,-0.58131814003,-2.4754345417
54681,1.06358289719,0.066377773881,0.673976957798
7905,0.68380010128,0.489783465862,-0.0955924764276
28969,0.651283383369,1.14610278606,-0.187649235129
10668,-0.11414629221,0.278622806072,-0.200664356351
51005,0.177289009094,1.2909911871,-0.154747754335
8800,-0.0813940912485,-0.0892625153065,1.07144939899
54438,0.51994818449,-0.432543992996,0.524405837059
55825,1.86383628845,-0.323493361473,-0.370161831379
8835,0.349320471287,-0.659912526608,0.529144346714
64429,-0.257460922003,-0.481010228395,-0.318319857121
3682,-0.676625609398,-0.0123998820782,0.53222411871
10329,0.00940357521176,0.8260871768,1.41645956039
27109,-0.0935601368546,-0.200016573071,-0.159171625972
51335,-0.0147935077548,-0.498546868563,-0.253310859203
3202,-0.013604208827,0.836328625679,-1.18671691418
2896,0.198753744364,0.313333302736,0.200109317899
79902,-0.0850614756346,0.395604401827,0.604088306427
29083,0.321324527264,1.06625688076,0.920483708382
5747,0.0821686834097,-0.592267334461,0.849557220936
22905,0.0942036285996,0.650851488113,0.0454227998853
63933,-0.1593067348,-0.179254353046,0.304126650095
9847,-0.175744950771,0.610886394978,-0.394187122583
51021,-0.427642166615,0.731990396976,-0.515862464905
8996,-0.533743858337,-1.48566687107,0.464985907078
7376,0.803047716618,0.0502686500549,0.469234317541
5357,-0.788226425648,0.51676350832,-0.11387270689
56940,-0.165288805962,-0.893089950085,1.55256032944
6195,-0.136182278395,0.786315560341,0.289482831955
1633,-0.464604854584,0.173540607095,-0.263210952282
23321,0.107986077666,-1.8102991581,1.00349104404
51160,0.337764471769,-0.981890678406,-0.373690128326
55604,-0.302441865206,0.638777434826,0.0385520011187
2063,-0.0245535038412,-0.416468322277,-0.960329294205
54512,-0.813459098339,0.423627972603,-0.0563427619636
9124,0.660915791988,-0.264468103647,-1.4454536438
79174,0.112985707819,1.32367873192,-0.147107765079
23223,0.100442826748,0.711715638638,0.00679895933717
39,0.64758682251,-0.59892821312,0.518974363804
57215,-2.97952532768,-1.01552522182,-1.52542340755
1052,0.229407951236,-1.10335206985,0.447560608387
23139,-0.570957779884,2.31897854805,0.247614502907
79947,0.324384450912,-0.60420614481,-0.158917546272
4616,0.143664121628,0.0757775753736,-0.044119887054
9710,0.0451915934682,0.858048677444,0.564871609211
6990,-0.376798450947,2.71586227417,0.243373677135
29082,-2.8661532402,0.581966400146,-0.0014687293442
9670,-0.203416198492,-1.67517375946,0.456979095936
81533,0.158826172352,-0.493795871735,-0.333926618099
10525,-1.29852020741,-1.05065274239,0.458001285791
2353,-0.187557175756,0.640183031559,-0.602088868618
57192,0.728156030178,1.57068502903,0.175847023726
3398,1.0343503952,0.567445278168,0.0857475474477
3775,0.35405755043,-0.406963199377,0.334062546492
26064,-1.0514755249,-0.864377558231,-0.130081430078
29103,0.577281236649,-0.0847960412502,0.352911919355
3206,0.341575652361,0.911963820457,0.368433713913
1500,-0.0488669127226,-0.681961417198,-0.103080585599
7690,-0.0544811226428,0.403061211109,0.239533185959
29911,-0.15638422966,0.436678767204,0.918463945389
2064,0.374156653881,1.08707416058,0.402158290148
65123,0.208282157779,0.116821467876,1.1765447855
5986,-1.54272031784,-0.487791240215,0.347163498402
85377,0.0600044056773,0.442652225494,1.71814203262
9903,-0.296451002359,0.400491178036,-0.350607126951
7088,0.409775584936,0.252962946892,-0.984434723854
22796,-0.136424660683,0.114214882255,0.0877213850617
51116,0.303189396858,-0.469373464584,0.195921391249
54442,0.0383121594787,0.0732864588499,-0.0233632456511
10695,-0.102283634245,-1.75261795521,0.475104659796
102,-0.29699125886,-0.440221488476,-0.18488907814
965,0.0318216830492,0.524481832981,-0.6909070611
3800,0.282917201519,0.197965219617,0.385740280151
10362,-0.301616609097,-0.0962455570698,1.20149636269
5300,-0.520097672939,-0.0459773242474,0.281913489103
8270,0.688234448433,1.21944522858,-0.163427352905
27242,-0.123411014676,-0.652194499969,0.540159404278
9928,-0.210444703698,1.00716912746,-0.341089487076
1534,0.896327137947,-0.0725028440356,-0.560484945774
5654,0.261641532183,-0.930848956108,0.660381555557
10810,0.500096321106,-0.00382938003168,0.813853442669
7105,-0.240680590272,0.827722132206,0.807179749012
23014,0.0116210654378,0.021398589015,1.2383159399
55012,0.0250513628125,0.391442835331,-0.266601800919
2887,-0.00664784386754,-0.699391007423,-0.307687073946
9183,0.331887245178,-0.973684370518,0.950743436813
11151,-0.0947263836861,-2.24688911438,0.234498769045
7511,0.00596668198705,-0.0372781082988,-0.0344201773405
10046,0.563276827335,-0.123868957162,0.576705217361
1829,0.477698236704,-0.70594650507,1.15997946262
11000,-0.147310316563,-1.11483120918,-0.115022331476
976,-0.635302305222,0.344659686089,-0.094297170639
3597,0.226508021355,-0.86427205801,0.340844124556
178,-0.0584921501577,-0.0847250670195,1.71912789345
2625,-0.138357460499,0.288242429495,0.425965666771
6119,-0.241152912378,-0.205992847681,0.136536747217
26136,0.205318525434,-1.67608380318,-0.423203200102
6697,-0.116353303194,0.292879372835,-0.825985491276
5971,0.0774192363024,0.0558530986309,-0.194118231535
22934,-0.916724979877,-0.117547363043,-2.14926242828
9289,0.214183717966,-0.217968448997,-0.0885910764337
4931,-0.206138074398,-0.0496679805219,0.040963076055
4200,-0.302172780037,3.78092956543,0.358804255724
93594,-0.27122887969,0.0422552973032,1.05344510078
5982,-0.790280044079,0.121040210128,0.900204181671
26520,-0.525644898415,0.687974333763,-0.0875185802579
4998,0.483617424965,0.184206932783,0.58873963356
10038,-0.244065314531,0.278053820133,0.220618575811
60493,-0.065994463861,0.864640176296,0.394064217806
51495,-0.025535941124,0.677537381649,0.582182645798
4482,1.41255891323,-0.469822645187,0.653439581394
23224,-0.719960749149,0.894337773323,0.32220697403
9690,-0.318223536015,0.829446792603,0.411990523338
80212,-0.862402617931,0.297205209732,-0.107144497335
29928,-0.206864386797,1.26983356476,-0.20898334682
22809,0.322567880154,-1.3035671711,-0.0329598933458
50814,-0.796523332596,-0.681068837643,1.02877438068
55256,0.0438454076648,0.358353734016,0.234386146069
56997,1.44176506996,0.362676680088,0.851199328899
81544,1.00369107723,-0.452013969421,1.51085162163
6894,-0.10239174962,0.922838270664,-0.619924366474
64080,0.0185869708657,0.482183724642,2.19156932831
55818,0.177884012461,-0.232826009393,0.371902942657
637,0.519537806511,-0.470996707678,0.495154947042
22823,-0.228719949722,0.388960063457,0.589211404324
5287,0.408489495516,-1.60639798641,0.460559815168
91137,-0.358279705048,0.637032032013,-1.57470321655
23097,0.00481769442558,1.56123590469,0.0366810113192
9851,-0.0759194716811,-0.503832578659,1.16364908218
23522,0.105328179896,0.472534567118,1.71119236946
1123,1.14674818516,-1.11276721954,0.0220837313682
5603,0.427402049303,0.142079606652,0.277371823788
51569,0.169810846448,0.381148546934,-0.724417984486
55699,-0.285073399544,0.808882832527,1.00887727737
2624,-0.688679754734,-0.137070134282,0.629313468933
8204,0.0522328801453,0.207461342216,-0.70391613245
9133,-0.889294207096,0.594527959824,0.436389297247
10921,-0.481106311083,0.500441610813,0.635915875435
51742,-0.29062256217,-0.456401586533,0.306312918663
2954,0.24944601953,1.51559925079,0.472099870443
27244,-0.182859197259,0.828427672386,0.741536855698
23013,0.188229471445,0.723373770714,0.266451120377
8050,0.673483967781,-0.166600167751,-0.067948371172
79961,0.235849708319,0.252324342728,1.06483411789
2017,2.10705709457,0.531331241131,-0.341155469418
55148,-0.319042235613,1.18778812885,0.048348762095
960,-0.795472502708,-0.9667558074,0.790298223495
10451,0.822471797466,0.587937116623,0.537763297558
57406,1.83544337749,-0.0252704173326,-0.036586355418
51719,0.769469916821,0.179344788194,-1.22775161266
7074,-0.534879088402,0.633222281933,0.455113500357
10059,-0.587710082531,0.422150015831,0.544773578644
51071,-0.0486467480659,-0.42336165905,-2.54052090645
5796,0.122263222933,-0.98093098402,0.344495147467
55008,0.17807880044,3.88678622246,0.881632268429
23597,0.467360794544,-0.108815968037,-0.918838560581
8869,0.390203326941,1.85678374767,-0.165681049228
8727,0.200095891953,-0.909544467926,-0.272166013718
63874,0.251475721598,-0.0468159206212,0.416104763746
8821,2.89881372452,-0.422795116901,-0.4012337327
57178,0.309211969376,-0.605592489243,-0.218383848667
5468,0.855001688004,-0.789490759373,-0.44450673461
10557,0.044442422688,0.150646537542,0.323318600655
831,-0.0149298459291,-0.978622317314,1.00257182121
9531,-0.580689430237,-0.154238790274,-0.0101418867707
2767,-0.135371729732,-0.165139093995,-0.388391107321
1861,0.390438616276,-0.0573737472296,0.402273446321
10165,-0.0421689450741,1.99145233631,0.163706719875
7106,-0.0642960295081,-0.0624474287033,-0.913999199867
2908,-0.0659888386726,-0.503617763519,-0.668274879456
57761,0.179621428251,-1.69425106049,0.429601043463
23338,-0.00280893780291,-0.566139519215,-0.379536867142
7852,0.108894981444,-0.680211246014,-0.0296581760049
55033,-0.163489043713,0.157989561558,-0.815930724144
57019,0.44556620717,0.188222765923,0.154479339719
91949,-0.335907131433,0.404543548822,-0.0740012601018
84617,-0.424498945475,0.84069108963,0.550981163979
25,0.0500104352832,-0.432313799858,-0.492633402348
899,2.08740329742,0.209892362356,-0.240025624633
79850,0.182032451034,-0.114565566182,-0.0708824545145
51466,0.175804018974,0.742029547691,-0.11036977917
2852,0.226518288255,-0.519546627998,0.0202001668513
55837,-0.316983938217,-0.339554429054,-0.248674690723
2131,-0.0479225367308,-0.102557390928,0.0847172290087
5427,0.456818938255,0.807288765907,0.816437840462
25966,0.276683241129,0.840116262436,0.56012570858
55608,-0.799778521061,0.809361159801,0.555765509605
1662,-0.800390124321,-0.353001773357,-0.631250083447
9702,-0.494599729776,-1.03470516205,0.547784090042
11031,2.57897830009,2.64336848259,-0.0545173473656
10057,-0.206381127238,0.329921901226,1.05072402954
5985,0.00126548111439,1.09515547752,0.396328598261
3280,1.27748787403,0.129480421543,-0.805313587189
55958,0.177187904716,-0.132569402456,0.833583652973
51465,1.02188885212,-0.392825603485,0.694237709045
2542,-0.167888849974,0.734151601791,-0.359908401966
10641,-1.97868919373,-0.616067290306,0.0281484164298
11137,-0.23663033545,-0.151346743107,0.341466367245
9842,0.481105178595,0.174339190125,0.3035543859
10493,-1.45606374741,0.638735532761,-0.167404949665
10112,-0.948889732361,-0.47021111846,-0.153423830867
1001,0.522947430611,-0.453364223242,1.00866627693
23635,-0.183536574244,-0.160337775946,-0.672168493271
29916,-0.353423714638,0.316573113203,-0.395725727081
2810,0.630958020687,1.3983951807,-0.730882525444
5993,0.133388876915,0.0151623934507,0.687512457371
11142,0.678863704205,-0.268349021673,0.733826994896
79187,-0.599021077156,-0.113578908145,0.368826121092
51382,-0.612437486649,0.661570608616,0.950569748878
8318,-0.666618049145,-0.731206059456,0.815247774124
9695,-1.27908110619,-0.0625225305557,0.962220013142
9712,0.652092397213,-0.49426227808,-0.0927822962403
64943,0.330353051424,0.440877407789,-0.99963837862
9738,0.699758350849,-0.121282443404,0.00587478093803
6793,0.865210354328,-0.331844091415,-0.509498894215
7358,0.085232578218,-0.0331393331289,-1.50343763828
58472,2.7537586689,0.00407059490681,0.292928785086
50865,0.355297476053,-0.238131910563,0.921100378036
23200,0.135615363717,-0.341131776571,-0.254200279713
51293,0.0936713963747,0.478225588799,-0.88675558567
10962,0.000516936182976,0.423512160778,0.353129535913
10153,0.233603298664,0.633616745472,-0.0432890877128
874,-0.169698804617,0.264049261808,-2.59243535995
