rid,CPC006_A375_6H:BRD-K09907482-001-02-5:40,CPC006_A375_24H:BRD-K09907482-001-02-5:40,CPC006_A549_6H:BRD-K09907482-001-02-5:40,CPC006_A549_24H:BRD-K09907482-001-02-5:40,CPC006_A673_6H:BRD-K09907482-001-02-5:40,CPC006_AGS_6H:BRD-K09907482-001-02-5:40,CPC006_CL34_6H:BRD-K09907482-001-02-5:40,CPC006_CORL23_6H:BRD-K09907482-001-02-5:40,CPC006_COV644_6H:BRD-K09907482-001-02-5:40,CPC006_DV90_6H:BRD-K09907482-001-02-5:40,CPC006_EFO27_6H:BRD-K09907482-001-02-5:40,CPC006_HA1E_6H:BRD-K09907482-001-02-5:40,CPC006_HA1E_24H:BRD-K09907482-001-02-5:40,CPC006_HCC15_6H:BRD-K09907482-001-02-5:40,CPC006_HCC515_6H:BRD-K09907482-001-02-5:40,CPC006_HCC515_24H:BRD-K09907482-001-02-5:40,CPC006_HCT116_6H:BRD-K09907482-001-02-5:40,CPC006_HEC108_6H:BRD-K09907482-001-02-5:40,CPC006_HEPG2_6H:BRD-K09907482-001-02-5:40,CPC006_HT115_6H:BRD-K09907482-001-02-5:40,CPC006_HT29_6H:BRD-K09907482-001-02-5:40,CPC006_HT29_24H:BRD-K09907482-001-02-5:40,CPC006_JHUEM2_6H:BRD-K09907482-001-02-5:40,CPC006_LOVO_6H:BRD-K09907482-001-02-5:40,CPC006_MCF7_6H:BRD-K09907482-001-02-5:40,CPC006_MCF7_24H:BRD-K09907482-001-02-5:40,CPC006_MDST8_6H:BRD-K09907482-001-02-5:40,CPC006_NCIH1694_6H:BRD-K09907482-001-02-5:40,CPC006_NCIH1836_6H:BRD-K09907482-001-02-5:40,CPC006_NCIH2073_6H:BRD-K09907482-001-02-5:40,CPC006_NCIH508_6H:BRD-K09907482-001-02-5:40,CPC006_NCIH596_6H:BRD-K09907482-001-02-5:40,CPC006_NOMO1_6H:BRD-K09907482-001-02-5:40,CPC006_OV7_6H:BRD-K09907482-001-02-5:40,CPC006_PC3_6H:BRD-K09907482-001-02-5:40,CPC006_PC3_24H:BRD-K09907482-001-02-5:40,CPC006_PL21_6H:BRD-K09907482-001-02-5:40,CPC006_RMGI_6H:BRD-K09907482-001-02-5:40,CPC006_RMUGS_6H:BRD-K09907482-001-02-5:40,CPC006_SKLU1_6H:BRD-K09907482-001-02-5:40,CPC006_SKM1_6H:BRD-K09907482-001-02-5:40,CPC006_SKMEL1_6H:BRD-K09907482-001-02-5:40,CPC006_SKMEL28_6H:BRD-K09907482-001-02-5:40,CPC006_SNGM_6H:BRD-K09907482-001-02-5:40,CPC006_SNU1040_6H:BRD-K09907482-001-02-5:40,CPC006_SNUC4_6H:BRD-K09907482-001-02-5:40,CPC006_SW480_6H:BRD-K09907482-001-02-5:40,CPC006_SW620_6H:BRD-K09907482-001-02-5:40,CPC006_SW948_6H:BRD-K09907482-001-02-5:40,CPC006_T3M10_6H:BRD-K09907482-001-02-5:40,CPC006_THP1_6H:BRD-K09907482-001-02-5:40,CPC006_TYKNU_6H:BRD-K09907482-001-02-5:40,CPC006_U937_6H:BRD-K09907482-001-02-5:40,CPC006_VCAP_6H:BRD-K09907482-001-02-5:40,CPC006_VCAP_24H:BRD-K09907482-001-02-5:40,CPC006_WSUDLCL2_6H:BRD-K09907482-001-02-5:40,HOG003_A549_24H:BRD-K09907482-001-02-5:10,HOG003_A549_24H:BRD-K09907482-001-02-5:3.33,HOG003_A549_24H:BRD-K09907482-001-02-5:1.11,HOG003_A549_24H:BRD-K09907482-001-02-5:0.3704,HOG003_A549_24H:BRD-K09907482-001-02-5:0.1234,HOG003_A549_24H:BRD-K09907482-001-02-5:0.0412,HOG003_A549_24H:BRD-K09907482-001-02-5:0.013,HOG003_A549_24H:BRD-K09907482-001-02-5:0.0045,HOG003_A549_24H:BRD-K09907482-001-02-5:0.0015,HOG003_A549_6H:BRD-K09907482-001-02-5:10,HOG003_A549_6H:BRD-K09907482-001-02-5:3.33,HOG003_A549_6H:BRD-K09907482-001-02-5:1.11,HOG003_A549_6H:BRD-K09907482-001-02-5:0.3704,HOG003_A549_6H:BRD-K09907482-001-02-5:0.1234,HOG003_A549_6H:BRD-K09907482-001-02-5:0.0412,HOG003_A549_6H:BRD-K09907482-001-02-5:0.013,HOG003_A549_6H:BRD-K09907482-001-02-5:0.0045,HOG003_A549_6H:BRD-K09907482-001-02-5:0.0015,CPC006_H1299_6H:BRD-K09907482-001-02-5:40,HOG003_MCF7_24H:BRD-K09907482-001-02-5:10,HOG003_MCF7_24H:BRD-K09907482-001-02-5:3.33,HOG003_MCF7_24H:BRD-K09907482-001-02-5:1.11,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.3704,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.1234,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.0412,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.013,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.0045,HOG003_MCF7_24H:BRD-K09907482-001-02-5:0.0015,HOG003_MCF7_6H:BRD-K09907482-001-02-5:10,HOG003_MCF7_6H:BRD-K09907482-001-02-5:3.33,HOG003_MCF7_6H:BRD-K09907482-001-02-5:1.11,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.3704,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.1234,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.0412,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.013,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.0045,HOG003_MCF7_6H:BRD-K09907482-001-02-5:0.0015,CPC006_RKO_6H:BRD-K09907482-001-02-5:40
10972,0.181612834334,-0.181017011404,-0.273985803127,0.0845426395535,-0.0966000035405,-3.21879982948,3.37649989128,1.41840004921,-0.784300029278,-0.181749999523,-0.196899980307,0.196757763624,0.135702863336,0.263589352369,-0.383120685816,0.237262353301,0.726549983025,0.0142490267754,0.780783295631,0.323799997568,0.173286318779,0.351851582527,0.736000001431,0.728649973869,0.307896435261,0.380632638931,0.41369998455,-0.654950022697,0.616800010204,0.00885000824928,0.601050019264,0.239299997687,-1.13970005512,0.514450013638,-0.364575266838,-1.56233930588,-0.98299998045,1.15260004997,0.881481409073,0.98835003376,1.16725003719,1.00999999046,0.0791000053287,-0.670599997044,0.112800002098,0.716400027275,-0.211250007153,-0.396300017834,-0.205011188984,0.522199988365,-0.314750015736,-1.1887999773,-0.456149995327,-0.201809450984,-0.323207139969,-0.858649969101,0.248948380351,0.213669151068,-0.466153204441,-0.519312560558,0.715920269489,0.168518424034,-0.0106900185347,0.617561042309,0.509137690067,-0.902005493641,-1.10865294933,0.143846273422,0.233863696456,-0.323541134596,0.00101359188557,-0.107284449041,-0.308778434992,-0.20705896616,0.306549996138,-2.13988733292,-0.19562985003,0.869669914246,-0.288125932217,0.0525999963284,0.300866514444,0.282994627953,0.912227928638,0.506668448448,-1.30820083618,0.50441044569,0.465053409338,0.503181695938,0.315518826246,0.790096879005,-0.343584030867,-0.535974919796,0.617566108704,3.4156999588
10523,0.305725991726,0.554602622986,0.831992745399,0.00948537327349,0.873099982738,0.388949990273,0.906300008297,0.0498999990523,0.5625,0.877049982548,-0.0156999975443,-0.3807310462,-0.565749764442,-0.270287334919,-0.116375178099,-0.740692079067,0.759000003338,-0.139555826783,1.73651432991,-1.39030003548,0.329878866673,0.937333405018,1.20534992218,0.865299999714,0.140543997288,-0.401896059513,0.0159499943256,-2.75215005875,1.23189997673,0.0448999926448,-0.0874499976635,-0.201200008392,-0.0516999997199,0.361699998379,0.0891891866922,-0.69222676754,-0.0510499998927,0.77999997139,-0.291631102562,-0.218250006437,0.808949947357,0.662750005722,0.500900030136,0.398899972439,-0.804000020027,0.418449997902,-0.29129999876,0.0374500006437,-0.100090250373,-1.2459499836,-2.33605003357,-0.343699991703,0.540050029755,0.00125204026699,0.546211540699,-0.236149996519,-1.4357881546,-0.182460829616,1.33266997337,-1.21639490128,0.536384403706,-0.0604358166456,-0.902766108513,0.37046444416,0.298070728779,-0.633288323879,-0.831463813782,0.315203845501,-0.0971460416913,-0.202249079943,-0.332978010178,-0.983295559883,-0.515850782394,0.133961871266,1.00845003128,-1.85830521584,0.732515931129,0.0139826238155,0.438789606094,-0.0169999599457,1.08225250244,-0.750526666641,0.304725348949,1.15910184383,-0.32663744688,0.436147302389,0.218778535724,0.711973130703,1.04215860367,0.200258910656,0.661012351513,-0.541949748993,1.32218074799,0.549149990082
79090,-0.851496517658,-0.611866116524,-0.95803385973,-0.461062014103,0.308550000191,0.0269999988377,0.290899991989,2.04920005798,0.343600004911,0.164299994707,-0.664250016212,-0.351432412863,-0.552927076817,0.275962144136,-0.273911595345,-0.897873520851,-0.808150053024,-0.00142487883568,0.391492456198,-0.796599984169,-0.591865718365,-0.6108314991,0.414050012827,-0.425449997187,-0.505096077919,0.0803032666445,-1.34930002689,1.74349999428,0.986800014973,0.649950027466,-0.880750000477,-0.184300005436,-0.0762000009418,-0.719349980354,0.255322158337,-1.20129442215,0.399399995804,0.0281000006944,0.0400851294398,1.25824999809,-0.56970000267,-0.295949995518,0.0566000044346,0.378650009632,0.66369998455,-1.02339994907,0.456000000238,0.119350001216,-0.47726303339,0.639999985695,-0.568400025368,0.68180000782,1.29694998264,-0.298974871635,0.670874357224,-0.97319996357,-0.729370713234,-1.74853491783,-0.0244274735451,-2.36772108078,-0.411830991507,0.202025413513,0.338276028633,-0.64130795002,-0.174369648099,0.1750895679,-0.201581954956,-0.0951534509659,-0.192259579897,0.741185307503,-0.155125409365,0.0432889312506,-0.341744095087,0.310332119465,-0.363499999046,1.01234531403,-0.587372660637,0.21443593502,1.32138502598,0.542900025845,0.610262870789,-0.121257811785,-0.0287360846996,-0.57709389925,1.46288299561,1.07787060738,-0.772528648376,-0.392536610365,0.244379892945,0.170316815376,0.21389375627,-0.205817312002,0.15470340848,0.0603999979794
27032,-0.16384473443,-0.320413649082,-0.340974777937,0.00458550453186,-0.548399984837,0.443650007248,-0.338800013065,0.647099971771,-0.285100013018,0.670350015163,0.678449988365,-1.26894330978,0.541411876678,-0.519090294838,0.251301765442,0.162236094475,-0.143649995327,0.718538045883,0.706376612186,0.648999989033,-0.567748308182,-0.0844414532185,1.03090000153,-0.629649996758,-0.409386008978,-0.790261626244,-1.14590001106,0.820800065994,0.371699988842,-0.0593000054359,0.473549991846,-0.674549996853,-0.986100018024,0.197149991989,-0.323289781809,-0.456187754869,-0.120199978352,0.14849999547,0.697553992271,0.424750000238,0.0446999967098,-0.0710999965668,0.0206499695778,-0.0957999974489,-0.493900001049,0.638300001621,0.861199975014,0.226150006056,-0.694769382477,1.22135007381,-0.443850010633,0.429650008678,-0.820549964905,0.495234847069,0.141733035445,0.153750002384,-0.435535907745,-0.231206268072,-0.223453611135,-0.918615281582,-0.12098762393,-0.94027531147,0.220792561769,-0.202813863754,0.613151550293,-0.348623037338,-0.178379699588,-0.220337152481,-0.699786007404,0.353908956051,0.437527120113,0.392232447863,0.302914470434,-1.43275618553,-0.0814499855042,0.339293003082,-0.442367315292,-0.208829849958,-0.156844526529,0.114866644144,-1.11835896969,-0.406499147415,0.970875144005,0.326707780361,-0.457215636969,-0.412421286106,0.235732406378,-0.857216835022,-0.603910446167,0.0221022367477,-1.1601048708,-0.6041187644,-1.19336342812,-0.191599994898
9097,-0.0393845587969,0.149567067623,-0.296383798122,0.754477322102,-0.544550001621,0.69319999218,0.889999985695,0.2106000036,-0.0615000016987,0.652899980545,1.29544997215,0.0113875716925,-0.178381860256,0.261500716209,-1.3744969368,-0.153196975589,0.265650004148,-0.793142795563,0.789255082607,-0.39770001173,-0.00735922902822,-0.597112953663,-2.65945005417,-0.481550008059,0.606983184814,-0.270875483751,-0.836249947548,-0.635150015354,-1.09959995747,-0.449149996042,-1.10689997673,0.273700028658,0.0324000008404,-0.33085000515,0.269975602627,0.483222872019,0.304650008678,-0.144299998879,-0.533065974712,0.547600030899,0.0202000141144,0.60949999094,-0.189150005579,0.118300005794,0.837400019169,0.350450009108,1.06029999256,1.3953499794,-0.40128660202,-0.12834995985,0.520349979401,0.811900019646,0.0862499773502,0.184981763363,-0.0189857669175,-0.480350017548,0.0515719652176,-0.635163247585,0.265007853508,2.64384388924,-0.291330784559,0.566717207432,1.59891593456,-0.895987093449,-0.583753228188,-0.849372386932,-0.501039862633,-0.762311816216,0.17011398077,1.30395340919,-0.249947190285,-0.397602677345,1.34999346733,-0.118944987655,-0.430099993944,0.709429860115,0.279937744141,0.007319688797,0.736497581005,0.104566663504,-1.41162800789,-0.532168865204,-0.021319322288,-0.926720619202,0.372980296612,-0.39953738451,-0.00348789989948,-0.769236505032,-1.06784939766,-0.313652396202,0.0218084901571,0.119947716594,-0.919650971889,0.278050005436
10513,-0.552586078644,0.234166711569,-0.187748938799,0.179996430874,1.18824994564,0.452650010586,-1.00999999046,-1.33169996738,-0.280000001192,-0.511449992657,-0.103050023317,-0.204575181007,-0.271085381508,-0.882930755615,-0.79435801506,-0.257478684187,-1.25709998608,0.234867483377,-0.487228631973,-0.760100007057,0.0246789157391,-1.4076114893,-0.308499991894,-0.0424500107765,0.431401848793,-0.371260404587,0.258499979973,-2.01864981651,-3.04739999771,-0.399450004101,0.400499999523,0.370800018311,-0.59969997406,-0.305799990892,-0.440981119871,0.0317352414131,-0.328200012445,-0.200800001621,-0.358203828335,0.75150001049,-1.15845000744,0.773200035095,-0.669999957085,-0.542250037193,-0.488299995661,-0.916800022125,-0.756049990654,-0.419200003147,-1.04297566414,0.600849986076,-0.708349943161,-0.403899997473,-0.828649997711,-0.59949606657,-0.251780003309,-0.0665500089526,0.475243210793,-0.0491228401661,-0.42457011342,-0.922512948513,0.236787825823,-0.141311272979,0.228125274181,-1.27587425709,-0.716609597206,-0.255381137133,0.750637114048,-0.656585097313,0.189061433077,-0.126868665218,0.205308318138,-0.460935711861,-0.479482978582,-0.0210147798061,0.878600001335,-1.29175829887,-0.742330014706,-0.508984804153,-1.8350288868,0.181500002742,0.163454309106,-0.164637595415,0.412998050451,-0.219607979059,-0.861003100872,0.0448840707541,0.352661311626,0.499837219715,0.344155699015,0.00722465664148,0.039124250412,-0.398192495108,0.530946969986,-0.313950031996
1891,1.44433474541,2.3362159729,2.07988357544,2.24052190781,-2.47364997864,1.52414989471,0.83520001173,-0.68440002203,0.291599988937,0.63765001297,0.441549986601,-0.0228092521429,0.5250172019,-0.101076558232,0.309954255819,1.20426011086,0.0595500022173,0.0221467614174,1.95129466057,-0.669499993324,0.924822628498,0.724868416786,-0.76240003109,0.452049970627,-0.668746113777,0.382182300091,-0.556749999523,0.0569499954581,0.801900029182,0.591300010681,-0.864400029182,-0.230800002813,-0.236499994993,-0.461950004101,1.066801548,1.2016980648,0.160799995065,-0.12309999764,-1.10934221745,0.136350005865,-0.116549998522,0.470600008965,1.3654500246,0.53075003624,0.481599986553,1.08399999142,0.79515004158,0.306449979544,0.431700527668,-1.05030012131,0.862200021744,-0.772599995136,0.8450999856,1.02487432957,1.41047859192,0.671350002289,1.58118498325,2.29760813713,-3.85426259041,0.982399225235,1.03416621685,0.46449008584,-0.120224647224,-0.357952326536,-0.0366992205381,1.21197247505,1.22144341469,0.358957707882,0.996302783489,0.263539075851,0.296202987432,-0.0431068018079,0.0769701674581,0.265225112438,0.615750014782,0.646865725517,-0.157993018627,-0.29123467207,-0.406659454107,0.716366648674,-0.0342535823584,-0.310226768255,-0.404342532158,-0.930548250675,1.00223970413,-0.367539227009,-0.150859981775,-0.548043310642,-0.195229202509,0.0340035408735,-0.81674104929,0.710954666138,-1.22715306282,0.895600020885
3066,0.17205375433,0.863848388195,-0.247055754066,0.754625201225,1.14985001087,0.683650016785,0.0127999996766,0.552600026131,-1.50119996071,0.832499980927,0.119749993086,0.174329966307,0.394603908062,-0.264223307371,-0.117051541805,0.351201742887,0.687700033188,0.40617749095,0.533516049385,0.136099994183,0.0272951945662,1.38158106804,1.56275010109,0.633899986744,0.622576594353,0.480810880661,0.730450034142,-0.904899954796,-1.24249994755,-0.650049984455,-1.00559997559,0.300549983978,0.689899981022,0.817700028419,0.478401899338,0.0999551936984,0.276250004768,-0.0568000003695,1.11972284317,1.16635000706,0.883800029755,-2.53900003433,0.0863000005484,0.181699991226,-0.460000008345,0.139149993658,0.923949956894,0.111349999905,-0.661184430122,-0.225649952888,-0.154049992561,0.562150001526,-0.153549969196,0.832872569561,0.753378808498,0.017799988389,-1.29455542564,-0.418833583593,-0.220308467746,-1.52198290825,-0.264093011618,0.5627810359,-0.686096191406,-0.00433449167758,-0.014596298337,-0.657744586468,-0.507373511791,-0.199665591121,0.142875880003,-0.653647899628,-0.44532251358,-0.489965736866,-0.414128035307,-0.490803778172,0.939700007439,-1.64454960823,-0.370140790939,-0.258533239365,-0.730084061623,-0.648000001907,-0.78034389019,-0.126956000924,0.65410554409,0.272733330727,-1.05103826523,0.0912650972605,-0.308566123247,0.273910701275,-0.295173466206,-0.0189270526171,-0.0441618226469,-0.39633628726,0.141230940819,0.0992000102997
9801,-0.187639445066,0.339563786983,0.396944433451,-0.439217507839,0.364650011063,0.725050032139,0.674499988556,0.812099993229,0.674499988556,-0.493849992752,-0.128499984741,0.846851289272,1.1009144783,1.1742503643,0.386898458004,0.0614973641932,0.674000024796,1.93913710117,0.100862175226,-1.11029994488,0.415021061897,1.4609670639,0.861649990082,0.888849973679,0.645792603493,0.927599191666,1.56550002098,0.0113500058651,0.83370000124,1.74105000496,0.616649985313,0.696850061417,-0.847800016403,1.08500003815,0.310103625059,-0.201472193003,-1.8439000845,-0.467299997807,0.999595522881,0.603950023651,0.343349993229,0.707799971104,-0.24034999311,-1.50234997272,0.665099978447,0.860050022602,0.966100037098,1.23994994164,-0.004205070436,0.329550027847,-0.264400005341,0.502749979496,0.638549983501,0.155335903168,-0.833770871162,1.00530004501,-0.200630173087,-0.405328631401,0.33809736371,-1.06702065468,0.440304219723,0.590967059135,-0.870173156261,-1.16884195805,0.783080637455,0.289698541164,0.433062911034,0.696801781654,0.925186395645,0.389215767384,0.083529189229,-0.143042206764,0.0542460381985,0.283744335175,-0.457300007343,-1.70062923431,0.450605034828,-0.0798963829875,0.399316996336,0.40843334794,-2.26041221619,0.450162172318,0.0767106488347,0.192051097751,-0.0195857733488,0.657977342606,0.745100617409,0.236300170422,1.05360746384,0.659476578236,0.947738647461,-0.370654463768,0.727125406265,0.112799994648
1459,-0.363788872957,0.0101436981931,0.239533856511,-0.00520563870668,-0.165350005031,-0.546299993992,0.167799994349,-0.104299999774,0.587100028992,-0.262999981642,0.19810000062,-0.972458660603,0.541263341904,-0.421397000551,-0.344884037971,-0.421298146248,-0.376749992371,-0.312504291534,0.392195940018,-0.677799999714,-0.15323844552,-0.0773985683918,0.611949980259,-1.80064988136,0.0159121453762,-0.0719299167395,-1.01864993572,-0.0240499973297,0.249500006437,-1.14240002632,-0.958099961281,0.0551499947906,-0.227599993348,0.0825499892235,-0.0866182595491,-0.642390012741,0.350449979305,-0.20759999752,-0.324376046658,0.251649975777,-0.569100022316,0.00104999542236,0.0116499662399,0.573500037193,-0.117200002074,-0.122899994254,-0.573149979115,0.270250022411,-0.602496266365,0.725499987602,-0.269349992275,0.245700001717,-0.509299993515,0.685675442219,0.911999106407,-0.207000017166,0.677046298981,-0.774619400501,-0.324353188276,0.863133370876,-0.308969736099,0.251957625151,0.112698912621,-0.53681987524,-0.433347046375,0.510332942009,0.733015060425,0.197677537799,-0.328675687313,0.181981250644,0.053792912513,0.541160464287,0.638155937195,-0.484013825655,0.116500020027,1.70933485031,0.259321510792,0.015512701124,0.953409552574,-0.0217666774988,-0.882262945175,-0.0527852959931,-0.265656113625,-0.524764418602,0.864143848419,-0.45690202713,-0.579986155033,-0.562547326088,-1.09919154644,-0.915637612343,-1.06976556778,0.0356694869697,-1.16745138168,0.482899963856
9703,0.133168816566,-0.504041910172,0.645726501942,0.0817440003157,0.229000002146,0.676650047302,1.48959994316,0.894100010395,-0.475100010633,1.57529997826,0.103749997914,0.0134165808558,-0.394680887461,0.244424253702,-0.243095487356,0.860382556915,0.739600002766,0.0563689917326,0.880356907845,2.11669993401,-0.141653329134,0.258997261524,-0.21835000813,0.236849993467,0.142818391323,0.160512074828,0.648549973965,0.697049975395,1.86329996586,1.30225002766,-0.052150003612,0.287849992514,0.639100015163,0.915199995041,1.3572126627,0.156585812569,1.59700000286,0.330199986696,-0.0396805107594,1.05094993114,0.183699995279,-0.808449983597,-1.06679999828,0.160750001669,2.27690005302,-0.0581500083208,0.457049995661,-0.590799987316,0.322099596262,2.19484996796,0.079150006175,-0.860499978065,2.25740003586,-0.0455860048532,0.91272264719,-0.597849965096,-0.724842071533,0.459597587585,-0.155721694231,-1.06678617001,1.90424740314,0.73704713583,0.0602255910635,0.593748211861,0.179491236806,-0.23589810729,-0.744116425514,-0.846838355064,0.390190303326,-0.571933865547,-0.0749640092254,-0.0457202680409,-0.241280019283,1.80198633671,0.547100007534,-0.39595463872,0.275940090418,1.78986501694,-0.429098814726,2.02343344688,1.26406419277,0.766008853912,0.146472901106,1.25780510902,-0.632759451866,0.758572041988,0.985795378685,1.00300717354,0.87782895565,0.386653155088,2.10395407677,-0.0806319266558,1.64149832726,0.198749989271
10606,0.312731474638,0.423154741526,1.13901638985,0.538885354996,-0.628499984741,0.893450021744,-0.421299993992,-0.254999995232,0.740599989891,1.14474999905,-0.534950017929,0.460586816072,0.286098599434,0.291572958231,-0.140549704432,-0.524723768234,0.389399975538,-0.296525120735,0.382917672396,0.960900008678,0.294487416744,0.887771725655,1.11310005188,-0.0770000070333,1.32016992569,0.37186229229,-0.0514000058174,0.379000008106,-2.64580011368,0.181650042534,1.03240001202,0.595350027084,0.722000002861,-0.50569999218,0.675714969635,0.471944689751,0.321550011635,0.664600014687,0.597252488136,-0.0654499977827,0.677999973297,0.362850010395,-0.447400033474,-0.492900013924,0.749400019646,-0.62809997797,-0.766200006008,-0.811500012875,0.525796890259,0.872100055218,-0.117500007153,-0.552049994469,0.75569999218,0.038559794426,0.674842238426,-1.04785001278,-1.97745299339,-0.102988854051,-0.179027676582,-1.78134286404,0.151403486729,-0.154396608472,-0.751265525818,0.5016746521,0.129269987345,-0.296203017235,-2.15290999413,-0.409268200397,-1.13944494724,-0.371923029423,-0.167039468884,-0.52795445919,-0.36556071043,0.685304701328,0.273049980402,-1.82789671421,0.229681581259,0.117825835943,-0.982461869717,-0.275533348322,0.650351643562,-0.409510523081,1.26906561852,0.408501088619,-1.10250210762,1.06719243526,0.257321178913,1.4124392271,0.691786170006,1.03022134304,0.596205592155,0.34928265214,0.697301268578,0.107550002635
1017,-0.1716478616,0.706991672516,-0.243276447058,-0.749908089638,-0.0822999924421,-0.822449982166,-0.676599979401,0.295399993658,0.366299986839,-0.583150029182,0.617299973965,-0.439253568649,1.16986966133,0.420849204063,0.175827503204,0.150469809771,0.475300014019,0.489448279142,0.0373152941465,0.0590999983251,-0.473121345043,-0.231666073203,2.65304994583,-0.220550000668,-0.155846193433,0.279478341341,-0.431199997663,-0.0100499987602,-0.363099992275,-0.0582499951124,0.0216500014067,-0.77974998951,-1.25109994411,-0.0460000000894,-1.10487484932,0.165597245097,-0.488799989223,0.0755999982357,-0.21839800477,0.379200011492,0.589900016785,0.981100022793,1.17890000343,-0.200899988413,0.435600012541,-0.107300013304,-0.879199981689,-1.7093000412,0.8986287117,2.82675004005,-0.510300040245,-0.0162500143051,0.00374999642372,0.329220414162,-0.46487095952,0.596650004387,-3.54737472534,0.581017494202,0.794458866119,2.20437121391,0.0543100088835,0.665840625763,0.586245596409,0.323333084583,-0.0180867761374,-0.100173398852,0.526253342628,0.708132863045,-0.306083768606,0.824072659016,0.572630286217,0.493527293205,0.14384585619,0.116601370275,0.201499998569,1.01959240437,-0.147724479437,0.563603997231,0.243431583047,-0.282799988985,0.352485656738,0.580583751202,-0.0285375714302,0.643641114235,1.11573052406,0.413407087326,0.0429548695683,0.0746028795838,-0.550102293491,-0.187203645706,-0.256771087646,-0.473917871714,-0.103866487741,0.089500002563
9813,-0.323491454124,-1.21359550953,0.162822127342,-0.331803232431,-0.300799995661,-0.122749999166,-0.235599994659,0.526099979877,0.496699988842,-0.479849994183,0.998700022697,0.35752555728,0.0798810645938,0.282953113317,-0.185321629047,-0.42530798912,-0.74169999361,-0.556116580963,0.681437909603,1.58899998665,0.517538011074,-0.0925260335207,0.515900015831,0.548949956894,-0.310238569975,-0.300496339798,-0.147900015116,0.283500015736,1.09969997406,0.543699979782,-0.101300001144,0.182099997997,0.263300001621,0.899449944496,0.366901218891,-0.210991814733,0.0354500003159,0.385300010443,-0.0703759640455,1.30110001564,0.237350016832,-0.0206000059843,0.200800001621,0.381099969149,0.553499996662,-0.0620499998331,0.647549986839,-0.101149998605,0.517319917679,-0.297450006008,0.427349984646,1.02104997635,-0.62064999342,0.0755088627338,0.122321292758,0.791849970818,-0.198672145605,-0.579366087914,-1.7291110754,-0.0689511373639,0.0179363340139,0.489498883486,0.460056871176,-1.33596467972,-0.112128838897,0.126989752054,0.396478921175,-0.306291848421,-0.400807648897,0.301953971386,-0.790296971798,0.700728297234,0.520484805107,-0.50933021307,-0.466600030661,1.67115497589,0.535068631172,-0.514465212822,0.633225739002,-0.391233325005,-0.295076549053,-0.0652555674314,0.405756533146,-0.665304243565,0.244420543313,0.338367253542,0.0635197907686,-0.19293564558,-0.617063522339,0.110645651817,-0.147709995508,0.347775638103,-0.584127545357,0.0790499970317
7485,-0.124835863709,0.126026988029,0.347017496824,0.577077507973,0.202649995685,0.533150017262,-0.954900026321,1.5585000515,-0.209700003266,-3.6682498455,0.0784999877214,0.128172516823,0.00943150464445,-0.161570057273,1.00788474083,0.256351798773,1.08630001545,-0.0872061178088,2.38301086426,-0.895900011063,0.709433794022,0.157830014825,0.180400013924,0.366150021553,0.643860578537,0.596890151501,0.52120000124,-0.967149972916,-2.0297999382,0.0649000108242,1.25100004673,0.35585001111,0.21250000596,1.7621999979,-0.116126701236,-0.561398863792,0.25775000453,-0.774699985981,1.09977579117,-0.891800045967,0.951499998569,-0.587000012398,-0.136849999428,0.0176500082016,0.074500001967,0.475349992514,-0.259750008583,-0.120149999857,0.219122707844,3.15120005608,0.212200000882,-0.98164999485,0.168150007725,0.429279983044,0.47454559803,0.225600004196,-0.244726836681,-0.296730875969,0.104041278362,-0.223923891783,0.730842649937,-0.026055790484,0.459067672491,0.0295585989952,1.17367613316,0.161927700043,-1.19737792015,-0.38526725769,0.09910672158,1.0055437088,0.321713149548,0.235117197037,-0.496289730072,-0.440739870071,-0.492900013924,-0.8421266675,0.463087946177,-0.621547400951,-0.431554824114,-0.541433393955,1.6057612896,0.379851222038,-0.0221754387021,1.23061752319,-0.378142267466,1.00981163979,0.515951931477,0.225853726268,0.0427010320127,0.411998450756,0.213883876801,0.327777534723,1.29169023037,0.539600014687
