rid,CPD002_MCF7_24H:BRD-K96042922-001-06-4:10,CPD002_MCF7_6H:BRD-K96042922-001-06-4:10,CPD002_PC3_6H:BRD-K96042922-001-06-4:10,CPD002_PC3_24H:BRD-K96042922-001-06-4:10,RAD001_A549_6H:BRD-K96042922-001-04-9:10,RAD001_A549_6H:BRD-K96042922-001-04-9:3.3333,RAD001_A549_6H:BRD-K96042922-001-04-9:1.1111,RAD001_A549_6H:BRD-K96042922-001-04-9:0.3704,RAD001_A549_6H:BRD-K96042922-001-04-9:0.1235,RAD001_A549_6H:BRD-K96042922-001-04-9:0.0412,RAD001_A549_6H:BRD-K96042922-001-04-9:0.0137,RAD001_A549_6H:BRD-K96042922-001-04-9:0.0046,RAD001_A549_6H:BRD-K96042922-001-04-9:0.0015,RAD001_HCC515_6H:BRD-K96042922-001-04-9:10,RAD001_HCC515_6H:BRD-K96042922-001-04-9:3.3333,RAD001_HCC515_6H:BRD-K96042922-001-04-9:1.1111,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.3704,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.1235,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.0412,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.0137,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.0046,RAD001_HCC515_6H:BRD-K96042922-001-04-9:0.0015,RAD001_MCF7_6H:BRD-K96042922-001-04-9:10,RAD001_MCF7_6H:BRD-K96042922-001-04-9:3.3333,RAD001_MCF7_6H:BRD-K96042922-001-04-9:1.1111,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.3704,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.1235,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.0412,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.0137,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.0046,RAD001_MCF7_6H:BRD-K96042922-001-04-9:0.0015,RAD001_MCF7_24H:BRD-K96042922-001-04-9:10,RAD001_MCF7_24H:BRD-K96042922-001-04-9:3.3333,RAD001_MCF7_24H:BRD-K96042922-001-04-9:1.1111,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.3704,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.1235,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.0412,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.0137,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.0046,RAD001_MCF7_24H:BRD-K96042922-001-04-9:0.0015,RAD001_PC3_6H:BRD-K96042922-001-04-9:10,RAD001_PC3_6H:BRD-K96042922-001-04-9:3.3333,RAD001_PC3_6H:BRD-K96042922-001-04-9:1.1111,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.3704,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.1235,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.0412,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.0137,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.0046,RAD001_PC3_6H:BRD-K96042922-001-04-9:0.0015,RAD001_PC3_24H:BRD-K96042922-001-04-9:10,RAD001_PC3_24H:BRD-K96042922-001-04-9:3.3333,RAD001_PC3_24H:BRD-K96042922-001-04-9:1.1111,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.3704,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.1235,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.0412,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.0137,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.0046,RAD001_PC3_24H:BRD-K96042922-001-04-9:0.0015
5054,1.54693043232,2.21710276604,-0.465812236071,-0.318250000477,-0.860124588013,-0.411782175303,0.85537981987,-0.528133094311,0.894360780716,1.33734893799,0.806400418282,-1.01227355003,-0.278618812561,-0.462193667889,0.447013050318,0.829545080662,-0.0398999750614,0.176624149084,-0.133727639914,0.563033342361,-0.43688583374,0.0748967975378,1.40864992142,-0.406450003386,-0.766000032425,-0.0293000042439,1.43840003014,0.681599974632,0.743700027466,0.70759999752,0.450900018215,-0.537800014019,-0.7242000103,0.919700026512,-0.566799998283,0.522000014782,0.73449999094,0.659300029278,-0.383199989796,-0.684700012207,-0.316599994898,-0.848150014877,-2.86309981346,0.632049977779,-0.201000005007,0.245149999857,0.0217499732971,0.210400015116,1.32279992104,-1.63409996033,-1.76470005512,-1.63409996033,0.148800000548,0.521799981594,-1.36329996586,-0.0496000014246,0.316300004721,-0.300900012255
3108,-0.532333672047,1.43167686462,0.669553518295,0.0689500123262,-2.4161605835,-0.747073411942,0.233726173639,0.350705206394,0.175273224711,0.00187501311302,1.04423856735,-0.0739362612367,-0.105295553803,-0.439008057117,-0.212476208806,0.652362465858,-0.321900010109,0.623528182507,-0.0180013030767,0.0151875317097,-1.47545862198,-0.816456079483,0.532600045204,0.0409499965608,1.33364999294,-1.65700006485,-0.0213000178337,-0.76265001297,-0.273550003767,-0.138099998236,0.786499977112,3.59330010414,0.552399992943,0.132799997926,0.613499999046,-0.337000012398,0.132799997926,0.732800006866,-0.599399983883,-0.786300003529,5.20895004272,-1.44639992714,0.173299998045,1.21375000477,-0.612500011921,-0.928499996662,0.775700032711,-0.0296000018716,0.0241999924183,-0.184200003743,-1.33130002022,-1.07850003242,0.0,-0.584200024605,0.304899990559,1.08899998665,0.304899990559,1.39390003681
1950,1.99715614319,0.192082583904,1.03612554073,-0.754500031471,0.677351593971,1.10922539234,0.34459656477,1.86253464222,1.0372825861,0.678551137447,0.227602899075,1.22826743126,1.99865722656,0.156900569797,0.787869155407,-0.273671448231,0.276500016451,0.0580544769764,-0.261147588491,0.193145036697,1.4947283268,1.44868183136,-0.316500008106,-0.239899992943,-0.131049990654,0.50444996357,1.14709997177,0.245350003242,1.10954999924,0.664600014687,0.936900019646,0.0,-0.0114000001922,-0.291399985552,-0.893700003624,1.06620001793,0.505100011826,1.30040001869,1.30729997158,-0.225999996066,1.02134990692,0.190200001001,0.772850036621,-0.424099981785,0.224250003695,-0.0124499984086,2.31559991837,1.56589996815,0.265100002289,1.90740001202,-1.19459998608,0.201900005341,0.215399995446,-0.164800003171,-1.16219997406,0.102600000799,-0.629400014877,-0.777100026608
351,1.2298489809,0.935019016266,0.123262837529,-0.726400017738,-0.120879247785,0.473670870066,-0.0124049317092,0.395562052727,0.840921342373,0.747275114059,-1.47574043274,2.21523833275,1.39185929298,0.476113319397,0.238972246647,0.396990597248,0.820033311844,0.0593314021826,-0.372580349445,0.281150966883,0.705830097198,0.0417551547289,1.01314997673,0.618000030518,-0.473299980164,0.388099998236,0.786249995232,0.777249991894,1.71394991875,0.187850013375,1.33675003052,-0.219600006938,-0.494100004435,-0.319299995899,0.0,1.20669996738,0.758199989796,0.18559999764,1.09969997406,0.308899998665,1.29515004158,1.85249996185,0.420850038528,0.955250024796,0.00180000066757,0.363950014114,0.667150020599,0.837700009346,0.307850003242,0.874599993229,2.10549998283,1.85199999809,-0.322499990463,0.82279998064,-0.196400001645,0.0,-0.196400001645,0.82279998064
4846,0.193771854043,-0.098772123456,-0.963562071323,0.29905000329,1.16381442547,0.351347148418,-0.826687574387,1.22680819035,0.117304340005,1.20028567314,0.575681507587,1.99838733673,1.41584897041,0.423529118299,0.304571598768,0.742065489292,-0.535099983215,1.99234044552,1.05255901814,0.819161176682,0.560954988003,-0.553581535816,0.604350030422,0.20340000093,1.52335000038,0.241950005293,-0.771699965,1.51119995117,-0.290600001812,-0.0121499896049,1.28620004654,-0.521000027657,-0.242599993944,-0.361099988222,-0.622600018978,2.04970002174,-0.30189999938,-1.08800005913,-0.521000027657,-0.112599998713,0.675050020218,0.467850029469,-0.608900010586,1.13464999199,0.603450000286,-0.137150019407,0.426150023937,3.75044989586,-0.164049997926,-0.715499997139,7.13549995422,0.351799994707,0.302399992943,0.678499996662,0.189899995923,-1.88520002365,0.47879999876,-0.357899993658
1452,-0.540991544724,0.164946258068,-0.554821372032,-0.331550002098,0.754036784172,0.158140569925,0.336753934622,-0.715200901031,-0.242773354053,-0.959608435631,0.261312425137,-0.382150918245,-0.145213425159,0.550601005554,0.810874462128,0.243566244841,0.237800016999,0.333750754595,-0.0670925229788,-0.252513945103,-0.426186919212,-0.195128053427,0.186499997973,-0.0601500011981,0.619699954987,-1.19195008278,0.208299994469,-0.22389999032,-0.144600003958,-0.482000023127,-2.17804980278,0.0680999979377,1.1384999752,0.284599989653,-1.99720001221,-1.56449997425,-0.897099971771,-3.34409999847,-1.07509994507,-0.771600008011,-0.469599992037,-0.860700011253,-0.337000012398,-0.029399998486,-0.206849992275,-0.402400016785,0.215550005436,-0.334849983454,0.0152999907732,-0.342200011015,0.180800005794,-3.73259997368,0.610099971294,1.01400005817,0.134000003338,0.739600002766,1.51370000839,0.44010001421
4776,2.14502000809,0.523409366608,1.0290210247,0.512549996376,0.569564878941,0.48956951499,-1.23534464836,0.711501777172,-0.636082291603,-0.865392804146,-1.04450368881,0.191052988172,0.0635271370411,0.533043265343,0.71671295166,-0.651108622551,-0.00113333761692,-1.10925149918,0.324867367744,0.167202338576,0.25263234973,0.49053800106,-0.87524998188,-0.902599990368,-0.683099985123,0.332400023937,-0.361200034618,0.823900043964,-0.0300499945879,0.769699990749,1.4210999012,1.71640002728,-0.605000019073,0.138799995184,-0.730199992657,0.00800000037998,0.348500013351,0.72619998455,0.774999976158,0.634100019932,0.75879997015,1.63895010948,-0.249049991369,-0.0110500007868,0.355849981308,0.249749988317,0.24944999814,1.04159998894,0.119100034237,-0.187900006771,0.137999996543,-0.674499988556,0.17460000515,-0.382699996233,0.460500001907,0.0701000019908,-0.548200011253,-0.382699996233
6908,-2.33120441437,-0.528053581715,0.0366508662701,1.07434999943,-0.231223195791,-0.655873656273,1.07667815685,-1.04764807224,0.413252621889,-0.14767357707,0.0304169952869,-0.342491477728,-0.881509542465,-0.186866998672,-0.148298695683,0.155875563622,0.0571999996901,-0.35754570365,0.723263978958,0.447963178158,-0.966292738914,-0.060082025826,0.735300004482,0.724599957466,0.483999997377,-1.21214997768,0.268949985504,-1.00495004654,-0.273900032043,-0.416400015354,-0.999700009823,0.18520000577,-0.209900006652,-0.218500003219,0.441399991512,-1.13699996471,0.170599997044,-0.978600025177,-1.72860002518,-1.91199994087,-1.67804992199,-1.15950000286,-0.723950028419,1.68285000324,-1.42545008659,0.594749987125,-0.662999987602,-0.73449999094,0.019150018692,0.401800006628,-1.4536999464,-1.31420004368,0.0458000004292,0.567600011826,-0.2825999856,0.0,1.46930003166,1.32840001583
672,-0.71205329895,-0.777749538422,-0.233194097877,-1.61924993992,-0.323594748974,-0.00963443517685,-0.430386900902,-1.63992190361,-0.788886427879,-0.159107148647,0.00993573665619,-1.22372627258,-1.50800836086,-0.117762036622,-0.145923525095,-0.0933677256107,-0.292833328247,0.382321804762,0.675668716431,0.152456492186,-0.223774045706,-0.0574159137905,0.29644998908,0.271750003099,-0.086100012064,-1.10265004635,-0.207850009203,-0.658499956131,0.427500009537,0.214349985123,-0.569750070572,0.519500017166,-0.196500003338,1.3681999445,0.38710001111,-0.652999997139,-0.957899987698,-1.23590004444,0.267699986696,0.674499988556,-0.191349998116,-0.199650004506,1.75769996643,0.403750032187,0.583099961281,0.236450016499,0.847900032997,0.115449994802,1.3003000021,-0.631299972534,-0.590099990368,2.57410001755,2.22699999809,-0.115299999714,-1.33410000801,-0.474099993706,-0.279399991035,0.640399992466
5710,-0.950016796589,1.12185907364,0.48017808795,0.361399978399,-0.669976294041,0.703257679939,0.100524172187,-0.218442410231,-0.266088694334,0.0949072092772,-0.291328430176,-0.604891717434,-0.268401116133,-0.209393799305,-0.157111316919,0.566173374653,0.463166713715,0.721598863602,-0.53438526392,0.204793870449,-1.26178407669,-0.848385930061,0.500100016594,0.616149961948,0.522300004959,-0.00745000317693,-0.385450005531,-0.973850011826,-0.421649992466,-0.569000005722,-1.24374997616,-1.40299999714,-0.697700023651,-0.271699994802,-0.640900015831,-0.0954999998212,-0.449200004339,-0.901700019836,0.937699973583,-0.833000004292,-0.55134999752,0.596050024033,0.715299963951,-1.19005000591,0.540199995041,0.58085000515,0.113700002432,-0.489799976349,1.08519995213,-0.856299996376,0.694000005722,0.0,-0.79699999094,-0.100800000131,1.39999997616,-0.0370999984443,0.841400027275,0.101999998093
2115,0.405591189861,-0.316797912121,1.22419190407,-1.05990004539,1.11765015125,0.0788810104132,-0.169008344412,1.01019608974,-0.0664348006248,-0.878242611885,-0.354188859463,-0.916436254978,-0.542355775833,0.023402094841,0.377121508121,0.746593117714,0.812900066376,0.649594545364,0.506285786629,-1.25867283344,-0.395846247673,-0.583374738693,0.0691500008106,-0.083599999547,-0.545949995518,0.319550007582,-0.858349978924,0.677250027657,-0.581999957561,0.877799987793,1.24274992943,0.632499992847,0.0190999992192,-0.210800006986,-0.345899999142,-0.38299998641,0.446399986744,1.35689997673,2.00169992447,1.02520000935,1.28804993629,0.886749982834,0.544900000095,-0.384849995375,0.887300014496,-0.708050012589,-1.32529997826,-0.956749975681,-0.174250006676,-0.567700028419,-1.20850002766,-1.14040005207,0.0724999979138,-0.331499993801,-0.963599979877,-0.622600018978,-0.561299979687,-0.554600000381
7015,2.12339687347,1.89894652367,0.915873646736,0.940750002861,0.650591492653,-0.119796134531,-0.837444484234,1.50326728821,-0.0234772190452,0.797529578209,-0.553610861301,0.533324062824,0.708416521549,-0.141128063202,0.0794585496187,0.175321280956,-0.179033339024,-0.641331672668,1.55413126945,1.33316445351,1.51521325111,0.815856516361,-0.142900019884,-0.56819999218,-0.397499978542,2.30550003052,-0.115350008011,1.23635005951,1.03359997272,0.568500041962,2.57249999046,0.280900001526,-1.22650003433,0.00350000010803,-0.491600006819,0.174400001764,1.21700000763,0.856000006199,1.12269997597,1.32969999313,0.664049983025,0.774700045586,1.04729998112,1.19334995747,-0.0533500313759,1.47140002251,0.688099980354,2.08585000038,0.471600025892,-0.530600011349,-0.440499991179,-0.064099997282,1.06959998608,-0.830900013447,0.233300000429,0.0502999983728,0.00419999985024,0.414999991655
8726,-0.35775655508,-0.398157536983,0.828058481216,-1.24064993858,0.0732993409038,-0.305483847857,-0.401392698288,-0.677500367165,-0.154488265514,0.15993078053,-1.24030137062,-1.57125604153,-1.12343382835,-0.0716776847839,-0.825726389885,-0.840265274048,0.107733309269,-0.781604111195,-0.42475771904,0.19102537632,-0.849919438362,-1.82821381092,2.97924995422,-0.790849983692,-0.410899996758,-0.761550009251,-0.128450006247,-0.739199995995,-0.27009999752,-0.294550001621,-0.710749983788,-1.58329999447,0.333499997854,-1.75880002975,0.376300007105,-1.40320003033,-0.426099985838,0.499300003052,-1.91009998322,-1.28139996529,-2.23169994354,-0.902199983597,-1.82095003128,-0.17159999907,-0.266900002956,-0.794999957085,-1.15205001831,0.0374999940395,-1.20705008507,-1.12779998779,-1.25489997864,-0.853600025177,-0.91320002079,-0.230299994349,0.117200002074,0.939899981022,-1.56620001793,-0.279399991035
