rid,CPC005_A375_6H:BRD-K43736954-001-03-3:10,CPC005_A375_24H:BRD-K43736954-001-03-3:10,CPC005_A549_6H:BRD-K43736954-001-03-3:10,CPC005_A549_24H:BRD-K43736954-001-03-3:10,CPC005_HA1E_6H:BRD-K43736954-001-03-3:10,CPC005_HA1E_24H:BRD-K43736954-001-03-3:10,CPC005_HCC515_6H:BRD-K43736954-001-03-3:10,CPC005_HT29_6H:BRD-K43736954-001-03-3:10,CPC005_HT29_24H:BRD-K43736954-001-03-3:10,CPC005_MCF7_24H:BRD-K43736954-001-03-3:10,CPC005_MCF7_6H:BRD-K43736954-001-03-3:10,CPC005_PC3_6H:BRD-K43736954-001-03-3:10,CPC005_PC3_24H:BRD-K43736954-001-03-3:10,CPC005_VCAP_6H:BRD-K43736954-001-03-3:10,CPC005_VCAP_24H:BRD-K43736954-001-03-3:10,CPC010_A375_6H:BRD-K43736954-001-18-1:10,CPC010_A549_6H:BRD-K43736954-001-18-1:10,CPC010_A549_24H:BRD-K43736954-001-18-1:10,CPC010_HA1E_6H:BRD-K43736954-001-18-1:10,CPC010_HCC515_6H:BRD-K43736954-001-18-1:10,CPC010_HEPG2_6H:BRD-K43736954-001-18-1:10,CPC010_HT29_6H:BRD-K43736954-001-18-1:10,CPC010_MCF7_6H:BRD-K43736954-001-18-1:10,CPC010_MCF7_24H:BRD-K43736954-001-18-1:10,CPC010_PC3_6H:BRD-K43736954-001-18-1:10,CPC010_PC3_24H:BRD-K43736954-001-18-1:10,CPC010_VCAP_6H:BRD-K43736954-001-18-1:10,CPC010_VCAP_24H:BRD-K43736954-001-18-1:10,CPC020_A375_6H:BRD-K86161929-001-08-3:10,CPC020_A549_6H:BRD-K86161929-001-08-3:10,CPC020_HA1E_6H:BRD-K86161929-001-08-3:10,CPC020_HCC515_6H:BRD-K86161929-001-08-3:10,CPC020_HT29_6H:BRD-K86161929-001-08-3:10,CPD001_MCF7_6H:BRD-K80110068-001-01-2:10,CPC020_MCF7_6H:BRD-K86161929-001-08-3:10,CPD001_MCF7_24H:BRD-K80110068-001-01-2:10,CPC020_MCF7_24H:BRD-K86161929-001-08-3:10,CPC020_PC3_6H:BRD-K86161929-001-08-3:10,CPD001_PC3_24H:BRD-K80110068-001-01-2:10,CPC020_PC3_24H:BRD-K86161929-001-08-3:10,CPC020_VCAP_6H:BRD-K86161929-001-08-3:10,CPC020_VCAP_24H:BRD-K86161929-001-08-3:10,NMH002_FIBRNPC_24H:BRD-K43736954-001-19-9:10,NMH002_FIBRNPC_6H:BRD-K43736954-001-19-9:10,NMH002_NEU_6H:BRD-K43736954-001-19-9:10,NMH002_NEU_24H:BRD-K43736954-001-19-9:10,NMH002_NPC_6H:BRD-K43736954-001-19-9:10,NMH002_NPC_24H:BRD-K43736954-001-19-9:10
5054,-0.669511437416,-0.33213314414,0.329859435558,-0.85327154398,-0.42429998517,-1.57704901695,-0.135899990797,-0.11944372952,-0.239538162947,0.430220395327,0.228907197714,-0.808755278587,0.359882771969,-0.302695572376,-0.130561649799,-1.09635555744,-0.107250005007,-2.2281498909,-0.800318837166,0.391790866852,-0.50038933754,0.821165263653,-0.52243578434,-0.10472420603,-2.31902313232,0.928790867329,-0.353362441063,-1.15823996067,0.550137400627,0.29644998908,1.25172281265,0.964999973774,2.65350008011,2.29894399643,-0.27787348628,-0.809621572495,2.56832838058,-0.192860022187,0.0710289925337,-0.0810018479824,0.395113915205,0.876752614975,-0.379928350449,0.174033343792,-0.142711222172,0.262366682291,1.13093709946,0.249823123217
3108,0.450736820698,-0.540199577808,0.859730064869,0.686463356018,0.221599966288,0.466475993395,-0.590749979019,0.0377078801394,-0.494594156742,-0.534317314625,1.71095311642,0.30597409606,-0.940019905567,-0.356659710407,0.308042019606,0.7414752841,-0.025399999693,0.303050011396,1.84159755707,-1.0474178791,0.0828029215336,-0.458653867245,-0.454645097256,1.34222471714,0.39602291584,-0.842843830585,-0.473736584187,-0.0987610593438,-0.917016088963,0.113949999213,-0.361845940351,0.162950009108,0.847296953201,-0.893310964108,-0.76379019022,0.24816223979,-0.454161882401,-0.611900031567,-0.413829386234,0.437446802855,0.657048285007,-0.343070834875,0.299101948738,-0.341033399105,-0.45322817564,-0.0461333096027,-0.819698691368,-0.503643631935
1950,0.852402687073,1.07242512703,1.8173469305,0.516845345497,-0.0171000063419,0.819172620773,0.146150007844,0.0996419936419,0.809867858887,1.14619398117,1.44701302052,1.59417009354,0.203632906079,-0.836368381977,1.26935398579,-0.402253478765,0.508750021458,1.39904999733,2.62992286682,0.772234380245,1.34408569336,0.86074411869,0.430537670851,0.325267851353,1.25081026554,0.529705584049,-0.254022061825,-0.858693361282,0.317737549543,-0.783699989319,0.113941952586,0.900599956512,0.709379196167,3.00380373001,0.0373929217458,-0.779123723507,0.966852784157,0.386139988899,0.917397499084,0.140673100948,0.205235540867,0.861210048199,1.10748767853,0.634466707706,-0.362262845039,-0.0805999785662,0.501010000706,-0.00637471862137
351,0.720012426376,0.359378784895,1.21282732487,-0.0651707500219,0.00980000197887,0.392302393913,1.1739000082,1.58198690414,0.970288515091,-0.123873122036,0.666112422943,-0.153795927763,-0.757459878922,-1.06826424599,-0.142840981483,-0.438134342432,-0.394600003958,0.643800020218,-0.587546348572,-0.550262987614,1.29037594795,0.845358073711,0.943734943867,0.345786213875,2.51862955093,0.280856519938,-0.262532055378,0.196026057005,-0.221660405397,-1.12800002098,-1.62900412083,1.25924992561,0.243996217847,0.101622156799,-0.210104942322,-1.09013271332,1.11850368977,0.29228001833,0.335554361343,-0.090081050992,0.694878757,-0.767385661602,0.205569803715,-0.198933333158,0.26735663414,0.0226333402097,-0.796051502228,0.146308228374
4846,-0.751373887062,-0.273809105158,-0.868820309639,0.143481135368,0.154799997807,1.18295586109,1.15464997292,-0.243577867746,0.940740287304,0.641362071037,-0.8760445714,-0.2512819767,0.479518055916,0.644808769226,1.00684046745,-0.0509434230626,0.50024998188,-0.457850009203,1.23757767677,-0.646904289722,-1.07458496094,0.165292829275,0.981941640377,-0.445299685001,0.106109648943,1.10608863831,-0.0513975061476,-0.0840835347772,1.13078701496,-1.00615000725,-1.52635097504,0.11740000546,-0.251413464546,-0.10688136518,-0.264085829258,1.19589042664,0.753868997097,-0.516160011292,0.62634241581,0.753158032894,0.0929556339979,-0.309956103563,-0.737657487392,-0.324599981308,0.34531673789,0.250666677952,-1.3360106945,0.166807442904
1452,-0.0577311143279,-1.21758139133,0.426369100809,-0.95949369669,-0.0953000038862,-1.07519328594,0.617349982262,-0.0133143216372,-0.205730438232,0.0942758023739,0.714486062527,-0.138600558043,-0.761260390282,0.0836213976145,0.354193270206,-0.685017585754,-0.710749983788,0.568849980831,-0.325080811977,-1.04850423336,1.08588171005,-0.379748016596,-0.153936251998,-1.18867504597,-0.947710752487,-0.282466858625,0.429496884346,-0.0604938790202,0.587040781975,-1.27760004997,1.23371088505,0.155550003052,-0.873113274574,-0.00524455029517,0.396643996239,-0.267443090677,0.292242348194,0.0342800170183,-0.129833385348,0.668740391731,0.272394090891,0.608421325684,-0.380682587624,-0.216800019145,-0.201488465071,-0.567200005054,-0.961365103722,-0.411046981812
4776,0.99246263504,1.55229747295,2.81927132607,1.08772289753,-0.649199962616,-0.267460405827,-0.10625000298,1.43456804752,1.81606829166,0.581569731236,0.614487230778,-0.301966935396,-0.967074036598,-2.43902397156,-0.889301240444,-0.795895457268,0.310350030661,0.249049991369,-0.20275478065,0.575350880623,1.38381958008,0.189146086574,0.0588999986649,0.303496420383,0.984304189682,-0.287785798311,-0.670188188553,-0.165400952101,0.304362475872,-0.994450032711,-0.0624059438705,0.107000000775,0.810286462307,0.612543225288,0.0391971990466,-0.828721642494,1.19470858574,-0.0562600046396,-0.9484552145,1.3846590519,0.426470547915,1.54703295231,-0.66444247961,-0.157733380795,1.01473665237,0.0804333537817,2.90485310555,0.460423797369
6908,0.290092110634,-0.779565095901,0.726089537144,0.614964663982,0.561650037766,0.310223847628,-0.360449999571,0.256784588099,0.188696980476,0.0626236870885,1.01806056499,0.160387918353,-0.420012444258,0.394923090935,1.19100880623,0.144547075033,0.849000036716,2.71555018425,0.239540621638,-0.103764712811,1.59686839581,-0.995974957943,-0.225828707218,0.518288612366,-1.20004796982,-0.527668237686,0.543441534042,0.0367966964841,-0.308004915714,0.601099967957,0.294653862715,-0.396699965,-0.53128528595,-1.28408718109,0.414434075356,0.218513220549,-0.455203980207,-0.526520013809,0.688476800919,1.14410531521,-0.556795120239,-0.935969591141,-0.85441327095,0.199100002646,-0.592856109142,-0.01686668396,-1.3305015564,-0.840233504772
672,-1.20669436455,0.0253843758255,-0.852149069309,-0.0794383138418,0.369800001383,-0.498941600323,0.577250003815,-0.0851095169783,0.381114542484,0.740290462971,0.0694745332003,0.0931522473693,0.827179789543,-0.293551743031,-0.332693040371,-1.02947890759,0.827149987221,-1.22930002213,1.36958646774,0.539607286453,0.321864902973,-0.539277791977,-0.784857988358,-0.652005016804,0.0375881381333,-0.216179385781,-0.674465715885,-0.306234836578,1.09406840801,0.27349999547,0.58752822876,1.29909992218,-0.315795719624,-0.716278612614,0.180082112551,0.666896700859,0.0348078608513,0.296939969063,-0.305926680565,-0.960309803486,-0.718635797501,0.0267717000097,0.56626534462,0.533333361149,-0.049415320158,-0.098933339119,-0.707808017731,0.714361488819
5710,-0.857100665569,-2.42074990273,-0.306873619556,-1.36143434048,-0.41740000248,-1.2972176075,-0.576150000095,-1.07958102226,0.110090255737,-1.44608652592,0.159373238683,-0.718847572803,-1.58279037476,0.616778314114,0.951423764229,-0.600149393082,-2.5271499157,0.173849999905,-1.16091346741,-1.19566905499,-0.773345112801,-2.61005830765,-0.392193645239,-0.422981768847,-1.9681391716,0.397158592939,-0.170190960169,0.905107617378,0.108084484935,1.42174994946,0.340652704239,0.534700036049,-0.129684120417,-1.35082411766,-0.0828238800168,0.366739094257,0.350493580103,0.0458800047636,0.409411281347,0.0823186635971,-0.134649440646,-0.68045258522,-0.744122505188,0.00299999117851,0.278697758913,0.310533374548,-1.45081710815,-0.819292485714
2115,-0.746242523193,-0.528714478016,0.893243551254,-0.713635742664,-1.03614997864,0.532518267632,-0.6617000103,-0.415295213461,4.29841136932,0.286350339651,1.67580795288,-0.580747365952,0.476497679949,-1.46349453926,-1.47147190571,0.382661342621,-0.257950007915,0.617399990559,0.295326650143,-0.77333843708,2.0349817276,0.683193862438,0.977455794811,0.474580973387,-0.533070385456,0.275924891233,-0.616389751434,-0.19146630168,-0.809865295887,-0.247099995613,-0.441391557455,-0.417100012302,1.0114262104,2.00874400139,-0.686874806881,-0.912664294243,0.37079924345,0.067880012095,0.00862836837769,-0.781732618809,0.156064480543,0.468788266182,-0.878466486931,-0.528400063515,-0.803997457027,-0.0756999999285,-0.655456423759,0.554380714893
7015,1.42442417145,0.244714722037,0.724157750607,0.164010450244,-0.0573000013828,1.91405439377,0.990350008011,-0.0751942694187,1.69775736332,0.927870750427,1.18260610104,0.346279382706,-0.657288491726,-1.17372703552,0.386171996593,-0.208881065249,-1.07229995728,1.18529999256,1.68399047852,1.41852200031,1.22856760025,0.306718915701,-0.0624467730522,0.163643211126,0.094897583127,-0.183947280049,-0.446042060852,-0.756013274193,1.96831738949,-0.562699973583,-1.00067281723,1.4538500309,0.784850418568,0.870020091534,0.200277462602,-0.723020792007,1.24219274521,-0.0610599927604,-0.462438583374,0.869919598103,0.43120470643,1.06765294075,1.04764604568,-0.395500034094,-0.636735081673,-0.325833380222,0.987577080727,-0.144975915551
8726,0.564058959484,-1.17323219776,0.731546521187,-0.849436342716,0.201350003481,0.737578332424,0.700699985027,-1.45375967026,0.399243146181,-0.364850878716,-0.588999986649,-0.655539810658,0.259666740894,-0.761450409889,0.598632395267,-0.657652974129,0.270749956369,-2.32450008392,-0.368173003197,0.0196191333234,-0.787865519524,-1.12787342072,-1.14064753056,0.338961839676,0.158232539892,0.417481631041,0.349182963371,-0.327556192875,-0.177659377456,0.290950000286,1.48784542084,1.02075004578,-0.563583314419,-1.49864470959,-0.00817726552486,0.937141478062,-0.66511040926,0.282920002937,0.119194038212,-1.8805450201,0.617437183857,-0.150149896741,-0.860397398472,0.237600013614,-0.2990860641,0.14863333106,-0.0971194729209,0.229550778866
2185,0.764958262444,1.64509272575,1.2569013834,-0.0602659545839,-0.552100002766,0.79215246439,-0.436749994755,0.254325777292,0.625828266144,0.304449558258,0.331528156996,-0.516058027744,-0.999610304832,-1.50932240486,-1.83363032341,-0.236088633537,0.361549973488,0.530449986458,0.310267984867,-0.182268887758,1.33370041847,0.247994124889,0.398038387299,0.912853002548,2.06674408913,-0.633358895779,-0.232502415776,-0.0161063037813,-0.0986351966858,-1.10920000076,-0.726580321789,-0.262750029564,0.844092965126,1.8699092865,0.254910290241,-0.627852320671,0.888278961182,-0.108759991825,-0.573454201221,0.310245454311,0.00309385731816,0.527945935726,0.100742802024,0.436666667461,0.934197664261,-0.0828332901001,1.89740586281,-0.19814312458
3315,-0.803469896317,-0.469820916653,-0.759637832642,0.0849832743406,-0.00214999914169,-1.02803480625,0.462449997663,-0.238388299942,-1.37303519249,-0.735046327114,-0.662290692329,0.154940366745,-1.63443958759,-0.1171400249,0.929961204529,-0.812044858932,-1.3302500248,2.34409999847,-1.01209688187,-0.804284334183,-0.700316846371,0.473829776049,0.385714709759,-0.653319716454,0.0663232430816,-0.579279363155,-0.415908098221,0.078994370997,-0.244212985039,-0.0347999930382,0.280814558268,-0.0785000026226,-0.575545549393,-0.714385151863,-0.144444987178,-0.575825154781,-0.41456758976,-0.226300001144,0.820674061775,2.14562273026,-0.396674513817,4.09644412994,-0.195150077343,-0.313733279705,-0.761392295361,-0.0353333353996,-0.773199558258,-0.835268199444
5289,-1.14343118668,-0.61061412096,0.364198088646,-0.566601157188,-0.150450006127,1.21881306171,-1.1154500246,-0.349331796169,0.195933163166,-1.00424695015,-0.168491661549,0.248695224524,-0.776657998562,-3.21411657333,0.233987599611,-0.29043135047,-1.68409991264,-0.78409999609,1.61496460438,0.0807275250554,1.80267190933,-0.23187687993,0.0228911787271,-0.60679256916,-0.96529084444,-0.170026779175,-0.927581250668,0.056223474443,0.0954654663801,-0.370700001717,-0.0172773599625,1.16380000114,0.781498789787,0.752586305141,-0.898786962032,-0.122362881899,0.641828775406,0.00771999359131,0.798176765442,0.269723296165,0.441934198141,1.11979472637,-1.30416858196,-0.0136333405972,0.00109747052193,0.674800038338,-0.0287456065416,-0.460714668036
868,1.2321035862,0.834167957306,1.95074176788,0.0305258929729,-0.752499997616,-0.915978908539,-0.801050007343,-0.313231229782,-0.543229103088,-1.18693840504,0.351233810186,0.469815313816,-1.48766136169,-0.898540139198,-0.477494180202,0.336181640625,-0.717199981213,-3.09270000458,2.03218269348,-0.565677404404,-0.222637504339,0.685017108917,0.970349371433,0.0464886128902,-0.0906540155411,-0.751769959927,0.392840176821,-0.0356073379517,-0.213889330626,-0.718300044537,0.169487178326,-0.460550010204,0.744212329388,-0.00575201865286,-0.681449651718,0.0206471085548,-0.619253635406,2.48380017281,-0.558576583862,1.25266313553,-0.175762042403,0.166845977306,-0.589191675186,-0.237133383751,0.249748915434,0.616233348846,0.317342489958,0.333390831947
1677,0.656799674034,-0.162613630295,1.53567314148,0.642180383205,-0.137000009418,0.50569832325,0.614799976349,0.0649235770106,0.225517272949,1.59467291832,0.167592853308,-0.382121860981,-0.00850307941437,-1.65827655792,0.0706220418215,-0.29111045599,0.115799993277,0.63915002346,1.2267781496,1.53217160702,0.785710096359,0.359509289265,1.16776430607,0.580190360546,-1.03767549992,0.52953594923,0.366300791502,-1.20623362064,0.190003618598,-0.68649995327,-0.56509912014,0.368299990892,1.36980223656,-0.0170264579356,0.872584402561,-1.49181497097,1.4474503994,0.402000039816,-0.436616718769,-0.0710017979145,0.7190939188,0.941397964954,0.0755488350987,-0.0425666570663,-0.492670893669,0.200633332133,-0.210516259074,0.190828949213
7043,-0.538235366344,1.16336846352,0.460979282856,-0.426451385021,-1.37730002403,-1.07227933407,0.801949977875,0.0889663472772,-0.881704211235,-0.983875334263,-1.19587373734,-0.686243534088,-1.74276280403,-2.47535896301,-2.99132943153,-0.112132444978,-1.47035002708,0.525749981403,-1.15959203243,0.412855625153,3.14065718651,1.44788908958,-0.323332309723,0.364603996277,1.6809514761,-0.77730691433,-0.398960471153,0.476584494114,-0.638718724251,-1.18599998951,-0.223229497671,-1.45009994507,0.318372100592,0.753807604313,-0.0425281263888,-0.394890606403,0.759174704552,0.191220015287,-0.684440255165,0.251172304153,-0.290495634079,-0.325130820274,0.125783115625,0.240133330226,0.842988967896,-0.298866629601,0.798298120499,0.381522804499
5613,1.41993379593,0.477297186852,1.01028966904,-0.49223062396,-0.427799999714,-0.0240278244019,0.320600032806,0.217153772712,0.603829026222,0.446421325207,0.407466351986,-0.262043118477,0.0391403213143,-2.43399333954,-1.01266932487,-0.818763494492,-0.0198500156403,5.05604982376,0.140964150429,1.43147993088,0.939586162567,0.236447945237,0.186411723495,0.250910103321,-0.19229221344,-0.173974171281,0.437843501568,-0.233850702643,-0.769116699696,-1.00779998302,-0.743755459785,0.658500015736,0.730568408966,2.30532121658,0.147699564695,-0.624247908592,0.885840058327,0.221880018711,-0.321984291077,0.0910943374038,-0.0658692121506,-0.0564801841974,0.467427968979,0.434100031853,0.11598405987,-0.341933339834,0.519651055336,0.550902962685
