rid,CPC005_A375_6H:BRD-A98431941-003-02-1:10,CPC005_A375_24H:BRD-A98431941-003-02-1:10,CPC005_A549_6H:BRD-A98431941-003-02-1:10,CPC005_A549_24H:BRD-A98431941-003-02-1:10,CPC005_HA1E_6H:BRD-A98431941-003-02-1:10,CPC005_HA1E_24H:BRD-A98431941-003-02-1:10,CPC005_HCC515_6H:BRD-A98431941-003-02-1:10,CPC005_HT29_6H:BRD-A98431941-003-02-1:10,CPC005_HT29_24H:BRD-A98431941-003-02-1:10,CPC005_MCF7_24H:BRD-A98431941-003-02-1:10,CPC005_MCF7_6H:BRD-A98431941-003-02-1:10,CPC005_PC3_6H:BRD-A98431941-003-02-1:10,CPC005_PC3_24H:BRD-A98431941-003-02-1:10,CPC005_VCAP_6H:BRD-A98431941-003-02-1:10,CPC005_VCAP_24H:BRD-A98431941-003-02-1:10,NMH001_FIBRNPC_6H:BRD-A13982089-005-01-4:10,NMH001_FIBRNPC_24H:BRD-A13982089-005-01-4:10,NMH001_NEU_6H:BRD-A13982089-005-01-4:10,NMH001_NEU_24H:BRD-A13982089-005-01-4:10,NMH001_NPC_6H:BRD-A13982089-005-01-4:10,NMH001_NPC_24H:BRD-A13982089-005-01-4:10
6194,0.000262923946138,-0.00034357822733,0.209117025137,0.239461570978,-0.113300003111,-0.208250299096,-0.578400015831,-0.449157059193,0.994395494461,-0.601651072502,0.182649761438,-0.210161998868,0.108723059297,0.124457731843,0.000409698899603,1.95185005665,0.97595000267,0.000212198356166,-0.00227180542424,-2.72382450104,0.437222748995
1676,1.60707092285,-0.00472630187869,0.389649271965,0.347713768482,-0.0359999984503,0.359323650599,-0.385300010443,0.00984767079353,-0.704536676407,0.00268914736807,0.110466592014,0.664855897427,-0.13254198432,0.741687059402,-0.534668684006,-2.4728000164,-0.776199996471,-1.05566203594,0.320971667767,-0.346936494112,-0.264701187611
23512,-0.15488858521,-0.277994126081,-0.325517624617,-0.823745131493,0.452549993992,0.453464776278,-0.956650018692,-0.496448367834,0.150247991085,-0.569314420223,0.295833319426,0.255677878857,-0.403028011322,0.456187605858,0.894842028618,-0.786750018597,-0.937799990177,-0.487038433552,-0.300825029612,0.807508409023,-0.171872362494
148022,0.305408477783,0.772831380367,-1.06746459007,0.6389285326,0.774999976158,0.498625457287,-0.353949993849,-0.618830502033,-0.191969275475,0.762857198715,-0.611005067825,-0.750442624092,0.195708557963,0.664224624634,1.53416419029,-0.00685000047088,1.14524996281,0.484195232391,0.421938240528,-0.0330325439572,-0.598625302315
1906,0.931706130505,-0.492572844028,0.047962397337,0.527377188206,0.305099993944,0.377983361483,0.618350028992,0.641270935535,-0.309760600328,-0.620336174965,0.225595295429,0.135780230165,0.186411425471,0.291064888239,-1.80882298946,0.153349995613,-0.982800006866,-0.869672894478,0.401817142963,0.621943414211,-0.0651648789644
8878,-0.645155012608,-0.574967205524,-0.173798009753,0.252212822437,0.147900000215,0.445139497519,-1.4076499939,-0.604767203331,0.123134747148,0.328008919954,-1.33597946167,-1.33984732628,-1.31155204773,-0.122431948781,-0.926527380943,-0.239199995995,-0.762699961662,-0.672111570835,-0.327025771141,-0.280580580235,-0.0779848843813
3091,-0.949356496334,-0.70995169878,0.833292126656,0.481866955757,0.604499995708,-0.568809807301,-0.264849990606,-0.253706485033,0.305452644825,-0.274577379227,0.449015021324,0.296127200127,-1.25942587852,0.125895887613,-0.676492989063,0.783450007439,-0.682500004768,-0.00122534262482,-0.231238827109,-1.72626292706,-0.51227247715
5743,3.75216317177,0.843893170357,-0.474952697754,0.611502051353,-1.27519989014,2.50018692017,0.338349997997,0.606756925583,0.120585396886,-0.314842373133,0.0756586790085,2.09023571014,1.0670902729,-0.160263031721,-0.572321891785,0.0232500005513,-0.749949991703,0.271027386189,-0.0646591037512,-0.40607970953,-0.604152977467
5321,0.579780876637,-0.628135800362,0.265808880329,0.440771967173,-1.13864994049,-0.0631918758154,0.425100028515,-0.117560535669,-0.571326971054,-0.584527492523,0.32182392478,0.104403652251,0.161423921585,-0.228222563863,-0.348035246134,-0.92585003376,-2.24160003662,-3.19740915298,0.0269113834947,-0.413029581308,-0.446977108717
4144,-2.30780410767,-0.28254711628,0.239190623164,-0.398355126381,0.420549988747,-0.570879936218,0.0436000078917,0.116535104811,0.674122810364,-0.338449180126,0.875211894512,0.687434375286,-1.45506703854,0.896500349045,-0.545638680458,0.859049975872,0.1956499964,0.201689079404,-0.707892417908,0.789321303368,0.601342201233
1981,-0.677099108696,1.06918692589,-0.879155993462,1.09781169891,3.00174999237,-0.0846242308617,0.376949995756,1.60111570358,0.310735166073,0.00971840322018,0.481692075729,-0.878135979176,0.332716882229,-0.97068810463,-0.388590246439,0.0809499621391,1.19749999046,0.3120008111,-0.332864046097,-0.53281390667,1.4203453064
695,0.390121787786,-0.858598947525,1.07203495502,2.0163936615,0.141650006175,0.0702674388885,0.758149981499,0.0927230417728,0.364232122898,-1.63774228096,-0.595310807228,-0.890968263149,0.327658891678,0.648759007454,0.120440840721,1.71224999428,0.354350030422,-0.676682710648,-0.26735663414,0.277876615524,0.421636044979
10398,0.555230796337,0.557795226574,1.02625465393,1.71580088139,0.79129999876,0.183034151793,1.35025000572,0.388341099024,-0.187254562974,-0.299347043037,0.28326061368,-0.443863868713,-0.456689298153,-0.0335078462958,-0.479039281607,0.633700013161,0.441200017929,-0.30967181921,-0.00576064735651,-0.986495614052,0.260322749615
5708,-0.96254837513,-0.315819740295,-0.0826579034328,-0.0848796367645,0.262050002813,0.193976134062,-0.864750027657,-0.758764088154,0.383832633495,0.384540349245,-0.3781914711,-3.61066365242,0.130776315928,0.928055405617,0.789201557636,-0.416399985552,-0.487150013447,-0.134529009461,0.0100204292685,-0.0188838839531,-3.33550596237
1213,-0.653616368771,-0.22504812479,-0.0708950683475,-1.31868672371,-0.0861000418663,0.769189596176,-0.409949988127,-0.226476788521,0.439874112606,0.572736382484,-0.781239569187,-1.45695614815,-0.0792029201984,-0.16269287467,-0.0588813126087,-0.0186000019312,0.809450030327,0.251648128033,-0.132269173861,-0.44181111455,-0.680806159973
226,0.407816082239,-0.388741075993,0.0787949562073,-0.0424945652485,0.330799996853,0.11254555732,-0.707849979401,0.671158015728,0.178045228124,0.465496242046,-0.0297998785973,-0.538588762283,0.0323523506522,0.4824462533,1.25702083111,0.415499985218,0.35490000248,-0.0321484804153,-0.230956614017,-0.510663151741,3.3074362278
6777,-0.750824928284,-0.590987920761,-0.0613178908825,2.31494474411,0.656099975109,-0.725834131241,-0.25284999609,0.478968799114,-0.47123259306,0.581959664822,0.147156536579,0.509835660458,0.51187056303,-0.257965087891,-0.0297434031963,0.122099995613,2.18099999428,-0.143130764365,0.553843140602,0.306032419205,1.14153432846
2113,-0.599548101425,0.423718512058,0.423575252295,-0.28408664465,-0.296400010586,-0.222216933966,1.73485004902,0.834471583366,-0.0395877063274,0.0359336808324,0.444827079773,-1.2238111496,-0.219150483608,-0.120886780322,-0.547596812248,-0.272799998522,0.0809999704361,0.50109910965,-3.11300134659,-0.297172188759,0.000366255640984
3329,0.115432970226,1.18057739735,-0.161044150591,-0.900359511375,-0.0621000528336,0.156833469868,-0.18109998107,1.21634745598,0.477850914001,0.295472383499,0.61848795414,-0.744116485119,0.599990606308,0.366072773933,0.475635170937,0.896250009537,0.1507999897,-0.443293780088,-0.0173068344593,1.0284267664,0.647996723652
1050,-0.420957267284,-0.312256366014,-0.380922555923,1.54505872726,0.789599955082,-0.288966655731,0.556650042534,0.208459436893,-0.133610010147,1.15811467171,0.325797826052,-0.591282248497,0.546498835087,0.513987481594,0.49767139554,2.47634983063,2.29920005798,0.039793998003,5.97362422943,-0.224565967917,0.228793501854
9491,0.149640321732,1.87920987606,1.5952694416,0.286742627621,-0.566799998283,0.808811247349,0.604299962521,-0.39678683877,0.233730763197,-0.54940867424,-0.00552603602409,-0.106692917645,-0.162725955248,0.343681722879,-0.467118233442,-0.882500052452,-1.04504990578,-1.59172296524,0.204124048352,-0.474470168352,0.229882240295
22926,-0.239709943533,0.794151484966,-0.661965370178,1.03116190434,1.1072499752,0.191789418459,-0.106449991465,-0.808897852898,-0.468494743109,0.765297889709,0.74498385191,-0.642926692963,0.255488932133,0.32994389534,-0.458542197943,-0.302349984646,-0.16930000484,1.45371925831,0.590401768684,-1.22808015347,1.03860068321
5899,-1.80782628059,-0.923865675926,-0.0243327580392,1.47919249535,0.0699499994516,-0.237514257431,-0.575650036335,-0.800716936588,0.989799022675,0.162278473377,-0.170006752014,-0.796856641769,0.0373211950064,-0.0449105240405,-0.31759724021,-0.284400016069,0.0442999899387,0.438416212797,-0.549307703972,0.982056200504,0.54539000988
5467,0.1911264956,0.0647201240063,-0.369334548712,1.58749032021,0.514250040054,-0.0956790372729,-0.319400012493,-0.0428087711334,-0.195702448487,0.663711667061,0.524565339088,0.195693701506,0.404701262712,-0.419688045979,-0.401334047318,-0.061750009656,2.79649996758,-0.875991344452,0.254114598036,0.204631626606,0.745387434959
6774,0.285039305687,0.0448879301548,-0.228763580322,0.376342117786,1.34915006161,0.107412904501,0.0808999985456,-0.895062208176,0.95176756382,0.39022320509,-0.857523441315,0.455022484064,-0.34225949645,-0.00426092743874,-0.0109221674502,-0.4007999897,0.853999972343,-0.684009075165,-1.27256309986,-0.401204943657,0.61842250824
1788,0.829888999462,-0.625944495201,0.826437354088,0.57299131155,-0.497649997473,0.0247632861137,0.524850010872,0.0377477183938,0.677361965179,-0.40950140357,0.650469124317,-0.0204816237092,0.176987633109,0.0254364013672,-0.703513622284,-0.344749987125,-1.52959990501,-0.824172139168,0.238523095846,-0.723302900791,-0.443422496319
5921,-0.206039473414,-0.133209645748,0.237187951803,0.135127440095,0.751899957657,-1.33493924141,-0.263249993324,0.382590025663,-0.00979699194431,-0.108403846622,0.99005740881,-0.814172327518,-0.00809644162655,0.812485516071,-0.214102715254,-0.671099960804,1.70964992046,1.16927421093,-0.186802953482,-0.361912250519,0.205840304494
5721,0.569438993931,-0.288391441107,-0.654893159866,-0.0937713384628,0.90189999342,-0.230797618628,1.08050000668,-2.58222961426,0.190523892641,0.00632921420038,-0.00740185379982,-0.5829449296,-0.197093755007,-0.275559782982,0.116107136011,0.594300031662,-1.02509999275,-0.36627933383,-0.259116292,0.338931649923,0.854353785515
2263,0.0973973423243,-0.811865746975,-0.0164910703897,1.0648509264,1.25864994526,-0.0682060867548,0.974300026894,-0.114364951849,0.395963340998,-0.649945259094,-0.223442330956,0.947770953178,-0.0835463181138,0.542678654194,-0.487799942493,-0.315850019455,-1.22339999676,-1.00236928463,-0.698814094067,0.518443405628,-0.135707050562
808,4.25041627884,-1.04931986332,0.0231235325336,-1.17665410042,-0.40934997797,-0.14102499187,0.749050021172,0.119181849062,-0.164852306247,-0.0115484073758,0.312728017569,-0.553167283535,0.789969205856,0.248239099979,-0.265006184578,-0.228850007057,-0.636700034142,-1.06047546864,-0.0856405198574,0.308106154203,0.0840993002057
30001,-0.572835206985,1.18817305565,-0.17961654067,-0.921885728836,0.694549977779,-0.100120782852,-1.16934990883,0.36354419589,0.420874983072,0.442907303572,-0.198861986399,-0.0116729065776,0.281811863184,-0.842715024948,-1.13563930988,-0.776000022888,0.435950011015,0.926543951035,1.57679772377,-1.17570662498,0.545913696289
348,0.170710653067,0.172666221857,0.44574585557,0.846002995968,-0.327650010586,0.526154816151,0.112550005317,0.143942922354,0.464918732643,0.321679860353,0.398940056562,0.31417453289,-0.302458673716,-0.511731564999,-0.349672317505,0.105300009251,-0.394899994135,0.294081687927,-0.0948438048363,0.617673516273,-0.75780570507
30849,-0.13097396493,0.734966993332,-0.251169145107,-3.24120616913,0.812799990177,0.746016025543,-0.600000023842,-0.0153002142906,0.357590436935,0.756130754948,-0.309191584587,0.359988361597,0.130551666021,-0.417825967073,-0.389534592628,-0.248450011015,-0.96590000391,-0.0677860826254,0.209759026766,-0.530909240246,0.0963821858168
1454,0.378369748592,1.10367286205,-1.77860331535,-0.964834570885,0.357149988413,-1.49065208435,-0.248999997973,-0.0780444964767,0.0565248206258,0.437871098518,0.418974936008,1.5161383152,1.11574530602,1.2208096981,0.0116465240717,-0.236100003123,0.769699990749,0.176928758621,-0.000723935081623,-0.454390764236,0.350762844086
6500,0.0906522870064,0.194892853498,0.354630678892,0.317800998688,-0.989400029182,-0.144942462444,-2.12554979324,0.961953401566,1.90979099274,1.43039441109,-0.962137937546,-0.0231733173132,-0.224335774779,2.02504944801,-0.236604049802,0.534400045872,0.77555000782,-0.411550074816,0.285887956619,-0.299155801535,-0.387430071831
5627,0.0520030260086,1.56217193604,-0.185185670853,2.10449099541,2.10669994354,-0.747050046921,-1.47335004807,0.810983181,0.618387579918,0.775361955166,-1.09509968758,-0.213481813669,-0.0100432783365,0.25738248229,-0.108616173267,0.597000002861,0.571200013161,0.0491896830499,0.353324145079,5.41303014755,0.283780544996
5715,0.405135452747,0.44067209959,-0.17105589807,-2.47996330261,1.05210006237,0.203551858664,-1.2758500576,0.567158937454,0.0278420969844,0.59973949194,-0.231194332242,-0.065655335784,-0.63928425312,-0.755690336227,-0.560937523842,0.845899999142,1.0951499939,-1.70614004135,-0.364737600088,1.06339788437,0.693527460098
4791,0.709152460098,0.138200700283,0.640949547291,3.4491007328,0.0674000009894,-0.259598404169,0.45300000906,0.523454785347,0.4300532341,2.65403342247,0.469473659992,0.0200998857617,0.0743239149451,0.101004205644,-0.335932672024,-0.0810499936342,-0.481750011444,0.136984303594,0.26395624876,-0.169106125832,-0.547759413719
56924,0.0259528756142,0.534744977951,0.101534798741,0.878478884697,0.631949961185,-0.785413086414,1.56294989586,0.123792231083,0.91348028183,-0.04901342839,-0.66734457016,-0.464900493622,0.0661641806364,-0.150074094534,0.236028343439,0.291899979115,0.0518999993801,0.316878437996,-0.101783871651,0.26035156846,-0.0235095769167
2690,0.330275654793,0.50333493948,2.05642986298,0.725186467171,-0.780550003052,0.25788834691,0.0341499969363,0.528179764748,0.257706582546,-0.599611341953,-0.993022143841,1.04129362106,-0.362850129604,0.514288783073,-0.236254513264,3.44449996948,0.551849961281,0.00645840167999,-0.50194478035,-0.0548580959439,-0.474124968052
1019,-0.43618530035,0.419730395079,-0.899321675301,0.647712171078,-0.161499977112,2.09648752213,0.00855000317097,-0.0521676912904,0.512228429317,0.184301868081,-0.388268142939,0.648152053356,-0.219497993588,-0.382032215595,0.580349445343,0.339249998331,0.180649995804,0.35693693161,-0.0930093079805,0.752969205379,-0.520171403885
51422,-0.0572118610144,-0.961235761642,0.437639832497,0.998770594597,0.109200000763,-0.0654365867376,0.331599980593,0.723777294159,0.163473457098,0.125829532743,-0.698620080948,0.217253580689,-0.354514211416,-1.33317947388,0.406439483166,0.237099990249,1.3234000206,0.347842723131,0.456114649773,-0.654515028,0.216724812984
5788,-0.0244173705578,-0.805140554905,0.247411966324,1.71405744553,-1.31180000305,-1.06572771072,0.478100001812,0.897952139378,-0.542129218578,-0.124982386827,0.230309069157,0.378861099482,-0.292662113905,0.0590972155333,-0.4499142766,-0.12199999392,-0.8382999897,0.422427982092,0.237196326256,0.00353067647666,-0.106195658445
6709,-0.401823878288,0.521413087845,-0.273058056831,-2.02819037437,0.0847499966621,0.826615095139,-0.460150003433,0.324766933918,0.558754682541,0.615511357784,0.160804778337,0.120730556548,0.591058671474,0.635944128036,0.155927985907,-0.155200019479,0.0248500108719,0.44995957613,0.0402531474829,-0.201004698873,0.570139348507
