rid,DOS049_A375_24H:BRD-K97114030-001-01-0:5,DOS049_A375_24H:BRD-K97114030-001-02-8:5,DOS049_HT29_24H:BRD-K97114030-001-01-0:5,DOS049_HT29_24H:BRD-K97114030-001-02-8:5,DOS049_MCF7_24H:BRD-K97114030-001-01-0:5,DOS049_MCF7_24H:BRD-K97114030-001-02-8:5,DOSBIO002_A375_24H:BRD-K97114030:10.1989,DOSBIO002_A549_24H:BRD-K97114030:10.1989,DOSBIO002_HT29_24H:BRD-K97114030:10.1989,DOSBIO002_PC3_24H:BRD-K97114030:10.1989,DOSBIO002_MCF7_24H:BRD-K97114030:10.1989,DOSBIO002_NEU_24H:BRD-K97114030:10.1989,DOSBIO002_NPC_24H:BRD-K97114030:10.1989
7849,0.18339560926,-0.704200029373,3.9047999382,-0.0885500013828,-0.550499975681,1.29304993153,0.0245981179178,-0.164386510849,-0.1450817734,0.377753764391,0.618938565254,0.0370500087738,0.790695786476
23244,-2.10594296455,0.388450026512,-4.70699977875,0.210449963808,0.00874999910593,-0.25159996748,0.445664346218,0.494710326195,-0.922228395939,-0.382561951876,-1.84339499474,0.289700031281,0.609544336796
7494,-1.39905714989,0.425049990416,-5.24485015869,0.57080000639,0.0438500009477,0.381099998951,-0.921547055244,0.15763092041,0.73131352663,0.466743350029,0.0282556116581,0.279399991035,0.91181063652
4836,0.29930254817,-0.924699962139,-0.0782499909401,0.31145003438,-0.676800012589,-1.51250004768,-1.34808039665,-0.333435714245,0.460759520531,-0.146754950285,-0.0421760827303,-0.156299993396,0.182037398219
23647,0.965220749378,0.752049982548,-2.71764993668,0.0505999922752,0.268700003624,-0.321349978447,0.508599042892,-0.37620562315,-0.167740762234,-1.22274589539,-0.620178461075,-0.367549985647,-0.0920626297593
10617,-2.3097012043,0.501600027084,-0.638550043106,0.173050001264,-0.0639500021935,0.540549993515,-0.239256203175,-0.128177031875,2.45184016228,-0.345575988293,-0.259071171284,0.603999972343,-0.417927265167
2184,0.877466797829,0.944350004196,1.50230002403,-0.415050029755,0.64050000906,-1.12485003471,0.7692938447,0.632285177708,0.247420564294,1.45363795757,0.778800785542,0.902700066566,-0.584780097008
5355,0.695381522179,-0.00674998760223,0.907950043678,0.789449989796,0.373649984598,-1.57264995575,-1.03776407242,-0.00236185081303,-0.0107525289059,-0.265250265598,-0.135366350412,0.201249986887,-0.0496447831392
6659,-0.205344617367,-0.989650011063,-0.950100004673,0.212999999523,-0.0258000195026,-0.207600012422,0.042583078146,-0.401266664267,-0.816222190857,-0.13167861104,-0.44662052393,-0.456600040197,0.109377890825
7016,1.35777235031,-1.33275008202,-0.573000073433,0.407649993896,0.303200006485,-0.110500000417,-0.796302139759,-0.19368287921,-0.191068813205,1.58831596375,-0.137619033456,0.384649991989,-1.15931773186
90861,0.222321823239,0.620450019836,0.597450017929,0.0462999939919,0.415999978781,-0.161500006914,0.888896226883,0.8787727952,0.187367171049,-2.21126246452,0.477975487709,0.236449986696,1.02460181713
10670,-0.3536875844,1.1073499918,-1.11065006256,0.0967999994755,0.086850002408,0.584599971771,0.220841303468,-0.638166069984,-0.336419939995,-0.608861684799,-0.886287927628,0.262950003147,-0.6070997715
79071,-2.64240384102,-1.64380002022,-1.15740001202,0.0371499955654,-0.552449941635,-0.481299996376,-0.38591298461,-0.038761690259,-0.262018889189,0.172816485167,0.455231130123,0.256700009108,-0.256034910679
64746,-0.831669747829,0.443250000477,0.0301499962807,0.240300014615,-0.107149988413,0.0393500030041,-0.409832060337,-0.270045697689,0.404121875763,-0.442902475595,-0.5995413661,1.49755001068,0.145697817206
5366,-1.27843534946,-0.642750024796,2.77270007133,-0.619650006294,0.692699968815,0.781249940395,0.293772578239,-0.610813975334,-0.277849137783,1.86163306236,0.418663918972,0.00940001010895,-0.649818956852
11344,0.529712796211,-0.0697000026703,0.780200004578,0.392899990082,-0.592549979687,-0.294200003147,-2.10895419121,0.144805893302,-1.72429001331,-1.22805666924,-0.846112728119,-0.667699992657,-0.236347138882
10013,-0.888396322727,-0.21724998951,-0.978999972343,-1.17470002174,-0.804399967194,-0.663100004196,-0.0872657448053,-0.336502075195,0.0912330597639,0.586839497089,-0.280878871679,-0.377700001001,0.222436502576
5829,1.29390537739,0.215800002217,-3.27349996567,-0.228850007057,-1.31809997559,0.593850016594,-0.187291175127,-0.339802145958,-0.318184882402,-0.375373214483,-0.945552349091,0.32080000639,0.395061969757
5257,0.605402171612,0.331100016832,-2.16844987869,-0.502200007439,-1.33585000038,0.245549991727,0.0413136184216,-0.488360196352,-0.931088864803,-0.140862137079,-1.10200405121,0.00114999711514,-0.0669919401407
22794,1.98480391502,1.39120006561,-1.6740500927,1.05134999752,-0.640699982643,0.034699998796,-0.0483556911349,-0.402224838734,-0.125616073608,-0.944975137711,-0.923126757145,-0.964049994946,0.435583293438
9761,1.76424980164,0.00135000003502,-5.0,0.00034999998752,-1.21675002575,0.665449976921,0.719121456146,-0.0755757391453,-0.435685455799,-0.238057881594,-1.24580693245,-0.129100009799,0.486073404551
23326,-2.03347086906,0.136299997568,-5.92320013046,0.576200008392,0.422800004482,0.863499999046,0.817562878132,0.429484695196,0.616675198078,-0.324197679758,-0.148934438825,0.0224500000477,0.597318053246
10972,-0.46908685565,0.41629999876,1.29704999924,1.01040005684,0.448149979115,0.113049998879,-0.593500852585,-2.02988195419,-1.29169476032,-0.857758164406,0.600968599319,-0.533900022507,-0.585013389587
10523,0.0269992128015,1.12890005112,-5.33335018158,0.266999989748,-1.66205000877,0.159349992871,-0.6370241642,0.294848263264,-0.989582300186,-0.552025794983,-0.730235099792,0.138099998236,-0.525697469711
79090,0.636940419674,-1.60384988785,-4.428150177,-0.257550001144,1.37504994869,-0.433800011873,-0.0920171141624,-0.31625431776,-0.145222127438,-0.361515939236,-0.0570966005325,0.665149986744,-1.18615853786
27032,-2.03541994095,-0.520550012589,-2.98924994469,0.0526999905705,-0.950999975204,-0.073250003159,-1.31814360619,-1.06828641891,-0.0442724525928,0.715252757072,-0.142424687743,-0.223600000143,-1.17420136929
9097,1.02088940144,0.140100002289,-1.5107499361,0.253049999475,0.264199972153,1.30970001221,0.601893484592,0.580418884754,0.578639805317,0.970635294914,0.384762108326,-0.705349981785,-0.0661467462778
10513,0.045940220356,-1.17315006256,-0.36084997654,0.105800002813,0.0195500031114,0.463400006294,0.889374375343,-0.694329917431,0.0185613781214,0.969191551208,-0.653974533081,-0.168849989772,0.11380238086
1891,-0.989533662796,0.0256999991834,-3.55920004845,-0.449499964714,0.197200000286,0.33654999733,-0.591103315353,-0.260846346617,-1.2076985836,1.51441848278,0.417078971863,0.551249980927,-0.412018299103
3066,0.163697168231,0.519649982452,-1.18164992332,1.97585010529,0.204249992967,-0.0403499901295,0.530852913857,0.209531858563,0.22997520864,-0.851668477058,0.912091612816,0.0233500003815,0.400099724531
9801,0.271513879299,-0.683099985123,-4.84969997406,0.585049986839,0.796199977398,0.408450007439,-3.88286542892,-0.21579785645,0.424587011337,0.407092422247,0.104021690786,0.558300018311,-0.12039911747
1459,-0.223682463169,0.0402000024915,-1.92319989204,-0.0348500013351,0.317300021648,0.52965003252,1.32395756245,-0.459810823202,-0.77294921875,0.998262166977,0.275284320116,-0.632149994373,1.97258448601
9703,-0.650161862373,3.34220004082,-0.742850005627,-0.548200011253,0.415449976921,0.389149993658,-0.307426005602,2.03794407845,0.200410231948,-0.514418125153,-0.440780162811,0.0665000081062,2.13038825989
10606,-0.161305040121,0.0594000071287,2.24030017853,0.794299960136,-0.712499976158,0.211100012064,0.589874625206,-0.153194472194,0.74410879612,-0.131189987063,-1.18735849857,0.177850008011,-0.0559720434248
1017,1.1114783287,0.526799976826,-1.00080001354,-0.217849999666,-0.385500013828,0.227699995041,-0.719347834587,-0.44263330102,-0.513293921947,1.36195969582,0.039183691144,0.449999988079,2.76237130165
9813,-0.263434618711,0.0158500000834,-3.17399978638,-0.0791499987245,-0.0156999975443,0.394450008869,-0.0848695337772,0.57440340519,-0.286024868488,0.885263442993,-0.328065693378,-0.139049977064,0.384208023548
7485,-0.672009170055,-1.41540002823,4.66919994354,0.146200016141,-0.276399999857,1.54645001888,-0.752307593822,-1.36772203445,-0.378801077604,-0.913791060448,-1.57104969025,0.214499995112,-0.240762785077
2109,-0.934638679028,0.433999985456,-5.78245019913,0.337049990892,0.649900019169,1.13654994965,0.425322294235,0.0903073996305,0.304698765278,-1.87257504463,-0.255336612463,-0.167149990797,-0.303319364786
23271,-1.39682412148,-0.277050018311,0.0974500179291,0.990200042725,-0.028599999845,-0.249250009656,-0.720857620239,-0.454263985157,-0.17878434062,1.18441665173,0.159329950809,0.428550004959,-0.365084707737
9915,-0.853887617588,-0.578999996185,0.0330500006676,-0.68624997139,0.511900007725,0.0627500042319,-0.26228877902,-0.940698742867,0.617070555687,0.483569800854,0.207259237766,0.328649997711,-0.700874328613
9552,1.63083231449,-0.652700006962,1.85850000381,0.131800025702,-0.936049997807,0.467050015926,-0.366813778877,-0.616982340813,-0.61357831955,0.287915468216,0.114938944578,-0.508800029755,0.304613620043
93487,1.73133897781,-0.355749994516,-1.34829998016,-0.638100028038,-0.564050018787,0.405849993229,-0.71654689312,-0.408448755741,0.378071725368,-1.5111181736,-0.737527251244,-0.427100002766,-0.712542951107
2956,0.0573634579778,0.393149971962,-0.858349978924,-2.26940011978,-3.30140018463,-0.865450024605,0.0964367464185,-0.0532899796963,0.267916530371,0.351763099432,-0.845934808254,0.351050019264,1.16385149956
11065,-0.916105926037,0.653450012207,-4.01219987869,0.475800007582,0.704150021076,-0.752149999142,0.2496573627,-0.245963096619,0.0694062039256,-1.24681091309,0.0142667144537,0.51029998064,0.63959813118
9653,-1.035795331,-0.850650012493,-2.58859992027,-0.906700015068,0.232899993658,0.502750039101,-0.265114784241,0.11527903378,-0.559792637825,1.1074129343,0.499125570059,-0.709399998188,-0.405057668686
200081,-0.978783607483,0.698149979115,-5.52820014954,0.360249996185,0.0820499956608,-0.178799986839,1.19203877449,0.906513154507,0.901845157146,0.0693898648024,0.352532029152,0.263249993324,0.347811222076
3337,-0.0396314635873,-3.22044992447,-2.2172999382,0.790650010109,0.414050012827,0.886849999428,-0.582355618477,0.1204097718,0.0890257060528,0.29914984107,0.431492269039,0.745350003242,0.761172652245
11073,-0.911461114883,0.109800003469,-0.118600010872,-2.48234987259,2.46209979057,0.275700002909,0.903237819672,0.63066059351,0.193191275001,2.37104821205,1.07846462727,0.00724998116493,0.116456851363
23,0.154839649796,-4.97849988937,-3.59730005264,-2.15365004539,-0.424199998379,0.297949969769,0.0385170578957,-1.22492456436,-0.565095186234,0.595647990704,-0.0670165121555,-0.115400001407,-0.396392643452
5641,0.659315943718,0.0785000026226,-0.336849987507,0.0569500029087,0.192750006914,0.731599986553,0.537865579128,-0.197893857956,0.372097969055,-0.0713572725654,0.668688595295,-0.0478999912739,0.332182079554
8720,0.513046562672,-2.18720006943,-3.03444981575,-1.25959992409,0.0780999958515,0.436749994755,-0.8876709342,-0.247003883123,-0.481557399035,0.737792730331,-0.632626950741,0.250049978495,0.610231041908
10782,1.2843682766,0.175599992275,3.64615011215,-0.269650012255,0.410599946976,0.229050010443,0.309372365475,0.873253822327,-0.483125925064,1.43288075924,-0.796470463276,-0.197499990463,0.911686420441
25932,-0.203759849072,5.89400005341,-0.337249994278,0.303050011396,2.31844997406,1.21675002575,-3.80564236641,0.408836662769,-0.257769852877,-1.38811159134,-0.476056307554,-0.497550010681,0.405519545078
3028,-0.182770177722,0.744699954987,-5.20179986954,0.690400004387,-0.550199985504,0.321399986744,-0.0880713909864,0.207561165094,-0.400824129581,-0.0479494966567,-0.720542669296,-0.0333500057459,0.242825105786
6804,0.458711147308,-0.512349963188,0.787549972534,0.0,-0.309850007296,0.481299996376,0.171350061893,-0.617329537868,-0.00556056201458,-1.65259826183,-1.01232349873,-0.935349941254,-0.435176849365
890,1.47099554539,0.107550024986,-1.75069999695,-0.471749991179,-0.121800005436,-0.223550006747,0.655187666416,-0.252755522728,0.115028947592,-0.86874037981,-0.666736364365,0.105849996209,0.548622310162
6390,-2.78679060936,1.45615005493,-4.64409971237,0.585250020027,0.533900022507,0.938000023365,-0.434605956078,0.270464658737,-0.257206887007,-1.27453160286,0.702293872833,0.158199995756,0.663722395897
4303,0.530729711056,0.137749999762,-6.1532497406,1.16334998608,-1.3709499836,-0.487599998713,-0.192371726036,0.0944063365459,-0.268998622894,-0.968339860439,0.552391469479,-0.0348000004888,-0.632904052734
10953,-1.25540328026,-0.196650028229,-5.07079982758,0.806150019169,-0.372799992561,0.0642500072718,0.760945320129,-0.208226636052,0.304084926844,0.241842463613,0.297484070063,0.188399985433,-0.0627841800451
22889,-2.11101007462,-4.29409980774,-0.813149988651,-0.946000039577,-0.509100019932,-0.276299983263,-0.286485254765,0.259523540735,0.69835293293,0.787166774273,0.156681001186,0.733449995518,0.0821205824614
3098,-0.245750918984,0.575900018215,-2.24924993515,1.40575003624,-0.146899998188,0.376399993896,0.118618607521,0.21847397089,-0.0173057019711,-0.810831308365,-0.376017600298,0.280749976635,0.0200221985579
11044,1.01229763031,-1.35010004044,-2.02449989319,-0.714949965477,-0.0273500084877,-0.362749993801,-1.05381512642,-0.939571738243,0.909398496151,0.351624786854,1.06018650532,0.692399978638,-0.357207685709
8985,1.65908002853,0.90055000782,-5.44670009613,1.63580012321,-0.247099995613,-0.0145500004292,1.00892221928,0.232514068484,0.264517962933,-0.758765876293,-0.372902929783,-0.347700029612,-0.0172066688538
66008,-1.6638071537,-0.320600003004,-1.86479997635,0.708599984646,0.462000012398,-0.13354998827,-0.968256294727,-0.114494740963,-0.717478394508,0.196240514517,-1.02000200748,0.114599972963,0.254259049892
9217,-0.723865389824,0.519699990749,0.61779999733,0.737149953842,0.848850011826,2.40035009384,-0.832717120647,1.00728142262,-0.267957448959,-0.498856008053,-0.141767337918,-0.477600008249,0.105169385672
701,0.0854526236653,-0.685150027275,-2.73315000534,-0.844449996948,-0.230749994516,-0.693050026894,0.453142315149,-0.639370203018,0.011726796627,1.02064681053,0.174748897552,-0.100650012493,-0.131188824773
6182,0.000881840125658,0.000999999931082,-5.0,0.0,-0.00034999998752,0.0,1.91973805428,-0.00819700956345,-0.138257086277,-1.5611666441,-0.00275532901287,-0.540349960327,0.437935173512
4860,-0.979327738285,0.484549999237,-5.69514989853,0.705449998379,0.155650004745,-0.619400024414,0.0821118801832,1.19181680679,0.711694121361,0.135011732578,0.851856827736,0.200849995017,0.421796023846
7398,-0.850441992283,0.625949978828,0.963600039482,-0.872300028801,0.077699996531,-0.0852499976754,0.229199513793,0.382435262203,0.869819819927,-0.936812877655,-0.447418898344,-0.076100051403,0.18007209897
6117,0.136354774237,0.134900003672,-5.57714986801,0.373950004578,-0.741950035095,-0.189499989152,0.151544749737,-0.532476961613,-0.402820169926,-0.734932780266,-1.23076629639,0.246150016785,0.329909980297
23588,-0.100196391344,-0.200650006533,-4.78644990921,-0.995849967003,-0.0536499917507,0.13599999249,-0.250397920609,-0.85868614912,-0.48268315196,0.508255839348,0.423079490662,-0.202549993992,-0.129329070449
949,-2.19988775253,-0.0321500003338,-2.22195005417,0.274150013924,-1.13524997234,0.240200012922,-1.86853206158,-0.0729180723429,-0.509544372559,-0.917273342609,-1.41314721107,-0.222299993038,0.446937054396
7168,-2.59641647339,1.39294993877,0.931600034237,1.12320005894,-0.864250004292,-0.167199999094,0.845509886742,-0.111022807658,-0.554784476757,-1.08335328102,0.285919547081,-0.107649996877,0.141814082861
9375,-1.89234089851,0.272050023079,-0.622049987316,0.203149989247,0.703299999237,0.0979499965906,-0.545838057995,0.027777031064,0.205668240786,-1.26872682571,0.066217392683,-1.43659996986,0.331853687763
4927,2.22821259499,0.985700011253,-4.79285001755,0.448749989271,-5.09644985199,-0.679700016975,0.592779099941,-0.0317735597491,-1.15756511688,1.07885670662,0.00912347435951,0.137450009584,0.0336479023099
2523,0.393707662821,-1.01215004921,0.0201999992132,-0.932749986649,0.987249970436,-0.467999994755,-1.65263175964,-1.22145342827,-0.588822424412,0.575503706932,-0.0712895095348,0.277449995279,-0.41123637557
58497,-0.117399208248,-0.666599988937,3.33965015411,-0.095349997282,-0.356450021267,-0.253300011158,-0.528187155724,-0.423578977585,-0.311452746391,-0.603329777718,-0.327161252499,-0.382800012827,-0.279707849026
6856,1.47581255436,0.763800024986,-5.09579992294,0.705350041389,-0.729550004005,0.682699978352,-0.085926219821,-1.09877634048,-0.1499158144,-1.38307023048,-0.202525362372,0.114850014448,0.070564545691
26036,0.191487133503,-0.511099994183,-1.56254994869,-0.0574999898672,-0.369750022888,0.249949991703,-0.788196265697,-0.442017436028,-0.758013308048,-0.417704313993,-0.207901000977,0.820549964905,-0.463116168976
10206,-0.181824356318,-0.562099993229,-0.56200003624,-0.447750002146,-0.205650001764,-0.776049971581,-0.154764324427,-0.791908800602,-0.43437230587,1.79293727875,0.0668603032827,0.30220001936,-0.539510667324
25793,-0.0310032982379,-0.440449982882,2.38619995117,-0.825200021267,-0.530149996281,-1.48440003395,0.559427976608,1.46621572971,-0.280144840479,-0.0971510484815,-0.584399580956,0.369949996471,0.212997898459
55556,2.8626499176,-0.334399998188,0.131699979305,-0.374799996614,-0.0496000051498,-0.0317500010133,3.11911439896,-0.151758447289,0.51108455658,-0.399501562119,-0.495222955942,0.377599984407,0.353099614382
3978,-0.202680587769,-0.227899998426,-3.46505022049,0.0245500206947,-0.508149981499,-0.326350003481,-1.24067211151,0.676049113274,0.261586248875,-0.772346436977,-0.521060109138,-0.237100034952,0.249467402697
10681,0.528216004372,-0.313950002193,0.445199966431,0.219750002027,-1.04379999638,0.519100010395,-0.579150915146,0.294320821762,-0.932160258293,1.62353003025,-0.506345510483,-0.382799983025,-0.842104792595
3638,-1.15547716618,-0.248400002718,-2.91470003128,0.700250029564,0.532299995422,1.16859996319,-3.5101981163,-0.376461178064,-0.314927756786,-0.0952118635178,0.559879899025,-0.0847999975085,0.210868149996
8349,0.0922700986266,-1.44770002365,2.87415003777,-0.29730001092,0.447899967432,0.101250007749,-0.248579919338,-0.317995041609,-0.308860093355,1.34957742691,0.620131075382,-0.23939999938,-0.284663677216
6275,-1.46507155895,-0.280099987984,-5.0,0.135800004005,-0.612650036812,-0.364300012589,-0.702820897102,-0.774822413921,0.0,-0.895258188248,0.486838161945,0.0138999987394,0.527129292488
3895,0.171528115869,1.6656999588,-0.0829000025988,0.514200031757,-0.334300011396,-1.88355004787,0.17816722393,-0.275177896023,-2.04068422318,-1.72160327435,-0.440016657114,-0.674499988556,-0.647882461548
392,1.27438116074,0.379950046539,-1.85380005836,-0.400350034237,-1.79060006142,0.348899960518,-0.117865070701,0.854219198227,-0.102320283651,-0.888899624348,-0.0320734381676,0.13774998486,-0.105621531606
9170,-0.604520320892,-2.26520013809,0.577350020409,-0.687600016594,0.150650009513,-0.48939999938,-0.911148190498,-0.198567956686,0.338259160519,-0.275340855122,0.773146867752,0.14374999702,-1.08185696602
80347,-0.454788565636,-0.747250020504,2.88150000572,-0.547150015831,-0.0265999995172,-1.02215003967,0.736530423164,0.252987354994,0.0372014939785,0.485966444016,-0.0320535153151,0.181300014257,-0.18665908277
23300,-0.579575896263,0.316650003195,-2.16739988327,-1.9754999876,0.190449982882,-2.87220001221,-1.1066763401,-0.879065036774,-0.736429154873,-0.0101872440428,-0.276316761971,0.345750033855,0.0635898560286
836,0.441507637501,-0.730099976063,-1.00024998188,-0.488349974155,-0.546299993992,-0.197400003672,0.196788311005,0.0910692811012,0.22445872426,-0.193721145391,0.89082044363,1.48459994793,0.534229457378
11188,0.462868869305,-0.00454999506474,-0.0097000002861,-1.46414995193,-0.191149994731,-1.59340000153,0.988808751106,0.596077919006,-0.547553956509,-0.309501200914,-0.297407716513,-0.222599983215,0.697776198387
10898,2.27406048775,0.269750028849,-5.74160003662,-0.397650003433,-0.556450009346,0.391499996185,0.626806676388,-0.471522033215,-0.609096884727,-0.450497031212,0.187809050083,0.86109995842,-0.448807060719
9276,1.11177897453,-0.414299994707,-0.66605001688,0.386800020933,-0.520799994469,-1.19264996052,0.561692595482,-0.0229453742504,-0.641385555267,-0.340696156025,-0.861449897289,-0.109400004148,0.0188815519214
1647,-0.774513661861,-0.156550005078,-3.97464990616,-0.291449993849,0.707550048828,0.469900012016,0.029564589262,-0.360308736563,-0.0569620132446,1.05789041519,0.892834961414,0.872950017452,-0.257056355476
10285,-2.23148941994,-0.716599941254,0.741149961948,-1.16330003738,0.384899973869,0.0545499920845,-0.439237117767,-0.00811940431595,0.489029884338,1.25087881088,0.553763389587,0.65860003233,0.999925851822
23386,0.279242813587,2.35244989395,0.84040004015,0.509199976921,0.573500037193,0.418600022793,0.0631398484111,0.650364220142,-1.02708363533,-0.438584923744,-0.205872565508,0.381350010633,-1.43732988834
3156,-0.889628648758,0.155699968338,-2.94969987869,0.644200026989,-1.18964993954,0.697899997234,0.0612926259637,-0.617197453976,-0.455196350813,0.0404602438211,0.768042802811,-0.465799987316,0.174447789788
10237,1.27885842323,0.452600002289,-5.83339977264,-0.444850027561,-0.230299994349,-0.23789998889,-0.00683644413948,-0.425289660692,-0.691271722317,-1.27018213272,-0.907942295074,-0.16645000875,0.0478131473064
7077,0.879558444023,-1.16199994087,3.72914981842,-0.623449981213,0.450899988413,-0.500400006771,0.1591989398,-0.584953308105,0.801903605461,-0.534895420074,0.765169084072,-0.514649987221,-0.549970686436
11157,-1.8516960144,0.409749984741,-0.50879997015,0.352400004864,-0.546850025654,0.00205001235008,-0.428955644369,-0.281110405922,0.468324959278,-0.673934817314,-0.473323345184,0.0647000074387,0.159824222326
22908,-0.526190042496,0.849749982357,-2.12115001678,-0.22349999845,-1.66264998913,1.20634996891,-0.326663464308,-0.550573945045,-0.684189677238,0.203820958734,-0.521920502186,0.648949980736,-0.0816184878349
10915,-0.531599462032,0.696850001812,-4.63959980011,0.816299974918,-1.3015499115,-0.0321500003338,-0.567328214645,0.850523233414,0.00652810931206,-1.6149430275,0.130519241095,-0.319050014019,1.07333421707
9897,0.767502784729,-0.865949988365,-3.29949998856,-0.506749987602,1.34844994545,-0.75150001049,-0.322535037994,-0.0648077055812,1.0583152771,0.884758234024,1.05011248589,-0.207350000739,-0.353847205639
1759,-0.369039714336,0.192350015044,-0.378300011158,-0.729149997234,-0.211149990559,-0.404699981213,-0.368762135506,0.71993625164,0.261484086514,-0.637295365334,-0.651426315308,-0.42224997282,0.258682787418
54541,-1.58800387383,0.504149973392,-1.45780003071,-1.0353499651,-1.30054998398,-0.510550022125,-0.212130233645,-0.352627366781,-0.516470253468,1.9630150795,1.44759821892,0.460350006819,0.315521359444
211,1.38767504692,-0.546049952507,-1.50574994087,-0.0740500092506,0.582849979401,-0.224100008607,-0.760757863522,0.0755171105266,0.77605342865,-0.741202771664,1.17791879177,0.982450008392,-0.404772639275
5048,1.15459012985,-3.34019994736,2.07725000381,-0.311250001192,0.927099943161,-0.771749973297,-5.37496900558,-0.701005518436,0.754047334194,1.47386598587,0.349696487188,0.78250002861,-0.268684387207
84722,0.86821013689,-0.248500004411,0.179899990559,0.0881000012159,0.405299961567,-0.691399991512,0.83022236824,0.382945716381,0.735679626465,0.268700689077,0.82524728775,-0.565999984741,-0.164342910051
29890,0.950775563717,-0.407299995422,-0.531199991703,-1.10835003853,-0.460150003433,0.271049976349,-0.936534881592,-1.00724828243,-0.181004092097,-0.883392930031,-0.688589334488,-0.561200022697,-0.143207192421
9868,-1.62809431553,-1.10954999924,0.477850019932,-0.861999988556,-0.643000006676,-0.756999969482,0.111461624503,0.290540724993,-0.25920945406,0.0686712116003,-0.419742196798,-0.0237500071526,0.509394645691
873,-0.154096990824,1.29065001011,3.50085020065,0.433750003576,-0.783650040627,1.13604998589,0.492053478956,-0.0643159151077,0.0227622538805,-0.758048713207,1.66346359253,0.072999984026,-0.354099929333
5580,0.836401343346,0.811149954796,-0.227950006723,0.488350003958,-2.78959989548,1.99654996395,-0.687714457512,0.38351559639,-0.210490494967,-0.95379960537,0.1579439044,-0.41939997673,-0.693254411221
3725,0.253669887781,-0.67334997654,-2.05914998055,-0.367300003767,-0.467999994755,1.23189997673,-0.704519152641,0.703181266785,-0.767434418201,1.37814593315,-0.0906989201903,-0.279499977827,0.111212208867
23585,-0.00850329361856,-0.473649978638,-5.31125020981,-1.20020008087,-0.313899993896,-1.35035002232,0.00627154484391,0.41063439846,0.132598400116,-0.0341057628393,0.532557427883,-0.0219999980181,0.200917541981
51097,-0.108083032072,0.337850004435,-0.4742000103,0.0273000001907,0.601000010967,0.704650044441,1.16751718521,0.0501919388771,0.0710011571646,-0.882666945457,-0.281093478203,-0.432350039482,-0.883687138557
1831,-1.01898241043,-0.92199999094,1.66705000401,-0.22634999454,0.38820001483,-0.476850032806,-0.442718684673,-0.563808679581,-0.112214021385,0.847184181213,0.377070873976,0.627550005913,-0.361686527729
7020,0.981329023838,-0.351700007915,2.07185006142,-0.118699997663,-0.325100004673,-1.09415006638,0.582257986069,-0.484565138817,0.480207026005,0.966355204582,0.443991005421,0.0572499930859,-0.430565297604
55893,0.728844761848,-0.197799995542,0.906849980354,-0.408999979496,0.832500040531,-0.139449998736,0.231556952,0.553392767906,1.11203730106,0.665484428406,0.386973291636,-0.0542500019073,-0.577276527882
6944,2.49674391747,-0.209199994802,0.84944999218,-0.0227999985218,0.706149995327,-0.577300012112,0.375491559505,-0.916646182537,0.33156388998,1.01285862923,0.476972669363,0.15444996953,-0.568942070007
22883,0.559587180614,0.733299970627,0.955699980259,0.3070499897,-0.298600018024,-0.912900090218,-1.1854954958,-0.22830055654,-1.15260577202,-1.13943719864,-0.697767615318,-0.346749991179,-0.254981637001
5601,1.21969866753,-0.813300013542,0.899249970913,-0.169849991798,0.381150007248,0.274250030518,-0.0571695193648,-0.646470189095,-0.549941003323,-0.329278707504,-0.0389812216163,0.0258500128984,-0.626997172832
10775,1.15682113171,-0.485650002956,-4.7107000351,2.43085002899,-0.545799970627,0.659700036049,0.828054249287,-1.06329739094,-0.0173986852169,-1.17069983482,0.528440535069,0.689550042152,-0.641528367996
4780,0.154593884945,0.949049949646,-2.62769985199,-0.00824999809265,-0.177800014615,-1.63199996948,-0.00612673163414,-1.05607676506,-0.461172819138,0.819916546345,0.539501786232,0.164650008082,-0.124177217484
10904,0.895759820938,-1.51275002956,-4.61059999466,0.197600007057,-0.604300022125,-0.253149986267,-0.158089190722,0.0795740783215,0.306232571602,-1.81423902512,-0.977161765099,0.1575999856,-0.248943388462
9917,2.02445244789,0.0737000033259,-1.23129999638,0.060900002718,0.0871500074863,0.771849989891,-0.267791569233,0.528571128845,-0.943890213966,1.80830538273,-0.0632004439831,-0.278899997473,0.0242212861776
1399,-0.227259263396,-0.218099996448,-4.99975013733,0.314099997282,-0.0353999957442,-0.826750040054,-0.131736308336,-0.974286437035,-1.11346268654,-0.626903235912,-0.799256920815,-0.736150026321,-0.26163482666
24149,-0.601034283638,-0.220350012183,2.92159986496,-0.00680000334978,-0.244899988174,-0.648000001907,-0.30769687891,-0.169245839119,-0.436242163181,0.32975757122,-1.270180583,0.0663000047207,0.648642539978
2222,-1.04173219204,0.36210000515,-5.226749897,-0.062550008297,-0.281199991703,0.805500030518,0.351907283068,0.330019831657,0.787861466408,-0.242344111204,0.500124335289,0.284049987793,0.275298863649
10131,1.28155994415,-0.295550018549,-5.20854997635,0.263950020075,0.012749992311,-0.587599992752,-0.536508798599,-0.0966566875577,-0.361371338367,0.87265086174,0.0612673461437,0.455099999905,0.164862290025
2958,0.422161906958,1.08660006523,0.845499992371,0.764750003815,-0.104050002992,0.0755499973893,-0.37638887763,-0.653835654259,-0.00432271510363,-0.982124745846,-1.91270005703,0.215550005436,0.503001153469
