rid,CPC020_A375_6H:BRD-K11905747-002-02-4:10,CPC020_A549_6H:BRD-K11905747-002-02-4:10,CPC020_HA1E_6H:BRD-K11905747-002-02-4:10,CPC020_HCC515_6H:BRD-K11905747-002-02-4:10,CPC020_HT29_6H:BRD-K11905747-002-02-4:10,CPC020_MCF7_6H:BRD-K11905747-002-02-4:10,CPC020_MCF7_24H:BRD-K11905747-002-02-4:10,CPC020_PC3_6H:BRD-K11905747-002-02-4:10,CPC020_PC3_24H:BRD-K11905747-002-02-4:10,CPC020_VCAP_6H:BRD-K11905747-002-02-4:10,CPC020_VCAP_24H:BRD-K11905747-002-02-4:10,CPD003_MCF7_6H:BRD-K11905747-300-06-3:10,CPD003_MCF7_24H:BRD-K11905747-300-06-3:10,CPD003_PC3_6H:BRD-K11905747-300-06-3:10,CPD003_PC3_24H:BRD-K11905747-300-06-3:10
90861,0.361990749836,0.0976999998093,0.177662461996,-0.521499991417,-0.648634314537,0.231939166784,0.848737001419,-0.161679729819,0.712534964085,0.184535250068,0.294243127108,-1.68280005455,0.337911248207,-0.236245363951,0.274850010872
10670,0.102823644876,0.599049985409,-0.021901845932,0.359449982643,-0.657556414604,-0.108885899186,0.197314336896,-0.308938652277,0.603584647179,0.178134381771,-0.109974473715,-0.149999991059,-1.24820125103,0.23813739419,0.636500000954
79071,0.414831459522,1.19865000248,0.55727905035,0.274250000715,-0.0469107478857,-0.677360534668,-0.0380979031324,-0.146970540285,0.219541713595,-0.244407236576,0.094993673265,0.435699999332,0.493130326271,-0.653490781784,-0.509899973869
64746,0.0101925786585,-0.247600018978,0.354134678841,-0.38140001893,-0.734644412994,0.557077765465,-0.415148228407,-0.570013940334,-1.868496418,0.804370641708,-0.488128006458,1.10119998455,-0.549448847771,0.203171849251,0.00665003061295
5366,-0.197123140097,-0.77120000124,0.319794327021,0.868449985981,-0.077932305634,-0.169338986278,-0.148356691003,1.75620341301,0.0589412897825,-0.701815843582,-0.333588540554,1.00230002403,-0.0832017436624,-0.784886717796,-0.77120000124
11344,-0.0702220648527,0.25079998374,-0.00839211419225,-0.36464998126,-0.48439130187,-1.13922023773,0.29896903038,-0.561465024948,0.654541134834,0.650707125664,-0.880846142769,-0.452800005674,-1.39099752903,0.254146486521,0.81090003252
10013,0.749272227287,0.0233999937773,-0.101245760918,-0.0368999950588,-0.487505435944,0.0423833429813,-0.882790207863,-0.29020190239,0.546811282635,0.306153297424,0.0753891840577,1.42449998856,-0.294832706451,0.213111162186,0.0385500006378
5829,-0.287909835577,-0.322349995375,-0.156659275293,0.265799999237,-0.366115361452,-0.778854250908,-0.860793828964,-1.00144660473,0.947948157787,0.241581439972,0.00186759745702,-0.520699977875,-0.155016928911,-0.274401426315,0.174400001764
5257,-0.709368169308,-0.128999993205,1.00780773163,0.406050026417,-0.403769701719,-0.0645793676376,-0.338946312666,-0.67791056633,0.867092847824,1.64301645756,0.354303359985,-0.396849989891,-0.104040876031,-0.0254840031266,2.47149991989
22794,0.233917370439,-0.558099985123,0.037901379168,-0.114199995995,-0.214785262942,0.380203664303,0.451655566692,-0.156753525138,1.22232913971,0.286707818508,0.0670134425163,0.476300001144,0.171382173896,0.081100396812,1.67100000381
9761,0.617130100727,0.0883499979973,0.371357619762,-0.943549990654,-0.039992865175,-1.05295073986,-0.482056826353,-0.710694313049,0.558209776878,0.309604912996,0.254810243845,-0.00130000710487,0.555431187153,0.489552795887,1.45885002613
23326,0.919087946415,-0.112049996853,-0.166167214513,-0.74169999361,-0.415653973818,0.275928854942,-0.274547100067,0.553983569145,-2.75852680206,0.469541966915,-2.00488185883,0.00130000710487,-0.362218737602,1.07779252529,-1.96875
10972,-0.0670856609941,-0.956750035286,-1.81886005402,-0.361900001764,-0.025497853756,0.581757426262,0.210533857346,0.0616057738662,0.777324974537,-0.616292893887,0.75033813715,-0.284750014544,-0.553402125835,0.0473801121116,1.02960002422
10523,0.449278712273,0.196449995041,0.239891290665,-1.1739000082,-0.09037733078,0.341991484165,0.451110601425,-0.972083449364,-0.343458592892,0.565344631672,0.668169081211,-0.428550004959,0.267190694809,0.844914913177,0.64025002718
79090,-0.484149575233,0.340000003576,-0.269518047571,-0.0649999976158,-0.856166303158,-1.0706192255,0.0609197318554,0.0674859955907,-0.0270242206752,0.21639585495,0.611519694328,-0.590849995613,-0.139505892992,0.162995994091,-0.321850001812
27032,-0.294832497835,-0.430799990892,0.502432584763,0.26804998517,-0.283296614885,1.26986825466,-0.448084175587,-0.587527036667,0.022335678339,-0.121458314359,-0.269337385893,0.353599965572,-0.162743017077,-0.216227427125,-1.25609993935
9097,0.834237933159,0.672800004482,0.140407294035,0.102249994874,0.355954706669,-0.0909800678492,0.152401298285,0.229340925813,0.149291753769,0.274065464735,0.274732172489,0.823350012302,0.029410565272,-0.824349999428,-1.43560004234
10513,-0.531654655933,1.28225004673,-0.799351751804,-1.38240003586,0.020200997591,-0.0492213740945,-0.384824961424,0.475574314594,-1.4168087244,0.560221731663,-1.41987085342,-0.0577499978244,0.639334917068,0.812462985516,0.150699973106
1891,-0.633149445057,-0.591600000858,-0.158171892166,0.182099997997,-0.213956773281,-0.426788598299,0.588381886482,-0.707012355328,-0.00628027319908,0.448715656996,0.794120907784,0.180799990892,-0.0787317380309,-0.645829379559,0.225250005722
3066,1.12732946873,-0.0185000021011,0.612920403481,-0.257799983025,-0.742371439934,0.502827703953,0.444133460522,0.841773033142,1.02300310135,0.00625538080931,1.08386588097,0.172800004482,-0.476920187473,0.994580507278,0.509850025177
9801,-0.179349586368,0.555950045586,0.022013887763,-0.60664999485,-1.01772880554,-0.0781257301569,-0.762423455715,-0.19091039896,-1.57717776299,0.415670692921,0.448209822178,0.348850011826,1.11266732216,1.13440513611,-5.50974988937
1459,-0.191082179546,-0.488200008869,-0.556036114693,0.0947000011802,0.0196771640331,-1.14499425888,-0.362765371799,-0.183836504817,-0.791935265064,-0.015583820641,0.125148072839,-1.18799996376,-0.95243793726,-0.509117841721,0.141099989414
9703,0.176970601082,-0.353399991989,-0.507223665714,0.272749990225,0.274175256491,0.489865422249,0.47222289443,0.36421173811,0.703130722046,0.297013640404,0.782383680344,4.90185022354,0.310847461224,0.604780495167,0.842050015926
10606,0.352119475603,-0.853000044823,0.440693795681,-0.759450018406,-0.187738716602,0.204275220633,0.0384092926979,0.619742333889,-1.71138131618,0.615304946899,0.0941231846809,0.610249996185,-0.41719558835,0.660350501537,-0.336499989033
1017,-0.775587558746,-0.485549986362,0.264661967754,0.568349957466,-0.516931474209,-0.559129297733,-0.375987499952,-0.594615697861,-0.479119777679,0.315823823214,-0.283488601446,-0.213549986482,-0.607771456242,-1.49607682228,-0.0785999968648
9813,-0.338158130646,0.153349995613,-0.155203834176,-0.0910999923944,0.206660464406,2.25331711769,-0.251941233873,-0.762031376362,-0.478720217943,0.190753892064,0.709670066833,0.63379997015,-0.726293981075,-1.55351126194,0.197600007057
7485,-0.260334342718,0.344800025225,1.25923550129,-0.0157499983907,-1.03630614281,0.762440919876,0.0859008133411,0.18499673903,-1.27548456192,-0.270271480083,0.212210595608,0.365950018167,-0.751082837582,4.43851089478,-1.42135000229
2109,0.66594183445,0.65575003624,0.0793387815356,-0.0838499963284,-0.455080449581,0.700972855091,0.0189454704523,0.493782490492,0.758815944195,0.303094178438,0.526937127113,-0.355350017548,0.349282473326,0.142707258463,-0.29960000515
23271,-0.0499711334705,0.504400014877,-0.273734420538,0.176399976015,0.733111619949,0.166944384575,-1.04432690144,-0.428827822208,-0.396093040705,-0.0807475149632,-0.329525917768,0.215999990702,0.414262354374,-1.30443656445,-1.34619998932
9915,-0.58890992403,-0.271699994802,-0.0789279937744,-0.0266999900341,0.16945156455,-0.346076846123,-0.204114019871,-0.469264805317,-1.12172472477,-1.19829177856,-0.278064608574,-0.483900010586,-0.00126359122805,-0.551799893379,-0.783699989319
9552,0.450070083141,0.64770001173,0.385923922062,0.299250006676,0.861158847809,0.791902840137,0.0640438050032,0.549309253693,-0.0122453980148,-0.0320000834763,0.0144979804754,0.40830001235,-0.182272136211,-0.11213350296,0.88890004158
93487,1.70918762684,0.760100007057,-0.252005845308,-1.29575002193,-0.783324897289,-0.0343301296234,-0.23945812881,0.270779281855,-1.54862642288,0.27273607254,-0.333573758602,-0.278050005436,-0.32747104764,0.600788712502,-1.26170003414
2956,0.879190683365,0.472799986601,0.305033743382,-0.546249985695,-0.0547255203128,0.942953169346,-0.621950268745,0.0994200259447,0.127276167274,-0.857073247433,0.268302857876,0.305750012398,-0.791860580444,-0.592942297459,0.636999964714
11065,1.11567759514,0.234300002456,0.47195354104,-0.114649996161,-0.177554428577,0.617388010025,0.546946823597,0.0776214897633,0.795597791672,0.694242477417,0.648115217686,0.409350007772,0.0794443190098,1.18746566772,0.0265999883413
9653,0.322065144777,-0.893000006676,-0.272814154625,0.109649986029,-0.328391849995,-0.589350104332,0.438571810722,-0.0678268224001,0.106163680553,-0.213933318853,-0.111757740378,4.33729982376,-0.190130069852,-0.817466914654,-0.305449992418
200081,1.06890177727,0.394299983978,0.270733475685,0.478850007057,-0.530748844147,-0.049510627985,-0.878115534782,0.198574990034,0.0272806882858,0.58052521944,-0.465705156326,-0.102650001645,0.822326600552,0.494174003601,-0.946300029755
3337,0.657097697258,0.0751999914646,0.25335919857,1.50549983978,-0.615140557289,0.475831538439,0.637968182564,-0.324854493141,-2.16898226738,-0.358226805925,-1.43114328384,0.735000014305,0.328303962946,0.478891849518,-1.3669500351
11073,0.113326407969,0.0818499922752,-0.0436951071024,0.689700007439,0.4445720613,-0.138918146491,0.281187534332,0.00465114787221,-0.190943866968,0.205256208777,0.11489200592,1.5448499918,0.344938367605,-0.939973711967,-1.18369996548
23,0.235871315002,-0.877150058746,-0.614723086357,0.198349997401,-0.600539386272,-1.13400506973,-0.365212321281,-1.13625013828,-0.0606387779117,-0.324772208929,-0.34989464283,-0.77404999733,0.487348735332,-1.32263469696,-0.446800023317
5641,1.51224708557,-0.655499994755,-1.20384633541,-0.95450001955,0.165449917316,0.119019217789,-0.0442104935646,1.85115385056,0.933578908443,0.571499407291,0.171704918146,4.41450023651,-0.148825824261,0.301128208637,-0.0715000033379
8720,-0.19440549612,-0.802850008011,-0.538724958897,-1.1032500267,0.788911104202,-0.398356974125,-0.955426216125,0.599002420902,-0.480768769979,0.371477544308,-1.02397024632,1.00119996071,-0.283086448908,-0.847030758858,-0.258349984884
10782,-0.243855327368,-0.133500009775,0.207997888327,-0.292500019073,-0.561868071556,0.231358140707,-0.255328506231,0.0398706495762,0.225371420383,0.0987292602658,-0.00351140461862,-0.00124999880791,-1.27886414528,-1.00248122215,-0.724349975586
25932,0.746258437634,-0.584200024605,-5.82785081863,-0.968099951744,-0.704048871994,0.583206057549,-1.01218509674,-0.578350543976,0.32564586401,-0.953370213509,-1.43722438812,0.375900000334,-1.64329147339,0.854867935181,-2.67895007133
3028,0.564677894115,-0.326000005007,0.214167013764,-0.331799983978,-0.837325811386,0.0762049630284,0.437542140484,-0.202853471041,1.12739038467,-0.368042141199,0.191380128264,-2.44745016098,0.355848789215,0.596125602722,0.456600010395
6804,-0.183706134558,0.0217500030994,0.344507932663,5.25239992142,-0.567269086838,0.203115880489,-0.0786768049002,0.622448861599,0.690022826195,-0.642694175243,0.596191167831,-0.702100038528,-0.297651827335,-0.833013415337,-0.880750060081
890,0.316587865353,0.972350001335,0.835645020008,0.00850000977516,-0.811717152596,0.13358092308,0.483051717281,0.336904793978,0.525418221951,0.445540219545,1.91670036316,0.196750000119,0.776246666908,0.360454410315,0.775499999523
6390,0.95726531744,-0.314749985933,1.20752882957,0.075300000608,-0.686924874783,1.40379095078,-0.425460547209,0.470937818289,0.63455593586,0.4680968225,1.37465941906,-0.486299991608,-0.824057042599,0.978550612926,0.0276499986649
4303,0.634674549103,-0.864449977875,0.0380484312773,-0.0823499560356,-0.573132097721,-0.0273661203682,-0.848017096519,-0.115651883185,-1.19136083126,-0.00794769078493,-0.60172522068,4.66275024414,0.897472023964,-0.255249977112,-0.371300011873
10953,0.812592446804,0.949299991131,0.432916045189,0.444350004196,-0.256805986166,0.345056355,1.11613512039,-0.430378437042,0.338879108429,-0.108929097652,0.607144773006,0.556850016117,0.00151748582721,0.556140720844,-0.764250040054
22889,0.49569529295,0.109599992633,0.894750118256,-0.563650012016,-0.475286781788,0.15097412467,-1.44378376007,0.227275773883,-0.282633006573,-0.228537157178,0.825498402119,-0.112199991941,-0.32594203949,-1.47038805485,-0.333249986172
3098,0.503575742245,-0.121399998665,0.142064809799,-0.699050009251,-0.555285930634,-0.260973960161,-0.0841874778271,-0.165141493082,0.393490850925,-0.0365250222385,0.284631878138,-0.820100009441,0.225248962641,1.12170004845,1.21134996414
11044,-0.107838004827,0.114800006151,-0.0598355084658,-0.104800000787,0.935721755028,-0.55269998312,0.0567639321089,0.360798895359,-0.355115950108,-0.696035504341,-0.554623007774,0.694649994373,0.408740907907,-0.563154280186,-0.15719999373
8985,0.801550030708,0.449999988079,-0.279818207026,-0.881649971008,-0.279176980257,-0.788749456406,-0.946318030357,-0.664345145226,-0.159219175577,0.186301216483,-0.105877831578,-5.07700014114,0.136067122221,0.413179457188,1.32630002499
66008,0.544590711594,0.827400028706,-1.29057097435,0.260200023651,-0.783869385719,0.253031551838,0.535317122936,0.841835737228,-0.309326350689,-0.553473889828,0.77893024683,-1.30754995346,0.133843660355,0.543039441109,0.672200024128
9217,0.141014903784,0.329199999571,0.538080692291,0.128749996424,-1.13796150684,0.0815552473068,0.475133836269,-0.143076151609,0.470759451389,-0.194982141256,0.212632030249,-0.231149986386,0.80657595396,0.131302505732,-0.0361500009894
701,-0.486998856068,-0.11439999938,0.37825474143,0.390850007534,0.823423624039,-0.0682886168361,0.125231355429,0.343996226788,-0.139399021864,-0.709224760532,-0.257483750582,0.00614999234676,-0.249005034566,-1.32792448997,-0.303849995136
6182,0.545844197273,0.0,0.814732313156,0.386100023985,-0.92961025238,0.0680109784007,0.571402668953,0.57165658474,0.747855961323,0.593859374523,0.770492911339,-1.29334998131,1.09425067902,-0.000637122080661,-0.53385001421
4860,0.625020027161,0.421000003815,0.077039539814,0.474749982357,-1.53873491287,0.356985926628,0.105077445507,0.823412716389,0.924953341484,-0.023352984339,-0.0347738787532,0.321649998426,-0.134647205472,0.0724100470543,0.230050012469
7398,0.0468509346247,0.405650019646,1.2916238308,-0.89895004034,-0.297084093094,1.03940141201,-0.251620829105,0.480635851622,-2.11889791489,1.39999508858,-0.438953578472,0.267349988222,-0.855581343174,1.06352829933,-1.41359996796
6117,0.421866059303,0.549300014973,1.08814406395,0.146300002933,-0.554420888424,-0.486448645592,-0.816683351994,-0.0567390322685,0.0042876303196,0.75698029995,0.128708288074,0.226050004363,-0.377720922232,0.656806409359,0.708000004292
23588,-0.316155105829,-0.61645001173,1.06730127335,1.56005001068,-0.0245190784335,-0.253701776266,-0.739631712437,0.512724339962,-0.977389574051,0.314274013042,-0.125459820032,-0.349199980497,-0.458828866482,2.2633254528,-0.231249988079
949,0.412595123053,0.208849996328,-0.648891270161,0.864600002766,-0.0705013349652,-0.951636433601,0.196939021349,-1.44324481487,0.378466099501,-0.292367190123,-0.282826066017,-0.165349990129,-0.155976489186,-0.158716350794,2.06080007553
7168,0.848518192768,0.638800024986,0.355485022068,0.0728499591351,-0.651978135109,1.00037002563,-0.599940180779,0.0591114461422,0.417923927307,-0.00616006925702,0.536296725273,0.412050008774,0.0156160183251,-0.0371000766754,-0.70165002346
9375,0.319126754999,1.71800005436,-1.78194820881,-0.423249989748,-1.10952377319,0.0525172092021,0.124637253582,-0.0228742361069,-0.0583721473813,0.579929351807,-0.557627260685,-1.0571000576,-0.334953337908,1.25252270699,0.0146999955177
4927,0.0450952798128,-0.173500016332,0.372009694576,0.853049993515,-0.742380738258,0.529486656189,0.00262823700905,0.51678955555,1.4707005024,0.593258261681,0.643383264542,0.410099983215,0.424326211214,0.565449416637,1.70455002785
2523,-0.745575606823,-0.412950009108,-0.133518248796,0.81225001812,0.887646615505,-0.444969832897,0.386601179838,-0.401349306107,-1.26771068573,-0.475406646729,-0.59437328577,-0.23180000484,0.0752775222063,-1.36832845211,-0.423000007868
58497,-0.17243912816,0.0426000058651,0.127268880606,-0.0507999956608,-0.673105120659,0.257922708988,-0.129843235016,-0.00812096334994,0.0139972418547,0.618188142776,-0.0764774158597,-0.466199994087,-0.211057662964,0.672918200493,0.416350007057
6856,0.348406374454,-0.500349998474,-0.0287690609694,-1.48884999752,-1.59532976151,-0.295660287142,-0.255064159632,-1.2965028286,0.39008885622,0.260863929987,-0.371437758207,-0.575800001621,-0.651744961739,-0.538411080837,-1.13389992714
26036,-0.00126831233501,-0.447650015354,0.497276157141,-0.499050021172,-0.706091880798,-0.14650888741,-0.974502980709,-0.2051012218,0.252090036869,0.32413777709,0.476976394653,-0.0631499886513,-1.06070876122,-0.0550948306918,0.942299962044
10206,-0.540112376213,-0.317249983549,0.29698485136,0.442099988461,0.21978032589,-0.486095607281,0.169147223234,0.0256659425795,-0.230655238032,0.128867015243,-0.430971562862,0.223149999976,-0.181289449334,-1.16974306107,0.0414999946952
25793,-0.143190219998,-0.568800032139,0.567550599575,-0.0690499991179,-0.626824200153,-0.319458574057,0.253495633602,0.155882105231,0.634278297424,0.129403218627,0.326410502195,0.762950003147,0.668944835663,1.07383477688,1.57690000534
55556,0.215005412698,-0.063000023365,1.29163622856,0.174100011587,-0.118506640196,0.652642309666,-0.994627714157,0.82345366478,0.580699086189,0.0538879148662,0.945211470127,0.812449932098,-0.756932973862,0.998928844929,0.384299993515
3978,0.347185760736,0.112250000238,0.303359419107,-0.32104998827,-0.337611109018,-0.293931424618,-0.242672130466,-0.857393264771,0.221387296915,0.380122482777,0.915798246861,-2.02670001984,0.0484000146389,0.528027653694,0.975199997425
10681,0.176365286112,-0.639349997044,-0.349449932575,0.695299983025,0.0734870880842,-0.662414908409,0.644444525242,-0.439413070679,0.275471657515,0.738640785217,-0.174436584115,-0.986199975014,-0.100994244218,-0.286984175444,0.874400019646
3638,-0.195092707872,-0.424799978733,-0.00903530418873,0.409599989653,0.107657566667,-0.482952535152,-0.172441422939,-0.292299479246,-1.19469308853,-0.121160186827,-1.15685021877,-3.34174990654,-0.390580445528,-1.24736618996,0.22310000658
8349,-0.697439312935,-0.56090003252,0.0111902952194,0.127550005913,0.765568673611,-0.593305587769,-0.556185424328,-0.0507243312895,-0.270229667425,-0.616365611553,-0.505662202835,2.34529995918,0.687852859497,-1.07712638378,-0.369500011206
6275,0.233566984534,0.132949993014,-1.16603636742,-0.832000017166,-0.076524592936,0.736440658569,0.423895031214,-0.109794743359,0.465469360352,0.329209506512,-0.867329716682,-0.283749997616,-0.610419273376,-0.967178285122,-0.747699975967
3895,-0.510268032551,-1.0707000494,0.233285024762,-1.15610003471,0.317771315575,-0.346298485994,-0.211333468556,-0.454592049122,0.200493574142,0.123270705342,-0.129105433822,-3.08820009232,-0.242724567652,-0.613497018814,0.529200017452
392,-0.168770030141,-0.317550003529,-0.223464399576,-0.123649999499,1.07924318314,-1.09590899944,0.495685040951,-1.00656211376,0.207815557718,-0.137263849378,-0.331850647926,-0.726700007915,1.19582271576,-0.166087657213,0.739699959755
9170,0.130184054375,-0.059249997139,0.691961109638,-0.0870000049472,-0.00615128874779,-2.47355914116,-0.667149782181,-0.739376068115,0.565584659576,-0.115086339414,0.205838158727,-4.46229982376,-0.113735772669,-1.32952618599,-0.368050009012
80347,0.337865620852,0.431050002575,-0.0957045555115,-0.789549946785,-0.69126445055,0.375430762768,0.404317200184,-1.3216650486,0.546567797661,0.538617134094,0.223949939013,-1.00220000744,-0.0852070227265,-0.631346940994,-0.497149944305
23300,0.287039399147,0.825800001621,0.0582063980401,0.0193000137806,-0.862027525902,0.450560927391,-0.425569057465,-0.852868020535,-1.05102789402,0.431015908718,-0.235462337732,-0.0237500071526,0.128501266241,0.74683201313,-0.656949996948
836,-0.641459107399,-0.66369998455,-0.29038348794,-2.47939991951,1.38567137718,-0.632003009319,0.504782140255,0.567771732807,-0.367728054523,0.0454646423459,-0.432255774736,0.352450013161,-0.867821633816,-0.515998065472,-0.0277500003576
11188,0.567912220955,0.175199985504,0.46505934,-0.200549989939,-0.504200518131,0.487959414721,-0.5274720788,-0.283998459578,-0.396176815033,0.380306988955,0.304999500513,-0.471200019121,0.0847181603312,-0.700685024261,0.291350007057
10898,-0.302427470684,-0.11060000211,0.081640638411,0.619749963284,-0.843930482864,-0.596858263016,0.30107063055,-0.0390109270811,0.265677958727,-0.113042213023,0.252480447292,-0.210800021887,-0.142597198486,0.0729945152998,0.683700025082
9276,0.315064817667,-0.238399997354,0.54445117712,-0.552600026131,-0.431827098131,0.791379332542,-0.190063774586,-0.188104122877,1.4259417057,0.377557098866,0.549782276154,-0.581849992275,-0.240506187081,-0.488909512758,2.50270009041
1647,0.12819622457,0.789399981499,0.317454695702,-0.0199500024319,-0.70226585865,-0.589476466179,-0.603392958641,0.408759623766,-0.177313819528,-0.134808808565,-0.132560685277,0.296000003815,-1.12601232529,-0.281732320786,-1.06679999828
10285,0.575973153114,0.596549987793,-0.652056515217,-0.608749985695,-1.11058485508,-1.63766717911,-0.578674912453,0.583733677864,-1.33147799969,0.160921052098,-0.279427021742,-0.765049934387,-0.480319738388,-0.972588539124,-0.817299962044
23386,-0.097564637661,0.653900027275,-3.72988367081,0.59844994545,-0.820454835892,0.567530035973,0.571051955223,0.679132819176,0.604441523552,0.313606441021,-0.159842297435,-0.560100018978,0.24175272882,0.965330600739,0.79675000906
3156,-0.0307531952858,-0.314949989319,0.12589533627,-0.253350019455,-0.276668727398,-0.298856198788,-0.786372661591,-0.266200989485,-0.309014290571,-0.393799930811,-0.248253896832,-0.0901000052691,-0.897560119629,-1.07013773918,3.37759995461
10237,0.326454758644,0.123150005937,0.40829128027,0.609849989414,-0.420341193676,0.234455674887,-0.113211579621,0.00529982428998,0.531222879887,-0.207937389612,0.517720162868,-0.417199999094,0.904505670071,1.7130241394,0.388599961996
7077,-0.243342041969,-0.490449994802,-0.340723156929,-0.0598000027239,0.524572908878,-0.483820199966,-0.0436330959201,0.344925582409,0.840130627155,0.0352058261633,0.289910554886,-0.473549991846,0.725869417191,-0.347423166037,-0.145850002766
11157,0.750236272812,1.14319992065,0.641670227051,0.216349989176,-0.450715839863,0.37764659524,-0.525043666363,-0.169817954302,-0.749123454094,0.0925191864371,0.449634313583,0.143150001764,-0.258729368448,0.0899606719613,-1.94325006008
22908,-0.0572043061256,0.223700016737,0.560967504978,-0.733850002289,-1.6149263382,-0.254250258207,-0.621104419231,-0.423204541206,-0.37011808157,-0.0278542563319,-0.0862476602197,0.650950014591,0.0900795757771,0.763112783432,0.541450023651
10915,0.844022631645,-0.057399995625,-0.0260519757867,-0.888800024986,-0.380908071995,-0.145988866687,1.0002617836,-0.00688390061259,0.454166948795,0.565888822079,0.488460749388,-0.0945999994874,-0.745100021362,0.72947794199,0.907850027084
9897,-0.231139630079,0.379700005054,-0.16470181942,-0.569249987602,0.946754574776,-0.0186015814543,0.629236102104,0.582791745663,-0.174011975527,-0.34275919199,-0.272594660521,0.411500006914,-0.14362308383,-0.962129056454,-0.650650024414
1759,-0.20680886507,0.386700004339,-0.51095688343,0.398999989033,-0.266895473003,-0.329450964928,-0.0308377854526,0.309104919434,0.372194290161,0.0165498778224,-0.0270783528686,-0.570699989796,-0.00241435319185,-0.258046329021,1.53699994087
54541,0.170966014266,0.18805000186,-0.261309564114,0.139200001955,-0.789893448353,-0.611238181591,-0.707293629646,-0.289655536413,0.663928627968,-0.493496924639,-0.217812895775,-0.807299971581,-0.494378477335,-1.08230066299,-1.62914991379
211,-0.276087701321,0.0742000043392,-0.116237834096,0.137400001287,0.883554577827,-0.622840046883,0.15219566226,-0.0202353727072,0.024657279253,-0.0509599670768,-0.194515928626,0.6195499897,0.474468678236,-0.127041682601,-0.488449990749
5048,-0.454963386059,-0.618300020695,-0.240056216717,0.178649991751,0.972569108009,-0.768071234226,0.363231152296,0.23906929791,-0.224988237023,-1.05761778355,-0.159809440374,0.944300055504,0.521052539349,-0.844676375389,-0.182199984789
84722,0.158894747496,-0.248699992895,0.0961355194449,0.185249999166,1.28162276745,0.454685419798,0.330364912748,0.300757437944,-0.515031695366,-0.1672937572,-0.00334453722462,0.256799995899,-0.55869615078,-0.503553152084,-0.754999995232
29890,-1.121535182,-0.810450017452,-1.66145801544,-0.96020001173,0.451751977205,-2.07815551758,-0.565603852272,-0.37063986063,-0.199550926685,0.434960663319,-1.64209580421,-0.0231499969959,-0.636097788811,-0.541939616203,0.352250009775
9868,0.485792696476,-1.05264997482,-0.349311649799,-0.625550031662,-0.600311636925,0.13445957005,-1.75250887871,0.188830673695,-0.441570430994,0.189901262522,0.74326980114,0.282550007105,-0.613276362419,0.934333324432,-0.304549992085
873,-0.115168511868,-1.23549997807,0.524797320366,2.67100000381,-0.836838662624,1.63329291344,1.66417324543,0.133175611496,0.0781303867698,0.65668618679,0.517610549927,-0.246549993753,-0.712785184383,1.49713397026,0.990849971771
5580,-0.066947132349,-0.206250011921,-0.247108012438,-1.75285005569,-0.104202508926,-1.16773188114,-0.15491104126,-0.132293432951,0.382339894772,0.273569822311,0.0242423843592,0.357100009918,0.0928289219737,-0.547724783421,1.51519989967
3725,1.00619530678,-0.157800003886,0.064264267683,0.671149969101,-0.0833995193243,-0.693166315556,-0.108435541391,-0.458305060863,0.311997413635,-0.102869227529,-0.198605000973,0.886799931526,-0.188200861216,-0.527136325836,0.497599989176
23585,0.816609740257,0.678900003433,0.456702977419,-0.388749986887,-0.907712817192,0.140746995807,-0.00982175022364,0.622584342957,-1.57801520824,0.49714705348,-0.302999407053,0.190600007772,-1.80177342892,0.759591042995,-1.32714998722
51097,-0.265450626612,-0.765450000763,-0.276362925768,0.752799987793,-1.45071220398,0.172197699547,-0.287782788277,0.462744563818,0.154266640544,0.262021631002,0.792937099934,0.311250001192,-0.855075538158,0.0428649038076,-0.454850018024
1831,-0.945453166962,-0.574200034142,-0.466236025095,0.495750010014,-0.524819612503,0.164483726025,-0.695623397827,0.309782862663,-0.78020042181,0.118361152709,0.00834175385535,0.815299987793,-0.125569790602,0.312250047922,1.35175001621
7020,-0.913640260696,-0.21795001626,-0.375258743763,0.356999993324,0.633791804314,-0.37813436985,0.149997577071,0.60828524828,-0.213905036449,-0.763551235199,-0.367623269558,-1.3154001236,-0.723201334476,-1.08470463753,-0.662349998951
55893,-0.577544629574,0.147100001574,-0.393441736698,0.120149999857,0.588974118233,-0.764303445816,0.344414353371,-0.235561013222,-1.06558084488,-0.783458590508,0.161059617996,0.559149980545,0.655490279198,0.673916578293,1.36994993687
6944,-0.990832328796,-0.382249981165,-0.488122045994,0.0699999928474,0.696701288223,-0.385538935661,0.159442037344,-0.171923309565,-0.808231651783,-0.583760976791,-0.186932265759,1.02594995499,-0.127460435033,-0.67907166481,1.43024992943
22883,0.172164320946,-0.457800000906,0.196588769555,0.234400004148,0.58371758461,-0.147786304355,0.591440737247,-1.85032320023,0.139833793044,0.418686568737,-0.691433727741,-1.14034998417,-0.463349997997,-0.359439015388,0.103649973869
5601,-0.171361237764,-0.504249989986,0.409136772156,-0.422299981117,0.281412214041,-0.0445834435523,-0.430673539639,-1.24129974842,-0.276776492596,-0.230481490493,0.260253459215,-0.0429999828339,0.897639811039,-1.59249520302,0.16764998436
10775,0.238341510296,0.0317000001669,0.758572936058,0.335650026798,-0.679382145405,0.697036087513,0.113329172134,0.0217572599649,-0.268555521965,-0.122225306928,-0.739356577396,0.340249985456,0.0563749745488,0.583904802799,-0.94445002079
