rid,CVD001_HEPG2_6H:BRD-K52785744-001-01-7:10.1671,CVD001_HEPG2_6H:BRD-K52785744-001-01-7:2.5418,CVD001_HEPG2_24H:BRD-K52785744-001-01-7:10.1671,CVD001_HEPG2_24H:BRD-K52785744-001-01-7:2.5418,CVD001_HUH7_6H:BRD-K52785744-001-01-7:10.1671,CVD001_HUH7_6H:BRD-K52785744-001-01-7:2.5418,CVD001_HUH7_24H:BRD-K52785744-001-01-7:10.1671,CVD001_HUH7_24H:BRD-K52785744-001-01-7:2.5418,CVD001_PHH_6H:BRD-K52785744-001-01-7:10.1671,CVD001_PHH_6H:BRD-K52785744-001-01-7:2.5418,CVD001_PHH_24H:BRD-K52785744-001-01-7:10.1671,CVD001_PHH_24H:BRD-K52785744-001-01-7:2.5418,DOS022_VCAP_6H:BRD-K52785744-001-01-7:5.08,DOS022_VCAP_24H:BRD-K52785744-001-01-7:5.08,DOS045_A549_24H:BRD-K52785744-001-01-7:5.08,DOS045_HT29_24H:BRD-K52785744-001-01-7:5.08
1454,1.20801329613,1.53252983093,2.59942245483,2.66764807701,0.443533927202,0.84374499321,0.232893079519,0.478117644787,-1.54146432877,0.21708637476,-0.263377070427,-0.89620912075,0.185467943549,0.985427737236,0.270578831434,-0.770449995995
6500,-0.606818974018,-0.309932053089,-0.627268791199,-0.683332324028,-1.0925744772,-1.18229103088,-0.801098585129,0.210299298167,0.138088777661,-0.990404844284,-0.243772774935,-0.558150410652,-0.282186746597,-0.323700129986,-0.37032276392,0.856750011444
5627,0.373785316944,-0.166536152363,0.205348998308,0.36704146862,0.788401246071,0.870354950428,0.132580131292,-0.0623454749584,0.313361048698,-0.20514151454,-0.65501499176,-0.557450652122,-0.730702459812,-0.371762990952,1.50868701935,2.23775005341
5715,-2.32478833199,-0.201240614057,0.476633101702,0.891523003578,-1.19924271107,0.409300863743,-0.337503015995,0.353537201881,-0.514847755432,-0.100406058133,0.717225670815,0.868913531303,-0.730793476105,-1.75540685654,-2.22323083878,-0.530499994755
4791,-0.0374000966549,0.528121471405,-0.0202066600323,-0.180389776826,0.44205302,0.390805363655,-0.178777828813,-0.027650564909,0.339178055525,-0.0160361230373,-0.185825109482,-0.367471039295,0.495993196964,-0.227909788489,-1.45993769169,-1.0420999527
56924,-0.0869359374046,-0.691678643227,-0.586915493011,-0.0622477531433,-0.198220208287,0.219387084246,0.11650903523,-0.47701138258,0.283847212791,1.02200675011,-0.541320085526,-0.273935556412,-1.12845575809,0.0240593776107,-1.23379409313,-0.375599980354
2690,0.451084315777,0.312251806259,0.44093978405,-0.127907827497,0.269588887691,-0.804846286774,0.134904026985,-0.591403007507,0.501695632935,0.795430362225,-0.404867082834,-0.102365419269,1.30167675018,-0.343944519758,-0.50598859787,-0.599050045013
1019,-1.28393733501,-0.182377740741,0.077381812036,-1.21010839939,0.713572859764,0.209966138005,1.42833185196,0.665986895561,-0.0616423040628,0.936726093292,1.34120154381,-0.223071038723,-0.598166525364,1.776668787,-0.15066576004,0.61645001173
51422,-0.512355804443,0.0206859111786,0.00963029265404,-1.60873198509,-0.161855563521,-0.141532227397,-0.980891704559,-1.01823997498,0.384124159813,0.841239213943,0.575882196426,0.60519194603,0.605651855469,-0.409784048796,-0.251078218222,-0.448300004005
5788,0.67544734478,0.247432172298,0.118833273649,-0.00838980823755,1.31977033615,0.370384842157,1.94717788696,0.69967186451,-0.131476908922,0.0375171452761,-0.331407994032,-0.701240539551,-0.438138484955,-0.130041927099,-0.175645619631,-1.40050005913
6709,-0.662270545959,1.08648562431,0.67962449789,0.925589084625,-0.712672233582,-0.273245573044,-0.695210695267,-0.468786358833,-0.649536967278,0.625962078571,1.74630594254,-0.107559986413,0.354065954685,-0.122047707438,1.09678697586,0.405799984932
1277,0.637859463692,1.98533916473,2.49984908104,-0.462630093098,0.140986397862,0.530332684517,-1.06130957603,0.807717382908,0.471436083317,-0.22310295701,1.58342266083,-0.840178132057,-0.761152982712,-0.224042087793,-0.0180638283491,-0.243550002575
993,-0.918336510658,-0.752281427383,-0.988541007042,-1.13843762875,-0.868180155754,-1.43155920506,-1.51534485817,-0.135961055756,0.275717943907,-0.424024701118,-0.92904651165,-0.7538215518,0.338932216167,-1.10751259327,0.606204688549,-1.55739998817
7157,1.40819203854,0.683052897453,-1.50015974045,-1.66265380383,-0.0682062804699,0.158801048994,-0.551880717278,-1.83171093464,-0.158857211471,0.366634756327,0.972035109997,0.815536856651,-0.325973331928,-0.267740368843,-0.486108660698,-0.42199999094
1958,4.08617019653,4.21030282974,3.66007566452,2.93469810486,-0.576116502285,-0.840738296509,-0.237767666578,-1.26318430901,-0.183456495404,0.450536519289,0.0417702794075,-0.38543343544,-0.34215849638,-0.272200554609,-0.244108378887,-0.553349971771
4582,-0.104216001928,-0.409240931273,-0.384101837873,-0.313693851233,-0.484433680773,-0.36386436224,-0.0066307708621,-1.55272734165,-0.342119932175,-0.467040359974,-3.02572107315,-0.424443542957,-0.0673998594284,0.22924131155,-1.25779771805,0.43520000577
9212,-0.916386008263,-1.02566576004,-1.43782949448,-1.01265799999,-1.05133986473,-3.97358894348,-0.742987275124,-0.654889643192,-0.0887163728476,-0.0226636826992,-0.485299885273,-0.276538133621,-0.482706904411,1.79024672508,-2.19225215912,-1.7215000391
8440,-1.5614682436,-0.287251889706,0.448647171259,0.116617679596,-0.605712532997,0.59471654892,0.180425643921,0.225428000093,0.17436106503,-0.673072576523,0.812611877918,0.643406629562,0.647059082985,-1.26124930382,1.36789250374,0.609449982643
6790,-2.26810026169,-2.43066334724,-0.00824566930532,-0.793009877205,-0.631849050522,-1.00914692879,-1.28945946693,-1.5595471859,-0.180732607841,-0.528012990952,-0.0969908758998,-0.371427327394,-0.262780427933,0.579029083252,0.213047072291,-0.222599998116
8851,0.188877210021,1.52331244946,0.798072457314,0.700724482536,0.106046535075,0.435892283916,0.632514953613,0.885918855667,-0.91558110714,-0.245293483138,0.347326308489,-0.140818908811,0.102870091796,-0.933479905128,-0.319725006819,0.189499974251
2534,1.20809006691,1.6264654398,1.62993764877,1.90007078648,-0.163133099675,0.173947095871,-0.100336268544,0.388177871704,1.51071929932,0.614643216133,1.17452406883,0.551672935486,0.420518666506,-0.925640940666,-0.52547621727,-0.0764999985695
4893,1.0026358366,1.20869672298,1.35982012749,0.947146296501,0.595518231392,0.967167854309,-0.380219340324,-0.705329060555,0.763895571232,0.921416282654,0.269112467766,0.321615427732,-0.601854681969,0.389930546284,-1.14364635944,0.052349999547
665,0.682007193565,0.667159736156,-0.87075561285,-1.05126976967,1.77265834808,1.18498563766,0.145860075951,-0.49823641777,-0.0105739533901,-0.962481379509,0.0748756825924,-0.150901377201,0.718401014805,-1.17919230461,0.265104174614,0.610000014305
4313,-0.00383228808641,0.00877617299557,0.947882652283,0.77063447237,0.893849551678,0.0638171881437,0.891744494438,0.590513050556,-0.0187697652727,0.337396889925,-0.598790705204,-0.461229115725,-0.504186034203,1.15420389175,-0.544047951698,-0.964900016785
1022,0.193835765123,-0.416473954916,2.60484886169,2.30283236504,0.905362010002,1.35639476776,-0.25351780653,-0.290695905685,-0.266884356737,-1.16475486755,1.19430553913,0.511513829231,0.895675420761,-0.734255433083,0.0247908830643,-0.514999985695
5880,-0.478528857231,1.30654752254,0.739822328091,-0.0756271183491,0.141447752714,0.116029202938,0.330698639154,-0.101615682244,-0.518311738968,-0.411128789186,0.0237110666931,-0.0844338387251,-0.338341653347,-0.00106306374073,-0.696267843246,-1.02250003815
3162,0.138690769672,-2.25465726852,0.116652369499,-1.97471904755,1.90985226631,0.0635663866997,1.55100250244,-0.536067187786,0.987557172775,-0.166616246104,0.293213516474,0.969007611275,0.201839655638,-0.607657313347,0.583636939526,0.949950039387
1282,-0.124646261334,0.582529425621,0.187445253134,0.463659405708,1.26549971104,0.690881609917,0.005022585392,1.06104111671,1.48387300968,0.546719133854,0.0808009952307,0.172323301435,-0.698036670685,0.733709096909,0.182687029243,-1.31824994087
3383,1.10457921028,1.47758114338,-0.449173569679,0.827508687973,1.13058853149,1.39562368393,0.476466923952,0.887964248657,0.691482126713,0.261306792498,0.731158673763,1.08041810989,-0.252484083176,0.272101163864,-1.03518009186,0.318250000477
727,2.08219146729,2.47792410851,-0.0653356462717,0.258658647537,0.14078015089,-0.237244293094,0.940197050571,-0.457981467247,-0.0188783854246,-0.0195320993662,-1.16878807545,-0.6422342062,0.32780238986,0.391119033098,-0.331386744976,-0.914999961853
4792,0.178829103708,0.0145188607275,-1.01113283634,-1.46829867363,-1.02177071571,-0.785685777664,-1.0292621851,-1.54085409641,-0.189519971609,-1.04691410065,-0.695521950722,0.0134771466255,-0.610934078693,-0.429817914963,-0.527697563171,0.892249941826
4794,-0.339695304632,-0.804775714874,-0.0591158717871,-1.76825356483,-0.118474125862,-0.603878736496,3.38946962357,0.507538497448,-0.751382887363,-0.714593052864,-0.538579463959,-0.946786999702,0.341433435678,1.84236598015,-0.846527695656,-1.34549999237
902,0.908196270466,1.47225999832,0.90437066555,0.160808041692,0.907107114792,0.0529110617936,0.708378732204,-0.691228985786,0.796732544899,0.368311673403,0.532957911491,-0.241177946329,-0.0960499048233,-0.684043943882,-0.95530629158,-0.426450014114
8091,-0.284847915173,0.244336098433,-3.07333111763,-1.69878470898,-0.107657767832,-0.543564617634,-0.562620520592,-0.82883310318,-0.4560136199,0.496788173914,-0.905196964741,0.37944278121,-0.0520865023136,-0.350183755159,-0.981601715088,0.534299969673
3486,2.6594312191,1.89891195297,7.84785938263,5.64500331879,-0.478974014521,0.060279019177,-0.316263824701,0.067745745182,1.07575488091,-0.268752068281,1.51625800133,0.634107232094,0.786969006062,0.471335023642,0.910414397717,-0.730000019073
10818,0.447888046503,0.295931607485,0.0460853427649,-0.358974248171,-1.03587460518,-0.18356731534,-0.599606990814,-0.631905853748,0.246656060219,1.05040168762,-0.786134839058,-1.27749204636,-0.146856814623,0.752073943615,-1.57726347446,-1.75714993477
3454,-0.079698599875,-0.34313505888,0.111707299948,-0.179333478212,0.409419357777,0.159654572606,0.375762999058,0.799295425415,-0.68701416254,0.0147753432393,-0.733684420586,-0.630846261978,-0.365064918995,0.335118770599,-2.42707777023,-2.4782500267
