rid,CVD001_HEPG2_6H:BRD-K36111658-001-01-1:10,CVD001_HEPG2_6H:BRD-K36111658-001-01-1:2.5,CVD001_HEPG2_24H:BRD-K36111658-001-01-1:10,CVD001_HEPG2_24H:BRD-K36111658-001-01-1:2.5,CVD001_HUH7_6H:BRD-K36111658-001-01-1:10,CVD001_HUH7_6H:BRD-K36111658-001-01-1:2.5,CVD001_HUH7_24H:BRD-K36111658-001-01-1:10,CVD001_HUH7_24H:BRD-K36111658-001-01-1:2.5,CVD001_PHH_6H:BRD-K36111658-001-01-1:10,CVD001_PHH_6H:BRD-K36111658-001-01-1:2.5,CVD001_PHH_24H:BRD-K36111658-001-01-1:10,CVD001_PHH_24H:BRD-K36111658-001-01-1:2.5
3315,-0.297534674406,-1.31139135361,-2.25059127808,-0.106389060616,-0.177564293146,0.707844316959,-0.554930686951,-0.710074067116,-1.31100869179,-0.546886444092,1.24932801723,0.0569830238819
5289,0.522446036339,-0.205902114511,1.53971242905,-0.0227900892496,-0.424028337002,0.555141210556,-0.954995155334,-0.392212003469,-0.137584537268,-0.263488680124,-0.767008364201,-0.484839737415
868,-0.196009144187,-1.86713910103,1.58050882816,0.128645017743,0.0358012765646,-0.369986593723,-0.578808188438,-0.639768838882,0.171141013503,-0.63835132122,0.368559718132,-0.297358512878
1677,-0.598051249981,0.020866766572,-1.33654093742,0.475648999214,0.589827120304,0.0642362982035,0.0158287137747,1.13913440704,-1.33052754402,-0.0582312345505,-1.67523097992,-0.62817889452
7043,0.391270279884,-0.156745672226,1.2430267334,-0.39397123456,0.0791911333799,0.347579747438,0.986876130104,0.577748119831,-0.273144066334,0.114774808288,-0.453845351934,0.833321511745
5613,0.682391405106,0.621612548828,0.402508586645,-0.214565232396,-0.115298077464,0.0879658013582,-0.31797426939,-0.133613944054,-0.939136624336,-0.318323612213,-0.407389819622,-0.144360125065
595,0.569176733494,-0.292133331299,0.742640435696,0.399223983288,-1.06567561626,0.250159531832,0.831596314907,0.3202906847,-0.939165711403,0.0217705927789,0.521565139294,0.810098528862
4793,0.0713703483343,-0.682755708694,1.20944190025,-0.121627740562,-0.459872454405,-0.159936666489,0.40858477354,-0.334739506245,-1.01799714565,0.0400472432375,-1.14150059223,-0.864136517048
2736,0.06701156497,0.444661587477,0.108171880245,-0.0540944412351,-0.521868765354,-1.29358363152,-0.682696402073,-0.190136060119,-0.317190825939,0.597287833691,-1.03764712811,-0.510447025299
5290,-0.347071796656,-0.702705264091,1.07089328766,-0.212182030082,-0.181887552142,-0.581564545631,-0.964946389198,-0.197282925248,-0.222755879164,-0.0715370178223,-0.641201794147,-1.01444733143
6194,0.0,0.000114404283522,0.0,-0.000196121749468,0.198919728398,0.0646391510963,0.0460168197751,0.0257981326431,-0.000238265434746,-0.0452760159969,-0.000196388631593,0.0
1676,0.308784365654,-0.173394232988,0.506801724434,-0.262290686369,0.800526499748,0.899711608887,-0.189000874758,0.598561882973,-0.8293364048,-0.336351275444,-0.110024347901,-0.349268943071
23512,-0.093302808702,0.593449771404,-0.437070906162,0.107836201787,0.275193482637,0.0381114110351,1.19223976135,1.5697016716,-0.215755403042,-0.0701015740633,-0.987233757973,0.169702365994
148022,1.37845206261,-0.599175035954,3.04218554497,0.681238055229,0.418868720531,0.225955605507,-0.173038884997,0.127700030804,-0.171993613243,0.394303321838,0.559150457382,-0.13810801506
1906,0.943964183331,-0.246912017465,0.188998818398,-0.645912826061,0.671561121941,0.0720706433058,-0.310523182154,-0.259201645851,-0.761555969715,-0.363395094872,-0.75662791729,-1.03533554077
8878,0.558390974998,-0.183263286948,1.37017226219,0.671198785305,0.92655813694,0.411024183035,1.03809356689,0.107535600662,0.24536024034,-0.116784319282,0.000278201652691,0.267148017883
3091,0.941114902496,0.366868585348,0.75746512413,-1.7557028532,8.79764556885e-05,-0.0583156347275,0.990477740765,0.134692847729,0.862309515476,0.0724297761917,2.01096916199,0.215576916933
5743,-0.396460324526,0.188391178846,0.380050241947,-0.988711714745,-2.7393257618,-0.394066929817,0.535584628582,0.171214401722,-0.464667916298,0.841369688511,-0.493176907301,-1.09612464905
5321,-0.403770983219,-0.459319978952,0.579801023006,-0.709152519703,-0.658952951431,-0.862656056881,-0.841750383377,-0.0396734625101,-1.63418006897,-0.109480306506,-1.21605110168,-1.33643519878
4144,-0.86078286171,0.647086143494,-0.91368162632,0.0583739094436,-0.778825044632,-2.32193255424,0.159891545773,0.553271651268,0.0513808429241,0.232810974121,-0.688418567181,-0.101850107312
1981,-1.67525696754,-1.31166863441,0.548345386982,0.320624738932,0.277500987053,-0.198621317744,-0.166566744447,-0.136757224798,-0.796739339828,-0.399862319231,0.0597823560238,0.0300408005714
695,-0.967627704144,0.575668692589,-0.542592644691,0.713554143906,2.89403772354,1.08345270157,-0.0285826027393,-0.79241001606,0.102818101645,1.15921604633,-0.440563440323,-0.048335082829
10398,2.20032477379,-0.286753982306,-0.0828141868114,-0.248301580548,0.591924846172,-0.291553527117,0.165275931358,0.627246618271,-0.376136392355,-0.264876067638,1.95611107349,0.628799915314
5708,-1.48279130459,0.0901015400887,0.40588504076,0.204658865929,0.25080293417,-0.823947072029,-3.47355532646,1.31692373753,-1.09000992775,0.569507718086,0.115128219128,-2.90719223022
1213,0.237054526806,0.179615303874,-2.52375459671,0.733085215092,0.0502434670925,0.315928220749,-0.531196951866,-0.474737644196,0.118199206889,-0.656177282333,0.91544008255,-3.59063005447
226,0.510266125202,0.251512110233,-0.33463576436,0.0539149865508,1.41448366642,-0.555531620979,1.09344053268,1.10332894325,-0.943133890629,0.828601121902,0.544822692871,0.243476361036
6777,0.786965727806,-0.619158625603,0.862191677094,0.840905666351,0.821695268154,-0.863702714443,-1.05706703663,-0.623106837273,-0.313866019249,0.57925337553,0.175758481026,1.03657031059
2113,0.175290092826,-1.68102860451,0.149488419294,-0.285810828209,0.0461225360632,-1.45988273621,-0.508947134018,-0.551723599434,-1.04165887833,0.305513799191,0.208864182234,-0.893289029598
3329,-0.227518379688,0.0214046537876,0.278774261475,-0.22478172183,-0.170181512833,-0.0928204059601,-0.852658331394,0.0438667535782,-1.11496543884,-1.08211624622,0.645184159279,0.227964282036
1050,-0.204601094127,0.0168597772717,-0.970439434052,0.426010876894,0.6294080019,1.17259192467,0.513338387012,0.469149947166,1.22179114819,-0.607853591442,1.44824528694,0.398037672043
9491,0.372221022844,-1.21733701229,1.44467067719,-0.0911558568478,-0.877727031708,-0.592070519924,-0.517603516579,0.780971944332,-0.25432023406,-0.428726583719,-0.548601210117,1.75440657139
22926,0.624623835087,-0.157141089439,2.17665243149,0.840419709682,-0.547332048416,-0.345864415169,-1.54947841167,-0.505415081978,-0.674740433693,-0.352318227291,0.879743516445,0.207188636065
5899,0.420366793871,-0.728799819946,0.77816683054,-1.15600800514,-0.762430608273,-0.347795277834,-1.19037425518,-0.803454220295,-0.0191429853439,-1.17012143135,0.912437081337,0.563600301743
5467,0.148685723543,-0.179733991623,4.73155736923,-0.282835662365,-0.0958385244012,0.149532362819,-0.48126155138,0.255525410175,-0.337381958961,-0.211497947574,0.115191839635,0.81911277771
6774,0.411663204432,-1.09233188629,-0.179804861546,0.0256848335266,0.246263533831,-1.06014823914,0.239375069737,0.573607206345,-0.372382164001,-0.468831777573,0.251939803362,0.00352539122105
1788,-0.44017124176,-0.707344174385,0.286879956722,-0.00292772054672,3.77241158485,1.50495159626,-0.0672660171986,0.23022608459,-1.40832257271,0.796786665916,-1.67446255684,-0.450145125389
5921,1.00612592697,0.411834478378,1.88590240479,1.26547718048,0.0590340793133,1.11934816837,0.0473954230547,2.47011709213,1.20360302925,-0.595728397369,0.699105739594,-0.263507604599
5721,-0.566141605377,0.207752555609,-0.966562509537,0.411218583584,0.222410351038,0.186860769987,-0.182326376438,0.128905296326,0.153349772096,0.171065256,-0.160375341773,-0.15800178051
2263,-0.0585784465075,-0.352291047573,0.0629877597094,-0.713896930218,-1.06981527805,-1.05348753929,0.208020299673,-0.100697740912,-1.12811183929,-0.158646345139,-1.17958366871,-0.731468677521
808,-3.00639176369,0.688492894173,0.485874205828,0.693563520908,0.736574888229,0.418982505798,0.0558648705482,0.769046366215,-0.942990541458,0.230498179793,-1.45776486397,-0.948498249054
30001,0.663767457008,-0.511958420277,-0.276539325714,-0.161748066545,0.940809607506,0.0325139462948,-0.355094879866,-0.422164469957,0.125290572643,-1.76315486431,-0.0341646969318,0.410416156054
348,-0.183279156685,0.443795949221,0.36721304059,1.12854504585,0.296050727367,0.384204924107,0.052175603807,0.247567892075,0.343009710312,-0.736354470253,0.725552737713,0.331845104694
30849,-0.258352547884,0.432377278805,-1.3626806736,-0.268481969833,-0.11951109767,0.784017622471,-0.0317958891392,-0.313430130482,-0.346356749535,0.467781990767,0.657220542431,0.257418245077
1454,1.20287799835,0.593783915043,2.53248357773,0.743233561516,0.840896844864,0.336226671934,1.23713183403,1.11517643929,0.524839699268,0.872080147266,-0.197975695133,1.19408643246
6500,-0.63219422102,1.01666653156,-0.895197272301,0.349670469761,-0.435331463814,0.0944432020187,-0.250877857208,0.447444468737,0.249176442623,0.00270736217499,-0.12805595994,1.84333658218
5627,-0.562816917896,-0.968954086304,-1.31325173378,-0.876499772072,0.589645802975,0.506154894829,-0.822186529636,-0.0387750789523,0.899309158325,0.302355885506,-0.177737995982,0.737059235573
5715,0.294413477182,-0.195354253054,0.898809492588,0.161191105843,-0.450073838234,0.261367201805,0.00925859063864,0.282208532095,0.561330080032,-0.61506074667,0.466193377972,0.659317612648
4791,-0.041592285037,-0.198965981603,-0.969472825527,0.472732782364,-0.412888795137,-0.728070795536,0.0119046512991,3.49262833595,-1.28065371513,-0.2183791399,-1.87548494339,-0.395367145538
56924,-0.741779565811,0.165575698018,-1.03242659569,0.248540312052,-1.13202810287,0.601566493511,-0.607970893383,-0.516449093819,-0.519327759743,-0.26103502512,-0.486967921257,-1.02089893818
2690,0.202637329698,0.205425322056,0.557143747807,0.672742962837,-0.639789223671,-0.318472296,0.0137175116688,-0.162691920996,2.65727949142,-0.60752761364,-0.336819767952,-0.0486350730062
1019,-0.464703261852,0.0577177964151,-0.462306380272,1.9348436594,0.474034935236,-1.15381538868,-0.578694581985,1.19032216072,-0.71672475338,-0.452603906393,-2.53989505768,0.329977363348
51422,-0.120765328407,0.0831252932549,0.0613906793296,-0.593056440353,0.340835481882,-0.385042577982,0.0884701237082,-0.43206012249,1.30456399918,-0.188571244478,1.38029074669,-0.4801440835
5788,-0.393164396286,-0.903987169266,0.175245255232,-0.880102276802,-0.369079947472,-0.18191036582,-0.792449235916,0.449250757694,0.198446303606,0.618588209152,-0.918358445168,-0.333949685097
6709,-1.05794811249,-0.23952563107,0.660794138908,0.135707974434,0.401593923569,0.245420068502,-0.391019195318,0.388407349586,-1.18960833549,-0.64973461628,0.185188114643,-0.378336042166
1277,-0.0561384260654,0.721349954605,0.921731591225,0.240544617176,0.199332997203,1.10499703884,0.822752654552,1.18832445145,-0.200149446726,0.7069003582,-0.739814817905,0.0106289088726
993,-0.341576993465,0.315215528011,-1.34054899216,-0.0463237538934,-0.115147948265,0.673149943352,0.61492806673,0.957180857658,1.61096405983,-0.783467829227,0.112019717693,-0.844276785851
7157,-0.387120425701,0.445744812489,-1.65952908993,-1.1088078022,-0.546437323093,-0.544268906116,-1.0266263485,0.230496481061,-0.868323087692,-0.505133450031,0.20837688446,0.822000801563
1958,3.72540593147,-0.155180871487,1.69797170162,0.272752225399,0.28237426281,-0.495823740959,-0.549202680588,-0.536376953125,-0.639326095581,1.02324807644,-0.40852984786,-0.266976237297
4582,-0.456651091576,0.506832659245,-0.136273145676,-0.0137974321842,-0.632957279682,-0.087235212326,-0.0578235685825,0.180499225855,-1.30707025528,0.248871654272,-0.643630027771,0.0333679020405
9212,-1.1948568821,0.1776496768,-1.34212779999,-0.509288609028,-1.54187548161,0.381360113621,-0.681906819344,0.567351818085,-0.0349058359861,0.246872633696,-1.38477468491,0.267932921648
8440,-0.0464226678014,-1.6055521965,0.732561647892,-0.213157087564,1.10286593437,-0.161557808518,0.452220052481,0.0573267117143,1.70252013206,0.0165874660015,1.4269387722,-0.399293243885
6790,-1.76584923267,0.369780302048,-0.403820335865,0.0327772796154,-0.276814222336,0.644375324249,-0.793162167072,-0.353934824467,0.886596679688,0.257775515318,-0.00977858155966,0.223006099463
8851,0.221468389034,-1.00919961929,-0.0471409521997,0.151194810867,-0.297551751137,0.27338796854,0.315130829811,-0.648163378239,-0.570297956467,-0.00352631509304,-0.174511387944,-0.271221399307
2534,1.1383228302,-5.76488685608,0.773530960083,0.721233844757,0.259344130754,-0.19964531064,-0.530535459518,-0.658588469028,-0.0626100897789,0.187526762486,0.439045459032,1.23234701157
4893,2.02649569511,0.560082495213,0.228156805038,0.251737862825,0.110081240535,-0.753398776054,-1.51801800728,-0.457143306732,0.617868006229,1.68054640293,-1.3304156065,-0.443302989006
665,-1.8947622776,-2.23499846458,-1.07522130013,-0.567320346832,-0.0439136475325,-0.286985337734,-1.09208965302,-0.686143279076,1.08034849167,-0.544274151325,0.0771379321814,0.632597565651
4313,0.783282160759,0.235146656632,1.01435029507,-0.544724524021,0.397577136755,-0.80035918951,0.0145533680916,0.693490982056,-1.40560925007,0.674899101257,-0.401121914387,-0.0540534853935
1022,1.33642625809,-0.022885132581,1.45674920082,0.362981289625,0.213624536991,-0.744222462177,-0.165997505188,-1.05055844784,1.39950025082,-0.449628472328,1.30618989468,-0.744996905327
5880,0.136755794287,0.223834007978,0.55841755867,-0.751219511032,-3.75519704819,-1.24067294598,-0.257793188095,-0.0272909104824,0.849209547043,0.118854492903,-0.463542073965,0.104201696813
3162,0.551023602486,0.051609992981,-1.3950496912,0.096382021904,1.06646859646,0.413801550865,-0.756537079811,-0.105168193579,0.890662550926,-0.507982492447,1.34778189659,0.390170574188
1282,0.304674267769,0.333526700735,-0.244507968426,-0.364246338606,-0.433816850185,-0.345403432846,-0.826556026936,-0.271889477968,-0.383052200079,0.234847247601,-1.12984383106,0.120894543827
3383,2.00134992599,-0.236773818731,0.500104129314,0.330858767033,0.521582186222,-0.148516640067,0.286218434572,-0.661428332329,-0.250842124224,-0.295520335436,0.656254291534,0.157469555736
727,0.74821305275,0.552203774452,-0.675433039665,0.170245826244,-0.0437321662903,0.787188649178,-0.302037626505,-0.226635664701,-0.307014852762,0.788932681084,-1.20637643337,0.279925763607
4792,0.539312124252,0.481653183699,-0.229586035013,-0.546027779579,0.0957271009684,-3.3152718544,0.699878334999,0.325677722692,-0.86023747921,0.0646176338196,1.11738872528,1.01191139221
4794,-0.475812137127,0.831019282341,-0.468115866184,-0.352136135101,-0.00659902393818,-0.76425242424,-0.111754924059,-0.483344882727,-1.25593161583,-0.195233955979,-1.66212129593,0.0505256094038
902,1.8151589632,0.63691008091,0.11233265698,0.102069206536,0.498135834932,-1.2623244524,0.201096504927,-0.924692392349,1.27858638763,-0.241097539663,0.722798585892,-0.203191131353
8091,0.288282513618,-0.23220294714,-2.08460497856,-0.144961044192,-0.0406980067492,0.277919054031,-0.333044201136,-0.127648830414,0.440201878548,-0.0110611878335,-0.673552513123,-1.23911941051
3486,1.2326874733,0.132929369807,6.61183023453,-0.229329288006,-1.16689229012,-0.072134077549,-0.42601108551,-0.25844335556,-0.105530530214,0.189572095871,0.0619120895863,-0.777307212353
10818,0.494472563267,-0.0082301646471,0.833432435989,-0.83925652504,-0.0485982447863,0.841524004936,-0.0745220184326,0.0475729778409,-0.340588927269,0.37762773037,-0.378870099783,0.295767396688
3454,0.556024134159,0.622730851173,0.173930943012,-0.749898433685,-0.413571894169,-0.53670156002,-0.146662384272,0.113152317703,-1.37646436691,-0.463842749596,-2.39972400665,0.0752559304237
4282,-1.02637994289,-1.52903616428,-0.583036184311,0.0650947391987,0.23598882556,-0.343219935894,0.961893498898,-0.31576269865,0.000238265434746,0.000139005307574,0.000119229283882,-0.000303689128486
1605,-0.89388012886,-0.140580117702,-2.1352789402,-0.0423328951001,0.123576007783,1.23569619656,-0.449530243874,0.0734804868698,0.182862102985,0.141139417887,0.932762265205,1.21533620358
10644,0.527095615864,0.136334449053,1.31553173065,-0.700172662735,0.997532606125,-0.687584340572,0.654874920845,0.352069795132,0.86745351553,-0.172200396657,0.0059981495142,-0.768124222755
2065,0.163897663355,-0.316318631172,1.38022327423,-0.376738399267,-0.0879739150405,-0.135287359357,-1.45978856087,-0.797895491123,-0.635658562183,0.736846446991,-0.247622251511,0.643331229687
8321,-0.155394822359,-0.803999781609,-0.410159170628,-0.255733698606,-0.834986507893,0.732129395008,-0.825778007507,-0.482301861048,-0.349219471216,0.340754508972,-1.60128819942,-0.744497776031
8503,-0.840151071548,0.05651499331,-1.66811156273,-1.41385769844,-0.958713710308,0.469149291515,-0.842575252056,0.673450112343,-0.739883184433,-0.821784079075,-0.784307599068,-0.194230288267
7027,-0.0224937796593,-0.460364997387,-2.67872810364,0.0491598919034,-0.501579761505,0.103177577257,-0.330727696419,-0.134502694011,-0.298216789961,0.183484986424,-1.4933232069,-0.765195548534
6850,0.646403193474,-0.409970223904,0.586682081223,-0.670014858246,-1.11629283428,-0.728002071381,-0.720315098763,-0.0958078280091,-0.72860378027,-0.420443385839,-1.71296811104,-1.04372811317
1978,-0.845404624939,-0.387998223305,0.817816972733,0.605680167675,0.914387583733,0.0748776644468,1.3154323101,0.499711811543,0.544116199017,0.19784553349,1.08615863323,0.332517027855
896,-0.210828378797,0.483008682728,0.41110894084,1.00883173943,-0.889869630337,0.0329891145229,0.747892081738,1.49822831154,-0.065404638648,0.118977084756,0.419482827187,-0.248645946383
5777,-0.590626001358,-0.369221568108,-0.0185428410769,-0.184623971581,0.0896075591445,-0.311912745237,0.317677617073,-0.053959056735,-1.25458920002,0.103522628546,-1.29482090473,-0.15208992362
1846,0.342231422663,0.493576526642,1.03019797802,0.027232401073,-0.222933635116,-0.58259755373,0.420244693756,-0.684758663177,-1.28364050388,-0.266023516655,-0.918773293495,-0.493969470263
5925,1.08439064026,0.276722401381,0.156566694379,-0.808985352516,0.00468526780605,0.30207040906,-0.44590947032,-0.619605541229,-1.24730086327,-3.62279200554,0.0798899382353,0.0481671094894
142,-4.87118959427e-05,0.0251854583621,-1.26690220833,-0.249888598919,0.522249877453,0.57568192482,-0.0607216656208,0.387935727835,1.42244100571,0.0564263351262,0.0236381068826,0.887158155441
1021,-0.27554923296,0.131955772638,0.023616284132,0.928458809853,0.244279518723,-0.568952322006,0.295008182526,0.899008691311,0.212484940886,-0.443173229694,-0.253871947527,-0.766772270203
5699,-0.638570010662,-1.03614211082,-1.8180937767,0.555863261223,-0.472085952759,0.590730905533,0.952627182007,-0.045170687139,-0.0293820798397,0.796214342117,-0.208031967282,0.106038555503
8061,1.30835103989,-0.0819439068437,2.17685627937,0.188081517816,-0.170869082212,-0.0728812664747,0.209483906627,-0.793612957001,-0.289771407843,0.0252949148417,-0.323733568192,-0.175006687641
1870,-0.220517456532,1.56487083435,0.369567453861,-0.340885311365,0.249254763126,1.48014867306,-0.98687940836,0.1572458148,-0.905398011208,0.040542781353,-1.40695869923,-0.19064450264
1398,0.571156799793,0.114031583071,1.04252505302,-0.734741210938,-0.233219921589,0.747248232365,0.326621621847,-2.75754880905,0.058568701148,-0.00994598865509,1.00956189632,1.04609453678
3312,-0.0904943048954,0.413040995598,-0.579987406731,0.115128576756,-0.193919345737,-3.34575796127,0.478497207165,0.164178296924,0.18280184269,0.139606848359,1.00989985466,-0.365542590618
891,-1.32677674294,-1.82996368408,-2.50410676003,-0.615698456764,-0.786244750023,0.753147780895,-1.37005329132,-0.100768856704,-1.84238958359,-0.386035144329,-1.40951061249,-0.907376527786
4775,-0.578620254993,-1.2135835886,1.20367372036,-0.213824659586,-0.0260011255741,0.253588080406,-0.0469434559345,-0.421802073717,-1.26228559017,-0.075130045414,-1.50419616699,0.468656361103
5111,0.0953883975744,-0.456996440887,-2.37399864197,-0.469284445047,-0.87158614397,0.584847807884,-0.507634758949,-0.278659373522,0.859269201756,-1.39007925987,-0.19760556519,-0.34910145402
5696,-0.302366703749,0.698283612728,-2.20803594589,0.0935722589493,0.415394246578,3.08628368378,-0.401695609093,-0.168220281601,0.533273100853,0.128680974245,-0.0580031126738,0.414561599493
5588,0.0291372388601,0.251685768366,0.68378341198,0.626198887825,-0.731428921223,0.681728005409,-0.525603473186,0.412720173597,-0.925655841827,-0.030566893518,-1.31425118446,0.131982371211
6839,-0.788339555264,0.583983123302,-1.00380706787,0.666064620018,0.00853786617517,0.836949825287,0.322565257549,0.559135496616,0.683502972126,-1.20844089985,0.865533947945,0.427394092083
329,2.92334675789,0.947165966034,1.90584445,0.24613019824,-0.73672991991,1.90852546692,0.971580207348,0.144482344389,0.143813461065,-0.706740736961,0.313874214888,-0.11001830548
5058,-0.0400648638606,0.359039843082,0.549106180668,-0.304194808006,-0.423546999693,0.259392857552,-0.365673869848,-0.597997069359,-0.41185092926,1.57939577103,-1.50938606262,-0.837203264236
998,0.404565870762,0.13216881454,0.505087375641,-0.630116939545,-0.432547092438,1.37886679173,0.0583961680532,1.06607103348,0.0952405631542,0.512170791626,1.01435875893,0.373915672302
9134,0.601621866226,0.236908987164,-0.38016423583,-0.352053552866,0.676409363747,-0.403175532818,0.766002416611,-0.691430568695,-0.347444683313,-0.81766974926,0.0178575664759,-0.840053200722
6616,0.0449921637774,0.322086751461,-1.13548398018,0.342405498028,0.210090458393,0.383068948984,-0.755336284637,-0.0451715663075,-1.01584362984,-0.122125476599,-2.16366004944,-1.1446325779
5223,-0.818155884743,0.228149563074,-1.08545410633,-0.185849264264,-1.08697736263,0.453262090683,-0.731953561306,-0.374466776848,-0.0541459918022,-0.826282024384,0.141702398658,0.839984238148
4690,0.742233097553,-0.591522693634,-2.92414116859,-0.358248740435,-0.218963325024,-0.0456944108009,-1.00009357929,-1.05097472668,0.987280666828,0.942039012909,0.371194958687,0.347066342831
958,-0.000980608165264,-0.563268303871,0.0253926217556,-0.668242394924,-0.923050224781,-0.717789828777,-0.0896113812923,-0.0976815968752,-2.2881193161,-0.254715621471,-1.38699483871,-0.378342926502
1616,-1.11645936966,-0.520772814751,0.789204657078,-0.797474503517,-0.651687264442,-0.997332692146,-0.136876761913,1.80588555336,-0.802413105965,0.475027263165,-0.803540766239,-0.302379310131
991,-2.32346153259,0.0720133185387,-0.772401571274,-0.0175256878138,-1.55083870888,-0.298454880714,0.209213241935,0.300165116787,0.226376459002,-0.160109266639,0.858352839947,-0.0276174992323
