rid,CVD001_HEPG2_6H:BRD-A36411721-001-01-0:14.3,CVD001_HEPG2_6H:BRD-A36411721-001-01-0:3.575,CVD001_HEPG2_24H:BRD-A36411721-001-01-0:14.3,CVD001_HEPG2_24H:BRD-A36411721-001-01-0:3.575,CVD001_HUH7_6H:BRD-A36411721-001-01-0:14.3,CVD001_HUH7_6H:BRD-A36411721-001-01-0:3.575,CVD001_HUH7_24H:BRD-A36411721-001-01-0:14.3,CVD001_HUH7_24H:BRD-A36411721-001-01-0:3.575,CVD001_PHH_6H:BRD-A36411721-001-01-0:14.3,CVD001_PHH_6H:BRD-A36411721-001-01-0:3.575,CVD001_PHH_24H:BRD-A36411721-001-01-0:14.3,CVD001_PHH_24H:BRD-A36411721-001-01-0:3.575
5467,-1.24412322044,0.576729416847,0.99124956131,-0.200945645571,-0.726145148277,1.22165262699,0.0554300546646,-0.0180421285331,-2.2645509243,-2.65959525108,-0.771589815617,0.673615098
6774,0.320788919926,0.350585758686,1.06086158752,0.428070306778,-0.691080212593,1.20457971096,-4.39754629135,0.131863489747,-0.532390296459,0.302001029253,1.46768569946,0.567570328712
1788,-1.0420384407,-1.48247170448,-0.218901544809,-0.68677341938,2.00423812866,-0.0102520436049,3.07884931564,2.76326417923,0.524600028992,-0.375979840755,-0.84345215559,0.260873556137
5921,0.290550500154,-0.225491464138,-0.508178412914,0.226571977139,0.768982172012,0.706428289413,-1.89931643009,1.10803616047,-0.551949083805,0.150612920523,-0.713109374046,-0.158839851618
5721,-0.354124039412,-0.725228905678,-1.68988394737,-0.442676454782,0.638475000858,0.000346958637238,-0.0220579504967,-0.708494067192,0.481190413237,0.568198680878,-1.23314750195,-1.02404499054
2263,-0.6912971735,0.0214284360409,-0.0119949877262,0.294922858477,1.39429473877,-0.047889649868,2.32016396523,0.639686942101,-0.0864411145449,0.365590393543,-1.42836785316,-0.254070818424
808,0.847096323967,0.334664791822,0.208384335041,-0.061249256134,1.00096440315,0.695056974888,0.575544595718,0.708058595657,0.610097050667,0.103328168392,-1.25326681137,-1.36836516857
30001,0.626134634018,0.122539460659,0.261209905148,0.659689366817,0.274862706661,0.47051307559,0.227632075548,0.223391756415,-0.675896048546,0.0283726453781,0.0424825549126,-0.275379210711
348,0.814179718494,0.129170969129,-0.341018497944,-0.288902640343,0.316713213921,-0.0587392672896,0.769271075726,-1.01566338539,0.484460353851,0.515280902386,-0.428224533796,-0.699460148811
30849,-1.45016002655,0.602570295334,1.26529097557,0.405768930912,-2.73033499718,0.189204126596,-2.48385643959,0.700919806957,-0.888926744461,-0.252304553986,-0.162698432803,0.532611727715
1454,0.0770532488823,-0.148057535291,0.718719482422,-0.121289983392,-0.0027668774128,1.157335639,2.15180969238,1.54554104805,0.747640728951,-0.189802408218,0.00238686800003,0.207605361938
6500,0.41383472085,1.01835000515,1.01586747169,0.074591204524,0.198945611715,0.331347644329,0.168795019388,0.9549472332,1.1286649704,0.712028980255,1.00606620312,1.03152430058
5627,0.291254103184,0.468987703323,-0.948358952999,0.261487603188,0.0303160995245,0.649978041649,-1.08990061283,-1.16120421886,0.391499221325,0.200872525573,0.0389143750072,-0.440903842449
5715,0.0767726004124,-0.0612143874168,1.46113109589,-0.213195919991,0.132984042168,-0.679256975651,1.43613624573,0.602306604385,0.707341611385,0.286575973034,0.407467156649,0.209944576025
4791,-0.196561709046,0.536606788635,1.10945045948,0.0947036296129,0.523511052132,-0.729983925819,2.94069814682,0.172070682049,0.270451039076,-1.19702327251,0.0486273914576,-0.186994105577
56924,0.915260910988,0.286241829395,0.378748416901,0.995242118835,-0.840544879436,-0.14917755127,-0.0183271914721,-0.741006314754,2.33527565002,-0.00572293996811,-0.22520595789,0.507103264332
2690,0.436780542135,-0.47371762991,1.4734390974,0.321109265089,0.441001534462,-0.803872704506,1.71802616119,-0.956974387169,0.652061700821,0.702881991863,-1.52017688751,-1.06295049191
1019,-1.10288453102,-1.04493629932,-0.225983962417,-0.109428048134,-0.0947189331055,-0.0238532721996,-0.82934242487,-1.43119096756,-0.57248467207,-0.095937654376,-3.49301624298,-0.245141401887
51422,-0.668969392776,-0.312273204327,1.04229485989,-0.336935609579,-0.892493844032,-0.853159248829,4.4617190361,0.600005269051,-1.94940650463,-0.641434311867,0.528397619724,-0.989239454269
5788,0.245330750942,-0.11829072237,0.00620377063751,-0.412498891354,0.425702780485,1.86075735092,2.45129871368,0.277712762356,-0.0188379362226,-0.0552593767643,-1.78326296806,0.303384542465
6709,0.446483671665,0.603379189968,-1.19760560989,-0.196207731962,1.01412940025,0.0433230996132,-1.28502988815,-0.0850145965815,0.269172132015,-0.710880756378,1.43294417858,-0.0814965963364
1277,-0.0404434204102,-0.0458075851202,-0.768000483513,-0.32531657815,0.651338934898,0.354848623276,-0.834736168385,0.414095044136,-0.0592369921505,0.298190623522,-0.759420394897,-0.0207344442606
993,0.381363749504,-0.174721553922,-0.415447831154,0.256913721561,-0.120197966695,-0.57604008913,0.816719770432,0.184034466743,-0.332117050886,-0.39553502202,0.0933688879013,0.847763717175
7157,0.168456092477,-0.4773234725,1.48256731033,0.216990143061,-0.283227831125,-0.783904790878,0.257323980331,-0.463556796312,-1.73063933849,-0.183833643794,0.00629127025604,0.108256265521
1958,2.4465880394,0.0244066752493,1.94831645489,0.512360751629,10.0,1.76711547375,10.0,0.0481335073709,2.90464925766,0.234360873699,-0.527781963348,1.26274871826
4582,0.728600978851,-0.172971099615,0.55676138401,-0.100122325122,0.333636879921,0.231354311109,-2.41397714615,-3.68725681305,0.597721338272,-0.00591322779655,-0.610847115517,1.17191505432
9212,-1.4946372509,-0.187011361122,-0.723804712296,0.53906339407,-1.10322892666,-0.221873909235,-2.2749080658,0.346978604794,0.573773086071,-0.783399641514,-1.48737490177,0.821820497513
8440,1.45167243481,1.36996972561,0.516600489616,0.245102852583,0.475039422512,-0.0558667480946,0.245779037476,0.458522945642,-0.356067627668,0.211036279798,0.0413923114538,0.875613331795
6790,0.784376680851,0.419770270586,1.38448572159,0.528280675411,-0.438761711121,0.285271465778,-1.05288541317,0.101419761777,-0.174367070198,-0.649723827839,-0.457244247198,-0.545869231224
8851,2.64369511604,0.17710134387,-0.143710017204,0.213366001844,1.13656175137,-0.425656229258,4.14790201187,-1.18179416656,0.273311465979,-0.226976111531,-1.30915784836,0.0695310235023
2534,-0.412816882133,-0.0248290486634,0.762320637703,0.313774704933,-0.511523723602,0.292944252491,-2.47701358795,0.0978789180517,1.12782621384,1.22720015049,0.479183316231,0.018037468195
4893,1.94024538994,0.691186249256,2.63912940025,0.104663044214,1.43775236607,0.0381106883287,2.35513925552,1.10329711437,1.49613332748,0.815829873085,-0.279233425856,0.565144538879
665,0.630686581135,-0.0690069422126,-1.4037142992,-0.142073601484,-1.16446971893,-3.44484806061,-0.107539892197,0.440703362226,0.0533457100391,0.266074031591,-0.687708675861,-0.610314428806
4313,0.110260643065,0.0490758419037,0.60594022274,-0.355091780424,0.787305474281,0.307529866695,4.26524782181,-0.0405348539352,0.29054197669,0.329454809427,-3.1873562336,0.503156065941
1022,0.69705170393,-0.646200478077,-0.0405761897564,-0.841287016869,1.24882233143,0.161745205522,3.42497968674,1.63426268101,0.0609188824892,0.0500699579716,1.30117988586,-1.23119676113
5880,0.464589893818,-0.378659784794,1.70876610279,-0.073606826365,0.916184306145,0.612282752991,1.32609629631,-3.91786432266,-0.387715160847,0.913104712963,0.152884185314,0.382088780403
3162,5.98792457581,4.12340307236,2.58511137962,0.669752120972,7.26605892181,6.54079961777,8.75310993195,3.79521942139,2.42702841759,1.24388003349,0.846532583237,-0.296231150627
1282,-0.00606581568718,-0.213032513857,1.05035352707,-0.633388996124,0.716047286987,0.45419293642,5.01978397369,-0.305500209332,-0.413854509592,-0.593977808952,-0.76557803154,1.0110720396
3383,-0.670787155628,-0.999616503716,-0.892905235291,0.46309620142,0.0308500006795,-0.730156779289,-1.23116087914,-1.48706459999,-0.0385180301964,0.467523813248,-0.839259028435,-0.791376411915
727,0.739424109459,-0.153406664729,-1.88131642342,-0.514221131802,0.301031291485,-0.309343516827,-2.44785404205,-2.49475431442,-0.427612423897,-0.704809784889,-1.61476993561,-1.00705504417
4792,-4.33071470261,-0.187993690372,-0.507386445999,-0.441326022148,-0.120838597417,-0.710567116737,-0.0969552397728,-0.813483715057,-5.49685096741,-1.29928088188,0.565501093864,0.521065831184
4794,-1.56908762455,-0.427103221416,0.265974253416,-0.376658409834,-1.18191957474,-0.66550630331,0.570431351662,0.519635140896,-0.422606527805,-0.10204654932,-2.52423524857,0.819841563702
902,0.740465164185,0.368911653757,0.534635066986,0.130107074976,1.10606646538,-0.0999063700438,0.723584830761,-0.123565122485,0.741382300854,0.232785016298,-0.821516633034,-0.394853085279
8091,-0.490634053946,-0.433366149664,-1.76559281349,0.242025837302,-0.140639990568,-0.686130225658,-1.36254954338,-1.67060482502,-0.60835647583,-0.0158315300941,-0.299328684807,-0.193564996123
3486,-0.0988677591085,-0.559373855591,-0.338811308146,-0.324973106384,0.969338297844,-0.547684967518,1.99418342113,-1.13475060463,0.140809029341,-0.793971478939,-1.73631620407,0.0267412513494
10818,1.10702002048,0.184128016233,1.39421129227,0.44215413928,1.51318573952,0.854752182961,1.02402830124,0.31732109189,0.420978009701,-0.142165228724,-0.783551692963,0.808230936527
3454,-0.32695633173,-0.699572384357,-0.0182523429394,-0.38612806797,0.498873978853,0.487922608852,1.7193300724,0.448188513517,0.181091696024,-0.535715222359,-1.38431286812,0.722602367401
4282,-1.84369170666,0.000699999975041,-1.76455163956,-0.641814470291,-0.426582247019,-0.935307860374,-0.611780583858,0.170592993498,-0.00030661560595,0.000292575423373,0.000106105690065,9.99645562842e-05
1605,-0.636448144913,0.373293638229,-0.864557623863,0.28258523345,-1.43158495426,-0.0823372602463,-1.99195683002,0.929985284805,-0.38406264782,0.27226793766,0.816026687622,-0.103632122278
10644,0.621507883072,0.488796591759,0.404702961445,0.0402313247323,-0.987303197384,-0.856814146042,-2.64336919785,0.624291062355,-0.286251932383,-0.40096116066,-0.335342735052,0.497603863478
2065,-4.51278781891,-1.69742119312,-2.63825368881,-0.00433007627726,-1.92589712143,-1.52203917503,-6.47275495529,-0.203235447407,-1.1185901165,0.206662550569,-0.907423734665,-0.845996618271
8321,0.187504857779,0.432794719934,-0.051877707243,-0.176064923406,0.658707499504,0.945309400558,2.41446304321,0.787938833237,-0.0104279667139,-0.457786262035,-1.84315848351,0.519667446613
8503,0.443397939205,0.188607409596,0.0259859077632,-0.134027585387,0.402560412884,0.220436915755,0.0946060717106,1.033608675,0.151446908712,0.228007227182,-0.775507748127,0.911278963089
7027,-0.435652792454,-0.300051450729,-0.481883943081,0.514142930508,-0.42909091711,-0.53792744875,-1.33925628662,-0.823126971722,-0.764928817749,-0.46145761013,-1.82730793953,-0.458763986826
6850,-0.388718873262,-0.70511329174,0.458847105503,-0.237993240356,1.34933972359,0.563727021217,3.13587474823,-0.0998222827911,0.0300736241043,0.0451051816344,-1.17910575867,1.04477155209
1978,2.05116677284,0.0412171036005,-0.25533002615,0.411055028439,0.468794643879,1.02075493336,-0.42965722084,-0.625207483768,0.512261629105,0.843046486378,0.816180050373,-0.63052880764
896,0.399195581675,1.16038441658,0.344570398331,-0.581161677837,-0.450653254986,0.176590189338,0.929595589638,-0.479642927647,-0.0329426415265,0.366969168186,-0.397524893284,-0.0807484686375
5777,-1.07506430149,-2.2303647995,-1.82505238056,-0.594215989113,-2.78939414024,-1.48828172684,-2.1625893116,-0.0697568207979,-0.579996943474,0.100810438395,-0.764799058437,0.082835406065
1846,-0.250294268131,0.341300606728,0.951641023159,-0.189864128828,-0.961452007294,-1.25489783287,1.22781991959,0.593746066093,-0.0216437131166,-0.728790163994,-0.624513864517,-0.173103451729
5925,-0.863082289696,-0.47311386466,-0.74096095562,-0.0547822490335,-1.27073550224,-0.125358104706,-4.28295326233,-0.245665282011,-1.26462578773,-1.61576616764,-1.0441173315,0.868229269981
142,0.00670650601387,0.41339880228,-0.493405908346,0.443643003702,0.0916403084993,0.332206249237,-2.85608363152,-0.258708655834,1.01627647877,-0.100780755281,1.66763484478,0.387325584888
1021,0.254535377026,0.283403277397,0.294917792082,0.7759796381,-0.346307456493,0.204125672579,-0.0817597955465,0.730640292168,0.0595721304417,-0.840191721916,2.20239686966,-1.94696331024
5699,-0.526637375355,-0.01465703547,-1.28114914894,0.429942578077,0.491167247295,-0.649939894676,1.21850526333,0.0652608275414,0.300382375717,-0.42528963089,-1.02937471867,-0.540164649487
8061,2.03661632538,0.818778634071,2.91341614723,0.937470197678,2.71633505821,1.64791750908,4.30192327499,2.2908976078,2.75847887993,-0.177448034286,3.46475505829,-0.0540244877338
1870,0.195380762219,0.0243959873915,0.237489506602,0.128108590841,1.02276933193,-0.190664291382,0.856487393379,-0.145503908396,0.243222072721,0.4163197577,-0.848602175713,-0.853012025356
1398,-0.103959403932,-0.110361658037,0.755239367485,-0.268879085779,0.0467846989632,-0.405831038952,-3.39805555344,1.74930143356,0.282384008169,0.421611130238,1.52387094498,0.468212664127
3312,0.973175346851,0.744957387447,0.710573673248,0.731662988663,-2.13245654106,0.790978312492,2.28165745735,0.186757802963,2.04610109329,-2.55626940727,0.210522636771,-0.499582290649
891,-1.21256899834,-0.973126828671,0.470947116613,0.121207758784,-0.047079436481,0.0705455988646,-0.608069181442,1.27235651016,0.0785303413868,-0.383174419403,-2.0368976593,-0.307306975126
4775,-0.756631135941,0.263700693846,0.664376735687,0.0327649563551,0.29722315073,0.981019616127,0.281561285257,-0.0156316757202,-1.14988148212,-0.681284189224,-1.03215527534,0.794052183628
5111,-1.43274307251,0.547800421715,0.325431644917,-0.0299775674939,-1.43023133278,-0.587653934956,-2.63523387909,-0.207491874695,-0.357965171337,-0.58441478014,1.04754316807,-0.146469503641
5696,-0.624960839748,0.0476033687592,-2.35170388222,-1.31457030773,-0.680627346039,1.25654065609,0.994402766228,-0.799874424934,0.942943692207,0.48610201478,-3.06384325027,-0.0817467570305
5588,-0.0497071146965,-0.17547494173,-0.581739604473,-0.241689920425,1.56168377399,0.506634235382,3.9970498085,0.06682164222,1.47130465508,1.44921123981,-1.20408475399,-0.509940266609
6839,-1.63027632236,0.590564548969,-0.25226098299,0.573195815086,-3.03163194656,-0.711064875126,-2.70466184616,-0.134701639414,-0.42195686698,-0.66292822361,0.49973577261,-0.995094656944
329,0.48864993453,1.17895698547,0.999157369137,-0.332818925381,1.13997113705,1.3119789362,2.20934510231,1.70711255074,0.493270069361,0.446249842644,-0.00882548000664,-0.073183760047
5058,0.629699647427,-0.18880084157,1.01997089386,-0.815279126167,0.31368303299,0.175232052803,2.02684044838,0.199214428663,1.31127071381,0.128990769386,0.996006727219,0.752471327782
998,1.23486685753,0.727066516876,0.650585412979,1.03491973877,1.47066092491,2.16896891594,1.29475831985,0.46391493082,-0.385602772236,-4.36914825439,-4.57555341721,-0.591919720173
9134,-1.97539460659,0.269895672798,-0.826771318913,0.36341291666,-0.375756978989,-0.0174290835857,1.05510103703,-0.102774955332,-0.314154446125,-0.0487286150455,0.577708303928,0.867187619209
6616,-0.628245830536,0.456420004368,0.128291726112,-0.40764221549,0.892152130604,-0.834839940071,-1.54681706429,-1.37362885475,0.213271945715,0.637968480587,-0.59157371521,0.801661133766
5223,0.287485957146,0.179640516639,-0.071699231863,0.203435838223,0.255798280239,0.640985608101,0.140298977494,-0.355734407902,0.376344114542,0.46001765132,0.897399425507,0.467230468988
4690,-0.358165204525,-0.247333824635,0.0471813380718,-0.476113945246,-2.25808000565,-0.75435757637,-2.94276332855,0.105950757861,-0.342081815004,-0.406718790531,-0.57833981514,0.179687932134
958,-0.526705145836,-0.311676502228,0.0609617084265,-0.625791311264,1.16678929329,-0.239738211036,1.5177564621,0.127568006516,-0.273644387722,-0.0731035023928,-1.5169043541,-0.915318250656
1616,-1.33525013924,-0.325176239014,1.17632353306,1.36683189869,-0.532593488693,0.0328045785427,-0.91987735033,1.70999872684,-1.02559256554,1.88658595085,0.488778918982,0.0625447779894
991,-1.37434887886,-0.452730119228,0.976204812527,0.465153574944,-3.49054145813,-2.03833246231,-3.69384527206,-0.0340865403414,-0.554338395596,-1.6493947506,-1.85462450981,0.183295294642
6347,1.40401172638,0.0672354996204,0.238197237253,0.315967977047,2.05722904205,-0.355240285397,1.23685991764,0.143211081624,-1.3384847641,-1.17431163788,-2.2104613781,-1.08649671078
