rid,ERG010_VCAP_6H:BRD-K46791751-001-01-4:10.044,ERG010_VCAP_24H:BRD-K46791751-001-01-4:10.044,ERG012_PC3_24H:BRD-K46791751-001-01-4:10,ERG012_PC3_24H:BRD-K46791751-001-01-4:5,ERG012_PC3_24H:BRD-K46791751-001-01-4:2.5,ERG012_PC3_24H:BRD-K46791751-001-01-4:1.25,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.3125,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.15625,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.078125,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.0390625,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.0195312,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.15625,ERG012_PC3_6H:BRD-K46791751-001-01-4:10,ERG012_PC3_6H:BRD-K46791751-001-01-4:5,ERG012_PC3_6H:BRD-K46791751-001-01-4:2.5,ERG012_PC3_6H:BRD-K46791751-001-01-4:1.25,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.3125,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.078125,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.0390625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.0195312,ERG017_VCAP_24H:BRD-K46791751:10.04,ERG017_VCAP_24H:BRD-K46791751:3.35,ERG017_VCAP_24H:BRD-K46791751:1.12,ERG017_VCAP_24H:BRD-K46791751:0.37,ERG012_VCAP_24H:BRD-K46791751-001-01-4:10,ERG012_VCAP_24H:BRD-K46791751-001-01-4:5,ERG012_VCAP_24H:BRD-K46791751-001-01-4:2.5,ERG012_VCAP_24H:BRD-K46791751-001-01-4:1.25,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.3125,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.15625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.078125,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.0390625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.0195312,ERG012_VCAP_6H:BRD-K46791751-001-01-4:10,ERG012_VCAP_6H:BRD-K46791751-001-01-4:5,ERG012_VCAP_6H:BRD-K46791751-001-01-4:2.5,ERG012_VCAP_6H:BRD-K46791751-001-01-4:1.25,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.3125,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.15625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.078125,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.0390625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.0195312
23588,0.294499993324,-1.40372788906,-0.364722400904,-0.632736682892,-0.334950000048,-1.44966173172,0.0983005166054,-0.0283017754555,0.555169224739,0.343966692686,-0.0724160075188,0.222499996424,-2.91352796555,1.07330358028,0.0815760195255,-0.446643710136,-0.149391978979,-0.106939524412,-0.413353055716,-0.0244608521461,-0.0911361277103,-0.30051240325,-0.0523004904389,-0.398265600204,0.366596221924,-0.0732045322657,-0.83390724659,0.288743466139,-0.97190117836,-0.590532660484,0.290696531534,-0.0998303815722,0.638138175011,0.124658450484,-0.398787289858,0.28269842267,-0.20577314496,0.329428851604,0.525892674923,0.528633356094,1.1781244278,0.232907921076,1.0965205431,0.408213555813,0.893710851669,1.6125061512
949,-2.14485001564,-0.322703659534,0.130127772689,-0.709161937237,-2.06830000877,-1.0324177742,-1.350030303,-0.103610143065,0.598226189613,0.0840706974268,0.882250666618,0.498800009489,0.965979218483,-0.516119658947,0.680046677589,-0.462453246117,-0.538390874863,1.0940117836,0.351867765188,0.57895553112,0.353887915611,-0.538778424263,0.902862668037,-0.497238516808,0.645065844059,0.202517271042,0.424145102501,-0.226302579045,-1.03803288937,-0.543760418892,-0.219372913241,-0.0666162446141,-1.6375951767,-2.24510121346,-0.232911646366,0.0337363779545,-0.360499203205,0.136441230774,-0.241280406713,-0.0595000088215,-0.318872660398,-0.617546319962,-1.01556992531,-1.24493157864,-1.05872321129,0.0224165022373
7168,0.00810000300407,0.554334282875,-1.05071175098,-1.41427075863,1.9387999773,0.55949896574,0.288552284241,0.140764847398,0.449395924807,0.498751699924,0.881305456161,-0.0227000005543,0.235597789288,-0.957884907722,0.47140789032,-0.0746530294418,-0.299415826797,-1.98581945896,0.129403620958,0.741893947124,-0.254347741604,-0.716926693916,-0.0520370006561,-0.825602650642,0.288313150406,-0.0472974181175,0.243944197893,-0.631393432617,-0.595768153667,-0.76247125864,-1.77023077011,0.0359829515219,-0.487165957689,-0.12853717804,0.385674029589,-0.146619915962,0.596304476261,0.163640603423,0.235567212105,-1.81980001926,-0.883802473545,-0.393027186394,-2.13561916351,0.23066085577,-2.9479060173,-0.0694073438644
9375,-0.0253999829292,-0.0687678158283,-1.30492401123,-0.72284090519,0.440999984741,-0.67712521553,0.406221807003,0.262283682823,0.500432491302,-0.127771109343,-0.157637834549,-1.00800001621,-1.39759337902,0.492353916168,0.139770925045,0.840402722359,0.619054853916,-1.6602088213,0.630366504192,-0.479762494564,-0.0725377351046,-0.488663762808,0.541001081467,-0.669685125351,-0.22291469574,0.276475191116,-0.478696107864,-0.0767397284508,-1.35966289043,-0.367832809687,-0.522064208984,0.149919584394,-0.565098464489,0.796449124813,0.374730616808,-0.638255178928,-0.610911786556,0.0333720967174,0.244998589158,-1.26206660271,-0.709732890129,0.48085424304,-0.786465585232,0.0330847203732,-2.17448854446,-0.326690256596
4927,-0.112900018692,1.22357308865,-0.320840895176,-1.32123398781,0.533249974251,-0.75748360157,0.284648537636,0.354906797409,-0.275540858507,0.393152981997,0.526064872742,0.406100004911,-1.01776599884,0.81559753418,0.11098395288,0.626223444939,-0.341672509909,-0.175327926874,-0.970190703869,0.135345697403,-0.20022469759,-0.0601767264307,0.435632109642,1.09598743916,0.254252910614,0.258600831032,-0.0386170446873,-1.18170022964,0.434895694256,-0.360362261534,0.569846451283,-0.0543237701058,-0.995051205158,0.316137909889,0.802117466927,0.519170343876,0.0376594364643,-1.17335116863,0.625754654408,-0.0774000138044,-0.0404360294342,0.380065858364,-0.324593156576,-0.0563986301422,-0.175606265664,1.6246008873
2523,-0.864499986172,-0.419390499592,0.877664089203,-0.509102106094,-0.980499982834,3.53879117966,-0.164874434471,-0.17393809557,-1.15159893036,0.0892132222652,-0.402726620436,1.41470003128,-0.791881680489,0.559596717358,-0.524094045162,-0.993589997292,-0.382328301668,0.572768270969,-0.655799031258,-0.868149280548,0.458943724632,1.91359496117,-1.04007768631,0.301552891731,-0.247134327888,-0.331525325775,-0.105368040502,-0.406230032444,-0.459891140461,-0.390295863152,0.553761005402,-0.466179132462,1.12449860573,-0.254953324795,-0.550629973412,0.474757134914,-0.511987507343,0.297212928534,0.384905010462,0.50286668539,0.929102659225,-0.153434619308,1.533223629,0.209787145257,1.14975881577,-0.374110430479
58497,-0.0348500013351,-0.73380869627,2.12606167793,0.412170499563,0.34375,-0.213440030813,0.591506123543,-0.102318733931,0.382629334927,2.84696412086,0.450694710016,0.0852999985218,-0.147370994091,-0.0405889078975,0.285781919956,-0.0810899138451,0.23516368866,2.26538419724,0.922593474388,-0.00682234764099,0.389789789915,-0.714322447777,0.111816890538,-0.632144212723,1.98506641388,0.525973200798,0.449511766434,0.597661077976,-0.268663227558,0.282810330391,-1.19326150417,-0.18622893095,-0.627029895782,0.514038264751,-0.0705302506685,-0.602059483528,-0.447882324457,-0.331237971783,0.36040443182,-1.1454000473,0.176891088486,0.825537919998,-1.35366487503,-0.460544317961,-1.24509692192,0.69052785635
6856,0.469749987125,-0.359181940556,-1.23002147675,1.07278168201,-2.56274986267,-0.405011802912,-0.346989929676,-1.593567729,0.231334730983,1.13248407841,0.329793900251,0.348500013351,0.62256026268,0.982297301292,0.75051087141,0.693470478058,-4.64686250687,0.40585193038,0.350960969925,0.73169708252,0.62353605032,-0.81091439724,0.514011740685,0.290985912085,-0.168757915497,-0.362423181534,-0.479880988598,-1.01987397671,0.0573422089219,-0.25699570775,0.120050184429,0.499677658081,-0.611363589764,0.899190723896,-0.439914941788,-0.449931025505,0.97706246376,-2.07263207436,0.889785170555,-1.39416670799,-1.61630749702,-0.0435952991247,-0.364189505577,0.301566630602,-1.59390711784,-0.464317679405
26036,-0.809800028801,-0.488086909056,-1.47728443146,-0.0309204235673,-0.490399986506,-0.26262319088,-0.74430513382,0.113446205854,-0.299940466881,0.288706183434,0.566996097565,-0.519599974155,0.449957847595,0.420054197311,0.772483289242,0.53531986475,0.126979231834,-0.11981742084,-0.0140743404627,0.61828649044,0.0200271680951,-1.47693550587,0.485862493515,0.787472724915,-0.0713711380959,0.250057756901,-1.03258574009,-0.370636671782,3.47561502457,0.150125652552,-0.766793251038,0.527773201466,-0.245157957077,0.0240728035569,0.386621922255,-0.736173093319,0.669296383858,-0.303538739681,0.0388456061482,-0.1617000103,0.208694219589,0.418947994709,-1.11043453217,-0.142933085561,-1.18872070312,0.3092020154
10206,0.716300010681,-0.0918225198984,1.02755570412,0.491305351257,0.0131500065327,-0.079754024744,0.299880564213,-0.51111972332,-0.309312194586,0.113160446286,0.45083874464,0.978100001812,-0.546767711639,0.721013426781,0.145032197237,-0.557437956333,-0.524733304977,0.166974946856,-0.817456245422,-0.276694715023,0.284143447876,0.514426767826,-1.10028815269,-0.78286254406,-0.211952552199,-1.10460615158,-0.528560161591,0.108116179705,0.110952883959,0.0320533514023,0.827509403229,-1.02651298046,0.575806617737,-0.167869120836,-0.377138346434,0.156042695045,-0.303485870361,0.437787562609,-0.131230175495,0.447466671467,0.566092967987,-0.0147070586681,1.22086787224,0.823943078518,3.31584119797,-0.150819346309
25793,0.093800008297,0.350893646479,-0.140533000231,1.68276560307,-1.26394999027,-0.269298523664,0.825771450996,0.0967939645052,0.549333572388,0.0680221244693,0.428858041763,-0.114100001752,-0.0402900129557,-0.169667959213,-0.10133869946,0.0885926485062,0.441096395254,3.04237484932,0.907942771912,0.290931195021,-0.821847677231,-0.49482947588,-0.600588023663,-0.515109181404,0.711585104465,0.2075368613,0.354233980179,-0.280035197735,0.325583279133,0.314135372639,-0.422947227955,0.169742688537,-1.25871050358,0.425401389599,0.846568286419,-0.670324623585,0.814879655838,-0.56541121006,-0.000703182071447,-0.116766661406,0.494673132896,0.422927558422,-0.721079945564,0.0529609248042,-2.04737997055,0.472619950771
55556,0.247799992561,0.413042157888,-0.21182513237,2.14143586159,2.19674992561,-0.390402495861,0.871715307236,0.255666047335,0.800089776516,0.849637687206,-0.581603527069,-0.635100007057,-1.05223917961,-0.408172011375,0.136684253812,0.158264711499,1.21731948853,-1.23971068859,1.99840939045,-0.292274773121,0.256289660931,0.2421977669,0.347317248583,0.450223326683,0.513791441917,0.944094598293,0.451406121254,0.89222574234,1.10761976242,-0.261051744223,-0.263479173183,0.14609888196,-0.325527369976,0.992470502853,0.505860745907,-0.115278437734,0.647331833839,-0.689108610153,-0.176293224096,-0.354933321476,-0.281132936478,-0.605742692947,-0.160259842873,-0.106627687812,-0.699368834496,0.306015461683
3978,-0.0961500108242,0.915730595589,-0.747621953487,0.869222342968,1.32295000553,0.724364519119,-0.522639155388,0.711527228355,0.353849887848,0.0974380075932,-0.31016677618,0.488799989223,-0.52153390646,-0.49197614193,0.400510728359,1.14880537987,1.01455664635,-0.139394432306,1.07477509975,0.571501255035,0.148623019457,-0.903689980507,0.600273728371,0.608150959015,0.85423630476,0.668346405029,0.0744500011206,0.167736262083,0.438130199909,0.240338101983,0.177139610052,0.757295370102,-0.354155421257,0.449167013168,0.741021037102,0.00417277216911,-1.71340072155,0.413989722729,0.668203413486,0.634366571903,0.383172512054,1.14183402061,-0.967048287392,-0.914896249771,-2.24324584007,1.60622930527
10681,0.249300003052,-0.175157248974,2.99466276169,5.04971790314,0.505150020123,1.07799577713,-0.140415847301,1.27106106281,-0.1328125,0.541856408119,-0.303943157196,1.19739997387,0.291421890259,1.21278071404,0.952727556229,-0.221881181002,0.110792152584,0.540044248104,-0.0438108555973,0.170930176973,-0.269085973501,-0.443112075329,0.118995606899,-0.149868696928,0.395813852549,0.0185384340584,3.31717324257,0.216171577573,-0.979902088642,0.0592513233423,0.293485492468,-0.512455642223,-0.037958022207,0.113245204091,-0.564415037632,-0.110236547887,0.63971978426,-0.149421572685,0.305580288172,-0.290733337402,3.48536300659,-0.391498059034,-0.962360441685,-0.72002184391,-0.417923778296,0.0138994455338
3638,0.183200001717,-0.275399565697,-0.711871683598,-0.667800307274,-0.976149976254,-0.592204868793,-0.368641853333,0.889837741852,0.298716366291,0.470902830362,-0.180085837841,0.779699981213,0.109221681952,-0.0954163819551,0.0356377921999,0.148871853948,-0.223161548376,-0.348253756762,-0.916408598423,-0.36306989193,-0.263611674309,-0.102758541703,0.682840704918,0.571696996689,-0.317177474499,-0.188739210367,0.213406160474,-0.224676162004,-0.23178653419,-0.347752213478,-0.0665068626404,0.0377070344985,-0.551238775253,-0.0809951424599,0.0737851709127,0.118061564863,0.2353220433,-0.457970201969,-0.386411309242,-1.07870006561,-0.777247428894,-0.839213371277,-1.01056146622,-0.899326324463,-0.92905819416,-0.405799150467
8349,-0.237800016999,-0.71847653389,0.0293185710907,0.86544495821,-0.00834998488426,-0.103450804949,-0.348075509071,-0.0501028597355,-1.23637294769,-0.0851288735867,-0.55193156004,0.545000016689,-0.343607842922,0.424922078848,-0.530329942703,-0.389174312353,0.13132892549,0.897999048233,-0.692049741745,-0.360765218735,0.124436460435,0.841991901398,-0.669015049934,0.149241238832,-0.259758710861,-0.436879634857,-0.428905636072,-0.435112535954,-0.175166368484,-0.466287314892,0.410528421402,-0.572865903378,1.0668233633,-0.359807789326,-0.26331242919,0.815529882908,-0.118967093527,0.339655786753,-0.106321632862,3.56173324585,-0.0270654261112,-0.674599528313,2.44045138359,0.595892429352,1.92300593853,-1.03358030319
6275,-0.699750006199,-0.454164206982,-0.673857212067,-0.146631881595,-0.763500034809,0.237632721663,-0.490443527699,0.111327677965,-0.637005209923,0.142798617482,-1.12047076225,-0.398299992085,-1.4338684082,-0.660663187504,-0.188607990742,-0.0489722080529,-0.135958135128,-1.06396591663,-0.280588120222,-0.0397130325437,-1.0622522831,-0.425297796726,0.143892914057,0.00555530562997,0.124079115689,0.250507473946,0.190589010715,0.689300775528,0.020349368453,0.0483006387949,0.230630785227,-0.19793254137,1.5577237606,0.137767925858,0.274762630463,0.781336307526,-0.621073365211,-0.249893158674,7.33882188797e-07,1.15706670284,1.22253787518,-0.650163054466,2.59757709503,-0.16055996716,-0.11601999402,-0.340886265039
3895,0.952850043774,0.0625997185707,-3.85496783257,-4.35623216629,-2.80334997177,-0.316393345594,-1.2786667347,-0.471562564373,0.380693018436,-0.228209137917,0.17917573452,-1.17110002041,-2.13475179672,0.121450558305,0.147222265601,-0.291831016541,1.02802038193,0.306252360344,-0.105749607086,-0.428115576506,-0.634660661221,-0.525595366955,-0.74255490303,0.0124907270074,-0.203560546041,-0.44734120369,0.320757091045,0.0244785547256,-0.171072155237,-0.722240030766,-0.135791152716,-1.1423612833,-1.75729954243,0.0354493036866,-0.446520417929,0.0212588980794,0.167414486408,0.844479322433,-0.500928461552,0.239766687155,1.4730887413,0.674442768097,1.12083792686,1.03426373005,0.30407255888,-0.727694749832
392,-0.377400010824,-0.950850784779,0.0834605693817,1.30083966255,-1.63680005074,-0.302393913269,-1.30126285553,-0.356756687164,0.391667544842,-0.669744074345,0.412091434002,-1.49080002308,0.227783948183,0.535499155521,0.161335110664,0.0695560872555,-0.518618285656,0.185114428401,-0.259142428637,0.266923010349,-0.970674097538,-0.71250385046,-0.373647391796,-0.480861544609,0.245059385896,0.264513105154,0.218406483531,-0.717718183994,-1.35960459709,-0.230751276016,0.0613583922386,-0.844507157803,-0.824928402901,0.0549790263176,-0.231771782041,-0.814620196819,0.409020215273,0.521565675735,0.11700373888,0.850399971008,-0.266194880009,-1.31801176071,-0.553225040436,-1.41456925869,0.775993049145,-0.299392342567
9170,-0.523599982262,-0.933625638485,-0.726230502129,-0.034530043602,1.34130001068,0.149095192552,0.286258518696,-0.235604092479,0.0980648100376,-0.26579862833,0.627239584923,-0.35949999094,-0.730629444122,-0.353645294905,-0.958984971046,-0.261799454689,-0.599957585335,-0.339195370674,-0.535460889339,-0.640860915184,0.0187658816576,-1.2055658102,-0.597006261349,0.236516058445,-0.289762049913,-0.527063906193,-0.145382881165,-0.696386158466,0.119485408068,-0.221583902836,-0.114736482501,0.808870911598,0.982586145401,0.104025542736,-0.213458314538,0.485733628273,0.498395830393,-0.0631916373968,1.43195354939,0.872333288193,1.26522696018,-0.521547853947,3.14876818657,-0.149239301682,1.97822809219,1.03606295586
80347,-1.12109994888,-0.172854438424,-0.508823931217,-1.88541781902,-0.561100006104,0.0451423376799,0.253119528294,0.43936035037,0.187499299645,0.0905473381281,-0.768360495567,-1.47990000248,0.94200605154,0.0253507830203,0.905438899994,-0.640642285347,-0.583975195885,-0.324528425932,0.749114751816,0.659051537514,0.484714448452,-0.445746302605,0.325556188822,-0.146663039923,0.944557726383,0.715061306953,1.22426390648,-0.830538868904,-0.16592118144,0.365333229303,-0.598042547703,0.602162718773,-0.20652320981,0.0971167236567,0.144543379545,0.0799304246902,0.801283359528,0.185040324926,-0.692449331284,-0.259200006723,-0.730463445187,0.598704755306,-1.26701045036,-0.567302942276,-1.44457757473,0.391765981913
23300,-0.0175499916077,0.170973628759,-1.35154128075,-0.154993325472,1.86360001564,0.242461115122,0.473269313574,0.4751765728,-0.125962555408,1.74942779541,0.817193090916,-0.6291000247,0.771795451641,0.596875309944,-0.689415454865,0.487425804138,0.126051858068,-1.86613321304,0.518832802773,0.86715900898,0.224039629102,0.197004377842,-0.230679824948,-0.769346237183,-0.0260402709246,0.366758525372,0.471699476242,0.188522517681,-0.649270892143,-0.467609077692,-0.397715866566,0.0660831257701,-0.594138383865,0.511782348156,-0.243152156472,-0.809081852436,0.999562561512,0.396615058184,1.04444849491,-0.494700014591,-0.456693202257,-0.00170373916626,-0.977566599846,0.414967417717,-0.714419960976,0.631007909775
836,0.52294999361,0.335535734892,-0.58855509758,-0.080515101552,1.95444989204,0.196374982595,-0.355309307575,0.0801458805799,-0.300401061773,0.1719211936,0.320525318384,1.82720005512,-0.440264999866,0.705226719379,0.992369890213,0.168397694826,0.382274121046,0.0464642047882,-1.02174890041,-0.010775372386,0.432749569416,0.675998330116,-1.03570187092,-0.345385879278,0.151364818215,0.499448657036,1.36309969425,0.359778612852,0.661710977554,-0.216126173735,-0.0399582087994,0.351120591164,-0.110996067524,0.671642839909,0.829147458076,0.153022617102,0.0550901740789,-0.253145813942,0.511249661446,-0.068633377552,0.149779707193,0.645319640636,0.528841972351,0.214145898819,1.16538524628,-0.23744802177
11188,0.523299992085,-0.141602009535,-1.07984948158,-0.0377807319164,-0.130550011992,-0.527211487293,-0.409772992134,-0.112315997481,0.662363052368,0.309137582779,0.515675187111,-1.57749998569,0.723303198814,-0.120688833296,0.00437685847282,0.378197610378,0.959214031696,1.09512138367,0.359302282333,0.297715395689,0.225736737251,-0.833110332489,-1.40849459171,-2.56051826477,0.387337744236,0.157278299332,0.102844431996,-0.258406400681,-0.31557443738,0.424328029156,-0.512507259846,-0.638423860073,-1.01959776878,0.0956443920732,-0.758824944496,-0.327823936939,0.619371831417,0.195571094751,0.12349742651,-0.455700039864,-0.228392034769,0.00590915232897,0.117461428046,-0.084282502532,-0.704996585846,1.31821846962
10898,-0.198850035667,-0.795221328735,-0.0497270226479,0.345376461744,-0.519800007343,-0.663112819195,-0.67326104641,0.386896014214,-0.335024386644,-0.0765134096146,1.06347990036,0.679700016975,1.5128364563,0.781991839409,0.859395265579,-0.399463266134,-0.326149344444,0.193817600608,0.201659575105,0.352282941341,0.011012988165,0.146939635277,-0.626087725163,-0.249772787094,-0.0284457355738,-0.101754970849,-0.479848206043,0.0243130922318,-0.777333855629,-0.713600754738,-0.752896249294,-0.681552350521,-0.891961216927,-0.259666919708,0.0149169061333,0.0489762723446,0.200389236212,0.425814241171,0.483568668365,0.0509332418442,0.775451600552,-0.724889993668,-0.500346899033,0.601918935776,0.773441851139,-0.424694985151
9276,0.471100002527,0.410736083984,-0.46791768074,-1.18283677101,-0.959650039673,-1.09465837479,0.19318023324,0.23053047061,-0.86548435688,-0.754353165627,0.682424902916,-1.68579995632,-0.595330834389,-0.229637265205,0.129431784153,0.209599629045,0.435239434242,-1.65689098835,-1.0304056406,0.13942527771,-0.566985368729,-0.542990744114,0.174277588725,-0.0624053999782,-0.0744374394417,0.0602898001671,-0.129698857665,-0.567264556885,-0.980457782745,-1.03374266624,-1.28962516785,-0.321603804827,-1.16242575645,-0.0946401879191,0.261161267757,-0.105525746942,0.252278625965,-0.366570144892,-0.827749490738,-1.16156673431,-0.752028524876,0.791947305202,-1.39768004417,-0.171760305762,-1.72631001472,1.01796162128
1647,0.316049963236,-1.03732585907,-0.454353243113,-3.42011260986,-3.75359988213,-1.41400897503,-0.302272617817,-0.778767645359,-0.0893212854862,-0.922906160355,0.410273343325,0.0711999982595,0.903583884239,-0.39910236001,-0.382729828358,-0.266678959131,-0.186990141869,-0.380218803883,-0.133967399597,0.380520313978,-0.00707700848579,-0.68302500248,-0.708551466465,-0.188667148352,-0.331897497177,-0.654003500938,-0.71424728632,-0.421220004559,0.246448367834,-0.25315913558,-0.237907588482,-0.783950805664,0.160872876644,-0.384012520313,-0.294847995043,0.252338886261,-0.417226165533,0.641758441925,0.399823486805,0.541500031948,0.336279511452,0.561857700348,0.873730778694,0.563263237476,1.03409349918,-1.28156208992
10285,-0.480500042439,-0.137576341629,-1.37598156929,-1.7939157486,-0.627550005913,-0.896099746227,-0.0687729716301,0.393311113119,-0.635819256306,0.420284897089,-0.428421795368,0.358900010586,-0.0391198396683,-0.0271339360625,0.809534549713,1.27047920227,0.542084038258,-1.7308716774,-0.406801193953,0.429654896259,0.160366714001,-0.230501666665,0.0948520004749,0.814808368683,0.13566043973,0.758938550949,0.351152122021,-0.193521112204,-0.0126849412918,0.3612870574,0.40556460619,0.23863735795,0.83318823576,0.232863098383,-0.109242893755,-0.0335377603769,0.853263318539,0.246629744768,-0.708788275719,0.333633363247,0.380038976669,-0.977459788322,1.49382066727,-0.209630087018,0.346064478159,0.284937471151
23386,-0.00949999690056,-0.0843971893191,-1.74991440773,-0.129512399435,0.757050037384,-0.71080493927,0.644606173038,0.31770914793,0.166705057025,0.136691048741,-0.405572891235,-1.25829994678,-0.683294475079,-0.591641306877,-0.602745711803,0.129144489765,-0.115409165621,-1.27896368504,0.583713948727,-0.703752338886,-1.03791260719,-0.709165394306,0.354483217001,-1.39793550968,0.520038545132,-0.143055155873,0.231362193823,0.0625939741731,0.246286228299,0.263667225838,-0.573800802231,-0.0555539578199,-0.369890660048,-0.360463559628,0.08166462183,-0.0269147381186,-0.701781988144,0.176146760583,-0.216310918331,-1.67480003834,-0.327914059162,0.241028785706,-1.12224137783,-0.95753633976,-0.690206825733,0.97677063942
3156,0.624599993229,-1.50531196594,0.401067703962,1.07145524025,0.060100004077,0.959864020348,2.26065969467,-0.068767644465,-0.225734457374,-0.159654855728,-0.46387347579,-0.329400002956,-0.740610718727,0.243306294084,0.142881274223,-0.652559041977,-0.617698073387,-0.0036455579102,-0.886568069458,-0.573200345039,-0.0266786813736,0.154081642628,-0.0405004918575,0.00735720060766,-0.263533860445,-0.214195117354,-0.384991705418,-0.884992718697,-0.88497531414,-1.44472742081,-0.590615987778,-0.805586516857,-0.592286586761,-0.303173542023,-1.45783722401,-1.16199481487,0.320339977741,-0.787064611912,-1.16705083847,-0.594666719437,-0.367613017559,-0.788064479828,-0.237395748496,0.0812853202224,-0.419203519821,-0.404515028
10237,-0.37245002389,0.405180007219,-4.93409967422,-2.2625374794,-1.66065001488,0.10916801542,-0.0154373645782,-0.12942622602,0.467285662889,0.588413715363,0.142381638288,-0.203899994493,-0.735829889774,-0.0544658303261,0.296233534813,0.693198800087,0.804978132248,-0.203150972724,0.876978635788,-0.229549139738,-0.509499788284,-0.629867017269,0.766754627228,0.0639348179102,0.304725885391,0.459478825331,-0.800748169422,-0.151731148362,-0.979288518429,-0.654049277306,-0.596841812134,0.239370837808,-1.08968448639,0.81687605381,0.607975125313,-0.322570323944,0.93605029583,-0.259353995323,0.545567452908,-0.20276671648,-0.538485884666,-0.556336462498,-1.33349680901,-0.251714944839,-0.934651076794,-0.804498314857
7077,1.13990008831,0.397638380527,-0.56066352129,-0.941121280193,-0.565449953079,-0.677724480629,-0.180761039257,-0.64008641243,0.133266180754,-1.36292111874,-0.688040137291,-2.02679991722,-0.299085438251,-0.05512008816,-0.990561366081,-0.228246480227,0.134642213583,0.0145816579461,0.000445485115051,-0.786588251591,0.00495916604996,0.625161588192,-1.07017362118,0.824775695801,-0.747037410736,-0.629104554653,0.267698854208,-0.120905578136,0.0175660178065,0.155746996403,-0.821098566055,-0.364217847586,0.727599442005,-0.898076295853,-0.492353141308,0.366631090641,-0.339928686619,0.485679745674,1.097407341,2.02766680717,0.678658366203,-0.267242133617,0.827351927757,0.19947001338,1.82042098045,-0.954189896584
11157,0.516600012779,-0.286674797535,-0.537140130997,0.354674041271,-2.25480008125,0.0123644769192,0.431928157806,0.317277371883,-0.308458089828,0.288679540157,-0.0616761296988,0.763100028038,-0.0483954288065,-0.19978672266,0.0665564835072,0.0814577937126,0.645790576935,-1.51641488075,1.31499195099,0.507192671299,0.222157180309,-0.876616001129,0.0880655944347,-0.352364420891,0.32161796093,0.604238331318,0.124526061118,0.261320471764,0.876590371132,0.73349237442,0.220970734954,0.823272287846,0.828383386135,0.816678106785,1.1037402153,0.121258854866,0.776452839375,0.768811821938,0.856765985489,-0.612699985504,0.085327476263,0.862576842308,0.152420416474,0.167067959905,-0.0155242234468,0.722768545151
22908,-1.32330000401,0.24856634438,-1.05904948711,-0.124091923237,-2.49059987068,-0.27262544632,-1.31336009502,1.17245662212,0.259237676859,0.206980705261,0.915277004242,0.136700004339,0.885218262672,-0.177762493491,1.17635440826,1.19024205208,-0.292553573847,-0.781647205353,-0.220228850842,0.446020901203,0.27542552352,-0.242507219315,-0.207201510668,-0.156306132674,0.70419883728,0.526715397835,-0.436714589596,-1.35383522511,-0.408342719078,-0.220115721226,0.0406510680914,0.132830157876,-1.37997984886,0.647486925125,-0.163344144821,-0.702011108398,0.673989415169,-0.277075827122,0.668975710869,-1.04753339291,-0.759986400604,-4.82461261749,-0.711043179035,0.0315741151571,-1.4994456768,-0.217533290386
10915,-0.0827000141144,-0.0582595765591,-1.07534217834,-0.214954793453,-0.0933499634266,-0.723855853081,-0.269531071186,0.0815780162811,0.296024233103,-0.433046221733,0.890416026115,-0.515799999237,-0.884952485561,-0.402709901333,-0.815540373325,0.574918985367,-0.23473456502,-0.147007405758,-0.0870895683765,0.227461621165,-0.850308179855,-1.16979730129,0.413323640823,0.574538648129,0.298521667719,0.292465567589,0.454957962036,-0.0204082429409,-0.42278662324,-0.577012896538,-0.124307177961,-0.222760021687,-1.03306901455,0.198134690523,-0.189054846764,-0.444455385208,0.213583603501,-0.112558335066,1.84841394424,-0.119433328509,-0.540777802467,0.150619089603,-1.50067853928,-0.596342563629,-0.33686453104,1.38954329491
