rid,CPC018_A375_6H:BRD-M41783010-238-01-9:10,CPC018_A549_6H:BRD-M41783010-238-01-9:10,CPC018_A549_24H:BRD-M41783010-238-01-9:10,CPC018_ASC_24H:BRD-M41783010-238-01-9:10,CPC018_HEPG2_6H:BRD-M41783010-238-01-9:10,CPC018_HT29_6H:BRD-M41783010-238-01-9:10,CPC018_MCF7_6H:BRD-M41783010-238-01-9:10,CPC018_MCF7_24H:BRD-M41783010-238-01-9:10,CPD002_MCF7_24H:BRD-M41783010-238-02-7:10,CPC018_NPC_24H:BRD-M41783010-238-01-9:10,CPC018_PHH_24H:BRD-M41783010-238-01-9:10,CPC018_SKB_24H:BRD-M41783010-238-01-9:10,CPD002_MCF7_6H:BRD-M41783010-238-02-7:10,CPD002_PC3_6H:BRD-M41783010-238-02-7:10,CPD002_PC3_24H:BRD-M41783010-238-02-7:10
10682,0.300699234009,-0.498777925968,-1.61349999905,-1.26723337173,-0.0702333375812,-1.03776717186,-0.692108273506,-2.67789673805,-0.0256722681224,0.203144490719,-0.148833334446,-0.29474017024,-0.846375882626,-2.60383343697,0.0993027240038
8573,-0.997182428837,0.780053198338,-0.226750016212,-0.206466674805,-0.0967000126839,-0.802704751492,0.251124739647,-0.622056782246,1.38615787029,0.220764011145,-0.00190003216267,0.664854168892,-0.400624752045,0.080066666007,0.381656736135
23378,-0.0337725579739,-0.591698825359,-0.280950009823,-0.31156668067,-0.268766671419,-0.962741851807,3.93042063713,4.71252393723,0.519927561283,0.920799851418,-0.131566673517,-0.098747074604,0.480784118176,0.375766694546,0.614699006081
8553,0.079547315836,-0.244663625956,0.421499997377,0.0067999958992,0.185399979353,0.55183172226,-0.597347140312,-0.188358396292,0.318278729916,0.806784272194,0.790566682816,0.779857456684,-1.10041260719,0.00860002636909,-0.127834409475
622,-0.432986855507,0.701098680496,0.747149944305,0.243999958038,-0.532699942589,-0.917486846447,-0.323933303356,-0.508225083351,1.75284469128,1.19831836224,-1.17079997063,1.25683522224,-1.07203245163,-0.301933318377,0.163674518466
9467,0.147828951478,-1.37025535107,-1.17704999447,-0.778633356094,0.592033326626,1.18517172337,0.594688415527,-1.3434664011,-0.987971365452,-0.123790413141,-0.270500004292,-0.333492994308,0.937690854073,0.340900033712,0.169769123197
5525,-0.13366805017,0.0972214490175,0.273550003767,-0.234566658735,0.609066724777,-0.730329871178,0.0369568169117,-0.475428938866,0.559006273746,-0.555988669395,-0.260199993849,0.277807563543,-0.392252326012,-0.171366691589,0.61682498455
256364,0.0938581228256,0.758395671844,-0.0438999980688,0.446000039577,0.70423334837,-0.683422923088,2.28259921074,-0.717410743237,0.342999637127,5.47327041626,-0.728033363819,0.00775307416916,-0.555856823921,1.13153338432,0.618098974228
332,-0.237946376204,0.185477823019,-0.20624999702,0.0923000276089,-0.366633325815,-0.357228338718,0.411755234003,0.210910588503,1.08512401581,-0.0647184699774,1.28886675835,0.239343047142,-0.332552611828,-0.0141333527863,0.000134303845698
2058,-0.0438171625137,-0.235415056348,-0.189049988985,0.373166680336,-0.96776676178,-0.369349360466,-0.638581931591,-1.70640325546,0.580829501152,-0.44783744216,-1.63946676254,0.0138258114457,-0.246001064777,0.935866713524,0.143335610628
7849,-0.298809766769,1.19546163082,-0.0364500284195,-0.623733341694,0.459466695786,-0.146071329713,-0.802821397781,-0.648912012577,-0.402272433043,-0.440859436989,-0.0374666675925,0.778170347214,-0.555146276951,3.23456668854,0.102879561484
23244,0.40956568718,-0.575531959534,0.0319499969482,1.80900001526,-0.669233322144,-0.499337106943,-0.702058374882,-2.19042730331,-0.819394886494,-3.88669991493,0.506166696548,1.08583843708,-0.346766650677,0.0504999905825,-0.0138421058655
7494,-0.367631107569,0.00172986090183,0.240849971771,0.787233352661,-0.340366691351,-1.39741015434,0.0280526429415,-1.33264088631,-1.87098693848,0.722309231758,0.730933368206,-0.695604026318,0.763255417347,2.73786687851,-0.218521237373
4836,0.396804869175,-0.381215363741,-1.11985003948,0.239533305168,-0.00306662917137,-0.0324838683009,-0.504479527473,0.281781256199,0.281161129475,-1.51840281487,0.63480001688,0.0473828911781,0.567036092281,0.409333378077,-0.313943058252
23647,0.658428668976,0.459222018719,-0.199349999428,-0.599133372307,0.0686333328485,-0.87939208746,-1.28451108932,-0.126354441047,0.938314199448,-1.31493759155,-0.102933332324,-0.251767516136,-0.00178471207619,-0.0253999829292,0.0478164106607
10617,-0.0791336968541,-1.26879751682,0.257849991322,-0.980599999428,-0.161933302879,-1.08229422569,-0.73742544651,-1.28321146965,0.812654733658,-0.313813447952,-0.0361999571323,-0.665298700333,-0.223550736904,3.18930006027,-0.54927957058
2184,0.0184971988201,-0.409397393465,-0.0452000200748,-1.05283343792,-0.644533395767,0.459723055363,0.613499879837,0.747244179249,-0.560672938824,0.377179682255,-0.275100022554,-0.00533594191074,-0.0529558360577,-0.000399991869926,0.205816343427
5355,-0.276684403419,0.950842559338,-7.16375017166,-0.766966700554,0.339033335447,-0.393315494061,-0.187188029289,0.810274779797,1.10776293278,-0.527053415775,-0.468400061131,-0.0861132889986,-0.130979537964,-0.138966664672,1.19217741489
6659,-0.505155205727,-1.23560893536,0.868449985981,-0.777833342552,0.322366654873,-0.517565906048,-0.389801591635,-0.515644073486,0.339550048113,-0.215514361858,-0.105766668916,0.547722876072,-0.524722099304,-0.310100018978,-0.88562053442
7016,0.550169706345,0.365895628929,-0.68624997139,0.218499958515,-0.0915666669607,1.78553962708,1.34965312481,2.50069594383,-0.82939851284,-1.2287774086,-0.695233345032,-0.722803771496,0.437178522348,0.383666664362,-0.0599363446236
90861,0.0400178357959,-0.2226665169,0.410649985075,-1.30570006371,0.0377666652203,-0.996794939041,0.0813279151917,-1.19873154163,0.337919682264,0.127498373389,0.223033368587,0.509684085846,-0.0771568417549,0.0373000055552,0.0243805646896
10670,-0.581278264523,0.671051979065,-0.0249000042677,0.381766676903,1.24393343925,-0.947743415833,-0.827857196331,-1.21951425076,0.0816323384643,-0.0733152851462,0.0793000012636,0.747548222542,-0.118134826422,-0.325299978256,-0.487194597721
79071,0.631758272648,-1.43452644348,-0.986199975014,-0.63890004158,0.510599970818,-0.335308134556,-0.697740852833,-0.397076040506,0.198665678501,0.64671754837,0.18723334372,-0.698859333992,-1.02504706383,1.05793344975,-0.4294937253
64746,0.18871422112,-0.0988607481122,-0.337650001049,0.641033291817,-0.251066684723,-1.68042159081,-0.705707728863,-1.33503842354,0.045067537576,0.576997339725,-0.377999991179,-0.0849027112126,2.19743347168,-0.601999998093,-0.324000746012
5366,0.226931378245,-0.147428929806,1.14719998837,0.944233357906,0.196899995208,1.5743894577,0.963857769966,4.33574390411,-0.43460559845,-0.827854394913,-0.293666660786,-0.0449123382568,0.344347953796,0.278666675091,-1.20726764202
11344,-0.368818491697,0.649720966816,0.326350003481,-3.20329999924,0.438133329153,-0.0821522250772,-0.0330677516758,-1.70969009399,0.950021803379,0.32541552186,-0.254433333874,0.255243182182,-1.71350038052,0.126566678286,0.326123476028
10013,-0.0683001279831,0.00720390677452,-1.20500004292,0.0604333281517,-0.487866669893,-0.370196014643,-1.37511587143,-0.512277305126,0.416976958513,-0.353831887245,-0.638800084591,-1.15118682384,-0.767043948174,-0.0439666509628,-0.434478670359
5829,-0.597446680069,1.43593907356,-0.575300037861,0.177099987864,0.900233387947,0.328768491745,-0.660346925259,0.945465326309,0.087608397007,-0.858701884747,1.05799996853,-0.00230996869504,0.249845206738,0.346800029278,-0.531278729439
5257,-0.421296387911,0.43393984437,-0.428049981594,0.268966674805,1.02613329887,-0.548333823681,-0.692071318626,0.0552011579275,0.541033506393,1.61594688892,-0.018533334136,0.963855147362,3.02899551392,0.16903334856,1.12140727043
22794,-0.22248403728,0.525080382824,-0.0822000056505,-1.23553335667,0.369700014591,-0.67790043354,-0.716638922691,-0.769140601158,0.386547923088,-0.428524881601,-0.114433333278,-2.06781506538,0.259149610996,0.239433318377,0.201034978032
9761,-0.0804120898247,0.528061568737,-0.0585500001907,-0.192999988794,0.0962666645646,-0.210695564747,-0.89032638073,-0.373084962368,0.246320188046,-0.418232738972,-0.312633365393,-0.491232246161,-0.778155565262,0.588166713715,0.130457639694
23326,-0.246757060289,-2.53884410858,0.139650017023,0.0564999878407,-0.0600333213806,-0.658601522446,-0.306338965893,-2.62783956528,-0.747112810612,0.571644961834,0.307800024748,-0.309548318386,0.227653205395,0.803766667843,-0.907061398029
10972,-0.995564639568,0.826829910278,0.393800020218,0.555999994278,0.135700002313,-0.99291574955,-0.860507667065,-0.671100080013,0.719207286835,-0.430507570505,-0.171700000763,0.264055430889,-0.478921413422,-0.134033352137,-0.507190823555
10523,0.439988136292,0.457541614771,-0.30579996109,-0.241266667843,0.234599992633,-0.90058863163,-0.896059691906,-0.659201443195,-0.0740991979837,-0.0925627872348,-0.370999991894,0.560069799423,-0.739085495472,-0.584999978542,0.636638522148
79090,0.16319052875,0.0250578708947,-0.99430000782,0.451966673136,0.371100008488,-0.105199195445,1.17541611195,-1.09081482887,-0.0556686148047,-0.540799379349,0.620633363724,-0.629365324974,3.69580078125,2.16526675224,0.658833265305
27032,0.0251717567444,0.776088893414,0.421700000763,-0.412833362818,-0.512433350086,0.232566863298,-0.332892626524,-0.520528435707,-0.938339710236,-0.237835854292,0.0820999741554,-0.302728116512,-0.0647100880742,0.229366645217,0.256985485554
9097,0.0321313366294,-0.115574412048,-0.0973500162363,1.40450000763,0.344466686249,-0.631618440151,0.247644141316,0.889628887177,0.0926980376244,-0.774580836296,0.741433382034,-0.306662708521,-0.355636715889,1.06456661224,0.855898618698
10513,-0.696574211121,-0.828793287277,-0.898999989033,-0.04633333534,0.291166692972,0.548611223698,-0.170916855335,-0.872832655907,-1.32745361328,0.274912923574,0.00979995727539,-0.21222281456,3.58359766006,2.85086679459,-0.800257027149
1891,0.321000099182,0.0845224410295,-0.255200028419,0.249999970198,0.190433353186,0.116224065423,0.267931073904,0.833005011082,-0.816659927368,-0.820341587067,0.38250002265,1.15776157379,-0.337270319462,0.479933351278,-0.230349034071
3066,0.189398288727,1.15648519993,0.0345499813557,-0.312933325768,0.0525666773319,-1.23697328568,-0.688544690609,-1.42727780342,0.833085715771,-0.550716996193,1.08943343163,0.496871471405,-0.198078662157,0.330333292484,-0.142598733306
9801,1.12422454357,-0.150541603565,0.372550010681,0.418200016022,-0.156999990344,0.100762978196,-0.303635209799,0.214085578918,0.16476982832,-0.251178085804,-0.19650003314,-0.521964073181,0.418910741806,0.498900026083,1.02124071121
1459,0.339719504118,-0.450764983892,-0.521899998188,-0.686399936676,0.450633347034,0.0649128779769,0.646861851215,0.85467684269,-0.27714240551,-0.819315969944,-0.965966641903,-0.618811130524,0.799092829227,-0.676766633987,0.307271689177
9703,0.229452371597,-0.0186090320349,-0.803049981594,-0.439233362675,-0.126899987459,-0.392741829157,1.47247767448,-1.10111010075,1.28699016571,-0.0799269676208,-0.402433335781,0.491400927305,0.623129010201,-0.289266645908,0.211997956038
10606,-0.180969953537,0.698391795158,-0.142650008202,0.578200042248,0.385966658592,-0.559437990189,0.0888380855322,0.408090353012,0.644725978374,0.151265442371,0.328099966049,0.0085763335228,0.641759753227,-0.0969666689634,0.15361186862
1017,-0.650884687901,-0.108299486339,-0.202749997377,-0.293866693974,0.568033337593,0.55212187767,0.487500995398,1.46247208118,0.425905168056,1.06484949589,0.36669999361,0.0804201066494,0.653521299362,-0.551999986172,0.872459232807
9813,-0.0305424183607,0.303614974022,-1.8029500246,0.215800002217,1.26736664772,0.658756911755,0.520682275295,1.69459855556,-1.7063601017,-1.66711747646,0.272133350372,-0.550614893436,0.4352029562,-0.437233388424,0.0612587928772
7485,-0.231951609254,1.14715063572,-0.428999990225,-0.1603333354,-0.0839000046253,-1.11121988297,-0.914642572403,-1.26659083366,0.830838501453,0.474609404802,0.0599333420396,-0.758578240871,1.48829090595,6.49090003967,0.518997371197
2109,-0.28332901001,-0.344287037849,-0.838850021362,-1.10460007191,-0.255166679621,-0.679860711098,-0.440216898918,-1.4337952137,0.536967754364,0.637961983681,0.268166720867,-0.364669382572,0.00423866510391,-2.63650012016,-0.0605457425117
23271,-0.0174486413598,0.324421584606,-0.321500003338,-0.209600061178,0.287900000811,1.12341177464,1.75574684143,1.13435506821,-0.95395720005,-0.169272899628,-0.223066672683,-0.626992762089,-0.923679947853,0.111099988222,0.55494838953
9915,0.316874980927,-0.0388291962445,-1.08799993992,-0.703933298588,0.116066664457,0.520237624645,1.21316230297,1.12875509262,-0.731364428997,-0.11684615165,-0.308733344078,-0.00375498831272,0.607248783112,-0.108099997044,-0.276077240705
9552,0.134576350451,-0.0626015737653,0.737550020218,0.526766657829,0.0608666837215,0.41713514924,-0.324964880943,-0.448891222477,0.967011153698,-0.238115251064,-0.713633418083,-0.126759171486,-0.183784514666,0.439766675234,0.851339221001
93487,0.643606305122,-0.325495183468,-0.524399995804,-0.799433350563,0.210233360529,-0.350372195244,-0.968709051609,-1.44593071938,-0.0228549875319,0.624414801598,-0.346499979496,-0.801350772381,0.820980250835,0.197033345699,-0.0883419811726
2956,0.164360508323,-0.00353761203587,-0.971699953079,0.0167666524649,0.147233337164,-1.05247628689,-0.474217236042,-0.447716623545,0.446509480476,0.674048781395,-0.243900030851,-0.461908042431,-0.123286902905,0.407366663218,0.631055951118
11065,-0.763176560402,0.601221978664,0.624599993229,0.42083337903,0.192800030112,-1.0621111393,0.299163281918,-1.15463614464,0.286184728146,0.320561408997,-0.0627666711807,0.191363066435,-0.747774064541,-0.330233335495,-1.20972383022
9653,-0.257826775312,-0.768240511417,-0.354950010777,-0.350633323193,1.13409996033,-0.617281079292,0.477313518524,1.83599734306,-0.312299251556,0.357848167419,0.825933337212,-0.81150662899,2.90488147736,1.74093329906,0.435899913311
200081,0.267650783062,0.230468243361,0.493150025606,-0.760633349419,0.0303666703403,-0.41542083025,0.0245961546898,-1.21021735668,-0.01393577829,0.511210620403,-0.396833300591,0.229343727231,-0.67017686367,0.165633320808,0.211834281683
3337,-1.05193340778,-0.82810395956,0.000649988651276,-0.55406665802,-0.736199975014,-1.11655592918,-1.6116566658,-0.339295357466,-0.530140340328,1.70783281326,-0.0885333418846,-0.633051633835,0.786091804504,0.274800002575,0.210848748684
11073,-0.120290443301,-0.165113121271,0.441749989986,-0.0507666617632,0.0794666409492,0.264620929956,0.7790620327,1.90009617805,-0.779688835144,-0.240102946758,0.0497000142932,-0.524322628975,0.554073035717,0.61383330822,-0.420964717865
23,0.0539464578032,1.02658343315,0.0530999898911,0.545866727829,0.685833334923,0.900441706181,-2.17786192894,0.742443203926,0.128382652998,0.0545951798558,-0.312000006437,-0.275259315968,0.240214705467,0.319500029087,-0.0372782275081
5641,0.18894970417,-0.175434663892,-1.17050004005,1.4959666729,-0.17513333261,-0.580739796162,-1.05383718014,-1.11445724964,0.981890678406,-0.264943927526,-0.520433306694,0.241843238473,-0.427372604609,1.5396335125,0.210035741329
8720,0.239639237523,0.356396436691,1.15684998035,0.390933334827,-0.211533367634,-0.0332379601896,-0.503369987011,-0.589344918728,-0.848584115505,2.59956002235,0.116066664457,2.342908144,0.458042085171,0.575066745281,-0.245228767395
10782,0.643816173077,0.880777418613,0.710300028324,-0.467366665602,1.51926672459,0.967505335808,-0.503154814243,0.963440775871,0.696963608265,-0.724161744118,2.59600019455,-0.623938918114,-0.223656266928,0.558133363724,-0.0494470894337
25932,-0.310128480196,-0.0698900967836,0.204099997878,0.806833386421,0.235433340073,-0.282829165459,-2.69557976723,-2.22741603851,-0.0526449084282,0.286478579044,-0.583066642284,0.108019113541,-0.219469502568,0.434333354235,0.479332566261
3028,-0.658109784126,0.825854539871,-0.329899996519,-0.515366733074,0.527600049973,-1.70333409309,-0.773827314377,-0.818974673748,0.0387243553996,-0.630334794521,-3.33266687393,0.567308723927,-0.743484735489,-0.115600019693,0.450417280197
6804,0.547520756721,0.137297660112,0.328150004148,-0.313900053501,0.349666684866,0.874885976315,-0.717691242695,0.651982605457,-0.129182174802,0.169227316976,0.227333337069,2.4873547554,-0.182295545936,-0.110399998724,0.0775621384382
890,-0.43519616127,0.626886129379,-0.586049973965,0.222233355045,0.213033348322,-1.55623435974,-0.736640691757,-0.0642542764544,-0.0661759376526,0.0656805038452,-0.0463333278894,0.757192254066,0.246442466974,0.0931333303452,-0.0167812984437
6390,-0.249350070953,-0.545841276646,-0.653800010681,0.0267666876316,-0.434366673231,-1.17926979065,-0.436005711555,-1.42938494682,0.929883480072,-0.0802438557148,-0.14090000093,0.0532733500004,0.569346725941,0.349866688251,0.407006263733
4303,-0.584638834,-0.617168426514,0.588100016117,-0.921166718006,0.144133329391,-0.66772133112,-0.754444241524,-1.2894718647,-0.539911150932,0.630715429783,-0.191300004721,-0.599724411964,-0.880826234818,-0.549533367157,0.543963670731
10953,0.504669427872,-0.427864670753,0.78174996376,-0.740466654301,0.381300002337,-0.307679116726,-0.709004402161,-2.52917146683,0.573362469673,0.245254129171,0.259233355522,-0.363333463669,-0.535638809204,-0.0462333261967,-0.195767864585
22889,0.270361989737,-0.833794414997,-0.945050001144,1.66960000992,-0.104233339429,-0.0678387880325,-0.626318156719,-0.88770455122,0.146389424801,-0.224330097437,-0.257166683674,-1.77940559387,0.687432289124,0.554133355618,-0.667564272881
3098,-0.446025371552,0.974751114845,0.396050006151,-0.452399998903,0.355033367872,-1.16655683517,-0.397494733334,-0.648034691811,0.487721383572,0.295600265265,-0.300999999046,-0.551404416561,-0.965650737286,0.225333333015,0.0809172838926
11044,-0.0569239109755,-0.0725537836552,0.136800006032,0.261500060558,0.135533317924,1.74591422081,0.686820924282,2.93928265572,-0.765902817249,-0.209867268801,-0.062366694212,0.276690125465,-0.207238405943,-0.257666647434,-0.716390013695
8985,-0.255218654871,0.0692935585976,0.358850002289,-0.947466671467,-0.0631000101566,0.0488836206496,-0.171410441399,0.206819459796,-0.0505198538303,0.205500900745,-0.0533666908741,-0.01551823318,-1.39707291126,-0.0649000182748,0.110036984086
66008,-0.712008237839,-0.223337858915,-1.03969991207,0.179366707802,-0.458933353424,-0.314742207527,0.441999167204,-1.60292160511,0.755297601223,-0.0922557488084,-0.184833362699,-0.817370533943,-0.202374309301,0.216866701841,0.97230553627
9217,-0.402824878693,0.163949683309,1.87024998665,-0.907533407211,-0.179600000381,-0.553095281124,0.124052166939,-0.651606678963,0.776024520397,-0.235366672277,-0.162266671658,1.1962044239,-0.113582462072,3.68183374405,1.19015014172
701,0.139364540577,-0.442968010902,-0.0875000357628,-0.0415333509445,0.33073335886,1.5856872797,0.707273483276,2.28726005554,-0.30606880784,0.311504989862,-0.252933323383,0.0393528789282,0.42546287179,0.268200010061,-0.26119813323
6182,-0.571655213833,0.0699767023325,-1.92199993134,-0.902633309364,-0.284833312035,-0.455618977547,-0.833148419857,-0.0859470665455,0.0613236129284,0.164090976119,-3.33220005035,0.168877243996,0.249296039343,0.249000012875,-0.189492717385
4860,-0.353710174561,0.365258038044,-2.93120002747,-0.11669999361,0.330899983644,-0.943516910076,-0.601459026337,-0.191803216934,0.490049034357,-0.501650989056,-0.320266664028,-0.0581116527319,0.380176901817,-0.0118667185307,-0.198223665357
7398,-0.257377773523,0.115788817406,0.08599999547,-0.352566659451,-0.0831666737795,-1.12572896481,-0.929746627808,-1.8858755827,-0.151621773839,0.841244935989,-0.307333350182,-0.775122225285,0.771999001503,0.066666662693,0.406448870897
6117,-0.348628908396,0.318080157042,0.777649998665,0.483199983835,0.00260000675917,-0.705576181412,-0.904117405415,-0.427278101444,0.394625306129,0.328234910965,-0.0371333286166,-0.632391512394,-0.285040259361,-0.221399992704,1.02866828442
23588,-0.845939517021,-0.985473334789,0.852349996567,0.255166679621,-0.535166680813,0.609617471695,-0.847829222679,-0.238234117627,0.131772607565,-0.317594587803,0.344699978828,-1.04745662212,1.17396724224,-0.296133339405,0.323005139828
949,-1.15961837769,0.371790409088,0.376650005579,0.589800000191,-0.128133326769,-0.493149906397,-1.13820266724,-0.788856685162,0.246061637998,0.0757491588593,-0.261600017548,-0.329119592905,0.227393895388,0.576033353806,0.0164175033569
7168,0.00703270733356,-0.435611367226,-0.450299978256,-0.891966640949,-0.490266680717,-0.628608763218,-0.0769829899073,-1.89301908016,-0.0288545452058,-0.348293155432,0.0518666803837,0.474895954132,-0.0223953127861,0.757966697216,0.345717489719
9375,0.113058045506,-0.235190719366,-0.681650042534,-0.184966668487,0.0187333226204,-0.820757746696,-0.96784389019,-1.02958536148,-0.673689067364,-0.143095985055,-0.0466666519642,-0.625877022743,0.195548027754,-0.113899990916,0.181506931782
4927,0.161968231201,0.296986907721,0.842000007629,-0.0364666879177,0.355599999428,-0.537765204906,-0.590379595757,0.570428431034,1.06169342995,0.426064133644,-0.333900034428,-0.363287419081,0.0428570210934,0.442100018263,0.0455060750246
2523,0.0667133629322,-0.318959772587,1.29225003719,0.672033369541,-0.144866645336,1.64291918278,1.46144497395,3.68311405182,-1.05299115181,3.61957192421,0.142366662621,-0.352894723415,0.210563719273,-0.0805000066757,-0.64427870512
58497,0.269803106785,2.16760492325,0.58729994297,-0.973233342171,-0.0387333929539,-0.336995005608,-1.0330684185,-0.417527198792,0.594573736191,0.0997961163521,0.608566641808,-0.696573853493,-0.584260284901,-0.117699995637,1.15515935421
6856,-0.472765892744,-0.0519328825176,0.272799998522,1.3913667202,0.457633376122,-0.300304383039,-0.31887370348,-0.988925099373,0.0575530529022,-0.304931312799,-0.0177333503962,-1.27970802784,-0.768863737583,0.393933296204,-0.00594620406628
26036,-0.379520654678,-0.471992611885,0.374950021505,0.635766744614,-0.289900004864,-0.237750053406,-0.577678561211,-0.29627674818,0.555483698845,-0.520307481289,0.00676664710045,0.33796018362,0.267137736082,0.537400007248,0.561043083668
10206,0.323413014412,0.268692046404,-0.883100032806,0.353100061417,0.166099995375,1.02206003666,1.88496088982,3.29763150215,-1.06070315838,-0.571386694908,0.0712333396077,-0.297959774733,0.928906083107,0.0452333241701,-0.512776255608
25793,-0.354804456234,-0.870159387589,-0.447200000286,-0.207766652107,-1.01316666603,-0.817122757435,-0.746723353863,-0.988830029964,0.439959764481,-0.143980711699,0.185566663742,-0.520828545094,-1.55730462074,-0.0712666511536,-0.0899192914367
55556,0.896168291569,0.74091643095,-0.804600000381,0.67286670208,0.148533344269,-0.67260491848,0.195451781154,-1.16357672215,0.790735185146,0.519255161285,0.0832999944687,-0.126153081656,-0.633792221546,0.161100015044,0.0812980979681
3978,0.477893680334,0.403993219137,0.00794997811317,-0.637500047684,0.036200016737,-0.0910221338272,-0.104953870177,-0.502669453621,1.04171669483,-0.0955879092216,0.353833317757,1.4978941679,-1.08558118343,-1.55233335495,0.852101325989
10681,-0.211006194353,1.50177919865,1.13249993324,-0.0946333110332,-0.24646666646,-0.192928418517,-1.41758394241,0.065402328968,0.473669946194,-0.423928976059,-0.303366690874,0.259759843349,-0.635998249054,-0.301833331585,0.225853145123
3638,0.344402372837,-2.86789035797,0.454499989748,0.13436666131,0.295566678047,0.0149771086872,-0.411712169647,-1.00963759422,-1.06743466854,0.210484951735,0.138599991798,-0.606891274452,0.684125006199,0.740300059319,-0.58728325367
8349,0.0405168756843,-0.399219244719,-0.325550019741,-0.0571333169937,0.0851000100374,1.33254671097,0.466793954372,0.831016182899,-0.840111613274,-0.939180731773,-0.162399992347,0.00336888432503,0.689461410046,0.445700019598,-0.334478586912
6275,-0.479145944118,0.0348810963333,-0.809700012207,0.496699988842,0.753266692162,-0.359151422977,0.349352270365,-0.681538641453,-0.307579159737,-0.61817085743,-1.21996665001,-0.0144047532231,0.982486367226,0.00823336839676,0.0164855122566
3895,-0.646140873432,-0.438653200865,0.461949974298,-0.616399943829,0.269699990749,0.628013134003,1.19678783417,1.03472483158,-0.171330451965,-0.195580929518,-0.300200015306,-0.753727197647,0.470492005348,0.335533320904,0.047413982451
392,0.516030073166,-0.472859948874,0.586750030518,0.169500008225,0.0257000029087,-0.00167916715145,-0.895233988762,-2.15871214867,0.0704439580441,-1.64705646038,-1.00673341751,-0.232456445694,-0.404421001673,0.550433397293,-0.484844863415
9170,1.85921216011,-0.776277840137,1.2118999958,1.0123333931,0.358833342791,0.1949724406,-1.67923045158,-0.655996620655,0.242757827044,0.314505726099,0.270999997854,0.0935717225075,-0.875716805458,0.40543332696,0.354316413403
80347,-0.048150703311,-0.058403968811,0.441249996424,-0.795466661453,-0.409566700459,-1.43384194374,-1.7473962307,-1.24426877499,-0.379086405039,0.609528541565,0.0566667169333,0.67207711935,-0.407577455044,-0.358766674995,-0.544232904911
23300,-0.205060839653,-1.11039745808,-0.125750005245,-0.707200050354,0.266133338213,-0.784601271152,-0.498028755188,-2.01369738579,-1.0267572403,0.397596031427,0.632966697216,-0.100161924958,0.142617940903,-0.598133385181,0.726202607155
836,0.632877707481,-0.951871275902,0.102499991655,0.282066643238,0.274966657162,0.426780730486,0.0932356789708,1.58144891262,0.0466118454933,-1.85587978363,0.265833377838,0.162147253752,-0.290845245123,1.25173330307,0.169365391135
11188,-0.166281148791,0.55972468853,0.783249974251,-0.0916000306606,-0.355033367872,-0.350302994251,-0.309397518635,0.135821595788,-0.569292247295,-1.15453124046,-0.544233381748,-1.80999040604,-0.296421527863,0.58976662159,-0.0851421654224
10898,-0.267399132252,0.766332268715,-0.0873999893665,-1.0298666954,-0.0394333600998,0.583170890808,-0.0304332077503,1.12409043312,1.07204806805,-0.940275371075,0.0273666754365,0.0598300099373,-0.576260328293,0.0490333363414,-0.398556917906
9276,-0.0646018385887,0.450377613306,-0.097199998796,0.0703333243728,0.418500006199,-0.562826931477,-0.263844490051,-0.753011584282,0.475944846869,-0.940389931202,0.249666690826,-0.000838071107864,0.106072828174,0.316866666079,0.047941327095
1647,-0.130502566695,-1.39919996262,-1.73639988899,0.326800018549,-0.0491999983788,0.648283958435,0.977870106697,0.504670143127,-0.670054912567,-0.521446108818,-0.415466696024,-0.20173856616,0.892053723335,0.215500056744,-0.310930937529
10285,-0.234253376722,-0.04248220101,-0.903300046921,-0.629766643047,0.684799969196,-0.75070732832,0.193180903792,-1.22572767735,-0.630503356457,0.198540061712,0.431399971247,-1.5125361681,-2.21586251259,-0.28546667099,0.31339931488
23386,-0.327878892422,0.171151474118,0.280600011349,0.00506663322449,0.532600045204,-0.596158921719,-0.552529811859,-1.52478837967,-0.122364938259,-0.157337844372,-0.226700007915,0.625155925751,-0.47465711832,0.128166660666,0.256900846958
3156,0.682883441448,-0.100176766515,0.13710001111,0.272633343935,-0.545733332634,-0.567294538021,-0.262981206179,0.458751767874,0.298211753368,0.201917126775,-0.432566672564,-1.1173658371,0.748838186264,0.260333359241,-0.530799150467
10237,-0.153497308493,0.307828485966,-0.0389999970794,0.096433326602,-0.252366662025,-1.4154406786,0.0425201952457,-0.67142188549,0.333129197359,-0.17321588099,0.286766678095,0.733569800854,-0.324183166027,0.315600037575,-0.09691555053
7077,-0.243347942829,0.16136598587,-0.874850034714,0.1386000067,-0.0737999975681,1.4991915226,1.60911810398,2.11608982086,-0.776827335358,-0.661622941494,-3.15363359451,0.557746052742,-0.385843932629,4.96133375168,-0.658833384514
11157,0.907569050789,-0.960168659687,2.69589996338,-1.18663334846,0.0901666656137,-1.23517823219,-0.572018861771,-1.29028999805,-0.0251478590071,0.428685486317,-0.195900008082,-0.647078275681,1.15010523796,-0.268066674471,0.97628813982
22908,0.240315705538,-1.36658608913,-1.8300999403,-0.111500039697,0.2880666852,-0.792469978333,-0.601461529732,0.108335405588,1.32965838909,0.310933619738,0.00773331522942,-0.785615086555,0.34090051055,0.519133329391,0.358522564173
10915,0.380002140999,0.256858378649,-0.377750009298,0.534266710281,0.156966671348,-0.967556416988,-0.503285288811,-1.21726918221,0.869500041008,-0.323378324509,0.934433341026,-0.371317088604,-0.0862230062485,0.0149000287056,0.261442959309
