rid,CPD001_MCF7_6H:BRD-A22101059-001-11-4:10,CPD001_MCF7_24H:BRD-A22101059-001-11-4:10,CPD001_PC3_24H:BRD-A22101059-001-11-4:10,BRAF001_A375_24H:BRD-A22101059-001-11-4:10,BRAF001_A375_24H:BRD-A22101059-001-11-4:2.5,BRAF001_A375_24H:BRD-A22101059-001-11-4:0.625,BRAF001_A375_24H:BRD-A22101059-001-11-4:0.15625,BRAF001_A375_6H:BRD-A22101059-001-11-4:10,BRAF001_A375_6H:BRD-A22101059-001-11-4:2.5,BRAF001_A375_6H:BRD-A22101059-001-11-4:0.625,BRAF001_A375_6H:BRD-A22101059-001-11-4:0.15625,BRAF001_HEK293T_24H:BRD-A22101059-001-11-4:10,BRAF001_HEK293T_24H:BRD-A22101059-001-11-4:2.5,BRAF001_HEK293T_24H:BRD-A22101059-001-11-4:0.625,BRAF001_HEK293T_24H:BRD-A22101059-001-11-4:0.15625,BRAF001_HEK293T_6H:BRD-A22101059-001-11-4:10,BRAF001_HEK293T_6H:BRD-A22101059-001-11-4:2.5,BRAF001_HEK293T_6H:BRD-A22101059-001-11-4:0.625,BRAF001_HEK293T_6H:BRD-A22101059-001-11-4:0.15625
9854,3.92599773407,2.15373110771,0.845265626907,0.306469708681,-0.205891251564,0.103247925639,-0.17933100462,-0.689832091331,-0.269450068474,0.618909060955,0.448397159576,-0.87692373991,-0.255763202906,-0.120015986264,0.382104814053,-0.424354106188,-0.628947138786,-0.214028030634,0.256093114614
2553,-0.256475538015,1.4210010767,0.572802066803,0.103927090764,-0.0786479860544,-0.041990596801,0.249485328794,0.614050090313,0.192542970181,0.469937771559,0.124589249492,0.237833678722,0.629351139069,1.07475018501,-0.226505279541,0.174016371369,-0.196554124355,0.0515343248844,1.05881178379
5440,0.505235850811,-1.59627902508,0.200923040509,0.440918147564,0.467449784279,0.146676957607,1.08885157108,-0.754747509956,-0.157444983721,0.38211530447,0.0332573354244,-1.26730000973,-0.0904662758112,-0.0368821322918,0.38617670536,-2.09244656563,-0.0183157306165,0.144042491913,-0.0939209312201
54623,0.0766554176807,-0.434360980988,-0.771926641464,0.227478444576,0.147565454245,-0.909895122051,0.178749382496,-0.596314787865,0.0386290773749,0.630246222019,0.0716826468706,-0.970957100391,0.197682738304,0.221206128597,-0.381201386452,-0.62324744463,0.137310251594,0.829591333866,-0.0870432555676
9533,-0.633191347122,0.440696895123,-0.400556236506,-0.36860281229,0.384750843048,0.131925374269,0.130310833454,-0.0829559192061,-0.0292513165623,0.503106117249,0.210304304957,-0.170252844691,-0.203665792942,-0.00687483884394,0.0909166410565,-0.943436801434,0.0470183640718,0.144534260035,0.153186157346
8607,-0.387214511633,1.88097989559,-0.364024758339,0.19314083457,0.330568611622,0.0785220786929,0.106757111847,-0.352965712547,-0.107502512634,0.502433717251,0.579235851765,-0.105173245072,-0.311061024666,-0.182066768408,0.00952434539795,-0.817097306252,0.0961086302996,0.0438228696585,-0.412755519152
207,0.510297954082,0.898519635201,-0.0547410622239,0.351560354233,-0.0409459844232,0.292990535498,0.176578328013,0.812305629253,-0.00640561431646,-0.0738753303885,0.0224144011736,0.950246393681,0.103545844555,0.406277835369,-0.448563486338,1.16602134705,0.466042757034,-0.458926290274,0.203816190362
26054,-0.0365548990667,-1.97746491432,-0.520693778992,0.158845961094,0.393463760614,0.61173248291,0.721896767616,-0.029528401792,0.0896771177649,1.09242379665,0.223906010389,0.588955044746,-0.496175885201,-0.129167810082,0.373627334833,-0.638399779797,0.156639963388,1.02029943466,-0.0817204266787
10682,0.0820770487189,0.123834848404,0.298925459385,0.156887248158,0.521261334419,0.318908393383,0.223767742515,-0.599194705486,-0.0232644397765,0.374645024538,-0.235642910004,-0.795593202114,-0.271798253059,-0.0321932584047,0.0764182806015,-1.09139347076,0.323182076216,0.538371920586,0.0656128376722
8573,0.401574969292,2.19312477112,0.112416163087,0.370543837547,0.0550624206662,0.352788507938,-0.0169593133032,0.0872899517417,0.0303547754884,-0.565218448639,0.0811225324869,0.269009232521,0.300479888916,1.05871391296,-0.319761872292,1.43643188477,0.281637221575,-0.0399009920657,0.226769179106
23378,0.296475559473,-0.901467144489,-0.00833749771118,0.0850335210562,-0.0877941995859,1.80456161499,0.32803863287,0.0888142734766,-0.403742015362,-0.0662732049823,0.0127798952162,-0.614507913589,0.492067337036,0.289543271065,-0.512807667255,0.370558977127,0.165887311101,-0.446830838919,0.0562006086111
8553,0.0392447113991,1.57712519169,0.379940986633,0.907502889633,0.308296084404,0.586109697819,0.998674690723,0.591844797134,1.38854682446,0.710847735405,0.0789996609092,0.973491549492,0.00174810830504,-0.327397108078,1.37923038006,0.0263358205557,0.552147328854,0.830734431744,0.252910971642
622,0.580194950104,1.19885277748,0.0603560060263,0.321916729212,0.191661834717,0.389259397984,0.0840897262096,-0.327991098166,-0.374216198921,-0.0309662930667,-0.182477086782,0.694442927837,0.500337064266,-0.0834184214473,0.554158449173,0.0539002120495,0.0214926302433,-0.226499348879,0.302500545979
9467,-0.221678122878,-1.46395993233,-0.348740041256,-0.0357374250889,0.612986385822,-0.254870861769,-0.208214581013,1.04357910156,-0.178333699703,0.00439048465341,-0.0649091005325,0.319595694542,0.277586430311,0.505924463272,-0.208819910884,-0.30270832777,0.0495161265135,-0.176629588008,0.299561649561
5525,0.849662065506,1.47928309441,0.579503178596,-0.664431750774,-0.397342711687,-0.518932819366,-0.132830634713,-0.623361706734,-0.364142566919,-0.210580453277,-0.506536304951,1.066157341,-0.216677337885,0.280900031328,-0.39454087615,0.00885783135891,-0.403262376785,1.39539504051,0.116128623486
256364,1.88292562962,0.845765352249,0.214711979032,-0.603365957737,0.54893887043,-0.355641812086,-0.304609000683,-0.149837374687,-0.24624247849,-0.631054699421,0.272380828857,0.0928073376417,-0.00696302950382,-0.456923514605,-0.269300401211,-0.0401673279703,-0.46266618371,-0.676535069942,-0.847654461861
332,0.274653255939,-0.195414364338,0.438151717186,0.313177764416,0.624204218388,0.422025382519,0.794910907745,0.421600282192,0.188497453928,0.15925706923,0.553149402142,0.859054982662,-0.199762612581,0.406396627426,0.00811547785997,-0.299759149551,0.609509706497,0.446549743414,0.225681096315
2058,1.04616105556,0.893414080143,-0.317854464054,0.892906427383,0.6622838974,0.704485416412,0.073901027441,-0.724670410156,-0.121898055077,0.265770375729,-0.679351568222,0.576410591602,0.0145549783483,0.559984445572,-0.00600323081017,0.1262293607,0.259818971157,0.185320690274,0.0589115135372
7849,0.249087393284,4.50159311295,0.143079847097,0.311581492424,0.481831133366,-0.362413525581,-0.359607696533,-0.336754351854,-0.178932934999,0.232146605849,-0.00703351572156,-0.242887973785,0.283244073391,0.235105484724,0.376469492912,-1.00720059872,-0.182799741626,0.0185811594129,-0.156184956431
23244,-0.633202672005,1.54333865643,0.0175861865282,0.855068683624,0.294725179672,0.537739038467,0.985209405422,-0.501618266106,-0.179283946753,0.690866112709,0.00834058783948,-0.0693070292473,-0.827878236771,0.228271663189,0.770670831203,-0.45336163044,-0.575836896896,-0.4485488832,0.00208102166653
7494,1.10685431957,-1.4740011692,0.474977105856,0.373197674751,0.17131754756,-0.0722734928131,0.347649216652,-0.109502613544,-0.872102499008,0.240775972605,-0.651035666466,-1.29954195023,-0.428720414639,-0.395447969437,-0.246995851398,-0.716529011726,-0.157152295113,0.115513324738,-0.0937093794346
4836,0.172113537788,2.82004404068,0.241616055369,0.0098599717021,0.136508837342,0.0228134542704,-0.476031601429,-0.0681350529194,-0.534435689449,-0.534223079681,-0.488017231226,0.710416138172,-0.0507066361606,0.0300294533372,-0.532807528973,-0.716058135033,-0.215138360858,0.669411361217,0.0189591292292
23647,-0.446284532547,1.28698766232,0.547995567322,0.542849183083,0.354224562645,0.351822942495,0.233986109495,-0.199250906706,0.070782892406,0.19287198782,-0.168461710215,1.21822452545,-0.344149619341,0.0368863493204,0.207021862268,-0.490949124098,0.157443076372,0.419978201389,-0.222302287817
10617,0.541504859924,-0.904004216194,0.510391950607,-0.829745411873,-1.28466522694,0.298500478268,0.183020681143,-0.120691016316,-0.32692861557,0.251328378916,0.183954179287,-0.283052921295,-0.124484300613,-0.090130969882,0.711982250214,-0.982323527336,0.133070170879,0.174775838852,0.218716353178
2184,0.965933144093,-1.40930080414,0.817455351353,0.495836675167,0.0962636396289,-0.06204790622,0.195550113916,-0.120563201606,-0.000628361478448,0.369186252356,0.0930823385715,0.280613720417,0.140565082431,0.177723973989,-0.0626997351646,-0.77516669035,-0.0592543631792,0.13152974844,-0.0457182750106
5355,0.711818039417,-0.676382958889,0.34047883749,-0.212962374091,-0.0153811983764,0.288814276457,-0.0053503587842,-0.548962056637,-0.209820002317,-0.225551858544,0.220844954252,0.531747221947,-0.127620711923,-0.297355294228,0.791880905628,0.413443148136,-0.710249662399,-0.164210796356,0.0627944022417
6659,0.181970462203,0.70420897007,0.453868806362,-0.169076174498,-0.521847248077,-0.202222660184,-0.317218184471,-0.326073378325,-0.274287939072,-0.698331534863,-0.419550478458,0.157821565866,0.41028791666,0.296216636896,-0.648956418037,0.990024209023,0.342617094517,-1.37373411655,-0.316051781178
7016,-0.105503953993,0.127930402756,0.0786023139954,-0.0984551310539,-0.632292449474,-0.286463022232,-0.459354877472,0.216448396444,-0.102930486202,-0.469045579433,-0.191290274262,0.730982244015,0.417110383511,0.411287546158,-0.537159204483,0.401394665241,0.996953606606,-0.70090085268,0.284243762493
90861,-0.330649554729,0.0947819948196,0.976871192455,0.374597996473,0.179772257805,0.72144985199,-0.0340176969767,-0.432392776012,0.263004183769,0.259831100702,-0.0146217420697,-1.18001019955,0.447612226009,0.590323328972,-0.0271409153938,-0.812457442284,0.0363387539983,-0.0894883424044,0.3581623137
10670,0.0825420990586,2.39224648476,-0.199116006494,-0.764573395252,0.0133909285069,-0.335727453232,0.241787999868,-0.155353531241,-0.560900092125,0.0313477888703,-0.0149023160338,-0.191052317619,-0.503448724747,-0.437642633915,0.281972646713,-0.500528752804,-0.302881509066,0.420697599649,-0.226356759667
79071,-0.516398429871,-0.919365465641,-0.946524262428,-0.690622150898,-0.561106681824,-0.168459892273,0.00365203991532,-0.096025839448,0.0213020555675,0.234021097422,0.275839567184,-1.25671231747,-0.43459135294,0.0912875235081,-0.0898722633719,0.150949135423,-0.640377759933,-0.867736458778,0.666834414005
64746,-0.0241352021694,-2.09133172035,-0.385169953108,0.03410448879,0.124341741204,0.596129596233,0.417718112469,0.401089280844,-0.351923912764,0.128882348537,0.0311265140772,-0.0709046274424,-0.714024186134,0.102487795055,0.102908365428,-0.481255233288,0.536838531494,0.766566634178,-0.313931047916
5366,0.231895297766,0.899523377419,-0.77178800106,0.0220559835434,-0.0992608964443,0.111155025661,-0.367749929428,0.147936448455,-0.628583073616,0.256597280502,0.205778300762,-0.456120550632,0.475096255541,0.636866211891,-0.507739007473,-0.131808340549,-0.449136674404,-1.26844084263,-0.0639006271958
11344,-0.137728214264,2.02673888206,0.128493010998,-0.410495817661,-0.593653976917,0.0899475961924,-0.08766913414,-0.0155221950263,-0.316565155983,-0.162224620581,-0.270039707422,1.12278556824,0.225891977549,0.314148575068,-0.835610449314,0.336758345366,-0.324436068535,-0.17978322506,-0.241154164076
10013,0.461207807064,-1.90381348133,0.496752619743,0.0647016167641,-0.0996761322021,1.28942584991,-0.195146217942,-0.386771678925,0.144212305546,-0.259211629629,-0.361430197954,1.02776825428,-0.267816007137,-0.111854553223,0.353022485971,0.711696684361,0.6564001441,0.301034659147,-0.0610363334417
5829,-0.86542725563,-0.295156657696,0.145902201533,0.0573613382876,0.0703698247671,0.225871264935,0.412860095501,0.218647107482,0.187148779631,0.332154512405,0.196104362607,0.70582562685,-0.616867303848,-1.16403782368,-0.0462151952088,-0.63748472929,-0.0707582011819,-0.717963278294,-0.205379292369
5257,-0.765295386314,1.67442893982,0.228359863162,0.402655810118,0.0680923908949,-0.334901452065,-0.030720718205,0.0512988418341,-0.217451363802,-0.0419307351112,-0.293475478888,1.90489184856,-0.292631536722,0.428923934698,0.367174565792,0.525148391724,0.49250382185,0.219921916723,-0.248262494802
22794,-0.0469119772315,2.38830828667,0.448680043221,0.743388593197,0.527969479561,0.404860049486,0.693477094173,-0.0244812294841,-0.13708974421,0.21872882545,-0.202165126801,0.8678997159,-0.244378611445,-0.350138127804,-0.227271527052,-0.346152693033,-0.26315754652,0.698310852051,0.0628311634064
9761,0.0744771212339,0.0207935720682,-0.0611957162619,1.13791179657,0.475635051727,0.169568866491,0.640262246132,-0.17950977385,-0.115733683109,0.262291163206,-0.371513307095,0.791030585766,-0.39251768589,-0.214909568429,-0.196528375149,-0.063778296113,0.0349807739258,0.460445731878,-0.337039977312
23326,0.306108534336,-1.63644683361,0.956907510757,0.0509205013514,0.413059562445,0.201540872455,0.141321480274,-1.45767402649,-0.729885578156,0.13751912117,-0.629440903664,-2.0585694313,0.204271480441,0.386040687561,0.0932556018233,-1.52723050117,-0.363822519779,-0.620297849178,-0.379972755909
10972,0.0578271895647,-0.314041525126,0.939708530903,0.0790653824806,0.0906252190471,0.202191233635,-0.273388564587,-0.286115556955,-0.114757299423,0.0242443829775,-0.292499005795,1.10030543804,0.39921361208,0.446305572987,0.082283847034,0.406965315342,0.157364368439,0.109163038433,0.318877905607
10523,-0.331944197416,2.46686172485,0.48700517416,0.244040444493,-0.0364225879312,0.108069360256,-0.262840479612,0.198879688978,-1.29907298088,-0.388117432594,-0.347589254379,1.53669965267,0.0190117843449,-0.297133862972,-0.815140247345,0.316215753555,0.13623470068,-0.871539771557,-0.00523984804749
79090,-0.0712981820107,1.38306903839,-0.989054322243,-0.793431699276,-0.116624094546,-0.718380510807,-0.521222233772,-0.092041105032,-0.262247085571,-0.352397292852,0.0202754437923,-0.181126564741,0.454990923405,0.0676253885031,-0.61827737093,1.03791952133,-0.860125422478,-1.43586015701,-0.0497458092868
27032,0.416185110807,0.887368798256,-0.0440017580986,0.233070403337,0.407003998756,-0.33449614048,0.204599708319,0.184568792582,-0.412071108818,0.455231487751,-0.110473915935,1.14520072937,-0.227320849895,-0.276982784271,0.484509289265,0.614031791687,0.0542926341295,0.986406028271,-0.257937550545
9097,-0.388930946589,1.59072852135,0.0881753489375,0.0478129982948,0.380206823349,0.752548456192,0.154415130615,0.704347968102,-0.34919410944,0.125890865922,0.203281655908,0.430299162865,-0.00845974963158,-0.209725156426,0.235026359558,-0.305554449558,-0.0913160517812,0.0556537434459,0.40410399437
10513,1.38924515247,-3.58549904823,-0.478160083294,-0.0221048481762,-0.346190661192,-0.331049561501,-0.039871506393,-0.24979865551,-0.199971064925,-0.111571058631,-0.35844296217,0.85689419508,-0.871020078659,-0.0728651061654,-0.100567825139,-0.11934479326,-0.102799810469,-0.548136711121,-0.0227686669677
1891,-0.320657342672,0.101036898792,-1.38295865059,-0.374183386564,-0.285942882299,-0.219985336065,-0.159620925784,-0.203991621733,-0.618762493134,-1.81097412109,-0.496452271938,0.956893563271,0.529575824738,-0.0250822901726,-0.584145247936,0.500961303711,0.0282202512026,-1.05474054813,0.230706363916
3066,0.583338618279,0.237041786313,-0.349408984184,0.332556664944,0.234857529402,0.349591821432,0.712947547436,-0.0207342468202,0.125343859196,0.262017637491,0.264241963625,0.86427372694,-0.357728779316,-0.399588108063,0.105809420347,-0.755529880524,-0.791556119919,0.859914958477,-0.108634769917
9801,-0.541911959648,-5.49424314499,-0.316314518452,-0.329332202673,-0.389372438192,-0.157377064228,-0.277132183313,-0.0233691073954,-0.661283731461,-0.990860521793,-0.270701348782,-0.135529965162,0.384093075991,-0.0871808230877,-0.325373053551,0.53444057703,-1.3954757452,-0.353652775288,-0.198680609465
1459,-0.497651785612,1.11419403553,-0.360417038202,-0.080550648272,-0.294107526541,-0.829135835171,-0.170984119177,0.204031825066,-0.200153470039,-0.231462627649,-0.225462734699,0.556511282921,-1.39738059044,-0.962215781212,-0.346558541059,-0.203085005283,-0.838642120361,-0.894895792007,0.0169015750289
9703,-0.258170902729,1.94640684128,1.19775414467,0.865060687065,0.336960196495,0.755284011364,-0.276173472404,-0.388016939163,0.507185459137,0.629231214523,-0.151942402124,0.105847269297,0.117915406823,0.569143235683,0.246264964342,-0.326466590166,0.00516277551651,-0.06408303231,0.305421233177
10606,0.658763289452,-1.67120242119,0.644673228264,0.675076544285,0.530730605125,0.721966028214,0.667454719543,-0.0537892207503,0.325014293194,0.719423294067,0.428828805685,0.996955394745,-0.116257950664,-0.00401765108109,0.333155751228,-0.875325083733,0.422875523567,0.881593763828,-0.0330203995109
1017,-0.435044109821,-3.27087974548,-0.169072821736,0.547000527382,0.10783111304,0.169624835253,-0.30150359869,0.609499335289,0.0532421730459,0.0546921156347,0.0924316346645,1.30830216408,0.650192677975,0.320105522871,-0.441273778677,0.568213999271,0.230787813663,0.243477746844,-0.172753125429
9813,0.022546062246,0.544752895832,0.0507170334458,-0.210686355829,-0.0023146905005,-0.166499853134,-0.204270809889,0.587628901005,-0.341477930546,-0.0308695882559,-0.0427482239902,0.485828340054,-0.217699319124,1.25714123249,-0.0541377924383,-0.201307490468,1.167745471,-0.35436591506,0.350486457348
7485,1.78615188599,-3.45640325546,-0.184541627765,-0.623264431953,-0.44566193223,-0.437234431505,-0.452856361866,-0.524640977383,-1.13178789616,-0.024042531848,-0.466455698013,-0.52699136734,0.238257884979,-0.223622396588,-0.0621134787798,-0.568682789803,-0.593009710312,-0.0646737664938,0.109086804092
2109,0.236323058605,-1.06325995922,-0.464995205402,0.343452036381,0.127558112144,0.481057137251,0.51814109087,-0.215899258852,0.271962165833,-0.0780152007937,-0.425016433001,0.800824344158,-0.278949558735,-0.177099719644,0.125441670418,-0.211525768042,0.316166460514,-0.728236496449,-0.0190645158291
23271,-0.828161537647,-2.07275152206,-0.863031148911,-0.705428123474,-0.507989704609,-0.477168679237,-0.337066799402,-0.141967535019,-0.583353042603,-0.526954889297,-0.350806027651,0.365842282772,0.267441511154,-0.0200324356556,-0.606258511543,0.217239454389,1.4878565073,-0.862675070763,-0.18545037508
9915,-0.628627717495,-1.05748355389,-0.242884367704,-0.592350780964,-0.554534435272,-0.109121449292,-0.370931833982,-0.178987294436,-0.216030374169,0.161794036627,-0.163157865405,-0.529149830341,0.254425346851,0.166544377804,-0.377112388611,-0.197610542178,0.0922357589006,-0.562598645687,0.00809988379478
9552,-0.387728571892,1.69244003296,-0.91519755125,0.49901843071,-0.162181556225,-0.193302422762,0.473626285791,-1.10402965546,-0.351732730865,0.0395580157638,-0.0879893898964,0.378255605698,-0.93658387661,-0.728905022144,-0.37553948164,-0.299273312092,0.875069975853,0.249800041318,-0.465132832527
93487,0.488810807467,-3.2618970871,0.372455835342,-0.808541834354,0.233941152692,-0.401643514633,0.0625226870179,0.0523248463869,0.129929870367,1.69541168213,0.0674698874354,1.59481322765,-0.481738686562,-0.414356231689,0.18181720376,-0.409734964371,-1.67638063431e-06,0.372868567705,0.187625288963
2956,0.225935429335,-2.36627817154,-0.0865469127893,0.370365560055,-0.192240282893,0.701676905155,-0.0897723734379,-0.0551749244332,-0.140006825328,0.686246275902,-0.0688827931881,-0.829524457455,0.368144273758,0.0433147773147,-0.0937563329935,0.519836485386,0.1191925928,-0.727451205254,-0.435907661915
11065,1.95682322979,0.812173187733,0.903734385967,0.34458988905,0.271240562201,0.448327988386,0.270079344511,-0.397637546062,-0.474271863699,0.202364861965,0.220419466496,-0.720303714275,0.463669121265,-0.793577313423,0.0223865825683,-1.11381661892,0.286037951708,-0.0769464597106,-0.235804513097
9653,3.16626548767,0.528837203979,-0.331189274788,0.292927712202,-0.116847775877,-0.353924930096,0.0641063675284,-0.853170573711,-0.226083725691,-0.276420563459,-0.251343041658,0.0373433753848,0.721558511257,0.545178771019,0.0898246914148,-0.558890223503,0.115983784199,-0.583521664143,1.17753410339
200081,0.187698528171,-0.531433105469,0.949397921562,0.192681640387,0.417025655508,0.44688385725,0.351008653641,-0.511839270592,-0.137773811817,0.498656630516,-0.0246768668294,-0.570634365082,-0.380154788494,0.0961262211204,0.258371531963,-0.850649595261,0.394810736179,0.133809134364,-0.0547010824084
3337,0.487101256847,-2.48996067047,0.386756271124,0.0778366923332,1.36095929146,0.457165658474,0.526521980762,0.00543073564768,-0.506659686565,0.0298376102,0.315161466599,-0.470335692167,-0.00927259586751,-0.224450737238,-0.274409174919,-0.864407837391,-0.289635181427,-0.595168292522,-0.207372620702
11073,0.114686302841,-1.32558774948,-0.636211514473,0.396097511053,1.07920563221,0.146466910839,-0.110846295953,-0.28771096468,0.135145783424,0.10429725796,0.00936047360301,-0.0495578348637,0.28873449564,0.0609115511179,0.00156981870532,-1.83667242527,-0.152316123247,-1.38892054558,0.199726730585
23,-0.794619739056,0.278590023518,-0.631246566772,-0.220525339246,-0.153354406357,-0.551223397255,0.265806138515,0.451977223158,-0.222278043628,-0.354040563107,-0.117948852479,0.868097186089,-0.477574050426,-0.597094655037,-0.141605272889,0.230569452047,0.0641207993031,-0.354557812214,-1.02010202408
5641,0.223316580057,1.46365129948,0.98964881897,-0.556355714798,0.224596619606,0.325998604298,0.315315842628,0.464530616999,-0.523126900196,-0.563144624233,0.02352360636,0.508393406868,-0.331866413355,-0.49933475256,-0.313416182995,-0.175949826837,-0.552177906036,0.0816502720118,0.202440261841
8720,0.575887322426,-2.17976808548,-0.0829536020756,0.167451709509,0.221409142017,0.0151625424623,0.427308529615,-0.154830440879,-0.217360019684,0.127831548452,-0.295983076096,1.64735686779,-0.101349808276,-0.137890473008,0.125807359815,0.311851978302,0.363742023706,0.646751642227,-0.220867320895
10782,-0.505411803722,1.53712153435,1.02736663818,-0.139278978109,0.487373292446,0.461417526007,0.800333023071,0.649792551994,0.095370605588,0.0153879895806,0.190370887518,0.632645070553,0.0594081878662,-0.0834749788046,0.0313495509326,0.368322640657,0.31648221612,0.714989900589,0.16131901741
25932,0.575953900814,-0.420373857021,-1.53924620152,-0.200411394238,-0.108989655972,0.685051500797,0.446262925863,-0.362601041794,0.33405572176,0.0593971610069,0.0697155147791,0.404163360596,-0.384987294674,0.22610001266,0.236303135753,-1.30611634254,-0.358786642551,0.241723686457,-0.23126257956
3028,0.489034026861,3.22017645836,-0.540876924992,-0.290341079235,-0.24598313868,-0.388771593571,0.216121435165,-0.0920190289617,-0.51199644804,-0.556418180466,-0.374443978071,0.712073385715,0.291496366262,0.182071357965,-0.277757167816,0.0533735975623,0.472770810127,-0.445334732533,0.292139023542
6804,-0.177967622876,1.21803426743,2.06105518341,1.43691062927,0.351121842861,0.458952575922,0.0686693489552,0.0534089617431,0.209554418921,0.498450756073,0.0113513283432,0.478738933802,-0.219394117594,-0.088079303503,0.490278869867,-0.622770488262,-0.481403201818,0.734955608845,-0.287202358246
890,-0.0548603460193,0.903026759624,0.506985902786,0.640730619431,0.597343325615,0.847931325436,0.247418791056,0.15920111537,0.457212209702,0.930720925331,0.337933599949,0.113618656993,-0.116887718439,0.156785488129,0.42962706089,-0.637902021408,0.492082595825,0.571469545364,0.151659756899
6390,0.371817082167,-1.9926199913,1.36241304874,0.196334451437,-0.055734384805,0.107810884714,0.458943456411,-0.439629733562,-0.303518295288,0.440501362085,0.116190284491,-0.706490933895,0.840867757797,0.112850680947,-0.385409116745,-0.26605629921,0.18120791018,-0.653510272503,-0.0389631390572
4303,0.0384961590171,0.831949949265,0.123293295503,-0.135983482003,-0.369029700756,-0.283001661301,-0.13505512476,-0.683970630169,-0.517878115177,-0.204038634896,-0.451268941164,0.616302609444,-0.304729551077,-0.202426105738,-0.174494609237,-0.554433166981,-0.181119695306,0.17490491271,-0.13946211338
10953,0.141962856054,2.24563217163,0.031277757138,0.0235173739493,0.0404270663857,0.248201429844,0.296679854393,-1.12280464172,-0.0708680897951,-0.537945866585,-0.0280028358102,-2.70035719872,0.011431042105,-0.442265510559,0.0179797746241,-1.45753526688,-0.442607164383,-0.621547460556,-0.188807323575
22889,-0.238779604435,-1.16274189949,0.880953788757,0.376376241446,9.212968871e-05,0.176512226462,-0.417819082737,-0.492586284876,-0.333237886429,0.27198767662,-0.216454327106,-0.811534941196,0.0786316990852,0.426188349724,-0.418576061726,-0.749141573906,-0.667638063431,-0.884474754333,0.134255588055
3098,-0.361347019672,2.17763161659,0.717519402504,0.599513530731,0.0662512183189,0.180531471968,0.421930789948,0.18722076714,0.0884770005941,0.448290705681,-0.258788883686,0.829600036144,-0.818948090076,-0.425501674414,0.196410268545,-0.513552069664,0.0615782737732,-0.392666041851,0.103933662176
11044,-0.857031345367,-0.95298987627,-2.3828766346,-0.293532222509,-0.523099958897,-0.360569506884,-0.386880457401,-0.332994163036,-0.23282122612,-0.190045386553,-0.0732848197222,0.876642286777,-0.516864061356,-0.219893947244,-0.839143395424,0.0511287301779,0.202359467745,-0.496017694473,-0.332529604435
8985,-4.11903905869,-1.14463615417,0.403099834919,-0.075263954699,0.213810324669,0.101864628494,0.350480139256,-0.19903627038,0.197995871305,0.790712058544,-0.132201850414,0.343402653933,-0.532039403915,-0.309720396996,0.189425632358,-0.432571798563,-0.245944336057,-0.648575127125,-0.153821051121
66008,-0.449116975069,0.242741972208,0.774794697762,-0.113686263561,0.206328943372,0.266890257597,0.531658053398,-0.848235547543,-0.201895356178,-0.222942650318,-0.151904225349,1.79731810093,-0.407672941685,0.753322780132,0.0999948903918,-0.154594898224,0.00961911678314,0.454825669527,0.442421019077
9217,-0.211149394512,-0.138143718243,0.507299721241,0.343101978302,0.0366805717349,0.33021324873,0.643724918365,0.118197873235,0.352002948523,-0.0393479131162,0.395593136549,0.0469477251172,0.686058998108,0.925995707512,-0.380928844213,0.26330858469,-0.499820977449,-0.233436197042,0.927251219749
701,-0.428960502148,-0.408735215664,-0.632237792015,0.399845927954,0.219553977251,0.27066296339,0.628072559834,0.0553463771939,0.0927204489708,0.122107736766,-0.369020402431,2.0050804615,-0.0435461215675,0.11273252219,0.720293998718,0.258094757795,0.11814366281,-1.45145761967,0.182310074568
6182,0.694237709045,0.814315259457,-0.0735727399588,0.510860621929,0.690062761307,0.931342959404,0.946809530258,-0.0206553936005,0.30891764164,0.218266546726,0.251683086157,0.314964920282,-0.129150554538,-0.694905638695,-0.0880391523242,-0.740996599197,0.392082512379,0.609793245792,0.315396398306
4860,0.601400852203,0.765683591366,-0.262527704239,-0.117745675147,-0.31420943141,-0.0690024271607,0.461910545826,-0.186115309596,-0.0862921327353,0.354880660772,0.438651263714,-0.584703028202,-0.097665771842,-0.0687692984939,0.228225141764,-0.61283582449,-0.24520650506,-0.143665671349,0.0383279770613
7398,0.543037176132,-3.36372828484,0.48851531744,0.0825924798846,0.0137777850032,0.416897654533,0.0827588364482,-0.390480577946,-0.33510774374,0.405302375555,0.356734961271,-0.30029669404,0.594736874104,0.265211164951,-0.215930014849,-1.4956972599,-0.405907005072,0.795047879219,-0.013429870829
6117,0.217399418354,-2.6989133358,0.0871867239475,0.130568116903,-0.114734150469,0.504642426968,0.282423138618,-0.111687213182,-0.271769672632,-0.446130871773,-0.199646145105,2.04016709328,0.213842839003,0.0495529510081,-0.728151738644,1.28486084938,0.0591885708272,-0.647978544235,-0.161809384823
23588,-0.0865800976753,-0.100724607706,0.235649898648,-1.54933786392,-0.735123038292,-0.801346242428,0.601555287838,-0.166252553463,-0.0818034410477,-0.0643217712641,-0.356035321951,0.661379814148,-0.520465791225,-0.480453461409,0.422103345394,0.266235858202,0.634564399719,-0.18579429388,-0.224021047354
949,-0.231746315956,2.25415253639,-0.0261694602668,-0.116222441196,-0.0731836110353,0.27875110507,-0.385802030563,-0.306172937155,-0.457058906555,-0.368619084358,-0.327079027891,-0.114784687757,0.0639852955937,0.0344599820673,-0.14393478632,0.754795908928,-0.274846851826,-0.530102789402,-0.103298790753
