rid,CPC006_A375_6H:BRD-K28296557-005-14-6:10,CPC006_A549_6H:BRD-K28296557-005-14-6:10,CPC006_A549_24H:BRD-K28296557-005-14-6:10,CPC006_A673_6H:BRD-K28296557-005-14-6:10,CPC006_AGS_6H:BRD-K28296557-005-14-6:10,CPC006_CL34_6H:BRD-K28296557-005-14-6:10,CPC006_CORL23_6H:BRD-K28296557-005-14-6:10,CPC006_COV644_6H:BRD-K28296557-005-14-6:10,CPC006_DV90_6H:BRD-K28296557-005-14-6:10,CPC006_EFO27_6H:BRD-K28296557-005-14-6:10,CPC006_HA1E_6H:BRD-K28296557-005-14-6:10,CPC006_HCC15_6H:BRD-K28296557-005-14-6:10,CPC006_HCC515_6H:BRD-K28296557-005-14-6:10,CPC006_HCC515_24H:BRD-K28296557-005-14-6:10,CPC006_HCT116_6H:BRD-K28296557-005-14-6:10,CPC006_HEC108_6H:BRD-K28296557-005-14-6:10,CPC006_HEPG2_6H:BRD-K28296557-005-14-6:10,CPC006_HT115_6H:BRD-K28296557-005-14-6:10,CPC006_HT29_6H:BRD-K28296557-005-14-6:10,CPC006_HT29_24H:BRD-K28296557-005-14-6:10,CPC006_JHUEM2_6H:BRD-K28296557-005-14-6:10,CPC006_LOVO_6H:BRD-K28296557-005-14-6:10,CPC006_MCF7_6H:BRD-K28296557-005-14-6:10,CPC006_MCF7_24H:BRD-K28296557-005-14-6:10,CPC006_MDST8_6H:BRD-K28296557-005-14-6:10,CPC006_NCIH1694_6H:BRD-K28296557-005-14-6:10,CPC006_NCIH1836_6H:BRD-K28296557-005-14-6:10,CPC006_NCIH2073_6H:BRD-K28296557-005-14-6:10,CPC006_NCIH508_6H:BRD-K28296557-005-14-6:10,CPC006_NCIH596_6H:BRD-K28296557-005-14-6:10,CPC006_NOMO1_6H:BRD-K28296557-005-14-6:10,CPC006_OV7_6H:BRD-K28296557-005-14-6:10,CPC006_PC3_6H:BRD-K28296557-005-14-6:10,CPC006_PC3_24H:BRD-K28296557-005-14-6:10,CPC006_RMGI_6H:BRD-K28296557-005-14-6:10,CPC006_RMUGS_6H:BRD-K28296557-005-14-6:10,CPC006_SKLU1_6H:BRD-K28296557-005-14-6:10,CPC006_SKMEL1_6H:BRD-K28296557-005-14-6:10,CPC006_SKMEL28_6H:BRD-K28296557-005-14-6:10,CPC006_SNGM_6H:BRD-K28296557-005-14-6:10,CPC006_SNU1040_6H:BRD-K28296557-005-14-6:10,CPC006_SNUC4_6H:BRD-K28296557-005-14-6:10,CPC006_SNUC5_6H:BRD-K28296557-005-14-6:10,CPC006_SW480_6H:BRD-K28296557-005-14-6:10,CPC006_SW620_6H:BRD-K28296557-005-14-6:10,CPC006_SW948_6H:BRD-K28296557-005-14-6:10,CPC006_T3M10_6H:BRD-K28296557-005-14-6:10,CPC006_THP1_6H:BRD-K28296557-005-14-6:10,CPC006_TYKNU_6H:BRD-K28296557-005-14-6:10,CPC006_VCAP_6H:BRD-K28296557-005-14-6:10,CPC006_VCAP_24H:BRD-K28296557-005-14-6:10,CPC006_WSUDLCL2_6H:BRD-K28296557-005-14-6:10,HOG002_A549_24H:BRD-K28296557-005-14-6:10,HOG002_A549_24H:BRD-K28296557-005-14-6:3.33,HOG002_A549_24H:BRD-K28296557-005-14-6:1.11,HOG002_A549_24H:BRD-K28296557-005-14-6:0.3704,HOG002_A549_24H:BRD-K28296557-005-14-6:0.1234,HOG002_A549_24H:BRD-K28296557-005-14-6:0.0412,HOG002_A549_24H:BRD-K28296557-005-14-6:0.013,HOG002_A549_24H:BRD-K28296557-005-14-6:0.0045,HOG002_A549_24H:BRD-K28296557-005-14-6:0.0015,HOG002_A549_6H:BRD-K28296557-005-14-6:10,HOG002_A549_6H:BRD-K28296557-005-14-6:3.33,HOG002_A549_6H:BRD-K28296557-005-14-6:1.11,HOG002_A549_6H:BRD-K28296557-005-14-6:0.3704,HOG002_A549_6H:BRD-K28296557-005-14-6:0.1234,HOG002_A549_6H:BRD-K28296557-005-14-6:0.0412,HOG002_A549_6H:BRD-K28296557-005-14-6:0.013,HOG002_A549_6H:BRD-K28296557-005-14-6:0.0045,HOG002_A549_6H:BRD-K28296557-005-14-6:0.0015,CPC006_H1299_6H:BRD-K28296557-005-14-6:10,HOG002_MCF7_24H:BRD-K28296557-005-14-6:10,HOG002_MCF7_24H:BRD-K28296557-005-14-6:3.33,HOG002_MCF7_24H:BRD-K28296557-005-14-6:1.11,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.3704,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.1234,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.0412,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.013,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.0045,HOG002_MCF7_24H:BRD-K28296557-005-14-6:0.0015,HOG002_MCF7_6H:BRD-K28296557-005-14-6:10,HOG002_MCF7_6H:BRD-K28296557-005-14-6:3.33,HOG002_MCF7_6H:BRD-K28296557-005-14-6:1.11,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.3704,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.1234,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.0412,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.013,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.0045,HOG002_MCF7_6H:BRD-K28296557-005-14-6:0.0015,CPC006_RKO_6H:BRD-K28296557-005-14-6:10
3383,-0.415199190378,-0.314665526152,2.38775014877,-0.121700003743,0.490100026131,0.711750030518,0.509649991989,0.860149979591,0.294900000095,0.554499983788,-0.759678661823,1.38132870197,2.19160437584,0.766229510307,1.43394994736,2.12064027786,0.483163028955,0.0562000013888,1.32940149307,3.10830688477,1.15175008774,3.7131998539,3.90171146393,6.6323261261,4.76985025406,0.519500076771,-0.44810000062,1.49839997292,3.76680016518,1.54180002213,5.58255004883,5.25234985352,1.40692710876,4.12582302094,5.58839988708,0.540900290012,0.216400012374,0.462499976158,-1.08264994621,2.22160005569,1.93270003796,2.08039999008,-0.687450051308,-0.75444996357,1.59586858749,0.636450052261,-0.434000015259,-0.130899995565,0.189450025558,4.69727754593,0.79091668129,3.40529990196,0.931337475777,0.569077908993,0.15947252512,-0.0486042015254,-0.0858642086387,-0.693694829941,-0.336904883385,0.284801959991,-0.289398252964,-0.840273976326,0.234652340412,0.282432287931,-0.336242616177,0.0394312441349,-0.225720584393,-0.497466683388,0.311733365059,-0.236933320761,1.01200008392,3.53456091881,5.00729465485,4.36423826218,2.35139846802,0.162343323231,-0.518230557442,0.304290354252,-0.340362727642,0.343411624432,2.88988113403,0.510994195938,1.98636507988,-0.0296925753355,-0.996475577354,-0.325411200523,0.345821499825,-1.20327758789,0.41420674324,2.08200001717
727,3.98234248161,1.45467436314,-0.244599997997,0.868950009346,0.379549980164,0.117549993098,-0.312350004911,-0.245650008321,2.76570010185,0.167200013995,-0.0736491978168,-0.167349100113,-0.415380477905,-0.38821387291,1.70904994011,1.67031168938,0.299724429846,-0.655250012875,-0.373106360435,-0.341550052166,-0.151399999857,2.00200009346,0.189003616571,-0.429996669292,-0.747000038624,0.917650043964,-0.16685000062,-0.998050034046,2.672549963,0.617300033569,3.73310017586,-1.13144993782,2.61631369591,1.70043540001,-0.315150022507,-0.716134667397,0.86284995079,0.929399967194,0.368650019169,0.285950005054,-0.865849971771,6.20249986649,-0.294249951839,-0.156199991703,2.04340100288,2.63354992867,-0.48710000515,2.34434986115,-0.594550013542,1.15990746021,5.6185464859,8.20810031891,-1.74783062935,-0.287929236889,0.883201360703,1.04646587372,1.12079572678,0.325199842453,0.987291753292,0.327174007893,0.307580888271,-0.364991098642,1.61556971073,1.42266488075,1.82406127453,0.323840498924,0.0913237333298,-0.0456999987364,0.137633323669,1.26310002804,4.76989984512,-1.05217528343,-0.733117520809,-0.789667665958,0.34288802743,-0.549029231071,-0.480347126722,-0.161572411656,-0.57255834341,-0.137268275023,-0.413655549288,-0.695474326611,-0.694270730019,0.411418825388,-0.640259325504,-1.30508363247,0.139053791761,-0.394796162844,-0.50460588932,1.25880002975
4792,3.29332208633,2.58512163162,3.53410005569,3.68480014801,1.58359992504,-0.228249996901,-0.0597499981523,1.62304997444,-1.08889997005,1.16939997673,0.311022013426,-0.302267819643,1.75372743607,-0.510929107666,-0.430849999189,3.11244130135,2.58613920212,4.18825006485,2.65101838112,3.24320864677,1.85570001602,4.57509994507,6.299721241,7.13094568253,2.92404985428,-3.83724975586,0.916550040245,0.489600002766,2.72149991989,-3.26379990578,1.69930005074,4.26539993286,3.68572926521,7.36711788177,4.72469997406,2.2192735672,0.940850019455,0.0230499505997,0.421149998903,1.73214995861,-0.660899996758,-6.12260007858,-0.031750023365,2.48134994507,1.40840780735,-1.65604996681,1.60804986954,-2.88794994354,2.7920999527,4.38819599152,0.937181472778,4.36140012741,4.66613531113,7.49995326996,6.10942935944,0.724049687386,0.0100095942616,-0.365833997726,-1.32393121719,-0.179569497705,-0.319624036551,4.86953258514,4.66865777969,0.666870594025,-1.72156238556,0.198576927185,-0.533947169781,-0.437866687775,-0.0542333424091,-0.0360333174467,2.68854999542,8.28884887695,8.76938915253,8.91429328918,5.82511234283,1.83045291901,0.507830619812,0.131175473332,-0.301158338785,0.139891624451,6.20224905014,2.91120243073,3.87163639069,2.08049607277,0.8197478652,0.846673250198,0.161769673228,0.454000413418,-1.16315627098,-0.25150001049
4794,3.92372941971,2.31256198883,1.422549963,0.350150048733,0.367449998856,0.0080000013113,-0.346650004387,-0.224649995565,1.28820002079,1.30790007114,0.31177598238,0.249765396118,0.77741754055,0.665570735931,1.3749499321,0.571943759918,1.21317458153,0.391200006008,0.840911448002,1.50590717793,0.619150042534,0.552150011063,1.17392098904,1.88898253441,0.968199968338,1.01329994202,0.565150022507,-1.04429996014,2.08265018463,-0.367600023746,4.43305015564,0.275150001049,2.30357336998,5.25495529175,0.887499988079,-1.05932068825,0.516999959946,-0.641000032425,1.08354997635,0.884899973869,0.257499992847,1.75580000877,-0.880200028419,-0.916100025177,1.21532535553,0.973450005054,-0.31044998765,-2.08550000191,-1.38549995422,0.484486222267,1.05763220787,3.92339992523,2.09328269958,2.10181045532,1.00142502785,0.385436236858,-0.734512388706,-0.651468455791,0.385725855827,-0.665684044361,-0.724092125893,2.23951172829,1.16608500481,-0.829235076904,-0.870528101921,-0.653055667877,1.04042541981,0.422033369541,2.10763335228,-0.0616666898131,0.588649988174,0.445622682571,0.000122293829918,0.415318965912,0.565963089466,-1.25216555595,-1.46790361404,-0.514816582203,0.013938292861,-0.901475548744,0.557589650154,-0.536136567593,-0.0138120353222,0.771142959595,-0.811546623707,-1.15666842461,-0.400150835514,-0.438631147146,-0.9461337924,3.0053999424
902,1.17970430851,0.528324186802,0.603650033474,2.19505000114,-0.346100002527,1.71040010452,0.544049978256,0.567600011826,0.462000012398,-0.339299976826,-0.0117044150829,0.360286086798,1.16436815262,0.576015114784,1.27345001698,1.17347717285,2.06367063522,0.91664993763,-0.589869618416,0.312975674868,0.784550011158,0.622000038624,1.22969198227,0.252933442593,1.04885005951,1.20389997959,0.0554500222206,0.765100002289,1.07299995422,3.46815013885,2.0529999733,0.517949998379,0.135841965675,0.0291690975428,-0.216599971056,0.468265265226,-0.537349998951,0.309149980545,-0.18440002203,0.33314999938,1.11704993248,2.99189996719,1.03655004501,-0.946249961853,1.77699375153,0.787649989128,0.0176999866962,2.76539993286,0.255100011826,0.863680243492,0.648867547512,-0.155100002885,1.95520377159,1.627384305,1.13223826885,0.965960741043,0.644901394844,0.403731882572,2.21927714348,-1.04334127903,0.455780953169,1.95923280716,0.842779517174,0.913741648197,0.72214525938,-0.677512049675,-0.0279469564557,-0.141833335161,0.397866666317,0.807733356953,-0.752699971199,0.0031953305006,-0.148996025324,0.122021749616,0.0925781354308,-0.373863458633,-0.30463513732,-0.189310446382,0.109375447035,0.00473208725452,1.18058013916,1.20632827282,1.09028339386,-0.217300966382,-0.003123909235,-0.56166434288,-0.234888881445,-1.66607260704,0.0901776403189,1.89559996128
8091,-0.281389504671,-0.359012454748,-1.16645002365,0.328049987555,0.0179499983788,-0.0883000195026,-1.08910000324,-0.48164999485,2.71760010719,-0.0174500048161,-0.451134264469,-0.79531621933,-0.914688110352,-0.722179889679,0.103399991989,-0.149639621377,-1.02910673618,-1.51375007629,-0.802234053612,-1.81053709984,-0.649100065231,2.15260004997,0.553240180016,0.227999866009,-2.57419991493,0.706799983978,-0.222799986601,1.01935005188,3.8547501564,0.809049963951,4.76310014725,-1.65700006485,-3.64224362373,0.165943428874,-1.85874998569,-0.991357982159,-2.06984996796,-0.420800000429,1.32124996185,-0.926599979401,-0.427349984646,2.58949995041,-1.01614999771,-0.568650007248,-0.586481571198,-2.66960000992,-1.30660009384,0.365400016308,-0.745549976826,-1.21271717548,0.267968952656,-0.649900019169,-2.38575339317,-2.07957839966,-1.57024514675,-0.558581411839,0.583006024361,0.645763993263,-0.173549368978,0.544166684151,0.622281193733,-0.399854630232,0.523852109909,-0.437840044498,-0.224287509918,0.155266791582,0.110867716372,-0.23900000751,0.0963000357151,-0.325633317232,-0.430649995804,1.03787899017,0.0664595961571,0.54373896122,0.19391348958,1.19022870064,0.587977945805,0.270490497351,0.39738702774,0.596829295158,0.39888972044,-0.654170274734,-0.293888092041,-0.176528736949,-0.975993394852,2.06022429466,-0.649092853069,0.0531881526113,0.206398800015,3.43390011787
3486,0.525289714336,-1.19348847866,-1.70029997826,0.464749991894,0.105950005352,0.299850016832,-0.195100009441,-0.142549991608,-1.55519998074,-0.244399994612,-1.73780894279,-0.671222746372,-0.616927504539,-1.64171373844,1.12695002556,0.104714632034,4.77402257919,1.44804990292,-0.250357270241,-0.5439645648,-1.70260000229,1.67614996433,0.589507699013,1.43314898014,-1.50244998932,-0.179850012064,-1.31019997597,-1.37715005875,2.24215006828,0.562650024891,2.55480003357,-0.922399997711,0.518661379814,0.706637918949,-0.065249979496,0.00047088653082,-0.498150020838,1.70340001583,1.57535004616,-0.670300006866,1.10290002823,2.28239989281,2.42009997368,-1.06834995747,0.755291938782,-0.953949987888,-0.51130002737,2.18020009995,-0.406749993563,0.283959567547,2.97398805618,3.92479991913,-8.69867897034,-3.76727390289,-1.79138660431,-0.676249861717,0.25147998333,-0.0101038943976,-1.27520167828,0.368651986122,0.408568441868,-2.68604826927,-0.386972725391,1.44920313358,0.905403494835,0.481831729412,0.735575258732,0.137233346701,-0.312966704369,1.20886671543,-0.87064999342,0.667538881302,0.384579479694,0.172190204263,-0.0634243637323,-0.816509366035,-0.261329352856,-0.424636095762,-0.528927862644,-0.568306088448,-0.602731525898,0.0533981025219,-0.946840465069,-0.787399053574,-0.425433248281,-1.59252274036,0.65627014637,0.201869517565,-0.39765381813,2.27710008621
10818,1.24607467651,0.791995584965,3.71979999542,1.55100011826,0.761549949646,0.010449975729,-0.0912000015378,-0.687799990177,2.38220000267,0.453900039196,1.42688632011,0.611391603947,0.827928245068,-0.473218232393,0.570850014687,0.657769858837,2.08607721329,0.0124500002712,0.597282588482,1.12775731087,0.424250006676,1.13689994812,1.31219363213,-0.0313258767128,0.0574000477791,0.322150021791,-0.830250024796,-1.64474999905,3.48294997215,-0.52270001173,3.70040011406,-1.04610002041,1.90148079395,1.62866485119,0.23694999516,-0.613333284855,-0.370700001717,-0.646149992943,0.379700005054,0.220749989152,-0.251199990511,0.994199991226,0.221749991179,0.900399982929,0.879441857338,-0.229149997234,0.205000013113,2.63940000534,-1.12424993515,0.672926306725,0.630562067032,4.70559978485,2.36806750298,2.13610935211,0.257383912802,-1.17689573765,-0.158727571368,-1.50022768974,0.214959442616,-0.831913232803,-0.938494205475,4.82106208801,3.04889202118,-0.00904926657677,-0.28020209074,0.956354796886,-0.172889143229,-0.216100007296,0.0661333352327,-0.235033348203,1.16285002232,0.502486824989,-0.281436920166,0.179435908794,0.0129076838493,-1.18619966507,-1.62060856819,-0.189423173666,0.019486553967,-1.53584206104,0.308074086905,-0.831904470921,-0.1641741395,0.846361756325,0.176963061094,-1.41945564747,-0.538118064404,-0.231728643179,-1.63483691216,2.55130004883
3454,3.91086649895,1.15088772774,0.938149988651,0.991750001907,0.374400019646,0.796599984169,-0.0212000012398,-0.835400044918,0.927399992943,0.319550037384,1.22949433327,-0.540955364704,-0.287654578686,0.0230710953474,1.13945007324,0.531243801117,2.75132465363,0.0111500006169,-0.0945552811027,0.083673492074,0.662500023842,1.26154994965,0.420642375946,1.55408668518,0.262799978256,-0.0519000142813,-2.0733499527,-0.478649973869,0.432150006294,-0.682599961758,1.6509001255,-1.5638999939,2.79567670822,5.226126194,-0.4333999753,-0.922306120396,0.453599989414,0.846199989319,1.5734000206,0.0517999976873,-0.173250004649,1.34619998932,0.207799986005,-0.789300024509,1.44859981537,0.16060000658,-0.0326000154018,5.39159965515,-0.972800016403,0.535410046577,1.38411068916,4.69239997864,0.260766357183,0.60483288765,0.668570518494,0.926757216454,-0.687275528908,-0.680153906345,0.796665549278,-0.626932740211,-1.12955343723,0.115042969584,1.32058954239,0.485179513693,-0.28961288929,-1.05343079567,-0.189232379198,0.158866643906,-0.00116667151451,0.351633369923,-0.259949982166,-0.750921487808,-0.413181006908,-0.452461659908,0.172985389829,-1.38655233383,-1.45192742348,-0.212997108698,0.485197782516,-0.990985929966,0.0232699215412,-0.74015557766,-0.404698699713,0.322741448879,-1.19431185722,-1.76401352882,-0.748963952065,-0.250740528107,-1.23023688793,2.39070010185
4282,-1.77838039398,-0.634961724281,-5.10894966125,-1.48930001259,-1.86844992638,0.158250004053,-0.109249994159,0.15055000782,-4.07019996643,0.337249994278,-0.238092392683,0.315122008324,0.0,-0.377552211285,-1.30804991722,7.80671543907e-05,-0.908938109875,0.0,-2.71541380882,-8.09251117706,-0.322600007057,0.183500006795,-0.809335172176,-0.81913036108,0.337249994278,-0.436450004578,0.00034999998752,0.0,0.0676499903202,-4.56305027008,-1.9197499752,-0.476550012827,0.515119850636,-1.19268786907,0.669700026512,0.244772270322,0.27500000596,0.337249994278,0.0414999984205,-0.00034999998752,-0.659999966621,-1.67060005665,-1.65114998817,0.454800009727,-2.04452133179,-2.80604982376,0.0152999982238,-0.357800006866,0.337249994278,-0.360347509384,-7.37431716919,-4.35720014572,-1.96164059639,-1.68904542923,-0.0676799118519,0.277618736029,1.08038473129,-0.0952454209328,-0.349206387997,0.22663988173,0.168355196714,-1.20708584785,0.52082657814,0.666274785995,0.41952508688,0.994592189789,-0.286258488894,-0.968700051308,-0.117766648531,0.316400021315,-2.23215007782,-5.74986076355,-1.67330944538,-1.77984285355,-0.376801252365,0.0617365539074,0.616112709045,0.130509018898,0.280379444361,-0.322178959846,-0.539371848106,0.477756261826,-1.34979152679,-1.14785397053,1.03713166714,-0.602820038795,0.111921608448,-0.0677210465074,-1.20176672935,-8.07569980621
1605,-3.39033079147,-0.0762236341834,-2.29270005226,-2.57984995842,-0.742849946022,-1.69070005417,-1.18894994259,-0.474400013685,-1.29540002346,-0.43314999342,-3.15507149696,-1.0645775795,-0.423813551664,-1.30662596226,-1.73045003414,-1.90342080593,-1.7643584013,-0.931450009346,-1.31975269318,-0.878331780434,-1.87214994431,-0.774449944496,-1.39335036278,-1.86759209633,-0.698449969292,-2.2404999733,0.121749997139,-1.07440006733,-3.24265003204,-0.353900015354,2.98039984703,0.25775000453,-3.66944408417,-4.70617437363,0.135100007057,-0.182408720255,-0.587499976158,0.539749979973,-1.41184997559,-0.468799978495,-0.00444999337196,-1.80859994888,-0.897400021553,-2.358700037,-1.73090314865,-2.67384982109,-0.389299988747,-3.60710000992,0.144499987364,-1.45825445652,-2.35907030106,-1.64419996738,-2.4363193512,-2.66226744652,-2.08497142792,-1.10827434063,0.394888937473,0.66263371706,-0.871085584164,0.314399629831,0.758155107498,-0.799570262432,-1.29509544373,-0.460308134556,0.619914412498,0.738197445869,-0.409340798855,-0.0714666545391,-0.0833333432674,-0.314066648483,-0.43465000391,0.283359497786,-0.684518814087,-0.977398633957,-1.81929588318,0.0467128753662,-0.251943439245,0.111804872751,-0.470131218433,-0.0847714021802,-0.830074608326,0.135295391083,-0.213967680931,-1.33090591431,1.01737689972,1.30166339874,-0.0035120844841,0.655817866325,1.28140676022,-2.87490010262
10644,0.156406521797,2.91808533669,-0.457149982452,0.0424000024796,2.89219999313,0.121899999678,0.653800010681,1.12345004082,0.718900024891,1.42054998875,2.32394552231,0.428256452084,1.0523866415,3.45919179916,-0.549700021744,1.34737467766,0.901256144047,0.623899996281,1.12802159786,-1.04580271244,-0.128600001335,2.06979990005,1.17330145836,1.20693564415,0.88639998436,2.45169997215,-0.132500007749,3.34179997444,2.07034993172,1.75125002861,0.884399950504,0.84114998579,1.00201654434,1.09050095081,-0.232100009918,1.61999535561,0.264200031757,-0.365350008011,0.486149996519,0.605499982834,3.8735499382,0.589299976826,0.803650021553,-1.21749997139,-1.57919573784,0.245750010014,0.454149961472,-2.93564987183,1.54189991951,0.454489588737,0.170437052846,1.13489997387,3.63742494583,1.18589174747,1.80632317066,-0.137876883149,0.752175033092,0.0233778283,-0.822285890579,0.382564306259,-0.062662743032,0.740001916885,0.533975541592,0.862113833427,-0.0686979442835,0.965436995029,-1.42469954491,-0.511566698551,-0.807633340359,-0.842666685581,1.38085007668,1.18403303623,0.849922537804,1.95547747612,1.11272001266,-0.261756718159,-0.696507394314,-0.294235765934,-0.908122360706,-0.919354915619,0.668653666973,1.56738638878,0.439039409161,0.197028666735,-0.225456312299,0.219902709126,-0.313142776489,-0.759169697762,0.469953656197,0.233099997044
2065,-2.31093382835,-0.498915076256,-1.74184989929,0.370950013399,0.920250058174,-0.394899994135,-1.02355003357,-0.366050004959,0.119400002062,0.490150004625,-0.387999415398,0.4452688694,-0.502103388309,0.02263481915,1.89919996262,0.116278842092,-0.904101014137,-0.806649982929,-0.243945449591,-1.10749673843,0.153299987316,-0.846749961376,-0.797891378403,0.649075567722,1.35210001469,-0.201899990439,-0.986050009727,-0.145999997854,0.799899995327,-1.13555002213,5.16004991531,-0.303799986839,-2.30429720879,-1.71243798733,0.757300019264,0.625011563301,0.342700004578,1.68320000172,-0.869199991226,0.54515004158,0.74355006218,-1.23839998245,0.283200025558,-0.231300011277,-0.521539866924,-1.5503000021,-1.26125001907,-0.517849981785,-0.117499999702,-1.0973225832,0.202693849802,3.49000000954,-0.671758651733,-0.41207075119,-0.591044306755,0.456201374531,0.0722889453173,-0.108389049768,-0.11426396668,-0.420873731375,-0.713673591614,-1.05139267445,0.376779139042,-1.13849103451,-0.46740475297,0.0465250015259,-0.392725944519,-0.104133337736,-0.159766688943,-0.78733330965,0.107400000095,-1.81337022781,1.00812876225,0.68135625124,1.33727836609,1.26189005375,0.366742968559,-0.338459700346,-0.24342828989,0.202159076929,-1.59137558937,-0.625505447388,0.786563932896,0.198391735554,2.57562661171,0.897044420242,0.34396469593,0.359477609396,0.68992292881,2.10730004311
8321,1.9165263176,0.588719844818,2.01460003853,0.382149994373,0.392850011587,-0.171050012112,0.00954999774694,-0.292100012302,-0.64050000906,0.637850046158,1.76413631439,0.634346306324,-0.304368793964,0.222072005272,0.89509999752,-0.104333639145,2.53920984268,-0.0404500067234,0.0735162943602,0.0203017480671,-0.00579999946058,1.97845005989,0.3408844769,0.3115490973,-0.35490000248,1.31870007515,-1.71654999256,-0.671949982643,0.00219997763634,-0.40775001049,1.33134996891,-1.16550004482,2.33531761169,4.58322143555,-0.659500002861,-1.83645439148,0.779049992561,0.675199985504,-0.14310002327,0.57365000248,-0.328799962997,0.591899991035,-0.165349960327,0.149849995971,1.19956898689,1.19525003433,-0.346000015736,6.89039993286,-0.39770001173,-0.378304004669,0.734746038914,4.20120000839,0.817077279091,1.51117992401,0.60627579689,1.89374899864,-0.392040789127,-0.268794506788,1.15623259544,-0.410515189171,-0.142236441374,0.320508927107,1.86792063713,0.329888641834,-0.120108790696,-0.752113342285,1.67427349091,-0.104933321476,0.0157667398453,0.0387333333492,-0.258450001478,-0.13222849369,-0.0731369256973,-0.388524651527,0.578541636467,0.35547721386,-0.483960181475,-0.172967970371,0.347242981195,0.152534410357,-0.549679219723,-0.332378864288,-0.0308118760586,0.754815220833,-0.17839603126,-1.39199948311,0.181125149131,-0.553411722183,-0.173119202256,2.08039999008
8503,1.60490548611,0.352608978748,1.40845000744,-0.516149997711,-1.29544997215,-0.133400008082,-0.632250010967,-0.890200018883,0.980000019073,-0.879399955273,-0.681182265282,-0.822139561176,-1.38520300388,-2.63548803329,0.928300023079,0.998079061508,1.76323437691,-1.03164994717,-0.386560440063,5.38240146637,-0.378250002861,0.54834997654,1.82103800774,2.78338956833,-1.29820001125,-1.45089995861,-1.38785004616,-1.57319998741,3.50659990311,-1.55115008354,6.04785013199,-1.62109994888,-0.326756507158,-1.01932048798,-0.640049993992,-1.44676828384,-0.248750001192,4.11035013199,-2.05640006065,-1.22545003891,-0.744599997997,-0.248600006104,-0.334899991751,0.58085000515,0.629726052284,1.11899995804,-0.196599990129,0.525649964809,-1.23524999619,-0.0640445947647,0.630340456963,-2.83159995079,-1.65517866611,-0.831788241863,-1.4389667511,-1.21495616436,0.603588402271,0.167806476355,-0.539241850376,0.485561072826,-0.229266405106,-1.173214674,-0.528837203979,-1.33310770988,-0.898487508297,-1.56523382664,0.0975172668695,0.984566688538,0.687166690826,-0.258766680956,-0.309949994087,4.26239919662,2.53601408005,1.82522583008,0.979991436005,-0.17072981596,-0.37311604619,-0.668797135353,-1.04695308208,-0.85687482357,2.41696929932,0.140787944198,0.280258774757,-0.574683666229,-0.115649014711,-0.275217950344,-0.645329535007,-0.574450731277,0.357060313225,3.57010006905
7027,-0.882845342159,-1.86312782764,-0.439149975777,-1.86559998989,-0.571449995041,-0.881600022316,-1.34350001812,-0.981999993324,0.606800019741,-0.625599980354,-0.294323682785,-0.955825209618,-0.866742491722,-1.92351853848,-1.11090004444,0.10920676589,1.1230199337,-1.66240000725,-1.64571976662,-5.7568359375,-1.04379999638,-0.247650027275,-2.18479418755,-2.70759010315,-3.70670008659,0.112300038338,0.743849992752,-0.765149950981,-0.44889998436,-0.586199939251,-4.05500030518,-1.78569996357,-1.83642339706,-3.56253767014,-2.2446000576,-0.234539330006,-0.199250012636,-0.494749993086,-1.87940001488,-0.206499993801,-0.769649982452,-1.85259997845,-1.60629999638,-1.22049999237,-0.79263484478,-0.983850002289,-0.403549998999,-3.24635004997,-0.724149942398,-1.32198143005,0.322842895985,-6.23530006409,-0.796861767769,-0.256448447704,-1.04531872272,-0.293142735958,0.345438420773,0.795237183571,0.751802325249,0.495590120554,0.297091394663,-1.45294952393,-0.704794108868,-1.44943094254,-1.18356728554,-0.0494693219662,0.458358764648,0.141633346677,0.724733352661,0.12623333931,-1.00014996529,-2.24132800102,-1.38098788261,-1.99401903152,-1.96863257885,-1.10729706287,-0.397207081318,-1.2981710434,0.0285983663052,0.0878519415855,-2.00601434708,-0.441447615623,-0.984817564487,-0.625878334045,0.60544770956,0.416398286819,0.373840153217,0.468228906393,0.858986616135,2.10369992256
