rid,PCLB002_A375_24H:BRD-A74907996:10,PCLB002_A375_24H:BRD-A74907996:3.33,PCLB002_A375_24H:BRD-A74907996:1.11,PCLB002_A375_24H:BRD-A74907996:0.37,PCLB002_A375_24H:BRD-A74907996:0.12,PCLB002_A375_24H:BRD-A74907996:0.04,PCLB002_A549_24H:BRD-A74907996:10,PCLB002_A549_24H:BRD-A74907996:3.33,PCLB002_A549_24H:BRD-A74907996:1.11,PCLB002_A549_24H:BRD-A74907996:0.37,PCLB002_A549_24H:BRD-A74907996:0.12,PCLB002_A549_24H:BRD-A74907996:0.04,PCLB002_HA1E_24H:BRD-A74907996:10,PCLB002_HA1E_24H:BRD-A74907996:3.33,PCLB002_HA1E_24H:BRD-A74907996:1.11,PCLB002_HA1E_24H:BRD-A74907996:0.37,PCLB002_HA1E_24H:BRD-A74907996:0.12,PCLB002_HA1E_24H:BRD-A74907996:0.04,PCLB002_HCC515_24H:BRD-A74907996:10,PCLB002_HCC515_24H:BRD-A74907996:3.33,PCLB002_HCC515_24H:BRD-A74907996:1.11,PCLB002_HCC515_24H:BRD-A74907996:0.37,PCLB002_HCC515_24H:BRD-A74907996:0.12,PCLB002_HCC515_24H:BRD-A74907996:0.04,PCLB002_HEPG2_24H:BRD-A74907996:10,PCLB002_HEPG2_24H:BRD-A74907996:3.33,PCLB002_HEPG2_24H:BRD-A74907996:1.11,PCLB002_HEPG2_24H:BRD-A74907996:0.37,PCLB002_HEPG2_24H:BRD-A74907996:0.12,PCLB002_HEPG2_24H:BRD-A74907996:0.04,PCLB002_HT29_24H:BRD-A74907996:10,PCLB002_HT29_24H:BRD-A74907996:3.33,PCLB002_HT29_24H:BRD-A74907996:1.11,PCLB002_HT29_24H:BRD-A74907996:0.37,PCLB002_HT29_24H:BRD-A74907996:0.12,PCLB002_HT29_24H:BRD-A74907996:0.04,PCLB002_MCF7_24H:BRD-A74907996:10,PCLB002_MCF7_24H:BRD-A74907996:3.33,PCLB002_MCF7_24H:BRD-A74907996:1.11,PCLB002_MCF7_24H:BRD-A74907996:0.37,PCLB002_MCF7_24H:BRD-A74907996:0.12,PCLB002_MCF7_24H:BRD-A74907996:0.04,PCLB002_PC3_24H:BRD-A74907996:10,PCLB002_PC3_24H:BRD-A74907996:3.33,PCLB002_PC3_24H:BRD-A74907996:1.11,PCLB002_PC3_24H:BRD-A74907996:0.37,PCLB002_PC3_24H:BRD-A74907996:0.12,PCLB002_PC3_24H:BRD-A74907996:0.04
8061,-0.432549118996,0.114110350609,-0.923980176449,-0.376672506332,-0.142006292939,0.631457567215,-0.202858507633,0.048052623868,-0.437022089958,0.440126299858,-0.457353621721,0.235206544399,2.36092972755,-1.00979781151,0.0889726132154,-0.0255754739046,-1.15820086002,1.14667701721,-0.311613887548,0.581887662411,0.205487400293,3.14538431168,-0.298221647739,-0.151542752981,0.0408104434609,-2.36094594002,-0.251271277666,-0.12212754786,-0.668140470982,-0.143134146929,0.108427494764,0.342574030161,0.437572449446,0.883702933788,0.500433385372,0.252148211002,0.526414394379,-0.752204716206,-0.389468342066,0.433751702309,-0.424592792988,-1.32726800442,-0.124929577112,0.318610310555,-0.718440890312,-1.17282617092,-0.796702325344,0.206744611263
1870,-1.01190912724,4.62358570099,-0.635417699814,3.15065813065,0.697199702263,-0.139449968934,-0.399224162102,0.692080378532,4.60766029358,-0.342429488897,-0.79966789484,5.37271261215,0.858780026436,0.948994874954,0.343570262194,0.540660381317,0.665337204933,0.319425612688,0.0212135314941,3.40372204781,1.82443463802,-0.505952954292,-0.50091779232,-0.328277170658,-0.174284994602,0.261487841606,0.549209535122,0.694204688072,0.568901121616,-0.302450060844,4.90787267685,-0.0901275575161,1.05795001984,-0.518169045448,-0.843700051308,0.366691827774,3.6537103653,4.13383960724,0.00820727646351,0.415186285973,-0.501854836941,0.107631579041,-0.897239208221,6.72202920914,4.62454986572,2.30726885796,3.71008968353,-0.150650560856
1398,0.79526001215,0.154148057103,-0.196508824825,1.44607567787,0.0491110831499,1.4230492115,0.0312982499599,0.0766269415617,-0.290541440248,0.61376875639,-0.0390385985374,0.330876141787,-3.55099391937,0.915254473686,0.112573169172,-1.22381341457,-0.888977944851,1.03171229362,0.91972464323,-0.398485690355,0.1010350734,0.764242529869,-0.758277177811,-0.652682900429,0.540056467056,0.901878476143,0.730958938599,1.35771083832,-0.176317304373,-0.112402707338,0.657059669495,0.509697377682,0.367375671864,0.22267845273,-0.708000063896,-0.479105889797,-4.03819894791,0.110445857048,0.092031262815,0.709122776985,-0.254020273685,0.0621018856764,-0.247669443488,0.13516433537,-4.69239902496,0.27913492918,-2.29387807846,0.508119523525
3312,0.731836140156,-0.651076614857,0.366334706545,0.378637164831,0.91559278965,0.750501930714,0.139250174165,0.153118491173,-0.188662558794,0.245365470648,0.575663685799,0.887399256229,-3.61673998833,-0.259324997663,-0.136764124036,-0.854293227196,-0.121384054422,0.00726836547256,0.0581594221294,-0.282325923443,0.446791708469,0.419436663389,-1.35043931007,0.870497703552,-0.02430562675,0.239903256297,-0.15355437994,0.17329774797,0.195905447006,0.647796988487,0.377469956875,0.474112480879,0.356650173664,0.0639932602644,0.36996665597,-0.0432303398848,0.146111190319,-0.104440107942,0.054627224803,0.336696326733,0.406913489103,0.603655695915,-0.0819346383214,0.0990549176931,0.595808625221,0.660864114761,0.35341450572,1.24428260326
891,-4.2723736763,0.389516323805,0.0831210613251,0.632499814034,0.863439083099,0.533962965012,0.260284125805,0.327747821808,0.343403249979,0.216689407825,-0.181573569775,0.00558886677027,-0.151833832264,1.55720746517,0.120154112577,-0.0547997280955,-3.21755981445,0.292341053486,-0.797652244568,-3.19397926331,-0.0507513135672,-0.219052493572,-0.971095323563,0.703078687191,-0.914933621883,-0.0282307639718,-0.0970562174916,-0.956944406033,-1.0456584692,-0.394821584225,0.916569173336,0.868061363697,0.693093061447,0.84452521801,0.50286668539,-0.652910888195,0.227959260345,0.738247871399,0.664272785187,0.00592444464564,-0.3628269732,0.702765762806,-0.352008163929,0.662236452103,0.404267936945,-0.243424147367,-0.981056690216,1.18698263168
4775,0.136243775487,-1.42329752445,-0.171103715897,-0.756021678448,-1.6252310276,-1.32899677753,-2.55860877037,-1.66308832169,-0.0464332215488,1.5356092453,0.748992502689,1.13281345367,-0.0260989516973,0.376066863537,0.650949239731,0.556699752808,-1.0091855526,-4.42766284943,0.39588445425,6.21977424622,0.0389881804585,-0.360099673271,-0.909668385983,-0.0615913197398,0.78936624527,0.266194969416,0.31061065197,-1.14586949348,-5.00035047531,1.05325043201,0.423358649015,-0.189625576138,-3.64829921722,0.474361777306,-3.02430009842,0.0659834370017,4.10518932343,-0.0162064954638,0.692620575428,2.38593220711,1.80837094784,-0.311300516129,0.0897474214435,2.68933582306,0.237197205424,0.102358534932,1.38384640217,-0.524134755135
5111,-4.05104207993,1.09658753872,0.536170184612,0.0591124296188,-3.58200979233,-7.09876394272,-0.0272689536214,0.645724236965,-0.402312457561,0.428725540638,0.303682714701,0.524894058704,-0.000549852848053,-0.0448484420776,-4.01285028458,0.111120864749,0.31071048975,0.632208764553,-0.231318160892,0.404395848513,-0.145531207323,0.171372458339,0.615749835968,0.597171664238,0.753439307213,-0.205555468798,0.941047787666,0.0,-3.38081479073,0.543819665909,-0.471682667732,-1.60204648972,1.01826298237,0.669340968132,-0.296366661787,-0.271064072847,0.663247823715,0.596721947193,-4.85218048096,-3.55453944206,0.0458144843578,0.301571577787,0.0768544971943,1.25465703011,0.0382089465857,-0.188557192683,-0.235101893544,0.404387265444
5696,0.420586526394,1.46837723255,0.14858520031,0.310148745775,0.896971344948,0.376244544983,0.212100923061,0.454248636961,0.369594335556,-0.261252492666,-1.00297343731,-1.13803935051,0.249090015888,0.319321095943,0.995447397232,0.596995234489,-3.87184000015,0.614349722862,-0.116833753884,-0.146847993135,0.36891579628,0.108308896422,0.201271384954,-0.435788840055,-0.148776769638,-0.267579376698,-3.79983949661,0.665839612484,-0.180116862059,-0.518668293953,-0.559549450874,0.552510619164,-0.095400556922,-0.666064977646,0.0251999944448,-0.544326007366,-0.444209516048,1.4136865139,2.11767816544,0.264368742704,1.54864656925,-0.823455035686,0.0535914301872,-0.086532972753,-0.558991134167,-0.206519305706,0.767099380493,0.0744246989489
5588,-0.00405442714691,2.22383069992,0.100116401911,-0.978484988213,0.220677703619,3.03584980965,-0.214451342821,0.181104809046,-0.320212572813,-0.267517209053,5.50222587585,4.43132257462,-1.01976633072,1.39839959145,1.18185019493,0.238659262657,0.538082480431,0.22214537859,-0.3414311409,0.0738695859909,0.11043587327,-0.238031670451,0.510617494583,-0.269178569317,-0.549575090408,0.109828591347,0.498365342617,0.2897362113,0.365024536848,-0.0782235860825,2.08635187149,1.07346367836,-0.337433248758,0.820681810379,-0.434100031853,0.633101344109,-0.435068756342,0.0791706964374,1.81229996681,-0.442361533642,0.137771695852,0.284842342138,0.5686814785,3.1767270565,0.301574110985,-0.0803262889385,0.152979284525,-0.300070226192
6839,0.647239327431,-1.42965066433,-1.56164526939,-1.3034952879,0.23566801846,-1.58044302464,2.37596940994,0.659431934357,0.598590314388,-0.358672082424,5.26415061951,2.37424778938,-0.65333533287,3.65178894997,4.53560781479,2.03076457977,-0.392025858164,4.4310464859,0.122637324035,0.115327127278,4.6291718483,0.264803946018,2.6536450386,0.975137650967,-0.354087591171,0.220697924495,0.1659899652,0.222883105278,-0.171477556229,-0.81390440464,-0.923056542873,0.378085970879,-1.35764753819,-0.496939241886,-0.053766682744,-0.876474022865,0.623642385006,0.323555529118,0.361139833927,0.503217279911,0.815804481506,0.130323812366,-0.279008537531,-0.793336212635,-1.34292340279,-0.89107632637,0.159034520388,-0.423025369644
329,0.998720526695,1.09212589264,1.46587371826,0.394801527262,0.309996128082,1.28435587883,0.629370808601,1.24282884598,1.25386607647,0.0338967218995,-0.428924560547,0.508497655392,-1.10884046555,0.756963253021,0.88441824913,1.29538345337,0.539554178715,0.926775336266,-1.45181465149,-1.145190835,0.822524189949,0.0732344835997,-0.108098179102,-0.190628349781,0.024093195796,-0.266421794891,0.707072496414,0.649412691593,-0.0683994889259,0.169016182423,0.965223371983,0.895624518394,0.393253147602,0.963226318359,0.458766698837,0.0553829632699,0.155244216323,0.586374521255,0.0653176009655,-0.247405469418,-0.0193378031254,0.0328084826469,0.599044799805,-0.449109554291,0.151655286551,0.131632253528,-0.0270302891731,-0.225478857756
5058,7.57425498962,2.50920391083,0.220684409142,0.143882751465,-0.0803409218788,0.129599347711,0.236229807138,0.430039644241,0.117673575878,-0.376734554768,-0.908325970173,0.0959035530686,0.00310238450766,1.55027246475,1.43442559242,1.33856999874,-0.0733911842108,-0.0857432410121,-0.568457126617,0.547535777092,0.208748519421,-0.011651404202,-0.814714968204,-0.242883890867,-0.757937192917,-0.349689990282,-0.090718075633,-0.282795935869,-0.505264520645,-0.564402461052,0.17633908987,3.20251870155,-0.906208753586,-0.461129933596,-0.409833341837,0.347590684891,0.125288888812,0.704802513123,1.68360722065,-0.269020855427,0.0974188297987,4.90350866318,-0.228621080518,0.180526331067,-0.824373424053,3.89194703102,0.00183131545782,-0.504724860191
998,-0.710881352425,-2.96146345139,-3.56740522385,-1.25415444374,0.805768013,-1.27977347374,-0.487245082855,1.32427453995,0.0509562194347,-0.870923578739,-0.540834069252,1.38004398346,1.22536611557,3.77393221855,1.94235134125,2.92476415634,2.87032079697,3.06431221962,-0.40189409256,2.40634393692,-0.492486596107,-0.277404248714,-0.98214173317,0.564688682556,0.390280485153,0.603470265865,-2.07180786133,1.1672488451,0.339841067791,0.117397435009,-0.135865688324,1.07168996334,0.754753708839,0.817919850349,-0.0686333477497,0.549797534943,-0.272605270147,2.58790230751,0.446841537952,-0.455787956715,-0.945325493813,-0.325353324413,2.21980166435,0.260186672211,-0.340217828751,0.376353561878,-1.0322458744,-4.04806661606
9134,0.359512895346,1.31890702248,0.275175154209,0.357359230518,-0.796036362648,0.585542082787,1.48288714886,-0.408345282078,-0.438430905342,-0.496124655008,-0.96032512188,0.403182208538,1.26145291328,-0.075178861618,-0.432653844357,-0.00830185413361,0.150081455708,1.9720492363,0.257873028517,-1.03268706799,-0.370917618275,-0.0245975553989,1.20195388794,2.58709168434,1.69818687439,1.19826698303,0.508707940578,0.575703382492,-0.181590422988,0.568499565125,0.58267635107,0.11280170083,0.122069902718,0.124700471759,0.848633348942,0.0881814807653,0.621896445751,0.63371193409,0.321664184332,0.113516971469,0.392600536346,0.353988736868,0.411555945873,0.230492204428,0.489416003227,1.02641737461,0.901884555817,-0.178812742233
6616,-0.38337251544,1.90461039543,-0.691734671593,-0.510490238667,-0.24834099412,0.658025443554,-0.835617899895,-0.186810404062,2.61756062508,0.493359267712,-0.952194809914,-0.937292039394,0.552965939045,0.550142407417,0.663127779961,0.306733042002,0.532635807991,0.126485317945,0.695335268974,-0.758129954338,-0.60918033123,0.499741464853,0.766230225563,-0.641459226608,-1.39979708195,-0.510364115238,-0.311599552631,-0.0920523256063,0.0255435593426,4.0991396904,-1.11958873272,0.40316131711,0.402499169111,-0.0899541079998,0.0729666724801,4.71117734909,-1.09318220615,3.38984465599,1.41073524952,-0.443520635366,-0.742815494537,-0.102389067411,0.28805577755,2.59494876862,-0.244762346148,-0.544437348843,-0.283607900143,0.998185634613
5223,-3.23285031319,-0.684861123562,-0.183238521218,0.496348977089,-3.40102910995,0.19568836689,-0.0959241762757,-0.483887732029,-0.676490962505,-0.102328471839,0.246822178364,0.222945719957,0.814878106117,0.688418805599,-0.33533602953,0.171500965953,0.621481597424,-0.0320028848946,0.293862789869,0.550520837307,-0.0295048430562,0.99210613966,-0.570038378239,-0.369220107794,-0.401939332485,-0.352614283562,-0.0717490315437,-0.864301145077,-4.77397155762,0.0522727966309,-0.514586150646,0.903537273407,-0.304034531116,0.62156611681,0.554033339024,0.362477481365,-0.169720947742,-0.2645149827,-0.85744446516,0.509602308273,0.488471955061,1.07118439674,-1.28450727463,0.553046762943,-0.0474935248494,0.81901049614,-3.02516198158,0.548450291157
4690,-0.207226082683,-1.39980876446,-1.02318608761,-0.982984900475,-0.336791932583,0.879016757011,0.140380948782,0.5415995121,-0.128260776401,-1.94991612434,0.736809372902,1.44416463375,-1.76802194118,0.103796049953,0.224140912294,0.421099990606,0.714754223824,-0.133465662599,-0.436380684376,-2.04392242432,0.636314868927,-2.57549190521,0.39914649725,-0.0751149356365,0.225319415331,0.995465040207,-0.00556546449661,1.25879049301,-0.402820467949,-0.403096616268,2.39000868797,0.714597702026,-1.05514073372,0.1935788095,-0.265000015497,0.584065556526,-0.447063833475,0.558073937893,-0.129679188132,-0.701227247715,-0.157692596316,0.66605091095,0.223656833172,0.1896853894,0.0141583457589,-0.29318100214,0.667889237404,-0.159770578146
958,0.189852491021,1.53125786781,0.858750760555,-0.359290570021,-0.797741413116,-0.754278063774,-0.412991404533,-0.213770151138,1.38605225086,-0.111216500401,0.781733155251,-0.980881214142,0.68401992321,0.914988875389,0.260721296072,0.351824581623,2.03474807739,-0.0213834457099,-0.141731396317,-0.257377922535,0.381126791239,-0.617152571678,0.0947020426393,-0.751861214638,-0.791446447372,0.243629604578,0.773785591125,0.403808861971,-0.033501341939,-0.244422212243,0.0124265104532,0.847192645073,0.937818825245,0.429266542196,-0.352400034666,0.362575262785,0.0510870590806,1.23050165176,1.4939956665,-0.848305642605,-0.846985459328,-0.601682245731,0.258956044912,-0.0279415696859,0.489470005035,-0.155961602926,-0.975618362427,-0.426733851433
1616,-0.0535951964557,-0.448679327965,0.908134937286,0.132054120302,0.214924305677,0.644449353218,0.37649962306,-0.306040436029,0.864436089993,0.130748927593,0.748600840569,0.339810431004,0.20540933311,-0.120102822781,0.151185780764,-0.0914734378457,0.246692925692,0.464650481939,0.0146248191595,-0.0657767504454,-0.0208129957318,-0.108519077301,3.44466686249,-0.394834637642,0.820741891861,0.95615696907,0.154303073883,1.44116067886,-0.127936929464,1.45390129089,0.722904205322,0.933797836304,0.255213648081,-0.514182448387,0.974033355713,0.790199637413,0.720342993736,0.949149310589,0.570660412312,-0.291159600019,-0.191620230675,-0.0280315577984,1.78567075729,-0.593848764896,3.82954573631,3.35024666786,0.227323696017,-0.2293689996
991,0.157272174954,0.0,0.23466566205,0.281632810831,0.15371324122,-2.90123605728,0.0550229549408,-0.000131929962663,0.000203151008463,-4.13701629639,0.0,0.0,-0.523274719715,-0.260028034449,0.143295690417,-0.0872839093208,-4.1776227951,0.184125959873,-0.3529073596,-3.35642123222,0.221850514412,-0.237953931093,0.415680646896,0.570272147655,-0.259187459946,-0.168509632349,0.0808728784323,-0.508245110512,2.60086631775,-5.03135347366,-0.435308933258,-7.53691625595,7.27400401956e-05,0.329200893641,0.000766664743423,-1.22523069382,-0.610683083534,0.104106388986,-0.275891125202,-2.96222686768,0.663157999516,0.921631872654,0.322714269161,-5.74125289917,0.0,-0.257506608963,0.200436159968,-0.59463506937
6347,-0.617070794106,0.663794875145,-0.120043292642,-0.0681200698018,0.0224904119968,-0.183553099632,-0.135592848063,0.490398228168,-0.212917596102,-1.13437759876,-0.88728094101,0.514938235283,-1.40399622917,-1.60424470901,-0.0481902658939,-1.73305809498,0.425895750523,0.35703715682,0.435397624969,0.846459567547,0.710355520248,-2.95022726059,-0.201263904572,-1.59580552578,-0.941864430904,-0.135775983334,-0.506019592285,0.00202165544033,0.00455820560455,-0.800051212311,-0.418920755386,-0.19533739984,0.0296970903873,0.284673333168,-0.35119998455,-0.499192744493,4.4331817627,0.579549968243,1.02865338326,-0.422627717257,-0.051923006773,-0.227578431368,-0.478234380484,-0.165079772472,-0.72499358654,-0.175136014819,-0.700199842453,0.826898097992
6714,0.0799754709005,-1.77620244026,-0.496487051249,0.0720539465547,-0.499783992767,-0.00683325529099,0.0738509595394,-0.406501948833,-0.410106301308,1.27297759056,1.16096556187,0.018451474607,-0.655774354935,3.16191482544,-0.561862707138,-0.100052192807,-0.505459606647,-0.610868871212,0.346466004848,-0.420771330595,-0.24528002739,0.19013234973,-0.664981067181,0.657145440578,-0.408360779285,-0.207456886768,-0.277282297611,-0.15114364028,-0.386586487293,-0.209131792188,-0.459397882223,1.61951339245,1.76972019672,-0.294351100922,-0.0615333616734,-0.288614422083,-0.673703312874,-0.818063259125,-0.917765259743,1.03496479988,0.429703712463,0.0109367743134,-0.540513217449,-0.0561037063599,2.36777806282,0.0253771841526,3.09331059456,0.479691565037
652,-0.439177006483,1.57869899273,0.313564807177,-0.56017780304,-0.431112527847,-0.833198964596,-0.067954659462,-0.06347887218,-0.158916890621,0.629328787327,0.105659514666,-0.476467937231,0.0439532995224,3.57518768311,0.686387658119,0.171655774117,-0.48337700963,1.37665963173,-0.582412183285,0.524902224541,-0.285303890705,-0.216559752822,-0.39986589551,-0.435097694397,-0.130917489529,0.0228232890368,-1.19987344742,1.04250204563,-0.170566111803,-0.201771318913,-4.94851112366,0.464690744877,0.354757100344,-4.07856702805,0.0286666601896,0.00172325968742,0.0811682641506,0.577202677727,1.33750605583,0.503748238087,0.551587879658,-0.803295135498,0.970348477364,0.345314562321,0.271692633629,-0.315254628658,-0.229206830263,-0.0173860192299
4331,0.475934505463,-0.876821517944,-0.224665641785,0.730863511562,-0.414532333612,0.721571564674,-0.0449412316084,-0.0701749324799,-0.469180583954,-0.892374575138,-0.838293671608,0.177338600159,0.0808500647545,-1.66128623486,-0.607980787754,0.277895927429,-1.85663866997,-0.834567129612,0.169482856989,0.0365605056286,-2.72372817993,-0.614421486855,-4.98268985748,-0.401730597019,-0.753439307213,-0.429507404566,-0.941047787666,0.0,-1.74728560448,-0.543819665909,0.345646202564,-1.12724852562,-0.0936754494905,-0.055957198143,-0.155466675758,-0.228835791349,0.117879532278,0.0996690914035,-0.488309621811,0.292204141617,-0.220513448119,-0.353819608688,-3.60448932648,0.145400986075,-0.544566810131,-3.37755346298,-0.54434877634,-1.42179143429
7099,0.191230535507,0.150441586971,-0.331023544073,0.514449834824,0.422797292471,0.563819408417,-0.857908010483,-0.74902677536,0.514161646366,0.434457838535,-0.198875963688,-0.803347826004,-0.572313904762,1.21366465092,1.09138059616,0.722142696381,-0.63926756382,5.2161231041,0.03204870224,0.0991282612085,0.181144550443,0.620347619057,-0.476251453161,-1.177500844,-0.342434555292,0.660257697105,3.15488195419,1.13175106049,0.517074227333,4.47257995605,0.358099579811,2.59361314774,-0.405666351318,0.118804901838,3.08543348312,0.517886996269,0.358753472567,-0.150512963533,1.57174122334,6.80512714386,0.000929640606046,-0.26229056716,-0.00983566045761,0.556154489517,-0.74968200922,-0.431790173054,-1.33414435387,-0.750084519386
10320,0.0306440666318,1.29763579369,0.277023613453,-0.224533498287,-0.295994311571,2.51113319397,0.331124693155,-1.09743130207,0.460837423801,0.095725774765,0.986463069916,-0.814041256905,-0.262159645557,0.178254306316,4.76796722412,-0.0368872657418,0.530270934105,0.197336092591,0.107349172235,-0.120046399534,0.794332683086,-0.0906918644905,0.903542816639,-0.294680923223,-0.30339333415,-0.439435869455,0.50539958477,-0.0735849365592,0.211306542158,-0.441709041595,0.826962769032,0.675775647163,-0.422750085592,0.308462291956,0.0735666751862,0.729184389114,0.305491149426,-0.0181901007891,0.79142165184,-0.356785684824,0.0595799386501,0.185111150146,0.686797916889,0.22304199636,0.545633196831,0.353447973728,0.332545816898,-0.843795180321
2042,-0.607887923717,0.545349121094,0.62154006958,-0.378854483366,0.932335317135,0.0190628096461,0.504357933998,0.13661018014,3.34940290451,-0.0252620875835,0.01809168607,-0.138235911727,-1.29301536083,0.166277363896,0.823940515518,0.883124887943,-0.210848733783,0.136360689998,3.05968117714,-0.25814551115,0.128682494164,0.0223430395126,0.538527369499,-1.21081769466,-0.370950758457,2.60370755196,0.800299108028,2.12720727921,0.162202805281,-0.192989423871,0.611816763878,0.254644870758,0.134064733982,0.430055260658,0.104200005531,4.88006925583,0.236918061972,-0.61933028698,0.0882856845856,-0.677675008774,-0.465559959412,-0.491719722748,-0.0912813842297,0.0568726509809,-0.209419041872,2.13653206825,-0.195936411619,-0.49913161993
843,-0.378234893084,5.13563299179,3.96580576897,-0.734966218472,0.185210764408,-0.642951190472,0.092563778162,-0.177449017763,1.06134676933,0.180250048637,0.380738288164,2.40998697281,-0.963952481747,1.41614603996,0.55815243721,0.44005548954,0.158835142851,-0.00318711530417,-0.329578697681,3.94651794434,0.275527924299,-0.0434331670403,-0.245619907975,-0.321163415909,-0.893846869469,3.14611053467,-0.570997059345,1.42651200294,-0.441142916679,-0.854976415634,0.283273041248,0.432187736034,4.01638460159,0.230488240719,-0.217766702175,3.61211395264,0.248627468944,0.322120010853,1.44950389862,-1.12512254715,-0.481338739395,-0.56442463398,0.277358680964,-0.0338952243328,0.0957401990891,-0.485062450171,-0.451416969299,4.84089660645
840,0.578427672386,1.69953882694,0.122938089073,0.308528125286,0.386762171984,0.466681599617,0.632777988911,-0.458125114441,-0.192790538073,-0.12409491092,-0.737868666649,0.579910516739,1.62130439281,-0.364397406578,0.0925676822662,0.260607689619,-1.36532616615,0.324438720942,0.459193438292,-0.344625324011,-0.0335818380117,-0.332632660866,-0.65333545208,-0.334263265133,1.26963472366,0.773740053177,0.0324269533157,-0.221859335899,1.53025484085,0.501115918159,-0.990219116211,0.718070626259,-0.416195034981,1.08317041397,-0.37896668911,-0.740098834038,2.53626513481,-0.256650328636,-0.705316364765,-0.244192332029,2.19617581367,0.752690970898,-0.610743105412,0.374931931496,0.441559433937,-0.0718599185348,0.763750195503,0.662451326847
7048,-0.245366126299,0.770798623562,2.40978193283,0.543297350407,-0.184365004301,0.156035169959,-0.352278530598,-0.811323285103,0.111652672291,4.99105596542,1.95460414886,-0.0728687047958,-1.19560337067,-0.100015126169,1.56652486324,0.582960247993,-1.05019557476,0.829800546169,0.290330827236,2.14295148849,4.63511514664,0.309636116028,-1.65106487274,0.0537886023521,1.67886543274,2.01639199257,2.57960724831,1.99245417118,-0.46614703536,0.686307907104,-0.367466598749,0.0184351280332,0.256643474102,0.854662060738,-0.0880333185196,0.547574996948,-0.183484479785,1.17888236046,0.929191410542,0.0276376456022,3.50398373604,-0.144590929151,-0.54504597187,0.268182933331,0.026445068419,0.492313742638,0.336536347866,0.505250871181
4851,-0.184791311622,3.34570407867,-0.299798160791,-0.0134834609926,0.292591869831,-0.546146035194,0.865732431412,-0.750859737396,0.103687494993,0.475869387388,5.29948329926,-0.2975872159,0.0487792640924,-0.443938165903,0.0462514832616,-0.0916204676032,-0.0731262415648,-0.346190780401,-0.534350931644,-0.321564644575,-0.468942970037,-0.0855308249593,1.03980255127,-0.254477143288,2.13726568222,-0.304567635059,3.73270845413,-0.322652459145,0.209746211767,4.47572469711,0.653723120689,0.0145082231611,0.651238143444,-0.126992985606,-0.0398666858673,0.376307010651,-0.728401839733,-0.00719426572323,0.487655103207,3.43792533875,0.131636217237,-0.309412807226,0.732258081436,6.17487812042,0.752922236919,0.166279435158,2.30870890617,4.68313550949
6464,-0.365903317928,0.842058837414,-0.958964169025,-0.127476811409,-1.24277460575,-0.178585201502,-0.677715480328,-0.0842757746577,0.129662394524,0.101775117218,-0.552245736122,-0.836090326309,-0.647417068481,1.07283365726,-0.320052742958,1.02588379383,-1.1635363102,0.114983268082,1.68279099464,0.532189309597,-0.505147516727,0.750192344189,0.725502133369,-0.226617261767,-0.14678761363,-0.0522435493767,-0.20593804121,-0.00411774218082,-0.505471169949,-1.09633541107,-0.349932968616,1.11274695396,0.025020763278,0.173567146063,0.108799993992,-0.154810130596,-0.086106300354,1.10525679588,0.993695259094,5.55818557739,-1.11687779427,-0.589659690857,-0.431147605181,-0.0323196798563,-0.791196405888,-0.459461688995,-0.907643079758,-1.53688251972
23410,-0.0725796446204,-1.69734179974,-0.627405643463,0.234639659524,-0.54645293951,-0.544565200806,1.28122901917,-1.25494253635,2.3679420948,0.951613903046,5.47542333603,-1.07939350605,-1.18596553802,-0.400877058506,-0.530351340771,-0.683944344521,-1.053414464,-0.305839240551,0.607808232307,-1.0128582716,5.23381948471,0.597311794758,-0.944683790207,0.621305167675,0.225405558944,-0.268543601036,0.479586094618,-0.250260651112,-0.437097489834,0.219684123993,0.856176376343,-1.24833619595,0.0618664249778,0.947561264038,0.315433263779,0.907493591309,0.00472193956375,2.81498074532,-1.22614622116,1.02593398094,0.271340578794,0.023983232677,0.316734313965,-0.408862024546,0.608586966991,0.719313800335,0.141553878784,1.05624508858
54205,1.06521081924,0.457850545645,-1.9790418148,0.510075926781,-0.0504033714533,0.131437510252,0.395604550838,0.150631159544,-0.68103325367,0.199719399214,0.102693103254,0.368299275637,-0.308757245541,-0.1705031991,-0.440731406212,-0.415579855442,-0.240529179573,0.113760232925,2.26652336121,-2.179271698,0.738422572613,4.99262189865,0.7312322855,6.10400629044,0.702347517014,0.490376591682,0.749351799488,0.741094231606,0.712548017502,-0.266357392073,-0.277413785458,-1.16808247566,0.293716371059,0.436482071877,0.184166669846,0.55152541399,0.871935725212,-3.25574755669,0.548065841198,0.512261092663,0.279876083136,0.810160756111,0.245707452297,-1.03664958477,0.537765324116,0.306075692177,0.771696329117,0.573588728905
