rid,CVD001_HEPG2_6H:BRD-K57064803-001-01-0:10.0929,CVD001_HEPG2_6H:BRD-K57064803-001-01-0:2.5232,CVD001_HEPG2_24H:BRD-K57064803-001-01-0:10.0929,CVD001_HEPG2_24H:BRD-K57064803-001-01-0:2.5232,CVD001_HUH7_6H:BRD-K57064803-001-01-0:10.0929,CVD001_HUH7_6H:BRD-K57064803-001-01-0:2.5232,CVD001_HUH7_24H:BRD-K57064803-001-01-0:10.0929,CVD001_HUH7_24H:BRD-K57064803-001-01-0:2.5232,CVD001_PHH_6H:BRD-K57064803-001-01-0:10.0929,CVD001_PHH_6H:BRD-K57064803-001-01-0:2.5232,CVD001_PHH_24H:BRD-K57064803-001-01-0:10.0929,CVD001_PHH_24H:BRD-K57064803-001-01-0:2.5232,DOS017_VCAP_6H:BRD-K57064803-001-01-0:5.05,DOS017_VCAP_24H:BRD-K57064803-001-01-0:5.05,PCLB003_A375_24H:BRD-K57064803-001-01-0:10,PCLB003_A375_24H:BRD-K57064803-001-01-0:3.33,PCLB003_A375_24H:BRD-K57064803-001-01-0:1.11,PCLB003_A375_24H:BRD-K57064803-001-01-0:0.37,PCLB003_A375_24H:BRD-K57064803-001-01-0:0.12,PCLB003_A375_24H:BRD-K57064803-001-01-0:0.04,PCLB003_A549_24H:BRD-K57064803-001-01-0:10,PCLB003_A549_24H:BRD-K57064803-001-01-0:3.33,PCLB003_A549_24H:BRD-K57064803-001-01-0:1.11,PCLB003_A549_24H:BRD-K57064803-001-01-0:0.37,PCLB003_A549_24H:BRD-K57064803-001-01-0:0.12,PCLB003_A549_24H:BRD-K57064803-001-01-0:0.04,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:10,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:3.33,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:1.11,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:0.37,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:0.12,PCLB003_HA1E_24H:BRD-K57064803-001-01-0:0.04,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:10,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:3.33,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:1.11,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:0.37,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:0.12,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:0.04,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:10,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:3.33,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:1.11,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:0.37,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:0.12,PCLB003_HEPG2_24H:BRD-K57064803-001-01-0:0.04,PCLB003_HT29_24H:BRD-K57064803-001-01-0:10,PCLB003_HT29_24H:BRD-K57064803-001-01-0:3.33,PCLB003_HT29_24H:BRD-K57064803-001-01-0:1.11,PCLB003_HT29_24H:BRD-K57064803-001-01-0:0.37,PCLB003_HT29_24H:BRD-K57064803-001-01-0:0.12,PCLB003_HT29_24H:BRD-K57064803-001-01-0:0.04,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:10,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:3.33,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:1.11,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:0.37,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:0.12,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:0.04,PCLB003_PC3_24H:BRD-K57064803-001-01-0:10,PCLB003_PC3_24H:BRD-K57064803-001-01-0:3.33,PCLB003_PC3_24H:BRD-K57064803-001-01-0:1.11,PCLB003_PC3_24H:BRD-K57064803-001-01-0:0.37,PCLB003_PC3_24H:BRD-K57064803-001-01-0:0.12,PCLB003_PC3_24H:BRD-K57064803-001-01-0:0.04
5054,0.962959885597,0.36276191473,0.768117547035,-0.806983590126,0.914198219776,-0.462487190962,-0.289413303137,-0.579321563244,1.05232226849,-0.504493534565,0.755801796913,-0.806855082512,0.530026316643,-0.615518093109,-0.0664537996054,0.426118820906,1.12742614746,0.561657130718,-0.0501201376319,1.02878093719,-0.435426861048,0.674953639507,0.302853882313,0.0737728178501,0.246545225382,-0.963661968708,0.539812266827,-0.725015878677,-0.251380503178,0.687145352364,0.210040703416,0.325644761324,-0.0629626810551,0.523038685322,-0.499295711517,0.0252980925143,-0.0438232421875,0.661333322525,1.03781270981,0.00464236736298,-0.803306818008,-0.586555659771,-0.673360466957,1.9877165556,0.0807639807463,0.388559371233,-1.19263339043,-0.12894910574,-0.0903249531984,1.00719356537,2.08817076683,0.599892675877,0.00655823945999,-0.251170635223,-0.180471360683,-0.0354418754578,0.829909801483,-0.638277649879,0.74842017889,0.643005907536,0.407349407673,-0.416156470776
3108,-0.500047683716,-0.344807207584,0.483212679625,-0.938400924206,0.209280446172,0.169131785631,0.0511198788881,0.0762731432915,-0.462251126766,1.39679205418,-0.294069170952,-0.151979625225,0.869065761566,0.853308737278,-0.176178500056,-0.671452760696,0.641771674156,-0.291741907597,0.6213966012,-0.63185530901,1.41641783714,-0.300054073334,-0.226701617241,-0.201023072004,0.753910183907,-0.819417595863,-0.269440054893,1.13073003292,-0.216205403209,0.737196922302,0.0100240707397,-0.940154075623,1.87460708618,0.443255007267,-0.399012506008,0.770644187927,0.661456108093,2.4281334877,2.59360384941,1.75164365768,-0.115636020899,4.6588511467,0.140883222222,-0.818023502827,-0.445181071758,-0.146632879972,0.0336666703224,-0.195717334747,-0.117971211672,0.518886327744,1.40343129635,0.702896952629,1.06963479519,1.02742421627,0.680435597897,-0.712050020695,2.0701622963,3.07553291321,-0.799035608768,1.22425127029,2.48936247826,0.620107829571
1950,-0.795132517815,-0.6115706563,-0.279369294643,-0.329555094242,0.845457851887,0.121880590916,0.777486383915,0.495553255081,-0.773026049137,0.399605095387,-1.04379343987,-0.104360818863,0.40910461545,-0.0356847047806,0.589904904366,0.7515411973,-0.466482788324,0.0364682227373,-0.655970096588,-0.770960688591,0.0845807790756,-0.117936491966,0.409414410591,0.268044859171,-0.956033468246,-0.00512037426233,-0.183739453554,0.319416165352,1.22069501877,0.407572090626,-0.209648624063,-0.2595667243,0.396018266678,0.790880560875,1.15529370308,-0.576184749603,0.127171337605,-0.705866634846,5.61109781265,2.16254639626,0.46647799015,3.77668786049,-0.524728178978,-0.675783038139,-0.254950076342,-0.37502732873,-0.0233666710556,-0.663184285164,-0.563061594963,-0.0689842924476,0.128660574555,-0.250862777233,0.016410395503,0.697018265724,-0.0878477692604,0.479350149632,-0.274648219347,0.455988705158,-0.534560203552,-0.99908554554,-0.159904465079,-0.260968476534
351,-0.533913195133,0.623890757561,0.597420156002,-0.261332988739,0.697568893433,0.710051417351,-0.302130371332,-0.383736073971,-0.389440983534,-0.0806701034307,-0.74426138401,-1.35150003433,-0.917045116425,-0.0297181010246,-0.962741017342,1.6743915081,0.568680346012,0.100582696497,0.0812864005566,-0.172936111689,0.619926333427,2.01005482674,-0.0465757399797,0.829111099243,0.329062998295,0.162087023258,-0.0531423091888,0.988211154938,-0.124524831772,0.353126734495,-0.130472540855,0.909504771233,-0.323845803738,0.783723950386,0.693276464939,-1.49338054657,-0.135693073273,-0.768933355808,0.754103779793,-0.407273113728,-0.196762025356,-1.44146358967,-0.249504879117,-0.176571309566,-0.317707061768,-0.053371489048,1.02923345566,-0.863310813904,0.397099465132,-0.238603711128,1.35550296307,-0.227198898792,-0.583610534668,0.431577086449,-0.466393560171,0.0641529411077,-1.05841624737,-0.102426573634,-0.209966808558,0.186544895172,0.098077557981,-0.324791371822
4846,1.98760378361,0.5857899189,1.94006347656,0.340211570263,0.330115318298,1.15208172798,0.268965631723,1.30425333977,0.219152182341,0.99444770813,-0.00623962283134,0.0927328243852,-0.947017550468,-0.628937840462,-0.671194672585,1.00952076912,-0.370013743639,1.20312654972,2.01027083397,-0.676793813705,-0.00437545776367,-0.618310391903,-0.217392936349,0.251445710659,-0.848735451698,-0.190231114626,-0.875867128372,-0.416229873896,-0.167627811432,0.338268071413,-1.0328990221,-0.204327493906,0.741434752941,-0.227868154645,0.811886847019,-0.0647473931313,-0.365959972143,1.76706659794,3.53817462921,-0.582706451416,-0.255136370659,5.11048078537,0.0175079256296,-1.34250259399,-0.316399335861,-0.947959899902,0.259299993515,-1.10685014725,-0.345903784037,-1.06082057953,-0.103723958135,-0.26025390625,-1.10390663147,0.395417332649,0.281686574221,1.05192184448,3.19653463364,1.69576454163,0.230082452297,-1.49298799038,5.16030073166,-0.261669576168
1452,0.514276206493,-0.187119454145,0.753795862198,0.605489194393,0.45823854208,-0.239393651485,0.591743469238,1.67584741116,-0.0648993253708,0.563828706741,0.925113737583,1.12242913246,-0.498397856951,-0.96718198061,1.4799861908,0.958102405071,0.0635733157396,0.594150543213,1.79290056229,0.253845661879,3.16066813469,-1.07980895042,0.0811107382178,0.140395030379,1.34933042526,-0.0496836975217,1.11324334145,-0.36205637455,-0.367092043161,-0.338774353266,0.595014989376,-0.629485726357,1.42888987064,0.971984624863,-0.165971666574,0.775352776051,0.747282028198,-0.764833390713,1.24867630005,0.4789095819,-0.15142634511,-0.00133081246167,0.3915771842,0.163481727242,1.48335075378,-0.309235036373,-0.0110333450139,0.462456166744,0.322866737843,-0.84798258543,-1.79909181595,-0.985484719276,-0.625764608383,0.175431728363,-0.741937279701,-1.8766503334,-0.661350309849,-0.759000122547,-0.655498921871,-0.283505648375,0.474798351526,-0.647923767567
4776,0.3635597229,0.508079826832,-0.707949757576,-0.690549254417,-0.435702204704,-0.312272667885,0.486011624336,0.138887539506,-0.974474966526,-0.565850675106,-0.915689826012,-0.42651540041,0.0639877170324,-0.401726722717,-0.641028404236,-1.06915676594,-0.469031751156,-0.0273021832108,-0.823959946632,-0.674036860466,-0.584193110466,-0.398777663708,-0.20656183362,0.982631087303,-1.28650677204,-0.667441129684,0.0471358299255,-0.441356480122,-0.113133534789,0.998015165329,0.778942763805,-0.0216821357608,0.105505108833,-0.179397374392,-0.207162752748,-0.0380316674709,-0.303323954344,0.386466681957,0.725671410561,0.955959916115,-0.775810241699,3.8065135479,1.00569152832,-0.74240642786,0.166311919689,-0.510425806046,-0.602933347225,0.050815820694,0.0275351926684,-0.309314578772,-1.29662156105,-0.384014934301,-0.345925152302,-0.320199906826,-0.491369277239,0.0908963233232,0.114097133279,-0.98199659586,0.079935669899,-1.51218628883,-1.33413958549,-0.650287032127
6908,0.60177385807,0.586515367031,0.330376148224,-0.497590482235,0.0779557451606,0.292623072863,-0.561168015003,1.01009082794,2.7165119648,0.180133625865,0.211790814996,0.126149758697,0.780578613281,-0.104393139482,0.858396708965,-3.14138150215,0.0748874247074,-1.04120159149,1.38998436928,-1.09118127823,-1.2398608923,0.337359666824,-0.145135343075,-0.65172547102,1.11087822914,-0.794394135475,0.486356794834,-0.437611162663,-0.616168677807,-1.31442892551,-0.975488305092,-1.2887904644,0.497151911259,0.44947090745,0.0776532292366,0.20326679945,-0.199459373951,-0.314533352852,0.969915747643,-0.747568845749,-0.676260173321,-1.4974193573,0.0205692574382,0.627286195755,-0.590705275536,-1.3670951128,-0.281833350658,0.36004909873,0.523039102554,-0.544503808022,-2.60655283928,-0.490099012852,0.206318616867,-0.0570242851973,0.343362808228,-1.21122193336,-1.11129307747,1.9258890152,-0.391062319279,0.0698323249817,0.191544055939,-2.2397108078
672,-1.18126749992,-0.324385464191,0.0537969470024,-0.26726052165,-0.158048436046,0.446656107903,0.372871220112,0.375548601151,-0.553083062172,-0.422942996025,-0.291326701641,0.0914906412363,0.394435167313,0.183539509773,-0.761283755302,0.648266553879,0.729918718338,-0.165942370892,0.948312044144,-0.256730943918,-3.00600814819,-0.353664696217,0.512002825737,-0.467190563679,0.196353882551,0.399398565292,-2.14797616005,-1.79502153397,0.0643551647663,-0.698853135109,-0.991765022278,-0.0166752673686,-0.0470716133714,-0.885981321335,0.4969804883,-0.263344675303,-0.575872838497,0.139400005341,-1.9553463459,-1.72955393791,0.506020843983,-0.876011669636,0.405585348606,0.431237310171,-1.96147203445,0.310541719198,-0.0148666650057,0.224527567625,0.363443911076,0.00932064652443,0.359162837267,-0.184889942408,-0.114203751087,0.400057882071,0.392403006554,1.24497210979,-1.52356648445,-2.57503128052,-0.903003931046,-1.31062269211,-2.22698283195,-0.737023711205
5710,-0.167095988989,0.124562256038,0.158391997218,0.258791476488,-0.350464463234,0.554356813431,0.0573390051723,0.0806139409542,2.1040687561,-0.167365461588,0.673896253109,0.590802848339,0.255016177893,0.185589551926,0.794130146503,0.619699060917,0.499458611012,0.65417277813,0.775216937065,0.775952458382,0.361776977777,0.673042416573,-0.250290542841,0.312026411295,0.789432406425,0.238670691848,-0.800886332989,2.82474184036,-0.00139735639095,0.0475820600986,0.567974328995,0.117031924427,0.079455524683,0.119741111994,-0.399909049273,-0.259185552597,0.260252952576,-0.770533382893,0.558132529259,0.140584230423,-0.195967406034,0.63686132431,1.16277980804,-0.436248421669,0.146344721317,-0.188189506531,0.37873339653,-0.369887530804,-0.0464213341475,0.563398122787,0.693617939949,-0.883417725563,0.51090323925,0.590669810772,0.0145397484303,0.277444243431,-0.526432394981,-0.979162335396,-0.131431400776,1.13929653168,-2.02964258194,-0.328025519848
2115,-0.336273342371,0.393458485603,1.01542663574,-0.768956184387,0.648073196411,0.506633341312,0.371556758881,0.109002120793,-0.196596980095,-0.441699028015,-0.0264724344015,0.0627004504204,-1.28901648521,0.958522081375,-1.7511138916,-1.58201050758,0.543979883194,-0.330808669329,0.449792265892,-0.0127433389425,0.510869085789,-1.27197933197,-0.0710278749466,0.654340267181,0.667519450188,-0.509580612183,-0.219009876251,-0.052193582058,0.336684077978,-0.190192684531,-0.317718923092,0.029303573072,1.09181499481,0.669829249382,-0.401588380337,0.204325571656,0.349330723286,0.0855333358049,2.56541252136,1.04325807095,-0.891441583633,6.03104448318,1.11315596104,-0.948350071907,-0.222798675299,-0.799687743187,-0.122299998999,0.130730420351,0.287662476301,-0.170494139194,0.0498248636723,-0.3454233706,-0.155988156796,-0.753836989403,0.722456336021,-0.307825565338,-0.597341060638,-0.201954498887,-0.587558865547,-0.470386862755,-0.252523034811,0.29840272665
