rid,CPC006_A375_6H:BRD-K59019422-001-01-3:10,CPC006_A375_24H:BRD-K59019422-001-01-3:10,CPC006_A549_6H:BRD-K59019422-001-01-3:10,CPC006_A549_24H:BRD-K59019422-001-01-3:10,CPC006_A673_6H:BRD-K59019422-001-01-3:10,CPC006_AGS_6H:BRD-K59019422-001-01-3:10,CPC006_CL34_6H:BRD-K59019422-001-01-3:10,CPC006_CORL23_6H:BRD-K59019422-001-01-3:10,CPC006_COV644_6H:BRD-K59019422-001-01-3:10,CPC006_DV90_6H:BRD-K59019422-001-01-3:10,CPC006_EFO27_6H:BRD-K59019422-001-01-3:10,CPC006_HA1E_6H:BRD-K59019422-001-01-3:10,CPC006_HA1E_24H:BRD-K59019422-001-01-3:10,CPC006_HCC15_6H:BRD-K59019422-001-01-3:10,CPC006_HCC515_6H:BRD-K59019422-001-01-3:10,CPC006_HCC515_24H:BRD-K59019422-001-01-3:10,CPC006_HCT116_6H:BRD-K59019422-001-01-3:10,CPC006_HEC108_6H:BRD-K59019422-001-01-3:10,CPC006_HEPG2_6H:BRD-K59019422-001-01-3:10,CPC006_HT115_6H:BRD-K59019422-001-01-3:10,CPC006_HT29_6H:BRD-K59019422-001-01-3:10,CPC006_HT29_24H:BRD-K59019422-001-01-3:10,CPC006_JHUEM2_6H:BRD-K59019422-001-01-3:10,CPC006_LOVO_6H:BRD-K59019422-001-01-3:10,CPC006_MCF7_6H:BRD-K59019422-001-01-3:10,CPC006_MCF7_24H:BRD-K59019422-001-01-3:10,CPC006_MDST8_6H:BRD-K59019422-001-01-3:10,CPC006_NCIH1694_6H:BRD-K59019422-001-01-3:10,CPC006_NCIH1836_6H:BRD-K59019422-001-01-3:10,CPC006_NCIH2073_6H:BRD-K59019422-001-01-3:10,CPC006_NCIH508_6H:BRD-K59019422-001-01-3:10,CPC006_NCIH596_6H:BRD-K59019422-001-01-3:10,CPC006_NOMO1_6H:BRD-K59019422-001-01-3:10,CPC006_OV7_6H:BRD-K59019422-001-01-3:10,CPC006_PC3_6H:BRD-K59019422-001-01-3:10,CPC006_PC3_24H:BRD-K59019422-001-01-3:10,CPC006_PL21_6H:BRD-K59019422-001-01-3:10,CPC006_RMGI_6H:BRD-K59019422-001-01-3:10,CPC006_RMUGS_6H:BRD-K59019422-001-01-3:10,CPC006_SKLU1_6H:BRD-K59019422-001-01-3:10,CPC006_SKM1_6H:BRD-K59019422-001-01-3:10,CPC006_SKMEL1_6H:BRD-K59019422-001-01-3:10,CPC006_SKMEL28_6H:BRD-K59019422-001-01-3:10,CPC006_SNGM_6H:BRD-K59019422-001-01-3:10,CPC006_SNU1040_6H:BRD-K59019422-001-01-3:10,CPC006_SNUC4_6H:BRD-K59019422-001-01-3:10,CPC006_SNUC5_6H:BRD-K59019422-001-01-3:10,CPC006_SW480_6H:BRD-K59019422-001-01-3:10,CPC006_SW620_6H:BRD-K59019422-001-01-3:10,CPC006_SW948_6H:BRD-K59019422-001-01-3:10,CPC006_T3M10_6H:BRD-K59019422-001-01-3:10,CPC006_THP1_6H:BRD-K59019422-001-01-3:10,CPC006_TYKNU_6H:BRD-K59019422-001-01-3:10,CPC006_U937_6H:BRD-K59019422-001-01-3:10,CPC006_VCAP_6H:BRD-K59019422-001-01-3:10,CPC006_VCAP_24H:BRD-K59019422-001-01-3:10,CPC006_WSUDLCL2_6H:BRD-K59019422-001-01-3:10,CPC006_H1299_6H:BRD-K59019422-001-01-3:10,CPC006_RKO_6H:BRD-K59019422-001-01-3:10,PCLB003_A375_24H:BRD-K59019422-001-01-3:10,PCLB003_A375_24H:BRD-K59019422-001-01-3:3.33,PCLB003_A375_24H:BRD-K59019422-001-01-3:1.11,PCLB003_A375_24H:BRD-K59019422-001-01-3:0.37,PCLB003_A375_24H:BRD-K59019422-001-01-3:0.12,PCLB003_A375_24H:BRD-K59019422-001-01-3:0.04,PCLB003_A549_24H:BRD-K59019422-001-01-3:10,PCLB003_A549_24H:BRD-K59019422-001-01-3:3.33,PCLB003_A549_24H:BRD-K59019422-001-01-3:1.11,PCLB003_A549_24H:BRD-K59019422-001-01-3:0.37,PCLB003_A549_24H:BRD-K59019422-001-01-3:0.12,PCLB003_A549_24H:BRD-K59019422-001-01-3:0.04,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:10,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:3.33,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:1.11,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:0.37,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:0.12,PCLB003_HA1E_24H:BRD-K59019422-001-01-3:0.04,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:10,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:3.33,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:1.11,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:0.37,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:0.12,PCLB003_HCC515_24H:BRD-K59019422-001-01-3:0.04,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:10,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:3.33,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:1.11,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:0.37,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:0.12,PCLB003_HEPG2_24H:BRD-K59019422-001-01-3:0.04,PCLB003_HT29_24H:BRD-K59019422-001-01-3:10,PCLB003_HT29_24H:BRD-K59019422-001-01-3:3.33,PCLB003_HT29_24H:BRD-K59019422-001-01-3:1.11,PCLB003_HT29_24H:BRD-K59019422-001-01-3:0.37,PCLB003_HT29_24H:BRD-K59019422-001-01-3:0.12,PCLB003_HT29_24H:BRD-K59019422-001-01-3:0.04,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:10,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:3.33,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:1.11,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:0.37,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:0.12,PCLB003_MCF7_24H:BRD-K59019422-001-01-3:0.04,PCLB003_PC3_24H:BRD-K59019422-001-01-3:10,PCLB003_PC3_24H:BRD-K59019422-001-01-3:3.33,PCLB003_PC3_24H:BRD-K59019422-001-01-3:1.11,PCLB003_PC3_24H:BRD-K59019422-001-01-3:0.37,PCLB003_PC3_24H:BRD-K59019422-001-01-3:0.12,PCLB003_PC3_24H:BRD-K59019422-001-01-3:0.04
58497,1.36615407467,0.273874819279,-0.648481845856,0.265066117048,-0.149750009179,0.273000001907,0.808250010014,0.630499958992,0.982500016689,2.12925004959,-0.284049987793,0.480999410152,0.176370546222,-0.606893002987,-0.27699008584,0.367436408997,0.855250000954,0.589159488678,0.259023100138,0.809499979019,-0.0650452896953,-0.359887033701,3.2078499794,1.06894993782,0.113596357405,0.283727377653,-0.20845001936,-1.02254998684,0.603150010109,0.575299978256,-0.593450009823,1.61024999619,0.363550007343,2.13555002213,-0.0619754046202,-0.395156383514,0.322400033474,1.18569993973,0.900202989578,-0.339850008488,0.539700031281,0.521749973297,0.0587999820709,0.491550028324,0.12555000186,0.229299992323,0.0969499647617,1.26874995232,0.545313298702,1.23188912868,-0.780699968338,0.0874480381608,0.107549995184,0.189649999142,-0.868971049786,-0.570794224739,4.98705005646,0.894650042057,0.155750006437,1.0114313364,1.03684878349,-0.0596000105143,1.35129773617,-0.134880676866,-0.258897960186,0.0287370085716,0.341030538082,-0.213616296649,-0.567394912243,0.289824992418,0.152287095785,-0.038880199194,-0.186289817095,0.483999550343,-0.190324664116,-0.930291652679,-0.643628180027,-0.223125845194,3.50190019608,-0.901059031487,-0.50836288929,-0.633016765118,-0.487200021744,-0.588065028191,0.0519558489323,-2.84151482582,-1.29518222809,-1.05337941647,0.57864689827,-0.818546175957,-0.1021630615,0.566747546196,-1.14741611481,0.433833360672,2.8779335022,-0.00219655036926,1.55223214626,-0.755603194237,-0.400371611118,-0.458128929138,-0.451121926308,0.629453837872,0.164574787021,-0.243747413158,0.374717861414,0.855431079865,0.632906913757
6856,0.200164705515,0.0150144994259,-0.181306257844,0.69573122263,0.974650025368,0.63664996624,-0.441449999809,-0.558449983597,-0.31400001049,0.82515001297,0.157250002027,-0.192155569792,0.119963251054,0.167434751987,-0.244335263968,0.0903974920511,1.08939993382,0.804099440575,-0.923813641071,0.251599997282,1.19620144367,-0.0649636685848,1.50815010071,0.986999988556,0.638318121433,-0.903753519058,-0.0351499989629,-0.169049993157,-0.000400006771088,1.06914997101,0.393249988556,2.75390005112,-0.420700013638,-0.487449944019,0.0514968633652,-0.680040240288,1.16945004463,-0.0403000116348,0.126772135496,0.406549990177,-1.3016500473,0.0553000569344,0.774900019169,-0.234999999404,-0.50435000658,-0.0169999599457,0.210649996996,0.995849967003,0.569811999798,1.03001260757,-1.08714997768,0.961576223373,0.7200999856,0.558899998665,-0.302974134684,-1.54341614246,0.948750019073,0.158299997449,1.53764998913,-0.188861995935,-0.528243005276,-3.28576683998,-2.73582553864,-0.950304389,-1.95253252983,-0.777315080166,0.195079624653,-0.647900223732,-0.394188314676,-0.00436965096742,-0.153848826885,0.448570102453,0.239498257637,0.0267008394003,1.0648856163,-0.150038033724,0.102875329554,-1.90735864639,0.309700012207,-0.435651034117,-3.83055305481,-3.46151256561,-0.618466675282,-0.176799833775,-0.567933142185,-0.62954556942,-3.26583576202,-2.20533466339,0.101512104273,0.510485470295,0.115778028965,-0.461724698544,0.845074832439,0.023693440482,-2.24916696548,-1.08517336845,-1.47193133831,-1.32359695435,-2.19544649124,-1.67266368866,-1.97722303867,-0.139163628221,0.549568653107,-0.383613675833,-0.727628648281,0.311585575342,0.728189587593
26036,0.407365769148,-0.140465989709,0.863892197609,0.0578755065799,0.781399965286,-0.118199974298,0.227150022984,0.436599999666,-0.542349994183,1.20394992828,0.602950036526,-0.251511067152,0.913117587566,-0.176460981369,0.555375337601,0.035936627537,1.74129998684,0.225461497903,-0.26526260376,0.238600000739,0.823079228401,-0.276857405901,-0.359249979258,0.581200003624,0.39683303237,-0.0357238687575,-0.48164999485,-1.03789997101,0.626049995422,1.30599999428,-0.843450009823,0.202099919319,0.0225999951363,0.0978500247002,-0.542757630348,-0.284348219633,-0.473149985075,-0.528050005436,-0.229179143906,0.743200004101,0.65005004406,-0.208299994469,0.309199988842,-1.60170006752,0.116949975491,-0.557950019836,0.909949958324,1.69219994545,0.90009945631,0.0351246297359,0.608699977398,1.20546460152,3.33015012741,0.466700017452,-0.673560142517,-0.255806177855,0.499749988317,0.159399986267,0.588649988174,-0.5153875947,0.88805782795,-1.46153342724,-0.31254953146,-1.47430872917,-1.26875114441,0.380862534046,1.1558778286,-0.332742989063,-1.23347759247,0.826532483101,0.116812713444,0.0937186032534,-0.842335700989,0.300129234791,0.177470862865,-0.753450334072,1.0927131176,-0.502975106239,1.27480006218,-0.0711959153414,-0.555967271328,-0.44508510828,-0.466233342886,0.889000535011,-0.573034822941,-1.09908437729,2.49910664558,-0.414428174496,0.149746030569,-0.170318156481,0.642686247826,-0.0367897935212,-0.65867626667,0.425360381603,-1.99489998817,0.267254173756,0.265800237656,0.668099045753,1.25659406185,1.39445269108,-0.653151571751,-0.316161215305,0.584971308708,-0.757242619991,-0.560838937759,0.0750858262181,-0.0923065245152
10206,-0.267585456371,-0.214491248131,-0.195019096136,2.11644053459,-0.0392999947071,-0.42634999752,-0.0171499848366,-0.511600017548,0.423550009727,-0.374049991369,0.435400009155,0.984689354897,-0.0219436679035,-0.215067774057,-0.369859099388,-0.149173170328,-0.798900008202,-1.08902537823,-0.364216268063,-0.644200026989,-0.162692219019,1.3355474472,0.935500025749,0.385699987411,-0.323555141687,-0.427676975727,1.35034990311,-0.609349966049,-2.07684993744,0.564599990845,0.718900024891,0.260500013828,-1.14910006523,1.42464995384,0.330059111118,0.821219027042,0.513999998569,-0.384999990463,-0.0831430107355,0.756399989128,0.36804997921,-0.554899990559,1.13094997406,-0.213950008154,-0.197300001979,-0.309399992228,-0.833649992943,-0.163800001144,-1.17464661598,-0.878952383995,-1.10415005684,0.0325377508998,-0.073500007391,0.629000008106,1.97579240799,0.673448085785,-0.449050009251,-0.607150018215,-1.24169993401,0.598779559135,0.129701822996,3.53826665878,0.646702528,-0.681961536407,2.47915816307,0.378989517689,0.0828732550144,0.319467693567,0.710091710091,-0.348941117525,0.222214654088,0.882554769516,-0.759426116943,-0.785015583038,-0.128581300378,-0.458657324314,-0.137702941895,0.69423365593,0.344033360481,-0.209539473057,1.22096526623,2.08921170235,0.253133356571,1.18230509758,0.153219252825,1.03308665752,1.88683247566,0.360734343529,0.185866296291,-0.396924853325,-0.365437209606,1.40041399002,0.316275388002,-0.297676324844,1.27326667309,-0.1299290061,1.03962039948,1.06408119202,1.00824797153,1.7407323122,2.45961236954,1.27713143826,-0.129245862365,0.350626677275,0.370516389608,0.786859869957,0.291178137064
25793,0.205390661955,-0.117843389511,-0.692237019539,-0.910256028175,-0.562600016594,-0.714850008488,0.288300007582,-0.634899973869,-0.264300018549,0.237050011754,-1.07704997063,-0.00322353094816,-0.0355352722108,-0.200133621693,0.25533118844,0.535910964012,-0.545450031757,0.288251638412,-0.800117790699,-0.400599986315,0.220549702644,-0.561904907227,-2.01795005798,-0.317249983549,0.0590839199722,-0.964974284172,-1.15950000286,-0.700049996376,-0.0113999992609,-0.579699993134,-2.60549998283,0.0109999775887,0.120249994099,-0.464999973774,0.303541690111,-0.296773463488,-2.37474989891,0.247000008821,0.636272549629,-0.0934999585152,0.0565000027418,0.360500007868,-0.16740000248,-1.17085003853,0.365999996662,0.641700029373,-1.40960001945,1.25519990921,-0.260855436325,0.31524309516,-1.42149996758,-0.113771133125,-0.034600019455,1.22720003128,-0.462681144476,-0.514449417591,0.171300008893,-0.645749986172,0.627700030804,-0.562705874443,0.052567537874,-0.229366660118,1.40069663525,0.370994180441,-0.46159902215,-0.932575583458,0.130052134395,0.229657143354,-0.914036750793,0.0336158573627,-0.588927745819,0.619602799416,0.366409808397,0.386571079493,0.441437363625,0.0881901681423,0.817845344543,-1.21359014511,0.667166650295,-0.118382036686,3.02330541611,2.62380433083,-0.192033350468,-0.268115073442,-1.09256589413,-1.06472611427,0.519961118698,-1.14014661312,-0.767493844032,-0.0709901303053,0.113152593374,-1.42756807804,0.373046904802,0.0391433537006,-1.64956665039,-0.53506731987,0.0835367143154,0.485641032457,0.960644423962,1.10387563705,-0.829679727554,-0.91958373785,-0.412670910358,-0.313136577606,-0.730990588665,0.15688277781,-0.144077926874
55556,0.688847780228,-0.435343682766,-0.596488952637,-0.330336153507,0.183349996805,-0.0370000004768,-1.14855003357,-0.509050011635,-0.747650027275,0.37935000658,-1.39374995232,-0.168153017759,-0.0897864252329,-0.362464100122,-0.0992075502872,-0.735236465931,1.20414996147,0.441410005093,0.982505738735,-0.141399994493,0.425136297941,-0.500489771366,-0.485099971294,-0.869699954987,-0.205123543739,0.017420232296,1.23394989967,-0.600300014019,0.686299979687,0.362549990416,-1.06605005264,-0.479649990797,0.0237000007182,1.44914996624,0.928133070469,-0.490428447723,-1.10675001144,-0.685800015926,-0.485112518072,-1.1521999836,-0.0761500000954,-0.646499991417,0.387300014496,0.485699981451,-1.17870008945,-0.566200017929,-1.32254993916,-0.0115000009537,0.00948341935873,0.632594585419,0.284949988127,-0.566257059574,-0.895049989223,-1.01789999008,-1.41606163979,0.0120456293225,-1.01835000515,-0.369849979877,-0.0412999987602,-0.23891825974,0.853410422802,-0.387900024652,-0.67199498415,1.35108423233,-0.571309149265,-0.251871049404,-0.208637058735,-0.811072587967,-0.0445936694741,-1.34836494923,-0.0643106549978,-0.476922601461,-0.572804450989,-0.421779245138,-0.193678617477,0.195472836494,0.162029698491,-5.51212024689,0.0755666792393,-0.629830658436,0.338091552258,-1.57536411285,0.0470333360136,0.592688977718,-0.0570442080498,-0.1485902071,0.981404483318,0.0617338269949,-0.63610213995,-0.909799158573,0.259718000889,-0.117297425866,-0.402986288071,0.157658547163,-0.659966647625,0.0178861916065,-0.298049479723,-0.524356782436,0.0864085108042,-0.584411025047,0.128128141165,-0.174249112606,0.26881557703,0.659814298153,-0.249608904123,0.134303674102,-0.510844826698
3978,-0.509151220322,0.13302847743,0.312945336103,0.445123672485,0.407950013876,-0.17634999752,-0.827300012112,0.393500030041,-1.13695001602,-0.0588999986649,0.763000011444,0.668715298176,0.255875706673,-0.303543627262,0.161632716656,0.307041138411,0.131049990654,0.667094826698,-1.40313947201,-0.585699975491,0.280569732189,0.582395195961,-0.411350011826,-1.20079994202,-0.159128546715,0.340241849422,-1.15039992332,0.0312000066042,0.445649981499,-0.959650039673,-1.03334999084,-2.01740002632,0.92175000906,-0.591650009155,0.126632630825,-0.363526880741,-1.28040003777,1.15865004063,0.0652642101049,0.295899987221,-0.207000002265,0.512399971485,-0.684849977493,-0.199050009251,0.0144500024617,0.830749988556,-0.438700020313,-0.984799981117,0.956941366196,-0.000118881464005,-0.0328500010073,0.221564650536,-0.493900001049,0.868349969387,-0.930135190487,-0.300934225321,-0.436900019646,0.530900001526,1.03640007973,-0.425399959087,0.0124584287405,-0.258699953556,0.75604224205,1.29381942749,-0.380808979273,1.1119325161,1.85792779922,1.16329884529,0.00792400538921,-0.328926086426,-0.159875169396,0.387151539326,1.02835333347,0.735015153885,-0.394652038813,-0.496926933527,0.812548518181,-0.55464142561,0.649933338165,-0.267823129892,-0.442095220089,-1.4650785923,-0.430233359337,-0.691277623177,-0.354335784912,-0.403290569782,-5.21974515915,-2.59320068359,0.361431390047,-0.385061919689,-0.383471131325,0.586667060852,0.434913992882,0.815455436707,-2.36200022697,-0.560843288898,0.353609681129,0.19341057539,-0.318399786949,-1.21646487713,-0.36737087369,-0.689066112041,0.484996557236,0.222860559821,-0.0592213720083,-0.288313806057,-0.422456502914
10681,-0.264587163925,0.276281684637,0.189922124147,-0.0559612810612,-0.459149986506,0.621649980545,0.771250009537,0.969749987125,0.230149999261,0.209049999714,0.243000000715,0.385740399361,-0.266748934984,-0.0123459016904,0.171179920435,0.223278045654,-0.88220000267,-0.218042761087,0.2273940593,-0.181099995971,-0.0362564399838,-0.494728326797,0.687150001526,-1.11845004559,0.437138080597,0.00372910499573,-2.12534999847,0.853450000286,-0.538949966431,-0.217200011015,0.316549986601,0.737949967384,0.159850001335,-0.323900014162,0.0570854619145,-0.00670509785414,0.0151000022888,-0.722999989986,0.420734345913,0.446700006723,-0.0464500039816,0.14564999938,1.31575000286,0.129150003195,-0.77555000782,1.32605004311,0.163949996233,1.07350003719,0.393780589104,-1.65622866154,0.57800000906,0.0951608791947,0.321099996567,1.40314996243,0.125971674919,-0.0430508032441,0.366600006819,0.407300025225,0.779649972916,-0.670214116573,-0.176727831364,3.01676654816,-1.00845551491,-1.22942709923,-0.122003540397,-0.24933385849,-0.63048940897,0.116062529385,-0.722235262394,0.706562995911,0.446154743433,-0.192042261362,1.41584026814,-0.359112709761,0.551274716854,0.389277428389,0.572312474251,0.53604310751,0.382533371449,-0.000258982181549,0.382897436619,-1.89809608459,0.715166687965,-0.0764679163694,-0.108330190182,-0.361280918121,3.09876155853,-0.922193288803,-1.20136940479,0.0133449733257,0.00904997996986,-0.20558577776,-0.442557752132,-1.17708873749,1.1115334034,-0.557811915874,-0.662357509136,-1.18285691738,0.165662273765,0.293582111597,0.617696225643,0.0796488374472,0.428580999374,-1.2601262331,0.667450904846,0.0222406089306,0.660144388676
3638,-0.768251359463,0.299014210701,0.150506734848,0.470328450203,-0.413150012493,-0.316449999809,-0.861999988556,-0.508949995041,0.653949975967,0.51115000248,-0.423550009727,-0.0561982281506,0.433443933725,0.985032081604,0.38123190403,0.00160214770585,-0.0953000038862,-1.56328999996,-0.512204408646,0.361099988222,0.0479715280235,0.387665003538,0.535400032997,0.471549987793,0.329523742199,0.454435348511,-0.0503499992192,-0.120800003409,0.62450003624,-0.393849998713,0.103750005364,0.828850030899,0.365750014782,-0.195999994874,0.111860021949,0.341495275497,0.845899999142,-0.758750021458,-0.466301858425,0.443699985743,-0.198449999094,-0.398999989033,0.0694999992847,0.193750008941,-1.06169998646,-0.0337999984622,-0.707849979401,0.304400026798,-0.980622291565,-0.0558703988791,-0.338550001383,0.913672327995,-0.186049997807,-0.192600011826,-0.109622791409,0.497029602528,-0.0342999994755,-0.388049989939,-0.851050019264,0.106755465269,-0.819398581982,0.23183336854,-1.03166258335,-0.243257433176,-0.136075183749,2.71248841286,0.130433499813,-0.356894761324,-0.0053543150425,-0.625037074089,-0.380011379719,1.13266611099,0.950123071671,0.168466091156,0.280433684587,0.112689644098,0.0521466396749,1.21735167503,-0.698233366013,-0.154955357313,0.1143232584,0.792777001858,-0.064333319664,0.840539336205,-0.114913389087,0.759556531906,1.3046079874,0.814602196217,0.26014405489,0.272189319134,0.106997311115,-0.071015894413,-0.272880315781,0.97937977314,3.57123351097,1.07690238953,0.641810774803,0.526551365852,0.0250765457749,-0.299604147673,0.0367109775543,2.56883764267,1.49226009846,0.728166997433,-0.138800576329,0.0428244024515,0.448239296675
8349,-0.476296573877,-0.685377657413,0.486825406551,-0.328759670258,0.0489500164986,-0.346899986267,-0.236450001597,-0.695500016212,0.627650022507,-0.654250025749,0.327100008726,0.294510662556,-0.962697148323,0.420550704002,-0.38785392046,0.0550035834312,-0.482699990273,-0.652829825878,0.173031672835,-0.564800024033,0.166156277061,0.152222275734,0.562950015068,0.873100042343,-0.0941012203693,-0.235189452767,1.92534995079,0.0629500150681,-1.71774995327,0.345050007105,0.766800045967,0.344399988651,-0.934149980545,0.973150014877,-0.044840645045,0.513545930386,0.732800006866,-0.084399998188,-0.310963690281,1.7634499073,0.926949977875,-0.107549995184,0.621399998665,0.73290002346,-0.410549998283,-0.359999984503,-0.324249982834,-0.630300045013,-0.786255776882,-0.575701415539,-1.05285000801,-0.428105682135,-0.138349995017,-0.0146999955177,0.369568884373,0.586434781551,-0.694100022316,-0.0821500122547,-0.96255004406,0.180622637272,0.0263553261757,-0.557400107384,-0.600402414799,0.0086831189692,0.870780587196,0.96018409729,-0.108124442399,0.205510094762,0.352941572666,0.349981665611,0.363468319178,-0.35272026062,-1.38728868961,-0.479236453772,-0.0808851346374,-1.0220656395,-0.189226135612,0.643191576004,0.225666671991,-0.163264811039,0.804093718529,1.39379620552,-0.0183666944504,-0.122375234962,-0.333061665297,-0.361522167921,1.27281677723,0.652261137962,0.0711933672428,-0.238139748573,0.0410407334566,-0.127701491117,-0.699779272079,-0.956582248211,2.27643346786,-0.170627370477,0.589535713196,0.403068333864,0.659066736698,0.815751373768,0.554288804531,0.478149950504,-0.615379214287,0.897323548794,0.302727490664,0.12139185518,0.867482244968
6275,0.109829850495,0.308055073023,-0.321749538183,0.460555434227,-0.0654499977827,0.8179500103,0.488749980927,-0.045450001955,-0.16155000031,-0.161199986935,0.987749993801,0.133840456605,0.0667864382267,0.689926445484,-0.184698671103,0.753843784332,0.476599991322,-0.542879760265,0.958945393562,1.28110003471,-0.40243473649,0.349720060825,1.26520001888,0.44034999609,-0.679892778397,0.0810103565454,0.724000036716,0.0639500021935,-0.171149998903,1.6944000721,-5.10305023193,0.508599996567,1.02559995651,1.24129998684,-1.02642905712,0.428472936153,0.910250008106,-0.784550011158,1.51083445549,0.773999989033,0.685400009155,1.7512999773,-0.669799983501,0.962200045586,0.466049998999,0.164200007915,0.157600015402,1.54635000229,0.830637216568,-0.140913084149,-1.13610005379,1.24062550068,0.482350021601,0.729399979115,-0.446992367506,-0.329948991537,0.343000024557,0.211899995804,0.645249962807,-0.105095118284,0.271474540234,-0.908933341503,0.699308693409,0.0360464900732,0.370757639408,-0.081600189209,0.175267845392,-0.0266150832176,-0.350168049335,-0.103589713573,1.23090517521,-0.137272894382,0.170251309872,-0.746917068958,0.148920819163,-1.04201793671,0.0826977491379,-0.971729636192,0.49350002408,-0.143764674664,-1.82709717751,-0.625771343708,-0.191833376884,-0.543911874294,1.0313167572,-0.159678906202,-0.398310899734,0.99584031105,0.0741655379534,0.387237548828,0.389152437449,-0.390554487705,0.0,0.311300009489,-2.99316692352,0.321287244558,-0.674363672733,-0.253025233746,0.0310986340046,-0.142841279507,0.101756423712,0.280855566263,0.258250236511,-0.00188436359167,0.133499279618,0.795543074608,1.27733016014
3895,0.256545901299,-0.195077180862,-0.569975852966,-0.222800254822,0.219750016928,-0.454100012779,-1.46580004692,-0.0284500010312,1.00059998035,-0.959550023079,0.801299929619,-0.182294219732,-0.830538272858,-1.03203380108,0.134052842855,0.539425194263,0.150250002742,-0.216132059693,-0.44629740715,-1.73880004883,1.30865395069,-0.98303604126,-0.0286000072956,-0.0382000207901,0.353486478329,-0.483941525221,0.561600029469,-0.720399975777,-1.45179998875,1.41214990616,-0.486499965191,1.14640009403,-0.613250017166,1.7120000124,-0.407184839249,-0.16876731813,0.139449998736,0.501999974251,-0.329113304615,0.672899961472,0.079549998045,-1.17615008354,-0.257849991322,0.0342500023544,-0.591949999332,-0.907949984074,-0.0348999984562,0.17199999094,-0.513565659523,-0.542936623096,-0.0225000083447,-0.889191925526,-0.191249996424,-1.01370000839,0.434871375561,0.609558463097,0.337200015783,-0.784749984741,-0.777249991894,0.00292162597179,0.641798257828,-3.75436687469,-0.477890223265,-2.46393013,0.579105377197,-0.588182508945,0.0539722032845,-1.32935607433,-0.111447684467,-0.832650899887,0.228514552116,0.100189365447,-0.445534467697,-0.405765116215,-0.276520907879,-1.55084657669,0.0156066417694,-0.553549528122,1.01226663589,-0.586047828197,-2.78098869324,-0.993461370468,0.471666693687,-0.675609230995,-0.553761184216,-0.558246076107,-1.4115601778,-0.452649831772,1.10893940926,-0.445712506771,0.111429929733,-1.0496134758,0.0271868556738,0.63082909584,0.687499880791,-0.649371743202,0.445944964886,-0.0912076830864,0.407244086266,-1.61083245277,0.224108174443,-0.832622051239,0.0153164975345,-0.339926302433,-0.106971137226,-0.40025550127,0.400736570358
392,0.161201238632,0.280401736498,0.616592526436,0.599987506866,-0.631799995899,0.864099979401,0.595499992371,0.59810000658,0.0883999988437,-0.423849999905,0.102499991655,-0.458548933268,0.706964850426,-0.302366822958,0.749677181244,0.472732424736,-1.02974998951,0.097525626421,0.102387711406,0.0463999994099,0.225134417415,-0.222867175937,-0.749300003052,-0.28569996357,0.132630422711,0.00844466686249,-1.50615000725,-2.76970005035,-0.0728500187397,-1.16565001011,0.674499988556,-0.653850018978,0.335550010204,-1.50250005722,1.07143366337,-0.159002006054,0.352550029755,1.2688999176,0.228598803282,-1.95819997787,1.37790000439,0.198449999094,0.312849998474,-0.203950017691,-0.48734998703,0.641149997711,-0.0862500071526,-1.30745005608,-0.64337259531,0.297615796328,-0.291850030422,-1.70974063873,-0.342350006104,1.54780006409,-0.248181328177,-0.388475030661,1.35290002823,0.222499996424,0.501749992371,0.0457706972957,0.252500236034,-1.45043337345,-0.801857173443,-1.15117454529,-1.68331611156,-1.26037144661,-0.560419917107,-0.17423042655,-0.851225674152,-0.277578234673,-0.336339473724,-0.428540349007,-0.912631213665,-1.50578844547,-0.398935854435,-1.47995209694,-0.911969602108,1.60346412659,-1.12436676025,0.331115037203,1.47523057461,2.24945759773,1.16326665878,-0.919718623161,0.07102689147,-0.249322518706,2.32144403458,1.03935790062,0.475866407156,0.67246556282,-0.684813201427,-0.48668256402,0.46930462122,0.551755785942,-0.772000014782,-0.384594708681,0.862717270851,0.120842188597,1.33095633984,-0.2243090868,0.0754873156548,-0.556837260723,-0.382765114307,-0.134056925774,-1.26300466061,-0.237269580364,-0.29822537303
