rid,ERG011_VCAP_6H:BRD-K72539944-001-01-2:9.998,ERG011_VCAP_24H:BRD-K72539944-001-01-2:9.998,ERG017_VCAP_24H:BRD-K72539944:10,ERG017_VCAP_24H:BRD-K72539944:3.33,ERG017_VCAP_24H:BRD-K72539944:1.11,ERG017_VCAP_24H:BRD-K72539944:0.37
23,-0.540100038052,-0.912328660488,-0.286276936531,-0.980860292912,-0.975541234016,-0.625607192516
5641,-0.158650010824,-0.589143455029,0.608746647835,-0.081800095737,-0.326330453157,0.162275508046
8720,0.0450499951839,0.029216516763,0.812810301781,0.238245233893,-0.100933536887,0.357705295086
10782,-0.177850008011,-1.38023412228,-0.876271367073,0.431154936552,-0.149465382099,-0.158291101456
25932,1.2500500679,-3.94605088234,0.828048110008,-0.134722009301,-0.739177942276,-0.386384099722
3028,-0.316049993038,-0.0626000016928,-0.977288126945,0.0376273244619,0.811467766762,0.294415473938
6804,-0.732200026512,-0.0318921804428,2.57341217995,1.02385187149,-0.376863598824,-1.28235244751
890,-0.281599998474,-0.60265815258,-0.915039420128,0.798341155052,0.00326024368405,0.158663123846
6390,0.434350013733,-0.683255732059,-0.0694677829742,0.449434697628,0.450468957424,0.713643014431
4303,0.331599980593,-0.185076981783,1.11709535122,-0.139581382275,0.91116964817,0.39918833971
10953,-0.398699998856,-0.655382931232,-0.188685432076,0.292469888926,0.832458376884,0.415094554424
22889,0.734650015831,0.05314688012,0.184586405754,-1.08738207817,-0.0900994092226,0.473207294941
3098,-0.848900020123,-0.636431276798,-1.04495513439,0.235568553209,0.432065665722,-0.352155357599
11044,0.351850003004,1.04841804504,-0.855217337608,-1.21067023277,-0.92873698473,-0.783843755722
8985,-0.237450003624,0.300252705812,-0.391460090876,-0.28653511405,0.271990805864,0.169754728675
66008,-0.211050003767,-1.08603644371,-0.836752295494,-0.421182274818,-0.266331940889,-0.320450484753
9217,-0.0077000008896,-0.547806382179,0.351435422897,2.83528614044,0.107655227184,-1.1592912674
701,-0.0305500030518,0.714611172676,-0.981113672256,-1.52501094341,-1.46493601799,-1.14872932434
6182,-0.689300000668,-0.484997272491,-0.319359540939,0.658765673637,0.366937249899,-0.393261432648
4860,-0.184249997139,0.203662753105,-0.206471934915,0.768512487411,0.456889092922,0.460269868374
7398,0.443549990654,-0.300358682871,0.629739224911,0.502340614796,0.879551768303,0.669320583344
6117,0.418749988079,-0.599863231182,0.156965643167,0.769033789635,0.849738359451,0.908653378487
23588,-2.67879986763,0.0562570132315,0.721748590469,0.0763858854771,0.999385416508,0.400200009346
949,1.20130002499,0.128459692001,1.39442634583,1.17674815655,0.611398220062,-0.270128846169
7168,0.0410000085831,-0.438824981451,0.195650696754,0.0342747718096,-0.153077080846,-0.363761693239
9375,-0.068049967289,0.370338469744,0.764869809151,0.943110585213,0.362859368324,0.569542109966
4927,-0.625450015068,-1.11693716049,-1.22555863857,0.685645163059,0.925159931183,-0.8398655653
2523,0.245200008154,1.17886793613,-1.09088695049,-1.55561161041,-1.14026796818,-0.843282580376
58497,-0.188649997115,-0.776484549046,-0.0542835593224,-0.0601261854172,0.590597867966,0.197107598186
6856,0.667349994183,0.339291989803,0.545253634453,0.828643083572,-0.548265099525,-0.00829729437828
26036,-0.119050011039,-0.541826188564,1.06486260891,0.0184791684151,-0.0833742022514,0.544301867485
10206,1.14184999466,0.612397134304,-0.915106773376,-1.3651175499,-0.647111535072,-0.584029912949
25793,-0.184149995446,-0.578139901161,-0.89460080862,-0.0988123044372,-0.18901206553,-0.263987064362
55556,-0.0731999874115,-0.0890937298536,0.0226500630379,0.233644545078,0.689228653908,0.814351677895
3978,-0.0913000032306,-1.00994610786,-0.423306941986,1.2621319294,1.03762805462,-0.164451315999
10681,0.720849990845,0.376259297132,-0.586900472641,-0.582897543907,0.60132676363,-0.683364391327
3638,1.61605000496,1.39630508423,3.31318807602,1.27864265442,1.03174495697,0.805416584015
8349,-0.275250017643,-0.174323871732,-0.775961756706,-1.28770112991,-1.01143634319,-0.964422464371
6275,-0.887199997902,0.163836285472,-0.863932847977,-0.69465982914,-1.09879279137,-0.704603731632
3895,0.612699985504,1.1461237669,-0.3712657094,-0.441816926003,-0.727093219757,-0.503739058971
392,-0.564149975777,-0.879977881908,-0.433012664318,-1.24256277084,-0.0366328954697,-0.322767674923
9170,-0.274949967861,-0.399709135294,-0.634743511677,-0.530654907227,-0.248238652945,-0.862914443016
80347,-0.701200008392,-0.946768701077,0.151756495237,0.235005646944,0.761684536934,0.651101708412
23300,-0.0841500163078,0.427644520998,0.624538779259,0.367754459381,0.820337474346,0.862509131432
836,-0.496100008488,-0.790309727192,-0.665616095066,-0.370500773191,-0.55882370472,0.163230150938
11188,0.485000014305,-0.482640743256,0.636711359024,-0.196500778198,0.623897910118,0.379088968039
10898,-0.535149991512,-0.0116217294708,0.0686331391335,-0.431437671185,-0.158253282309,-1.12930679321
9276,0.0233999993652,-0.138798743486,-0.0167082846165,0.0362884402275,-0.905646383762,-0.258328974247
1647,0.289700001478,0.612873017788,-0.345772743225,-1.03385543823,-0.48609790206,-0.377164900303
10285,0.081149995327,-1.12023437023,-0.0552493929863,0.423150062561,0.334898799658,0.212294623256
23386,-0.3695499897,-0.741056501865,-1.0240238905,0.487632453442,0.628566503525,0.238996908069
3156,1.85175001621,1.38507139683,4.11451053619,-0.893238782883,-1.31779611111,0.10439479351
10237,-0.184000015259,-0.340817302465,0.437193542719,0.337439835072,0.57006251812,-0.176038265228
7077,-0.722300052643,0.944006323814,-1.38341069221,-1.3412528038,-0.652873158455,-1.09041941166
11157,-0.00299999862909,-0.146489739418,-0.784954369068,0.275723010302,0.5855717659,0.522422671318
22908,-0.0582499951124,-0.254448205233,0.517040789127,-0.0368378721178,0.469293415546,0.688247442245
10915,-0.303099989891,-0.546323537827,-0.474293470383,0.513556838036,-0.367536514997,-0.294186830521
9897,0.0614500045776,0.450350046158,-0.612528920174,-0.893756330013,-0.883411049843,-0.589129507542
1759,0.186849996448,-0.918099164963,0.463117241859,-0.110117450356,-0.338572800159,-0.63848733902
54541,0.359450012445,0.457901149988,0.843069791794,-0.603093326092,-0.188440933824,-0.458845555782
211,0.316349983215,0.0293061025441,0.0265097022057,-2.04833602905,-0.774385929108,-1.05949008465
5048,0.143200010061,-0.260208755732,-0.656034708023,-1.17385411263,-0.949014782906,-0.56216853857
84722,-0.160750031471,-0.498304158449,-2.44422197342,-0.665093958378,-0.434344440699,-1.17587661743
29890,-0.019750000909,0.107772894204,0.233040392399,0.132385998964,-0.781537294388,-0.638473391533
9868,0.0902500003576,-3.13077497482,0.296447247267,-0.247274637222,0.163751244545,0.437720000744
873,-0.0231500044465,-0.186646819115,0.0736337304115,0.404268056154,0.0401546657085,-0.0134627223015
5580,0.613550007343,-0.351418852806,0.22187229991,1.57374000549,0.612721979618,-0.873708963394
3725,0.32950001955,1.30785119534,-0.392112970352,-1.19725871086,-0.747339427471,-1.45585227013
23585,-0.397350013256,-0.545743703842,0.910803437233,0.223337709904,0.621270000935,0.712966740131
51097,0.909300029278,0.139156341553,0.823208987713,1.7674549818,-0.153824552894,0.0848222598433
1831,0.516600012779,0.12048381567,-0.179571822286,-0.443183392286,-0.92599260807,-0.170091345906
7020,-0.737300038338,-0.206935063004,-0.918084025383,-1.6560356617,-1.01284229755,-0.545242488384
55893,0.518700003624,1.50028443336,-1.27881503105,-0.512155413628,-0.818741321564,-0.527127683163
6944,0.389899998903,1.04796946049,-1.11706745625,-0.98047542572,-0.72307407856,-0.258246272802
22883,-0.542299985886,-0.6205047369,-0.275401443243,0.115673467517,0.882725954056,0.0447395890951
5601,-0.679149985313,-0.551751613617,-0.444977253675,-0.750568032265,-0.406463712454,-0.570771217346
10775,-0.127099990845,-0.1550655514,-0.1315536201,0.514858782291,-0.689347147942,0.242508202791
4780,-0.531599998474,-0.406715393066,-0.828327655792,-1.46646749973,-1.88360965252,-0.704058885574
10904,-0.419550001621,-0.690779447556,0.417448967695,0.421298056841,0.362574636936,0.237559497356
9917,-0.118249982595,-0.0425774008036,-0.377797365189,-0.832528889179,-1.34828543663,-0.488275498152
1399,0.0993500053883,0.792791843414,-0.873091816902,-1.29235517979,-0.588412761688,-0.0590732842684
24149,-0.706950008869,0.152387753129,0.0715808868408,-0.158401966095,0.254938960075,-0.132451921701
2222,1.50454998016,1.24993515015,4.21173906326,1.02775359154,0.443031847477,0.207484573126
10131,-0.455049991608,-0.374170809984,-2.32638978958,-1.74397182465,0.11081700027,0.332151502371
2958,-0.250250011683,-0.174539297819,-0.0124143511057,-0.208876222372,-1.15924429893,0.0694274157286
9650,0.147149994969,0.971471309662,-0.798194229603,-1.29231333733,-0.801897585392,-0.254054248333
7319,0.238900005817,-0.749152183533,0.103105902672,-0.456034421921,-0.865832328796,-0.237360820174
4817,0.132249996066,1.85406684875,-2.91739368439,-1.41512227058,-1.10749924183,-0.792342185974
9143,0.137249976397,-0.490844458342,-0.895781695843,3.31963658333,1.2069658041,-0.315692335367
10494,-0.628899991512,-0.794118821621,0.198623746634,0.142801657319,0.0633376389742,-0.188782379031
55324,0.347200006247,0.0789757221937,-0.218888163567,1.03197312355,0.701205909252,-0.103140801191
23149,-0.324000000954,2.56132793427,-0.670007109642,-0.982684791088,-0.827573060989,-0.681316316128
9943,0.170049995184,-0.514990031719,0.0537960082293,0.375837564468,0.104300864041,0.901006281376
6599,-0.26700001955,-0.481597602367,0.442008405924,0.695973038673,-0.773866534233,0.00512336194515
51031,-0.458250045776,-0.695996642113,-0.806964635849,0.525530695915,0.264085710049,0.329027473927
3566,-0.0797999948263,0.723584592342,-0.156154721975,-1.87233316898,-1.58882498741,-0.471071839333
3815,0.129149988294,0.468951076269,-0.530760526657,-0.960834920406,-0.917612075806,-0.425526589155
8624,0.349350005388,0.82191234827,-0.458623319864,-0.541200995445,-0.452230513096,-0.908818781376
27346,0.0888000130653,0.409282535315,1.14782476425,-0.0250873304904,0.931170701981,1.11079609394
10489,-0.127650022507,-0.317629277706,-0.615620613098,0.513936281204,-0.327507138252,-0.994435191154
26128,0.393799990416,-0.382324904203,-3.69652271271,0.308907032013,0.226410716772,1.10636901855
79921,0.968549966812,0.515629053116,0.331275761127,-0.349367380142,0.672831177711,0.421164065599
55746,-0.691750049591,1.26185488701,-1.21986222267,-0.427071928978,-0.571971893311,0.334739565849
23636,-0.0927499979734,-0.181163012981,0.467029035091,1.02103257179,0.763734102249,0.131983429193
10892,-0.348949998617,-0.529060482979,-0.238255649805,0.0227983891964,0.0246418491006,0.0794092863798
10652,0.119249999523,-0.713501214981,-0.942505598068,0.089419528842,1.10497999191,0.85826832056
11004,0.2513499856,-0.0531866215169,0.280166506767,1.45491230488,0.55733448267,0.726821959019
23530,-0.611100018024,-0.884357452393,0.964777171612,0.298348009586,-0.0963754653931,0.0392997786403
8826,0.291849970818,0.597543656826,-0.094910800457,-1.31835746765,-2.33784842491,-0.307265788317
3308,-0.316700011492,0.439676016569,-0.671879529953,-1.55808269978,-1.1618001461,-0.809356033802
7153,0.318100005388,0.0449075363576,0.272308915854,-0.4024720788,0.599441289902,0.878495156765
11041,0.204199999571,-0.198510959744,1.81493282318,1.22242200375,0.402681469917,-0.463318765163
6342,0.709749996662,0.0986219197512,0.432516545057,1.16493177414,-0.312872469425,0.217710822821
5883,-0.384450018406,-0.58576130867,0.169657871127,0.321131646633,0.707102298737,0.149859234691
10589,-0.595050036907,-0.589374780655,0.0123846307397,-0.00196000933647,1.05428779125,0.553367912769
5110,0.578049957752,-0.948578715324,0.490240722895,0.871734082699,0.760091543198,1.43307507038
4609,0.630999982357,0.643009483814,1.33896934986,0.854974031448,0.618274748325,0.0998203083873
5423,-0.662699997425,-0.988561332226,-0.112037628889,-0.778803825378,-0.0813108980656,0.341578781605
1070,-0.297199994326,0.433311522007,0.549016356468,0.340695023537,0.465500116348,1.09559512138
10051,0.180449992418,-0.98435074091,-0.803698301315,1.16083097458,0.716804504395,0.852177381516
6603,-0.478350013494,-0.458653986454,0.419986724854,1.71291279793,0.771191179752,-0.649568498135
9019,0.328200012445,0.121056221426,0.834192812443,0.965406298637,0.919222593307,0.650587916374
10969,0.1426499933,0.211988642812,0.0178447961807,0.741904616356,0.827760696411,0.934046983719
9797,0.450599998236,0.0029738266021,0.507796049118,0.971861004829,1.09980118275,0.589900672436
4043,0.0908999964595,-0.13052803278,-0.675327658653,-0.28282341361,0.336355566978,-0.0399373695254
9519,0.919400036335,0.714523077011,1.09550380707,-0.0401612520218,-0.201028779149,1.59982800484
8480,-0.163099989295,-0.715030670166,-0.469655901194,0.582706809044,1.08766007423,0.927117109299
983,0.000450000166893,-1.30261647701,-1.89465069771,0.903488516808,0.964926838875,0.637928009033
10559,-0.628499984741,-0.598930358887,-0.296417832375,-1.17529821396,-1.11328613758,-0.304795324802
8508,0.133750006557,-0.256776541471,0.585194826126,0.435668021441,0.835247755051,0.415976673365
9275,-0.176499992609,-0.595133066177,-0.145808950067,-0.117726743221,1.124740839,0.491387963295
8914,-0.0373999997973,-0.197693184018,-0.946087360382,0.160791099072,-0.270264238119,-0.0348455458879
54505,-0.251300007105,-0.260917246342,-0.045287758112,0.304280996323,-0.0215408951044,1.05682086945
6919,0.0468499958515,-0.844851076603,-0.935786724091,-0.883363127708,-0.465075343847,-0.903707504272
2274,1.17825007439,-0.439449936152,-0.736637413502,-0.515447020531,-0.0598337948322,-0.334692656994
2288,-0.228850007057,0.639797449112,-0.825706362724,-1.61831176281,-0.288553237915,-0.893014431
7994,-0.41835001111,-1.05844938755,0.141224682331,0.286268651485,0.897301733494,-0.465933978558
4216,0.0456999987364,-0.223796010017,0.276201933622,0.15802115202,1.07897377014,0.941389501095
7538,1.44005000591,0.384339988232,0.658344268799,-1.13632369041,-1.16004014015,-1.20772433281
3628,0.123850002885,-0.420034557581,0.00177327170968,0.132076784968,0.129833340645,0.256640076637
2037,0.168699994683,0.215911135077,-0.23444584012,0.353199601173,0.727658033371,1.1044934988
2771,0.0280999839306,-0.585411071777,-0.139149785042,0.407312840223,0.401399374008,0.142662882805
7264,-0.536150038242,-0.582320451736,0.398199290037,1.57410573959,0.845515370369,-0.752692580223
1786,0.0394499897957,0.570659399033,-0.831457793713,-0.906984806061,-0.138624191284,0.0563833713531
5873,-0.642949998379,0.0967120826244,-0.59282296896,-0.876838982105,-0.701715052128,-0.936943590641
780,0.264100015163,0.4640827775,0.103551238775,-0.622558653355,1.15392041206,-0.825472414494
9926,-0.935249984264,-1.21245920658,0.124925941229,-0.155256301165,0.424512624741,0.0839147940278
8446,-0.363400012255,0.304630100727,-1.17466402054,-1.91222858429,-1.47062718868,-0.889161705971
7159,0.50695002079,0.479880988598,-0.499848276377,-0.58161085844,-0.0608148425817,0.147637158632
1026,0.370450019836,-0.140645295382,0.108074881136,0.647707462311,0.0323496609926,0.263816148043
7082,1.01989996433,0.290023297071,0.579614877701,-0.570853352547,-0.498275309801,0.32062536478
10058,0.0267499834299,0.0778301209211,-0.306311130524,0.191380411386,0.719112336636,0.240190312266
10797,0.839599967003,-0.0802370458841,0.368922621012,0.183483287692,0.852802634239,0.795467495918
11230,0.094549998641,-0.35305327177,-0.24628277123,-0.0314878672361,0.749186396599,0.428219437599
30836,0.659500002861,-0.815355479717,-1.3299946785,-0.112018659711,0.218684628606,0.751758098602
27336,-0.32959997654,0.347265332937,-0.854734659195,-0.866539478302,-4.33464241028,-0.871275424957
9918,-0.547900021076,0.598854959011,-1.27465224266,-1.51668858528,-0.770415961742,-0.0965579301119
79073,-0.403100013733,-0.479763776064,-0.328089892864,0.13373477757,0.263912916183,0.573535561562
9688,-0.378499984741,-0.612642228603,-0.326451539993,0.407133609056,0.988319396973,0.286099076271
23659,0.258200019598,-0.0990242063999,0.140552818775,-0.292160093784,0.826239824295,-0.204969763756
8396,5.37755012512,4.5319018364,0.721139967442,0.765715420246,-0.29078105092,-0.0194874405861
23077,-0.363499999046,0.250335752964,-0.00126498937607,-0.141263216734,0.089559070766,0.339309543371
10857,0.0727999955416,0.0220356751233,0.313851237297,0.6580991745,-0.17226549983,0.421719610691
16,1.36605000496,1.04246175289,1.16071403027,-0.596260249615,-0.354747354984,-0.529696047306
2817,-0.559000015259,0.236974582076,-0.976364910603,-0.159112304449,-0.654763281345,-0.792821824551
60528,-0.748300015926,0.00652079097927,-0.820569396019,-1.19457733631,-0.175860345364,0.00530970096588
5359,-0.684499979019,0.065012358129,0.166251242161,-0.867026507854,-0.799338698387,-0.505602002144
1514,-0.0943000018597,-0.631669938564,1.19787704945,0.864502906799,0.971319317818,1.15807700157
1509,-0.100050002337,-1.02222335339,-1.51668286324,-0.492351442575,-0.695330262184,-1.4871134758
9181,-0.40830001235,-1.19069540501,0.15763604641,-0.111172527075,-0.240369066596,0.346349328756
3611,-0.0558499991894,-0.452028334141,0.709406554699,1.35928809643,0.481869608164,-0.249115794897
4783,-0.786549985409,0.150574564934,0.694556832314,0.586699724197,0.343181490898,0.921394407749
10123,0.120000004768,0.449050188065,-1.15946483612,-1.39426064491,-1.03253436089,-0.995967388153
8895,0.387350022793,0.819703519344,0.854540944099,0.626324117184,0.786290287971,0.782488465309
9805,0.621950030327,0.211062416434,-0.640195965767,-0.995073318481,-0.683212995529,-1.0120704174
4125,-0.987600028515,0.731045603752,0.585638582706,1.55100464821,0.631948173046,-0.590259552002
1635,1.20880007744,2.23730635643,-0.453592628241,0.250415682793,-0.357531785965,0.420205682516
4154,-0.0964000076056,-0.381574422121,0.478886216879,0.733231246471,0.351530611515,0.77868103981
26292,-0.884299993515,-0.644023239613,-0.353017032146,0.853505373001,0.906727313995,0.675557851791
5770,0.159899994731,0.17743909359,-0.865442037582,-1.19972574711,-0.45810213685,-0.748512983322
25874,-2.3626499176,-0.383140206337,-0.316496312618,0.256363093853,0.370066672564,0.707175135612
11319,-0.209349989891,-1.04645287991,0.424951910973,0.358188658953,-0.24187079072,0.402342766523
1153,0.371899992228,-0.750319302082,0.769863605499,-0.110807865858,0.819647729397,0.236381694674
11098,0.603900015354,0.00536932423711,0.566582083702,-0.231655687094,0.337439954281,0.348105251789
8974,2.15030002594,3.09834480286,0.0788066983223,-0.310492157936,-0.26075181365,-0.230096012354
533,0.2799000144,0.186226889491,0.533924043179,0.818524479866,0.919356703758,0.61661118269
823,-0.36265000701,0.218520715833,0.784364640713,-0.0845210328698,-0.255320370197,-0.449005067348
6812,0.361800014973,0.728779256344,1.31575000286,0.507750570774,0.778787493706,0.544252097607
3693,0.468599975109,0.388816297054,-0.258207440376,0.219802215695,-0.182396352291,0.66107660532
4891,-0.0982999950647,-1.2674973011,0.0954292267561,-0.796783208847,0.33736628294,0.590891301632
10954,-0.307799994946,-0.0835219472647,0.236434280872,2.09738636017,0.302502840757,0.68702429533
5909,-0.326499998569,-0.485242187977,0.38478577137,0.0827929824591,0.957311987877,0.434108585119
9221,-0.828950047493,-0.281341910362,0.00803585350513,0.376110553741,-0.608695328236,-0.00396749377251
847,0.0564999878407,0.907618641853,0.162387311459,-0.309342026711,0.0193561650813,-0.118909388781
11072,-0.443099975586,-0.684847831726,-0.403981029987,-0.75968927145,-0.435333132744,-0.0909999087453
10221,0.32594999671,0.432880610228,0.917593061924,0.530310690403,0.97324192524,0.388322234154
7158,-1.3069999218,-2.31081295013,-2.25917983055,-0.420908391476,-0.296612650156,0.364230573177
8678,0.309199988842,-0.111516915262,0.86819922924,0.491197139025,0.0439235270023,0.259430408478
11014,0.461149990559,-0.0430472679436,0.522384703159,0.545513749123,1.04295229912,0.969503760338
1994,0.639400005341,-0.135170459747,0.388127744198,1.41564202309,0.199724942446,-0.583328545094
3482,-0.478049993515,0.593357622623,-0.635892033577,-0.881966710091,0.0244274660945,-0.506624281406
25976,-0.969900012016,-0.465649396181,-0.306389033794,-0.816452264786,-0.654969274998,0.00194268673658
10491,0.920650005341,-0.480838835239,0.518236458302,0.44066169858,0.787517786026,0.467839717865
51053,0.67175000906,0.453562885523,-0.104339942336,0.0137637853622,0.323191732168,0.496228396893
9267,0.408349990845,-0.439005821943,-0.218688488007,-0.0355447381735,0.814942598343,1.10780692101
5547,0.122300006449,-0.395534485579,-0.49098020792,-0.425133496523,-0.499595940113,-0.432682901621
6597,0.25720000267,-0.139983385801,0.333164781332,0.498903006315,1.32374000549,0.725982308388
5836,0.394349992275,-0.494914591312,0.0313521623611,-0.844425678253,-0.67610758543,-0.53790974617
6118,0.107699990273,0.489661186934,-1.04092299938,-0.238868176937,0.0737426429987,-0.401032865047
2961,0.110500000417,-0.434729486704,-0.945571482182,-0.611190319061,0.14265422523,-0.74417746067
310,0.586199998856,0.0864469707012,0.872519731522,1.16574597359,0.976497352123,0.884293079376
7296,0.412649989128,-0.251444816589,1.11893415451,0.387066185474,0.352109074593,0.55382668972
1429,0.121849983931,-0.61500287056,-0.108306363225,0.112814188004,0.577258586884,0.0330946519971
2548,0.114399984479,0.240306317806,0.852587044239,1.6741669178,1.56055629253,1.03083705902
6499,-0.771399974823,-1.23093032837,-0.952336788177,-0.895719408989,-0.00472252070904,-0.297313809395
642,0.100049994886,-0.0811082869768,0.600694775581,1.71234369278,0.810257077217,1.69429659843
23076,0.553449988365,0.253306210041,0.437808096409,0.670521140099,0.287896871567,0.356340438128
10099,0.373800009489,-0.117120996118,-0.237189054489,0.908089280128,0.340056300163,0.819499492645
9817,-0.593600034714,-0.445639073849,0.0247433483601,-0.547826468945,0.550579786301,0.266305059195
9126,-0.364250004292,0.645223259926,-0.360996365547,0.574005186558,-0.121229112148,0.662138283253
3930,-0.227200001478,-1.23202419281,0.330915272236,0.965125322342,0.959957301617,1.23069572449
10450,-1.35720002651,-0.629284977913,-0.0361548513174,0.0586265325546,0.640845894814,-0.592375159264
54386,-0.0766000151634,-0.406999230385,0.0280509889126,-0.500499844551,0.585882306099,0.334458172321
664,0.278450012207,0.147699117661,0.807843446732,0.378798186779,0.944314956665,1.01558637619
596,0.340699970722,-0.672311604023,-0.381860822439,-0.911686062813,-0.594594657421,-0.206644892693
10180,-0.20624999702,-0.743395030499,-0.3613717556,-0.698130249977,-0.911643207073,-0.707204639912
1445,0.48115003109,-0.0861182063818,0.456469476223,0.841958761215,0.671701490879,-0.166037917137
230,1.3423500061,1.04450666904,2.91254377365,1.04274272919,-0.684920191765,-0.665869832039
9246,-0.00784999132156,0.49389949441,-0.250642240047,-1.31385469437,-0.655255973339,-0.73867893219
5092,0.140850007534,-0.455250352621,0.81335735321,1.0205643177,-0.287076532841,0.107602328062
23463,-0.333999991417,-0.532310307026,-0.148417145014,0.370761215687,0.947832107544,0.266689300537
10007,-0.404649972916,-0.0646083131433,0.0047912299633,0.464637488127,0.343215018511,0.042378038168
4925,0.317999988794,-0.416530549526,1.5040667057,-0.516439914703,-0.489569246769,-0.130785852671
6251,-0.402049958706,-0.737469136715,-0.180159449577,-0.736931741238,-0.711901187897,-0.564715921879
5782,0.293749988079,-0.494536966085,-0.0339441969991,-0.220771059394,0.229549854994,0.244776308537
5106,0.808150053024,1.31862401962,-0.262378454208,-0.968999385834,-0.908904731274,-0.911062777042
2673,-0.0643999874592,-0.180055677891,0.514304697514,0.161840826273,-0.284027218819,0.0231549590826
644,0.125750005245,-0.00550831668079,0.727754831314,-0.0925132036209,0.982409715652,1.04331564903
6284,0.120050005615,0.0627309828997,0.682161390781,0.499634355307,1.02510595322,0.410034358501
4605,-0.094549998641,-0.2906062603,-0.739328801632,0.230476677418,-0.512445151806,-0.481292486191
6810,0.51985001564,0.528573095798,-1.78166460991,-1.50236189365,-0.4565307796,-0.515998363495
54499,-0.390300005674,-0.696671128273,0.112714931369,0.0453393906355,0.639764368534,-0.441341400146
11007,-0.220950007439,0.219516277313,0.417440444231,1.52771782875,0.673249125481,-0.151096701622
1643,0.259950011969,-0.686178684235,-0.876402437687,0.906275391579,0.6414757967,0.529452204704
25805,0.0532999932766,-0.521130740643,-0.260531008244,-0.26137521863,-0.495827406645,-0.648126780987
3033,-0.2024500072,-0.373068809509,-0.135607361794,-0.071518689394,0.586365938187,0.403614640236
2745,-0.0115499943495,-0.0416065715253,0.138194352388,0.0868900641799,-0.338323771954,-0.118820160627
9961,0.0507500171661,-0.992826104164,-0.460852086544,-1.15776884556,-0.857423484325,-0.600155949593
3925,-0.632849991322,-1.84572768211,-0.791901409626,0.75478798151,0.372198402882,0.45986816287
2582,-0.293850004673,-0.115972086787,-1.32609510422,-0.321193933487,-0.307158946991,-0.122343927622
5792,0.281399965286,1.27015352249,-0.51315331459,-0.658483982086,-0.503357112408,-0.630164861679
5236,0.550999999046,-0.328355848789,-0.0663903653622,-0.394300013781,-0.412350475788,-0.570633351803
4016,0.581200003624,-0.20483148098,-0.178222596645,1.13809585571,0.624659657478,-0.349620997906
4651,-0.123300015926,-0.766704499722,-0.843042373657,-0.00457897782326,0.300857126713,0.285009086132
3988,0.919650018215,0.28130698204,2.50720405579,0.0530895665288,-0.374181091785,-0.00450978428125
26227,0.0973999798298,0.10128583014,0.723476529121,0.0287817567587,-0.132122993469,0.211007639766
7982,-0.388399988413,-0.0979317873716,1.55668520927,0.580363690853,-0.148870646954,0.363112449646
3551,0.713200032711,0.438751995564,0.400451242924,-0.835184812546,2.55680251122,-0.0640588402748
5108,-0.19889998436,-0.90500497818,0.356159687042,0.0786879435182,0.653948187828,0.0889498889446
8870,-0.321649998426,-0.31577822566,-1.20502579212,-0.882193982601,-0.610789895058,0.0148850232363
2195,-0.037850022316,0.0449647903442,0.762753546238,1.22733414173,0.797927439213,0.909328699112
8731,0.139499992132,-0.495637267828,0.477175146341,0.356122106314,1.11816763878,0.990572094917
1956,1.48995006084,-0.31272906065,-0.312992215157,-0.374229997396,-0.0934527516365,-0.413675934076
10276,-0.0371500104666,-0.459670007229,0.293090701103,0.8755620718,0.419266223907,0.0487165078521
1666,0.0652499943972,0.31348413229,0.697935760021,-0.271388292313,0.354668080807,-0.034846842289
4864,1.01929998398,0.528407275677,0.966632723808,0.618226408958,0.652181506157,0.245755121112
4232,-0.285899996758,-0.207227781415,-0.860156178474,-1.76962542534,-1.00401985645,-1.11982631683
5050,-0.0339499972761,-0.204371511936,0.574212670326,1.11282706261,0.0482921302319,0.274529755116
813,-0.23710000515,0.0667908191681,-1.32045614719,-0.0124069750309,0.90436321497,0.407296687365
3964,-0.0998000055552,-0.515895664692,-0.76130759716,-0.521760046482,-0.0619864091277,-0.418299436569
26020,-0.33679997921,-0.302226245403,0.681044638157,0.271606117487,0.313065201044,-0.396689623594
481,-0.452899992466,-0.750410974026,-1.63582086563,-0.359988331795,-0.232840389013,-0.303613126278
5019,0.237649992108,1.80262351036,-0.00365534424782,0.962095618248,0.887795746326,0.804527759552
291,0.287050008774,0.657073259354,0.702161431313,0.206996113062,0.898223936558,0.775059461594
10973,0.19960001111,-0.454840272665,-0.0663731247187,-1.49819409847,0.843181848526,1.35166692734
9697,-0.229950010777,0.56032627821,-1.13268435001,-0.248511403799,0.225717574358,-0.128123819828
5831,0.602699995041,0.0284734740853,0.730299949646,0.714476585388,0.991813361645,0.506815850735
8202,0.336699992418,-0.20893612504,-0.213597863913,-0.418498933315,0.690835118294,-0.646191835403
57804,-0.186900004745,-0.376859992743,-0.204571902752,0.892132997513,-0.0462948158383,-1.00625038147
5566,0.288499981165,0.767486155033,-0.669746637344,-0.272793650627,-1.35449457169,-1.05164790154
57149,-0.346450001001,-1.17548882961,-0.266484022141,0.369402945042,0.573682546616,0.552942633629
7416,-3.9716501236,-0.0409885942936,0.215301319957,-0.0458749979734,0.542447090149,1.95673155785
10174,-0.0708500146866,-0.733564317226,0.480880260468,0.457309782505,1.00015604496,0.940507829189
6676,0.273549973965,0.443450063467,-0.169172048569,0.944673061371,-0.327105522156,-0.231625989079
