rid,DOS025_VCAP_6H:BRD-K47551852-001-01-9:5.09,DOS025_VCAP_24H:BRD-K47551852-001-01-9:5.09,DOS047_A375_24H:BRD-K47551852-001-01-9:5.09,DOS047_A549_24H:BRD-K47551852-001-01-9:5.09,DOS047_HT29_24H:BRD-K47551852-001-01-9:5.09,DOS047_MCF7_24H:BRD-K47551852-001-01-9:5.09,DOS047_PC3_24H:BRD-K47551852-001-01-9:5.09,DOSBIO001_A375_24H:BRD-K47551852:10.1751,DOSBIO001_A549_24H:BRD-K47551852:10.1751,DOSBIO001_HT29_24H:BRD-K47551852:10.1751,DOSBIO001_MCF7_24H:BRD-K47551852:10.1751,DOSBIO001_PC3_24H:BRD-K47551852:10.1751,DOSBIO001_NEU_24H:BRD-K47551852:10.1751,DOSBIO001_NPC_24H:BRD-K47551852:10.1751,ERG015_PC3_24H:BRD-K47551852-001-01-9:10.1751,ERG015_PC3_6H:BRD-K47551852-001-01-9:10.1751,ERG015_VCAP_24H:BRD-K47551852-001-01-9:10.1751,ERG015_VCAP_6H:BRD-K47551852-001-01-9:10.1751
23512,0.46373385191,0.676932811737,0.980018019676,0.298224121332,0.043473944068,0.213730350137,-0.510761976242,0.731305599213,-0.818833827972,-0.409522235394,-0.37189501524,-0.119044587016,1.0733499527,0.578232824802,-0.464523047209,-1.62758350372,-0.412978887558,-0.318976104259
148022,-0.10021751374,0.0874076783657,0.697548449039,0.63933634758,1.50020062923,0.218285739422,-0.463445186615,-0.333280563354,-0.846881985664,-0.945912778378,-1.27580678463,0.769553184509,1.18040001392,0.0703930407763,0.568809449673,-0.757003903389,-0.436808019876,-0.866249024868
1906,-0.0600747913122,-0.796184778214,-0.644940018654,-0.956976413727,0.475146830082,-0.484553992748,0.741334199905,-1.30748796463,-2.23844265938,-0.433051019907,-0.926053881645,-1.04619264603,-0.00445002317429,0.164299726486,0.872953236103,0.402902245522,0.0829306542873,-0.0547982752323
8878,-0.504758894444,0.304883092642,1.12970626354,0.475414186716,0.297057896852,-0.101279854774,0.691231012344,1.33291125298,1.63443660736,2.29158163071,1.411886096,0.528636157513,0.000649988651276,-0.238923758268,0.139706447721,0.401265203953,0.127912819386,-0.685702800751
3091,-0.247702166438,0.250691205263,0.811321496964,0.120788060129,0.0381058752537,0.681693434715,-1.00175106525,0.24854709208,-1.27335989475,-0.842155456543,-1.38755989075,0.012223854661,0.151399999857,-1.12803864479,-0.269927322865,-0.201944440603,0.607018113136,-0.389373958111
5743,-0.6934030056,-0.117682382464,-0.201182410121,-0.139338493347,0.155407756567,-0.661651492119,-0.59881323576,-0.629831910133,-0.177861571312,-0.788125574589,-0.317755937576,0.192885786295,0.804250001907,0.0989521443844,-0.137649267912,-0.295424342155,1.6797645092,-0.307930201292
5321,0.119524791837,-0.751782894135,-0.416049867868,0.0149703919888,-0.257035464048,0.897881567478,0.31319797039,-0.757373332977,0.211026594043,0.0670694410801,-1.23486351967,0.45789372921,-1.57069993019,0.80807352066,0.18332490325,0.515053093433,0.455515444279,0.111040107906
4144,1.29792582989,-0.204618424177,0.38255906105,0.181785136461,0.733834326267,0.0237500965595,0.44318073988,0.133232071996,0.23477062583,-0.153327465057,-1.48487389088,-0.332703649998,-0.460900008678,-0.499750256538,-0.0620702505112,1.18998467922,-0.882994771004,0.982209682465
1981,0.289398193359,-0.750893294811,-0.514069437981,-1.64968121052,-1.09425938129,0.68174546957,-0.538306057453,-0.162726894021,-0.129702061415,0.550619184971,-0.51011890173,-0.566369652748,-1.29704999924,-0.815262436867,-0.0957697108388,0.956388413906,0.948123812675,0.07910785079
695,0.513979315758,0.210057154298,-0.80639642477,0.857646882534,-3.19222450256,-0.29706543684,-0.430333256721,0.063260525465,0.629768610001,0.943072259426,0.815834462643,0.796843409538,0.951499998569,0.000268548727036,1.06954097748,-0.0553828179836,0.335008144379,-0.256625264883
10398,0.263868242502,1.95637989044,0.740339040756,0.872110903263,-0.647578239441,0.128251895308,-0.0584900192916,-0.128666862845,-1.040828228,-0.45238929987,-0.685556352139,-1.23054862022,1.19749999046,-0.346036881208,-0.192161992192,0.160508558154,0.810370802879,-0.15994502604
5708,0.027777383104,-3.33153963089,-0.249164521694,-0.215439140797,-0.336170941591,-1.32527422905,-0.0353248678148,-0.444820761681,-1.03508400917,-0.470614165068,-1.69810271263,-0.603861629963,-0.926800012589,-0.714234828949,-0.169777244329,3.96667718887,-0.925087153912,-0.0314897075295
1213,0.0999139547348,-0.287802100182,-0.863856136799,-2.04616641998,0.156106173992,0.68897241354,0.166232928634,-0.585947453976,-0.80573362112,-1.61065232754,0.212205499411,-0.49083635211,-1.45034992695,-1.12798416615,-0.387705504894,-0.305232912302,0.226041540504,-0.021954536438
226,-0.0987684726715,-0.168144270778,0.211173579097,0.224227279425,0.812483489513,-0.5317299366,-0.655205845833,-1.01671159267,-1.35419332981,-0.964104294777,0.422127664089,0.73950356245,-1.04935002327,-0.662156522274,0.491734981537,1.05512332916,0.23573872447,-0.732773125172
6777,0.398051172495,0.313487946987,-0.0663603693247,1.21768677235,-1.04876291752,-0.321257144213,1.11710262299,0.620830416679,0.0458420589566,-0.0460357964039,0.279511749744,-1.53346550465,-1.46385002136,-0.962733745575,-0.563783764839,0.319321095943,0.535652041435,0.538867533207
2113,0.362552791834,-0.0502415299416,0.482505142689,-0.967504560947,-1.28445291519,0.53809595108,0.185133934021,-0.206578075886,-0.715488374233,-0.227676078677,1.66086602211,-0.162616491318,0.669600009918,0.0741276070476,0.145217448473,-0.354052186012,-0.685829401016,0.684119105339
3329,0.182749599218,-0.177418470383,0.0721255987883,-0.791446328163,-0.150874957442,-0.432416975498,-0.672268629074,-0.0479570031166,-1.09839367867,-0.716929912567,0.0896879732609,-0.331382751465,-1.67435002327,-0.99725997448,-0.0582121908665,-0.547059059143,1.04983139038,-0.298217386007
1050,-0.406836330891,0.61599612236,1.16882300377,0.813901185989,-0.812061846256,-0.631025195122,0.143080160022,0.867624759674,1.6725486517,1.21461093426,-0.0224663615227,-1.43133747578,0.322800010443,-0.133098751307,-1.45198810101,0.187878578901,-1.50798845291,0.259228855371
9491,-1.67977535725,-0.814316630363,0.741634070873,-0.221254214644,-0.396362394094,0.526910126209,0.243216633797,-0.834261775017,-1.23765182495,-0.18048363924,-0.717910528183,-0.513814508915,0.641649961472,0.594339191914,0.292382746935,1.48362159729,-0.719425320625,-0.383471876383
22926,-0.567766606808,-1.37602376938,-0.895703911781,1.22202718258,-1.91048359871,1.09576463699,-0.310685455799,0.181333690882,0.714686751366,0.246772617102,1.34434747696,0.192279875278,-0.578349947929,-1.113961339,-0.627337813377,1.17441320419,0.515827178955,0.849669694901
5899,-0.257215023041,0.21211245656,-0.562077283859,-0.233270540833,0.607775747776,-0.415898710489,-0.188232898712,-0.755546808243,0.453586667776,-1.56956648827,0.105617254972,-0.0244692116976,0.0243999958038,0.172486200929,-0.481063276529,1.11382544041,0.633437395096,-0.0478459447622
5467,0.29029494524,0.375082612038,0.457677930593,0.613503813744,0.49618434906,-0.872659087181,1.25917625427,-0.569481194019,-0.489485055208,0.356548160315,-0.779762148857,2.60993170738,0.292299985886,0.0882444083691,2.25024032593,1.57938075066,0.614928483963,0.766959309578
6774,0.279801666737,0.384124726057,1.1259380579,-0.422434449196,-0.486609905958,-0.358673840761,-1.09412896633,1.43907952309,-0.392837703228,-0.573998212814,-1.01598501205,-0.576602697372,-0.0988499820232,-0.599794209003,0.53511428833,0.296079218388,0.815747499466,0.884395837784
1788,0.2863727808,-0.570135116577,-0.245266333222,0.60281264782,-0.185525268316,0.407409667969,1.31054008007,-1.62666606903,-1.62402737141,-1.27976059914,0.064704850316,0.0195884164423,0.505050063133,0.328988999128,0.211436718702,0.761261761189,0.402408838272,0.169658780098
5921,1.25592160225,0.332787036896,0.618565142155,1.00295734406,-0.221453174949,-0.116836443543,-0.119351908565,-0.713712453842,-0.254243254662,-0.539791584015,-0.414385616779,1.52123498917,2.14199995995,0.224844634533,0.178829163313,-0.193646088243,-0.247276514769,0.625389873981
5721,0.396875828505,0.231444969773,0.920996665955,-0.0676036775112,-0.919671356678,-2.43251776695,-0.00874256342649,-3.09168195724,1.9586148262,0.721903562546,-0.917373180389,0.699960947037,0.411449998617,0.079831443727,-0.628784000874,-1.23065364361,-0.198963344097,0.839261949062
2263,-0.70868062973,-0.422911405563,0.284176260233,0.032917317003,-0.0945358425379,-0.147552981973,1.28687429428,-0.893188893795,0.174353837967,-0.0336753837764,-0.355509638786,0.113323651254,0.926049947739,1.12012338638,0.0178164318204,0.851954698563,0.384837955236,0.174012094736
808,-1.17513680458,0.0700793266296,-0.721320986748,-0.107506111264,-0.163586422801,0.597755670547,0.951456010342,-0.526486575603,-1.51642394066,-0.879376471043,-0.625319719315,-0.437588691711,0.616899967194,-0.629370570183,1.44856798649,1.19301438332,0.397357314825,0.0683998316526
30001,1.20702338219,0.185255736113,-1.11487185955,-0.494887113571,0.346852362156,0.267410546541,-0.0631767585874,0.728709995747,0.0660497248173,1.20362699032,0.762649774551,-0.453643977642,-0.472950011492,-1.16912746429,0.824383080006,0.559455692768,0.0735521614552,0.275637954473
348,0.293789118528,1.80845975876,-0.495296478271,0.253531903028,-2.33441329002,-0.000753104686737,-0.573521018028,-0.217807635665,-0.801706433296,0.173711627722,0.31892991066,0.283304899931,-0.201849997044,-0.0402887873352,0.230279684067,0.507866621017,1.94642603397,1.73382687569
30849,0.721193909645,-0.239132940769,-0.492317855358,-0.387384057045,-0.916642963886,0.322542637587,-0.489942878485,-0.285106837749,-0.49952968955,-1.27193760872,-0.690369009972,-0.105424508452,-0.845749974251,-1.14802062511,0.350544720888,-0.889780640602,0.436535805464,0.262584447861
1454,0.499810546637,-0.0964192003012,1.54230165482,-3.01960206032,-0.235217630863,-0.299790740013,0.323035091162,0.912547111511,-0.22566986084,-0.371718674898,-0.51410806179,0.788898944855,-0.640200018883,-0.445216089487,1.32939076424,2.8013381958,0.405181586742,0.947071254253
6500,0.260358393192,0.56502020359,-0.0661039501429,0.423311412334,0.136526525021,-0.762994110584,0.149969041348,-0.468623608351,-2.12932085991,-1.60182893276,0.7388215065,0.703673839569,0.743050038815,0.170308187604,0.397176146507,-1.31845068932,0.84754884243,0.853320002556
5627,-0.0175968706608,-0.0268380716443,0.444165587425,0.502662718296,2.05220627785,-0.472760260105,-0.708512187004,1.18182468414,2.38105964661,0.303038209677,0.808260321617,3.76030492783,0.369200021029,1.75642728806,-0.948862195015,-0.856651425362,-1.02218592167,-0.077554024756
5715,-0.597580730915,-0.180122539401,-1.01785898209,-1.62186932564,0.105043709278,-0.318444937468,-0.216204673052,-0.525001049042,-1.49426472187,-0.160937860608,0.595343470573,0.107629805803,-0.656949937344,-0.229388892651,-0.0151162445545,-1.52560508251,-0.832222700119,0.300507485867
4791,0.304269731045,-0.901539504528,0.530515015125,-0.412612020969,-0.777835428715,-0.205506578088,-0.311976611614,0.656550645828,-0.813181638718,-0.454211175442,-1.34762096405,0.778427064419,0.245350003242,0.112878359854,0.0535351522267,-0.0329032838345,-0.843162238598,-0.951073050499
56924,-0.67731153965,0.736562013626,0.327979266644,-2.56001639366,1.1511824131,0.016753770411,0.0609352067113,0.226226136088,0.415665119886,3.91480302811,-0.538133025169,1.25939035416,-0.684300005436,0.182264834642,0.279792070389,-0.823228955269,-0.291270375252,-0.74986821413
2690,-0.129945784807,-0.0125308781862,1.15753352642,-1.2691617012,0.73826622963,-0.279099017382,-0.1789239645,0.716615974903,-0.0842598155141,0.724517345428,0.260813236237,0.875024497509,0.0238499976695,0.46134313941,-1.43237829208,-0.788582086563,0.44024258852,-0.432646036148
1019,-0.729281306267,-0.311698526144,0.663593947887,-0.43444019556,0.775038540363,0.24838347733,0.578235864639,0.159109383821,0.848890721798,1.15076386929,0.832755565643,-1.03647065163,-0.655650019646,1.3148753643,-1.62548685074,-3.05216932297,0.0778440609574,0.264677196741
51422,0.841336369514,-0.0119962841272,-0.126799315214,-0.711774468422,-0.800872325897,0.211999297142,-0.146719247103,0.309820145369,1.80257463455,0.888983845711,0.524519205093,1.32669210434,0.0796999931335,-1.10736870766,0.0703440010548,0.737072467804,-0.337100565434,0.595529198647
5788,0.692362785339,0.533917367458,0.257748395205,0.00900346040726,-0.622781157494,1.26611423492,0.952924728394,-1.13621759415,-0.676968455315,-0.608927488327,-0.450930029154,0.649788379669,1.09984993935,0.933647096157,0.156597688794,0.942563831806,0.634753704071,-0.306667208672
6709,-0.0547014549375,0.253074854612,-1.53613686562,-1.00710141659,0.0557855069637,-0.169783905149,-2.11538672447,-1.10597395897,-0.507487177849,-0.581251084805,-0.676487445831,-0.156713917851,-0.513049960136,-1.10942769051,-0.574485838413,-1.21985173225,-1.05853629112,0.0866090357304
1277,-0.250406205654,2.66606831551,1.07474374771,-1.25121247768,0.0364509858191,-0.0698133558035,-1.42091405392,0.561093688011,0.32653605938,0.414822071791,0.494067311287,1.15000700951,-0.451499998569,-0.170066058636,0.329356491566,1.39891338348,-0.334642529488,0.345983415842
993,0.309905588627,0.484172940254,-1.44876539707e-05,-1.69820785522,0.897379636765,-1.05483806133,-0.776344656944,0.645194172859,-0.0616842657328,0.501907706261,-1.83508563042,-0.304696291685,-1.07605004311,-0.0761943906546,-0.924877583981,-0.682192385197,-0.689336180687,-0.614142775536
7157,0.404659688473,-0.167362123728,-0.127616688609,0.404482066631,-1.03483617306,-0.424182295799,-0.615572988987,1.69210910797,0.889121413231,-0.728048086166,1.5510225296,-0.302485048771,-0.672749996185,-1.0950858593,-0.0382921397686,0.616598010063,0.360133886337,0.166325479746
1958,1.1504445076,-0.102418467402,0.327323675156,-0.0887959301472,0.403722703457,-0.351513981819,0.282283604145,0.980152964592,-0.606886506081,2.10979700089,-0.547125518322,0.101362019777,0.818149983883,-1.08260118961,0.738854467869,-0.387067228556,0.254555463791,-0.0824927389622
4582,1.03133308887,-0.309230744839,0.264048278332,-2.54564094543,0.0513590574265,-0.358388960361,0.247487157583,0.73885679245,0.0374898910522,-0.537173509598,0.923658192158,0.536664962769,-0.328649997711,-0.085885822773,-0.276609271765,-0.973618745804,-0.489506840706,-0.209726065397
9212,0.819916129112,-0.9847047925,-0.42929059267,-1.99230790138,-1.10595691204,-0.916645169258,0.419162303209,-0.56894338131,-2.80935120583,-1.59569549561,-2.79606771469,-0.498118966818,0.239200010896,-0.671077430248,-0.213585570455,0.89239013195,-0.508748531342,-0.193429216743
8440,0.598736584187,0.260753244162,0.348119109869,-0.383572250605,-0.518465101719,0.0367639064789,-0.12669968605,0.756728053093,2.0932071209,1.20718228817,1.13461446762,0.486855506897,-1.56645011902,-0.830008387566,0.24809718132,-0.32925722003,-0.369488418102,-0.014746889472
6790,0.595358014107,0.903415203094,0.777415335178,-1.37897801399,-0.703229129314,-0.569675326347,-0.10727827251,-0.82731038332,-2.77343654633,-1.70382010937,-1.28830182552,0.169100821018,-0.27555000782,-1.01324367523,0.576756715775,0.151614069939,0.750642716885,-0.78160315752
8851,0.920107960701,-0.407717674971,0.0189892947674,0.329619109631,-0.438645333052,0.454706579447,-0.684305250645,0.260165959597,0.601744532585,0.326799303293,-0.60622304678,-0.135907530785,-0.351300001144,1.15524029732,-1.06110775471,0.672425150871,0.439847528934,0.723312079906
2534,-0.617277562618,0.437650561333,-0.950696587563,-2.80501532555,0.134510233998,-0.991090118885,-1.18471312523,0.261406868696,0.607653975487,0.604632556438,-0.313586890697,-0.683244109154,-1.12059998512,-0.867921829224,0.275222301483,-0.60121011734,0.0113821290433,-0.0765525102615
4893,-1.04825687408,1.16761827469,0.728497087955,0.328094691038,-0.716964006424,-0.111254826188,-0.185790359974,-0.828843951225,-2.15513467789,-1.06055569649,0.19333127141,-0.036878451705,0.628949999809,-1.00500035286,0.130722254515,1.08829879761,0.483027309179,0.31388643384
665,0.762946903706,0.628628253937,-0.115690156817,1.38560271263,0.307136595249,0.443292200565,1.42404603958,1.10430371761,1.30694496632,-0.583746790886,0.617874145508,2.86189198494,0.15340000391,1.43981218338,1.17445611954,-1.31431663036,-0.032271951437,-1.01953268051
4313,0.609967768192,-0.46601369977,-0.780509829521,0.465393602848,-0.402916043997,0.988028645515,1.31358861923,-1.81341552734,-1.21319425106,-0.568155407906,-1.34975361824,-0.998615682125,-0.327250033617,-1.06021809578,0.131654560566,1.04151618481,-0.294237911701,0.242263138294
1022,0.75016283989,-1.12457871437,1.52158129215,1.32032549381,0.440353751183,0.343805074692,0.0270715970546,0.383509516716,0.968620896339,1.2625156641,1.72809910774,0.937015652657,0.718249976635,0.46703645587,-0.0455072820187,-0.676122367382,-0.445893704891,-0.0950804948807
