rid,CPC003_HA1E_6H:BRD-A49765801-001-03-3:10,CPC003_HA1E_6H:BRD-K00824317-001-03-0:10,CPC003_HA1E_24H:BRD-A49765801-001-03-3:10,CPC003_HA1E_24H:BRD-K00824317-001-03-0:10,CPC003_HCC515_6H:BRD-A49765801-001-03-3:10,CPC003_HCC515_6H:BRD-K00824317-001-03-0:10,CPC003_HCC515_24H:BRD-A49765801-001-03-3:10,CPC003_HCC515_24H:BRD-K00824317-001-03-0:10,CPC003_PC3_6H:BRD-A49765801-001-03-3:10,CPC003_PC3_6H:BRD-K00824317-001-03-0:10,CPC003_PC3_24H:BRD-A49765801-001-03-3:10,CPC003_PC3_24H:BRD-K00824317-001-03-0:10,CPC003_VCAP_6H:BRD-A49765801-001-03-3:10,CPC003_VCAP_6H:BRD-K00824317-001-03-0:10,CPC003_VCAP_24H:BRD-A49765801-001-03-3:10,CPC003_VCAP_24H:BRD-K00824317-001-03-0:10,CPC015_A375_6H:BRD-A49765801-001-03-3:10,CPC015_A549_6H:BRD-A49765801-001-03-3:10,CPC015_A549_24H:BRD-A49765801-001-03-3:10,CPC015_ASC_24H:BRD-A49765801-001-03-3:10,CPC015_HEPG2_6H:BRD-A49765801-001-03-3:10,CPC015_HT29_6H:BRD-A49765801-001-03-3:10,CPC015_MCF7_6H:BRD-A49765801-001-03-3:10,CPC015_MCF7_24H:BRD-A49765801-001-03-3:10,CPC015_NPC_24H:BRD-A49765801-001-03-3:10,CPC015_PHH_24H:BRD-A49765801-001-03-3:10,CPC015_SKB_24H:BRD-A49765801-001-03-3:10,CPC018_A375_6H:BRD-K00824317-001-03-0:10,CPC018_A549_6H:BRD-K00824317-001-03-0:10,CPC018_A549_24H:BRD-K00824317-001-03-0:10,CPC018_ASC_24H:BRD-K00824317-001-03-0:10,CPC018_HEPG2_6H:BRD-K00824317-001-03-0:10,CPC018_HT29_6H:BRD-K00824317-001-03-0:10,CPC018_MCF7_6H:BRD-K00824317-001-03-0:10,CPC018_MCF7_24H:BRD-K00824317-001-03-0:10,CPC018_NPC_24H:BRD-K00824317-001-03-0:10,CPC018_PHH_24H:BRD-K00824317-001-03-0:10,CPC018_SKB_24H:BRD-K00824317-001-03-0:10
351,-0.0933499932289,0.597249984741,0.373779147863,-0.822039484978,0.663280785084,0.40271911025,0.515838980675,1.37765371799,-0.288897782564,-0.847840428352,-0.0886290892959,0.0142478495836,-0.634402036667,0.968535482883,0.337249994278,-0.580749988556,1.6775482893,0.560800015926,0.0128949210048,0.192025482655,-0.799250006676,0.335068941116,0.871610045433,-0.391296982765,0.0604355186224,-0.0842999964952,-0.00034999998752,-0.310120224953,-2.28827023506,-1.75325012207,-1.37956666946,-0.760917901993,-0.139916792512,-0.0636221393943,-0.651346206665,-0.488106280565,-0.157157227397,-0.261799991131
4846,0.309799998999,1.05634999275,-0.176149576902,1.07448530197,-0.381330370903,0.184443682432,-0.304956585169,-0.268173992634,-0.392370581627,-0.176177918911,-0.379350364208,-0.659153223038,1.32755351067,-0.290337920189,-1.03320002556,-0.495200008154,0.418839097023,-0.500849962234,-0.309285759926,0.476600825787,3.17110013962,-0.0931146070361,0.0217465534806,-0.217671528459,2.91437721252,0.950349926949,2.45064997673,-0.74656867981,0.455837309361,-0.184799998999,1.11186671257,2.21000933647,-0.234847426414,-0.63160264492,-0.295571863651,1.25468957424,-0.866114914417,0.543749988079
1452,-1.46695005894,-2.28224992752,-0.963223099709,-0.405107855797,-0.48025316,-0.452171802521,-0.168232157826,-0.103180222213,0.0182817280293,-1.53839886189,-2.25579237938,-0.545703351498,0.178324133158,-1.12200570107,0.261250019073,0.0477499961853,-0.998697519302,-0.369799971581,1.37977480888,0.669606506824,0.659649968147,0.708671331406,0.467405408621,0.345562905073,0.300098419189,0.846399962902,-0.229849994183,-0.20363047719,0.479179888964,0.313499987125,-0.240866690874,0.232530325651,0.293322741985,0.0641488283873,1.16229403019,0.0932862460613,-0.0372548364103,1.02464997768
4776,0.0621999949217,-0.148200005293,0.227959662676,-0.0450345873833,-0.965516865253,0.0127557367086,3.87081933022,0.213599026203,-0.310105532408,0.335471153259,-0.965787172318,-1.23484122753,0.354071378708,0.333919018507,-0.253300011158,-0.463649988174,0.837958574295,0.885399997234,-0.385288119316,1.49532353878,-0.665199995041,-0.0972303003073,0.140255853534,0.287408530712,1.40282297134,-0.525449991226,0.425349980593,-0.765453577042,-1.17777562141,-0.402049988508,-0.0503666996956,-0.761931240559,-0.880840957165,-0.572441518307,-0.212574228644,0.56940048933,-0.579234719276,-0.485900014639
6908,-0.56274998188,-0.347950011492,-0.652008652687,1.00259459019,2.29597783089,0.333356887102,0.450362980366,-0.100554138422,0.388961911201,-0.395699799061,0.436368554831,0.203192844987,-0.498846232891,-0.971357107162,0.2242000103,-0.430250018835,-1.27189183235,-0.54984998703,0.0183123350143,-0.501309037209,-0.390000015497,-0.145758554339,-1.21204149723,0.389674544334,0.863220274448,0.00575000047684,-0.646700024605,0.307910054922,1.28988957405,-0.396549999714,0.35070002079,-0.28778102994,0.616712093353,0.207167595625,0.924327433109,0.531074821949,0.0457919985056,0.394849985838
672,0.0755000039935,-0.774399995804,-0.694397449493,0.347776770592,0.258138895035,0.912323117256,-1.39030337334,-0.921539902687,1.12949669361,-2.31764817238,-0.0453505143523,-0.324368029833,-1.06587541103,-1.20941698551,0.386600017548,1.17184996605,0.286890804768,0.57950001955,-0.732806503773,0.45406511426,-0.851949989796,0.441839694977,0.652781844139,0.311481744051,0.279874652624,0.479999989271,1.22640001774,0.792546868324,0.735094070435,-1.52340006828,-0.453100025654,-0.327535182238,0.209307163954,0.514055371284,-0.155008643866,-0.802937448025,-0.0212059319019,0.815699994564
5710,-1.03079998493,-1.00919997692,-0.588910698891,-0.430217385292,-0.0838365852833,-0.68956643343,0.767186641693,0.395594954491,-0.00171419978142,0.613962650299,0.05299834162,-0.783784627914,0.784132480621,-1.1385229826,-0.475350022316,0.621350049973,-1.28980517387,-4.45350027084,1.17077839375,0.326728522778,-0.015399992466,-0.679073870182,-1.29264307022,-0.209481820464,1.51659202576,0.455650001764,0.336449980736,-0.274498790503,0.495614230633,0.598150014877,0.207666695118,0.454613447189,0.0936083048582,0.105887196958,-0.456989526749,0.427975296974,0.336766123772,0.960550010204
2115,-0.175499990582,0.992699980736,-0.114783965051,0.213387787342,-2.25108242035,-1.24155950546,-0.865802526474,-0.876303911209,0.494625478983,0.454347521067,-0.200732111931,-0.0770422369242,-0.442210435867,2.42948460579,0.488700002432,-0.262049973011,-0.513591170311,0.434800028801,-0.874172329903,-0.45953181386,1.4417001009,-0.0606477037072,0.0736074447632,0.344084262848,1.87052464485,0.413599997759,0.296249985695,-1.35103940964,-1.39041864872,-0.444900006056,-0.212099999189,0.410787850618,0.120760634542,0.793728709221,-0.442098140717,-0.823486328125,-0.0850162580609,0.8804500103
7015,-0.471399992704,1.32389998436,-0.00160737708211,-0.337961733341,-0.19171577692,0.528573393822,-0.434384226799,0.28490293026,-0.409088045359,-0.01023042202,-0.53699272871,-0.595513224602,0.108805626631,-0.147720232606,-0.192249983549,0.495449990034,1.15738320351,0.748800039291,-0.755576074123,1.33213913441,-0.213800013065,0.881260991096,1.38008713722,0.574939370155,0.149380177259,0.0391499996185,0.0909999608994,-0.728761553764,-0.297502875328,-1.27294993401,0.261766672134,-0.475458562374,-0.775543272495,0.270644009113,-0.616697311401,1.11249637604,-0.571018338203,-1.28165006638
8726,0.296000003815,-0.110499992967,0.810680091381,-0.475395560265,-0.895869076252,0.394706010818,0.688228607178,-0.371546089649,-0.237904295325,0.972124218941,0.325337350368,0.536489188671,-0.147512942553,-0.869534373283,0.359649986029,-0.509400010109,-0.610186874866,-0.292349994183,-1.34671640396,0.172029003501,-0.814900040627,-0.011784940958,-0.803778707981,0.214209094644,-0.47672817111,-0.813300013542,-0.189899995923,0.294807374477,0.934918820858,-2.08174991608,-0.108533337712,0.970479369164,0.0241670012474,0.735560178757,0.605238199234,-0.857437551022,-0.294502079487,0.289299994707
2185,-0.0427500009537,-0.0474500060081,0.848663806915,-0.377642571926,0.410896271467,1.28410434723,3.27808666229,3.5626912117,-0.439041763544,0.20056052506,-0.351750582457,-0.0420798026025,-0.100072771311,0.603972733021,1.11230003834,0.985949993134,0.764967620373,1.20794999599,0.146576821804,0.622030496597,-0.0417000055313,0.0640800073743,0.458853691816,0.132432147861,-0.271606653929,0.261050015688,-0.13330000639,-0.898553609848,-0.89640212059,0.929600000381,3.41490006447,-1.09938097,-0.636075377464,-0.317416608334,-0.426896929741,0.799072802067,-0.89876884222,-0.64794999361
3315,0.560050010681,2.00034999847,0.458709776402,1.00313234329,2.81074881554,3.06226706505,3.24208521843,2.58246278763,0.731725275517,1.11422514915,0.223648518324,0.863510847092,1.89776861668,0.421038925648,-0.606700003147,0.331850022078,-1.2616481781,0.502400040627,2.30922174454,0.470023989677,0.0282000005245,-0.857382535934,-0.438143789768,0.0457127690315,0.215564623475,0.304300010204,-0.0010000000475,0.7926248312,3.43916654587,3.90735006332,0.170333325863,0.991717040539,0.0911169201136,0.464438050985,0.481618851423,0.610064327717,0.274563133717,0.0
5289,0.266750007868,1.4279500246,0.398892253637,-1.05120623112,-1.20810651779,0.0158752053976,0.332936167717,-0.102882839739,0.0827128961682,-0.108809679747,0.306666314602,0.102381154895,-0.717670083046,-0.333724677563,-0.101799964905,-1.30220007896,-1.12705266476,0.9021499753,0.414436906576,-0.618184804916,-0.941500008106,-0.142866447568,0.612816929817,-0.0715906992555,0.53645581007,0.13504999876,-0.159550011158,-0.238542363048,-0.280057668686,0.798650026321,0.613433361053,0.266331762075,0.387574851513,0.714920043945,-0.00806739926338,-0.412393093109,-0.962848782539,1.21955001354
868,-0.201000005007,-0.0286500006914,-0.647824943066,-1.26552224159,-1.01620316505,-0.327342331409,1.30055117607,1.14914107323,-0.945271551609,0.404481232166,-1.21230971813,-0.858082771301,-0.298909425735,0.0346558392048,0.423099994659,-0.254550009966,0.20174588263,0.352400004864,0.366249024868,0.405023753643,2.1126999855,-0.35276773572,-0.39523383975,-0.464608848095,-0.28588783741,-0.990099966526,0.084599994123,0.353054791689,-0.376776486635,0.744849979877,-1.01713335514,0.229221746325,0.673757255077,-0.618008136749,-0.0608040355146,-2.22800064087,-0.0234201699495,0.149849995971
1677,-0.478900015354,0.448100030422,0.327867776155,-0.0137347877026,0.760166883469,1.27319288254,0.838546037674,1.16138577461,0.317080229521,-0.345524400473,-0.0860307961702,0.433572590351,-0.172372251749,0.157672673464,0.427150011063,-0.627300024033,1.02253210545,1.39695000648,0.000403344631195,0.100001275539,-0.0634500086308,0.815658926964,0.701690971851,0.494048327208,-0.0300647988915,0.26139998436,-0.114850014448,-0.245267018676,-0.886041998863,-0.026299983263,-0.510066688061,-0.356729894876,-0.512073397636,0.795165419579,0.290526688099,0.249479651451,-0.0719018429518,-0.794799983501
7043,-0.0725499987602,-1.16380000114,0.415527075529,-0.92696928978,-1.04490840435,-1.20541238785,0.917651832104,-1.01580119133,-0.780432343483,0.553100347519,-0.223883852363,0.260983973742,0.468454778194,-0.194364264607,0.508450031281,-0.232849985361,0.201926916838,0.381399989128,-0.0556308627129,1.22428572178,0.589250028133,-0.594593405724,-0.146480292082,0.672370195389,-0.0846903920174,-0.10965000838,0.190350025892,-0.802410125732,-0.50354886055,-0.163000002503,-0.279833316803,-0.428606569767,-0.469095617533,-0.198675662279,0.428836405277,1.10490465164,-0.875540316105,-0.974900007248
5613,-0.0644000023603,-0.34430000186,0.440636754036,-0.69017803669,0.0498948991299,-0.347682118416,0.28101298213,0.523546397686,-0.306594789028,-0.441950917244,-0.539315342903,-0.127658888698,-0.158905267715,-0.163478568196,0.0754999965429,-0.813249945641,1.52169537544,1.44235002995,0.0394183248281,0.933492660522,-0.481549978256,0.510370671749,0.774911522865,-0.734741866589,1.51575434208,0.0971000045538,-0.137099981308,-0.189196646214,0.607395529747,-0.830950021744,0.302566677332,-1.22899341583,-0.78124320507,0.198178857565,-1.38272511959,2.12714934349,-0.588067531586,0.147450000048
595,-0.656149983406,-1.74650001526,-1.00304055214,-0.610289335251,-0.268194168806,-0.755921721458,-1.31488525867,-0.748637914658,-0.21592964232,0.820273280144,0.19570928812,-0.877860546112,1.04510331154,-0.530729830265,1.09630000591,1.48185002804,0.142042160034,-0.14834998548,0.757041931152,0.567693471909,-0.701949954033,-0.177909582853,-0.321068376303,-0.0798043683171,0.453295767307,0.382600009441,1.09720003605,0.121545821428,1.25026893616,0.182950004935,-0.0221333354712,1.26277840137,-0.0539549700916,0.519765257835,0.86518406868,1.70262086391,0.330613106489,-0.0362499952316
4793,-0.0443499982357,3.3517999649,0.822896361351,0.591766297817,-0.487171471119,0.940449953079,0.543706655502,-0.00437721610069,-0.342335611582,-0.375349789858,-0.357362657785,0.34083840251,-0.200285375118,0.014806933701,0.091099999845,0.47729998827,-0.229672655463,-1.19679999352,0.505305469036,-0.611531257629,-1.41215002537,-0.0639105886221,0.298074662685,0.228420048952,0.179774031043,-0.621700048447,-0.240949988365,-0.545552313328,-0.124752141535,-0.202800005674,-0.470433354378,1.19862484932,0.353859454393,-0.334399700165,0.661357760429,1.56157743931,-0.0897336378694,-0.791499972343
2736,-0.403299987316,0.442650020123,-0.664231061935,-0.0645986497402,-1.43122684956,-0.414986252785,-2.65786027908,-1.48812961578,-0.625942349434,0.0584191679955,-0.389082968235,0.116663008928,0.204007953405,0.177552938461,0.666800022125,-0.265949994326,-0.0568911507726,-0.807150006294,0.204333752394,1.59113430977,-0.0715000033379,-0.572320044041,0.371025949717,-0.743127346039,-1.18240869045,0.891499996185,-0.533399999142,-0.676829397678,-0.522472143173,-0.189449995756,-0.283533334732,-1.26149177551,-0.585171818733,-0.792286098003,-0.061536885798,0.574338912964,-1.44954788685,-1.08369994164
5290,0.422749996185,0.487800002098,0.563604354858,-0.0511690452695,-1.5632443428,-0.820319592953,-1.11144208908,-0.18519115448,-1.23287570477,-0.31691968441,-1.04939806461,-0.674134373665,-0.488542199135,0.709324717522,0.549700021744,0.343250006437,1.21351408958,1.00460004807,-0.443071484566,0.645028233528,0.275200009346,0.233079850674,-0.253079593182,-0.658616781235,-0.0359929800034,-0.526099979877,-0.48685002327,-1.19541656971,-1.31592106819,0.25339999795,-0.12049999088,-0.695657074451,-0.307269304991,-0.727076649666,-0.813765287399,0.0233722813427,-0.715883493423,-0.719500005245
6194,0.0,-0.00034999998752,-0.173841968179,0.000430666666944,0.0214750431478,0.0241716261953,0.0,0.0,-0.127037540078,-0.19954366982,-0.200445622206,0.000449687242508,-1.50916278362,-0.102936767042,0.0,0.165600001812,0.0,-0.00034999998752,0.376433134079,0.0,-0.00034999998752,0.0954734236002,-0.25481787324,-0.231445640326,-0.000117618255899,0.00034999998752,-0.000650000059977,-0.00227036839351,0.000282799068373,-0.532350003719,0.0,0.509194433689,0.261830985546,-0.495016634464,0.267802774906,5.38273307029e-05,0.000560563988984,0.000699999975041
1676,0.305500000715,-1.36290001869,0.337010085583,-1.5480492115,-0.556985199451,-0.962426245213,0.0157968103886,0.299225121737,-0.419928431511,-0.298928469419,-0.228485152125,-0.789200186729,0.539156317711,-0.207996547222,0.152700006962,-0.239049986005,0.419297516346,0.116549991071,-0.0647426247597,0.789839029312,0.24669995904,0.17270077765,0.342435896397,-0.0483335033059,-0.250262141228,-0.801599979401,0.200250029564,-1.01085531712,-1.37997984886,-0.865399956703,0.0495333373547,-0.936043679714,-0.670403718948,-0.537501990795,0.0629271566868,0.467805802822,-0.478400319815,-0.143300011754
23512,-1.72775006294,-1.20720005035,0.248908013105,0.0844317823648,-1.81279540062,-2.26130628586,-1.16553401947,-0.974622249603,-0.250050008297,-0.776174783707,-0.335174530745,-0.40714725852,-0.352979451418,-0.285333812237,0.699400007725,0.40285000205,-0.214122831821,-1.05585002899,-1.1090567112,-0.485242933035,-0.122100010514,0.357131808996,0.562611043453,-0.0185804180801,0.642232716084,-0.201600015163,0.404049992561,0.560091912746,-1.28764045238,-3.01460003853,-0.293566673994,-0.900053977966,0.909749984741,0.0592217072845,-0.611602723598,0.400140196085,-0.229991331697,-0.0733000040054
148022,0.693149983883,0.108300000429,0.601788580418,0.290156215429,-0.331574171782,-0.08776037395,0.527294993401,0.273456990719,-0.470813333988,0.221966028214,-0.169277861714,-0.176512852311,0.551627218723,-0.517593502998,1.0883500576,0.100249990821,-0.934715509415,1.44219994545,0.610212504864,-0.19174811244,-1.4795498848,0.00622111186385,-1.00340282917,-0.251704663038,0.157352477312,-0.174099981785,0.162750005722,-0.830138206482,0.495988875628,-0.21250000596,-0.329966664314,0.40860581398,-0.0734007656574,0.193062230945,0.00160545110703,1.0660084486,0.426164925098,0.255199968815
1906,0.243700012565,-1.02625000477,-0.225613772869,-0.155383199453,-0.010165669024,-0.426919698715,-0.513498365879,-0.509847819805,-0.850775301456,-0.155164554715,-0.562355160713,-0.383447259665,-0.522382080555,-1.25519728661,-0.54390001297,-1.27454996109,0.639308154583,-0.357099980116,-0.540712475777,-1.54088246822,-0.14904999733,0.0671994835138,0.116532720625,0.239251092076,-0.8217420578,0.876100003719,0.0620499849319,-1.19851303101,-0.0384462475777,-7.48274993896,-0.0876666754484,-2.58695554733,-0.713108658791,-1.13326299191,-1.2085416317,0.566208124161,-0.352314144373,-0.656699955463
8878,-1.1153999567,-0.716050028801,-1.09389746189,-0.602188825607,-4.20001173019,-4.87180519104,-3.63019061089,-3.43510437012,-0.712454319,-0.382866322994,-0.577208697796,-0.787962138653,0.0411380529404,-0.686921358109,-0.626699984074,0.297949999571,-1.47693777084,-7.37724971771,-2.24431848526,-1.79027342796,-2.37835001945,-0.0649450793862,-1.16661119461,-1.09711420536,0.447483688593,0.00130000000354,0.23449999094,-0.0227473527193,-1.81607031822,-4.01270008087,-0.360300004482,-0.191564381123,0.442275226116,-0.253220558167,1.07842195034,0.356693506241,0.00224322872236,0.0496999919415
