rid,RAD001_A549_6H:BRD-K83896451-001-02-6:10,RAD001_A549_6H:BRD-K83896451-001-02-6:3.3333,RAD001_A549_6H:BRD-K83896451-001-02-6:1.1111,RAD001_A549_6H:BRD-K83896451-001-02-6:0.3704,RAD001_A549_6H:BRD-K83896451-001-02-6:0.1235,RAD001_A549_6H:BRD-K83896451-001-02-6:0.0412,RAD001_A549_6H:BRD-K83896451-001-02-6:0.0137,RAD001_A549_6H:BRD-K83896451-001-02-6:0.0046,RAD001_A549_6H:BRD-K83896451-001-02-6:0.0015,RAD001_HCC515_6H:BRD-K83896451-001-02-6:10,RAD001_HCC515_6H:BRD-K83896451-001-02-6:3.3333,RAD001_HCC515_6H:BRD-K83896451-001-02-6:1.1111,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.3704,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.1235,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.0412,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.0137,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.0046,RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.0015,RAD001_MCF7_6H:BRD-K83896451-001-02-6:10,RAD001_MCF7_6H:BRD-K83896451-001-02-6:3.3333,RAD001_MCF7_6H:BRD-K83896451-001-02-6:1.1111,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.3704,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.1235,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.0412,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.0137,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.0046,RAD001_MCF7_6H:BRD-K83896451-001-02-6:0.0015,RAD001_MCF7_24H:BRD-K83896451-001-02-6:10,RAD001_MCF7_24H:BRD-K83896451-001-02-6:3.3333,RAD001_MCF7_24H:BRD-K83896451-001-02-6:1.1111,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.3704,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.1235,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.0412,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.0137,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.0046,RAD001_MCF7_24H:BRD-K83896451-001-02-6:0.0015,RAD001_PC3_6H:BRD-K83896451-001-02-6:10,RAD001_PC3_6H:BRD-K83896451-001-02-6:3.3333,RAD001_PC3_6H:BRD-K83896451-001-02-6:1.1111,RAD001_PC3_6H:BRD-K83896451-001-02-6:0.3704,RAD001_PC3_6H:BRD-K83896451-001-02-6:0.1235,RAD001_PC3_6H:BRD-K83896451-001-02-6:0.0137,RAD001_PC3_6H:BRD-K83896451-001-02-6:0.0046,RAD001_PC3_6H:BRD-K83896451-001-02-6:0.0015,RAD001_PC3_24H:BRD-K83896451-001-02-6:10,RAD001_PC3_24H:BRD-K83896451-001-02-6:3.3333,RAD001_PC3_24H:BRD-K83896451-001-02-6:1.1111,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.3704,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.1235,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.0412,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.0137,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.0046,RAD001_PC3_24H:BRD-K83896451-001-02-6:0.0015
5054,-0.969669818878,0.389377176762,1.14418816566,0.841096997261,-0.144246011972,0.272522956133,0.879923224449,1.07543194294,-0.670768201351,0.426454246044,0.678406834602,-0.620764017105,0.966761946678,-1.547539711,-0.29359999299,0.378600001335,0.318100005388,0.402312994003,0.505649983883,1.41639995575,-0.594900012016,0.0927000045776,0.388000011444,-0.602750003338,0.281149983406,0.506049990654,1.88240003586,-0.93900001049,-0.509199976921,0.534399986267,-0.667100012302,1.03859996796,1.12460005283,1.44869995117,-0.85119998455,-0.667100012302,0.175050005317,-0.53820002079,-0.429849982262,0.27270001173,0.475499987602,0.320149987936,0.273099988699,0.638400018215,0.426699995995,0.399699985981,-2.04040002823,-0.0590999983251,0.221499994397,0.575100004673,0.340499997139,0.37650001049,0.00460000010207
3108,2.3857614994,1.82678747177,-0.932726740837,-1.4952917099,0.078381344676,1.08436465263,0.0650039464235,0.29797577858,-0.590188026428,1.25011694431,-0.0760388970375,-1.16406846046,-1.79146027565,-0.0513840317726,0.53696668148,0.013566672802,-0.65280008316,-0.157140046358,-0.164900004864,-0.218400001526,0.868250012398,-1.08555006981,0.197799995542,-1.60240006447,0.16914999485,-0.143799990416,-0.00959998369217,0.855899989605,-0.244100004435,1.53960001469,-0.599399983883,0.132799997926,0.0,1.91110002995,-0.599399983883,0.0,0.493899971247,1.7310500145,1.02135002613,-0.736050009727,-0.188450008631,0.107200026512,-1.50919997692,-0.609449982643,0.118000000715,1.21500003338,1.15199995041,0.739099979401,1.97130000591,2.52099990845,0.8125,-0.826200008392,-0.952600002289
1950,-1.19717097282,-0.548379898071,-0.740897417068,-0.606930911541,-0.24078938365,-0.94116216898,-0.471294701099,-0.984877049923,0.385773658752,0.262957215309,1.33344733715,-0.563118159771,0.899639964104,-0.386694610119,-0.343199968338,-0.142433345318,-0.0884333252907,0.597439587116,-0.438450008631,0.393099993467,-1.00695002079,-0.562200009823,-0.300449997187,-0.635849952698,-0.793449997902,-1.33905005455,0.348300009966,-0.45039999485,-0.184900000691,-0.554899990559,-0.867200016975,-1.29330003262,-0.282999992371,0.110799998045,-0.700900018215,0.0,0.510450005531,-0.350050002337,0.295650005341,-1.08794999123,0.0915500000119,-1.24779999256,-0.22444999218,0.142849996686,-1.1153999567,0.302500009537,-0.777100026608,1.00020003319,0.336800009012,-0.387800008059,1.39189994335,1.19459998608,2.7920999527
351,-0.612604916096,-0.764616787434,-1.15909612179,-0.875856876373,-0.580711245537,-0.177959442139,-0.697365224361,-1.01681017876,-0.0505014359951,-0.384272456169,-0.197325438261,0.409561663866,0.298574149609,0.17791774869,0.723000049591,-0.0645333528519,0.175500005484,0.127406150103,-0.535400032997,-0.724849998951,-0.909550011158,-0.97444999218,-0.304849982262,-0.0944999977946,-0.164649993181,-0.378499984741,0.0,0.409700006247,-1.95720005035,-2.0297999382,-2.24760007858,-1.75829994678,-0.674499988556,-0.674499988556,-0.319299995899,0.848200023174,-1.19385004044,-0.78225004673,-0.72034996748,-0.533649981022,-5.58475017548,-0.408199995756,-1.01830005646,-0.560450017452,-0.809000015259,-0.682200014591,-0.410199999809,-0.154699996114,0.0,0.926299989223,-0.504400014877,-0.322499990463,-0.154699996114
4846,-0.0978571474552,-0.851381540298,-0.342478871346,-0.0612410455942,0.0655264854431,-0.308897197247,-0.028086014092,0.492497593164,0.0550827980042,-1.52005839348,0.0102179646492,0.383940219879,0.240299344063,-0.93519204855,-0.901966691017,-0.518700003624,0.0842666625977,-0.409027665854,-0.313600003719,-1.20560002327,-0.922800004482,0.776399970055,-0.204699993134,-0.764050006866,0.0358999967575,-0.647049963474,-1.22640001774,-2.44889998436,2.67869997025,1.34479999542,-0.780200004578,0.763199985027,1.44959998131,1.28009998798,1.91270005703,-0.361099988222,-0.112299978733,0.0624000132084,0.715700030327,-0.787000060081,2.86049985886,-0.195550009608,-0.924199998379,0.0799000114202,-0.633499979973,0.40110000968,-0.909399986267,0.995400011539,0.246099993587,-0.633499979973,1.12679994106,-0.357899993658,10.0
1452,-0.545652866364,0.212335318327,-1.39348709583,0.258954107761,-1.31277859211,0.253603100777,-0.789005041122,0.117972403765,0.130402296782,0.134869515896,0.772315680981,-0.125939339399,-1.40842056274,-1.07083177567,-0.243366658688,0.177266672254,-0.856366634369,0.619186520576,0.858099997044,-0.347649991512,0.89929997921,-0.233500033617,0.0368000119925,-0.383599996567,0.469449996948,0.418249994516,-1.40160000324,0.584399998188,0.349400013685,0.887000024319,2.51749992371,-1.5109000206,1.64579999447,-3.37039995193,-1.9607000351,-0.205400004983,0.767549991608,-0.172349989414,-0.128900006413,-0.105950027704,-0.709899961948,-1.27934992313,0.803699970245,0.180150002241,-1.12329995632,0.759299993515,-0.186299994588,-0.342200011015,0.44010001421,1.04980003834,-0.841899991035,0.377700001001,0.462199985981
4776,-0.35034930706,1.3465205431,0.564186632633,0.0535710155964,1.10067474842,-0.395575135946,1.00092303753,-0.216981738806,2.83646011353,0.569606781006,2.41715168953,0.409317880869,1.99552106857,-0.372873395681,-0.6617000103,0.623800039291,0.0145333111286,2.5363035202,0.453749984503,0.689249992371,-0.318399995565,0.0149999856949,0.434750020504,-0.149450004101,0.267899990082,-0.157600015402,1.60954999924,-0.486099988222,0.358500003815,-0.358399987221,-1.11619997025,-2.29290008545,-1.11619997025,2.67930006981,0.330099999905,2.29010009766,-0.280600011349,-0.0542499423027,-0.206349998713,-0.364650011063,0.788750052452,0.383700013161,0.0514500029385,1.52049994469,-0.904200017452,0.75569999218,-0.610499978065,1.38489997387,-1.12600004673,-1.14979994297,3.25370001793,1.06780004501,4.49840021133
6908,0.426738679409,0.0871989801526,0.178241118789,-0.744253516197,-0.898392677307,0.159794598818,-1.0014705658,-0.970424950123,-1.48925483227,-0.426372438669,-1.17153835297,-0.761419653893,-0.509030044079,-0.577310085297,-0.767633378506,-0.774199962616,-1.02063333988,-1.38263106346,-1.25660002232,-0.517549991608,1.97590005398,0.863499999046,-0.73784995079,0.458349972963,-0.293749988079,0.296749979258,-1.60715007782,1.38349997997,-0.49169999361,0.451799988747,3.59750008583,1.31630003452,1.11210000515,1.17480003834,-0.0719000026584,-0.49169999361,-0.0269500017166,-0.701750040054,-0.231900006533,0.233750000596,0.178200006485,0.532549977303,-0.0485499985516,-1.16799998283,0.191899999976,-0.21099999547,0.660199999809,-1.43120002747,1.20869994164,0.305599987507,-0.873700022697,0.608399987221,-0.833999991417
672,-0.496791750193,0.379770964384,1.18204820156,0.271661877632,-0.671463489532,-0.627810657024,-0.269348561764,-0.153832554817,0.777643203735,-0.235700830817,0.552387356758,-0.0589168816805,0.430583000183,0.214232265949,0.549700021744,-0.0335666835308,0.153899997473,0.309161782265,-1.00065004826,0.571699976921,0.348549991846,0.180449992418,0.170300006866,-0.230549991131,-0.448150038719,-0.183600008488,0.22855001688,0.311699986458,0.539499998093,-0.282000005245,0.334600001574,-0.980099976063,0.527100026608,0.285899996758,-0.174700006843,-1.01129996777,1.16554999352,0.570399999619,-0.254449993372,-0.144299998879,0.319199979305,-0.0802000015974,0.715849995613,0.217050001025,-0.127700001001,-1.33410000801,1.71930003166,-0.218899995089,-0.554799973965,-0.990899980068,0.546000003815,2.21510004997,-0.358300000429
5710,-0.792963981628,-0.670794725418,0.47700548172,-0.745948910713,-0.341154515743,-0.862484753132,0.264786660671,1.06588339806,-0.981908082962,0.951469123363,-0.992166101933,-0.987531661987,-1.57304358482,-0.232850819826,-1.33459997177,0.357000052929,0.0600333511829,-0.475950360298,-1.01734995842,-1.40694999695,0.574450016022,-0.179049983621,-0.112000003457,0.820349991322,1.79364991188,0.485800027847,-0.0724999904633,2.3859000206,1.32309997082,0.184400007129,0.25339999795,-0.224500000477,0.341500014067,-0.805400013924,1.28489995003,-0.322899997234,-1.65044999123,-0.343650013208,-0.622850060463,0.047300003469,0.228749990463,0.937299966812,0.0313000008464,0.244800001383,-1.58720004559,-0.880200028419,0.532700002193,-0.838699996471,-0.121500000358,-0.566399991512,-2.0732998848,0.12690000236,-2.02419996262
2115,0.297915518284,-0.65193271637,0.776351809502,-0.864029943943,0.357490688562,0.236848294735,-0.0252085924149,-0.539702951908,-0.605267703533,-0.699741899967,0.382985055447,-0.278956413269,-0.081676363945,0.747441530228,0.260900020599,0.355833351612,0.365666687489,0.167091071606,0.155500024557,1.18225002289,-0.797349989414,-0.770699977875,-0.475799977779,-0.1793500036,-0.153449997306,-0.423700004816,0.425350010395,0.308699995279,-0.210800006986,-1.10959994793,-1.10959994793,-1.23870003223,-0.674499988556,0.510599970818,0.213799998164,0.187600001693,0.0267999991775,-0.234400004148,0.0552000030875,0.800149977207,-0.420599967241,-0.983500003815,-0.497049987316,-0.534900009632,-0.0399000011384,0.816399991512,0.11400000006,1.02079999447,0.0,1.3696000576,-0.165099993348,0.841199994087,0.128299996257
7015,-1.07203960419,0.679700255394,-0.649251699448,-0.986861824989,0.510401010513,-0.16538245976,-0.110266968608,-0.340517044067,0.0622173734009,0.0655815601349,1.17162394524,-0.574290454388,0.0803904831409,1.39555716515,-0.415066659451,-0.260066658258,-0.627733409405,1.55507421494,0.135200023651,-0.875100016594,-1.4756000042,-0.576750040054,-0.195600003004,-1.26835000515,-1.11190009117,-0.638050019741,0.789900004864,0.0103000001982,-1.05999994278,-1.84259998798,-1.62150001526,-1.4034999609,-1.03250002861,0.423200011253,-0.465999990702,0.361299991608,-1.50554990768,-0.879799962044,-0.328750014305,-0.429449975491,-0.158849999309,-0.985599994659,-1.11255002022,0.0390499979258,-0.197899997234,0.00730000017211,-0.859600007534,1.40620005131,-1.27760004997,-1.00160002708,2.66610002518,0.794300019741,1.76719999313
8726,0.319618791342,0.952035486698,-0.103165864944,1.0593611002,-0.171247601509,0.265991687775,1.05513525009,0.499147772789,0.404131531715,0.401769578457,0.533254623413,1.05646777153,1.05794656277,0.201044872403,0.383333355188,0.917133390903,0.109466671944,0.687059164047,0.753800034523,4.79189968109,-0.304700016975,1.78150010109,0.207850009203,2.15210008621,1.22990000248,0.527400016785,-0.365999996662,0.775900006294,0.722599983215,5.03299999237,1.23880004883,-1.33850002289,-0.070000000298,-0.522599995136,-0.110200002789,-0.110200002789,0.753549993038,-0.266649991274,0.13884998858,0.227399989963,1.17595005035,1.13370001316,0.76599997282,-0.29595002532,1.73619997501,0.99849998951,0.691399991512,-0.516499996185,-0.493099987507,0.230900004506,0.30910000205,-0.350800007582,0.970200002193
2185,-1.41200900078,0.436139047146,0.0172088518739,-0.995936393738,0.67262840271,-0.510818302631,0.186641618609,-0.778814911842,2.19351005554,-0.0993060916662,0.353885054588,0.0939239412546,2.06135487556,0.176997333765,-0.671233355999,0.0584999918938,-0.369800031185,1.68011820316,0.701449930668,-0.184649989009,-0.587199985981,-0.0155000090599,0.233950003982,-0.577849984169,0.428049981594,-0.484950006008,1.00994992256,-0.939100027084,-0.307099997997,-1.14800000191,-1.18130004406,-1.28559994698,-0.490599989891,2.60660004616,-0.702799975872,1.53519999981,-0.920399963856,0.183750003576,-0.223350003362,-1.45840001106,0.337199985981,-0.0766499936581,-0.563349962234,1.04585003853,-1.44729995728,0.312099993229,-0.726599991322,2.19470000267,-0.948099970818,-0.155799999833,3.35619997978,1.00160002708,2.00510001183
3315,0.00427455455065,-0.8175329566,-1.12076592445,-0.162899300456,-1.03083014488,0.308928310871,-1.10061252117,0.189440265298,-1.67707872391,0.00504381209612,-1.41822397709,0.459167778492,-1.36346936226,-0.512179732323,-0.233366668224,-0.541800022125,-0.04563331604,-1.3768504858,-0.405400007963,-0.00034999998752,0.0,-1.64709997177,0.000300000014249,-0.00034999998752,0.0,-0.685949981213,-0.00034999998752,0.0,0.0,-0.979399979115,0.0,0.0,-0.000699999975041,-1.38740003109,0.0,-1.38740003109,1.19655001163,0.140249997377,0.0119500011206,-0.588400006294,-0.368099987507,0.750050008297,-0.120199993253,-0.0755499899387,-0.40830001235,0.319099992514,0.319099992514,-3.45830011368,0.597000002861,0.486600011587,-2.72219991684,-0.955399990082,-2.54180002213
5289,-1.49092006683,0.488949209452,0.378800630569,-1.57423698902,-0.359484314919,-0.462776422501,-0.37924861908,-3.54061770439,-0.878105640411,-0.374330967665,-1.16091310978,-0.0559452138841,-0.921712756157,-0.886522591114,-0.047300003469,-0.864933371544,0.14456667006,-0.65275490284,0.110200047493,0.0,-0.661049962044,-0.617699980736,0.733549952507,0.155100002885,-1.08089995384,-1.25460004807,-0.390249997377,-1.74469995499,-0.0540999993682,-1.58980000019,-1.06589996815,-0.655900001526,-1.89489996433,-0.45609998703,-0.866400003433,-0.8492000103,0.562399983406,0.0557500049472,-0.315849989653,0.217399999499,-0.873349964619,-1.31254994869,-1.57789993286,-1.44260001183,-0.520600020885,0.772099971771,-0.461600005627,-0.308999985456,-0.70759999752,0.877099990845,0.0838000029325,0.799799978733,-0.40569999814
