rid,CPC004_A375_6H:BRD-A05352148-004-02-0:10,CPC005_A375_6H:BRD-A37432947-004-02-5:10,CPC005_A375_24H:BRD-A37432947-004-02-5:10,CPC005_A549_6H:BRD-A37432947-004-02-5:10,CPC005_A549_24H:BRD-A37432947-004-02-5:10,CPC001_HA1E_6H:BRD-A07029265-004-02-9:10,CPC004_HA1E_6H:BRD-A05352148-004-02-0:10,CPC005_HA1E_6H:BRD-A37432947-004-02-5:10,CPC001_HA1E_24H:BRD-A07029265-004-02-9:10,CPC004_HA1E_24H:BRD-A05352148-004-02-0:10,CPC005_HA1E_24H:BRD-A37432947-004-02-5:10,CPC001_HCC515_6H:BRD-A07029265-004-02-9:10,CPC004_HCC515_6H:BRD-A05352148-004-02-0:10,CPC005_HCC515_6H:BRD-A37432947-004-02-5:10,CPC001_HCC515_24H:BRD-A07029265-004-02-9:10,CPC004_HCC515_24H:BRD-A05352148-004-02-0:10,CPC004_HEPG2_6H:BRD-A05352148-004-02-0:10,CPC004_HT29_6H:BRD-A05352148-004-02-0:10,CPC005_HT29_6H:BRD-A37432947-004-02-5:10,CPC005_HT29_24H:BRD-A37432947-004-02-5:10,CPC004_MCF7_6H:BRD-A05352148-004-02-0:10,CPC005_MCF7_24H:BRD-A37432947-004-02-5:10,CPC001_PC3_6H:BRD-A07029265-004-02-9:10,CPC004_PC3_6H:BRD-A05352148-004-02-0:10,CPC001_PC3_24H:BRD-A07029265-004-02-9:10,CPC004_PC3_24H:BRD-A05352148-004-02-0:10,CPC001_VCAP_6H:BRD-A07029265-004-02-9:10,CPC004_VCAP_6H:BRD-A05352148-004-02-0:10,CPC001_VCAP_24H:BRD-A07029265-004-02-9:10,CPC004_VCAP_24H:BRD-A05352148-004-02-0:10,CPC005_MCF7_6H:BRD-A37432947-004-02-5:10,CPC005_PC3_6H:BRD-A37432947-004-02-5:10,CPC005_PC3_24H:BRD-A37432947-004-02-5:10,CPC005_VCAP_6H:BRD-A37432947-004-02-5:10,CPC005_VCAP_24H:BRD-A37432947-004-02-5:10,CPC017_A375_6H:BRD-A07029265-004-02-9:10,CPC018_A375_6H:BRD-A05352148-004-02-0:10,CPC020_A375_6H:BRD-A05352148-001-02-6:10,CPC017_A549_6H:BRD-A07029265-004-02-9:10,CPC018_A549_6H:BRD-A05352148-004-02-0:10,CPC020_A549_6H:BRD-A05352148-001-02-6:10,CPC018_A549_24H:BRD-A05352148-004-02-0:10,CPC017_ASC_24H:BRD-A07029265-004-02-9:10,CPC018_ASC_24H:BRD-A05352148-004-02-0:10,CPC020_HA1E_6H:BRD-A05352148-001-02-6:10,CPC020_HCC515_6H:BRD-A05352148-001-02-6:10,CPC017_HEPG2_6H:BRD-A07029265-004-02-9:10,CPC018_HEPG2_6H:BRD-A05352148-004-02-0:10,CPC017_HT29_6H:BRD-A07029265-004-02-9:10,CPC018_HT29_6H:BRD-A05352148-004-02-0:10,CPC020_HT29_6H:BRD-A05352148-001-02-6:10,CPC017_MCF7_6H:BRD-A07029265-004-02-9:10,CPC018_MCF7_6H:BRD-A05352148-004-02-0:10,CPC020_MCF7_6H:BRD-A05352148-001-02-6:10,CPC017_MCF7_24H:BRD-A07029265-004-02-9:10,CPC018_MCF7_24H:BRD-A05352148-004-02-0:10,CPC020_MCF7_24H:BRD-A05352148-001-02-6:10,CPC017_NPC_24H:BRD-A07029265-004-02-9:10,CPC018_NPC_24H:BRD-A05352148-004-02-0:10,CPC020_PC3_6H:BRD-A05352148-001-02-6:10,CPC020_PC3_24H:BRD-A05352148-001-02-6:10,CPC018_PHH_24H:BRD-A05352148-004-02-0:10,CPC018_SKB_24H:BRD-A05352148-004-02-0:10,CPC020_VCAP_6H:BRD-A05352148-001-02-6:10,CPC020_VCAP_24H:BRD-A05352148-001-02-6:10
5054,-0.530337691307,0.585671544075,0.677450299263,3.36940813065,2.50701832771,0.227181226015,-1.2961422205,4.51200008392,-0.55276966095,0.115121379495,2.06494522095,-0.298550009727,0.68456697464,-0.248249992728,0.216504633427,-0.244797974825,-1.00220477581,0.479200035334,-0.627457201481,-0.429566651583,0.800588548183,-0.794442534447,-1.03640258312,-0.259769201279,0.149047657847,-0.22677230835,0.361989080906,0.385439902544,-0.27487167716,-0.412904500961,0.0397138744593,-0.505550682545,-0.795319437981,-0.13444904983,0.0466536954045,1.52905452251,-0.246559768915,-0.296662509441,0.409399986267,0.139640286565,-1.23154997826,-0.660799980164,2.98070001602,0.239033356309,-1.19718301296,-1.49770009518,-0.865000069141,-1.08296656609,0.200079664588,0.18451616168,-0.613910079002,0.349579423666,-0.0484561920166,0.462669759989,-0.261290252209,-0.20582793653,-0.258246570826,-1.17234992981,-0.119322016835,-0.523777246475,-0.515693604946,-0.281207799911,-0.413796007633,-0.936058938503,-0.0327501483262
3108,-0.160973623395,0.68886244297,1.00174176693,-0.27225959301,-0.494627714157,0.0120405703783,-0.202212840319,0.550199985504,0.577476322651,0.339913189411,-0.130040302873,-1.97784996033,1.73102962971,0.240799993277,0.280376076698,-0.353653490543,-0.334087014198,-0.111699968576,-1.50691533089,-0.845200002193,0.555674910545,0.720280468464,0.489789247513,-0.35053896904,-0.306677490473,1.07241380215,0.654155492783,-0.0535279586911,0.375776767731,4.44020843506,-0.521674752235,-0.167890116572,0.333152145147,0.310051202774,-0.374047130346,-0.605166077614,0.84860509634,-0.490541815758,0.164200007915,-0.612054944038,0.738399982452,0.224150016904,9.99269962311,0.0760666653514,-0.332797884941,-0.665199995041,0.371199995279,0.169833362103,0.789011240005,-0.0263969600201,0.653104603291,-0.807781040668,-0.56117773056,-0.445980340242,0.0341211855412,-0.833318471909,-0.439888268709,6.40705013275,1.50697684288,-0.354376614094,-0.55876070261,1.58022534847,0.00922760367393,0.356606096029,0.567047476768
1950,0.0132343284786,-0.757219195366,-0.75722181797,-0.0736701488495,-1.37386763096,0.542051613331,0.214492201805,2.90799999237,0.535593152046,0.222057312727,-0.302772939205,1.01039993763,4.14770126343,0.250950008631,0.394818454981,0.014848433435,2.24798679352,0.707320034504,-0.597659468651,-0.21780000627,0.27776569128,5.24319076538,0.77735799551,-0.65220028162,1.69918000698,-0.296423763037,0.316757112741,0.893367886543,-0.759908974171,2.31375026703,-1.03528606892,-0.487391740084,-0.0454862415791,0.17900852859,0.32119461894,0.713163077831,-1.09123587608,0.844009637833,1.36210000515,0.537267565727,-0.0054500028491,-0.142849996686,3.02850008011,0.291000008583,0.849584043026,1.2322499752,0.52380001545,0.2038333565,-0.356301367283,-0.290438830853,-0.563636302948,1.44635426998,1.81737267971,-0.584755837917,0.0625228062272,0.206268996,-0.810111641884,-0.284150004387,5.7249994278,-0.320969700813,-0.0507297851145,1.02126312256,0.608475208282,-0.407474160194,-0.401444733143
351,0.922313034534,-1.85726463795,-0.911612868309,0.269324123859,-1.34483277798,-0.721075832844,0.420473963022,0.257999956608,0.0231114327908,-0.213890746236,1.90125989914,-0.483599990606,-0.0570727586746,0.72570002079,0.384314745665,-0.152683392167,-0.71367931366,-0.395680010319,-0.384472727776,0.405966699123,0.282954275608,-0.280053675175,0.688943862915,0.0879956260324,0.75255972147,0.326953858137,-0.79905462265,1.35292375088,-0.113696500659,-0.0273492280394,-1.59163177013,-0.664017558098,-1.94702112675,-0.217571362853,-0.468177139759,0.54586148262,-1.0647534132,-0.402480095625,-0.588766694069,0.492850750685,-0.588500022888,-4.82929992676,-10.0,0.348066657782,0.870111465454,0.25490000844,0.757800042629,0.920833349228,-0.965431988239,0.304609239101,-0.215208113194,0.73781645298,0.179502084851,-0.569116473198,0.00752518326044,-0.0275071710348,-0.49235779047,-1.74829995632,-0.274876058102,0.511793911457,0.226746097207,0.235636025667,0.652200818062,1.01673841476,-0.724611878395
4846,1.44284379482,-0.183679535985,-0.877767324448,-0.747219026089,-1.26208841801,-0.343720197678,-0.769730210304,-0.966450035572,0.382062733173,-0.023117646575,6.35775375366,1.77130007744,5.42109203339,0.479849994183,0.0856839120388,0.700782299042,3.05112218857,0.0367600023746,-1.93529891968,-0.282000005245,0.0216139480472,0.072224073112,-0.220744997263,-0.122112691402,-1.23981678486,-0.889083266258,0.727042198181,-0.531055212021,-0.579290568829,-0.104998812079,-0.956296205521,-1.40580248833,0.103019714355,0.234269320965,0.20601965487,0.115200303495,-0.168005123734,-0.0559667050838,-1.4444668293,-0.567746579647,-0.828500032425,3.5217499733,10.0,-0.306600004435,0.99267911911,-0.125100001693,-0.380650013685,-0.203833341599,0.0228464156389,-0.62241089344,0.433212995529,-0.824567198753,0.169922709465,0.353201240301,-0.201266407967,0.342204302549,-0.588835775852,3.7609000206,0.142980799079,0.0643323659897,0.414418101311,0.28882086277,-0.355893671513,0.808141946793,-0.037567012012
1452,-1.50011742115,0.111784011126,0.469020754099,-0.411916106939,0.974477112293,0.0357109718025,-0.963644325733,-2.77090001106,0.0521809309721,-0.579628944397,-1.38735806942,-0.378650009632,0.703658998013,-0.171950012445,-2.35478210449,0.232856154442,0.261203736067,-0.507920026779,-0.864954471588,-0.253799974918,0.210591256618,-0.370577931404,-0.733259677887,-0.321706354618,-4.60210847855,0.935887634754,1.3499571085,0.606877923012,-0.923487722874,0.883712768555,0.356356471777,0.481056243181,-1.09787082672,-0.244261130691,-0.247240766883,1.30449867249,0.594676971436,-0.784785866737,0.244666680694,0.577934205532,0.845200002193,-2.12059998512,1.28429996967,-0.397166728973,0.16328881681,0.40364998579,4.33055019379,-0.196299985051,-2.24445533752,0.276527881622,0.745705723763,-0.538951635361,0.3562053442,-0.0647553130984,0.139183163643,-0.204194501042,-1.60158073902,3.37120008469,-1.82213401794,0.361911386251,-0.403003692627,-0.677055895329,-0.903048276901,-1.25712966919,-0.0790728479624
4776,0.715415239334,-1.19653308392,-0.239822596312,0.483270913363,-0.555174171925,0.411280483007,-0.015544898808,1.19595003128,0.146783620119,-0.998943805695,1.16897106171,2.476749897,2.06363391876,0.128550007939,0.310519397259,0.3837864995,2.17884111404,0.272739976645,-0.094383880496,-0.7513666749,0.39224177599,0.623927891254,-0.0213030278683,-0.441226035357,0.260879576206,0.0344304926693,-1.42683911324,1.52434420586,-1.48163688183,0.47985380888,-1.12642383575,-0.20521299541,0.191468730569,0.654873132706,0.67472755909,0.0410928279161,-0.643004000187,1.4259428978,-0.509833335876,0.646075248718,0.062849983573,-0.146300002933,2.89429998398,-0.421499997377,1.18411076069,0.74405002594,0.238550007343,-0.128533363342,-1.03179430962,-0.0859841257334,-1.36339581013,1.02572977543,2.35605144501,-0.11981587857,0.527125120163,0.259776443243,-0.551124274731,2.01614999771,0.430841445923,0.113408870995,0.709553420544,-0.0454965829849,-0.50874710083,-0.541241824627,-0.980007469654
6908,-0.527655005455,0.278905630112,0.901967287064,0.334110021591,0.81999373436,1.03086650372,-0.448877155781,-0.452949970961,-0.278267502785,0.437124013901,-1.60951781273,0.264100015163,1.89913582802,0.914849996567,1.03309547901,-0.455385118723,-1.42597258091,-0.263679981232,-0.589876055717,0.0380333662033,-0.3660543859,-0.302648305893,-0.0275540500879,-0.626172959805,0.998967170715,-0.679381489754,2.83660435677,-0.949936568737,0.457654237747,-0.302445501089,0.184233441949,-0.282318681479,1.05797159672,0.169514447451,-0.224695131183,0.805795192719,0.79977273941,-1.01821362972,0.680233418941,0.540640473366,0.187150001526,-0.774150013924,5.51000022888,-0.237033337355,-1.62058067322,-0.417300015688,0.18360003829,-0.977466642857,0.761697769165,-0.442631721497,0.827543199062,0.0711556598544,-1.01458716393,-0.0332797132432,-0.286445260048,-0.107667058706,-0.190352484584,2.62229990959,-0.474265158176,0.311673045158,-0.927384257317,-0.0946696847677,-1.31853735447,0.189002692699,0.509416460991
672,-0.434169530869,-0.191598683596,-0.418036341667,0.098610073328,-1.21894741058,-1.36448144913,-0.921550095081,-0.486699968576,0.341145932674,-0.209229871631,-0.488396704197,-1.31169998646,0.883369863033,-0.366999983788,-0.0870463401079,-0.0628781765699,-0.606922626495,-0.445740014315,-0.810197591782,0.19089999795,-0.622317790985,-1.32437431812,-0.314959049225,-0.128876507282,-0.796676337719,0.0311396420002,0.961674511433,0.869797885418,-0.106774844229,1.86224734783,0.301158159971,-0.638091444969,0.22355632484,-0.848892629147,0.019351631403,-0.828558325768,0.482837736607,-0.670737683773,-0.844966650009,0.586242854595,0.416600048542,0.0396500080824,8.53520011902,0.244066670537,-0.0616088137031,-0.446099996567,-0.167100012302,0.127566665411,-1.03854298592,-0.375140786171,0.75492721796,1.59975790977,0.373818457127,0.614036023617,-0.972502589226,1.16286754608,0.371310055256,-0.415349960327,2.37576794624,-0.842706739902,0.481439977884,-0.148056805134,-0.335745513439,-0.46329292655,0.641249477863
5710,-1.96961450577,-1.2656083107,-0.764080405235,1.01806640625,0.673474431038,-0.576222836971,-0.471036076546,1.65034997463,-0.702129602432,-0.676829576492,-0.8299305439,-0.702749967575,0.441689968109,-0.544550001621,-0.657413125038,-0.852166414261,-1.27691507339,-0.104379989207,1.58732700348,-0.436366677284,0.418734490871,-0.259432703257,-0.611695170403,-0.580738306046,-1.34108006954,-1.63067436218,0.666749358177,-0.385671615601,-1.39394807816,-0.0655692219734,0.985727071762,0.00866761803627,0.756081998348,0.455513089895,-0.183719813824,0.261353909969,0.470710158348,0.50736707449,-1.01240003109,-0.38507053256,0.92224997282,-0.342450022697,-4.96239995956,0.000366672873497,-1.22726511955,-0.112099997699,-0.738150000572,0.455000042915,0.376068621874,0.277581244707,1.22758412361,-1.95293176174,0.32090818882,0.997708082199,-0.683643937111,0.395033180714,0.637131035328,-2.24620008469,-0.227277263999,0.208483099937,-0.357431769371,-0.611600756645,-0.383341759443,-0.496908187866,0.638738930225
