rid,CPC011_A375_6H:BRD-K71289571-001-08-0:10,CPC011_A549_6H:BRD-K71289571-001-08-0:10,CPC011_A549_24H:BRD-K71289571-001-08-0:10,CPC011_HA1E_6H:BRD-K71289571-001-08-0:10,CPC011_HT29_6H:BRD-K71289571-001-08-0:10,CPC011_MCF7_6H:BRD-K71289571-001-08-0:10,CPC011_MCF7_24H:BRD-K71289571-001-08-0:10,CPC011_PC3_6H:BRD-K71289571-001-08-0:10,CPC011_PC3_24H:BRD-K71289571-001-08-0:10,CPC011_VCAP_6H:BRD-K71289571-001-08-0:10,CPC011_VCAP_24H:BRD-K71289571-001-08-0:10,CPC020_A375_6H:BRD-K71289571-001-04-9:10,CPC020_A549_6H:BRD-K71289571-001-04-9:10,CPC020_HA1E_6H:BRD-K71289571-001-04-9:10,CPC020_HCC515_6H:BRD-K71289571-001-04-9:10,CPC020_HT29_6H:BRD-K71289571-001-04-9:10,CPC020_MCF7_6H:BRD-K71289571-001-04-9:10,CPC020_MCF7_24H:BRD-K71289571-001-04-9:10,CPD002_MCF7_24H:BRD-K71289571-001-07-2:10,CPC020_PC3_6H:BRD-K71289571-001-04-9:10,CPC020_PC3_24H:BRD-K71289571-001-04-9:10,CPC020_VCAP_6H:BRD-K71289571-001-04-9:10,CPC020_VCAP_24H:BRD-K71289571-001-04-9:10,CPD002_MCF7_6H:BRD-K71289571-001-07-2:10,CPD002_PC3_6H:BRD-K71289571-001-07-2:10,CPD002_PC3_24H:BRD-K71289571-001-07-2:10
1802,0.418666660786,-0.0371089652181,0.674127817154,0.134599998593,-0.0248600505292,-0.567200005054,0.975499987602,1.29958486557,0.718508481979,0.550840735435,0.808522105217,-0.203736543655,0.67919999361,0.907847344875,0.281300008297,1.68143177032,-1.5423322916,-0.566625833511,-0.244475111365,1.30989813805,-0.179421469569,0.586553573608,-0.0651842802763,-1.46325910091,1.26419794559,-0.605574190617
58533,-1.62870025635,-0.55187690258,0.285616308451,0.0194500014186,-0.217060387135,0.0116000026464,1.0069000721,-0.138245984912,-0.421146154404,0.419207304716,1.27230632305,-0.019157640636,-0.726000010967,-0.605601668358,-0.0741499960423,-0.145490720868,-1.01643848419,-0.0605746507645,-0.138863041997,-1.61270105839,-0.49956291914,-0.147919863462,-0.128041341901,-0.316943258047,-0.121378183365,-0.605854272842
147179,0.0240332782269,-0.0680773109198,-1.1680175066,-0.00900000333786,-0.586692810059,-0.404949992895,-0.262099981308,-0.55146253109,-1.01755356789,0.197712406516,-0.488075911999,-0.789222121239,-0.209749996662,1.25857686996,1.13839995861,-0.206445991993,0.41413038969,-0.857283473015,-0.85987919569,0.185680583119,-0.285767227411,-0.150471866131,0.300173729658,0.16961799562,-0.0003901720047,-0.41385436058
29937,-3.52373361588,-0.313581824303,0.261551588774,-0.0424500107765,0.249656647444,0.455550014973,0.443700015545,-0.471133947372,-0.760456383228,0.965394973755,-0.152570351958,-0.135773316026,-0.584800004959,-0.144508853555,0.691399991512,0.648392140865,-0.0937400981784,-0.992847979069,-0.367722183466,-0.124761655927,-0.1179022789,-0.585567355156,0.207105398178,0.478703022003,-1.20172667503,0.555122792721
6184,0.727133393288,-0.277006655931,0.0965871289372,-0.123099990189,0.260369777679,0.00125002861023,0.0875499993563,0.141119554639,-0.495523899794,0.901891589165,0.69803494215,-2.57100272179,-0.851599991322,0.27420720458,0.674499988556,0.130009621382,-0.917174577713,-0.310372531414,0.659671902657,-0.180791169405,-0.187916070223,0.492288857698,-0.622910261154,0.644049525261,-0.550015330315,-1.14309966564
9854,0.731100082397,0.111776791513,-0.0252888649702,-0.109250001609,-0.526802957058,-0.47855001688,-0.404349982738,0.485255718231,0.165004059672,-0.197544306517,0.283056378365,-0.56579554081,0.0771999955177,0.365595638752,-0.911499977112,0.429123550653,0.252198666334,0.164290130138,-0.616630136967,0.694073975086,-0.801227450371,-0.194967657328,-0.464877396822,-0.405892789364,0.830754995346,0.782405018806
2553,0.600866675377,-0.320455640554,0.666420340538,0.479099988937,0.0192889943719,-0.0865999981761,0.523199975491,0.00715330243111,-0.15448795259,1.30250632763,-0.923746466637,0.208405300975,-0.158299982548,0.680499851704,0.263050019741,-0.078126758337,-0.164119511843,0.000364698469639,0.0466182529926,-0.125213608146,-0.530703663826,-0.267395883799,0.317110925913,0.851072907448,-0.14351156354,0.175981298089
5440,-0.928766667843,0.905074357986,0.0648689195514,1.40719997883,0.0580276846886,-0.494599968195,0.591549992561,-0.011961389333,0.489057660103,0.404729545116,-0.704054772854,0.334346473217,-0.0741500258446,-0.35476577282,0.0208999998868,-0.434141010046,0.229034215212,-0.1244751513,0.0766488909721,0.644827961922,0.480717301369,-0.17031262815,0.839814543724,0.616668403149,0.466837733984,-1.1774533987
54623,-0.00336665660143,0.01161244791,0.87817376852,-0.163249999285,-0.0652623921633,-0.375050008297,0.689249992371,0.531148254871,-0.864108324051,-0.0236798375845,0.600580155849,-0.0452365130186,-0.00584998726845,-0.432169139385,1.3396499157,0.21035823226,0.772904276848,0.211594864726,-2.2571849823,-1.2318931818,-0.470448195934,0.433832645416,0.35423207283,-0.807035803795,-1.41631293297,-0.475149154663
9533,0.843599975109,0.759411096573,-0.270640939474,1.29515004158,-0.015545733273,-1.87555003166,0.0963500142097,1.08881402016,0.602366805077,-0.511451721191,-0.594437599182,0.327877044678,0.466949999332,1.18558239937,1.31375002861,-0.481979906559,0.378495514393,-0.567219138145,0.349822700024,1.91262567043,-0.102095142007,0.0155479982495,0.17321434617,0.0580295026302,1.17909872532,0.304109573364
8607,-1.56793344021,-0.0381539650261,0.857199192047,0.946900010109,0.992451965809,-0.455699980259,1.04605007172,0.513934493065,0.751306414604,1.09240019321,2.19605350494,0.111982516944,-0.522650003433,-1.04715418816,0.0575000047684,0.978591024876,-0.171822935343,-0.357266426086,-0.40663215518,0.220712676644,0.705020666122,0.566875219345,0.91050696373,1.59648180008,0.457596510649,-0.702170372009
207,-0.759133398533,-0.821887433529,0.416977852583,-0.135150000453,-0.698710978031,-2.06069993973,-0.491349995136,0.891081750393,-0.602970957756,0.620373904705,-0.0976087898016,0.754949808121,-0.380900025368,-1.87745022774,0.245849996805,0.527920663357,0.0907021611929,-0.0116244852543,-1.52719509602,-0.920584619045,-0.733281433582,-0.922792434692,-0.14384534955,0.678845405579,-0.0371158346534,-0.449988603592
26054,0.0793666541576,-0.356949716806,-0.235219806433,0.394800007343,-0.336373746395,-0.462900012732,1.22064995766,0.257885038853,0.279610306025,-2.79478049278,0.29505854845,-0.885653853416,-0.961050033569,0.447619915009,-0.446000009775,-0.575856864452,-0.767357409,0.251775294542,-0.324815899134,0.000279190018773,0.776838064194,-0.40182197094,1.47244846821,0.175929516554,0.156660974026,-0.673944354057
10682,-1.05913329124,-0.578545808792,0.243220925331,-0.285999983549,-0.10456173867,-0.8070499897,1.41549992561,-0.511648178101,0.579643726349,0.549354553223,0.659681260586,-0.951738417149,-1.45149993896,-0.450180441141,-0.514000058174,0.669144809246,0.117088168859,0.0984284579754,-0.205083146691,-0.238433539867,0.417070239782,-0.29022693634,-0.0966207012534,-0.892450630665,0.648092985153,-0.287699609995
8573,0.759566664696,-0.535432815552,0.352268308401,-0.304000020027,-0.426854819059,-1.02279996872,-1.35535001755,-0.276098400354,-0.0769281387329,0.238956421614,-0.140890419483,0.0346625223756,-0.257300019264,-0.373507767916,-0.0223499834538,0.56801712513,0.621385753155,-1.08286511898,-0.444716125727,-0.803898215294,-0.765611350536,0.407311826944,-0.0770330280066,0.819094598293,0.297317326069,-0.20779260993
23378,1.49300003052,-0.993642151356,0.298596858978,0.581200003624,-0.166337043047,-1.37475001812,-0.442749977112,0.137201339006,0.47863483429,0.376920819283,0.198693037033,0.280724972486,-1.38024997711,-0.890834093094,4.31970024109,1.02707576752,5.71373796463,0.321877837181,0.309282004833,3.74815535545,0.357919633389,0.587181091309,-0.939459085464,-0.23464256525,3.54924869537,-0.329489976168
8553,-0.0952666550875,-0.18311175704,0.679893791676,-0.00884999893606,0.202089846134,-1.84745001793,-1.49344992638,-0.286376237869,-0.796626925468,0.65647572279,0.150100320578,2.19126629829,-0.8111500144,-1.86651229858,1.09179997444,0.297567844391,-0.0479786321521,-0.56099820137,-1.01323926449,0.747492790222,0.042902097106,-0.0976809263229,0.383865535259,-1.04639303684,0.863423705101,-0.801844656467
622,-0.419100016356,-0.688240349293,-0.130497932434,0.0167000070214,0.30652564764,-0.305399984121,0.66890001297,0.206665500998,-0.730849742889,0.341003000736,0.756674110889,0.00385931134224,-0.295800000429,-2.25226354599,-0.737299978733,1.27319049835,0.293879359961,0.655751109123,-0.312261790037,-0.504879176617,-0.477271169424,-0.446899473667,0.432744473219,0.0481635481119,0.395744681358,-0.299630761147
9467,0.0464666187763,1.8372811079,0.018534116447,0.575800001621,-0.332218438387,-0.904150009155,-0.932199954987,1.15311944485,0.739286422729,-0.995597660542,-0.903319478035,0.134732425213,0.482150018215,1.31612145901,0.38069999218,-0.468470752239,0.635840535164,-0.037431538105,0.551542162895,3.17513298988,-0.373335897923,0.979753911495,0.0203806608915,0.606670618057,-0.099771052599,0.425429403782
5525,0.301933348179,0.249062791467,0.586668908596,-0.530499994755,0.257672160864,-1.19854998589,-0.221000000834,0.067628659308,-0.985586702824,-0.457655787468,1.22956335545,-0.361230671406,0.913649976254,-0.950298368931,0.188950002193,-1.65578818321,0.190421059728,-0.277976423502,-1.10115742683,-0.440520912409,0.160476788878,0.98599088192,-0.373893588781,0.236069664359,-0.178700819612,-0.780485510826
256364,0.341866701841,0.17799526453,0.16826377809,-0.044999986887,-0.482136905193,-0.613049983978,-0.309249997139,0.0855049565434,0.0418381094933,1.13420820236,-0.00312347710133,-0.282719582319,-0.574050009251,1.15880823135,0.178050011396,0.629147410393,-0.0318557322025,0.00410909950733,-0.651092946529,0.177923798561,1.97404634953,0.564723789692,-0.716456055641,0.54543286562,1.03252899647,0.273990929127
332,-0.0554333329201,-0.78912717104,0.143045097589,-0.37705001235,-0.119386546314,-0.185350000858,0.686650037766,-0.217482835054,0.0124876201153,-0.381146073341,0.986032128334,0.0600698441267,-0.253199994564,-1.18549275398,-0.845550000668,0.0583936497569,-0.237056195736,-0.000695772469044,0.827288985252,-0.772884070873,-0.316625088453,-0.750201523304,0.347834765911,0.480447262526,0.413734197617,0.236108645797
2058,-4.16023349762,-0.273893386126,0.515309214592,0.0520499944687,-0.561353564262,-2.12580013275,-0.591650009155,0.295212239027,0.814152479172,-0.197594165802,0.52302634716,-0.0617916285992,-0.782000005245,-1.33609890938,-0.437550008297,-0.136736512184,0.64452368021,-0.720150470734,1.12807238102,0.167058885098,0.453288197517,-0.495881438255,0.731442689896,2.44645547867,1.45225691795,0.884926795959
7849,0.775766730309,0.393307387829,0.0354291275144,-0.45039999485,-0.0727913826704,0.246749997139,0.532999992371,-0.107225447893,-0.0621286779642,0.0535027980804,-0.164477556944,0.400100469589,-0.889299988747,-0.646953821182,0.0948999971151,0.106848068535,-0.323287248611,-0.306638538837,-0.425959229469,-0.784777164459,1.03710567951,-0.307953596115,-0.76778948307,0.884757220745,0.093866944313,0.718425273895
23244,0.0435333848,-0.569498300552,1.02787637711,-0.977750062943,-0.33393484354,-1.5271499157,0.0564999878407,-0.0886243283749,-1.42656075954,-0.515931725502,1.10893070698,-0.228887856007,0.00720000267029,-1.27671170235,0.211599990726,-0.167012482882,-0.0454158335924,-0.633055925369,-0.266996502876,0.0855902284384,-0.599471569061,-0.900663256645,0.257535248995,0.550411224365,-0.411991357803,-0.391855180264
7494,0.285000026226,-0.930683970451,0.402537018061,0.290549993515,-0.357711881399,-1.29044997692,-0.0466000065207,0.324730753899,0.828569293022,0.776509523392,0.635445892811,-0.505503833294,-0.328649997711,-0.926642894745,-1.24515008926,-0.572377204895,-0.270273029804,0.0954909473658,-1.28251838684,0.360656499863,0.551635861397,-0.939180016518,0.582630813122,1.05092012882,2.05740261078,0.348355382681
4836,-0.280733287334,-0.0327064208686,-0.00723598152399,-0.337099999189,-0.363279610872,-0.626049995422,0.142450004816,-0.0304735116661,-0.596965968609,-0.18511916697,-0.158700853586,0.641530036926,0.099849998951,-0.961149930954,-0.036799967289,-1.01835405827,-0.130963847041,-0.38372451067,-1.15700852871,-0.813831150532,-0.549719810486,0.153168171644,0.0609618909657,-1.45550012589,-0.0756216496229,-0.853971123695
23647,-0.537133336067,-0.754447996616,0.884287595749,-0.513849973679,0.366419792175,-0.633000016212,0.997000038624,0.628243982792,0.0822589546442,-0.454049617052,0.723215818405,-0.158929586411,-0.979200005531,-1.13191211224,-0.0839500054717,0.452053964138,0.572686970234,0.0836322382092,-0.670310974121,-0.178356558084,0.0512726455927,-0.840084016323,-0.0923930555582,0.291121870279,-0.0421299785376,-0.710604608059
10617,-1.91126680374,-0.817721664906,0.545198142529,0.611750006676,0.227741733193,0.451150000095,1.14855003357,-0.969049870968,-0.709286749363,-0.648853421211,0.831089437008,-0.150382354856,-0.657400012016,-0.499022305012,-0.162400007248,0.427021235228,-0.816413879395,-0.555993556976,0.379654884338,-1.03880548477,0.683152794838,0.140375033021,-0.748950600624,0.893071651459,0.035783611238,-0.851576328278
2184,0.118133343756,0.0794714167714,-0.154359146953,-0.0169000029564,-0.145094096661,-0.204400002956,0.389600008726,0.484716385603,0.208550050855,-0.180182218552,0.0563368462026,0.59999859333,0.0121499896049,-0.104530215263,-0.00575000047684,-0.580612540245,-0.118839532137,0.645733118057,0.120755344629,0.286176085472,0.0665853396058,-0.34828749299,0.53269726038,0.924914240837,1.10934841633,-0.398802042007
5355,0.37803336978,0.65359377861,-0.584971606731,-0.521600008011,-0.596671581268,0.412400007248,-0.470149993896,0.530722439289,-0.398439496756,-0.179666906595,-0.298948436975,-1.16319453716,-1.2961499691,0.503983199596,-0.351700007915,-0.483906269073,-0.677458703518,0.0949759632349,0.0868184641004,-0.505708158016,-0.689404606819,0.629236459732,-0.126930788159,1.7260222435,0.979760289192,1.69913983345
6659,0.179499983788,-0.964697062969,-0.133352652192,-1.03725004196,-0.800145328045,-0.747550010681,-0.147249996662,-2.36825370789,-1.76257252693,0.785002887249,-0.593910932541,0.972662389278,0.0438000001013,-0.586281239986,-1.39485001564,-0.69925391674,0.262561649084,-0.683842301369,-0.566292047501,-1.95446777344,-1.49198973179,0.155108511448,-0.337588101625,-0.135483309627,0.174066394567,-0.843420982361
7016,0.307733356953,0.675272762775,-0.162455737591,-0.114800006151,-0.439109504223,-0.239599972963,0.106949985027,0.483539283276,0.335535287857,-0.79285877943,-0.583477914333,0.0570692718029,0.537299990654,1.72231721878,-0.710699975491,-1.99915146828,-0.62066090107,-0.486512750387,-0.184101298451,0.628555297852,-0.366442114115,0.832942068577,-0.0576557964087,-0.985409677029,-1.64843928814,0.128585085273
90861,-2.06146669388,-0.6179215312,-0.948237657547,-1.81970000267,-0.220527470112,-1.40324997902,0.059199988842,0.000116989016533,-0.337814688683,0.698739051819,-0.0710653066635,0.0244645178318,-0.336849987507,-0.651471018791,0.932749986649,0.592495858669,-0.530549943447,-0.717550694942,-0.738887965679,-0.881030201912,-0.891921281815,-0.638953030109,0.28527161479,0.260742366314,-1.52901256084,-1.28576564789
10670,0.0710999965668,0.0383287668228,0.638996005058,0.268399983644,0.119147077203,-0.190999999642,-0.34375,-0.964460134506,0.490796744823,-0.0418301224709,-0.100157782435,0.368306219578,-2.28840017319,-0.792671144009,0.546499967575,-0.486443728209,-0.934787631035,-0.515839934349,-0.738395571709,-0.118283092976,-0.650047659874,-0.42321151495,-0.396302998066,-0.472716331482,0.852521181107,1.68214559555
79071,-1.6875667572,0.395539522171,0.462253153324,0.368149995804,1.39628469944,0.278100013733,1.32714998722,1.93078625202,1.96040129662,-0.420771181583,0.953836798668,0.607861340046,0.299999982119,0.393192887306,0.362650036812,3.60212755203,0.166973501444,0.0777181684971,1.48253941536,1.78956067562,1.0091022253,0.853895425797,-0.1724101156,1.34962952137,0.405361443758,2.12047314644
64746,-0.894433379173,-0.623643279076,0.194765388966,-0.973500013351,-0.274286925793,-1.266299963,-0.244650006294,-0.0695675164461,-0.137694776058,0.62014067173,0.364703804255,2.13902306557,-0.2757999897,-2.00406479836,-0.221150010824,0.375768989325,-0.491800516844,0.224762260914,0.213487446308,-0.374328494072,0.627772331238,-0.081060141325,-0.240556880832,2.23458361626,0.381989836693,-0.575878322124
5366,0.851000010967,0.862307846546,0.222294151783,-0.805399954319,-0.442957907915,1.702450037,0.788150012493,-0.475608348846,0.226546630263,-0.726304888725,-0.336243093014,-0.194778203964,0.464249998331,-1.10361206532,-0.377799987793,0.143567085266,-0.283953785896,-0.315650105476,-0.111874759197,-0.757504999638,-0.25912040472,1.05251562595,-0.512661576271,-1.60750055313,-0.367954790592,0.626710414886
11344,0.15966668725,-0.38583445549,0.0688712373376,-0.548799991608,-0.254321277142,-0.40030002594,0.293249994516,-0.0421838983893,0.334149122238,0.0212924033403,-0.656880438328,-3.98091363907,-0.105350002646,-1.1378377676,-0.142049998045,0.302851289511,0.116125464439,-0.983672678471,0.730386853218,0.180283710361,-0.0190356783569,-0.0633692666888,-0.878637969494,-0.17389139533,1.04557728767,0.248067557812
10013,0.14863333106,-0.572744548321,0.471221029758,-0.643850028515,-0.321179628372,-0.15000000596,0.982750058174,-1.10394120216,-0.633523643017,-0.580993354321,-0.323153138161,-0.303848624229,-0.351099967957,-0.80401879549,0.157649993896,-0.478651285172,-0.235214605927,0.253786742687,-0.333838015795,-0.820557177067,-0.808850824833,0.0154687259346,0.349031716585,-0.760360360146,0.0309922099113,-0.84264934063
5829,-1.37216675282,2.0881998539,-0.452750116587,0.507700026035,-0.384258210659,-1.64254999161,-0.804749965668,-0.455475896597,-0.901485919952,-0.879384160042,-0.354356974363,0.891887426376,0.483300000429,0.681279838085,0.582650005817,-0.199324339628,0.605546176434,-0.791883230209,1.00167644024,0.330200821161,-0.697753250599,0.664618372917,-0.166776910424,1.39317774773,-0.0827725380659,0.590047299862
5257,-0.349500030279,-0.0427284240723,0.631817221642,0.00174999237061,-0.58372938633,-1.23590004444,-0.656599998474,0.297481387854,-0.357589095831,0.558940947056,-0.409329652786,0.0283066779375,-0.36210000515,-0.0462341159582,0.532700002193,-0.360989809036,-0.0918076783419,-0.910154104233,-0.0275205224752,-1.00388336182,-0.802178144455,-0.0738094672561,-0.0973599180579,2.13393545151,0.0468587428331,0.0336306542158
22794,-2.61856675148,-0.469031393528,0.0281137526035,-0.206700026989,-0.451513826847,-0.413500010967,-0.638400018215,-0.814138412476,-0.201806202531,0.521770298481,-0.138945624232,-0.109902054071,-0.865949988365,-1.0704202652,-0.101550005376,-0.157618895173,0.829436421394,-1.10007166862,-0.824471712112,-0.617381691933,-0.640238523483,-0.671572744846,0.223696798086,0.881546497345,-0.17487321794,-0.480421185493
9761,-1.00333333015,-0.736379742622,-0.0785229802132,-0.627349972725,0.485362142324,-0.821850001812,0.346899986267,0.272493302822,-0.701906919479,-0.225273549557,0.499019533396,-0.694779753685,-0.042199999094,-1.68492007256,-0.699649989605,-0.15546515584,0.174657702446,-0.245552822948,-1.38860797882,0.182626128197,-0.592176496983,-0.633258402348,0.438205629587,0.0493661090732,0.651512384415,-0.0349676422775
23326,-0.894666671753,-0.207903787494,0.449318051338,0.629649996758,0.396360903978,-0.79289996624,-0.166500002146,-0.140834316611,-0.600820481777,0.837596297264,0.495747923851,-0.423424601555,-0.26914998889,-1.13049256802,-0.516600012779,0.372479319572,0.664230644703,0.367322593927,0.711475849152,0.695868611336,0.352222234011,-0.479586273432,0.440156519413,1.04750740528,0.218832045794,-0.955272257328
10972,-0.0578000247478,-1.73236358166,0.429182112217,0.0742500051856,-0.154514789581,-1.17820000648,0.0551999993622,0.0453832000494,0.734018146992,-1.30775046349,0.133882060647,0.372833848,-0.827450037003,-0.450986742973,-0.368550002575,-0.338095486164,0.146870806813,0.182162746787,-0.410415738821,-1.00386023521,-0.387319803238,-1.53133237362,0.332755953074,1.04818999767,-0.311902523041,-1.09066200256
10523,-0.0379999876022,-1.16082036495,-0.107438281178,-0.172799989581,0.105924576521,-2.1400001049,0.139250010252,0.969963133335,-0.135488808155,0.555155754089,0.982120811939,0.287544071674,-0.570100009441,-1.25469338894,-1.18639993668,0.0779487490654,0.32046225667,-0.873911499977,-1.22860515118,0.103767566383,-0.279240429401,-0.168082550168,0.661964714527,0.583369016647,1.05163121223,-0.105710461736
79090,0.140800029039,0.85836493969,-1.05793213844,0.486999988556,-0.477457255125,0.12800000608,-0.460049986839,-0.259545326233,-2.10845756531,0.930989146233,0.00746840983629,-0.288416445255,-0.713450014591,1.67610085011,0.24984999001,-0.26385974884,-0.233005642891,-0.196194887161,-0.164671137929,-0.940956652164,-0.531579494476,0.470487773418,-0.26980894804,1.54880797863,-0.641725301743,-0.988517045975
27032,-0.0189000070095,-0.335076928139,-0.344652414322,-1.5407500267,0.127128019929,-0.187600001693,-0.403549998999,-0.00420808792114,0.0334900468588,-0.741378903389,0.283142030239,-0.0192244648933,-0.299400001764,0.681924641132,0.932799994946,-0.828550159931,-0.428189456463,0.217635050416,-0.453384041786,-0.353361815214,-0.131293535233,0.277532607317,0.596314907074,-0.461315602064,-1.55442154408,-0.176905706525
9097,0.245700031519,-0.246749609709,-0.860721588135,-0.295149981976,-0.351394534111,1.05489993095,0.774150013924,0.447385907173,-0.688733935356,-0.470776230097,-1.13797903061,0.0718933492899,0.458849996328,-0.339427828789,-0.058050006628,-0.336512416601,0.142559468746,-0.403492987156,0.40382039547,0.19751085341,-0.0925425738096,0.679586946964,-0.915741026402,-1.25770509243,-0.753519892693,0.393479317427
10513,-0.978233337402,0.421991527081,-0.0420263111591,-0.885950028896,-0.0495530813932,0.0721499919891,0.468299984932,-0.326826274395,-0.254907637835,-0.729194104671,0.385682106018,-0.10164898634,-0.853900015354,-1.19884288311,-0.326350003481,-0.202149808407,0.47725468874,0.523954927921,1.42605304718,-0.586595535278,0.30965039134,-0.094482280314,-0.343992114067,0.346037149429,-0.595995366573,0.0715923458338
1891,1.29886674881,0.227979391813,0.643956005573,-0.15055000782,1.14419806004,0.481550008059,1.45295000076,0.629257082939,0.700171351433,0.268134027719,-1.33310174942,0.612881362438,0.897049963474,0.98300743103,-0.0441499948502,1.04631996155,0.105765223503,-1.55587744713,0.102888166904,0.196152150631,0.261795282364,-0.189599946141,0.0505497008562,-1.31434893608,-0.627433717251,0.918280720711
3066,-6.6157002449,-0.650051653385,0.298318177462,-0.66369998455,-0.192713469267,-0.475199997425,1.03764998913,0.464781552553,0.356754153967,0.119589835405,1.79840064049,-0.263409256935,-0.790250003338,-0.861619055271,0.563399970531,0.142175063491,-0.460044443607,-0.212468922138,0.224412381649,-0.17206928134,0.481675684452,-0.937816500664,0.557998538017,1.57872653008,1.16048526764,-0.512162685394
9801,0.116333305836,0.00910372287035,0.173968374729,0.378749996424,-0.381325215101,1.17779994011,0.817399978638,0.496640712023,0.0600578710437,-0.098174571991,1.06952941418,0.379254698753,0.162400007248,-0.226768106222,0.222049996257,0.286572545767,0.368551462889,0.600316166878,0.638550281525,0.840482115746,0.231392726302,-0.36070305109,-0.258542060852,-0.671365261078,-3.62179088593,0.521578550339
1459,0.875999987125,0.769844770432,-1.65215098858,1.07089996338,-0.735995829105,0.488299965858,-0.103900015354,-0.385065257549,-0.395720154047,-0.210319772363,0.152268946171,0.227140277624,0.678649961948,0.658697009087,-0.524949967861,-1.13453662395,-0.307716816664,-0.842620074749,-0.339923083782,0.691321194172,-0.105375610292,1.89521074295,-0.0510974228382,-0.243821978569,0.250311464071,0.613848090172
9703,0.166266679764,-0.18367639184,0.584437787533,-0.35609999299,-0.975052714348,-0.519400000572,-0.0709500014782,-0.583831429482,-0.0182011276484,1.07883346081,0.135910436511,0.147036463022,-0.022000014782,-0.540232241154,1.15954995155,0.74314558506,0.363903135061,1.15040421486,-0.999659776688,0.0706872344017,-0.691030561924,-0.187373951077,0.396814823151,0.31787326932,-0.0382902622223,-0.00969469547272
10606,-0.184266671538,-0.307255923748,0.364328682423,-0.639050006866,-0.90532040596,-0.879950046539,0.545700013638,0.015858143568,0.348684519529,0.149966865778,0.0492943264544,-1.54707086086,-1.14215004444,-0.385394543409,-0.229949995875,0.791995108128,0.211099952459,0.902519345284,-0.556878089905,-0.393228948116,0.0701709538698,-0.259228438139,0.876100182533,0.385436326265,0.678901731968,-0.452679395676
1017,-3.16583323479,1.58296012878,-0.505610823631,0.415300011635,-0.813624024391,-3.11840009689,-1.08485007286,-1.00848114491,-0.180643349886,-0.635709524155,-0.461759924889,1.10688900948,0.903699994087,0.896732985973,0.766399979591,-1.38271689415,0.0765319690108,-1.33888709545,0.906235694885,0.213717356324,-1.07482135296,0.215485170484,0.242420136929,-0.239790126681,-1.47154164314,0.707272648811
9813,0.495433360338,1.48980462551,0.0190157853067,0.0937500074506,-0.253793478012,-0.407399982214,-0.0112500190735,0.0200718045235,-0.310305833817,0.14728282392,-0.618634462357,1.04716694355,0.36495000124,0.471569776535,0.761999964714,-0.418044865131,0.243849590421,-0.418774724007,-0.224429607391,1.31097793579,0.0492067523301,-0.701027810574,0.227299764752,-0.713249266148,-0.689324021339,-0.547309756279
7485,0.944866716862,-0.766795396805,0.184719249606,-0.421050012112,0.052375048399,-0.298049986362,0.365249991417,0.0430867820978,-0.532833099365,-0.161701947451,0.0372471474111,-1.05022215843,-1.15090000629,-0.0693059265614,0.00465001165867,-0.55485355854,1.32517278194,0.513698160648,1.70278716087,-0.520024478436,-0.271506696939,0.0473036877811,0.382427096367,1.15612721443,7.08305263519,-0.464152038097
2109,-0.0429000109434,-0.7419526577,0.303677350283,0.532449960709,0.377298533916,-0.178850010037,0.858049988747,-0.038782402873,0.210733994842,0.367801845074,1.03691804409,0.205566197634,-0.384350001812,-0.913581848145,-0.0186999887228,0.560274958611,0.574344038963,0.272752583027,-0.691726267338,-0.636240184307,0.37010255456,-0.442830294371,0.325126588345,-1.52077293396,0.488709658384,0.0204875767231
23271,-0.202066645026,0.881937265396,-0.76022952795,-0.915900051594,-0.325732022524,0.624949991703,0.330200016499,0.409368336201,0.627780079842,-0.683916687965,0.426142930984,-0.43220436573,-0.60590004921,1.48989462852,1.09949994087,-0.338938653469,-0.454252660275,0.901250243187,0.463763266802,0.705633997917,0.0572475083172,1.53274989128,0.52685469389,-1.22333598137,-0.123980373144,0.31602320075
9915,-0.0807666927576,0.841374993324,0.2043517977,0.716199994087,0.192767262459,1.14300000668,0.0816999971867,-0.455549418926,-0.27162873745,-0.528166234493,-0.678998410702,0.569464564323,0.369199991226,1.45837926865,-0.424449980259,-0.836125969887,-0.21281003952,-0.674938321114,0.782292485237,0.666114330292,-1.01495265961,0.124050974846,-0.566147983074,-0.419449090958,-0.337963193655,0.27046880126
9552,-1.888666749,-0.987114489079,0.750277340412,-0.0364500284195,-0.475326359272,-1.60185003281,1.53709995747,-0.640477061272,0.222622841597,-1.4472849369,-0.70845913887,0.29548060894,-1.45399999619,-0.297232240438,0.408800005913,0.136420458555,-0.182911545038,0.0875892341137,-0.12137401104,-0.333542585373,-0.30145457387,0.67017686367,-0.568077206612,-0.173063352704,0.478934705257,-0.125065624714
93487,-0.387199997902,-0.632696032524,0.407613128424,-0.450749993324,-0.487203001976,0.0748500004411,0.344500005245,-0.0886753052473,1.09365665913,-0.0573917329311,0.416540116072,0.76329100132,0.258700013161,1.14810550213,-0.397400021553,0.0565863661468,0.0032561570406,0.599530518055,1.02104783058,0.156507760286,0.328584462404,-0.225166261196,-0.320745557547,1.24268257618,0.849586009979,0.261521428823
