rid,CPC003_HA1E_6H:BRD-K76205745-001-04-1:10,CPC003_HA1E_24H:BRD-K76205745-001-04-1:10,CPC003_HCC515_6H:BRD-K76205745-001-04-1:10,CPC003_HCC515_24H:BRD-K76205745-001-04-1:10,CPC003_PC3_6H:BRD-K76205745-001-04-1:10,CPC003_PC3_24H:BRD-K76205745-001-04-1:10,CPC003_VCAP_6H:BRD-K76205745-001-04-1:10,CPC003_VCAP_24H:BRD-K76205745-001-04-1:10,CPC006_A375_6H:BRD-K76205745-237-05-8:160,CPC006_A375_24H:BRD-K76205745-237-05-8:160,CPC006_A549_6H:BRD-K76205745-237-05-8:160,CPC006_A549_24H:BRD-K76205745-237-05-8:160,CPC006_A673_6H:BRD-K76205745-237-05-8:160,CPC006_AGS_6H:BRD-K76205745-237-05-8:160,CPC006_CL34_6H:BRD-K76205745-237-05-8:160,CPC006_CORL23_6H:BRD-K76205745-237-05-8:160,CPC006_COV644_6H:BRD-K76205745-237-05-8:160,CPC006_DV90_6H:BRD-K76205745-237-05-8:160,CPC006_EFO27_6H:BRD-K76205745-237-05-8:160,CPC006_HA1E_6H:BRD-K76205745-237-05-8:160,CPC006_HA1E_24H:BRD-K76205745-237-05-8:160,CPC006_HCC15_6H:BRD-K76205745-237-05-8:160,CPC006_HCC515_6H:BRD-K76205745-237-05-8:160,CPC006_HCC515_24H:BRD-K76205745-237-05-8:160,CPC006_HCT116_6H:BRD-K76205745-237-05-8:160,CPC006_HEC108_6H:BRD-K76205745-237-05-8:160,CPC006_HEPG2_6H:BRD-K76205745-237-05-8:160,CPC006_HT115_6H:BRD-K76205745-237-05-8:160,CPC006_HT29_6H:BRD-K76205745-237-05-8:160,CPC006_HT29_24H:BRD-K76205745-237-05-8:160,CPC006_JHUEM2_6H:BRD-K76205745-237-05-8:160,CPC006_LOVO_6H:BRD-K76205745-237-05-8:160,CPC006_MCF7_6H:BRD-K76205745-237-05-8:160,CPC006_MCF7_24H:BRD-K76205745-237-05-8:160,CPC006_MDST8_6H:BRD-K76205745-237-05-8:160,CPC006_NCIH1694_6H:BRD-K76205745-237-05-8:160,CPC006_NCIH1836_6H:BRD-K76205745-237-05-8:160,CPC006_NCIH2073_6H:BRD-K76205745-237-05-8:160,CPC006_NCIH508_6H:BRD-K76205745-237-05-8:160,CPC006_NCIH596_6H:BRD-K76205745-237-05-8:160,CPC006_NOMO1_6H:BRD-K76205745-237-05-8:160,CPC006_OV7_6H:BRD-K76205745-237-05-8:160,CPC006_PC3_6H:BRD-K76205745-237-05-8:160,CPC006_PC3_24H:BRD-K76205745-237-05-8:160,CPC006_PL21_6H:BRD-K76205745-237-05-8:160,CPC006_RMGI_6H:BRD-K76205745-237-05-8:160,CPC006_RMUGS_6H:BRD-K76205745-237-05-8:160,CPC006_SKLU1_6H:BRD-K76205745-237-05-8:160,CPC006_SKM1_6H:BRD-K76205745-237-05-8:160,CPC006_SKMEL1_6H:BRD-K76205745-237-05-8:160,CPC006_SKMEL28_6H:BRD-K76205745-237-05-8:160,CPC006_SNGM_6H:BRD-K76205745-237-05-8:160,CPC006_SNU1040_6H:BRD-K76205745-237-05-8:160,CPC006_SNUC4_6H:BRD-K76205745-237-05-8:160,CPC006_SNUC5_6H:BRD-K76205745-237-05-8:160,CPC006_SW480_6H:BRD-K76205745-237-05-8:160,CPC006_SW620_6H:BRD-K76205745-237-05-8:160,CPC006_SW948_6H:BRD-K76205745-237-05-8:160,CPC006_T3M10_6H:BRD-K76205745-237-05-8:160,CPC006_THP1_6H:BRD-K76205745-237-05-8:160,CPC006_TYKNU_6H:BRD-K76205745-237-05-8:160,CPC006_U937_6H:BRD-K76205745-237-05-8:160,CPC006_VCAP_6H:BRD-K76205745-237-05-8:160,CPC006_VCAP_24H:BRD-K76205745-237-05-8:160,CPC006_WSUDLCL2_6H:BRD-K76205745-237-05-8:160,CPC011_A375_6H:BRD-K66198023-237-01-9:10,CPC011_A549_6H:BRD-K66198023-237-01-9:10,CPC011_A549_24H:BRD-K66198023-237-01-9:10,CPC011_HA1E_6H:BRD-K66198023-237-01-9:10,CPC011_HT29_6H:BRD-K66198023-237-01-9:10,CPC011_MCF7_6H:BRD-K66198023-237-01-9:10,CPC011_MCF7_24H:BRD-K66198023-237-01-9:10,CPC011_PC3_6H:BRD-K66198023-237-01-9:10,CPC011_PC3_24H:BRD-K66198023-237-01-9:10,CPC011_VCAP_6H:BRD-K66198023-237-01-9:10,CPC011_VCAP_24H:BRD-K66198023-237-01-9:10,CPC015_A375_6H:BRD-K76205745-001-04-1:10,CPC015_A549_6H:BRD-K76205745-001-04-1:10,CPC015_A549_24H:BRD-K76205745-001-04-1:10,CPC015_ASC_24H:BRD-K76205745-001-04-1:10,CPC015_HEPG2_6H:BRD-K76205745-001-04-1:10,CPC015_HT29_6H:BRD-K76205745-001-04-1:10,CPC015_MCF7_6H:BRD-K76205745-001-04-1:10,CPC015_MCF7_24H:BRD-K76205745-001-04-1:10,CPC015_NPC_24H:BRD-K76205745-001-04-1:10,CPC015_PHH_24H:BRD-K76205745-001-04-1:10,CPC015_SKB_24H:BRD-K76205745-001-04-1:10,CPD003_MCF7_6H:BRD-K76205745-001-05-8:10,CPD003_MCF7_24H:BRD-K76205745-001-05-8:10,CPD003_PC3_6H:BRD-K76205745-001-05-8:10,CPD003_PC3_24H:BRD-K76205745-001-05-8:10,CPC006_H1299_6H:BRD-K76205745-237-05-8:160,CPC006_RKO_6H:BRD-K76205745-237-05-8:160
5588,-0.239749997854,-1.04755342007,-0.133256316185,-1.33787107468,-0.114834114909,-0.548756837845,-0.591723501682,-0.831499993801,-0.261817485094,-0.524394214153,-0.0958367660642,2.26283788681,0.110599994659,-0.753300011158,0.0748500078917,-0.326649993658,-0.538150012493,-0.0432000011206,0.0113499984145,0.0544818043709,-0.197190374136,-0.712899982929,0.157217890024,1.57408630848,5.17014980316,-1.10830008984,0.256757885218,-0.46044999361,0.184771850705,-0.576399922371,-0.185799986124,-0.393450021744,-0.0108379721642,-0.464726507664,-0.655600011349,0.529399991035,-0.0335000008345,0.347599983215,1.11175000668,-0.540400028229,0.641149997711,-0.0407999977469,0.0990666598082,1.31155347824,-0.597400009632,-0.560549974442,0.547777533531,0.624899983406,0.106699988246,-0.130400002003,-0.816799998283,-0.568499982357,-0.958050012589,0.916949987411,1.12255001068,0.432649999857,-0.357749402523,-0.341576963663,2.02555012703,1.52083611488,-0.555899977684,4.20804977417,0.988991260529,0.085462808609,0.433700025082,-0.232295662165,1.31971013546,-0.186838626862,0.983799993992,2.32625007629,0.0438499972224,0.275900006294,-1.27973079681,1.21532464027,1.78660297394,1.23730444908,-1.47612166405,-0.148450002074,0.496423751116,-0.417326211929,-0.881600022316,-0.0938534066081,7.38104581833,-0.475974917412,2.4061999321,-0.19010001421,0.233800008893,-1.25029993057,1.88973045349,-1.16310214996,-0.303849995136,-0.335399985313,0.306299984455
6839,0.0632999837399,-0.558612048626,0.0621123313904,0.396528184414,0.346927046776,0.323394238949,0.0587173104286,0.397849977016,-0.22014708817,-0.0776384919882,-0.174754872918,0.848900556564,-0.885650038719,-0.3111500144,4.04050016403,-0.037750005722,-0.313300013542,1.09479999542,-0.0570499897003,-0.698951721191,-0.78248411417,-0.215049996972,0.0871008485556,0.195010691881,4.86135005951,-0.310000002384,1.38766217232,4.23180007935,0.200717777014,0.347289472818,-0.170000001788,0.297399997711,0.246825352311,0.231934532523,-0.159100010991,2.80240011215,0.194000005722,-0.246199995279,4.53854990005,0.155399993062,-0.526350021362,-0.0945000052452,-0.441486477852,-0.59890216589,0.456300020218,-0.342299997807,-0.189698904753,0.272100001574,0.785399973392,0.617500007153,-0.14390000701,-0.463800013065,0.8708999753,-0.635749995708,0.0141499936581,-0.677049994469,1.58041989803,-0.00845373421907,-0.696399986744,-0.170855373144,0.29834997654,-0.227300003171,0.0757108330727,-0.408113896847,-0.95710003376,-0.468420773745,-1.13532745838,4.96438550949,-0.475849986076,-0.629750013351,-0.386000007391,-0.374350011349,-0.193846434355,-0.283866047859,-0.407776236534,-0.988361358643,-0.143986046314,-0.220699995756,-0.579234600067,-0.233620911837,-0.150650009513,0.626644730568,0.803907036781,0.465540409088,-2.79679989815,0.451800018549,-0.697399973869,-0.395599991083,-0.158570185304,0.160838216543,0.700049996376,-0.155750006437,0.390150010586
329,-0.326449990273,1.82911515236,1.52531015873,-0.0154721811414,-0.6951816082,0.428474962711,-0.477733045816,-0.813149988651,0.504940509796,0.796934425831,0.404502689838,0.0627914369106,0.465600013733,-0.066749997437,0.563899993896,1.7880500555,0.939450025558,0.160599976778,-3.1523001194,0.227561622858,-0.1875205338,-0.456499993801,0.896571516991,-0.467367053032,-0.644649982452,-0.145033314824,0.716459453106,0.762549996376,0.0442355722189,-0.333878427744,0.440950006247,1.09329998493,0.474270105362,0.0739633142948,-0.220300003886,0.203049987555,-0.84299993515,0.026249974966,-1.26120007038,-0.754400014877,-0.617650032043,-0.335249990225,-0.132010564208,0.0829445421696,1.24279999733,0.428450018167,0.734533786774,-0.141000002623,0.801400065422,0.213400006294,-0.0198500007391,0.15830001235,-0.176050037146,-0.336750000715,-1.20475006104,-1.01499998569,0.0267223846167,0.638195753098,-0.249800026417,1.38040041924,0.386299997568,0.888400018215,-1.93703758717,-0.779676675797,-0.533299982548,0.81103271246,-0.0658178031445,0.887519598007,0.0344000160694,0.767424941063,-0.506399989128,-0.377649992704,0.459453344345,-1.72109854221,-0.833033263683,-1.30032622814,-0.272022902966,1.08589994907,1.62739479542,0.214736133814,1.55910003185,-0.236274302006,0.66927075386,0.40556076169,0.141900002956,-0.399749994278,-0.552249968052,-0.449850022793,-0.0145894642919,-0.0483328551054,-0.0912500023842,-0.262449979782,-0.458199977875
5058,4.38369989395,-0.0700454264879,0.36578977108,0.887210071087,0.202787682414,-0.156901568174,-0.344584405422,-0.203049987555,0.0139502286911,0.596610784531,0.122547954321,1.5635291338,1.14530003071,1.08095002174,-0.440699994564,-0.630750000477,-0.92484998703,0.523199975491,-1.31704998016,-0.104155749083,0.241944223642,0.485000014305,-0.504406809807,-0.420387297869,4.97034978867,0.210699960589,-0.0679375231266,-0.819400012493,-0.0255232006311,-0.535973489285,0.215200036764,-0.258399993181,0.718601584435,0.523886263371,-0.0416000187397,0.318049997091,0.129050016403,0.428799986839,0.470300018787,-0.262700021267,0.196799993515,-1.33789992332,-0.489901721478,0.412265717983,0.311599999666,-0.283849984407,-0.555841207504,1.46990001202,-0.10695001483,0.0430499911308,-0.310750007629,-0.163550004363,-0.493499994278,-0.645399987698,0.162450000644,0.0568999946117,-0.931190848351,0.414421856403,-0.187999978662,-0.26379185915,-0.13844999671,-0.450349986553,0.971622824669,-1.12691783905,-0.448000013828,-0.465064197779,-1.30002164841,-1.59716212749,0.530399978161,0.739300012589,-0.125,-0.573249995708,3.50512742996,0.30594098568,-0.203175485134,-0.979098200798,-0.547293245792,0.00794999301434,0.10055924207,0.770527362823,0.321350008249,-0.949627697468,0.655045151711,0.171418249607,0.624899983406,-0.885949969292,0.73810005188,-0.851649999619,0.548545777798,-0.950076580048,-0.0239500105381,0.355150014162,-0.0342999994755
998,1.39645004272,0.520547389984,1.70403242111,-0.332706481218,1.26903343201,0.0640465319157,0.621255218983,-5.24914979935,0.198920577765,0.593990445137,-1.69410729408,-0.337775439024,0.0181500017643,0.943799972534,-0.395600020885,0.180250003934,0.251450002193,0.517400026321,1.2419500351,-0.927680790424,0.358355522156,-0.646950006485,0.156737297773,0.897701859474,0.215149998665,-0.325966656208,0.106955014169,0.441249996424,-1.25906193256,-2.32182264328,1.74725008011,-0.221749991179,-0.253370851278,-1.32544636726,0.952799916267,1.84535002708,-0.782850027084,0.34169998765,0.292549997568,1.02845001221,0.0350500047207,-0.235700011253,0.251593947411,0.77460449934,-0.635100007057,0.661899983883,-0.135972738266,0.520550012589,-3.72154998779,0.622799992561,0.848150014877,-0.954750061035,-0.871550023556,0.316649973392,0.104949980974,0.594150006771,0.267837941647,0.128277212381,-0.248150005937,-0.127247482538,0.130600005388,-0.856449961662,0.409974902868,0.341815888882,-0.555999994278,0.544605791569,0.418439298868,-0.510259211063,-0.975749969482,-0.291525006294,1.06430006027,-0.00470000505447,-0.468344688416,0.478103399277,-0.254229366779,-0.923223614693,0.0680681467056,1.25854992867,0.261284887791,0.448661029339,0.0897500067949,-1.53168320656,-0.242706134915,1.53473436832,-3.22650003433,0.461400002241,0.262500017881,-0.63664996624,-0.618198990822,0.94649463892,-2.55535006523,0.438149988651,0.795899987221
9134,0.128699958324,0.447956502438,1.63994348049,-0.109076954424,0.518708467484,-0.311906218529,-0.26550924778,0.521350026131,-0.264158636332,0.160756930709,-0.0291901826859,-0.0775212347507,-0.176049992442,0.308750003576,-0.688949942589,-0.170350015163,-0.203899994493,-0.840699970722,0.160400003195,0.0457785129547,-0.0460317246616,-0.389349997044,-0.552292883396,0.635709941387,-2.34929990768,-0.138499990106,0.486725479364,-0.933500051498,-0.397800803185,0.217566326261,-0.298649996519,0.0796999931335,0.409884661436,-0.67145216465,0.988449990749,0.114900007844,-0.42895001173,-0.0496500134468,-0.951900064945,-0.102750003338,0.130849987268,-0.495849967003,-0.069185718894,0.335400104523,0.265100002289,0.928449988365,-0.223896920681,0.163650006056,-0.334899991751,-0.210299998522,0.277350008488,-0.933949947357,-1.11094999313,-0.530349969864,0.782549977303,0.528450012207,0.313835322857,0.209176778793,0.608649969101,-0.604960143566,-0.110000006855,-1.85370004177,0.769765734673,0.585188567638,0.000650003552437,0.201056659222,0.631839156151,0.608886837959,0.602750003338,0.569274961948,0.309450000525,0.99874997139,0.469034731388,0.71055072546,-0.983287930489,0.945870757103,0.300004988909,0.124800004065,0.760659575462,-0.41417452693,0.44984999299,0.187631055713,0.275505185127,-0.0162760615349,2.25040006638,-1.55085003376,0.683650016785,-0.426750004292,0.290795713663,0.0446206107736,-0.345699965954,0.211699992418,0.151450008154
6616,0.559749960899,-0.021750241518,-0.304165393114,1.3365008831,-0.539885878563,0.3242854774,-0.895093560219,-0.908949971199,0.191607907414,-0.270522028208,-0.872622489929,1.42356991768,-1.16264998913,-0.373949974775,1.00454998016,-0.598550021648,0.10094999522,-0.559199988842,-0.532050013542,-0.27948269248,0.20457020402,-0.763999998569,0.312123447657,-0.0625634044409,5.04304981232,-0.451666682959,-0.942920386791,0.29855003953,-0.616793513298,-0.788403868675,-0.521600008011,-0.0538000166416,0.548763751984,-0.564763247967,0.22634999454,0.484899997711,0.609549999237,0.509199976921,4.51340007782,-1.21514999866,1.43934988976,0.250649988651,-0.247786402702,0.199775338173,-0.646149992943,-0.454400002956,0.258634060621,0.387199997902,0.33314999938,-0.916400015354,0.0603500008583,-0.30015000701,-0.178849995136,0.802199959755,1.07424998283,-0.579800009727,-0.520854413509,0.253116905689,0.787349998951,3.13612341881,-0.328850001097,1.34014999866,0.299315869808,-0.272024273872,-0.31305000186,-0.373913884163,-0.923183143139,0.203511089087,0.792349994183,2.14510011673,-0.54960000515,0.434500008821,-0.870579302311,0.935679078102,0.690226376057,1.90951168537,-0.219766005874,-0.662599980831,-0.427337676287,-0.446290284395,-0.266499996185,-0.898333907127,0.00982731580734,0.0770678520203,4.14769983292,-0.02879999578,2.1779999733,-0.987550020218,2.87336611748,0.430358141661,0.505599975586,-0.609149992466,-0.755850017071
5223,0.476000010967,0.662049472332,0.541332483292,0.759276092052,-0.405914664268,-0.0595050752163,0.468019992113,0.621649980545,0.0235364884138,0.353578597307,0.345134913921,0.498589515686,0.742600023746,0.537249982357,-0.708249986172,0.088049992919,-0.210899993777,0.51240003109,-0.730299949646,-0.0719206035137,0.389017879963,0.686300039291,0.157023519278,0.573104858398,0.0566000044346,0.125633344054,0.0951896011829,0.188450008631,0.2828758955,0.244362264872,-5.40939998627,1.0258500576,0.287762731314,0.546010732651,-0.286899983883,-5.02710008621,0.405149996281,-0.638000011444,-0.436850011349,-0.676850020885,-0.270999997854,-0.418150007725,1.33246958256,0.884091377258,-0.101449996233,-0.157249987125,-0.151269942522,0.193650007248,0.928000032902,1.04655003548,-0.496249973774,0.122100010514,-0.916949987411,-0.757149994373,0.336550027132,-0.560800015926,-0.0446009524167,0.238455682993,-0.431950032711,-0.892336547375,0.0738500058651,-0.175850003958,0.606572926044,-0.490744352341,-0.358249992132,-0.286824911833,-0.874624788761,0.145234167576,-1.08559989929,-2.29045009613,-0.27270001173,0.0469500124454,-0.238309174776,-0.409883677959,-0.443476319313,-1.12878251076,-1.46143066883,0.146199986339,-0.581949055195,0.639764964581,0.11914999783,-2.0032556057,-1.24608325958,-0.827383518219,-8.70450019836,-4.74744987488,-0.335900008678,0.389800012112,1.22790312767,0.452305436134,-0.00990000367165,0.294849991798,0.565950036049
4690,-0.661100029945,1.00290238857,-1.2008869648,0.35137283802,0.241656020284,0.384578615427,-0.50749540329,-0.27919998765,0.0205413997173,0.0230750516057,0.378324985504,-1.7161334753,-0.147849991918,-0.571900010109,0.0144000016153,0.759750008583,0.392599999905,-0.893650054932,-0.508100032806,1.34978306293,0.944225013256,1.21274995804,0.246823698282,-0.61704659462,2.39490008354,0.268666684628,-0.0301671400666,0.255549997091,0.239408135414,-0.325803846121,1.13479995728,-1.29439997673,0.104058511555,0.0762136876583,2.21224999428,0.298649996519,0.118300005794,-1.01355004311,0.0877999961376,1.50515007973,-0.267149984837,-0.263150006533,0.762270569801,0.178499281406,0.0452000014484,-0.832999944687,-0.133451774716,0.0252000018954,0.149399980903,-0.616150021553,-0.180700004101,0.205349996686,-0.804849982262,-0.380899995565,0.626699984074,1.08519995213,-0.327058136463,0.115725152194,0.45759999752,0.224127948284,0.264899998903,1.93659996986,-0.501058161259,-0.0191814899445,-0.177150011063,0.437265723944,-0.774611771107,0.427848219872,0.58544999361,-1.13364994526,0.214550003409,0.254000008106,-0.499947935343,0.524263322353,0.386134207249,-0.46865260601,-0.0647271946073,-1.1861000061,-0.58541405201,0.798943817616,-2.18784999847,-0.178825438023,0.519319593906,-0.212397664785,3.24020004272,-0.735300004482,0.160950005054,0.3070499897,-0.521609842777,2.13072061539,0.616950035095,0.631300032139,-0.207100003958
958,-0.690950036049,-0.65607470274,-1.30148541927,-0.556921422482,-0.503302812576,-0.304581403732,0.47221082449,-1.11189997196,0.87445306778,0.0515584126115,-0.573354482651,-0.281922489405,-0.55269998312,-0.570349991322,1.28710007668,-0.432050019503,-0.160800009966,0.768049955368,2.09069991112,0.155821055174,0.682839393616,0.449650019407,0.0940458327532,-0.178429290652,0.726949989796,0.132666677237,1.14759123325,-0.548050045967,-0.531221985817,-0.549362421036,1.06764996052,-0.0615499913692,0.154155835509,-0.705484747887,0.467000007629,-0.505199968815,0.34534996748,0.624949991703,0.853200018406,0.213850006461,0.37064999342,0.91194999218,-0.140564844012,-0.514193296432,-0.435149997473,-0.0947500020266,0.705752432346,0.0700500160456,2.25990009308,-0.52864998579,0.646800041199,0.555500030518,0.212249964476,0.52530002594,0.316299974918,0.291099995375,0.271548122168,0.391666173935,-0.251399993896,2.50298452377,-1.3680999279,1.42759990692,-0.144974529743,0.00143650174141,0.940050005913,0.742278456688,0.995050668716,-1.28772437572,-0.641350030899,-0.172600001097,1.14645004272,0.429949998856,2.28613901138,0.695303559303,1.3512904644,0.357410699129,-0.00660248100758,-0.260450005531,0.14636592567,-0.490607380867,1.33089995384,0.224080502987,-0.157058417797,0.521997213364,2.21050000191,0.224150002003,0.523299992085,-4.55930042267,0.440664440393,-0.00255438685417,0.00814999639988,-0.219900012016,0.00059999525547
1616,1.28589999676,0.543022274971,0.435917824507,0.316146552563,-0.613378047943,-0.397591948509,0.296696007252,0.73449999094,0.515440702438,-0.401532977819,0.311322808266,-1.31142878532,-0.565500020981,0.152349993587,1.29604995251,-0.619499981403,0.442149996758,0.198349997401,1.38234996796,-0.544662594795,0.036531034857,0.40110000968,-0.151694267988,0.973188221455,0.256850033998,0.225433379412,-0.0189028512686,-1.03890001774,-0.487987667322,0.588754296303,1.27815008163,0.925199985504,0.981375694275,-0.485169202089,1.82159996033,0.270949989557,-0.397350013256,0.212449997663,0.377099990845,0.839100003242,0.296350002289,0.0604500025511,-0.380654096603,-0.724413871765,-0.140150010586,0.00980001688004,-0.170932292938,0.319299995899,-0.762449979782,-0.286749988794,-0.199249997735,-0.186100006104,-0.565550029278,0.386600017548,0.867299973965,0.329400002956,-0.28377738595,-0.393166124821,0.0688499957323,0.491991460323,0.923049986362,1.87785005569,-0.725422620773,-0.800339400768,-0.79314994812,0.28411179781,1.58946073055,-0.393002212048,0.00630000047386,-0.633949995041,0.0887500047684,-0.212449997663,-0.690588474274,-0.0215307399631,0.254596740007,0.231916576624,0.556486904621,-0.367899984121,-0.00252979621291,0.444093286991,-0.113700002432,1.22218239307,1.19876503944,0.286542534828,2.16560006142,-1.15814995766,0.510500013828,2.0123000145,1.2545582056,0.158728331327,1.33170008659,-0.0791000127792,-0.825850009918
991,-0.384750008583,-0.25817066431,0.470806002617,-1.92865228653,0.318651676178,0.163401067257,0.389157354832,0.853150010109,-0.0168271660805,0.307192921638,0.363007634878,0.614547729492,0.0,1.00744998455,-0.417950004339,0.00034999998752,0.0320999994874,0.506449997425,0.899349987507,0.378684908152,0.619069516659,-0.173700004816,0.593074440956,-1.02830958366,-5.66674995422,-0.145666673779,0.351859599352,0.48425000906,0.245103344321,0.514508783817,-0.203349992633,0.783100008965,-0.505696177483,0.552915990353,0.551400005817,0.467750012875,0.535250008106,-0.115800008178,-6.04750013351,0.115049988031,0.00914999842644,-0.126949995756,-3.71346569061,-0.366393566132,-0.0697500035167,-1.02184998989,0.230280414224,0.336899995804,0.963899970055,0.526399970055,0.0,0.335900008678,-0.0190500002354,-0.381000012159,0.0144000053406,-0.170049995184,0.146589875221,0.620473504066,0.0242999941111,0.309557586908,-4.99965000153,-1.42015004158,-8.66257858276,-1.77426552773,-0.165250003338,0.0,-3.67553687096,-0.216242358088,-0.0468500033021,-2.3524749279,0.650200009346,-0.0161000192165,-3.76303267479,-3.55445289612,-0.199886143208,-1.21080422401,-0.0522217005491,0.00130000000354,-3.29973840714,-1.04225003719,0.211199998856,0.220232084394,-0.522403180599,-0.97481906414,-5.33869981766,-0.219499990344,-0.251750022173,0.269050002098,1.13493001461,-3.09852910042,-0.00034999998752,0.0623999983072,0.0
6347,-0.386900007725,0.344169050455,-0.168784216046,-0.0401240848005,-0.103286571801,-0.517751812935,-0.704285025597,-0.933950006962,0.162825644016,-1.11930298805,0.403924196959,-1.11136209965,-0.856350004673,-0.755299985409,1.44910001755,-0.372349977493,0.243549987674,-0.776149988174,-0.281199991703,-0.0869455337524,0.0367621481419,1.05365002155,0.307302951813,0.265910744667,0.287599980831,-0.722033381462,0.09483153373,-0.00354999303818,1.39534842968,-1.06655812263,-0.501900017262,-0.434149980545,0.661187112331,0.127218201756,0.337650001049,0.408199995756,-0.227099999785,0.430049985647,1.54879999161,-0.572950005531,-0.14794999361,0.718199968338,0.990324318409,1.70771694183,-0.818750023842,-0.494799971581,0.303808450699,1.28259992599,0.17610001564,-0.292999982834,0.711249947548,0.277150005102,-0.452549993992,0.403949975967,0.667250037193,0.186200022697,-0.770602822304,-0.0194822400808,1.4633500576,1.14594733715,0.56124997139,-1.31695008278,1.37878501415,-0.640284657478,0.419649988413,2.8929104805,0.203205615282,-1.33836650848,0.148350000381,1.87295007706,0.265350013971,-0.112750008702,-0.642933785915,0.947003006935,0.659229040146,1.50194811821,7.00566959381,-0.0268500000238,1.35806155205,0.405735641718,0.274300009012,-0.247549921274,-0.598424196243,1.06955075264,6.71409988403,0.0666500031948,1.10140001774,-0.615100026131,1.08351325989,-0.236328363419,-0.223299995065,0.421150028706,-0.219600006938
6714,0.758000016212,0.125202268362,0.131951570511,1.89705479145,0.0993834808469,0.221741199493,0.649203240871,0.513599991798,2.71690559387,-1.49555897713,1.43505597115,-0.170378267765,5.12909984589,0.756649971008,-0.532549977303,-0.443700015545,0.560849964619,1.01320004463,-0.591949999332,0.0590175241232,0.854069471359,0.816500008106,-0.125416398048,-0.0365451872349,3.88980007172,1.80540001392,-0.979967653751,4.13350009918,-0.508048176765,0.0621796883643,-0.265550017357,-0.649850010872,-0.515606164932,1.52531218529,5.18620014191,-0.438749998808,0.136899992824,-0.209800004959,0.46510002017,-0.170999988914,-0.475600004196,1.99540007114,-0.457400560379,0.845708489418,7.29020023346,0.961650013924,-0.514304220676,-0.309349983931,0.685150027275,0.0604999959469,0.542100012302,-0.248600006104,-1.62760007381,0.27349999547,-0.629999995232,-0.735599994659,-0.201719477773,-0.552418589592,-0.408100008965,-0.0925645455718,0.078749999404,0.0581000037491,-0.286494016647,-0.604995787144,1.09470009804,-0.692228794098,-0.594776749611,0.248532474041,0.162049978971,1.00707495213,-0.729099988937,-0.993700027466,0.0561536252499,-0.38225248456,-0.61280554533,0.120035976171,-1.13896131516,-0.380650013685,0.101496852934,-0.264288306236,2.05734992027,-0.803123772144,-0.421408563852,-0.493689388037,-2.55529999733,-0.540549993515,-0.156299993396,-0.437200009823,-0.0638908371329,-0.168754398823,-0.398849964142,0.649399995804,0.427999973297
652,-1.01974999905,-0.428410470486,-0.229060992599,-0.170793116093,-0.304976016283,-0.453545361757,0.0766688212752,-1.27340006828,-0.101269081235,-0.626960039139,-0.250176072121,-0.532528698444,-0.602750003338,-0.531650006771,-0.526300013065,-0.196949988604,-0.36804997921,-0.795850038528,0.235100015998,0.209555000067,0.282314300537,1.14254999161,-0.19357085228,0.346576750278,0.559049963951,-0.396099984646,0.473627030849,-0.178750008345,0.000310361385345,0.0267036631703,-0.266550004482,0.382099986076,1.39003276825,-0.504596948624,1.17879998684,0.150950014591,-0.915599942207,1.8518999815,0.986949980259,0.191400006413,-0.0885999798775,0.375349998474,0.0301731191576,1.5362238884,0.57950001955,-0.556450009346,0.204447224736,0.780550003052,1.72245001793,-1.89400005341,0.0274500101805,-0.44990003109,0.363650023937,0.073500007391,0.310350000858,-0.256449997425,-0.433595955372,0.560476720333,-0.263750016689,1.43005514145,-0.521400034428,0.429750025272,0.103525795043,-0.409587979317,2.57030010223,-0.0611133351922,0.953364491463,-0.970531105995,-0.502749979496,0.35137501359,0.828999996185,-0.409950017929,1.59243834019,-0.14322027564,1.01371729374,0.848834633827,-0.0747358128428,-0.137850001454,-0.173208206892,-0.983223378658,-0.466499984264,-1.12926709652,1.85580790043,0.730611145496,2.66919994354,-0.652449965477,0.147850006819,-0.081949993968,1.28687810898,0.427337706089,0.0441000014544,-0.760249972343,-0.381200015545
