rid,DOS022_VCAP_6H:BRD-K44916273-001-01-8:4.66,DOS022_VCAP_24H:BRD-K44916273-001-01-8:4.66,DOS045_A549_24H:BRD-K44916273-001-01-8:4.66,DOS045_HT29_24H:BRD-K44916273-001-01-8:4.66,ERG010_VCAP_6H:BRD-K44916273-001-01-8:9.321,ERG010_VCAP_24H:BRD-K44916273-001-01-8:9.321,ERG017_VCAP_24H:BRD-K44916273:9.32,ERG017_VCAP_24H:BRD-K44916273:3.11,ERG017_VCAP_24H:BRD-K44916273:1.04,ERG017_VCAP_24H:BRD-K44916273:0.35
4312,1.18078505993,0.200966149569,0.326204359531,0.368149995804,-0.0395999848843,1.19154810905,0.858982384205,0.284050941467,1.00480794907,0.426175653934
994,-0.883484601974,-0.0107748359442,-0.979443430901,-0.650150001049,-0.463750004768,0.303795933723,-0.0361283272505,-1.40632987022,-1.93310892582,-1.33738875389
2048,-1.21289050579,0.616168141365,0.17668120563,0.489100009203,-0.595149993896,0.575323224068,0.224504321814,0.546313762665,-0.502821564674,-0.426123440266
1111,0.393965035677,0.917490959167,1.00552582741,0.834550023079,-0.207000002265,0.446761310101,-0.974838256836,0.233656018972,0.904645860195,-0.117457598448
5154,-0.580329835415,0.406936079264,-0.728330016136,1.71405005455,-0.0120999962091,-0.653542995453,-2.28690743446,0.138262629509,-2.57925438881,-0.292641282082
2920,0.299889206886,1.29335045815,-0.362726807594,-0.228399991989,-0.212400004268,-0.662263631821,0.407437980175,1.63642954826,0.0885602533817,1.37427544594
3122,2.19462108612,-0.0157348811626,-0.207680165768,-1.26700007915,-0.151549994946,0.255668103695,0.453303933144,1.29132199287,1.51630854607,1.57149648666
2769,-0.605570435524,-0.553959429264,0.0639213323593,-0.926900029182,0.0949999988079,-0.129069313407,0.0327731072903,0.912337422371,1.49342894554,0.0542653277516
5900,0.0831912010908,0.178302958608,-0.443124115467,-0.30680000782,0.370299994946,-0.51741963625,-0.274543404579,-0.869219779968,-1.69190812111,-1.1422085762
6304,-0.0873637348413,-0.136435419321,1.20788955688,1.17339992523,-0.590250015259,0.159617304802,-0.759697556496,3.05717945099,0.488619506359,-0.771334290504
5211,-0.152372270823,6.29974937439,-0.0865307450294,-0.0196499973536,0.20854999125,0.605633616447,-0.359013617039,-0.334382027388,-1.95742487907,-0.351393252611
2886,0.425412416458,-0.291932284832,1.71223807335,0.139849990606,-0.206900000572,-0.102842539549,0.544967830181,0.522327661514,0.55022585392,0.668100714684
9261,-0.422640234232,-0.00808548927307,-0.87284219265,-0.254999995232,0.166050001979,0.888244211674,0.159599512815,-1.52518355846,-0.747807979584,-0.796724796295
8569,0.778471589088,-0.518165588379,0.978317916393,0.346949994564,0.184000000358,0.380338966846,-0.0435963124037,0.627123355865,0.497862875462,-0.0189881920815
3303,0.145968198776,0.940410614014,-0.177190303802,2.33860015869,-0.0524500012398,-0.125112831593,-0.452916294336,0.415331065655,1.20583999157,0.0562255680561
5331,-0.703243911266,0.36756426096,-0.390637814999,-0.214199990034,0.266249984503,-0.0259940177202,0.410670220852,-0.317038178444,0.587329149246,-0.684678435326
5347,-0.151859924197,1.5218975544,-1.29268622398,-2.33340001106,0.598000049591,0.608766794205,-0.806400537491,-0.78825366497,0.124747335911,0.711058497429
4638,-0.85442173481,0.42033174634,0.208570867777,0.628949999809,0.58939999342,0.269516706467,-0.912770867348,0.297423809767,0.902482569218,0.733426690102
2264,0.682542920113,0.177416577935,-1.10624194145,0.293750017881,0.855999946594,-0.47058480978,2.30663585663,0.673524320126,1.4727858305,1.10558605194
1029,0.369025737047,0.180354371667,1.09594392776,-0.231450021267,0.586199998856,0.482769429684,0.69960296154,0.315879791975,0.221009388566,-2.27863454819
1027,-0.547854721546,-0.271380543709,-0.351289153099,-0.677399992943,0.408249974251,-0.932121753693,0.113615438342,0.234057098627,-0.54219686985,-0.42411455512
2597,0.000471348961582,-5.66583061218,-0.158550679684,0.337350010872,-0.318650007248,4.77515649796,-0.657054901123,-0.212830871344,-0.128355786204,-1.77101743221
55847,0.56689786911,4.02315187454,-1.73590672016,-1.14984989166,0.397049993277,-0.192252531648,0.202813714743,0.370779007673,-2.35880732536,0.631576776505
25803,-0.398259878159,1.59802913666,-0.175162598491,1.51244997978,0.559599995613,0.351095914841,0.0162591636181,-0.227689534426,-0.553073048592,0.227912634611
3480,-0.529336094856,0.0235663950443,-1.03058934212,0.120199993253,-0.787450015545,-0.101369827986,-0.35036817193,0.383202552795,-0.131206825376,-0.578297972679
2946,0.445322006941,-0.719807624817,1.12796592712,0.638000011444,-0.610399961472,-0.5349214077,0.0827364623547,0.67683082819,2.69745707512,0.404584884644
9517,-0.559708595276,3.71773433685,1.05800819397,-1.2743999958,-0.13030000031,0.367878526449,0.565154612064,-0.953536212444,-0.668792843819,-1.55334043503
25987,0.126093074679,0.935492277145,-0.699334144592,-0.689799964428,0.141000002623,-0.654747366905,-1.31002032757,0.112013250589,0.0437880605459,-0.0710447281599
23670,0.200949534774,0.489118844271,0.130396947265,-1.03314995766,-0.299549996853,-0.458842039108,-0.125590637326,-0.557457506657,-0.932158410549,-1.30218648911
11182,-0.0139042437077,-3.24631810188,0.847787737846,-0.612249970436,-0.555149972439,-0.705551326275,-0.534187853336,0.0259176492691,0.523200392723,0.113302126527
2146,0.0919812619686,-1.90328764915,-0.817209720612,0.225600004196,-0.723949968815,-0.220779031515,-0.808545708656,-0.850720822811,-0.0336177349091,-0.134842142463
3385,-0.605828464031,0.0552492141724,0.265648126602,-0.920249998569,0.380600005388,-0.35430675745,-0.50951218605,-0.718045473099,-1.05270528793,-1.20679056644
5261,0.975356459618,0.112073324621,0.951721906662,0.00624999403954,0.16139999032,0.502096712589,-0.143370687962,0.432033002377,-0.320158779621,1.30310106277
10765,-0.293137311935,-0.349019140005,0.607108354568,0.578199982643,-0.892499983311,-1.58319592476,0.0312690287828,1.78731513023,0.512208759785,1.0426659584
25839,-0.122544869781,0.898567974567,-0.564878940582,-1.86024999619,0.065750002861,0.548209786415,1.10895347595,-1.54550623894,1.46102535725,-0.59454190731
4172,0.176891505718,-0.0134781897068,1.2107436657,0.454850018024,-0.36859998107,0.835746705532,-0.831998169422,-0.499508500099,0.338089972734,-0.58598446846
23161,0.499238312244,-0.19359447062,0.41086435318,-0.149199992418,-0.142000004649,-0.0081008002162,0.919795751572,0.922711849213,1.02745187283,1.06126284599
10298,0.326556026936,-0.04641251266,-0.358008205891,-0.779950022697,-0.706200003624,0.392029136419,-0.207075968385,-1.09059929848,-1.33789026737,-0.852444708347
1802,-0.0658908039331,0.112673223019,-0.384509325027,-0.863499999046,1.82245004177,1.09418058395,0.303497314453,-0.622369289398,2.24089241028,0.337570697069
58533,-0.395224034786,-0.45463269949,-0.419237315655,0.269050002098,-0.433499991894,-0.038192588836,0.255003422499,-0.270263463259,-0.662288367748,0.143886119127
147179,-0.425242215395,-0.0895480811596,-1.40219581127,0.0832000002265,0.277400016785,0.624226093292,0.326464951038,-1.29726779461,-1.08642816544,-0.363619148731
29937,-0.134942263365,0.534516394138,-0.678431987762,0.465149998665,0.521899998188,0.533654272556,0.133796483278,-0.127895027399,0.457690477371,0.988782644272
6184,-0.647899925709,1.06793701649,-2.41172099113,-0.71280002594,-0.0305500030518,0.658771753311,-0.818832039833,0.221447050571,-0.61690145731,0.125302881002
9854,0.430172264576,0.0487601682544,0.792441546917,0.577099978924,-0.445549964905,-0.416981726885,-0.708813667297,0.686615169048,0.776719748974,4.63110351562
2553,-0.104032799602,0.0967663452029,-0.630099534988,-0.166049987078,-0.443649977446,1.00236701965,1.96464169025,-1.02473044395,0.174062252045,-0.776141405106
5440,0.414536982775,-0.177298262715,-0.774804651737,0.921950042248,-0.178900003433,-0.0928918719292,-0.434598714113,0.00237762928009,-0.775573551655,-0.58913475275
54623,-0.0918773710728,-0.0206828899682,0.570126414299,0.054000005126,0.187099993229,-0.332996428013,0.284506767988,1.29075479507,-0.11701387167,0.659364044666
9533,0.723810315132,-0.203463733196,0.696748971939,0.0117499828339,0.15434999764,-0.450191736221,0.0696764886379,1.06553268433,-0.41817060113,0.095777630806
8607,-0.153132289648,1.12233805656,-0.0915566831827,-1.35559999943,0.696950018406,0.51090747118,0.202188402414,0.643839120865,-0.52333009243,-0.511314749718
207,-0.715672850609,0.225647270679,-0.81616795063,0.456550002098,-0.34350001812,0.497747838497,0.0971249863505,-1.20834422112,-1.13567960262,-1.62771010399
26054,0.861478030682,0.571216583252,0.485396653414,1.10300004482,-0.375449985266,-0.238309442997,-0.421252429485,-0.448345065117,-1.06372344494,-1.370906353
10682,-0.01685115695,-0.163933485746,-2.04814386368,0.0558499991894,-0.369949996471,-0.349926292896,0.0888100862503,0.0464641302824,-1.65313506126,-0.00331258773804
8573,-0.184072732925,-0.0835356265306,-0.891347646713,-0.462249994278,-0.904850006104,-0.472334384918,0.0037457793951,-0.886030316353,-0.457513540983,-0.770227730274
23378,0.667896509171,-0.0870756059885,0.327286124229,0.498799979687,-0.0116999894381,-0.672897458076,-0.464519172907,0.014914624393,-0.0915836542845,-1.0697478056
8553,1.10357201099,0.349559873343,-0.113351240754,-0.980549991131,-0.14390000701,-0.196039944887,0.288709521294,-0.353443741798,0.513292014599,-0.362557977438
622,0.0142075270414,0.675281763077,-0.0357301980257,-0.487849980593,0.601050019264,0.720614671707,-0.127172023058,-0.391330957413,-1.82214486599,-0.723956346512
9467,0.683255195618,3.67831349373,0.285661578178,0.435299992561,0.477899998426,0.390506327152,0.147643193603,0.801882863045,1.5959751606,1.13103723526
5525,0.732507109642,0.560268163681,0.495266377926,-2.95469999313,-0.117149978876,-0.46612611413,1.03410339355,0.574392437935,0.832898259163,1.21726775169
256364,-0.0953638255596,-0.0720330998302,-1.02217364311,-0.764800012112,0.297399997711,-0.297337055206,-0.108668714762,-0.718741714954,0.0575042590499,0.237508624792
332,0.167656362057,0.791381657124,-1.62023329735,-1.45840001106,0.470899999142,-0.267138957977,-0.489469945431,-0.203689679503,-0.70573502779,0.0852953642607
2058,-0.637637555599,-3.58417916298,-1.10740935802,-1.92435002327,-0.735249996185,-1.32035303116,0.614510715008,-0.273064106703,-0.233395442367,-1.1126023531
7849,0.416609615088,0.0559850260615,0.905337512493,0.910300016403,-0.809300005436,1.30713295937,0.89332139492,0.329510390759,-0.101409122348,0.317842453718
23244,-0.570903539658,1.0612205267,0.852345705032,0.423650026321,0.0475500002503,-1.34689795971,0.38468259573,-0.381774127483,-1.17589378357,-1.09370827675
7494,-0.0240890532732,-0.314006149769,-0.749255657196,-0.00769999623299,-0.243049994111,-0.386948883533,-0.796167850494,0.012520685792,-1.36863636971,-1.39900016785
4836,0.254593104124,0.239614278078,1.16861331463,-0.295000016689,-0.27294999361,1.07278692722,-0.473247349262,-0.0521146655083,-0.896177530289,0.339635074139
23647,-0.111746281385,0.681796073914,-0.47058826685,-0.319000005722,-0.259000003338,-0.632298588753,-0.213115304708,-0.474856883287,-3.10541152954,-2.30535459518
10617,-0.479140967131,0.313641965389,-1.4087883234,-0.00184999406338,0.317799985409,-0.153550326824,-0.0439694523811,-0.570235848427,0.0400685071945,0.0101833045483
2184,0.333873093128,-0.921131491661,-0.0471633076668,-0.422999978065,1.18709993362,0.0992540419102,-0.483944892883,0.126190602779,1.00360119343,1.16052806377
5355,-0.0921192616224,-0.595519065857,-0.359004080296,1.21074998379,-0.552899956703,-0.0436817593873,0.695015013218,1.22594738007,1.24790644646,1.80378341675
6659,0.0914687514305,0.980966389179,0.295891910791,-0.478700011969,0.00545001029968,0.661962866783,-0.435797572136,-2.12035393715,-2.32599210739,-2.09916973114
7016,0.713088750839,-0.102579236031,1.1834577322,-0.261649996042,0.0917000025511,0.117809772491,-0.741357088089,0.957652688026,1.34769034386,1.31661844254
90861,-0.974195063114,1.28312563896,-3.99482798576,-0.420549988747,-0.0762499943376,0.168855398893,-0.0941826105118,0.132032960653,-1.0316375494,-1.24160575867
10670,-0.28405636549,0.332176655531,-0.784566044807,0.877149999142,-0.574949979782,0.497500807047,0.329395651817,-0.351720392704,-0.862332165241,-0.721953988075
79071,0.256222486496,1.107847929,0.608551502228,-0.0176000036299,-0.181149989367,-0.419563800097,0.00508549064398,-0.00976572930813,0.654444098473,0.793590664864
64746,0.00305277109146,1.06767940521,-0.460302621126,-1.3438000679,-0.654799997807,-0.32630944252,-0.916914820671,-0.0556364953518,-1.77720248699,-1.1356253624
5366,0.56459569931,0.0181106030941,1.11490786076,0.733299970627,-0.944649994373,0.492170274258,0.258867681026,1.1542904377,1.76454424858,1.31532585621
11344,-1.52976214886,0.754464447498,-0.674243986607,0.59090000391,0.390700012445,-0.397221595049,0.553087413311,-0.224139451981,-0.285407543182,-0.641283512115
10013,0.24800466001,0.696622550488,-0.348089039326,-0.943650007248,-0.617150008678,-1.0684068203,1.79014873505,1.47808682919,0.895335674286,1.63477241993
5829,0.48781555891,-0.699934720993,-0.509265005589,-0.228450000286,-0.502550005913,-0.258981198072,-0.206942498684,0.57899171114,1.12519741058,0.827016592026
5257,-0.696900427341,-0.0784770399332,-1.76368451118,-1.1779999733,-0.173900008202,-0.348120361567,-0.380295008421,0.683710336685,0.848513543606,-0.316993892193
22794,-0.270906418562,-0.237729460001,-0.910003662109,-1.33029997349,-0.294550001621,-0.557833313942,-1.0437476635,-0.723670065403,-1.74906480312,-1.90182304382
9761,0.0474109202623,0.57611644268,-3.18541312218,-0.15815000236,-1.4646999836,-0.108035683632,0.158505752683,-1.0876083374,-0.158078998327,-1.94421064854
23326,-0.00698879733682,1.96306669712,-2.2743499279,-0.859149992466,0.361099988222,-0.0510253459215,-0.951676011086,-0.529426336288,-1.92306602001,-0.762943327427
10972,-1.36783707142,-0.74713742733,1.60890924931,-1.09984993935,-0.226549997926,-0.925255358219,0.122737787664,0.501167476177,-0.449898004532,-0.906340479851
10523,-0.224778428674,0.802994370461,-0.918295323849,-0.761099994183,-0.015000000596,0.487163931131,0.536307752132,-0.795758008957,-2.48243236542,-1.73429989815
79090,-1.03978180885,0.296698689461,0.409812986851,0.174899980426,0.764050006866,1.04130935669,0.595129549503,0.00370439887047,0.453866422176,0.287597179413
27032,0.23275026679,-0.568299472332,1.50372087955,1.22804999352,-1.57629990578,-0.945967555046,-0.50564712286,0.0654097646475,-0.995117366314,-0.924668073654
9097,0.966059505939,-1.51011323929,0.772811889648,1.16929996014,-0.0582999885082,0.142279550433,0.750223398209,-0.393148064613,-0.168522655964,0.139506667852
10513,-0.150699719787,-0.473985463381,2.28726840019,0.0254999995232,-1.30649995804,-2.52516317368,-0.23636315763,0.483366370201,-0.225129052997,0.306364476681
1891,0.25299680233,-0.423307180405,0.357066631317,-0.501850008965,-0.971099972725,-0.564049899578,0.703403890133,0.477817863226,0.215464875102,-0.515227496624
3066,-0.202526122332,0.531926393509,-0.471023738384,-0.714749991894,0.192000001669,0.270539104939,0.00544148683548,0.673809766769,-1.19500589371,-1.11370313168
9801,-0.0917915254831,-0.511264026165,-0.533880889416,-1.32089996338,0.495249986649,-0.0996286422014,0.0713148266077,-0.711274147034,0.625196039677,-0.226461097598
1459,0.0910979807377,3.39427351952,0.847566187382,0.353399991989,-0.71020001173,0.603012979031,0.240804195404,0.401503622532,1.42711150646,1.39116275311
9703,0.0272703319788,-2.00520801544,-0.716360807419,-0.83259999752,-0.697900056839,0.219711616635,-0.163414537907,-0.974941730499,-1.15142416954,-1.12473452091
10606,0.123530417681,0.16680328548,-1.17162656784,-0.407999992371,0.0621000006795,-0.427130699158,0.185492143035,0.0870480388403,-0.497180789709,-0.907038390636
1017,0.842512607574,0.779911637306,-0.0628108382225,0.410049974918,-0.454100012779,0.788183093071,-0.37548583746,0.29438495636,0.309042185545,1.5350394249
9813,-0.23155143857,0.581098198891,-0.207951486111,0.44034999609,-1.12794995308,-0.717269480228,0.505546331406,-0.103929460049,-0.325590789318,0.339141726494
7485,-0.425450623035,-0.100353166461,-1.26382029057,-0.454999983311,-0.596450030804,-0.770275950432,-3.45755720139,0.449812442064,-2.37650108337,-1.42437803745
2109,-0.28470531106,0.469430118799,-1.5357298851,-0.761799991131,-0.603199958801,-0.574367940426,0.953543663025,-0.909323632717,-2.73451304436,-0.38219717145
23271,0.513500154018,-0.660443723202,-0.645967006683,0.301550000906,-0.123949997127,-0.354648649693,0.493894279003,0.923523306847,1.21509253979,1.10271322727
9915,0.227328926325,-0.685664474964,1.68586397171,-0.33235001564,0.106049999595,0.209493905306,0.432772219181,0.365882188082,1.03105843067,1.32191503048
9552,0.993027567863,0.0873969346285,0.617286682129,1.02259993553,0.198300004005,0.114459559321,0.472521334887,1.03688883781,-3.44222998619,0.130527049303
93487,-0.604716837406,-0.938037395477,-0.432818770409,-0.433250010014,0.323549985886,0.970953524113,0.804103732109,1.85973632336,1.50989961624,1.06423807144
2956,0.46543598175,0.523480951786,-0.493242323399,0.324050009251,-0.0825499966741,-0.331432402134,2.31121468544,-0.364792555571,0.846888065338,0.282822966576
11065,0.109533496201,0.720502138138,-1.82888174057,0.124899983406,0.0675500035286,0.763889789581,-0.177822783589,-0.167774170637,-0.222278565168,0.22860018909
9653,-0.159173294902,-0.192684739828,1.06423163414,0.430950015783,-0.205350011587,-0.145519256592,0.844279885292,0.61523103714,2.17528223991,1.01681399345
200081,0.013148277998,0.644293904305,-1.11175727844,-1.01294994354,0.572600007057,0.469682991505,-0.893752157688,-0.644010484219,-2.1508731842,-0.757582366467
3337,-0.192575961351,-0.444984912872,-3.53866910934,-0.344349980354,-0.0731000006199,-0.381522417068,-0.446549892426,0.38738283515,-0.645649254322,0.35527586937
11073,0.894196152687,0.788425922394,0.126591384411,-0.217700004578,-0.231450021267,0.190454944968,-0.144987925887,0.598327159882,1.12448072433,1.7290160656
23,0.291445434093,0.243976458907,-0.824161291122,0.879349946976,-0.821249961853,-0.310928821564,-0.168054938316,1.14271521568,1.12775158882,1.55686676502
5641,-0.581309437752,0.608807623386,-1.18791818619,0.963099956512,-0.245749995112,0.353238165379,0.708179354668,-0.37300568819,-0.401599645615,-0.439958900213
8720,0.300354599953,-0.523655533791,3.04674315453,1.51655006409,0.424850016832,1.04557490349,-0.403999209404,-0.462670326233,1.03766787052,-0.729278922081
10782,0.560414493084,1.03560388088,-0.48518204689,1.05309998989,-0.474399983883,-0.728135466576,0.123500749469,0.464603871107,0.158448815346,1.48475885391
25932,-0.201107114553,1.7421528101,-0.697340011597,0.00025001168251,-0.218500003219,-0.347701013088,0.394757896662,0.55072593689,-0.273393929005,-0.452459871769
3028,0.357037723064,0.582258939743,-0.0642623528838,-0.820150017738,-0.123400017619,0.6917360425,-0.654923439026,-2.72740769386,0.150161087513,0.127042368054
6804,-0.598131597042,0.0679222196341,0.115584135056,0.267400026321,0.924299955368,0.610670924187,0.00966644287109,-0.530497610569,-1.44808363914,0.195170342922
890,-0.203723534942,1.60153949261,-1.11396729946,0.152050003409,-0.0647999942303,0.349309891462,0.684201717377,0.138134747744,-1.38402748108,-1.13790214062
6390,-0.125818908215,1.08374595642,-1.79568529129,-0.739600002766,0.596800029278,0.723800778389,-0.208463281393,-1.21491026878,-2.75450372696,-1.95021152496
4303,-0.428903669119,-0.154757633805,1.10296547413,-1.3003000021,-0.681349992752,-0.566499948502,-1.16526889801,-0.0468022674322,-0.531530976295,-0.520677864552
10953,-0.603259086609,0.448951423168,-0.0751958191395,-1.98309993744,0.920449972153,0.419284820557,-0.546411395073,0.420720696449,-0.56344628334,0.0764960795641
22889,0.598938882351,1.59952616692,0.473250597715,-0.295049995184,-0.221950009465,-0.0459843873978,-0.74391078949,-0.919145107269,0.152393877506,-1.2476593256
3098,-0.320839673281,0.438255727291,-0.19963850081,0.200850009918,0.113899998367,0.213085100055,-0.612088680267,-0.305209517479,-2.06662607193,-0.820290327072
11044,0.261665940285,-0.370705246925,1.31867837906,0.627349972725,0.389349997044,0.293993979692,-0.277086138725,0.424960494041,0.0525425672531,0.0499107241631
8985,0.601974308491,0.442548543215,0.680224657059,-1.02675008774,0.155349999666,0.425540298223,-0.241965577006,0.0789849162102,-0.899875044823,-1.39329648018
66008,0.387405186892,-0.911970973015,0.40945366025,1.10640001297,-0.451849997044,-0.791441142559,0.522373020649,0.156254559755,-0.347570121288,0.586582541466
9217,-0.904421210289,-0.00216265767813,-0.280707210302,-0.355599999428,0.0361999869347,-0.15458330512,0.333627611399,-0.641312241554,-0.659839749336,-1.49239587784
701,0.429961383343,-0.595093369484,1.62587881088,0.741600036621,0.0559500008821,0.298869907856,0.546136140823,0.727145910263,0.846374630928,0.962155818939
6182,-0.000357023440301,1.90141844749,-0.00130884069949,-0.000300000014249,-0.00859999656677,0.0265601202846,0.148198902607,-0.600989043713,-2.05467510223,-0.873116016388
4860,-0.319769322872,0.743837594986,-0.484947532415,-0.564300000668,0.86829996109,0.113291218877,-1.14202046394,-0.932933866978,-0.445758312941,-0.0799863040447
7398,0.113871648908,-0.0321599468589,-1.65670657158,-2.05369997025,-0.354250013828,0.968097090721,-0.718599379063,-0.44957780838,2.12363481522,-0.670655369759
6117,-0.268373191357,-0.728702425957,-1.55973112583,-1.21305000782,-0.131349995732,0.469968289137,-0.42730730772,-0.656631171703,-1.17094540596,-1.31515884399
23588,2.06436181068,-0.598673582077,0.561169743538,-0.514600038528,0.779500007629,-1.37823724747,0.145571768284,-0.0308902561665,0.538603425026,0.271849840879
949,-0.183178275824,0.355137526989,-1.41434168816,-1.81225001812,-0.310000002384,-0.440319478512,0.484976351261,-0.797288417816,-1.44417214394,-0.638218343258
7168,-0.336801946163,-2.24355864525,-1.76349782944,-0.49375000596,0.381699979305,-0.50176846981,0.065493106842,-0.446034133434,-0.953343749046,-0.787640213966
9375,-0.0353524945676,-0.284757375717,-1.15859627724,-0.834450006485,-0.110150001943,-0.296940028667,-0.575699806213,-0.999077558517,-2.83789348602,-1.49001741409
4927,-0.551856637001,-0.44447261095,-0.864230751991,-0.332049995661,0.593850016594,-0.402568042278,-0.22843080759,0.846350133419,1.58286523819,0.0536672472954
2523,0.412034928799,-1.03807485104,0.210440546274,0.625750005245,-0.0417999923229,-0.233691945672,1.09898257256,1.34038960934,1.01336705685,1.53001260757
58497,-0.485092163086,-0.223872199655,0.884550452232,0.42919999361,-0.398000001907,-0.632267892361,-0.311112821102,0.00496169924736,-1.15736210346,-0.0340868718922
6856,-0.400880813599,0.805501580238,-1.00029802322,-0.571699976921,-0.567049980164,-0.701312422752,-0.163563996553,0.0806927084923,-1.47900629044,-0.99863922596
26036,-0.0591269284487,-0.448314368725,0.222468137741,0.0692499876022,-0.652799963951,-0.34156703949,0.537335753441,-1.04119300842,-0.902894437313,-1.38848912716
10206,0.363834738731,-1.5904006958,0.228540197015,0.78979998827,0.119599997997,-0.385111361742,0.280473619699,0.391209185123,1.07809638977,1.27063691616
25793,0.293674767017,-0.387989848852,1.71592235565,1.12144994736,0.0775500014424,-0.334554791451,-0.0394731163979,-0.51282286644,-1.89796733856,-0.955778598785
55556,-0.35981580615,-0.378413468599,-0.560808002949,-0.501350045204,-0.288550019264,-0.164170026779,-0.904710769653,-1.48987174034,-0.540313661098,-1.61482870579
3978,0.215313613415,1.10525596142,0.683891177177,-0.855849981308,-0.246300011873,0.162680655718,0.0937492400408,-0.765274822712,-1.18775963783,-0.302600026131
10681,0.418847084045,0.795585632324,-0.479186356068,0.124249994755,-0.596500039101,-0.958732545376,-1.1567568779,0.610982358456,1.0235376358,0.665810704231
3638,-0.0840303301811,-0.401245355606,-1.18426573277,5.41750001907,-0.744650006294,-0.841835379601,-0.691617369652,-0.547146320343,-0.943828344345,-0.576672971249
8349,0.283594369888,-0.076935261488,1.07786297798,0.848850011826,-0.415749996901,-0.271661967039,0.497858643532,0.756923913956,0.567712366581,1.46686553955
6275,0.442403942347,-0.193381205201,-1.51906442642,-0.435900002718,-0.884000062943,-0.856127142906,0.946749806404,1.83267736435,0.94240963459,1.18058562279
3895,0.114846438169,0.0211491808295,0.0316462814808,-0.268550008535,-0.252200007439,0.0472918450832,-0.0857690423727,0.860072851181,-0.591821312904,0.283812403679
392,-0.423812866211,0.204613521695,1.72039747238,0.784700036049,-0.0445500016212,0.147405922413,-0.0534951388836,-0.95612436533,-0.750136494637,0.155349835753
9170,0.34779933095,-0.230889335275,1.06836485863,0.240900009871,-0.157700002193,-0.163896426558,1.03180217743,0.53522002697,1.43814218044,1.91353857517
80347,0.159770339727,1.89311373234,-1.35874032974,-0.461900025606,0.219549998641,0.327836871147,-1.5223031044,-0.388993889093,-1.46804475784,-0.674260497093
23300,-0.0376235209405,0.0809934735298,0.857639551163,-0.866949975491,0.0473499968648,-1.07578909397,-1.00128722191,-0.982974231243,-0.685716629028,-0.43667447567
836,0.0248656123877,-0.51120698452,-1.23390555382,0.923099994659,-0.0230999998748,-0.96894133091,-0.418460428715,0.413532167673,0.748884856701,0.315800249577
11188,0.331235945225,-0.385939896107,0.863066911697,0.288249999285,-0.00644999928772,-0.922638118267,-2.50516176224,-2.1118388176,-1.42336320877,-2.76896333694
10898,0.345886230469,0.27083954215,-0.528333902359,-1.25565004349,-0.582300007343,-0.996331810951,-0.333209842443,0.101365447044,0.830132186413,0.421308666468
9276,0.136832565069,-0.188158139586,-0.773998975754,0.532700002193,-0.800799965858,-0.796654462814,0.195566564798,-0.895938754082,-1.41807448864,-1.41895508766
1647,0.0854590088129,-1.47602570057,-0.227524608374,0.495149970055,0.23710000515,0.00214378535748,-0.150153070688,0.947933673859,0.801837444305,1.09267687798
10285,0.313622713089,-4.67957878113,-1.11795556545,-0.0215499997139,-0.0398499965668,-0.108235284686,-0.00292985141277,1.46764147282,0.51280605793,0.610313236713
23386,-0.811466693878,-2.11447572708,-0.671845316887,-0.303449988365,0.54390001297,-0.580194413662,-0.968160867691,-0.408230483532,-1.66191089153,0.232765898108
3156,-0.376402378082,0.129519939423,-0.713596105576,-0.27144998312,-0.411449998617,-0.40755751729,0.0994601249695,0.856808781624,0.739017307758,1.41443014145
10237,-0.308550953865,-0.147396430373,-0.697947919369,-0.0931499898434,0.0223999992013,0.415183246136,-0.894677400589,0.271733820438,-2.31762051582,-1.11499881744
7077,0.315377831459,-0.320772916079,1.03394472599,0.353749990463,0.216399982572,0.324736773968,0.442080706358,1.08242690563,1.17133629322,1.62364983559
11157,-0.0327803120017,0.612749278545,0.219704553485,-0.266149997711,0.633249998093,-0.260107219219,-0.0854222774506,0.158104717731,0.679647922516,0.589078307152
22908,-0.0641727298498,-0.302404522896,-2.35722565651,-0.477099984884,0.0988499969244,-0.0450313836336,-0.201585739851,-0.307784318924,-1.27772068977,-1.00414347649
10915,0.111296743155,1.68490791321,-1.37215971947,-0.47214999795,0.31400001049,0.13573628664,-0.149361908436,-0.600102841854,-1.69969511032,-1.39151072502
9897,0.384598731995,-3.36316800117,1.48223030567,0.612399995327,-5.00082969666e-05,-0.0798285156488,0.41788649559,0.786645889282,1.4028968811,0.567333579063
1759,-0.0545047521591,0.0576845407486,-0.990705013275,1.11505007744,-0.994500041008,2.98106384277,0.69587212801,0.842050671577,1.74340498447,2.49433422089
54541,0.364939182997,0.400624155998,-1.79635477066,0.367449998856,-0.364399969578,-0.483193635941,0.577218294144,0.446379780769,0.620272874832,1.29940927029
211,0.550269901752,-0.411996483803,1.4921541214,0.197699993849,0.265550017357,0.0713564157486,0.338050961494,0.369542270899,0.416911780834,0.757975101471
5048,0.419117093086,0.466375350952,1.43554365635,0.655699968338,-0.72319996357,-0.531873226166,0.263669312,-0.0356999337673,1.0306571722,-0.136384099722
84722,1.0432049036,0.311950862408,0.640554726124,0.845200002193,0.41639995575,-0.0504022315145,-0.159920305014,0.176349967718,-0.753756642342,1.07166481018
