rid,CPC011_A375_6H:BRD-K30563334-001-01-1:10,CPC011_A549_6H:BRD-K30563334-001-01-1:10,CPC011_A549_24H:BRD-K30563334-001-01-1:10,CPC011_HA1E_6H:BRD-K30563334-001-01-1:10,CPC011_HT29_6H:BRD-K30563334-001-01-1:10,CPC011_MCF7_6H:BRD-K30563334-001-01-1:10,CPC011_MCF7_24H:BRD-K30563334-001-01-1:10,CPC011_PC3_6H:BRD-K30563334-001-01-1:10,CPC011_PC3_24H:BRD-K30563334-001-01-1:10,CPC011_VCAP_6H:BRD-K30563334-001-01-1:10,CPC011_VCAP_24H:BRD-K30563334-001-01-1:10,CPC014_A375_6H:BRD-K31484631-001-05-0:10,CPC014_A549_6H:BRD-K31484631-001-05-0:10,CPC014_A549_24H:BRD-K31484631-001-05-0:10,CPC014_ASC_24H:BRD-K31484631-001-05-0:10,CPC014_HA1E_6H:BRD-K31484631-001-05-0:10,CPC014_HCC515_6H:BRD-K31484631-001-05-0:10,CPC014_HEPG2_6H:BRD-K31484631-001-05-0:10,CPC014_HT29_6H:BRD-K31484631-001-05-0:10,CPC014_MCF7_6H:BRD-K31484631-001-05-0:10,CPC014_MCF7_24H:BRD-K31484631-001-05-0:10,CPC014_NEU_24H:BRD-K31484631-001-05-0:10,CPC014_NPC_24H:BRD-K31484631-001-05-0:10,CPC014_PC3_6H:BRD-K31484631-001-05-0:10,CPC014_PC3_24H:BRD-K31484631-001-05-0:10,CPC014_PHH_24H:BRD-K31484631-001-05-0:10,CPC014_SKB_24H:BRD-K31484631-001-05-0:10,CPC014_VCAP_6H:BRD-K31484631-001-05-0:10,CPC014_VCAP_24H:BRD-K31484631-001-05-0:10,CPD003_MCF7_6H:BRD-A23801136-001-06-5:10,CPD003_MCF7_24H:BRD-A23801136-001-06-5:10,CPD003_PC3_6H:BRD-A23801136-001-06-5:10,CPD003_PC3_24H:BRD-A23801136-001-06-5:10
6714,1.78033423424,-0.265131235123,-0.544433355331,0.38480001688,-0.716693937778,1.50774991512,0.458699971437,3.33636212349,-0.718545913696,-0.817733347416,-0.109786219895,-0.0868164598942,-0.333066672087,0.175088152289,0.983702719212,-0.0233531743288,-0.214789807796,-1.51024997234,2.06784200668,2.25729727745,-0.440994739532,-0.118549987674,0.385432243347,3.6432056427,-0.641610503197,0.132367923856,0.702412128448,-0.290519237518,-0.00749465543777,-0.552250027657,-0.831709504128,0.517095327377,-0.318650007248
652,1.1509488821,-0.124248810112,0.743400037289,-0.575900018215,-1.85627794266,2.24025011063,1.49784994125,1.6622376442,-0.0979799628258,0.177294939756,0.396838366985,0.930217146873,-0.0522999465466,-0.0751790851355,0.307648360729,-0.216499984264,-0.145188137889,0.688349962234,-0.593209147453,1.62200939655,1.08702898026,1.13999998569,0.0724272727966,3.57092666626,1.31913411617,0.310008078814,0.00633744522929,1.29487359524,-0.202122569084,0.941250026226,0.932332336903,1.15413248539,1.69204998016
4331,-1.01139545441,-0.73774600029,-0.0444333255291,0.39509999752,3.10850954056,-0.184449985623,-1.01565003395,1.08830165863,0.148235201836,0.304785549641,-0.56782490015,-0.485334247351,-0.346333324909,-0.46385589242,-0.386262029409,-0.0795446336269,0.998700559139,-0.641749978065,-1.31181633472,1.32105565071,-0.00475504994392,-0.782150030136,-0.545787274837,-0.145409852266,-0.589793026447,-0.486549794674,0.260992467403,0.536393940449,1.13073503971,0.652000010014,0.806470036507,2.21534514427,-1.82539987564
7099,0.0663051009178,0.103314869106,-0.0830666422844,-0.452349990606,-0.148814737797,0.272799998522,0.724350035191,3.13033699989,-0.767197310925,0.122976899147,2.15389442444,2.06068778038,6.68133354187,-0.0604577697814,-0.0115620493889,0.7839884758,1.26233661175,0.602349996567,-1.63188910484,4.97653245926,1.19030833244,0.19445002079,1.26758754253,0.0301738083363,0.343030154705,-0.320168197155,-0.438116163015,0.282010018826,0.806496918201,1.26394999027,-0.602464079857,0.863752663136,1.52275002003
10320,1.28662073612,-0.261394768953,0.0635333359241,-0.234600007534,0.218993157148,0.593850016594,3.04375004768,3.94921159744,-0.706733286381,-0.589896559715,0.00299826264381,1.23516345024,0.966733336449,-0.516463458538,0.513302564621,-1.03475642204,-0.15950293839,-1.10839998722,0.783283531666,4.7034907341,0.389467030764,-0.178249999881,0.117351174355,0.142620444298,0.0830593407154,2.04322504997,0.32483419776,-0.586410224438,-0.0356991812587,0.953400015831,0.11014290899,-0.560755372047,0.368199974298
2042,-0.657432436943,0.0281368196011,0.513399958611,-1.20915007591,-0.332626819611,0.440600007772,-0.207850009203,1.82011306286,-0.268604189157,-0.622879862785,0.677323997021,0.193145915866,-0.594900012016,-0.261499792337,-0.251903772354,-0.390118926764,0.257737278938,-0.953350007534,-0.508662581444,2.30327558517,0.921079099178,-0.105299994349,0.133997663856,0.408459961414,1.62673544884,0.138809323311,-0.206739768386,-0.431578010321,0.655696392059,-0.63480001688,3.38833189011,-0.278808653355,3.56949996948
843,1.66201472282,0.400779664516,0.953466653824,-0.576349973679,0.050176769495,0.480450004339,0.543599963188,1.96297454834,0.151719138026,0.813372254372,0.181816086173,-0.259688317776,0.544366657734,0.169152617455,-0.894892156124,-0.533701181412,0.266533583403,0.556400001049,-0.375966668129,4.08992815018,1.1010055542,0.606000006199,0.187043458223,-0.251985520124,0.738955974579,-0.319968223572,0.183428570628,-0.511902093887,0.10084400326,-0.242599993944,0.66829097271,-0.10341257602,2.13019990921
840,1.55622076988,0.250686436892,-0.82626670599,-0.143150001764,1.73653554916,-0.0516500174999,-1.08410000801,0.855154395103,-0.0667898356915,0.397270798683,-0.694056928158,-0.396368086338,-0.406100034714,-0.907674133778,-0.551880180836,-0.919194459915,0.573171257973,-3.49364995956,0.225729718804,0.729351401329,-0.553969979286,0.63094997406,0.45955619216,0.909176468849,-0.216073900461,-0.147711038589,-0.663993120193,0.438914358616,-0.123876437545,2.3357000351,-0.173779323697,-0.654811382294,-1.5789000988
7048,3.11019468307,0.0342674851418,-0.688833355904,-0.280550003052,0.901638567448,3.13810014725,0.407800018787,2.15882086754,-0.522565484047,-0.19825951755,-0.140528142452,-0.572183489799,-0.341133356094,-0.47353965044,0.145133763552,-0.131697416306,1.71702444553,-0.0788500010967,-0.104437492788,6.03578424454,-0.408326029778,-0.163149997592,-1.1984539032,0.0952701196074,-0.624408483505,6.49373960495,0.160562515259,-1.69597029686,-0.972492694855,-1.03175008297,2.44880199432,-0.27450966835,-2.19080018997
4851,5.72603988647,0.31546035409,0.392166644335,-0.193899989128,0.506093919277,0.542500019073,2.80460000038,-0.0629024505615,-0.491563111544,0.788419663906,0.0319304876029,0.0439411997795,-0.157566666603,0.169128850102,0.236364930868,-0.838380515575,-0.842645049095,-0.071749985218,-0.70937949419,3.8354473114,-0.373593300581,1.8845000267,0.359695196152,-0.425735682249,0.111326932907,0.305623203516,0.240258127451,-0.600474119186,-1.0095397234,-0.779049992561,-0.447997421026,-0.509829819202,0.680649995804
6464,2.60782647133,-0.0155284591019,0.326233416796,-1.00220000744,2.85550522804,0.219450011849,1.43305003643,0.903686881065,-0.512919485569,0.0832103043795,0.496368974447,-0.559637546539,0.451900035143,0.800443887711,-0.807762622833,-0.327526241541,-0.130408883095,-0.160099983215,-0.273245692253,5.51294803619,1.20020651817,-0.16494999826,-0.614192545414,-0.604931235313,0.806538105011,-0.757998287678,-0.153040513396,0.000952057540417,0.310415446758,0.530149996281,2.94115018845,-0.0367111004889,1.36905002594
23410,5.04829216003,-0.633958339691,-0.179966658354,-0.0283000171185,1.00510799885,0.57365000248,1.46165001392,0.213659912348,0.230512663722,0.0236261934042,0.0569576099515,-0.398600429296,-0.318500012159,0.142610400915,0.650705456734,-0.603353202343,-0.298263251781,-1.20720005035,-0.274774521589,7.12376928329,-0.827599644661,2.33365011215,0.163526266813,1.39659309387,-0.669327557087,2.5466337204,-0.073363468051,-0.728915452957,-0.786556959152,0.847849965096,2.86057281494,-0.524471342564,0.0838499963284
54205,-3.32014131546,-0.176701068878,0.173266649246,0.24375000596,0.416728019714,-0.914650082588,0.669200003147,-2.47979664803,0.040473215282,0.425310105085,0.263033866882,0.0708657503128,0.134799987078,-0.360753804445,-0.888377070427,0.0444188565016,0.335526287556,-0.412200003862,-1.75467312336,-6.46221923828,-0.241836845875,-0.141000002623,-0.833718121052,-1.12011909485,-0.299397081137,-0.489801317453,-1.7085814476,-0.196771800518,0.17101302743,0.936100006104,0.302496612072,-0.948841392994,0.0105499923229
2770,3.45030498505,-0.668591976166,0.214566662908,-0.48189997673,1.14680218697,0.373800009489,0.702600002289,1.16063916683,-0.0698053464293,0.0858062058687,-0.612813532352,-0.870283484459,-0.258766680956,0.23858563602,-0.231454968452,0.117624983191,-0.225370362401,-0.795899987221,-0.683375597,2.65364909172,0.800190091133,0.656099975109,0.783395111561,0.634555578232,-0.263906896114,-0.222444206476,0.26039493084,-0.826474606991,-0.0322120040655,-0.434949994087,0.101426661015,-0.513865113258,1.30990004539
80204,6.01044178009,-0.432834893465,0.495733350515,-1.1045999527,2.14872860909,0.710399985313,2.76145005226,3.99558520317,-0.334886133671,0.253124117851,-0.389247834682,-0.447589218616,-0.460433363914,-0.246515750885,0.314755380154,-0.323012471199,1.37970805168,-0.952049970627,-0.30376341939,7.08807134628,3.42247986794,0.221050009131,0.625266909599,0.458147704601,0.0648560971022,-0.0242163985968,0.352928131819,-0.87075483799,-0.6081777215,-0.755750000477,3.35531711578,-0.10186830163,-0.103849999607
4208,5.63583850861,1.10807824135,0.0964666903019,-0.606250047684,2.27226018906,4.26290035248,-0.757250070572,0.467107713223,-0.691206872463,-0.196674540639,-0.369077175856,0.0456355623901,0.119700014591,0.385464996099,-0.285277158022,0.205633670092,1.45572769642,0.68020004034,0.360549509525,3.03829669952,1.4459041357,5.38910007477,0.461221069098,1.20823502541,-0.074092105031,-1.21075892448,0.292512029409,0.194322347641,-0.549038290977,-0.138049989939,1.67112004757,-0.461591929197,0.502400040627
1845,-0.674614489079,-0.652763426304,0.263133347034,1.09725010395,-1.15724098682,-0.166949987411,1.62325000763,-0.266168266535,0.0328582674265,-0.106334969401,-1.28978168964,0.043595187366,0.273999989033,0.326763093472,-0.183505058289,-0.0570220351219,-0.511073410511,-0.754649996758,0.755681872368,0.527186274529,0.0359805822372,-2.54929995537,-0.416915595531,-0.903263151646,0.758827269077,0.192673712969,0.360739290714,0.419014781713,-1.1698577404,1.80959999561,-0.299695521593,-0.747496366501,-0.698700010777
23368,3.98436164856,0.143451958895,0.329333364964,-0.826050043106,1.29986691475,-0.354999989271,0.818399965763,-0.185379177332,0.220234677196,1.1107339859,0.526713192463,0.335417717695,-0.52009999752,0.0849113240838,-0.122219219804,-0.417201310396,1.00898551941,1.22479999065,-0.830193459988,1.08512234688,-0.400468349457,1.15004992485,0.818357884884,-0.614777386189,0.395723134279,-0.0866042897105,-0.440921485424,-0.305671453476,0.841749429703,0.062300004065,0.706062972546,-0.111632466316,1.62349998951
5583,6.94124174118,0.422642409801,0.984166622162,-0.645050048828,4.47112417221,4.50904989243,2.19274997711,1.20510041714,-0.523906230927,0.13994589448,-0.182214915752,-0.471824109554,0.00659999251366,0.796629488468,-0.355048984289,-0.471210032701,-1.05724227428,1.01300001144,2.94151902199,2.7718937397,0.930207252502,0.482400029898,-0.927966117859,-0.263561010361,0.438420176506,0.342111766338,0.102547049522,0.434695720673,1.29185891151,1.32169997692,0.158823624253,0.688730478287,2.38170003891
8900,0.703193545341,0.209451258183,0.379233330488,0.905950009823,1.258908391,0.910650014877,1.87934994698,1.62000119686,-0.25540792942,-0.347106993198,-0.0672489702702,-0.659597933292,0.426766633987,0.105666980147,0.193834394217,1.73498463631,4.57076120377,-0.446299999952,-1.46632766724,0.030968606472,0.437591910362,0.673550009727,0.0809234678745,-0.279409885406,-0.284741342068,0.416968047619,0.133349612355,-0.974634230137,0.780225634575,-0.382600009441,0.127813503146,-0.46139985323,0.832650005817
581,-1.13271164894,-3.02131986618,0.316300004721,-0.756699979305,-1.26044487953,-0.53409999609,-2.95050001144,1.695114851,-0.141967758536,-0.258085906506,0.256450295448,-0.83362197876,0.467833340168,0.0303475707769,-0.554453134537,0.398886442184,-0.376077264547,-0.113700002432,-0.469161212444,-0.871445000172,0.568402528763,1.89514994621,-1.03992831707,-0.878585100174,0.152715682983,0.689047336578,-0.350041329861,-0.172147870064,0.190321788192,-0.438450008631,-0.210674062371,-0.603610396385,1.44690001011
6193,0.942112088203,0.0716708600521,-1.58886671066,1.92344999313,-0.856989204884,0.129750013351,0.665350019932,-1.46639549732,-0.828347206116,0.0619434416294,-0.585907042027,0.786711394787,-0.61050003767,0.206815719604,0.381061077118,-0.619611740112,0.540855288506,-0.194850027561,0.685686647892,0.562210261822,-1.02748119831,0.0672499984503,-0.655187487602,0.503883719444,-0.428772211075,1.37710857391,-0.814265787601,0.20961111784,0.905562758446,0.374399989843,-0.367549061775,0.338432878256,0.665300011635
6622,-1.9192969799,-0.392469733953,0.965200066566,0.393400013447,0.58568239212,-0.434150010347,-0.303750008345,-0.173308357596,-0.345534443855,-0.233178585768,-0.161887452006,0.247693359852,0.103699997067,0.0167160183191,0.554878413677,0.580109775066,0.891853690147,-0.718699991703,0.156019687653,0.03925300017,0.657502293587,-1.63615000248,0.265346318483,-0.283868223429,1.17193770409,0.696861803532,0.00164730846882,-0.488419741392,0.079518020153,0.139550000429,-0.844186842442,1.06993496418,0.867399990559
11261,3.89880847931,0.438733279705,-0.513133347034,0.0154999941587,1.75835180283,-0.0908000022173,0.900400042534,0.380295544863,-0.421368658543,0.0620789155364,-0.122235119343,0.0452184528112,-0.97706669569,-0.323339611292,0.560289800167,0.903467416763,0.295198738575,0.484399974346,3.26134514809,3.89455223083,-0.399620443583,0.452149987221,-0.120468959212,0.74519354105,0.23695909977,-0.365485459566,1.18308949471,0.462427794933,-0.165451258421,0.977200031281,2.63689446449,-0.638618648052,-1.28034996986
6696,4.55562973022,-0.223908916116,-0.593533337116,0.402500003576,2.32867145538,0.182349979877,2.22235012054,-0.847790241241,0.0942363739014,-0.111643180251,0.141540333629,-0.438944637775,0.0558000020683,0.485041260719,-0.450708895922,0.28506603837,-0.845715761185,-2.2891998291,0.614517390728,7.15328884125,4.02839279175,0.61210000515,-0.181156381965,0.774515509605,2.38944411278,0.324652940035,-0.556256651878,0.464905947447,0.282589942217,0.910899996758,0.968855142593,-0.691264510155,0.275050014257
8312,6.68305397034,0.61168885231,0.635600030422,-0.167150005698,-0.279946178198,2.47385001183,2.34459996223,1.28752696514,-0.773694217205,-0.817963480949,0.734504044056,0.159461721778,-0.151233330369,0.846577048302,-0.0563071072102,-0.0458104610443,0.3635866642,1.43540000916,-1.03727960587,1.77596509457,0.21435791254,0.315200001001,-1.04504036903,0.042019456625,0.3454682827,-0.717355132103,-0.00627063959837,0.277874469757,0.472349375486,0.612999975681,1.7134796381,0.20965257287,0.121199965477
835,2.19498848915,-0.293514460325,-0.367166697979,0.0392000079155,1.22347044945,0.379349976778,0.214100003242,4.01859807968,-0.58026355505,-1.28589248657,-0.0523965246975,-1.10766220093,0.33586665988,-0.967346668243,0.910253345966,-0.20180618763,0.58888566494,0.489350020885,-0.640417337418,5.96235322952,-0.435615956783,-0.665149986744,0.0572240874171,0.213923111558,0.200136482716,-0.0250581987202,-0.0668513849378,-0.494262993336,-0.925504744053,1.20295000076,-1.399086833,0.0574346706271,2.04574990273
8324,2.08722138405,0.683415651321,-0.383366703987,1.2623000145,1.92213070393,0.0242499709129,1.63800001144,0.484688729048,-0.519992291927,-0.885458111763,-0.376868277788,-0.139823973179,0.664300024509,0.166086629033,2.27405738831,0.561864495277,0.215396285057,0.786400020123,0.319016426802,4.00500774384,-1.0098195076,0.00270000100136,1.48851037025,0.81126499176,-0.293575018644,-0.573650896549,0.284363210201,-0.366697788239,-0.276679515839,-0.41629999876,-0.0033101066947,0.734227716923,-1.31774997711
1848,-2.14831757545,0.143863543868,1.32363331318,0.0391499996185,-0.818162560463,0.330400019884,0.693149983883,0.498117744923,-0.275204062462,0.0861631259322,0.0207918696105,-0.504360437393,-0.000333338975906,1.34651196003,0.224257037044,-0.690510630608,0.761095046997,0.104099988937,-0.527590692043,0.00623548403382,0.852733790874,1.12790000439,-0.913959026337,-0.960972428322,0.533497214317,-0.23887257278,0.336743235588,-0.658604681492,0.0188809949905,1.01824998856,-0.785274028778,1.49719381332,-0.264099985361
154,4.75894737244,-1.12083125114,0.788466691971,0.332650005817,3.54846096039,0.880849957466,1.64245009422,0.700605869293,-0.0219774357975,2.85492634773,0.889986693859,1.24594938755,-0.136866718531,0.766041219234,-0.732084989548,-0.103263258934,1.41987109184,-0.107850000262,0.615209102631,3.57821273804,1.28883969784,-0.189099997282,0.552380740643,0.0362093411386,-1.91750299931,-0.0411992967129,-0.0511934459209,0.57487732172,0.0100664906204,0.958599984646,3.22070336342,0.433960616589,-0.925150036812
4312,3.09066605568,0.559047579765,1.85373365879,-1.27285003662,3.19603943825,1.00664997101,1.63695001602,-0.352985620499,-0.19231030345,0.182494699955,0.55746203661,0.56902050972,-0.0843999832869,1.11698865891,-1.02124774456,0.0301921516657,0.0849250108004,1.24769997597,0.458268105984,6.46415567398,2.10841226578,0.384450018406,0.32533377409,0.678937792778,0.275699794292,0.864931941032,-0.119685925543,0.249032720923,1.54301154613,1.97860002518,1.99588704109,0.390349686146,3.88814997673
994,-3.35348176956,0.392136752605,0.0224332809448,0.0432499945164,1.78436076641,-0.305200010538,-0.375349998474,0.670395970345,0.26001611352,-0.0686341524124,-1.0469892025,-0.473514854908,0.156066671014,0.667918384075,-0.295984864235,0.503107488155,-0.58476215601,-0.148849993944,0.428681790829,-7.38845205307,-0.363738000393,-0.434099972248,2.12665104866,-3.70674610138,-0.480492115021,1.0441018343,-2.10373950005,-0.250272631645,-0.659299910069,1.2283500433,-3.08129167557,0.32379257679,-2.5095500946
2048,4.50542736053,-0.106691338122,-0.677000045776,0.3382999897,4.64095783234,0.46819999814,7.15199995041,-0.0637788921595,-0.0813040733337,-0.161403745413,1.66870069504,0.355626106262,-0.355366647243,-0.754263997078,-0.221536964178,0.614038944244,-0.473073124886,0.715000033379,-0.262980878353,4.04258728027,1.56209897995,0.00999999046326,0.855019390583,1.25156831741,0.148631513119,-0.179120987654,-0.879230201244,0.203520268202,-0.119019806385,0.181449994445,-0.369197070599,0.551811873913,-0.00804999470711
1111,-1.25181126595,1.16306912899,0.64086663723,-0.933899998665,-5.64154624939,-0.0527999997139,0.676900029182,1.18409407139,-0.12174244225,0.0590080656111,0.427253127098,0.0417587421834,0.0920666605234,0.737617850304,-0.980135023594,0.206258192658,0.249281331897,-1.40044999123,-0.824275612831,1.83473944664,-0.0738325119019,0.114050000906,0.821934103966,-0.488164961338,-0.551699340343,-0.184263378382,-0.307266354561,-0.0109999775887,0.133338466287,-0.853650033474,1.90166831017,0.522266924381,2.79384994507
5154,0.326332092285,-0.951125442982,-0.523266673088,-0.243149995804,1.09738826752,-5.35764980316,0.73860001564,-1.30112278461,0.0894265770912,-0.904921352863,-0.168825253844,-0.481530100107,-0.173166692257,-0.393922805786,0.414521157742,-0.088879622519,0.653375864029,-0.287249982357,-0.575936555862,-3.81646156311,-1.59983634949,-0.384350001812,0.255918622017,-0.257786035538,-0.0424458608031,0.819120228291,1.48231363297,0.342180728912,-1.56302070618,-1.55810010433,-0.842055737972,0.362528562546,-1.65659999847
2920,3.79394507408,-0.179658353329,2.63623356819,0.44470000267,1.55542683601,-0.110699996352,-0.156999990344,0.0877882540226,-0.355594217777,-0.887856245041,0.0875046923757,-0.306963145733,-0.160866677761,2.69563388824,-0.106148213148,0.239093542099,-0.0855774879456,0.90499997139,1.21099436283,7.14762639999,-0.226747274399,-0.111299991608,-0.894374847412,-0.681002855301,-0.426045686007,0.130384117365,-0.218763872981,0.718287944794,0.425767123699,0.271800011396,-0.598801136017,-0.590877890587,-1.28415000439
3122,-3.68816709518,1.46278738976,1.69976687431,0.245900005102,1.42214858532,3.1727001667,-0.668099999428,-0.933951675892,0.0797352790833,1.03029572964,0.935508966446,0.215926408768,0.494966715574,1.0955606699,-0.651202499866,-0.120391637087,0.804466664791,2.68575000763,-0.575029790401,3.46945643425,1.35464310646,0.827900052071,-0.0331439971924,0.116013333201,1.94167613983,-1.01433169842,-0.230887979269,0.793901801109,2.12842392921,1.6400001049,0.318735688925,1.41788423061,4.95495033264
2769,2.62236642838,0.402912437916,-0.00993332266808,-0.496949970722,1.37444877625,0.716549992561,1.61424994469,0.761756420135,-0.0340215452015,0.77099943161,0.4311221838,0.342084884644,0.297633349895,-0.00682801194489,-0.479205131531,-0.355275034904,0.445176750422,1.51925003529,-0.0572003982961,0.647932827473,3.03991746902,0.129600003362,-0.280182778835,-0.103200189769,0.729476213455,-0.282930582762,0.00281454622746,-0.821200191975,1.24984169006,0.0513999909163,1.02325248718,0.249739721417,4.56384992599
5900,-1.04414582253,-0.427262932062,0.447566688061,-0.135949984193,-0.569720089436,-2.23705005646,1.31725001335,1.74631226063,-0.220132291317,0.835115909576,-0.761624276638,0.487460017204,-0.07266664505,0.242390424013,0.374740898609,0.11452665925,-0.88730853796,-0.883149981499,0.269995778799,-1.73142409325,0.927703797817,0.256849974394,0.529732346535,0.908191740513,0.312659621239,-0.0805649980903,0.528286337852,-0.289372503757,-0.0509610921144,-0.0136000001803,0.0645383894444,-0.212903469801,-0.670650005341
6304,8.33136367798,-0.426714897156,-0.333633333445,-0.678799986839,2.10711741447,0.55965000391,0.75744998455,0.621988773346,-0.394393742085,-0.334215700626,-0.305034726858,-0.272449374199,1.90593338013,-2.07684254646,-0.0634088888764,0.423293083906,-0.596522510052,3.25714993477,4.16922569275,3.08345603943,3.14816999435,-0.764900028706,1.97958981991,0.468646913767,3.55912685394,0.136990427971,0.447423398495,-0.0299311280251,0.409312903881,4.39795017242,0.922285914421,-0.118809580803,-0.410750001669
5211,7.66266441345,-1.52251398563,-0.305466681719,0.156399995089,3.24482250214,1.78104996681,1.66480004787,-0.549154102802,-0.833129644394,-1.21822249889,-0.759822905064,-0.648761153221,-0.815833389759,-0.202017843723,0.932167887688,0.419870465994,-0.429333418608,-1.26080000401,0.603273272514,4.58574104309,-0.584191083908,-0.269349992275,0.484111070633,0.203472360969,-0.373616397381,-0.222126603127,0.473334521055,-0.433887392282,-0.485398948193,0.987649977207,-0.566515684128,0.240971565247,-1.34029996395
2886,0.947469115257,0.0827370509505,0.00383335351944,-1.83259999752,-1.07120847702,-0.446399986744,-1.76864993572,0.0495094768703,-0.377994418144,0.0221746861935,0.333096712828,0.29300647974,-0.329633355141,0.951773166656,-0.562977731228,0.844651699066,0.212101042271,-0.865100026131,0.574568450451,1.15013337135,2.81848192215,0.0010000000475,-0.216710686684,-0.36087089777,0.941219210625,-0.0635617002845,0.223285064101,0.204166173935,0.432734280825,1.87120008469,0.385970592499,0.350201010704,2.28515005112
9261,-1.48608493805,-0.133152171969,-1.18743336201,0.498849987984,0.44946667552,-0.674049973488,0.608200013638,0.931527137756,0.38573718071,-0.0155160650611,0.889474093914,0.480465173721,-0.122033327818,-0.69622027874,-0.359258949757,0.763409078121,-0.185903310776,-0.0356000065804,0.824887633324,0.185918480158,-0.262899488211,0.430249989033,0.0351907610893,1.25751340389,-0.547592937946,-0.428967505693,-0.00908445566893,-0.939048588276,-0.658753097057,-0.0402500033379,-0.379464566708,-0.00484478473663,-0.433900028467
8569,0.559307694435,-0.128793418407,0.738866686821,-0.819199979305,1.39591813087,-0.80370002985,-3.18565011024,-1.0268124342,-0.61152613163,-0.369341760874,0.109087504447,-0.651452481747,-0.828199982643,0.938034892082,-1.16254687309,0.30427467823,-0.294956952333,-1.01415002346,0.673214316368,-0.946839511395,1.66609895229,0.16400000453,-0.0766557753086,-1.32960748672,1.6617372036,-0.454544425011,0.125691473484,0.846457839012,1.58495259285,1.85315001011,1.29691720009,1.77562999725,3.58619999886
3303,-0.761152267456,0.232378363609,-0.749600052834,0.361450016499,-6.02301549911,0.883550047874,1.74909996986,-1.96063625813,0.293294221163,-0.0588626787066,0.646396160126,-0.75812381506,0.705500006676,-0.580882251263,0.210435241461,-0.634853720665,0.656358599663,-0.108450010419,0.229567617178,-0.433578640223,-0.175173223019,0.203599989414,-0.466812044382,-0.114059045911,-1.05774641037,0.150129675865,2.74908304214,-0.115394860506,-0.0803079083562,0.0587499141693,-0.674134790897,0.385454088449,-3.16769981384
5331,6.11268377304,-0.500556588173,-0.314933359623,0.077899992466,-1.42719352245,0.560599982738,2.35420012474,-0.178944766521,-0.766361236572,-1.31896650791,-1.16445338726,2.7488527298,-0.554800033569,-0.403538584709,1.07986795902,0.260380357504,-0.0374059975147,-0.76014995575,1.41479849815,0.391758531332,0.334076970816,-0.689399957657,1.92874872684,0.0207821428776,0.691606879234,0.251006603241,-0.0228346660733,-0.823346555233,-0.299120694399,1.54565000534,1.53994739056,-0.0369123779237,-1.3383500576
5347,1.17927384377,-0.160533219576,-0.220866665244,2.04975008965,-2.82894515991,-0.00760000944138,-0.90389996767,-0.625210881233,0.0157690048218,-0.141539081931,-1.8421510458,-2.66190004349,-0.233533352613,-0.456230640411,0.469817340374,0.0953602790833,0.215768665075,-0.449850022793,0.0872346907854,-2.96387553215,-0.0866416469216,-0.741150021553,-1.35482037067,-0.286211997271,0.26966419816,-0.438995063305,0.983037173748,0.203693002462,-0.177712723613,0.67735004425,-1.35556471348,0.498745590448,-1.13634991646
4638,8.14316558838,-0.584359824657,0.16700001061,0.886099994183,0.999418020248,0.517499983311,1.06714987755,-0.0717805474997,-0.273721456528,-0.374065518379,0.62228935957,-0.641729533672,0.103933334351,-2.12126588821,0.279102385044,0.267636299133,0.408939659595,-1.31990003586,0.0777889788151,2.09174871445,3.17527008057,0.133849993348,0.964586496353,-0.38644644618,0.741894602776,-0.509419322014,-0.474701434374,-0.830738186836,-0.451911538839,-0.760200023651,3.34320116043,-0.323688328266,-1.01534998417
2264,0.645321071148,1.08142614365,0.324833333492,2.5788500309,1.17492592335,0.559599995613,1.64320003986,-0.869517803192,0.34353852272,0.708930790424,-0.0796245262027,0.322137236595,-1.23493349552,-0.881965398788,-0.00760559737682,0.951276063919,-0.606233656406,-0.286850005388,2.038230896,0.916378676891,0.371306121349,0.11179998517,0.521519899368,2.19779586792,-1.37400281429,-0.0205033943057,0.691958487034,0.227569073439,-0.488885074854,0.338150024414,-0.703012406826,-0.189055114985,-0.126600012183
1029,-0.728712797165,0.078678548336,0.422233313322,0.719200015068,-3.11517214775,-0.43305003643,-2.56959986687,0.592260420322,-0.134208530188,-0.269437521696,-0.219759374857,-0.171759054065,-0.319799989462,-0.482537001371,0.301766067743,-2.20925569534,-0.0142354145646,-0.275949984789,0.150543242693,-1.32260525227,1.81917786598,0.294849991798,-0.5330722332,-1.11374282837,0.513158321381,0.184851020575,-0.731846034527,0.615389823914,-0.0178553573787,2.0733499527,0.0717258453369,0.936165094376,-0.64929997921
1027,-4.34639692307,1.22697556019,-0.191633343697,0.288999974728,-2.8544356823,-1.74784994125,-2.67129993439,-1.27478897572,-0.0922494754195,0.47003403306,-0.287909120321,-0.277801066637,0.460966706276,0.160499691963,0.459333717823,0.149710536003,0.289511293173,0.122749999166,-0.244674265385,-2.71361327171,-1.98784828186,-0.709899961948,-4.84622097015,0.399599671364,-0.228512227535,-0.613872826099,-0.0339854806662,0.888699173927,-0.478770047426,0.13120007515,-2.90473651886,-0.574048638344,0.439300000668
