rid,CRCGN001_HA1E_6H:BRD-A94796533-001-01-1:17.6,CRCGN001_HA1E_24H:BRD-A94796533-001-01-1:17.6,CRCGN004_HA1E_24H:BRD-A94796533-001-01-1:17.6UM
622,-0.365572422743,0.819992601871,0.17440828681
9467,0.800263822079,2.13236522675,-0.946417868137
5525,-0.190862298012,0.037826217711,-0.77851074934
256364,0.144631564617,0.82558465004,-0.257993519306
332,-1.57736253738,-0.610974013805,0.325499862432
2058,-1.27854394913,-0.0845851749182,-0.222811207175
7849,0.736265301704,0.503768324852,1.4794523716
23244,1.08207762241,1.3226197958,0.515716314316
7494,0.242860019207,1.50554800034,-0.995165228844
4836,0.256288468838,0.452398091555,0.914893090725
23647,-1.4808306694,-0.360544860363,0.625014722347
10617,-1.06265771389,0.716112792492,-0.287856817245
2184,0.606593251228,0.777047336102,-0.127396687865
5355,1.22587573528,0.661343216896,-0.354514598846
6659,-0.686850190163,-0.346794426441,0.0393418334424
7016,0.120145276189,0.637608170509,0.0924376025796
90861,-0.985683321953,-0.44068312645,-0.724531948566
10670,-0.62640029192,-0.137468084693,0.377863436937
79071,0.8886962533,-0.0278291553259,-0.55482083559
64746,-0.489801317453,0.126645505428,-0.320772558451
5366,1.3036711216,1.61852169037,-0.213881880045
11344,-1.55856537819,-0.257291138172,1.3977009058
10013,-0.530576169491,0.689204573631,0.474360316992
5829,-0.136979579926,-0.929749965668,0.51011800766
5257,0.627906024456,0.357900708914,0.536000847816
22794,-1.13693094254,-0.911796867847,-0.72652900219
9761,-0.979059100151,-0.429024517536,0.511261463165
23326,-1.16142058372,-0.477345764637,-0.960983991623
10972,-0.0127030052245,0.281749427319,-0.53566545248
10523,-1.39103066921,-0.206744521856,-0.159335717559
79090,0.705178439617,0.988695025444,0.343691110611
27032,0.44876691699,-0.073253467679,0.568065404892
9097,0.482057720423,-0.0268562547863,0.925575315952
10513,0.617085456848,1.06796336174,1.07262670994
1891,0.0347356945276,0.319280147552,0.276258826256
3066,-1.06286406517,-0.0572251230478,0.127761393785
9801,-1.19828867912,-0.44450455904,-0.717809557915
1459,0.539331197739,0.634687781334,0.272564530373
9703,-0.59218108654,0.39800131321,0.267529606819
10606,-0.0768148601055,0.267225980759,-0.284271925688
1017,-0.509189069271,-0.269732028246,-0.132874205709
9813,0.991668581963,0.126820713282,0.417147040367
7485,-1.52218341827,-0.680454790592,0.276074767113
2109,-0.896727740765,-0.368674278259,0.274194866419
23271,-0.0671182125807,0.400846660137,-0.00969887897372
9915,-0.812258005142,-0.0615805462003,-0.11288972199
9552,0.378675848246,0.620062589645,1.53895032406
93487,-0.450790584087,-0.293276131153,0.115268237889
2956,-0.556103944778,0.035308111459,0.4330984056
11065,-1.90584802628,-0.852883517742,0.159063518047
9653,1.34932243824,0.918205738068,-0.153205767274
200081,-2.3941257,-0.204260677099,0.251965999603
3337,1.87940311432,1.25412273407,4.94160890579
11073,0.498101472855,0.778987050056,0.307890474796
23,-0.572687149048,0.378289014101,0.154747188091
5641,0.0958068743348,0.0865492150187,-0.424727380276
8720,1.34636092186,0.64746427536,0.154417619109
10782,0.344632029533,1.35156607628,0.689084529877
25932,0.070919431746,0.115976661444,-1.18641006947
3028,-1.78636527061,-0.846758663654,-0.740569651127
6804,0.689307153225,0.314972609282,0.576097249985
890,-1.71871268749,-1.16262412071,-0.622689843178
6390,-1.36221289635,-1.17127728462,-0.50707244873
4303,-2.04929590225,-0.966564297676,-0.651848495007
10953,-0.58730340004,0.229920625687,-1.28331625462
22889,-0.358110964298,0.61260586977,-0.525878190994
3098,-0.202919781208,-0.392186284065,0.315287172794
11044,-0.280817955732,-0.0757128447294,0.109076604247
8985,0.0443614721298,0.641551077366,0.211284101009
66008,1.74691033363,1.79596400261,0.119381815195
9217,0.463732093573,0.880336999893,0.302204847336
701,0.705877184868,-0.343018770218,0.14684715867
6182,-1.55637490749,-0.126794397831,-0.214285537601
4860,-1.0772613287,-0.66603821516,-0.276119858027
7398,-0.530316114426,-0.0365224406123,-1.1889257431
6117,-1.80318391323,-0.989296555519,0.214594051242
23588,-0.59298402071,0.328054845333,0.0399571284652
949,-0.965608239174,-0.292545288801,-0.462224185467
7168,0.777989685535,0.223951593041,-1.13423657417
9375,-1.13825631142,-0.215655311942,0.163232460618
4927,-0.745289802551,-0.366464346647,-0.348448872566
2523,0.73596072197,0.452787488699,0.0779637992382
58497,0.860532999039,0.320159256458,0.547381997108
6856,-0.962162613869,-0.698809087276,-0.04960039258
26036,1.25393342972,1.75524032116,0.568524360657
10206,1.03556704521,0.22802425921,0.336740016937
25793,-0.255985856056,0.359989017248,0.163570061326
55556,-0.0886932164431,0.321170806885,-0.737447440624
3978,-1.41268289089,0.115957140923,0.117501549423
10681,0.69535779953,1.34980916977,1.77315402031
3638,-0.236760467291,-1.41435539722,-1.54401481152
8349,0.813444018364,0.74229568243,0.0701102241874
6275,1.0441519022,0.694911420345,-0.0143538936973
3895,0.202971458435,0.796719670296,-0.0556259974837
392,0.338844686747,-0.00246381014585,-0.199738487601
9170,1.08457493782,0.36936622858,0.831330597401
80347,-1.60633099079,0.283800363541,0.82256603241
23300,1.22774815559,1.08911156654,-0.333848983049
836,0.405994266272,0.652851164341,-0.250696033239
11188,-0.544981062412,-0.64358818531,0.757830858231
10898,0.659514427185,0.684216320515,0.533374547958
9276,-0.775038361549,-0.804247915745,0.371238023043
1647,1.50919497013,2.6607336998,-0.425834596157
10285,-0.939274191856,0.0361436903477,-0.880458712578
23386,-0.521660029888,0.051597122103,-0.171632617712
3156,0.609015226364,-0.319717019796,-0.37675511837
10237,-0.935574352741,0.761014461517,0.163116335869
7077,1.0710477829,0.346689581871,-0.396300286055
11157,-0.987751662731,-0.545334637165,-0.0366959497333
22908,-1.21343791485,-0.25099620223,0.80538135767
10915,-1.25484442711,-1.03253090382,-0.113466016948
9897,-0.00920194387436,0.523155272007,-0.143962204456
1759,-0.0237237941474,-0.269407272339,-0.0686492845416
54541,1.39004361629,1.58847534657,0.590989410877
211,-1.03052723408,0.280806183815,-0.112682394683
5048,0.0273855179548,0.344049483538,0.495498985052
84722,0.517482042313,-0.0833008289337,0.191506594419
29890,1.23970103264,-0.407252073288,0.0449133887887
9868,-0.63901412487,-0.137039482594,-0.168587818742
873,-0.307469815016,-0.297872155905,-0.122612535954
5580,-0.59577524662,-0.101652435958,1.09808218479
3725,2.4426009655,-0.210987001657,-0.127661153674
23585,-1.2838139534,-1.11524093151,0.408016175032
51097,-0.0867003500462,1.12226760387,0.382625639439
1831,0.721164762974,0.39194253087,-0.2478235811
7020,0.812940716743,0.581898570061,-0.085047647357
55893,-0.00993901491165,-0.114091210067,0.281834691763
6944,1.11164665222,0.712167918682,0.326035112143
22883,0.137643069029,0.0831426680088,0.396017879248
5601,0.517374753952,0.993214249611,0.298910200596
10775,0.343778133392,-0.652949631214,-0.404556393623
4780,0.785706341267,-0.00548696890473,-0.753376603127
10904,-1.71235990524,-0.218560695648,0.829690694809
9917,0.780863463879,0.750989437103,0.292056024075
1399,0.35957890749,0.370390415192,0.313197433949
24149,0.667324900627,0.516113758087,-0.0613737627864
2222,-1.76338469982,-2.86426496506,-1.04379308224
10131,-1.70817637444,-0.606740355492,-0.37854257226
2958,0.653202831745,0.240526944399,0.157194271684
9650,0.774713039398,-0.0559310317039,-0.484250068665
7319,-1.45835578442,0.594404160976,0.0788111463189
4817,0.19942727685,0.210277244449,0.505931437016
9143,-0.243614077568,-0.254268497229,-0.820720493793
10494,-1.40830981731,-0.319050550461,-0.482249647379
55324,-1.2082965374,-0.190694272518,-0.382031708956
23149,1.05493628979,0.677926599979,0.218195870519
9943,-0.451518058777,0.00927598774433,0.347079694271
6599,-1.04948663712,-0.802196145058,-0.629426240921
51031,-1.11063945293,-0.190095290542,-0.457318544388
3566,0.85612565279,0.0716041773558,0.0183847360313
3815,1.12865054607,0.947570681572,0.0381887704134
8624,-1.19770908356,-0.041671462357,-0.857564687729
27346,-1.42097508907,-0.592392742634,-0.450467646122
10489,-0.80808532238,0.0843124687672,0.756465017796
26128,-0.484257996082,0.0747947096825,-1.1143424511
79921,-0.604431271553,-0.782729387283,-0.485471904278
55746,0.118756823242,0.341843366623,0.441896021366
23636,-1.84554862976,-0.214091286063,-0.0480307340622
10892,0.528382480145,1.2012052536,-0.40467685461
10652,0.0544018447399,0.25180375576,-0.343809008598
11004,-1.25324809551,-0.0213001146913,-0.0168577674776
23530,-0.128296211362,0.268117457628,0.764207422733
8826,0.172307476401,0.443028360605,0.462250262499
3308,0.259966552258,0.110097765923,-0.186023026705
7153,-0.671976208687,-0.314660906792,0.393553107977
11041,-1.80528211594,-0.647143542767,0.213853061199
6342,0.216093868017,-0.608246326447,-0.241962939501
5883,-0.378231465816,0.824729800224,0.120925396681
10589,-1.39852535725,-0.249163150787,-0.484285384417
5110,-0.725803494453,0.296582043171,-0.158398345113
4609,0.542002260685,0.520324587822,-0.656344950199
5423,0.891876041889,0.356638431549,-0.12547801435
1070,0.673149585724,0.407546490431,-0.729336559772
10051,-0.954615533352,-1.09800124168,-0.812855124474
6603,-0.11888653785,0.643687963486,-0.0758484005928
9019,-0.792938828468,-0.0780777186155,-0.0832539126277
10969,-0.900472998619,-0.0186284724623,-0.491705805063
9797,-0.950600743294,-0.946226716042,-0.415146380663
4043,-1.19827413559,-0.366415441036,-0.682242512703
9519,-0.706891834736,0.248275339603,-0.868332803249
8480,-1.87845373154,-2.04247164726,-0.592339873314
983,-1.04330086708,0.0814519822598,0.0409047082067
10559,0.416705787182,-0.452494591475,-0.302359104156
8508,-0.505006492138,0.712635397911,0.616359531879
9275,0.0742946043611,1.15024793148,-0.0246165115386
8914,-0.0685230344534,0.687496304512,0.49910852313
54505,0.80319494009,0.754563748837,0.792263329029
6919,1.1315331459,1.20022273064,0.805954694748
2274,-0.361380785704,-0.211584866047,-1.32290041447
2288,-1.30261254311,-0.000380270415917,-0.175835669041
7994,-0.150504112244,0.48565492034,0.632191896439
4216,-1.24102580547,-0.553358614445,-0.631114542484
7538,0.380948603153,0.762577295303,0.239186108112
3628,0.134775042534,0.861738264561,0.184901639819
2037,-0.60499560833,-0.461730957031,-1.1751447916
2771,-1.58887243271,-0.686410188675,0.0917930901051
7264,-0.70857489109,0.090096861124,-0.0186483804137
1786,-1.26694977283,-0.279606431723,0.356096506119
5873,0.935576319695,0.736094653606,1.41295874119
780,0.854697227478,0.60488063097,0.535858809948
9926,-1.3970233202,0.0378742478788,0.108239039779
8446,0.900463104248,0.948631346226,-0.276046991348
7159,-0.377689927816,-0.171360611916,0.183744668961
1026,0.30559450388,1.79328548908,-0.697737276554
7082,1.18477761745,0.639557123184,0.335972905159
10058,-0.0142251998186,0.144468516111,-0.0564702190459
10797,-1.05866014957,0.326745480299,-0.517315506935
11230,-1.94859004021,0.32898786664,0.336951851845
30836,-1.20713853836,0.712443649769,-0.258794307709
27336,-1.0962382555,-0.874836504459,-0.205202609301
9918,0.679374158382,0.0222315229475,0.244460731745
79073,-2.31811571121,-1.40675652027,0.271839767694
9688,-0.258941709995,-0.556528389454,-0.932326257229
23659,-0.7582924366,-0.249936118722,-0.112054005265
8396,-0.253330767155,0.286342561245,0.158609777689
23077,-0.0672069042921,0.250690639019,0.176678970456
10857,-2.22261714935,-1.20108616352,-1.02776706219
16,0.295593440533,1.52909374237,0.127255737782
2817,1.52416157722,0.837311029434,0.662786364555
60528,-1.21778917313,-1.52850937843,-0.676637411118
5359,0.947750151157,1.23314571381,-0.411816954613
1514,-1.59762525558,0.727584540844,-0.246574670076
1509,0.0751259922981,0.662439525127,0.319239586592
9181,-0.54292011261,1.27662527561,-0.0130346212536
3611,-0.148335143924,-0.746878385544,0.146914929152
4783,2.25261163712,1.5796649456,-0.863208174706
10123,0.870948016644,0.587364792824,-0.24247983098
8895,-0.529851436615,-0.212948277593,0.309114426374
9805,0.620022594929,0.154408842325,0.036971475929
4125,-0.764119684696,0.931612372398,0.952672719955
1635,-0.302334964275,0.107554718852,0.612885296345
4154,0.0963277220726,1.09953927994,-0.983383953571
26292,-1.14774703979,0.0474070198834,-0.929344296455
5770,0.453466117382,0.550865054131,0.169821158051
25874,-0.735477268696,-1.11566448212,-0.486366927624
11319,-0.501624703407,-0.476745426655,-0.998530745506
1153,0.320255428553,0.866631567478,0.0259254071862
11098,0.952407956123,0.304872274399,-1.71505045891
8974,1.2169355154,1.35380530357,0.979671359062
533,-1.47223305702,-0.31198605895,-1.52119767666
823,1.02096509933,0.280179351568,-0.229962363839
6812,-0.25220361352,0.277817219496,0.511492431164
3693,-0.985749006271,0.452876657248,-0.231652393937
4891,0.33206486702,-0.135673120618,0.818182468414
10954,-0.228195235133,1.08930194378,0.108298718929
5909,-0.0958335995674,0.638292193413,0.0660310834646
9221,-0.57180583477,-0.0550792850554,-1.27399599552
847,0.775242447853,0.25489166379,0.282659471035
11072,-0.619661092758,-0.158443957567,-0.382056027651
10221,0.73240083456,0.514079749584,0.320026546717
7158,0.82317250967,0.508875787258,-0.0417863465846
8678,-0.506173312664,0.352946281433,0.436355501413
11014,-0.941542327404,-0.500483751297,0.430975526571
1994,0.664847910404,-0.360118210316,0.120933540165
3482,0.535697519779,0.992536664009,0.243706867099
25976,-0.25289618969,-0.394158661366,-1.74987089634
10491,-0.563177287579,1.24280357361,0.289694517851
51053,-0.727145552635,-0.741774439812,-0.40974521637
9267,-0.590876996517,0.53012752533,-1.70183229446
5547,1.01375603676,0.0374604910612,-0.0636437088251
6597,-1.25057911873,-0.724673807621,-0.142421677709
5836,-1.25660538673,-0.462540090084,-0.000111531931907
6118,-0.847781002522,-0.756408810616,-0.199650764465
2961,0.627503633499,0.671788454056,-0.258502185345
310,-0.698819279671,-0.207900494337,-0.277068942785
7296,-1.66138839722,-0.800968468189,-0.0712982565165
1429,-0.495013177395,-0.350769460201,0.56744068861
2548,-1.32719194889,0.500852286816,0.311094880104
6499,-1.08987891674,0.01658603549,0.385262846947
642,-1.40258836746,-0.438478320837,-0.435549587011
23076,-1.52228724957,-0.592053174973,-1.32867467403
10099,-1.25998795033,0.219262570143,0.156928062439
9817,-1.53991830349,-0.938512384892,1.01771497726
9126,0.767226994038,-0.0355850122869,-0.564821958542
3930,-2.51678586006,-1.24007844925,-0.161771297455
10450,-0.39326068759,0.153166145086,-0.306164473295
54386,-0.41685667634,0.497805088758,0.353507757187
664,0.0535240322351,0.324532151222,-0.236743062735
596,0.578936398029,0.792680203915,0.542907714844
10180,-0.0541081130505,0.408810079098,0.719832062721
1445,-1.40707230568,-0.530650675297,0.389675527811
230,1.44853854179,0.836580276489,-0.211838617921
9246,0.7802490592,0.310441344976,0.436884820461
5092,-1.26697564125,0.16035656631,2.96029376984
23463,-2.05425596237,-1.04448318481,0.899516522884
10007,-0.443587660789,-0.111366190016,-0.883735656738
4925,-0.344911694527,0.821321070194,-0.332647800446
6251,0.727871775627,0.456539303064,-0.06838747859
5782,-0.699022948742,-0.953603863716,-0.340298742056
5106,1.220962286,1.52297413349,-0.27894821763
2673,0.558303356171,1.83921849728,0.336258232594
644,-1.24947202206,-0.161748990417,0.838767886162
6284,0.0363849885762,-1.01455414295,-1.01088500023
4605,-0.233770370483,0.768894970417,-0.25948381424
6810,0.270612061024,0.734345674515,-0.0945131704211
54499,-2.16389417648,-1.15118002892,-0.966094195843
11007,0.0322769917548,0.128275170922,-0.575652718544
1643,-0.0785792768002,1.06104409695,-0.92353951931
25805,0.144718110561,0.766246497631,0.0796179547906
3033,0.19656598568,0.711520791054,-0.0263067260385
2745,-1.54529261589,-2.15346598625,0.112766861916
9961,1.54503107071,1.08364892006,-0.0176647640765
3925,-1.63982605934,-1.96618425846,-0.80721282959
2582,0.342757642269,0.840931296349,0.0604264624417
5792,-0.030904693529,-0.0455167777836,0.0344829633832
5236,-1.01357793808,0.162218123674,0.419071614742
4016,1.82755720615,2.11878991127,-0.371278345585
4651,0.836638748646,0.590908169746,-0.228663742542
3988,0.179017156363,0.432413101196,-0.819837331772
26227,-1.73065268993,-0.384634971619,0.401136368513
7982,0.20074236393,0.670332431793,-0.243729546666
3551,0.950415611267,1.13759315014,0.638818621635
5108,-1.05967724323,0.339024305344,-0.660432636738
