rid,CPC014_A375_6H:BRD-K50387473-001-01-1:10,CPC014_A549_6H:BRD-K50387473-001-01-1:10,CPC014_A549_24H:BRD-K50387473-001-01-1:10,CPC014_ASC_24H:BRD-K50387473-001-01-1:10,CPC014_HA1E_6H:BRD-K50387473-001-01-1:10,CPC014_HCC515_6H:BRD-K50387473-001-01-1:10,CPC014_HEPG2_6H:BRD-K50387473-001-01-1:10,CPC014_HT29_6H:BRD-K50387473-001-01-1:10,CPC014_MCF7_6H:BRD-K50387473-001-01-1:10,CPC014_MCF7_24H:BRD-K50387473-001-01-1:10,CPC014_NEU_24H:BRD-K50387473-001-01-1:10,CPC014_NPC_24H:BRD-K50387473-001-01-1:10,CPC014_PC3_6H:BRD-K50387473-001-01-1:10,CPC014_PC3_24H:BRD-K50387473-001-01-1:10,CPC014_PHH_24H:BRD-K50387473-001-01-1:10,CPC014_SKB_24H:BRD-K50387473-001-01-1:10,CPC014_VCAP_6H:BRD-K50387473-001-01-1:10,CPC014_VCAP_24H:BRD-K50387473-001-01-1:10,LJP002_BT20_6H:BRD-K50387473-001-03-7:10,LJP002_BT20_6H:BRD-K50387473-001-03-7:2,LJP002_BT20_6H:BRD-K50387473-001-03-7:0.4,LJP002_BT20_6H:BRD-K50387473-001-03-7:0.08,LJP002_BT20_24H:BRD-K50387473-001-03-7:10,LJP002_BT20_24H:BRD-K50387473-001-03-7:2,LJP002_BT20_24H:BRD-K50387473-001-03-7:0.4,LJP002_BT20_24H:BRD-K50387473-001-03-7:0.08,LJP002_HS578T_6H:BRD-K50387473-001-03-7:10,LJP002_HS578T_6H:BRD-K50387473-001-03-7:2,LJP002_HS578T_6H:BRD-K50387473-001-03-7:0.4,LJP002_HS578T_6H:BRD-K50387473-001-03-7:0.08,LJP002_HS578T_24H:BRD-K50387473-001-03-7:10,LJP002_HS578T_24H:BRD-K50387473-001-03-7:2,LJP002_HS578T_24H:BRD-K50387473-001-03-7:0.4,LJP002_HS578T_24H:BRD-K50387473-001-03-7:0.08,LJP002_MCF10A_6H:BRD-K50387473-001-03-7:10,LJP002_MCF10A_6H:BRD-K50387473-001-03-7:2,LJP002_MCF10A_6H:BRD-K50387473-001-03-7:0.4,LJP002_MCF10A_6H:BRD-K50387473-001-03-7:0.08,LJP002_MCF10A_24H:BRD-K50387473-001-03-7:10,LJP002_MCF10A_24H:BRD-K50387473-001-03-7:2,LJP002_MCF10A_24H:BRD-K50387473-001-03-7:0.4,LJP002_MCF10A_24H:BRD-K50387473-001-03-7:0.08,LJP002_MCF7_6H:BRD-K50387473-001-03-7:10,LJP002_MCF7_6H:BRD-K50387473-001-03-7:2,LJP002_MCF7_6H:BRD-K50387473-001-03-7:0.4,LJP002_MCF7_6H:BRD-K50387473-001-03-7:0.08,LJP002_MCF7_24H:BRD-K50387473-001-03-7:10,LJP002_MCF7_24H:BRD-K50387473-001-03-7:2,LJP002_MCF7_24H:BRD-K50387473-001-03-7:0.4,LJP002_MCF7_24H:BRD-K50387473-001-03-7:0.08,LJP002_MDAMB231_6H:BRD-K50387473-001-03-7:10,LJP002_MDAMB231_6H:BRD-K50387473-001-03-7:2,LJP002_MDAMB231_6H:BRD-K50387473-001-03-7:0.4,LJP002_MDAMB231_6H:BRD-K50387473-001-03-7:0.08,LJP002_MDAMB231_24H:BRD-K50387473-001-03-7:2,LJP002_MDAMB231_24H:BRD-K50387473-001-03-7:0.4,LJP002_MDAMB231_24H:BRD-K50387473-001-03-7:0.08,LJP002_MDAMB231_24H:BRD-K50387473-001-03-7:10,LJP002_SKBR3_6H:BRD-K50387473-001-03-7:2,LJP002_SKBR3_6H:BRD-K50387473-001-03-7:0.4,LJP002_SKBR3_6H:BRD-K50387473-001-03-7:0.08,LJP002_SKBR3_24H:BRD-K50387473-001-03-7:10,LJP002_SKBR3_24H:BRD-K50387473-001-03-7:2,LJP002_SKBR3_24H:BRD-K50387473-001-03-7:0.4,LJP002_SKBR3_24H:BRD-K50387473-001-03-7:0.08
5054,-0.381098806858,0.00295341014862,0.191608816385,1.67569363117,0.0566174611449,1.0453710556,-0.516004562378,1.06381487846,-0.577699184418,0.488740324974,-0.486349999905,-0.00831498205662,-1.22574210167,0.562403202057,1.09729671478,0.278557062149,0.421714425087,-0.779501259327,1.24745321274,-0.248740628362,0.544551372528,0.95958006382,0.192254394293,-0.516196727753,-0.565702319145,0.441200882196,0.659157991409,-0.9031509161,1.0228331089,0.112631052732,0.817557215691,-0.36248961091,0.531773388386,-0.0167622342706,0.133508697152,0.445462763309,0.101486057043,-0.305666685104,0.43900001049,0.151250034571,-0.254200011492,-0.175599992275,-0.0963817834854,0.204677775502,0.660571813583,-0.646042227745,1.5732499361,1.81075000763,0.716400027275,1.09635007381,-0.0218830406666,-0.510276794434,-0.212855115533,-0.7253215909,0.51886433363,-0.934502243996,0.246751457453,0.0493499934673,-0.553062677383,0.1929500103,0.0948685854673,-0.0542636215687,-0.147105544806,0.315887391567,-0.121176853776
3108,1.49499106407,-0.487797141075,-0.954394936562,1.89441919327,0.596022963524,0.915416002274,0.0764118656516,-0.33670425415,-0.294451355934,-0.492788434029,0.492049992085,1.76746463776,0.567812144756,-0.363807201385,-0.327569752932,0.266113311052,-0.408219397068,-0.194213539362,-0.0886578410864,0.274904102087,0.116326063871,-0.302989006042,-1.33174443245,-0.431831270456,-0.425916045904,-0.522262334824,-1.28405988216,0.137318521738,-0.575811624527,0.154555857182,-0.480997949839,0.893673121929,-0.839037239552,0.377858787775,0.249494805932,0.124608799815,-0.19243721664,-0.634833335876,-0.136800006032,-1.3368499279,-1.15794992447,0.941349983215,0.365583449602,0.18475997448,-0.631761014462,0.137250512838,0.160449981689,-0.884100019932,-0.170949995518,0.597250044346,-0.254112780094,-0.477876842022,-0.511558115482,-0.0647581741214,-0.261058747768,-0.703248739243,0.277968049049,-1.95810008049,-1.18968713284,-0.678099989891,-0.672159552574,0.225060507655,0.449363231659,0.812896847725,0.119194567204
1950,1.39347589016,-0.682824194431,-0.409916758537,0.660598993301,-1.06997764111,0.101685196161,-0.0692929923534,0.481420636177,0.0547132231295,0.423439919949,0.0541000366211,0.348358750343,0.307440131903,-0.129119947553,0.0843878686428,2.3809967041,0.16501930356,-0.411774665117,1.52444028854,1.58385312557,1.05650687218,0.135613664985,0.0489538162947,-0.665932893753,-0.514473557472,0.13382473588,0.794958472252,1.23231983185,-0.956347942352,-0.137881040573,-0.420700609684,-0.591845154762,1.21855211258,0.696334719658,-0.914267957211,-0.822181224823,-0.898267626762,-0.714200019836,-1.0612000227,0.208499997854,-0.05549999699,0.474900007248,0.446073263884,0.732141494751,0.347101807594,-0.529925823212,-0.196399986744,-0.0500000119209,1.42684996128,1.16519999504,0.054839193821,1.17456185818,0.0378052741289,-0.272991299629,-0.219347238541,0.202435284853,-0.0432927832007,1.11629998684,2.33018755913,1.79935002327,0.498678267002,-1.08446609974,-0.0956525951624,-0.000780537724495,-0.57119423151
351,-0.571938633919,-0.706461012363,0.536102056503,0.140880465508,0.214584931731,0.10802936554,0.278282880783,0.16649325192,0.00973338168114,0.93061453104,0.00034999998752,0.252650946379,0.948245406151,0.794729232788,-0.000183182695764,-0.0762641504407,0.082230374217,-0.278606832027,0.0382909476757,0.000546290131751,-0.253951042891,-1.73112010956,-1.23498690128,-0.152774482965,-0.704169631004,0.0582900568843,0.00158650416415,0.00017082694103,-0.000900749990251,-0.000655796611682,-0.0305283069611,0.0863281041384,0.388539195061,0.151552408934,-1.09587264061,-1.00725293159,-0.869632184505,-0.304566711187,0.303499996662,-0.501299977303,-0.134050011635,0.0781500339508,0.332664132118,0.433190643787,-0.544117212296,-0.77566742897,0.529699981213,0.298949986696,0.0663999915123,-1.06914997101,0.00456900149584,-0.723361134529,0.160175576806,-0.687808990479,-0.755458116531,-0.131386458874,-0.46985834837,1.21160006523,1.50584340096,1.05550003052,-0.229446172714,-0.510376274586,-0.082671046257,-0.130922019482,-0.876821279526
4846,-0.568752884865,0.568035900593,-0.126154080033,-0.439793378115,-0.195898294449,0.665173232555,-1.70492577553,-0.492827415466,0.356621056795,-0.0159446597099,4.00109958649,-1.76666796207,0.636358380318,0.154499262571,0.740113317966,0.586745738983,0.468328297138,0.0234129950404,-1.09542179108,-0.340886116028,-0.201220795512,-0.692620038986,0.0360067300498,0.188472986221,-0.954141736031,-0.494975805283,0.0696859434247,0.586979866028,0.783045172691,-0.101603597403,-1.6117515564,-0.519782483578,0.0398892462254,0.109100043774,0.832729697227,0.407962590456,-0.30294033885,-0.386733353138,0.382299989462,0.649399995804,-0.0856999978423,0.984850049019,-0.170834735036,-0.388244748116,1.39083313942,0.903788566589,-0.76265001297,-1.20305001736,-0.86234998703,-0.503350019455,-0.614235639572,-0.617149293423,-0.647658884525,0.652939260006,-0.466800570488,-1.18661248684,-0.94835460186,0.509150028229,-0.523576080799,-0.956600010395,-1.26403713226,-0.980917453766,-0.843660593033,0.78434252739,1.10495591164
1452,-0.118421219289,0.4626480937,0.288304805756,-0.166384726763,-0.120517104864,-0.00681756436825,0.510853111744,0.322990179062,0.0958108156919,0.359577178955,-0.64770001173,-1.62652051449,0.88327652216,0.0477862805128,-0.273260951042,-1.38888287544,0.357034027576,0.296013057232,0.805008172989,0.220052421093,1.21540379524,-1.51628744602,-1.28166770935,-2.86649847031,-0.586181521416,-1.06305742264,-0.228325754404,-0.414492458105,0.304795563221,-2.04124307632,1.65425217152,0.0304389446974,-0.79994136095,-1.58647215366,0.121693119407,1.01294386387,-0.12586016953,-0.270399987698,-1.22699999809,-0.0672000050545,0.738200008869,0.594650030136,0.585994720459,-0.00975482165813,-0.0141799058765,0.511998057365,0.396250009537,0.394050002098,-0.23939999938,-1.16275000572,-0.15295752883,0.789829134941,-0.434820115566,0.869604110718,0.59303855896,-0.112037286162,-2.06176233292,0.703350007534,-0.563851475716,0.699200034142,-1.01452088356,0.501922190189,-0.0267840772867,-0.994454979897,-0.354910999537
4776,-0.921210765839,-0.468232959509,-0.622853219509,-0.688816785812,-2.02150225639,-0.237695872784,0.311091512442,0.538437604904,-0.563877701759,-0.615638613701,0.164750009775,-0.526387214661,0.0759449452162,0.0410696193576,0.215840816498,-0.670594215393,0.304498791695,-0.0614142864943,2.55266952515,0.515734732151,0.72306740284,2.72991275787,0.533517181873,2.70507335663,0.172043114901,0.85213971138,0.809601485729,1.35209310055,-0.910040616989,0.1138869524,-0.82579600811,-0.378656446934,0.431496798992,0.534822583199,-0.817498803139,-0.900252342224,-1.05785679817,-0.854833364487,0.451200008392,-0.314949989319,-0.244000002742,-0.23749999702,0.819307506084,1.01855194569,0.061803586781,0.214047402143,1.09210002422,0.38480001688,1.30735003948,1.93470001221,1.01749360561,1.19266498089,0.878448426723,0.942500472069,-0.617259323597,-0.251839011908,-0.241352826357,1.16635000706,1.73741555214,2.25099992752,1.26105427742,-0.732965648174,-0.710197865963,0.215412512422,0.143674969673
6908,2.91999006271,1.18077850342,3.42571020126,-0.679710745811,0.722555994987,-0.440787672997,1.13058745861,1.02055263519,0.699393689632,-1.12229084969,0.153350010514,-0.115588128567,0.410045206547,-0.777953863144,0.791877627373,-0.327316135168,-0.121590703726,-0.0179757624865,-0.185718610883,-0.0560590326786,-1.30691552162,-0.370244503021,-0.240068420768,-0.508311867714,-0.0800941586494,0.0120049640536,-0.96732032299,-0.476304382086,1.26466798782,0.548654615879,0.341172724962,-0.0633280649781,0.0631765276194,0.588941812515,1.25971102715,1.02183663845,1.25196743011,0.713266730309,-0.1053000018,0.70759999752,0.736800014973,0.385649979115,0.532420098782,-0.0146146938205,0.184049084783,0.186582684517,-0.108799993992,-0.553449988365,-0.662750005722,-0.276499986649,-0.375935345888,-0.0127713847905,0.286576449871,0.778981328011,0.561154544353,-0.0747522711754,-0.196995675564,-1.49405002594,-1.77315759659,-1.30835008621,-0.911682367325,0.232574597001,0.508029818535,-0.412002652884,1.01888370514
672,0.84855479002,-0.632193088531,0.406727105379,-1.11817157269,-1.62244486809,-0.613082408905,-0.00882878527045,0.0164846107364,-0.821626961231,-1.8640370369,-1.4538500309,-0.607229590416,-0.37168610096,-1.01945567131,-0.008569534868,-0.670641720295,-0.403837233782,-1.19237935543,-0.10606276989,0.314676046371,1.18429780006,-0.117441259325,-0.412518829107,-1.56193506718,-0.797983109951,-0.142087727785,-0.403455406427,-0.274450004101,-0.70454198122,-1.10308790207,-0.716562867165,0.303425192833,0.981068134308,-0.125406071544,0.0289875715971,-0.0437660291791,-0.378647834063,-0.201333343983,-1.03970003128,0.291249990463,0.438650012016,0.562049984932,0.156028449535,-1.03466248512,0.809111535549,-0.611999154091,-0.309599995613,-0.28615000844,0.15285000205,0.314800024033,-1.2481508255,0.933909714222,0.228276282549,0.936285495758,0.320724666119,0.0774122923613,-0.111335635185,-0.870400011539,1.24896657467,0.759949982166,0.554034769535,-0.310376167297,0.185989528894,-0.589956462383,-0.0723311156034
5710,-0.0757511481643,0.0313860177994,0.483594805002,1.07122135162,0.684899747372,0.822699904442,0.552718520164,0.269390106201,0.651027441025,0.748842179775,-0.305950015783,-1.19103336334,0.585390210152,0.36283570528,0.531831860542,0.837969839573,-0.353185176849,0.783254027367,-0.674950122833,-1.26356494427,-0.110411569476,0.762184977531,1.68365502357,1.06503093243,0.53299164772,-1.70177078247,-0.600142836571,-1.35632383823,0.488263815641,0.762028813362,0.0296798199415,-0.543835520744,-1.77861976624,0.255799919367,0.359394341707,0.945729613304,1.4364669323,-0.482033491135,-1.78999996185,-0.396750003099,0.365550011396,-0.444299966097,-0.396190464497,-0.922749876976,-0.226078897715,0.538610100746,1.00660002232,-0.119350001216,-0.734300017357,0.256699979305,-0.500675022602,-0.395683705807,-0.770251214504,-0.00226947665215,-0.32084068656,0.718529343605,-0.505980670452,-2.08855009079,-2.53687119484,-1.12405002117,-0.0387151092291,0.623122274876,-2.11928248405,-0.307333528996,-0.128773987293
