rid,CPC004_A375_6H:BRD-A15131297-003-01-9:10,CPC004_HA1E_6H:BRD-A15131297-003-01-9:10,CPC004_HA1E_24H:BRD-A15131297-003-01-9:10,CPC004_HCC515_6H:BRD-A15131297-003-01-9:10,CPC004_HCC515_24H:BRD-A15131297-003-01-9:10,CPC004_HEPG2_6H:BRD-A15131297-003-01-9:10,CPC004_HT29_6H:BRD-A15131297-003-01-9:10,CPC004_MCF7_6H:BRD-A15131297-003-01-9:10,CPC004_PC3_6H:BRD-A15131297-003-01-9:10,CPC004_PC3_24H:BRD-A15131297-003-01-9:10,CPC004_VCAP_6H:BRD-A15131297-003-01-9:10,CPC004_VCAP_24H:BRD-A15131297-003-01-9:10,CPC011_A375_6H:BRD-K49807096-003-11-4:10,CPC011_A549_6H:BRD-K49807096-003-11-4:10,CPC011_A549_24H:BRD-K49807096-003-11-4:10,CPC011_HA1E_6H:BRD-K49807096-003-11-4:10,CPC011_HT29_6H:BRD-K49807096-003-11-4:10,CPC011_MCF7_6H:BRD-K49807096-003-11-4:10,CPC011_MCF7_24H:BRD-K49807096-003-11-4:10,CPC011_PC3_6H:BRD-K49807096-003-11-4:10,CPC011_PC3_24H:BRD-K49807096-003-11-4:10,CPC011_VCAP_6H:BRD-K49807096-003-11-4:10,CPC011_VCAP_24H:BRD-K49807096-003-11-4:10,CPC018_A375_6H:BRD-A15131297-003-01-9:10,CPC018_A549_6H:BRD-A15131297-003-01-9:10,CPC018_A549_24H:BRD-A15131297-003-01-9:10,CPC018_ASC_24H:BRD-A15131297-003-01-9:10,CPC018_HEPG2_6H:BRD-A15131297-003-01-9:10,CPC018_HT29_6H:BRD-A15131297-003-01-9:10,CPC018_MCF7_6H:BRD-A15131297-003-01-9:10,CPC018_MCF7_24H:BRD-A15131297-003-01-9:10,CPD002_MCF7_24H:BRD-K49807096-003-09-8:10,CPC018_NPC_24H:BRD-A15131297-003-01-9:10,CPC018_PHH_24H:BRD-A15131297-003-01-9:10,CPC018_SKB_24H:BRD-A15131297-003-01-9:10,CPD002_MCF7_6H:BRD-K49807096-003-09-8:10,CPD002_PC3_6H:BRD-K49807096-003-09-8:10,CPD002_PC3_24H:BRD-K49807096-003-09-8:10
672,0.186999976635,-0.327440708876,0.734305739403,-0.690169811249,-0.688602685928,-0.233009055257,0.54767036438,-0.669869720936,-0.815844655037,-0.0268359296024,0.256335318089,-0.230701744556,0.609097957611,-1.63887667656,-0.0809197127819,-0.0568499863148,0.50297498703,1.03110003471,-0.128450006247,0.842266559601,0.261211335659,0.551607251167,0.556234538555,0.673142075539,-0.743233203888,-0.543500006199,0.566243052483,0.29825001955,-0.0275349877775,0.500358700752,0.614300012589,1.02421700954,0.373439490795,-0.798053503036,0.103654928505,0.441499084234,-0.332558512688,0.35461935401
5710,-0.666533350945,-0.384161263704,0.0435445159674,0.0448200032115,-1.79244565964,-0.713459610939,0.659588992596,0.0707845687866,0.35277274251,-1.17085421085,-1.03863108158,0.226924344897,0.987269818783,0.254207849503,-0.215228289366,1.10014998913,-0.0891749933362,0.897600054741,1.00985002518,0.448651313782,-0.194538474083,-0.487014114857,0.00421867519617,0.298645526171,0.610415101051,1.12479996681,0.512607753277,0.518374145031,0.800439178944,1.09932541847,0.10192501545,-0.777197480202,0.79767292738,1.16430008411,0.675429463387,0.423767209053,0.0899120271206,-0.193604648113
2115,-0.68426668644,0.0745191574097,-0.522378981113,0.136473402381,-0.104298628867,0.697327494621,-0.751518964767,0.338508963585,-0.0418005138636,-0.153308644891,0.401419222355,-0.757722020149,0.511928975582,1.09871029854,0.796822190285,-0.18694999814,0.679050028324,0.2554500103,4.99209976196,0.579870939255,0.113424867392,1.2434104681,0.824095368385,0.577284216881,-0.539004862309,-0.623099982738,-0.972862482071,0.457539141178,0.134457558393,0.813209593296,1.16352510452,-0.420513659716,-0.0460498556495,-0.433009028435,0.0653077363968,-0.364827573299,-0.270200699568,0.0953677222133
7015,0.914233446121,-0.810884594917,-0.401561617851,0.0653911232948,1.79860436916,0.806721568108,-0.928846895695,0.513016939163,-0.544275522232,0.0493137538433,0.777140021324,-0.211425423622,0.442009329796,-0.110148206353,1.34458768368,-0.0807000398636,-0.364624977112,1.45529997349,0.178399994969,-0.60022932291,-0.29424738884,0.55995041132,-0.602033853531,-0.811946749687,-0.423048198223,0.00495000183582,-0.479160636663,-0.0502578020096,0.208693698049,0.408562868834,-1.01347494125,-0.600637257099,-0.170008674264,-0.375153213739,-1.61006236076,-1.38367640972,-1.1353071928,-0.347701579332
8726,0.293266683817,0.11973824352,-0.559647023678,-0.225729495287,-0.625813066959,0.597628712654,1.3307557106,0.523177564144,0.13029243052,-0.262297719717,-0.387419313192,-1.04511857033,0.547193288803,-0.0250554457307,0.481837034225,1.48970007896,0.409024983644,1.7609500885,-0.277949988842,0.590041935444,0.95252597332,-0.0530356168747,0.205025970936,0.366179227829,0.894929647446,0.00600004196167,0.396202355623,0.26305270195,0.556470453739,-1.12488996983,-2.20242476463,0.0590935274959,-0.67150080204,0.184283226728,-0.258901000023,0.0246621072292,-0.265700787306,0.041987977922
2185,-0.201166674495,-0.416188180447,0.636451244354,0.34119707346,0.627717554569,1.154545784,-1.03939294815,0.0381960719824,-0.232065185905,-0.19100497663,0.910375654697,-0.560450911522,-0.887573480606,-0.253655791283,0.102111250162,-0.585049986839,0.206449985504,1.63324999809,-0.9958999753,-0.812214374542,0.112130865455,1.13516199589,-0.1689530164,-0.946550548077,-0.45300078392,-1.19365000725,0.416644632816,-0.2943136096,-0.676792085171,0.911409378052,0.179674997926,-0.916194975376,0.562553048134,-0.644623756409,-1.07605051994,-0.919023275375,-0.777119159698,-0.229163214564
3315,0.465966701508,0.429185450077,-0.283276021481,-0.36225232482,-0.928258180618,-0.790739119053,-0.173889607191,0.713629007339,0.303686648607,0.504712879658,-0.966084778309,-0.45939797163,-0.484913021326,0.747919380665,-0.40812215209,-0.053650021553,-2.33255004883,-0.745849967003,0.884099960327,0.400730162859,-0.209692418575,0.013776384294,-0.0904138982296,0.37092602253,0.276931285858,0.314899981022,-0.0113729536533,0.625201463699,0.460383087397,0.163578271866,0.202524960041,-1.2252805233,0.600473225117,0.863094985485,0.453504562378,-0.856556177139,0.226103484631,-0.192942261696
5289,0.258700072765,-0.671506047249,-0.583056271076,1.31598973274,0.513198971748,-0.146015107632,-0.210395723581,0.217636346817,-0.244933575392,-0.169975697994,-0.932311952114,-1.16271734238,0.460300594568,0.895805001259,-0.142827272415,-0.00110000371933,0.170949995518,1.44774997234,0.288649976254,-0.437713354826,-0.538039326668,0.881804227829,0.0781967416406,0.396941125393,-1.77463829517,-0.334049999714,-0.0368009209633,0.634537696838,-0.240829378366,-1.23977029324,-0.863324999809,-0.610785007477,0.632293343544,-0.0679587721825,-0.464855760336,-0.805975079536,-0.0322631374002,-0.30755391717
868,0.170800000429,-0.539297699928,-0.319717645645,1.6091850996,1.02891135216,0.619159758091,-0.457296788692,1.0514241457,1.18455612659,-0.474942475557,0.567899405956,-0.363341420889,-0.363290309906,1.33984518051,-0.324533343315,0.0971000045538,0.200325027108,0.388400018215,-1.14045000076,-0.150189787149,0.609337508678,1.15558552742,0.515397071838,0.293514490128,-0.350926995277,-0.109099984169,-0.525810599327,-0.367069005966,1.36824667454,2.30485153198,-0.753574967384,0.245739325881,1.82323336601,-1.17655301094,-0.422502279282,1.03251028061,0.334255605936,-0.171037018299
1677,0.284933328629,0.10249915719,-0.99157166481,0.0618536174297,1.76158678532,0.655831873417,-0.870204269886,0.271947801113,0.0962469279766,0.203350186348,0.25315245986,-0.294210255146,0.406589210033,-0.211148276925,0.682917892933,-0.256650000811,0.355100005865,1.59104990959,-1.05869996548,-0.0364252328873,0.35217037797,1.08649754524,0.611383736134,-0.605501949787,-0.977948486805,-0.596650004387,-0.332330942154,-0.108420260251,-0.218989223242,-0.823540449142,-0.242149993777,-1.00324308872,-0.602518558502,-0.743061184883,-1.05256152153,-0.174810633063,2.34345579147,-0.407694518566
7043,-0.391000002623,0.109093181789,0.624886870384,0.633159399033,0.0821629464626,0.00158409774303,-0.75187766552,0.766671299934,0.0139496773481,0.265522092581,0.263090848923,-0.80884718895,0.684639215469,0.331748008728,-0.247690558434,-0.119800031185,0.291474997997,1.92279994488,-0.130749970675,-0.340786904097,-0.289054572582,1.02422428131,0.610395908356,-0.294919222593,-0.0196941718459,0.0300000011921,0.605273604393,0.78728634119,-0.304627597332,0.207193866372,0.427900016308,-0.830991208553,1.19585573673,-0.646272420883,-0.41228762269,0.444576323032,-0.660606741905,-0.441445440054
5613,-0.118900001049,-0.872273623943,0.777968525887,0.533764004707,1.00495791435,0.0206935480237,-0.249121367931,-0.30221131444,-0.41020911932,-0.0626407563686,0.856534719467,-0.413712084293,-0.490034729242,-0.323735356331,0.404140621424,-0.196149975061,-0.0995500087738,0.713899970055,-0.125049948692,-0.421891450882,0.0585309043527,0.580480456352,0.271882086992,-1.17994570732,-0.401460111141,-0.0500500015914,-0.343420624733,-0.0733623355627,-0.607625424862,0.0625719800591,-0.903199970722,0.0867672041059,-0.328908771276,-0.896645069122,-0.663955569267,0.31000906229,1.12995946407,0.229862004519
595,0.236133307219,0.99499553442,0.284947097301,0.445610493422,-1.59536492825,-0.340396940708,0.915124773979,0.503540933132,0.426329165697,-0.173954874277,0.361382067204,-0.175015926361,0.617023229599,0.299416422844,-0.541267693043,0.645250022411,1.24882507324,1.58645009995,0.0612500011921,0.266372323036,-0.0938669294119,-0.443782120943,0.234686136246,0.975854456425,-0.581594705582,0.563250005245,1.31269729137,-0.0436937212944,0.493925392628,-0.277524620295,0.107125014067,-0.508118629456,0.240737050772,1.182939291,0.695591568947,0.152214556932,0.748486697674,-0.350250542164
4793,0.746633410454,0.292905390263,-0.726048350334,-0.0863874852657,-0.464308708906,-0.555362641811,0.163626968861,0.490786075592,-0.153100565076,-0.612189769745,0.506614208221,-0.738216876984,0.581082761288,0.243511721492,3.86602020264,0.908149957657,0.718599975109,2.55085015297,0.0488499999046,-0.612319767475,-0.0676356479526,1.12639522552,0.159285575151,0.11252617836,0.713870227337,-0.0238500088453,-0.296109199524,-0.357600867748,0.018901899457,-1.02126669884,0.713150024414,-0.456215173006,0.769298195839,1.47090923786,-0.00255934894085,0.990311443806,-0.0595428273082,-0.601103186607
2736,0.466866672039,0.29476711154,0.134130075574,0.916708528996,1.7739803791,1.14619266987,-0.438774079084,0.019269540906,-0.0854386761785,0.0936112329364,0.0473136901855,-0.67870926857,-0.141216307878,-0.0366754978895,-0.211599126458,-1.15635001659,-0.207825005054,0.79825001955,0.481499999762,0.272758960724,0.132897913456,1.47265911102,0.234967663884,-0.443776458502,0.516784489155,0.844850003719,0.218106687069,-0.0668898448348,-0.395608991385,0.329801797867,0.100250020623,-0.642087578773,1.054246068,-0.346436589956,-0.595334172249,-1.2328993082,-0.573791742325,-0.22934602201
5290,0.546266674995,-0.701406359673,-0.964922308922,-0.372031718493,2.02444648743,1.73389947414,-1.03590714931,0.57677346468,0.00190088152885,-0.548575162888,0.161683306098,-0.440485835075,-0.345007091761,-0.0940391272306,0.80510866642,-0.611249983311,-0.531300008297,-0.217900037766,-0.779799997807,-0.913979768753,0.117484718561,0.0660179704428,-0.994325518608,-0.735429227352,-0.383340239525,-0.775600016117,0.499184191227,-0.490247189999,0.456666111946,-0.0437776893377,-0.905574977398,-0.691654920578,-0.953946650028,-1.76353907585,-0.896870851517,-1.0528742075,-0.4000903368,0.477734565735
6194,0.0,-0.041608709842,-0.000505397270899,-0.717724084854,-0.0551868863404,-0.394372224808,0.000284457870293,0.0336956381798,0.209695160389,0.183404058218,0.0400772728026,-0.16433647275,0.0,-0.000788866134826,-0.644965708256,0.00034999998752,0.518175005913,-0.548699975014,-0.968850016594,0.422611236572,0.069897159934,-1.09417653084,0.249361038208,-0.0353042036295,0.000235206462094,0.337249994278,0.0,-0.518524646759,-0.0364513844252,0.071229532361,0.330500006676,-0.153067290783,-0.000643296691123,0.00115426816046,-0.000229793193284,0.0360421538353,-0.589409708977,-0.2971816957
1676,0.349800020456,-0.867668688297,0.0199199095368,-0.938312351704,1.92132425308,0.895154893398,-1.61225295067,-0.365172386169,-1.39788806438,0.0921805799007,1.3439874649,-3.98394632339,-0.756883382797,-0.0728472173214,0.10711247474,0.205249965191,0.343349993229,-4.55360031128,-0.300550013781,-0.761159598827,0.220923393965,0.757889032364,0.122281849384,-0.798573970795,-0.783131420612,0.120200000703,0.142242819071,0.0110547542572,-0.458738297224,-0.402130067348,-0.778500020504,-0.772358238697,0.590971529484,-1.39911484718,-1.28663349152,0.0760552436113,-0.556160748005,-0.301104485989
23512,0.0876333713531,0.0200436711311,0.586755871773,0.122786983848,-2.05362915993,0.285182744265,0.878497540951,-0.59519469738,-0.65038818121,-0.461719512939,-0.111162655056,0.153370335698,-1.14582157135,0.447343409061,-0.920448541641,1.23444998264,-1.90347504616,0.748849987984,-1.55340003967,0.229662418365,-0.74324131012,-0.170848801732,0.576198756695,-0.405209779739,-0.277166336775,0.039800003171,0.183257460594,0.224341765046,0.0366076529026,-0.0551366582513,-2.00702524185,0.230058580637,-0.322082310915,-0.80235517025,0.490332990885,0.545283675194,-1.86035323143,0.28874501586
148022,1.07583332062,0.0528913475573,-0.580107629299,0.288408130407,-0.388552546501,0.140251249075,-0.192460715771,-0.316850185394,0.731891095638,-0.704025387764,-1.51150846481,-0.498391389847,0.0272361375391,0.0919611603022,-0.793590784073,-0.253700017929,0.976900041103,1.91230010986,-0.867749929428,0.0603808350861,-0.543535351753,0.305077463388,0.00997298955917,0.759479820728,0.289795637131,0.45735001564,5.91795349121,0.197923824191,0.394734084606,-0.478886902332,0.331450015306,0.620978593826,0.664174675941,0.543189287186,0.734336256981,0.522241055965,0.370180726051,-0.218445658684
1906,-0.0181000083685,0.210380673409,0.49813747406,-0.906544983387,1.11588549614,0.275501281023,-1.17644095421,-0.637325227261,0.0248207189143,0.196620687842,0.180607825518,-0.762102663517,-0.110774114728,-0.0671246573329,0.172415718436,-0.159300029278,-0.398625016212,0.288450032473,-0.0968499928713,-0.434133559465,0.246023848653,1.33528709412,0.0944361239672,-0.278102517128,-0.172389894724,-2.18685007095,-1.24791610241,-0.63228303194,0.42931085825,0.0895311385393,-0.738099992275,-0.59304356575,-4.04112482071,-0.318637639284,-1.73935544491,0.143491357565,-1.93169188499,-0.383605390787
8878,-0.550333380699,-0.179953068495,0.148880586028,-1.90400481224,-1.6219432354,-0.484623134136,0.433319687843,-0.19180265069,-0.355479329824,-0.551533937454,-0.288819819689,-0.00650641322136,0.179152742028,0.000103677164589,-0.728869557381,1.13049995899,-0.163800016046,0.492050021887,-0.729250013828,0.409936755896,-0.317386269569,-0.768645346165,-0.158496320248,0.433983415365,0.0919023454189,-0.241249993443,0.246334686875,-2.05310344696,-0.239658221602,-1.30935764313,2.90332484245,-1.26942849159,0.769313693047,0.00318461493589,0.262667536736,0.206507533789,-0.937931537628,-0.429883271456
