rid,CPC005_A375_6H:BRD-K18518344-001-03-5:10,CPC005_A375_24H:BRD-K18518344-001-03-5:10,CPC005_A549_6H:BRD-K18518344-001-03-5:10,CPC005_A549_24H:BRD-K18518344-001-03-5:10,CPC005_HA1E_6H:BRD-K18518344-001-03-5:10,CPC005_HA1E_24H:BRD-K18518344-001-03-5:10,CPC005_HCC515_6H:BRD-K18518344-001-03-5:10,CPC005_HT29_6H:BRD-K18518344-001-03-5:10,CPC005_HT29_24H:BRD-K18518344-001-03-5:10,CPC005_MCF7_24H:BRD-K18518344-001-03-5:10,CPC005_MCF7_6H:BRD-K18518344-001-03-5:10,CPC005_PC3_6H:BRD-K18518344-001-03-5:10,CPC005_PC3_24H:BRD-K18518344-001-03-5:10,CPC005_VCAP_6H:BRD-K18518344-001-03-5:10,CPD002_MCF7_24H:BRD-K92923799-001-01-0:10,CPD002_MCF7_6H:BRD-K92923799-001-01-0:10,CPD002_PC3_6H:BRD-K92923799-001-01-0:10,CPD002_PC3_24H:BRD-K92923799-001-01-0:10
5331,-1.96087479591,0.840305685997,-2.12588906288,-3.08183383942,-4.03224992752,-4.75802946091,-0.333099961281,-1.25963115692,-5.9170999527,2.5449848175,-0.880032539368,-1.01335811615,0.293256878853,-0.0854127556086,-0.033902361989,-1.18776798248,-0.270367383957,-0.944017887115
5347,-6.85220479965,-6.70767259598,-6.17142772675,-0.241469874978,-1.57850003242,-4.81915950775,-1.46939992905,-3.32314014435,-1.43335008621,1.03966069221,-2.29506158829,-0.576638460159,-0.292382478714,-1.23755955696,-1.88427019119,0.0966403186321,-0.439625918865,-0.841144621372
4638,-0.500253796577,0.376766473055,-2.18347048759,-1.94760668278,-3.32380008698,-8.33442878723,-1.03649997711,-0.596012890339,0.22650000453,0.134236216545,1.28189396858,-0.109016552567,-0.123011402786,-0.544134378433,1.50708460808,0.730629742146,4.25907945633,0.709838628769
2264,2.8224298954,-1.6821205616,0.0678521692753,0.630783259869,1.06150007248,0.917074084282,1.15454995632,0.570272922516,0.467799991369,-3.21568012238,-1.00436222553,1.36788201332,-0.30886426568,0.00916523486376,-1.69620370865,0.919582784176,0.268103301525,2.0590903759
1029,-0.618457019329,4.2736749649,-1.08862757683,-1.70198953152,-1.4021999836,-2.56521844864,0.497850000858,-1.81343650818,-4.99160003662,1.13056373596,-0.204531118274,0.167317971587,2.33439683914,-0.880163490772,0.442642658949,-0.314247786999,2.01981306076,1.00193345547
1027,-3.97438716888,-5.26156187057,-3.03266763687,-1.03878974915,-2.17884993553,-6.15525960922,-0.365249991417,-0.257005125284,-0.598000049591,-2.06342792511,-0.508254289627,-1.40900087357,-0.780221581459,-1.65699052811,-1.88391840458,1.65190315247,-0.407597273588,-0.459105074406
2597,0.0,0.000240978406509,0.0,-0.425486057997,0.0,-0.24360409379,0.578750014305,0.0892417728901,0.0,-0.0183237791061,0.0,-0.000498240522575,0.654255151749,0.230339691043,0.326771825552,0.000496126885992,0.0,-0.000237588537857
55847,-1.23450529575,-4.89445304871,-2.21629476547,-1.36533284187,-0.283149987459,-2.58778452873,-0.856299996376,-1.38063836098,-1.13645005226,-1.05131471157,0.848496973515,-0.931987762451,0.695589065552,-1.56955885887,1.66853570938,0.757704734802,-0.294942051172,0.48694434762
25803,1.31998217106,5.00547599792,1.0934368372,-0.492446899414,1.96924996376,4.65743494034,-2.84649991989,-1.12929880619,-4.70539999008,-8.87049865723,-4.7316570282,-1.19268536568,-1.65698897839,-1.79164040089,-10.0,-2.72053074837,0.242545545101,-1.55854952335
3480,4.11459207535,6.28563213348,3.34764432907,1.08853328228,1.39155006409,-1.33108723164,2.46059989929,0.734683036804,1.6115000248,-2.46424460411,3.36432814598,0.808627963066,1.72999513149,0.752982735634,-1.3406649828,0.82442009449,0.0462252944708,2.5506105423
2946,0.0485169291496,-1.40682816505,-0.293956071138,-0.456168532372,0.339650005102,0.0348533987999,-0.81685000658,0.790031731129,2.84149980545,-1.77131390572,-0.113792181015,-0.439569890499,0.0217830240726,-0.0334104895592,-1.2061804533,-0.173815011978,-0.0883213430643,0.288868308067
9517,2.40702795982,3.06933951378,1.19191765785,0.695457458496,2.31729984283,4.41694355011,-0.00659999996424,1.81056904793,3.37440013885,0.195206999779,0.797772228718,1.25197863579,-0.523362338543,0.349712669849,-0.13671554625,-0.500569164753,-0.523235440254,-1.79546093941
25987,-2.85592508316,-0.349602997303,-4.92670536041,-8.03716468811,-0.581849992275,-1.88421308994,-0.764700055122,-2.72893476486,-1.20729994774,-0.666496634483,4.47944021225,-2.61499905586,-3.57315015793,-0.996891617775,-4.50996923447,1.06844067574,-0.394109129906,-2.97478055954
23670,1.27491748333,-10.0,-2.50602579117,-3.65680027008,-0.559949994087,-3.15103721619,-1.49930000305,-1.83203303814,2.79404997826,-1.85078167915,0.933650612831,1.2772603035,0.265296876431,0.805524885654,-0.295546740294,-0.284209668636,-1.05302643776,0.00921273231506
11182,0.10026755929,-0.0151804089546,1.0117354393,-1.19115769863,2.27874994278,-5.69801902771,0.630750000477,-0.302106112242,-1.59284996986,-0.117656379938,0.0411764606833,1.75140047073,1.51222336292,1.57086634636,-2.457269907,0.256247520447,0.130360201001,1.36086499691
2146,-0.267088443041,2.7961332798,0.0218914151192,1.90051615238,1.22329998016,5.65316057205,-0.816900014877,-0.584995865822,0.652199983597,4.5748090744,0.906031131744,-0.917080879211,0.451641023159,2.90064191818,4.33033943176,-1.39197576046,-1.21987640858,-0.512257456779
3385,-1.4916960001,-1.88826751709,-1.99443364143,-3.50815057755,-2.77260017395,-3.74416804314,-1.40530002117,-0.769032716751,-5.80710029602,-7.89037656784,-2.53243660927,-2.70807933807,-1.74353885651,-1.20387458801,-6.73812389374,-1.58595919609,0.39660051465,-1.21992874146
5261,-0.471116840839,5.25424385071,1.32335162163,3.33138418198,-1.02664995193,4.96243286133,0.286549985409,-0.575363099575,0.718450009823,3.26563429832,1.14303934574,2.22893309593,4.32648134232,-0.701605558395,1.84407544136,1.14914429188,0.224938809872,4.40853595734
10765,9.04452705383,8.76016998291,7.67914056778,8.81965732574,1.60844993591,2.09056353569,4.64400005341,2.70360517502,7.93279981613,8.63202095032,4.99422550201,-0.111068606377,0.814901351929,1.20917487144,6.80714702606,2.79738903046,-1.00369775295,-0.134995386004
25839,-1.41625475883,8.30658340454,-2.55817008018,-2.17433261871,-0.765850007534,-1.60493898392,-0.591749966145,-2.74505186081,-2.98535013199,-3.95011901855,-1.24906098843,0.700151324272,-1.05508434772,-0.231903105974,-1.65299630165,-0.930854618549,-0.525303483009,-2.21758341789
4172,1.43144822121,-3.10212302208,-0.705490410328,1.03634190559,3.87830018997,3.94134807587,-0.791649997234,-2.07052779198,-0.230900019407,-5.46027708054,1.2919460535,0.146680057049,-2.00683450699,-0.275372982025,-3.80419635773,0.995791554451,-0.443681627512,-1.46457159519
23161,4.55123710632,7.47282791138,2.52355718613,1.27026104927,1.36524999142,2.09329319,2.00370001793,1.6948633194,2.27799987793,3.79749441147,0.910309612751,2.52310538292,2.79476809502,0.435065746307,1.13338410854,1.14846622944,1.74329352379,0.40038728714
10298,1.29444003105,1.69363093376,0.571971893311,1.85949039459,0.303399980068,1.29643023014,0.791450023651,-0.112590819597,-2.64515018463,1.79209840298,1.94096457958,-0.199887767434,0.664108753204,1.3713234663,-0.417634427547,-0.0953820347786,-0.264503091574,0.941730380058
1802,1.85521709919,4.87079000473,0.591370344162,0.964333891869,0.542100012302,0.463298857212,0.04984998703,-0.486871391535,1.15199995041,-2.12268710136,-0.826200783253,-0.578372597694,1.21790254116,-1.49347233772,-0.418959408998,-1.5120857954,-2.89473819733,0.241117626429
58533,-1.20870065689,-2.07095527649,-3.84870767593,-3.39761781693,-1.13344991207,1.15227520466,-0.357150018215,-2.79421210289,3.68715000153,2.54825115204,-1.08787965775,-0.213508874178,1.14148461819,-2.6037774086,1.02537798882,-2.18112039566,0.114739306271,-1.33128762245
147179,1.37596225739,8.18515396118,2.33234190941,2.60740065575,0.748700022697,4.99492835999,2.48449993134,-0.183668777347,6.59780025482,8.31644153595,3.88144779205,2.27591943741,1.53348922729,1.49804711342,4.14278078079,0.117295950651,0.0915561169386,2.18296957016
29937,-0.799609482288,1.29860913754,-0.664123833179,-0.395629376173,-0.761950016022,0.986528933048,0.713900029659,-0.113031201065,-1.80359995365,0.611588954926,-0.566601216793,-0.878020167351,1.9475069046,-0.262611329556,2.38856077194,0.459660768509,2.62778115273,1.45641112328
6184,-0.943179965019,-0.732756614685,0.717388272285,0.073690623045,-0.757399976254,-1.75464189053,0.337249994278,-0.483675122261,-0.668399989605,0.811796724796,1.61215305328,-0.434935986996,-0.222167566419,0.398302048445,2.12858700752,0.611025691032,0.61332988739,-0.445278912783
9854,-0.216677367687,6.86670637131,-0.242304414511,1.10674321651,-1.23004996777,2.63381576538,1.2512999773,-0.448884278536,1.80879998207,2.76268839836,0.128677487373,-0.60170340538,-1.64749109745,1.60969495773,-0.402626752853,-0.247053354979,-1.31334865093,0.0687275528908
2553,6.64547252655,9.57448577881,6.98869371414,8.2570772171,3.29530000687,7.57950115204,1.86880004406,3.46257305145,4.69455003738,7.16290378571,3.64105772972,3.09150409698,3.3543279171,-0.030760884285,8.89858627319,2.49429750443,1.81097376347,3.21549129486
5440,1.60869026184,4.96328544617,1.52312374115,0.432494461536,1.92984998226,8.26824569702,-0.491400003433,1.34165215492,4.80539989471,2.98601412773,-0.153678357601,1.50868523121,1.25558495522,0.518231570721,2.30715155602,0.257046252489,1.98480451107,0.60757869482
54623,-0.998232245445,2.34719419479,1.18021297455,1.42750370502,-1.52044999599,0.791872918606,1.05895006657,1.03770887852,3.35039997101,3.52164125443,0.270150303841,0.42578625679,0.300486683846,-0.1781001091,1.85867214203,0.506271004677,0.442804902792,0.243714272976
9533,5.5902223587,10.0,1.32024383545,4.47058820724,3.16554999352,4.69263410568,2.01080012321,1.68017625809,2.88374996185,4.8040971756,0.431153148413,2.28691482544,1.85466146469,0.0260909795761,2.90359354019,-0.258936792612,-1.17758083344,0.911405324936
8607,-2.3093547821,-8.04834651947,-2.66301369667,-2.87266945839,-1.44239997864,-8.07047367096,-1.25055003166,-1.66548633575,-8.59790039062,-8.91829204559,-2.25428938866,0.135928243399,-0.968492865562,-0.881926596165,-6.839864254,-0.219111680984,-0.0273071154952,-1.04467892647
207,-1.22449576855,-5.12984466553,-1.27873706818,-0.980848491192,-0.923500001431,-6.97754573822,0.348049998283,-0.944392323494,-5.6592502594,-5.54719161987,-0.469883203506,-0.0695699900389,0.129797682166,0.999262690544,-9.63263511658,-0.629206061363,-0.82688164711,0.759437739849
26054,1.11937856674,-4.73203277588,-0.196884721518,-0.487828165293,-2.35839986801,3.54083490372,1.56674993038,-0.648533821106,1.1740500927,1.20431363583,0.306976377964,-0.229962646961,1.03573393822,-0.599299430847,-0.304987549782,-0.0176553726196,-0.56019204855,1.50218605995
10682,-0.216168060899,2.27983021736,-0.591615736485,-0.330906748772,-1.53955006599,-3.57755589485,-0.537849962711,-0.772729277611,-1.17875003815,-0.0887289643288,0.904035687447,-0.142301678658,1.75344789028,0.235983937979,1.08836114407,1.43351697922,1.15383946896,-0.741237044334
8573,-0.618183135986,-2.10472941399,-1.3679625988,1.66327381134,-0.0256000161171,-0.183711051941,-1.59329998493,-0.914917826653,-1.02345001698,-1.12802612782,0.672468721867,1.00254154205,-0.753842711449,0.864766299725,-1.79988479614,-0.656494617462,0.88114887476,-0.216084450483
23378,3.64071583748,10.0,3.76515817642,7.2837228775,2.27624988556,9.64416694641,-0.747500002384,1.85042715073,10.0,5.1078209877,2.25129175186,0.80526047945,4.2790813446,-0.520066678524,7.64591264725,0.791805267334,0.53312921524,2.77476763725
8553,3.88633012772,1.79854619503,4.49390411377,1.00994372368,1.13960003853,-4.55198192596,-1.63154995441,0.441219449043,1.5638500452,0.566469371319,3.31175208092,-0.555439472198,-2.06184482574,-0.493178248405,2.60032987595,4.58403778076,1.12772274017,-1.98522746563
622,-2.57156634331,-3.35310411453,-0.417809456587,-1.1374001503,-1.67470002174,0.232500553131,-0.761749982834,-1.75025165081,-9.09919929504,-8.83585262299,-3.76530861855,-2.03346180916,-3.30369615555,-2.65754723549,-8.73242759705,-2.65712618828,-0.327056437731,-2.63804101944
9467,-1.78365588188,3.58854174614,-1.13575100899,-1.5133985281,-2.42709994316,-0.737631320953,1.04174995422,2.14579582214,0.190350010991,-1.12179589272,-0.719493865967,1.16101932526,-1.86155617237,-0.753327727318,0.897517442703,-0.0638375356793,-0.853522658348,-0.0930204316974
5525,0.120594322681,5.55846214294,-0.796612858772,0.687668800354,-0.153800010681,1.3132610321,-0.124650016427,0.105520308018,1.51874995232,2.07353806496,0.887737691402,0.179293125868,-1.94108772278,-0.750874400139,0.0700142085552,-1.09470152855,0.138619184494,-2.00966835022
256364,-1.91108071804,-1.85286903381,-1.99912691116,1.27376973629,-1.00440001488,-0.595262110233,-0.534950017929,-3.04127383232,-6.70704984665,-3.75464248657,-0.849962294102,-0.925927758217,-0.802950263023,-0.325280219316,-4.2370557785,4.00017356873,-1.16255986691,-1.08693873882
332,0.0749029964209,-2.88214969635,-0.757293760777,-0.44918218255,0.666100025177,0.188772678375,0.664699971676,-2.87068557739,0.272650003433,1.41828000546,-0.920470952988,-1.98472476006,1.02045440674,-0.358595341444,0.819989919662,0.485431671143,0.22895437479,0.510735273361
2058,1.39789772034,-4.39943313599,-1.1300599575,-3.32297611237,-2.22254991531,-10.0,-3.266299963,-3.91606736183,-10.0,-8.53050994873,-1.70598864555,-2.53542995453,-4.94533252716,-1.89196884632,-8.67565345764,-3.18508315086,-1.74385142326,-2.61464142799
7849,-0.346502423286,-1.53672635555,-0.328381299973,-0.545300424099,-4.57550001144,-10.0,-1.11220002174,-1.31541275978,-0.276850014925,-1.54565107822,-1.549254179,0.144095778465,1.21052312851,0.0501588284969,-2.24699997902,-0.467897444963,4.56892347336,-0.745933413506
23244,-2.44334769249,-10.0,-3.64232826233,-5.19184875488,-2.19729995728,-5.33807086945,-0.720700025558,-1.5549492836,-2.06334996223,-7.16021728516,-2.28011155128,-1.44989919662,-1.68692958355,-0.550307691097,-5.59025669098,-0.437168598175,-0.647418916225,-1.24476349354
7494,1.87094795704,-2.28574132919,-2.078384161,-2.47249937057,-4.53249979019,-4.905626297,1.66129994392,-2.94779062271,-4.86880016327,-8.876329422,-8.74603843689,-1.57627165318,-1.83410000801,0.333228349686,-6.62361717224,-0.731845617294,-0.767593324184,-1.8585575819
4836,-3.54303121567,-10.0,-2.08469676971,-1.0231436491,-0.64644998312,-3.01464319229,-2.78845000267,-1.80925071239,0.516449987888,-0.752577841282,0.245384335518,0.618322730064,-2.9491558075,0.134766504169,-1.99243271351,-0.972174406052,-2.72813940048,-3.74411678314
23647,1.15767490864,2.23027348518,1.03062140942,1.50004053116,2.0327000618,-0.68171942234,2.07620000839,1.32853531837,3.89604997635,-0.586009681225,1.17867946625,-0.427917361259,0.525318741798,1.12374508381,-1.20845532417,1.01339936256,-0.0802286490798,-1.01258397102
10617,-2.56320285797,-8.96021270752,-2.37997865677,-5.95820522308,-2.32999992371,-7.01270961761,-0.995249986649,-3.05231714249,-6.08864974976,-7.33087444305,-4.8670835495,-1.29824590683,-1.01445269585,-0.439420342445,-2.83840894699,-1.79956042767,2.10225081444,-0.58751386404
2184,-0.144068345428,-0.263320922852,-0.242944628,-2.1127808094,-0.390150010586,-0.2703769207,-0.0207499861717,0.275006920099,-4.38275003433,-2.01283073425,0.0451192781329,-0.306231737137,1.19394898415,-0.718997836113,1.68335866928,-0.774923503399,-0.47651925683,-0.941756486893
5355,0.645616650581,2.83719921112,-0.645834803581,0.357193499804,0.583050012589,0.506646633148,-0.100749999285,0.715420603752,0.884699940681,2.91159749031,0.970223784447,-0.829282939434,0.767649829388,0.452672481537,2.38875699043,0.648283600807,-1.21807575226,0.436785876751
6659,-0.30197224021,0.434715181589,-0.380465745926,-1.02779221535,-1.67474997044,-4.48907852173,-4.11590003967,3.43463563919,4.00339984894,0.055449783802,5.65355157852,-1.50428307056,-2.89510607719,-0.356725603342,2.43075084686,3.71684741974,0.337980300188,-3.21136641502
7016,1.31035530567,3.39712715149,1.53242230415,0.457864284515,0.985350012779,0.998928189278,0.64494997263,0.710397660732,0.68029999733,1.81446433067,0.315701603889,0.38930785656,1.085064888,0.502710580826,0.446882545948,0.726397812366,0.0735210999846,0.334254026413
90861,-0.599700450897,1.32416927814,0.218246892095,1.97617936134,-1.65149998665,-3.7464799881,-0.44604998827,-1.18625938892,0.742950022221,-1.17200613022,0.232069283724,2.54386019707,1.86229944229,0.412310659885,-0.191365808249,-1.43768262863,0.0887405872345,0.693172991276
10670,-1.4095993042,-4.03491020203,-2.11191129684,-3.12080788612,-2.07325005531,-10.0,-0.461850017309,0.175068795681,2.42180013657,-0.849285066128,-0.789534509182,-2.68224620819,-6.45877790451,0.241655439138,-3.68764925003,-0.145889312029,-4.48179197311,-6.07089042664
79071,-2.42343020439,-6.83121299744,-1.04898142815,-2.05843615532,-1.62234997749,-3.18039369583,-1.82155001163,-0.146271541715,-0.736349999905,-3.2243077755,-1.06099176407,-0.502405405045,-0.00391295552254,-0.525165438652,-5.06155586243,0.673179149628,0.472728401423,2.05120253563
64746,-0.436257481575,-0.814475238323,2.90412116051,0.196079298854,0.202850013971,-0.192303329706,-0.337949991226,-0.0803421065211,-0.0643000006676,0.377269774675,0.799042403698,-0.649940133095,-2.0510058403,0.712211728096,0.623453497887,5.52340698242,-0.493573844433,-1.3019592762
5366,9.5918598175,10.0,3.38949966431,4.91172981262,5.53845024109,5.03004646301,3.01259994507,0.946940541267,2.24070000648,2.67134332657,0.236946672201,3.60639810562,7.12512159348,-0.732229471207,2.45816278458,0.451889783144,-0.294186413288,2.67318034172
11344,-2.62224411964,-2.77003788948,-1.88593804836,-2.91282010078,-2.76270008087,-10.0,-2.15855002403,-2.36860609055,-8.04170036316,-6.52849721909,-0.809308171272,-1.7633869648,-3.34855365753,-0.235401391983,-2.64588522911,-1.72336888313,-0.511121988297,-2.53168678284
10013,-0.281143248081,-6.71392536163,-1.25978159904,-2.27498793602,-0.575349986553,-3.7147154808,-1.03970003128,-1.24273073673,-4.0783996582,-3.90558695793,0.68002229929,0.059950709343,0.0782772451639,-0.241631835699,-4.45872497559,-1.03741800785,-0.327356219292,-0.786542415619
5829,-1.621494174,-1.14057147503,-0.0925160497427,2.92350029945,-1.0678999424,-2.7759475708,-0.490700006485,0.0141557455063,0.0278000086546,0.540006518364,0.452842235565,-2.65168976784,-1.3091070652,0.204236462712,0.24413767457,-1.91832256317,-1.98012423515,0.570726633072
5257,-1.1001739502,-6.4677362442,-0.72941416502,-3.45667695999,-0.679949998856,-6.84750890732,-2.08759999275,-0.521803200245,-5.48934984207,-2.66656064987,-0.441357403994,1.73372983932,-0.518390238285,-0.14992171526,-2.5773358345,1.65542507172,0.278774738312,-0.311592280865
22794,-1.03581285477,1.59625029564,-1.06683039665,0.573385238647,-0.00135000050068,-0.0448897331953,-0.61384999752,-1.20433664322,0.735149979591,0.345789670944,-1.20513832569,-0.506937742233,0.686902582645,-0.573543012142,-1.02485287189,-2.52412462234,-1.37867426872,0.308332502842
9761,-0.794392943382,-0.314611911774,0.619369745255,1.59969329834,-0.800300002098,-0.772412657738,-0.62524998188,-1.96059310436,-3.56480026245,-0.3856292665,0.633794367313,0.289436757565,1.48299336433,-0.157613784075,1.85386824608,0.100648850203,-0.0320002734661,1.5411118269
23326,-3.39301037788,-8.63063240051,0.87698507309,1.50801742077,-2.76639986038,-1.47333562374,1.81404995918,-0.672075271606,-0.37705001235,-1.50710821152,0.352567970753,-2.00359034538,-0.658026456833,0.409434556961,-0.745840191841,-0.0979330688715,-1.24305546284,-0.155528083444
10972,-0.257224857807,-0.905505418777,0.762989640236,-2.16407036781,1.05719995499,0.856163263321,0.670799970627,0.913535714149,-1.01935005188,-0.898552417755,0.737682700157,-1.11995148659,-2.51708650589,0.083470441401,1.14644861221,0.567824959755,1.16404914856,-2.1335515976
10523,2.34500575066,3.2672123909,0.936990737915,4.43938016891,2.49770021439,3.50196433067,0.232649981976,-0.362999379635,-0.0723000019789,3.10803961754,3.24656009674,-1.90757095814,0.162873238325,0.430037081242,2.26473999023,1.9243824482,-1.19627213478,-1.14974093437
79090,0.515529036522,2.37960457802,-1.07583761215,-0.370135873556,0.36075001955,1.36568796635,0.889699995518,-0.0755100175738,-4.34159994125,-1.19292533398,-0.210880190134,1.03600358963,1.81856679916,1.01464819908,-1.29610550404,2.51393914223,9.30041885376,1.90833425522
27032,2.23692417145,2.37343478203,0.71498632431,0.198114424944,1.69009995461,-0.447594106197,-0.0274000000209,1.07271289825,-0.87659996748,-0.0194599926472,1.140863657,2.60457134247,2.62561535835,-0.302077740431,-0.72542899847,0.797829031944,0.060787320137,1.178617239
9097,-0.936199307442,-2.21989417076,-1.16769170761,-2.18654727936,-0.980800032616,-1.43051075935,-3.39209985733,-1.76673769951,-2.40140008926,0.494057476521,-1.45831131935,-0.297491431236,-1.06820690632,0.392822355032,-1.31063902378,0.191303521395,-1.55642056465,-1.68027317524
10513,-2.13499212265,-6.71665620804,-4.34372901917,-4.80194091797,-3.28429985046,0.332987457514,-6.56680011749,-3.66895389557,-0.0791999995708,-6.58485126495,-7.10718679428,-1.94956624508,-3.35279178619,-1.41430306435,-3.87438821793,-0.748287200928,4.22422122955,-3.43908333778
1891,-1.00197803974,-6.08338499069,-0.689664363861,-3.89904522896,0.808099985123,-1.12186980247,-0.190549999475,-1.27404808998,-2.42745018005,0.285587489605,1.42745232582,1.54586696625,-0.336565196514,-0.61064016819,2.05208301544,1.80857932568,0.0471619963646,0.783946692944
3066,0.450604707003,2.11373567581,1.58781504631,-1.54435372353,1.68164992332,0.0967489480972,0.285449981689,1.58923363686,1.84089994431,0.915089726448,0.902721166611,-0.776809215546,0.465940445662,0.240271106362,1.28420138359,-0.284823060036,0.754568397999,-1.29135370255
9801,-1.39706099033,-1.36331224442,-2.06381940842,-1.71620333195,-0.764850020409,-6.30856895447,0.720999956131,-1.86534798145,-5.99090003967,-1.0607419014,-0.0200058221817,-3.24520277977,1.07018566132,0.70538854599,-0.73844909668,-0.311592876911,-0.136576220393,0.910631775856
1459,-2.74209117889,-7.31954956055,-3.04414820671,-0.785408854485,0.121749997139,4.49074935913,-1.1820499897,-1.23703598976,-0.810099959373,1.1798453331,0.291108012199,0.282021999359,0.963242709637,0.334401041269,0.929825723171,-0.125534281135,-0.15680898726,0.417282640934
9703,-0.844920814037,-7.83834171295,-1.93896615505,-0.439079940319,-2.69939994812,-3.51772069931,0.889950037003,-1.03847813606,-3.21465015411,-1.6684974432,-0.432631194592,-0.540896594524,-3.72181940079,-0.214322164655,-3.83847928047,-0.563914716244,4.22680282593,-3.18012571335
10606,-0.141296163201,1.00904476643,-2.53576469421,0.839834213257,-0.865999996662,-2.95773601532,-0.817300021648,-0.662839114666,-1.17704999447,-1.08347141743,-1.53498601913,-2.27900385857,-0.653783917427,-1.88830053806,-1.47271668911,-1.26793539524,0.233324870467,-0.591477632523
1017,3.72927951813,10.0,1.59172642231,3.30652356148,3.31750011444,9.15342235565,-0.258550018072,1.4344149828,4.31075000763,2.39034557343,2.19477558136,2.480676651,1.89536356926,0.80745434761,-1.20962452888,0.452766925097,-0.129281803966,1.31692254543
9813,0.145404577255,2.591132164,0.0343399308622,0.988933682442,-2.80990004539,0.583417832851,-3.17365002632,-2.31003260612,-5.02740001678,1.18497753143,-1.58577883244,1.73646247387,1.89669656754,-0.0322176069021,0.223713606596,1.11111795902,0.12466391921,1.98976755142
7485,-2.42548966408,0.909512937069,-2.86531591415,-1.39025044441,-2.27064990997,0.341302841902,-3.86430001259,1.66746032238,-0.835850000381,-0.881285488605,-2.60857915878,-1.96088850498,-0.210273563862,1.10707485676,0.979480981827,1.74469208717,4.8297586441,0.316053748131
2109,-1.00551116467,-5.77967834473,0.182127803564,-1.94011211395,-0.108000010252,1.11393249035,-0.1073500067,-3.30737519264,-7.15285015106,-6.99565315247,0.0232548415661,-0.896038115025,-1.58290743828,0.365718364716,-6.45390510559,-0.753893792629,-0.0465071201324,-1.41196465492
23271,0.796943426132,0.0495803654194,0.495499879122,-0.289756238461,0.497400045395,0.710457086563,-0.0476500019431,0.180378466845,0.944249987602,1.52003884315,-0.121221899986,-0.129019469023,0.205307915807,-0.215924367309,0.405267268419,0.652729570866,-0.0630713105202,0.0978471934795
9915,1.03855156898,1.30220115185,1.33992004395,0.617974579334,0.348349988461,0.809077858925,0.148549988866,1.40043520927,0.57264995575,0.407150238752,0.530691027641,0.525684714317,0.972301602364,0.499720394611,0.655717611313,0.203256309032,-0.178604438901,0.0414014607668
9552,0.325662344694,-1.55163240433,1.1429233551,0.695762276649,1.35685002804,-1.55955147743,2.23335003853,0.382463276386,0.0815999954939,-0.499880731106,1.67449402809,1.53862953186,-0.784504890442,0.468658834696,-0.761695504189,1.99407839775,1.70209574699,-0.566284537315
93487,0.226131692529,-2.063154459,2.60735082626,3.77705740929,0.384050011635,1.45184361935,2.05579996109,0.127677693963,0.136249989271,1.57055747509,2.59785461426,-0.590133905411,-0.240988284349,3.46016120911,1.74892044067,1.32708585262,-0.254653036594,-0.523730158806
2956,-2.1535885334,-3.5628156662,-2.31270623207,-3.45004224777,1.35965001583,1.38907182217,-5.08220005035,-2.25709199905,-1.78110003471,-1.01439452171,1.32612645626,-1.94033503532,-3.42769241333,0.528777837753,-0.868779480457,-1.00737810135,-1.06892645359,-2.49595355988
11065,-0.980653524399,0.505389809608,0.860122919083,3.27294683456,-0.151699990034,-0.126592576504,-1.32529997826,-0.535299062729,2.04314994812,3.65581059456,2.66103577614,0.398718833923,2.42061161995,-1.02923309803,2.58620595932,0.351167440414,0.547552704811,0.974039018154
9653,2.1108417511,1.1986386776,0.66269826889,1.30576002598,0.247699990869,2.87786722183,-1.2403999567,3.03674769402,1.85844993591,2.78276014328,1.66069114208,0.538810133934,0.593033313751,0.384319543839,2.03639316559,1.02791082859,3.57493376732,0.83883190155
200081,0.481464862823,0.715836822987,0.0333959460258,0.876184940338,-2.11634993553,-3.20534539223,0.394700020552,-1.00603115559,0.859200000763,0.210905909538,0.790007591248,-1.00860059261,-0.712737321854,0.563885569572,0.839326143265,-0.651172876358,-0.446135312319,-0.508239984512
3337,-2.95418930054,-1.88521945477,-9.13636398315,-7.43234634399,-9.04475021362,-4.22999668121,-1.50390005112,-3.12008094788,-2.81844997406,-6.1796374321,-3.18906736374,-3.88752818108,-2.8281288147,-0.0443256869912,-4.96773958206,-5.71340036392,-7.8583741188,-2.62083244324
11073,-0.290816485882,-9.94045448303,-1.75989031792,-4.91192960739,1.25115001202,0.654125809669,-0.386900007725,-0.377274483442,-1.5530500412,-3.51683688164,0.182286918163,-1.04902911186,-1.86216461658,-1.08661985397,-1.99231171608,4.15662288666,2.91362500191,0.363400310278
23,-1.66005992889,2.35162568092,-0.778685867786,-0.682744860649,0.220949992537,-1.89391040802,1.65324997902,0.214333251119,-3.48044991493,2.42269921303,0.0636573731899,0.433574020863,-1.22194850445,0.348207592964,2.46578598022,0.378286898136,-0.0365203246474,0.814982771873
5641,-0.334633231163,-0.636096715927,-1.57388174534,-0.327042818069,0.181499987841,-6.55704832077,-1.2648999691,-1.41379737854,-0.607800006866,-3.63314008713,0.674821794033,0.540593385696,3.43838810921,0.381972879171,-4.62799024582,0.272028982639,0.68115735054,2.07046675682
8720,-1.2115187645,-3.13210916519,0.432135999203,1.12528431416,-0.0542999953032,-2.79679441452,-0.247199982405,-0.138633340597,-0.190149992704,0.189571470022,0.870374321938,0.732617557049,-2.22735738754,0.493781715631,-1.9027377367,-0.564235806465,-0.867238998413,-0.010634124279
