rid,CPC012_A375_6H:BRD-A63583287-001-01-8:10,CPC012_A549_6H:BRD-A63583287-001-01-8:10,CPC012_A549_24H:BRD-A63583287-001-01-8:10,CPC012_ASC_24H:BRD-A63583287-001-01-8:10,CPC012_HA1E_6H:BRD-A63583287-001-01-8:10,CPC012_HCC515_6H:BRD-A63583287-001-01-8:10,CPC012_HT29_6H:BRD-A63583287-001-01-8:10,CPC012_MCF7_6H:BRD-A63583287-001-01-8:10,CPC012_MCF7_24H:BRD-A63583287-001-01-8:10,CPC012_NEU_24H:BRD-A63583287-001-01-8:10,CPC012_NPC_24H:BRD-A63583287-001-01-8:10,CPC012_PC3_6H:BRD-A63583287-001-01-8:10,CPC012_PC3_24H:BRD-A63583287-001-01-8:10,CPC012_PHH_24H:BRD-A63583287-001-01-8:10,CPC012_SKB_24H:BRD-A63583287-001-01-8:10,CPC012_VCAP_6H:BRD-A63583287-001-01-8:10,CPC012_VCAP_24H:BRD-A63583287-001-01-8:10,MUC.CP001_MCF7_6H:BRD-A63583287-001-01-8:10,MUC.CP001_MCF7_6H:BRD-A63583287-001-01-8:3.3333,MUC.CP001_MCF7_6H:BRD-A63583287-001-01-8:1.1111,MUC.CP001_MCF7_6H:BRD-A63583287-001-01-8:0.3704,MUC.CP001_MCF7_24H:BRD-A63583287-001-01-8:10,MUC.CP001_MCF7_24H:BRD-A63583287-001-01-8:3.3333,MUC.CP001_MCF7_24H:BRD-A63583287-001-01-8:1.1111,MUC.CP001_MCF7_24H:BRD-A63583287-001-01-8:0.3704,MUC.CP001_NKDBA_24H:BRD-A63583287-001-01-8:10,MUC.CP001_NKDBA_24H:BRD-A63583287-001-01-8:3.3333,MUC.CP001_NKDBA_24H:BRD-A63583287-001-01-8:1.1111,MUC.CP001_NKDBA_24H:BRD-A63583287-001-01-8:0.3704
5710,0.393526732922,-1.39385199547,0.869100034237,2.00181484222,0.817069768906,1.45504248142,0.420190393925,-0.779734492302,2.16938734055,-0.0510333180428,0.579989433289,0.961441040039,0.830814898014,1.18332123756,1.81768488884,-0.776977658272,2.94109964371,0.421386122704,0.0728333294392,1.58617699146,1.1341458559,1.16318619251,-0.149737387896,0.383499145508,0.714278817177,-1.20469999313,1.80946326256,1.15878415108,0.405584812164
2115,-1.99610924721,1.02142477036,-0.624650001526,-0.981829285622,-0.549951016903,0.567715883255,-1.48762702942,0.0832015424967,-0.545771002769,0.408466696739,-0.496537208557,-0.670363545418,-2.14957714081,-1.30066120625,-1.26691782475,-0.874835789204,-0.605337798595,-0.422544807196,0.576733350754,-0.00562027096748,0.912180423737,-0.113358289003,-0.098144993186,-0.450429201126,-0.331795305014,2.48985004425,0.133279964328,0.0819941982627,-0.331460595131
7015,0.219083175063,0.85545450449,1.0095000267,-0.315848171711,1.03966200352,-1.19219434261,0.533936977386,-0.244392126799,0.39602804184,0.153333365917,-0.150799095631,-0.40705704689,0.24398714304,-0.528470396996,0.435551047325,0.158307254314,0.0492253005505,-0.263352870941,0.313133329153,-0.660152494907,-0.338929772377,-0.824079632759,-0.206352591515,-1.07785856724,-1.18390130997,3.30509996414,-0.588792204857,-1.23849451542,-0.839906930923
8726,-1.01954805851,0.0919461846352,0.29699999094,1.22915887833,0.286572277546,0.645646631718,-0.104510396719,-1.03122663498,-1.02737176418,-0.978500008583,-1.31530237198,-0.0676128864288,0.27238625288,0.613551199436,1.56247782707,0.109247624874,0.46658423543,-0.284865945578,-1.07793331146,0.0489630624652,0.69827747345,0.458737134933,0.615579128265,1.21576249599,1.11991012096,1.1794500351,0.501683592796,1.09379398823,1.0076032877
2185,0.793075919151,1.3351995945,0.268250018358,-4.86871528625,0.198793590069,-0.842563509941,0.215870454907,-0.331921905279,0.14950658381,0.20436668396,-0.421213001013,0.265845984221,0.179840147495,-1.37194538116,-0.687466979027,-0.271682739258,-0.821642041206,0.13856652379,0.0158999860287,-0.944887161255,-0.366106361151,-0.358321815729,0.157790794969,-0.854017794132,-0.976751923561,2.89849996567,0.303304374218,-1.07240772247,-0.381024807692
3315,2.66991043091,-0.424660295248,-0.342850029469,-0.137979775667,0.236522823572,1.46769237518,0.108230501413,0.351530492306,-0.710857212543,0.504633367062,0.00934459548444,3.59697985649,2.54962658882,0.64170396328,-0.939775466919,-0.00163423269987,-0.264008641243,-0.139878511429,-0.279700011015,-0.15217000246,0.000206979806535,-4.16094207764,-1.51941823959,0.2974781394,0.257883965969,1.04240000248,-1.54553508759,-0.19174695015,-0.383948743343
5289,-0.460813939571,0.603327691555,0.67509996891,-0.615559637547,2.11648416519,-0.216651171446,-0.431178927422,0.0922156125307,0.254024237394,-0.532833337784,0.0591389536858,1.27074873447,0.377367377281,-0.32030159235,1.28674983978,-0.406251013279,-0.715681433678,-0.135254979134,0.704533338547,0.63626229763,0.997297525406,-0.0303452834487,-1.19509196281,-0.687106251717,-0.659018993378,0.756549954414,0.575904071331,0.205019503832,0.424273818731
868,0.331607669592,1.51492714882,0.998600006104,0.657960057259,1.12546396255,0.126778885722,0.240779519081,-0.882297039032,-0.363421112299,0.243766620755,0.313870728016,-0.399358183146,1.62195849419,-0.216579586267,-0.651927173138,-0.318174779415,0.0287794172764,2.75096178055,-0.765166699886,-0.0211085304618,0.0740739256144,0.696210741997,0.267480611801,-0.180679500103,-0.788994550705,1.14260005951,0.65435218811,-0.723905742168,0.098924189806
1677,-0.740584254265,0.762023568153,0.652700006962,-0.184235572815,0.59832829237,-0.805082857609,-0.977497041225,-0.123538769782,0.329227864742,0.952800035477,-0.157160848379,-1.67454266548,-0.981437683105,-0.133556932211,0.385371357203,-0.152586057782,-0.738151311874,0.460556685925,1.10979998112,-0.349030017853,-0.149729788303,0.780517399311,-0.654469013214,-0.966768503189,-0.745216906071,4.48404979706,0.140501916409,-0.854154527187,-0.636767566204
7043,-0.300009071827,1.27736437321,-0.897750020027,-0.874448180199,-0.491354942322,-1.07003974915,-1.47805571556,-1.8240634203,-2.03605365753,-0.065866664052,-0.84067851305,-0.348267823458,-0.702478528023,-0.882849216461,-2.80195021629,-0.862661421299,-1.25395309925,-1.23675382137,-0.918266654015,0.552088439465,0.963618040085,-0.706735610962,-0.14830763638,-0.369649112225,-0.323440641165,3.08589982986,1.16546618938,-0.754750013351,-0.0558224804699
5613,0.414988607168,0.782638072968,-0.0798999965191,-0.519711732864,0.332732886076,-0.61357241869,-0.637305855751,0.000538110733032,-0.162539467216,-1.52929997444,-1.28746426105,0.274171888828,-0.745245456696,-1.09802103043,-0.968122839928,0.315109878778,-0.555453717709,0.667186498642,0.0986333191395,-0.362531661987,-0.340997248888,-0.135316133499,-0.229985550046,-0.606501042843,-0.847017407417,2.61090016365,0.704557716846,-1.03314709663,-0.888757288456
595,-3.59360003471,-1.77495026588,-0.565699994564,0.965005457401,-1.51659274101,-0.978128194809,-0.789371490479,-0.388034790754,-3.44645690918,0.540366649628,-0.798093080521,-0.707352280617,-4.26996088028,0.00413170456886,-1.92386102676,1.11488509178,0.432347387075,-1.4807870388,0.422900021076,0.811242341995,0.861264526844,-1.34838962555,-0.239186018705,-0.0168644934893,0.463033765554,-2.03760004044,0.783694207668,0.809049189091,1.09114766121
4793,-0.181241840124,-1.32876956463,0.949949979782,1.56150329113,0.967790067196,-1.10854971409,-0.222838625312,-0.299810260534,1.36146020889,0.771533370018,0.463188558817,0.0185871645808,2.94788527489,0.349047243595,0.90946149826,-0.305554479361,0.673220813274,-0.101585201919,0.346500009298,0.580247700214,0.390988498926,-0.582644760609,-0.63704508543,-0.537868380547,-0.356479287148,2.33890008926,-1.85559153557,0.399597942829,-0.539917469025
2736,-0.286115527153,-1.14773368835,-1.02499997616,-1.03975462914,-0.447245717049,-2.6411895752,0.82422721386,1.0480440855,-1.05590200424,-0.0275333225727,0.431898891926,-0.392298042774,-0.107057929039,-0.339600294828,-0.723968982697,-0.416012823582,-1.01081979275,-0.272216200829,-0.07619997859,0.122690826654,0.209762588143,0.0572154670954,-0.147862315178,1.18075585365,-0.325675487518,4.53240013123,1.18941569328,-0.974731147289,-0.167580097914
5290,0.450827091932,1.0195479393,1.58175003529,0.551621794701,-0.73929142952,-1.08804666996,0.303896248341,0.165344446898,0.7912774086,-0.681199967861,-0.74492418766,0.600821733475,1.58387959003,-0.272899746895,0.841619133949,0.31451061368,1.01994001865,2.35521364212,-0.793833374977,-1.0089969635,-0.618639230728,0.0518293827772,0.70212906599,-1.01602900028,-0.686361670494,1.39174997807,-0.764205932617,-0.0337828397751,-0.793947041035
6194,-0.000143404322444,-0.0939361974597,-4.37984991074,0.0,0.000196746797883,-1.69597506523,-0.830881953239,-0.0515359044075,-2.36373496056,-0.00899999961257,-0.00060159212444,-2.07146215439,0.475958347321,0.0,-0.183362200856,-0.0413639694452,-0.519353270531,-0.973634600639,0.724900066853,0.418860673904,-1.63965499401,-1.11291205883,-0.0890434980392,0.000827294250485,0.00091115757823,-0.0010000000475,0.000213499763049,0.000510712037794,0.000582720967941
1676,0.814654946327,0.434655666351,-0.339950025082,-0.10221734643,-1.03180849552,-0.921395778656,0.696829617023,-1.20925235748,-0.266099303961,0.00240001827478,-1.10601520538,0.474194943905,0.291172802448,-1.27766799927,0.0274302065372,-0.197285681963,-0.348472714424,0.830024302006,-0.480633348227,-0.725533485413,-0.598007142544,-0.123627632856,0.81160902977,-1.29607534409,-0.843738794327,1.61459994316,0.241773813963,-1.22452783585,-0.758435428143
23512,0.145080894232,-1.21624517441,1.17559993267,0.510486423969,-0.136121928692,-0.234026432037,-0.515972793102,-0.851199865341,-0.641997039318,0.0371333360672,-3.05416059494,-1.02942442894,-1.42860817909,-1.50662970543,-0.496728181839,-0.967592477798,-1.80204713345,-0.355467617512,-1.02526676655,-0.842763364315,0.381965696812,-0.497957915068,-0.11526825279,-0.711500585079,0.170114278793,-1.24880003929,-0.452168345451,0.127972990274,0.671108961105
148022,-0.0473897755146,0.886769115925,0.645349979401,1.28291761875,0.425776571035,1.2127199173,-0.022191464901,0.190100878477,1.75800967216,0.250733375549,0.072832390666,1.11058187485,2.7663667202,1.78781533241,1.12147760391,-0.640582442284,-2.2790055275,0.897684514523,0.562066674232,1.62528824806,0.0657828450203,-0.279326409101,-0.398228317499,-0.943824768066,-0.273348808289,0.674499988556,-0.0541043579578,-0.186906933784,-0.477315247059
1906,0.330482274294,-1.01015412807,-2.24699997902,-0.488723039627,-2.91220855713,-1.2995724678,-0.93214315176,0.163489699364,1.08284091949,0.296933323145,-0.816509723663,-0.878264248371,-0.786687612534,-1.1560959816,-0.766373991966,0.275293827057,-1.45096087456,0.702289581299,0.64460003376,-1.27287304401,-0.659884691238,-0.30591237545,-0.115191981196,-0.77115470171,-0.780130088329,1.84820008278,0.697815895081,-1.53629028797,-1.24975597858
8878,3.73491549492,0.207935139537,1.87345004082,5.45857381821,4.34908437729,2.77241945267,3.67041563988,2.69410014153,3.57309436798,0.662066698074,-0.0314517691731,5.94914054871,4.96065711975,0.00307758431882,1.21332907677,1.14938163757,5.64620494843,3.63089513779,0.986499965191,1.25685322285,0.430361568928,2.72327947617,0.603964626789,0.716163277626,0.420586913824,1.38499999046,2.15737247467,1.02875125408,0.59583324194
3091,-1.38952302933,-1.49471414089,-1.40590000153,0.0205507650971,-1.54800438881,-0.170577943325,-0.161389559507,-0.917482614517,-0.694023609161,-2.70743346214,-0.487013041973,-0.365038871765,-1.88680052757,-0.923271477222,-3.78568315506,-0.788449585438,-0.430219173431,0.199145078659,0.150900006294,0.459961354733,0.261307835579,-0.35591006279,-0.918036043644,0.00471569597721,0.39404720068,-7.83689975739,-0.364976733923,0.173913449049,0.0565868467093
5743,-0.0268607437611,-1.61354148388,-2.33730006218,-0.790379405022,0.342572748661,0.235935896635,-3.68118834496,0.0607638955116,-0.0124953091145,-0.817200005054,-0.196370437741,-5.74413442612,-1.37001359463,-1.58201909065,-0.0778062045574,0.289689809084,3.0390663147,-0.132842227817,-0.0433999970555,2.20247888565,-0.523309588432,0.27657058835,0.704416453838,-0.592269897461,-1.04106473923,5.38339996338,-1.37334895134,-0.659431934357,-0.439678639174
5321,-0.0054238429293,0.854971289635,0.497850000858,-0.615428686142,-0.09120246768,-0.94907772541,0.184121787548,0.160341262817,0.237357378006,-0.387166649103,-0.493280857801,-0.0129162669182,0.363630414009,-0.446438848972,-0.0649692267179,-0.738970160484,0.136464834213,0.182774811983,0.24553334713,-1.76371002197,-1.5541280508,-1.27990758419,0.650397002697,-0.964336633682,-1.14512586594,1.31155002117,0.126151233912,-2.00816345215,-3.10244941711
4144,0.497238099575,0.0508980602026,0.0308000016958,-0.562164485455,-0.248223274946,-0.553224742413,0.114434190094,-0.21165664494,-0.662844002247,-0.266999959946,0.417759001255,-0.907364964485,-0.331545174122,1.02916800976,-1.60034382343,-0.243328198791,-0.680422306061,-1.61193084717,0.372200012207,-0.206011414528,-0.230671525002,-1.7965426445,0.459889501333,-0.365709424019,-0.271889328957,-5.89865016937,0.0711171776056,-0.508232533932,-1.05798459053
1981,-0.278869181871,1.33021724224,0.796749949455,1.40127885342,-0.754686892033,0.809416174889,0.434406995773,0.134987026453,1.30264985561,0.570033311844,0.976981461048,0.248428359628,0.1320091784,-0.352085828781,0.504842877388,1.18338119984,2.36863303185,-0.584226727486,-0.920666694641,0.616446256638,-1.08482921124,-0.465102434158,0.745823085308,-0.612124025822,-1.04281711578,1.14864993095,-0.300290137529,-0.883332431316,-1.18094086647
695,-0.407548427582,-0.792592525482,-0.0298500061035,0.145392224193,-1.74013233185,0.582713246346,0.444334626198,-0.158462181687,0.7928186059,-0.00766667723656,-0.0307728238404,0.25003656745,1.14165782928,-0.927047073841,-0.826163589954,1.22306656837,-0.300600409508,-0.436838626862,0.310033380985,0.00687050074339,0.383094966412,0.240335956216,-0.237056180835,-0.656269073486,-0.20878687501,0.825250029564,-0.00615735352039,-0.191625088453,-0.394810527563
10398,0.243372112513,0.616661787033,-0.319649994373,-0.160895094275,-0.246708661318,-0.676725387573,-0.415994167328,-0.285916179419,-0.218462705612,0.3274333179,-0.352818787098,-0.323768138885,-1.24338269234,-1.44144821167,-4.90386581421,-0.940973877907,-1.03668260574,0.279189050198,0.59176671505,-1.03944849968,-0.854397058487,-0.0383061617613,0.174309164286,-0.813121557236,-0.846804261208,0.852750062943,-2.70046615601,-1.37103843689,-0.869428515434
5708,1.7283257246,-0.561656236649,-1.3955000639,2.38430547714,-2.4743475914,1.56908750534,0.189594224095,-1.02938807011,3.3071103096,-0.340600043535,0.893136262894,-0.81447738409,2.44109272957,0.211375713348,1.95087265968,0.167927861214,3.62501573563,-0.304027915001,0.250633358955,-0.316287696362,-0.677774429321,2.03535652161,0.0258617512882,0.0779450088739,-0.0979986414313,-2.09579992294,1.18958842754,0.642952680588,-0.387762367725
1213,0.977185606956,-0.98933249712,1.36054992676,1.3098911047,0.0156394839287,-1.90100955963,-0.310352325439,0.226135507226,1.84368538857,-0.695199966431,-0.0389614999294,0.982815384865,1.21928691864,1.6906208992,2.21647548676,-0.0463537089527,2.74550271034,0.664896965027,-0.394766688347,-0.222065538168,0.231669455767,1.83069288731,0.220156490803,0.830420553684,0.597247540951,-7.0906496048,-0.38300216198,1.00162696838,0.485526680946
226,0.563326478004,-0.0963948667049,-0.837149977684,0.929478108883,-0.70151424408,-1.44167423248,0.332919120789,-0.0143555104733,1.53089785576,0.432399988174,0.377836406231,1.02267062664,0.795994818211,0.856309890747,1.39063131809,-0.940722644329,3.78776597977,1.16702723503,0.331233292818,1.14500641823,1.22553896904,0.916165232658,0.462752699852,0.37049973011,0.61886125803,-1.00664997101,0.869444847107,0.679261982441,0.0774101614952
6777,0.297431528568,-1.01217198372,-0.00884997844696,-0.0138854905963,-1.38414764404,0.589736759663,0.298877418041,-0.0440154522657,-0.46467256546,-0.878433346748,1.47576272488,0.731720507145,1.46778416634,-1.0059183836,-1.04711675644,0.518961906433,0.0878506451845,-0.647702813148,-0.623299956322,0.103399679065,0.502288579941,-0.0246100798249,-0.963812768459,-0.775194168091,-0.744963407516,1.35260009766,-1.62573850155,-0.108568996191,-1.11442148685
2113,-0.254294037819,0.83530831337,-0.591050028801,0.492317527533,-0.323741078377,-0.620510578156,-1.79485321045,-0.300265103579,0.10444098711,-0.0558666735888,0.190970659256,-0.242455661297,-0.139794141054,-0.444266706705,1.38906264305,-0.338794589043,-2.14675807953,-0.0564540177584,0.916599988937,-0.390539944172,-0.0728589445353,-0.279972434044,-0.0378421768546,-0.799665927887,-0.890805602074,2.02605009079,0.638167023659,-0.864809811115,-0.925643861294
3329,3.11990952492,0.273331642151,0.107850000262,1.5942094326,2.01824808121,2.17400050163,0.470197677612,0.678286910057,1.23548948765,-0.141266703606,0.727626919746,3.92370152473,2.09669780731,-1.1157926321,2.42899751663,-0.225501045585,-1.28620553017,1.50816750526,0.599166691303,1.12757468224,1.02601075172,0.998154640198,0.72085082531,0.886374354362,0.00195783376694,3.00504994392,-0.310608863831,1.76571130753,-0.438108116388
1050,1.30729329586,0.986826777458,2.29115009308,1.72381973267,1.41573798656,0.26798710227,0.0194744616747,1.36485421658,2.86146259308,0.272433340549,0.417144834995,1.39816236496,1.0045440197,-0.550718426704,3.07237076759,-0.0680764019489,4.1083240509,1.75651979446,0.787866711617,1.725076437,1.8117275238,1.25785565376,0.29219019413,0.164062231779,0.012750601396,1.8423500061,1.30524921417,0.61065518856,0.845600366592
